Date,USA SMID GROWTH SMID (Small+Mid Cap)
2010-09-15,851.805
2010-09-16,849.89
2010-09-17,853.18
2010-09-20,869.826
2010-09-21,865.032
2010-09-22,857.288
2010-09-23,852.268
2010-09-24,874.776
2010-09-27,871.081
2010-09-28,879.525
2010-09-29,881.325
2010-09-30,878.828
2010-10-01,881.016
2010-10-04,870.748
2010-10-05,891.91
2010-10-06,883.092
2010-10-07,882.916
2010-10-08,893.242
2010-10-11,894.306
2010-10-12,898.303
2010-10-13,906.982
2010-10-14,902.315
2010-10-15,904.98
2010-10-18,906.597
2010-10-19,888.375
2010-10-20,897.609
2010-10-21,897.431
2010-10-22,905.787
2010-10-25,911.68
2010-10-26,911.66
2010-10-27,912.601
2010-10-28,910.502
2010-10-29,916.178
2010-11-01,914.702
2010-11-02,926.127
2010-11-03,927.713
2010-11-04,946.012
2010-11-05,951.697
2010-11-08,954.022
2010-11-09,945.935
2010-11-10,954.318
2010-11-11,953.554
2010-11-12,937.996
2010-11-15,937.906
2010-11-16,922.266
2010-11-17,926.716
2010-11-18,943.038
2010-11-19,950.222
2010-11-22,956.212
2010-11-23,944.635
2010-11-24,964.977
2010-11-25,964.977
2010-11-26,960.34
2010-11-29,957.533
2010-11-30,952.505
2010-12-01,973.875
2010-12-02,985.89
2010-12-03,993.138
2010-12-06,995.371
2010-12-07,996.515
2010-12-08,995.031
2010-12-09,998.489
2010-12-10,1007.08
2010-12-13,1002.73
2010-12-14,1002.583
2010-12-15,998.563
2010-12-16,1008.878
2010-12-17,1014.018
2010-12-20,1016.357
2010-12-21,1024.699
2010-12-22,1023.639
2010-12-23,1021.321
2010-12-24,1021.321
2010-12-27,1021.486
2010-12-28,1018.579
2010-12-29,1022.12
2010-12-30,1022.278
2010-12-31,1017.571
2011-01-03,1031.386
2011-01-04,1021.158
2011-01-05,1028.696
2011-01-06,1026.761
2011-01-07,1024.716
2011-01-10,1029.178
2011-01-11,1034.574
2011-01-12,1042.843
2011-01-13,1042.578
2011-01-14,1048.455
2011-01-17,1048.455
2011-01-18,1053.728
2011-01-19,1033.904
2011-01-20,1023.185
2011-01-21,1020.636
2011-01-24,1029.253
2011-01-25,1026.201
2011-01-26,1041.124
2011-01-27,1044.275
2011-01-28,1023.437
2011-01-31,1034.517
2011-02-01,1052.373
2011-02-02,1051.1
2011-02-03,1056.75
2011-02-04,1064.026
2011-02-07,1071.069
2011-02-08,1076.067
2011-02-09,1071.754
2011-02-10,1079.069
2011-02-11,1089.212
2011-02-14,1096.19
2011-02-15,1088.334
2011-02-16,1098.127
2011-02-17,1103.242
2011-02-18,1102.963
2011-02-21,1102.963
2011-02-22,1071.992
2011-02-23,1057.479
2011-02-24,1061.553
2011-02-25,1083.939
2011-02-28,1084.293
2011-03-01,1063.741
2011-03-02,1071.668
2011-03-03,1094.164
2011-03-04,1089.323
2011-03-07,1074.094
2011-03-08,1082.838
2011-03-09,1077.686
2011-03-10,1054.412
2011-03-11,1063.388
2011-03-14,1058.605
2011-03-15,1049.11
2011-03-16,1036.651
2011-03-17,1045.834
2011-03-18,1050.588
2011-03-21,1071.438
2011-03-22,1066.105
2011-03-23,1069.898
2011-03-24,1082.883
2011-03-25,1089.93
2011-03-28,1084.625
2011-03-29,1096.164
2011-03-30,1108.352
2011-03-31,1110.269
2011-04-01,1116.764
2011-04-04,1118.846
2011-04-05,1123.011
2011-04-06,1120.219
2011-04-07,1116.314
2011-04-08,1109.549
2011-04-11,1102.115
2011-04-12,1089.404
2011-04-13,1096.311
2011-04-14,1097.438
2011-04-15,1106.715
2011-04-18,1090.385
2011-04-19,1096.787
2011-04-20,1118.727
2011-04-21,1127.96
2011-04-22,1127.96
2011-04-25,1126.285
2011-04-26,1133.256
2011-04-27,1139.689
2011-04-28,1140.395
2011-04-29,1145.833
2011-05-02,1138.551
2011-05-03,1123.848
2011-05-04,1112.816
2011-05-05,1109.446
2011-05-06,1116.919
2011-05-09,1128.922
2011-05-10,1142.77
2011-05-11,1127.284
2011-05-12,1134.008
2011-05-13,1122.302
2011-05-16,1108.981
2011-05-17,1103.82
2011-05-18,1122.666
2011-05-19,1124.547
2011-05-20,1117.655
2011-05-23,1099.547
2011-05-24,1096.87
2011-05-25,1107.907
2011-05-26,1119.601
2011-05-27,1126.478
2011-05-30,1126.478
2011-05-31,1137.029
2011-06-01,1107.571
2011-06-02,1108.859
2011-06-03,1093.664
2011-06-06,1075.623
2011-06-07,1078.561
2011-06-08,1066.495
2011-06-09,1074.7
2011-06-10,1057.256
2011-06-13,1051.749
2011-06-14,1071.524
2011-06-15,1053.022
2011-06-16,1049.868
2011-06-17,1049.622
2011-06-20,1057.315
2011-06-21,1082.036
2011-06-22,1076.686
2011-06-23,1080.657
2011-06-24,1069.334
2011-06-27,1077.954
2011-06-28,1097.775
2011-06-29,1104.128
2011-06-30,1115.108
2011-07-01,1132.879
2011-07-04,1132.879
2011-07-05,1135.942
2011-07-06,1139.185
2011-07-07,1152.575
2011-07-08,1144.41
2011-07-11,1117.02
2011-07-12,1109.922
2011-07-13,1116.807
2011-07-14,1102.124
2011-07-15,1113.493
2011-07-18,1099.123
2011-07-19,1123.693
2011-07-20,1118.989
2011-07-21,1129.25
2011-07-22,1135.245
2011-07-25,1125.073
2011-07-26,1117.263
2011-07-27,1085.632
2011-07-28,1081.622
2011-07-29,1078.195
2011-08-01,1070.794
2011-08-02,1035.227
2011-08-03,1044.532
2011-08-04,978.383
2011-08-05,965.461
2011-08-08,886.412
2011-08-09,939.675
2011-08-10,905.371
2011-08-11,952.517
2011-08-12,963.167
2011-08-15,986.489
2011-08-16,969.654
2011-08-17,964.239
2011-08-18,906.199
2011-08-19,890.055
2011-08-22,889.993
2011-08-23,930.947
2011-08-24,942.172
2011-08-25,921.221
2011-08-26,947.28
2011-08-29,984.338
2011-08-30,992.655
2011-08-31,995.246
2011-09-01,979.827
2011-09-02,949.909
2011-09-05,949.909
2011-09-06,945.288
2011-09-07,979.827
2011-09-08,965.722
2011-09-09,937.746
2011-09-12,943.11
2011-09-13,959.25
2011-09-14,977.391
2011-09-15,989.732
2011-09-16,991.907
2011-09-19,982.84
2011-09-20,970.109
2011-09-21,940.994
2011-09-22,903.727
2011-09-23,912.753
2011-09-26,931.699
2011-09-27,948.347
2011-09-28,916.876
2011-09-29,915.739
2011-09-30,888.738
2011-10-03,849.963
2011-10-04,884.535
2011-10-05,905.72
2011-10-06,928.773
2011-10-07,914.978
2011-10-10,948.767
2011-10-11,952.288
2011-10-12,962.929
2011-10-13,965.469
2011-10-14,983.97
2011-10-17,959.645
2011-10-18,981.169
2011-10-19,963.391
2011-10-20,965.747
2011-10-21,988.776
2011-10-24,1018.048
2011-10-25,992.169
2011-10-26,1003.692
2011-10-27,1046.909
2011-10-28,1048.828
2011-10-31,1020.458
2011-11-01,990.01
2011-11-02,1009.204
2011-11-03,1032.221
2011-11-04,1031.098
2011-11-07,1028.752
2011-11-08,1038.773
2011-11-09,993.839
2011-11-10,1000.507
2011-11-11,1024.544
2011-11-14,1014.93
2011-11-15,1024.164
2011-11-16,1007.323
2011-11-17,985.706
2011-11-18,982.254
2011-11-21,964.96
2011-11-22,960.82
2011-11-23,935.52
2011-11-24,935.52
2011-11-25,929.702
2011-11-28,966.624
2011-11-29,966.313
2011-11-30,1012.726
2011-12-01,1010.545
2011-12-02,1011.95
2011-12-05,1024.964
2011-12-06,1021.054
2011-12-07,1016.632
2011-12-08,991.643
2011-12-09,1013.406
2011-12-12,996.923
2011-12-13,978.152
2011-12-14,959.782
2011-12-15,964.688
2011-12-16,973.394
2011-12-19,958.426
2011-12-20,992.719
2011-12-21,990.611
2011-12-22,999.633
2011-12-23,1005.757
2011-12-26,1005.757
2011-12-27,1009.645
2011-12-28,991.862
2011-12-29,1002.591
2011-12-30,998.591
2012-01-02,998.591
2012-01-03,1009.912
2012-01-04,1008.208
2012-01-05,1015.814
2012-01-06,1014.37
2012-01-09,1019.088
2012-01-10,1031.73
2012-01-11,1033.114
2012-01-12,1038.695
2012-01-13,1031.338
2012-01-16,1031.338
2012-01-17,1035.233
2012-01-18,1053.353
2012-01-19,1061.943
2012-01-20,1057.484
2012-01-23,1058.454
2012-01-24,1063.529
2012-01-25,1077.563
2012-01-26,1069.329
2012-01-27,1075.174
2012-01-30,1069.891
2012-01-31,1069.971
2012-02-01,1086.61
2012-02-02,1089.923
2012-02-03,1108.627
2012-02-06,1109.444
2012-02-07,1110.036
2012-02-08,1112.775
2012-02-09,1115.652
2012-02-10,1104.413
2012-02-13,1114.866
2012-02-14,1115.17
2012-02-15,1110.434
2012-02-16,1125.834
2012-02-17,1123.543
2012-02-20,1123.543
2012-02-21,1119.296
2012-02-22,1116.455
2012-02-23,1127.15
2012-02-24,1128.6
2012-02-27,1128.179
2012-02-28,1126.652
2012-02-29,1117.386
2012-03-01,1127.456
2012-03-02,1117.984
2012-03-05,1110.769
2012-03-06,1089.54
2012-03-07,1100.35
2012-03-08,1115.583
2012-03-09,1124.521
2012-03-12,1119.47
2012-03-13,1139.5
2012-03-14,1131.974
2012-03-15,1140.168
2012-03-16,1140.701
2012-03-19,1145.607
2012-03-20,1136.089
2012-03-21,1139.602
2012-03-22,1129.324
2012-03-23,1135.235
2012-03-26,1153.576
2012-03-27,1147.857
2012-03-28,1138.139
2012-03-29,1137.585
2012-03-30,1139.927
2012-04-02,1149.766
2012-04-03,1147.246
2012-04-04,1129.8
2012-04-05,1129.755
2012-04-06,1129.755
2012-04-09,1113.031
2012-04-10,1087.529
2012-04-11,1100.839
2012-04-12,1119.129
2012-04-13,1106.979
2012-04-16,1103.259
2012-04-17,1120.988
2012-04-18,1117.328
2012-04-19,1113.218
2012-04-20,1112.774
2012-04-23,1099.466
2012-04-24,1097.167
2012-04-25,1117.711
2012-04-26,1129.594
2012-04-27,1136.888
2012-04-30,1130.543
2012-05-01,1134.681
2012-05-02,1137.165
2012-05-03,1120.553
2012-05-04,1100.18
2012-05-07,1100.618
2012-05-08,1093.377
2012-05-09,1088.75
2012-05-10,1089.662
2012-05-11,1090.628
2012-05-14,1075.538
2012-05-15,1070.293
2012-05-16,1064.773
2012-05-17,1036.696
2012-05-18,1024.96
2012-05-21,1052.704
2012-05-22,1052.976
2012-05-23,1060.172
2012-05-24,1058.739
2012-05-25,1059.941
2012-05-28,1059.941
2012-05-29,1073.67
2012-05-30,1052.642
2012-05-31,1046.422
2012-06-01,1011.657
2012-06-04,1010.346
2012-06-05,1024.277
2012-06-06,1049.019
2012-06-07,1042.349
2012-06-08,1052.353
2012-06-11,1031.053
2012-06-12,1044.805
2012-06-13,1030.147
2012-06-14,1039.643
2012-06-15,1053.758
2012-06-18,1061.519
2012-06-19,1076.14
2012-06-20,1073.823
2012-06-21,1043.114
2012-06-22,1053.042
2012-06-25,1034.013
2012-06-26,1040.288
2012-06-27,1048.505
2012-06-28,1044.246
2012-06-29,1077.124
2012-07-02,1082.173
2012-07-03,1095.691
2012-07-04,1095.691
2012-07-05,1095.642
2012-07-06,1077.819
2012-07-09,1073.411
2012-07-10,1058.929
2012-07-11,1053.651
2012-07-12,1051.775
2012-07-13,1067.198
2012-07-16,1061.355
2012-07-17,1067.473
2012-07-18,1078.06
2012-07-19,1083.606
2012-07-20,1067.587
2012-07-23,1052.992
2012-07-24,1038.951
2012-07-25,1042.816
2012-07-26,1062.602
2012-07-27,1087.239
2012-07-30,1081.045
2012-07-31,1072.924
2012-08-01,1062.276
2012-08-02,1055.809
2012-08-03,1081.233
2012-08-06,1087.762
2012-08-07,1101.792
2012-08-08,1101.398
2012-08-09,1103.769
2012-08-10,1104.012
2012-08-13,1101.322
2012-08-14,1098.383
2012-08-15,1106.436
2012-08-16,1117.883
2012-08-17,1123.105
2012-08-20,1116.774
2012-08-21,1116.107
2012-08-22,1116.118
2012-08-23,1108.213
2012-08-24,1113.241
2012-08-27,1112.041
2012-08-28,1114.36
2012-08-29,1117.162
2012-08-30,1106.076
2012-08-31,1113.281
2012-09-03,1113.281
2012-09-04,1119.352
2012-09-05,1117.022
2012-09-06,1141.198
2012-09-07,1147.966
2012-09-10,1142.051
2012-09-11,1144.234
2012-09-12,1147.87
2012-09-13,1161.18
2012-09-14,1172.827
2012-09-17,1164.522
2012-09-18,1159.979
2012-09-19,1162.533
2012-09-20,1156.45
2012-09-21,1158.323
2012-09-24,1150.559
2012-09-25,1133.357
2012-09-26,1125.176
2012-09-27,1140.887
2012-09-28,1137.55
2012-10-01,1138.096
2012-10-02,1139.599
2012-10-03,1140.353
2012-10-04,1148.374
2012-10-05,1147.511
2012-10-08,1142.222
2012-10-09,1126.41
2012-10-10,1120.049
2012-10-11,1124.621
2012-10-12,1120.059
2012-10-15,1128.619
2012-10-16,1141.9
2012-10-17,1145.266
2012-10-18,1142.039
2012-10-19,1121.504
2012-10-22,1118.864
2012-10-23,1109.92
2012-10-24,1104.332
2012-10-25,1107.464
2012-10-26,1106.671
2012-10-29,1106.671
2012-10-30,1106.671
2012-10-31,1111.532
2012-11-01,1132.438
2012-11-02,1117.031
2012-11-05,1124.7
2012-11-06,1134.143
2012-11-07,1111.714
2012-11-08,1095.609
2012-11-09,1097.86
2012-11-12,1097.043
2012-11-13,1095.222
2012-11-14,1077.505
2012-11-15,1074.511
2012-11-16,1082.23
2012-11-19,1104.266
2012-11-20,1105.992
2012-11-21,1110.321
2012-11-22,1110.321
2012-11-23,1123.854
2012-11-26,1120.842
2012-11-27,1117.234
2012-11-28,1125.473
2012-11-29,1133.22
2012-11-30,1132.192
2012-12-03,1127.706
2012-12-04,1127.725
2012-12-05,1127.601
2012-12-06,1131.892
2012-12-07,1134.021
2012-12-10,1137.775
2012-12-11,1146.551
2012-12-12,1145.202
2012-12-13,1137.204
2012-12-14,1135.143
2012-12-17,1147.734
2012-12-18,1164.391
2012-12-19,1161.146
2012-12-20,1166.502
2012-12-21,1158.148
2012-12-24,1155.81
2012-12-25,1155.81
2012-12-26,1146.514
2012-12-27,1147.322
2012-12-28,1138.218
2012-12-31,1160.087
2013-01-01,1160.087
2013-01-02,1188.623
2013-01-03,1188.553
2013-01-04,1196.488
2013-01-07,1194.357
2013-01-08,1191.726
2013-01-09,1198.099
2013-01-10,1201.191
2013-01-11,1200.798
2013-01-14,1200.986
2013-01-15,1207.412
2013-01-16,1205.493
2013-01-17,1215.481
2013-01-18,1219.468
2013-01-21,1219.468
2013-01-22,1225.109
2013-01-23,1223.663
2013-01-24,1230.272
2013-01-25,1243.448
2013-01-28,1239.508
2013-01-29,1238.676
2013-01-30,1230.674
2013-01-31,1234.665
2013-02-01,1246.571
2013-02-04,1233.148
2013-02-05,1245.055
2013-02-06,1249.395
2013-02-07,1245.058
2013-02-08,1253.885
2013-02-11,1251.299
2013-02-12,1253.656
2013-02-13,1255.538
2013-02-14,1259.499
2013-02-15,1257.985
2013-02-18,1257.985
2013-02-19,1266.169
2013-02-20,1242.669
2013-02-21,1228.853
2013-02-22,1243.13
2013-02-25,1218.768
2013-02-26,1225.529
2013-02-27,1244.402
2013-02-28,1246.367
2013-03-01,1247.951
2013-03-04,1252.173
2013-03-05,1267.243
2013-03-06,1269.021
2013-03-07,1273.076
2013-03-08,1283.358
2013-03-11,1284.586
2013-03-12,1281.304
2013-03-13,1286.734
2013-03-14,1295.81
2013-03-15,1290.229
2013-03-18,1282.916
2013-03-19,1276.803
2013-03-20,1289.944
2013-03-21,1278.256
2013-03-22,1283.235
2013-03-25,1279.494
2013-03-26,1288.054
2013-03-27,1289.973
2013-03-28,1297.732
2013-03-29,1297.732
2013-04-01,1282.813
2013-04-02,1280.967
2013-04-03,1259.959
2013-04-04,1265.759
2013-04-05,1262.766
2013-04-08,1273.818
2013-04-09,1275.425
2013-04-10,1294.625
2013-04-11,1300.845
2013-04-12,1295.78
2013-04-15,1253.549
2013-04-16,1275.664
2013-04-17,1254.409
2013-04-18,1245.271
2013-04-19,1260.286
2013-04-22,1265.332
2013-04-23,1282.697
2013-04-24,1285.755
2013-04-25,1296.63
2013-04-26,1290.758
2013-04-29,1298.778
2013-04-30,1305.424
2013-05-01,1286.715
2013-05-02,1303.06
2013-05-03,1319.545
2013-05-06,1325.759
2013-05-07,1335.002
2013-05-08,1341.982
2013-05-09,1339.968
2013-05-10,1352.939
2013-05-13,1350.318
2013-05-14,1367.472
2013-05-15,1371.759
2013-05-16,1363.905
2013-05-17,1378.968
2013-05-20,1378.376
2013-05-21,1381.491
2013-05-22,1361.099
2013-05-23,1362.128
2013-05-24,1358.699
2013-05-27,1358.699
2013-05-28,1371.96
2013-05-29,1359.923
2013-05-30,1369.399
2013-05-31,1354.032
2013-06-03,1353.942
2013-06-04,1344.417
2013-06-05,1325.773
2013-06-06,1340.427
2013-06-07,1357.667
2013-06-10,1359.162
2013-06-11,1343.77
2013-06-12,1331.168
2013-06-13,1354.841
2013-06-14,1348.734
2013-06-17,1360.65
2013-06-18,1373.228
2013-06-19,1356.476
2013-06-20,1318.901
2013-06-21,1317.693
2013-06-24,1303.275
2013-06-25,1317.092
2013-06-26,1327.523
2013-06-27,1344.167
2013-06-28,1339.93
2013-07-01,1356.125
2013-07-02,1353.093
2013-07-03,1354.715
2013-07-04,1354.715
2013-07-05,1372.877
2013-07-08,1376.339
2013-07-09,1386.919
2013-07-10,1390.414
2013-07-11,1409.336
2013-07-12,1414.842
2013-07-15,1416.665
2013-07-16,1407.727
2013-07-17,1412.82
2013-07-18,1421.203
2013-07-19,1424.276
2013-07-22,1426.631
2013-07-23,1421.912
2013-07-24,1412.972
2013-07-25,1424.472
2013-07-26,1418.894
2013-07-29,1412.61
2013-07-30,1419.248
2013-07-31,1425.75
2013-08-01,1453.011
2013-08-02,1454.703
2013-08-05,1455.921
2013-08-06,1443.254
2013-08-07,1431.723
2013-08-08,1441.222
2013-08-09,1440.968
2013-08-12,1442.909
2013-08-13,1444.602
2013-08-14,1434.009
2013-08-15,1409.312
2013-08-16,1406.702
2013-08-19,1396.494
2013-08-20,1412.981
2013-08-21,1405.866
2013-08-22,1423.8
2013-08-23,1426.539
2013-08-26,1427.304
2013-08-27,1397.301
2013-08-28,1402.694
2013-08-29,1412.409
2013-08-30,1398.983
2013-09-02,1398.983
2013-09-03,1406.884
2013-09-04,1422.168
2013-09-05,1427.242
2013-09-06,1427.664
2013-09-09,1448.972
2013-09-10,1463.778
2013-09-11,1467.32
2013-09-12,1461.009
2013-09-13,1464.56
2013-09-16,1471.742
2013-09-17,1482.233
2013-09-18,1497.177
2013-09-19,1497.199
2013-09-20,1486.8
2013-09-23,1478.087
2013-09-24,1480.257
2013-09-25,1477.903
2013-09-26,1486.597
2013-09-27,1482.453
2013-09-30,1480.528
2013-10-01,1498.891
2013-10-02,1497.259
2013-10-03,1485.014
2013-10-04,1497.784
2013-10-07,1480.546
2013-10-08,1451.849
2013-10-09,1444.283
2013-10-10,1476.063
2013-10-11,1487.851
2013-10-14,1495.036
2013-10-15,1479.991
2013-10-16,1500.855
2013-10-17,1512.724
2013-10-18,1525.661
2013-10-21,1522.985
2013-10-22,1528.863
2013-10-23,1517.66
2013-10-24,1526.506
2013-10-25,1528.203
2013-10-28,1524.585
2013-10-29,1534.111
2013-10-30,1518.337
2013-10-31,1515.958
2013-11-01,1516.048
2013-11-04,1529.426
2013-11-05,1523.166
2013-11-06,1517.093
2013-11-07,1490.276
2013-11-08,1513.546
2013-11-11,1519.149
2013-11-12,1518.529
2013-11-13,1534.669
2013-11-14,1537.618
2013-11-15,1545.629
2013-11-18,1531.203
2013-11-19,1520.134
2013-11-20,1517.938
2013-11-21,1540.083
2013-11-22,1545.461
2013-11-25,1542.441
2013-11-26,1550.409
2013-11-27,1554.629
2013-11-28,1554.629
2013-11-29,1553.416
2013-12-02,1547.665
2013-12-03,1541.587
2013-12-04,1537.924
2013-12-05,1537.617
2013-12-06,1548.251
2013-12-09,1549.658
2013-12-10,1544.787
2013-12-11,1520.696
2013-12-12,1520.82
2013-12-13,1526.125
2013-12-16,1538.643
2013-12-17,1538.554
2013-12-18,1558.689
2013-12-19,1552.866
2013-12-20,1572.012
2013-12-23,1583.431
2013-12-24,1588.782
2013-12-25,1588.782
2013-12-26,1592.714
2013-12-27,1589.992
2013-12-30,1592.55
2013-12-31,1600.2
2014-01-01,1600.2
2014-01-02,1584.818
2014-01-03,1587.986
2014-01-06,1578.423
2014-01-07,1593.229
2014-01-08,1599.552
2014-01-09,1598.923
2014-01-10,1608.116
2014-01-13,1583.792
2014-01-14,1607.415
2014-01-15,1614.245
2014-01-16,1614.083
2014-01-17,1607.981
2014-01-20,1607.981
2014-01-21,1613.423
2014-01-22,1621.557
2014-01-23,1608.28
2014-01-24,1565.795
2014-01-27,1550.62
2014-01-28,1569.04
2014-01-29,1551.59
2014-01-30,1573.345
2014-01-31,1566.369
2014-02-03,1519.859
2014-02-04,1538.268
2014-02-05,1531.264
2014-02-06,1553.032
2014-02-07,1575.522
2014-02-10,1578.457
2014-02-11,1593.885
2014-02-12,1601.105
2014-02-13,1616.8
2014-02-14,1619.264
2014-02-17,1619.264
2014-02-18,1632.605
2014-02-19,1623.904
2014-02-20,1640.354
2014-02-21,1641.351
2014-02-24,1652.473
2014-02-25,1651.822
2014-02-26,1657.594
2014-02-27,1666.614
2014-02-28,1660.209
2014-03-03,1649.415
2014-03-04,1682.523
2014-03-05,1679.28
2014-03-06,1678.783
2014-03-07,1678.808
2014-03-10,1671.976
2014-03-11,1659.474
2014-03-12,1662.258
2014-03-13,1637.217
2014-03-14,1641.144
2014-03-17,1652.481
2014-03-18,1671.954
2014-03-19,1661.081
2014-03-20,1664.032
2014-03-21,1652.078
2014-03-24,1629.548
2014-03-25,1627.846
2014-03-26,1604.236
2014-03-27,1601.391
2014-03-28,1606.097
2014-03-31,1628.478
2014-04-01,1651.725
2014-04-02,1656.492
2014-04-03,1641.518
2014-04-04,1607.131
2014-04-07,1575.961
2014-04-08,1588.911
2014-04-09,1615.097
2014-04-10,1568.253
2014-04-11,1544.404
2014-04-14,1553.134
2014-04-15,1561.61
2014-04-16,1582.592
2014-04-17,1590.579
2014-04-18,1590.579
2014-04-21,1597.751
2014-04-22,1614.445
2014-04-23,1604.76
2014-04-24,1603.18
2014-04-25,1573.51
2014-04-28,1565.48
2014-04-29,1576.061
2014-04-30,1586.261
2014-05-01,1590.459
2014-05-02,1593.873
2014-05-05,1595.965
2014-05-06,1576.334
2014-05-07,1573.024
2014-05-08,1564.392
2014-05-09,1571.546
2014-05-12,1600.936
2014-05-13,1593.008
2014-05-14,1579.196
2014-05-15,1566.298
2014-05-16,1575.675
2014-05-19,1589.168
2014-05-20,1570.015
2014-05-21,1582.263
2014-05-22,1593.113
2014-05-23,1606.097
2014-05-26,1606.097
2014-05-27,1621.749
2014-05-28,1617.161
2014-05-29,1624.897
2014-05-30,1620.962
2014-06-02,1621.942
2014-06-03,1621.647
2014-06-04,1629.087
2014-06-05,1646.281
2014-06-06,1658.588
2014-06-09,1664.167
2014-06-10,1660.063
2014-06-11,1657.435
2014-06-12,1645.126
2014-06-13,1651.482
2014-06-16,1655.617
2014-06-17,1665.793
2014-06-18,1675.87
2014-06-19,1675.606
2014-06-20,1682.517
2014-06-23,1681.771
2014-06-24,1669.646
2014-06-25,1680.199
2014-06-26,1678.865
2014-06-27,1686.255
2014-06-30,1691.851
2014-07-01,1707.782
2014-07-02,1704.054
2014-07-03,1715.26
2014-07-04,1715.26
2014-07-07,1694.324
2014-07-08,1674.777
2014-07-09,1683.733
2014-07-10,1670.781
2014-07-11,1669.842
2014-07-14,1677.68
2014-07-15,1664.485
2014-07-16,1666.77
2014-07-17,1643.11
2014-07-18,1665.017
2014-07-21,1659.855
2014-07-22,1672.668
2014-07-23,1674.542
2014-07-24,1676.818
2014-07-25,1666.341
2014-07-28,1661.154
2014-07-29,1659.07
2014-07-30,1664.223
2014-07-31,1627.043
2014-08-01,1621.547
2014-08-04,1636.509
2014-08-05,1626.923
2014-08-06,1626.126
2014-08-07,1617.124
2014-08-08,1636.827
2014-08-11,1646.894
2014-08-12,1637.998
2014-08-13,1651.007
2014-08-14,1657.477
2014-08-15,1657.804
2014-08-18,1677.858
2014-08-19,1686.988
2014-08-20,1690.314
2014-08-21,1690.328
2014-08-22,1692.667
2014-08-25,1700.449
2014-08-26,1707.825
2014-08-27,1704.592
2014-08-28,1700.34
2014-08-29,1710.128
2014-09-01,1710.128
2014-09-02,1713.991
2014-09-03,1709.186
2014-09-04,1703.504
2014-09-05,1709.961
2014-09-08,1709.506
2014-09-09,1694.351
2014-09-10,1702.175
2014-09-11,1707.389
2014-09-12,1694.565
2014-09-15,1679.596
2014-09-16,1689.367
2014-09-17,1692.862
2014-09-18,1700.527
2014-09-19,1690.672
2014-09-22,1666.803
2014-09-23,1654.708
2014-09-24,1670.164
2014-09-25,1643.859
2014-09-26,1657.532
2014-09-29,1656.461
2014-09-30,1641.598
2014-10-01,1613.8
2014-10-02,1621.008
2014-10-03,1638.082
2014-10-06,1629.41
2014-10-07,1599.844
2014-10-08,1626.015
2014-10-09,1586.447
2014-10-10,1553.211
2014-10-13,1523.881
2014-10-14,1536.647
2014-10-15,1544.329
2014-10-16,1558.818
2014-10-17,1571.432
2014-10-20,1588.926
2014-10-21,1627.183
2014-10-22,1604.068
2014-10-23,1631.734
2014-10-24,1643.415
2014-10-27,1639.984
2014-10-28,1672.855
2014-10-29,1666.001
2014-10-30,1676.436
2014-10-31,1701.336
2014-11-03,1700.437
2014-11-04,1688.658
2014-11-05,1691.762
2014-11-06,1707.997
2014-11-07,1707.975
2014-11-10,1712.729
2014-11-11,1714.841
2014-11-12,1720.517
2014-11-13,1713.575
2014-11-14,1715.787
2014-11-17,1709.695
2014-11-18,1722.463
2014-11-19,1714.963
2014-11-20,1726.751
2014-11-21,1735.201
2014-11-24,1749.017
2014-11-25,1746.377
2014-11-26,1748.172
2014-11-27,1748.172
2014-11-28,1734.848
2014-12-01,1708.92
2014-12-02,1720.109
2014-12-03,1735.652
2014-12-04,1729.361
2014-12-05,1734.623
2014-12-08,1714.182
2014-12-09,1725.835
2014-12-10,1690.019
2014-12-11,1697.296
2014-12-12,1675.27
2014-12-15,1665.362
2014-12-16,1654.528
2014-12-17,1696.376
2014-12-18,1729.107
2014-12-19,1738.954
2014-12-22,1744.167
2014-12-23,1748.526
2014-12-24,1751.357
2014-12-25,1751.357
2014-12-26,1757.832
2014-12-29,1761.112
2014-12-30,1751.076
2014-12-31,1739.739
2015-01-01,1739.739
2015-01-02,1735.994
2015-01-05,1703.885
2015-01-06,1681.446
2015-01-07,1704.424
2015-01-08,1735.674
2015-01-09,1724.501
2015-01-12,1709.734
2015-01-13,1707.273
2015-01-14,1698.578
2015-01-15,1671.629
2015-01-16,1697.098
2015-01-19,1697.098
2015-01-20,1695.594
2015-01-21,1703.466
2015-01-22,1727.897
2015-01-23,1725.713
2015-01-26,1741.139
2015-01-27,1729.872
2015-01-28,1707.2
2015-01-29,1723.573
2015-01-30,1698.577
2015-02-02,1714.696
2015-02-03,1742.854
2015-02-04,1735.404
2015-02-05,1758.024
2015-02-06,1752.344
2015-02-09,1743.251
2015-02-10,1762.407
2015-02-11,1764.238
2015-02-12,1786.856
2015-02-13,1799.895
2015-02-16,1799.895
2015-02-17,1803.305
2015-02-18,1808.915
2015-02-19,1811.312
2015-02-20,1822.549
2015-02-23,1820.549
2015-02-24,1822.416
2015-02-25,1829.174
2015-02-26,1826.447
2015-02-27,1819.924
2015-03-02,1836.288
2015-03-03,1825.774
2015-03-04,1817.596
2015-03-05,1824.064
2015-03-06,1801.527
2015-03-09,1806.441
2015-03-10,1782.681
2015-03-11,1790.902
2015-03-12,1813.672
2015-03-13,1804.753
2015-03-16,1825.078
2015-03-17,1825.165
2015-03-18,1844.165
