Date,NORWAY IMI VALUE IMI (Large+Mid+Small Cap)
2015-04-28,945.238
2015-04-29,948.528
2015-04-30,959.456
2015-05-01,953.886
2015-05-04,968.098
2015-05-05,974.737
2015-05-06,993.727
2015-05-07,973.392
2015-05-08,982.084
2015-05-11,982.876
2015-05-12,989.367
2015-05-13,1014.299
2015-05-14,1013.268
2015-05-15,1006.802
2015-05-18,996.711
2015-05-19,968.407
2015-05-20,964.628
2015-05-21,971.472
2015-05-22,963.195
2015-05-25,963.195
2015-05-26,935.135
2015-05-27,933.978
2015-05-28,922.057
2015-05-29,924.773
2015-06-01,902.898
2015-06-02,928.199
2015-06-03,946.854
2015-06-04,937.963
2015-06-05,914.322
2015-06-08,923.553
2015-06-09,926.768
2015-06-10,934.501
2015-06-11,921.685
2015-06-12,921.345
2015-06-15,903.394
2015-06-16,903.742
2015-06-17,914.177
2015-06-18,905.489
2015-06-19,903.384
2015-06-22,923.064
2015-06-23,919.103
2015-06-24,917.802
2015-06-25,916.454
2015-06-26,910.6
2015-06-29,890.983
2015-06-30,889.658
2015-07-01,883.651
2015-07-02,883.022
2015-07-03,870.792
2015-07-06,852.811
2015-07-07,824.194
2015-07-08,834.705
2015-07-09,856.549
2015-07-10,881.239
2015-07-13,877.174
2015-07-14,880.847
2015-07-15,881.975
2015-07-16,886.211
2015-07-17,876.665
2015-07-20,869.412
2015-07-21,886.384
2015-07-22,868.125
2015-07-23,867.954
2015-07-24,863.116
2015-07-27,846.049
2015-07-28,843.437
2015-07-29,865.511
2015-07-30,867.784
2015-07-31,863.128
2015-08-03,851.871
2015-08-04,846.683
2015-08-05,852.128
2015-08-06,838.208
2015-08-07,844.14
2015-08-10,846.177
2015-08-11,827.512
2015-08-12,832.978
2015-08-13,829.02
2015-08-14,815.086
2015-08-17,815.806
2015-08-18,806.868
2015-08-19,794.513
2015-08-20,788.739
2015-08-21,777.544
2015-08-24,736.534
2015-08-25,751.474
2015-08-26,749.778
2015-08-27,765.454
2015-08-28,781.057
2015-08-31,769.811
2015-09-01,764.48
2015-09-02,765.098
2015-09-03,784.398
2015-09-04,757.84
2015-09-07,756.685
2015-09-08,775.231
2015-09-09,787.983
2015-09-10,773.495
2015-09-11,762.446
2015-09-14,755.359
2015-09-15,762.263
2015-09-16,783.794
2015-09-17,787.856
2015-09-18,780.155
2015-09-21,772.884
2015-09-22,755.434
2015-09-23,748.941
2015-09-24,724.197
2015-09-25,731.232
2015-09-28,718.785
2015-09-29,726.665
2015-09-30,735.844
2015-10-01,751.811
2015-10-02,752.307
2015-10-05,775.063
2015-10-06,803.441
2015-10-07,830.931
2015-10-08,825.34
2015-10-09,838.068
2015-10-12,830.038
2015-10-13,816.38
2015-10-14,817.108
2015-10-15,824.774
2015-10-16,824.645
2015-10-19,819.626
2015-10-20,818.062
2015-10-21,812.338
2015-10-22,806.034
2015-10-23,805.594
2015-10-26,806.841
2015-10-27,783.603
2015-10-28,792.952
2015-10-29,770.886
2015-10-30,781.315
2015-11-02,783.268
2015-11-03,787.9
2015-11-04,794.693
2015-11-05,790.875
2015-11-06,777.217
2015-11-09,781.259
2015-11-10,774.959
2015-11-11,776.843
2015-11-12,753.922
2015-11-13,745.918
2015-11-16,754.187
2015-11-17,768.113
2015-11-18,774.718
2015-11-19,783.134
2015-11-20,776.869
2015-11-23,771.386
2015-11-24,773.325
2015-11-25,771.046
2015-11-26,778.627
2015-11-27,771.241
2015-11-30,775.414
2015-12-01,783.004
2015-12-02,783.504
2015-12-03,781.693
2015-12-04,767.755
2015-12-07,756.334
2015-12-08,732.568
2015-12-09,747.053
2015-12-10,742.945
2015-12-11,723.825
2015-12-14,713.674
2015-12-15,734.234
2015-12-16,734.776
2015-12-17,726.385
2015-12-18,710.25
2015-12-21,709.77
2015-12-22,711.905
2015-12-23,731.359
2015-12-24,737.136
2015-12-25,737.136
2015-12-28,730.096
2015-12-29,734.639
2015-12-30,725.999
2015-12-31,723.788
2016-01-01,723.788
2016-01-04,709.62
2016-01-05,691.869
2016-01-06,680.016
2016-01-07,664.112
2016-01-08,663.588
2016-01-11,648.776
2016-01-12,649.377
2016-01-13,660.652
2016-01-14,645.802
2016-01-15,635.625
2016-01-18,621.689
2016-01-19,645.229
2016-01-20,606.115
2016-01-21,624.71
2016-01-22,663.131
2016-01-25,655.809
2016-01-26,665.564
2016-01-27,663.766
2016-01-28,677.329
2016-01-29,679.959
2016-02-01,674.087
2016-02-02,651.433
2016-02-03,660.346
2016-02-04,692.12
2016-02-05,695.904
2016-02-08,663.633
2016-02-09,659.404
2016-02-10,654.532
2016-02-11,633.1
2016-02-12,638.516
2016-02-15,659.0
2016-02-16,650.277
2016-02-17,681.6
2016-02-18,687.298
2016-02-19,676.173
2016-02-22,694.563
2016-02-23,689.518
2016-02-24,661.131
2016-02-25,677.214
2016-02-26,689.114
2016-02-29,693.823
2016-03-01,701.05
2016-03-02,695.186
2016-03-03,710.336
2016-03-04,734.914
2016-03-07,737.378
2016-03-08,734.856
2016-03-09,731.684
2016-03-10,728.624
2016-03-11,741.597
2016-03-14,744.074
2016-03-15,726.869
2016-03-16,728.633
2016-03-17,749.838
2016-03-18,755.672
2016-03-21,746.987
2016-03-22,747.338
2016-03-23,735.515
2016-03-24,734.253
2016-03-25,734.253
2016-03-28,740.742
2016-03-29,713.191
2016-03-30,748.928
2016-03-31,740.869
2016-04-01,723.271
2016-04-04,722.224
2016-04-05,708.061
2016-04-06,713.159
2016-04-07,710.844
2016-04-08,729.508
2016-04-11,739.684
2016-04-12,743.019
2016-04-13,763.075
2016-04-14,762.461
2016-04-15,753.671
2016-04-18,758.46
2016-04-19,782.515
2016-04-20,783.04
2016-04-21,782.856
2016-04-22,773.128
2016-04-25,770.491
2016-04-26,775.957
2016-04-27,788.693
2016-04-28,798.568
2016-04-29,802.497
2016-05-02,797.153
2016-05-03,777.846
2016-05-04,778.082
2016-05-05,774.252
2016-05-06,770.224
2016-05-09,765.486
2016-05-10,767.288
2016-05-11,773.936
2016-05-12,778.834
2016-05-13,767.9
2016-05-16,772.948
2016-05-17,771.864
2016-05-18,776.004
2016-05-19,746.64
2016-05-20,763.661
2016-05-23,761.864
2016-05-24,771.117
2016-05-25,785.082
2016-05-26,793.773
2016-05-27,784.286
2016-05-30,788.341
2016-05-31,779.717
2016-06-01,773.728
2016-06-02,771.24
2016-06-03,781.974
2016-06-06,795.791
2016-06-07,811.169
2016-06-08,816.564
2016-06-09,798.482
2016-06-10,781.822
2016-06-13,768.355
2016-06-14,745.992
2016-06-15,750.633
2016-06-16,717.871
2016-06-17,747.054
2016-06-20,776.412
2016-06-21,767.817
2016-06-22,776.741
2016-06-23,793.839
2016-06-24,745.024
2016-06-27,705.745
2016-06-28,728.306
2016-06-29,755.188
2016-06-30,763.026
2016-07-01,777.564
2016-07-04,777.763
2016-07-05,753.351
2016-07-06,735.251
2016-07-07,761.301
2016-07-08,753.749
2016-07-11,771.561
2016-07-12,771.271
2016-07-13,774.795
2016-07-14,781.772
2016-07-15,777.878
2016-07-18,771.615
2016-07-19,769.906
2016-07-20,771.153
2016-07-21,785.46
2016-07-22,767.645
2016-07-25,754.315
2016-07-26,758.018
2016-07-27,759.854
2016-07-28,751.296
2016-07-29,758.723
2016-08-01,752.178
2016-08-02,747.077
2016-08-03,744.24
2016-08-04,752.272
2016-08-05,752.899
2016-08-08,761.362
2016-08-09,778.486
2016-08-10,787.402
2016-08-11,790.496
2016-08-12,791.471
2016-08-15,791.511
2016-08-16,791.398
2016-08-17,775.195
2016-08-18,786.25
2016-08-19,785.149
2016-08-22,782.536
2016-08-23,792.26
2016-08-24,788.816
2016-08-25,786.575
2016-08-26,792.334
2016-08-29,778.128
2016-08-30,782.086
2016-08-31,778.608
2016-09-01,772.908
2016-09-02,783.355
2016-09-05,792.175
2016-09-06,796.667
2016-09-07,803.401
2016-09-08,800.248
2016-09-09,786.348
2016-09-12,774.246
2016-09-13,766.042
2016-09-14,763.43
2016-09-15,757.968
2016-09-16,758.863
2016-09-19,769.796
2016-09-20,769.115
2016-09-21,770.35
2016-09-22,802.36
2016-09-23,799.928
2016-09-26,789.619
2016-09-27,778.639
2016-09-28,788.73
2016-09-29,818.702
2016-09-30,820.672
2016-10-03,824.097
2016-10-04,835.814
2016-10-05,837.081
2016-10-06,837.793
2016-10-07,831.332
2016-10-10,847.616
2016-10-11,832.734
2016-10-12,822.278
2016-10-13,816.298
2016-10-14,828.762
2016-10-17,823.706
2016-10-18,827.909
2016-10-19,836.44
2016-10-20,831.213
2016-10-21,830.835
2016-10-24,834.206
2016-10-25,835.988
2016-10-26,821.475
2016-10-27,837.298
2016-10-28,837.249
2016-10-31,831.929
2016-11-01,838.879
2016-11-02,823.039
2016-11-03,830.299
2016-11-04,822.757
2016-11-07,826.279
2016-11-08,833.492
2016-11-09,830.687
2016-11-10,839.126
2016-11-11,827.059
2016-11-14,815.854
2016-11-15,832.176
2016-11-16,824.222
2016-11-17,827.587
2016-11-18,818.6
2016-11-21,833.229
2016-11-22,840.435
2016-11-23,832.444
2016-11-24,838.807
2016-11-25,837.636
2016-11-28,832.074
2016-11-29,824.594
2016-11-30,843.464
2016-12-01,859.664
2016-12-02,856.366
2016-12-05,871.725
2016-12-06,875.015
2016-12-07,888.857
2016-12-08,892.691
2016-12-09,892.685
2016-12-12,907.477
2016-12-13,903.115
2016-12-14,892.757
2016-12-15,861.807
2016-12-16,866.724
2016-12-19,865.487
2016-12-20,862.422
2016-12-21,863.242
2016-12-22,863.705
2016-12-23,864.555
2016-12-26,864.555
2016-12-27,868.295
2016-12-28,869.161
2016-12-29,875.569
2016-12-30,877.897
2017-01-02,887.118
2017-01-03,886.432
2017-01-04,889.069
2017-01-05,909.416
2017-01-06,906.496
2017-01-09,896.089
2017-01-10,897.563
2017-01-11,894.687
2017-01-12,908.697
2017-01-13,909.461
2017-01-16,899.149
2017-01-17,904.416
2017-01-18,908.009
2017-01-19,914.597
2017-01-20,926.123
2017-01-23,929.218
2017-01-24,944.365
2017-01-25,958.391
2017-01-26,956.168
2017-01-27,956.152
2017-01-30,942.158
2017-01-31,942.647
2017-02-01,951.758
2017-02-02,944.417
2017-02-03,960.969
2017-02-06,950.826
2017-02-07,946.575
2017-02-08,940.844
2017-02-09,927.216
2017-02-10,925.944
2017-02-13,939.16
2017-02-14,933.591
2017-02-15,936.817
2017-02-16,938.16
2017-02-17,925.62
2017-02-20,929.273
2017-02-21,936.209
2017-02-22,925.461
2017-02-23,927.509
2017-02-24,913.349
2017-02-27,914.468
2017-02-28,916.276
2017-03-01,923.583
2017-03-02,921.916
2017-03-03,914.941
2017-03-06,912.213
2017-03-07,916.334
2017-03-08,913.172
2017-03-09,899.855
2017-03-10,909.66
2017-03-13,919.853
2017-03-14,904.911
2017-03-15,909.94
2017-03-16,925.706
2017-03-17,933.68
2017-03-20,933.001
2017-03-21,930.287
2017-03-22,916.099
2017-03-23,915.084
2017-03-24,915.73
2017-03-27,895.807
2017-03-28,906.609
2017-03-29,905.264
2017-03-30,912.481
2017-03-31,901.132
2017-04-03,908.831
2017-04-04,899.16
2017-04-05,911.272
2017-04-06,906.956
2017-04-07,903.248
2017-04-10,906.908
2017-04-11,909.779
2017-04-12,917.38
2017-04-13,920.206
2017-04-14,920.206
2017-04-17,922.093
2017-04-18,901.38
2017-04-19,895.259
2017-04-20,892.103
2017-04-21,883.06
2017-04-24,908.898
2017-04-25,921.099
2017-04-26,912.977
2017-04-27,908.879
2017-04-28,909.817
2017-05-01,907.919
2017-05-02,916.852
2017-05-03,911.813
2017-05-04,906.094
2017-05-05,922.352
2017-05-08,921.43
2017-05-09,928.868
2017-05-10,935.089
2017-05-11,937.081
2017-05-12,937.421
2017-05-15,952.412
2017-05-16,964.648
2017-05-17,975.451
2017-05-18,946.925
2017-05-19,969.826
2017-05-22,974.688
2017-05-23,970.186
2017-05-24,968.989
2017-05-25,974.27
2017-05-26,960.051
2017-05-29,958.741
2017-05-30,952.66
2017-05-31,937.088
2017-06-01,939.073
2017-06-02,936.573
2017-06-05,935.021
2017-06-06,929.265
2017-06-07,932.953
2017-06-08,925.511
2017-06-09,926.074
2017-06-12,938.996
2017-06-13,940.16
2017-06-14,943.233
2017-06-15,913.334
2017-06-16,920.432
2017-06-19,929.867
2017-06-20,911.304
2017-06-21,907.045
2017-06-22,902.128
2017-06-23,907.18
2017-06-26,903.726
2017-06-27,909.45
2017-06-28,914.291
2017-06-29,918.892
2017-06-30,923.701
2017-07-03,934.336
2017-07-04,940.353
2017-07-05,923.146
2017-07-06,929.366
2017-07-07,919.987
2017-07-10,928.776
2017-07-11,929.551
2017-07-12,960.293
2017-07-13,968.409
2017-07-14,969.443
2017-07-17,985.254
2017-07-18,991.372
2017-07-19,998.011
2017-07-20,1014.361
2017-07-21,998.991
2017-07-24,1002.973
2017-07-25,1014.354
2017-07-26,1023.142
2017-07-27,1029.004
2017-07-28,1035.674
2017-07-31,1037.412
2017-08-01,1044.206
2017-08-02,1043.462
2017-08-03,1042.231
2017-08-04,1036.598
2017-08-07,1042.361
2017-08-08,1042.82
2017-08-09,1036.291
2017-08-10,1032.201
2017-08-11,1018.235
2017-08-14,1034.395
2017-08-15,1019.609
2017-08-16,1029.982
2017-08-17,1019.597
2017-08-18,1020.727
2017-08-21,1026.97
2017-08-22,1031.305
2017-08-23,1031.488
2017-08-24,1040.14
2017-08-25,1050.001
2017-08-28,1049.27
2017-08-29,1044.073
2017-08-30,1043.985
2017-08-31,1059.358
2017-09-01,1064.144
2017-09-04,1062.066
2017-09-05,1070.875
2017-09-06,1065.342
2017-09-07,1068.923
2017-09-08,1065.295
2017-09-11,1061.081
2017-09-12,1071.958
2017-09-13,1076.782
2017-09-14,1072.918
2017-09-15,1075.773
2017-09-18,1082.599
2017-09-19,1083.866
2017-09-20,1088.76
2017-09-21,1103.201
2017-09-22,1110.382
2017-09-25,1116.049
2017-09-26,1097.345
2017-09-27,1097.149
2017-09-28,1105.982
2017-09-29,1100.469
2017-10-02,1098.581
2017-10-03,1103.66
2017-10-04,1098.747
2017-10-05,1101.501
2017-10-06,1090.042
2017-10-09,1096.913
2017-10-10,1107.126
2017-10-11,1111.221
2017-10-12,1115.475
2017-10-13,1116.63
2017-10-16,1113.787
2017-10-17,1104.092
2017-10-18,1104.307
2017-10-19,1105.63
2017-10-20,1112.744
2017-10-23,1106.942
2017-10-24,1104.366
2017-10-25,1106.383
2017-10-26,1083.218
2017-10-27,1082.173
2017-10-30,1098.458
2017-10-31,1090.464
2017-11-01,1105.99
2017-11-02,1098.329
2017-11-03,1094.557
2017-11-06,1099.845
2017-11-07,1105.25
2017-11-08,1108.368
2017-11-09,1101.874
2017-11-10,1100.925
2017-11-13,1091.108
2017-11-14,1077.844
2017-11-15,1059.477
2017-11-16,1073.238
2017-11-17,1057.689
2017-11-20,1059.827
2017-11-21,1076.148
2017-11-22,1079.961
2017-11-23,1082.371
2017-11-24,1079.697
2017-11-27,1067.8
2017-11-28,1062.218
2017-11-29,1063.298
2017-11-30,1059.519
2017-12-01,1060.327
2017-12-04,1062.445
2017-12-05,1053.789
2017-12-06,1048.294
2017-12-07,1039.341
2017-12-08,1042.473
2017-12-11,1040.541
2017-12-12,1055.453
2017-12-13,1045.928
2017-12-14,1051.48
2017-12-15,1037.955
2017-12-18,1048.814
2017-12-19,1044.96
2017-12-20,1042.262
2017-12-21,1053.709
2017-12-22,1057.809
2017-12-25,1057.809
2017-12-26,1058.407
2017-12-27,1074.675
2017-12-28,1080.296
2017-12-29,1083.08
2018-01-01,1083.08
2018-01-02,1091.07
2018-01-03,1100.153
2018-01-04,1121.16
2018-01-05,1134.918
2018-01-08,1132.097
2018-01-09,1136.676
2018-01-10,1148.0
2018-01-11,1153.101
2018-01-12,1163.721
2018-01-15,1175.707
2018-01-16,1180.614
2018-01-17,1179.289
2018-01-18,1180.309
2018-01-19,1176.8
2018-01-22,1184.152
2018-01-23,1189.744
2018-01-24,1198.31
2018-01-25,1203.464
2018-01-26,1192.452
2018-01-29,1177.172
2018-01-30,1162.627
2018-01-31,1170.96
2018-02-01,1182.697
2018-02-02,1162.742
2018-02-05,1146.415
2018-02-06,1111.152
2018-02-07,1134.063
2018-02-08,1116.219
2018-02-09,1092.369
2018-02-12,1113.864
2018-02-13,1122.276
2018-02-14,1119.914
2018-02-15,1136.278
2018-02-16,1153.734
2018-02-19,1149.746
2018-02-20,1146.436
2018-02-21,1148.548
2018-02-22,1139.969
2018-02-23,1161.953
2018-02-26,1160.428
2018-02-27,1158.49
2018-02-28,1157.879
2018-03-01,1141.325
2018-03-02,1127.956
2018-03-05,1141.425
2018-03-06,1172.272
2018-03-07,1160.499
2018-03-08,1158.887
2018-03-09,1172.112
2018-03-12,1174.306
2018-03-13,1180.682
2018-03-14,1169.584
2018-03-15,1169.691
2018-03-16,1171.775
2018-03-19,1155.51
2018-03-20,1162.141
2018-03-21,1166.595
2018-03-22,1147.329
2018-03-23,1157.224
2018-03-26,1164.539
2018-03-27,1171.62
2018-03-28,1153.541
2018-03-29,1149.501
2018-03-30,1149.501
2018-04-02,1146.638
2018-04-03,1160.662
2018-04-04,1148.752
2018-04-05,1174.036
2018-04-06,1174.045
2018-04-09,1177.602
2018-04-10,1201.756
2018-04-11,1211.309
2018-04-12,1202.631
2018-04-13,1210.912
2018-04-16,1203.459
2018-04-17,1204.027
2018-04-18,1221.925
2018-04-19,1223.869
2018-04-20,1208.147
2018-04-23,1214.007
2018-04-24,1211.989
2018-04-25,1184.956
2018-04-26,1221.631
2018-04-27,1226.63
2018-04-30,1215.752
2018-05-01,1203.337
2018-05-02,1214.069
2018-05-03,1213.269
2018-05-04,1214.54
2018-05-07,1230.643
2018-05-08,1219.087
2018-05-09,1240.068
2018-05-10,1247.722
2018-05-11,1256.732
2018-05-14,1249.399
2018-05-15,1242.02
2018-05-16,1242.23
2018-05-17,1242.222
2018-05-18,1254.667
2018-05-21,1260.334
2018-05-22,1257.506
2018-05-23,1236.024
2018-05-24,1224.863
2018-05-25,1200.546
2018-05-28,1195.899
2018-05-29,1182.689
2018-05-30,1198.652
2018-05-31,1210.437
2018-06-01,1219.042
2018-06-04,1224.855
2018-06-05,1213.621
2018-06-06,1229.933
2018-06-07,1252.551
2018-06-08,1250.692
2018-06-11,1265.152
2018-06-12,1265.323
2018-06-13,1262.622
2018-06-14,1262.417
2018-06-15,1245.551
2018-06-18,1237.846
2018-06-19,1222.977
2018-06-20,1223.155
2018-06-21,1215.014
2018-06-22,1239.025
2018-06-25,1217.397
2018-06-26,1219.648
2018-06-27,1233.768
2018-06-28,1222.205
2018-06-29,1240.555
2018-07-02,1224.39
2018-07-03,1237.358
2018-07-04,1245.472
2018-07-05,1261.628
2018-07-06,1253.974
2018-07-09,1277.399
2018-07-10,1291.553
2018-07-11,1279.642
2018-07-12,1254.237
2018-07-13,1241.0
2018-07-16,1234.792
2018-07-17,1231.734
2018-07-18,1226.426
2018-07-19,1220.38
2018-07-20,1229.355
2018-07-23,1235.969
2018-07-24,1245.504
2018-07-25,1246.082
2018-07-26,1239.148
2018-07-27,1248.771
2018-07-30,1257.219
2018-07-31,1267.75
2018-08-01,1260.618
2018-08-02,1247.74
2018-08-03,1246.159
2018-08-06,1247.869
2018-08-07,1275.381
2018-08-08,1273.069
2018-08-09,1267.019
2018-08-10,1243.154
2018-08-13,1240.036
2018-08-14,1234.87
2018-08-15,1203.962
2018-08-16,1213.461
2018-08-17,1212.025
2018-08-20,1227.25
2018-08-21,1238.303
2018-08-22,1251.741
2018-08-23,1251.932
2018-08-24,1256.764
2018-08-27,1266.564
2018-08-28,1264.851
2018-08-29,1265.65
2018-08-30,1265.473
2018-08-31,1253.272
2018-09-03,1256.846
2018-09-04,1242.875
2018-09-05,1234.062
2018-09-06,1233.788
2018-09-07,1219.688
2018-09-10,1231.843
2018-09-11,1242.775
2018-09-12,1268.338
2018-09-13,1269.829
2018-09-14,1269.118
2018-09-17,1285.625
2018-09-18,1287.589
2018-09-19,1283.117
2018-09-20,1288.604
2018-09-21,1297.751
2018-09-24,1323.311
2018-09-25,1353.698
2018-09-26,1342.979
2018-09-27,1338.262
2018-09-28,1331.444
2018-10-01,1333.662
2018-10-02,1334.579
2018-10-03,1323.29
2018-10-04,1307.734
2018-10-05,1300.792
2018-10-08,1285.472
2018-10-09,1295.471
2018-10-10,1298.431
2018-10-11,1259.565
2018-10-12,1268.634
2018-10-15,1272.672
2018-10-16,1287.082
2018-10-17,1280.621
2018-10-18,1257.735
2018-10-19,1274.925
2018-10-22,1239.975
2018-10-23,1206.597
2018-10-24,1211.365
2018-10-25,1207.229
2018-10-26,1191.376
2018-10-29,1207.376
2018-10-30,1192.409
2018-10-31,1221.621
2018-11-01,1216.782
2018-11-02,1216.249
2018-11-05,1230.311
2018-11-06,1222.128
2018-11-07,1233.573
2018-11-08,1227.852
2018-11-09,1201.879
2018-11-12,1198.933
2018-11-13,1170.519
2018-11-14,1161.92
2018-11-15,1156.156
2018-11-16,1174.054
2018-11-19,1158.578
2018-11-20,1119.213
2018-11-21,1135.426
2018-11-22,1127.07
2018-11-23,1097.383
2018-11-26,1119.519
2018-11-27,1122.832
2018-11-28,1117.349
2018-11-29,1138.958
2018-11-30,1126.677
2018-12-03,1162.769
2018-12-04,1160.637
2018-12-05,1144.062
2018-12-06,1097.867
2018-12-07,1130.061
2018-12-10,1096.448
2018-12-11,1101.731
2018-12-12,1110.221
2018-12-13,1104.605
2018-12-14,1085.769
2018-12-17,1065.129
2018-12-18,1051.815
2018-12-19,1061.448
2018-12-20,1033.649
2018-12-21,1023.448
2018-12-24,1020.981
2018-12-25,1020.981
2018-12-26,1015.17
2018-12-27,998.631
2018-12-28,1026.207
2018-12-31,1035.054
2019-01-01,1035.054
2019-01-02,1033.648
2019-01-03,1042.884
2019-01-04,1083.21
2019-01-07,1095.364
2019-01-08,1104.929
2019-01-09,1121.848
2019-01-10,1118.99
2019-01-11,1114.079
2019-01-14,1102.46
2019-01-15,1110.667
2019-01-16,1112.877
2019-01-17,1105.413
2019-01-18,1129.093
2019-01-21,1123.783
2019-01-22,1108.145
2019-01-23,1102.361
2019-01-24,1104.176
2019-01-25,1113.898
2019-01-28,1097.095
2019-01-29,1105.006
2019-01-30,1115.409
2019-01-31,1128.951
2019-02-01,1132.362
2019-02-04,1130.662
2019-02-05,1151.085
2019-02-06,1140.272
2019-02-07,1128.488
2019-02-08,1103.085
2019-02-11,1095.566
2019-02-12,1121.476
2019-02-13,1134.168
2019-02-14,1122.944
2019-02-15,1144.481
2019-02-18,1149.506
2019-02-19,1148.22
2019-02-20,1143.471
2019-02-21,1135.83
2019-02-22,1145.451
2019-02-25,1147.614
2019-02-26,1146.316
2019-02-27,1153.537
2019-02-28,1149.612
2019-03-01,1146.096
2019-03-04,1131.609
2019-03-05,1126.869
2019-03-06,1134.42
2019-03-07,1115.325
2019-03-08,1097.562
2019-03-11,1110.716
2019-03-12,1121.073
2019-03-13,1141.468
2019-03-14,1152.622
2019-03-15,1159.496
2019-03-18,1168.437
2019-03-19,1178.571
2019-03-20,1172.318
2019-03-21,1182.594
2019-03-22,1148.166
2019-03-25,1145.825
2019-03-26,1149.059
2019-03-27,1136.153
2019-03-28,1129.147
2019-03-29,1127.81
2019-04-01,1149.093
2019-04-02,1153.319
2019-04-03,1170.894
2019-04-04,1159.071
2019-04-05,1164.53
2019-04-08,1186.639
2019-04-09,1176.054
2019-04-10,1185.474
2019-04-11,1183.353
2019-04-12,1194.09
2019-04-15,1195.714
2019-04-16,1195.885
2019-04-17,1206.611
2019-04-18,1202.119
2019-04-19,1202.119
2019-04-22,1203.695
2019-04-23,1202.402
2019-04-24,1189.385
2019-04-25,1173.321
2019-04-26,1166.759
2019-04-29,1164.303
2019-04-30,1160.987
2019-05-01,1161.101
2019-05-02,1135.221
2019-05-03,1151.453
2019-05-06,1129.622
2019-05-07,1115.06
2019-05-08,1112.439
2019-05-09,1092.366
2019-05-10,1109.63
2019-05-13,1097.527
2019-05-14,1101.376
2019-05-15,1105.836
2019-05-16,1127.489
2019-05-17,1121.475
2019-05-20,1114.85
2019-05-21,1121.532
2019-05-22,1118.129
2019-05-23,1079.877
2019-05-24,1091.866
2019-05-27,1085.517
2019-05-28,1084.514
2019-05-29,1052.361
2019-05-30,1053.057
2019-05-31,1052.065
2019-06-03,1066.125
2019-06-04,1069.035
2019-06-05,1070.646
2019-06-06,1070.848
2019-06-07,1092.104
2019-06-10,1088.209
2019-06-11,1099.885
2019-06-12,1081.36
2019-06-13,1076.067
2019-06-14,1072.045
2019-06-17,1065.563
2019-06-18,1075.94
2019-06-19,1078.596
2019-06-20,1103.884
2019-06-21,1112.056
2019-06-24,1117.071
2019-06-25,1099.824
2019-06-26,1104.602
2019-06-27,1108.375
2019-06-28,1104.84
2019-07-01,1122.777
2019-07-02,1116.502
2019-07-03,1122.149
2019-07-04,1131.276
2019-07-05,1116.407
2019-07-08,1119.971
2019-07-09,1110.927
2019-07-10,1116.617
2019-07-11,1121.646
2019-07-12,1119.948
2019-07-15,1118.854
2019-07-16,1103.374
2019-07-17,1088.718
2019-07-18,1079.278
2019-07-19,1082.787
2019-07-22,1081.093
2019-07-23,1082.869
2019-07-24,1085.305
2019-07-25,1073.75
2019-07-26,1072.987
2019-07-29,1070.947
2019-07-30,1046.907
2019-07-31,1053.289
2019-08-01,1045.323
2019-08-02,1027.812
2019-08-05,1004.016
2019-08-06,1011.244
2019-08-07,993.513
2019-08-08,1010.932
2019-08-09,1011.08
2019-08-12,1002.913
2019-08-13,1008.505
2019-08-14,977.206
2019-08-15,969.736
2019-08-16,979.214
2019-08-19,999.221
2019-08-20,989.886
2019-08-21,998.431
2019-08-22,996.905
2019-08-23,993.414
2019-08-26,981.329
2019-08-27,986.063
2019-08-28,984.001
2019-08-29,994.208
2019-08-30,999.631
2019-09-02,999.517
2019-09-03,988.182
2019-09-04,1006.003
2019-09-05,1032.378
2019-09-06,1024.358
2019-09-09,1035.406
2019-09-10,1039.914
2019-09-11,1051.899
2019-09-12,1051.528
2019-09-13,1064.865
2019-09-16,1078.426
2019-09-17,1064.744
2019-09-18,1079.554
2019-09-19,1076.095
2019-09-20,1074.707
2019-09-23,1062.873
2019-09-24,1057.647
2019-09-25,1039.608
2019-09-26,1038.396
2019-09-27,1043.523
2019-09-30,1044.25
2019-10-01,1039.428
2019-10-02,1012.345
2019-10-03,1002.627
2019-10-04,1014.59
2019-10-07,1030.543
2019-10-08,1015.042
2019-10-09,1014.257
2019-10-10,1029.464
2019-10-11,1046.999
2019-10-14,1030.493
2019-10-15,1032.642
2019-10-16,1037.945
2019-10-17,1042.547
2019-10-18,1043.073
2019-10-21,1057.113
2019-10-22,1055.9
2019-10-23,1045.304
2019-10-24,1066.993
2019-10-25,1055.07
2019-10-28,1061.982
2019-10-29,1051.123
2019-10-30,1046.604
2019-10-31,1041.56
2019-11-01,1059.71
2019-11-04,1061.681
2019-11-05,1051.04
2019-11-06,1055.082
2019-11-07,1069.144
2019-11-08,1060.191
2019-11-11,1063.455
2019-11-12,1062.515
2019-11-13,1046.435
2019-11-14,1047.633
2019-11-15,1058.397
2019-11-18,1053.87
2019-11-19,1055.065
2019-11-20,1050.732
2019-11-21,1050.803
2019-11-22,1061.367
2019-11-25,1061.35
2019-11-26,1059.167
2019-11-27,1059.949
2019-11-28,1054.647
2019-11-29,1032.387
2019-12-02,1026.105
2019-12-03,1012.944
2019-12-04,1033.122
2019-12-05,1031.585
2019-12-06,1042.889
2019-12-09,1043.716
2019-12-10,1035.982
2019-12-11,1032.229
2019-12-12,1045.631
2019-12-13,1061.29
2019-12-16,1066.491
2019-12-17,1068.461
2019-12-18,1068.305
2019-12-19,1081.461
