Date,EM (EMERGING MARKETS) LARGE VALUE Large Cap
2014-12-30,1177.477
2014-12-31,1179.454
2015-01-01,1179.525
2015-01-02,1175.535
2015-01-05,1158.227
2015-01-06,1148.913
2015-01-07,1155.838
2015-01-08,1176.981
2015-01-09,1181.879
2015-01-12,1172.972
2015-01-13,1179.51
2015-01-14,1170.201
2015-01-15,1176.863
2015-01-16,1173.661
2015-01-19,1165.835
2015-01-20,1172.664
2015-01-21,1195.495
2015-01-22,1207.795
2015-01-23,1214.396
2015-01-26,1207.386
2015-01-27,1206.357
2015-01-28,1198.555
2015-01-29,1184.502
2015-01-30,1169.339
2015-02-02,1174.792
2015-02-03,1193.258
2015-02-04,1202.425
2015-02-05,1203.798
2015-02-06,1198.486
2015-02-09,1190.459
2015-02-10,1183.511
2015-02-11,1175.162
2015-02-12,1191.912
2015-02-13,1213.661
2015-02-16,1208.091
2015-02-17,1208.592
2015-02-18,1212.037
2015-02-19,1209.921
2015-02-20,1209.199
2015-02-23,1204.234
2015-02-24,1208.391
2015-02-25,1212.436
2015-02-26,1216.247
2015-02-27,1210.323
2015-03-02,1206.775
2015-03-03,1203.73
2015-03-04,1188.681
2015-03-05,1187.318
2015-03-06,1181.507
2015-03-09,1169.665
2015-03-10,1151.637
2015-03-11,1146.952
2015-03-12,1155.579
2015-03-13,1145.018
2015-03-16,1145.496
2015-03-17,1156.007
2015-03-18,1165.7
2015-03-19,1174.087
2015-03-20,1179.376
2015-03-23,1185.207
2015-03-24,1187.814
2015-03-25,1184.335
2015-03-26,1173.237
2015-03-27,1165.038
2015-03-30,1178.897
2015-03-31,1183.52
2015-04-01,1192.988
2015-04-02,1206.426
2015-04-03,1208.442
2015-04-06,1219.714
2015-04-07,1222.427
2015-04-08,1240.976
2015-04-09,1249.823
2015-04-10,1255.762
2015-04-13,1269.627
2015-04-14,1270.891
2015-04-15,1277.461
2015-04-16,1292.567
2015-04-17,1282.606
2015-04-20,1275.808
2015-04-21,1287.998
2015-04-22,1290.715
2015-04-23,1301.043
2015-04-24,1312.696
2015-04-27,1319.682
2015-04-28,1324.162
2015-04-29,1313.275
2015-04-30,1296.947
2015-05-01,1294.649
2015-05-04,1304.64
2015-05-05,1304.645
2015-05-06,1296.715
2015-05-07,1275.647
2015-05-08,1287.767
2015-05-11,1285.724
2015-05-12,1276.568
2015-05-13,1282.434
2015-05-14,1281.508
2015-05-15,1291.478
2015-05-18,1286.214
2015-05-19,1284.335
2015-05-20,1277.269
2015-05-21,1274.302
2015-05-22,1280.597
2015-05-25,1276.549
2015-05-26,1266.459
2015-05-27,1259.128
2015-05-28,1245.258
2015-05-29,1237.898
2015-06-01,1236.13
2015-06-02,1234.035
2015-06-03,1230.205
2015-06-04,1222.111
2015-06-05,1213.937
2015-06-08,1209.416
2015-06-09,1203.795
2015-06-10,1212.981
2015-06-11,1211.527
2015-06-12,1213.279
2015-06-15,1203.335
2015-06-16,1198.371
2015-06-17,1202.568
2015-06-18,1211.972
2015-06-19,1209.105
2015-06-22,1225.058
2015-06-23,1230.9
2015-06-24,1234.038
2015-06-25,1226.564
2015-06-26,1218.107
2015-06-29,1198.08
2015-06-30,1212.715
2015-07-01,1210.471
2015-07-02,1210.441
2015-07-03,1203.314
2015-07-06,1180.506
2015-07-07,1167.527
2015-07-08,1133.133
2015-07-09,1141.199
2015-07-10,1156.227
2015-07-13,1167.664
2015-07-14,1165.742
2015-07-15,1164.139
2015-07-16,1168.147
2015-07-17,1162.482
2015-07-20,1153.475
2015-07-21,1161.551
2015-07-22,1151.045
2015-07-23,1143.206
2015-07-24,1127.509
2015-07-27,1109.781
2015-07-28,1108.985
2015-07-29,1122.668
2015-07-30,1116.556
2015-07-31,1125.095
2015-08-03,1112.595
2015-08-04,1112.79
2015-08-05,1112.118
2015-08-06,1103.805
2015-08-07,1104.305
2015-08-10,1107.374
2015-08-11,1095.997
2015-08-12,1080.154
2015-08-13,1079.548
2015-08-14,1078.711
2015-08-17,1067.125
2015-08-18,1061.454
2015-08-19,1052.868
2015-08-20,1040.801
2015-08-21,1021.269
2015-08-24,968.914
2015-08-25,983.507
2015-08-26,981.076
2015-08-27,1012.509
2015-08-28,1018.912
2015-08-31,1019.108
2015-09-01,999.261
2015-09-02,992.402
2015-09-03,999.778
2015-09-04,982.239
2015-09-07,970.689
2015-09-08,988.481
2015-09-09,1012.791
2015-09-10,1004.531
2015-09-11,1001.879
2015-09-14,1008.218
2015-09-15,1007.63
2015-09-16,1027.709
2015-09-17,1031.615
2015-09-18,1030.237
2015-09-21,1012.125
2015-09-22,1005.241
2015-09-23,984.396
2015-09-24,975.513
2015-09-25,979.857
2015-09-28,969.233
2015-09-29,962.077
2015-09-30,981.485
2015-10-01,986.329
2015-10-02,992.973
2015-10-05,1012.87
2015-10-06,1022.15
2015-10-07,1055.147
2015-10-08,1053.035
2015-10-09,1069.725
2015-10-12,1075.87
2015-10-13,1060.023
2015-10-14,1054.176
2015-10-15,1073.018
2015-10-16,1074.591
2015-10-19,1078.124
2015-10-20,1073.025
2015-10-21,1067.719
2015-10-22,1066.986
2015-10-23,1079.101
2015-10-26,1075.305
2015-10-27,1069.06
2015-10-28,1064.776
2015-10-29,1048.63
2015-10-30,1051.88
2015-11-02,1053.497
2015-11-03,1068.61
2015-11-04,1077.791
2015-11-05,1071.234
2015-11-06,1053.531
2015-11-09,1042.616
2015-11-10,1030.282
2015-11-11,1028.555
2015-11-12,1029.17
2015-11-13,1011.34
2015-11-16,1002.518
2015-11-17,1013.796
2015-11-18,1011.475
2015-11-19,1030.338
2015-11-20,1035.934
2015-11-23,1030.626
2015-11-24,1028.129
2015-11-25,1021.06
2015-11-26,1024.226
2015-11-27,1010.161
2015-11-30,994.909
2015-12-01,1010.543
2015-12-02,1005.834
2015-12-03,1003.884
2015-12-04,994.662
2015-12-07,986.055
2015-12-08,970.493
2015-12-09,971.462
2015-12-10,964.07
2015-12-11,946.155
2015-12-14,941.283
2015-12-15,950.819
2015-12-16,963.357
2015-12-17,974.247
2015-12-18,962.331
2015-12-21,964.086
2015-12-22,967.735
2015-12-23,980.289
2015-12-24,982.738
2015-12-25,982.597
2015-12-28,977.412
2015-12-29,978.827
2015-12-30,968.365
2015-12-31,970.183
2016-01-01,970.345
2016-01-04,938.07
2016-01-05,938.535
2016-01-06,927.276
2016-01-07,902.036
2016-01-08,904.972
2016-01-11,885.615
2016-01-12,883.281
2016-01-13,892.082
2016-01-14,885.239
2016-01-15,865.33
2016-01-18,856.039
2016-01-19,869.597
2016-01-20,842.808
2016-01-21,836.875
2016-01-22,865.102
2016-01-25,872.023
2016-01-26,861.384
2016-01-27,872.13
2016-01-28,882.295
2016-01-29,907.911
2016-02-01,906.646
2016-02-02,887.789
2016-02-03,879.39
2016-02-04,904.826
2016-02-05,907.88
2016-02-08,902.711
2016-02-09,898.706
2016-02-10,898.888
2016-02-11,877.119
2016-02-12,876.647
2016-02-15,897.729
2016-02-16,903.679
2016-02-17,909.314
2016-02-18,921.208
2016-02-19,913.092
2016-02-22,924.11
2016-02-23,919.901
2016-02-24,910.959
2016-02-25,908.225
2016-02-26,914.944
2016-02-29,913.138
2016-03-01,929.124
2016-03-02,951.717
2016-03-03,970.23
2016-03-04,988.579
2016-03-07,996.044
2016-03-08,988.851
2016-03-09,986.631
2016-03-10,989.292
2016-03-11,1002.061
2016-03-14,1003.85
2016-03-15,985.325
2016-03-16,987.071
2016-03-17,1021.53
2016-03-18,1032.896
2016-03-21,1035.342
2016-03-22,1037.294
2016-03-23,1025.45
2016-03-24,1014.339
2016-03-25,1012.571
2016-03-28,1015.284
2016-03-29,1019.062
2016-03-30,1043.66
2016-03-31,1046.774
2016-04-01,1031.837
2016-04-04,1030.699
2016-04-05,1012.011
2016-04-06,1006.378
2016-04-07,1006.851
2016-04-08,1018.624
2016-04-11,1029.585
2016-04-12,1040.848
2016-04-13,1059.674
2016-04-14,1060.271
2016-04-15,1060.945
2016-04-18,1057.128
2016-04-19,1070.815
2016-04-20,1069.485
2016-04-21,1077.596
2016-04-22,1066.002
2016-04-25,1055.984
2016-04-26,1062.121
2016-04-27,1064.946
2016-04-28,1067.288
2016-04-29,1060.444
2016-05-02,1053.472
2016-05-03,1033.414
2016-05-04,1021.737
2016-05-05,1015.66
2016-05-06,1008.4
2016-05-09,1001.368
2016-05-10,1010.795
2016-05-11,1011.33
2016-05-12,1010.193
2016-05-13,993.801
2016-05-16,992.208
2016-05-17,996.711
2016-05-18,986.759
2016-05-19,971.571
2016-05-20,974.519
2016-05-23,978.35
2016-05-24,976.256
2016-05-25,994.265
2016-05-26,998.991
2016-05-27,1002.196
2016-05-30,1002.663
2016-05-31,1000.524
2016-06-01,1002.482
2016-06-02,1006.321
2016-06-03,1014.729
2016-06-06,1023.084
2016-06-07,1041.441
2016-06-08,1052.447
2016-06-09,1045.392
2016-06-10,1028.371
2016-06-13,1009.594
2016-06-14,1001.356
2016-06-15,1007.032
2016-06-16,996.975
2016-06-17,1005.517
2016-06-20,1026.23
2016-06-21,1031.27
2016-06-22,1037.917
2016-06-23,1047.846
2016-06-24,1008.709
2016-06-27,998.252
2016-06-28,1010.685
2016-06-29,1033.474
2016-06-30,1047.757
2016-07-01,1053.334
2016-07-04,1059.913
2016-07-05,1043.71
2016-07-06,1027.471
2016-07-07,1037.101
2016-07-08,1038.014
2016-07-11,1059.813
2016-07-12,1071.316
2016-07-13,1077.314
2016-07-14,1090.83
2016-07-15,1093.421
2016-07-18,1097.8
2016-07-19,1094.917
2016-07-20,1098.179
2016-07-21,1099.681
2016-07-22,1097.165
2016-07-25,1098.073
2016-07-26,1099.295
2016-07-27,1103.808
2016-07-28,1103.126
2016-07-29,1100.953
2016-08-01,1113.098
2016-08-02,1105.888
2016-08-03,1094.619
2016-08-04,1103.551
2016-08-05,1117.22
2016-08-08,1130.529
2016-08-09,1136.652
2016-08-10,1137.416
2016-08-11,1143.513
2016-08-12,1146.78
2016-08-15,1155.969
2016-08-16,1155.303
2016-08-17,1146.789
2016-08-18,1154.701
2016-08-19,1147.396
2016-08-22,1138.639
2016-08-23,1141.614
2016-08-24,1129.071
2016-08-25,1131.53
2016-08-26,1135.788
2016-08-29,1129.589
2016-08-30,1133.43
2016-08-31,1126.129
2016-09-01,1123.012
2016-09-02,1133.968
2016-09-05,1147.797
2016-09-06,1162.872
2016-09-07,1166.908
2016-09-08,1169.355
2016-09-09,1151.21
2016-09-12,1124.793
2016-09-13,1117.658
2016-09-14,1115.532
2016-09-15,1119.443
2016-09-16,1114.986
2016-09-19,1130.753
2016-09-20,1133.446
2016-09-21,1141.436
2016-09-22,1158.583
2016-09-23,1152.399
2016-09-26,1137.811
2016-09-27,1145.125
2016-09-28,1146.151
2016-09-29,1149.632
2016-09-30,1135.651
2016-10-03,1146.142
2016-10-04,1153.334
2016-10-05,1154.819
2016-10-06,1160.295
2016-10-07,1158.584
2016-10-10,1163.084
2016-10-11,1148.339
2016-10-12,1144.361
2016-10-13,1129.112
2016-10-14,1138.88
2016-10-17,1137.093
2016-10-18,1156.18
2016-10-19,1158.32
2016-10-20,1159.278
2016-10-21,1157.766
2016-10-24,1167.712
2016-10-25,1169.104
2016-10-26,1159.733
2016-10-27,1153.782
2016-10-28,1150.099
2016-10-31,1157.207
2016-11-01,1155.834
2016-11-02,1140.885
2016-11-03,1134.097
2016-11-04,1130.111
2016-11-07,1148.786
2016-11-08,1159.685
2016-11-09,1130.416
2016-11-10,1125.696
2016-11-11,1094.633
2016-11-14,1085.778
2016-11-15,1088.882
2016-11-16,1092.699
2016-11-17,1092.502
2016-11-18,1089.593
2016-11-21,1096.746
2016-11-22,1112.344
2016-11-23,1112.253
2016-11-24,1107.695
2016-11-25,1113.851
2016-11-28,1123.602
2016-11-29,1115.328
2016-11-30,1121.559
2016-12-01,1121.287
2016-12-02,1117.086
2016-12-05,1116.734
2016-12-06,1128.373
2016-12-07,1137.133
2016-12-08,1153.626
2016-12-09,1152.594
2016-12-12,1145.647
2016-12-13,1150.287
2016-12-14,1143.002
2016-12-15,1125.157
2016-12-16,1121.129
2016-12-19,1114.016
2016-12-20,1113.751
2016-12-21,1114.592
2016-12-22,1102.978
2016-12-23,1103.49
2016-12-26,1105.242
2016-12-27,1107.234
2016-12-28,1119.351
2016-12-29,1126.952
2016-12-30,1133.253
2017-01-02,1132.747
2017-01-03,1142.141
2017-01-04,1144.716
2017-01-05,1156.653
2017-01-06,1154.62
2017-01-09,1149.924
2017-01-10,1159.506
2017-01-11,1161.317
2017-01-12,1175.73
2017-01-13,1176.683
2017-01-16,1166.963
2017-01-17,1173.602
2017-01-18,1178.482
2017-01-19,1173.361
2017-01-20,1170.42
2017-01-23,1180.511
2017-01-24,1186.632
2017-01-25,1187.657
2017-01-26,1195.079
2017-01-27,1195.506
2017-01-30,1190.779
2017-01-31,1184.614
2017-02-01,1189.266
2017-02-02,1190.355
2017-02-03,1193.562
2017-02-06,1199.108
2017-02-07,1196.248
2017-02-08,1200.164
2017-02-09,1207.731
2017-02-10,1216.36
2017-02-13,1224.255
2017-02-14,1224.225
2017-02-15,1235.144
2017-02-16,1238.86
2017-02-17,1228.383
2017-02-20,1235.248
2017-02-21,1237.134
2017-02-22,1244.307
2017-02-23,1245.141
2017-02-24,1234.752
2017-02-27,1230.203
2017-02-28,1226.906
2017-03-01,1228.184
2017-03-02,1227.107
2017-03-03,1219.118
2017-03-06,1223.188
2017-03-07,1225.335
2017-03-08,1221.588
2017-03-09,1204.45
2017-03-10,1206.881
2017-03-13,1223.918
2017-03-14,1227.427
2017-03-15,1232.783
2017-03-16,1258.472
2017-03-17,1260.239
2017-03-20,1267.772
2017-03-21,1269.807
2017-03-22,1261.208
2017-03-23,1260.717
2017-03-24,1261.865
2017-03-27,1255.255
2017-03-28,1261.276
2017-03-29,1264.073
2017-03-30,1260.578
2017-03-31,1247.074
2017-04-03,1255.641
2017-04-04,1255.433
2017-04-05,1261.414
2017-04-06,1252.289
2017-04-07,1249.657
2017-04-10,1244.975
2017-04-11,1240.427
2017-04-12,1243.397
2017-04-13,1247.587
2017-04-14,1244.254
2017-04-17,1247.705
2017-04-18,1237.707
2017-04-19,1228.621
2017-04-20,1233.784
2017-04-21,1236.99
2017-04-24,1250.611
2017-04-25,1265.509
2017-04-26,1267.435
2017-04-27,1260.717
2017-04-28,1257.063
2017-05-01,1258.749
2017-05-02,1266.915
2017-05-03,1263.347
2017-05-04,1255.059
2017-05-05,1250.323
2017-05-08,1257.644
2017-05-09,1262.665
2017-05-10,1268.451
2017-05-11,1273.035
2017-05-12,1276.723
2017-05-15,1289.986
2017-05-16,1294.641
2017-05-17,1287.217
2017-05-18,1257.7
2017-05-19,1265.937
2017-05-22,1273.52
2017-05-23,1276.832
2017-05-24,1278.501
2017-05-25,1291.305
2017-05-26,1294.623
2017-05-29,1294.632
2017-05-30,1291.803
2017-05-31,1285.312
2017-06-01,1285.945
2017-06-02,1293.785
2017-06-05,1294.826
2017-06-06,1293.728
2017-06-07,1290.37
2017-06-08,1288.463
2017-06-09,1287.609
2017-06-12,1280.194
2017-06-13,1281.194
2017-06-14,1287.354
2017-06-15,1273.392
2017-06-16,1273.711
2017-06-19,1282.721
2017-06-20,1276.931
2017-06-21,1269.561
2017-06-22,1274.458
2017-06-23,1277.494
2017-06-26,1291.071
2017-06-27,1288.413
2017-06-28,1284.154
2017-06-29,1290.619
2017-06-30,1286.92
2017-07-03,1293.833
2017-07-04,1287.069
2017-07-05,1288.18
2017-07-06,1285.535
2017-07-07,1280.185
2017-07-10,1287.415
2017-07-11,1298.904
2017-07-12,1314.487
2017-07-13,1328.794
2017-07-14,1337.843
2017-07-17,1344.197
2017-07-18,1344.176
2017-07-19,1351.821
2017-07-20,1350.576
2017-07-21,1352.652
2017-07-24,1356.404
2017-07-25,1355.155
2017-07-26,1357.344
2017-07-27,1363.5
2017-07-28,1354.926
2017-07-31,1358.354
2017-08-01,1364.864
2017-08-02,1368.519
2017-08-03,1364.433
2017-08-04,1369.23
2017-08-07,1375.701
2017-08-08,1376.737
2017-08-09,1364.337
2017-08-10,1352.181
2017-08-11,1336.113
2017-08-14,1346.225
2017-08-15,1345.276
2017-08-16,1352.922
2017-08-17,1355.738
2017-08-18,1347.885
2017-08-21,1353.754
2017-08-22,1364.798
2017-08-23,1366.788
2017-08-24,1376.105
2017-08-25,1386.998
2017-08-28,1391.542
2017-08-29,1386.498
2017-08-30,1391.891
2017-08-31,1390.18
2017-09-01,1395.872
2017-09-04,1383.862
2017-09-05,1384.689
2017-09-06,1379.978
2017-09-07,1388.873
2017-09-08,1390.288
2017-09-11,1398.104
2017-09-12,1397.484
2017-09-13,1389.983
2017-09-14,1388.072
2017-09-15,1391.154
2017-09-18,1401.45
2017-09-19,1396.393
2017-09-20,1397.757
2017-09-21,1392.681
2017-09-22,1384.598
2017-09-25,1369.589
2017-09-26,1365.807
2017-09-27,1360.544
2017-09-28,1352.94
2017-09-29,1362.944
2017-10-02,1363.421
2017-10-03,1381.082
2017-10-04,1387.75
2017-10-05,1388.435
2017-10-06,1388.2
2017-10-09,1382.886
2017-10-10,1396.956
2017-10-11,1402.623
2017-10-12,1409.28
2017-10-13,1416.309
2017-10-16,1422.13
2017-10-17,1415.088
2017-10-18,1416.592
2017-10-19,1405.969
2017-10-20,1410.735
2017-10-23,1405.314
2017-10-24,1403.652
2017-10-25,1409.263
2017-10-26,1403.583
2017-10-27,1407.173
2017-10-30,1410.311
2017-10-31,1410.698
2017-11-01,1421.632
2017-11-02,1420.611
2017-11-03,1419.064
2017-11-06,1416.641
2017-11-07,1418.283
2017-11-08,1419.559
2017-11-09,1418.69
2017-11-10,1412.653
2017-11-13,1403.329
2017-11-14,1395.05
2017-11-15,1382.39
2017-11-16,1395.587
2017-11-17,1405.805
2017-11-20,1398.837
2017-11-21,1414.178
2017-11-22,1427.857
2017-11-23,1426.24
2017-11-24,1429.324
2017-11-27,1420.883
2017-11-28,1421.767
2017-11-29,1421.367
2017-11-30,1401.539
2017-12-01,1398.206
2017-12-04,1407.163
2017-12-05,1406.249
2017-12-06,1382.72
2017-12-07,1376.31
2017-12-08,1382.591
2017-12-11,1390.312
2017-12-12,1385.128
2017-12-13,1396.017
2017-12-14,1401.864
2017-12-15,1399.295
2017-12-18,1414.966
2017-12-19,1418.657
2017-12-20,1420.379
2017-12-21,1422.476
2017-12-22,1430.294
2017-12-25,1429.755
2017-12-26,1430.269
2017-12-27,1439.945
2017-12-28,1450.589
2017-12-29,1457.46
2018-01-01,1456.364
2018-01-02,1476.36
2018-01-03,1479.793
2018-01-04,1490.043
2018-01-05,1497.069
2018-01-08,1504.274
2018-01-09,1503.399
2018-01-10,1499.679
2018-01-11,1502.474
2018-01-12,1516.232
2018-01-15,1521.414
2018-01-16,1534.257
2018-01-17,1543.606
2018-01-18,1552.35
2018-01-19,1559.029
2018-01-22,1565.613
2018-01-23,1582.535
2018-01-24,1596.501
2018-01-25,1600.352
2018-01-26,1611.492
2018-01-29,1604.239
2018-01-30,1579.905
2018-01-31,1591.031
2018-02-01,1588.596
2018-02-02,1571.905
2018-02-05,1553.434
2018-02-06,1506.347
2018-02-07,1500.909
2018-02-08,1488.669
2018-02-09,1457.35
2018-02-12,1468.077
2018-02-13,1477.104
2018-02-14,1500.399
2018-02-15,1522.278
2018-02-16,1520.815
2018-02-19,1524.069
2018-02-20,1512.697
2018-02-21,1530.621
2018-02-22,1521.068
2018-02-23,1540.988
2018-02-26,1549.11
2018-02-27,1540.622
2018-02-28,1516.92
2018-03-01,1511.336
2018-03-02,1497.432
2018-03-05,1487.072
2018-03-06,1506.586
2018-03-07,1495.591
2018-03-08,1503.161
2018-03-09,1515.048
2018-03-12,1536.754
2018-03-13,1537.544
2018-03-14,1528.269
2018-03-15,1522.109
2018-03-16,1519.745
2018-03-19,1508.91
2018-03-20,1511.725
2018-03-21,1514.471
2018-03-22,1508.251
2018-03-23,1483.378
2018-03-26,1491.227
2018-03-27,1499.595
2018-03-28,1476.721
2018-03-29,1484.496
2018-03-30,1484.595
2018-04-02,1485.778
2018-04-03,1489.034
2018-04-04,1467.628
2018-04-05,1480.571
2018-04-06,1477.897
2018-04-09,1476.648
2018-04-10,1493.35
2018-04-11,1495.498
2018-04-12,1498.656
2018-04-13,1492.659
2018-04-16,1477.84
2018-04-17,1480.479
2018-04-18,1496.579
2018-04-19,1510.227
2018-04-20,1493.818
2018-04-23,1485.626
2018-04-24,1486.567
2018-04-25,1469.886
2018-04-26,1472.001
2018-04-27,1485.608
2018-04-30,1498.322
2018-05-01,1495.053
2018-05-02,1479.549
2018-05-03,1461.586
2018-05-04,1453.957
2018-05-07,1457.144
2018-05-08,1458.451
2018-05-09,1460.457
2018-05-10,1475.726
2018-05-11,1488.42
2018-05-14,1497.097
2018-05-15,1475.62
2018-05-16,1479.445
2018-05-17,1463.112
2018-05-18,1457.253
2018-05-21,1453.528
2018-05-22,1460.77
2018-05-23,1441.366
2018-05-24,1441.273
2018-05-25,1440.972
2018-05-28,1438.685
2018-05-29,1426.636
2018-05-30,1408.331
2018-05-31,1418.602
2018-06-01,1426.744
2018-06-04,1448.938
2018-06-05,1443.99
2018-06-06,1447.748
2018-06-07,1453.302
2018-06-08,1434.566
2018-06-11,1437.874
2018-06-12,1437.469
2018-06-13,1430.673
2018-06-14,1415.803
2018-06-15,1398.62
2018-06-18,1389.937
2018-06-19,1363.842
2018-06-20,1372.293
2018-06-21,1354.469
2018-06-22,1362.616
2018-06-25,1349.83
2018-06-26,1346.685
2018-06-27,1327.718
2018-06-28,1319.757
2018-06-29,1348.486
2018-07-02,1336.389
2018-07-03,1332.49
2018-07-04,1332.382
2018-07-05,1331.143
2018-07-06,1333.829
2018-07-09,1355.131
2018-07-10,1360.312
2018-07-11,1347.722
2018-07-12,1352.825
2018-07-13,1360.549
2018-07-16,1353.722
2018-07-17,1356.211
2018-07-18,1354.696
2018-07-19,1346.767
2018-07-20,1363.041
2018-07-23,1368.166
2018-07-24,1384.329
2018-07-25,1394.893
2018-07-26,1397.221
2018-07-27,1404.794
2018-07-30,1409.021
2018-07-31,1410.451
2018-08-01,1408.521
2018-08-02,1383.117
2018-08-03,1390.248
2018-08-06,1390.298
2018-08-07,1401.795
2018-08-08,1401.195
2018-08-09,1400.972
2018-08-10,1379.562
2018-08-13,1356.233
2018-08-14,1361.185
2018-08-15,1340.574
2018-08-16,1338.066
2018-08-17,1337.311
2018-08-20,1349.7
2018-08-21,1361.712
2018-08-22,1369.956
2018-08-23,1366.422
2018-08-24,1367.912
2018-08-27,1393.418
2018-08-28,1396.579
2018-08-29,1393.924
2018-08-30,1378.436
2018-08-31,1381.238
2018-09-03,1371.1
2018-09-04,1364.433
2018-09-05,1342.462
2018-09-06,1344.291
2018-09-07,1349.47
2018-09-10,1336.416
2018-09-11,1326.626
2018-09-12,1327.654
2018-09-13,1345.348
2018-09-14,1357.045
2018-09-17,1345.085
2018-09-18,1354.647
2018-09-19,1369.696
2018-09-20,1376.721
2018-09-21,1401.077
2018-09-24,1390.928
2018-09-25,1389.566
2018-09-26,1396.501
2018-09-27,1408.004
2018-09-28,1409.405
2018-10-01,1408.081
2018-10-02,1393.267
2018-10-03,1396.904
2018-10-04,1367.21
2018-10-05,1357.357
2018-10-08,1355.835
2018-10-09,1359.025
2018-10-10,1354.716
2018-10-11,1310.301
2018-10-12,1332.308
2018-10-15,1324.912
2018-10-16,1340.137
2018-10-17,1341.395
2018-10-18,1326.672
2018-10-19,1327.987
2018-10-22,1342.219
2018-10-23,1313.953
2018-10-24,1310.231
2018-10-25,1305.311
2018-10-26,1294.854
2018-10-29,1293.297
2018-10-30,1294.85
2018-10-31,1312.041
2018-11-01,1322.855
2018-11-02,1356.54
2018-11-05,1352.636
2018-11-06,1354.815
2018-11-07,1359.898
2018-11-08,1358.08
2018-11-09,1337.589
2018-11-12,1329.314
2018-11-13,1327.354
2018-11-14,1325.648
2018-11-15,1337.741
2018-11-16,1349.259
2018-11-19,1354.979
2018-11-20,1337.452
2018-11-21,1331.074
2018-11-22,1330.026
2018-11-23,1320.581
2018-11-26,1325.091
2018-11-27,1329.583
2018-11-28,1342.602
2018-11-29,1351.655
2018-11-30,1346.887
2018-12-03,1373.398
2018-12-04,1372.657
2018-12-05,1356.854
2018-12-06,1330.361
2018-12-07,1331.511
2018-12-10,1305.298
2018-12-11,1304.758
2018-12-12,1323.51
2018-12-13,1336.154
2018-12-14,1320.946
2018-12-17,1318.806
2018-12-18,1311.29
2018-12-19,1318.217
2018-12-20,1309.353
2018-12-21,1302.597
2018-12-24,1297.436
2018-12-25,1293.905
2018-12-26,1290.09
2018-12-27,1294.871
2018-12-28,1308.752
2018-12-31,1316.156
2019-01-01,1316.982
2019-01-02,1298.92
2019-01-03,1297.555
2019-01-04,1318.35
2019-01-07,1333.945
2019-01-08,1330.188
2019-01-09,1352.916
2019-01-10,1357.301
2019-01-11,1359.921
2019-01-14,1350.766
2019-01-15,1367.583
2019-01-16,1372.916
2019-01-17,1371.884
2019-01-18,1382.896
2019-01-21,1382.888
2019-01-22,1375.161
2019-01-23,1377.515
2019-01-24,1387.265
2019-01-25,1401.539
2019-01-28,1393.059
2019-01-29,1395.894
2019-01-30,1403.761
2019-01-31,1422.109
2019-02-01,1423.953
2019-02-04,1420.419
2019-02-05,1420.948
2019-02-06,1416.231
2019-02-07,1409.145
2019-02-08,1400.435
2019-02-11,1395.566
2019-02-12,1404.75
2019-02-13,1407.88
2019-02-14,1404.499
2019-02-15,1392.615
2019-02-18,1402.003
2019-02-19,1400.919
2019-02-20,1415.761
2019-02-21,1420.291
2019-02-22,1431.068
2019-02-25,1444.356
2019-02-26,1437.552
2019-02-27,1432.144
2019-02-28,1418.717
2019-03-01,1421.763
2019-03-04,1419.807
2019-03-05,1418.541
2019-03-06,1421.392
2019-03-07,1410.798
2019-03-08,1389.384
2019-03-11,1400.279
2019-03-12,1417.319
2019-03-13,1415.339
2019-03-14,1414.555
2019-03-15,1426.088
2019-03-18,1441.324
2019-03-19,1444.266
2019-03-20,1440.247
2019-03-21,1439.997
2019-03-22,1425.752
2019-03-25,1406.55
2019-03-26,1410.522
2019-03-27,1404.989
2019-03-28,1406.693
2019-03-29,1418.967
2019-04-01,1440.723
2019-04-02,1441.016
2019-04-03,1452.817
2019-04-04,1453.698
2019-04-05,1458.056
2019-04-08,1460.627
2019-04-09,1464.103
2019-04-10,1466.044
2019-04-11,1453.128
2019-04-12,1453.175
2019-04-15,1453.058
2019-04-16,1464.616
2019-04-17,1467.539
2019-04-18,1461.978
2019-04-19,1460.372
2019-04-22,1454.898
2019-04-23,1453.137
2019-04-24,1445.556
2019-04-25,1433.186
2019-04-26,1436.43
2019-04-29,1444.218
2019-04-30,1437.835
2019-05-01,1438.732
2019-05-02,1436.494
2019-05-03,1439.296
2019-05-06,1414.396
2019-05-07,1409.394
2019-05-08,1396.877
2019-05-09,1366.356
2019-05-10,1374.025
2019-05-13,1358.796
2019-05-14,1354.146
2019-05-15,1353.712
2019-05-16,1352.368
2019-05-17,1339.93
2019-05-20,1348.499
2019-05-21,1355.642
2019-05-22,1354.206
2019-05-23,1342.698
2019-05-24,1347.827
2019-05-27,1351.672
2019-05-28,1349.401
2019-05-29,1347.375
2019-05-30,1362.165
2019-05-31,1364.265
2019-06-03,1377.957
2019-06-04,1371.109
2019-06-05,1370.851
2019-06-06,1369.641
2019-06-07,1372.697
2019-06-10,1387.778
2019-06-11,1401.441
2019-06-12,1395.414
2019-06-13,1389.416
2019-06-14,1382.814
2019-06-17,1376.828
2019-06-18,1392.065
2019-06-19,1411.969
2019-06-20,1432.946
2019-06-21,1432.636
2019-06-24,1433.449
2019-06-25,1426.145
2019-06-26,1429.391
