Date,EM (EMERGING MARKETS) LARGE VALUE Large Cap
2014-12-30,1142.416
2014-12-31,1144.334
2015-01-01,1144.403
2015-01-02,1140.515
2015-01-05,1123.712
2015-01-06,1114.675
2015-01-07,1121.393
2015-01-08,1141.9
2015-01-09,1146.653
2015-01-12,1138.007
2015-01-13,1144.35
2015-01-14,1135.318
2015-01-15,1141.782
2015-01-16,1138.676
2015-01-19,1131.083
2015-01-20,1137.708
2015-01-21,1159.859
2015-01-22,1171.792
2015-01-23,1178.197
2015-01-26,1171.349
2015-01-27,1170.337
2015-01-28,1162.768
2015-01-29,1149.135
2015-01-30,1134.425
2015-02-02,1139.7
2015-02-03,1157.613
2015-02-04,1166.506
2015-02-05,1167.837
2015-02-06,1162.666
2015-02-09,1154.861
2015-02-10,1148.106
2015-02-11,1139.986
2015-02-12,1156.234
2015-02-13,1177.325
2015-02-16,1171.921
2015-02-17,1172.407
2015-02-18,1175.745
2015-02-19,1173.693
2015-02-20,1172.993
2015-02-23,1168.177
2015-02-24,1172.209
2015-02-25,1176.132
2015-02-26,1179.826
2015-02-27,1174.079
2015-03-02,1170.628
2015-03-03,1167.66
2015-03-04,1153.062
2015-03-05,1151.74
2015-03-06,1146.103
2015-03-09,1134.603
2015-03-10,1117.086
2015-03-11,1112.55
2015-03-12,1120.876
2015-03-13,1110.632
2015-03-16,1111.094
2015-03-17,1121.289
2015-03-18,1130.69
2015-03-19,1138.797
2015-03-20,1143.927
2015-03-23,1149.426
2015-03-24,1151.956
2015-03-25,1148.57
2015-03-26,1137.807
2015-03-27,1129.827
2015-03-30,1143.259
2015-03-31,1147.742
2015-04-01,1156.913
2015-04-02,1169.908
2015-04-03,1171.864
2015-04-06,1182.762
2015-04-07,1185.379
2015-04-08,1203.367
2015-04-09,1211.94
2015-04-10,1217.691
2015-04-13,1231.116
2015-04-14,1232.322
2015-04-15,1238.624
2015-04-16,1253.27
2015-04-17,1243.606
2015-04-20,1236.978
2015-04-21,1248.79
2015-04-22,1251.412
2015-04-23,1261.424
2015-04-24,1272.674
2015-04-27,1279.394
2015-04-28,1283.737
2015-04-29,1273.169
2015-04-30,1257.339
2015-05-01,1255.112
2015-05-04,1264.788
2015-05-05,1264.787
2015-05-06,1257.099
2015-05-07,1236.64
2015-05-08,1248.39
2015-05-11,1246.393
2015-05-12,1237.514
2015-05-13,1243.201
2015-05-14,1242.303
2015-05-15,1251.968
2015-05-18,1246.865
2015-05-19,1244.988
2015-05-20,1238.11
2015-05-21,1235.231
2015-05-22,1241.227
2015-05-25,1237.298
2015-05-26,1227.483
2015-05-27,1220.378
2015-05-28,1206.934
2015-05-29,1199.798
2015-06-01,1198.081
2015-06-02,1196.049
2015-06-03,1192.337
2015-06-04,1184.329
2015-06-05,1176.407
2015-06-08,1172.025
2015-06-09,1166.572
2015-06-10,1175.444
2015-06-11,1174.032
2015-06-12,1175.712
2015-06-15,1166.076
2015-06-16,1161.265
2015-06-17,1165.267
2015-06-18,1174.38
2015-06-19,1171.585
2015-06-22,1187.024
2015-06-23,1192.399
2015-06-24,1195.397
2015-06-25,1187.991
2015-06-26,1179.746
2015-06-29,1160.104
2015-06-30,1174.16
2015-07-01,1171.987
2015-07-02,1171.854
2015-07-03,1164.909
2015-07-06,1142.819
2015-07-07,1130.255
2015-07-08,1096.959
2015-07-09,1104.723
2015-07-10,1119.271
2015-07-13,1130.312
2015-07-14,1128.4
2015-07-15,1126.4
2015-07-16,1130.171
2015-07-17,1124.69
2015-07-20,1115.976
2015-07-21,1123.778
2015-07-22,1113.614
2015-07-23,1105.932
2015-07-24,1090.695
2015-07-27,1073.518
2015-07-28,1072.745
2015-07-29,1085.932
2015-07-30,1080.004
2015-07-31,1088.208
2015-08-03,1076.113
2015-08-04,1076.275
2015-08-05,1075.622
2015-08-06,1067.556
2015-08-07,1068.041
2015-08-10,1070.951
2015-08-11,1059.887
2015-08-12,1044.545
2015-08-13,1043.81
2015-08-14,1043.0
2015-08-17,1031.798
2015-08-18,1026.314
2015-08-19,1018.013
2015-08-20,1006.342
2015-08-21,987.456
2015-08-24,936.736
2015-08-25,950.844
2015-08-26,948.491
2015-08-27,978.874
2015-08-28,985.064
2015-08-31,985.253
2015-09-01,966.042
2015-09-02,959.41
2015-09-03,966.296
2015-09-04,949.335
2015-09-07,938.039
2015-09-08,955.231
2015-09-09,978.723
2015-09-10,970.675
2015-09-11,968.112
2015-09-14,974.195
2015-09-15,973.626
2015-09-16,993.028
2015-09-17,996.802
2015-09-18,995.471
2015-09-21,977.969
2015-09-22,971.297
2015-09-23,951.133
2015-09-24,942.524
2015-09-25,946.716
2015-09-28,936.44
2015-09-29,929.462
2015-09-30,948.213
2015-10-01,952.892
2015-10-02,959.309
2015-10-05,978.482
2015-10-06,987.447
2015-10-07,1019.324
2015-10-08,1017.283
2015-10-09,1033.397
2015-10-12,1039.334
2015-10-13,1024.025
2015-10-14,1018.377
2015-10-15,1036.579
2015-10-16,1038.098
2015-10-19,1041.512
2015-10-20,1036.586
2015-10-21,1031.46
2015-10-22,1030.752
2015-10-23,1042.455
2015-10-26,1038.788
2015-10-27,1032.756
2015-10-28,1028.613
2015-10-29,1013.016
2015-10-30,1016.148
2015-11-02,1017.71
2015-11-03,1032.309
2015-11-04,1041.176
2015-11-05,1034.839
2015-11-06,1017.737
2015-11-09,1007.156
2015-11-10,995.229
2015-11-11,993.559
2015-11-12,994.153
2015-11-13,976.93
2015-11-16,968.395
2015-11-17,979.286
2015-11-18,977.044
2015-11-19,995.262
2015-11-20,1000.668
2015-11-23,995.541
2015-11-24,993.118
2015-11-25,986.286
2015-11-26,989.345
2015-11-27,975.758
2015-11-30,961.013
2015-12-01,976.112
2015-12-02,971.563
2015-12-03,969.679
2015-12-04,960.772
2015-12-07,952.457
2015-12-08,937.425
2015-12-09,938.36
2015-12-10,931.194
2015-12-11,913.889
2015-12-14,909.167
2015-12-15,918.378
2015-12-16,930.487
2015-12-17,940.936
2015-12-18,929.424
2015-12-21,931.119
2015-12-22,934.643
2015-12-23,946.722
2015-12-24,949.087
2015-12-25,948.951
2015-12-28,943.944
2015-12-29,944.763
2015-12-30,934.665
2015-12-31,936.42
2016-01-01,936.576
2016-01-04,905.419
2016-01-05,905.867
2016-01-06,894.999
2016-01-07,870.638
2016-01-08,873.472
2016-01-11,854.788
2016-01-12,852.536
2016-01-13,861.03
2016-01-14,854.426
2016-01-15,835.209
2016-01-18,826.242
2016-01-19,839.328
2016-01-20,813.472
2016-01-21,807.745
2016-01-22,834.989
2016-01-25,841.662
2016-01-26,831.393
2016-01-27,841.765
2016-01-28,851.551
2016-01-29,876.271
2016-02-01,875.047
2016-02-02,856.846
2016-02-03,848.739
2016-02-04,873.289
2016-02-05,876.195
2016-02-08,871.206
2016-02-09,867.336
2016-02-10,867.51
2016-02-11,846.476
2016-02-12,846.02
2016-02-15,866.366
2016-02-16,872.105
2016-02-17,877.539
2016-02-18,889.016
2016-02-19,881.142
2016-02-22,891.775
2016-02-23,887.713
2016-02-24,879.08
2016-02-25,876.439
2016-02-26,882.922
2016-02-29,881.179
2016-03-01,896.605
2016-03-02,918.317
2016-03-03,936.17
2016-03-04,953.875
2016-03-07,961.078
2016-03-08,954.136
2016-03-09,951.97
2016-03-10,954.537
2016-03-11,966.857
2016-03-14,968.582
2016-03-15,950.707
2016-03-16,952.392
2016-03-17,985.615
2016-03-18,996.573
2016-03-21,998.906
2016-03-22,1000.787
2016-03-23,989.36
2016-03-24,978.513
2016-03-25,976.807
2016-03-28,979.425
2016-03-29,983.067
2016-03-30,1006.753
2016-03-31,1009.744
2016-04-01,995.295
2016-04-04,994.158
2016-04-05,976.132
2016-04-06,970.699
2016-04-07,971.155
2016-04-08,982.511
2016-04-11,993.076
2016-04-12,1003.938
2016-04-13,1022.096
2016-04-14,1022.671
2016-04-15,1023.322
2016-04-18,1019.589
2016-04-19,1032.79
2016-04-20,1031.506
2016-04-21,1039.316
2016-04-22,1028.095
2016-04-25,1018.433
2016-04-26,1024.351
2016-04-27,1027.075
2016-04-28,1029.329
2016-04-29,1022.724
2016-05-02,1015.999
2016-05-03,996.645
2016-05-04,985.384
2016-05-05,979.523
2016-05-06,972.512
2016-05-09,965.698
2016-05-10,974.784
2016-05-11,975.3
2016-05-12,974.195
2016-05-13,958.387
2016-05-16,956.848
2016-05-17,961.19
2016-05-18,951.55
2016-05-19,936.904
2016-05-20,939.743
2016-05-23,943.429
2016-05-24,941.396
2016-05-25,958.762
2016-05-26,963.318
2016-05-27,966.409
2016-05-30,966.828
2016-05-31,964.759
2016-06-01,966.637
2016-06-02,970.272
2016-06-03,978.353
2016-06-06,986.403
2016-06-07,1004.072
2016-06-08,1014.586
2016-06-09,1007.785
2016-06-10,991.366
2016-06-13,973.257
2016-06-14,965.312
2016-06-15,970.778
2016-06-16,960.949
2016-06-17,969.183
2016-06-20,989.134
2016-06-21,993.972
2016-06-22,1000.146
2016-06-23,1009.659
2016-06-24,971.936
2016-06-27,961.738
2016-06-28,973.708
2016-06-29,995.348
2016-06-30,1009.043
2016-07-01,1014.41
2016-07-04,1020.737
2016-07-05,1005.075
2016-07-06,989.437
2016-07-07,998.694
2016-07-08,999.565
2016-07-11,1020.475
2016-07-12,1031.501
2016-07-13,1037.277
2016-07-14,1050.251
2016-07-15,1052.587
2016-07-18,1056.802
2016-07-19,1053.832
2016-07-20,1056.971
2016-07-21,1058.359
2016-07-22,1055.938
2016-07-25,1056.797
2016-07-26,1057.946
2016-07-27,1062.289
2016-07-28,1061.633
2016-07-29,1059.479
2016-08-01,1071.125
2016-08-02,1064.16
2016-08-03,1053.313
2016-08-04,1061.907
2016-08-05,1074.964
2016-08-08,1087.772
2016-08-09,1093.662
2016-08-10,1094.364
2016-08-11,1100.208
2016-08-12,1103.351
2016-08-15,1112.043
2016-08-16,1111.402
2016-08-17,1103.211
2016-08-18,1110.788
2016-08-19,1103.76
2016-08-22,1095.336
2016-08-23,1098.191
2016-08-24,1086.094
2016-08-25,1088.459
2016-08-26,1092.54
2016-08-29,1086.577
2016-08-30,1090.272
2016-08-31,1083.236
2016-09-01,1080.158
2016-09-02,1090.406
2016-09-05,1103.693
2016-09-06,1118.188
2016-09-07,1122.048
2016-09-08,1124.374
2016-09-09,1106.906
2016-09-12,1081.5
2016-09-13,1074.632
2016-09-14,1072.558
2016-09-15,1076.314
2016-09-16,1072.029
2016-09-19,1087.189
2016-09-20,1089.778
2016-09-21,1097.447
2016-09-22,1113.926
2016-09-23,1107.98
2016-09-26,1093.954
2016-09-27,1100.974
2016-09-28,1101.926
2016-09-29,1105.233
2016-09-30,1091.792
2016-10-03,1101.812
2016-10-04,1108.723
2016-10-05,1110.116
2016-10-06,1115.381
2016-10-07,1113.735
2016-10-10,1118.061
2016-10-11,1103.887
2016-10-12,1099.991
2016-10-13,1085.333
2016-10-14,1094.722
2016-10-17,1093.005
2016-10-18,1111.352
2016-10-19,1113.409
2016-10-20,1114.33
2016-10-21,1112.876
2016-10-24,1122.437
2016-10-25,1123.775
2016-10-26,1114.767
2016-10-27,1109.044
2016-10-28,1105.504
2016-10-31,1112.336
2016-11-01,1111.016
2016-11-02,1096.647
2016-11-03,1090.121
2016-11-04,1086.289
2016-11-07,1104.24
2016-11-08,1114.716
2016-11-09,1086.566
2016-11-10,1082.027
2016-11-11,1052.169
2016-11-14,1043.658
2016-11-15,1046.638
2016-11-16,1050.307
2016-11-17,1050.118
2016-11-18,1047.321
2016-11-21,1054.197
2016-11-22,1069.187
2016-11-23,1069.1
2016-11-24,1064.718
2016-11-25,1070.634
2016-11-28,1080.007
2016-11-29,1072.053
2016-11-30,1077.995
2016-12-01,1077.735
2016-12-02,1073.68
2016-12-05,1073.342
2016-12-06,1084.529
2016-12-07,1092.948
2016-12-08,1108.8
2016-12-09,1107.808
2016-12-12,1101.117
2016-12-13,1105.575
2016-12-14,1098.571
2016-12-15,1081.42
2016-12-16,1077.548
2016-12-19,1070.712
2016-12-20,1070.457
2016-12-21,1071.265
2016-12-22,1060.025
2016-12-23,1060.469
2016-12-26,1062.153
2016-12-27,1064.056
2016-12-28,1074.963
2016-12-29,1082.262
2016-12-30,1088.313
2017-01-02,1087.823
2017-01-03,1096.842
2017-01-04,1099.315
2017-01-05,1110.768
2017-01-06,1108.816
2017-01-09,1104.305
2017-01-10,1113.508
2017-01-11,1115.244
2017-01-12,1129.085
2017-01-13,1130.0
2017-01-16,1120.665
2017-01-17,1127.041
2017-01-18,1131.728
2017-01-19,1126.81
2017-01-20,1123.986
2017-01-23,1133.66
2017-01-24,1139.537
2017-01-25,1140.522
2017-01-26,1147.643
2017-01-27,1148.053
2017-01-30,1143.514
2017-01-31,1137.593
2017-02-01,1142.061
2017-02-02,1143.104
2017-02-03,1146.184
2017-02-06,1151.51
2017-02-07,1148.744
2017-02-08,1152.505
2017-02-09,1159.772
2017-02-10,1168.045
2017-02-13,1175.613
2017-02-14,1175.583
2017-02-15,1186.068
2017-02-16,1189.633
2017-02-17,1179.572
2017-02-20,1186.165
2017-02-21,1187.929
2017-02-22,1194.817
2017-02-23,1195.618
2017-02-24,1185.639
2017-02-27,1181.27
2017-02-28,1178.105
2017-03-01,1179.331
2017-03-02,1178.274
2017-03-03,1170.604
2017-03-06,1174.493
2017-03-07,1176.586
2017-03-08,1172.988
2017-03-09,1156.529
2017-03-10,1158.863
2017-03-13,1175.222
2017-03-14,1178.566
2017-03-15,1183.674
2017-03-16,1208.312
2017-03-17,1210.009
2017-03-20,1217.242
2017-03-21,1219.195
2017-03-22,1210.813
2017-03-23,1210.289
2017-03-24,1211.376
2017-03-27,1205.031
2017-03-28,1210.811
2017-03-29,1213.373
2017-03-30,1209.987
2017-03-31,1197.025
2017-04-03,1205.241
2017-04-04,1205.007
2017-04-05,1210.718
2017-04-06,1201.957
2017-04-07,1199.424
2017-04-10,1194.923
2017-04-11,1190.546
2017-04-12,1193.396
2017-04-13,1197.418
2017-04-14,1194.219
2017-04-17,1197.531
2017-04-18,1187.928
2017-04-19,1179.201
2017-04-20,1184.154
2017-04-21,1187.213
2017-04-24,1200.137
2017-04-25,1214.433
2017-04-26,1216.276
2017-04-27,1209.826
2017-04-28,1206.319
2017-05-01,1207.938
2017-05-02,1215.731
2017-05-03,1212.305
2017-05-04,1204.35
2017-05-05,1199.805
2017-05-08,1206.801
2017-05-09,1211.619
2017-05-10,1217.171
2017-05-11,1221.57
2017-05-12,1225.105
2017-05-15,1237.822
2017-05-16,1242.271
2017-05-17,1235.137
2017-05-18,1206.811
2017-05-19,1214.715
2017-05-22,1221.952
2017-05-23,1225.126
2017-05-24,1226.727
2017-05-25,1239.009
2017-05-26,1242.179
2017-05-29,1242.184
2017-05-30,1239.47
2017-05-31,1233.209
2017-06-01,1233.816
2017-06-02,1241.273
2017-06-05,1242.266
2017-06-06,1241.185
2017-06-07,1237.96
2017-06-08,1236.081
2017-06-09,1235.26
2017-06-12,1228.129
2017-06-13,1229.058
2017-06-14,1234.964
2017-06-15,1221.571
2017-06-16,1221.877
2017-06-19,1230.498
2017-06-20,1224.892
2017-06-21,1217.8
2017-06-22,1222.221
2017-06-23,1225.13
2017-06-26,1238.037
2017-06-27,1235.482
2017-06-28,1231.363
2017-06-29,1237.419
2017-06-30,1233.867
2017-07-03,1240.185
2017-07-04,1233.674
2017-07-05,1234.665
2017-07-06,1231.842
2017-07-07,1226.633
2017-07-10,1233.52
2017-07-11,1244.471
2017-07-12,1259.288
2017-07-13,1272.664
2017-07-14,1281.312
2017-07-17,1287.357
2017-07-18,1287.233
2017-07-19,1294.414
2017-07-20,1293.212
2017-07-21,1295.12
2017-07-24,1298.704
2017-07-25,1297.482
2017-07-26,1299.574
2017-07-27,1305.468
2017-07-28,1297.272
2017-07-31,1300.515
2017-08-01,1306.698
2017-08-02,1310.179
2017-08-03,1306.266
2017-08-04,1310.811
2017-08-07,1316.998
2017-08-08,1317.935
2017-08-09,1306.047
2017-08-10,1294.345
2017-08-11,1278.964
2017-08-14,1288.641
2017-08-15,1287.703
2017-08-16,1295.019
2017-08-17,1297.68
2017-08-18,1290.163
2017-08-21,1295.775
2017-08-22,1306.327
2017-08-23,1308.19
2017-08-24,1317.108
2017-08-25,1327.53
2017-08-28,1331.879
2017-08-29,1327.051
2017-08-30,1332.213
2017-08-31,1330.309
2017-09-01,1335.756
2017-09-04,1324.256
2017-09-05,1325.046
2017-09-06,1320.449
2017-09-07,1328.931
2017-09-08,1330.28
2017-09-11,1337.73
2017-09-12,1337.134
2017-09-13,1329.907
2017-09-14,1328.05
2017-09-15,1330.999
2017-09-18,1340.85
2017-09-19,1336.011
2017-09-20,1337.295
2017-09-21,1332.439
2017-09-22,1324.705
2017-09-25,1310.339
2017-09-26,1306.721
2017-09-27,1301.686
2017-09-28,1294.358
2017-09-29,1303.923
2017-10-02,1304.379
2017-10-03,1321.262
2017-10-04,1327.587
2017-10-05,1328.242
2017-10-06,1328.013
2017-10-09,1322.925
2017-10-10,1336.384
2017-10-11,1341.8
2017-10-12,1348.157
2017-10-13,1354.88
2017-10-16,1360.448
2017-10-17,1353.711
2017-10-18,1355.135
2017-10-19,1344.972
2017-10-20,1349.532
2017-10-23,1344.346
2017-10-24,1342.756
2017-10-25,1348.124
2017-10-26,1342.691
2017-10-27,1346.124
2017-10-30,1349.126
2017-10-31,1349.497
2017-11-01,1359.956
2017-11-02,1358.98
2017-11-03,1357.498
2017-11-06,1355.18
2017-11-07,1356.744
2017-11-08,1357.965
2017-11-09,1357.116
2017-11-10,1351.341
2017-11-13,1342.422
2017-11-14,1334.5
2017-11-15,1322.374
2017-11-16,1334.997
2017-11-17,1344.771
2017-11-20,1338.106
2017-11-21,1352.776
2017-11-22,1365.857
2017-11-23,1364.309
2017-11-24,1367.26
2017-11-27,1359.176
2017-11-28,1360.022
2017-11-29,1359.617
2017-11-30,1340.65
2017-12-01,1337.462
2017-12-04,1346.016
2017-12-05,1345.141
2017-12-06,1322.635
2017-12-07,1316.503
2017-12-08,1322.512
2017-12-11,1329.891
2017-12-12,1324.931
2017-12-13,1335.347
2017-12-14,1340.938
2017-12-15,1338.462
2017-12-18,1353.447
2017-12-19,1356.977
2017-12-20,1358.625
2017-12-21,1360.529
2017-12-22,1367.958
2017-12-25,1367.442
2017-12-26,1367.825
2017-12-27,1376.288
2017-12-28,1386.461
2017-12-29,1393.028
2018-01-01,1391.981
2018-01-02,1411.063
2018-01-03,1414.342
2018-01-04,1424.139
2018-01-05,1430.845
2018-01-08,1437.728
2018-01-09,1436.892
2018-01-10,1433.33
2018-01-11,1436.002
2018-01-12,1449.152
2018-01-15,1454.104
2018-01-16,1466.378
2018-01-17,1475.314
2018-01-18,1483.672
2018-01-19,1490.055
2018-01-22,1496.336
2018-01-23,1512.507
2018-01-24,1525.855
2018-01-25,1529.535
2018-01-26,1540.183
2018-01-29,1533.26
2018-01-30,1510.003
2018-01-31,1520.63
2018-02-01,1518.24
2018-02-02,1502.268
2018-02-05,1484.615
2018-02-06,1439.597
2018-02-07,1434.393
2018-02-08,1422.696
2018-02-09,1392.765
2018-02-12,1402.965
2018-02-13,1411.591
2018-02-14,1433.851
2018-02-15,1454.759
2018-02-16,1453.308
2018-02-19,1456.414
2018-02-20,1445.547
2018-02-21,1462.676
2018-02-22,1453.552
2018-02-23,1472.546
2018-02-26,1480.301
2018-02-27,1472.181
2018-02-28,1449.532
2018-03-01,1444.196
2018-03-02,1430.899
2018-03-05,1420.988
2018-03-06,1439.603
2018-03-07,1429.045
2018-03-08,1436.277
2018-03-09,1447.635
2018-03-12,1468.374
2018-03-13,1469.128
2018-03-14,1460.225
2018-03-15,1454.34
2018-03-16,1452.081
2018-03-19,1441.737
2018-03-20,1444.394
2018-03-21,1447.018
2018-03-22,1441.065
2018-03-23,1417.292
2018-03-26,1424.791
2018-03-27,1432.647
2018-03-28,1410.776
2018-03-29,1418.061
2018-03-30,1418.156
2018-04-02,1419.228
2018-04-03,1422.319
2018-04-04,1401.805
2018-04-05,1414.163
2018-04-06,1411.608
2018-04-09,1410.415
2018-04-10,1426.359
2018-04-11,1428.282
2018-04-12,1431.298
2018-04-13,1425.567
2018-04-16,1411.415
2018-04-17,1413.921
2018-04-18,1429.29
2018-04-19,1442.324
2018-04-20,1426.626
2018-04-23,1418.8
2018-04-24,1419.656
2018-04-25,1403.726
2018-04-26,1405.746
2018-04-27,1418.741
2018-04-30,1430.874
2018-05-01,1427.752
2018-05-02,1412.951
2018-05-03,1395.793
2018-05-04,1388.477
2018-05-07,1391.498
2018-05-08,1392.712
2018-05-09,1394.603
2018-05-10,1409.185
2018-05-11,1421.306
2018-05-14,1429.591
2018-05-15,1409.083
2018-05-16,1412.708
2018-05-17,1397.06
2018-05-18,1391.466
2018-05-21,1387.904
2018-05-22,1394.78
2018-05-23,1376.252
2018-05-24,1376.086
2018-05-25,1375.7
2018-05-28,1373.516
2018-05-29,1361.988
2018-05-30,1344.512
2018-05-31,1354.294
2018-06-01,1362.032
2018-06-04,1383.198
2018-06-05,1378.468
2018-06-06,1382.055
2018-06-07,1387.222
2018-06-08,1369.336
2018-06-11,1372.489
2018-06-12,1372.098
2018-06-13,1365.568
2018-06-14,1351.374
2018-06-15,1334.965
2018-06-18,1326.652
2018-06-19,1301.722
2018-06-20,1309.735
2018-06-21,1292.724
2018-06-22,1300.498
2018-06-25,1288.285
2018-06-26,1285.127
2018-06-27,1266.956
2018-06-28,1259.123
2018-06-29,1286.521
2018-07-02,1274.956
2018-07-03,1271.183
2018-07-04,1270.936
2018-07-05,1269.321
2018-07-06,1271.845
2018-07-09,1291.826
2018-07-10,1296.507
2018-07-11,1284.381
2018-07-12,1289.187
2018-07-13,1296.526
2018-07-16,1290.019
2018-07-17,1292.382
2018-07-18,1290.785
2018-07-19,1283.188
2018-07-20,1298.693
2018-07-23,1303.512
2018-07-24,1318.898
2018-07-25,1328.828
2018-07-26,1331.001
2018-07-27,1338.215
2018-07-30,1342.172
2018-07-31,1343.534
2018-08-01,1341.695
2018-08-02,1317.458
2018-08-03,1324.186
2018-08-06,1324.222
2018-08-07,1335.172
2018-08-08,1334.594
2018-08-09,1334.315
2018-08-10,1313.884
2018-08-13,1291.666
2018-08-14,1296.374
2018-08-15,1276.736
2018-08-16,1274.319
2018-08-17,1273.601
2018-08-20,1285.389
2018-08-21,1296.784
2018-08-22,1304.624
2018-08-23,1301.254
2018-08-24,1302.673
2018-08-27,1326.962
2018-08-28,1329.969
2018-08-29,1327.417
2018-08-30,1312.588
2018-08-31,1315.249
2018-09-03,1305.56
2018-09-04,1299.189
2018-09-05,1278.224
2018-09-06,1279.894
2018-09-07,1284.819
2018-09-10,1272.39
2018-09-11,1263.042
2018-09-12,1263.946
2018-09-13,1280.768
2018-09-14,1291.903
2018-09-17,1280.513
2018-09-18,1289.596
2018-09-19,1303.841
2018-09-20,1310.527
2018-09-21,1333.711
2018-09-24,1324.035
2018-09-25,1322.738
2018-09-26,1329.339
2018-09-27,1340.171
2018-09-28,1341.504
2018-10-01,1340.245
2018-10-02,1326.144
2018-10-03,1329.555
2018-10-04,1301.292
2018-10-05,1291.902
2018-10-08,1290.452
2018-10-09,1293.488
2018-10-10,1289.387
2018-10-11,1247.09
2018-10-12,1268.015
2018-10-15,1260.976
2018-10-16,1275.465
2018-10-17,1276.662
2018-10-18,1262.649
2018-10-19,1263.901
2018-10-22,1277.446
2018-10-23,1250.544
2018-10-24,1246.997
2018-10-25,1242.315
2018-10-26,1232.362
2018-10-29,1230.881
2018-10-30,1232.355
2018-10-31,1248.716
2018-11-01,1259.006
2018-11-02,1291.064
2018-11-05,1287.348
2018-11-06,1289.42
2018-11-07,1294.253
2018-11-08,1292.522
2018-11-09,1273.021
2018-11-12,1265.145
2018-11-13,1263.28
2018-11-14,1261.642
2018-11-15,1273.15
2018-11-16,1284.112
2018-11-19,1289.557
2018-11-20,1272.876
2018-11-21,1266.797
2018-11-22,1265.778
2018-11-23,1256.786
2018-11-26,1261.073
2018-11-27,1265.347
2018-11-28,1277.717
2018-11-29,1286.332
2018-11-30,1281.795
2018-12-03,1307.012
2018-12-04,1306.307
2018-12-05,1291.268
2018-12-06,1266.051
2018-12-07,1267.139
2018-12-10,1242.194
2018-12-11,1241.678
2018-12-12,1259.522
2018-12-13,1271.555
2018-12-14,1257.082
2018-12-17,1255.039
2018-12-18,1247.875
2018-12-19,1254.466
2018-12-20,1245.969
2018-12-21,1239.54
2018-12-24,1234.627
2018-12-25,1231.267
2018-12-26,1227.614
2018-12-27,1231.332
2018-12-28,1244.531
2018-12-31,1251.572
2019-01-01,1252.358
2019-01-02,1235.182
2019-01-03,1233.881
2019-01-04,1253.655
2019-01-07,1268.485
2019-01-08,1264.902
2019-01-09,1286.515
2019-01-10,1290.685
2019-01-11,1293.176
2019-01-14,1284.471
2019-01-15,1300.462
2019-01-16,1305.534
2019-01-17,1304.552
2019-01-18,1315.024
2019-01-21,1315.008
2019-01-22,1307.66
2019-01-23,1309.898
2019-01-24,1319.171
2019-01-25,1332.744
2019-01-28,1324.676
2019-01-29,1327.373
2019-01-30,1334.853
2019-01-31,1352.296
2019-02-01,1354.029
2019-02-04,1350.668
2019-02-05,1351.171
2019-02-06,1346.686
2019-02-07,1339.934
2019-02-08,1331.651
2019-02-11,1327.021
2019-02-12,1335.741
2019-02-13,1338.717
2019-02-14,1335.487
2019-02-15,1324.187
2019-02-18,1333.114
2019-02-19,1332.079
2019-02-20,1346.192
2019-02-21,1350.499
2019-02-22,1360.615
2019-02-25,1373.247
2019-02-26,1366.764
2019-02-27,1361.622
2019-02-28,1348.85
2019-03-01,1351.742
2019-03-04,1349.882
2019-03-05,1348.665
2019-03-06,1351.351
2019-03-07,1341.273
2019-03-08,1320.914
2019-03-11,1331.268
2019-03-12,1347.466
2019-03-13,1345.548
2019-03-14,1344.798
2019-03-15,1355.763
2019-03-18,1370.231
2019-03-19,1373.033
2019-03-20,1369.213
2019-03-21,1368.975
2019-03-22,1355.433
2019-03-25,1337.164
2019-03-26,1340.935
2019-03-27,1335.602
2019-03-28,1337.077
2019-03-29,1348.76
2019-04-01,1369.429
2019-04-02,1369.707
2019-04-03,1380.817
2019-04-04,1381.655
2019-04-05,1385.796
2019-04-08,1388.239
2019-04-09,1391.544
2019-04-10,1393.232
2019-04-11,1380.95
2019-04-12,1380.978
2019-04-15,1380.866
2019-04-16,1391.85
2019-04-17,1394.586
2019-04-18,1389.302
2019-04-19,1387.776
2019-04-22,1382.574
2019-04-23,1380.89
2019-04-24,1373.686
2019-04-25,1361.923
2019-04-26,1365.006
2019-04-29,1372.407
2019-04-30,1366.334
2019-05-01,1367.186
2019-05-02,1365.056
2019-05-03,1367.708
2019-05-06,1344.024
2019-05-07,1339.237
2019-05-08,1327.327
2019-05-09,1298.315
2019-05-10,1305.602
2019-05-13,1291.088
2019-05-14,1286.665
2019-05-15,1286.252
2019-05-16,1284.968
2019-05-17,1273.149
2019-05-20,1281.288
2019-05-21,1288.074
2019-05-22,1286.682
2019-05-23,1275.561
2019-05-24,1280.367
2019-05-27,1283.93
2019-05-28,1281.735
2019-05-29,1279.808
2019-05-30,1293.846
2019-05-31,1295.779
2019-06-03,1308.732
2019-06-04,1302.208
2019-06-05,1301.889
2019-06-06,1300.728
2019-06-07,1303.627
2019-06-10,1317.948
2019-06-11,1330.877
2019-06-12,1325.084
2019-06-13,1319.362
2019-06-14,1313.084
2019-06-17,1307.381
2019-06-18,1321.837
2019-06-19,1340.705
2019-06-20,1360.534
2019-06-21,1360.23
2019-06-24,1360.988
2019-06-25,1353.869
2019-06-26,1356.841
2019-06-27,1364.914
2019-06-28,1364.88
2019-07-01,1372.79
2019-07-02,1371.765
2019-07-03,1367.496
2019-07-04,1374.542
2019-07-05,1367.134
