Date,JAPAN VALUE Standard (Large+Mid Cap)
2009-12-01,5530.986
2009-12-02,5491.88
2009-12-03,5615.051
2009-12-04,5518.227
2009-12-07,5575.938
2009-12-08,5642.641
2009-12-09,5584.05
2009-12-10,5498.227
2009-12-11,5505.809
2009-12-14,5536.343
2009-12-15,5453.22
2009-12-16,5577.98
2009-12-17,5530.176
2009-12-18,5463.574
2009-12-21,5444.071
2009-12-22,5463.242
2009-12-23,5484.754
2009-12-24,5533.729
2009-12-25,5498.452
2009-12-28,5537.02
2009-12-29,5528.94
2009-12-30,5439.213
2009-12-31,5414.966
2010-01-01,5414.966
2010-01-04,5500.86
2010-01-05,5577.868
2010-01-06,5613.119
2010-01-07,5600.541
2010-01-08,5679.813
2010-01-11,5742.832
2010-01-12,5892.711
2010-01-13,5813.498
2010-01-14,5930.403
2010-01-15,6007.136
2010-01-18,5948.818
2010-01-19,5872.356
2010-01-20,5843.944
2010-01-21,5915.556
2010-01-22,5898.593
2010-01-25,5855.014
2010-01-26,5775.194
2010-01-27,5719.195
2010-01-28,5699.023
2010-01-29,5571.636
2010-02-01,5556.519
2010-02-02,5681.399
2010-02-03,5632.322
2010-02-04,5627.309
2010-02-05,5583.05
2010-02-08,5538.758
2010-02-09,5528.446
2010-02-10,5512.414
2010-02-11,5516.098
2010-02-12,5566.869
2010-02-15,5493.978
2010-02-16,5490.362
2010-02-17,5562.585
2010-02-18,5552.533
2010-02-19,5396.36
2010-02-22,5565.266
2010-02-23,5613.498
2010-02-24,5557.715
2010-02-25,5597.415
2010-02-26,5622.725
2010-03-01,5623.221
2010-03-02,5668.615
2010-03-03,5725.707
2010-03-04,5651.152
2010-03-05,5617.191
2010-03-08,5734.155
2010-03-09,5751.053
2010-03-10,5680.71
2010-03-11,5741.502
2010-03-12,5759.863
2010-03-15,5796.326
2010-03-16,5799.184
2010-03-17,5850.696
2010-03-18,5813.658
2010-03-19,5864.307
2010-03-22,5895.245
2010-03-23,5871.221
2010-03-24,5801.064
2010-03-25,5755.359
2010-03-26,5846.579
2010-03-29,5887.496
2010-03-30,5944.332
2010-03-31,5911.655
2010-04-01,5911.204
2010-04-02,5949.561
2010-04-05,5940.9
2010-04-06,5952.298
2010-04-07,6009.731
2010-04-08,5989.62
2010-04-09,5981.734
2010-04-12,6039.143
2010-04-13,6016.079
2010-04-14,6007.63
2010-04-15,6069.235
2010-04-16,6074.804
2010-04-19,5954.702
2010-04-20,5902.291
2010-04-21,5979.535
2010-04-22,5930.294
2010-04-23,5842.58
2010-04-26,5953.565
2010-04-27,5978.53
2010-04-28,5830.641
2010-04-29,5821.049
2010-04-30,5878.623
2010-05-03,5847.522
2010-05-04,5847.213
2010-05-05,5855.887
2010-05-06,5729.213
2010-05-07,5731.972
2010-05-10,5668.96
2010-05-11,5622.191
2010-05-12,5611.112
2010-05-13,5714.084
2010-05-14,5684.062
2010-05-17,5575.128
2010-05-18,5525.79
2010-05-19,5583.436
2010-05-20,5628.613
2010-05-21,5498.209
2010-05-24,5468.86
2010-05-25,5408.824
2010-05-26,5363.476
2010-05-27,5408.655
2010-05-28,5439.047
2010-05-31,5434.229
2010-06-01,5434.833
2010-06-02,5309.461
2010-06-03,5406.706
2010-06-04,5428.896
2010-06-07,5266.454
2010-06-08,5288.386
2010-06-09,5212.733
2010-06-10,5255.445
2010-06-11,5284.967
2010-06-14,5331.181
2010-06-15,5368.377
2010-06-16,5432.794
2010-06-17,5448.991
2010-06-18,5419.95
2010-06-21,5502.325
2010-06-22,5492.598
2010-06-23,5450.741
2010-06-24,5486.9
2010-06-25,5430.452
2010-06-28,5384.867
2010-06-29,5386.349
2010-06-30,5329.755
2010-07-01,5348.313
2010-07-02,5322.454
2010-07-05,5350.135
2010-07-06,5437.894
2010-07-07,5425.366
2010-07-08,5462.675
2010-07-09,5458.86
2010-07-12,5413.821
2010-07-13,5426.701
2010-07-14,5493.253
2010-07-15,5456.767
2010-07-16,5441.136
2010-07-19,5424.814
2010-07-20,5342.903
2010-07-21,5313.604
2010-07-22,5308.008
2010-07-23,5379.533
2010-07-26,5393.61
2010-07-27,5360.095
2010-07-28,5504.297
2010-07-29,5494.207
2010-07-30,5460.654
2010-08-02,5481.833
2010-08-03,5585.603
2010-08-04,5496.776
2010-08-05,5583.679
2010-08-06,5660.362
2010-08-09,5596.953
2010-08-10,5583.963
2010-08-11,5495.836
2010-08-12,5410.106
2010-08-13,5407.517
2010-08-16,5468.569
2010-08-17,5445.576
2010-08-18,5523.113
2010-08-19,5591.038
2010-08-20,5452.576
2010-08-23,5474.503
2010-08-24,5508.965
2010-08-25,5398.215
2010-08-26,5416.628
2010-08-27,5433.946
2010-08-30,5499.177
2010-08-31,5404.744
2010-09-01,5410.004
2010-09-02,5459.763
2010-09-03,5481.403
2010-09-06,5591.414
2010-09-07,5600.115
2010-09-08,5501.267
2010-09-09,5550.573
2010-09-10,5542.921
2010-09-13,5597.363
2010-09-14,5631.276
2010-09-15,5537.548
2010-09-16,5500.152
2010-09-17,5534.172
2010-09-20,5540.949
2010-09-21,5554.616
2010-09-22,5597.515
2010-09-23,5609.8
2010-09-24,5569.232
2010-09-27,5625.21
2010-09-28,5645.145
2010-09-29,5671.877
2010-09-30,5543.503
2010-10-01,5565.643
2010-10-04,5489.802
2010-10-05,5598.821
2010-10-06,5707.708
2010-10-07,5760.063
2010-10-08,5758.951
2010-10-11,5743.164
2010-10-12,5661.441
2010-10-13,5635.71
2010-10-14,5762.54
2010-10-15,5686.061
2010-10-18,5727.157
2010-10-19,5707.042
2010-10-20,5708.656
2010-10-21,5665.358
2010-10-22,5678.202
2010-10-25,5717.502
2010-10-26,5646.211
2010-10-27,5604.792
2010-10-28,5624.324
2010-10-29,5658.721
2010-11-01,5595.659
2010-11-02,5588.749
2010-11-03,5547.216
2010-11-04,5684.825
2010-11-05,5752.51
2010-11-08,5796.815
2010-11-09,5815.005
2010-11-10,5786.256
2010-11-11,5840.167
2010-11-12,5789.501
2010-11-15,5769.988
2010-11-16,5725.713
2010-11-17,5762.455
2010-11-18,5852.94
2010-11-19,5882.944
2010-11-22,5903.564
2010-11-23,5940.213
2010-11-24,5847.912
2010-11-25,5837.283
2010-11-26,5786.714
2010-11-29,5814.468
2010-11-30,5769.251
2010-12-01,5782.525
2010-12-02,5856.438
2010-12-03,5955.872
2010-12-06,5968.925
2010-12-07,5924.657
2010-12-08,5895.4
2010-12-09,5953.898
2010-12-10,5938.956
2010-12-13,6020.57
2010-12-14,6069.014
2010-12-15,6035.151
2010-12-16,6024.866
2010-12-17,6033.861
2010-12-20,6032.917
2010-12-21,6073.381
2010-12-22,6105.711
2010-12-23,6135.852
2010-12-24,6116.059
2010-12-27,6133.734
2010-12-28,6190.592
2010-12-29,6235.962
2010-12-30,6192.115
2010-12-31,6240.977
2011-01-03,6195.904
2011-01-04,6267.046
2011-01-05,6169.993
2011-01-06,6264.55
2011-01-07,6298.062
2011-01-10,6317.477
2011-01-11,6263.326
2011-01-12,6311.246
2011-01-13,6408.202
2011-01-14,6360.154
2011-01-17,6353.228
2011-01-18,6371.64
2011-01-19,6452.01
2011-01-20,6319.078
2011-01-21,6238.448
2011-01-24,6287.058
2011-01-25,6383.72
2011-01-26,6330.915
2011-01-27,6311.469
2011-01-28,6279.245
2011-01-31,6251.93
2011-02-01,6298.606
2011-02-02,6419.257
2011-02-03,6400.248
2011-02-04,6427.595
2011-02-07,6442.794
2011-02-08,6518.039
2011-02-09,6493.231
2011-02-10,6477.707
2011-02-11,6462.171
2011-02-14,6542.706
2011-02-15,6537.328
2011-02-16,6563.67
2011-02-17,6658.598
2011-02-18,6652.129
2011-02-21,6680.942
2011-02-22,6568.512
2011-02-23,6519.635
2011-02-24,6501.515
2011-02-25,6553.409
2011-02-28,6596.818
2011-03-01,6679.262
2011-03-02,6567.702
2011-03-03,6541.282
2011-03-04,6593.429
2011-03-07,6533.061
2011-03-08,6457.39
2011-03-09,6501.938
2011-03-10,6381.509
2011-03-11,6367.545
2011-03-14,5909.586
2011-03-15,5388.466
2011-03-16,5779.133
2011-03-17,5811.269
2011-03-18,5756.503
2011-03-21,5757.213
2011-03-22,6055.575
2011-03-23,6013.237
2011-03-24,5965.508
2011-03-25,5965.387
2011-03-28,5914.273
2011-03-29,5846.406
2011-03-30,5867.428
2011-03-31,5899.269
2011-04-01,5778.975
2011-04-04,5791.857
2011-04-05,5663.092
2011-04-06,5548.401
2011-04-07,5592.542
2011-04-08,5688.523
2011-04-11,5704.706
2011-04-12,5692.049
2011-04-13,5701.734
2011-04-14,5744.226
2011-04-15,5692.9
2011-04-18,5718.311
2011-04-19,5636.305
2011-04-20,5697.058
2011-04-21,5779.901
2011-04-22,5782.581
2011-04-25,5759.826
2011-04-26,5731.502
2011-04-27,5695.54
2011-04-28,5862.76
2011-04-29,5885.882
2011-05-02,5981.403
2011-05-03,5998.421
2011-05-04,6012.179
2011-05-05,6062.92
2011-05-06,5958.57
2011-05-09,5941.841
2011-05-10,5971.09
2011-05-11,5949.785
2011-05-12,5939.841
2011-05-13,5855.345
2011-05-16,5759.29
2011-05-17,5698.186
2011-05-18,5774.311
2011-05-19,5692.292
2011-05-20,5663.076
2011-05-23,5595.793
2011-05-24,5566.936
2011-05-25,5593.392
2011-05-26,5686.356
2011-05-27,5702.859
2011-05-30,5694.5
2011-05-31,5777.832
2011-06-01,5797.837
2011-06-02,5699.967
2011-06-03,5656.425
2011-06-06,5604.643
2011-06-07,5644.034
2011-06-08,5685.257
2011-06-09,5651.632
2011-06-10,5677.31
2011-06-13,5643.324
2011-06-14,5716.028
2011-06-15,5720.766
2011-06-16,5630.54
2011-06-17,5636.822
2011-06-20,5646.24
2011-06-21,5712.571
2011-06-22,5810.286
2011-06-23,5749.128
2011-06-24,5809.066
2011-06-27,5724.336
2011-06-28,5767.444
2011-06-29,5855.904
2011-06-30,5909.771
2011-07-01,5935.296
2011-07-04,6021.669
2011-07-05,6021.128
2011-07-06,6075.985
2011-07-07,6018.077
2011-07-08,6085.248
2011-07-11,6070.498
2011-07-12,6051.274
2011-07-13,6109.9
2011-07-14,6062.595
2011-07-15,6088.109
2011-07-18,6083.877
2011-07-19,6057.175
2011-07-20,6113.628
2011-07-21,6153.341
2011-07-22,6225.592
2011-07-25,6171.25
2011-07-26,6221.235
2011-07-27,6171.021
2011-07-28,6107.617
2011-07-29,6109.609
2011-08-01,6230.76
2011-08-02,6139.288
2011-08-03,6046.959
2011-08-04,5884.403
2011-08-05,5750.098
2011-08-08,5683.847
2011-08-09,5611.149
2011-08-10,5733.238
2011-08-11,5664.327
2011-08-12,5646.932
2011-08-15,5708.986
2011-08-16,5716.49
2011-08-17,5717.194
2011-08-18,5660.307
2011-08-19,5576.592
2011-08-22,5480.726
2011-08-23,5543.403
2011-08-24,5461.957
2011-08-25,5465.098
2011-08-26,5536.992
2011-08-29,5538.635
2011-08-30,5613.177
2011-08-31,5669.306
2011-09-01,5676.403
2011-09-02,5637.741
2011-09-05,5530.003
2011-09-06,5417.935
2011-09-07,5481.883
2011-09-08,5519.084
2011-09-09,5494.233
2011-09-12,5451.02
2011-09-13,5516.577
2011-09-14,5476.809
2011-09-15,5563.121
2011-09-16,5653.427
2011-09-19,5688.204
2011-09-20,5593.433
2011-09-21,5622.578
2011-09-22,5542.053
2011-09-23,5545.687
2011-09-26,5421.658
2011-09-27,5546.578
2011-09-28,5658.72
2011-09-29,5673.462
2011-09-30,5649.24
2011-10-03,5574.593
2011-10-04,5472.293
2011-10-05,5370.112
2011-10-06,5458.336
2011-10-07,5489.419
2011-10-10,5491.565
2011-10-11,5590.983
2011-10-12,5534.764
2011-10-13,5601.725
2011-10-14,5502.367
2011-10-17,5647.063
2011-10-18,5554.386
2011-10-19,5554.731
2011-10-20,5529.789
2011-10-21,5559.024
2011-10-24,5629.936
2011-10-25,5589.915
2011-10-26,5561.488
2011-10-27,5707.765
2011-10-28,5771.736
2011-10-31,5552.712
2011-11-01,5469.845
2011-11-02,5367.344
2011-11-03,5371.818
2011-11-04,5455.565
2011-11-07,5454.671
2011-11-08,5387.058
2011-11-09,5470.557
2011-11-10,5358.567
2011-11-11,5364.008
2011-11-14,5426.018
2011-11-15,5385.909
2011-11-16,5339.687
2011-11-17,5361.064
2011-11-18,5297.58
2011-11-21,5266.087
2011-11-22,5271.369
2011-11-23,5243.133
2011-11-24,5176.703
2011-11-25,5144.481
2011-11-28,5175.201
2011-11-29,5299.84
2011-11-30,5306.794
2011-12-01,5409.796
2011-12-02,5430.092
2011-12-05,5473.026
2011-12-06,5402.76
2011-12-07,5494.385
2011-12-08,5467.583
2011-12-09,5411.04
2011-12-12,5463.658
2011-12-13,5414.346
2011-12-14,5378.868
2011-12-15,5299.185
2011-12-16,5309.196
2011-12-19,5237.147
2011-12-20,5255.097
2011-12-21,5301.259
2011-12-22,5281.789
2011-12-23,5281.113
2011-12-26,5304.658
2011-12-27,5308.123
2011-12-28,5282.274
2011-12-29,5304.18
2011-12-30,5408.589
2012-01-02,5408.589
2012-01-03,5421.978
2012-01-04,5543.122
2012-01-05,5465.27
2012-01-06,5412.853
2012-01-09,5431.518
2012-01-10,5457.364
2012-01-11,5464.728
2012-01-12,5430.69
2012-01-13,5468.2
2012-01-16,5399.061
2012-01-17,5445.12
2012-01-18,5470.939
2012-01-19,5506.728
2012-01-20,5635.564
2012-01-23,5656.931
2012-01-24,5613.279
2012-01-25,5646.422
2012-01-26,5691.198
2012-01-27,5704.021
2012-01-30,5707.156
2012-01-31,5690.165
2012-02-01,5717.493
2012-02-02,5765.081
2012-02-03,5720.091
2012-02-06,5778.621
2012-02-07,5789.526
2012-02-08,5860.772
2012-02-09,5854.32
2012-02-10,5782.197
2012-02-13,5814.702
2012-02-14,5771.034
2012-02-15,5914.659
2012-02-16,5860.765
2012-02-17,5899.263
2012-02-20,5967.026
2012-02-21,5918.671
2012-02-22,5939.886
2012-02-23,5980.014
2012-02-24,5992.898
2012-02-27,6025.764
2012-02-28,6033.782
2012-02-29,5991.368
2012-03-01,5947.193
2012-03-02,5957.591
2012-03-05,5935.912
2012-03-06,5937.258
2012-03-07,5885.03
2012-03-08,5950.142
2012-03-09,5980.558
2012-03-12,5963.576
2012-03-13,5936.823
2012-03-14,5948.928
2012-03-15,6022.762
2012-03-16,6046.423
2012-03-19,6063.807
2012-03-20,6040.241
2012-03-21,5957.844
2012-03-22,6064.995
2012-03-23,6001.209
2012-03-26,5961.258
2012-03-27,6083.259
2012-03-28,6094.472
2012-03-29,6070.82
2012-03-30,6030.384
2012-04-02,6081.257
2012-04-03,6030.761
2012-04-04,5895.739
2012-04-05,5878.224
2012-04-06,5829.747
2012-04-09,5799.781
2012-04-10,5838.404
2012-04-11,5765.533
2012-04-12,5803.965
2012-04-13,5849.452
2012-04-16,5790.384
2012-04-17,5744.869
2012-04-18,5829.542
2012-04-19,5783.611
2012-04-20,5756.225
2012-04-23,5775.07
2012-04-24,5713.457
2012-04-25,5725.874
2012-04-26,5772.302
2012-04-27,5762.444
2012-04-30,5806.107
2012-05-01,5668.617
2012-05-02,5683.67
2012-05-03,5669.528
2012-05-04,5705.016
2012-05-07,5538.724
2012-05-08,5588.183
2012-05-09,5527.003
2012-05-10,5494.448
2012-05-11,5456.612
2012-05-14,5454.219
2012-05-15,5370.271
2012-05-16,5286.668
2012-05-17,5416.631
2012-05-18,5272.622
2012-05-21,5254.543
2012-05-22,5278.354
2012-05-23,5240.761
2012-05-24,5230.214
2012-05-25,5209.373
2012-05-28,5208.76
2012-05-29,5251.528
2012-05-30,5256.145
2012-05-31,5256.374
2012-06-01,5203.212
2012-06-04,5092.891
2012-06-05,5160.991
2012-06-06,5197.351
2012-06-07,5253.969
2012-06-08,5151.616
2012-06-11,5257.236
2012-06-12,5197.52
2012-06-13,5220.792
2012-06-14,5231.954
2012-06-15,5285.126
2012-06-18,5365.866
2012-06-19,5334.26
2012-06-20,5412.52
2012-06-21,5403.507
2012-06-22,5366.799
2012-06-25,5378.043
2012-06-26,5330.716
2012-06-27,5360.466
2012-06-28,5492.726
2012-06-29,5546.43
2012-07-02,5579.884
2012-07-03,5601.502
2012-07-04,5618.73
2012-07-05,5594.262
2012-07-06,5590.113
2012-07-09,5521.825
2012-07-10,5494.296
2012-07-11,5470.361
2012-07-12,5424.029
2012-07-13,5402.048
2012-07-16,5434.293
2012-07-17,5388.916
2012-07-18,5380.125
2012-07-19,5449.933
2012-07-20,5341.599
2012-07-23,5251.753
2012-07-24,5243.074
2012-07-25,5154.703
2012-07-26,5222.088
2012-07-27,5296.376
2012-07-30,5362.834
2012-07-31,5395.738
2012-08-01,5312.356
2012-08-02,5351.621
2012-08-03,5255.758
2012-08-06,5358.766
2012-08-07,5405.835
2012-08-08,5440.498
2012-08-09,5467.055
2012-08-10,5459.231
2012-08-13,5451.583
2012-08-14,5423.937
2012-08-15,5395.285
2012-08-16,5443.662
2012-08-17,5489.558
2012-08-20,5486.7
2012-08-21,5494.912
2012-08-22,5487.806
2012-08-23,5557.461
2012-08-24,5483.222
2012-08-27,5466.571
2012-08-28,5399.477
2012-08-29,5407.794
2012-08-30,5365.789
2012-08-31,5285.305
2012-09-03,5266.193
2012-09-04,5252.484
2012-09-05,5189.184
2012-09-06,5142.341
2012-09-07,5346.022
2012-09-10,5350.478
2012-09-11,5343.352
2012-09-12,5402.699
2012-09-13,5454.926
2012-09-14,5510.537
2012-09-17,5476.277
2012-09-18,5501.808
2012-09-19,5578.426
2012-09-20,5499.729
2012-09-21,5514.49
2012-09-24,5517.377
2012-09-25,5536.839
2012-09-26,5480.339
2012-09-27,5512.519
2012-09-28,5436.434
2012-10-01,5393.898
2012-10-02,5392.452
2012-10-03,5318.57
2012-10-04,5387.982
2012-10-05,5383.064
2012-10-08,5419.911
2012-10-09,5342.53
2012-10-10,5265.623
2012-10-11,5241.141
2012-10-12,5294.891
2012-10-15,5304.164
2012-10-16,5369.86
2012-10-17,5426.753
2012-10-18,5498.37
2012-10-19,5502.063
2012-10-22,5464.641
2012-10-23,5417.263
2012-10-24,5353.937
2012-10-25,5397.202
2012-10-26,5355.497
2012-10-29,5318.819
2012-10-30,5289.619
2012-10-31,5341.762
2012-11-01,5323.213
2012-11-02,5358.274
2012-11-05,5348.752
2012-11-06,5317.336
2012-11-07,5370.985
2012-11-08,5300.137
2012-11-09,5292.189
2012-11-12,5237.926
2012-11-13,5238.257
2012-11-14,5180.471
2012-11-15,5233.474
2012-11-16,5330.501
2012-11-19,5412.679
2012-11-20,5364.588
2012-11-21,5360.448
2012-11-22,5414.234
2012-11-23,5425.737
2012-11-26,5465.411
2012-11-27,5467.222
2012-11-28,5417.718
2012-11-29,5451.38
2012-11-30,5454.566
2012-12-03,5472.565
2012-12-04,5488.455
2012-12-05,5453.343
2012-12-06,5499.097
2012-12-07,5526.094
2012-12-10,5507.834
2012-12-11,5486.161
2012-12-12,5502.119
2012-12-13,5525.782
2012-12-14,5565.77
2012-12-17,5611.704
2012-12-18,5669.278
2012-12-19,5835.366
2012-12-20,5817.838
2012-12-21,5797.681
2012-12-24,5751.529
2012-12-25,5780.97
2012-12-26,5792.696
2012-12-27,5813.362
2012-12-28,5849.725
2012-12-31,5824.693
2013-01-01,5824.693
2013-01-02,5777.585
2013-01-03,5799.54
2013-01-04,5920.964
2013-01-07,5883.3
2013-01-08,5848.812
2013-01-09,5839.453
2013-01-10,5900.855
2013-01-11,5917.706
2013-01-14,5906.434
2013-01-15,6003.205
2013-01-16,5880.778
2013-01-17,5838.108
2013-01-18,5957.346
2013-01-21,5927.475
2013-01-22,5979.296
2013-01-23,5883.907
2013-01-24,5850.845
2013-01-25,5910.484
2013-01-28,5924.715
2013-01-29,5999.553
2013-01-30,6041.993
2013-01-31,6090.622
2013-02-01,5985.698
2013-02-04,6097.815
2013-02-05,5956.403
2013-02-06,6127.49
2013-02-07,6174.379
2013-02-08,6119.139
2013-02-11,6073.62
2013-02-12,6170.927
2013-02-13,6069.91
2013-02-14,6072.243
2013-02-15,5938.6
2013-02-18,6058.397
2013-02-19,6088.025
2013-02-20,6148.861
2013-02-21,6122.044
2013-02-22,6088.942
2013-02-25,6169.174
2013-02-26,6211.638
2013-02-27,6121.898
2013-02-28,6219.979
2013-03-01,6186.822
2013-03-04,6227.924
2013-03-05,6200.54
2013-03-06,6274.029
2013-03-07,6183.88
2013-03-08,6184.464
2013-03-11,6353.457
2013-03-12,6344.802
2013-03-13,6309.121
2013-03-14,6323.911
2013-03-15,6462.027
2013-03-18,6331.505
2013-03-19,6453.641
2013-03-20,6409.38
2013-03-21,6512.494
2013-03-22,6452.001
2013-03-25,6521.432
2013-03-26,6494.132
2013-03-27,6549.776
2013-03-28,6485.906
2013-03-29,6465.774
2013-04-01,6297.37
2013-04-02,6223.308
2013-04-03,6347.967
2013-04-04,6270.995
2013-04-05,6385.161
2013-04-08,6489.636
2013-04-09,6488.64
2013-04-10,6620.003
2013-04-11,6767.765
2013-04-12,6855.26
2013-04-15,6814.47
2013-04-16,6701.815
2013-04-17,6830.925
2013-04-18,6713.036
2013-04-19,6664.136
2013-04-22,6767.192
2013-04-23,6743.833
2013-04-24,6853.989
2013-04-25,6901.749
2013-04-26,6961.157
2013-04-29,6927.823
2013-04-30,6986.147
2013-05-01,6933.803
2013-05-02,6861.569
2013-05-03,6797.766
2013-05-06,6772.439
2013-05-07,6982.017
2013-05-08,7034.92
2013-05-09,6915.434
2013-05-10,6875.689
2013-05-13,7020.761
2013-05-14,6993.362
2013-05-15,7117.171
2013-05-16,7106.667
2013-05-17,7068.009
2013-05-20,7238.069
2013-05-21,7275.952
2013-05-22,7234.159
2013-05-23,6869.545
2013-05-24,6885.802
2013-05-27,6650.147
2013-05-28,6642.04
2013-05-29,6800.674
2013-05-30,6549.931
2013-05-31,6520.243
2013-06-03,6399.151
2013-06-04,6534.939
2013-06-05,6369.767
2013-06-06,6328.181
2013-06-07,6303.804
2013-06-10,6485.757
2013-06-11,6582.058
2013-06-12,6624.388
2013-06-13,6433.642
2013-06-14,6473.49
2013-06-17,6618.289
2013-06-18,6573.203
2013-06-19,6766.206
2013-06-20,6472.035
2013-06-21,6556.732
2013-06-24,6474.575
2013-06-25,6402.181
2013-06-26,6392.643
2013-06-27,6470.357
2013-06-28,6617.634
2013-07-01,6682.203
2013-07-02,6759.983
2013-07-03,6806.371
2013-07-04,6759.06
2013-07-05,6810.116
2013-07-08,6714.345
2013-07-09,6857.474
2013-07-10,6919.891
2013-07-11,7001.818
2013-07-12,7014.539
2013-07-15,6982.934
2013-07-16,7072.35
2013-07-17,7051.935
2013-07-18,7045.517
2013-07-19,7007.52
2013-07-22,7088.388
2013-07-23,7112.981
2013-07-24,7068.077
2013-07-25,6991.612
2013-07-26,6876.115
2013-07-29,6666.638
2013-07-30,6760.846
2013-07-31,6662.291
2013-08-01,6787.783
2013-08-02,6990.588
2013-08-05,6943.582
2013-08-06,7066.188
2013-08-07,6914.468
2013-08-08,6878.251
2013-08-09,6867.919
2013-08-12,6837.132
2013-08-13,6842.067
2013-08-14,6918.4
2013-08-15,6841.303
2013-08-16,6788.726
2013-08-19,6783.526
2013-08-20,6701.839
2013-08-21,6636.981
2013-08-22,6556.96
2013-08-23,6694.946
2013-08-26,6671.632
2013-08-27,6744.638
2013-08-28,6589.941
2013-08-29,6554.188
2013-08-30,6518.483
2013-09-02,6477.237
2013-09-03,6640.917
2013-09-04,6699.87
2013-09-05,6682.885
2013-09-06,6709.447
2013-09-09,6801.012
2013-09-10,6848.484
2013-09-11,6861.21
2013-09-12,6903.504
2013-09-13,6879.713
2013-09-16,6917.666
2013-09-17,6863.503
2013-09-18,6948.582
2013-09-19,7045.403
2013-09-20,7052.48
2013-09-23,7118.935
2013-09-24,7093.964
2013-09-25,7077.877
2013-09-26,7158.717
2013-09-27,7191.223
2013-09-30,7051.589
2013-10-01,7039.505
2013-10-02,6984.297
2013-10-03,6969.515
2013-10-04,6936.338
2013-10-07,6845.539
2013-10-08,6863.558
2013-10-09,6952.025
2013-10-10,6945.63
2013-10-11,7042.408
2013-10-14,7056.046
2013-10-15,7016.643
2013-10-16,6989.306
2013-10-17,7130.691
2013-10-18,7121.493
2013-10-21,7124.748
2013-10-22,7139.364
2013-10-23,7096.376
2013-10-24,7114.073
2013-10-25,6966.621
2013-10-28,7060.756
2013-10-29,7002.296
2013-10-30,7061.965
2013-10-31,6988.863
2013-11-01,6869.314
2013-11-04,6881.505
2013-11-05,6864.013
2013-11-06,6921.912
2013-11-07,6859.703
2013-11-08,6808.1
2013-11-11,6850.814
2013-11-12,6945.473
2013-11-13,6966.261
2013-11-14,7002.407
2013-11-15,7097.566
2013-11-18,7138.905
2013-11-19,7092.481
2013-11-20,7082.528
2013-11-21,7074.016
2013-11-22,7073.908
2013-11-25,7092.812
2013-11-26,7082.95
2013-11-27,7010.154
2013-11-28,7071.151
2013-11-29,7057.225
2013-12-02,7015.513
2013-12-03,7065.288
2013-12-04,6927.065
2013-12-05,6904.167
2013-12-06,6892.548
2013-12-09,6967.232
2013-12-10,6994.568
2013-12-11,6989.173
2013-12-12,6903.568
2013-12-13,6867.172
2013-12-16,6802.872
2013-12-17,6869.022
2013-12-18,6938.139
2013-12-19,6939.993
2013-12-20,6934.998
2013-12-23,6941.667
2013-12-24,6911.722
2013-12-25,6906.703
2013-12-26,6986.554
2013-12-27,7016.156
2013-12-30,7092.913
2013-12-31,7088.189
2014-01-01,7088.189
2014-01-02,7093.588
2014-01-03,7130.932
2014-01-06,7080.746
2014-01-07,7015.32
2014-01-08,7118.58
2014-01-09,7069.297
2014-01-10,7118.383
2014-01-13,7172.099
2014-01-14,7016.621
2014-01-15,7081.942
2014-01-16,7103.653
2014-01-17,7122.817
2014-01-20,7123.762
2014-01-21,7100.612
2014-01-22,7125.491
2014-01-23,7113.627
2014-01-24,7072.48
2014-01-27,6866.238
2014-01-28,6800.348
2014-01-29,6999.444
2014-01-30,6790.894
2014-01-31,6836.652
2014-02-03,6756.806
2014-02-04,6449.499
2014-02-05,6589.656
2014-02-06,6524.941
2014-02-07,6675.449
2014-02-10,6743.229
2014-02-11,6719.847
2014-02-12,6807.921
2014-02-13,6737.709
2014-02-14,6677.344
2014-02-17,6717.141
2014-02-18,6880.477
2014-02-19,6875.273
2014-02-20,6736.734
2014-02-21,6853.271
2014-02-24,6845.356
2014-02-25,6932.793
2014-02-26,6885.232
2014-02-27,6836.018
2014-02-28,6812.332
2014-03-03,6785.692
2014-03-04,6767.096
2014-03-05,6808.797
2014-03-06,6836.083
2014-03-07,6860.661
2014-03-10,6809.638
2014-03-11,6841.793
2014-03-12,6733.77
2014-03-13,6748.703
2014-03-14,6581.365
2014-03-17,6513.866
2014-03-18,6571.072
2014-03-19,6552.913
2014-03-20,6404.119
2014-03-21,6405.057
2014-03-24,6467.109
2014-03-25,6481.422
2014-03-26,6523.927
2014-03-27,6611.724
2014-03-28,6626.025
2014-03-31,6722.105
2014-04-01,6686.929
2014-04-02,6720.571
2014-04-03,6741.119
2014-04-04,6762.437
2014-04-07,6690.243
2014-04-08,6645.237
2014-04-09,6531.231
2014-04-10,6554.647
2014-04-11,6475.882
2014-04-14,6459.185
2014-04-15,6495.0
2014-04-16,6613.571
2014-04-17,6617.27
2014-04-18,6644.146
2014-04-21,6613.759
2014-04-22,6567.3
2014-04-23,6640.939
2014-04-24,6600.474
2014-04-25,6643.054
2014-04-28,6566.221
2014-04-29,6568.783
2014-04-30,6611.387
2014-05-01,6697.206
2014-05-02,6698.058
2014-05-05,6706.585
2014-05-06,6743.567
2014-05-07,6574.732
2014-05-08,6652.316
2014-05-09,6684.768
2014-05-12,6628.129
2014-05-13,6739.397
2014-05-14,6792.321
2014-05-15,6779.94
2014-05-16,6683.433
