Date,SINGAPORE SMALL GROWTH Small Cap
2010-09-03,978.053
2010-09-06,988.838
2010-09-07,988.514
2010-09-08,996.36
2010-09-09,1000.823
2010-09-10,1001.415
2010-09-13,1016.545
2010-09-14,1018.259
2010-09-15,1021.852
2010-09-16,1015.051
2010-09-17,1026.191
2010-09-20,1034.068
2010-09-21,1040.453
2010-09-22,1043.377
2010-09-23,1046.648
2010-09-24,1046.561
2010-09-27,1051.541
2010-09-28,1034.288
2010-09-29,1041.831
2010-09-30,1039.243
2010-10-01,1056.714
2010-10-04,1059.76
2010-10-05,1066.584
2010-10-06,1071.328
2010-10-07,1069.31
2010-10-08,1071.594
2010-10-11,1080.594
2010-10-12,1068.119
2010-10-13,1091.141
2010-10-14,1091.18
2010-10-15,1099.933
2010-10-18,1087.848
2010-10-19,1079.287
2010-10-20,1081.574
2010-10-21,1089.274
2010-10-22,1083.516
2010-10-25,1098.528
2010-10-26,1087.045
2010-10-27,1077.792
2010-10-28,1088.729
2010-10-29,1095.428
2010-11-01,1105.191
2010-11-02,1107.136
2010-11-03,1116.324
2010-11-04,1131.278
2010-11-05,1127.963
2010-11-08,1155.489
2010-11-09,1162.543
2010-11-10,1153.246
2010-11-11,1153.374
2010-11-12,1126.274
2010-11-15,1109.982
2010-11-16,1111.614
2010-11-17,1112.376
2010-11-18,1105.049
2010-11-19,1108.62
2010-11-22,1112.192
2010-11-23,1077.702
2010-11-24,1089.889
2010-11-25,1099.189
2010-11-26,1085.004
2010-11-29,1081.455
2010-11-30,1082.272
2010-12-01,1100.442
2010-12-02,1110.606
2010-12-03,1109.83
2010-12-06,1108.766
2010-12-07,1111.374
2010-12-08,1102.796
2010-12-09,1108.028
2010-12-10,1103.393
2010-12-13,1111.572
2010-12-14,1119.565
2010-12-15,1119.209
2010-12-16,1097.328
2010-12-17,1111.6
2010-12-20,1098.5
2010-12-21,1104.724
2010-12-22,1107.745
2010-12-23,1111.525
2010-12-24,1115.697
2010-12-27,1116.212
2010-12-28,1129.036
2010-12-29,1138.527
2010-12-30,1148.907
2010-12-31,1152.306
2011-01-03,1168.677
2011-01-04,1169.368
2011-01-05,1163.641
2011-01-06,1173.512
2011-01-07,1166.63
2011-01-10,1155.237
2011-01-11,1162.065
2011-01-12,1184.542
2011-01-13,1182.617
2011-01-14,1174.735
2011-01-17,1172.173
2011-01-18,1179.104
2011-01-19,1182.02
2011-01-20,1156.421
2011-01-21,1159.555
2011-01-24,1153.879
2011-01-25,1146.821
2011-01-26,1158.865
2011-01-27,1152.356
2011-01-28,1140.628
2011-01-31,1129.213
2011-02-01,1146.211
2011-02-02,1161.691
2011-02-03,1158.47
2011-02-04,1159.104
2011-02-07,1153.71
2011-02-08,1157.572
2011-02-09,1147.372
2011-02-10,1133.068
2011-02-11,1126.427
2011-02-14,1124.729
2011-02-15,1112.456
2011-02-16,1117.704
2011-02-17,1113.991
2011-02-18,1113.172
2011-02-21,1095.905
2011-02-22,1058.666
2011-02-23,1060.75
2011-02-24,1045.913
2011-02-25,1063.181
2011-02-28,1061.908
2011-03-01,1082.371
2011-03-02,1067.198
2011-03-03,1079.09
2011-03-04,1089.525
2011-03-07,1089.519
2011-03-08,1096.453
2011-03-09,1097.949
2011-03-10,1082.912
2011-03-11,1071.028
2011-03-14,1065.379
2011-03-15,1024.425
2011-03-16,1039.015
2011-03-17,1027.766
2011-03-18,1037.583
2011-03-21,1058.289
2011-03-22,1069.607
2011-03-23,1073.441
2011-03-24,1090.159
2011-03-25,1097.146
2011-03-28,1091.999
2011-03-29,1093.791
2011-03-30,1103.458
2011-03-31,1104.263
2011-04-01,1120.275
2011-04-04,1130.039
2011-04-05,1123.988
2011-04-06,1133.683
2011-04-07,1137.848
2011-04-08,1144.352
2011-04-11,1133.082
2011-04-12,1124.912
2011-04-13,1135.303
2011-04-14,1141.698
2011-04-15,1142.784
2011-04-18,1129.287
2011-04-19,1130.218
2011-04-20,1144.871
2011-04-21,1155.791
2011-04-22,1155.791
2011-04-25,1149.355
2011-04-26,1150.662
2011-04-27,1152.252
2011-04-28,1158.045
2011-04-29,1163.996
2011-05-02,1164.091
2011-05-03,1146.983
2011-05-04,1133.972
2011-05-05,1126.533
2011-05-06,1133.135
2011-05-09,1144.663
2011-05-10,1151.408
2011-05-11,1153.065
2011-05-12,1132.102
2011-05-13,1135.657
2011-05-16,1121.016
2011-05-17,1119.539
2011-05-18,1137.328
2011-05-19,1133.619
2011-05-20,1133.924
2011-05-23,1105.021
2011-05-24,1111.426
2011-05-25,1110.416
2011-05-26,1115.49
2011-05-27,1123.081
2011-05-30,1126.294
2011-05-31,1132.401
2011-06-01,1134.224
2011-06-02,1126.278
2011-06-03,1130.483
2011-06-06,1125.251
2011-06-07,1131.178
2011-06-08,1119.748
2011-06-09,1117.763
2011-06-10,1108.378
2011-06-13,1096.32
2011-06-14,1103.823
2011-06-15,1095.624
2011-06-16,1077.749
2011-06-17,1074.605
2011-06-20,1075.708
2011-06-21,1093.421
2011-06-22,1085.383
2011-06-23,1076.556
2011-06-24,1092.182
2011-06-27,1085.127
2011-06-28,1094.168
2011-06-29,1101.384
2011-06-30,1113.583
2011-07-01,1116.527
2011-07-04,1123.791
2011-07-05,1119.888
2011-07-06,1121.904
2011-07-07,1124.822
2011-07-08,1136.828
2011-07-11,1128.263
2011-07-12,1112.775
2011-07-13,1124.822
2011-07-14,1123.976
2011-07-15,1108.184
2011-07-18,1091.834
2011-07-19,1100.379
2011-07-20,1110.66
2011-07-21,1112.947
2011-07-22,1130.005
2011-07-25,1127.272
2011-07-26,1135.851
2011-07-27,1137.128
2011-07-28,1141.462
2011-07-29,1137.138
2011-08-01,1138.856
2011-08-02,1122.857
2011-08-03,1115.305
2011-08-04,1095.936
2011-08-05,1055.973
2011-08-08,1016.13
2011-08-09,1017.592
2011-08-10,993.843
2011-08-11,981.223
2011-08-12,986.663
2011-08-15,1004.827
2011-08-16,1005.457
2011-08-17,1011.695
2011-08-18,997.133
2011-08-19,972.934
2011-08-22,967.767
2011-08-23,981.694
2011-08-24,973.4
2011-08-25,980.809
2011-08-26,979.846
2011-08-29,996.803
2011-08-30,995.398
2011-08-31,1032.391
2011-09-01,1021.61
2011-09-02,1019.753
2011-09-05,998.615
2011-09-06,997.352
2011-09-07,1009.639
2011-09-08,1003.419
2011-09-09,991.015
2011-09-12,964.59
2011-09-13,964.218
2011-09-14,962.624
2011-09-15,968.759
2011-09-16,977.838
2011-09-19,944.638
2011-09-20,949.317
2011-09-21,936.374
2011-09-22,894.653
2011-09-23,884.768
2011-09-26,846.813
2011-09-27,881.461
2011-09-28,866.712
2011-09-29,860.963
2011-09-30,846.145
2011-10-03,819.625
2011-10-04,793.927
2011-10-05,806.931
2011-10-06,826.006
2011-10-07,841.329
2011-10-10,858.002
2011-10-11,864.612
2011-10-12,884.375
2011-10-13,889.846
2011-10-14,917.623
2011-10-17,925.582
2011-10-18,901.653
2011-10-19,914.889
2011-10-20,900.665
2011-10-21,905.04
2011-10-24,918.874
2011-10-25,922.228
2011-10-26,913.883
2011-10-27,964.493
2011-10-28,982.809
2011-10-31,954.323
2011-11-01,914.118
2011-11-02,927.591
2011-11-03,917.29
2011-11-04,925.892
2011-11-07,922.472
2011-11-08,928.465
2011-11-09,915.966
2011-11-10,889.889
2011-11-11,898.824
2011-11-14,899.191
2011-11-15,894.046
2011-11-16,898.747
2011-11-17,892.473
2011-11-18,881.663
2011-11-21,860.892
2011-11-22,866.576
2011-11-23,853.438
2011-11-24,852.693
2011-11-25,839.585
2011-11-28,854.288
2011-11-29,855.737
2011-11-30,861.906
2011-12-01,866.144
2011-12-02,871.186
2011-12-05,879.675
2011-12-06,870.789
2011-12-07,877.516
2011-12-08,862.292
2011-12-09,851.626
2011-12-12,842.019
2011-12-13,843.184
2011-12-14,834.283
2011-12-15,834.162
2011-12-16,838.798
2011-12-19,822.576
2011-12-20,825.636
2011-12-21,837.814
2011-12-22,836.106
2011-12-23,840.417
2011-12-26,840.417
2011-12-27,839.301
2011-12-28,836.856
2011-12-29,835.497
2011-12-30,842.695
2012-01-02,842.695
2012-01-03,867.647
2012-01-04,864.02
2012-01-05,860.209
2012-01-06,863.011
2012-01-09,864.569
2012-01-10,877.775
2012-01-11,879.597
2012-01-12,879.654
2012-01-13,885.803
2012-01-16,881.059
2012-01-17,897.687
2012-01-18,896.234
2012-01-19,908.774
2012-01-20,915.917
2012-01-23,921.16
2012-01-24,918.513
2012-01-25,933.009
2012-01-26,942.598
2012-01-27,945.851
2012-01-30,935.467
2012-01-31,948.736
2012-02-01,951.077
2012-02-02,967.642
2012-02-03,982.923
2012-02-06,984.434
2012-02-07,991.792
2012-02-08,1001.57
2012-02-09,994.921
2012-02-10,978.375
2012-02-13,985.915
2012-02-14,980.123
2012-02-15,1001.195
2012-02-16,984.437
2012-02-17,998.761
2012-02-20,1011.213
2012-02-21,1008.665
2012-02-22,1006.809
2012-02-23,999.179
2012-02-24,1009.059
2012-02-27,998.05
2012-02-28,1002.109
2012-02-29,1006.998
2012-03-01,990.593
2012-03-02,995.196
2012-03-05,982.179
2012-03-06,962.772
2012-03-07,967.807
2012-03-08,984.024
2012-03-09,982.362
2012-03-12,971.788
2012-03-13,988.335
2012-03-14,982.313
2012-03-15,981.415
2012-03-16,996.468
2012-03-19,990.316
2012-03-20,987.531
2012-03-21,986.856
2012-03-22,980.735
2012-03-23,987.25
2012-03-26,988.458
2012-03-27,1000.166
2012-03-28,996.124
2012-03-29,989.58
2012-03-30,995.401
2012-04-02,1006.816
2012-04-03,1013.47
2012-04-04,1002.336
2012-04-05,1001.211
2012-04-06,1001.211
2012-04-09,985.826
2012-04-10,989.479
2012-04-11,991.492
2012-04-12,995.066
2012-04-13,1002.658
2012-04-16,997.835
2012-04-17,989.008
2012-04-18,991.325
2012-04-19,986.66
2012-04-20,985.826
2012-04-23,973.445
2012-04-24,979.891
2012-04-25,978.991
2012-04-26,979.117
2012-04-27,976.169
2012-04-30,974.669
2012-05-01,975.891
2012-05-02,984.486
2012-05-03,983.524
2012-05-04,976.711
2012-05-07,958.852
2012-05-08,961.61
2012-05-09,949.423
2012-05-10,947.518
2012-05-11,939.009
2012-05-14,922.754
2012-05-15,927.843
2012-05-16,907.108
2012-05-17,904.797
2012-05-18,887.849
2012-05-21,897.051
2012-05-22,905.894
2012-05-23,885.639
2012-05-24,885.874
2012-05-25,882.983
2012-05-28,884.231
2012-05-29,896.768
2012-05-30,879.557
2012-05-31,883.549
2012-06-01,870.55
2012-06-04,855.094
2012-06-05,855.168
2012-06-06,880.488
2012-06-07,881.424
2012-06-08,869.011
2012-06-11,883.579
2012-06-12,884.382
2012-06-13,892.237
2012-06-14,887.138
2012-06-15,902.184
2012-06-18,906.144
2012-06-19,917.339
2012-06-20,919.47
2012-06-21,912.792
2012-06-22,911.182
2012-06-25,905.765
2012-06-26,916.473
2012-06-27,928.189
2012-06-28,921.481
2012-06-29,943.636
2012-07-02,955.617
2012-07-03,969.616
2012-07-04,965.006
2012-07-05,973.088
2012-07-06,971.284
2012-07-09,961.298
2012-07-10,972.799
2012-07-11,978.04
2012-07-12,964.059
2012-07-13,970.781
2012-07-16,973.161
2012-07-17,978.827
2012-07-18,981.74
2012-07-19,983.517
2012-07-20,977.223
2012-07-23,961.652
2012-07-24,963.435
2012-07-25,964.071
2012-07-26,971.576
2012-07-27,976.944
2012-07-30,984.817
2012-07-31,988.261
2012-08-01,993.3
2012-08-02,988.768
2012-08-03,997.019
2012-08-06,1005.869
2012-08-07,998.873
2012-08-08,994.454
2012-08-09,994.334
2012-08-10,997.156
2012-08-13,996.346
2012-08-14,1009.268
2012-08-15,1005.184
2012-08-16,1007.677
2012-08-17,1007.628
2012-08-20,1008.352
2012-08-21,1015.171
2012-08-22,1012.798
2012-08-23,1021.974
2012-08-24,1014.134
2012-08-27,1022.889
2012-08-28,1022.759
2012-08-29,1019.5
2012-08-30,1014.655
2012-08-31,1023.429
2012-09-03,1031.349
2012-09-04,1030.656
2012-09-05,1024.862
2012-09-06,1033.667
2012-09-07,1050.293
2012-09-10,1051.138
2012-09-11,1057.423
2012-09-12,1062.548
2012-09-13,1064.783
2012-09-14,1082.182
2012-09-17,1083.09
2012-09-18,1078.507
2012-09-19,1085.81
2012-09-20,1077.232
2012-09-21,1086.866
2012-09-24,1078.128
2012-09-25,1080.688
2012-09-26,1075.45
2012-09-27,1084.125
2012-09-28,1085.602
2012-10-01,1084.309
2012-10-02,1086.185
2012-10-03,1071.81
2012-10-04,1085.94
2012-10-05,1091.98
2012-10-08,1084.953
2012-10-09,1081.944
2012-10-10,1078.271
2012-10-11,1079.544
2012-10-12,1089.692
2012-10-15,1092.313
2012-10-16,1097.956
2012-10-17,1104.695
2012-10-18,1107.221
2012-10-19,1099.406
2012-10-22,1097.866
2012-10-23,1090.376
2012-10-24,1093.721
2012-10-25,1099.056
2012-10-26,1098.381
2012-10-29,1090.559
2012-10-30,1084.8
2012-10-31,1083.296
2012-11-01,1076.889
2012-11-02,1083.967
2012-11-05,1081.012
2012-11-06,1077.839
2012-11-07,1088.945
2012-11-08,1087.452
2012-11-09,1083.025
2012-11-12,1089.469
2012-11-13,1090.226
2012-11-14,1086.972
2012-11-15,1066.576
2012-11-16,1066.388
2012-11-19,1074.729
2012-11-20,1072.57
2012-11-21,1079.351
2012-11-22,1079.994
2012-11-23,1086.366
2012-11-26,1093.34
2012-11-27,1091.584
2012-11-28,1092.462
2012-11-29,1106.14
2012-11-30,1109.346
2012-12-03,1106.463
2012-12-04,1107.154
2012-12-05,1107.165
2012-12-06,1105.644
2012-12-07,1114.418
2012-12-10,1113.115
2012-12-11,1114.694
2012-12-12,1118.436
2012-12-13,1123.743
2012-12-14,1124.19
2012-12-17,1126.344
2012-12-18,1136.83
2012-12-19,1133.545
2012-12-20,1131.351
2012-12-21,1121.568
2012-12-24,1126.626
2012-12-25,1126.626
2012-12-26,1130.701
2012-12-27,1132.133
2012-12-28,1137.641
2012-12-31,1141.061
2013-01-01,1141.061
2013-01-02,1158.719
2013-01-03,1162.777
2013-01-04,1156.813
2013-01-07,1169.003
2013-01-08,1163.158
2013-01-09,1175.407
2013-01-10,1190.765
2013-01-11,1190.011
2013-01-14,1184.446
2013-01-15,1176.458
2013-01-16,1177.649
2013-01-17,1177.324
2013-01-18,1175.701
2013-01-21,1170.088
2013-01-22,1168.026
2013-01-23,1182.76
2013-01-24,1190.82
2013-01-25,1193.654
2013-01-28,1197.194
2013-01-29,1200.617
2013-01-30,1202.112
2013-01-31,1193.919
2013-02-01,1194.772
2013-02-04,1196.041
2013-02-05,1187.676
2013-02-06,1192.905
2013-02-07,1184.871
2013-02-08,1188.597
2013-02-11,1185.196
2013-02-12,1186.104
2013-02-13,1195.704
2013-02-14,1199.355
2013-02-15,1209.632
2013-02-18,1210.146
2013-02-19,1209.741
2013-02-20,1215.83
2013-02-21,1201.388
2013-02-22,1205.221
2013-02-25,1205.019
2013-02-26,1194.656
2013-02-27,1194.455
2013-02-28,1197.867
2013-03-01,1192.768
2013-03-04,1168.36
2013-03-05,1174.118
2013-03-06,1178.744
2013-03-07,1178.185
2013-03-08,1174.998
2013-03-11,1167.154
2013-03-12,1175.117
2013-03-13,1166.904
2013-03-14,1171.165
2013-03-15,1179.687
2013-03-18,1168.142
2013-03-19,1172.347
2013-03-20,1174.831
2013-03-21,1186.116
2013-03-22,1190.666
2013-03-25,1198.682
2013-03-26,1208.947
2013-03-27,1213.483
2013-03-28,1215.951
2013-03-29,1215.951
2013-04-01,1212.21
2013-04-02,1216.075
2013-04-03,1213.233
2013-04-04,1205.471
2013-04-05,1202.237
2013-04-08,1191.946
2013-04-09,1201.874
2013-04-10,1211.4
2013-04-11,1213.47
2013-04-12,1211.684
2013-04-15,1205.613
2013-04-16,1204.165
2013-04-17,1206.266
2013-04-18,1201.681
2013-04-19,1206.33
2013-04-22,1206.611
2013-04-23,1198.508
2013-04-24,1199.122
2013-04-25,1206.228
2013-04-26,1208.891
2013-04-29,1210.895
2013-04-30,1212.338
2013-05-01,1210.765
2013-05-02,1210.143
2013-05-03,1208.724
2013-05-06,1214.773
2013-05-07,1221.623
2013-05-08,1235.495
2013-05-09,1234.811
2013-05-10,1232.902
2013-05-13,1228.36
2013-05-14,1229.952
2013-05-15,1233.122
2013-05-16,1226.583
2013-05-17,1221.525
2013-05-20,1227.589
2013-05-21,1217.585
2013-05-22,1219.475
2013-05-23,1189.823
2013-05-24,1190.576
2013-05-27,1202.628
2013-05-28,1204.474
2013-05-29,1195.151
2013-05-30,1185.496
2013-05-31,1179.501
2013-06-03,1182.902
2013-06-04,1197.575
2013-06-05,1191.294
2013-06-06,1188.293
2013-06-07,1187.964
2013-06-10,1168.661
2013-06-11,1155.806
2013-06-12,1156.546
2013-06-13,1128.87
2013-06-14,1141.997
2013-06-17,1145.071
2013-06-18,1144.894
2013-06-19,1153.572
2013-06-20,1108.308
2013-06-21,1102.353
2013-06-24,1075.056
2013-06-25,1086.768
2013-06-26,1097.829
2013-06-27,1106.278
2013-06-28,1112.421
2013-07-01,1111.009
2013-07-02,1114.86
2013-07-03,1102.257
2013-07-04,1108.061
2013-07-05,1104.162
2013-07-08,1097.223
2013-07-09,1107.762
2013-07-10,1109.256
2013-07-11,1136.534
2013-07-12,1134.678
2013-07-15,1131.144
2013-07-16,1134.476
2013-07-17,1133.282
2013-07-18,1131.7
2013-07-19,1133.692
2013-07-22,1141.361
2013-07-23,1142.213
2013-07-24,1143.841
2013-07-25,1145.992
2013-07-26,1148.446
2013-07-29,1143.452
2013-07-30,1140.952
2013-07-31,1133.922
2013-08-01,1135.72
2013-08-02,1135.813
2013-08-05,1137.612
2013-08-06,1133.841
2013-08-07,1136.913
2013-08-08,1143.909
2013-08-09,1145.683
2013-08-12,1144.692
2013-08-13,1140.638
2013-08-14,1132.325
2013-08-15,1129.498
2013-08-16,1131.098
2013-08-19,1114.059
2013-08-20,1099.81
2013-08-21,1099.19
2013-08-22,1096.985
2013-08-23,1105.148
2013-08-26,1107.891
2013-08-27,1089.919
2013-08-28,1083.0
2013-08-29,1090.968
2013-08-30,1089.829
2013-09-02,1104.747
2013-09-03,1109.975
2013-09-04,1107.55
2013-09-05,1107.102
2013-09-06,1114.591
2013-09-09,1122.545
2013-09-10,1130.794
2013-09-11,1134.91
2013-09-12,1143.052
2013-09-13,1134.007
2013-09-16,1159.018
2013-09-17,1163.994
2013-09-18,1195.071
2013-09-19,1241.178
2013-09-20,1232.578
2013-09-23,1234.35
2013-09-24,1230.654
2013-09-25,1232.012
2013-09-26,1235.22
2013-09-27,1249.291
2013-09-30,1235.15
2013-10-01,1246.408
2013-10-02,1244.194
2013-10-03,1222.116
2013-10-04,1126.099
2013-10-07,1052.746
2013-10-08,1057.075
2013-10-09,1060.44
2013-10-10,1069.654
2013-10-11,1067.383
2013-10-14,1064.282
2013-10-15,1065.609
2013-10-16,1062.696
2013-10-17,1070.246
2013-10-18,1073.919
2013-10-21,1085.406
2013-10-22,1092.82
2013-10-23,1092.869
2013-10-24,1095.857
2013-10-25,1096.38
2013-10-28,1086.93
2013-10-29,1088.762
2013-10-30,1087.9
2013-10-31,1085.182
2013-11-01,1090.567
2013-11-04,1087.308
2013-11-05,1089.495
2013-11-06,1089.034
2013-11-07,1085.696
2013-11-08,1084.463
2013-11-11,1082.624
2013-11-12,1073.331
2013-11-13,1058.324
2013-11-14,1065.436
2013-11-15,1068.534
2013-11-18,1068.716
2013-11-19,1067.267
2013-11-20,1064.221
2013-11-21,1054.816
2013-11-22,1057.576
2013-11-25,1055.052
2013-11-26,1059.973
2013-11-27,1054.68
2013-11-28,1058.214
2013-11-29,1061.536
2013-12-02,1061.243
2013-12-03,1062.412
2013-12-04,1056.458
2013-12-05,1055.076
2013-12-06,1055.734
2013-12-09,1057.538
2013-12-10,1050.88
2013-12-11,1040.769
2013-12-12,1035.259
2013-12-13,1038.904
2013-12-16,1036.242
2013-12-17,1035.894
2013-12-18,1038.126
2013-12-19,1032.105
2013-12-20,1037.991
2013-12-23,1040.726
2013-12-24,1041.844
2013-12-25,1041.844
2013-12-26,1045.501
2013-12-27,1050.822
2013-12-30,1054.061
2013-12-31,1056.353
2014-01-01,1056.353
2014-01-02,1058.22
2014-01-03,1052.068
2014-01-06,1050.688
2014-01-07,1047.549
2014-01-08,1053.288
2014-01-09,1044.6
2014-01-10,1046.644
2014-01-13,1042.952
2014-01-14,1036.839
2014-01-15,1034.431
2014-01-16,1035.475
2014-01-17,1032.966
2014-01-20,1027.984
2014-01-21,1031.429
2014-01-22,1036.997
2014-01-23,1029.518
2014-01-24,1021.316
2014-01-27,1012.905
2014-01-28,1011.323
2014-01-29,1011.069
2014-01-30,1004.106
2014-01-31,1001.436
2014-02-03,997.61
2014-02-04,997.629
2014-02-05,997.105
2014-02-06,1000.208
2014-02-07,1006.327
2014-02-10,1001.159
2014-02-11,1012.036
2014-02-12,1011.795
2014-02-13,1010.665
2014-02-14,1020.662
2014-02-17,1027.988
2014-02-18,1032.998
2014-02-19,1033.264
2014-02-20,1028.745
2014-02-21,1026.566
2014-02-24,1028.949
2014-02-25,1030.819
2014-02-26,1026.011
2014-02-27,1027.525
2014-02-28,1023.756
2014-03-03,1011.305
2014-03-04,1016.461
2014-03-05,1018.481
2014-03-06,1028.569
2014-03-07,1033.597
2014-03-10,1025.913
2014-03-11,1028.986
2014-03-12,1028.433
2014-03-13,1031.377
2014-03-14,1027.779
2014-03-17,1030.796
2014-03-18,1033.674
2014-03-19,1030.552
2014-03-20,1013.183
2014-03-21,1020.124
2014-03-24,1028.907
2014-03-25,1025.981
2014-03-26,1030.082
2014-03-27,1036.819
2014-03-28,1044.308
2014-03-31,1044.566
2014-04-01,1044.542
2014-04-02,1045.041
2014-04-03,1047.183
2014-04-04,1047.569
2014-04-07,1041.825
2014-04-08,1048.702
2014-04-09,1056.173
2014-04-10,1053.701
2014-04-11,1050.994
2014-04-14,1050.709
2014-04-15,1054.513
2014-04-16,1066.467
2014-04-17,1070.992
2014-04-18,1070.992
2014-04-21,1067.384
2014-04-22,1070.298
2014-04-23,1067.571
2014-04-24,1082.13
2014-04-25,1082.532
2014-04-28,1080.761
2014-04-29,1080.646
2014-04-30,1085.635
2014-05-01,1088.149
2014-05-02,1090.617
2014-05-05,1092.826
2014-05-06,1097.013
2014-05-07,1092.382
2014-05-08,1095.069
2014-05-09,1087.423
2014-05-12,1085.006
2014-05-13,1084.182
2014-05-14,1089.402
2014-05-15,1088.044
2014-05-16,1090.29
2014-05-19,1097.096
2014-05-20,1096.45
2014-05-21,1100.03
2014-05-22,1099.749
2014-05-23,1101.988
2014-05-26,1102.266
2014-05-27,1106.238
2014-05-28,1111.357
2014-05-29,1121.196
2014-05-30,1120.952
2014-06-02,1115.655
2014-06-03,1110.425
2014-06-04,1105.994
2014-06-05,1108.164
2014-06-06,1117.581
2014-06-09,1123.252
2014-06-10,1118.966
2014-06-11,1117.394
2014-06-12,1120.976
2014-06-13,1123.713
2014-06-16,1125.065
2014-06-17,1120.506
2014-06-18,1129.265
2014-06-19,1130.907
2014-06-20,1128.594
2014-06-23,1127.517
2014-06-24,1129.577
2014-06-25,1127.826
2014-06-26,1129.216
2014-06-27,1130.921
2014-06-30,1130.703
2014-07-01,1129.929
2014-07-02,1132.622
2014-07-03,1138.268
2014-07-04,1143.717
2014-07-07,1141.353
2014-07-08,1139.418
2014-07-09,1137.02
2014-07-10,1137.442
2014-07-11,1141.665
2014-07-14,1139.591
2014-07-15,1134.286
2014-07-16,1140.209
2014-07-17,1140.402
2014-07-18,1139.694
2014-07-21,1143.229
2014-07-22,1146.395
2014-07-23,1150.291
2014-07-24,1146.692
2014-07-25,1148.006
2014-07-28,1147.22
2014-07-29,1144.52
2014-07-30,1135.545
2014-07-31,1133.708
2014-08-01,1133.009
2014-08-04,1125.159
2014-08-05,1125.472
2014-08-06,1120.84
2014-08-07,1115.06
2014-08-08,1103.306
2014-08-11,1108.554
2014-08-12,1106.698
2014-08-13,1109.438
2014-08-14,1114.662
2014-08-15,1116.039
2014-08-18,1116.327
2014-08-19,1120.182
2014-08-20,1118.513
2014-08-21,1122.279
2014-08-22,1122.499
2014-08-25,1122.329
2014-08-26,1119.034
2014-08-27,1124.491
2014-08-28,1120.823
2014-08-29,1120.278
2014-09-01,1121.287
2014-09-02,1118.282
2014-09-03,1123.751
2014-09-04,1119.926
2014-09-05,1118.65
2014-09-08,1122.563
2014-09-09,1114.963
2014-09-10,1109.395
2014-09-11,1106.471
2014-09-12,1103.489
2014-09-15,1093.001
2014-09-16,1083.629
2014-09-17,1089.624
2014-09-18,1088.422
2014-09-19,1091.353
2014-09-22,1083.44
2014-09-23,1083.182
2014-09-24,1081.072
2014-09-25,1079.464
2014-09-26,1071.091
2014-09-29,1071.527
2014-09-30,1066.377
2014-10-01,1070.127
2014-10-02,1066.065
2014-10-03,1061.281
2014-10-06,1064.644
2014-10-07,1060.736
2014-10-08,1050.928
2014-10-09,1059.183
2014-10-10,1042.01
2014-10-13,1032.35
2014-10-14,1024.519
2014-10-15,1019.363
2014-10-16,1001.304
2014-10-17,1006.841
2014-10-20,1019.421
2014-10-21,1018.161
2014-10-22,1017.68
2014-10-23,1027.021
2014-10-24,1030.742
2014-10-27,1030.555
2014-10-28,1035.503
2014-10-29,1044.421
2014-10-30,1038.117
2014-10-31,1037.748
2014-11-03,1032.74
2014-11-04,1031.707
2014-11-05,1029.441
2014-11-06,1025.096
2014-11-07,1023.526
2014-11-10,1025.594
2014-11-11,1021.691
2014-11-12,1023.751
2014-11-13,1022.853
2014-11-14,1013.768
2014-11-17,1004.65
2014-11-18,1006.345
2014-11-19,1002.315
2014-11-20,1001.935
2014-11-21,1012.502
2014-11-24,1012.277
2014-11-25,1015.162
2014-11-26,1019.806
2014-11-27,1015.062
2014-11-28,1007.535
2014-12-01,983.782
2014-12-02,979.375
2014-12-03,976.777
2014-12-04,974.966
2014-12-05,966.057
2014-12-08,962.179
2014-12-09,959.227
2014-12-10,968.738
2014-12-11,963.222
2014-12-12,965.373
2014-12-15,957.78
2014-12-16,957.714
2014-12-17,956.691
2014-12-18,954.643
2014-12-19,949.981
2014-12-22,959.792
2014-12-23,956.166
2014-12-24,961.754
2014-12-25,961.754
2014-12-26,962.387
2014-12-29,966.312
2014-12-30,967.988
2014-12-31,968.118
2015-01-01,968.118
2015-01-02,971.609
2015-01-05,964.564
2015-01-06,961.776
2015-01-07,958.718
2015-01-08,970.437
2015-01-09,977.276
2015-01-12,973.012
2015-01-13,970.533
2015-01-14,970.113
2015-01-15,978.192
2015-01-16,972.794
2015-01-19,969.443
2015-01-20,973.563
2015-01-21,984.496
2015-01-22,990.806
2015-01-23,991.858
2015-01-26,997.704
2015-01-27,1005.508
2015-01-28,998.797
2015-01-29,994.82
2015-01-30,992.498
2015-02-02,995.213
2015-02-03,998.191
2015-02-04,997.803
2015-02-05,999.963
2015-02-06,997.049
2015-02-09,991.684
2015-02-10,991.374
2015-02-11,982.331
2015-02-12,981.237
2015-02-13,984.594
2015-02-16,971.396
2015-02-17,970.084
2015-02-18,973.639
2015-02-19,974.534
2015-02-20,974.068
2015-02-23,972.613
2015-02-24,973.235
2015-02-25,981.36
2015-02-26,978.189
2015-02-27,970.827
2015-03-02,963.212
2015-03-03,965.053
2015-03-04,959.662
2015-03-05,955.454
2015-03-06,949.658
2015-03-09,942.841
2015-03-10,935.532
2015-03-11,930.944
2015-03-12,936.546
2015-03-13,929.892
2015-03-16,929.727
2015-03-17,924.964
2015-03-18,918.028
2015-03-19,918.454
2015-03-20,929.604
2015-03-23,943.957
2015-03-24,947.123
2015-03-25,951.847
2015-03-26,958.936
2015-03-27,958.768
2015-03-30,954.728
