Date,FRANCE SMID VALUE SMID (Small+Mid Cap)
2010-09-17,754.517
2010-09-20,769.012
2010-09-21,775.091
2010-09-22,782.253
2010-09-23,774.5
2010-09-24,796.09
2010-09-27,796.607
2010-09-28,803.241
2010-09-29,801.885
2010-09-30,802.941
2010-10-01,809.275
2010-10-04,797.664
2010-10-05,821.027
2010-10-06,830.114
2010-10-07,835.768
2010-10-08,830.624
2010-10-11,832.227
2010-10-12,828.452
2010-10-13,849.809
2010-10-14,859.251
2010-10-15,856.472
2010-10-18,853.26
2010-10-19,838.973
2010-10-20,851.641
2010-10-21,862.432
2010-10-22,862.366
2010-10-25,866.689
2010-10-26,857.677
2010-10-27,849.329
2010-10-28,859.25
2010-10-29,859.164
2010-11-01,863.993
2010-11-02,876.165
2010-11-03,870.387
2010-11-04,881.108
2010-11-05,871.728
2010-11-08,862.462
2010-11-09,867.845
2010-11-10,845.216
2010-11-11,834.565
2010-11-12,833.823
2010-11-15,837.598
2010-11-16,817.892
2010-11-17,821.888
2010-11-18,836.651
2010-11-19,839.803
2010-11-22,832.744
2010-11-23,809.403
2010-11-24,814.954
2010-11-25,817.458
2010-11-26,804.284
2010-11-29,782.336
2010-11-30,770.858
2010-12-01,792.509
2010-12-02,817.18
2010-12-03,836.418
2010-12-06,832.866
2010-12-07,849.372
2010-12-08,842.337
2010-12-09,835.017
2010-12-10,839.076
2010-12-13,853.365
2010-12-14,852.377
2010-12-15,843.909
2010-12-16,835.04
2010-12-17,829.372
2010-12-20,831.518
2010-12-21,842.709
2010-12-22,843.767
2010-12-23,840.059
2010-12-24,838.613
2010-12-27,832.92
2010-12-28,831.656
2010-12-29,839.667
2010-12-30,846.128
2010-12-31,850.589
2011-01-03,865.528
2011-01-04,865.619
2011-01-05,858.278
2011-01-06,858.431
2011-01-07,854.058
2011-01-10,839.0
2011-01-11,854.778
2011-01-12,870.442
2011-01-13,885.105
2011-01-14,887.974
2011-01-17,883.08
2011-01-18,898.745
2011-01-19,893.97
2011-01-20,873.866
2011-01-21,888.183
2011-01-24,893.879
2011-01-25,888.233
2011-01-26,902.202
2011-01-27,913.288
2011-01-28,900.339
2011-01-31,897.933
2011-02-01,914.241
2011-02-02,910.632
2011-02-03,895.303
2011-02-04,893.824
2011-02-07,904.066
2011-02-08,918.582
2011-02-09,913.912
2011-02-10,899.558
2011-02-11,898.236
2011-02-14,898.721
2011-02-15,901.864
2011-02-16,905.868
2011-02-17,910.932
2011-02-18,915.136
2011-02-21,906.636
2011-02-22,900.123
2011-02-23,895.102
2011-02-24,890.762
2011-02-25,909.032
2011-02-28,920.921
2011-03-01,922.61
2011-03-02,917.935
2011-03-03,924.445
2011-03-04,924.476
2011-03-07,926.429
2011-03-08,922.414
2011-03-09,924.689
2011-03-10,901.779
2011-03-11,892.863
2011-03-14,890.432
2011-03-15,867.952
2011-03-16,849.497
2011-03-17,872.447
2011-03-18,887.34
2011-03-21,909.078
2011-03-22,903.979
2011-03-23,901.002
2011-03-24,919.894
2011-03-25,919.176
2011-03-28,920.098
2011-03-29,919.442
2011-03-30,929.838
2011-03-31,929.335
2011-04-01,941.355
2011-04-04,949.757
2011-04-05,950.245
2011-04-06,962.458
2011-04-07,949.076
2011-04-08,962.971
2011-04-11,958.861
2011-04-12,943.076
2011-04-13,949.48
2011-04-14,940.359
2011-04-15,938.286
2011-04-18,907.541
2011-04-19,921.338
2011-04-20,954.868
2011-04-21,965.579
2011-04-22,965.579
2011-04-25,964.883
2011-04-26,983.077
2011-04-27,984.794
2011-04-28,998.252
2011-04-29,1003.704
2011-05-02,1009.117
2011-05-03,1000.131
2011-05-04,994.664
2011-05-05,974.671
2011-05-06,980.446
2011-05-09,963.787
2011-05-10,980.713
2011-05-11,978.339
2011-05-12,963.487
2011-05-13,964.108
2011-05-16,964.75
2011-05-17,949.02
2011-05-18,958.725
2011-05-19,966.227
2011-05-20,957.457
2011-05-23,933.525
2011-05-24,938.605
2011-05-25,937.116
2011-05-26,938.017
2011-05-27,956.026
2011-05-30,958.354
2011-05-31,971.52
2011-06-01,972.006
2011-06-02,959.984
2011-06-03,970.564
2011-06-06,967.845
2011-06-07,971.134
2011-06-08,954.69
2011-06-09,955.157
2011-06-10,931.455
2011-06-13,931.95
2011-06-14,949.366
2011-06-15,928.125
2011-06-16,906.665
2011-06-17,917.929
2011-06-20,911.893
2011-06-21,934.677
2011-06-22,935.668
2011-06-23,899.913
2011-06-24,903.631
2011-06-27,910.814
2011-06-28,919.649
2011-06-29,940.879
2011-06-30,961.861
2011-07-01,967.973
2011-07-04,976.489
2011-07-05,969.599
2011-07-06,956.549
2011-07-07,966.541
2011-07-08,946.219
2011-07-11,906.096
2011-07-12,898.288
2011-07-13,917.887
2011-07-14,904.539
2011-07-15,896.256
2011-07-18,866.424
2011-07-19,891.265
2011-07-20,902.655
2011-07-21,927.893
2011-07-22,931.592
2011-07-25,928.893
2011-07-26,924.007
2011-07-27,900.283
2011-07-28,880.281
2011-07-29,877.5
2011-08-01,849.722
2011-08-02,825.989
2011-08-03,806.383
2011-08-04,759.293
2011-08-05,750.497
2011-08-08,699.698
2011-08-09,720.524
2011-08-10,699.901
2011-08-11,727.966
2011-08-12,750.908
2011-08-15,770.936
2011-08-16,757.971
2011-08-17,764.195
2011-08-18,709.618
2011-08-19,701.842
2011-08-22,704.075
2011-08-23,707.417
2011-08-24,725.443
2011-08-25,722.735
2011-08-26,717.775
2011-08-29,744.034
2011-08-30,744.442
2011-08-31,766.99
2011-09-01,752.548
2011-09-02,728.161
2011-09-05,691.058
2011-09-06,674.701
2011-09-07,700.32
2011-09-08,702.482
2011-09-09,663.292
2011-09-12,633.949
2011-09-13,637.482
2011-09-14,653.45
2011-09-15,680.81
2011-09-16,685.262
2011-09-19,655.655
2011-09-20,666.486
2011-09-21,657.945
2011-09-22,611.998
2011-09-23,611.921
2011-09-26,612.459
2011-09-27,654.66
2011-09-28,642.05
2011-09-29,648.245
2011-09-30,625.02
2011-10-03,602.25
2011-10-04,578.135
2011-10-05,604.884
2011-10-06,634.297
2011-10-07,640.957
2011-10-10,664.524
2011-10-11,661.955
2011-10-12,684.657
2011-10-13,672.012
2011-10-14,688.97
2011-10-17,673.775
2011-10-18,664.832
2011-10-19,669.282
2011-10-20,648.586
2011-10-21,676.555
2011-10-24,690.404
2011-10-25,682.321
2011-10-26,677.366
2011-10-27,720.017
2011-10-28,718.898
2011-10-31,687.503
2011-11-01,638.89
2011-11-02,650.311
2011-11-03,673.149
2011-11-04,665.684
2011-11-07,663.648
2011-11-08,668.145
2011-11-09,640.556
2011-11-10,634.983
2011-11-11,659.571
2011-11-14,644.586
2011-11-15,626.463
2011-11-16,625.417
2011-11-17,609.472
2011-11-18,605.528
2011-11-21,580.02
2011-11-22,571.758
2011-11-23,556.962
2011-11-24,560.122
2011-11-25,561.031
2011-11-28,594.6
2011-11-29,599.474
2011-11-30,630.914
2011-12-01,624.723
2011-12-02,634.631
2011-12-05,644.818
2011-12-06,630.312
2011-12-07,625.67
2011-12-08,600.899
2011-12-09,612.901
2011-12-12,588.748
2011-12-13,580.496
2011-12-14,556.417
2011-12-15,564.711
2011-12-16,565.947
2011-12-19,561.816
2011-12-20,588.305
2011-12-21,581.913
2011-12-22,589.793
2011-12-23,594.994
2011-12-26,594.994
2011-12-27,596.887
2011-12-28,586.853
2011-12-29,591.269
2011-12-30,602.765
2012-01-02,615.37
2012-01-03,629.711
2012-01-04,612.758
2012-01-05,592.186
2012-01-06,589.74
2012-01-09,586.227
2012-01-10,604.219
2012-01-11,604.668
2012-01-12,621.986
2012-01-13,612.803
2012-01-16,623.789
2012-01-17,633.861
2012-01-18,645.179
2012-01-19,663.903
2012-01-20,667.991
2012-01-23,683.024
2012-01-24,666.637
2012-01-25,664.99
2012-01-26,689.804
2012-01-27,685.587
2012-01-30,670.273
2012-01-31,675.252
2012-02-01,700.305
2012-02-02,704.044
2012-02-03,710.546
2012-02-06,705.917
2012-02-07,708.166
2012-02-08,713.46
2012-02-09,722.696
2012-02-10,705.691
2012-02-13,709.607
2012-02-14,697.692
2012-02-15,695.673
2012-02-16,694.582
2012-02-17,716.998
2012-02-20,733.851
2012-02-21,727.757
2012-02-22,726.214
2012-02-23,722.946
2012-02-24,740.167
2012-02-27,728.155
2012-02-28,735.889
2012-02-29,733.119
2012-03-01,736.467
2012-03-02,732.332
2012-03-05,726.91
2012-03-06,693.545
2012-03-07,702.307
2012-03-08,733.052
2012-03-09,727.517
2012-03-12,732.187
2012-03-13,746.757
2012-03-14,745.918
2012-03-15,752.124
2012-03-16,759.292
2012-03-19,764.577
2012-03-20,752.523
2012-03-21,749.839
2012-03-22,738.174
2012-03-23,747.89
2012-03-26,761.175
2012-03-27,760.806
2012-03-28,748.417
2012-03-29,732.906
2012-03-30,742.87
2012-04-02,741.643
2012-04-03,737.069
2012-04-04,695.988
2012-04-05,692.719
2012-04-06,692.719
2012-04-09,693.117
2012-04-10,671.741
2012-04-11,681.858
2012-04-12,695.294
2012-04-13,675.498
2012-04-16,667.906
2012-04-17,687.465
2012-04-18,673.959
2012-04-19,663.347
2012-04-20,664.142
2012-04-23,632.839
2012-04-24,649.288
2012-04-25,666.64
2012-04-26,667.044
2012-04-27,678.197
2012-04-30,668.304
2012-05-01,667.773
2012-05-02,664.813
2012-05-03,661.435
2012-05-04,646.224
2012-05-07,654.299
2012-05-08,635.678
2012-05-09,627.53
2012-05-10,638.347
2012-05-11,639.976
2012-05-14,616.103
2012-05-15,605.188
2012-05-16,602.639
2012-05-17,592.442
2012-05-18,588.608
2012-05-21,597.658
2012-05-22,613.623
2012-05-23,588.66
2012-05-24,590.748
2012-05-25,586.236
2012-05-28,589.703
2012-05-29,597.92
2012-05-30,578.953
2012-05-31,573.962
2012-06-01,561.937
2012-06-04,566.218
2012-06-05,570.342
2012-06-06,588.222
2012-06-07,598.0
2012-06-08,590.644
2012-06-11,585.585
2012-06-12,577.577
2012-06-13,574.918
2012-06-14,575.038
2012-06-15,590.511
2012-06-18,586.791
2012-06-19,601.181
2012-06-20,610.454
2012-06-21,603.375
2012-06-22,593.846
2012-06-25,575.754
2012-06-26,569.654
2012-06-27,578.92
2012-06-28,576.795
2012-06-29,607.936
2012-07-02,611.731
2012-07-03,617.976
2012-07-04,615.823
2012-07-05,601.442
2012-07-06,586.238
2012-07-09,581.91
2012-07-10,582.245
2012-07-11,577.664
2012-07-12,569.118
2012-07-13,577.763
2012-07-16,579.05
2012-07-17,576.143
2012-07-18,586.821
2012-07-19,596.859
2012-07-20,580.634
2012-07-23,558.729
2012-07-24,554.294
2012-07-25,561.079
2012-07-26,585.057
2012-07-27,595.689
2012-07-30,599.87
2012-07-31,599.848
2012-08-01,600.168
2012-08-02,578.903
2012-08-03,602.118
2012-08-06,614.539
2012-08-07,617.939
2012-08-08,613.088
2012-08-09,613.325
2012-08-10,612.251
2012-08-13,610.77
2012-08-14,611.246
2012-08-15,609.488
2012-08-16,624.6
2012-08-17,627.48
2012-08-20,623.43
2012-08-21,636.123
2012-08-22,630.441
2012-08-23,632.039
2012-08-24,622.323
2012-08-27,625.36
2012-08-28,624.572
2012-08-29,622.492
2012-08-30,613.532
2012-08-31,622.852
2012-09-03,624.193
2012-09-04,618.99
2012-09-05,616.71
2012-09-06,633.189
2012-09-07,653.273
2012-09-10,652.56
2012-09-11,659.027
2012-09-12,675.117
2012-09-13,669.842
2012-09-14,698.877
2012-09-17,695.626
2012-09-18,680.962
2012-09-19,679.95
2012-09-20,670.449
2012-09-21,676.617
2012-09-24,666.092
2012-09-25,671.753
2012-09-26,650.519
2012-09-27,652.277
2012-09-28,647.784
2012-10-01,657.341
2012-10-02,656.219
2012-10-03,653.814
2012-10-04,657.912
2012-10-05,669.192
2012-10-08,656.744
2012-10-09,651.748
2012-10-10,646.461
2012-10-11,652.495
2012-10-12,654.246
2012-10-15,653.149
2012-10-16,666.021
2012-10-17,677.906
2012-10-18,677.243
2012-10-19,671.134
2012-10-22,667.586
2012-10-23,651.177
2012-10-24,654.741
2012-10-25,655.454
2012-10-26,651.988
2012-10-29,644.363
2012-10-30,653.026
2012-10-31,652.257
2012-11-01,658.684
2012-11-02,656.633
2012-11-05,647.217
2012-11-06,653.599
2012-11-07,645.642
2012-11-08,638.958
2012-11-09,637.487
2012-11-12,636.008
2012-11-13,636.462
2012-11-14,635.985
2012-11-15,632.493
2012-11-16,619.854
2012-11-19,639.543
2012-11-20,642.054
2012-11-21,645.263
2012-11-22,655.538
2012-11-23,664.694
2012-11-26,660.909
2012-11-27,663.458
2012-11-28,664.075
2012-11-29,680.047
2012-11-30,681.646
2012-12-03,684.607
2012-12-04,684.641
2012-12-05,688.237
2012-12-06,686.329
2012-12-07,686.051
2012-12-10,688.553
2012-12-11,700.72
2012-12-12,703.836
2012-12-13,707.276
2012-12-14,708.171
2012-12-17,713.027
2012-12-18,718.735
2012-12-19,725.317
2012-12-20,722.967
2012-12-21,714.803
2012-12-24,713.102
2012-12-25,713.102
2012-12-26,714.561
2012-12-27,719.081
2012-12-28,714.17
2012-12-31,713.642
2013-01-01,713.642
2013-01-02,731.47
2013-01-03,724.788
2013-01-04,721.469
2013-01-07,726.068
2013-01-08,722.69
2013-01-09,721.495
2013-01-10,728.022
2013-01-11,737.474
2013-01-14,739.201
2013-01-15,735.588
2013-01-16,732.272
2013-01-17,745.031
2013-01-18,746.029
2013-01-21,753.703
2013-01-22,751.973
2013-01-23,750.342
2013-01-24,762.458
2013-01-25,773.467
2013-01-28,772.837
2013-01-29,770.731
2013-01-30,771.829
2013-01-31,767.733
2013-02-01,786.578
2013-02-04,764.198
2013-02-05,765.858
2013-02-06,765.657
2013-02-07,757.568
2013-02-08,765.345
2013-02-11,762.818
2013-02-12,773.408
2013-02-13,776.302
2013-02-14,767.354
2013-02-15,771.741
2013-02-18,770.187
2013-02-19,780.83
2013-02-20,778.78
2013-02-21,759.471
2013-02-22,765.526
2013-02-25,768.259
2013-02-26,747.412
2013-02-27,761.499
2013-02-28,762.104
2013-03-01,754.655
2013-03-04,758.983
2013-03-05,773.395
2013-03-06,773.164
2013-03-07,778.214
2013-03-08,778.645
2013-03-11,777.27
2013-03-12,778.098
2013-03-13,771.262
2013-03-14,778.602
2013-03-15,780.835
2013-03-18,775.549
2013-03-19,764.554
2013-03-20,771.024
2013-03-21,761.608
2013-03-22,762.523
2013-03-25,750.592
2013-03-26,750.355
2013-03-27,736.99
2013-03-28,743.139
2013-03-29,743.139
2013-04-01,743.487
2013-04-02,751.026
2013-04-03,746.707
2013-04-04,740.826
2013-04-05,735.562
2013-04-08,735.108
2013-04-09,739.319
2013-04-10,754.342
2013-04-11,762.626
2013-04-12,753.247
2013-04-15,742.639
2013-04-16,740.546
2013-04-17,721.9
2013-04-18,721.059
2013-04-19,723.509
2013-04-22,725.682
2013-04-23,741.572
2013-04-24,748.482
2013-04-25,756.346
2013-04-26,756.239
2013-04-29,767.773
2013-04-30,773.827
2013-05-01,774.355
2013-05-02,772.158
2013-05-03,787.296
2013-05-06,786.401
2013-05-07,791.177
2013-05-08,803.361
2013-05-09,797.391
2013-05-10,793.22
2013-05-13,794.139
2013-05-14,796.927
2013-05-15,797.169
2013-05-16,800.903
2013-05-17,799.858
2013-05-20,808.963
2013-05-21,813.595
2013-05-22,813.013
2013-05-23,798.52
2013-05-24,799.056
2013-05-27,805.163
2013-05-28,806.221
2013-05-29,802.941
2013-05-30,814.73
2013-05-31,805.947
2013-06-03,806.562
2013-06-04,812.36
2013-06-05,806.144
2013-06-06,806.477
2013-06-07,816.598
2013-06-10,814.999
2013-06-11,810.061
2013-06-12,808.48
2013-06-13,806.791
2013-06-14,816.868
2013-06-17,824.168
2013-06-18,830.665
2013-06-19,827.324
2013-06-20,794.238
2013-06-21,779.408
2013-06-24,758.898
2013-06-25,768.893
2013-06-26,778.469
2013-06-27,785.059
2013-06-28,780.415
2013-07-01,788.99
2013-07-02,790.562
2013-07-03,783.381
2013-07-04,794.667
2013-07-05,786.34
2013-07-08,799.758
2013-07-09,799.425
2013-07-10,805.315
2013-07-11,824.493
2013-07-12,828.199
2013-07-15,832.545
2013-07-16,836.133
2013-07-17,836.913
2013-07-18,847.501
2013-07-19,851.715
2013-07-22,856.794
2013-07-23,852.743
2013-07-24,858.151
2013-07-25,858.732
2013-07-26,860.475
2013-07-29,857.91
2013-07-30,861.274
2013-07-31,867.051
2013-08-01,875.67
2013-08-02,880.761
2013-08-05,884.107
2013-08-06,881.545
2013-08-07,878.356
2013-08-08,891.419
2013-08-09,891.665
2013-08-12,890.255
2013-08-13,888.86
2013-08-14,894.42
2013-08-15,885.739
2013-08-16,895.799
2013-08-19,895.807
2013-08-20,889.993
2013-08-21,890.597
2013-08-22,899.495
2013-08-23,904.442
2013-08-26,896.764
2013-08-27,880.558
2013-08-28,871.308
2013-08-29,870.633
2013-08-30,859.396
2013-09-02,871.626
2013-09-03,868.006
2013-09-04,873.387
2013-09-05,878.03
2013-09-06,887.362
2013-09-09,898.73
2013-09-10,914.501
2013-09-11,919.925
2013-09-12,921.403
2013-09-13,918.816
2013-09-16,935.136
2013-09-17,929.135
2013-09-18,932.471
2013-09-19,947.936
2013-09-20,946.032
2013-09-23,937.818
2013-09-24,941.356
2013-09-25,943.105
2013-09-26,941.953
2013-09-27,944.316
2013-09-30,937.872
2013-10-01,946.974
2013-10-02,949.803
2013-10-03,947.316
2013-10-04,949.569
2013-10-07,947.558
2013-10-08,945.954
2013-10-09,939.035
2013-10-10,955.248
2013-10-11,963.374
2013-10-14,964.085
2013-10-15,961.95
2013-10-16,957.581
2013-10-17,971.308
2013-10-18,989.06
2013-10-21,990.244
2013-10-22,995.135
2013-10-23,992.701
2013-10-24,995.063
2013-10-25,991.134
2013-10-28,983.814
2013-10-29,986.453
2013-10-30,987.588
2013-10-31,982.616
2013-11-01,972.834
2013-11-04,977.923
2013-11-05,969.075
2013-11-06,973.552
2013-11-07,967.88
2013-11-08,959.769
2013-11-11,971.523
2013-11-12,965.506
2013-11-13,958.379
2013-11-14,967.159
2013-11-15,971.195
2013-11-18,980.063
2013-11-19,974.178
2013-11-20,965.259
2013-11-21,960.102
2013-11-22,968.277
2013-11-25,975.245
2013-11-26,978.825
2013-11-27,981.086
2013-11-28,984.866
2013-11-29,985.821
2013-12-02,976.756
2013-12-03,961.645
2013-12-04,957.613
2013-12-05,962.131
2013-12-06,969.081
2013-12-09,975.467
2013-12-10,975.17
2013-12-11,975.949
2013-12-12,964.283
2013-12-13,955.892
2013-12-16,963.11
2013-12-17,953.996
2013-12-18,962.8
2013-12-19,969.359
2013-12-20,976.708
2013-12-23,984.609
2013-12-24,983.605
2013-12-25,983.605
2013-12-26,985.44
2013-12-27,999.086
2013-12-30,1007.024
2013-12-31,1009.666
2014-01-01,1009.666
2014-01-02,991.939
2014-01-03,996.187
2014-01-06,999.561
2014-01-07,1003.812
2014-01-08,1005.704
2014-01-09,997.527
2014-01-10,1008.062
2014-01-13,1017.702
2014-01-14,1020.473
2014-01-15,1024.718
2014-01-16,1021.077
2014-01-17,1027.204
2014-01-20,1022.678
2014-01-21,1016.617
2014-01-22,1018.786
2014-01-23,1021.608
2014-01-24,997.176
2014-01-27,990.741
2014-01-28,1001.855
2014-01-29,999.238
2014-01-30,994.404
2014-01-31,985.176
2014-02-03,978.937
2014-02-04,977.122
2014-02-05,980.31
2014-02-06,1001.406
2014-02-07,1010.703
2014-02-10,1016.549
2014-02-11,1031.15
2014-02-12,1034.086
2014-02-13,1035.971
2014-02-14,1043.283
2014-02-17,1051.969
2014-02-18,1050.343
2014-02-19,1052.065
2014-02-20,1053.699
2014-02-21,1062.662
2014-02-24,1066.048
2014-02-25,1069.476
2014-02-26,1061.452
2014-02-27,1067.401
2014-02-28,1082.818
2014-03-03,1060.385
2014-03-04,1072.234
2014-03-05,1077.658
2014-03-06,1094.392
2014-03-07,1088.724
2014-03-10,1084.595
2014-03-11,1080.082
2014-03-12,1072.883
2014-03-13,1068.496
2014-03-14,1056.296
2014-03-17,1076.519
2014-03-18,1084.509
2014-03-19,1086.536
2014-03-20,1072.874
2014-03-21,1069.504
2014-03-24,1058.343
2014-03-25,1064.9
2014-03-26,1073.727
2014-03-27,1070.065
2014-03-28,1076.595
2014-03-31,1082.911
2014-04-01,1091.604
2014-04-02,1091.199
2014-04-03,1085.844
2014-04-04,1090.263
2014-04-07,1087.577
2014-04-08,1079.127
2014-04-09,1092.668
2014-04-10,1092.286
2014-04-11,1078.044
2014-04-14,1058.465
2014-04-15,1051.087
2014-04-16,1069.864
2014-04-17,1078.854
2014-04-18,1078.854
2014-04-21,1076.397
2014-04-22,1090.027
2014-04-23,1093.768
2014-04-24,1095.671
2014-04-25,1089.812
2014-04-28,1092.494
2014-04-29,1100.403
2014-04-30,1097.402
2014-05-01,1097.402
2014-05-02,1098.11
2014-05-05,1093.215
2014-05-06,1094.207
2014-05-07,1092.873
2014-05-08,1093.0
2014-05-09,1086.936
2014-05-12,1094.855
2014-05-13,1092.752
2014-05-14,1091.358
2014-05-15,1077.38
2014-05-16,1062.756
2014-05-19,1070.661
2014-05-20,1070.535
2014-05-21,1075.175
2014-05-22,1083.111
2014-05-23,1089.997
2014-05-26,1101.896
2014-05-27,1103.85
2014-05-28,1102.102
2014-05-29,1106.075
2014-05-30,1110.105
2014-06-02,1110.459
2014-06-03,1106.261
2014-06-04,1105.441
2014-06-05,1113.789
2014-06-06,1128.545
2014-06-09,1126.566
2014-06-10,1123.12
2014-06-11,1110.708
2014-06-12,1114.788
2014-06-13,1106.012
2014-06-16,1101.488
2014-06-17,1101.007
2014-06-18,1106.411
2014-06-19,1113.608
2014-06-20,1105.193
2014-06-23,1097.556
2014-06-24,1095.163
2014-06-25,1088.032
2014-06-26,1087.609
2014-06-27,1088.867
2014-06-30,1088.807
2014-07-01,1096.047
2014-07-02,1092.903
2014-07-03,1098.736
2014-07-04,1094.412
2014-07-07,1083.737
2014-07-08,1063.98
2014-07-09,1066.456
2014-07-10,1051.065
2014-07-11,1054.67
2014-07-14,1067.742
2014-07-15,1057.223
2014-07-16,1065.63
2014-07-17,1056.288
2014-07-18,1056.611
2014-07-21,1052.704
2014-07-22,1056.518
2014-07-23,1058.447
2014-07-24,1060.715
2014-07-25,1044.881
2014-07-28,1042.208
2014-07-29,1044.326
2014-07-30,1040.328
2014-07-31,1028.933
2014-08-01,1010.505
2014-08-04,1005.587
2014-08-05,1001.992
2014-08-06,989.31
2014-08-07,980.828
2014-08-08,976.912
2014-08-11,991.022
2014-08-12,986.503
2014-08-13,990.609
2014-08-14,993.797
2014-08-15,987.842
2014-08-18,995.776
2014-08-19,998.939
2014-08-20,994.429
2014-08-21,1009.523
2014-08-22,1000.134
2014-08-25,1009.809
2014-08-26,1020.334
2014-08-27,1023.623
2014-08-28,1012.988
2014-08-29,1013.51
2014-09-01,1011.093
2014-09-02,1013.159
2014-09-03,1020.317
2014-09-04,1014.236
2014-09-05,1019.841
2014-09-08,1014.594
2014-09-09,1008.316
2014-09-10,1004.634
2014-09-11,1008.53
2014-09-12,1013.039
2014-09-15,1006.641
2014-09-16,995.219
2014-09-17,1000.675
2014-09-18,998.997
2014-09-19,991.474
2014-09-22,985.345
2014-09-23,972.903
2014-09-24,966.357
2014-09-25,953.716
2014-09-26,955.55
2014-09-29,951.903
2014-09-30,955.575
2014-10-01,943.458
2014-10-02,930.401
2014-10-03,927.377
2014-10-06,932.739
2014-10-07,920.696
2014-10-08,909.23
2014-10-09,901.311
2014-10-10,877.97
2014-10-13,879.593
2014-10-14,882.478
2014-10-15,863.955
2014-10-16,862.861
2014-10-17,886.071
2014-10-20,881.029
2014-10-21,898.894
2014-10-22,903.66
2014-10-23,908.654
2014-10-24,906.143
2014-10-27,899.42
2014-10-28,910.773
2014-10-29,908.798
2014-10-30,900.318
2014-10-31,911.452
2014-11-03,908.601
2014-11-04,905.665
2014-11-05,910.54
2014-11-06,915.541
2014-11-07,913.132
2014-11-10,918.806
2014-11-11,920.089
2014-11-12,914.17
2014-11-13,914.636
2014-11-14,922.626
2014-11-17,922.222
2014-11-18,938.697
2014-11-19,940.65
2014-11-20,936.622
2014-11-21,942.212
2014-11-24,949.661
2014-11-25,958.023
2014-11-26,961.722
2014-11-27,961.251
2014-11-28,961.951
2014-12-01,960.662
2014-12-02,955.355
2014-12-03,952.566
2014-12-04,957.387
2014-12-05,959.005
2014-12-08,952.99
2014-12-09,941.309
2014-12-10,938.595
2014-12-11,932.179
2014-12-12,921.425
2014-12-15,901.791
2014-12-16,920.265
2014-12-17,914.197
2014-12-18,930.791
2014-12-19,931.361
2014-12-22,934.453
2014-12-23,938.514
2014-12-24,938.316
2014-12-25,938.316
2014-12-26,936.853
2014-12-29,937.852
2014-12-30,927.85
2014-12-31,926.156
2015-01-01,926.156
2015-01-02,923.623
2015-01-05,899.76
2015-01-06,892.408
2015-01-07,889.266
2015-01-08,907.125
2015-01-09,911.111
2015-01-12,917.554
2015-01-13,927.362
2015-01-14,920.22
2015-01-15,917.268
2015-01-16,915.716
2015-01-19,931.628
2015-01-20,929.823
2015-01-21,938.54
2015-01-22,940.967
2015-01-23,940.741
2015-01-26,954.632
2015-01-27,955.102
2015-01-28,951.365
2015-01-29,956.823
2015-01-30,951.002
2015-02-02,957.4
2015-02-03,981.057
2015-02-04,979.502
2015-02-05,987.379
2015-02-06,978.754
2015-02-09,966.452
2015-02-10,975.828
2015-02-11,969.804
2015-02-12,987.966
2015-02-13,993.633
2015-02-16,992.283
2015-02-17,989.768
2015-02-18,995.054
2015-02-19,1000.906
2015-02-20,998.898
2015-02-23,1002.438
2015-02-24,1008.587
2015-02-25,1002.226
2015-02-26,995.444
2015-02-27,1001.348
2015-03-02,1000.932
2015-03-03,993.943
2015-03-04,985.69
2015-03-05,995.171
2015-03-06,985.108
2015-03-09,982.157
2015-03-10,962.597
2015-03-11,968.75
2015-03-12,972.613
2015-03-13,969.255
2015-03-16,981.98
2015-03-17,973.104
2015-03-18,979.976
2015-03-19,982.313
2015-03-20,1006.228
2015-03-23,1016.037
2015-03-24,1020.833
2015-03-25,1018.159
2015-03-26,1000.173
2015-03-27,1003.816
2015-03-30,1008.889
2015-03-31,991.377
2015-04-01,995.397
2015-04-02,1008.918
2015-04-03,1008.918
2015-04-06,1022.918
2015-04-07,1019.202
2015-04-08,1012.554
2015-04-09,1015.157
2015-04-10,1018.854
2015-04-13,1014.198
2015-04-14,1022.121
2015-04-15,1020.896
2015-04-16,1022.773
2015-04-17,1011.341
2015-04-20,1019.243
2015-04-21,1026.997
2015-04-22,1022.019
2015-04-23,1022.319
2015-04-24,1032.937
2015-04-27,1050.623
2015-04-28,1044.144
2015-04-29,1036.998
2015-04-30,1037.221
2015-05-01,1038.794
2015-05-04,1043.946
2015-05-05,1023.04
2015-05-06,1032.974
2015-05-07,1021.284
2015-05-08,1038.465
2015-05-11,1031.213
2015-05-12,1033.544
2015-05-13,1047.778
2015-05-14,1059.644
2015-05-15,1062.142
2015-05-18,1056.509
2015-05-19,1050.749
2015-05-20,1051.528
2015-05-21,1052.724
2015-05-22,1042.621
2015-05-25,1039.324
2015-05-26,1024.102
2015-05-27,1034.917
2015-05-28,1036.378
2015-05-29,1024.9
2015-06-01,1019.658
2015-06-02,1040.929
2015-06-03,1053.444
2015-06-04,1044.559
2015-06-05,1014.018
2015-06-08,1016.524
2015-06-09,1022.609
2015-06-10,1042.188
2015-06-11,1039.654
2015-06-12,1030.79
2015-06-15,1009.956
2015-06-16,1015.565
2015-06-17,1003.379
2015-06-18,1020.368
2015-06-19,1017.55
2015-06-22,1050.73
2015-06-23,1043.979
2015-06-24,1039.428
2015-06-25,1038.539
2015-06-26,1035.542
2015-06-29,1007.533
