Date,FRANCE SMID VALUE SMID (Small+Mid Cap)
2015-06-08,1101.57
2015-06-09,1108.255
2015-06-10,1129.621
2015-06-11,1126.874
2015-06-12,1117.666
2015-06-15,1095.169
2015-06-16,1101.251
2015-06-17,1088.037
2015-06-18,1106.464
2015-06-19,1103.409
2015-06-22,1139.403
2015-06-23,1132.082
2015-06-24,1127.147
2015-06-25,1126.185
2015-06-26,1122.934
2015-06-29,1092.561
2015-06-30,1077.361
2015-07-01,1091.456
2015-07-02,1084.69
2015-07-03,1079.225
2015-07-06,1061.471
2015-07-07,1024.84
2015-07-08,1039.353
2015-07-09,1061.207
2015-07-10,1100.198
2015-07-13,1100.73
2015-07-14,1101.413
2015-07-15,1106.015
2015-07-16,1114.322
2015-07-17,1109.613
2015-07-20,1114.94
2015-07-21,1113.67
2015-07-22,1103.205
2015-07-23,1116.702
2015-07-24,1106.298
2015-07-27,1097.621
2015-07-28,1100.479
2015-07-29,1109.495
2015-07-30,1095.563
2015-07-31,1111.021
2015-08-03,1104.168
2015-08-04,1109.494
2015-08-05,1107.468
2015-08-06,1111.072
2015-08-07,1103.108
2015-08-10,1112.844
2015-08-11,1106.217
2015-08-12,1091.28
2015-08-13,1096.684
2015-08-14,1094.0
2015-08-17,1090.904
2015-08-18,1090.668
2015-08-19,1074.729
2015-08-20,1066.145
2015-08-21,1048.798
2015-08-24,1022.834
2015-08-25,1048.586
2015-08-26,1038.36
2015-08-27,1050.495
2015-08-28,1053.761
2015-08-31,1045.014
2015-09-01,1030.029
2015-09-02,1027.66
2015-09-03,1035.165
2015-09-04,1015.255
2015-09-07,1022.168
2015-09-08,1037.394
2015-09-09,1046.778
2015-09-10,1040.909
2015-09-11,1031.17
2015-09-14,1026.937
2015-09-15,1032.01
2015-09-16,1042.797
2015-09-17,1049.327
2015-09-18,1042.299
2015-09-21,1028.976
2015-09-22,994.922
2015-09-23,997.499
2015-09-24,989.165
2015-09-25,1002.044
2015-09-28,982.334
2015-09-29,977.065
2015-09-30,991.222
2015-10-01,992.979
2015-10-02,1003.24
2015-10-05,1022.889
2015-10-06,1039.321
2015-10-07,1040.125
2015-10-08,1047.692
2015-10-09,1058.654
2015-10-12,1050.175
2015-10-13,1044.514
2015-10-14,1047.848
2015-10-15,1059.504
2015-10-16,1063.183
2015-10-19,1059.268
2015-10-20,1061.007
2015-10-21,1070.092
2015-10-22,1064.174
2015-10-23,1065.406
2015-10-26,1060.27
2015-10-27,1047.359
2015-10-28,1056.544
2015-10-29,1042.151
2015-10-30,1051.045
2015-11-02,1059.161
2015-11-03,1054.497
2015-11-04,1048.392
2015-11-05,1056.597
2015-11-06,1050.487
2015-11-09,1037.221
2015-11-10,1029.738
2015-11-11,1037.03
2015-11-12,1026.102
2015-11-13,1019.107
2015-11-16,1021.123
2015-11-17,1034.828
2015-11-18,1033.485
2015-11-19,1051.109
2015-11-20,1043.521
2015-11-23,1034.319
2015-11-24,1021.194
2015-11-25,1026.381
2015-11-26,1045.758
2015-11-27,1043.237
2015-11-30,1046.304
2015-12-01,1049.454
2015-12-02,1045.272
2015-12-03,1051.696
2015-12-04,1051.47
2015-12-07,1050.851
2015-12-08,1037.371
2015-12-09,1040.107
2015-12-10,1028.45
2015-12-11,1016.173
2015-12-14,1008.819
2015-12-15,1017.521
2015-12-16,1029.583
2015-12-17,1025.62
2015-12-18,1016.799
2015-12-21,1016.603
2015-12-22,1018.554
2015-12-23,1032.87
2015-12-24,1038.206
2015-12-25,1038.206
2015-12-28,1034.036
2015-12-29,1045.343
2015-12-30,1048.002
2015-12-31,1036.041
2016-01-01,1036.041
2016-01-04,1007.287
2016-01-05,1001.625
2016-01-06,991.26
2016-01-07,980.877
2016-01-08,979.268
2016-01-11,970.704
2016-01-12,977.839
2016-01-13,985.011
2016-01-14,967.736
2016-01-15,957.903
2016-01-18,938.37
2016-01-19,956.693
2016-01-20,925.308
2016-01-21,929.919
2016-01-22,962.187
2016-01-25,960.812
2016-01-26,971.969
2016-01-27,979.45
2016-01-28,981.71
2016-01-29,988.316
2016-02-01,1001.068
2016-02-02,980.529
2016-02-03,978.412
2016-02-04,990.372
2016-02-05,981.669
2016-02-08,944.535
2016-02-09,939.736
2016-02-10,940.818
2016-02-11,918.149
2016-02-12,919.856
2016-02-15,938.324
2016-02-16,939.629
2016-02-17,962.612
2016-02-18,964.832
2016-02-19,960.408
2016-02-22,968.722
2016-02-23,960.693
2016-02-24,946.865
2016-02-25,963.007
2016-02-26,961.321
2016-02-29,966.124
2016-03-01,982.964
2016-03-02,981.591
2016-03-03,995.914
2016-03-04,1017.417
2016-03-07,1013.313
2016-03-08,1003.864
2016-03-09,1001.315
2016-03-10,1002.512
2016-03-11,1033.812
2016-03-14,1038.866
2016-03-15,1031.896
2016-03-16,1031.755
2016-03-17,1067.76
2016-03-18,1069.297
2016-03-21,1060.141
2016-03-22,1053.072
2016-03-23,1046.443
2016-03-24,1027.469
2016-03-25,1027.469
2016-03-28,1032.209
2016-03-29,1035.597
2016-03-30,1073.867
2016-03-31,1074.598
2016-04-01,1060.849
2016-04-04,1069.398
2016-04-05,1048.488
2016-04-06,1051.933
2016-04-07,1048.371
2016-04-08,1066.136
2016-04-11,1079.219
2016-04-12,1077.768
2016-04-13,1097.203
2016-04-14,1093.019
2016-04-15,1094.307
2016-04-18,1099.28
2016-04-19,1118.268
2016-04-20,1115.742
2016-04-21,1099.18
2016-04-22,1096.265
2016-04-25,1089.269
2016-04-26,1093.607
2016-04-27,1098.407
2016-04-28,1111.979
2016-04-29,1119.853
2016-05-02,1123.787
2016-05-03,1109.28
2016-05-04,1099.476
2016-05-05,1095.764
2016-05-06,1095.982
2016-05-09,1084.191
2016-05-10,1093.2
2016-05-11,1093.022
2016-05-12,1086.962
2016-05-13,1060.178
2016-05-16,1065.396
2016-05-17,1066.774
2016-05-18,1056.72
2016-05-19,1038.745
2016-05-20,1047.98
2016-05-23,1043.319
2016-05-24,1054.594
2016-05-25,1057.972
2016-05-26,1071.855
2016-05-27,1059.81
2016-05-30,1063.603
2016-05-31,1065.685
2016-06-01,1062.471
2016-06-02,1065.475
2016-06-03,1076.137
2016-06-06,1082.581
2016-06-07,1095.433
2016-06-08,1099.093
2016-06-09,1083.216
2016-06-10,1055.975
2016-06-13,1035.679
2016-06-14,1005.324
2016-06-15,1018.899
2016-06-16,999.173
2016-06-17,1025.444
2016-06-20,1063.569
2016-06-21,1054.943
2016-06-22,1056.521
2016-06-23,1078.021
2016-06-24,987.022
2016-06-27,926.349
2016-06-28,956.277
2016-06-29,985.936
2016-06-30,994.449
2016-07-01,1016.677
2016-07-04,1011.021
2016-07-05,980.724
2016-07-06,961.881
2016-07-07,971.068
2016-07-08,994.268
2016-07-11,1013.02
2016-07-12,1032.385
2016-07-13,1035.027
2016-07-14,1045.437
2016-07-15,1037.55
2016-07-18,1043.052
2016-07-19,1031.21
2016-07-20,1035.927
2016-07-21,1039.745
2016-07-22,1038.03
2016-07-25,1041.845
2016-07-26,1047.231
2016-07-27,1065.894
2016-07-28,1070.758
2016-07-29,1092.951
2016-08-01,1083.896
2016-08-02,1070.678
2016-08-03,1062.69
2016-08-04,1070.609
2016-08-05,1078.42
2016-08-08,1085.455
2016-08-09,1094.85
2016-08-10,1097.167
2016-08-11,1104.647
2016-08-12,1104.706
2016-08-15,1109.796
2016-08-16,1109.416
2016-08-17,1096.968
2016-08-18,1116.036
2016-08-19,1110.019
2016-08-22,1110.699
2016-08-23,1118.136
2016-08-24,1109.028
2016-08-25,1105.065
2016-08-26,1110.144
2016-08-29,1093.711
2016-08-30,1097.665
2016-08-31,1092.35
2016-09-01,1102.866
2016-09-02,1119.669
2016-09-05,1126.107
2016-09-06,1134.044
2016-09-07,1144.796
2016-09-08,1146.235
2016-09-09,1130.627
2016-09-12,1118.678
2016-09-13,1110.672
2016-09-14,1106.337
2016-09-15,1109.036
2016-09-16,1094.186
2016-09-19,1113.766
2016-09-20,1109.513
2016-09-21,1107.247
2016-09-22,1139.394
2016-09-23,1134.626
2016-09-26,1125.829
2016-09-27,1111.488
2016-09-28,1122.716
2016-09-29,1132.26
2016-09-30,1134.567
2016-10-03,1133.588
2016-10-04,1127.036
2016-10-05,1128.199
2016-10-06,1122.115
2016-10-07,1111.292
2016-10-10,1121.712
2016-10-11,1103.479
2016-10-12,1098.678
2016-10-13,1094.408
2016-10-14,1104.077
2016-10-17,1097.758
2016-10-18,1107.792
2016-10-19,1112.875
2016-10-20,1108.246
2016-10-21,1110.383
2016-10-24,1113.649
2016-10-25,1107.446
2016-10-26,1106.841
2016-10-27,1110.18
2016-10-28,1123.009
2016-10-31,1125.812
2016-11-01,1120.809
2016-11-02,1113.99
2016-11-03,1107.079
2016-11-04,1096.299
2016-11-07,1105.243
2016-11-08,1100.624
2016-11-09,1104.959
2016-11-10,1092.375
2016-11-11,1083.525
2016-11-14,1072.976
2016-11-15,1081.722
2016-11-16,1075.46
2016-11-17,1080.234
2016-11-18,1066.676
2016-11-21,1076.414
2016-11-22,1088.631
2016-11-23,1080.243
2016-11-24,1086.472
2016-11-25,1088.913
2016-11-28,1080.763
2016-11-29,1086.695
2016-11-30,1096.184
2016-12-01,1091.202
2016-12-02,1089.519
2016-12-05,1106.982
2016-12-06,1120.919
2016-12-07,1136.904
2016-12-08,1128.284
2016-12-09,1130.512
2016-12-12,1141.463
2016-12-13,1154.241
2016-12-14,1156.407
2016-12-15,1134.018
2016-12-16,1133.073
2016-12-19,1136.735
2016-12-20,1140.199
2016-12-21,1149.751
2016-12-22,1150.454
2016-12-23,1155.423
2016-12-26,1155.423
2016-12-27,1161.365
2016-12-28,1152.726
2016-12-29,1164.59
2016-12-30,1171.643
2017-01-02,1184.162
2017-01-03,1171.425
2017-01-04,1180.961
2017-01-05,1193.546
2017-01-06,1191.227
2017-01-09,1185.133
2017-01-10,1190.119
2017-01-11,1180.288
2017-01-12,1191.317
2017-01-13,1194.277
2017-01-16,1184.692
2017-01-17,1194.667
2017-01-18,1189.644
2017-01-19,1179.125
2017-01-20,1185.268
2017-01-23,1195.12
2017-01-24,1201.318
2017-01-25,1204.23
2017-01-26,1189.358
2017-01-27,1190.643
2017-01-30,1175.478
2017-01-31,1179.071
2017-02-01,1184.736
2017-02-02,1192.596
2017-02-03,1195.975
2017-02-06,1175.979
2017-02-07,1173.097
2017-02-08,1184.491
2017-02-09,1187.006
2017-02-10,1186.991
2017-02-13,1197.08
2017-02-14,1197.761
2017-02-15,1202.994
2017-02-16,1212.572
2017-02-17,1200.274
2017-02-20,1201.134
2017-02-21,1195.371
2017-02-22,1195.604
2017-02-23,1196.18
2017-02-24,1176.057
2017-02-27,1183.435
2017-02-28,1189.792
2017-03-01,1197.399
2017-03-02,1192.451
2017-03-03,1198.533
2017-03-06,1204.383
2017-03-07,1196.836
2017-03-08,1197.928
2017-03-09,1207.128
2017-03-10,1214.511
2017-03-13,1219.367
2017-03-14,1212.028
2017-03-15,1213.774
2017-03-16,1235.84
2017-03-17,1238.867
2017-03-20,1238.279
2017-03-21,1240.488
2017-03-22,1231.276
2017-03-23,1239.307
2017-03-24,1243.44
2017-03-27,1248.85
2017-03-28,1259.319
2017-03-29,1251.446
2017-03-30,1264.19
2017-03-31,1275.284
2017-04-03,1264.862
2017-04-04,1265.72
2017-04-05,1270.183
2017-04-06,1271.367
2017-04-07,1268.858
2017-04-10,1262.055
2017-04-11,1260.312
2017-04-12,1262.338
2017-04-13,1257.018
2017-04-14,1257.018
2017-04-17,1261.573
2017-04-18,1249.185
2017-04-19,1253.836
2017-04-20,1270.811
2017-04-21,1255.594
2017-04-24,1322.121
2017-04-25,1331.91
2017-04-26,1331.214
2017-04-27,1330.009
2017-04-28,1328.382
2017-05-01,1331.798
2017-05-02,1341.558
2017-05-03,1339.695
2017-05-04,1363.81
2017-05-05,1380.809
2017-05-08,1370.519
2017-05-09,1369.448
2017-05-10,1371.094
2017-05-11,1358.693
2017-05-12,1373.09
2017-05-15,1386.791
2017-05-16,1407.912
2017-05-17,1398.181
2017-05-18,1379.721
2017-05-19,1404.273
2017-05-22,1417.645
2017-05-23,1422.01
2017-05-24,1422.056
2017-05-25,1424.047
2017-05-26,1424.42
2017-05-29,1425.002
2017-05-30,1426.214
2017-05-31,1430.734
2017-06-01,1451.021
2017-06-02,1465.481
2017-06-05,1457.372
2017-06-06,1449.732
2017-06-07,1448.532
2017-06-08,1438.458
2017-06-09,1440.175
2017-06-12,1429.779
2017-06-13,1440.038
2017-06-14,1451.247
2017-06-15,1426.953
2017-06-16,1441.696
2017-06-19,1442.467
2017-06-20,1433.153
2017-06-21,1435.562
2017-06-22,1442.647
2017-06-23,1449.189
2017-06-26,1456.657
2017-06-27,1452.569
2017-06-28,1456.075
2017-06-29,1443.757
2017-06-30,1436.134
2017-07-03,1438.759
2017-07-04,1430.846
2017-07-05,1429.209
2017-07-06,1424.768
2017-07-07,1422.735
2017-07-10,1428.429
2017-07-11,1430.536
2017-07-12,1445.357
2017-07-13,1451.708
2017-07-14,1466.034
2017-07-17,1475.87
2017-07-18,1483.691
2017-07-19,1479.482
2017-07-20,1488.081
2017-07-21,1482.615
2017-07-24,1480.092
2017-07-25,1488.83
2017-07-26,1486.832
2017-07-27,1477.518
2017-07-28,1475.003
2017-07-31,1471.037
2017-08-01,1487.04
2017-08-02,1486.991
2017-08-03,1495.396
2017-08-04,1487.378
2017-08-07,1493.805
2017-08-08,1489.431
2017-08-09,1480.789
2017-08-10,1471.992
2017-08-11,1459.622
2017-08-14,1477.976
2017-08-15,1471.024
2017-08-16,1481.364
2017-08-17,1483.07
2017-08-18,1471.983
2017-08-21,1474.806
2017-08-22,1473.299
2017-08-23,1476.973
2017-08-24,1472.981
2017-08-25,1476.801
2017-08-28,1480.158
2017-08-29,1470.62
2017-08-30,1468.679
2017-08-31,1476.003
2017-09-01,1481.246
2017-09-04,1482.567
2017-09-05,1481.306
2017-09-06,1484.627
2017-09-07,1494.378
2017-09-08,1492.38
2017-09-11,1500.668
2017-09-12,1504.578
2017-09-13,1495.707
2017-09-14,1491.918
2017-09-15,1497.921
2017-09-18,1505.922
2017-09-19,1507.861
2017-09-20,1511.546
2017-09-21,1504.741
2017-09-22,1514.037
2017-09-25,1501.89
2017-09-26,1489.767
2017-09-27,1487.528
2017-09-28,1505.568
2017-09-29,1525.025
2017-10-02,1516.934
2017-10-03,1525.747
2017-10-04,1526.214
2017-10-05,1517.425
2017-10-06,1514.812
2017-10-09,1511.873
2017-10-10,1517.699
2017-10-11,1515.827
2017-10-12,1515.574
2017-10-13,1509.275
2017-10-16,1506.149
2017-10-17,1504.236
2017-10-18,1513.462
2017-10-19,1507.675
2017-10-20,1502.932
2017-10-23,1488.03
2017-10-24,1487.469
2017-10-25,1488.191
2017-10-26,1487.549
2017-10-27,1456.409
2017-10-30,1465.955
2017-10-31,1470.111
2017-11-01,1466.688
2017-11-02,1471.771
2017-11-03,1469.956
2017-11-06,1463.251
2017-11-07,1455.902
2017-11-08,1457.19
2017-11-09,1447.231
2017-11-10,1450.167
2017-11-13,1433.236
2017-11-14,1441.791
2017-11-15,1433.088
2017-11-16,1442.227
2017-11-17,1441.341
2017-11-20,1438.838
2017-11-21,1441.244
2017-11-22,1450.483
2017-11-23,1460.611
2017-11-24,1470.615
2017-11-27,1473.532
2017-11-28,1481.761
2017-11-29,1487.191
2017-11-30,1504.281
2017-12-01,1486.01
2017-12-04,1497.81
2017-12-05,1488.943
2017-12-06,1480.175
2017-12-07,1488.855
2017-12-08,1487.745
2017-12-11,1496.82
2017-12-12,1490.708
2017-12-13,1485.431
2017-12-14,1481.651
2017-12-15,1477.261
2017-12-18,1498.468
2017-12-19,1494.162
2017-12-20,1499.55
2017-12-21,1498.456
2017-12-22,1496.899
2017-12-25,1496.899
2017-12-26,1500.82
2017-12-27,1508.198
2017-12-28,1515.985
2017-12-29,1521.54
2018-01-01,1521.54
2018-01-02,1533.541
2018-01-03,1538.027
2018-01-04,1554.532
2018-01-05,1562.282
2018-01-08,1560.522
2018-01-09,1562.452
2018-01-10,1557.885
2018-01-11,1560.18
2018-01-12,1583.133
2018-01-15,1599.639
2018-01-16,1600.198
2018-01-17,1598.156
2018-01-18,1594.178
2018-01-19,1597.162
2018-01-22,1611.159
2018-01-23,1617.413
2018-01-24,1617.217
2018-01-25,1619.91
2018-01-26,1606.638
2018-01-29,1593.21
2018-01-30,1585.299
2018-01-31,1597.97
2018-02-01,1610.82
2018-02-02,1583.858
2018-02-05,1554.74
2018-02-06,1513.735
2018-02-07,1535.281
2018-02-08,1511.032
2018-02-09,1501.861
2018-02-12,1507.365
2018-02-13,1505.099
2018-02-14,1534.555
2018-02-15,1554.702
2018-02-16,1575.757
2018-02-19,1562.339
2018-02-20,1560.755
2018-02-21,1563.591
2018-02-22,1551.298
2018-02-23,1549.682
2018-02-26,1558.854
2018-02-27,1542.887
2018-02-28,1536.881
2018-03-01,1530.34
2018-03-02,1513.934
2018-03-05,1522.613
2018-03-06,1535.716
2018-03-07,1536.755
2018-03-08,1541.621
2018-03-09,1537.235
2018-03-12,1537.837
2018-03-13,1535.486
2018-03-14,1527.357
2018-03-15,1524.061
2018-03-16,1521.1
2018-03-19,1517.852
2018-03-20,1510.082
2018-03-21,1496.978
2018-03-22,1486.905
2018-03-23,1482.845
2018-03-26,1485.973
2018-03-27,1488.245
2018-03-28,1482.929
2018-03-29,1478.384
2018-03-30,1478.384
2018-04-02,1479.707
2018-04-03,1472.829
2018-04-04,1472.63
2018-04-05,1488.669
2018-04-06,1494.173
2018-04-09,1496.202
2018-04-10,1511.767
2018-04-11,1509.525
2018-04-12,1506.691
2018-04-13,1510.783
2018-04-16,1517.574
2018-04-17,1532.913
2018-04-18,1545.636
2018-04-19,1554.022
2018-04-20,1546.225
2018-04-23,1528.905
2018-04-24,1525.168
2018-04-25,1506.932
2018-04-26,1513.863
2018-04-27,1524.588
2018-04-30,1527.356
2018-05-01,1515.662
2018-05-02,1523.583
2018-05-03,1514.139
2018-05-04,1514.443
2018-05-07,1519.04
2018-05-08,1513.419
2018-05-09,1514.252
2018-05-10,1514.903
2018-05-11,1524.875
2018-05-14,1528.16
2018-05-15,1495.839
2018-05-16,1481.643
2018-05-17,1497.057
2018-05-18,1488.579
2018-05-21,1502.047
2018-05-22,1508.988
2018-05-23,1484.696
2018-05-24,1482.153
2018-05-25,1474.882
2018-05-28,1466.179
2018-05-29,1438.648
2018-05-30,1450.334
2018-05-31,1463.509
2018-06-01,1472.106
2018-06-04,1486.771
2018-06-05,1471.682
2018-06-06,1485.848
2018-06-07,1487.272
2018-06-08,1482.604
2018-06-11,1489.974
2018-06-12,1492.728
2018-06-13,1488.286
2018-06-14,1484.216
2018-06-15,1472.171
2018-06-18,1461.432
2018-06-19,1445.354
2018-06-20,1448.275
2018-06-21,1448.116
2018-06-22,1461.819
2018-06-25,1448.053
2018-06-26,1440.087
2018-06-27,1433.678
2018-06-28,1420.346
2018-06-29,1436.778
2018-07-02,1413.755
2018-07-03,1432.835
2018-07-04,1433.271
2018-07-05,1451.171
2018-07-06,1464.912
2018-07-09,1473.804
2018-07-10,1472.265
2018-07-11,1462.833
2018-07-12,1473.244
2018-07-13,1483.47
2018-07-16,1482.088
2018-07-17,1470.497
2018-07-18,1473.579
2018-07-19,1459.177
2018-07-20,1464.876
2018-07-23,1453.536
2018-07-24,1477.5
2018-07-25,1474.582
2018-07-26,1470.641
2018-07-27,1490.884
2018-07-30,1503.252
2018-07-31,1503.003
2018-08-01,1491.049
2018-08-02,1479.332
2018-08-03,1490.852
2018-08-06,1489.203
2018-08-07,1505.458
2018-08-08,1508.938
2018-08-09,1511.926
2018-08-10,1480.303
2018-08-13,1471.241
2018-08-14,1458.728
2018-08-15,1442.289
2018-08-16,1458.004
2018-08-17,1462.875
2018-08-20,1472.796
2018-08-21,1495.428
2018-08-22,1509.031
2018-08-23,1500.267
2018-08-24,1504.136
2018-08-27,1517.8
2018-08-28,1528.405
2018-08-29,1522.539
2018-08-30,1508.117
2018-08-31,1494.515
2018-09-03,1489.439
2018-09-04,1481.019
2018-09-05,1473.194
2018-09-06,1467.448
2018-09-07,1463.478
2018-09-10,1471.314
2018-09-11,1470.082
2018-09-12,1485.468
2018-09-13,1485.893
2018-09-14,1493.809
2018-09-17,1505.697
2018-09-18,1525.511
2018-09-19,1527.815
2018-09-20,1540.318
2018-09-21,1537.795
2018-09-24,1542.99
2018-09-25,1536.656
2018-09-26,1535.261
2018-09-27,1533.031
2018-09-28,1516.671
2018-10-01,1518.951
2018-10-02,1500.377
2018-10-03,1508.726
2018-10-04,1495.912
2018-10-05,1489.392
2018-10-08,1471.402
2018-10-09,1479.198
2018-10-10,1462.341
2018-10-11,1437.26
2018-10-12,1446.591
2018-10-15,1448.367
2018-10-16,1470.468
2018-10-17,1466.521
2018-10-18,1456.845
2018-10-19,1443.301
2018-10-22,1430.911
2018-10-23,1402.761
2018-10-24,1393.161
2018-10-25,1399.731
2018-10-26,1380.246
2018-10-29,1397.387
2018-10-30,1394.235
2018-10-31,1398.356
2018-11-01,1410.26
2018-11-02,1410.089
2018-11-05,1407.121
2018-11-06,1410.736
2018-11-07,1435.044
2018-11-08,1431.724
2018-11-09,1401.731
2018-11-12,1376.575
2018-11-13,1384.301
2018-11-14,1388.809
2018-11-15,1363.643
2018-11-16,1366.688
2018-11-19,1360.41
2018-11-20,1331.825
2018-11-21,1345.405
2018-11-22,1335.562
2018-11-23,1336.238
2018-11-26,1349.421
2018-11-27,1358.004
2018-11-28,1357.277
2018-11-29,1369.58
2018-11-30,1360.85
2018-12-03,1367.894
2018-12-04,1344.281
2018-12-05,1330.226
2018-12-06,1290.324
2018-12-07,1301.684
2018-12-10,1262.978
2018-12-11,1273.076
2018-12-12,1304.175
2018-12-13,1300.044
2018-12-14,1282.917
2018-12-17,1271.344
2018-12-18,1260.649
2018-12-19,1274.33
2018-12-20,1247.388
2018-12-21,1247.579
2018-12-24,1236.082
2018-12-25,1236.082
2018-12-26,1235.432
2018-12-27,1217.727
2018-12-28,1245.251
2018-12-31,1264.662
2019-01-01,1264.662
2019-01-02,1243.273
2019-01-03,1237.953
2019-01-04,1269.154
2019-01-07,1287.314
2019-01-08,1308.437
2019-01-09,1329.28
2019-01-10,1330.788
2019-01-11,1319.478
2019-01-14,1309.763
2019-01-15,1301.716
2019-01-16,1316.362
2019-01-17,1312.482
2019-01-18,1334.689
2019-01-21,1328.107
2019-01-22,1324.698
2019-01-23,1321.164
2019-01-24,1327.66
2019-01-25,1346.753
2019-01-28,1344.099
2019-01-29,1352.377
2019-01-30,1360.926
2019-01-31,1363.964
2019-02-01,1367.429
2019-02-04,1356.406
2019-02-05,1371.137
2019-02-06,1366.078
2019-02-07,1339.518
2019-02-08,1315.983
2019-02-11,1326.696
2019-02-12,1335.198
2019-02-13,1338.476
2019-02-14,1330.552
2019-02-15,1339.424
2019-02-18,1357.901
2019-02-19,1363.755
2019-02-20,1374.47
2019-02-21,1380.446
2019-02-22,1380.327
2019-02-25,1388.613
2019-02-26,1384.634
2019-02-27,1383.815
2019-02-28,1391.143
2019-03-01,1408.553
2019-03-04,1403.004
2019-03-05,1387.704
2019-03-06,1378.831
2019-03-07,1351.74
2019-03-08,1345.761
2019-03-11,1354.544
2019-03-12,1366.489
2019-03-13,1379.598
2019-03-14,1390.762
2019-03-15,1397.825
2019-03-18,1399.21
2019-03-19,1409.33
2019-03-20,1390.798
2019-03-21,1387.719
2019-03-22,1351.969
2019-03-25,1340.123
2019-03-26,1344.511
2019-03-27,1344.643
2019-03-28,1333.849
2019-03-29,1346.986
2019-04-01,1367.373
2019-04-02,1376.346
2019-04-03,1399.834
2019-04-04,1395.918
2019-04-05,1402.03
2019-04-08,1397.147
2019-04-09,1385.917
2019-04-10,1388.746
2019-04-11,1402.583
2019-04-12,1419.051
2019-04-15,1424.322
2019-04-16,1436.01
2019-04-17,1447.484
2019-04-18,1442.249
2019-04-19,1442.249
2019-04-22,1443.724
2019-04-23,1435.451
2019-04-24,1432.941
2019-04-25,1412.067
2019-04-26,1433.463
2019-04-29,1438.032
2019-04-30,1438.258
2019-05-01,1442.557
2019-05-02,1437.708
2019-05-03,1434.355
2019-05-06,1417.0
2019-05-07,1408.74
2019-05-08,1406.741
2019-05-09,1380.52
2019-05-10,1388.938
2019-05-13,1361.713
2019-05-14,1378.727
2019-05-15,1381.043
2019-05-16,1387.376
2019-05-17,1379.49
2019-05-20,1357.339
2019-05-21,1373.904
2019-05-22,1363.183
2019-05-23,1333.635
2019-05-24,1350.518
2019-05-27,1356.78
2019-05-28,1357.04
2019-05-29,1328.583
2019-05-30,1331.936
2019-05-31,1330.502
2019-06-03,1336.643
2019-06-04,1356.072
2019-06-05,1370.435
2019-06-06,1358.968
2019-06-07,1382.973
2019-06-10,1391.456
2019-06-11,1401.485
2019-06-12,1392.926
2019-06-13,1392.06
2019-06-14,1378.062
2019-06-17,1381.314
2019-06-18,1399.333
2019-06-19,1409.61
2019-06-20,1413.756
2019-06-21,1406.521
2019-06-24,1410.83
2019-06-25,1415.985
2019-06-26,1418.604
2019-06-27,1425.183
2019-06-28,1442.064
2019-07-01,1441.871
2019-07-02,1436.124
2019-07-03,1445.212
2019-07-04,1454.184
2019-07-05,1439.177
2019-07-08,1435.714
2019-07-09,1422.905
2019-07-10,1424.116
2019-07-11,1419.289
2019-07-12,1434.658
2019-07-15,1439.174
2019-07-16,1438.515
2019-07-17,1427.016
2019-07-18,1416.404
2019-07-19,1428.766
2019-07-22,1431.055
2019-07-23,1443.502
2019-07-24,1451.01
2019-07-25,1452.559
2019-07-26,1458.027
2019-07-29,1463.571
2019-07-30,1441.534
2019-07-31,1433.773
2019-08-01,1422.618
2019-08-02,1399.486
2019-08-05,1374.776
2019-08-06,1371.72
2019-08-07,1381.854
2019-08-08,1401.74
2019-08-09,1385.621
2019-08-12,1380.712
2019-08-13,1384.563
2019-08-14,1351.092
2019-08-15,1333.06
2019-08-16,1353.648
2019-08-19,1370.962
2019-08-20,1358.525
2019-08-21,1377.42
2019-08-22,1373.295
2019-08-23,1364.092
2019-08-26,1364.895
2019-08-27,1371.514
2019-08-28,1364.1
2019-08-29,1374.997
2019-08-30,1385.473
2019-09-02,1379.817
2019-09-03,1369.287
2019-09-04,1402.438
2019-09-05,1422.799
2019-09-06,1422.538
2019-09-09,1432.628
2019-09-10,1448.005
2019-09-11,1449.001
2019-09-12,1459.738
2019-09-13,1486.575
2019-09-16,1466.854
2019-09-17,1464.653
2019-09-18,1467.711
2019-09-19,1478.817
2019-09-20,1469.435
2019-09-23,1447.215
2019-09-24,1445.432
2019-09-25,1437.459
2019-09-26,1445.771
2019-09-27,1457.238
2019-09-30,1452.114
2019-10-01,1441.801
2019-10-02,1408.591
2019-10-03,1408.356
2019-10-04,1415.539
2019-10-07,1427.728
2019-10-08,1406.601
2019-10-09,1417.824
2019-10-10,1445.876
2019-10-11,1483.847
2019-10-14,1479.646
2019-10-15,1497.773
2019-10-16,1499.828
2019-10-17,1507.773
2019-10-18,1507.157
2019-10-21,1519.748
2019-10-22,1516.148
2019-10-23,1522.747
2019-10-24,1520.666
2019-10-25,1530.282
2019-10-28,1536.261
2019-10-29,1545.429
2019-10-30,1542.414
2019-10-31,1529.91
2019-11-01,1541.914
2019-11-04,1554.99
2019-11-05,1547.854
2019-11-06,1542.802
2019-11-07,1548.375
2019-11-08,1542.902
2019-11-11,1546.102
2019-11-12,1541.954
2019-11-13,1517.068
2019-11-14,1513.275
2019-11-15,1529.08
2019-11-18,1528.754
2019-11-19,1505.512
2019-11-20,1498.777
2019-11-21,1499.968
2019-11-22,1500.302
2019-11-25,1505.589
2019-11-26,1511.58
2019-11-27,1508.129
2019-11-28,1508.562
