Date,JAPAN SMALL GROWTH Small Cap
2010-08-09,729.602
2010-08-10,723.799
2010-08-11,712.165
2010-08-12,701.612
2010-08-13,702.238
2010-08-16,706.019
2010-08-17,703.975
2010-08-18,710.508
2010-08-19,719.295
2010-08-20,702.365
2010-08-23,700.847
2010-08-24,704.539
2010-08-25,695.883
2010-08-26,699.566
2010-08-27,707.968
2010-08-30,718.123
2010-08-31,704.326
2010-09-01,701.749
2010-09-02,707.568
2010-09-03,712.108
2010-09-06,727.539
2010-09-07,729.32
2010-09-08,717.507
2010-09-09,724.664
2010-09-10,725.7
2010-09-13,733.226
2010-09-14,737.89
2010-09-15,722.787
2010-09-16,719.944
2010-09-17,726.102
2010-09-20,726.991
2010-09-21,727.164
2010-09-22,730.498
2010-09-23,732.101
2010-09-24,725.002
2010-09-27,733.96
2010-09-28,739.555
2010-09-29,750.069
2010-09-30,738.261
2010-10-01,739.401
2010-10-04,731.582
2010-10-05,738.147
2010-10-06,746.395
2010-10-07,753.866
2010-10-08,752.242
2010-10-11,750.18
2010-10-12,736.382
2010-10-13,735.771
2010-10-14,747.439
2010-10-15,738.68
2010-10-18,743.753
2010-10-19,740.364
2010-10-20,741.499
2010-10-21,736.627
2010-10-22,739.399
2010-10-25,744.672
2010-10-26,736.291
2010-10-27,734.7
2010-10-28,734.382
2010-10-29,736.333
2010-11-01,731.001
2010-11-02,724.693
2010-11-03,719.307
2010-11-04,736.158
2010-11-05,743.237
2010-11-08,752.424
2010-11-09,755.474
2010-11-10,743.661
2010-11-11,748.317
2010-11-12,744.165
2010-11-15,742.023
2010-11-16,736.145
2010-11-17,739.58
2010-11-18,748.457
2010-11-19,749.784
2010-11-22,758.294
2010-11-23,763.001
2010-11-24,755.475
2010-11-25,760.501
2010-11-26,753.857
2010-11-29,755.639
2010-11-30,751.653
2010-12-01,751.385
2010-12-02,763.481
2010-12-03,777.168
2010-12-06,784.716
2010-12-07,781.368
2010-12-08,777.307
2010-12-09,779.862
2010-12-10,777.089
2010-12-13,789.302
2010-12-14,797.109
2010-12-15,797.985
2010-12-16,793.413
2010-12-17,795.144
2010-12-20,794.264
2010-12-21,796.784
2010-12-22,794.928
2010-12-23,798.853
2010-12-24,796.342
2010-12-27,800.074
2010-12-28,808.365
2010-12-29,815.966
2010-12-30,815.155
2010-12-31,821.587
2011-01-03,815.654
2011-01-04,824.088
2011-01-05,813.472
2011-01-06,821.088
2011-01-07,824.517
2011-01-10,827.059
2011-01-11,825.775
2011-01-12,823.845
2011-01-13,835.254
2011-01-14,832.33
2011-01-17,834.318
2011-01-18,836.87
2011-01-19,849.353
2011-01-20,831.436
2011-01-21,816.93
2011-01-24,826.188
2011-01-25,837.239
2011-01-26,834.754
2011-01-27,832.153
2011-01-28,833.806
2011-01-31,830.367
2011-02-01,841.104
2011-02-02,849.0
2011-02-03,845.564
2011-02-04,850.346
2011-02-07,855.99
2011-02-08,861.151
2011-02-09,854.12
2011-02-10,849.453
2011-02-11,847.415
2011-02-14,855.024
2011-02-15,855.083
2011-02-16,854.225
2011-02-17,863.208
2011-02-18,863.001
2011-02-21,863.876
2011-02-22,852.417
2011-02-23,852.097
2011-02-24,845.323
2011-02-25,853.537
2011-02-28,864.69
2011-03-01,870.675
2011-03-02,858.513
2011-03-03,858.013
2011-03-04,862.746
2011-03-07,856.022
2011-03-08,847.75
2011-03-09,849.952
2011-03-10,833.541
2011-03-11,832.827
2011-03-14,750.111
2011-03-15,673.651
2011-03-16,733.168
2011-03-17,754.124
2011-03-18,758.102
2011-03-21,758.195
2011-03-22,793.56
2011-03-23,789.504
2011-03-24,785.669
2011-03-25,786.657
2011-03-28,783.484
2011-03-29,785.143
2011-03-30,797.059
2011-03-31,805.233
2011-04-01,780.048
2011-04-04,780.394
2011-04-05,761.233
2011-04-06,743.57
2011-04-07,742.044
2011-04-08,754.36
2011-04-11,760.98
2011-04-12,756.995
2011-04-13,760.723
2011-04-14,777.251
2011-04-15,774.854
2011-04-18,784.517
2011-04-19,775.977
2011-04-20,783.148
2011-04-21,792.129
2011-04-22,795.378
2011-04-25,793.952
2011-04-26,792.065
2011-04-27,786.534
2011-04-28,812.432
2011-04-29,815.636
2011-05-02,826.548
2011-05-03,828.899
2011-05-04,830.8
2011-05-05,837.812
2011-05-06,826.305
2011-05-09,820.005
2011-05-10,825.807
2011-05-11,821.482
2011-05-12,818.142
2011-05-13,806.244
2011-05-16,796.297
2011-05-17,789.527
2011-05-18,802.132
2011-05-19,794.881
2011-05-20,794.665
2011-05-23,785.961
2011-05-24,784.042
2011-05-25,782.165
2011-05-26,796.58
2011-05-27,801.316
2011-05-30,805.231
2011-05-31,810.006
2011-06-01,818.116
2011-06-02,809.031
2011-06-03,803.326
2011-06-06,803.481
2011-06-07,808.464
2011-06-08,814.821
2011-06-09,813.7
2011-06-10,815.427
2011-06-13,815.278
2011-06-14,818.102
2011-06-15,818.253
2011-06-16,808.114
2011-06-17,804.263
2011-06-20,804.783
2011-06-21,814.752
2011-06-22,828.131
2011-06-23,819.352
2011-06-24,824.038
2011-06-27,814.018
2011-06-28,819.258
2011-06-29,829.428
2011-06-30,837.376
2011-07-01,836.706
2011-07-04,842.341
2011-07-05,839.71
2011-07-06,845.645
2011-07-07,843.881
2011-07-08,852.983
2011-07-11,856.808
2011-07-12,856.197
2011-07-13,865.254
2011-07-14,861.864
2011-07-15,866.567
2011-07-18,865.965
2011-07-19,866.71
2011-07-20,869.992
2011-07-21,872.767
2011-07-22,880.148
2011-07-25,880.279
2011-07-26,885.482
2011-07-27,882.122
2011-07-28,873.698
2011-07-29,873.939
2011-08-01,893.874
2011-08-02,878.209
2011-08-03,864.881
2011-08-04,841.217
2011-08-05,822.704
2011-08-08,808.153
2011-08-09,805.094
2011-08-10,822.106
2011-08-11,821.994
2011-08-12,819.918
2011-08-15,828.576
2011-08-16,833.235
2011-08-17,834.634
2011-08-18,824.847
2011-08-19,813.485
2011-08-22,793.547
2011-08-23,806.103
2011-08-24,797.588
2011-08-25,797.279
2011-08-26,811.233
2011-08-29,817.153
2011-08-30,830.982
2011-08-31,836.565
2011-09-01,833.02
2011-09-02,827.628
2011-09-05,815.824
2011-09-06,799.181
2011-09-07,809.305
2011-09-08,812.374
2011-09-09,806.106
2011-09-12,800.181
2011-09-13,811.957
2011-09-14,800.648
2011-09-15,811.491
2011-09-16,827.652
2011-09-19,832.743
2011-09-20,816.219
2011-09-21,812.776
2011-09-22,805.144
2011-09-23,805.672
2011-09-26,784.089
2011-09-27,802.468
2011-09-28,824.274
2011-09-29,835.759
2011-09-30,832.566
2011-10-03,823.993
2011-10-04,813.948
2011-10-05,795.488
2011-10-06,808.545
2011-10-07,811.963
2011-10-10,812.28
2011-10-11,823.397
2011-10-12,817.884
2011-10-13,827.677
2011-10-14,809.022
2011-10-17,825.788
2011-10-18,817.055
2011-10-19,816.512
2011-10-20,807.587
2011-10-21,813.03
2011-10-24,824.837
2011-10-25,820.946
2011-10-26,816.89
2011-10-27,827.561
2011-10-28,833.805
2011-10-31,806.927
2011-11-01,795.872
2011-11-02,787.26
2011-11-03,787.916
2011-11-04,797.217
2011-11-07,797.633
2011-11-08,788.095
2011-11-09,796.517
2011-11-10,783.631
2011-11-11,786.633
2011-11-14,795.636
2011-11-15,789.898
2011-11-16,780.319
2011-11-17,783.796
2011-11-18,782.862
2011-11-21,780.49
2011-11-22,780.812
2011-11-23,776.629
2011-11-24,766.824
2011-11-25,758.714
2011-11-28,762.882
2011-11-29,781.154
2011-11-30,783.797
2011-12-01,787.36
2011-12-02,789.077
2011-12-05,797.491
2011-12-06,783.833
2011-12-07,796.794
2011-12-08,797.236
2011-12-09,792.024
2011-12-12,797.648
2011-12-13,793.216
2011-12-14,784.557
2011-12-15,775.065
2011-12-16,775.847
2011-12-19,770.063
2011-12-20,778.805
2011-12-21,781.853
2011-12-22,776.87
2011-12-23,776.77
2011-12-26,777.122
2011-12-27,777.342
2011-12-28,775.677
2011-12-29,780.124
2011-12-30,795.379
2012-01-02,795.379
2012-01-03,797.348
2012-01-04,808.063
2012-01-05,799.692
2012-01-06,793.083
2012-01-09,795.818
2012-01-10,797.794
2012-01-11,798.937
2012-01-12,792.766
2012-01-13,795.974
2012-01-16,795.192
2012-01-17,795.906
2012-01-18,797.974
2012-01-19,797.063
2012-01-20,803.282
2012-01-23,807.33
2012-01-24,797.879
2012-01-25,800.486
2012-01-26,806.414
2012-01-27,812.63
2012-01-30,815.742
2012-01-31,817.296
2012-02-01,825.162
2012-02-02,825.205
2012-02-03,817.068
2012-02-06,824.397
2012-02-07,821.013
2012-02-08,826.51
2012-02-09,822.504
2012-02-10,815.85
2012-02-13,819.665
2012-02-14,814.518
2012-02-15,821.019
2012-02-16,810.718
2012-02-17,809.822
2012-02-20,807.317
2012-02-21,806.382
2012-02-22,812.72
2012-02-23,819.095
2012-02-24,815.409
2012-02-27,819.416
2012-02-28,821.63
2012-02-29,810.614
2012-03-01,806.348
2012-03-02,807.792
2012-03-05,807.744
2012-03-06,813.862
2012-03-07,814.167
2012-03-08,814.83
2012-03-09,812.633
2012-03-12,811.982
2012-03-13,805.655
2012-03-14,799.071
2012-03-15,806.05
2012-03-16,808.27
2012-03-19,811.174
2012-03-20,808.022
2012-03-21,805.219
2012-03-22,819.975
2012-03-23,817.113
2012-03-26,810.194
2012-03-27,820.146
2012-03-28,825.189
2012-03-29,835.327
2012-03-30,836.714
2012-04-02,837.25
2012-04-03,829.625
2012-04-04,817.387
2012-04-05,814.327
2012-04-06,811.587
2012-04-09,815.179
2012-04-10,817.313
2012-04-11,813.527
2012-04-12,818.29
2012-04-13,822.493
2012-04-16,821.186
2012-04-17,818.597
2012-04-18,825.544
2012-04-19,815.757
2012-04-20,818.42
2012-04-23,821.764
2012-04-24,817.715
2012-04-25,822.581
2012-04-26,830.934
2012-04-27,828.575
2012-04-30,834.853
2012-05-01,823.008
2012-05-02,831.137
2012-05-03,829.069
2012-05-04,834.259
2012-05-07,813.203
2012-05-08,820.45
2012-05-09,810.114
2012-05-10,810.096
2012-05-11,797.547
2012-05-14,789.178
2012-05-15,778.527
2012-05-16,767.836
2012-05-17,782.818
2012-05-18,767.374
2012-05-21,768.354
2012-05-22,767.882
2012-05-23,761.653
2012-05-24,759.391
2012-05-25,756.422
2012-05-28,751.986
2012-05-29,759.801
2012-05-30,761.629
2012-05-31,768.255
2012-06-01,757.117
2012-06-04,743.623
2012-06-05,752.1
2012-06-06,757.518
2012-06-07,763.676
2012-06-08,752.047
2012-06-11,761.984
2012-06-12,758.704
2012-06-13,760.584
2012-06-14,759.462
2012-06-15,765.697
2012-06-18,776.155
2012-06-19,771.166
2012-06-20,780.097
2012-06-21,777.886
2012-06-22,775.54
2012-06-25,782.459
2012-06-26,779.307
2012-06-27,784.77
2012-06-28,796.512
2012-06-29,802.788
2012-07-02,806.985
2012-07-03,809.079
2012-07-04,811.613
2012-07-05,807.07
2012-07-06,808.656
2012-07-09,803.242
2012-07-10,801.886
2012-07-11,798.276
2012-07-12,795.663
2012-07-13,801.677
2012-07-16,806.462
2012-07-17,801.263
2012-07-18,795.21
2012-07-19,804.065
2012-07-20,793.574
2012-07-23,780.529
2012-07-24,780.361
2012-07-25,771.822
2012-07-26,783.056
2012-07-27,782.459
2012-07-30,793.574
2012-07-31,797.197
2012-08-01,792.029
2012-08-02,791.85
2012-08-03,776.967
2012-08-06,791.135
2012-08-07,792.067
2012-08-08,798.696
2012-08-09,797.542
2012-08-10,803.193
2012-08-13,803.511
2012-08-14,805.994
2012-08-15,802.967
2012-08-16,803.947
2012-08-17,805.624
2012-08-20,807.5
2012-08-21,810.329
2012-08-22,808.857
2012-08-23,820.382
2012-08-24,811.668
2012-08-27,810.149
2012-08-28,804.563
2012-08-29,806.854
2012-08-30,804.306
2012-08-31,800.51
2012-09-03,798.571
2012-09-04,794.144
2012-09-05,788.176
2012-09-06,780.526
2012-09-07,797.447
2012-09-10,797.164
2012-09-11,798.783
2012-09-12,806.861
2012-09-13,814.199
2012-09-14,808.332
2012-09-17,803.307
2012-09-18,806.013
2012-09-19,813.733
2012-09-20,806.316
2012-09-21,811.972
2012-09-24,816.803
2012-09-25,823.106
2012-09-26,822.512
2012-09-27,826.402
2012-09-28,820.621
2012-10-01,808.098
2012-10-02,802.5
2012-10-03,790.49
2012-10-04,800.807
2012-10-05,803.864
2012-10-08,809.366
2012-10-09,802.604
2012-10-10,789.728
2012-10-11,783.159
2012-10-12,787.592
2012-10-15,787.94
2012-10-16,794.099
2012-10-17,804.545
2012-10-18,808.287
2012-10-19,807.294
2012-10-22,804.08
2012-10-23,803.646
2012-10-24,799.84
2012-10-25,805.029
2012-10-26,806.643
2012-10-29,806.504
2012-10-30,802.183
2012-10-31,802.323
2012-11-01,805.339
2012-11-02,810.148
2012-11-05,807.153
2012-11-06,800.011
2012-11-07,801.95
2012-11-08,794.469
2012-11-09,794.638
2012-11-12,786.653
2012-11-13,786.027
2012-11-14,780.991
2012-11-15,781.833
2012-11-16,785.404
2012-11-19,795.179
2012-11-20,791.813
2012-11-21,788.383
2012-11-22,791.679
2012-11-23,793.361
2012-11-26,797.211
2012-11-27,801.243
2012-11-28,798.912
2012-11-29,804.049
2012-11-30,799.354
2012-12-03,800.881
2012-12-04,811.001
2012-12-05,806.763
2012-12-06,811.844
2012-12-07,810.273
2012-12-10,809.855
2012-12-11,807.356
2012-12-12,804.271
2012-12-13,800.42
2012-12-14,801.331
2012-12-17,802.087
2012-12-18,804.374
2012-12-19,812.529
2012-12-20,811.238
2012-12-21,812.511
2012-12-24,806.043
2012-12-25,809.326
2012-12-26,810.477
2012-12-27,810.555
2012-12-28,810.642
2012-12-31,807.173
2013-01-01,807.173
2013-01-02,800.645
2013-01-03,803.687
2013-01-04,810.154
2013-01-07,814.133
2013-01-08,816.197
2013-01-09,817.214
2013-01-10,818.863
2013-01-11,815.865
2013-01-14,814.311
2013-01-15,826.51
2013-01-16,818.315
2013-01-17,809.57
2013-01-18,819.887
2013-01-21,823.037
2013-01-22,831.417
2013-01-23,823.585
2013-01-24,819.063
2013-01-25,823.406
2013-01-28,827.776
2013-01-29,824.73
2013-01-30,833.068
2013-01-31,836.135
2013-02-01,826.984
2013-02-04,827.459
2013-02-05,815.758
2013-02-06,825.736
2013-02-07,829.303
2013-02-08,826.922
2013-02-11,820.771
2013-02-12,825.921
2013-02-13,812.95
2013-02-14,818.86
2013-02-15,802.573
2013-02-18,817.522
2013-02-19,827.839
2013-02-20,833.217
2013-02-21,839.673
2013-02-22,838.125
2013-02-25,843.524
2013-02-26,857.1
2013-02-27,854.106
2013-02-28,861.483
2013-03-01,860.952
2013-03-04,874.612
2013-03-05,875.053
2013-03-06,884.105
2013-03-07,874.06
2013-03-08,866.433
2013-03-11,875.839
2013-03-12,871.597
2013-03-13,872.811
2013-03-14,882.105
2013-03-15,904.258
2013-03-18,896.218
2013-03-19,907.67
2013-03-20,901.445
2013-03-21,921.677
2013-03-22,913.925
2013-03-25,922.624
2013-03-26,926.252
2013-03-27,936.188
2013-03-28,936.831
2013-03-29,934.309
2013-04-01,900.795
2013-04-02,896.468
2013-04-03,920.425
2013-04-04,909.54
2013-04-05,921.043
2013-04-08,930.899
2013-04-09,926.795
2013-04-10,925.649
2013-04-11,929.907
2013-04-12,936.557
2013-04-15,937.243
2013-04-16,936.049
2013-04-17,956.236
2013-04-18,947.597
2013-04-19,944.679
2013-04-22,964.351
2013-04-23,971.639
2013-04-24,989.361
2013-04-25,995.42
2013-04-26,997.991
2013-04-29,993.212
2013-04-30,1013.998
2013-05-01,1014.935
2013-05-02,1011.438
2013-05-03,1002.034
2013-05-06,998.3
2013-05-07,1032.152
2013-05-08,1041.702
2013-05-09,1026.041
2013-05-10,1014.119
2013-05-13,1020.957
2013-05-14,1025.582
2013-05-15,1008.022
2013-05-16,998.406
2013-05-17,1008.924
2013-05-20,1022.535
2013-05-21,1012.19
2013-05-22,1001.553
2013-05-23,951.22
2013-05-24,966.037
2013-05-27,943.943
2013-05-28,939.13
2013-05-29,967.613
2013-05-30,931.456
2013-05-31,939.616
2013-06-03,923.859
2013-06-04,930.006
2013-06-05,921.869
2013-06-06,891.081
2013-06-07,880.485
2013-06-10,918.845
2013-06-11,931.898
2013-06-12,944.924
2013-06-13,918.895
2013-06-14,925.324
2013-06-17,951.008
2013-06-18,947.227
2013-06-19,962.021
2013-06-20,922.889
2013-06-21,934.522
2013-06-24,932.977
2013-06-25,919.12
2013-06-26,897.113
2013-06-27,912.006
2013-06-28,936.509
2013-07-01,949.959
2013-07-02,960.185
2013-07-03,970.72
2013-07-04,970.52
2013-07-05,974.029
2013-07-08,964.247
2013-07-09,978.292
2013-07-10,983.201
2013-07-11,999.736
2013-07-12,997.363
2013-07-15,992.869
2013-07-16,1004.991
2013-07-17,999.967
2013-07-18,997.59
2013-07-19,986.48
2013-07-22,1002.036
2013-07-23,999.816
2013-07-24,996.027
2013-07-25,992.883
2013-07-26,988.163
2013-07-29,955.252
2013-07-30,975.451
2013-07-31,954.78
2013-08-01,965.15
2013-08-02,996.934
2013-08-05,997.987
2013-08-06,1012.183
2013-08-07,995.216
2013-08-08,988.5
2013-08-09,983.531
2013-08-12,968.381
2013-08-13,972.956
2013-08-14,984.537
2013-08-15,972.558
2013-08-16,971.494
2013-08-19,976.573
2013-08-20,971.237
2013-08-21,965.009
2013-08-22,954.889
2013-08-23,966.236
2013-08-26,966.835
2013-08-27,972.999
2013-08-28,948.096
2013-08-29,944.812
2013-08-30,941.908
2013-09-02,942.249
2013-09-03,958.141
2013-09-04,970.548
2013-09-05,963.964
2013-09-06,964.747
2013-09-09,985.799
2013-09-10,988.72
2013-09-11,994.253
2013-09-12,1001.131
2013-09-13,1006.174
2013-09-16,1011.725
2013-09-17,1009.576
2013-09-18,1021.52
2013-09-19,1033.179
2013-09-20,1034.828
2013-09-23,1044.58
2013-09-24,1045.677
2013-09-25,1035.777
2013-09-26,1050.033
2013-09-27,1058.869
2013-09-30,1049.478
2013-10-01,1046.776
2013-10-02,1037.105
2013-10-03,1032.257
2013-10-04,1027.472
2013-10-07,1009.818
2013-10-08,1016.539
2013-10-09,1029.688
2013-10-10,1028.965
2013-10-11,1044.24
2013-10-14,1046.262
2013-10-15,1040.039
2013-10-16,1034.316
2013-10-17,1053.97
2013-10-18,1058.101
2013-10-21,1061.466
2013-10-22,1060.419
2013-10-23,1053.489
2013-10-24,1064.228
2013-10-25,1050.455
2013-10-28,1057.248
2013-10-29,1048.702
2013-10-30,1050.984
2013-10-31,1042.705
2013-11-01,1022.215
2013-11-04,1024.029
2013-11-05,1028.338
2013-11-06,1030.452
2013-11-07,1022.198
2013-11-08,1014.752
2013-11-11,1011.136
2013-11-12,1023.158
2013-11-13,1023.09
2013-11-14,1027.619
2013-11-15,1037.652
2013-11-18,1044.83
2013-11-19,1040.352
2013-11-20,1043.628
2013-11-21,1039.786
2013-11-22,1035.55
2013-11-25,1036.438
2013-11-26,1037.954
2013-11-27,1022.344
2013-11-28,1028.373
2013-11-29,1026.739
2013-12-02,1026.172
2013-12-03,1032.934
2013-12-04,1019.01
2013-12-05,1016.855
2013-12-06,1012.038
2013-12-09,1022.12
2013-12-10,1023.61
2013-12-11,1023.735
2013-12-12,1013.149
2013-12-13,1006.936
2013-12-16,990.944
2013-12-17,1002.882
2013-12-18,1005.709
2013-12-19,999.082
2013-12-20,1000.323
2013-12-23,1001.285
2013-12-24,990.872
2013-12-25,994.29
2013-12-26,1012.166
2013-12-27,1020.605
2013-12-30,1032.682
2013-12-31,1031.994
2014-01-01,1031.994
2014-01-02,1032.78
2014-01-03,1038.217
2014-01-06,1035.885
2014-01-07,1026.323
2014-01-08,1041.254
2014-01-09,1037.242
2014-01-10,1049.779
2014-01-13,1057.701
2014-01-14,1035.798
2014-01-15,1045.993
2014-01-16,1047.646
2014-01-17,1055.94
2014-01-20,1057.737
2014-01-21,1055.291
2014-01-22,1057.689
2014-01-23,1052.058
2014-01-24,1053.419
2014-01-27,1022.02
2014-01-28,1015.135
2014-01-29,1052.587
2014-01-30,1021.786
2014-01-31,1026.51
2014-02-03,1007.76
2014-02-04,949.871
2014-02-05,966.544
2014-02-06,968.503
2014-02-07,980.327
2014-02-10,998.664
2014-02-11,995.201
2014-02-12,1006.472
2014-02-13,996.098
2014-02-14,983.329
2014-02-17,990.555
2014-02-18,1005.2
2014-02-19,1001.997
2014-02-20,981.187
2014-02-21,1001.018
2014-02-24,1004.812
2014-02-25,1018.396
2014-02-26,1007.755
2014-02-27,1004.118
2014-02-28,999.345
2014-03-03,992.14
2014-03-04,990.271
2014-03-05,994.508
2014-03-06,996.469
2014-03-07,1004.076
2014-03-10,1003.47
2014-03-11,1007.337
2014-03-12,991.851
2014-03-13,994.114
2014-03-14,968.548
2014-03-17,952.986
2014-03-18,974.101
2014-03-19,969.296
2014-03-20,943.715
2014-03-21,943.853
2014-03-24,967.562
2014-03-25,962.069
2014-03-26,964.167
2014-03-27,978.799
2014-03-28,984.859
2014-03-31,994.282
2014-04-01,993.265
2014-04-02,997.08
2014-04-03,996.481
2014-04-04,998.242
2014-04-07,988.084
2014-04-08,980.23
2014-04-09,964.201
2014-04-10,966.924
2014-04-11,953.112
2014-04-14,949.279
2014-04-15,953.931
2014-04-16,972.008
2014-04-17,974.172
2014-04-18,982.219
2014-04-21,976.704
2014-04-22,965.806
2014-04-23,977.912
2014-04-24,977.654
2014-04-25,984.558
2014-04-28,970.686
2014-04-29,971.064
2014-04-30,972.523
2014-05-01,990.638
2014-05-02,990.987
2014-05-05,992.248
2014-05-06,997.72
2014-05-07,970.035
2014-05-08,972.606
2014-05-09,975.534
2014-05-12,960.383
2014-05-13,970.181
2014-05-14,980.391
2014-05-15,980.44
2014-05-16,966.852
2014-05-19,956.031
2014-05-20,958.712
2014-05-21,954.943
2014-05-22,971.439
2014-05-23,977.058
2014-05-26,994.359
2014-05-27,993.357
2014-05-28,1003.284
2014-05-29,1009.417
2014-05-30,1007.385
2014-06-02,1021.995
2014-06-03,1026.721
2014-06-04,1027.135
2014-06-05,1027.977
2014-06-06,1031.848
2014-06-09,1031.872
2014-06-10,1024.798
2014-06-11,1038.04
2014-06-12,1037.742
2014-06-13,1043.168
2014-06-16,1040.778
2014-06-17,1043.484
2014-06-18,1054.904
2014-06-19,1069.986
2014-06-20,1063.827
2014-06-23,1070.657
2014-06-24,1074.741
2014-06-25,1068.933
2014-06-26,1075.07
2014-06-27,1065.29
2014-06-30,1083.069
2014-07-01,1090.225
2014-07-02,1090.552
2014-07-03,1086.31
2014-07-04,1092.735
2014-07-07,1090.932
2014-07-08,1095.995
2014-07-09,1087.312
2014-07-10,1080.451
2014-07-11,1080.239
2014-07-14,1085.41
2014-07-15,1090.858
2014-07-16,1089.221
2014-07-17,1089.489
2014-07-18,1083.337
2014-07-21,1084.085
2014-07-22,1094.37
2014-07-23,1095.734
2014-07-24,1091.861
2014-07-25,1100.357
2014-07-28,1105.706
2014-07-29,1107.312
2014-07-30,1098.915
2014-07-31,1096.291
2014-08-01,1091.807
2014-08-04,1092.826
2014-08-05,1074.275
2014-08-06,1069.335
2014-08-07,1077.181
2014-08-08,1056.733
2014-08-11,1078.218
2014-08-12,1082.407
2014-08-13,1083.948
2014-08-14,1089.131
2014-08-15,1091.984
2014-08-18,1091.72
2014-08-19,1094.983
2014-08-20,1089.41
2014-08-21,1092.417
2014-08-22,1083.887
2014-08-25,1094.527
2014-08-26,1088.55
2014-08-27,1092.828
2014-08-28,1089.943
2014-08-29,1085.504
2014-09-01,1088.613
2014-09-02,1085.187
2014-09-03,1089.095
2014-09-04,1076.522
2014-09-05,1075.825
2014-09-08,1075.272
2014-09-09,1064.263
2014-09-10,1061.095
2014-09-11,1061.132
2014-09-12,1054.109
2014-09-15,1055.387
2014-09-16,1056.288
2014-09-17,1048.491
2014-09-18,1043.826
2014-09-19,1049.871
2014-09-22,1048.356
2014-09-23,1049.608
2014-09-24,1048.145
2014-09-25,1061.796
2014-09-26,1055.385
2014-09-29,1058.475
2014-09-30,1047.12
2014-10-01,1039.34
2014-10-02,1020.837
2014-10-03,1016.492
2014-10-06,1035.301
2014-10-07,1031.766
2014-10-08,1022.628
2014-10-09,1006.409
2014-10-10,989.699
2014-10-13,994.862
2014-10-14,974.891
2014-10-15,992.592
2014-10-16,971.349
2014-10-17,955.193
2014-10-20,991.12
2014-10-21,978.297
2014-10-22,1001.745
2014-10-23,991.186
2014-10-24,997.54
2014-10-27,1008.553
2014-10-28,1001.857
2014-10-29,1013.228
2014-10-30,1007.933
2014-10-31,1015.534
2014-11-03,996.991
2014-11-04,1021.89
2014-11-05,1011.479
2014-11-06,999.416
2014-11-07,1001.835
2014-11-10,1004.26
2014-11-11,999.765
2014-11-12,1003.253
2014-11-13,1003.479
2014-11-14,1004.702
2014-11-17,979.088
2014-11-18,999.614
2014-11-19,992.172
2014-11-20,988.962
2014-11-21,997.17
2014-11-24,990.18
2014-11-25,1000.33
2014-11-26,1004.359
2014-11-27,997.588
2014-11-28,1001.725
2014-12-01,1013.333
2014-12-02,1012.507
2014-12-03,1007.879
2014-12-04,1011.723
2014-12-05,999.564
2014-12-08,1003.017
2014-12-09,1007.38
2014-12-10,996.208
2014-12-11,991.617
2014-12-12,1002.148
2014-12-15,994.219
2014-12-16,985.595
2014-12-17,982.763
2014-12-18,988.94
2014-12-19,1000.76
2014-12-22,995.32
2014-12-23,988.846
2014-12-24,998.695
2014-12-25,994.84
2014-12-26,1008.146
2014-12-29,1007.359
2014-12-30,1009.354
2014-12-31,1004.976
2015-01-01,1004.976
2015-01-02,1002.385
2015-01-05,1009.46
2015-01-06,991.94
2015-01-07,981.493
2015-01-08,993.8
2015-01-09,996.444
2015-01-12,998.291
2015-01-13,998.162
2015-01-14,1002.161
2015-01-15,1018.078
2015-01-16,1000.431
2015-01-19,1005.733
2015-01-20,1013.346
2015-01-21,1017.388
2015-01-22,1014.436
2015-01-23,1021.486
2015-01-26,1018.252
2015-01-27,1038.896
2015-01-28,1043.49
2015-01-29,1030.84
2015-01-30,1043.862
2015-02-02,1043.322
2015-02-03,1025.803
2015-02-04,1037.037
2015-02-05,1030.513
2015-02-06,1018.547
2015-02-09,1025.903
2015-02-10,1020.401
2015-02-11,1011.034
2015-02-12,1031.632
2015-02-13,1034.451
2015-02-16,1039.071
2015-02-17,1040.125
2015-02-18,1049.4
2015-02-19,1059.439
2015-02-20,1066.396
2015-02-23,1068.755
2015-02-24,1068.589
2015-02-25,1075.119
2015-02-26,1077.449
2015-02-27,1080.976
2015-03-02,1077.632
2015-03-03,1084.155
2015-03-04,1078.878
2015-03-05,1075.451
2015-03-06,1075.77
2015-03-09,1073.174
2015-03-10,1072.516
2015-03-11,1072.248
2015-03-12,1085.963
2015-03-13,1094.134
2015-03-16,1093.547
2015-03-17,1098.038
2015-03-18,1108.538
2015-03-19,1104.333
2015-03-20,1118.643
2015-03-23,1129.404
2015-03-24,1125.224
2015-03-25,1133.573
2015-03-26,1120.916
2015-03-27,1115.331
2015-03-30,1116.183
2015-03-31,1120.016
2015-04-01,1108.693
2015-04-02,1123.308
2015-04-03,1135.763
2015-04-06,1146.223
2015-04-07,1138.993
2015-04-08,1152.745
2015-04-09,1153.956
2015-04-10,1158.727
2015-04-13,1153.893
2015-04-14,1170.085
2015-04-15,1159.902
2015-04-16,1156.458
2015-04-17,1142.543
2015-04-20,1133.987
2015-04-21,1145.457
2015-04-22,1149.131
2015-04-23,1147.118
2015-04-24,1152.584
2015-04-27,1149.612
2015-04-28,1154.492
2015-04-29,1153.181
2015-04-30,1130.356
2015-05-01,1116.386
2015-05-04,1116.014
2015-05-05,1117.409
2015-05-06,1123.306
2015-05-07,1116.313
