Date,ITALY MID GROWTH Mid Cap
2010-09-22,516.267
2010-09-23,508.829
2010-09-24,523.737
2010-09-27,518.507
2010-09-28,524.61
2010-09-29,522.237
2010-09-30,529.379
2010-10-01,531.532
2010-10-04,525.074
2010-10-05,546.412
2010-10-06,551.373
2010-10-07,552.448
2010-10-08,550.307
2010-10-11,555.056
2010-10-12,550.16
2010-10-13,566.114
2010-10-14,567.579
2010-10-15,566.56
2010-10-18,571.728
2010-10-19,559.346
2010-10-20,573.728
2010-10-21,580.545
2010-10-22,577.958
2010-10-25,576.402
2010-10-26,572.399
2010-10-27,567.634
2010-10-28,573.997
2010-10-29,568.145
2010-11-01,560.252
2010-11-02,568.505
2010-11-03,564.83
2010-11-04,585.637
2010-11-05,571.536
2010-11-08,565.212
2010-11-09,573.183
2010-11-10,550.031
2010-11-11,547.04
2010-11-12,546.869
2010-11-15,548.029
2010-11-16,536.254
2010-11-17,539.11
2010-11-18,546.702
2010-11-19,548.53
2010-11-22,536.398
2010-11-23,518.443
2010-11-24,522.412
2010-11-25,521.885
2010-11-26,513.692
2010-11-29,496.058
2010-11-30,489.763
2010-12-01,501.561
2010-12-02,515.297
2010-12-03,527.954
2010-12-06,519.14
2010-12-07,527.83
2010-12-08,527.697
2010-12-09,524.489
2010-12-10,528.94
2010-12-13,536.212
2010-12-14,536.144
2010-12-15,532.896
2010-12-16,528.853
2010-12-17,527.463
2010-12-20,527.653
2010-12-21,532.488
2010-12-22,532.836
2010-12-23,534.742
2010-12-24,536.849
2010-12-27,532.11
2010-12-28,529.521
2010-12-29,533.346
2010-12-30,537.482
2010-12-31,542.884
2011-01-03,543.837
2011-01-04,552.082
2011-01-05,549.538
2011-01-06,551.352
2011-01-07,553.457
2011-01-10,546.504
2011-01-11,558.125
2011-01-12,568.126
2011-01-13,576.04
2011-01-14,581.922
2011-01-17,580.549
2011-01-18,584.427
2011-01-19,579.86
2011-01-20,559.541
2011-01-21,571.48
2011-01-24,567.545
2011-01-25,572.543
2011-01-26,579.926
2011-01-27,579.466
2011-01-28,562.801
2011-01-31,568.846
2011-02-01,578.861
2011-02-02,573.288
2011-02-03,569.128
2011-02-04,571.57
2011-02-07,574.671
2011-02-08,584.066
2011-02-09,584.551
2011-02-10,579.295
2011-02-11,579.142
2011-02-14,580.643
2011-02-15,580.38
2011-02-16,577.345
2011-02-17,579.635
2011-02-18,580.719
2011-02-21,566.833
2011-02-22,565.137
2011-02-23,564.036
2011-02-24,570.401
2011-02-25,571.106
2011-02-28,574.625
2011-03-01,574.871
2011-03-02,580.383
2011-03-03,579.991
2011-03-04,568.38
2011-03-07,574.449
2011-03-08,572.126
2011-03-09,579.261
2011-03-10,559.613
2011-03-11,554.628
2011-03-14,557.097
2011-03-15,552.791
2011-03-16,541.66
2011-03-17,555.974
2011-03-18,564.164
2011-03-21,573.677
2011-03-22,568.083
2011-03-23,567.715
2011-03-24,583.163
2011-03-25,579.948
2011-03-28,583.233
2011-03-29,585.367
2011-03-30,601.642
2011-03-31,599.795
2011-04-01,607.22
2011-04-04,616.949
2011-04-05,619.918
2011-04-06,629.372
2011-04-07,615.701
2011-04-08,631.165
2011-04-11,628.553
2011-04-12,620.029
2011-04-13,623.879
2011-04-14,616.708
2011-04-15,622.927
2011-04-18,597.889
2011-04-19,607.463
2011-04-20,632.438
2011-04-21,643.828
2011-04-22,643.828
2011-04-25,643.364
2011-04-26,657.103
2011-04-27,656.119
2011-04-28,670.284
2011-04-29,673.144
2011-05-02,680.101
2011-05-03,669.62
2011-05-04,662.275
2011-05-05,646.802
2011-05-06,646.256
2011-05-09,633.778
2011-05-10,648.898
2011-05-11,648.854
2011-05-12,633.236
2011-05-13,624.381
2011-05-16,622.769
2011-05-17,608.812
2011-05-18,611.954
2011-05-19,615.691
2011-05-20,607.122
2011-05-23,588.424
2011-05-24,598.509
2011-05-25,605.099
2011-05-26,602.193
2011-05-27,612.829
2011-05-30,623.335
2011-05-31,637.123
2011-06-01,635.298
2011-06-02,627.935
2011-06-03,634.512
2011-06-06,634.613
2011-06-07,638.435
2011-06-08,624.844
2011-06-09,627.672
2011-06-10,614.929
2011-06-13,617.749
2011-06-14,625.229
2011-06-15,608.968
2011-06-16,597.252
2011-06-17,607.369
2011-06-20,605.098
2011-06-21,614.95
2011-06-22,613.996
2011-06-23,584.265
2011-06-24,587.073
2011-06-27,596.268
2011-06-28,594.891
2011-06-29,602.762
2011-06-30,612.865
2011-07-01,617.957
2011-07-04,621.945
2011-07-05,613.675
2011-07-06,595.391
2011-07-07,604.846
2011-07-08,585.511
2011-07-11,556.203
2011-07-12,562.839
2011-07-13,573.355
2011-07-14,560.788
2011-07-15,552.744
2011-07-18,534.257
2011-07-19,545.747
2011-07-20,554.668
2011-07-21,572.874
2011-07-22,577.402
2011-07-25,567.178
2011-07-26,569.783
2011-07-27,549.658
2011-07-28,549.08
2011-07-29,551.034
2011-08-01,525.39
2011-08-02,511.247
2011-08-03,512.267
2011-08-04,491.953
2011-08-05,481.711
2011-08-08,455.964
2011-08-09,464.508
2011-08-10,437.813
2011-08-11,461.953
2011-08-12,476.906
2011-08-15,484.622
2011-08-16,475.532
2011-08-17,482.446
2011-08-18,454.507
2011-08-19,451.913
2011-08-22,453.678
2011-08-23,447.252
2011-08-24,460.375
2011-08-25,461.177
2011-08-26,460.333
2011-08-29,475.101
2011-08-30,471.994
2011-08-31,487.804
2011-09-01,482.265
2011-09-02,464.397
2011-09-05,442.405
2011-09-06,434.904
2011-09-07,452.07
2011-09-08,456.391
2011-09-09,430.824
2011-09-12,418.378
2011-09-13,430.268
2011-09-14,444.18
2011-09-15,460.106
2011-09-16,464.815
2011-09-19,451.552
2011-09-20,462.56
2011-09-21,458.226
2011-09-22,428.078
2011-09-23,423.726
2011-09-26,428.707
2011-09-27,449.476
2011-09-28,448.14
2011-09-29,451.561
2011-09-30,438.736
2011-10-03,430.895
2011-10-04,418.623
2011-10-05,431.221
2011-10-06,449.422
2011-10-07,450.518
2011-10-10,470.602
2011-10-11,471.103
2011-10-12,488.08
2011-10-13,479.504
2011-10-14,492.677
2011-10-17,480.282
2011-10-18,485.379
2011-10-19,488.274
2011-10-20,465.78
2011-10-21,479.869
2011-10-24,485.367
2011-10-25,483.125
2011-10-26,479.307
2011-10-27,509.279
2011-10-28,501.868
2011-10-31,479.102
2011-11-01,451.393
2011-11-02,457.43
2011-11-03,467.98
2011-11-04,461.483
2011-11-07,464.008
2011-11-08,467.225
2011-11-09,445.509
2011-11-10,452.311
2011-11-11,475.558
2011-11-14,461.872
2011-11-15,458.726
2011-11-16,458.695
2011-11-17,451.756
2011-11-18,451.278
2011-11-21,430.94
2011-11-22,431.655
2011-11-23,417.466
2011-11-24,415.441
2011-11-25,409.151
2011-11-28,422.885
2011-11-29,425.532
2011-11-30,448.691
2011-12-01,446.302
2011-12-02,447.292
2011-12-05,460.501
2011-12-06,452.108
2011-12-07,448.49
2011-12-08,432.032
2011-12-09,445.94
2011-12-12,423.387
2011-12-13,421.056
2011-12-14,403.788
2011-12-15,409.842
2011-12-16,410.91
2011-12-19,404.457
2011-12-20,427.544
2011-12-21,417.825
2011-12-22,422.968
2011-12-23,421.602
2011-12-26,421.602
2011-12-27,418.63
2011-12-28,411.439
2011-12-29,411.286
2011-12-30,416.442
2012-01-02,426.914
2012-01-03,438.84
2012-01-04,428.224
2012-01-05,416.971
2012-01-06,417.243
2012-01-09,410.242
2012-01-10,422.264
2012-01-11,416.948
2012-01-12,430.635
2012-01-13,420.665
2012-01-16,430.96
2012-01-17,438.012
2012-01-18,439.457
2012-01-19,449.091
2012-01-20,453.446
2012-01-23,461.209
2012-01-24,455.106
2012-01-25,456.193
2012-01-26,472.345
2012-01-27,466.528
2012-01-30,457.963
2012-01-31,461.456
2012-02-01,478.153
2012-02-02,478.317
2012-02-03,479.34
2012-02-06,473.432
2012-02-07,478.562
2012-02-08,485.775
2012-02-09,488.039
2012-02-10,475.382
2012-02-13,477.209
2012-02-14,476.691
2012-02-15,477.684
2012-02-16,475.785
2012-02-17,491.292
2012-02-20,497.059
2012-02-21,499.35
2012-02-22,491.554
2012-02-23,484.282
2012-02-24,490.01
2012-02-27,479.479
2012-02-28,481.273
2012-02-29,478.315
2012-03-01,491.711
2012-03-02,487.584
2012-03-05,483.935
2012-03-06,463.49
2012-03-07,468.016
2012-03-08,489.229
2012-03-09,477.575
2012-03-12,483.923
2012-03-13,494.542
2012-03-14,494.91
2012-03-15,500.968
2012-03-16,498.517
2012-03-19,500.826
2012-03-20,490.948
2012-03-21,486.711
2012-03-22,476.928
2012-03-23,488.719
2012-03-26,494.813
2012-03-27,499.386
2012-03-28,492.999
2012-03-29,478.629
2012-03-30,482.531
2012-04-02,483.619
2012-04-03,480.922
2012-04-04,456.337
2012-04-05,457.03
2012-04-06,457.03
2012-04-09,457.292
2012-04-10,436.271
2012-04-11,441.897
2012-04-12,456.518
2012-04-13,439.734
2012-04-16,440.578
2012-04-17,456.071
2012-04-18,441.119
2012-04-19,433.993
2012-04-20,436.003
2012-04-23,421.149
2012-04-24,436.003
2012-04-25,441.276
2012-04-26,439.211
2012-04-27,449.622
2012-04-30,440.052
2012-05-01,439.703
2012-05-02,433.277
2012-05-03,435.601
2012-05-04,425.699
2012-05-07,435.15
2012-05-08,420.465
2012-05-09,416.311
2012-05-10,419.692
2012-05-11,427.666
2012-05-14,410.599
2012-05-15,402.879
2012-05-16,398.064
2012-05-17,392.396
2012-05-18,390.284
2012-05-21,402.557
2012-05-22,417.396
2012-05-23,396.637
2012-05-24,399.487
2012-05-25,397.196
2012-05-28,396.087
2012-05-29,405.3
2012-05-30,388.657
2012-05-31,381.246
2012-06-01,370.986
2012-06-04,373.749
2012-06-05,374.871
2012-06-06,387.106
2012-06-07,396.806
2012-06-08,385.183
2012-06-11,380.16
2012-06-12,374.827
2012-06-13,368.711
2012-06-14,368.855
2012-06-15,383.89
2012-06-18,383.209
2012-06-19,393.875
2012-06-20,408.144
2012-06-21,402.946
2012-06-22,395.025
2012-06-25,378.834
2012-06-26,371.519
2012-06-27,376.429
2012-06-28,375.836
2012-06-29,408.62
2012-07-02,407.604
2012-07-03,420.896
2012-07-04,422.809
2012-07-05,415.137
2012-07-06,397.972
2012-07-09,396.637
2012-07-10,400.762
2012-07-11,394.286
2012-07-12,389.331
2012-07-13,392.727
2012-07-16,399.307
2012-07-17,393.632
2012-07-18,396.923
2012-07-19,400.004
2012-07-20,379.277
2012-07-23,362.288
2012-07-24,358.77
2012-07-25,369.578
2012-07-26,387.155
2012-07-27,400.71
2012-07-30,409.916
2012-07-31,403.798
2012-08-01,405.975
2012-08-02,385.994
2012-08-03,412.229
2012-08-06,425.447
2012-08-07,428.221
2012-08-08,420.599
2012-08-09,420.711
2012-08-10,419.594
2012-08-13,418.07
2012-08-14,421.214
2012-08-15,419.863
2012-08-16,427.161
2012-08-17,435.628
2012-08-20,428.021
2012-08-21,442.739
2012-08-22,442.001
2012-08-23,443.354
2012-08-24,434.235
2012-08-27,437.062
2012-08-28,437.044
2012-08-29,436.493
2012-08-30,427.336
2012-08-31,436.649
2012-09-03,438.916
2012-09-04,435.555
2012-09-05,438.226
2012-09-06,457.53
2012-09-07,472.106
2012-09-10,475.329
2012-09-11,483.024
2012-09-12,489.831
2012-09-13,483.061
2012-09-14,509.446
2012-09-17,501.94
2012-09-18,488.42
2012-09-19,490.745
2012-09-20,478.784
2012-09-21,481.299
2012-09-24,478.059
2012-09-25,478.67
2012-09-26,458.142
2012-09-27,455.08
2012-09-28,448.605
2012-10-01,464.018
2012-10-02,467.002
2012-10-03,466.491
2012-10-04,475.942
2012-10-05,485.874
2012-10-08,470.794
2012-10-09,464.536
2012-10-10,463.37
2012-10-11,475.393
2012-10-12,470.252
2012-10-15,468.624
2012-10-16,473.843
2012-10-17,485.32
2012-10-18,486.346
2012-10-19,477.559
2012-10-22,478.827
2012-10-23,469.13
2012-10-24,470.894
2012-10-25,467.439
2012-10-26,467.175
2012-10-29,462.857
2012-10-30,465.657
2012-10-31,462.389
2012-11-01,468.639
2012-11-02,464.082
2012-11-05,456.065
2012-11-06,462.865
2012-11-07,446.847
2012-11-08,436.596
2012-11-09,432.712
2012-11-12,428.446
2012-11-13,429.408
2012-11-14,423.233
2012-11-15,423.302
2012-11-16,413.46
2012-11-19,433.079
2012-11-20,425.626
2012-11-21,429.532
2012-11-22,436.237
2012-11-23,439.689
2012-11-26,437.189
2012-11-27,432.553
2012-11-28,436.079
2012-11-29,449.884
2012-11-30,452.936
2012-12-03,454.477
2012-12-04,456.575
2012-12-05,454.925
2012-12-06,449.588
2012-12-07,449.091
2012-12-10,441.401
2012-12-11,448.601
2012-12-12,450.713
2012-12-13,457.86
2012-12-14,457.825
2012-12-17,464.938
2012-12-18,469.608
2012-12-19,471.197
2012-12-20,472.926
2012-12-21,469.618
2012-12-24,470.349
2012-12-25,470.349
2012-12-26,471.311
2012-12-27,473.804
2012-12-28,469.887
2012-12-31,468.572
2013-01-01,468.572
2013-01-02,482.58
2013-01-03,481.841
2013-01-04,482.113
2013-01-07,484.308
2013-01-08,482.848
2013-01-09,488.187
2013-01-10,501.455
2013-01-11,504.166
2013-01-14,515.031
2013-01-15,512.062
2013-01-16,506.317
2013-01-17,527.268
2013-01-18,526.125
2013-01-21,541.15
2013-01-22,545.509
2013-01-23,544.92
2013-01-24,540.729
2013-01-25,539.933
2013-01-28,542.901
2013-01-29,540.594
2013-01-30,526.222
2013-01-31,530.369
2013-02-01,536.614
2013-02-04,504.552
2013-02-05,503.837
2013-02-06,503.671
2013-02-07,506.921
2013-02-08,517.592
2013-02-11,513.616
2013-02-12,512.451
2013-02-13,516.524
2013-02-14,508.17
2013-02-15,509.818
2013-02-18,507.714
2013-02-19,511.433
2013-02-20,511.999
2013-02-21,489.7
2013-02-22,483.557
2013-02-25,490.04
2013-02-26,479.881
2013-02-27,495.132
2013-02-28,497.833
2013-03-01,484.632
2013-03-04,482.212
2013-03-05,497.565
2013-03-06,494.363
2013-03-07,497.079
2013-03-08,510.296
2013-03-11,521.418
2013-03-12,510.069
2013-03-13,501.679
2013-03-14,506.917
2013-03-15,512.873
2013-03-18,510.413
2013-03-19,499.67
2013-03-20,501.625
2013-03-21,492.859
2013-03-22,499.132
2013-03-25,486.232
2013-03-26,481.044
2013-03-27,474.35
2013-03-28,472.189
2013-03-29,472.189
2013-04-01,472.41
2013-04-02,476.052
2013-04-03,472.093
2013-04-04,464.852
2013-04-05,468.85
2013-04-08,456.382
2013-04-09,457.861
2013-04-10,480.36
2013-04-11,481.343
2013-04-12,467.764
2013-04-15,451.19
2013-04-16,458.112
2013-04-17,447.58
2013-04-18,449.053
2013-04-19,453.02
2013-04-22,456.83
2013-04-23,476.778
2013-04-24,486.313
2013-04-25,497.992
2013-04-26,489.282
2013-04-29,499.66
2013-04-30,494.926
2013-05-01,495.264
2013-05-02,492.108
2013-05-03,503.966
2013-05-06,497.375
2013-05-07,502.331
2013-05-08,524.52
2013-05-09,513.808
2013-05-10,516.54
2013-05-13,519.583
2013-05-14,525.903
2013-05-15,540.003
2013-05-16,542.215
2013-05-17,540.215
2013-05-20,549.949
2013-05-21,552.701
2013-05-22,555.996
2013-05-23,535.338
2013-05-24,548.219
2013-05-27,561.573
2013-05-28,570.739
2013-05-29,569.008
2013-05-30,590.957
2013-05-31,596.312
2013-06-03,612.325
2013-06-04,604.843
2013-06-05,604.579
2013-06-06,588.441
2013-06-07,597.78
2013-06-10,589.93
2013-06-11,586.834
2013-06-12,574.539
2013-06-13,571.648
2013-06-14,573.951
2013-06-17,580.525
2013-06-18,582.672
2013-06-19,575.661
2013-06-20,544.548
2013-06-21,532.178
2013-06-24,531.189
2013-06-25,541.692
2013-06-26,543.636
2013-06-27,547.667
2013-06-28,536.243
2013-07-01,548.606
2013-07-02,542.609
2013-07-03,531.473
2013-07-04,549.018
2013-07-05,537.582
2013-07-08,551.052
2013-07-09,544.38
2013-07-10,555.305
2013-07-11,559.824
2013-07-12,553.776
2013-07-15,563.283
2013-07-16,564.473
2013-07-17,567.217
2013-07-18,579.996
2013-07-19,587.886
2013-07-22,593.683
2013-07-23,598.524
2013-07-24,608.798
2013-07-25,606.689
2013-07-26,603.262
2013-07-29,608.06
2013-07-30,604.775
2013-07-31,596.047
2013-08-01,615.73
2013-08-02,620.222
2013-08-05,623.062
2013-08-06,616.204
2013-08-07,616.195
2013-08-08,631.429
2013-08-09,634.441
2013-08-12,638.409
2013-08-13,646.261
2013-08-14,648.016
2013-08-15,647.284
2013-08-16,651.469
2013-08-19,639.661
2013-08-20,629.015
2013-08-21,623.224
2013-08-22,640.883
2013-08-23,636.2
2013-08-26,623.371
2013-08-27,612.75
2013-08-28,605.093
2013-08-29,602.79
2013-08-30,591.361
2013-09-02,600.388
2013-09-03,599.985
2013-09-04,596.972
2013-09-05,599.351
2013-09-06,607.168
2013-09-09,626.497
2013-09-10,627.203
2013-09-11,635.413
2013-09-12,629.627
2013-09-13,626.866
2013-09-16,634.077
2013-09-17,633.244
2013-09-18,639.266
2013-09-19,654.152
2013-09-20,651.357
2013-09-23,652.95
2013-09-24,654.853
2013-09-25,659.236
2013-09-26,650.123
2013-09-27,648.696
2013-09-30,637.926
2013-10-01,660.615
2013-10-02,662.508
2013-10-03,656.432
2013-10-04,670.341
2013-10-07,675.309
2013-10-08,667.72
2013-10-09,664.651
2013-10-10,671.582
2013-10-11,676.539
2013-10-14,678.914
2013-10-15,665.399
2013-10-16,658.428
2013-10-17,659.501
2013-10-18,666.69
2013-10-21,661.749
2013-10-22,684.191
2013-10-23,671.302
2013-10-24,677.381
2013-10-25,663.463
2013-10-28,654.156
2013-10-29,661.24
2013-10-30,653.362
2013-10-31,650.43
2013-11-01,630.617
2013-11-04,641.099
2013-11-05,631.093
2013-11-06,650.351
2013-11-07,648.75
2013-11-08,649.579
2013-11-11,658.372
2013-11-12,657.518
2013-11-13,647.957
2013-11-14,649.461
2013-11-15,653.417
2013-11-18,673.515
2013-11-19,665.735
2013-11-20,661.091
2013-11-21,664.424
2013-11-22,672.445
2013-11-25,663.921
2013-11-26,661.588
2013-11-27,669.25
2013-11-28,678.793
2013-11-29,673.822
2013-12-02,658.318
2013-12-03,646.765
2013-12-04,642.471
2013-12-05,636.213
2013-12-06,641.636
2013-12-09,655.723
2013-12-10,658.648
2013-12-11,647.493
2013-12-12,638.566
2013-12-13,633.958
2013-12-16,643.28
2013-12-17,639.144
2013-12-18,647.749
2013-12-19,651.801
2013-12-20,655.013
2013-12-23,665.501
2013-12-24,663.583
2013-12-25,663.583
2013-12-26,664.822
2013-12-27,676.458
2013-12-30,682.501
2013-12-31,680.772
2014-01-01,680.772
2014-01-02,688.263
2014-01-03,687.46
2014-01-06,693.627
2014-01-07,690.104
2014-01-08,678.772
2014-01-09,687.389
2014-01-10,694.363
2014-01-13,704.086
2014-01-14,710.367
2014-01-15,722.074
2014-01-16,726.923
2014-01-17,736.236
2014-01-20,729.494
2014-01-21,726.111
2014-01-22,720.025
2014-01-23,725.158
2014-01-24,711.809
2014-01-27,703.594
2014-01-28,708.14
2014-01-29,712.344
2014-01-30,708.368
2014-01-31,701.511
2014-02-03,681.523
2014-02-04,685.452
2014-02-05,695.04
2014-02-06,712.242
2014-02-07,712.511
2014-02-10,717.834
2014-02-11,723.614
2014-02-12,727.94
2014-02-13,730.581
2014-02-14,746.706
2014-02-17,743.264
2014-02-18,748.056
2014-02-19,748.57
2014-02-20,748.467
2014-02-21,751.103
2014-02-24,748.08
2014-02-25,744.988
2014-02-26,747.246
2014-02-27,748.039
2014-02-28,758.125
2014-03-03,728.363
2014-03-04,752.841
2014-03-05,769.774
2014-03-06,784.195
2014-03-07,779.134
2014-03-10,780.112
2014-03-11,779.477
2014-03-12,783.72
2014-03-13,777.46
2014-03-14,770.571
2014-03-17,783.971
2014-03-18,775.778
2014-03-19,773.35
2014-03-20,770.541
2014-03-21,764.374
2014-03-24,751.547
2014-03-25,758.081
2014-03-26,770.145
2014-03-27,771.975
2014-03-28,788.615
2014-03-31,802.515
2014-04-01,825.231
2014-04-02,814.715
2014-04-03,822.366
2014-04-04,835.785
2014-04-07,831.164
2014-04-08,819.975
2014-04-09,827.234
2014-04-10,816.054
2014-04-11,816.373
2014-04-14,810.815
2014-04-15,781.152
2014-04-16,816.157
2014-04-17,825.471
2014-04-18,825.471
2014-04-21,823.592
2014-04-22,837.911
2014-04-23,826.696
2014-04-24,828.719
2014-04-25,818.071
2014-04-28,821.164
2014-04-29,834.558
2014-04-30,829.046
2014-05-01,829.046
2014-05-02,832.133
2014-05-05,826.353
2014-05-06,823.895
2014-05-07,792.91
2014-05-08,795.332
2014-05-09,770.315
2014-05-12,771.289
2014-05-13,762.143
2014-05-14,758.653
2014-05-15,724.672
2014-05-16,733.337
2014-05-19,736.774
2014-05-20,738.709
2014-05-21,745.084
2014-05-22,733.279
2014-05-23,750.245
2014-05-26,781.56
2014-05-27,773.302
2014-05-28,779.706
2014-05-29,776.453
2014-05-30,786.896
2014-06-02,793.677
2014-06-03,788.202
2014-06-04,785.224
2014-06-05,792.571
2014-06-06,803.612
2014-06-09,805.466
2014-06-10,839.846
2014-06-11,789.36
2014-06-12,790.469
2014-06-13,793.275
2014-06-16,826.977
2014-06-17,856.165
2014-06-18,847.927
2014-06-19,821.091
2014-06-20,822.157
2014-06-23,812.459
2014-06-24,786.001
2014-06-25,745.38
2014-06-26,740.197
2014-06-27,735.399
2014-06-30,728.619
2014-07-01,751.876
2014-07-02,751.433
2014-07-03,763.492
2014-07-04,748.874
2014-07-07,739.699
2014-07-08,714.257
2014-07-09,723.989
2014-07-10,702.364
2014-07-11,704.474
2014-07-14,699.48
2014-07-15,696.789
2014-07-16,712.315
2014-07-17,702.588
2014-07-18,706.035
2014-07-21,692.975
2014-07-22,702.405
2014-07-23,698.899
2014-07-24,716.649
2014-07-25,714.627
2014-07-28,705.271
2014-07-29,705.449
2014-07-30,698.445
2014-07-31,683.676
2014-08-01,680.399
2014-08-04,678.435
2014-08-05,657.545
2014-08-06,632.817
2014-08-07,622.009
2014-08-08,625.357
2014-08-11,632.156
2014-08-12,636.691
2014-08-13,636.958
2014-08-14,635.562
2014-08-15,635.68
2014-08-18,640.245
2014-08-19,635.237
2014-08-20,631.573
2014-08-21,643.893
2014-08-22,643.649
2014-08-25,656.223
2014-08-26,666.918
2014-08-27,673.475
2014-08-28,656.83
2014-08-29,660.256
2014-09-01,652.261
2014-09-02,655.024
2014-09-03,667.304
2014-09-04,673.95
2014-09-05,672.486
2014-09-08,664.147
2014-09-09,656.026
2014-09-10,660.707
2014-09-11,662.218
2014-09-12,661.24
2014-09-15,652.037
2014-09-16,651.097
2014-09-17,658.971
2014-09-18,652.333
2014-09-19,644.856
2014-09-22,633.785
2014-09-23,625.547
2014-09-24,631.578
2014-09-25,622.457
2014-09-26,630.652
2014-09-29,621.958
2014-09-30,628.061
2014-10-01,614.222
2014-10-02,594.85
2014-10-03,599.718
2014-10-06,600.548
2014-10-07,594.471
2014-10-08,595.804
2014-10-09,587.221
2014-10-10,574.136
2014-10-13,578.879
2014-10-14,578.21
2014-10-15,558.65
2014-10-16,551.195
2014-10-17,574.649
2014-10-20,569.422
2014-10-21,583.34
2014-10-22,587.662
2014-10-23,589.859
2014-10-24,593.491
2014-10-27,561.092
2014-10-28,574.007
2014-10-29,579.461
2014-10-30,570.362
2014-10-31,579.247
2014-11-03,572.658
2014-11-04,565.481
2014-11-05,573.238
2014-11-06,566.282
2014-11-07,567.772
2014-11-10,570.064
2014-11-11,575.638
2014-11-12,571.142
2014-11-13,580.933
2014-11-14,587.069
2014-11-17,595.917
2014-11-18,604.931
2014-11-19,595.43
2014-11-20,593.9
2014-11-21,603.433
2014-11-24,607.204
2014-11-25,612.133
2014-11-26,611.146
2014-11-27,607.606
2014-11-28,601.532
2014-12-01,597.126
2014-12-02,597.176
2014-12-03,603.47
2014-12-04,591.348
2014-12-05,607.061
2014-12-08,603.832
2014-12-09,587.808
2014-12-10,570.333
2014-12-11,558.226
2014-12-12,548.79
2014-12-15,534.135
2014-12-16,556.516
2014-12-17,543.224
2014-12-18,547.719
2014-12-19,547.286
2014-12-22,546.733
2014-12-23,551.474
2014-12-24,552.063
2014-12-25,552.063
2014-12-26,551.202
2014-12-29,549.841
2014-12-30,546.118
2014-12-31,543.245
2015-01-01,543.245
2015-01-02,544.539
2015-01-05,522.38
2015-01-06,517.504
2015-01-07,511.151
2015-01-08,531.032
2015-01-09,517.88
2015-01-12,519.351
2015-01-13,526.204
2015-01-14,520.616
2015-01-15,518.602
2015-01-16,525.418
2015-01-19,544.344
2015-01-20,548.205
2015-01-21,557.735
2015-01-22,565.176
2015-01-23,560.555
2015-01-26,570.456
2015-01-27,570.307
2015-01-28,563.521
2015-01-29,564.997
2015-01-30,560.47
2015-02-02,566.757
2015-02-03,589.58
2015-02-04,593.142
2015-02-05,593.27
2015-02-06,588.009
2015-02-09,576.322
2015-02-10,588.495
2015-02-11,582.276
2015-02-12,607.296
2015-02-13,610.038
2015-02-16,614.056
2015-02-17,615.864
2015-02-18,625.149
2015-02-19,638.88
2015-02-20,642.537
2015-02-23,657.371
2015-02-24,656.124
2015-02-25,644.547
2015-02-26,645.324
2015-02-27,648.803
2015-03-02,650.445
2015-03-03,632.668
2015-03-04,634.67
2015-03-05,639.512
2015-03-06,632.749
2015-03-09,637.627
2015-03-10,629.552
2015-03-11,642.849
2015-03-12,647.323
2015-03-13,649.805
2015-03-16,655.707
2015-03-17,644.072
2015-03-18,638.226
2015-03-19,650.043
2015-03-20,663.072
2015-03-23,667.428
2015-03-24,675.636
2015-03-25,677.285
2015-03-26,666.697
2015-03-27,665.549
2015-03-30,671.407
2015-03-31,663.069
2015-04-01,666.784
2015-04-02,681.084
2015-04-03,681.084
2015-04-06,690.534
2015-04-07,686.198
2015-04-08,683.698
2015-04-09,686.616
2015-04-10,680.096
2015-04-13,677.0
2015-04-14,680.307
2015-04-15,682.15
2015-04-16,673.682
2015-04-17,664.295
2015-04-20,670.58
2015-04-21,669.699
2015-04-22,667.827
2015-04-23,664.613
2015-04-24,678.687
2015-04-27,694.176
2015-04-28,686.925
2015-04-29,672.946
2015-04-30,666.473
2015-05-01,667.484
2015-05-04,663.464
2015-05-05,658.413
2015-05-06,663.676
2015-05-07,673.76
2015-05-08,681.227
2015-05-11,680.803
2015-05-12,676.036
2015-05-13,687.502
2015-05-14,697.284
2015-05-15,697.299
2015-05-18,694.369
2015-05-19,693.673
2015-05-20,692.192
2015-05-21,694.57
2015-05-22,692.181
2015-05-25,669.609
2015-05-26,667.453
2015-05-27,679.072
2015-05-28,679.725
2015-05-29,677.653
2015-06-01,670.089
2015-06-02,687.578
2015-06-03,699.315
2015-06-04,694.049
2015-06-05,666.878
2015-06-08,667.562
2015-06-09,668.23
2015-06-10,684.607
2015-06-11,679.499
2015-06-12,675.003
2015-06-15,656.15
2015-06-16,658.476
2015-06-17,655.431
2015-06-18,669.427
2015-06-19,672.264
2015-06-22,701.678
2015-06-23,687.991
2015-06-24,686.579
2015-06-25,694.759
2015-06-26,694.991
2015-06-29,658.744
2015-06-30,655.215
2015-07-01,670.457
2015-07-02,657.756
2015-07-03,654.529
2015-07-06,625.976
2015-07-07,602.025
2015-07-08,625.37
2015-07-09,645.201
2015-07-10,669.919
2015-07-13,662.816
2015-07-14,664.669
2015-07-15,670.867
2015-07-16,681.388
2015-07-17,677.315
2015-07-20,689.424
2015-07-21,684.149
2015-07-22,684.497
2015-07-23,689.149
2015-07-24,681.639
2015-07-27,669.409
2015-07-28,680.06
2015-07-29,675.053
2015-07-30,675.996
2015-07-31,685.504
2015-08-03,687.826
2015-08-04,680.989
