Date,ITALY VALUE Standard (Large+Mid Cap)
2010-03-30,1138.78
2010-03-31,1139.633
2010-04-01,1156.296
2010-04-02,1156.296
2010-04-05,1153.648
2010-04-06,1147.668
2010-04-07,1133.291
2010-04-08,1120.039
2010-04-09,1143.305
2010-04-12,1168.757
2010-04-13,1162.37
2010-04-14,1184.037
2010-04-15,1182.245
2010-04-16,1153.143
2010-04-19,1139.588
2010-04-20,1161.045
2010-04-21,1143.598
2010-04-22,1117.156
2010-04-23,1127.479
2010-04-26,1123.72
2010-04-27,1086.115
2010-04-28,1051.377
2010-04-29,1063.15
2010-04-30,1061.799
2010-05-03,1054.107
2010-05-04,994.651
2010-05-05,970.862
2010-05-06,914.483
2010-05-07,881.368
2010-05-10,995.943
2010-05-11,980.959
2010-05-12,987.529
2010-05-13,969.286
2010-05-14,908.472
2010-05-17,905.44
2010-05-18,930.01
2010-05-19,896.152
2010-05-20,881.638
2010-05-21,906.935
2010-05-24,885.711
2010-05-25,846.124
2010-05-26,859.004
2010-05-27,900.472
2010-05-28,899.684
2010-05-31,896.053
2010-06-01,886.659
2010-06-02,875.934
2010-06-03,889.802
2010-06-04,842.548
2010-06-07,831.375
2010-06-08,830.386
2010-06-09,853.575
2010-06-10,877.436
2010-06-11,890.973
2010-06-14,927.903
2010-06-15,949.745
2010-06-16,950.037
2010-06-17,953.786
2010-06-18,965.158
2010-06-21,969.469
2010-06-22,952.338
2010-06-23,938.737
2010-06-24,925.815
2010-06-25,926.213
2010-06-28,934.988
2010-06-29,883.082
2010-06-30,892.46
2010-07-01,891.012
2010-07-02,906.338
2010-07-05,890.674
2010-07-06,921.431
2010-07-07,953.794
2010-07-08,966.944
2010-07-09,975.8
2010-07-12,973.028
2010-07-13,994.741
2010-07-14,996.902
2010-07-15,994.708
2010-07-16,981.994
2010-07-19,981.362
2010-07-20,969.397
2010-07-21,968.472
2010-07-22,1003.68
2010-07-23,991.604
2010-07-26,1013.31
2010-07-27,1037.854
2010-07-28,1038.119
2010-07-29,1043.781
2010-07-30,1035.732
2010-08-02,1075.4
2010-08-03,1076.066
2010-08-04,1069.324
2010-08-05,1062.262
2010-08-06,1064.764
2010-08-09,1075.988
2010-08-10,1061.615
2010-08-11,1014.605
2010-08-12,1010.043
2010-08-13,1000.51
2010-08-16,1003.676
2010-08-17,1017.279
2010-08-18,1008.361
2010-08-19,988.27
2010-08-20,964.629
2010-08-23,970.512
2010-08-24,957.791
2010-08-25,943.065
2010-08-26,965.017
2010-08-27,967.602
2010-08-30,959.754
2010-08-31,964.259
2010-09-01,1001.964
2010-09-02,1004.51
2010-09-03,1020.076
2010-09-06,1022.475
2010-09-07,998.148
2010-09-08,1009.169
2010-09-09,1021.505
2010-09-10,1017.11
2010-09-13,1034.968
2010-09-14,1043.019
2010-09-15,1039.208
2010-09-16,1035.5
2010-09-17,1020.903
2010-09-20,1037.765
2010-09-21,1040.545
2010-09-22,1044.492
2010-09-23,1033.635
2010-09-24,1060.834
2010-09-27,1061.016
2010-09-28,1064.419
2010-09-29,1058.71
2010-09-30,1068.836
2010-10-01,1071.363
2010-10-04,1051.045
2010-10-05,1084.579
2010-10-06,1090.153
2010-10-07,1100.776
2010-10-08,1103.366
2010-10-11,1103.087
2010-10-12,1090.684
2010-10-13,1119.878
2010-10-14,1127.971
2010-10-15,1120.211
2010-10-18,1128.496
2010-10-19,1114.814
2010-10-20,1138.517
2010-10-21,1150.091
2010-10-22,1138.123
2010-10-25,1133.848
2010-10-26,1122.913
2010-10-27,1108.437
2010-10-28,1133.843
2010-10-29,1129.992
2010-11-01,1115.943
2010-11-02,1137.907
2010-11-03,1124.572
2010-11-04,1153.12
2010-11-05,1119.81
2010-11-08,1109.887
2010-11-09,1127.115
2010-11-10,1084.522
2010-11-11,1073.216
2010-11-12,1074.296
2010-11-15,1074.216
2010-11-16,1052.168
2010-11-17,1053.514
2010-11-18,1068.599
2010-11-19,1067.333
2010-11-22,1046.71
2010-11-23,1011.707
2010-11-24,1004.025
2010-11-25,999.588
2010-11-26,983.447
2010-11-29,950.651
2010-11-30,935.923
2010-12-01,956.893
2010-12-02,983.954
2010-12-03,999.879
2010-12-06,984.043
2010-12-07,996.988
2010-12-08,999.269
2010-12-09,1002.329
2010-12-10,1003.075
2010-12-13,1021.789
2010-12-14,1028.508
2010-12-15,1010.075
2010-12-16,999.752
2010-12-17,980.224
2010-12-20,988.492
2010-12-21,1007.428
2010-12-22,1004.346
2010-12-23,1005.252
2010-12-24,1009.214
2010-12-27,998.903
2010-12-28,994.867
2010-12-29,996.659
2010-12-30,992.367
2010-12-31,1002.341
2011-01-03,1008.678
2011-01-04,1013.281
2011-01-05,1002.274
2011-01-06,1001.8
2011-01-07,993.126
2011-01-10,966.56
2011-01-11,976.041
2011-01-12,1020.671
2011-01-13,1053.347
2011-01-14,1065.441
2011-01-17,1051.574
2011-01-18,1071.646
2011-01-19,1086.524
2011-01-20,1085.415
2011-01-21,1116.329
2011-01-24,1131.226
2011-01-25,1121.232
2011-01-26,1122.128
2011-01-27,1139.287
2011-01-28,1115.567
2011-01-31,1124.332
2011-02-01,1157.798
2011-02-02,1166.133
2011-02-03,1140.24
2011-02-04,1142.764
2011-02-07,1147.748
2011-02-08,1156.788
2011-02-09,1157.116
2011-02-10,1147.029
2011-02-11,1146.603
2011-02-14,1136.319
2011-02-15,1147.424
2011-02-16,1163.34
2011-02-17,1166.896
2011-02-18,1165.431
2011-02-21,1126.62
2011-02-22,1117.94
2011-02-23,1120.314
2011-02-24,1129.773
2011-02-25,1145.739
2011-02-28,1159.966
2011-03-01,1147.306
2011-03-02,1152.243
2011-03-03,1153.42
2011-03-04,1158.444
2011-03-07,1157.718
2011-03-08,1161.499
2011-03-09,1166.785
2011-03-10,1141.057
2011-03-11,1135.993
2011-03-14,1138.491
2011-03-15,1116.319
2011-03-16,1089.147
2011-03-17,1111.507
2011-03-18,1122.745
2011-03-21,1142.287
2011-03-22,1146.684
2011-03-23,1145.763
2011-03-24,1167.507
2011-03-25,1160.787
2011-03-28,1157.049
2011-03-29,1144.224
2011-03-30,1155.118
2011-03-31,1149.373
2011-04-01,1157.974
2011-04-04,1170.725
2011-04-05,1168.701
2011-04-06,1189.406
2011-04-07,1181.67
2011-04-08,1200.6
2011-04-11,1199.817
2011-04-12,1187.687
2011-04-13,1193.331
2011-04-14,1178.146
2011-04-15,1173.312
2011-04-18,1125.859
2011-04-19,1137.037
2011-04-20,1167.146
2011-04-21,1187.258
2011-04-22,1187.258
2011-04-25,1186.403
2011-04-26,1200.598
2011-04-27,1221.55
2011-04-28,1245.623
2011-04-29,1249.682
2011-05-02,1253.285
2011-05-03,1244.501
2011-05-04,1227.572
2011-05-05,1195.587
2011-05-06,1194.023
2011-05-09,1158.484
2011-05-10,1182.905
2011-05-11,1182.469
2011-05-12,1160.323
2011-05-13,1157.483
2011-05-16,1154.235
2011-05-17,1134.998
2011-05-18,1145.905
2011-05-19,1152.643
2011-05-20,1130.047
2011-05-23,1095.539
2011-05-24,1103.561
2011-05-25,1113.329
2011-05-26,1109.296
2011-05-27,1129.237
2011-05-30,1127.628
2011-05-31,1154.091
2011-06-01,1144.413
2011-06-02,1136.762
2011-06-03,1152.203
2011-06-06,1138.833
2011-06-07,1149.443
2011-06-08,1129.138
2011-06-09,1128.277
2011-06-10,1101.661
2011-06-13,1101.867
2011-06-14,1123.85
2011-06-15,1084.895
2011-06-16,1072.679
2011-06-17,1098.734
2011-06-20,1081.163
2011-06-21,1107.005
2011-06-22,1106.606
2011-06-23,1057.851
2011-06-24,1043.133
2011-06-27,1059.835
2011-06-28,1074.35
2011-06-29,1098.753
2011-06-30,1126.022
2011-07-01,1142.354
2011-07-04,1142.687
2011-07-05,1124.666
2011-07-06,1087.756
2011-07-07,1088.166
2011-07-08,1043.97
2011-07-11,980.626
2011-07-12,991.898
2011-07-13,1022.045
2011-07-14,1009.824
2011-07-15,996.43
2011-07-18,958.358
2011-07-19,987.137
2011-07-20,1020.004
2011-07-21,1071.604
2011-07-22,1070.268
2011-07-25,1038.63
2011-07-26,1052.407
2011-07-27,1013.87
2011-07-28,1010.95
2011-07-29,1008.688
2011-08-01,955.965
2011-08-02,936.909
2011-08-03,927.761
2011-08-04,879.146
2011-08-05,876.387
2011-08-08,864.998
2011-08-09,865.934
2011-08-10,804.835
2011-08-11,842.35
2011-08-12,872.005
2011-08-15,886.113
2011-08-16,872.468
2011-08-17,888.983
2011-08-18,830.838
2011-08-19,817.366
2011-08-22,834.527
2011-08-23,828.012
2011-08-24,842.04
2011-08-25,835.201
2011-08-26,825.196
2011-08-29,855.221
2011-08-30,845.558
2011-08-31,867.448
2011-09-01,866.445
2011-09-02,831.075
2011-09-05,787.185
2011-09-06,766.759
2011-09-07,797.66
2011-09-08,801.308
2011-09-09,746.221
2011-09-12,710.633
2011-09-13,728.548
2011-09-14,747.188
2011-09-15,783.799
2011-09-16,776.097
2011-09-19,744.879
2011-09-20,765.746
2011-09-21,752.005
2011-09-22,708.447
2011-09-23,723.071
2011-09-26,745.364
2011-09-27,792.172
2011-09-28,788.371
2011-09-29,810.898
2011-09-30,788.192
2011-10-03,772.216
2011-10-04,757.278
2011-10-05,788.375
2011-10-06,818.414
2011-10-07,838.706
2011-10-10,875.511
2011-10-11,868.564
2011-10-12,904.061
2011-10-13,869.505
2011-10-14,902.658
2011-10-17,875.383
2011-10-18,871.329
2011-10-19,897.915
2011-10-20,862.386
2011-10-21,896.076
2011-10-24,899.474
2011-10-25,891.302
2011-10-26,887.803
2011-10-27,955.981
2011-10-28,939.595
2011-10-31,893.166
2011-11-01,819.313
2011-11-02,842.305
2011-11-03,859.7
2011-11-04,839.957
2011-11-07,850.73
2011-11-08,860.317
2011-11-09,814.053
2011-11-10,819.317
2011-11-11,856.681
2011-11-14,834.956
2011-11-15,819.572
2011-11-16,827.492
2011-11-17,815.999
2011-11-18,819.592
2011-11-21,782.185
2011-11-22,771.866
2011-11-23,745.017
2011-11-24,740.287
2011-11-25,738.92
2011-11-28,775.51
2011-11-29,777.382
2011-11-30,817.876
2011-12-01,818.247
2011-12-02,827.171
2011-12-05,854.27
2011-12-06,845.549
2011-12-07,836.462
2011-12-08,797.658
2011-12-09,826.714
2011-12-12,787.605
2011-12-13,777.686
2011-12-14,751.289
2011-12-15,765.236
2011-12-16,759.702
2011-12-19,758.49
2011-12-20,783.126
2011-12-21,772.066
2011-12-22,785.136
2011-12-23,785.638
2011-12-26,785.638
2011-12-27,780.747
2011-12-28,767.639
2011-12-29,772.844
2011-12-30,786.628
2012-01-02,803.493
2012-01-03,815.072
2012-01-04,789.21
2012-01-05,753.441
2012-01-06,742.313
2012-01-09,728.17
2012-01-10,752.659
2012-01-11,749.189
2012-01-12,770.636
2012-01-13,755.792
2012-01-16,762.445
2012-01-17,776.097
2012-01-18,777.241
2012-01-19,802.884
2012-01-20,805.324
2012-01-23,828.737
2012-01-24,827.47
2012-01-25,818.227
2012-01-26,843.201
2012-01-27,832.206
2012-01-30,823.272
2012-01-31,831.607
2012-02-01,859.503
2012-02-02,858.738
2012-02-03,860.62
2012-02-06,857.265
2012-02-07,877.203
2012-02-08,892.201
2012-02-09,892.481
2012-02-10,869.498
2012-02-13,871.751
2012-02-14,868.457
2012-02-15,864.859
2012-02-16,857.084
2012-02-17,871.303
2012-02-20,883.867
2012-02-21,883.613
2012-02-22,871.544
2012-02-23,864.603
2012-02-24,888.588
2012-02-27,877.082
2012-02-28,877.13
2012-02-29,872.042
2012-03-01,893.686
2012-03-02,883.81
2012-03-05,882.734
2012-03-06,851.07
2012-03-07,858.279
2012-03-08,874.868
2012-03-09,855.654
2012-03-12,856.463
2012-03-13,872.958
2012-03-14,868.321
2012-03-15,879.978
2012-03-16,890.259
2012-03-19,898.729
2012-03-20,891.832
2012-03-21,879.75
2012-03-22,866.672
2012-03-23,869.558
2012-03-26,880.256
2012-03-27,871.844
2012-03-28,867.595
2012-03-29,840.991
2012-03-30,846.064
2012-04-02,842.027
2012-04-03,828.225
2012-04-04,795.61
2012-04-05,787.596
2012-04-06,787.596
2012-04-09,788.048
2012-04-10,752.86
2012-04-11,764.267
2012-04-12,769.7
2012-04-13,741.122
2012-04-16,743.284
2012-04-17,774.876
2012-04-18,755.257
2012-04-19,739.336
2012-04-20,753.82
2012-04-23,724.261
2012-04-24,747.573
2012-04-25,764.944
2012-04-26,760.805
2012-04-27,776.999
2012-04-30,767.032
2012-05-01,766.424
2012-05-02,742.047
2012-05-03,737.203
2012-05-04,726.964
2012-05-07,742.56
2012-05-08,729.368
2012-05-09,716.513
2012-05-10,731.143
2012-05-11,733.862
2012-05-14,706.287
2012-05-15,683.099
2012-05-16,681.141
2012-05-17,670.056
2012-05-18,671.979
2012-05-21,677.218
2012-05-22,697.442
2012-05-23,664.287
2012-05-24,674.984
2012-05-25,672.706
2012-05-28,667.397
2012-05-29,662.773
2012-05-30,646.118
2012-05-31,649.447
2012-06-01,647.492
2012-06-04,665.939
2012-06-05,668.41
2012-06-06,693.202
2012-06-07,699.188
2012-06-08,691.93
2012-06-11,673.541
2012-06-12,667.155
2012-06-13,671.544
2012-06-14,683.236
2012-06-15,699.004
2012-06-18,680.029
2012-06-19,709.867
2012-06-20,725.255
2012-06-21,720.192
2012-06-22,713.875
2012-06-25,682.369
2012-06-26,676.886
2012-06-27,693.297
2012-06-28,697.222
2012-06-29,757.108
2012-07-02,753.158
2012-07-03,764.574
2012-07-04,751.175
2012-07-05,727.134
2012-07-06,705.068
2012-07-09,710.416
2012-07-10,708.384
2012-07-11,711.457
2012-07-12,693.68
2012-07-13,702.408
2012-07-16,697.587
2012-07-17,688.487
2012-07-18,694.454
2012-07-19,693.442
2012-07-20,654.727
2012-07-23,632.425
2012-07-24,610.302
2012-07-25,616.925
2012-07-26,664.637
2012-07-27,688.642
2012-07-30,701.655
2012-07-31,701.933
2012-08-01,701.851
2012-08-02,661.122
2012-08-03,718.515
2012-08-06,732.54
2012-08-07,751.211
2012-08-08,749.628
2012-08-09,744.374
2012-08-10,738.865
2012-08-13,741.187
2012-08-14,745.378
2012-08-15,742.988
2012-08-16,761.481
2012-08-17,767.22
2012-08-20,764.894
2012-08-21,790.65
2012-08-22,780.876
2012-08-23,776.138
2012-08-24,768.934
2012-08-27,776.703
2012-08-28,779.926
2012-08-29,775.651
2012-08-30,766.349
2012-08-31,790.088
2012-09-03,794.137
2012-09-04,791.227
2012-09-05,788.015
2012-09-06,826.656
2012-09-07,857.99
2012-09-10,856.176
2012-09-11,867.675
2012-09-12,878.511
2012-09-13,871.027
2012-09-14,908.25
2012-09-17,899.544
2012-09-18,872.409
2012-09-19,875.142
2012-09-20,853.814
2012-09-21,867.662
2012-09-24,858.634
2012-09-25,865.301
2012-09-26,827.927
2012-09-27,831.316
2012-09-28,812.371
2012-10-01,836.615
2012-10-02,836.587
2012-10-03,835.903
2012-10-04,840.571
2012-10-05,865.153
2012-10-08,842.878
2012-10-09,835.107
2012-10-10,834.974
2012-10-11,845.636
2012-10-12,841.026
2012-10-15,845.738
2012-10-16,874.826
2012-10-17,895.261
2012-10-18,889.522
2012-10-19,866.771
2012-10-22,869.143
2012-10-23,846.439
2012-10-24,853.331
2012-10-25,841.638
2012-10-26,842.507
2012-10-29,827.798
2012-10-30,843.567
2012-10-31,843.049
2012-11-01,854.41
2012-11-02,845.866
2012-11-05,828.239
2012-11-06,838.13
2012-11-07,814.804
2012-11-08,809.286
2012-11-09,809.034
2012-11-12,807.31
2012-11-13,818.713
2012-11-14,817.391
2012-11-15,819.021
2012-11-16,794.789
2012-11-19,826.63
2012-11-20,823.626
2012-11-21,831.939
2012-11-22,843.561
2012-11-23,852.365
2012-11-26,846.31
2012-11-27,840.379
2012-11-28,838.515
2012-11-29,866.94
2012-11-30,862.84
2012-12-03,870.158
2012-12-04,882.021
2012-12-05,875.343
2012-12-06,863.382
2012-12-07,854.316
2012-12-10,835.602
2012-12-11,853.213
2012-12-12,865.912
2012-12-13,875.193
2012-12-14,878.792
2012-12-17,887.849
2012-12-18,900.428
2012-12-19,912.809
2012-12-20,913.83
2012-12-21,905.071
2012-12-24,906.479
2012-12-25,906.479
2012-12-26,908.334
2012-12-27,913.257
2012-12-28,904.126
2012-12-31,901.596
2013-01-01,901.596
2013-01-02,938.479
2013-01-03,928.199
2013-01-04,928.636
2013-01-07,927.551
2013-01-08,928.283
2013-01-09,952.393
2013-01-10,970.806
2013-01-11,983.899
2013-01-14,980.548
2013-01-15,986.354
2013-01-16,974.409
2013-01-17,991.168
2013-01-18,982.426
2013-01-21,986.397
2013-01-22,987.479
2013-01-23,976.815
2013-01-24,993.769
2013-01-25,1000.068
2013-01-28,1007.589
2013-01-29,1013.486
2013-01-30,991.283
2013-01-31,999.568
2013-02-01,997.187
2013-02-04,941.46
2013-02-05,952.908
2013-02-06,945.438
2013-02-07,914.96
2013-02-08,924.566
2013-02-11,918.436
2013-02-12,932.329
2013-02-13,933.806
2013-02-14,914.898
2013-02-15,915.797
2013-02-18,912.832
2013-02-19,926.134
2013-02-20,917.294
2013-02-21,877.861
2013-02-22,886.764
2013-02-25,896.634
2013-02-26,839.157
2013-02-27,854.843
2013-02-28,856.91
2013-03-01,837.06
2013-03-04,833.126
2013-03-05,856.117
2013-03-06,853.027
2013-03-07,865.104
2013-03-08,870.071
2013-03-11,865.876
2013-03-12,863.76
2013-03-13,839.927
2013-03-14,861.284
2013-03-15,861.773
2013-03-18,844.421
2013-03-19,825.827
2013-03-20,849.43
2013-03-21,844.849
2013-03-22,851.954
2013-03-25,820.563
2013-03-26,806.7
2013-03-27,793.513
2013-03-28,798.018
2013-03-29,798.018
2013-04-01,798.391
2013-04-02,812.366
2013-04-03,791.238
2013-04-04,794.285
2013-04-05,811.797
2013-04-08,811.712
2013-04-09,828.675
2013-04-10,854.979
2013-04-11,860.27
2013-04-12,847.828
2013-04-15,839.255
2013-04-16,838.585
2013-04-17,827.724
2013-04-18,834.997
2013-04-19,846.761
2013-04-22,855.63
2013-04-23,879.64
2013-04-24,884.905
2013-04-25,885.421
2013-04-26,882.338
2013-04-29,908.465
2013-04-30,907.34
2013-05-01,907.96
2013-05-02,898.436
2013-05-03,911.58
2013-05-06,904.155
2013-05-07,921.04
2013-05-08,929.692
2013-05-09,912.643
2013-05-10,914.907
2013-05-13,910.366
2013-05-14,920.028
2013-05-15,919.815
2013-05-16,926.195
2013-05-17,923.707
2013-05-20,931.354
2013-05-21,922.65
2013-05-22,929.706
2013-05-23,905.098
2013-05-24,897.675
2013-05-27,913.485
2013-05-28,928.702
2013-05-29,924.074
2013-05-30,932.107
2013-05-31,914.091
2013-06-03,913.471
2013-06-04,919.832
2013-06-05,908.173
2013-06-06,893.326
2013-06-07,907.266
2013-06-10,896.064
2013-06-11,886.017
2013-06-12,876.622
2013-06-13,876.444
2013-06-14,883.942
2013-06-17,883.721
2013-06-18,882.239
2013-06-19,871.997
2013-06-20,830.368
2013-06-21,814.115
2013-06-24,808.82
2013-06-25,801.494
2013-06-26,817.756
2013-06-27,820.637
2013-06-28,812.45
2013-07-01,824.076
2013-07-02,818.454
2013-07-03,806.916
2013-07-04,831.51
2013-07-05,809.161
2013-07-08,821.482
2013-07-09,816.941
2013-07-10,815.848
2013-07-11,830.022
2013-07-12,816.264
2013-07-15,824.565
2013-07-16,825.894
2013-07-17,831.275
2013-07-18,846.374
2013-07-19,853.379
2013-07-22,861.088
2013-07-23,870.334
2013-07-24,884.684
2013-07-25,884.556
2013-07-26,885.9
2013-07-29,874.794
2013-07-30,889.446
2013-07-31,883.922
2013-08-01,901.252
2013-08-02,904.967
2013-08-05,897.58
2013-08-06,891.559
2013-08-07,902.071
2013-08-08,920.086
2013-08-09,919.324
2013-08-12,916.605
2013-08-13,917.53
2013-08-14,923.454
2013-08-15,922.41
2013-08-16,942.851
2013-08-19,922.758
2013-08-20,914.966
2013-08-21,904.295
2013-08-22,922.221
2013-08-23,932.826
2013-08-26,913.22
2013-08-27,896.952
2013-08-28,909.631
2013-08-29,908.452
2013-08-30,898.367
2013-09-02,915.223
2013-09-03,910.477
2013-09-04,904.669
2013-09-05,906.894
2013-09-06,922.411
2013-09-09,933.016
2013-09-10,939.374
2013-09-11,951.159
2013-09-12,950.708
2013-09-13,949.819
2013-09-16,963.405
2013-09-17,964.225
2013-09-18,967.398
2013-09-19,995.722
2013-09-20,991.803
2013-09-23,990.877
2013-09-24,997.11
2013-09-25,994.94
2013-09-26,983.094
2013-09-27,978.279
2013-09-30,967.259
2013-10-01,996.892
2013-10-02,1009.565
2013-10-03,1008.044
2013-10-04,1019.131
2013-10-07,1021.859
2013-10-08,1020.386
2013-10-09,1028.792
2013-10-10,1045.261
2013-10-11,1049.735
2013-10-14,1054.506
2013-10-15,1053.898
2013-10-16,1072.359
2013-10-17,1080.475
2013-10-18,1088.281
2013-10-21,1084.388
2013-10-22,1097.772
2013-10-23,1077.09
2013-10-24,1094.248
2013-10-25,1083.062
2013-10-28,1081.305
2013-10-29,1103.619
2013-10-30,1101.335
2013-10-31,1100.142
2013-11-01,1079.657
2013-11-04,1088.277
2013-11-05,1072.992
2013-11-06,1086.815
2013-11-07,1050.141
2013-11-08,1051.978
2013-11-11,1066.193
2013-11-12,1063.486
2013-11-13,1051.01
2013-11-14,1060.401
2013-11-15,1057.934
2013-11-18,1084.161
2013-11-19,1063.17
2013-11-20,1055.112
2013-11-21,1061.16
2013-11-22,1064.394
2013-11-25,1060.175
2013-11-26,1063.302
2013-11-27,1071.14
2013-11-28,1080.607
2013-11-29,1081.265
2013-12-02,1059.269
2013-12-03,1041.563
2013-12-04,1036.469
2013-12-05,1025.966
2013-12-06,1034.433
2013-12-09,1044.565
2013-12-10,1045.869
2013-12-11,1031.3
2013-12-12,1019.303
2013-12-13,1017.645
2013-12-16,1043.677
2013-12-17,1024.404
2013-12-18,1034.547
2013-12-19,1048.359
2013-12-20,1055.191
2013-12-23,1066.077
2013-12-24,1063.005
2013-12-25,1063.005
2013-12-26,1064.988
2013-12-27,1087.694
2013-12-30,1090.858
2013-12-31,1088.094
2014-01-01,1088.094
2014-01-02,1072.881
2014-01-03,1081.89
2014-01-06,1090.178
2014-01-07,1099.36
2014-01-08,1096.989
2014-01-09,1096.348
2014-01-10,1107.251
2014-01-13,1106.316
2014-01-14,1108.8
2014-01-15,1116.154
2014-01-16,1109.935
2014-01-17,1112.564
2014-01-20,1115.043
2014-01-21,1114.137
2014-01-22,1119.845
2014-01-23,1125.599
2014-01-24,1098.935
2014-01-27,1098.439
2014-01-28,1102.768
2014-01-29,1092.684
2014-01-30,1094.971
2014-01-31,1087.741
2014-02-03,1066.947
2014-02-04,1069.733
2014-02-05,1073.012
2014-02-06,1104.109
2014-02-07,1115.332
2014-02-10,1116.838
2014-02-11,1126.498
2014-02-12,1131.782
2014-02-13,1137.917
2014-02-14,1156.641
2014-02-17,1158.888
2014-02-18,1166.936
2014-02-19,1169.167
2014-02-20,1169.073
2014-02-21,1169.646
2014-02-24,1171.556
2014-02-25,1171.369
2014-02-26,1158.254
2014-02-27,1153.324
2014-02-28,1172.255
2014-03-03,1135.722
2014-03-04,1170.963
2014-03-05,1184.143
2014-03-06,1194.388
2014-03-07,1183.741
2014-03-10,1191.645
2014-03-11,1188.12
2014-03-12,1188.402
2014-03-13,1184.572
2014-03-14,1170.632
2014-03-17,1196.247
2014-03-18,1210.336
2014-03-19,1208.086
2014-03-20,1201.72
2014-03-21,1199.997
2014-03-24,1180.735
2014-03-25,1192.815
2014-03-26,1207.199
2014-03-27,1206.412
2014-03-28,1225.567
2014-03-31,1233.367
2014-04-01,1240.872
2014-04-02,1228.045
2014-04-03,1238.312
2014-04-04,1245.145
2014-04-07,1242.75
2014-04-08,1231.84
2014-04-09,1242.14
2014-04-10,1234.1
2014-04-11,1221.857
2014-04-14,1225.828
2014-04-15,1203.821
2014-04-16,1237.565
2014-04-17,1244.866
2014-04-18,1244.866
2014-04-21,1242.032
2014-04-22,1257.203
2014-04-23,1246.83
2014-04-24,1253.598
2014-04-25,1229.986
2014-04-28,1235.682
2014-04-29,1262.614
2014-04-30,1259.379
2014-05-01,1259.379
2014-05-02,1258.783
2014-05-05,1252.851
2014-05-06,1252.431
2014-05-07,1242.315
2014-05-08,1266.059
2014-05-09,1245.108
2014-05-12,1249.901
2014-05-13,1229.147
2014-05-14,1229.009
2014-05-15,1191.61
2014-05-16,1199.903
2014-05-19,1193.85
2014-05-20,1192.308
2014-05-21,1200.69
2014-05-22,1187.41
2014-05-23,1205.493
2014-05-26,1247.469
2014-05-27,1239.675
2014-05-28,1248.648
2014-05-29,1245.742
2014-05-30,1251.261
2014-06-02,1258.073
2014-06-03,1253.924
2014-06-04,1251.484
2014-06-05,1269.293
2014-06-06,1287.449
2014-06-09,1292.185
2014-06-10,1292.985
2014-06-11,1279.521
2014-06-12,1283.294
2014-06-13,1285.069
2014-06-16,1280.295
2014-06-17,1279.603
2014-06-18,1285.758
2014-06-19,1310.48
2014-06-20,1293.397
2014-06-23,1286.076
2014-06-24,1289.738
2014-06-25,1283.417
2014-06-26,1276.332
2014-06-27,1276.14
2014-06-30,1284.97
2014-07-01,1293.56
2014-07-02,1298.638
2014-07-03,1301.136
2014-07-04,1286.896
2014-07-07,1271.54
2014-07-08,1244.797
2014-07-09,1254.881
2014-07-10,1231.34
2014-07-11,1240.199
2014-07-14,1245.776
2014-07-15,1221.566
2014-07-16,1258.914
2014-07-17,1228.261
2014-07-18,1234.605
2014-07-21,1220.394
2014-07-22,1247.269
2014-07-23,1242.305
2014-07-24,1259.793
2014-07-25,1245.931
2014-07-28,1241.782
2014-07-29,1249.173
2014-07-30,1230.32
2014-07-31,1219.01
2014-08-01,1204.754
2014-08-04,1204.739
2014-08-05,1180.168
2014-08-06,1153.151
2014-08-07,1132.904
2014-08-08,1139.726
2014-08-11,1154.439
2014-08-12,1146.145
2014-08-13,1155.625
2014-08-14,1156.379
2014-08-15,1156.595
2014-08-18,1160.734
2014-08-19,1156.109
2014-08-20,1154.876
2014-08-21,1175.311
2014-08-22,1160.424
2014-08-25,1184.866
2014-08-26,1196.598
2014-08-27,1200.736
2014-08-28,1178.344
2014-08-29,1186.072
2014-09-01,1177.636
2014-09-02,1179.569
2014-09-03,1201.113
2014-09-04,1211.593
2014-09-05,1208.062
2014-09-08,1202.822
2014-09-09,1194.933
2014-09-10,1194.321
2014-09-11,1190.411
2014-09-12,1189.806
2014-09-15,1176.697
2014-09-16,1174.244
2014-09-17,1192.83
2014-09-18,1189.603
2014-09-19,1177.729
2014-09-22,1164.184
2014-09-23,1149.707
2014-09-24,1165.217
2014-09-25,1148.669
2014-09-26,1163.292
2014-09-29,1150.061
2014-09-30,1165.238
2014-10-01,1149.065
2014-10-02,1112.295
2014-10-03,1113.117
2014-10-06,1109.888
2014-10-07,1093.803
2014-10-08,1092.516
2014-10-09,1084.283
2014-10-10,1065.882
2014-10-13,1066.582
2014-10-14,1067.609
2014-10-15,1032.396
2014-10-16,1023.357
2014-10-17,1050.384
2014-10-20,1043.259
2014-10-21,1062.285
2014-10-22,1066.791
2014-10-23,1076.119
2014-10-24,1079.164
2014-10-27,1064.817
2014-10-28,1097.147
2014-10-29,1087.6
2014-10-30,1079.743
2014-10-31,1105.504
2014-11-03,1070.598
2014-11-04,1057.785
2014-11-05,1076.815
2014-11-06,1066.55
2014-11-07,1054.609
2014-11-10,1066.304
2014-11-11,1068.444
2014-11-12,1042.809
2014-11-13,1042.496
2014-11-14,1051.344
2014-11-17,1058.486
2014-11-18,1069.735
2014-11-19,1073.865
2014-11-20,1063.596
2014-11-21,1092.452
2014-11-24,1088.513
2014-11-25,1095.137
2014-11-26,1093.933
2014-11-27,1097.406
2014-11-28,1089.607
