Date,EUROPE LARGE GROWTH Large Cap
2010-08-31,793.108
2010-09-01,821.523
2010-09-02,820.879
2010-09-03,828.943
2010-09-06,830.207
2010-09-07,819.145
2010-09-08,829.277
2010-09-09,837.962
2010-09-10,834.985
2010-09-13,847.97
2010-09-14,855.34
2010-09-15,855.539
2010-09-16,852.048
2010-09-17,848.461
2010-09-20,862.376
2010-09-21,860.102
2010-09-22,867.777
2010-09-23,864.283
2010-09-24,882.511
2010-09-27,878.77
2010-09-28,881.678
2010-09-29,879.408
2010-09-30,876.587
2010-10-01,878.713
2010-10-04,871.349
2010-10-05,891.577
2010-10-06,899.508
2010-10-07,899.929
2010-10-08,900.327
2010-10-11,900.357
2010-10-12,897.162
2010-10-13,915.971
2010-10-14,921.333
2010-10-15,917.146
2010-10-18,915.114
2010-10-19,897.282
2010-10-20,913.735
2010-10-21,922.57
2010-10-22,913.001
2010-10-25,921.659
2010-10-26,910.305
2010-10-27,897.68
2010-10-28,908.181
2010-10-29,908.168
2010-11-01,909.967
2010-11-02,922.542
2010-11-03,920.942
2010-11-04,952.498
2010-11-05,947.291
2010-11-08,938.274
2010-11-09,942.559
2010-11-10,923.866
2010-11-11,925.927
2010-11-12,922.42
2010-11-15,921.878
2010-11-16,898.177
2010-11-17,901.855
2010-11-18,920.359
2010-11-19,916.751
2010-11-22,910.459
2010-11-23,886.924
2010-11-24,895.132
2010-11-25,899.887
2010-11-26,886.449
2010-11-29,864.796
2010-11-30,860.065
2010-12-01,877.332
2010-12-02,899.299
2010-12-03,911.476
2010-12-06,907.466
2010-12-07,919.883
2010-12-08,911.375
2010-12-09,909.097
2010-12-10,915.059
2010-12-13,928.965
2010-12-14,929.997
2010-12-15,920.919
2010-12-16,916.353
2010-12-17,910.311
2010-12-20,913.292
2010-12-21,924.977
2010-12-22,925.584
2010-12-23,924.481
2010-12-24,927.689
2010-12-27,922.631
2010-12-28,923.359
2010-12-29,925.508
2010-12-30,922.581
2010-12-31,926.34
2011-01-03,927.576
2011-01-04,931.304
2011-01-05,918.977
2011-01-06,914.356
2011-01-07,911.025
2011-01-10,901.159
2011-01-11,912.575
2011-01-12,929.144
2011-01-13,935.87
2011-01-14,934.191
2011-01-17,931.104
2011-01-18,945.555
2011-01-19,936.113
2011-01-20,914.632
2011-01-21,928.921
2011-01-24,938.262
2011-01-25,933.309
2011-01-26,945.261
2011-01-27,944.138
2011-01-28,927.348
2011-01-31,933.569
2011-02-01,949.775
2011-02-02,956.609
2011-02-03,948.11
2011-02-04,944.215
2011-02-07,952.627
2011-02-08,961.424
2011-02-09,959.937
2011-02-10,952.335
2011-02-11,956.898
2011-02-14,955.443
2011-02-15,957.626
2011-02-16,957.446
2011-02-17,962.983
2011-02-18,964.552
2011-02-21,956.476
2011-02-22,954.381
2011-02-23,947.774
2011-02-24,944.507
2011-02-25,954.751
2011-02-28,964.743
2011-03-01,960.386
2011-03-02,958.585
2011-03-03,967.631
2011-03-04,962.884
2011-03-07,959.575
2011-03-08,955.662
2011-03-09,956.171
2011-03-10,936.336
2011-03-11,932.38
2011-03-14,931.369
2011-03-15,909.725
2011-03-16,894.954
2011-03-17,916.596
2011-03-18,926.117
2011-03-21,942.986
2011-03-22,941.827
2011-03-23,942.959
2011-03-24,958.157
2011-03-25,954.807
2011-03-28,952.971
2011-03-29,954.002
2011-03-30,966.157
2011-03-31,963.554
2011-04-01,974.894
2011-04-04,982.586
2011-04-05,983.825
2011-04-06,994.11
2011-04-07,986.178
2011-04-08,999.297
2011-04-11,998.428
2011-04-12,983.431
2011-04-13,992.019
2011-04-14,988.238
2011-04-15,990.615
2011-04-18,964.083
2011-04-19,978.831
2011-04-20,1008.861
2011-04-21,1021.165
2011-04-22,1021.165
2011-04-25,1018.532
2011-04-26,1026.186
2011-04-27,1027.742
2011-04-28,1040.972
2011-04-29,1046.786
2011-05-02,1052.096
2011-05-03,1044.341
2011-05-04,1031.807
2011-05-05,1011.957
2011-05-06,1021.764
2011-05-09,1003.825
2011-05-10,1018.096
2011-05-11,1016.697
2011-05-12,1004.382
2011-05-13,1001.703
2011-05-16,1006.2
2011-05-17,990.956
2011-05-18,1000.496
2011-05-19,1005.654
2011-05-20,999.061
2011-05-23,975.62
2011-05-24,984.522
2011-05-25,989.01
2011-05-26,991.451
2011-05-27,1010.45
2011-05-30,1010.627
2011-05-31,1024.012
2011-06-01,1020.565
2011-06-02,1007.525
2011-06-03,1010.267
2011-06-06,1009.757
2011-06-07,1012.804
2011-06-08,997.029
2011-06-09,1002.127
2011-06-10,979.149
2011-06-13,983.521
2011-06-14,994.543
2011-06-15,973.437
2011-06-16,959.945
2011-06-17,968.931
2011-06-20,967.66
2011-06-21,983.139
2011-06-22,980.216
2011-06-23,951.034
2011-06-24,955.328
2011-06-27,965.179
2011-06-28,974.864
2011-06-29,990.681
2011-06-30,1006.201
2011-07-01,1011.323
2011-07-04,1016.786
2011-07-05,1017.039
2011-07-06,1006.287
2011-07-07,1015.619
2011-07-08,1003.739
2011-07-11,978.147
2011-07-12,971.062
2011-07-13,990.087
2011-07-14,982.929
2011-07-15,980.505
2011-07-18,959.723
2011-07-19,974.94
2011-07-20,984.095
2011-07-21,1000.432
2011-07-22,1006.196
2011-07-25,1007.377
2011-07-26,1013.785
2011-07-27,998.243
2011-07-28,993.132
2011-07-29,988.36
2011-08-01,972.049
2011-08-02,956.391
2011-08-03,943.878
2011-08-04,903.631
2011-08-05,888.435
2011-08-08,850.584
2011-08-09,869.259
2011-08-10,839.658
2011-08-11,864.508
2011-08-12,890.86
2011-08-15,902.819
2011-08-16,902.778
2011-08-17,908.752
2011-08-18,858.498
2011-08-19,850.755
2011-08-22,852.694
2011-08-23,859.914
2011-08-24,870.337
2011-08-25,857.166
2011-08-26,855.105
2011-08-29,871.278
2011-08-30,877.5
2011-08-31,902.287
2011-09-01,900.635
2011-09-02,880.522
2011-09-05,839.715
2011-09-06,832.561
2011-09-07,857.067
2011-09-08,859.211
2011-09-09,824.648
2011-09-12,802.654
2011-09-13,810.168
2011-09-14,819.979
2011-09-15,841.022
2011-09-16,842.683
2011-09-19,814.291
2011-09-20,836.541
2011-09-21,821.121
2011-09-22,768.829
2011-09-23,776.078
2011-09-26,784.869
2011-09-27,826.834
2011-09-28,814.321
2011-09-29,817.941
2011-09-30,794.597
2011-10-03,778.404
2011-10-04,758.279
2011-10-05,780.438
2011-10-06,807.879
2011-10-07,819.049
2011-10-10,840.392
2011-10-11,837.796
2011-10-12,858.983
2011-10-13,846.55
2011-10-14,863.634
2011-10-17,850.478
2011-10-18,843.492
2011-10-19,852.963
2011-10-20,836.364
2011-10-21,869.269
2011-10-24,880.158
2011-10-25,875.697
2011-10-26,874.308
2011-10-27,920.943
2011-10-28,926.931
2011-10-31,892.154
2011-11-01,853.301
2011-11-02,868.632
2011-11-03,880.352
2011-11-04,875.826
2011-11-07,870.382
2011-11-08,883.416
2011-11-09,855.846
2011-11-10,850.39
2011-11-11,877.019
2011-11-14,861.86
2011-11-15,853.999
2011-11-16,852.93
2011-11-17,841.068
2011-11-18,833.937
2011-11-21,804.574
2011-11-22,805.64
2011-11-23,788.062
2011-11-24,786.042
2011-11-25,787.699
2011-11-28,819.573
2011-11-29,824.253
2011-11-30,860.75
2011-12-01,856.137
2011-12-02,858.255
2011-12-05,864.739
2011-12-06,857.964
2011-12-07,858.988
2011-12-08,844.529
2011-12-09,854.322
2011-12-12,834.346
2011-12-13,831.455
2011-12-14,808.257
2011-12-15,816.969
2011-12-16,815.984
2011-12-19,816.369
2011-12-20,834.789
2011-12-21,826.699
2011-12-22,834.22
2011-12-23,839.827
2011-12-26,839.827
2011-12-27,842.506
2011-12-28,832.258
2011-12-29,836.902
2011-12-30,847.489
2012-01-02,854.801
2012-01-03,874.567
2012-01-04,862.782
2012-01-05,852.516
2012-01-06,846.675
2012-01-09,847.488
2012-01-10,862.443
2012-01-11,851.665
2012-01-12,855.124
2012-01-13,845.711
2012-01-16,853.732
2012-01-17,863.389
2012-01-18,871.055
2012-01-19,881.599
2012-01-20,881.184
2012-01-23,892.35
2012-01-24,886.787
2012-01-25,882.998
2012-01-26,905.692
2012-01-27,894.952
2012-01-30,887.257
2012-01-31,888.888
2012-02-01,912.221
2012-02-02,911.473
2012-02-03,924.728
2012-02-06,920.436
2012-02-07,928.95
2012-02-08,925.839
2012-02-09,932.998
2012-02-10,919.439
2012-02-13,928.392
2012-02-14,921.077
2012-02-15,923.379
2012-02-16,923.481
2012-02-17,933.409
2012-02-20,947.405
2012-02-21,942.753
2012-02-22,936.314
2012-02-23,942.377
2012-02-24,951.638
2012-02-27,946.061
2012-02-28,950.534
2012-02-29,948.004
2012-03-01,953.811
2012-03-02,944.458
2012-03-05,942.556
2012-03-06,912.345
2012-03-07,919.643
2012-03-08,946.392
2012-03-09,941.101
2012-03-12,942.034
2012-03-13,954.349
2012-03-14,948.586
2012-03-15,955.41
2012-03-16,968.322
2012-03-19,970.435
2012-03-20,956.449
2012-03-21,955.223
2012-03-22,944.643
2012-03-23,950.096
2012-03-26,963.854
2012-03-27,960.658
2012-03-28,949.257
2012-03-29,938.688
2012-03-30,950.846
2012-04-02,967.719
2012-04-03,961.912
2012-04-04,927.242
2012-04-05,924.923
2012-04-06,924.923
2012-04-09,925.614
2012-04-10,905.526
2012-04-11,914.076
2012-04-12,931.347
2012-04-13,913.217
2012-04-16,918.615
2012-04-17,939.362
2012-04-18,936.493
2012-04-19,937.453
2012-04-20,946.8
2012-04-23,922.101
2012-04-24,934.488
2012-04-25,941.974
2012-04-26,948.587
2012-04-27,954.724
2012-04-30,948.999
2012-05-01,953.373
2012-05-02,947.784
2012-05-03,950.328
2012-05-04,931.081
2012-05-07,930.269
2012-05-08,909.336
2012-05-09,905.724
2012-05-10,908.242
2012-05-11,913.519
2012-05-14,892.492
2012-05-15,885.481
2012-05-16,879.486
2012-05-17,869.131
2012-05-18,858.238
2012-05-21,866.398
2012-05-22,879.841
2012-05-23,850.046
2012-05-24,857.284
2012-05-25,854.655
2012-05-28,857.794
2012-05-29,866.126
2012-05-30,843.011
2012-05-31,837.79
2012-06-01,818.17
2012-06-04,818.857
2012-06-05,819.434
2012-06-06,840.844
2012-06-07,856.084
2012-06-08,846.062
2012-06-11,851.143
2012-06-12,855.059
2012-06-13,860.622
2012-06-14,857.251
2012-06-15,862.454
2012-06-18,864.821
2012-06-19,882.687
2012-06-20,885.652
2012-06-21,875.549
2012-06-22,862.722
2012-06-25,849.346
2012-06-26,850.734
2012-06-27,859.364
2012-06-28,853.452
2012-06-29,890.487
2012-07-02,896.522
2012-07-03,908.722
2012-07-04,902.884
2012-07-05,895.095
2012-07-06,885.085
2012-07-09,880.1
2012-07-10,884.564
2012-07-11,881.108
2012-07-12,867.499
2012-07-13,884.422
2012-07-16,886.03
2012-07-17,883.16
2012-07-18,898.419
2012-07-19,909.466
2012-07-20,896.587
2012-07-23,872.027
2012-07-24,869.126
2012-07-25,867.933
2012-07-26,900.889
2012-07-27,914.799
2012-07-30,916.925
2012-07-31,913.729
2012-08-01,917.873
2012-08-02,900.772
2012-08-03,929.226
2012-08-06,935.11
2012-08-07,937.157
2012-08-08,936.868
2012-08-09,938.447
2012-08-10,936.657
2012-08-13,935.557
2012-08-14,939.507
2012-08-15,935.772
2012-08-16,940.23
2012-08-17,936.74
2012-08-20,937.815
2012-08-21,950.177
2012-08-22,936.858
2012-08-23,941.845
2012-08-24,940.146
2012-08-27,943.825
2012-08-28,940.976
2012-08-29,937.169
2012-08-30,928.995
2012-08-31,937.294
2012-09-03,946.056
2012-09-04,932.227
2012-09-05,937.085
2012-09-06,957.881
2012-09-07,964.404
2012-09-10,958.521
2012-09-11,963.291
2012-09-12,961.545
2012-09-13,964.06
2012-09-14,989.936
2012-09-17,986.923
2012-09-18,983.305
2012-09-19,986.965
2012-09-20,979.871
2012-09-21,984.333
2012-09-24,976.991
2012-09-25,984.759
2012-09-26,963.512
2012-09-27,966.293
2012-09-28,956.779
2012-10-01,973.882
2012-10-02,974.394
2012-10-03,970.077
2012-10-04,979.0
2012-10-05,991.259
2012-10-08,976.475
2012-10-09,967.155
2012-10-10,962.523
2012-10-11,972.038
2012-10-12,970.619
2012-10-15,972.824
2012-10-16,988.038
2012-10-17,995.919
2012-10-18,992.893
2012-10-19,984.359
2012-10-22,982.864
2012-10-23,958.71
2012-10-24,965.497
2012-10-25,969.902
2012-10-26,969.504
2012-10-29,965.311
2012-10-30,975.84
2012-10-31,965.105
2012-11-01,973.051
2012-11-02,972.263
2012-11-05,965.181
2012-11-06,969.947
2012-11-07,956.065
2012-11-08,953.268
2012-11-09,954.472
2012-11-12,951.724
2012-11-13,956.03
2012-11-14,948.582
2012-11-15,942.007
2012-11-16,929.165
2012-11-19,956.552
2012-11-20,960.044
2012-11-21,962.547
2012-11-22,973.596
2012-11-23,984.079
2012-11-26,982.186
2012-11-27,983.766
2012-11-28,984.269
2012-11-29,998.588
2012-11-30,998.232
2012-12-03,1005.848
2012-12-04,1006.662
2012-12-05,1005.161
2012-12-06,1006.626
2012-12-07,1004.684
2012-12-10,1009.195
2012-12-11,1014.689
2012-12-12,1015.578
2012-12-13,1014.075
2012-12-14,1015.687
2012-12-17,1018.513
2012-12-18,1026.041
2012-12-19,1031.441
2012-12-20,1030.146
2012-12-21,1021.232
2012-12-24,1021.185
2012-12-25,1021.185
2012-12-26,1022.589
2012-12-27,1022.834
2012-12-28,1017.9
2012-12-31,1017.726
2013-01-01,1017.726
2013-01-02,1037.695
2013-01-03,1033.224
2013-01-04,1032.441
2013-01-07,1029.928
2013-01-08,1026.529
2013-01-09,1029.75
2013-01-10,1037.466
2013-01-11,1047.162
2013-01-14,1044.872
2013-01-15,1046.938
2013-01-16,1046.022
2013-01-17,1054.951
2013-01-18,1048.844
2013-01-21,1052.29
2013-01-22,1052.192
2013-01-23,1057.271
2013-01-24,1065.62
2013-01-25,1077.564
2013-01-28,1073.297
2013-01-29,1078.63
2013-01-30,1079.434
2013-01-31,1075.787
2013-02-01,1092.414
2013-02-04,1069.973
2013-02-05,1073.122
2013-02-06,1070.375
2013-02-07,1056.305
2013-02-08,1066.834
2013-02-11,1057.033
2013-02-12,1068.03
2013-02-13,1071.869
2013-02-14,1066.236
2013-02-15,1066.329
2013-02-18,1063.963
2013-02-19,1078.274
2013-02-20,1081.403
2013-02-21,1057.063
2013-02-22,1064.499
2013-02-25,1066.209
2013-02-26,1047.143
2013-02-27,1056.736
2013-02-28,1066.185
2013-03-01,1057.03
2013-03-04,1059.409
2013-03-05,1078.586
2013-03-06,1071.464
2013-03-07,1079.932
2013-03-08,1075.501
2013-03-11,1080.087
2013-03-12,1081.671
2013-03-13,1079.181
2013-03-14,1091.877
2013-03-15,1097.581
2013-03-18,1086.785
2013-03-19,1077.749
2013-03-20,1084.945
2013-03-21,1072.582
2013-03-22,1078.463
2013-03-25,1071.217
2013-03-26,1072.159
2013-03-27,1063.606
2013-03-28,1075.421
2013-03-29,1075.421
2013-04-01,1076.507
2013-04-02,1088.156
2013-04-03,1083.552
2013-04-04,1069.734
2013-04-05,1064.25
2013-04-08,1069.186
2013-04-09,1067.749
2013-04-10,1086.171
2013-04-11,1095.981
2013-04-12,1085.062
2013-04-15,1080.855
2013-04-16,1075.764
2013-04-17,1052.573
2013-04-18,1059.343
2013-04-19,1065.085
2013-04-22,1059.388
2013-04-23,1084.184
2013-04-24,1088.648
2013-04-25,1096.512
2013-04-26,1096.074
2013-04-29,1108.487
2013-04-30,1112.978
2013-05-01,1114.856
2013-05-02,1110.651
2013-05-03,1124.157
2013-05-06,1119.81
2013-05-07,1122.725
2013-05-08,1140.27
2013-05-09,1134.703
2013-05-10,1128.22
2013-05-13,1128.983
2013-05-14,1135.159
2013-05-15,1133.608
2013-05-16,1138.023
2013-05-17,1130.782
2013-05-20,1136.906
2013-05-21,1140.937
2013-05-22,1143.614
2013-05-23,1121.802
2013-05-24,1124.118
2013-05-27,1126.288
2013-05-28,1130.708
2013-05-29,1117.275
2013-05-30,1128.037
2013-05-31,1108.969
2013-06-03,1103.857
2013-06-04,1112.604
2013-06-05,1098.662
2013-06-06,1095.155
2013-06-07,1113.351
2013-06-10,1111.329
2013-06-11,1105.349
2013-06-12,1110.705
2013-06-13,1105.551
2013-06-14,1108.802
2013-06-17,1116.425
2013-06-18,1116.66
2013-06-19,1118.672
2013-06-20,1065.966
2013-06-21,1052.432
2013-06-24,1031.005
2013-06-25,1045.408
2013-06-26,1059.917
2013-06-27,1068.757
2013-06-28,1062.36
2013-07-01,1076.959
2013-07-02,1072.166
2013-07-03,1061.643
2013-07-04,1081.412
2013-07-05,1061.23
2013-07-08,1076.483
2013-07-09,1077.65
2013-07-10,1085.711
2013-07-11,1107.73
2013-07-12,1106.947
2013-07-15,1109.744
2013-07-16,1107.162
2013-07-17,1109.336
2013-07-18,1114.0
2013-07-19,1117.493
2013-07-22,1121.532
2013-07-23,1116.202
2013-07-24,1122.307
2013-07-25,1116.385
2013-07-26,1115.712
2013-07-29,1117.267
2013-07-30,1119.143
2013-07-31,1124.761
2013-08-01,1135.043
2013-08-02,1145.598
2013-08-05,1144.679
2013-08-06,1151.196
2013-08-07,1148.344
2013-08-08,1153.678
2013-08-09,1155.465
2013-08-12,1151.754
2013-08-13,1153.075
2013-08-14,1159.458
2013-08-15,1146.039
2013-08-16,1154.137
2013-08-19,1151.768
2013-08-20,1151.625
2013-08-21,1141.85
2013-08-22,1148.868
2013-08-23,1156.851
2013-08-26,1155.541
2013-08-27,1138.728
2013-08-28,1124.889
2013-08-29,1120.556
2013-08-30,1107.903
2013-09-02,1127.704
2013-09-03,1118.706
2013-09-04,1121.973
2013-09-05,1118.459
2013-09-06,1126.839
2013-09-09,1131.69
2013-09-10,1146.293
2013-09-11,1152.918
2013-09-12,1152.93
2013-09-13,1152.032
2013-09-16,1168.176
2013-09-17,1163.928
2013-09-18,1170.666
2013-09-19,1199.148
2013-09-20,1193.172
2013-09-23,1185.673
2013-09-24,1185.328
2013-09-25,1184.526
2013-09-26,1182.872
2013-09-27,1185.158
2013-09-30,1179.848
2013-10-01,1182.657
2013-10-02,1175.994
2013-10-03,1174.871
2013-10-04,1170.309
2013-10-07,1165.098
2013-10-08,1157.075
2013-10-09,1140.139
2013-10-10,1157.271
2013-10-11,1167.971
2013-10-14,1169.876
2013-10-15,1169.165
2013-10-16,1167.624
2013-10-17,1188.601
2013-10-18,1203.273
2013-10-21,1205.414
2013-10-22,1223.769
2013-10-23,1219.966
2013-10-24,1225.617
2013-10-25,1224.71
2013-10-28,1225.517
2013-10-29,1223.702
2013-10-30,1222.408
2013-10-31,1211.411
2013-11-01,1197.734
2013-11-04,1202.854
2013-11-05,1198.815
2013-11-06,1207.4
2013-11-07,1195.779
2013-11-08,1191.701
2013-11-11,1200.128
2013-11-12,1195.949
2013-11-13,1187.083
2013-11-14,1203.138
2013-11-15,1206.389
2013-11-18,1216.972
2013-11-19,1210.531
2013-11-20,1208.002
2013-11-21,1203.345
2013-11-22,1209.268
2013-11-25,1215.388
2013-11-26,1209.949
2013-11-27,1218.581
2013-11-28,1224.827
2013-11-29,1225.946
2013-12-02,1217.145
2013-12-03,1201.462
2013-12-04,1192.514
2013-12-05,1192.559
2013-12-06,1202.193
2013-12-09,1207.012
2013-12-10,1201.371
2013-12-11,1197.835
2013-12-12,1180.631
2013-12-13,1177.171
2013-12-16,1194.321
2013-12-17,1182.379
2013-12-18,1196.297
2013-12-19,1208.276
2013-12-20,1213.933
2013-12-23,1224.94
2013-12-24,1223.7
2013-12-25,1223.7
2013-12-26,1226.264
2013-12-27,1248.85
2013-12-30,1249.588
2013-12-31,1250.304
2014-01-01,1250.304
2014-01-02,1229.25
2014-01-03,1232.664
2014-01-06,1231.739
2014-01-07,1236.051
2014-01-08,1237.684
2014-01-09,1229.524
2014-01-10,1243.782
2014-01-13,1245.09
2014-01-14,1248.402
2014-01-15,1249.63
2014-01-16,1248.954
2014-01-17,1248.816
2014-01-20,1250.221
2014-01-21,1252.268
2014-01-22,1255.102
2014-01-23,1249.786
2014-01-24,1219.223
2014-01-27,1205.489
2014-01-28,1209.802
2014-01-29,1199.933
2014-01-30,1192.711
2014-01-31,1187.021
2014-02-03,1175.746
2014-02-04,1172.876
2014-02-05,1176.574
2014-02-06,1200.856
2014-02-07,1210.153
2014-02-10,1215.189
2014-02-11,1232.423
2014-02-12,1231.057
2014-02-13,1234.911
2014-02-14,1243.885
2014-02-17,1249.525
2014-02-18,1252.968
2014-02-19,1255.061
2014-02-20,1249.776
2014-02-21,1255.509
2014-02-24,1263.596
2014-02-25,1266.141
2014-02-26,1258.342
2014-02-27,1256.628
2014-02-28,1270.829
2014-03-03,1237.683
2014-03-04,1261.25
2014-03-05,1259.348
2014-03-06,1271.201
2014-03-07,1259.097
2014-03-10,1255.976
2014-03-11,1253.681
2014-03-12,1244.031
2014-03-13,1232.465
2014-03-14,1224.94
2014-03-17,1235.186
2014-03-18,1243.131
2014-03-19,1242.106
2014-03-20,1233.207
2014-03-21,1234.861
2014-03-24,1224.243
2014-03-25,1240.066
2014-03-26,1247.518
2014-03-27,1247.956
2014-03-28,1258.816
2014-03-31,1263.308
2014-04-01,1269.836
2014-04-02,1270.286
2014-04-03,1268.331
2014-04-04,1272.28
2014-04-07,1261.658
2014-04-08,1265.754
2014-04-09,1271.309
2014-04-10,1271.634
2014-04-11,1255.677
2014-04-14,1259.821
2014-04-15,1249.97
2014-04-16,1262.11
2014-04-17,1268.341
2014-04-18,1268.341
2014-04-21,1265.674
2014-04-22,1279.823
2014-04-23,1276.193
2014-04-24,1278.191
2014-04-25,1270.711
2014-04-28,1274.727
2014-04-29,1283.725
2014-04-30,1289.563
2014-05-01,1293.375
2014-05-02,1288.259
2014-05-05,1286.509
2014-05-06,1287.693
2014-05-07,1287.969
2014-05-08,1296.339
2014-05-09,1283.834
2014-05-12,1293.479
2014-05-13,1294.75
2014-05-14,1297.806
2014-05-15,1291.183
2014-05-16,1297.044
2014-05-19,1297.682
2014-05-20,1294.032
2014-05-21,1297.719
2014-05-22,1300.38
2014-05-23,1298.341
2014-05-26,1307.181
2014-05-27,1307.183
2014-05-28,1304.134
2014-05-29,1307.954
2014-05-30,1311.044
2014-06-02,1309.605
2014-06-03,1305.991
2014-06-04,1307.542
2014-06-05,1310.718
2014-06-06,1316.212
2014-06-09,1315.756
2014-06-10,1320.322
2014-06-11,1314.515
2014-06-12,1316.341
2014-06-13,1310.344
2014-06-16,1308.865
2014-06-17,1311.711
2014-06-18,1310.776
2014-06-19,1324.512
2014-06-20,1320.887
2014-06-23,1313.965
2014-06-24,1313.938
2014-06-25,1305.531
2014-06-26,1299.712
2014-06-27,1305.763
2014-06-30,1311.343
2014-07-01,1320.605
2014-07-02,1320.513
2014-07-03,1330.603
2014-07-04,1324.258
2014-07-07,1314.196
2014-07-08,1299.639
2014-07-09,1301.67
2014-07-10,1287.16
2014-07-11,1288.022
2014-07-14,1301.691
2014-07-15,1290.42
2014-07-16,1300.16
2014-07-17,1289.126
2014-07-18,1287.827
2014-07-21,1281.78
2014-07-22,1292.556
2014-07-23,1292.577
2014-07-24,1297.525
2014-07-25,1282.223
2014-07-28,1280.831
2014-07-29,1280.023
2014-07-30,1272.629
2014-07-31,1254.006
2014-08-01,1244.619
2014-08-04,1238.413
2014-08-05,1242.596
2014-08-06,1233.607
2014-08-07,1225.883
2014-08-08,1224.022
2014-08-11,1237.516
2014-08-12,1232.005
2014-08-13,1239.755
2014-08-14,1244.099
2014-08-15,1238.482
2014-08-18,1252.689
2014-08-19,1257.302
2014-08-20,1254.748
2014-08-21,1261.629
2014-08-22,1252.986
2014-08-25,1264.282
2014-08-26,1273.509
2014-08-27,1273.746
2014-08-28,1264.463
2014-08-29,1268.239
2014-09-01,1267.631
2014-09-02,1267.023
2014-09-03,1275.996
2014-09-04,1275.588
2014-09-05,1269.081
2014-09-08,1265.323
2014-09-09,1259.546
2014-09-10,1258.753
2014-09-11,1261.64
2014-09-12,1261.355
2014-09-15,1264.059
2014-09-16,1261.257
2014-09-17,1265.713
2014-09-18,1275.718
2014-09-19,1268.625
2014-09-22,1260.281
2014-09-23,1247.233
2014-09-24,1250.889
2014-09-25,1236.189
2014-09-26,1233.626
2014-09-29,1229.006
2014-09-30,1231.33
2014-10-01,1217.934
2014-10-02,1197.316
2014-10-03,1194.221
2014-10-06,1203.14
2014-10-07,1188.679
2014-10-08,1184.544
2014-10-09,1185.868
2014-10-10,1160.103
2014-10-13,1162.424
2014-10-14,1162.374
2014-10-15,1134.523
2014-10-16,1132.817
2014-10-17,1162.35
2014-10-20,1156.995
2014-10-21,1173.099
2014-10-22,1174.296
2014-10-23,1180.366
2014-10-24,1178.324
2014-10-27,1178.497
2014-10-28,1192.444
2014-10-29,1198.573
2014-10-30,1194.555
2014-10-31,1207.096
2014-11-03,1193.57
2014-11-04,1191.375
2014-11-05,1202.639
2014-11-06,1204.004
2014-11-07,1192.817
2014-11-10,1204.789
2014-11-11,1207.822
2014-11-12,1200.039
2014-11-13,1206.886
2014-11-14,1204.566
2014-11-17,1207.875
2014-11-18,1221.761
2014-11-19,1223.688
2014-11-20,1223.95
2014-11-21,1234.686
2014-11-24,1238.65
2014-11-25,1245.099
2014-11-26,1249.332
2014-11-27,1254.037
2014-11-28,1255.645
2014-12-01,1252.602
2014-12-02,1246.917
2014-12-03,1242.95
2014-12-04,1240.555
2014-12-05,1248.831
2014-12-08,1241.109
2014-12-09,1227.747
2014-12-10,1222.723
2014-12-11,1220.246
2014-12-12,1198.34
2014-12-15,1167.904
2014-12-16,1193.301
2014-12-17,1181.399
2014-12-18,1205.688
2014-12-19,1205.265
2014-12-22,1211.444
2014-12-23,1207.251
2014-12-24,1207.489
2014-12-25,1207.489
2014-12-26,1206.074
2014-12-29,1209.478
2014-12-30,1196.506
2014-12-31,1194.883
2015-01-01,1194.883
2015-01-02,1182.85
2015-01-05,1154.851
2015-01-06,1146.089
2015-01-07,1139.982
2015-01-08,1173.225
2015-01-09,1164.025
2015-01-12,1173.958
2015-01-13,1186.668
2015-01-14,1172.395
2015-01-15,1185.562
2015-01-16,1189.494
2015-01-19,1204.859
2015-01-20,1206.089
2015-01-21,1212.152
2015-01-22,1208.12
2015-01-23,1216.701
2015-01-26,1223.295
2015-01-27,1228.235
2015-01-28,1224.044
2015-01-29,1224.888
2015-01-30,1211.989
2015-02-02,1215.644
2015-02-03,1228.625
2015-02-04,1237.612
2015-02-05,1236.772
2015-02-06,1228.789
2015-02-09,1220.705
2015-02-10,1228.557
2015-02-11,1225.178
2015-02-12,1238.323
2015-02-13,1246.439
2015-02-16,1246.042
2015-02-17,1249.361
2015-02-18,1252.642
2015-02-19,1263.459
2015-02-20,1265.205
2015-02-23,1276.935
2015-02-24,1280.176
2015-02-25,1280.181
2015-02-26,1282.704
2015-02-27,1288.343
2015-03-02,1284.22
2015-03-03,1272.676
2015-03-04,1270.877
2015-03-05,1278.883
2015-03-06,1263.944
2015-03-09,1258.078
2015-03-10,1232.193
2015-03-11,1235.119
2015-03-12,1240.31
2015-03-13,1237.993
2015-03-16,1258.059
2015-03-17,1249.987
2015-03-18,1259.127
2015-03-19,1264.572
2015-03-20,1292.74
2015-03-23,1297.941
2015-03-24,1298.644
2015-03-25,1289.593
2015-03-26,1270.806
2015-03-27,1275.823
2015-03-30,1283.559
2015-03-31,1264.234
2015-04-01,1269.315
2015-04-02,1283.052
2015-04-03,1283.052
2015-04-06,1297.819
2015-04-07,1300.524
2015-04-08,1296.467
2015-04-09,1298.387
2015-04-10,1307.48
2015-04-13,1300.999
2015-04-14,1307.244
2015-04-15,1303.651
2015-04-16,1307.658
2015-04-17,1293.319
2015-04-20,1301.802
