Date,BELGIUM LARGE GROWTH Large Cap
2015-02-05,2750.259
2015-02-06,2704.677
2015-02-09,2670.533
2015-02-10,2694.154
2015-02-11,2702.785
2015-02-12,2731.314
2015-02-13,2713.011
2015-02-16,2709.533
2015-02-17,2745.812
2015-02-18,2725.78
2015-02-19,2769.744
2015-02-20,2753.549
2015-02-23,2806.133
2015-02-24,2820.811
2015-02-25,2805.431
2015-02-26,2846.607
2015-02-27,2846.697
2015-03-02,2848.219
2015-03-03,2817.662
2015-03-04,2826.876
2015-03-05,2850.933
2015-03-06,2803.947
2015-03-09,2776.948
2015-03-10,2680.093
2015-03-11,2733.941
2015-03-12,2734.798
2015-03-13,2717.533
2015-03-16,2743.474
2015-03-17,2723.124
2015-03-18,2715.516
2015-03-19,2722.009
2015-03-20,2765.936
2015-03-23,2789.082
2015-03-24,2769.462
2015-03-25,2770.608
2015-03-26,2743.946
2015-03-27,2746.763
2015-03-30,2789.103
2015-03-31,2749.562
2015-04-01,2773.56
2015-04-02,2833.804
2015-04-03,2833.804
2015-04-06,2873.125
2015-04-07,2862.242
2015-04-08,2810.638
2015-04-09,2818.231
2015-04-10,2819.792
2015-04-13,2815.862
2015-04-14,2825.11
2015-04-15,2801.796
2015-04-16,2786.403
2015-04-17,2764.296
2015-04-20,2773.84
2015-04-21,2769.649
2015-04-22,2749.887
2015-04-23,2751.919
2015-04-24,2783.913
2015-04-27,2831.342
2015-04-28,2812.135
2015-04-29,2760.145
2015-04-30,2770.975
2015-05-01,2775.179
2015-05-04,2751.282
2015-05-05,2709.472
2015-05-06,2778.076
2015-05-07,2760.677
2015-05-08,2833.316
2015-05-11,2823.31
2015-05-12,2806.69
2015-05-13,2819.869
2015-05-14,2866.42
2015-05-15,2867.673
2015-05-18,2864.08
2015-05-19,2880.972
2015-05-20,2884.265
2015-05-21,2892.862
2015-05-22,2857.191
2015-05-25,2856.994
2015-05-26,2799.489
2015-05-27,2838.593
2015-05-28,2848.26
2015-05-29,2794.682
2015-06-01,2773.41
2015-06-02,2820.328
2015-06-03,2862.593
2015-06-04,2835.384
2015-06-05,2767.668
2015-06-08,2797.394
2015-06-09,2795.878
2015-06-10,2845.532
2015-06-11,2858.07
2015-06-12,2833.533
2015-06-15,2792.882
2015-06-16,2812.26
2015-06-17,2796.422
2015-06-18,2835.356
2015-06-19,2846.873
2015-06-22,2933.394
2015-06-23,2923.557
2015-06-24,2944.069
2015-06-25,2934.856
2015-06-26,2916.866
2015-06-29,2830.541
2015-06-30,2789.428
2015-07-01,2853.667
2015-07-02,2827.676
2015-07-03,2795.144
2015-07-06,2744.48
2015-07-07,2685.713
2015-07-08,2754.142
2015-07-09,2824.377
2015-07-10,2935.091
2015-07-13,2941.048
2015-07-14,2945.944
2015-07-15,2963.624
2015-07-16,2992.001
2015-07-17,2981.714
2015-07-20,2996.582
2015-07-21,2968.249
2015-07-22,2958.056
2015-07-23,2954.808
2015-07-24,2914.33
2015-07-27,2866.523
2015-07-28,2889.336
2015-07-29,2907.131
2015-07-30,2785.873
2015-07-31,2808.705
2015-08-03,2849.511
2015-08-04,2814.327
2015-08-05,2836.683
2015-08-06,2858.397
2015-08-07,2823.448
2015-08-10,2851.532
2015-08-11,2828.103
2015-08-12,2765.644
2015-08-13,2778.665
2015-08-14,2733.975
2015-08-17,2709.819
2015-08-18,2721.304
2015-08-19,2687.286
2015-08-20,2634.871
2015-08-21,2564.184
2015-08-24,2485.643
2015-08-25,2562.295
2015-08-26,2523.365
2015-08-27,2568.206
2015-08-28,2586.697
2015-08-31,2576.666
2015-09-01,2522.157
2015-09-02,2540.238
2015-09-03,2541.505
2015-09-04,2497.029
2015-09-07,2515.68
2015-09-08,2524.347
2015-09-09,2576.989
2015-09-10,2539.138
2015-09-11,2526.891
2015-09-14,2517.071
2015-09-15,2526.058
2015-09-16,2663.928
2015-09-17,2669.589
2015-09-18,2622.373
2015-09-21,2589.662
2015-09-22,2503.037
2015-09-23,2527.478
2015-09-24,2502.206
2015-09-25,2549.106
2015-09-28,2530.515
2015-09-29,2466.667
2015-09-30,2491.31
2015-10-01,2486.707
2015-10-02,2533.66
2015-10-05,2585.866
2015-10-06,2596.027
2015-10-07,2600.617
2015-10-08,2574.773
2015-10-09,2603.282
2015-10-12,2601.644
2015-10-13,2640.583
2015-10-14,2668.851
2015-10-15,2668.524
2015-10-16,2679.048
2015-10-19,2688.51
2015-10-20,2692.165
2015-10-21,2665.595
2015-10-22,2681.247
2015-10-23,2704.474
2015-10-26,2701.394
2015-10-27,2702.081
2015-10-28,2745.438
2015-10-29,2710.16
2015-10-30,2760.801
2015-11-02,2760.12
2015-11-03,2729.657
2015-11-04,2725.02
2015-11-05,2733.487
2015-11-06,2756.156
2015-11-09,2734.279
2015-11-10,2728.528
2015-11-11,2789.605
2015-11-12,2798.581
2015-11-13,2787.146
2015-11-16,2832.188
2015-11-17,2886.769
2015-11-18,2881.282
2015-11-19,2878.136
2015-11-20,2893.27
2015-11-23,2895.444
2015-11-24,2925.81
2015-11-25,2950.495
2015-11-26,2995.0
2015-11-27,2984.675
2015-11-30,2960.53
2015-12-01,2946.604
2015-12-02,2951.602
2015-12-03,2920.846
2015-12-04,2913.286
2015-12-07,2966.017
2015-12-08,2929.843
2015-12-09,2931.825
2015-12-10,2917.463
2015-12-11,2841.205
2015-12-14,2798.389
2015-12-15,2821.569
2015-12-16,2844.991
2015-12-17,2891.233
2015-12-18,2860.383
2015-12-21,2835.722
2015-12-22,2835.846
2015-12-23,2874.617
2015-12-24,2895.49
2015-12-25,2895.49
2015-12-28,2890.098
2015-12-29,2925.488
2015-12-30,2904.923
2015-12-31,2856.524
2016-01-01,2856.524
2016-01-04,2792.712
2016-01-05,2809.326
2016-01-06,2779.861
2016-01-07,2754.012
2016-01-08,2695.988
2016-01-11,2736.897
2016-01-12,2709.929
2016-01-13,2727.034
2016-01-14,2647.282
2016-01-15,2681.051
2016-01-18,2686.072
2016-01-19,2751.876
2016-01-20,2637.53
2016-01-21,2674.473
2016-01-22,2773.0
2016-01-25,2802.439
2016-01-26,2816.553
2016-01-27,2848.632
2016-01-28,2816.291
2016-01-29,2881.412
2016-02-01,2908.363
2016-02-02,2900.21
2016-02-03,2852.229
2016-02-04,2821.713
2016-02-05,2748.422
2016-02-08,2637.946
2016-02-09,2682.78
2016-02-10,2676.086
2016-02-11,2623.053
2016-02-12,2643.982
2016-02-15,2689.75
2016-02-16,2674.38
2016-02-17,2711.407
2016-02-18,2691.646
2016-02-19,2675.473
2016-02-22,2694.464
2016-02-23,2684.74
2016-02-24,2628.515
2016-02-25,2586.758
2016-02-26,2564.3
2016-02-29,2587.447
2016-03-01,2611.475
2016-03-02,2599.724
2016-03-03,2612.023
2016-03-04,2678.751
2016-03-07,2664.308
2016-03-08,2650.825
2016-03-09,2673.958
2016-03-10,2663.048
2016-03-11,2696.57
2016-03-14,2699.357
2016-03-15,2681.298
2016-03-16,2656.919
2016-03-17,2713.719
2016-03-18,2775.206
2016-03-21,2779.41
2016-03-22,2799.837
2016-03-23,2809.677
2016-03-24,2764.184
2016-03-25,2764.184
2016-03-28,2776.936
2016-03-29,2809.988
2016-03-30,2883.433
2016-03-31,2843.172
2016-04-01,2830.327
2016-04-04,2880.109
2016-04-05,2835.798
2016-04-06,2827.795
2016-04-07,2804.797
2016-04-08,2804.694
2016-04-11,2792.974
2016-04-12,2777.333
2016-04-13,2806.546
2016-04-14,2842.319
2016-04-15,2894.975
2016-04-18,2913.585
2016-04-19,2996.1
2016-04-20,3000.674
2016-04-21,2951.302
2016-04-22,2919.12
2016-04-25,2942.373
2016-04-26,2916.359
2016-04-27,2916.981
2016-04-28,2903.164
2016-04-29,2874.952
2016-05-02,2918.227
2016-05-03,2894.504
2016-05-04,2841.198
2016-05-05,2882.917
2016-05-06,2892.486
2016-05-09,2929.09
2016-05-10,2959.792
2016-05-11,2949.345
2016-05-12,2929.415
2016-05-13,2921.466
2016-05-16,2912.643
2016-05-17,2888.008
2016-05-18,2861.354
2016-05-19,2818.307
2016-05-20,2855.303
2016-05-23,2832.666
2016-05-24,2875.894
2016-05-25,2925.246
2016-05-26,2944.263
2016-05-27,2929.056
2016-05-30,2943.652
2016-05-31,2928.629
2016-06-01,2955.05
2016-06-02,2958.315
2016-06-03,2970.134
2016-06-06,3010.378
2016-06-07,3037.236
2016-06-08,3035.451
2016-06-09,2999.278
2016-06-10,2931.762
2016-06-13,2876.96
2016-06-14,2823.429
2016-06-15,2886.168
2016-06-16,2859.308
2016-06-17,2862.251
2016-06-20,2954.773
2016-06-21,2968.356
2016-06-22,2982.545
2016-06-23,2993.244
2016-06-24,2840.809
2016-06-27,2776.371
2016-06-28,2822.922
2016-06-29,2941.406
2016-06-30,3019.252
2016-07-01,3040.711
2016-07-04,3018.819
2016-07-05,2976.078
2016-07-06,2947.981
2016-07-07,2963.051
2016-07-08,2963.419
2016-07-11,2965.903
2016-07-12,2973.896
2016-07-13,2968.385
2016-07-14,2936.494
2016-07-15,2914.186
2016-07-18,2909.615
2016-07-19,2899.205
2016-07-20,2891.374
2016-07-21,2905.793
2016-07-22,2920.748
2016-07-25,2930.259
2016-07-26,2956.106
2016-07-27,2895.479
2016-07-28,2849.68
2016-07-29,2994.881
2016-08-01,2941.704
2016-08-02,2902.591
2016-08-03,2885.148
2016-08-04,2892.03
2016-08-05,2885.61
2016-08-08,2855.763
2016-08-09,2866.099
2016-08-10,2867.366
2016-08-11,2900.582
2016-08-12,2928.837
2016-08-15,2961.355
2016-08-16,2934.373
2016-08-17,2938.142
2016-08-18,2957.08
2016-08-19,2952.164
2016-08-22,2941.191
2016-08-23,2970.323
2016-08-24,2943.771
2016-08-25,2945.546
2016-08-26,2968.991
2016-08-29,2939.937
2016-08-30,2938.296
2016-08-31,2895.973
2016-09-01,2905.061
2016-09-02,2960.882
2016-09-05,2957.405
2016-09-06,2979.165
2016-09-07,2990.176
2016-09-08,2965.284
2016-09-09,2911.103
2016-09-12,2897.965
2016-09-13,2874.202
2016-09-14,2871.843
2016-09-15,2918.627
2016-09-16,2898.569
2016-09-19,2931.98
2016-09-20,2950.334
2016-09-21,2944.915
2016-09-22,3040.508
2016-09-23,3033.196
2016-09-26,3039.043
2016-09-27,3049.005
2016-09-28,3081.817
2016-09-29,3035.458
2016-09-30,3036.452
2016-10-03,3000.199
2016-10-04,3003.49
2016-10-05,2994.78
2016-10-06,2953.567
2016-10-07,2936.38
2016-10-10,2976.557
2016-10-11,2967.674
2016-10-12,2929.716
2016-10-13,2919.257
2016-10-14,2978.103
2016-10-17,2958.265
2016-10-18,2955.82
2016-10-19,2976.448
2016-10-20,2953.055
2016-10-21,2939.951
2016-10-24,2887.571
2016-10-25,2853.856
2016-10-26,2815.671
2016-10-27,2830.286
2016-10-28,2711.502
2016-10-31,2655.686
2016-11-01,2669.583
2016-11-02,2656.604
2016-11-03,2608.968
2016-11-04,2617.539
2016-11-07,2604.769
2016-11-08,2646.296
2016-11-09,2613.889
2016-11-10,2506.068
2016-11-11,2511.523
2016-11-14,2438.871
2016-11-15,2443.097
2016-11-16,2455.159
2016-11-17,2459.798
2016-11-18,2393.608
2016-11-21,2425.078
2016-11-22,2419.035
2016-11-23,2417.355
2016-11-24,2415.249
2016-11-25,2467.993
2016-11-28,2471.38
2016-11-29,2481.785
2016-11-30,2456.588
2016-12-01,2355.964
2016-12-02,2385.341
2016-12-05,2434.169
2016-12-06,2452.494
2016-12-07,2465.571
2016-12-08,2425.532
2016-12-09,2419.677
2016-12-12,2423.459
2016-12-13,2475.832
2016-12-14,2451.291
2016-12-15,2381.984
2016-12-16,2421.321
2016-12-19,2426.448
2016-12-20,2438.238
2016-12-21,2440.839
2016-12-22,2438.935
2016-12-23,2447.082
2016-12-26,2447.082
2016-12-27,2455.002
2016-12-28,2450.326
2016-12-29,2478.185
2016-12-30,2500.073
2017-01-02,2513.849
2017-01-03,2457.593
2017-01-04,2493.496
2017-01-05,2541.508
2017-01-06,2524.698
2017-01-09,2508.484
2017-01-10,2519.621
2017-01-11,2481.635
2017-01-12,2503.421
2017-01-13,2514.005
2017-01-16,2488.583
2017-01-17,2508.395
2017-01-18,2514.08
2017-01-19,2486.672
2017-01-20,2499.022
2017-01-23,2509.606
2017-01-24,2509.191
2017-01-25,2520.216
2017-01-26,2489.136
2017-01-27,2501.467
2017-01-30,2485.218
2017-01-31,2470.52
2017-02-01,2478.412
2017-02-02,2503.54
2017-02-03,2520.051
2017-02-06,2496.719
2017-02-07,2509.762
2017-02-08,2524.862
2017-02-09,2540.824
2017-02-10,2529.128
2017-02-13,2543.313
2017-02-14,2544.872
2017-02-15,2553.119
2017-02-16,2581.797
2017-02-17,2580.75
2017-02-20,2587.636
2017-02-21,2593.603
2017-02-22,2590.991
2017-02-23,2590.32
2017-02-24,2577.599
2017-02-27,2592.028
2017-02-28,2603.928
2017-03-01,2605.599
2017-03-02,2542.61
2017-03-03,2574.612
2017-03-06,2562.194
2017-03-07,2557.404
2017-03-08,2526.615
2017-03-09,2534.474
2017-03-10,2562.739
2017-03-13,2570.961
2017-03-14,2567.722
2017-03-15,2565.844
2017-03-16,2637.801
2017-03-17,2684.149
2017-03-20,2673.026
2017-03-21,2663.165
2017-03-22,2645.699
2017-03-23,2655.837
2017-03-24,2642.029
2017-03-27,2663.434
2017-03-28,2671.536
2017-03-29,2641.648
2017-03-30,2645.69
2017-03-31,2633.849
2017-04-03,2632.846
2017-04-04,2647.842
2017-04-05,2643.142
2017-04-06,2642.792
2017-04-07,2634.796
2017-04-10,2644.14
2017-04-11,2626.343
2017-04-12,2633.477
2017-04-13,2627.409
2017-04-14,2627.409
2017-04-17,2636.929
2017-04-18,2638.834
2017-04-19,2635.481
2017-04-20,2613.438
2017-04-21,2596.802
2017-04-24,2687.843
2017-04-25,2721.145
2017-04-26,2698.997
2017-04-27,2682.148
2017-04-28,2693.285
2017-05-01,2700.211
2017-05-02,2731.783
2017-05-03,2757.184
2017-05-04,2899.27
2017-05-05,2916.134
2017-05-08,2896.7
2017-05-09,2894.033
2017-05-10,2889.2
2017-05-11,2888.249
2017-05-12,2913.936
2017-05-15,2914.09
2017-05-16,2938.195
2017-05-17,2937.736
2017-05-18,2841.466
2017-05-19,2893.689
2017-05-22,2841.389
2017-05-23,2842.845
2017-05-24,2825.528
2017-05-25,2826.682
2017-05-26,2822.936
2017-05-29,2812.451
2017-05-30,2796.568
2017-05-31,2805.115
2017-06-01,2809.338
2017-06-02,2842.594
2017-06-05,2829.854
2017-06-06,2832.263
2017-06-07,2815.622
2017-06-08,2747.636
2017-06-09,2734.846
2017-06-12,2720.101
2017-06-13,2731.814
2017-06-14,2746.134
2017-06-15,2718.133
2017-06-16,2734.493
2017-06-19,2744.039
2017-06-20,2749.144
2017-06-21,2740.95
2017-06-22,2743.974
2017-06-23,2721.339
2017-06-26,2748.842
2017-06-27,2737.395
2017-06-28,2741.927
2017-06-29,2685.309
2017-06-30,2661.155
2017-07-03,2666.753
2017-07-04,2666.866
2017-07-05,2655.57
2017-07-06,2644.962
2017-07-07,2675.541
2017-07-10,2694.578
2017-07-11,2655.336
2017-07-12,2706.995
2017-07-13,2720.265
2017-07-14,2736.278
2017-07-17,2753.639
2017-07-18,2758.891
2017-07-19,2756.724
2017-07-20,2782.088
2017-07-21,2767.3
2017-07-24,2742.446
2017-07-25,2746.509
2017-07-26,2779.688
2017-07-27,2929.307
2017-07-28,2906.737
2017-07-31,2885.401
2017-08-01,2871.973
2017-08-02,2860.978
2017-08-03,2893.121
2017-08-04,2881.687
2017-08-07,2874.157
2017-08-08,2859.485
2017-08-09,2814.08
2017-08-10,2802.427
2017-08-11,2777.523
2017-08-14,2802.741
2017-08-15,2794.332
2017-08-16,2813.444
2017-08-17,2828.232
2017-08-18,2793.167
2017-08-21,2805.616
2017-08-22,2808.438
2017-08-23,2792.403
2017-08-24,2790.553
2017-08-25,2798.928
2017-08-28,2784.139
2017-08-29,2803.211
2017-08-30,2827.398
2017-08-31,2836.009
2017-09-01,2842.122
2017-09-04,2833.022
2017-09-05,2854.306
2017-09-06,2862.177
2017-09-07,2897.355
2017-09-08,2914.928
2017-09-11,2913.235
2017-09-12,2912.889
2017-09-13,2920.209
2017-09-14,2911.818
2017-09-15,2907.501
2017-09-18,2892.601
2017-09-19,2892.172
2017-09-20,2847.354
2017-09-21,2816.898
2017-09-22,2814.289
2017-09-25,2825.529
2017-09-26,2816.441
2017-09-27,2817.808
2017-09-28,2858.636
2017-09-29,2878.412
2017-10-02,2860.03
2017-10-03,2877.038
2017-10-04,2902.367
2017-10-05,2932.516
2017-10-06,2914.525
2017-10-09,2939.046
2017-10-10,2960.558
2017-10-11,2973.446
2017-10-12,2971.518
2017-10-13,3004.654
2017-10-16,2996.005
2017-10-17,2999.374
2017-10-18,3017.45
2017-10-19,3011.606
2017-10-20,3007.246
2017-10-23,3002.45
2017-10-24,2974.933
2017-10-25,2923.55
2017-10-26,2884.095
2017-10-27,2885.043
2017-10-30,2898.846
2017-10-31,2941.387
2017-11-01,2940.808
2017-11-02,2912.637
2017-11-03,2935.519
2017-11-06,2938.025
2017-11-07,2873.669
2017-11-08,2852.196
2017-11-09,2841.904
2017-11-10,2820.619
2017-11-13,2821.954
2017-11-14,2815.688
2017-11-15,2788.858
2017-11-16,2829.069
2017-11-17,2815.869
2017-11-20,2828.526
2017-11-21,2827.993
2017-11-22,2836.773
2017-11-23,2863.327
2017-11-24,2880.545
2017-11-27,2878.515
2017-11-28,2891.574
2017-11-29,2858.316
2017-11-30,2840.033
2017-12-01,2822.61
2017-12-04,2848.114
2017-12-05,2832.958
2017-12-06,2786.297
2017-12-07,2758.719
2017-12-08,2745.554
2017-12-11,2753.165
2017-12-12,2758.913
2017-12-13,2735.741
2017-12-14,2731.958
2017-12-15,2736.136
2017-12-18,2779.922
2017-12-19,2774.094
2017-12-20,2777.846
2017-12-21,2769.039
2017-12-22,2761.546
2017-12-25,2761.546
2017-12-26,2768.78
2017-12-27,2779.782
2017-12-28,2766.426
2017-12-29,2780.071
2018-01-01,2780.071
2018-01-02,2795.231
2018-01-03,2802.375
2018-01-04,2828.815
2018-01-05,2846.521
2018-01-08,2829.642
2018-01-09,2843.403
2018-01-10,2840.415
2018-01-11,2851.241
2018-01-12,2864.32
2018-01-15,2908.714
2018-01-16,2887.116
2018-01-17,2886.212
2018-01-18,2870.821
2018-01-19,2880.862
2018-01-22,2876.53
2018-01-23,2863.572
2018-01-24,2854.92
2018-01-25,2868.084
2018-01-26,2885.209
2018-01-29,2834.739
2018-01-30,2847.536
2018-01-31,2847.489
2018-02-01,2853.069
2018-02-02,2790.402
2018-02-05,2743.335
2018-02-06,2666.928
2018-02-07,2715.999
2018-02-08,2633.118
2018-02-09,2579.197
2018-02-12,2608.72
2018-02-13,2599.073
2018-02-14,2609.314
2018-02-15,2616.699
2018-02-16,2669.791
2018-02-19,2655.997
2018-02-20,2646.759
2018-02-21,2646.545
2018-02-22,2660.298
2018-02-23,2668.614
2018-02-26,2703.595
2018-02-27,2678.286
2018-02-28,2679.023
2018-03-01,2715.117
2018-03-02,2722.843
2018-03-05,2771.057
2018-03-06,2798.685
2018-03-07,2800.791
2018-03-08,2864.502
2018-03-09,2857.934
2018-03-12,2876.596
2018-03-13,2865.985
2018-03-14,2822.687
2018-03-15,2822.437
2018-03-16,2814.154
2018-03-19,2808.441
2018-03-20,2804.146
2018-03-21,2762.492
2018-03-22,2737.882
2018-03-23,2696.579
2018-03-26,2673.621
2018-03-27,2698.316
2018-03-28,2748.235
2018-03-29,2742.034
2018-03-30,2742.034
2018-04-02,2744.487
2018-04-03,2701.002
2018-04-04,2703.967
2018-04-05,2754.152
2018-04-06,2734.138
2018-04-09,2738.058
2018-04-10,2734.718
2018-04-11,2683.446
2018-04-12,2659.244
2018-04-13,2634.095
2018-04-16,2626.586
2018-04-17,2665.724
2018-04-18,2681.717
2018-04-19,2642.012
2018-04-20,2630.013
2018-04-23,2596.109
2018-04-24,2589.501
2018-04-25,2590.71
2018-04-26,2582.263
2018-04-27,2548.454
2018-04-30,2561.297
2018-05-01,2541.688
2018-05-02,2465.562
2018-05-03,2475.54
2018-05-04,2497.331
2018-05-07,2506.181
2018-05-08,2513.175
2018-05-09,2515.43
2018-05-10,2443.276
2018-05-11,2453.738
2018-05-14,2471.279
2018-05-15,2423.916
2018-05-16,2428.507
2018-05-17,2447.516
2018-05-18,2435.267
2018-05-21,2437.999
2018-05-22,2451.612
2018-05-23,2435.108
2018-05-24,2462.93
2018-05-25,2453.889
2018-05-28,2460.147
2018-05-29,2396.76
2018-05-30,2419.231
2018-05-31,2429.063
2018-06-01,2428.659
2018-06-04,2489.687
2018-06-05,2461.97
2018-06-06,2457.444
2018-06-07,2447.161
2018-06-08,2439.247
2018-06-11,2500.493
2018-06-12,2522.096
2018-06-13,2530.74
2018-06-14,2520.471
2018-06-15,2529.982
2018-06-18,2486.046
2018-06-19,2475.803
2018-06-20,2487.946
2018-06-21,2510.625
2018-06-22,2547.966
2018-06-25,2516.997
2018-06-26,2516.742
2018-06-27,2539.019
2018-06-28,2540.918
2018-06-29,2595.776
2018-07-02,2577.716
2018-07-03,2609.36
2018-07-04,2606.47
2018-07-05,2617.794
2018-07-06,2677.603
2018-07-09,2676.183
2018-07-10,2663.653
2018-07-11,2658.519
2018-07-12,2668.916
2018-07-13,2669.018
2018-07-16,2670.075
2018-07-17,2657.028
2018-07-18,2651.619
2018-07-19,2653.433
2018-07-20,2698.406
2018-07-23,2701.709
2018-07-24,2708.949
2018-07-25,2735.099
2018-07-26,2637.409
2018-07-27,2641.808
2018-07-30,2630.383
2018-07-31,2630.776
2018-08-01,2627.121
2018-08-02,2594.383
2018-08-03,2617.157
2018-08-06,2611.237
2018-08-07,2626.826
2018-08-08,2602.142
2018-08-09,2608.785
2018-08-10,2537.149
2018-08-13,2523.613
2018-08-14,2553.412
2018-08-15,2551.096
2018-08-16,2582.308
2018-08-17,2594.321
2018-08-20,2604.163
2018-08-21,2624.395
2018-08-22,2593.135
2018-08-23,2583.66
2018-08-24,2590.341
2018-08-27,2597.622
2018-08-28,2592.88
2018-08-29,2585.945
2018-08-30,2533.158
2018-08-31,2482.024
2018-09-03,2469.085
2018-09-04,2439.828
2018-09-05,2406.12
2018-09-06,2386.451
2018-09-07,2384.574
2018-09-10,2387.288
2018-09-11,2359.892
2018-09-12,2359.715
2018-09-13,2382.703
2018-09-14,2384.799
2018-09-17,2384.748
2018-09-18,2407.826
2018-09-19,2386.691
2018-09-20,2432.443
2018-09-21,2435.911
2018-09-24,2415.811
2018-09-25,2410.322
2018-09-26,2397.486
2018-09-27,2359.263
2018-09-28,2328.232
2018-10-01,2322.345
2018-10-02,2295.847
2018-10-03,2359.935
2018-10-04,2319.778
2018-10-05,2312.266
2018-10-08,2305.34
2018-10-09,2302.907
2018-10-10,2287.841
2018-10-11,2251.256
2018-10-12,2242.317
2018-10-15,2245.139
2018-10-16,2275.238
2018-10-17,2240.963
2018-10-18,2226.367
2018-10-19,2231.458
2018-10-22,2226.915
2018-10-23,2162.595
2018-10-24,2180.619
2018-10-25,1984.483
2018-10-26,2012.842
2018-10-29,2030.896
2018-10-30,1995.382
2018-10-31,1997.453
2018-11-01,2063.223
2018-11-02,2039.528
2018-11-05,2047.265
2018-11-06,2034.535
2018-11-07,2067.994
2018-11-08,2031.176
2018-11-09,2022.753
2018-11-12,1984.441
2018-11-13,2007.334
2018-11-14,2036.68
2018-11-15,2081.253
2018-11-16,2108.018
2018-11-19,2110.265
2018-11-20,2064.869
2018-11-21,2069.478
2018-11-22,2057.134
2018-11-23,2062.46
2018-11-26,2055.477
2018-11-27,2066.721
2018-11-28,2054.505
2018-11-29,2082.484
2018-11-30,2081.435
2018-12-03,2072.363
2018-12-04,2061.592
2018-12-05,2034.672
2018-12-06,1958.307
2018-12-07,1968.647
2018-12-10,1949.131
2018-12-11,1969.886
2018-12-12,1996.261
2018-12-13,1975.911
2018-12-14,1940.462
2018-12-17,1912.77
2018-12-18,1910.464
2018-12-19,1925.399
2018-12-20,1885.171
2018-12-21,1877.868
2018-12-24,1846.389
2018-12-25,1846.389
2018-12-26,1845.418
2018-12-27,1811.247
2018-12-28,1823.415
2018-12-31,1827.408
2019-01-01,1827.408
2019-01-02,1805.543
2019-01-03,1830.274
2019-01-04,1898.736
2019-01-07,1900.014
2019-01-08,1936.207
2019-01-09,1941.125
2019-01-10,1958.155
2019-01-11,2010.402
2019-01-14,1995.753
2019-01-15,2008.806
2019-01-16,1957.506
2019-01-17,1974.557
2019-01-18,2020.938
2019-01-21,2014.306
2019-01-22,2004.794
2019-01-23,2018.626
2019-01-24,2045.763
2019-01-25,2042.979
2019-01-28,2003.105
2019-01-29,2017.521
2019-01-30,2036.274
2019-01-31,2088.333
2019-02-01,2096.707
2019-02-04,2112.947
2019-02-05,2157.065
2019-02-06,2145.122
2019-02-07,2092.761
2019-02-08,2070.32
2019-02-11,2088.126
2019-02-12,2090.988
2019-02-13,2126.226
2019-02-14,2075.197
2019-02-15,2111.158
2019-02-18,2126.925
2019-02-19,2106.398
2019-02-20,2138.222
2019-02-21,2118.567
2019-02-22,2051.641
2019-02-25,2063.005
2019-02-26,2063.532
2019-02-27,2057.781
2019-02-28,2114.683
2019-03-01,2226.566
2019-03-04,2188.133
2019-03-05,2216.471
2019-03-06,2212.064
2019-03-07,2177.177
2019-03-08,2168.899
2019-03-11,2175.636
2019-03-12,2189.391
2019-03-13,2178.074
2019-03-14,2164.898
2019-03-15,2195.059
2019-03-18,2218.815
2019-03-19,2272.483
2019-03-20,2242.275
2019-03-21,2251.617
2019-03-22,2189.061
2019-03-25,2179.205
2019-03-26,2211.124
2019-03-27,2220.723
2019-03-28,2216.932
2019-03-29,2257.898
2019-04-01,2255.678
2019-04-02,2259.924
2019-04-03,2261.864
2019-04-04,2280.986
2019-04-05,2319.716
2019-04-08,2317.321
2019-04-09,2320.469
2019-04-10,2330.638
2019-04-11,2351.775
2019-04-12,2364.682
2019-04-15,2366.097
2019-04-16,2370.272
2019-04-17,2343.647
2019-04-18,2365.381
2019-04-19,2365.381
2019-04-22,2367.801
2019-04-23,2361.462
2019-04-24,2341.219
2019-04-25,2288.17
2019-04-26,2309.966
2019-04-29,2324.325
2019-04-30,2349.795
2019-05-01,2356.819
2019-05-02,2329.588
2019-05-03,2331.371
2019-05-06,2326.31
2019-05-07,2274.945
2019-05-08,2282.663
2019-05-09,2241.686
2019-05-10,2238.31
2019-05-13,2215.664
2019-05-14,2236.716
2019-05-15,2250.239
2019-05-16,2264.256
2019-05-17,2231.091
2019-05-20,2198.014
2019-05-21,2197.964
2019-05-22,2208.411
2019-05-23,2212.565
2019-05-24,2220.315
2019-05-27,2237.588
2019-05-28,2229.889
2019-05-29,2179.923
2019-05-30,2212.325
2019-05-31,2180.898
2019-06-03,2206.072
2019-06-04,2239.878
2019-06-05,2250.109
2019-06-06,2251.314
2019-06-07,2296.367
2019-06-10,2297.525
2019-06-11,2307.606
2019-06-12,2336.172
2019-06-13,2311.203
2019-06-14,2277.65
2019-06-17,2262.433
2019-06-18,2325.409
2019-06-19,2347.401
2019-06-20,2392.848
2019-06-21,2420.211
2019-06-24,2426.283
2019-06-25,2392.962
2019-06-26,2364.583
2019-06-27,2341.803
2019-06-28,2387.114
2019-07-01,2390.937
2019-07-02,2427.704
2019-07-03,2515.757
2019-07-04,2501.937
2019-07-05,2480.818
2019-07-08,2472.656
2019-07-09,2458.488
2019-07-10,2438.969
2019-07-11,2407.696
2019-07-12,2378.594
2019-07-15,2367.566
2019-07-16,2369.404
2019-07-17,2385.502
2019-07-18,2389.141
2019-07-19,2502.101
2019-07-22,2533.476
2019-07-23,2552.605
