Date,AUSTRALIA SMALL CAP Small Cap
2010-09-23,403.125
2010-09-24,403.643
2010-09-27,411.437
2010-09-28,412.211
2010-09-29,413.092
2010-09-30,409.171
2010-10-01,408.718
2010-10-04,409.292
2010-10-05,410.305
2010-10-06,420.583
2010-10-07,426.421
2010-10-08,425.526
2010-10-11,429.797
2010-10-12,423.494
2010-10-13,429.747
2010-10-14,438.568
2010-10-15,434.466
2010-10-18,432.226
2010-10-19,425.997
2010-10-20,428.302
2010-10-21,431.439
2010-10-22,428.94
2010-10-25,440.348
2010-10-26,435.928
2010-10-27,421.763
2010-10-28,428.672
2010-10-29,428.223
2010-11-01,436.489
2010-11-02,441.147
2010-11-03,441.4
2010-11-04,451.84
2010-11-05,456.166
2010-11-08,453.954
2010-11-09,457.273
2010-11-10,446.087
2010-11-11,449.07
2010-11-12,442.676
2010-11-15,440.18
2010-11-16,434.589
2010-11-17,427.481
2010-11-18,433.011
2010-11-19,432.83
2010-11-22,436.207
2010-11-23,425.91
2010-11-24,429.179
2010-11-25,428.851
2010-11-26,421.738
2010-11-29,418.697
2010-11-30,418.204
2010-12-01,418.943
2010-12-02,430.75
2010-12-03,438.414
2010-12-06,442.249
2010-12-07,446.124
2010-12-08,438.016
2010-12-09,443.146
2010-12-10,441.281
2010-12-13,445.966
2010-12-14,450.363
2010-12-15,449.022
2010-12-16,446.477
2010-12-17,448.003
2010-12-20,449.649
2010-12-21,453.565
2010-12-22,455.64
2010-12-23,459.543
2010-12-24,457.971
2010-12-27,457.698
2010-12-28,461.462
2010-12-29,467.619
2010-12-30,470.139
2010-12-31,475.178
2011-01-03,472.211
2011-01-04,469.646
2011-01-05,460.734
2011-01-06,458.33
2011-01-07,457.672
2011-01-10,455.471
2011-01-11,449.756
2011-01-12,457.52
2011-01-13,468.495
2011-01-14,464.786
2011-01-17,463.698
2011-01-18,466.666
2011-01-19,474.731
2011-01-20,462.763
2011-01-21,460.269
2011-01-24,464.691
2011-01-25,465.278
2011-01-26,465.98
2011-01-27,462.019
2011-01-28,454.705
2011-01-31,453.791
2011-02-01,462.871
2011-02-02,467.031
2011-02-03,469.88
2011-02-04,476.739
2011-02-07,477.109
2011-02-08,478.057
2011-02-09,475.76
2011-02-10,469.594
2011-02-11,466.745
2011-02-14,472.323
2011-02-15,471.356
2011-02-16,471.577
2011-02-17,477.025
2011-02-18,479.462
2011-02-21,476.055
2011-02-22,466.739
2011-02-23,464.184
2011-02-24,464.46
2011-02-25,470.406
2011-02-28,472.91
2011-03-01,473.889
2011-03-02,473.193
2011-03-03,472.501
2011-03-04,477.081
2011-03-07,473.831
2011-03-08,469.426
2011-03-09,467.076
2011-03-10,453.776
2011-03-11,451.562
2011-03-14,446.795
2011-03-15,426.669
2011-03-16,430.57
2011-03-17,427.973
2011-03-18,444.999
2011-03-21,450.365
2011-03-22,455.805
2011-03-23,454.595
2011-03-24,466.429
2011-03-25,475.653
2011-03-28,473.725
2011-03-29,474.094
2011-03-30,483.405
2011-03-31,487.967
2011-04-01,490.946
2011-04-04,496.961
2011-04-05,496.878
2011-04-06,501.105
2011-04-07,502.615
2011-04-08,511.032
2011-04-11,512.35
2011-04-12,498.371
2011-04-13,501.041
2011-04-14,501.302
2011-04-15,498.029
2011-04-18,493.925
2011-04-19,485.654
2011-04-20,501.435
2011-04-21,511.713
2011-04-22,511.713
2011-04-25,509.831
2011-04-26,512.737
2011-04-27,507.538
2011-04-28,510.984
2011-04-29,504.556
2011-05-02,504.089
2011-05-03,494.124
2011-05-04,488.113
2011-05-05,486.704
2011-05-06,491.471
2011-05-09,491.737
2011-05-10,493.419
2011-05-11,499.526
2011-05-12,484.106
2011-05-13,483.217
2011-05-16,477.872
2011-05-17,476.528
2011-05-18,480.552
2011-05-19,488.053
2011-05-20,487.102
2011-05-23,472.679
2011-05-24,473.473
2011-05-25,465.558
2011-05-26,477.553
2011-05-27,484.561
2011-05-30,484.73
2011-05-31,488.159
2011-06-01,491.101
2011-06-02,478.112
2011-06-03,478.961
2011-06-06,476.958
2011-06-07,475.057
2011-06-08,466.295
2011-06-09,468.067
2011-06-10,467.816
2011-06-13,468.548
2011-06-14,473.45
2011-06-15,473.387
2011-06-16,456.492
2011-06-17,461.845
2011-06-20,454.212
2011-06-21,460.134
2011-06-22,464.021
2011-06-23,454.582
2011-06-24,453.751
2011-06-27,441.861
2011-06-28,444.147
2011-06-29,455.035
2011-06-30,468.466
2011-07-01,470.572
2011-07-04,474.856
2011-07-05,470.031
2011-07-06,471.672
2011-07-07,475.915
2011-07-08,482.241
2011-07-11,471.063
2011-07-12,459.828
2011-07-13,470.262
2011-07-14,467.041
2011-07-15,461.08
2011-07-18,459.475
2011-07-19,464.281
2011-07-20,473.419
2011-07-21,479.275
2011-07-22,488.906
2011-07-25,481.18
2011-07-26,491.064
2011-07-27,491.831
2011-07-28,483.119
2011-07-29,477.191
2011-08-01,486.089
2011-08-02,474.634
2011-08-03,459.132
2011-08-04,447.522
2011-08-05,419.473
2011-08-08,400.018
2011-08-09,395.125
2011-08-10,405.164
2011-08-11,404.826
2011-08-12,411.269
2011-08-15,427.836
2011-08-16,428.443
2011-08-17,439.095
2011-08-18,425.309
2011-08-19,410.074
2011-08-22,406.869
2011-08-23,419.633
2011-08-24,421.43
2011-08-25,424.019
2011-08-26,427.711
2011-08-29,440.656
2011-08-30,444.885
2011-08-31,449.691
2011-09-01,451.324
2011-09-02,440.478
2011-09-05,428.991
2011-09-06,419.987
2011-09-07,432.397
2011-09-08,436.459
2011-09-09,431.417
2011-09-12,410.262
2011-09-13,413.696
2011-09-14,400.274
2011-09-15,410.842
2011-09-16,420.66
2011-09-19,405.508
2011-09-20,405.594
2011-09-21,403.679
2011-09-22,375.979
2011-09-23,367.67
2011-09-26,353.738
2011-09-27,376.191
2011-09-28,378.29
2011-09-29,372.131
2011-09-30,368.48
2011-10-03,353.985
2011-10-04,347.022
2011-10-05,358.665
2011-10-06,373.873
2011-10-07,389.93
2011-10-10,399.355
2011-10-11,402.621
2011-10-12,408.652
2011-10-13,410.719
2011-10-14,414.444
2011-10-17,419.661
2011-10-18,407.818
2011-10-19,415.074
2011-10-20,405.005
2011-10-21,411.244
2011-10-24,426.939
2011-10-25,423.866
2011-10-26,420.513
2011-10-27,445.98
2011-10-28,449.218
2011-10-31,439.187
2011-11-01,419.104
2011-11-02,418.351
2011-11-03,415.97
2011-11-04,426.407
2011-11-07,426.261
2011-11-08,428.417
2011-11-09,427.783
2011-11-10,416.353
2011-11-11,428.334
2011-11-14,429.469
2011-11-15,425.399
2011-11-16,420.067
2011-11-17,417.557
2011-11-18,409.64
2011-11-21,398.157
2011-11-22,395.195
2011-11-23,382.074
2011-11-24,380.962
2011-11-25,378.909
2011-11-28,391.355
2011-11-29,397.456
2011-11-30,409.57
2011-12-01,416.923
2011-12-02,424.303
2011-12-05,429.468
2011-12-06,420.267
2011-12-07,424.416
2011-12-08,421.028
2011-12-09,413.573
2011-12-12,413.842
2011-12-13,406.949
2011-12-14,398.827
2011-12-15,394.386
2011-12-16,400.451
2011-12-19,383.314
2011-12-20,389.176
2011-12-21,396.805
2011-12-22,391.375
2011-12-23,398.448
2011-12-26,398.448
2011-12-27,398.645
2011-12-28,391.22
2011-12-29,387.484
2011-12-30,392.98
2012-01-02,392.98
2012-01-03,403.455
2012-01-04,407.996
2012-01-05,401.535
2012-01-06,398.603
2012-01-09,397.198
2012-01-10,404.934
2012-01-11,408.388
2012-01-12,410.248
2012-01-13,412.663
2012-01-16,409.595
2012-01-17,421.208
2012-01-18,422.361
2012-01-19,425.866
2012-01-20,430.579
2012-01-23,433.87
2012-01-24,427.969
2012-01-25,428.958
2012-01-26,436.001
2012-01-27,438.836
2012-01-30,436.124
2012-01-31,437.493
2012-02-01,439.072
2012-02-02,443.965
2012-02-03,446.585
2012-02-06,449.966
2012-02-07,451.017
2012-02-08,453.71
2012-02-09,454.941
2012-02-10,447.698
2012-02-13,452.68
2012-02-14,444.237
2012-02-15,444.532
2012-02-16,438.596
2012-02-17,442.949
2012-02-20,451.797
2012-02-21,454.432
2012-02-22,453.291
2012-02-23,456.443
2012-02-24,460.635
2012-02-27,460.104
2012-02-28,463.61
2012-02-29,469.192
2012-03-01,463.313
2012-03-02,463.728
2012-03-05,459.263
2012-03-06,446.954
2012-03-07,438.079
2012-03-08,444.204
2012-03-09,449.709
2012-03-12,444.443
2012-03-13,452.484
2012-03-14,453.733
2012-03-15,455.55
2012-03-16,457.562
2012-03-19,462.018
2012-03-20,453.51
2012-03-21,450.29
2012-03-22,447.519
2012-03-23,449.654
2012-03-26,453.638
2012-03-27,455.216
2012-03-28,452.902
2012-03-29,447.128
2012-03-30,450.259
2012-04-02,453.201
2012-04-03,452.158
2012-04-04,443.52
2012-04-05,442.348
2012-04-06,442.348
2012-04-09,442.477
2012-04-10,436.951
2012-04-11,433.029
2012-04-12,442.983
2012-04-13,446.112
2012-04-16,442.476
2012-04-17,441.707
2012-04-18,449.189
2012-04-19,449.766
2012-04-20,451.517
2012-04-23,445.202
2012-04-24,442.94
2012-04-25,444.014
2012-04-26,446.745
2012-04-27,449.203
2012-04-30,451.668
2012-05-01,450.479
2012-05-02,448.438
2012-05-03,442.317
2012-05-04,432.912
2012-05-07,420.094
2012-05-08,418.894
2012-05-09,406.789
2012-05-10,414.521
2012-05-11,412.418
2012-05-14,407.552
2012-05-15,400.506
2012-05-16,387.632
2012-05-17,390.233
2012-05-18,377.326
2012-05-21,378.446
2012-05-22,387.11
2012-05-23,373.44
2012-05-24,373.751
2012-05-25,372.161
2012-05-28,379.851
2012-05-29,386.099
2012-05-30,378.973
2012-05-31,380.726
2012-06-01,371.254
2012-06-04,362.389
2012-06-05,371.271
2012-06-06,379.973
2012-06-07,384.558
2012-06-08,376.556
2012-06-11,378.653
2012-06-12,377.669
2012-06-13,379.715
2012-06-14,377.092
2012-06-15,382.434
2012-06-18,390.259
2012-06-19,390.503
2012-06-20,389.971
2012-06-21,382.453
2012-06-22,373.686
2012-06-25,368.826
2012-06-26,366.575
2012-06-27,369.989
2012-06-28,368.92
2012-06-29,384.675
2012-07-02,388.776
2012-07-03,388.857
2012-07-04,396.178
2012-07-05,395.29
2012-07-06,390.971
2012-07-09,383.568
2012-07-10,380.417
2012-07-11,379.008
2012-07-12,370.548
2012-07-13,376.041
2012-07-16,379.411
2012-07-17,381.735
2012-07-18,381.905
2012-07-19,390.948
2012-07-20,392.009
2012-07-23,377.678
2012-07-24,376.493
2012-07-25,373.746
2012-07-26,380.781
2012-07-27,388.195
2012-07-30,392.764
2012-07-31,395.871
2012-08-01,393.66
2012-08-02,394.321
2012-08-03,391.403
2012-08-06,397.912
2012-08-07,399.157
2012-08-08,403.169
2012-08-09,404.734
2012-08-10,403.859
2012-08-13,405.474
2012-08-14,405.896
2012-08-15,407.686
2012-08-16,412.399
2012-08-17,415.661
2012-08-20,418.701
2012-08-21,422.217
2012-08-22,417.559
2012-08-23,420.913
2012-08-24,414.879
2012-08-27,415.218
2012-08-28,414.313
2012-08-29,411.205
2012-08-30,400.522
2012-08-31,398.192
2012-09-03,396.165
2012-09-04,393.949
2012-09-05,386.195
2012-09-06,397.518
2012-09-07,406.493
2012-09-10,409.333
2012-09-11,410.791
2012-09-12,414.842
2012-09-13,411.513
2012-09-14,426.718
2012-09-17,423.556
2012-09-18,419.466
2012-09-19,422.512
2012-09-20,417.524
2012-09-21,421.362
2012-09-24,416.944
2012-09-25,415.961
2012-09-26,409.96
2012-09-27,414.186
2012-09-28,415.339
2012-10-01,414.424
2012-10-02,416.659
2012-10-03,414.331
2012-10-04,417.222
2012-10-05,421.485
2012-10-08,417.687
2012-10-09,419.624
2012-10-10,420.01
2012-10-11,420.224
2012-10-12,418.788
2012-10-15,416.409
2012-10-16,418.135
2012-10-17,427.454
2012-10-18,429.55
2012-10-19,430.844
2012-10-22,429.667
2012-10-23,427.106
2012-10-24,425.361
2012-10-25,426.074
2012-10-26,421.182
2012-10-29,420.96
2012-10-30,421.282
2012-10-31,425.792
2012-11-01,420.519
2012-11-02,420.573
2012-11-05,418.015
2012-11-06,420.488
2012-11-07,423.048
2012-11-08,420.95
2012-11-09,420.15
2012-11-12,420.735
2012-11-13,413.692
2012-11-14,410.702
2012-11-15,404.052
2012-11-16,404.582
2012-11-19,412.207
2012-11-20,413.938
2012-11-21,410.105
2012-11-22,417.342
2012-11-23,417.746
2012-11-26,421.723
2012-11-27,423.178
2012-11-28,419.713
2012-11-29,420.701
2012-11-30,423.371
2012-12-03,422.166
2012-12-04,420.189
2012-12-05,419.701
2012-12-06,419.418
2012-12-07,422.705
2012-12-10,422.958
2012-12-11,427.824
2012-12-12,433.148
2012-12-13,434.89
2012-12-14,434.593
2012-12-17,435.809
2012-12-18,439.446
2012-12-19,439.043
2012-12-20,437.415
2012-12-21,432.201
2012-12-24,430.791
2012-12-25,430.791
2012-12-26,430.044
2012-12-27,433.426
2012-12-28,437.358
2012-12-31,435.554
2013-01-01,435.554
2013-01-02,448.996
2013-01-03,456.0
2013-01-04,448.684
2013-01-07,449.545
2013-01-08,446.908
2013-01-09,449.538
2013-01-10,453.255
2013-01-11,453.275
2013-01-14,454.959
2013-01-15,453.161
2013-01-16,456.988
2013-01-17,455.567
2013-01-18,454.945
2013-01-21,456.466
2013-01-22,457.379
2013-01-23,457.345
2013-01-24,455.554
2013-01-25,457.097
2013-01-28,455.74
2013-01-29,460.332
2013-01-30,458.716
2013-01-31,458.143
2013-02-01,459.792
2013-02-04,458.828
2013-02-05,452.901
2013-02-06,453.629
2013-02-07,453.56
2013-02-08,457.668
2013-02-11,456.01
2013-02-12,459.922
2013-02-13,463.531
2013-02-14,465.633
2013-02-15,463.916
2013-02-18,464.883
2013-02-19,465.818
2013-02-20,461.319
2013-02-21,448.348
2013-02-22,458.858
2013-02-25,462.291
2013-02-26,456.517
2013-02-27,456.906
2013-02-28,462.987
2013-03-01,457.355
2013-03-04,449.719
2013-03-05,456.561
2013-03-06,462.544
2013-03-07,462.296
2013-03-08,465.024
2013-03-11,468.472
2013-03-12,466.096
2013-03-13,463.077
2013-03-14,462.796
2013-03-15,471.913
2013-03-18,463.122
2013-03-19,462.491
2013-03-20,460.887
2013-03-21,463.758
2013-03-22,463.294
2013-03-25,463.801
2013-03-26,464.466
2013-03-27,464.768
2013-03-28,460.443
2013-03-29,460.443
2013-04-01,459.958
2013-04-02,461.168
2013-04-03,457.467
2013-04-04,444.802
2013-04-05,446.298
2013-04-08,449.757
2013-04-09,458.875
2013-04-10,461.561
2013-04-11,463.459
2013-04-12,459.466
2013-04-15,444.137
2013-04-16,436.625
2013-04-17,436.597
2013-04-18,425.064
2013-04-19,431.788
2013-04-22,431.687
2013-04-23,432.297
2013-04-24,439.15
2013-04-25,441.505
2013-04-26,442.631
2013-04-29,444.411
2013-04-30,446.612
2013-05-01,439.93
2013-05-02,431.293
2013-05-03,434.796
2013-05-06,436.302
2013-05-07,435.273
2013-05-08,443.692
2013-05-09,446.875
2013-05-10,440.698
2013-05-13,437.658
2013-05-14,433.761
2013-05-15,425.681
2013-05-16,416.745
2013-05-17,413.557
2013-05-20,416.635
2013-05-21,413.457
2013-05-22,407.255
2013-05-23,399.594
2013-05-24,393.932
2013-05-27,387.436
2013-05-28,388.057
2013-05-29,392.471
2013-05-30,392.558
2013-05-31,391.472
2013-06-03,389.563
2013-06-04,387.86
2013-06-05,380.261
2013-06-06,374.155
2013-06-07,368.919
2013-06-10,367.344
2013-06-11,367.027
2013-06-12,367.09
2013-06-13,363.756
2013-06-14,371.928
2013-06-17,369.895
2013-06-18,364.345
2013-06-19,373.082
2013-06-20,351.91
2013-06-21,351.95
2013-06-24,346.236
2013-06-25,342.623
2013-06-26,351.004
2013-06-27,355.616
2013-06-28,349.288
2013-07-01,347.304
2013-07-02,355.704
2013-07-03,348.365
2013-07-04,359.192
2013-07-05,358.883
2013-07-08,358.473
2013-07-09,365.387
2013-07-10,366.231
2013-07-11,372.355
2013-07-12,371.0
2013-07-15,372.953
2013-07-16,376.725
2013-07-17,377.685
2013-07-18,375.275
2013-07-19,378.244
2013-07-22,384.836
2013-07-23,385.038
2013-07-24,383.701
2013-07-25,377.819
2013-07-26,379.247
2013-07-29,377.534
2013-07-30,371.79
2013-07-31,370.869
2013-08-01,369.445
2013-08-02,370.908
2013-08-05,370.549
2013-08-06,372.915
2013-08-07,365.857
2013-08-08,374.477
2013-08-09,378.303
2013-08-12,384.331
2013-08-13,387.112
2013-08-14,388.636
2013-08-15,384.697
2013-08-16,389.282
2013-08-19,389.691
2013-08-20,385.136
2013-08-21,384.319
2013-08-22,383.019
2013-08-23,388.406
2013-08-26,390.048
2013-08-27,384.852
2013-08-28,379.191
2013-08-29,376.943
2013-08-30,379.953
2013-09-02,389.079
2013-09-03,394.069
2013-09-04,399.247
2013-09-05,396.748
2013-09-06,399.669
2013-09-09,404.165
2013-09-10,409.284
2013-09-11,411.416
2013-09-12,409.758
2013-09-13,404.52
2013-09-16,411.182
2013-09-17,410.09
2013-09-18,406.673
2013-09-19,419.188
2013-09-20,412.999
2013-09-23,412.997
2013-09-24,410.087
2013-09-25,411.628
2013-09-26,412.078
2013-09-27,411.828
2013-09-30,408.292
2013-10-01,408.639
2013-10-02,408.921
2013-10-03,411.004
2013-10-04,411.23
2013-10-07,404.08
2013-10-08,404.662
2013-10-09,404.176
2013-10-10,404.62
2013-10-11,412.177
2013-10-14,408.718
2013-10-15,415.633
2013-10-16,415.084
2013-10-17,420.94
2013-10-18,426.75
2013-10-21,431.494
2013-10-22,434.201
2013-10-23,429.816
2013-10-24,428.351
2013-10-25,428.542
2013-10-28,428.95
2013-10-29,421.147
2013-10-30,421.741
2013-10-31,423.208
2013-11-01,419.326
2013-11-04,419.323
2013-11-05,423.855
2013-11-06,423.086
2013-11-07,419.997
2013-11-08,414.757
2013-11-11,412.599
2013-11-12,410.465
2013-11-13,404.418
2013-11-14,409.676
2013-11-15,414.991
2013-11-18,414.591
2013-11-19,412.946
2013-11-20,408.16
2013-11-21,398.859
2013-11-22,400.163
2013-11-25,401.336
2013-11-26,399.136
2013-11-27,391.874
2013-11-28,391.661
2013-11-29,391.227
2013-12-02,385.718
2013-12-03,384.042
2013-12-04,380.106
2013-12-05,377.33
2013-12-06,379.655
2013-12-09,377.696
2013-12-10,377.703
2013-12-11,373.391
2013-12-12,366.869
2013-12-13,370.216
2013-12-16,371.972
2013-12-17,368.993
2013-12-18,366.21
2013-12-19,373.181
2013-12-20,379.678
2013-12-23,385.027
2013-12-24,388.268
2013-12-25,388.268
2013-12-26,386.397
2013-12-27,386.357
2013-12-30,391.331
2013-12-31,392.666
2014-01-01,392.666
2014-01-02,394.748
2014-01-03,394.013
2014-01-06,391.217
2014-01-07,388.797
2014-01-08,388.254
2014-01-09,387.639
2014-01-10,392.084
2014-01-13,394.014
2014-01-14,383.633
2014-01-15,384.57
2014-01-16,384.631
2014-01-17,381.68
2014-01-20,382.875
2014-01-21,386.898
2014-01-22,387.492
2014-01-23,378.431
2014-01-24,373.731
2014-01-27,374.888
2014-01-28,370.129
2014-01-29,374.868
2014-01-30,370.74
2014-01-31,371.036
2014-02-03,374.057
2014-02-04,371.264
2014-02-05,370.435
2014-02-06,376.31
2014-02-07,382.873
2014-02-10,384.964
2014-02-11,390.722
2014-02-12,395.745
2014-02-13,393.627
2014-02-14,400.081
2014-02-17,403.475
2014-02-18,402.369
2014-02-19,401.216
2014-02-20,400.796
2014-02-21,402.424
2014-02-24,407.892
2014-02-25,406.638
2014-02-26,404.218
2014-02-27,399.728
2014-02-28,400.181
2014-03-03,399.936
2014-03-04,400.873
2014-03-05,407.952
2014-03-06,413.173
2014-03-07,416.875
2014-03-10,410.604
2014-03-11,406.206
2014-03-12,401.071
2014-03-13,409.945
2014-03-14,400.964
2014-03-17,403.049
2014-03-18,406.173
2014-03-19,406.658
2014-03-20,398.225
2014-03-21,403.327
2014-03-24,404.968
2014-03-25,402.926
2014-03-26,408.542
2014-03-27,406.894
2014-03-28,408.118
2014-03-31,412.729
2014-04-01,408.961
2014-04-02,409.692
2014-04-03,410.549
2014-04-04,414.316
2014-04-07,410.636
2014-04-08,412.056
2014-04-09,418.26
2014-04-10,424.95
2014-04-11,418.69
2014-04-14,413.296
2014-04-15,412.341
2014-04-16,416.195
2014-04-17,417.849
2014-04-18,417.849
2014-04-21,417.939
2014-04-22,419.329
2014-04-23,418.905
2014-04-24,419.84
2014-04-25,420.475
2014-04-28,415.996
2014-04-29,411.426
2014-04-30,413.096
2014-05-01,409.11
2014-05-02,408.158
2014-05-05,410.785
2014-05-06,416.264
2014-05-07,410.844
2014-05-08,415.332
2014-05-09,413.062
2014-05-12,413.34
2014-05-13,417.423
2014-05-14,420.007
2014-05-15,418.825
2014-05-16,416.791
2014-05-19,410.332
2014-05-20,407.222
2014-05-21,403.094
2014-05-22,409.559
2014-05-23,409.424
2014-05-26,412.12
2014-05-27,412.308
2014-05-28,414.293
2014-05-29,416.112
2014-05-30,414.37
2014-06-02,415.514
2014-06-03,410.611
2014-06-04,408.646
2014-06-05,409.737
2014-06-06,412.337
2014-06-09,412.735
2014-06-10,413.429
2014-06-11,411.688
2014-06-12,410.288
2014-06-13,406.965
2014-06-16,407.547
2014-06-17,406.118
2014-06-18,407.557
2014-06-19,416.04
2014-06-20,413.855
2014-06-23,418.726
2014-06-24,415.338
2014-06-25,414.324
2014-06-26,419.071
2014-06-27,417.541
2014-06-30,414.969
2014-07-01,418.44
2014-07-02,420.119
2014-07-03,420.67
2014-07-04,422.787
2014-07-07,422.081
2014-07-08,423.466
2014-07-09,418.994
2014-07-10,420.942
2014-07-11,420.347
2014-07-14,421.139
2014-07-15,419.407
2014-07-16,420.192
2014-07-17,422.643
2014-07-18,424.242
2014-07-21,425.221
2014-07-22,427.336
2014-07-23,433.263
2014-07-24,431.97
2014-07-25,429.987
2014-07-28,430.803
2014-07-29,430.867
2014-07-30,431.17
2014-07-31,429.483
2014-08-01,424.923
2014-08-04,424.67
2014-08-05,421.672
2014-08-06,421.194
2014-08-07,419.42
2014-08-08,414.799
2014-08-11,414.126
2014-08-12,421.827
2014-08-13,421.952
2014-08-14,425.105
2014-08-15,425.548
2014-08-18,428.277
2014-08-19,432.926
2014-08-20,433.853
2014-08-21,434.082
2014-08-22,434.779
2014-08-25,433.257
2014-08-26,432.691
2014-08-27,435.602
2014-08-28,434.311
2014-08-29,436.23
2014-09-01,434.982
2014-09-02,433.435
2014-09-03,437.593
2014-09-04,437.332
2014-09-05,435.054
2014-09-08,429.62
2014-09-09,429.101
2014-09-10,422.253
2014-09-11,416.187
2014-09-12,413.069
2014-09-15,409.054
2014-09-16,405.793
2014-09-17,405.129
2014-09-18,401.305
2014-09-19,400.891
2014-09-22,392.973
2014-09-23,394.848
2014-09-24,392.658
2014-09-25,390.396
2014-09-26,385.254
2014-09-29,379.96
2014-09-30,382.144
2014-10-01,382.183
2014-10-02,382.164
2014-10-03,376.506
2014-10-06,378.675
2014-10-07,381.472
2014-10-08,375.166
2014-10-09,382.357
2014-10-10,369.057
2014-10-13,366.387
2014-10-14,369.296
2014-10-15,371.846
2014-10-16,369.611
2014-10-17,370.133
2014-10-20,375.28
2014-10-21,377.721
2014-10-22,383.271
2014-10-23,379.929
2014-10-24,383.541
2014-10-27,385.092
2014-10-28,384.865
2014-10-29,389.276
2014-10-30,385.239
2014-10-31,386.728
2014-11-03,381.256
2014-11-04,384.116
2014-11-05,376.57
2014-11-06,374.847
2014-11-07,378.949
2014-11-10,381.774
2014-11-11,380.824
2014-11-12,381.177
2014-11-13,380.644
2014-11-14,381.079
2014-11-17,378.813
2014-11-18,378.753
2014-11-19,372.497
2014-11-20,368.197
2014-11-21,369.4
2014-11-24,371.003
2014-11-25,364.775
2014-11-26,369.369
2014-11-27,368.208
2014-11-28,361.865
2014-12-01,348.51
2014-12-02,351.404
2014-12-03,354.179
2014-12-04,355.544
2014-12-05,352.329
2014-12-08,354.071
2014-12-09,347.627
2014-12-10,344.699
2014-12-11,339.793
2014-12-12,339.07
2014-12-15,335.27
2014-12-16,333.466
2014-12-17,332.678
2014-12-18,336.451
2014-12-19,344.436
2014-12-22,351.568
2014-12-23,346.342
2014-12-24,346.814
2014-12-25,346.814
2014-12-26,347.114
2014-12-29,355.946
2014-12-30,353.324
2014-12-31,354.047
2015-01-01,354.047
2015-01-02,354.702
2015-01-05,355.124
2015-01-06,348.838
2015-01-07,344.643
2015-01-08,349.054
2015-01-09,357.97
2015-01-12,353.679
2015-01-13,352.216
2015-01-14,348.49
2015-01-15,349.683
2015-01-16,344.536
2015-01-19,345.693
2015-01-20,343.566
2015-01-21,346.841
2015-01-22,345.123
2015-01-23,343.119
2015-01-26,342.126
2015-01-27,346.149
2015-01-28,346.194
2015-01-29,338.831
2015-01-30,339.848
2015-02-02,342.36
2015-02-03,341.627
2015-02-04,348.218
2015-02-05,353.497
2015-02-06,354.255
2015-02-09,355.529
2015-02-10,353.114
2015-02-11,350.224
2015-02-12,350.212
2015-02-13,359.626
2015-02-16,360.782
2015-02-17,360.598
2015-02-18,363.198
2015-02-19,362.787
2015-02-20,363.053
2015-02-23,362.894
2015-02-24,363.817
2015-02-25,371.052
2015-02-26,366.49
2015-02-27,368.081
2015-03-02,365.878
2015-03-03,367.123
2015-03-04,366.115
2015-03-05,364.797
2015-03-06,361.914
2015-03-09,355.524
2015-03-10,351.537
2015-03-11,348.274
2015-03-12,358.118
2015-03-13,355.659
2015-03-16,354.609
2015-03-17,350.528
2015-03-18,352.935
2015-03-19,355.397
2015-03-20,363.716
2015-03-23,367.746
2015-03-24,371.252
2015-03-25,370.95
2015-03-26,364.079
2015-03-27,363.293
2015-03-30,353.51
2015-03-31,356.921
2015-04-01,353.522
2015-04-02,354.952
2015-04-03,354.952
2015-04-06,359.028
2015-04-07,358.156
2015-04-08,364.263
2015-04-09,363.115
2015-04-10,363.803
2015-04-13,358.384
2015-04-14,362.253
2015-04-15,358.283
2015-04-16,369.707
2015-04-17,364.242
2015-04-20,358.574
2015-04-21,362.329
2015-04-22,362.425
2015-04-23,362.41
2015-04-24,371.137
2015-04-27,376.73
2015-04-28,381.566
2015-04-29,379.252
2015-04-30,368.542
2015-05-01,368.392
2015-05-04,372.654
2015-05-05,377.232
2015-05-06,374.757
2015-05-07,366.791
2015-05-08,367.326
2015-05-11,369.008
2015-05-12,374.479
2015-05-13,383.0
2015-05-14,382.352
2015-05-15,384.252
2015-05-18,378.563
2015-05-19,370.866
2015-05-20,368.667
2015-05-21,372.275
2015-05-22,371.369
2015-05-25,373.041
2015-05-26,371.611
2015-05-27,367.999
2015-05-28,363.948
2015-05-29,366.678
2015-06-01,362.494
2015-06-02,363.001
2015-06-03,361.775
2015-06-04,350.6
2015-06-05,349.283
2015-06-08,349.535
2015-06-09,348.474
2015-06-10,352.741
2015-06-11,356.173
2015-06-12,355.864
2015-06-15,355.374
2015-06-16,351.98
2015-06-17,349.845
2015-06-18,352.295
2015-06-19,354.489
2015-06-22,353.263
2015-06-23,355.924
2015-06-24,352.933
2015-06-25,349.801
2015-06-26,340.093
2015-06-29,332.589
2015-06-30,336.02
2015-07-01,339.23
2015-07-02,344.306
2015-07-03,334.746
2015-07-06,329.302
2015-07-07,329.679
2015-07-08,323.898
2015-07-09,322.887
2015-07-10,322.82
2015-07-13,319.747
2015-07-14,328.348
2015-07-15,329.251
2015-07-16,330.143
2015-07-17,330.162
2015-07-20,329.428
2015-07-21,334.438
2015-07-22,328.019
2015-07-23,327.945
2015-07-24,320.777
2015-07-27,321.111
2015-07-28,319.335
2015-07-29,322.268
2015-07-30,324.152
2015-07-31,328.703
2015-08-03,324.792
2015-08-04,332.332
2015-08-05,327.048
