Date,CANADA SMALL GROWTH Small Cap
2010-08-31,809.481
2010-09-01,826.314
2010-09-02,835.299
2010-09-03,842.446
2010-09-06,849.69
2010-09-07,843.637
2010-09-08,844.66
2010-09-09,845.464
2010-09-10,856.182
2010-09-13,864.062
2010-09-14,876.345
2010-09-15,867.74
2010-09-16,872.939
2010-09-17,867.411
2010-09-20,875.688
2010-09-21,876.13
2010-09-22,879.501
2010-09-23,870.465
2010-09-24,883.443
2010-09-27,885.389
2010-09-28,891.436
2010-09-29,898.995
2010-09-30,898.132
2010-10-01,903.565
2010-10-04,892.296
2010-10-05,915.988
2010-10-06,925.479
2010-10-07,913.306
2010-10-08,921.545
2010-10-11,924.272
2010-10-12,931.025
2010-10-13,957.56
2010-10-14,954.005
2010-10-15,945.154
2010-10-18,945.037
2010-10-19,904.984
2010-10-20,932.011
2010-10-21,921.457
2010-10-22,924.873
2010-10-25,940.96
2010-10-26,940.792
2010-10-27,921.673
2010-10-28,940.664
2010-10-29,957.114
2010-11-01,963.625
2010-11-02,973.093
2010-11-03,976.85
2010-11-04,1012.555
2010-11-05,1026.022
2010-11-08,1041.778
2010-11-09,1022.066
2010-11-10,1017.568
2010-11-11,1020.511
2010-11-12,993.066
2010-11-15,992.972
2010-11-16,959.238
2010-11-17,973.935
2010-11-18,1003.798
2010-11-19,1007.263
2010-11-22,1017.16
2010-11-23,1006.496
2010-11-24,1025.725
2010-11-25,1034.478
2010-11-26,1021.751
2010-11-29,1014.707
2010-11-30,1023.609
2010-12-01,1040.98
2010-12-02,1060.962
2010-12-03,1079.695
2010-12-06,1089.305
2010-12-07,1079.293
2010-12-08,1068.027
2010-12-09,1069.739
2010-12-10,1072.792
2010-12-13,1086.33
2010-12-14,1084.364
2010-12-15,1078.588
2010-12-16,1063.129
2010-12-17,1069.422
2010-12-20,1069.254
2010-12-21,1083.242
2010-12-22,1073.181
2010-12-23,1079.66
2010-12-24,1084.428
2010-12-27,1081.901
2010-12-28,1091.919
2010-12-29,1104.974
2010-12-30,1104.989
2010-12-31,1115.799
2011-01-03,1119.517
2011-01-04,1098.381
2011-01-05,1097.024
2011-01-06,1077.225
2011-01-07,1082.587
2011-01-10,1084.76
2011-01-11,1105.099
2011-01-12,1125.167
2011-01-13,1111.798
2011-01-14,1104.988
2011-01-17,1108.52
2011-01-18,1114.477
2011-01-19,1102.818
2011-01-20,1077.515
2011-01-21,1074.027
2011-01-24,1077.429
2011-01-25,1066.789
2011-01-26,1092.979
2011-01-27,1085.268
2011-01-28,1095.198
2011-01-31,1094.073
2011-02-01,1122.296
2011-02-02,1124.535
2011-02-03,1150.488
2011-02-04,1148.844
2011-02-07,1157.305
2011-02-08,1162.779
2011-02-09,1142.478
2011-02-10,1141.293
2011-02-11,1140.47
2011-02-14,1157.304
2011-02-15,1166.636
2011-02-16,1175.19
2011-02-17,1177.72
2011-02-18,1178.994
2011-02-21,1177.616
2011-02-22,1154.543
2011-02-23,1146.022
2011-02-24,1137.29
2011-02-25,1160.684
2011-02-28,1166.792
2011-03-01,1178.707
2011-03-02,1177.264
2011-03-03,1175.986
2011-03-04,1193.781
2011-03-07,1177.867
2011-03-08,1160.596
2011-03-09,1148.077
2011-03-10,1113.426
2011-03-11,1119.705
2011-03-14,1099.35
2011-03-15,1076.408
2011-03-16,1066.039
2011-03-17,1086.454
2011-03-18,1101.855
2011-03-21,1135.045
2011-03-22,1134.445
2011-03-23,1146.84
2011-03-24,1150.516
2011-03-25,1146.738
2011-03-28,1132.741
2011-03-29,1129.928
2011-03-30,1150.153
2011-03-31,1157.132
2011-04-01,1165.165
2011-04-04,1177.567
2011-04-05,1201.327
2011-04-06,1211.775
2011-04-07,1203.222
2011-04-08,1219.434
2011-04-11,1191.423
2011-04-12,1157.69
2011-04-13,1176.708
2011-04-14,1182.084
2011-04-15,1174.157
2011-04-18,1151.924
2011-04-19,1169.884
2011-04-20,1194.28
2011-04-21,1199.694
2011-04-22,1199.694
2011-04-25,1190.634
2011-04-26,1183.767
2011-04-27,1185.843
2011-04-28,1197.891
2011-04-29,1199.539
2011-05-02,1184.25
2011-05-03,1156.535
2011-05-04,1144.839
2011-05-05,1110.288
2011-05-06,1124.691
2011-05-09,1134.389
2011-05-10,1138.349
2011-05-11,1114.843
2011-05-12,1095.719
2011-05-13,1092.061
2011-05-16,1080.111
2011-05-17,1068.213
2011-05-18,1090.857
2011-05-19,1094.329
2011-05-20,1104.719
2011-05-23,1098.686
2011-05-24,1102.206
2011-05-25,1114.02
2011-05-26,1115.288
2011-05-27,1126.914
2011-05-30,1132.796
2011-05-31,1141.415
2011-06-01,1122.194
2011-06-02,1103.706
2011-06-03,1098.756
2011-06-06,1077.834
2011-06-07,1078.681
2011-06-08,1047.759
2011-06-09,1063.55
2011-06-10,1049.39
2011-06-13,1026.248
2011-06-14,1052.724
2011-06-15,1038.909
2011-06-16,1007.363
2011-06-17,1010.379
2011-06-20,1010.177
2011-06-21,1049.94
2011-06-22,1058.787
2011-06-23,1040.885
2011-06-24,1027.725
2011-06-27,1016.055
2011-06-28,1028.619
2011-06-29,1057.619
2011-06-30,1071.706
2011-07-01,1074.713
2011-07-04,1086.934
2011-07-05,1102.929
2011-07-06,1104.626
2011-07-07,1116.515
2011-07-08,1102.83
2011-07-11,1076.522
2011-07-12,1091.46
2011-07-13,1129.408
2011-07-14,1120.295
2011-07-15,1128.589
2011-07-18,1138.471
2011-07-19,1139.044
2011-07-20,1147.498
2011-07-21,1150.614
2011-07-22,1157.216
2011-07-25,1156.081
2011-07-26,1155.218
2011-07-27,1120.884
2011-07-28,1122.326
2011-07-29,1112.701
2011-08-01,1105.863
2011-08-02,1115.913
2011-08-03,1106.313
2011-08-04,1035.55
2011-08-05,996.53
2011-08-08,951.844
2011-08-09,980.33
2011-08-10,1011.907
2011-08-11,1027.318
2011-08-12,1027.391
2011-08-15,1049.246
2011-08-16,1041.299
2011-08-17,1045.401
2011-08-18,1006.495
2011-08-19,1006.604
2011-08-22,1024.361
2011-08-23,1020.273
2011-08-24,1004.282
2011-08-25,1014.083
2011-08-26,1030.359
2011-08-29,1052.61
2011-08-30,1071.895
2011-08-31,1076.699
2011-09-01,1071.393
2011-09-02,1072.512
2011-09-05,1061.466
2011-09-06,1054.761
2011-09-07,1068.364
2011-09-08,1082.219
2011-09-09,1049.242
2011-09-12,1023.18
2011-09-13,1034.406
2011-09-14,1033.667
2011-09-15,1040.621
2011-09-16,1055.502
2011-09-19,1032.438
2011-09-20,1045.13
2011-09-21,1018.306
2011-09-22,933.005
2011-09-23,903.955
2011-09-26,901.201
2011-09-27,932.501
2011-09-28,897.746
2011-09-29,878.539
2011-09-30,866.979
2011-10-03,834.074
2011-10-04,807.361
2011-10-05,846.567
2011-10-06,879.803
2011-10-07,877.012
2011-10-10,880.985
2011-10-11,908.942
2011-10-12,936.998
2011-10-13,922.238
2011-10-14,949.131
2011-10-17,927.903
2011-10-18,942.532
2011-10-19,922.045
2011-10-20,907.027
2011-10-21,925.119
2011-10-24,952.54
2011-10-25,947.874
2011-10-26,959.88
2011-10-27,1000.063
2011-10-28,1009.681
2011-10-31,987.63
2011-11-01,960.535
2011-11-02,980.349
2011-11-03,1001.749
2011-11-04,995.803
2011-11-07,1008.778
2011-11-08,1011.783
2011-11-09,976.254
2011-11-10,965.799
2011-11-11,990.138
2011-11-14,979.169
2011-11-15,972.941
2011-11-16,964.932
2011-11-17,940.153
2011-11-18,932.662
2011-11-21,902.91
2011-11-22,912.358
2011-11-23,883.081
2011-11-24,878.169
2011-11-25,874.798
2011-11-28,904.949
2011-11-29,910.618
2011-11-30,960.955
2011-12-01,957.945
2011-12-02,955.019
2011-12-05,955.948
2011-12-06,957.464
2011-12-07,955.761
2011-12-08,934.851
2011-12-09,939.123
2011-12-12,922.65
2011-12-13,896.852
2011-12-14,860.12
2011-12-15,859.302
2011-12-16,877.414
2011-12-19,866.72
2011-12-20,902.93
2011-12-21,902.991
2011-12-22,902.401
2011-12-23,912.186
2011-12-26,912.186
2011-12-27,911.025
2011-12-28,886.153
2011-12-29,901.133
2011-12-30,912.089
2012-01-02,912.089
2012-01-03,952.62
2012-01-04,950.454
2012-01-05,947.952
2012-01-06,942.808
2012-01-09,941.541
2012-01-10,958.171
2012-01-11,952.38
2012-01-12,953.355
2012-01-13,940.056
2012-01-16,950.135
2012-01-17,948.652
2012-01-18,956.908
2012-01-19,964.067
2012-01-20,963.516
2012-01-23,976.477
2012-01-24,961.406
2012-01-25,984.518
2012-01-26,1001.172
2012-01-27,1006.275
2012-01-30,998.779
2012-01-31,1002.772
2012-02-01,1012.617
2012-02-02,1021.523
2012-02-03,1015.667
2012-02-06,1012.106
2012-02-07,1004.953
2012-02-08,999.806
2012-02-09,1001.932
2012-02-10,984.786
2012-02-13,984.504
2012-02-14,978.392
2012-02-15,980.851
2012-02-16,985.941
2012-02-17,983.656
2012-02-20,988.315
2012-02-21,1007.909
2012-02-22,1014.759
2012-02-23,1025.739
2012-02-24,1022.337
2012-02-27,1010.711
2012-02-28,1019.81
2012-02-29,1018.606
2012-03-01,1020.399
2012-03-02,1012.796
2012-03-05,987.344
2012-03-06,958.706
2012-03-07,972.0
2012-03-08,989.125
2012-03-09,996.199
2012-03-12,982.411
2012-03-13,985.972
2012-03-14,961.12
2012-03-15,961.486
2012-03-16,960.098
2012-03-19,958.189
2012-03-20,949.023
2012-03-21,946.904
2012-03-22,928.29
2012-03-23,944.822
2012-03-26,960.336
2012-03-27,949.719
2012-03-28,928.143
2012-03-29,922.965
2012-03-30,934.899
2012-04-02,947.381
2012-04-03,933.94
2012-04-04,910.603
2012-04-05,907.913
2012-04-06,907.913
2012-04-09,889.472
2012-04-10,882.171
2012-04-11,889.212
2012-04-12,913.915
2012-04-13,901.382
2012-04-16,881.323
2012-04-17,899.619
2012-04-18,901.835
2012-04-19,900.129
2012-04-20,901.681
2012-04-23,880.193
2012-04-24,877.703
2012-04-25,901.107
2012-04-26,913.643
2012-04-27,919.323
2012-04-30,918.474
2012-05-01,930.332
2012-05-02,920.231
2012-05-03,898.475
2012-05-04,885.039
2012-05-07,873.249
2012-05-08,852.8
2012-05-09,851.632
2012-05-10,860.533
2012-05-11,857.816
2012-05-14,822.23
2012-05-15,796.218
2012-05-16,789.038
2012-05-17,799.208
2012-05-18,797.712
2012-05-21,794.706
2012-05-22,809.602
2012-05-23,814.316
2012-05-24,816.256
2012-05-25,824.333
2012-05-28,829.371
2012-05-29,831.095
2012-05-30,812.496
2012-05-31,808.595
2012-06-01,808.239
2012-06-04,807.237
2012-06-05,829.705
2012-06-06,844.751
2012-06-07,837.08
2012-06-08,827.207
2012-06-11,820.584
2012-06-12,825.145
2012-06-13,823.746
2012-06-14,819.073
2012-06-15,816.932
2012-06-18,828.512
2012-06-19,840.923
2012-06-20,834.365
2012-06-21,796.725
2012-06-22,789.299
2012-06-25,776.784
2012-06-26,769.079
2012-06-27,777.236
2012-06-28,757.678
2012-06-29,793.216
2012-07-02,793.527
2012-07-03,821.895
2012-07-04,828.665
2012-07-05,824.747
2012-07-06,806.907
2012-07-09,802.866
2012-07-10,787.427
2012-07-11,783.121
2012-07-12,769.365
2012-07-13,784.691
2012-07-16,785.858
2012-07-17,782.65
2012-07-18,784.782
2012-07-19,799.041
2012-07-20,796.145
2012-07-23,780.529
2012-07-24,777.96
2012-07-25,788.153
2012-07-26,808.064
2012-07-27,818.204
2012-07-30,821.429
2012-07-31,811.903
2012-08-01,807.699
2012-08-02,800.386
2012-08-03,816.531
2012-08-06,816.653
2012-08-07,836.824
2012-08-08,834.686
2012-08-09,844.84
2012-08-10,843.823
2012-08-13,836.629
2012-08-14,832.445
2012-08-15,838.785
2012-08-16,850.788
2012-08-17,854.92
2012-08-20,853.227
2012-08-21,869.169
2012-08-22,868.883
2012-08-23,870.575
2012-08-24,870.762
2012-08-27,864.931
2012-08-28,861.086
2012-08-29,851.986
2012-08-30,833.045
2012-08-31,855.526
2012-09-03,855.18
2012-09-04,859.953
2012-09-05,854.083
2012-09-06,879.6
2012-09-07,897.164
2012-09-10,892.351
2012-09-11,894.654
2012-09-12,888.937
2012-09-13,905.972
2012-09-14,925.506
2012-09-17,917.221
2012-09-18,916.133
2012-09-19,920.062
2012-09-20,918.966
2012-09-21,928.59
2012-09-24,909.037
2012-09-25,902.45
2012-09-26,892.566
2012-09-27,909.662
2012-09-28,912.425
2012-10-01,918.715
2012-10-02,916.768
2012-10-03,908.195
2012-10-04,925.173
2012-10-05,927.476
2012-10-08,927.001
2012-10-09,908.633
2012-10-10,907.277
2012-10-11,908.834
2012-10-12,902.272
2012-10-15,895.006
2012-10-16,903.781
2012-10-17,917.983
2012-10-18,914.76
2012-10-19,899.841
2012-10-22,901.381
2012-10-23,891.425
2012-10-24,887.387
2012-10-25,894.999
2012-10-26,892.084
2012-10-29,889.63
2012-10-30,891.426
2012-10-31,900.698
2012-11-01,910.952
2012-11-02,899.672
2012-11-05,894.717
2012-11-06,900.143
2012-11-07,893.65
2012-11-08,896.709
2012-11-09,888.818
2012-11-12,886.484
2012-11-13,877.754
2012-11-14,857.846
2012-11-15,842.063
2012-11-16,845.961
2012-11-19,870.975
2012-11-20,863.338
2012-11-21,864.537
2012-11-22,866.976
2012-11-23,880.5
2012-11-26,872.241
2012-11-27,864.285
2012-11-28,865.712
2012-11-29,868.852
2012-11-30,868.789
2012-12-03,862.834
2012-12-04,857.275
2012-12-05,851.386
2012-12-06,856.307
2012-12-07,861.197
2012-12-10,871.561
2012-12-11,873.976
2012-12-12,885.757
2012-12-13,877.505
2012-12-14,879.057
2012-12-17,875.589
2012-12-18,870.431
2012-12-19,870.012
2012-12-20,865.835
2012-12-21,855.429
2012-12-24,858.731
2012-12-25,858.731
2012-12-26,856.96
2012-12-27,861.444
2012-12-28,857.825
2012-12-31,872.894
2013-01-01,872.894
2013-01-02,902.323
2013-01-03,884.821
2013-01-04,891.308
2013-01-07,891.147
2013-01-08,891.51
2013-01-09,889.296
2013-01-10,895.187
2013-01-11,894.843
2013-01-14,891.719
2013-01-15,897.21
2013-01-16,894.595
2013-01-17,901.671
2013-01-18,894.716
2013-01-21,894.714
2013-01-22,899.806
2013-01-23,891.709
2013-01-24,880.738
2013-01-25,869.036
2013-01-28,860.413
2013-01-29,871.155
2013-01-30,873.61
2013-01-31,875.75
2013-02-01,880.195
2013-02-04,875.879
2013-02-05,876.146
2013-02-06,879.497
2013-02-07,880.8
2013-02-08,878.783
2013-02-11,866.085
2013-02-12,870.505
2013-02-13,866.166
2013-02-14,864.866
2013-02-15,854.906
2013-02-18,851.52
2013-02-19,852.639
2013-02-20,832.018
2013-02-21,829.966
2013-02-22,830.846
2013-02-25,832.783
2013-02-26,828.73
2013-02-27,828.474
2013-02-28,829.433
2013-03-01,822.933
2013-03-04,813.956
2013-03-05,815.269
2013-03-06,827.92
2013-03-07,831.907
2013-03-08,836.519
2013-03-11,838.785
2013-03-12,845.495
2013-03-13,834.573
2013-03-14,837.867
2013-03-15,854.888
2013-03-18,853.726
2013-03-19,848.7
2013-03-20,848.175
2013-03-21,855.647
2013-03-22,854.775
2013-03-25,848.661
2013-03-26,850.786
2013-03-27,856.607
2013-03-28,858.778
2013-03-29,858.778
2013-04-01,849.767
2013-04-02,836.561
2013-04-03,816.438
2013-04-04,820.445
2013-04-05,821.143
2013-04-08,820.981
2013-04-09,837.509
2013-04-10,834.235
2013-04-11,833.478
2013-04-12,812.422
2013-04-15,763.711
2013-04-16,769.095
2013-04-17,744.243
2013-04-18,755.886
2013-04-19,761.106
2013-04-22,766.469
2013-04-23,766.344
2013-04-24,785.008
2013-04-25,803.881
2013-04-26,794.562
2013-04-29,803.146
2013-04-30,816.018
2013-05-01,802.288
2013-05-02,802.328
2013-05-03,805.781
2013-05-06,801.748
2013-05-07,794.407
2013-05-08,808.444
2013-05-09,809.257
2013-05-10,803.327
2013-05-13,796.428
2013-05-14,792.995
2013-05-15,781.091
2013-05-16,787.754
2013-05-17,776.153
2013-05-20,775.7
2013-05-21,784.951
2013-05-22,781.375
2013-05-23,780.324
2013-05-24,779.635
2013-05-27,786.738
2013-05-28,776.886
2013-05-29,779.316
2013-05-30,796.477
2013-05-31,789.89
2013-06-03,791.683
2013-06-04,788.019
2013-06-05,781.685
2013-06-06,786.306
2013-06-07,789.352
2013-06-10,792.744
2013-06-11,779.015
2013-06-12,772.851
2013-06-13,779.917
2013-06-14,776.299
2013-06-17,782.399
2013-06-18,777.341
2013-06-19,775.075
2013-06-20,738.58
2013-06-21,732.386
2013-06-24,711.714
2013-06-25,726.581
2013-06-26,722.126
2013-06-27,726.681
2013-06-28,739.581
2013-07-01,742.891
2013-07-02,739.602
2013-07-03,743.301
2013-07-04,746.87
2013-07-05,741.104
2013-07-08,743.949
2013-07-09,748.446
2013-07-10,754.44
2013-07-11,779.331
2013-07-12,777.234
2013-07-15,777.673
2013-07-16,781.027
2013-07-17,775.773
2013-07-18,782.686
2013-07-19,791.11
2013-07-22,800.611
2013-07-23,809.553
2013-07-24,801.463
2013-07-25,806.255
2013-07-26,804.129
2013-07-29,806.571
2013-07-30,802.83
2013-07-31,803.652
2013-08-01,803.655
2013-08-02,796.364
2013-08-05,793.952
2013-08-06,784.937
2013-08-07,782.428
2013-08-08,801.318
2013-08-09,807.6
2013-08-12,815.493
2013-08-13,813.812
2013-08-14,818.925
2013-08-15,824.019
2013-08-16,824.646
2013-08-19,813.467
2013-08-20,815.985
2013-08-21,802.899
2013-08-22,802.652
2013-08-23,809.376
2013-08-26,812.261
2013-08-27,799.318
2013-08-28,798.006
2013-08-29,802.977
2013-08-30,798.398
2013-09-02,798.853
2013-09-03,803.763
2013-09-04,810.718
2013-09-05,809.036
2013-09-06,823.928
2013-09-09,824.213
2013-09-10,821.331
2013-09-11,822.342
2013-09-12,813.818
2013-09-13,816.968
2013-09-16,822.688
2013-09-17,824.8
2013-09-18,840.25
2013-09-19,847.629
2013-09-20,827.875
2013-09-23,821.481
2013-09-24,829.931
2013-09-25,831.622
2013-09-26,823.499
2013-09-27,829.31
2013-09-30,829.246
2013-10-01,824.696
2013-10-02,824.881
2013-10-03,819.875
2013-10-04,823.104
2013-10-07,826.119
2013-10-08,815.918
2013-10-09,809.0
2013-10-10,818.066
2013-10-11,814.656
2013-10-14,817.727
2013-10-15,818.229
2013-10-16,819.89
2013-10-17,838.769
2013-10-18,844.729
2013-10-21,848.144
2013-10-22,858.61
2013-10-23,843.181
2013-10-24,849.331
2013-10-25,852.877
2013-10-28,851.277
2013-10-29,850.815
2013-10-30,852.283
2013-10-31,854.786
2013-11-01,849.047
2013-11-04,857.128
2013-11-05,852.706
2013-11-06,858.3
2013-11-07,846.938
2013-11-08,847.269
2013-11-11,849.539
2013-11-12,842.85
2013-11-13,846.602
2013-11-14,853.837
2013-11-15,857.397
2013-11-18,855.133
2013-11-19,852.635
2013-11-20,847.01
2013-11-21,845.753
2013-11-22,846.431
2013-11-25,841.159
2013-11-26,838.577
2013-11-27,838.692
2013-11-28,841.17
2013-11-29,845.743
2013-12-02,837.442
2013-12-03,830.901
2013-12-04,834.13
2013-12-05,837.019
2013-12-06,839.384
2013-12-09,837.603
2013-12-10,847.641
2013-12-11,837.135
2013-12-12,833.786
2013-12-13,842.807
2013-12-16,850.552
2013-12-17,849.443
2013-12-18,848.813
2013-12-19,844.571
2013-12-20,845.515
2013-12-23,853.056
2013-12-24,856.75
2013-12-25,856.75
2013-12-26,855.542
2013-12-27,856.412
2013-12-30,860.768
2013-12-31,868.113
2014-01-01,868.113
2014-01-02,868.087
2014-01-03,867.351
2014-01-06,866.111
2014-01-07,866.868
2014-01-08,861.857
2014-01-09,850.437
2014-01-10,854.34
2014-01-13,860.273
2014-01-14,853.036
2014-01-15,859.025
2014-01-16,865.723
2014-01-17,872.065
2014-01-20,873.231
2014-01-21,874.701
2014-01-22,863.583
2014-01-23,856.584
2014-01-24,846.223
2014-01-27,835.23
2014-01-28,835.236
2014-01-29,838.753
2014-01-30,840.215
2014-01-31,841.474
2014-02-03,832.608
2014-02-04,838.155
2014-02-05,841.512
2014-02-06,854.545
2014-02-07,865.781
2014-02-10,863.127
2014-02-11,875.063
2014-02-12,874.142
2014-02-13,889.103
2014-02-14,899.434
2014-02-17,899.885
2014-02-18,902.322
2014-02-19,889.752
2014-02-20,898.857
2014-02-21,892.736
2014-02-24,900.536
2014-02-25,893.473
2014-02-26,892.615
2014-02-27,893.96
2014-02-28,909.46
2014-03-03,906.059
2014-03-04,913.677
2014-03-05,922.7
2014-03-06,933.156
2014-03-07,923.852
2014-03-10,915.002
2014-03-11,914.762
2014-03-12,911.353
2014-03-13,921.91
2014-03-14,920.621
2014-03-17,917.351
2014-03-18,921.004
2014-03-19,910.607
2014-03-20,909.528
2014-03-21,909.0
2014-03-24,896.681
2014-03-25,905.65
2014-03-26,897.007
2014-03-27,904.894
2014-03-28,912.637
2014-03-31,919.199
2014-04-01,921.245
2014-04-02,935.311
2014-04-03,935.898
2014-04-04,942.571
2014-04-07,927.641
2014-04-08,941.479
2014-04-09,950.123
2014-04-10,940.813
2014-04-11,929.665
2014-04-14,931.507
2014-04-15,925.466
2014-04-16,934.498
2014-04-17,940.23
2014-04-18,940.23
2014-04-21,941.258
2014-04-22,944.783
2014-04-23,948.725
2014-04-24,952.24
2014-04-25,950.206
2014-04-28,941.406
2014-04-29,951.962
2014-04-30,950.859
2014-05-01,954.533
2014-05-02,972.837
2014-05-05,967.429
2014-05-06,966.919
2014-05-07,963.316
2014-05-08,955.004
2014-05-09,946.001
2014-05-12,955.722
2014-05-13,959.644
2014-05-14,957.65
2014-05-15,946.14
2014-05-16,939.755
2014-05-19,941.963
2014-05-20,934.558
2014-05-21,941.793
2014-05-22,948.378
2014-05-23,953.196
2014-05-26,958.409
2014-05-27,948.733
2014-05-28,946.83
2014-05-29,952.121
2014-05-30,949.933
2014-06-02,954.084
2014-06-03,957.916
2014-06-04,961.185
2014-06-05,963.781
2014-06-06,970.607
2014-06-09,977.068
2014-06-10,977.13
2014-06-11,983.429
2014-06-12,994.359
2014-06-13,1005.598
2014-06-16,1009.296
2014-06-17,1010.819
2014-06-18,1014.983
2014-06-19,1025.021
2014-06-20,1028.475
2014-06-23,1033.375
2014-06-24,1019.213
2014-06-25,1020.413
2014-06-26,1023.89
2014-06-27,1026.507
2014-06-30,1041.68
2014-07-01,1041.045
2014-07-02,1043.638
2014-07-03,1047.343
2014-07-04,1049.428
2014-07-07,1032.798
2014-07-08,1027.181
2014-07-09,1040.788
2014-07-10,1025.61
2014-07-11,1019.271
2014-07-14,1016.622
2014-07-15,1000.294
2014-07-16,1009.467
2014-07-17,1008.339
2014-07-18,1013.295
2014-07-21,1010.153
2014-07-22,1014.137
2014-07-23,1017.789
2014-07-24,1014.425
2014-07-25,1016.313
2014-07-28,1012.778
2014-07-29,1009.888
2014-07-30,1003.172
2014-07-31,989.244
2014-08-01,987.953
2014-08-04,986.053
2014-08-05,975.845
2014-08-06,983.761
2014-08-07,986.408
2014-08-08,987.922
2014-08-11,996.772
2014-08-12,994.466
2014-08-13,1000.88
2014-08-14,992.466
2014-08-15,992.829
2014-08-18,1001.516
2014-08-19,1010.918
2014-08-20,1012.773
2014-08-21,1013.44
2014-08-22,1012.26
2014-08-25,1011.116
2014-08-26,1018.874
2014-08-27,1021.846
2014-08-28,1021.907
2014-08-29,1029.377
2014-09-01,1027.625
2014-09-02,1015.899
2014-09-03,1018.045
2014-09-04,1008.616
2014-09-05,1004.402
2014-09-08,990.053
2014-09-09,984.57
2014-09-10,986.172
2014-09-11,985.231
2014-09-12,978.228
2014-09-15,970.921
2014-09-16,973.216
2014-09-17,973.129
2014-09-18,973.823
2014-09-19,960.161
2014-09-22,928.429
2014-09-23,926.676
2014-09-24,933.758
2014-09-25,921.322
2014-09-26,922.575
2014-09-29,928.45
2014-09-30,919.864
2014-10-01,907.001
2014-10-02,903.885
2014-10-03,893.808
2014-10-06,899.914
2014-10-07,890.154
2014-10-08,899.755
2014-10-09,885.398
2014-10-10,860.218
2014-10-13,858.607
2014-10-14,844.43
2014-10-15,828.199
2014-10-16,847.022
2014-10-17,859.824
2014-10-20,864.167
2014-10-21,885.245
2014-10-22,864.322
2014-10-23,873.17
2014-10-24,873.881
2014-10-27,857.766
2014-10-28,874.556
2014-10-29,873.002
2014-10-30,856.325
2014-10-31,855.622
2014-11-03,852.923
2014-11-04,828.894
2014-11-05,837.797
2014-11-06,844.868
2014-11-07,866.709
2014-11-10,855.955
2014-11-11,861.528
2014-11-12,868.345
2014-11-13,853.559
2014-11-14,866.215
2014-11-17,875.724
2014-11-18,880.053
2014-11-19,868.105
2014-11-20,881.67
2014-11-21,895.402
2014-11-24,881.178
2014-11-25,882.834
2014-11-26,877.897
2014-11-27,853.088
2014-11-28,836.93
2014-12-01,825.519
2014-12-02,824.8
2014-12-03,838.886
2014-12-04,818.434
2014-12-05,822.696
2014-12-08,797.634
2014-12-09,808.458
2014-12-10,783.906
2014-12-11,780.94
2014-12-12,767.548
2014-12-15,759.376
2014-12-16,765.445
2014-12-17,786.502
2014-12-18,798.559
2014-12-19,806.903
2014-12-22,789.223
2014-12-23,798.65
2014-12-24,805.077
2014-12-25,805.077
2014-12-26,804.938
2014-12-29,807.335
2014-12-30,809.302
2014-12-31,815.376
2015-01-01,815.376
2015-01-02,816.035
2015-01-05,793.89
2015-01-06,779.714
2015-01-07,776.342
2015-01-08,780.864
2015-01-09,781.577
2015-01-12,769.558
2015-01-13,765.67
2015-01-14,759.857
2015-01-15,762.509
2015-01-16,773.78
2015-01-19,778.113
2015-01-20,762.303
2015-01-21,758.53
2015-01-22,760.281
2015-01-23,758.627
2015-01-26,758.701
2015-01-27,767.365
2015-01-28,746.959
2015-01-29,738.869
2015-01-30,744.623
2015-02-02,759.81
2015-02-03,775.321
2015-02-04,766.973
2015-02-05,781.693
2015-02-06,775.37
2015-02-09,783.9
2015-02-10,775.213
2015-02-11,769.034
2015-02-12,789.822
2015-02-13,798.675
2015-02-16,796.819
2015-02-17,798.584
2015-02-18,796.971
2015-02-19,789.874
2015-02-20,788.328
2015-02-23,780.279
2015-02-24,781.538
2015-02-25,795.852
2015-02-26,786.209
2015-02-27,786.094
2015-03-02,781.782
2015-03-03,783.913
2015-03-04,781.857
2015-03-05,777.566
2015-03-06,757.944
2015-03-09,751.453
2015-03-10,738.151
2015-03-11,736.368
2015-03-12,741.063
2015-03-13,726.812
2015-03-16,729.824
2015-03-17,734.819
2015-03-18,745.001
2015-03-19,742.464
2015-03-20,756.02
2015-03-23,764.088
2015-03-24,768.33
2015-03-25,766.856
2015-03-26,768.348
2015-03-27,763.681
2015-03-30,754.293
2015-03-31,753.961
2015-04-01,760.516
2015-04-02,769.104
2015-04-03,769.104
2015-04-06,792.716
2015-04-07,794.285
2015-04-08,786.405
2015-04-09,783.136
2015-04-10,789.384
2015-04-13,789.127
2015-04-14,798.706
2015-04-15,807.335
2015-04-16,816.063
2015-04-17,814.911
2015-04-20,813.672
2015-04-21,803.567
2015-04-22,797.548
2015-04-23,810.017
2015-04-24,807.937
2015-04-27,812.082
2015-04-28,819.93
2015-04-29,830.965
2015-04-30,817.48
2015-05-01,817.202
2015-05-04,825.197
2015-05-05,823.546
2015-05-06,813.406
2015-05-07,804.173
2015-05-08,815.269
2015-05-11,814.797
2015-05-12,821.089
2015-05-13,822.161
2015-05-14,826.837
2015-05-15,828.271
2015-05-18,819.772
2015-05-19,812.016
2015-05-20,816.301
2015-05-21,821.676
2015-05-22,818.058
2015-05-25,816.867
2015-05-26,800.045
2015-05-27,800.071
2015-05-28,797.611
2015-05-29,799.734
2015-06-01,801.248
2015-06-02,812.025
2015-06-03,814.706
2015-06-04,805.774
