Date,FRANCE SMID GROWTH SMID (Small+Mid Cap)
2010-09-17,704.427
2010-09-20,718.019
2010-09-21,721.46
2010-09-22,729.375
2010-09-23,722.537
2010-09-24,739.526
2010-09-27,739.332
2010-09-28,745.286
2010-09-29,750.169
2010-09-30,750.418
2010-10-01,756.744
2010-10-04,748.79
2010-10-05,769.726
2010-10-06,776.503
2010-10-07,776.567
2010-10-08,774.925
2010-10-11,778.052
2010-10-12,775.668
2010-10-13,792.483
2010-10-14,800.475
2010-10-15,797.109
2010-10-18,795.23
2010-10-19,780.78
2010-10-20,793.971
2010-10-21,806.299
2010-10-22,800.414
2010-10-25,804.974
2010-10-26,796.481
2010-10-27,786.672
2010-10-28,796.205
2010-10-29,796.545
2010-11-01,803.701
2010-11-02,815.932
2010-11-03,812.198
2010-11-04,829.595
2010-11-05,821.949
2010-11-08,812.461
2010-11-09,819.951
2010-11-10,797.679
2010-11-11,788.211
2010-11-12,786.596
2010-11-15,787.443
2010-11-16,767.163
2010-11-17,769.313
2010-11-18,783.086
2010-11-19,786.02
2010-11-22,776.901
2010-11-23,757.524
2010-11-24,767.122
2010-11-25,769.626
2010-11-26,760.311
2010-11-29,738.441
2010-11-30,735.443
2010-12-01,755.044
2010-12-02,776.816
2010-12-03,795.141
2010-12-06,791.757
2010-12-07,805.019
2010-12-08,795.083
2010-12-09,791.574
2010-12-10,793.989
2010-12-13,810.37
2010-12-14,810.392
2010-12-15,807.598
2010-12-16,802.845
2010-12-17,807.635
2010-12-20,806.21
2010-12-21,814.082
2010-12-22,814.724
2010-12-23,811.589
2010-12-24,810.001
2010-12-27,806.702
2010-12-28,807.536
2010-12-29,812.397
2010-12-30,818.894
2010-12-31,821.484
2011-01-03,832.202
2011-01-04,834.543
2011-01-05,821.609
2011-01-06,817.011
2011-01-07,812.581
2011-01-10,801.754
2011-01-11,813.839
2011-01-12,824.3
2011-01-13,832.687
2011-01-14,836.639
2011-01-17,832.019
2011-01-18,844.572
2011-01-19,842.665
2011-01-20,820.885
2011-01-21,837.016
2011-01-24,837.756
2011-01-25,840.675
2011-01-26,855.676
2011-01-27,863.08
2011-01-28,848.19
2011-01-31,848.05
2011-02-01,866.218
2011-02-02,867.437
2011-02-03,854.518
2011-02-04,854.796
2011-02-07,863.377
2011-02-08,875.828
2011-02-09,878.542
2011-02-10,874.284
2011-02-11,881.414
2011-02-14,880.494
2011-02-15,878.306
2011-02-16,883.47
2011-02-17,892.823
2011-02-18,894.806
2011-02-21,885.623
2011-02-22,883.906
2011-02-23,877.188
2011-02-24,869.494
2011-02-25,887.866
2011-02-28,902.765
2011-03-01,901.161
2011-03-02,901.849
2011-03-03,914.846
2011-03-04,913.755
2011-03-07,919.658
2011-03-08,912.546
2011-03-09,910.485
2011-03-10,891.471
2011-03-11,883.299
2011-03-14,881.876
2011-03-15,865.648
2011-03-16,847.274
2011-03-17,868.851
2011-03-18,883.664
2011-03-21,906.829
2011-03-22,905.293
2011-03-23,902.884
2011-03-24,923.8
2011-03-25,924.16
2011-03-28,927.445
2011-03-29,931.029
2011-03-30,937.836
2011-03-31,940.238
2011-04-01,949.195
2011-04-04,968.381
2011-04-05,965.998
2011-04-06,973.116
2011-04-07,960.056
2011-04-08,973.042
2011-04-11,967.432
2011-04-12,954.114
2011-04-13,968.168
2011-04-14,962.696
2011-04-15,962.311
2011-04-18,933.005
2011-04-19,942.106
2011-04-20,978.535
2011-04-21,982.423
2011-04-22,982.423
2011-04-25,981.715
2011-04-26,993.701
2011-04-27,995.67
2011-04-28,1011.622
2011-04-29,1016.657
2011-05-02,1024.774
2011-05-03,1014.287
2011-05-04,1005.203
2011-05-05,985.823
2011-05-06,988.603
2011-05-09,978.838
2011-05-10,990.657
2011-05-11,988.469
2011-05-12,977.171
2011-05-13,980.453
2011-05-16,977.76
2011-05-17,959.077
2011-05-18,968.788
2011-05-19,977.987
2011-05-20,971.591
2011-05-23,946.572
2011-05-24,955.311
2011-05-25,952.91
2011-05-26,956.805
2011-05-27,973.745
2011-05-30,977.329
2011-05-31,993.778
2011-06-01,994.514
2011-06-02,983.231
2011-06-03,993.082
2011-06-06,995.588
2011-06-07,1001.262
2011-06-08,981.257
2011-06-09,985.701
2011-06-10,964.188
2011-06-13,964.651
2011-06-14,982.708
2011-06-15,961.287
2011-06-16,942.945
2011-06-17,953.875
2011-06-20,948.831
2011-06-21,971.679
2011-06-22,974.445
2011-06-23,937.486
2011-06-24,940.002
2011-06-27,950.843
2011-06-28,961.482
2011-06-29,984.308
2011-06-30,1003.995
2011-07-01,1004.888
2011-07-04,1014.912
2011-07-05,1007.501
2011-07-06,995.448
2011-07-07,1006.943
2011-07-08,987.544
2011-07-11,949.343
2011-07-12,942.543
2011-07-13,961.938
2011-07-14,946.615
2011-07-15,941.335
2011-07-18,917.41
2011-07-19,945.956
2011-07-20,954.218
2011-07-21,975.967
2011-07-22,979.013
2011-07-25,976.627
2011-07-26,983.986
2011-07-27,959.909
2011-07-28,933.282
2011-07-29,931.233
2011-08-01,908.433
2011-08-02,887.742
2011-08-03,871.89
2011-08-04,823.882
2011-08-05,816.314
2011-08-08,765.199
2011-08-09,789.31
2011-08-10,774.307
2011-08-11,801.175
2011-08-12,830.815
2011-08-15,850.742
2011-08-16,840.924
2011-08-17,845.226
2011-08-18,789.257
2011-08-19,787.544
2011-08-22,789.381
2011-08-23,796.591
2011-08-24,814.314
2011-08-25,808.826
2011-08-26,808.785
2011-08-29,835.378
2011-08-30,835.056
2011-08-31,862.643
2011-09-01,857.948
2011-09-02,832.605
2011-09-05,790.649
2011-09-06,779.945
2011-09-07,809.736
2011-09-08,816.116
2011-09-09,774.538
2011-09-12,743.937
2011-09-13,747.717
2011-09-14,762.443
2011-09-15,785.793
2011-09-16,782.697
2011-09-19,755.952
2011-09-20,773.509
2011-09-21,766.823
2011-09-22,716.365
2011-09-23,716.505
2011-09-26,718.476
2011-09-27,758.361
2011-09-28,747.928
2011-09-29,756.157
2011-09-30,727.756
2011-10-03,699.292
2011-10-04,676.775
2011-10-05,701.739
2011-10-06,728.065
2011-10-07,735.094
2011-10-10,762.547
2011-10-11,757.486
2011-10-12,782.128
2011-10-13,772.748
2011-10-14,793.796
2011-10-17,774.222
2011-10-18,769.985
2011-10-19,768.024
2011-10-20,748.151
2011-10-21,774.753
2011-10-24,789.197
2011-10-25,789.27
2011-10-26,783.369
2011-10-27,830.375
2011-10-28,827.796
2011-10-31,795.21
2011-11-01,750.399
2011-11-02,763.191
2011-11-03,783.851
2011-11-04,769.311
2011-11-07,764.355
2011-11-08,772.771
2011-11-09,747.41
2011-11-10,740.443
2011-11-11,761.816
2011-11-14,747.224
2011-11-15,732.14
2011-11-16,732.251
2011-11-17,717.352
2011-11-18,712.946
2011-11-21,689.767
2011-11-22,685.781
2011-11-23,669.154
2011-11-24,673.152
2011-11-25,674.542
2011-11-28,705.065
2011-11-29,709.181
2011-11-30,741.259
2011-12-01,736.188
2011-12-02,736.257
2011-12-05,745.908
2011-12-06,737.726
2011-12-07,735.376
2011-12-08,714.385
2011-12-09,727.73
2011-12-12,704.942
2011-12-13,700.427
2011-12-14,673.681
2011-12-15,678.267
2011-12-16,681.283
2011-12-19,678.854
2011-12-20,705.507
2011-12-21,695.1
2011-12-22,704.117
2011-12-23,709.21
2011-12-26,709.21
2011-12-27,710.144
2011-12-28,703.026
2011-12-29,707.897
2011-12-30,717.466
2012-01-02,729.331
2012-01-03,737.28
2012-01-04,722.419
2012-01-05,708.452
2012-01-06,705.599
2012-01-09,705.859
2012-01-10,721.857
2012-01-11,718.699
2012-01-12,729.529
2012-01-13,716.782
2012-01-16,721.051
2012-01-17,733.453
2012-01-18,743.16
2012-01-19,756.866
2012-01-20,754.184
2012-01-23,764.275
2012-01-24,751.354
2012-01-25,749.746
2012-01-26,772.167
2012-01-27,765.386
2012-01-30,753.768
2012-01-31,762.891
2012-02-01,782.9
2012-02-02,785.074
2012-02-03,790.708
2012-02-06,784.764
2012-02-07,791.651
2012-02-08,796.315
2012-02-09,800.162
2012-02-10,795.15
2012-02-13,797.831
2012-02-14,795.345
2012-02-15,800.835
2012-02-16,800.459
2012-02-17,814.64
2012-02-20,827.42
2012-02-21,822.803
2012-02-22,818.356
2012-02-23,821.359
2012-02-24,840.893
2012-02-27,830.358
2012-02-28,835.331
2012-02-29,835.014
2012-03-01,839.014
2012-03-02,832.522
2012-03-05,828.08
2012-03-06,795.519
2012-03-07,804.593
2012-03-08,835.967
2012-03-09,829.958
2012-03-12,831.066
2012-03-13,839.587
2012-03-14,832.286
2012-03-15,840.752
2012-03-16,852.008
2012-03-19,855.357
2012-03-20,845.653
2012-03-21,843.901
2012-03-22,832.848
2012-03-23,839.711
2012-03-26,856.628
2012-03-27,853.191
2012-03-28,844.153
2012-03-29,834.463
2012-03-30,850.444
2012-04-02,859.133
2012-04-03,855.085
2012-04-04,815.243
2012-04-05,816.579
2012-04-06,816.579
2012-04-09,817.048
2012-04-10,796.171
2012-04-11,807.583
2012-04-12,825.988
2012-04-13,809.673
2012-04-16,809.35
2012-04-17,829.857
2012-04-18,819.325
2012-04-19,815.274
2012-04-20,813.903
2012-04-23,789.002
2012-04-24,807.002
2012-04-25,823.845
2012-04-26,828.518
2012-04-27,835.443
2012-04-30,827.864
2012-05-01,827.207
2012-05-02,826.645
2012-05-03,826.587
2012-05-04,806.422
2012-05-07,810.694
2012-05-08,787.46
2012-05-09,788.099
2012-05-10,792.913
2012-05-11,783.11
2012-05-14,763.945
2012-05-15,758.68
2012-05-16,754.777
2012-05-17,742.205
2012-05-18,735.027
2012-05-21,744.094
2012-05-22,757.403
2012-05-23,727.954
2012-05-24,735.585
2012-05-25,732.354
2012-05-28,740.124
2012-05-29,750.373
2012-05-30,727.561
2012-05-31,720.869
2012-06-01,702.516
2012-06-04,705.473
2012-06-05,710.706
2012-06-06,727.719
2012-06-07,743.733
2012-06-08,733.036
2012-06-11,735.806
2012-06-12,729.872
2012-06-13,731.478
2012-06-14,730.424
2012-06-15,743.205
2012-06-18,743.79
2012-06-19,759.024
2012-06-20,765.967
2012-06-21,757.711
2012-06-22,742.915
2012-06-25,730.077
2012-06-26,725.449
2012-06-27,741.519
2012-06-28,736.529
2012-06-29,779.562
2012-07-02,785.318
2012-07-03,793.847
2012-07-04,787.24
2012-07-05,776.993
2012-07-06,761.448
2012-07-09,757.589
2012-07-10,761.018
2012-07-11,755.96
2012-07-12,745.649
2012-07-13,759.726
2012-07-16,760.434
2012-07-17,756.966
2012-07-18,769.066
2012-07-19,781.886
2012-07-20,772.397
2012-07-23,746.853
2012-07-24,744.056
2012-07-25,747.357
2012-07-26,779.094
2012-07-27,786.502
2012-07-30,782.064
2012-07-31,779.404
2012-08-01,780.993
2012-08-02,765.223
2012-08-03,795.316
2012-08-06,807.986
2012-08-07,808.805
2012-08-08,799.53
2012-08-09,797.094
2012-08-10,798.131
2012-08-13,795.226
2012-08-14,796.505
2012-08-15,795.678
2012-08-16,808.941
2012-08-17,809.499
2012-08-20,806.484
2012-08-21,822.435
2012-08-22,813.797
2012-08-23,818.445
2012-08-24,810.466
2012-08-27,811.546
2012-08-28,810.808
2012-08-29,807.761
2012-08-30,802.23
2012-08-31,811.163
2012-09-03,816.41
2012-09-04,806.312
2012-09-05,809.248
2012-09-06,826.943
2012-09-07,841.787
2012-09-10,838.351
2012-09-11,843.912
2012-09-12,852.664
2012-09-13,851.763
2012-09-14,885.02
2012-09-17,882.015
2012-09-18,870.216
2012-09-19,871.728
2012-09-20,864.395
2012-09-21,875.207
2012-09-24,860.473
2012-09-25,871.66
2012-09-26,847.862
2012-09-27,849.551
2012-09-28,849.532
2012-10-01,861.9
2012-10-02,862.141
2012-10-03,857.514
2012-10-04,863.327
2012-10-05,876.773
2012-10-08,863.798
2012-10-09,854.097
2012-10-10,844.768
2012-10-11,850.856
2012-10-12,846.278
2012-10-15,849.907
2012-10-16,862.074
2012-10-17,866.041
2012-10-18,867.639
2012-10-19,863.933
2012-10-22,862.371
2012-10-23,842.178
2012-10-24,846.31
2012-10-25,849.013
2012-10-26,848.006
2012-10-29,844.694
2012-10-30,853.28
2012-10-31,848.136
2012-11-01,856.048
2012-11-02,852.131
2012-11-05,841.716
2012-11-06,847.155
2012-11-07,837.881
2012-11-08,833.028
2012-11-09,834.449
2012-11-12,833.893
2012-11-13,836.155
2012-11-14,834.158
2012-11-15,830.829
2012-11-16,820.619
2012-11-19,839.231
2012-11-20,845.315
2012-11-21,849.543
2012-11-22,865.349
2012-11-23,875.545
2012-11-26,871.533
2012-11-27,874.311
2012-11-28,874.341
2012-11-29,885.554
2012-11-30,889.669
2012-12-03,893.653
2012-12-04,896.087
2012-12-05,896.513
2012-12-06,896.257
2012-12-07,895.628
2012-12-10,894.732
2012-12-11,903.469
2012-12-12,905.326
2012-12-13,904.21
2012-12-14,907.953
2012-12-17,909.834
2012-12-18,917.451
2012-12-19,925.479
2012-12-20,922.792
2012-12-21,910.146
2012-12-24,908.438
2012-12-25,908.438
2012-12-26,910.297
2012-12-27,914.258
2012-12-28,907.913
2012-12-31,908.676
2013-01-01,908.676
2013-01-02,929.446
2013-01-03,923.235
2013-01-04,922.278
2013-01-07,924.225
2013-01-08,916.191
2013-01-09,913.991
2013-01-10,921.1
2013-01-11,930.204
2013-01-14,933.78
2013-01-15,933.441
2013-01-16,933.804
2013-01-17,947.899
2013-01-18,946.575
2013-01-21,950.206
2013-01-22,945.861
2013-01-23,950.835
2013-01-24,959.648
2013-01-25,972.675
2013-01-28,969.439
2013-01-29,968.03
2013-01-30,963.742
2013-01-31,966.094
2013-02-01,994.564
2013-02-04,975.036
2013-02-05,974.208
2013-02-06,973.894
2013-02-07,959.346
2013-02-08,967.382
2013-02-11,961.955
2013-02-12,972.922
2013-02-13,977.703
2013-02-14,969.742
2013-02-15,978.118
2013-02-18,976.489
2013-02-19,987.842
2013-02-20,986.802
2013-02-21,965.167
2013-02-22,972.818
2013-02-25,975.057
2013-02-26,956.672
2013-02-27,966.012
2013-02-28,964.087
2013-03-01,952.679
2013-03-04,952.949
2013-03-05,974.087
2013-03-06,969.49
2013-03-07,975.253
2013-03-08,969.654
2013-03-11,972.557
2013-03-12,973.768
2013-03-13,965.839
2013-03-14,971.157
2013-03-15,975.857
2013-03-18,972.577
2013-03-19,962.924
2013-03-20,966.671
2013-03-21,957.95
2013-03-22,961.491
2013-03-25,950.144
2013-03-26,948.976
2013-03-27,935.015
2013-03-28,943.747
2013-03-29,943.747
2013-04-01,944.188
2013-04-02,953.757
2013-04-03,955.967
2013-04-04,947.86
2013-04-05,942.048
2013-04-08,946.616
2013-04-09,945.555
2013-04-10,959.391
2013-04-11,970.287
2013-04-12,961.354
2013-04-15,944.118
2013-04-16,940.091
2013-04-17,918.285
2013-04-18,914.609
2013-04-19,916.904
2013-04-22,912.945
2013-04-23,933.306
2013-04-24,940.353
2013-04-25,951.813
2013-04-26,949.524
2013-04-29,960.507
2013-04-30,964.563
2013-05-01,965.222
2013-05-02,956.174
2013-05-03,966.015
2013-05-06,966.555
2013-05-07,971.81
2013-05-08,980.211
2013-05-09,976.565
2013-05-10,972.608
2013-05-13,972.551
2013-05-14,974.223
2013-05-15,969.177
2013-05-16,977.455
2013-05-17,976.441
2013-05-20,989.136
2013-05-21,994.331
2013-05-22,995.185
2013-05-23,978.557
2013-05-24,978.334
2013-05-27,987.468
2013-05-28,993.718
2013-05-29,986.825
2013-05-30,1000.768
2013-05-31,987.327
2013-06-03,985.632
2013-06-04,990.054
2013-06-05,978.226
2013-06-06,983.677
2013-06-07,991.041
2013-06-10,991.79
2013-06-11,986.809
2013-06-12,990.036
2013-06-13,987.787
2013-06-14,994.181
2013-06-17,1000.979
2013-06-18,1010.28
2013-06-19,1015.096
2013-06-20,976.623
2013-06-21,958.215
2013-06-24,931.846
2013-06-25,939.353
2013-06-26,947.516
2013-06-27,959.974
2013-06-28,953.436
2013-07-01,968.2
2013-07-02,963.726
2013-07-03,954.271
2013-07-04,967.988
2013-07-05,960.426
2013-07-08,971.406
2013-07-09,972.238
2013-07-10,982.634
2013-07-11,1001.759
2013-07-12,1003.664
2013-07-15,1005.404
2013-07-16,1005.151
2013-07-17,1001.521
2013-07-18,1012.891
2013-07-19,1015.884
2013-07-22,1018.459
2013-07-23,1018.891
2013-07-24,1031.283
2013-07-25,1029.572
2013-07-26,1026.85
2013-07-29,1027.928
2013-07-30,1034.088
2013-07-31,1040.626
2013-08-01,1045.912
2013-08-02,1047.613
2013-08-05,1047.931
2013-08-06,1051.19
2013-08-07,1047.338
2013-08-08,1056.503
2013-08-09,1055.415
2013-08-12,1054.02
2013-08-13,1054.291
2013-08-14,1063.412
2013-08-15,1050.918
2013-08-16,1058.95
2013-08-19,1060.443
2013-08-20,1056.425
2013-08-21,1051.95
2013-08-22,1058.345
2013-08-23,1066.72
2013-08-26,1060.874
2013-08-27,1043.228
2013-08-28,1033.851
2013-08-29,1035.251
2013-08-30,1024.5
2013-09-02,1036.881
2013-09-03,1036.517
2013-09-04,1042.864
2013-09-05,1048.378
2013-09-06,1051.648
2013-09-09,1062.195
2013-09-10,1078.972
2013-09-11,1079.838
2013-09-12,1079.161
2013-09-13,1078.404
2013-09-16,1090.76
2013-09-17,1085.181
2013-09-18,1089.854
2013-09-19,1108.421
2013-09-20,1115.073
2013-09-23,1101.334
2013-09-24,1107.644
2013-09-25,1104.904
2013-09-26,1104.091
2013-09-27,1107.055
2013-09-30,1100.699
2013-10-01,1111.224
2013-10-02,1107.109
2013-10-03,1105.172
2013-10-04,1103.916
2013-10-07,1095.16
2013-10-08,1093.303
2013-10-09,1078.036
2013-10-10,1097.147
2013-10-11,1103.65
2013-10-14,1098.561
2013-10-15,1098.044
2013-10-16,1090.779
2013-10-17,1106.036
2013-10-18,1122.144
2013-10-21,1127.191
2013-10-22,1134.991
2013-10-23,1127.84
2013-10-24,1127.925
2013-10-25,1129.065
2013-10-28,1122.623
2013-10-29,1127.918
2013-10-30,1126.399
2013-10-31,1117.994
2013-11-01,1111.842
2013-11-04,1116.851
2013-11-05,1113.07
2013-11-06,1127.227
2013-11-07,1105.344
2013-11-08,1103.517
2013-11-11,1116.985
2013-11-12,1114.584
2013-11-13,1104.957
2013-11-14,1119.557
2013-11-15,1120.936
2013-11-18,1123.424
2013-11-19,1118.77
2013-11-20,1105.466
2013-11-21,1100.979
2013-11-22,1110.912
2013-11-25,1113.191
2013-11-26,1116.186
2013-11-27,1115.489
2013-11-28,1121.838
2013-11-29,1129.369
2013-12-02,1122.648
2013-12-03,1107.296
2013-12-04,1105.158
2013-12-05,1109.105
2013-12-06,1119.078
2013-12-09,1123.745
2013-12-10,1123.509
2013-12-11,1124.323
2013-12-12,1112.291
2013-12-13,1111.105
2013-12-16,1118.421
2013-12-17,1102.229
2013-12-18,1106.535
2013-12-19,1110.463
2013-12-20,1113.246
2013-12-23,1119.59
2013-12-24,1120.654
2013-12-25,1120.654
2013-12-26,1122.745
2013-12-27,1142.729
2013-12-30,1148.835
2013-12-31,1147.673
2014-01-01,1147.673
2014-01-02,1134.095
2014-01-03,1135.843
2014-01-06,1134.22
2014-01-07,1135.881
2014-01-08,1140.164
2014-01-09,1128.815
2014-01-10,1135.162
2014-01-13,1145.266
2014-01-14,1143.263
2014-01-15,1143.47
2014-01-16,1144.151
2014-01-17,1142.623
2014-01-20,1141.229
2014-01-21,1143.614
2014-01-22,1145.352
2014-01-23,1147.576
2014-01-24,1123.324
2014-01-27,1115.617
2014-01-28,1122.214
2014-01-29,1123.18
2014-01-30,1114.638
2014-01-31,1102.014
2014-02-03,1100.427
2014-02-04,1101.649
2014-02-05,1102.438
2014-02-06,1124.898
2014-02-07,1131.65
2014-02-10,1138.288
2014-02-11,1148.072
2014-02-12,1147.575
2014-02-13,1160.7
2014-02-14,1164.345
2014-02-17,1172.19
2014-02-18,1175.712
2014-02-19,1176.456
2014-02-20,1179.961
2014-02-21,1195.635
2014-02-24,1204.962
2014-02-25,1207.407
2014-02-26,1195.934
2014-02-27,1197.196
2014-02-28,1215.164
2014-03-03,1186.041
2014-03-04,1204.194
2014-03-05,1203.533
2014-03-06,1224.794
2014-03-07,1222.134
2014-03-10,1221.493
2014-03-11,1221.694
2014-03-12,1214.228
2014-03-13,1208.748
2014-03-14,1196.92
2014-03-17,1211.167
2014-03-18,1221.572
2014-03-19,1225.095
2014-03-20,1219.54
2014-03-21,1221.66
2014-03-24,1206.616
2014-03-25,1215.381
2014-03-26,1227.084
2014-03-27,1224.889
2014-03-28,1231.179
2014-03-31,1236.149
2014-04-01,1240.673
2014-04-02,1239.986
2014-04-03,1233.514
2014-04-04,1236.72
2014-04-07,1228.671
2014-04-08,1223.536
2014-04-09,1238.581
2014-04-10,1238.929
2014-04-11,1222.965
2014-04-14,1203.712
2014-04-15,1199.28
2014-04-16,1214.463
2014-04-17,1227.376
2014-04-18,1227.376
2014-04-21,1224.582
2014-04-22,1237.559
2014-04-23,1239.597
2014-04-24,1248.946
2014-04-25,1244.54
2014-04-28,1240.497
2014-04-29,1243.954
2014-04-30,1248.272
2014-05-01,1248.272
2014-05-02,1252.723
2014-05-05,1252.411
2014-05-06,1253.205
2014-05-07,1247.379
2014-05-08,1250.198
2014-05-09,1238.564
2014-05-12,1250.343
2014-05-13,1250.176
2014-05-14,1248.132
2014-05-15,1231.795
2014-05-16,1221.69
2014-05-19,1228.823
2014-05-20,1231.78
2014-05-21,1232.197
2014-05-22,1237.334
2014-05-23,1234.798
2014-05-26,1250.535
2014-05-27,1250.11
2014-05-28,1251.569
2014-05-29,1261.012
2014-05-30,1266.65
2014-06-02,1262.595
2014-06-03,1255.233
2014-06-04,1257.777
2014-06-05,1268.558
2014-06-06,1278.229
2014-06-09,1276.091
2014-06-10,1271.82
2014-06-11,1249.928
2014-06-12,1256.713
2014-06-13,1244.916
2014-06-16,1241.698
2014-06-17,1246.216
2014-06-18,1248.577
2014-06-19,1258.3
2014-06-20,1249.883
2014-06-23,1243.849
2014-06-24,1239.395
2014-06-25,1228.588
2014-06-26,1229.045
2014-06-27,1236.55
2014-06-30,1237.986
2014-07-01,1245.267
2014-07-02,1245.825
2014-07-03,1255.464
2014-07-04,1252.864
2014-07-07,1239.0
2014-07-08,1220.112
2014-07-09,1221.663
2014-07-10,1202.67
2014-07-11,1203.758
2014-07-14,1216.85
2014-07-15,1199.852
2014-07-16,1210.776
2014-07-17,1204.947
2014-07-18,1207.098
2014-07-21,1202.372
2014-07-22,1208.544
2014-07-23,1212.035
2014-07-24,1214.583
2014-07-25,1196.632
2014-07-28,1195.143
2014-07-29,1195.995
2014-07-30,1186.351
2014-07-31,1168.816
2014-08-01,1150.451
2014-08-04,1141.609
2014-08-05,1138.954
2014-08-06,1126.055
2014-08-07,1117.06
2014-08-08,1111.304
2014-08-11,1129.236
2014-08-12,1126.914
2014-08-13,1127.926
2014-08-14,1133.671
2014-08-15,1127.907
2014-08-18,1138.916
2014-08-19,1146.039
2014-08-20,1140.003
2014-08-21,1151.129
2014-08-22,1141.47
2014-08-25,1149.006
2014-08-26,1158.536
2014-08-27,1160.965
2014-08-28,1145.572
2014-08-29,1146.06
2014-09-01,1140.927
2014-09-02,1143.469
2014-09-03,1153.099
2014-09-04,1149.288
2014-09-05,1147.9
2014-09-08,1145.522
2014-09-09,1138.697
2014-09-10,1133.046
2014-09-11,1137.586
2014-09-12,1139.161
2014-09-15,1138.176
2014-09-16,1129.407
2014-09-17,1134.76
2014-09-18,1138.878
2014-09-19,1127.346
2014-09-22,1119.525
2014-09-23,1104.405
2014-09-24,1099.111
2014-09-25,1083.508
2014-09-26,1081.331
2014-09-29,1077.837
2014-09-30,1076.369
2014-10-01,1066.55
2014-10-02,1052.857
2014-10-03,1048.78
2014-10-06,1053.518
2014-10-07,1038.724
2014-10-08,1028.678
2014-10-09,1024.201
2014-10-10,1000.105
2014-10-13,996.489
2014-10-14,1005.299
2014-10-15,982.607
2014-10-16,980.354
2014-10-17,1008.683
2014-10-20,1004.704
2014-10-21,1023.144
2014-10-22,1025.602
2014-10-23,1027.01
2014-10-24,1025.091
2014-10-27,1022.038
2014-10-28,1037.725
2014-10-29,1046.476
2014-10-30,1051.898
2014-10-31,1058.265
2014-11-03,1058.609
2014-11-04,1056.298
2014-11-05,1062.363
2014-11-06,1063.452
2014-11-07,1057.509
2014-11-10,1063.711
2014-11-11,1067.307
2014-11-12,1062.526
2014-11-13,1060.755
2014-11-14,1066.433
2014-11-17,1066.25
2014-11-18,1084.026
2014-11-19,1084.553
2014-11-20,1081.435
2014-11-21,1087.251
2014-11-24,1097.796
2014-11-25,1106.797
2014-11-26,1110.851
2014-11-27,1108.115
2014-11-28,1110.624
2014-12-01,1114.017
2014-12-02,1106.573
2014-12-03,1104.135
2014-12-04,1112.499
2014-12-05,1111.616
2014-12-08,1106.087
2014-12-09,1095.116
2014-12-10,1091.154
2014-12-11,1085.234
2014-12-12,1072.275
2014-12-15,1050.104
2014-12-16,1071.653
2014-12-17,1063.496
2014-12-18,1087.325
2014-12-19,1090.544
2014-12-22,1097.038
2014-12-23,1100.969
2014-12-24,1100.638
2014-12-25,1100.638
2014-12-26,1098.922
2014-12-29,1100.089
2014-12-30,1088.886
2014-12-31,1089.912
2015-01-01,1089.912
2015-01-02,1085.084
2015-01-05,1058.152
2015-01-06,1043.699
2015-01-07,1034.244
2015-01-08,1058.906
2015-01-09,1061.328
2015-01-12,1066.041
2015-01-13,1072.356
2015-01-14,1060.198
2015-01-15,1062.499
2015-01-16,1054.233
2015-01-19,1072.941
2015-01-20,1074.13
2015-01-21,1081.31
2015-01-22,1084.387
2015-01-23,1090.963
2015-01-26,1107.297
2015-01-27,1107.792
2015-01-28,1110.585
2015-01-29,1114.685
2015-01-30,1107.324
2015-02-02,1107.737
2015-02-03,1132.605
2015-02-04,1138.639
2015-02-05,1147.78
2015-02-06,1136.16
2015-02-09,1124.808
2015-02-10,1136.593
2015-02-11,1130.496
2015-02-12,1148.404
2015-02-13,1149.806
2015-02-16,1152.772
2015-02-17,1149.81
2015-02-18,1160.895
2015-02-19,1170.535
2015-02-20,1165.764
2015-02-23,1174.71
2015-02-24,1174.256
2015-02-25,1173.188
2015-02-26,1168.791
2015-02-27,1170.852
2015-03-02,1165.182
2015-03-03,1155.656
2015-03-04,1149.647
2015-03-05,1161.544
2015-03-06,1145.543
2015-03-09,1139.973
2015-03-10,1116.434
2015-03-11,1125.835
2015-03-12,1132.461
2015-03-13,1127.778
2015-03-16,1142.113
2015-03-17,1130.359
2015-03-18,1129.151
2015-03-19,1134.043
2015-03-20,1155.1
2015-03-23,1161.795
2015-03-24,1165.787
2015-03-25,1156.746
2015-03-26,1144.763
2015-03-27,1142.786
2015-03-30,1151.522
2015-03-31,1130.43
2015-04-01,1135.968
2015-04-02,1153.68
2015-04-03,1153.68
2015-04-06,1169.688
2015-04-07,1163.42
2015-04-08,1156.264
2015-04-09,1161.805
2015-04-10,1167.433
2015-04-13,1162.934
2015-04-14,1182.752
2015-04-15,1164.557
2015-04-16,1169.207
2015-04-17,1163.036
2015-04-20,1168.578
2015-04-21,1186.88
2015-04-22,1186.922
2015-04-23,1191.224
2015-04-24,1205.855
2015-04-27,1224.157
2015-04-28,1213.118
2015-04-29,1207.295
2015-04-30,1216.171
2015-05-01,1218.016
2015-05-04,1226.865
2015-05-05,1210.551
2015-05-06,1226.17
2015-05-07,1214.541
2015-05-08,1231.564
2015-05-11,1227.094
2015-05-12,1223.247
2015-05-13,1238.69
2015-05-14,1250.387
2015-05-15,1256.186
2015-05-18,1254.806
2015-05-19,1249.417
2015-05-20,1247.846
2015-05-21,1255.577
2015-05-22,1238.757
2015-05-25,1236.676
2015-05-26,1216.981
2015-05-27,1231.123
