Date,USA SMALL VALUE Small Cap
2010-09-24,861.719
2010-09-27,858.332
2010-09-28,865.898
2010-09-29,866.57
2010-09-30,866.525
2010-10-01,870.012
2010-10-04,861.115
2010-10-05,882.018
2010-10-06,878.887
2010-10-07,877.528
2010-10-08,887.465
2010-10-11,887.692
2010-10-12,891.267
2010-10-13,902.059
2010-10-14,899.714
2010-10-15,897.482
2010-10-18,905.985
2010-10-19,890.498
2010-10-20,901.867
2010-10-21,898.322
2010-10-22,901.933
2010-10-25,904.428
2010-10-26,900.792
2010-10-27,897.279
2010-10-28,894.883
2010-10-29,896.723
2010-11-01,894.515
2010-11-02,907.382
2010-11-03,909.487
2010-11-04,931.806
2010-11-05,936.553
2010-11-08,934.082
2010-11-09,919.931
2010-11-10,928.715
2010-11-11,925.383
2010-11-12,911.457
2010-11-15,912.582
2010-11-16,894.066
2010-11-17,896.736
2010-11-18,909.913
2010-11-19,912.94
2010-11-22,915.203
2010-11-23,905.091
2010-11-24,923.545
2010-11-25,923.545
2010-11-26,918.325
2010-11-29,917.751
2010-11-30,911.725
2010-12-01,930.748
2010-12-02,943.836
2010-12-03,949.913
2010-12-06,951.998
2010-12-07,954.472
2010-12-08,955.645
2010-12-09,959.45
2010-12-10,969.551
2010-12-13,966.244
2010-12-14,965.61
2010-12-15,959.076
2010-12-16,968.241
2010-12-17,970.297
2010-12-20,973.556
2010-12-21,983.687
2010-12-22,988.436
2010-12-23,985.341
2010-12-24,985.341
2010-12-27,989.095
2010-12-28,987.624
2010-12-29,988.921
2010-12-30,988.996
2010-12-31,983.284
2011-01-03,1000.31
2011-01-04,986.998
2011-01-05,995.067
2011-01-06,992.325
2011-01-07,988.713
2011-01-10,991.527
2011-01-11,995.045
2011-01-12,1003.459
2011-01-13,1001.984
2011-01-14,1011.236
2011-01-17,1011.236
2011-01-18,1014.165
2011-01-19,993.54
2011-01-20,987.093
2011-01-21,983.998
2011-01-24,992.563
2011-01-25,995.226
2011-01-26,1005.3
2011-01-27,1011.333
2011-01-28,988.742
2011-01-31,994.035
2011-02-01,1013.126
2011-02-02,1008.896
2011-02-03,1011.899
2011-02-04,1013.234
2011-02-07,1022.992
2011-02-08,1028.244
2011-02-09,1024.326
2011-02-10,1026.45
2011-02-11,1036.806
2011-02-14,1039.441
2011-02-15,1034.115
2011-02-16,1044.415
2011-02-17,1051.168
2011-02-18,1051.041
2011-02-21,1051.041
2011-02-22,1025.677
2011-02-23,1010.667
2011-02-24,1011.384
2011-02-25,1031.858
2011-02-28,1036.576
2011-03-01,1017.911
2011-03-02,1021.014
2011-03-03,1040.746
2011-03-04,1033.06
2011-03-07,1020.043
2011-03-08,1035.341
2011-03-09,1033.274
2011-03-10,1010.02
2011-03-11,1015.126
2011-03-14,1008.385
2011-03-15,1000.026
2011-03-16,987.71
2011-03-17,993.407
2011-03-18,1002.241
2011-03-21,1022.242
2011-03-22,1015.505
2011-03-23,1015.862
2011-03-24,1022.814
2011-03-25,1030.686
2011-03-28,1026.816
2011-03-29,1034.483
2011-03-30,1045.917
2011-03-31,1049.604
2011-04-01,1056.135
2011-04-04,1057.929
2011-04-05,1061.547
2011-04-06,1064.821
2011-04-07,1058.895
2011-04-08,1049.135
2011-04-11,1040.868
2011-04-12,1029.604
2011-04-13,1029.007
2011-04-14,1031.638
2011-04-15,1041.045
2011-04-18,1026.21
2011-04-19,1030.106
2011-04-20,1046.694
2011-04-21,1052.593
2011-04-22,1052.593
2011-04-25,1051.607
2011-04-26,1063.03
2011-04-27,1069.372
2011-04-28,1072.821
2011-04-29,1074.393
2011-05-02,1066.842
2011-05-03,1057.867
2011-05-04,1047.14
2011-05-05,1043.257
2011-05-06,1044.592
2011-05-09,1052.336
2011-05-10,1066.45
2011-05-11,1051.79
2011-05-12,1058.831
2011-05-13,1045.509
2011-05-16,1035.55
2011-05-17,1031.0
2011-05-18,1044.377
2011-05-19,1046.332
2011-05-20,1038.534
2011-05-23,1022.335
2011-05-24,1019.434
2011-05-25,1027.093
2011-05-26,1036.25
2011-05-27,1043.597
2011-05-30,1043.597
2011-05-31,1056.743
2011-06-01,1026.702
2011-06-02,1024.944
2011-06-03,1012.033
2011-06-06,998.739
2011-06-07,1001.86
2011-06-08,993.238
2011-06-09,997.561
2011-06-10,982.645
2011-06-13,981.104
2011-06-14,1000.275
2011-06-15,983.576
2011-06-16,986.014
2011-06-17,989.444
2011-06-20,997.698
2011-06-21,1015.128
2011-06-22,1008.971
2011-06-23,1005.965
2011-06-24,998.648
2011-06-27,1004.298
2011-06-28,1017.137
2011-06-29,1024.958
2011-06-30,1033.217
2011-07-01,1050.626
2011-07-04,1050.626
2011-07-05,1049.086
2011-07-06,1054.569
2011-07-07,1068.591
2011-07-08,1060.806
2011-07-11,1038.644
2011-07-12,1035.271
2011-07-13,1039.847
2011-07-14,1025.799
2011-07-15,1031.113
2011-07-18,1016.442
2011-07-19,1035.061
2011-07-20,1035.942
2011-07-21,1048.195
2011-07-22,1047.709
2011-07-25,1037.923
2011-07-26,1031.324
2011-07-27,1004.041
2011-07-28,999.155
2011-07-29,996.902
2011-08-01,991.522
2011-08-02,960.694
2011-08-03,963.364
2011-08-04,907.478
2011-08-05,892.278
2011-08-08,814.682
2011-08-09,870.294
2011-08-10,830.897
2011-08-11,875.326
2011-08-12,874.332
2011-08-15,901.919
2011-08-16,888.976
2011-08-17,887.505
2011-08-18,840.316
2011-08-19,825.617
2011-08-22,825.255
2011-08-23,857.912
2011-08-24,872.072
2011-08-25,852.149
2011-08-26,870.55
2011-08-29,909.317
2011-08-30,911.587
2011-08-31,914.301
2011-09-01,893.073
2011-09-02,863.054
2011-09-05,863.054
2011-09-06,858.061
2011-09-07,893.479
2011-09-08,877.997
2011-09-09,853.584
2011-09-12,859.453
2011-09-13,872.766
2011-09-14,886.764
2011-09-15,900.137
2011-09-16,900.203
2011-09-19,885.118
2011-09-20,873.044
2011-09-21,837.757
2011-09-22,812.104
2011-09-23,821.52
2011-09-26,839.581
2011-09-27,854.625
2011-09-28,823.864
2011-09-29,840.676
2011-09-30,817.414
2011-10-03,777.744
2011-10-04,817.179
2011-10-05,829.819
2011-10-06,850.87
2011-10-07,830.95
2011-10-10,865.172
2011-10-11,865.51
2011-10-12,879.839
2011-10-13,875.945
2011-10-14,892.141
2011-10-17,865.486
2011-10-18,892.823
2011-10-19,879.308
2011-10-20,883.754
2011-10-21,904.307
2011-10-24,929.659
2011-10-25,904.25
2011-10-26,919.192
2011-10-27,962.691
2011-10-28,957.132
2011-10-31,933.192
2011-11-01,900.184
2011-11-02,923.205
2011-11-03,944.888
2011-11-04,940.739
2011-11-07,941.687
2011-11-08,952.582
2011-11-09,910.11
2011-11-10,918.88
2011-11-11,940.075
2011-11-14,925.802
2011-11-15,935.129
2011-11-16,920.575
2011-11-17,906.273
2011-11-18,909.589
2011-11-21,891.662
2011-11-22,884.278
2011-11-23,859.024
2011-11-24,859.024
2011-11-25,853.99
2011-11-28,885.124
2011-11-29,884.222
2011-11-30,931.906
2011-12-01,924.715
2011-12-02,929.271
2011-12-05,942.469
2011-12-06,941.313
2011-12-07,943.347
2011-12-08,914.617
2011-12-09,938.942
2011-12-12,923.159
2011-12-13,907.101
2011-12-14,896.319
2011-12-15,906.287
2011-12-16,913.538
2011-12-19,896.776
2011-12-20,931.297
2011-12-21,937.911
2011-12-22,946.944
2011-12-23,951.216
2011-12-26,951.216
2011-12-27,953.516
2011-12-28,935.739
2011-12-29,949.256
2011-12-30,944.209
2012-01-02,944.209
2012-01-03,958.751
2012-01-04,955.284
2012-01-05,961.595
2012-01-06,960.275
2012-01-09,964.967
2012-01-10,977.949
2012-01-11,981.571
2012-01-12,984.135
2012-01-13,976.937
2012-01-16,976.937
2012-01-17,977.776
2012-01-18,993.815
2012-01-19,997.89
2012-01-20,1001.447
2012-01-23,1000.696
2012-01-24,1005.652
2012-01-25,1014.737
2012-01-26,1009.837
2012-01-27,1015.315
2012-01-30,1007.342
2012-01-31,1005.955
2012-02-01,1026.378
2012-02-02,1028.47
2012-02-03,1048.967
2012-02-06,1044.835
2012-02-07,1045.241
2012-02-08,1047.853
2012-02-09,1046.738
2012-02-10,1034.244
2012-02-13,1045.762
2012-02-14,1040.012
2012-02-15,1034.604
2012-02-16,1053.337
2012-02-17,1054.632
2012-02-20,1054.632
2012-02-21,1049.822
2012-02-22,1040.617
2012-02-23,1052.845
2012-02-24,1050.43
2012-02-27,1051.162
2012-02-28,1047.916
2012-02-29,1037.566
2012-03-01,1043.439
2012-03-02,1032.093
2012-03-05,1031.966
2012-03-06,1011.162
2012-03-07,1021.783
2012-03-08,1032.891
2012-03-09,1045.742
2012-03-12,1042.582
2012-03-13,1065.701
2012-03-14,1057.959
2012-03-15,1068.046
2012-03-16,1067.198
2012-03-19,1073.359
2012-03-20,1064.785
2012-03-21,1062.629
2012-03-22,1050.111
2012-03-23,1058.131
2012-03-26,1074.203
2012-03-27,1068.838
2012-03-28,1064.707
2012-03-29,1063.073
2012-03-30,1062.235
2012-04-02,1072.007
2012-04-03,1068.285
2012-04-04,1053.578
2012-04-05,1049.133
2012-04-06,1049.133
2012-04-09,1033.489
2012-04-10,1009.456
2012-04-11,1023.567
2012-04-12,1041.106
2012-04-13,1024.861
2012-04-16,1030.303
2012-04-17,1045.826
2012-04-18,1037.15
2012-04-19,1032.643
2012-04-20,1039.277
2012-04-23,1026.455
2012-04-24,1034.824
2012-04-25,1050.649
2012-04-26,1058.267
2012-04-27,1066.323
2012-04-30,1056.612
2012-05-01,1058.883
2012-05-02,1060.807
2012-05-03,1047.767
2012-05-04,1030.897
2012-05-07,1033.351
2012-05-08,1032.686
2012-05-09,1027.761
2012-05-10,1031.412
2012-05-11,1028.859
2012-05-14,1016.036
2012-05-15,1011.714
2012-05-16,1002.614
2012-05-17,978.978
2012-05-18,969.062
2012-05-21,989.017
2012-05-22,987.726
2012-05-23,993.569
2012-05-24,997.196
2012-05-25,995.586
2012-05-28,995.586
2012-05-29,1010.445
2012-05-30,990.146
2012-05-31,990.656
2012-06-01,961.676
2012-06-04,957.093
2012-06-05,967.521
2012-06-06,991.962
2012-06-07,987.719
2012-06-08,997.024
2012-06-11,975.616
2012-06-12,987.466
2012-06-13,976.626
2012-06-14,987.359
2012-06-15,996.914
2012-06-18,999.304
2012-06-19,1014.495
2012-06-20,1012.538
2012-06-21,987.844
2012-06-22,996.829
2012-06-25,980.343
2012-06-26,985.493
2012-06-27,999.076
2012-06-28,1004.094
2012-06-29,1028.935
2012-07-02,1038.311
2012-07-03,1050.327
2012-07-04,1050.327
2012-07-05,1048.678
2012-07-06,1040.163
2012-07-09,1035.399
2012-07-10,1025.419
2012-07-11,1023.472
2012-07-12,1019.423
2012-07-13,1034.979
2012-07-16,1030.458
2012-07-17,1035.98
2012-07-18,1041.321
2012-07-19,1036.872
2012-07-20,1027.044
2012-07-23,1013.831
2012-07-24,999.8
2012-07-25,999.002
2012-07-26,1008.827
2012-07-27,1029.495
2012-07-30,1027.406
2012-07-31,1023.177
2012-08-01,1011.533
2012-08-02,1007.057
2012-08-03,1028.839
2012-08-06,1033.655
2012-08-07,1041.34
2012-08-08,1042.863
2012-08-09,1046.372
2012-08-10,1046.042
2012-08-13,1044.146
2012-08-14,1041.932
2012-08-15,1048.527
2012-08-16,1058.389
2012-08-17,1064.4
2012-08-20,1062.272
2012-08-21,1062.14
2012-08-22,1058.782
2012-08-23,1049.054
2012-08-24,1053.133
2012-08-27,1053.034
2012-08-28,1057.056
2012-08-29,1060.648
2012-08-30,1052.04
2012-08-31,1055.936
2012-09-03,1055.936
2012-09-04,1065.656
2012-09-05,1064.069
2012-09-06,1084.674
2012-09-07,1091.48
2012-09-10,1088.041
2012-09-11,1092.952
2012-09-12,1098.23
2012-09-13,1112.543
2012-09-14,1125.282
2012-09-17,1113.567
2012-09-18,1108.667
2012-09-19,1110.546
2012-09-20,1105.642
2012-09-21,1106.921
2012-09-24,1103.976
2012-09-25,1086.768
2012-09-26,1080.423
2012-09-27,1089.971
2012-09-28,1083.474
2012-10-01,1084.521
2012-10-02,1087.121
2012-10-03,1087.408
2012-10-04,1097.705
2012-10-05,1098.655
2012-10-08,1094.446
2012-10-09,1084.256
2012-10-10,1080.9
2012-10-11,1085.777
2012-10-12,1075.346
2012-10-15,1082.869
2012-10-16,1091.3
2012-10-17,1102.267
2012-10-18,1100.082
2012-10-19,1084.175
2012-10-22,1083.215
2012-10-23,1074.649
2012-10-24,1072.707
2012-10-25,1075.26
2012-10-26,1071.361
2012-10-29,1071.361
2012-10-30,1071.361
2012-10-31,1077.848
2012-11-01,1093.732
2012-11-02,1080.475
2012-11-05,1085.727
2012-11-06,1095.832
2012-11-07,1067.757
2012-11-08,1054.112
2012-11-09,1054.82
2012-11-12,1053.008
2012-11-13,1046.534
2012-11-14,1025.862
2012-11-15,1021.992
2012-11-16,1031.838
2012-11-19,1051.892
2012-11-20,1054.764
2012-11-21,1059.477
2012-11-22,1059.477
2012-11-23,1071.959
2012-11-26,1073.506
2012-11-27,1070.533
2012-11-28,1076.692
2012-11-29,1086.311
2012-11-30,1087.421
2012-12-03,1085.246
2012-12-04,1086.595
2012-12-05,1087.649
2012-12-06,1089.894
2012-12-07,1092.414
2012-12-10,1098.181
2012-12-11,1104.838
2012-12-12,1100.45
2012-12-13,1094.071
2012-12-14,1093.122
2012-12-17,1106.299
2012-12-18,1121.259
2012-12-19,1120.904
2012-12-20,1129.101
2012-12-21,1121.233
2012-12-24,1117.688
2012-12-25,1117.688
2012-12-26,1110.826
2012-12-27,1108.909
2012-12-28,1101.041
2012-12-31,1120.52
2013-01-01,1120.52
2013-01-02,1149.841
2013-01-03,1152.094
2013-01-04,1161.845
2013-01-07,1156.825
2013-01-08,1153.115
2013-01-09,1157.716
2013-01-10,1160.595
2013-01-11,1159.383
2013-01-14,1159.846
2013-01-15,1165.561
2013-01-16,1163.134
2013-01-17,1173.909
2013-01-18,1177.418
2013-01-21,1177.418
2013-01-22,1187.269
2013-01-23,1185.598
2013-01-24,1189.061
2013-01-25,1194.885
2013-01-28,1196.496
2013-01-29,1199.042
2013-01-30,1190.314
2013-01-31,1195.614
2013-02-01,1206.833
2013-02-04,1192.593
2013-02-05,1202.214
2013-02-06,1208.116
2013-02-07,1206.829
2013-02-08,1215.088
2013-02-11,1215.549
2013-02-12,1222.609
2013-02-13,1227.302
2013-02-14,1231.315
2013-02-15,1230.765
2013-02-18,1230.765
2013-02-19,1241.735
2013-02-20,1218.195
2013-02-21,1207.519
2013-02-22,1220.406
2013-02-25,1194.362
2013-02-26,1201.998
2013-02-27,1216.666
2013-02-28,1217.778
2013-03-01,1217.246
2013-03-04,1220.851
2013-03-05,1234.202
2013-03-06,1237.215
2013-03-07,1242.607
2013-03-08,1252.567
2013-03-11,1255.44
2013-03-12,1253.113
2013-03-13,1257.928
2013-03-14,1269.171
2013-03-15,1269.967
2013-03-18,1264.152
2013-03-19,1260.536
2013-03-20,1271.143
2013-03-21,1260.573
2013-03-22,1263.542
2013-03-25,1262.197
2013-03-26,1268.713
2013-03-27,1268.71
2013-03-28,1271.888
2013-03-29,1271.888
2013-04-01,1258.841
2013-04-02,1253.128
2013-04-03,1235.792
2013-04-04,1244.594
2013-04-05,1243.34
2013-04-08,1254.98
2013-04-09,1254.526
2013-04-10,1271.56
2013-04-11,1274.456
2013-04-12,1268.924
2013-04-15,1224.939
2013-04-16,1244.565
2013-04-17,1223.037
2013-04-18,1217.524
2013-04-19,1231.722
2013-04-22,1234.889
2013-04-23,1249.787
2013-04-24,1257.989
2013-04-25,1262.276
2013-04-26,1255.052
2013-04-29,1264.746
2013-04-30,1272.983
2013-05-01,1247.32
2013-05-02,1263.004
2013-05-03,1279.798
2013-05-06,1288.288
2013-05-07,1300.815
2013-05-08,1305.583
2013-05-09,1297.977
2013-05-10,1304.922
2013-05-13,1302.691
2013-05-14,1317.333
2013-05-15,1323.737
2013-05-16,1317.087
2013-05-17,1331.376
2013-05-20,1335.705
2013-05-21,1336.624
2013-05-22,1313.743
2013-05-23,1311.205
2013-05-24,1308.461
2013-05-27,1308.461
2013-05-28,1318.407
2013-05-29,1306.175
2013-05-30,1315.375
2013-05-31,1303.532
2013-06-03,1306.558
2013-06-04,1296.726
2013-06-05,1278.9
2013-06-06,1293.302
2013-06-07,1303.074
2013-06-10,1306.491
2013-06-11,1289.188
2013-06-12,1276.563
2013-06-13,1303.22
2013-06-14,1294.975
2013-06-17,1300.59
2013-06-18,1314.302
2013-06-19,1293.58
2013-06-20,1260.656
2013-06-21,1262.637
2013-06-24,1247.258
2013-06-25,1264.369
2013-06-26,1271.414
2013-06-27,1291.278
2013-06-28,1289.495
2013-07-01,1303.725
2013-07-02,1304.313
2013-07-03,1302.951
2013-07-04,1302.951
2013-07-05,1317.879
2013-07-08,1322.216
2013-07-09,1335.78
2013-07-10,1336.591
2013-07-11,1353.071
2013-07-12,1356.878
2013-07-15,1363.296
2013-07-16,1356.128
2013-07-17,1361.842
2013-07-18,1374.94
2013-07-19,1374.808
2013-07-22,1380.646
2013-07-23,1381.658
2013-07-24,1368.984
2013-07-25,1375.568
2013-07-26,1371.45
2013-07-29,1362.777
2013-07-30,1367.23
2013-07-31,1367.565
2013-08-01,1385.439
2013-08-02,1384.303
2013-08-05,1384.964
2013-08-06,1369.898
2013-08-07,1360.759
2013-08-08,1368.482
2013-08-09,1370.073
2013-08-12,1372.928
2013-08-13,1368.89
2013-08-14,1365.42
2013-08-15,1341.675
2013-08-16,1334.676
2013-08-19,1319.873
2013-08-20,1338.593
2013-08-21,1327.053
2013-08-22,1343.088
2013-08-23,1346.378
2013-08-26,1343.496
2013-08-27,1315.65
2013-08-28,1317.077
2013-08-29,1324.099
2013-08-30,1305.169
2013-09-02,1305.169
2013-09-03,1306.21
2013-09-04,1317.313
2013-09-05,1319.954
2013-09-06,1323.068
2013-09-09,1341.705
2013-09-10,1351.979
2013-09-11,1353.198
2013-09-12,1345.319
2013-09-13,1350.101
2013-09-16,1357.092
2013-09-17,1366.33
2013-09-18,1382.971
2013-09-19,1379.32
2013-09-20,1372.592
2013-09-23,1370.066
2013-09-24,1372.276
2013-09-25,1374.318
2013-09-26,1377.938
2013-09-27,1372.65
2013-09-30,1371.171
2013-10-01,1388.183
2013-10-02,1382.42
2013-10-03,1368.775
2013-10-04,1377.426
2013-10-07,1364.148
2013-10-08,1347.435
2013-10-09,1344.079
2013-10-10,1374.351
2013-10-11,1390.495
2013-10-14,1395.91
2013-10-15,1384.722
2013-10-16,1399.942
2013-10-17,1415.43
2013-10-18,1426.728
2013-10-21,1426.334
2013-10-22,1435.002
2013-10-23,1430.657
2013-10-24,1435.108
2013-10-25,1439.494
2013-10-28,1439.282
2013-10-29,1442.648
2013-10-30,1429.385
2013-10-31,1424.116
2013-11-01,1424.267
2013-11-04,1437.27
2013-11-05,1427.686
2013-11-06,1425.901
2013-11-07,1401.792
2013-11-08,1422.254
2013-11-11,1423.721
2013-11-12,1420.794
2013-11-13,1434.59
2013-11-14,1439.403
2013-11-15,1443.172
2013-11-18,1435.212
2013-11-19,1427.957
2013-11-20,1424.529
2013-11-21,1442.123
2013-11-22,1448.058
2013-11-25,1446.736
2013-11-26,1450.499
2013-11-27,1457.487
2013-11-28,1457.487
2013-11-29,1456.341
2013-12-02,1446.193
2013-12-03,1440.03
2013-12-04,1438.76
2013-12-05,1438.619
2013-12-06,1451.42
2013-12-09,1451.823
2013-12-10,1443.546
2013-12-11,1420.697
2013-12-12,1421.705
2013-12-13,1424.927
2013-12-16,1437.186
2013-12-17,1437.12
2013-12-18,1453.637
2013-12-19,1444.371
2013-12-20,1463.156
2013-12-23,1474.592
2013-12-24,1481.462
2013-12-25,1481.462
2013-12-26,1481.897
2013-12-27,1483.513
2013-12-30,1483.662
2013-12-31,1486.814
2014-01-01,1486.814
2014-01-02,1471.99
2014-01-03,1476.472
2014-01-06,1467.809
2014-01-07,1478.855
2014-01-08,1477.424
2014-01-09,1479.348
2014-01-10,1488.681
2014-01-13,1471.639
2014-01-14,1488.001
2014-01-15,1495.644
2014-01-16,1494.588
2014-01-17,1490.271
2014-01-20,1490.271
2014-01-21,1499.26
2014-01-22,1505.98
2014-01-23,1495.076
2014-01-24,1461.286
2014-01-27,1447.349
2014-01-28,1458.261
2014-01-29,1442.433
2014-01-30,1461.492
2014-01-31,1452.957
2014-02-03,1409.135
2014-02-04,1420.76
2014-02-05,1414.514
2014-02-06,1429.686
2014-02-07,1440.745
2014-02-10,1443.379
2014-02-11,1457.172
2014-02-12,1462.41
2014-02-13,1475.88
2014-02-14,1482.19
2014-02-17,1482.19
2014-02-18,1491.655
2014-02-19,1478.838
2014-02-20,1490.236
2014-02-21,1492.193
2014-02-24,1501.18
2014-02-25,1499.71
2014-02-26,1507.577
2014-02-27,1514.131
2014-02-28,1518.56
2014-03-03,1510.201
2014-03-04,1540.087
2014-03-05,1537.664
2014-03-06,1539.576
2014-03-07,1538.764
2014-03-10,1534.216
2014-03-11,1522.172
2014-03-12,1525.47
2014-03-13,1511.085
2014-03-14,1515.959
2014-03-17,1526.003
2014-03-18,1541.564
2014-03-19,1531.826
2014-03-20,1537.773
2014-03-21,1540.459
2014-03-24,1529.038
2014-03-25,1531.446
2014-03-26,1509.935
2014-03-27,1506.642
2014-03-28,1513.403
2014-03-31,1537.675
2014-04-01,1550.521
2014-04-02,1557.447
2014-04-03,1552.551
2014-04-04,1530.006
2014-04-07,1509.827
2014-04-08,1517.561
2014-04-09,1529.437
2014-04-10,1498.784
2014-04-11,1481.369
2014-04-14,1487.764
2014-04-15,1495.158
2014-04-16,1509.298
2014-04-17,1514.947
2014-04-18,1514.947
2014-04-21,1519.251
2014-04-22,1531.283
2014-04-23,1527.751
2014-04-24,1526.344
2014-04-25,1508.94
2014-04-28,1504.304
2014-04-29,1506.851
2014-04-30,1516.321
2014-05-01,1514.887
2014-05-02,1518.093
2014-05-05,1515.673
2014-05-06,1501.462
2014-05-07,1511.162
2014-05-08,1503.116
2014-05-09,1508.697
2014-05-12,1533.625
2014-05-13,1523.226
2014-05-14,1506.041
2014-05-15,1495.348
2014-05-16,1502.737
2014-05-19,1512.194
2014-05-20,1496.031
2014-05-21,1502.392
2014-05-22,1510.077
2014-05-23,1522.512
2014-05-26,1522.512
2014-05-27,1536.454
2014-05-28,1532.152
2014-05-29,1538.436
2014-05-30,1535.708
2014-06-02,1536.61
2014-06-03,1535.08
2014-06-04,1542.161
2014-06-05,1565.176
2014-06-06,1575.621
2014-06-09,1582.878
2014-06-10,1579.31
2014-06-11,1571.046
2014-06-12,1563.454
2014-06-13,1567.6
2014-06-16,1567.753
2014-06-17,1579.583
2014-06-18,1587.015
2014-06-19,1591.027
2014-06-20,1594.686
2014-06-23,1590.515
2014-06-24,1577.752
2014-06-25,1587.319
2014-06-26,1584.728
2014-06-27,1594.129
2014-06-30,1599.267
2014-07-01,1613.222
2014-07-02,1604.922
2014-07-03,1613.377
2014-07-04,1613.377
2014-07-07,1595.421
2014-07-08,1585.035
2014-07-09,1586.899
2014-07-10,1576.926
2014-07-11,1574.186
2014-07-14,1581.109
2014-07-15,1575.2
2014-07-16,1574.161
2014-07-17,1554.913
2014-07-18,1575.935
2014-07-21,1569.909
2014-07-22,1579.46
2014-07-23,1578.397
2014-07-24,1577.34
2014-07-25,1565.435
2014-07-28,1562.646
2014-07-29,1557.221
2014-07-30,1557.843
2014-07-31,1528.339
2014-08-01,1523.803
2014-08-04,1532.118
2014-08-05,1526.493
2014-08-06,1530.027
2014-08-07,1524.837
2014-08-08,1539.858
2014-08-11,1549.204
2014-08-12,1542.71
2014-08-13,1555.726
2014-08-14,1560.414
2014-08-15,1559.423
2014-08-18,1577.759
2014-08-19,1583.72
2014-08-20,1582.851
2014-08-21,1588.045
2014-08-22,1586.134
2014-08-25,1591.401
2014-08-26,1598.642
2014-08-27,1597.76
2014-08-28,1593.296
2014-08-29,1602.267
2014-09-01,1602.267
2014-09-02,1607.653
2014-09-03,1603.113
2014-09-04,1597.242
2014-09-05,1603.287
2014-09-08,1601.731
2014-09-09,1586.174
2014-09-10,1588.978
2014-09-11,1597.008
2014-09-12,1579.618
2014-09-15,1569.071
2014-09-16,1577.181
2014-09-17,1578.327
2014-09-18,1581.776
2014-09-19,1570.332
2014-09-22,1548.853
2014-09-23,1534.764
2014-09-24,1540.906
2014-09-25,1520.295
2014-09-26,1531.521
2014-09-29,1526.938
2014-09-30,1509.824
2014-10-01,1492.38
2014-10-02,1498.439
2014-10-03,1508.398
2014-10-06,1503.067
2014-10-07,1481.986
2014-10-08,1506.691
2014-10-09,1471.295
2014-10-10,1453.449
2014-10-13,1443.781
2014-10-14,1457.788
2014-10-15,1458.21
2014-10-16,1473.591
2014-10-17,1477.357
2014-10-20,1493.145
2014-10-21,1522.692
2014-10-22,1508.926
2014-10-23,1530.859
2014-10-24,1533.667
2014-10-27,1531.642
2014-10-28,1563.97
2014-10-29,1561.98
2014-10-30,1568.549
2014-10-31,1590.628
2014-11-03,1589.857
2014-11-04,1582.914
2014-11-05,1590.152
2014-11-06,1594.401
2014-11-07,1596.329
2014-11-10,1602.284
2014-11-11,1599.841
2014-11-12,1605.001
2014-11-13,1595.629
2014-11-14,1593.267
2014-11-17,1587.752
2014-11-18,1595.086
2014-11-19,1584.387
2014-11-20,1596.284
2014-11-21,1600.694
2014-11-24,1613.054
2014-11-25,1613.8
2014-11-26,1616.279
2014-11-27,1616.279
2014-11-28,1595.457
2014-12-01,1574.214
2014-12-02,1587.501
2014-12-03,1601.556
2014-12-04,1596.889
2014-12-05,1604.092
2014-12-08,1587.548
2014-12-09,1605.07
2014-12-10,1571.608
2014-12-11,1576.782
2014-12-12,1553.385
2014-12-15,1537.313
2014-12-16,1537.508
2014-12-17,1577.677
2014-12-18,1599.675
2014-12-19,1607.998
2014-12-22,1616.74
2014-12-23,1622.654
2014-12-24,1624.298
2014-12-25,1624.298
2014-12-26,1632.624
2014-12-29,1642.672
2014-12-30,1636.188
2014-12-31,1619.104
2015-01-01,1619.104
2015-01-02,1616.331
2015-01-05,1591.302
2015-01-06,1572.383
2015-01-07,1588.0
2015-01-08,1611.869
2015-01-09,1596.396
2015-01-12,1588.863
2015-01-13,1588.665
2015-01-14,1584.155
2015-01-15,1565.708
2015-01-16,1589.696
2015-01-19,1589.696
2015-01-20,1578.856
2015-01-21,1582.241
2015-01-22,1613.976
2015-01-23,1606.267
2015-01-26,1622.351
2015-01-27,1614.368
2015-01-28,1590.768
2015-01-29,1604.536
2015-01-30,1578.558
2015-02-02,1594.972
2015-02-03,1626.755
2015-02-04,1615.879
2015-02-05,1636.533
2015-02-06,1629.291
2015-02-09,1618.627
2015-02-10,1625.453
2015-02-11,1621.038
2015-02-12,1639.861
2015-02-13,1646.146
2015-02-16,1646.146
2015-02-17,1647.511
2015-02-18,1652.394
2015-02-19,1649.032
2015-02-20,1657.077
2015-02-23,1657.749
2015-02-24,1658.703
2015-02-25,1658.307
2015-02-26,1655.656
2015-02-27,1651.409
2015-03-02,1661.31
2015-03-03,1654.551
2015-03-04,1646.626
2015-03-05,1647.694
2015-03-06,1623.49
2015-03-09,1629.08
2015-03-10,1610.434
2015-03-11,1620.067
2015-03-12,1644.477
2015-03-13,1636.214
2015-03-16,1647.624
2015-03-17,1650.376
2015-03-18,1669.003
2015-03-19,1663.933
2015-03-20,1685.933
2015-03-23,1684.452
2015-03-24,1678.629
2015-03-25,1650.055
2015-03-26,1645.064
2015-03-27,1650.224
2015-03-30,1673.363
2015-03-31,1668.375
2015-04-01,1667.178
2015-04-02,1674.673
2015-04-03,1674.673
2015-04-06,1685.142
2015-04-07,1672.57
2015-04-08,1677.464
2015-04-09,1671.697
2015-04-10,1677.181
