Date,JAPAN LARGE VALUE Large Cap
2010-09-15,786.91
2010-09-16,781.863
2010-09-17,786.206
2010-09-20,787.169
2010-09-21,789.325
2010-09-22,795.217
2010-09-23,796.962
2010-09-24,791.556
2010-09-27,799.781
2010-09-28,802.57
2010-09-29,804.827
2010-09-30,785.997
2010-10-01,789.388
2010-10-04,778.576
2010-10-05,794.14
2010-10-06,809.049
2010-10-07,816.204
2010-10-08,816.501
2010-10-11,814.263
2010-10-12,804.357
2010-10-13,799.815
2010-10-14,818.569
2010-10-15,807.138
2010-10-18,812.835
2010-10-19,809.805
2010-10-20,809.883
2010-10-21,804.03
2010-10-22,805.684
2010-10-25,811.757
2010-10-26,801.334
2010-10-27,794.893
2010-10-28,798.451
2010-10-29,802.855
2010-11-01,793.409
2010-11-02,792.968
2010-11-03,787.075
2010-11-04,805.958
2010-11-05,815.852
2010-11-08,821.869
2010-11-09,824.245
2010-11-10,821.78
2010-11-11,829.741
2010-11-12,821.996
2010-11-15,819.345
2010-11-16,813.566
2010-11-17,818.712
2010-11-18,831.576
2010-11-19,836.596
2010-11-22,838.681
2010-11-23,843.887
2010-11-24,829.891
2010-11-25,827.748
2010-11-26,820.882
2010-11-29,824.615
2010-11-30,818.934
2010-12-01,821.36
2010-12-02,831.114
2010-12-03,844.94
2010-12-06,846.345
2010-12-07,839.841
2010-12-08,834.863
2010-12-09,843.838
2010-12-10,841.619
2010-12-13,852.381
2010-12-14,858.842
2010-12-15,854.503
2010-12-16,853.236
2010-12-17,854.352
2010-12-20,854.219
2010-12-21,859.769
2010-12-22,864.78
2010-12-23,869.049
2010-12-24,866.736
2010-12-27,868.964
2010-12-28,876.877
2010-12-29,882.749
2010-12-30,876.551
2010-12-31,883.468
2011-01-03,877.088
2011-01-04,886.586
2011-01-05,873.046
2011-01-06,886.367
2011-01-07,891.54
2011-01-10,894.288
2011-01-11,886.57
2011-01-12,894.763
2011-01-13,908.84
2011-01-14,902.131
2011-01-17,900.726
2011-01-18,903.519
2011-01-19,914.195
2011-01-20,895.356
2011-01-21,884.027
2011-01-24,890.843
2011-01-25,904.996
2011-01-26,896.666
2011-01-27,893.979
2011-01-28,889.21
2011-01-31,885.494
2011-02-01,891.95
2011-02-02,910.021
2011-02-03,907.558
2011-02-04,910.527
2011-02-07,912.917
2011-02-08,924.346
2011-02-09,922.345
2011-02-10,920.97
2011-02-11,918.761
2011-02-14,931.164
2011-02-15,930.707
2011-02-16,934.593
2011-02-17,948.619
2011-02-18,946.986
2011-02-21,951.231
2011-02-22,934.589
2011-02-23,927.272
2011-02-24,925.226
2011-02-25,932.081
2011-02-28,937.449
2011-03-01,949.494
2011-03-02,934.126
2011-03-03,929.799
2011-03-04,937.366
2011-03-07,929.104
2011-03-08,918.165
2011-03-09,925.0
2011-03-10,907.927
2011-03-11,905.63
2011-03-14,839.549
2011-03-15,769.203
2011-03-16,823.732
2011-03-17,825.679
2011-03-18,816.314
2011-03-21,816.415
2011-03-22,858.749
2011-03-23,853.349
2011-03-24,845.481
2011-03-25,846.445
2011-03-28,838.888
2011-03-29,827.264
2011-03-30,828.333
2011-03-31,832.015
2011-04-01,815.495
2011-04-04,817.877
2011-04-05,799.315
2011-04-06,783.017
2011-04-07,790.499
2011-04-08,804.412
2011-04-11,806.737
2011-04-12,805.713
2011-04-13,807.437
2011-04-14,812.127
2011-04-15,803.888
2011-04-18,806.56
2011-04-19,794.596
2011-04-20,803.002
2011-04-21,814.628
2011-04-22,815.831
2011-04-25,812.581
2011-04-26,808.296
2011-04-27,802.681
2011-04-28,825.774
2011-04-29,829.03
2011-05-02,842.288
2011-05-03,844.685
2011-05-04,846.622
2011-05-05,853.767
2011-05-06,838.502
2011-05-09,836.357
2011-05-10,840.591
2011-05-11,837.903
2011-05-12,836.879
2011-05-13,825.247
2011-05-16,811.587
2011-05-17,803.232
2011-05-18,814.071
2011-05-19,802.32
2011-05-20,797.292
2011-05-23,788.244
2011-05-24,784.229
2011-05-25,789.251
2011-05-26,801.803
2011-05-27,804.221
2011-05-30,802.603
2011-05-31,814.056
2011-06-01,816.784
2011-06-02,802.879
2011-06-03,796.73
2011-06-06,788.79
2011-06-07,794.621
2011-06-08,800.553
2011-06-09,795.659
2011-06-10,799.312
2011-06-13,794.586
2011-06-14,805.344
2011-06-15,806.127
2011-06-16,793.039
2011-06-17,794.828
2011-06-20,795.495
2011-06-21,804.83
2011-06-22,817.76
2011-06-23,809.788
2011-06-24,818.463
2011-06-27,806.358
2011-06-28,812.026
2011-06-29,825.126
2011-06-30,832.862
2011-07-01,836.635
2011-07-04,849.161
2011-07-05,849.387
2011-07-06,856.882
2011-07-07,847.673
2011-07-08,857.033
2011-07-11,854.404
2011-07-12,850.692
2011-07-13,859.003
2011-07-14,852.365
2011-07-15,855.524
2011-07-18,854.929
2011-07-19,850.471
2011-07-20,858.83
2011-07-21,865.262
2011-07-22,875.924
2011-07-25,867.491
2011-07-26,875.175
2011-07-27,867.909
2011-07-28,859.014
2011-07-29,858.463
2011-08-01,875.024
2011-08-02,862.46
2011-08-03,849.67
2011-08-04,826.132
2011-08-05,807.694
2011-08-08,798.813
2011-08-09,787.859
2011-08-10,804.486
2011-08-11,793.531
2011-08-12,791.503
2011-08-15,799.817
2011-08-16,800.489
2011-08-17,799.839
2011-08-18,792.637
2011-08-19,781.549
2011-08-22,768.324
2011-08-23,776.139
2011-08-24,763.709
2011-08-25,763.535
2011-08-26,773.428
2011-08-29,772.87
2011-08-30,782.843
2011-08-31,791.519
2011-09-01,792.463
2011-09-02,787.066
2011-09-05,771.445
2011-09-06,755.982
2011-09-07,764.732
2011-09-08,770.033
2011-09-09,767.085
2011-09-12,761.425
2011-09-13,769.596
2011-09-14,764.891
2011-09-15,776.699
2011-09-16,789.038
2011-09-19,793.892
2011-09-20,781.257
2011-09-21,785.532
2011-09-22,773.539
2011-09-23,774.047
2011-09-26,755.811
2011-09-27,773.095
2011-09-28,787.48
2011-09-29,787.921
2011-09-30,784.842
2011-10-03,773.44
2011-10-04,758.765
2011-10-05,744.231
2011-10-06,756.845
2011-10-07,761.757
2011-10-10,762.055
2011-10-11,776.075
2011-10-12,768.881
2011-10-13,778.755
2011-10-14,766.018
2011-10-17,786.34
2011-10-18,773.048
2011-10-19,772.465
2011-10-20,769.381
2011-10-21,773.065
2011-10-24,782.934
2011-10-25,777.84
2011-10-26,773.648
2011-10-27,795.181
2011-10-28,805.644
2011-10-31,774.293
2011-11-01,762.646
2011-11-02,747.688
2011-11-03,748.311
2011-11-04,760.293
2011-11-07,760.653
2011-11-08,750.834
2011-11-09,762.687
2011-11-10,746.546
2011-11-11,747.264
2011-11-14,756.745
2011-11-15,751.41
2011-11-16,745.257
2011-11-17,748.218
2011-11-18,738.501
2011-11-21,733.142
2011-11-22,734.143
2011-11-23,730.211
2011-11-24,721.102
2011-11-25,716.971
2011-11-28,722.051
2011-11-29,739.803
2011-11-30,740.092
2011-12-01,755.47
2011-12-02,758.254
2011-12-05,763.964
2011-12-06,754.816
2011-12-07,767.388
2011-12-08,762.969
2011-12-09,754.949
2011-12-12,761.778
2011-12-13,755.205
2011-12-14,750.459
2011-12-15,738.943
2011-12-16,740.294
2011-12-19,730.156
2011-12-20,731.881
2011-12-21,738.611
2011-12-22,736.786
2011-12-23,736.692
2011-12-26,739.804
2011-12-27,740.116
2011-12-28,736.517
2011-12-29,739.786
2011-12-30,753.805
2012-01-02,753.805
2012-01-03,755.671
2012-01-04,773.254
2012-01-05,762.787
2012-01-06,755.666
2012-01-09,758.271
2012-01-10,762.336
2012-01-11,763.009
2012-01-12,758.276
2012-01-13,763.887
2012-01-16,753.635
2012-01-17,759.476
2012-01-18,762.607
2012-01-19,767.593
2012-01-20,786.857
2012-01-23,789.827
2012-01-24,784.472
2012-01-25,789.164
2012-01-26,795.059
2012-01-27,796.998
2012-01-30,797.734
2012-01-31,794.771
2012-02-01,798.362
2012-02-02,806.184
2012-02-03,800.621
2012-02-06,809.233
2012-02-07,811.332
2012-02-08,822.135
2012-02-09,821.681
2012-02-10,811.179
2012-02-13,815.837
2012-02-14,809.556
2012-02-15,830.849
2012-02-16,823.361
2012-02-17,829.048
2012-02-20,839.691
2012-02-21,832.522
2012-02-22,834.887
2012-02-23,839.724
2012-02-24,842.173
2012-02-27,846.969
2012-02-28,848.208
2012-02-29,843.105
2012-03-01,836.925
2012-03-02,837.214
2012-03-05,834.316
2012-03-06,833.496
2012-03-07,825.101
2012-03-08,834.524
2012-03-09,839.118
2012-03-12,836.745
2012-03-13,833.58
2012-03-14,835.676
2012-03-15,846.069
2012-03-16,849.586
2012-03-19,852.531
2012-03-20,849.218
2012-03-21,837.046
2012-03-22,852.529
2012-03-23,843.245
2012-03-26,837.6
2012-03-27,854.788
2012-03-28,855.847
2012-03-29,851.13
2012-03-30,845.335
2012-04-02,853.802
2012-04-03,846.421
2012-04-04,827.36
2012-04-05,825.109
2012-04-06,817.975
2012-04-09,813.28
2012-04-10,819.264
2012-04-11,808.456
2012-04-12,813.964
2012-04-13,820.629
2012-04-16,811.863
2012-04-17,804.788
2012-04-18,816.751
2012-04-19,811.064
2012-04-20,806.802
2012-04-23,809.709
2012-04-24,800.783
2012-04-25,802.545
2012-04-26,808.699
2012-04-27,807.832
2012-04-30,813.953
2012-05-01,793.48
2012-05-02,795.04
2012-05-03,793.062
2012-05-04,798.026
2012-05-07,774.585
2012-05-08,781.525
2012-05-09,772.878
2012-05-10,767.575
2012-05-11,762.963
2012-05-14,762.73
2012-05-15,751.422
2012-05-16,740.78
2012-05-17,759.069
2012-05-18,738.96
2012-05-21,736.05
2012-05-22,739.669
2012-05-23,735.043
2012-05-24,733.31
2012-05-25,730.683
2012-05-28,731.422
2012-05-29,736.959
2012-05-30,737.91
2012-05-31,737.262
2012-06-01,730.782
2012-06-04,715.391
2012-06-05,724.34
2012-06-06,729.37
2012-06-07,737.572
2012-06-08,723.294
2012-06-11,737.705
2012-06-12,729.01
2012-06-13,732.188
2012-06-14,734.236
2012-06-15,742.196
2012-06-18,752.731
2012-06-19,748.529
2012-06-20,759.657
2012-06-21,758.465
2012-06-22,753.368
2012-06-25,754.738
2012-06-26,747.695
2012-06-27,751.536
2012-06-28,770.784
2012-06-29,778.367
2012-07-02,783.415
2012-07-03,787.133
2012-07-04,789.969
2012-07-05,786.383
2012-07-06,785.56
2012-07-09,775.676
2012-07-10,771.861
2012-07-11,769.303
2012-07-12,762.585
2012-07-13,759.015
2012-07-16,763.546
2012-07-17,757.648
2012-07-18,756.636
2012-07-19,766.827
2012-07-20,751.285
2012-07-23,739.017
2012-07-24,737.222
2012-07-25,725.122
2012-07-26,734.733
2012-07-27,745.408
2012-07-30,754.108
2012-07-31,758.881
2012-08-01,747.535
2012-08-02,754.09
2012-08-03,740.517
2012-08-06,755.245
2012-08-07,761.885
2012-08-08,765.735
2012-08-09,769.61
2012-08-10,768.705
2012-08-13,767.878
2012-08-14,763.239
2012-08-15,759.219
2012-08-16,766.192
2012-08-17,772.862
2012-08-20,772.058
2012-08-21,773.628
2012-08-22,772.763
2012-08-23,782.508
2012-08-24,772.028
2012-08-27,769.516
2012-08-28,759.724
2012-08-29,760.85
2012-08-30,755.067
2012-08-31,743.679
2012-09-03,740.91
2012-09-04,739.37
2012-09-05,730.758
2012-09-06,724.439
2012-09-07,753.712
2012-09-10,754.793
2012-09-11,754.12
2012-09-12,762.032
2012-09-13,769.69
2012-09-14,778.512
2012-09-17,773.672
2012-09-18,776.488
2012-09-19,787.393
2012-09-20,776.198
2012-09-21,778.071
2012-09-24,778.499
2012-09-25,780.399
2012-09-26,772.144
2012-09-27,776.933
2012-09-28,766.197
2012-10-01,760.5
2012-10-02,760.626
2012-10-03,749.941
2012-10-04,760.3
2012-10-05,758.865
2012-10-08,764.059
2012-10-09,753.176
2012-10-10,742.668
2012-10-11,739.381
2012-10-12,746.492
2012-10-15,748.018
2012-10-16,756.893
2012-10-17,764.853
2012-10-18,776.183
2012-10-19,776.456
2012-10-22,771.028
2012-10-23,763.756
2012-10-24,754.786
2012-10-25,760.814
2012-10-26,755.026
2012-10-29,748.687
2012-10-30,744.285
2012-10-31,751.953
2012-11-01,748.141
2012-11-02,752.774
2012-11-05,751.831
2012-11-06,747.908
2012-11-07,756.616
2012-11-08,746.436
2012-11-09,745.477
2012-11-12,737.825
2012-11-13,737.705
2012-11-14,728.842
2012-11-15,735.49
2012-11-16,749.462
2012-11-19,761.457
2012-11-20,754.896
2012-11-21,754.183
2012-11-22,761.293
2012-11-23,762.91
2012-11-26,768.566
2012-11-27,769.163
2012-11-28,762.734
2012-11-29,767.416
2012-11-30,767.825
2012-12-03,770.786
2012-12-04,772.795
2012-12-05,767.721
2012-12-06,773.149
2012-12-07,776.851
2012-12-10,774.375
2012-12-11,771.34
2012-12-12,773.221
2012-12-13,776.291
2012-12-14,781.31
2012-12-17,786.039
2012-12-18,795.546
2012-12-19,820.414
2012-12-20,816.861
2012-12-21,814.476
2012-12-24,807.992
2012-12-25,812.019
2012-12-26,811.827
2012-12-27,813.233
2012-12-28,819.454
2012-12-31,815.947
2013-01-01,815.947
2013-01-02,809.348
2013-01-03,812.424
2013-01-04,829.672
2013-01-07,825.371
2013-01-08,821.166
2013-01-09,820.068
2013-01-10,828.83
2013-01-11,831.063
2013-01-14,829.48
2013-01-15,843.857
2013-01-16,826.671
2013-01-17,822.19
2013-01-18,838.587
2013-01-21,834.138
2013-01-22,841.865
2013-01-23,828.819
2013-01-24,824.59
2013-01-25,833.553
2013-01-28,836.949
2013-01-29,848.677
2013-01-30,854.749
2013-01-31,862.053
2013-02-01,846.938
2013-02-04,865.227
2013-02-05,845.858
2013-02-06,868.798
2013-02-07,874.769
2013-02-08,866.61
2013-02-11,860.164
2013-02-12,874.968
2013-02-13,861.745
2013-02-14,861.705
2013-02-15,841.58
2013-02-18,858.87
2013-02-19,862.83
2013-02-20,870.522
2013-02-21,865.209
2013-02-22,859.72
2013-02-25,870.703
2013-02-26,876.091
2013-02-27,861.049
2013-02-28,875.246
2013-03-01,870.477
2013-03-04,875.521
2013-03-05,872.177
2013-03-06,882.035
2013-03-07,869.531
2013-03-08,869.72
2013-03-11,895.974
2013-03-12,895.941
2013-03-13,890.536
2013-03-14,891.026
2013-03-15,908.749
2013-03-18,890.074
2013-03-19,906.795
2013-03-20,900.576
2013-03-21,914.05
2013-03-22,904.814
2013-03-25,914.453
2013-03-26,910.148
2013-03-27,917.203
2013-03-28,908.18
2013-03-29,901.967
2013-04-01,879.18
2013-04-02,868.639
2013-04-03,886.359
2013-04-04,876.748
2013-04-05,891.742
2013-04-08,905.464
2013-04-09,905.978
2013-04-10,924.589
2013-04-11,947.445
2013-04-12,957.404
2013-04-15,948.718
2013-04-16,932.527
2013-04-17,950.479
2013-04-18,935.506
2013-04-19,926.387
2013-04-22,939.484
2013-04-23,934.638
2013-04-24,949.66
2013-04-25,957.012
2013-04-26,965.92
2013-04-29,961.295
2013-04-30,965.965
2013-05-01,958.308
2013-05-02,949.257
2013-05-03,940.43
2013-05-06,936.926
2013-05-07,964.957
2013-05-08,972.24
2013-05-09,956.336
2013-05-10,950.551
2013-05-13,974.181
2013-05-14,969.49
2013-05-15,989.937
2013-05-16,985.2
2013-05-17,977.652
2013-05-20,997.25
2013-05-21,1000.689
2013-05-22,997.022
2013-05-23,951.884
2013-05-24,949.254
2013-05-27,916.599
2013-05-28,917.134
2013-05-29,936.938
2013-05-30,904.79
2013-05-31,900.229
2013-06-03,883.35
2013-06-04,903.128
2013-06-05,881.405
2013-06-06,877.044
2013-06-07,872.093
2013-06-10,897.511
2013-06-11,912.251
2013-06-12,916.816
2013-06-13,891.477
2013-06-14,895.279
2013-06-17,913.56
2013-06-18,907.366
2013-06-19,935.75
2013-06-20,895.632
2013-06-21,907.803
2013-06-24,894.518
2013-06-25,884.302
2013-06-26,884.379
2013-06-27,894.618
2013-06-28,914.224
2013-07-01,923.939
2013-07-02,934.121
2013-07-03,941.46
2013-07-04,934.538
2013-07-05,941.306
2013-07-08,927.735
2013-07-09,948.262
2013-07-10,957.036
2013-07-11,967.884
2013-07-12,969.503
2013-07-15,965.135
2013-07-16,977.094
2013-07-17,974.621
2013-07-18,973.305
2013-07-19,969.204
2013-07-22,980.05
2013-07-23,984.256
2013-07-24,978.765
2013-07-25,966.567
2013-07-26,949.123
2013-07-29,920.834
2013-07-30,931.475
2013-07-31,919.259
2013-08-01,935.863
2013-08-02,963.847
2013-08-05,957.27
2013-08-06,973.066
2013-08-07,952.065
2013-08-08,947.41
2013-08-09,946.005
2013-08-12,942.4
2013-08-13,942.121
2013-08-14,952.054
2013-08-15,941.803
2013-08-16,934.307
2013-08-19,933.098
2013-08-20,921.655
2013-08-21,913.962
2013-08-22,903.352
2013-08-23,922.886
2013-08-26,920.137
2013-08-27,930.138
2013-08-28,909.095
2013-08-29,904.007
2013-08-30,898.84
2013-09-02,892.646
2013-09-03,915.893
2013-09-04,924.921
2013-09-05,922.896
2013-09-06,927.246
2013-09-09,938.261
2013-09-10,944.091
2013-09-11,945.058
2013-09-12,951.146
2013-09-13,947.813
2013-09-16,953.042
2013-09-17,945.393
2013-09-18,957.335
2013-09-19,970.147
2013-09-20,972.578
2013-09-23,981.743
2013-09-24,978.366
2013-09-25,976.289
2013-09-26,986.153
2013-09-27,989.619
2013-09-30,968.569
2013-10-01,967.62
2013-10-02,960.639
2013-10-03,959.211
2013-10-04,954.853
2013-10-07,943.72
2013-10-08,944.486
2013-10-09,957.13
2013-10-10,956.37
2013-10-11,969.138
2013-10-14,971.015
2013-10-15,964.554
2013-10-16,960.554
2013-10-17,980.223
2013-10-18,978.031
2013-10-21,977.863
2013-10-22,980.596
2013-10-23,974.345
2013-10-24,976.333
2013-10-25,955.918
2013-10-28,969.45
2013-10-29,961.68
2013-10-30,969.829
2013-10-31,959.731
2013-11-01,944.065
2013-11-04,945.74
2013-11-05,942.991
2013-11-06,950.92
2013-11-07,943.057
2013-11-08,935.475
2013-11-11,941.881
2013-11-12,955.104
2013-11-13,958.741
2013-11-14,963.094
2013-11-15,975.438
2013-11-18,982.536
2013-11-19,975.6
2013-11-20,973.954
2013-11-21,973.241
2013-11-22,973.217
2013-11-25,975.688
2013-11-26,974.075
2013-11-27,964.074
2013-11-28,972.584
2013-11-29,970.256
2013-12-02,964.382
2013-12-03,971.254
2013-12-04,952.134
2013-12-05,949.417
2013-12-06,948.268
2013-12-09,958.337
2013-12-10,961.84
2013-12-11,961.513
2013-12-12,950.147
2013-12-13,945.173
2013-12-16,936.353
2013-12-17,945.324
2013-12-18,955.148
2013-12-19,956.205
2013-12-20,954.702
2013-12-23,955.62
2013-12-24,951.089
2013-12-25,950.4
2013-12-26,961.014
2013-12-27,964.843
2013-12-30,974.953
2013-12-31,974.304
2014-01-01,974.304
2014-01-02,975.046
2014-01-03,980.179
2014-01-06,973.618
2014-01-07,964.905
2014-01-08,979.452
2014-01-09,972.062
2014-01-10,979.243
2014-01-13,986.633
2014-01-14,965.012
2014-01-15,973.746
2014-01-16,976.518
2014-01-17,978.835
2014-01-20,978.989
2014-01-21,975.27
2014-01-22,979.071
2014-01-23,977.814
2014-01-24,971.694
2014-01-27,943.263
2014-01-28,934.192
2014-01-29,960.672
2014-01-30,931.994
2014-01-31,938.225
2014-02-03,926.899
2014-02-04,885.584
2014-02-05,906.171
2014-02-06,897.257
2014-02-07,918.095
2014-02-10,926.843
2014-02-11,923.629
2014-02-12,936.255
2014-02-13,926.796
2014-02-14,918.485
2014-02-17,923.17
2014-02-18,946.891
2014-02-19,945.76
2014-02-20,926.672
2014-02-21,941.878
2014-02-24,940.818
2014-02-25,952.622
2014-02-26,945.892
2014-02-27,938.942
2014-02-28,935.8
2014-03-03,932.453
2014-03-04,929.375
2014-03-05,935.652
2014-03-06,939.469
2014-03-07,942.328
2014-03-10,934.946
2014-03-11,939.101
2014-03-12,924.322
2014-03-13,925.665
2014-03-14,902.774
2014-03-17,893.195
2014-03-18,900.333
2014-03-19,898.068
2014-03-20,878.335
2014-03-21,878.463
2014-03-24,885.116
2014-03-25,887.039
2014-03-26,893.932
2014-03-27,904.782
2014-03-28,907.564
2014-03-31,921.785
2014-04-01,916.944
2014-04-02,921.787
2014-04-03,925.104
2014-04-04,927.993
2014-04-07,917.0
2014-04-08,910.173
2014-04-09,894.44
2014-04-10,897.915
2014-04-11,886.732
2014-04-14,885.049
2014-04-15,890.166
2014-04-16,906.292
2014-04-17,906.591
2014-04-18,909.851
2014-04-21,905.552
2014-04-22,899.191
2014-04-23,909.573
2014-04-24,903.552
2014-04-25,908.996
2014-04-28,898.958
2014-04-29,899.309
2014-04-30,905.434
2014-05-01,916.983
2014-05-02,917.573
2014-05-05,918.741
2014-05-06,923.807
2014-05-07,900.482
2014-05-08,911.681
2014-05-09,916.183
2014-05-12,909.939
2014-05-13,926.031
2014-05-14,932.777
2014-05-15,930.229
2014-05-16,916.235
2014-05-19,912.202
2014-05-20,910.503
2014-05-21,905.874
2014-05-22,918.345
2014-05-23,926.657
2014-05-26,936.367
2014-05-27,934.896
2014-05-28,939.558
2014-05-29,941.85
2014-05-30,939.695
2014-06-02,948.396
2014-06-03,952.854
2014-06-04,956.094
2014-06-05,955.67
2014-06-06,957.579
2014-06-09,956.806
2014-06-10,955.421
2014-06-11,969.931
2014-06-12,972.633
2014-06-13,973.841
2014-06-16,969.653
2014-06-17,967.416
2014-06-18,975.791
2014-06-19,996.319
2014-06-20,993.024
2014-06-23,992.507
2014-06-24,988.335
2014-06-25,985.971
2014-06-26,991.112
2014-06-27,986.779
2014-06-30,991.912
2014-07-01,999.445
2014-07-02,1000.605
2014-07-03,993.453
2014-07-04,999.449
2014-07-07,997.344
2014-07-08,996.186
2014-07-09,991.14
2014-07-10,985.463
2014-07-11,982.156
2014-07-14,987.033
2014-07-15,993.091
2014-07-16,992.103
2014-07-17,993.786
2014-07-18,987.798
2014-07-21,988.48
2014-07-22,991.967
2014-07-23,990.161
2014-07-24,986.13
2014-07-25,992.371
2014-07-28,997.806
2014-07-29,995.992
2014-07-30,991.221
2014-07-31,989.826
2014-08-01,985.507
2014-08-04,980.123
2014-08-05,966.881
2014-08-06,960.977
2014-08-07,967.103
2014-08-08,947.078
2014-08-11,962.042
2014-08-12,965.751
2014-08-13,967.622
2014-08-14,973.419
2014-08-15,973.697
2014-08-18,971.349
2014-08-19,975.112
2014-08-20,968.683
2014-08-21,973.905
2014-08-22,967.732
2014-08-25,970.968
2014-08-26,966.069
2014-08-27,967.757
2014-08-28,965.995
2014-08-29,962.286
2014-09-01,961.651
2014-09-02,963.464
2014-09-03,969.401
2014-09-04,965.352
2014-09-05,964.712
2014-09-08,964.397
2014-09-09,957.314
2014-09-10,958.919
2014-09-11,962.802
2014-09-12,959.604
2014-09-15,960.767
2014-09-16,957.427
2014-09-17,951.576
2014-09-18,951.737
2014-09-19,958.472
2014-09-22,962.36
2014-09-23,963.509
2014-09-24,958.678
2014-09-25,972.632
2014-09-26,963.317
2014-09-29,965.198
2014-09-30,952.181
2014-10-01,948.58
2014-10-02,932.067
2014-10-03,920.602
2014-10-06,935.876
2014-10-07,940.361
2014-10-08,930.515
2014-10-09,924.969
2014-10-10,911.874
2014-10-13,916.631
2014-10-14,899.411
2014-10-15,908.854
2014-10-16,888.942
2014-10-17,868.389
2014-10-20,899.679
2014-10-21,888.564
2014-10-22,903.702
2014-10-23,892.169
2014-10-24,898.757
2014-10-27,911.484
2014-10-28,907.292
2014-10-29,919.587
2014-10-30,917.535
2014-10-31,931.374
2014-11-03,914.368
2014-11-04,945.874
2014-11-05,939.972
2014-11-06,927.225
2014-11-07,930.729
2014-11-10,931.425
2014-11-11,929.696
2014-11-12,935.777
2014-11-13,938.421
2014-11-14,938.982
2014-11-17,919.897
2014-11-18,934.343
2014-11-19,927.977
2014-11-20,926.475
2014-11-21,932.338
2014-11-24,925.802
2014-11-25,937.995
2014-11-26,937.735
2014-11-27,923.835
2014-11-28,928.684
2014-12-01,937.181
2014-12-02,933.793
2014-12-03,930.74
2014-12-04,936.506
2014-12-05,927.244
2014-12-08,933.323
2014-12-09,943.117
2014-12-10,924.292
2014-12-11,911.591
2014-12-12,917.609
2014-12-15,904.01
2014-12-16,895.673
2014-12-17,890.379
2014-12-18,893.619
2014-12-19,914.804
2014-12-22,914.744
2014-12-23,908.794
2014-12-24,917.604
2014-12-25,915.021
2014-12-26,918.745
2014-12-29,915.932
2014-12-30,915.046
2014-12-31,911.077
2015-01-01,911.077
2015-01-02,908.727
2015-01-05,906.152
2015-01-06,886.406
2015-01-07,879.058
2015-01-08,888.129
2015-01-09,898.191
2015-01-12,899.857
2015-01-13,896.297
2015-01-14,898.455
2015-01-15,907.694
2015-01-16,897.541
2015-01-19,901.965
2015-01-20,913.095
2015-01-21,912.522
2015-01-22,912.735
2015-01-23,922.557
2015-01-26,915.206
2015-01-27,938.121
2015-01-28,935.447
2015-01-29,921.651
2015-01-30,925.179
2015-02-02,923.655
2015-02-03,913.492
2015-02-04,935.597
2015-02-05,933.904
2015-02-06,927.514
2015-02-09,938.882
2015-02-10,937.915
2015-02-11,929.306
2015-02-12,953.763
2015-02-13,958.886
2015-02-16,972.37
2015-02-17,969.149
2015-02-18,980.835
2015-02-19,991.118
2015-02-20,994.883
2015-02-23,994.652
2015-02-24,995.768
2015-02-25,997.129
2015-02-26,1003.652
2015-02-27,1000.974
2015-03-02,996.477
2015-03-03,1002.282
2015-03-04,994.516
2015-03-05,996.337
2015-03-06,1001.709
2015-03-09,995.768
2015-03-10,989.318
2015-03-11,985.538
2015-03-12,1002.418
2015-03-13,1009.139
2015-03-16,1006.65
2015-03-17,1012.669
2015-03-18,1023.228
2015-03-19,1017.926
2015-03-20,1026.274
2015-03-23,1042.107
2015-03-24,1039.249
2015-03-25,1046.154
2015-03-26,1036.064
2015-03-27,1030.915
2015-03-30,1024.055
2015-03-31,1011.32
2015-04-01,1004.425
2015-04-02,1021.788
2015-04-03,1026.802
2015-04-06,1029.82
2015-04-07,1032.359
2015-04-08,1040.717
2015-04-09,1041.228
2015-04-10,1039.876
2015-04-13,1036.387
2015-04-14,1050.613
2015-04-15,1049.893
2015-04-16,1062.866
2015-04-17,1068.439
2015-04-20,1063.539
2015-04-21,1079.541
2015-04-22,1086.376
2015-04-23,1093.018
2015-04-24,1094.7
2015-04-27,1092.003
2015-04-28,1101.04
2015-04-29,1099.79
2015-04-30,1069.004
2015-05-01,1063.09
2015-05-04,1062.736
2015-05-05,1064.065
2015-05-06,1069.68
2015-05-07,1062.018
2015-05-08,1072.808
2015-05-11,1077.705
2015-05-12,1080.009
2015-05-13,1084.461
2015-05-14,1074.727
2015-05-15,1083.167
2015-05-18,1097.415
2015-05-19,1091.75
2015-05-20,1090.184
2015-05-21,1095.386
2015-05-22,1091.377
2015-05-25,1101.229
2015-05-26,1087.814
2015-05-27,1082.311
2015-05-28,1090.301
2015-05-29,1090.395
2015-06-01,1091.719
2015-06-02,1086.357
2015-06-03,1085.557
2015-06-04,1086.24
2015-06-05,1068.015
2015-06-08,1068.142
2015-06-09,1057.902
2015-06-10,1068.352
2015-06-11,1071.286
2015-06-12,1074.894
2015-06-15,1073.095
2015-06-16,1064.252
2015-06-17,1051.805
2015-06-18,1049.165
2015-06-19,1057.59
2015-06-22,1068.184
2015-06-23,1081.59
2015-06-24,1079.661
2015-06-25,1079.76
2015-06-26,1076.0
2015-06-29,1059.543
2015-06-30,1065.025
2015-07-01,1059.308
2015-07-02,1066.486
2015-07-03,1075.837
2015-07-06,1055.174
2015-07-07,1066.185
2015-07-08,1039.613
2015-07-09,1037.253
2015-07-10,1033.273
2015-07-13,1045.309
2015-07-14,1062.836
2015-07-15,1062.163
