Date,ACWI SMID VALUE SMID (Small+Mid Cap)
2015-04-09,1434.314
2015-04-10,1439.02
2015-04-13,1436.166
2015-04-14,1443.793
2015-04-15,1447.006
2015-04-16,1451.517
2015-04-17,1439.271
2015-04-20,1442.134
2015-04-21,1444.206
2015-04-22,1446.565
2015-04-23,1451.101
2015-04-24,1454.89
2015-04-27,1455.741
2015-04-28,1459.35
2015-04-29,1453.558
2015-04-30,1441.489
2015-05-01,1442.89
2015-05-04,1447.291
2015-05-05,1435.339
2015-05-06,1435.044
2015-05-07,1429.617
2015-05-08,1447.797
2015-05-11,1449.721
2015-05-12,1447.472
2015-05-13,1454.557
2015-05-14,1463.124
2015-05-15,1468.437
2015-05-18,1472.064
2015-05-19,1468.316
2015-05-20,1468.471
2015-05-21,1469.722
2015-05-22,1466.072
2015-05-25,1466.245
2015-05-26,1450.008
2015-05-27,1455.746
2015-05-28,1452.676
2015-05-29,1446.399
2015-06-01,1445.59
2015-06-02,1450.054
2015-06-03,1454.533
2015-06-04,1441.784
2015-06-05,1432.276
2015-06-08,1426.383
2015-06-09,1424.038
2015-06-10,1442.712
2015-06-11,1443.449
2015-06-12,1438.441
2015-06-15,1426.593
2015-06-16,1430.355
2015-06-17,1428.621
2015-06-18,1441.916
2015-06-19,1440.283
2015-06-22,1453.151
2015-06-23,1454.856
2015-06-24,1446.819
2015-06-25,1442.197
2015-06-26,1438.36
2015-06-29,1408.238
2015-06-30,1409.211
2015-07-01,1415.507
2015-07-02,1413.256
2015-07-03,1409.745
2015-07-06,1394.57
2015-07-07,1388.334
2015-07-08,1369.599
2015-07-09,1377.032
2015-07-10,1393.493
2015-07-13,1405.241
2015-07-14,1412.347
2015-07-15,1408.432
2015-07-16,1416.628
2015-07-17,1409.512
2015-07-20,1404.804
2015-07-21,1403.221
2015-07-22,1397.262
2015-07-23,1390.878
2015-07-24,1378.198
2015-07-27,1364.94
2015-07-28,1373.103
2015-07-29,1385.305
2015-07-30,1383.371
2015-07-31,1391.718
2015-08-03,1386.565
2015-08-04,1386.272
2015-08-05,1386.277
2015-08-06,1383.291
2015-08-07,1379.383
2015-08-10,1395.058
2015-08-11,1383.765
2015-08-12,1378.398
2015-08-13,1377.284
2015-08-14,1381.577
2015-08-17,1384.457
2015-08-18,1378.832
2015-08-19,1364.203
2015-08-20,1344.465
2015-08-21,1317.24
2015-08-24,1265.847
2015-08-25,1260.799
2015-08-26,1277.994
2015-08-27,1304.21
2015-08-28,1316.043
2015-08-31,1311.463
2015-09-01,1280.031
2015-09-02,1284.047
2015-09-03,1290.517
2015-09-04,1272.543
2015-09-07,1272.77
2015-09-08,1293.274
2015-09-09,1298.61
2015-09-10,1297.628
2015-09-11,1299.578
2015-09-14,1296.578
2015-09-15,1303.131
2015-09-16,1318.29
2015-09-17,1319.898
2015-09-18,1307.771
2015-09-21,1303.359
2015-09-22,1283.933
2015-09-23,1278.133
2015-09-24,1273.467
2015-09-25,1278.206
2015-09-28,1258.401
2015-09-29,1249.635
2015-09-30,1270.136
2015-10-01,1273.593
2015-10-02,1286.361
2015-10-05,1312.373
2015-10-06,1318.951
2015-10-07,1333.251
2015-10-08,1341.397
2015-10-09,1348.35
2015-10-12,1349.322
2015-10-13,1337.177
2015-10-14,1332.328
2015-10-15,1349.096
2015-10-16,1348.783
2015-10-19,1346.806
2015-10-20,1349.468
2015-10-21,1344.273
2015-10-22,1351.117
2015-10-23,1358.999
2015-10-26,1355.476
2015-10-27,1343.001
2015-10-28,1357.797
2015-10-29,1346.757
2015-10-30,1349.996
2015-11-02,1358.56
2015-11-03,1361.209
2015-11-04,1358.086
2015-11-05,1356.651
2015-11-06,1349.438
2015-11-09,1338.727
2015-11-10,1336.541
2015-11-11,1335.779
2015-11-12,1318.511
2015-11-13,1308.657
2015-11-16,1316.187
2015-11-17,1320.723
2015-11-18,1330.311
2015-11-19,1339.287
2015-11-20,1341.331
2015-11-23,1339.325
2015-11-24,1340.939
2015-11-25,1342.768
2015-11-26,1346.795
2015-11-27,1345.026
2015-11-30,1342.529
2015-12-01,1353.266
2015-12-02,1339.946
2015-12-03,1330.535
2015-12-04,1335.798
2015-12-07,1323.923
2015-12-08,1309.243
2015-12-09,1305.379
2015-12-10,1301.488
2015-12-11,1282.229
2015-12-14,1271.579
2015-12-15,1282.285
2015-12-16,1298.669
2015-12-17,1291.707
2015-12-18,1281.402
2015-12-21,1286.077
2015-12-22,1295.129
2015-12-23,1312.651
2015-12-24,1316.156
2015-12-25,1315.276
2015-12-28,1312.876
2015-12-29,1322.464
2015-12-30,1315.551
2015-12-31,1307.701
2016-01-01,1307.872
2016-01-04,1285.244
2016-01-05,1285.24
2016-01-06,1268.806
2016-01-07,1241.909
2016-01-08,1230.33
2016-01-11,1223.07
2016-01-12,1217.547
2016-01-13,1208.175
2016-01-14,1205.182
2016-01-15,1186.962
2016-01-18,1178.47
2016-01-19,1178.633
2016-01-20,1157.998
2016-01-21,1158.974
2016-01-22,1189.836
2016-01-25,1177.973
2016-01-26,1191.183
2016-01-27,1191.884
2016-01-28,1195.796
2016-01-29,1219.912
2016-02-01,1223.319
2016-02-02,1202.837
2016-02-03,1207.302
2016-02-04,1218.919
2016-02-05,1206.901
2016-02-08,1187.647
2016-02-09,1175.056
2016-02-10,1171.251
2016-02-11,1156.303
2016-02-12,1165.054
2016-02-15,1180.995
2016-02-16,1194.288
2016-02-17,1210.253
2016-02-18,1216.781
2016-02-19,1212.236
2016-02-22,1226.871
2016-02-23,1216.46
2016-02-24,1215.124
2016-02-25,1227.701
2016-02-26,1230.326
2016-02-29,1230.123
2016-03-01,1248.105
2016-03-02,1264.845
2016-03-03,1282.026
2016-03-04,1295.526
2016-03-07,1303.353
2016-03-08,1284.719
2016-03-09,1286.188
2016-03-10,1286.892
2016-03-11,1310.34
2016-03-14,1311.514
2016-03-15,1299.643
2016-03-16,1305.474
2016-03-17,1333.5
2016-03-18,1337.524
2016-03-21,1333.856
2016-03-22,1335.408
2016-03-23,1317.979
2016-03-24,1311.707
2016-03-25,1312.109
2016-03-28,1316.172
2016-03-29,1327.633
2016-03-30,1342.773
2016-03-31,1343.073
2016-04-01,1332.988
2016-04-04,1329.868
2016-04-05,1312.267
2016-04-06,1318.867
2016-04-07,1311.33
2016-04-08,1323.507
2016-04-11,1330.605
2016-04-12,1341.546
2016-04-13,1359.205
2016-04-14,1359.91
2016-04-15,1360.704
2016-04-18,1363.474
2016-04-19,1380.677
2016-04-20,1380.478
2016-04-21,1374.176
2016-04-22,1376.471
2016-04-25,1372.355
2016-04-26,1379.788
2016-04-27,1384.891
2016-04-28,1381.558
2016-04-29,1382.049
2016-05-02,1382.611
2016-05-03,1364.628
2016-05-04,1354.512
2016-05-05,1351.238
2016-05-06,1354.108
2016-05-09,1346.865
2016-05-10,1359.773
2016-05-11,1356.566
2016-05-12,1352.994
2016-05-13,1339.497
2016-05-16,1349.453
2016-05-17,1347.348
2016-05-18,1343.145
2016-05-19,1331.205
2016-05-20,1343.0
2016-05-23,1343.758
2016-05-24,1354.882
2016-05-25,1366.443
2016-05-26,1368.57
2016-05-27,1372.019
2016-05-30,1371.701
2016-05-31,1374.711
2016-06-01,1375.397
2016-06-02,1377.494
2016-06-03,1384.972
2016-06-06,1394.267
2016-06-07,1404.091
2016-06-08,1411.159
2016-06-09,1402.484
2016-06-10,1379.238
2016-06-13,1358.842
2016-06-14,1344.166
2016-06-15,1349.863
2016-06-16,1338.751
2016-06-17,1352.691
2016-06-20,1379.963
2016-06-21,1381.357
2016-06-22,1380.477
2016-06-23,1400.931
2016-06-24,1328.557
2016-06-27,1286.715
2016-06-28,1310.173
2016-06-29,1338.677
2016-06-30,1356.959
2016-07-01,1365.729
2016-07-04,1366.635
2016-07-05,1345.373
2016-07-06,1340.12
2016-07-07,1343.654
2016-07-08,1361.178
2016-07-11,1378.844
2016-07-12,1395.568
2016-07-13,1398.979
2016-07-14,1404.32
2016-07-15,1403.502
2016-07-18,1406.317
2016-07-19,1401.306
2016-07-20,1405.325
2016-07-21,1406.62
2016-07-22,1407.345
2016-07-25,1406.278
2016-07-26,1411.901
2016-07-27,1413.569
2016-07-28,1417.875
2016-07-29,1431.145
2016-08-01,1426.11
2016-08-02,1415.68
2016-08-03,1412.827
2016-08-04,1419.675
2016-08-05,1427.685
2016-08-08,1435.103
2016-08-09,1440.843
2016-08-10,1439.465
2016-08-11,1444.064
2016-08-12,1445.197
2016-08-15,1450.484
2016-08-16,1443.445
2016-08-17,1441.769
2016-08-18,1453.0
2016-08-19,1448.456
2016-08-22,1448.336
2016-08-23,1454.328
2016-08-24,1445.359
2016-08-25,1446.407
2016-08-26,1444.664
2016-08-29,1444.266
2016-08-30,1442.418
2016-08-31,1439.504
2016-09-01,1442.843
2016-09-02,1453.583
2016-09-05,1458.573
2016-09-06,1469.142
2016-09-07,1474.867
2016-09-08,1474.685
2016-09-09,1440.687
2016-09-12,1440.452
2016-09-13,1420.669
2016-09-14,1417.021
2016-09-15,1425.988
2016-09-16,1421.431
2016-09-19,1432.804
2016-09-20,1429.123
2016-09-21,1448.817
2016-09-22,1468.12
2016-09-23,1459.558
2016-09-26,1448.89
2016-09-27,1448.866
2016-09-28,1459.085
2016-09-29,1455.083
2016-09-30,1458.311
2016-10-03,1455.427
2016-10-04,1448.511
2016-10-05,1451.758
2016-10-06,1447.561
2016-10-07,1440.513
2016-10-10,1446.812
2016-10-11,1429.786
2016-10-12,1427.279
2016-10-13,1420.797
2016-10-14,1422.961
2016-10-17,1419.235
2016-10-18,1433.126
2016-10-19,1441.569
2016-10-20,1438.936
2016-10-21,1436.474
2016-10-24,1440.482
2016-10-25,1436.918
2016-10-26,1434.234
2016-10-27,1423.044
2016-10-28,1423.023
2016-10-31,1428.223
2016-11-01,1421.972
2016-11-02,1408.695
2016-11-03,1408.564
2016-11-04,1403.868
2016-11-07,1422.283
2016-11-08,1426.584
2016-11-09,1430.808
2016-11-10,1441.022
2016-11-11,1440.67
2016-11-14,1448.641
2016-11-15,1455.519
2016-11-16,1452.255
2016-11-17,1457.47
2016-11-18,1453.664
2016-11-21,1463.195
2016-11-22,1474.043
2016-11-23,1472.566
2016-11-24,1474.282
2016-11-25,1479.349
2016-11-28,1474.249
2016-11-29,1474.622
2016-11-30,1476.716
2016-12-01,1476.512
2016-12-02,1478.552
2016-12-05,1489.416
2016-12-06,1502.922
2016-12-07,1521.383
2016-12-08,1532.809
2016-12-09,1532.917
2016-12-12,1527.405
2016-12-13,1533.455
2016-12-14,1520.372
2016-12-15,1509.456
2016-12-16,1509.998
2016-12-19,1514.308
2016-12-20,1518.319
2016-12-21,1516.346
2016-12-22,1511.236
2016-12-23,1513.689
2016-12-26,1512.925
2016-12-27,1515.934
2016-12-28,1508.821
2016-12-29,1514.25
2016-12-30,1516.178
2017-01-02,1518.564
2017-01-03,1521.737
2017-01-04,1542.466
2017-01-05,1547.446
2017-01-06,1542.998
2017-01-09,1531.608
2017-01-10,1539.571
2017-01-11,1538.845
2017-01-12,1542.955
2017-01-13,1547.637
2017-01-16,1542.711
2017-01-17,1541.733
2017-01-18,1545.931
2017-01-19,1534.431
2017-01-20,1540.297
2017-01-23,1544.191
2017-01-24,1558.674
2017-01-25,1570.011
2017-01-26,1566.945
2017-01-27,1562.847
2017-01-30,1551.749
2017-01-31,1556.592
2017-02-01,1558.043
2017-02-02,1560.068
2017-02-03,1571.267
2017-02-06,1564.806
2017-02-07,1562.655
2017-02-08,1568.318
2017-02-09,1572.996
2017-02-10,1582.8
2017-02-13,1590.326
2017-02-14,1592.156
2017-02-15,1598.306
2017-02-16,1601.242
2017-02-17,1596.407
2017-02-20,1597.327
2017-02-21,1603.975
2017-02-22,1601.402
2017-02-23,1602.689
2017-02-24,1596.392
2017-02-27,1599.034
2017-02-28,1595.108
2017-03-01,1607.843
2017-03-02,1596.163
2017-03-03,1594.149
2017-03-06,1591.444
2017-03-07,1586.003
2017-03-08,1577.071
2017-03-09,1571.912
2017-03-10,1579.26
2017-03-13,1586.013
2017-03-14,1579.831
2017-03-15,1592.834
2017-03-16,1606.775
2017-03-17,1609.094
2017-03-20,1606.108
2017-03-21,1590.058
2017-03-22,1583.45
2017-03-23,1589.669
2017-03-24,1590.156
2017-03-27,1586.642
2017-03-28,1599.549
2017-03-29,1599.59
2017-03-30,1605.488
2017-03-31,1602.425
2017-04-03,1595.785
2017-04-04,1595.656
2017-04-05,1590.251
2017-04-06,1594.217
2017-04-07,1593.632
2017-04-10,1596.275
2017-04-11,1602.502
2017-04-12,1593.958
2017-04-13,1586.897
2017-04-14,1584.933
2017-04-17,1597.797
2017-04-18,1593.913
2017-04-19,1594.712
2017-04-20,1605.075
2017-04-21,1601.885
2017-04-24,1623.071
2017-04-25,1633.608
2017-04-26,1636.24
2017-04-27,1633.475
2017-04-28,1625.238
2017-05-01,1628.381
2017-05-02,1631.075
2017-05-03,1624.127
2017-05-04,1621.72
2017-05-05,1630.249
2017-05-08,1631.636
2017-05-09,1627.404
2017-05-10,1633.437
2017-05-11,1626.312
2017-05-12,1622.603
2017-05-15,1632.074
2017-05-16,1636.0
2017-05-17,1617.064
2017-05-18,1610.265
2017-05-19,1623.725
2017-05-22,1634.319
2017-05-23,1636.069
2017-05-24,1636.974
2017-05-25,1641.42
2017-05-26,1638.315
2017-05-29,1637.375
2017-05-30,1633.836
2017-05-31,1634.831
2017-06-01,1649.522
2017-06-02,1657.753
2017-06-05,1652.357
2017-06-06,1647.955
2017-06-07,1649.698
2017-06-08,1652.807
2017-06-09,1658.896
2017-06-12,1658.801
2017-06-13,1669.375
2017-06-14,1670.908
2017-06-15,1654.329
2017-06-16,1659.508
2017-06-19,1665.382
2017-06-20,1650.777
2017-06-21,1643.409
2017-06-22,1644.758
2017-06-23,1650.959
2017-06-26,1656.618
2017-06-27,1650.155
2017-06-28,1662.101
2017-06-29,1660.756
2017-06-30,1659.522
2017-07-03,1667.618
2017-07-04,1665.446
2017-07-05,1661.705
2017-07-06,1652.599
2017-07-07,1654.437
2017-07-10,1655.275
2017-07-11,1655.209
2017-07-12,1667.183
2017-07-13,1673.877
2017-07-14,1683.199
2017-07-17,1688.998
2017-07-18,1688.6
2017-07-19,1699.396
2017-07-20,1701.957
2017-07-21,1698.392
2017-07-24,1697.367
2017-07-25,1704.996
2017-07-26,1702.129
2017-07-27,1705.17
2017-07-28,1701.225
2017-07-31,1704.203
2017-08-01,1711.724
2017-08-02,1707.386
2017-08-03,1704.492
2017-08-04,1706.344
2017-08-07,1709.531
2017-08-08,1706.539
2017-08-09,1697.49
2017-08-10,1681.085
2017-08-11,1673.661
2017-08-14,1685.716
2017-08-15,1677.953
2017-08-16,1683.518
2017-08-17,1672.834
2017-08-18,1668.271
2017-08-21,1670.856
2017-08-22,1678.564
2017-08-23,1680.003
2017-08-24,1681.085
2017-08-25,1687.882
2017-08-28,1689.117
2017-08-29,1684.64
2017-08-30,1687.216
2017-08-31,1698.497
2017-09-01,1707.733
2017-09-04,1703.486
2017-09-05,1694.588
2017-09-06,1696.527
2017-09-07,1699.822
2017-09-08,1702.443
2017-09-11,1715.901
2017-09-12,1722.064
2017-09-13,1719.388
2017-09-14,1718.584
2017-09-15,1725.714
2017-09-18,1730.112
2017-09-19,1733.087
2017-09-20,1737.301
2017-09-21,1730.132
2017-09-22,1732.883
2017-09-25,1729.793
2017-09-26,1726.682
2017-09-27,1733.275
2017-09-28,1739.745
2017-09-29,1746.351
2017-10-02,1751.729
2017-10-03,1755.849
2017-10-04,1755.802
2017-10-05,1757.819
2017-10-06,1754.323
2017-10-09,1752.386
2017-10-10,1763.227
2017-10-11,1762.121
2017-10-12,1764.64
2017-10-13,1770.368
2017-10-16,1772.258
2017-10-17,1764.901
2017-10-18,1768.286
2017-10-19,1769.137
2017-10-20,1770.534
2017-10-23,1764.935
2017-10-24,1766.516
2017-10-25,1760.621
2017-10-26,1761.78
2017-10-27,1761.162
2017-10-30,1759.909
2017-10-31,1764.049
2017-11-01,1766.29
2017-11-02,1769.881
2017-11-03,1767.04
2017-11-06,1769.659
2017-11-07,1764.084
2017-11-08,1766.17
2017-11-09,1761.059
2017-11-10,1758.947
2017-11-13,1752.812
2017-11-14,1750.803
2017-11-15,1739.825
2017-11-16,1753.918
2017-11-17,1758.253
2017-11-20,1762.211
2017-11-21,1771.299
2017-11-22,1776.644
2017-11-23,1779.504
2017-11-24,1780.873
2017-11-27,1775.519
2017-11-28,1785.399
2017-11-29,1795.295
2017-11-30,1800.987
2017-12-01,1794.447
2017-12-04,1799.695
2017-12-05,1790.456
2017-12-06,1777.013
2017-12-07,1782.253
2017-12-08,1789.737
2017-12-11,1794.148
2017-12-12,1791.32
2017-12-13,1793.991
2017-12-14,1788.746
2017-12-15,1796.043
2017-12-18,1815.54
2017-12-19,1808.134
2017-12-20,1811.548
2017-12-21,1817.493
2017-12-22,1820.197
2017-12-25,1820.448
2017-12-26,1822.478
2017-12-27,1829.189
2017-12-28,1837.181
2017-12-29,1836.852
2018-01-01,1837.005
2018-01-02,1848.504
2018-01-03,1850.845
2018-01-04,1860.905
2018-01-05,1868.239
2018-01-08,1871.68
2018-01-09,1871.5
2018-01-10,1871.739
2018-01-11,1883.96
2018-01-12,1894.112
2018-01-15,1901.314
2018-01-16,1892.333
2018-01-17,1897.834
2018-01-18,1889.919
2018-01-19,1902.392
2018-01-22,1913.0
2018-01-23,1921.849
2018-01-24,1926.779
2018-01-25,1929.493
2018-01-26,1933.445
2018-01-29,1918.451
2018-01-30,1900.667
2018-01-31,1899.115
2018-02-01,1900.436
2018-02-02,1869.675
2018-02-05,1821.115
2018-02-06,1799.125
2018-02-07,1806.58
2018-02-08,1774.168
2018-02-09,1770.526
2018-02-12,1784.904
2018-02-13,1789.59
2018-02-14,1810.348
2018-02-15,1827.804
2018-02-16,1837.576
2018-02-19,1840.449
2018-02-20,1830.137
2018-02-21,1828.049
2018-02-22,1822.682
2018-02-23,1842.052
2018-02-26,1848.935
2018-02-27,1831.569
2018-02-28,1812.467
2018-03-01,1798.98
2018-03-02,1801.084
2018-03-05,1810.695
2018-03-06,1826.949
2018-03-07,1825.924
2018-03-08,1828.295
2018-03-09,1842.771
2018-03-12,1851.648
2018-03-13,1847.582
2018-03-14,1839.682
2018-03-15,1836.132
2018-03-16,1839.78
2018-03-19,1826.552
2018-03-20,1824.815
2018-03-21,1828.268
2018-03-22,1805.446
2018-03-23,1777.18
2018-03-26,1796.056
2018-03-27,1794.001
2018-03-28,1791.191
2018-03-29,1801.778
2018-03-30,1803.766
2018-04-02,1785.005
2018-04-03,1792.752
2018-04-04,1799.201
2018-04-05,1813.243
2018-04-06,1799.13
2018-04-09,1802.252
2018-04-10,1823.635
2018-04-11,1823.244
2018-04-12,1826.66
2018-04-13,1826.46
2018-04-16,1835.318
2018-04-17,1841.603
2018-04-18,1850.207
2018-04-19,1850.075
2018-04-20,1838.373
2018-04-23,1836.714
2018-04-24,1833.183
2018-04-25,1826.351
2018-04-26,1832.735
2018-04-27,1838.337
2018-04-30,1831.782
2018-05-01,1826.982
2018-05-02,1824.538
2018-05-03,1817.121
2018-05-04,1827.181
2018-05-07,1832.444
2018-05-08,1832.45
2018-05-09,1838.836
2018-05-10,1846.988
2018-05-11,1855.947
2018-05-14,1856.431
2018-05-15,1845.644
2018-05-16,1848.308
2018-05-17,1852.462
2018-05-18,1849.301
2018-05-21,1856.282
2018-05-22,1856.178
2018-05-23,1848.32
2018-05-24,1846.717
2018-05-25,1841.564
2018-05-28,1840.208
2018-05-29,1823.412
2018-05-30,1834.691
2018-05-31,1832.139
2018-06-01,1838.886
2018-06-04,1850.816
2018-06-05,1849.258
2018-06-06,1862.317
2018-06-07,1864.72
2018-06-08,1862.801
2018-06-11,1866.194
2018-06-12,1867.134
2018-06-13,1858.875
2018-06-14,1858.047
2018-06-15,1847.331
2018-06-18,1843.778
2018-06-19,1832.167
2018-06-20,1839.913
2018-06-21,1828.557
2018-06-22,1836.825
2018-06-25,1819.579
2018-06-26,1820.308
2018-06-27,1804.815
2018-06-28,1802.151
2018-06-29,1811.18
2018-07-02,1800.548
2018-07-03,1805.374
2018-07-04,1805.632
2018-07-05,1813.342
2018-07-06,1826.484
2018-07-09,1840.3
2018-07-10,1840.634
2018-07-11,1824.035
2018-07-12,1824.473
2018-07-13,1825.05
2018-07-16,1820.599
2018-07-17,1824.279
2018-07-18,1826.882
2018-07-19,1825.852
2018-07-20,1826.136
2018-07-23,1825.571
2018-07-24,1828.026
2018-07-25,1831.626
2018-07-26,1841.865
2018-07-27,1838.211
2018-07-30,1840.05
2018-07-31,1844.924
2018-08-01,1839.475
2018-08-02,1833.584
2018-08-03,1838.166
2018-08-06,1837.475
2018-08-07,1843.872
2018-08-08,1843.595
2018-08-09,1842.939
2018-08-10,1825.406
2018-08-13,1807.924
2018-08-14,1819.34
2018-08-15,1800.265
2018-08-16,1811.559
2018-08-17,1820.828
2018-08-20,1828.04
2018-08-21,1841.227
2018-08-22,1843.059
2018-08-23,1835.977
2018-08-24,1840.576
2018-08-27,1851.293
2018-08-28,1853.892
2018-08-29,1856.168
2018-08-30,1848.328
2018-08-31,1846.885
2018-09-03,1842.031
2018-09-04,1831.019
2018-09-05,1830.122
2018-09-06,1823.0
2018-09-07,1815.693
2018-09-10,1817.165
2018-09-11,1815.964
2018-09-12,1818.7
2018-09-13,1823.707
2018-09-14,1831.462
2018-09-17,1828.002
2018-09-18,1836.209
2018-09-19,1838.744
2018-09-20,1850.954
2018-09-21,1854.485
2018-09-24,1843.131
2018-09-25,1841.487
2018-09-26,1833.953
2018-09-27,1829.457
2018-09-28,1830.808
2018-10-01,1823.889
2018-10-02,1817.438
2018-10-03,1820.32
2018-10-04,1806.03
2018-10-05,1794.079
2018-10-08,1792.54
2018-10-09,1785.261
2018-10-10,1760.314
2018-10-11,1719.899
2018-10-12,1722.731
2018-10-15,1724.075
2018-10-16,1749.735
2018-10-17,1747.512
2018-10-18,1730.353
2018-10-19,1724.049
2018-10-22,1714.805
2018-10-23,1693.804
2018-10-24,1667.458
2018-10-25,1671.797
2018-10-26,1658.398
2018-10-29,1661.484
2018-10-30,1678.129
2018-10-31,1687.638
2018-11-01,1710.127
2018-11-02,1714.961
2018-11-05,1719.388
2018-11-06,1729.213
2018-11-07,1745.591
2018-11-08,1744.94
2018-11-09,1729.55
2018-11-12,1709.034
2018-11-13,1706.592
2018-11-14,1699.844
2018-11-15,1703.643
2018-11-16,1709.423
2018-11-19,1701.787
2018-11-20,1676.969
2018-11-21,1685.046
2018-11-22,1685.109
2018-11-23,1681.089
2018-11-26,1694.946
2018-11-27,1689.374
2018-11-28,1703.939
2018-11-29,1707.684
2018-11-30,1708.963
2018-12-03,1727.822
2018-12-04,1688.083
2018-12-05,1681.484
2018-12-06,1666.81
2018-12-07,1654.953
2018-12-10,1629.789
2018-12-11,1626.863
2018-12-12,1644.763
2018-12-13,1638.606
2018-12-14,1620.623
2018-12-17,1597.622
2018-12-18,1593.594
2018-12-19,1582.309
2018-12-20,1562.022
2018-12-21,1542.217
2018-12-24,1518.792
2018-12-25,1511.72
2018-12-26,1546.418
2018-12-27,1552.97
2018-12-28,1564.11
2018-12-31,1574.064
2019-01-01,1574.185
2019-01-02,1572.141
2019-01-03,1566.171
2019-01-04,1599.489
2019-01-07,1620.672
2019-01-08,1635.786
2019-01-09,1652.711
2019-01-10,1659.214
2019-01-11,1662.234
2019-01-14,1655.172
2019-01-15,1660.854
2019-01-16,1669.6
2019-01-17,1676.592
2019-01-18,1693.886
2019-01-21,1694.284
2019-01-22,1678.931
2019-01-23,1678.625
2019-01-24,1687.998
2019-01-25,1705.516
2019-01-28,1702.158
2019-01-29,1706.332
2019-01-30,1714.612
2019-01-31,1725.645
2019-02-01,1724.467
2019-02-04,1730.223
2019-02-05,1735.868
2019-02-06,1734.446
2019-02-07,1722.361
2019-02-08,1712.63
2019-02-11,1716.014
2019-02-12,1731.112
2019-02-13,1737.146
2019-02-14,1733.088
2019-02-15,1744.793
2019-02-18,1752.052
2019-02-19,1758.299
2019-02-20,1768.0
2019-02-21,1764.0
2019-02-22,1771.367
2019-02-25,1773.029
2019-02-26,1769.204
2019-02-27,1770.781
2019-02-28,1765.452
2019-03-01,1771.686
2019-03-04,1770.727
2019-03-05,1765.023
2019-03-06,1752.722
2019-03-07,1736.402
2019-03-08,1725.724
2019-03-11,1742.633
2019-03-12,1751.615
2019-03-13,1757.575
2019-03-14,1756.731
2019-03-15,1763.867
2019-03-18,1773.953
2019-03-19,1769.737
2019-03-20,1757.154
2019-03-21,1767.716
2019-03-22,1741.347
2019-03-25,1734.084
2019-03-26,1750.277
2019-03-27,1749.736
2019-03-28,1749.125
2019-03-29,1756.498
2019-04-01,1779.222
2019-04-02,1777.244
2019-04-03,1789.428
2019-04-04,1793.131
2019-04-05,1801.092
2019-04-08,1800.8
2019-04-09,1788.34
2019-04-10,1797.919
2019-04-11,1798.772
2019-04-12,1808.682
2019-04-15,1808.604
2019-04-16,1809.545
2019-04-17,1805.17
2019-04-18,1801.004
2019-04-19,1801.54
2019-04-22,1794.814
2019-04-23,1805.537
2019-04-24,1803.714
2019-04-25,1793.38
2019-04-26,1801.11
2019-04-29,1802.044
2019-04-30,1802.894
2019-05-01,1796.401
2019-05-02,1792.432
2019-05-03,1806.915
2019-05-06,1796.821
2019-05-07,1775.133
2019-05-08,1766.106
2019-05-09,1754.691
2019-05-10,1763.329
2019-05-13,1730.671
2019-05-14,1740.157
2019-05-15,1743.093
2019-05-16,1748.899
2019-05-17,1737.51
2019-05-20,1729.38
2019-05-21,1740.878
2019-05-22,1731.103
2019-05-23,1710.417
2019-05-24,1719.02
2019-05-27,1720.675
2019-05-28,1710.703
2019-05-29,1697.411
2019-05-30,1695.059
2019-05-31,1685.385
2019-06-03,1693.775
2019-06-04,1718.375
2019-06-05,1727.761
2019-06-06,1726.574
2019-06-07,1736.149
2019-06-10,1740.831
2019-06-11,1746.558
2019-06-12,1742.321
2019-06-13,1747.516
2019-06-14,1739.274
2019-06-17,1734.806
2019-06-18,1747.724
2019-06-19,1756.79
2019-06-20,1772.36
2019-06-21,1765.608
2019-06-24,1760.04
2019-06-25,1754.1
2019-06-26,1748.033
2019-06-27,1762.685
2019-06-28,1776.965
2019-07-01,1786.049
2019-07-02,1784.956
2019-07-03,1796.963
2019-07-04,1800.894
2019-07-05,1796.638
2019-07-08,1784.543
2019-07-09,1779.35
2019-07-10,1781.872
2019-07-11,1783.302
2019-07-12,1792.21
2019-07-15,1788.723
2019-07-16,1787.322
2019-07-17,1777.216
2019-07-18,1774.861
2019-07-19,1775.723
2019-07-22,1772.273
2019-07-23,1783.689
2019-07-24,1795.917
2019-07-25,1786.755
2019-07-26,1788.774
2019-07-29,1782.114
2019-07-30,1783.529
2019-07-31,1774.211
2019-08-01,1752.317
2019-08-02,1733.712
2019-08-05,1694.781
2019-08-06,1699.095
2019-08-07,1700.48
2019-08-08,1723.72
2019-08-09,1712.623
2019-08-12,1696.841
2019-08-13,1700.043
2019-08-14,1669.398
2019-08-15,1661.493
2019-08-16,1683.661
2019-08-19,1702.742
2019-08-20,1694.086
2019-08-21,1703.408
2019-08-22,1704.038
2019-08-23,1679.477
2019-08-26,1679.151
2019-08-27,1675.41
2019-08-28,1681.797
2019-08-29,1696.806
2019-08-30,1706.244
2019-09-02,1703.357
2019-09-03,1695.897
2019-09-04,1714.44
2019-09-05,1735.641
2019-09-06,1739.54
2019-09-09,1755.44
2019-09-10,1769.075
2019-09-11,1787.61
2019-09-12,1790.467
2019-09-13,1799.292
2019-09-16,1800.771
2019-09-17,1795.271
2019-09-18,1791.648
2019-09-19,1790.015
2019-09-20,1788.979
2019-09-23,1787.367
2019-09-24,1778.459
