Date,ACWI SMID VALUE SMID (Small+Mid Cap)
2010-09-20,844.249
2010-09-21,842.245
2010-09-22,841.447
2010-09-23,835.166
2010-09-24,850.748
2010-09-27,851.544
2010-09-28,856.097
2010-09-29,859.245
2010-09-30,858.295
2010-10-01,862.37
2010-10-04,856.9
2010-10-05,872.576
2010-10-06,877.606
2010-10-07,878.978
2010-10-08,881.908
2010-10-11,883.506
2010-10-12,880.429
2010-10-13,891.994
2010-10-14,895.182
2010-10-15,891.151
2010-10-18,893.316
2010-10-19,880.537
2010-10-20,889.075
2010-10-21,889.767
2010-10-22,889.975
2010-10-25,896.025
2010-10-26,891.75
2010-10-27,883.924
2010-10-28,885.905
2010-10-29,888.413
2010-11-01,889.542
2010-11-02,897.128
2010-11-03,897.629
2010-11-04,917.885
2010-11-05,919.037
2010-11-08,916.927
2010-11-09,912.896
2010-11-10,909.128
2010-11-11,906.212
2010-11-12,895.418
2010-11-15,894.137
2010-11-16,877.868
2010-11-17,879.509
2010-11-18,892.009
2010-11-19,893.64
2010-11-22,893.965
2010-11-23,881.144
2010-11-24,889.416
2010-11-25,891.112
2010-11-26,881.669
2010-11-29,877.335
2010-11-30,873.1
2010-12-01,889.179
2010-12-02,905.332
2010-12-03,913.777
2010-12-06,914.689
2010-12-07,918.705
2010-12-08,915.806
2010-12-09,918.623
2010-12-10,923.116
2010-12-13,928.602
2010-12-14,930.558
2010-12-15,925.668
2010-12-16,925.584
2010-12-17,926.432
2010-12-20,927.264
2010-12-21,936.627
2010-12-22,939.758
2010-12-23,939.596
2010-12-24,939.912
2010-12-27,940.622
2010-12-28,942.328
2010-12-29,946.629
2010-12-30,947.61
2010-12-31,950.034
2011-01-03,958.145
2011-01-04,956.214
2011-01-05,953.99
2011-01-06,952.593
2011-01-07,950.836
2011-01-10,947.678
2011-01-11,952.37
2011-01-12,963.232
2011-01-13,967.852
2011-01-14,970.514
2011-01-17,969.461
2011-01-18,974.7
2011-01-19,968.627
2011-01-20,956.704
2011-01-21,957.809
2011-01-24,964.032
2011-01-25,964.501
2011-01-26,971.143
2011-01-27,974.996
2011-01-28,961.106
2011-01-31,962.211
2011-02-01,977.027
2011-02-02,977.23
2011-02-03,975.982
2011-02-04,978.197
2011-02-07,985.086
2011-02-08,989.257
2011-02-09,983.862
2011-02-10,978.268
2011-02-11,981.202
2011-02-14,984.98
2011-02-15,983.32
2011-02-16,989.362
2011-02-17,995.695
2011-02-18,998.988
2011-02-21,995.923
2011-02-22,978.581
2011-02-23,969.486
2011-02-24,965.352
2011-02-25,979.401
2011-02-28,987.031
2011-03-01,980.205
2011-03-02,977.521
2011-03-03,988.398
2011-03-04,988.363
2011-03-07,981.23
2011-03-08,984.714
2011-03-09,985.869
2011-03-10,966.135
2011-03-11,965.904
2011-03-14,955.82
2011-03-15,931.416
2011-03-16,929.826
2011-03-17,939.858
2011-03-18,949.862
2011-03-21,965.143
2011-03-22,968.742
2011-03-23,967.704
2011-03-24,975.914
2011-03-25,978.622
2011-03-28,975.597
2011-03-29,978.01
2011-03-30,988.815
2011-03-31,991.999
2011-04-01,996.941
2011-04-04,1000.453
2011-04-05,1000.146
2011-04-06,1004.558
2011-04-07,1000.576
2011-04-08,1002.641
2011-04-11,998.434
2011-04-12,986.389
2011-04-13,989.47
2011-04-14,990.755
2011-04-15,993.667
2011-04-18,979.223
2011-04-19,983.745
2011-04-20,1000.83
2011-04-21,1009.153
2011-04-22,1009.184
2011-04-25,1007.321
2011-04-26,1014.369
2011-04-27,1016.877
2011-04-28,1026.308
2011-04-29,1028.146
2011-05-02,1029.305
2011-05-03,1020.208
2011-05-04,1012.426
2011-05-05,1004.531
2011-05-06,1006.419
2011-05-09,1005.117
2011-05-10,1015.547
2011-05-11,1010.025
2011-05-12,1005.774
2011-05-13,999.082
2011-05-16,992.355
2011-05-17,986.041
2011-05-18,995.968
2011-05-19,997.139
2011-05-20,992.548
2011-05-23,974.899
2011-05-24,975.474
2011-05-25,977.185
2011-05-26,984.017
2011-05-27,993.183
2011-05-30,994.094
2011-05-31,1006.314
2011-06-01,994.085
2011-06-02,987.389
2011-06-03,982.945
2011-06-06,974.756
2011-06-07,977.713
2011-06-08,968.377
2011-06-09,969.254
2011-06-10,956.388
2011-06-13,954.488
2011-06-14,968.34
2011-06-15,954.774
2011-06-16,945.451
2011-06-17,950.176
2011-06-20,949.68
2011-06-21,963.917
2011-06-22,963.928
2011-06-23,951.735
2011-06-24,949.85
2011-06-27,950.7
2011-06-28,959.989
2011-06-29,972.33
2011-06-30,983.845
2011-07-01,994.326
2011-07-04,999.591
2011-07-05,997.045
2011-07-06,995.151
2011-07-07,1003.34
2011-07-08,997.221
2011-07-11,975.796
2011-07-12,970.154
2011-07-13,979.706
2011-07-14,970.873
2011-07-15,972.318
2011-07-18,958.45
2011-07-19,971.495
2011-07-20,977.856
2011-07-21,990.03
2011-07-22,994.721
2011-07-25,987.56
2011-07-26,988.101
2011-07-27,971.218
2011-07-28,965.159
2011-07-29,961.958
2011-08-01,957.053
2011-08-02,934.817
2011-08-03,927.217
2011-08-04,887.037
2011-08-05,867.958
2011-08-08,815.56
2011-08-09,838.537
2011-08-10,824.303
2011-08-11,848.757
2011-08-12,855.272
2011-08-15,876.399
2011-08-16,869.707
2011-08-17,872.867
2011-08-18,837.017
2011-08-19,823.141
2011-08-22,820.312
2011-08-23,838.062
2011-08-24,845.095
2011-08-25,835.113
2011-08-26,842.416
2011-08-29,868.9
2011-08-30,873.986
2011-08-31,884.178
2011-09-01,875.703
2011-09-02,856.28
2011-09-05,841.71
2011-09-06,831.652
2011-09-07,855.926
2011-09-08,851.657
2011-09-09,829.531
2011-09-12,820.391
2011-09-13,828.221
2011-09-14,831.643
2011-09-15,846.527
2011-09-16,853.0
2011-09-19,836.157
2011-09-20,833.23
2011-09-21,814.936
2011-09-22,781.899
2011-09-23,782.364
2011-09-26,785.422
2011-09-27,808.347
2011-09-28,796.618
2011-09-29,804.79
2011-09-30,788.509
2011-10-03,762.109
2011-10-04,765.05
2011-10-05,775.38
2011-10-06,795.843
2011-10-07,794.926
2011-10-10,815.076
2011-10-11,819.007
2011-10-12,832.738
2011-10-13,830.31
2011-10-14,839.58
2011-10-17,830.146
2011-10-18,834.852
2011-10-19,833.359
2011-10-20,827.075
2011-10-21,844.937
2011-10-24,863.248
2011-10-25,850.733
2011-10-26,855.586
2011-10-27,891.379
2011-10-28,892.149
2011-10-31,870.253
2011-11-01,840.0
2011-11-02,851.133
2011-11-03,862.238
2011-11-04,863.624
2011-11-07,863.008
2011-11-08,868.31
2011-11-09,844.696
2011-11-10,840.753
2011-11-11,858.844
2011-11-14,851.026
2011-11-15,849.026
2011-11-16,840.232
2011-11-17,830.9
2011-11-18,827.862
2011-11-21,809.623
2011-11-22,805.069
2011-11-23,785.924
2011-11-24,785.07
2011-11-25,781.832
2011-11-28,804.375
2011-11-29,810.46
2011-11-30,840.55
2011-12-01,841.158
2011-12-02,845.112
2011-12-05,855.232
2011-12-06,849.121
2011-12-07,852.811
2011-12-08,834.095
2011-12-09,842.581
2011-12-12,830.224
2011-12-13,819.871
2011-12-14,807.261
2011-12-15,811.126
2011-12-16,815.762
2011-12-19,803.033
2011-12-20,824.993
2011-12-21,830.069
2011-12-22,836.058
2011-12-23,841.475
2011-12-26,841.759
2011-12-27,842.041
2011-12-28,830.825
2011-12-29,837.524
2011-12-30,840.661
2012-01-02,842.132
2012-01-03,855.779
2012-01-04,853.865
2012-01-05,850.89
2012-01-06,847.835
2012-01-09,849.042
2012-01-10,861.12
2012-01-11,862.811
2012-01-12,866.651
2012-01-13,862.832
2012-01-16,863.461
2012-01-17,870.259
2012-01-18,880.035
2012-01-19,888.308
2012-01-20,892.553
2012-01-23,897.364
2012-01-24,894.407
2012-01-25,899.452
2012-01-26,905.923
2012-01-27,907.034
2012-01-30,899.832
2012-01-31,903.456
2012-02-01,919.874
2012-02-02,924.899
2012-02-03,936.006
2012-02-06,934.734
2012-02-07,936.505
2012-02-08,942.302
2012-02-09,944.271
2012-02-10,931.628
2012-02-13,939.002
2012-02-14,932.84
2012-02-15,935.004
2012-02-16,939.023
2012-02-17,946.378
2012-02-20,952.266
2012-02-21,948.386
2012-02-22,943.2
2012-02-23,948.266
2012-02-24,951.935
2012-02-27,949.304
2012-02-28,951.165
2012-02-29,948.966
2012-03-01,951.006
2012-03-02,947.599
2012-03-05,942.342
2012-03-06,921.842
2012-03-07,927.291
2012-03-08,941.076
2012-03-09,946.744
2012-03-12,943.091
2012-03-13,957.797
2012-03-14,954.522
2012-03-15,960.813
2012-03-16,963.151
2012-03-19,965.891
2012-03-20,958.047
2012-03-21,954.819
2012-03-22,946.923
2012-03-23,951.291
2012-03-26,960.674
2012-03-27,961.581
2012-03-28,955.181
2012-03-29,949.488
2012-03-30,953.347
2012-04-02,959.192
2012-04-03,956.093
2012-04-04,937.987
2012-04-05,934.497
2012-04-06,934.32
2012-04-09,925.264
2012-04-10,909.675
2012-04-11,916.498
2012-04-12,930.318
2012-04-13,921.667
2012-04-16,919.998
2012-04-17,931.366
2012-04-18,928.588
2012-04-19,924.398
2012-04-20,927.873
2012-04-23,915.267
2012-04-24,921.423
2012-04-25,931.868
2012-04-26,936.609
2012-04-27,941.417
2012-04-30,938.223
2012-05-01,939.742
2012-05-02,939.371
2012-05-03,932.223
2012-05-04,919.913
2012-05-07,915.519
2012-05-08,910.669
2012-05-09,902.18
2012-05-10,906.899
2012-05-11,903.626
2012-05-14,889.117
2012-05-15,880.456
2012-05-16,869.016
2012-05-17,858.54
2012-05-18,846.278
2012-05-21,856.928
2012-05-22,863.288
2012-05-23,855.528
2012-05-24,857.868
2012-05-25,856.321
2012-05-28,857.932
2012-05-29,868.604
2012-05-30,852.42
2012-05-31,851.461
2012-06-01,832.029
2012-06-04,825.642
2012-06-05,833.418
2012-06-06,852.026
2012-06-07,856.073
2012-06-08,854.672
2012-06-11,849.098
2012-06-12,852.185
2012-06-13,848.766
2012-06-14,852.532
2012-06-15,862.181
2012-06-18,866.128
2012-06-19,876.824
2012-06-20,880.719
2012-06-21,866.071
2012-06-22,864.537
2012-06-25,851.932
2012-06-26,852.332
2012-06-27,861.403
2012-06-28,863.539
2012-06-29,888.698
2012-07-02,894.422
2012-07-03,903.651
2012-07-04,903.952
2012-07-05,899.459
2012-07-06,891.38
2012-07-09,885.322
2012-07-10,881.19
2012-07-11,879.837
2012-07-12,871.298
2012-07-13,883.534
2012-07-16,883.377
2012-07-17,885.89
2012-07-18,889.431
2012-07-19,894.445
2012-07-20,884.544
2012-07-23,868.077
2012-07-24,861.214
2012-07-25,859.291
2012-07-26,874.771
2012-07-27,890.268
2012-07-30,893.255
2012-07-31,891.511
2012-08-01,887.097
2012-08-02,878.482
2012-08-03,892.597
2012-08-06,900.321
2012-08-07,906.075
2012-08-08,907.517
2012-08-09,911.14
2012-08-10,911.568
2012-08-13,909.255
2012-08-14,910.197
2012-08-15,911.518
2012-08-16,919.454
2012-08-17,923.673
2012-08-20,922.801
2012-08-21,926.889
2012-08-22,922.26
2012-08-23,920.843
2012-08-24,919.198
2012-08-27,918.739
2012-08-28,917.395
2012-08-29,918.204
2012-08-30,910.339
2012-08-31,914.595
2012-09-03,916.008
2012-09-04,916.365
2012-09-05,914.301
2012-09-06,928.882
2012-09-07,942.268
2012-09-10,940.947
2012-09-11,944.7
2012-09-12,950.748
2012-09-13,957.454
2012-09-14,974.865
2012-09-17,968.199
2012-09-18,963.458
2012-09-19,966.999
2012-09-20,960.133
2012-09-21,963.981
2012-09-24,959.829
2012-09-25,955.441
2012-09-26,944.48
2012-09-27,951.299
2012-09-28,947.757
2012-10-01,949.908
2012-10-02,951.429
2012-10-03,949.771
2012-10-04,957.801
2012-10-05,962.477
2012-10-08,956.295
2012-10-09,948.934
2012-10-10,943.488
2012-10-11,947.352
2012-10-12,944.6
2012-10-15,947.799
2012-10-16,958.1
2012-10-17,968.541
2012-10-18,969.912
2012-10-19,959.961
2012-10-22,959.056
2012-10-23,948.184
2012-10-24,947.112
2012-10-25,950.123
2012-10-26,945.2
2012-10-29,942.424
2012-10-30,944.748
2012-10-31,948.17
2012-11-01,957.708
2012-11-02,952.774
2012-11-05,951.716
2012-11-06,958.175
2012-11-07,944.831
2012-11-08,935.034
2012-11-09,933.331
2012-11-12,930.633
2012-11-13,926.429
2012-11-14,916.481
2012-11-15,913.209
2012-11-16,914.524
2012-11-19,930.943
2012-11-20,931.536
2012-11-21,933.61
2012-11-22,938.83
2012-11-23,947.967
2012-11-26,948.684
2012-11-27,947.801
2012-11-28,949.322
2012-11-29,959.022
2012-11-30,960.891
2012-12-03,961.152
2012-12-04,962.536
2012-12-05,965.613
2012-12-06,969.185
2012-12-07,971.132
2012-12-10,973.394
2012-12-11,978.185
2012-12-12,980.138
2012-12-13,978.671
2012-12-14,979.274
2012-12-17,986.863
2012-12-18,996.937
2012-12-19,1002.143
2012-12-20,1006.103
2012-12-21,998.347
2012-12-24,996.205
2012-12-25,996.966
2012-12-26,995.909
2012-12-27,997.301
2012-12-28,994.018
2012-12-31,1001.519
2013-01-01,1001.78
2013-01-02,1022.441
2013-01-03,1023.67
2013-01-04,1029.337
2013-01-07,1028.709
2013-01-08,1024.427
2013-01-09,1029.051
2013-01-10,1036.119
2013-01-11,1037.208
2013-01-14,1037.733
2013-01-15,1040.384
2013-01-16,1035.754
2013-01-17,1041.577
2013-01-18,1045.23
2013-01-21,1046.699
2013-01-22,1052.198
2013-01-23,1048.196
2013-01-24,1049.923
2013-01-25,1054.816
2013-01-28,1053.586
2013-01-29,1057.71
2013-01-30,1056.298
2013-01-31,1057.428
2013-02-01,1064.009
2013-02-04,1054.6
2013-02-05,1055.429
2013-02-06,1061.636
2013-02-07,1058.896
2013-02-08,1064.052
2013-02-11,1061.475
2013-02-12,1068.517
2013-02-13,1069.87
2013-02-14,1070.212
2013-02-15,1067.713
2013-02-18,1069.341
2013-02-19,1077.337
2013-02-20,1069.627
2013-02-21,1056.646
2013-02-22,1063.165
2013-02-25,1054.665
2013-02-26,1051.182
2013-02-27,1060.729
2013-02-28,1066.313
2013-03-01,1063.251
2013-03-04,1063.105
2013-03-05,1073.848
2013-03-06,1077.536
2013-03-07,1078.761
2013-03-08,1083.25
2013-03-11,1087.115
2013-03-12,1084.976
2013-03-13,1083.551
2013-03-14,1091.403
2013-03-15,1096.56
2013-03-18,1087.663
2013-03-19,1084.487
2013-03-20,1089.546
2013-03-21,1086.803
2013-03-22,1087.223
2013-03-25,1085.699
2013-03-26,1089.71
2013-03-27,1089.079
2013-03-28,1092.888
2013-03-29,1093.492
2013-04-01,1084.789
2013-04-02,1083.433
2013-04-03,1076.745
2013-04-04,1075.199
2013-04-05,1074.303
2013-04-08,1080.392
2013-04-09,1084.6
2013-04-10,1099.737
2013-04-11,1106.347
2013-04-12,1103.36
2013-04-15,1080.393
2013-04-16,1086.406
2013-04-17,1075.233
2013-04-18,1070.506
2013-04-19,1079.43
2013-04-22,1084.111
2013-04-23,1095.163
2013-04-24,1104.013
2013-04-25,1111.781
2013-04-26,1108.764
2013-04-29,1115.427
2013-04-30,1124.767
2013-05-01,1115.119
2013-05-02,1117.001
2013-05-03,1126.369
2013-05-06,1128.895
2013-05-07,1139.64
2013-05-08,1148.011
2013-05-09,1142.405
2013-05-10,1140.758
2013-05-13,1140.033
2013-05-14,1145.863
2013-05-15,1148.988
2013-05-16,1148.013
2013-05-17,1153.054
2013-05-20,1159.764
2013-05-21,1161.208
2013-05-22,1150.071
2013-05-23,1131.524
2013-05-24,1131.91
2013-05-27,1128.895
2013-05-28,1132.92
2013-05-29,1129.636
2013-05-30,1128.81
2013-05-31,1118.747
2013-06-03,1115.753
2013-06-04,1115.295
2013-06-05,1099.832
2013-06-06,1101.69
2013-06-07,1108.959
2013-06-10,1110.789
2013-06-11,1099.975
2013-06-12,1095.581
2013-06-13,1100.671
2013-06-14,1102.88
2013-06-17,1111.448
2013-06-18,1115.288
2013-06-19,1108.913
2013-06-20,1071.22
2013-06-21,1067.76
2013-06-24,1051.309
2013-06-25,1060.094
2013-06-26,1068.027
2013-06-27,1081.614
2013-06-28,1085.48
2013-07-01,1094.816
2013-07-02,1096.14
2013-07-03,1090.671
2013-07-04,1095.099
2013-07-05,1098.201
2013-07-08,1100.797
2013-07-09,1110.616
2013-07-10,1113.657
2013-07-11,1132.053
2013-07-12,1133.857
2013-07-15,1137.771
2013-07-16,1138.007
2013-07-17,1140.068
2013-07-18,1148.026
2013-07-19,1147.977
2013-07-22,1155.281
2013-07-23,1157.837
2013-07-24,1152.148
2013-07-25,1152.638
2013-07-26,1150.459
2013-07-29,1142.154
2013-07-30,1146.286
2013-07-31,1143.548
2013-08-01,1157.178
2013-08-02,1161.828
2013-08-05,1161.821
2013-08-06,1157.78
2013-08-07,1151.072
2013-08-08,1160.0
2013-08-09,1162.075
2013-08-12,1162.253
2013-08-13,1162.075
2013-08-14,1164.11
2013-08-15,1148.698
2013-08-16,1148.14
2013-08-19,1139.902
2013-08-20,1141.763
2013-08-21,1132.498
2013-08-22,1138.34
2013-08-23,1145.489
2013-08-26,1142.515
2013-08-27,1124.653
2013-08-28,1119.15
2013-08-29,1121.604
2013-08-30,1113.876
2013-09-02,1119.822
2013-09-03,1123.268
2013-09-04,1130.511
2013-09-05,1132.329
2013-09-06,1137.027
2013-09-09,1151.787
2013-09-10,1162.928
2013-09-11,1167.034
2013-09-12,1164.467
2013-09-13,1165.168
2013-09-16,1175.326
2013-09-17,1177.344
2013-09-18,1186.529
2013-09-19,1195.099
2013-09-20,1186.663
2013-09-23,1185.198
2013-09-24,1186.146
2013-09-25,1186.644
2013-09-26,1188.146
2013-09-27,1187.237
2013-09-30,1182.591
2013-10-01,1191.321
2013-10-02,1189.468
2013-10-03,1183.546
2013-10-04,1187.462
2013-10-07,1178.073
2013-10-08,1171.311
2013-10-09,1169.708
2013-10-10,1187.96
2013-10-11,1198.901
2013-10-14,1202.471
2013-10-15,1199.248
2013-10-16,1206.899
2013-10-17,1221.635
2013-10-18,1230.609
2013-10-21,1232.67
2013-10-22,1239.319
2013-10-23,1232.856
2013-10-24,1236.174
2013-10-25,1235.1
2013-10-28,1235.543
2013-10-29,1236.687
2013-10-30,1234.166
2013-10-31,1228.597
2013-11-01,1222.249
2013-11-04,1228.714
2013-11-05,1223.241
2013-11-06,1227.433
2013-11-07,1211.646
2013-11-08,1215.73
2013-11-11,1217.954
2013-11-12,1215.965
2013-11-13,1217.325
2013-11-14,1225.625
2013-11-15,1231.692
2013-11-18,1231.859
2013-11-19,1226.107
2013-11-20,1221.355
2013-11-21,1224.602
2013-11-22,1229.412
2013-11-25,1229.984
2013-11-26,1229.392
2013-11-27,1232.648
2013-11-28,1234.817
2013-11-29,1235.07
2013-12-02,1228.605
2013-12-03,1222.661
2013-12-04,1218.074
2013-12-05,1215.604
2013-12-06,1223.52
2013-12-09,1226.837
2013-12-10,1225.352
2013-12-11,1212.37
2013-12-12,1205.405
2013-12-13,1206.087
2013-12-16,1212.937
2013-12-17,1212.819
2013-12-18,1223.391
2013-12-19,1221.643
2013-12-20,1231.566
2013-12-23,1239.871
2013-12-24,1243.371
2013-12-25,1243.273
2013-12-26,1245.906
2013-12-27,1251.454
2013-12-30,1255.734
2013-12-31,1258.33
2014-01-01,1258.413
2014-01-02,1247.824
2014-01-03,1250.045
2014-01-06,1246.119
2014-01-07,1249.885
2014-01-08,1252.38
2014-01-09,1251.113
2014-01-10,1260.408
2014-01-13,1255.552
2014-01-14,1258.98
2014-01-15,1264.465
2014-01-16,1263.913
2014-01-17,1263.543
2014-01-20,1262.917
2014-01-21,1265.53
2014-01-22,1269.155
2014-01-23,1260.478
2014-01-24,1237.182
2014-01-27,1224.18
2014-01-28,1230.642
2014-01-29,1228.195
2014-01-30,1230.345
2014-01-31,1226.011
2014-02-03,1202.918
2014-02-04,1200.017
2014-02-05,1200.599
2014-02-06,1214.658
2014-02-07,1226.468
2014-02-10,1230.563
2014-02-11,1241.387
2014-02-12,1246.436
2014-02-13,1250.319
2014-02-14,1256.254
2014-02-17,1260.533
2014-02-18,1266.301
2014-02-19,1262.625
2014-02-20,1263.175
2014-02-21,1268.867
2014-02-24,1274.348
2014-02-25,1275.863
2014-02-26,1275.083
2014-02-27,1278.066
2014-02-28,1286.325
2014-03-03,1273.508
2014-03-04,1289.456
2014-03-05,1291.452
2014-03-06,1297.466
2014-03-07,1295.252
2014-03-10,1289.532
2014-03-11,1285.851
2014-03-12,1281.415
2014-03-13,1275.624
2014-03-14,1270.22
2014-03-17,1278.418
2014-03-18,1288.756
2014-03-19,1283.319
2014-03-20,1276.604
2014-03-21,1278.915
2014-03-24,1274.515
2014-03-25,1280.129
2014-03-26,1276.979
2014-03-27,1277.911
2014-03-28,1284.629
2014-03-31,1298.975
2014-04-01,1306.721
2014-04-02,1310.89
2014-04-03,1307.936
2014-04-04,1302.745
2014-04-07,1291.437
2014-04-08,1294.087
2014-04-09,1301.877
2014-04-10,1290.342
2014-04-11,1276.338
2014-04-14,1275.874
2014-04-15,1276.738
2014-04-16,1289.452
2014-04-17,1294.49
2014-04-18,1295.277
2014-04-21,1295.53
2014-04-22,1302.569
2014-04-23,1301.819
2014-04-24,1302.268
2014-04-25,1293.514
2014-04-28,1290.631
2014-04-29,1295.902
2014-04-30,1300.876
2014-05-01,1302.282
2014-05-02,1305.304
2014-05-05,1303.912
2014-05-06,1301.576
2014-05-07,1301.864
2014-05-08,1301.947
2014-05-09,1299.968
2014-05-12,1310.689
2014-05-13,1309.399
2014-05-14,1305.379
2014-05-15,1294.941
2014-05-16,1293.841
2014-05-19,1298.183
2014-05-20,1290.843
2014-05-21,1294.057
2014-05-22,1301.551
2014-05-23,1308.71
2014-05-26,1312.363
2014-05-27,1316.791
2014-05-28,1317.012
2014-05-29,1321.121
2014-05-30,1320.895
2014-06-02,1323.527
2014-06-03,1321.575
2014-06-04,1324.462
2014-06-05,1334.357
2014-06-06,1343.822
2014-06-09,1346.854
2014-06-10,1344.725
2014-06-11,1341.022
2014-06-12,1339.331
2014-06-13,1338.033
2014-06-16,1336.558
2014-06-17,1340.217
2014-06-18,1345.828
2014-06-19,1353.79
2014-06-20,1352.52
2014-06-23,1350.725
2014-06-24,1344.225
2014-06-25,1345.202
2014-06-26,1347.648
2014-06-27,1351.408
2014-06-30,1357.534
2014-07-01,1365.112
2014-07-02,1363.99
2014-07-03,1368.748
2014-07-04,1369.046
2014-07-07,1360.691
2014-07-08,1352.65
2014-07-09,1352.492
2014-07-10,1344.912
2014-07-11,1342.738
2014-07-14,1348.876
2014-07-15,1345.275
2014-07-16,1349.247
2014-07-17,1339.239
2014-07-18,1345.541
2014-07-21,1342.624
2014-07-22,1350.237
2014-07-23,1352.085
2014-07-24,1353.308
2014-07-25,1347.406
2014-07-28,1347.091
2014-07-29,1342.92
2014-07-30,1338.285
2014-07-31,1321.519
2014-08-01,1315.184
2014-08-04,1318.248
2014-08-05,1310.76
2014-08-06,1306.501
2014-08-07,1301.667
2014-08-08,1304.186
2014-08-11,1315.787
2014-08-12,1314.924
2014-08-13,1322.49
2014-08-14,1327.327
2014-08-15,1327.23
2014-08-18,1336.65
2014-08-19,1342.115
2014-08-20,1341.59
2014-08-21,1345.281
2014-08-22,1342.302
2014-08-25,1346.629
2014-08-26,1350.374
2014-08-27,1353.875
2014-08-28,1348.997
2014-08-29,1352.813
2014-09-01,1353.09
2014-09-02,1352.439
2014-09-03,1355.205
2014-09-04,1351.449
2014-09-05,1352.971
2014-09-08,1348.094
2014-09-09,1337.357
2014-09-10,1335.639
2014-09-11,1337.942
2014-09-12,1328.939
2014-09-15,1322.889
2014-09-16,1323.561
2014-09-17,1325.715
2014-09-18,1326.898
2014-09-19,1323.115
2014-09-22,1310.983
2014-09-23,1301.936
2014-09-24,1304.103
2014-09-25,1292.461
2014-09-26,1293.887
2014-09-29,1289.021
2014-09-30,1281.94
2014-10-01,1269.688
2014-10-02,1263.895
2014-10-03,1266.412
2014-10-06,1269.392
2014-10-07,1257.914
2014-10-08,1264.242
2014-10-09,1248.575
2014-10-10,1230.947
2014-10-13,1223.302
2014-10-14,1226.399
2014-10-15,1220.062
2014-10-16,1221.685
2014-10-17,1230.008
2014-10-20,1242.668
2014-10-21,1259.585
2014-10-22,1258.602
2014-10-23,1265.523
2014-10-24,1268.762
2014-10-27,1267.395
2014-10-28,1283.615
2014-10-29,1285.947
2014-10-30,1285.581
2014-10-31,1298.288
2014-11-03,1293.747
2014-11-04,1292.444
2014-11-05,1296.293
2014-11-06,1293.129
2014-11-07,1294.558
2014-11-10,1301.08
2014-11-11,1300.643
2014-11-12,1301.548
2014-11-13,1297.792
2014-11-14,1297.768
2014-11-17,1294.872
2014-11-18,1303.606
2014-11-19,1298.441
2014-11-20,1301.897
2014-11-21,1309.237
2014-11-24,1313.605
2014-11-25,1315.802
2014-11-26,1318.416
2014-11-27,1315.019
2014-11-28,1306.224
2014-12-01,1295.838
2014-12-02,1300.655
2014-12-03,1307.047
2014-12-04,1304.588
2014-12-05,1305.154
2014-12-08,1296.25
2014-12-09,1298.657
2014-12-10,1281.708
2014-12-11,1279.782
2014-12-12,1265.324
2014-12-15,1250.612
2014-12-16,1252.737
2014-12-17,1268.137
2014-12-18,1286.531
2014-12-19,1294.954
2014-12-22,1300.367
2014-12-23,1302.474
2014-12-24,1305.425
2014-12-25,1304.772
2014-12-26,1308.692
2014-12-29,1313.009
2014-12-30,1308.886
2014-12-31,1301.891
2015-01-01,1301.96
2015-01-02,1299.631
2015-01-05,1281.373
2015-01-06,1268.243
2015-01-07,1272.014
2015-01-08,1290.136
2015-01-09,1286.222
2015-01-12,1281.427
2015-01-13,1282.785
2015-01-14,1278.338
2015-01-15,1274.809
2015-01-16,1281.856
2015-01-19,1286.397
2015-01-20,1283.615
2015-01-21,1288.892
2015-01-22,1301.859
2015-01-23,1299.465
2015-01-26,1306.327
2015-01-27,1308.086
2015-01-28,1298.526
2015-01-29,1299.035
2015-01-30,1288.817
2015-02-02,1298.257
2015-02-03,1315.894
2015-02-04,1314.749
2015-02-05,1327.251
2015-02-06,1320.843
2015-02-09,1314.57
2015-02-10,1318.669
2015-02-11,1313.269
2015-02-12,1329.284
2015-02-13,1336.504
2015-02-16,1337.986
2015-02-17,1338.429
2015-02-18,1344.624
2015-02-19,1344.997
2015-02-20,1348.844
2015-02-23,1349.654
2015-02-24,1351.364
2015-02-25,1354.697
2015-02-26,1352.058
2015-02-27,1352.226
2015-03-02,1353.236
2015-03-03,1349.482
2015-03-04,1340.944
2015-03-05,1343.953
2015-03-06,1328.541
2015-03-09,1325.042
2015-03-10,1307.219
2015-03-11,1307.798
2015-03-12,1322.024
2015-03-13,1315.571
2015-03-16,1324.589
2015-03-17,1324.167
2015-03-18,1336.763
2015-03-19,1336.73
2015-03-20,1354.754
2015-03-23,1360.224
2015-03-24,1358.871
2015-03-25,1348.196
2015-03-26,1337.608
2015-03-27,1337.672
2015-03-30,1347.354
2015-03-31,1341.461
2015-04-01,1342.233
2015-04-02,1352.968
2015-04-03,1353.868
2015-04-06,1365.266
2015-04-07,1361.279
2015-04-08,1366.228
2015-04-09,1366.358
2015-04-10,1370.785
2015-04-13,1368.04
2015-04-14,1375.287
2015-04-15,1378.334
2015-04-16,1382.612
2015-04-17,1370.913
2015-04-20,1373.623
2015-04-21,1375.589
2015-04-22,1377.805
2015-04-23,1382.103
2015-04-24,1385.688
2015-04-27,1386.469
2015-04-28,1389.735
2015-04-29,1384.177
2015-04-30,1372.653
2015-05-01,1373.977
2015-05-04,1378.128
2015-05-05,1366.64
2015-05-06,1366.302
2015-05-07,1361.051
2015-05-08,1378.31
2015-05-11,1380.111
