Date,FRANCE GROWTH Standard (Large+Mid Cap)
2009-12-01,2713.615
2009-12-02,2725.038
2009-12-03,2732.349
2009-12-04,2728.655
2009-12-07,2719.768
2009-12-08,2666.885
2009-12-09,2647.814
2009-12-10,2671.389
2009-12-11,2661.181
2009-12-14,2684.383
2009-12-15,2674.405
2009-12-16,2705.855
2009-12-17,2629.672
2009-12-18,2586.71
2009-12-21,2640.101
2009-12-22,2636.227
2009-12-23,2659.822
2009-12-24,2667.218
2009-12-25,2667.218
2009-12-28,2689.405
2009-12-29,2702.787
2009-12-30,2671.07
2009-12-31,2679.404
2010-01-01,2679.404
2010-01-04,2748.382
2010-01-05,2742.374
2010-01-06,2747.181
2010-01-07,2746.896
2010-01-08,2769.635
2010-01-11,2809.843
2010-01-12,2780.828
2010-01-13,2786.342
2010-01-14,2791.766
2010-01-15,2739.97
2010-01-18,2759.276
2010-01-19,2749.23
2010-01-20,2670.492
2010-01-21,2615.62
2010-01-22,2600.146
2010-01-25,2580.801
2010-01-26,2586.803
2010-01-27,2560.57
2010-01-28,2512.094
2010-01-29,2530.839
2010-02-01,2555.282
2010-02-02,2595.217
2010-02-03,2570.437
2010-02-04,2466.238
2010-02-05,2368.363
2010-02-08,2398.528
2010-02-09,2419.534
2010-02-10,2436.581
2010-02-11,2400.949
2010-02-12,2387.775
2010-02-15,2391.422
2010-02-16,2441.358
2010-02-17,2478.692
2010-02-18,2483.084
2010-02-19,2479.37
2010-02-22,2492.547
2010-02-23,2460.626
2010-02-24,2481.192
2010-02-25,2428.116
2010-02-26,2499.234
2010-03-01,2514.881
2010-03-02,2558.681
2010-03-03,2597.808
2010-03-04,2578.118
2010-03-05,2631.324
2010-03-08,2633.104
2010-03-09,2616.012
2010-03-10,2654.264
2010-03-11,2646.316
2010-03-12,2660.667
2010-03-15,2616.557
2010-03-16,2669.064
2010-03-17,2673.58
2010-03-18,2639.953
2010-03-19,2624.894
2010-03-22,2629.414
2010-03-23,2643.737
2010-03-24,2605.886
2010-03-25,2634.343
2010-03-26,2640.919
2010-03-29,2662.475
2010-03-30,2639.714
2010-03-31,2651.846
2010-04-01,2695.635
2010-04-02,2695.635
2010-04-05,2689.463
2010-04-06,2672.724
2010-04-07,2640.752
2010-04-08,2610.536
2010-04-09,2671.909
2010-04-12,2711.623
2010-04-13,2707.354
2010-04-14,2738.8
2010-04-15,2734.938
2010-04-16,2673.532
2010-04-19,2657.427
2010-04-20,2685.155
2010-04-21,2646.146
2010-04-22,2603.439
2010-04-23,2631.109
2010-04-26,2655.576
2010-04-27,2560.95
2010-04-28,2496.022
2010-04-29,2550.827
2010-04-30,2559.034
2010-05-03,2545.675
2010-05-04,2440.968
2010-05-05,2376.975
2010-05-06,2317.229
2010-05-07,2204.184
2010-05-10,2442.378
2010-05-11,2403.167
2010-05-12,2439.691
2010-05-13,2418.917
2010-05-14,2292.561
2010-05-17,2264.024
2010-05-18,2310.817
2010-05-19,2247.647
2010-05-20,2207.219
2010-05-21,2245.094
2010-05-24,2215.307
2010-05-25,2124.963
2010-05-26,2170.296
2010-05-27,2247.344
2010-05-28,2255.669
2010-05-31,2248.925
2010-06-01,2251.187
2010-06-02,2239.768
2010-06-03,2278.73
2010-06-04,2193.686
2010-06-07,2150.755
2010-06-08,2134.133
2010-06-09,2202.869
2010-06-10,2252.297
2010-06-11,2265.941
2010-06-14,2341.552
2010-06-15,2363.578
2010-06-16,2370.236
2010-06-17,2392.821
2010-06-18,2402.384
2010-06-21,2435.716
2010-06-22,2403.439
2010-06-23,2365.783
2010-06-24,2329.019
2010-06-25,2307.599
2010-06-28,2355.299
2010-06-29,2242.606
2010-06-30,2259.567
2010-07-01,2236.074
2010-07-02,2273.184
2010-07-05,2251.018
2010-07-06,2332.514
2010-07-07,2363.251
2010-07-08,2402.079
2010-07-09,2405.957
2010-07-12,2406.073
2010-07-13,2459.464
2010-07-14,2466.6
2010-07-15,2476.339
2010-07-16,2442.57
2010-07-19,2428.267
2010-07-20,2403.554
2010-07-21,2417.339
2010-07-22,2496.143
2010-07-23,2493.059
2010-07-26,2533.725
2010-07-27,2538.397
2010-07-28,2542.749
2010-07-29,2533.639
2010-07-30,2515.933
2010-08-02,2609.357
2010-08-03,2609.157
2010-08-04,2597.551
2010-08-05,2593.794
2010-08-06,2594.909
2010-08-09,2620.655
2010-08-10,2563.637
2010-08-11,2466.817
2010-08-12,2454.624
2010-08-13,2439.103
2010-08-16,2450.914
2010-08-17,2496.131
2010-08-18,2487.645
2010-08-19,2448.328
2010-08-20,2382.178
2010-08-23,2387.004
2010-08-24,2365.446
2010-08-25,2330.719
2010-08-26,2380.096
2010-08-27,2388.766
2010-08-30,2374.747
2010-08-31,2382.87
2010-09-01,2486.768
2010-09-02,2495.367
2010-09-03,2522.742
2010-09-06,2532.931
2010-09-07,2475.749
2010-09-08,2498.894
2010-09-09,2524.944
2010-09-10,2528.844
2010-09-13,2574.16
2010-09-14,2604.972
2010-09-15,2609.616
2010-09-16,2612.132
2010-09-17,2603.736
2010-09-20,2656.428
2010-09-21,2667.355
2010-09-22,2690.171
2010-09-23,2660.669
2010-09-24,2741.407
2010-09-27,2728.75
2010-09-28,2741.03
2010-09-29,2740.221
2010-09-30,2746.023
2010-10-01,2742.52
2010-10-04,2713.924
2010-10-05,2796.332
2010-10-06,2833.1
2010-10-07,2841.997
2010-10-08,2827.401
2010-10-11,2821.762
2010-10-12,2812.741
2010-10-13,2881.162
2010-10-14,2903.568
2010-10-15,2880.419
2010-10-18,2872.537
2010-10-19,2819.744
2010-10-20,2866.627
2010-10-21,2936.176
2010-10-22,2918.612
2010-10-25,2955.121
2010-10-26,2899.512
2010-10-27,2845.709
2010-10-28,2874.848
2010-10-29,2866.783
2010-11-01,2875.745
2010-11-02,2920.532
2010-11-03,2909.474
2010-11-04,2995.675
2010-11-05,2948.721
2010-11-08,2916.624
2010-11-09,2941.373
2010-11-10,2857.59
2010-11-11,2838.115
2010-11-12,2829.578
2010-11-15,2828.002
2010-11-16,2765.123
2010-11-17,2776.153
2010-11-18,2836.702
2010-11-19,2844.358
2010-11-22,2809.371
2010-11-23,2717.649
2010-11-24,2736.282
2010-11-25,2748.109
2010-11-26,2703.722
2010-11-29,2617.542
2010-11-30,2594.491
2010-12-01,2634.536
2010-12-02,2720.77
2010-12-03,2756.597
2010-12-06,2739.086
2010-12-07,2793.701
2010-12-08,2758.939
2010-12-09,2737.908
2010-12-10,2756.804
2010-12-13,2818.977
2010-12-14,2824.153
2010-12-15,2799.527
2010-12-16,2787.136
2010-12-17,2779.036
2010-12-20,2772.498
2010-12-21,2803.369
2010-12-22,2798.73
2010-12-23,2786.779
2010-12-24,2789.783
2010-12-27,2774.51
2010-12-28,2767.83
2010-12-29,2787.936
2010-12-30,2789.707
2010-12-31,2787.59
2011-01-03,2835.033
2011-01-04,2826.028
2011-01-05,2768.921
2011-01-06,2744.283
2011-01-07,2722.265
2011-01-10,2685.872
2011-01-11,2729.955
2011-01-12,2775.001
2011-01-13,2824.444
2011-01-14,2826.292
2011-01-17,2809.965
2011-01-18,2850.514
2011-01-19,2838.123
2011-01-20,2774.884
2011-01-21,2838.676
2011-01-24,2857.214
2011-01-25,2869.97
2011-01-26,2910.252
2011-01-27,2914.473
2011-01-28,2862.184
2011-01-31,2882.142
2011-02-01,2938.753
2011-02-02,2933.355
2011-02-03,2894.054
2011-02-04,2885.55
2011-02-07,2906.601
2011-02-08,2947.724
2011-02-09,2953.803
2011-02-10,2939.773
2011-02-11,2943.214
2011-02-14,2934.887
2011-02-15,2942.17
2011-02-16,2948.19
2011-02-17,2967.005
2011-02-18,2984.522
2011-02-21,2959.362
2011-02-22,2948.146
2011-02-23,2922.859
2011-02-24,2913.829
2011-02-25,2962.834
2011-02-28,3002.009
2011-03-01,2996.153
2011-03-02,2974.173
2011-03-03,3010.724
2011-03-04,2992.116
2011-03-07,2988.936
2011-03-08,2978.708
2011-03-09,2983.732
2011-03-10,2927.924
2011-03-11,2900.094
2011-03-14,2881.905
2011-03-15,2817.294
2011-03-16,2745.64
2011-03-17,2828.739
2011-03-18,2880.008
2011-03-21,2960.11
2011-03-22,2955.089
2011-03-23,2952.863
2011-03-24,3016.126
2011-03-25,3003.943
2011-03-28,3001.766
2011-03-29,3005.469
2011-03-30,3040.134
2011-03-31,3042.941
2011-04-01,3080.861
2011-04-04,3105.563
2011-04-05,3101.449
2011-04-06,3128.256
2011-04-07,3080.758
2011-04-08,3129.745
2011-04-11,3106.748
2011-04-12,3063.74
2011-04-13,3100.105
2011-04-14,3071.699
2011-04-15,3075.706
2011-04-18,2975.461
2011-04-19,3041.619
2011-04-20,3162.028
2011-04-21,3192.167
2011-04-22,3192.167
2011-04-25,3189.866
2011-04-26,3224.719
2011-04-27,3238.793
2011-04-28,3299.2
2011-04-29,3322.484
2011-05-02,3334.347
2011-05-03,3309.331
2011-05-04,3268.224
2011-05-05,3204.395
2011-05-06,3225.755
2011-05-09,3149.984
2011-05-10,3200.902
2011-05-11,3200.882
2011-05-12,3151.813
2011-05-13,3159.141
2011-05-16,3157.191
2011-05-17,3096.436
2011-05-18,3141.404
2011-05-19,3177.687
2011-05-20,3143.507
2011-05-23,3058.865
2011-05-24,3090.854
2011-05-25,3082.432
2011-05-26,3085.527
2011-05-27,3142.158
2011-05-30,3149.007
2011-05-31,3228.738
2011-06-01,3214.278
2011-06-02,3167.885
2011-06-03,3195.794
2011-06-06,3202.733
2011-06-07,3221.277
2011-06-08,3164.691
2011-06-09,3182.718
2011-06-10,3096.588
2011-06-13,3106.245
2011-06-14,3169.985
2011-06-15,3094.673
2011-06-16,3041.527
2011-06-17,3090.615
2011-06-20,3078.965
2011-06-21,3151.001
2011-06-22,3161.523
2011-06-23,3035.539
2011-06-24,3054.082
2011-06-27,3092.398
2011-06-28,3151.099
2011-06-29,3213.363
2011-06-30,3269.675
2011-07-01,3280.066
2011-07-04,3293.275
2011-07-05,3278.868
2011-07-06,3235.702
2011-07-07,3273.955
2011-07-08,3207.918
2011-07-11,3081.843
2011-07-12,3055.407
2011-07-13,3117.215
2011-07-14,3077.637
2011-07-15,3059.426
2011-07-18,2987.598
2011-07-19,3048.524
2011-07-20,3082.783
2011-07-21,3157.78
2011-07-22,3173.884
2011-07-25,3175.515
2011-07-26,3192.483
2011-07-27,3126.425
2011-07-28,3073.425
2011-07-29,3066.123
2011-08-01,2985.194
2011-08-02,2927.396
2011-08-03,2894.477
2011-08-04,2748.705
2011-08-05,2733.635
2011-08-08,2589.047
2011-08-09,2668.488
2011-08-10,2566.882
2011-08-11,2661.023
2011-08-12,2752.92
2011-08-15,2814.248
2011-08-16,2804.316
2011-08-17,2833.862
2011-08-18,2657.903
2011-08-19,2628.177
2011-08-22,2637.203
2011-08-23,2668.071
2011-08-24,2715.648
2011-08-25,2689.072
2011-08-26,2677.866
2011-08-29,2756.144
2011-08-30,2746.638
2011-08-31,2819.461
2011-09-01,2798.634
2011-09-02,2705.861
2011-09-05,2573.071
2011-09-06,2546.937
2011-09-07,2640.496
2011-09-08,2636.029
2011-09-09,2504.866
2011-09-12,2406.849
2011-09-13,2428.312
2011-09-14,2485.921
2011-09-15,2577.0
2011-09-16,2557.833
2011-09-19,2461.521
2011-09-20,2535.901
2011-09-21,2503.161
2011-09-22,2336.532
2011-09-23,2339.296
2011-09-26,2354.321
2011-09-27,2486.0
2011-09-28,2453.904
2011-09-29,2465.92
2011-09-30,2385.362
2011-10-03,2317.157
2011-10-04,2257.874
2011-10-05,2352.386
2011-10-06,2438.229
2011-10-07,2462.22
2011-10-10,2545.694
2011-10-11,2525.078
2011-10-12,2615.575
2011-10-13,2580.849
2011-10-14,2644.059
2011-10-17,2582.527
2011-10-18,2577.05
2011-10-19,2588.085
2011-10-20,2521.655
2011-10-21,2624.716
2011-10-24,2665.614
2011-10-25,2649.807
2011-10-26,2634.657
2011-10-27,2821.284
2011-10-28,2817.358
2011-10-31,2704.419
2011-11-01,2545.65
2011-11-02,2596.708
2011-11-03,2648.134
2011-11-04,2599.488
2011-11-07,2572.06
2011-11-08,2610.428
2011-11-09,2520.604
2011-11-10,2509.45
2011-11-11,2606.114
2011-11-14,2547.373
2011-11-15,2487.552
2011-11-16,2488.574
2011-11-17,2447.031
2011-11-18,2440.781
2011-11-21,2354.252
2011-11-22,2359.247
2011-11-23,2294.922
2011-11-24,2298.604
2011-11-25,2304.408
2011-11-28,2424.41
2011-11-29,2438.678
2011-11-30,2555.086
2011-12-01,2530.844
2011-12-02,2527.382
2011-12-05,2549.89
2011-12-06,2519.541
2011-12-07,2515.643
2011-12-08,2446.439
2011-12-09,2501.829
2011-12-12,2425.621
2011-12-13,2395.915
2011-12-14,2301.197
2011-12-15,2321.002
2011-12-16,2312.524
2011-12-19,2315.344
2011-12-20,2390.644
2011-12-21,2362.674
2011-12-22,2385.116
2011-12-23,2404.348
2011-12-26,2404.348
2011-12-27,2413.694
2011-12-28,2382.566
2011-12-29,2412.482
2011-12-30,2446.799
2012-01-02,2484.817
2012-01-03,2519.177
2012-01-04,2460.366
2012-01-05,2417.677
2012-01-06,2396.826
2012-01-09,2410.906
2012-01-10,2480.828
2012-01-11,2462.466
2012-01-12,2484.728
2012-01-13,2451.683
2012-01-16,2470.191
2012-01-17,2513.414
2012-01-18,2532.753
2012-01-19,2585.631
2012-01-20,2582.446
2012-01-23,2616.566
2012-01-24,2590.153
2012-01-25,2583.2
2012-01-26,2659.422
2012-01-27,2621.994
2012-01-30,2591.723
2012-01-31,2615.404
2012-02-01,2690.007
2012-02-02,2682.848
2012-02-03,2714.332
2012-02-06,2685.817
2012-02-07,2705.211
2012-02-08,2700.983
2012-02-09,2724.165
2012-02-10,2686.497
2012-02-13,2702.208
2012-02-14,2699.176
2012-02-15,2703.933
2012-02-16,2693.565
2012-02-17,2736.552
2012-02-20,2790.015
2012-02-21,2775.795
2012-02-22,2773.709
2012-02-23,2802.768
2012-02-24,2839.626
2012-02-27,2807.004
2012-02-28,2826.455
2012-02-29,2824.279
2012-03-01,2856.827
2012-03-02,2826.903
2012-03-05,2828.16
2012-03-06,2708.085
2012-03-07,2737.925
2012-03-08,2852.338
2012-03-09,2824.183
2012-03-12,2840.888
2012-03-13,2873.164
2012-03-14,2846.795
2012-03-15,2874.593
2012-03-16,2909.778
2012-03-19,2905.114
2012-03-20,2863.773
2012-03-21,2862.665
2012-03-22,2825.564
2012-03-23,2841.831
2012-03-26,2888.779
2012-03-27,2889.133
2012-03-28,2857.421
2012-03-29,2821.924
2012-03-30,2874.242
2012-04-02,2909.35
2012-04-03,2888.761
2012-04-04,2761.257
2012-04-05,2763.35
2012-04-06,2763.35
2012-04-09,2764.937
2012-04-10,2694.08
2012-04-11,2728.482
2012-04-12,2787.056
2012-04-13,2717.378
2012-04-16,2744.611
2012-04-17,2816.964
2012-04-18,2781.704
2012-04-19,2758.84
2012-04-20,2761.647
2012-04-23,2677.092
2012-04-24,2751.696
2012-04-25,2800.189
2012-04-26,2810.367
2012-04-27,2838.58
2012-04-30,2791.754
2012-05-01,2789.54
2012-05-02,2805.385
2012-05-03,2818.277
2012-05-04,2756.137
2012-05-07,2783.241
2012-05-08,2692.95
2012-05-09,2691.408
2012-05-10,2693.021
2012-05-11,2703.287
2012-05-14,2635.616
2012-05-15,2625.408
2012-05-16,2625.175
2012-05-17,2592.443
2012-05-18,2567.655
2012-05-21,2596.983
2012-05-22,2635.326
2012-05-23,2536.224
2012-05-24,2558.656
2012-05-25,2551.85
2012-05-28,2566.661
2012-05-29,2614.48
2012-05-30,2526.737
2012-05-31,2515.341
2012-06-01,2443.713
2012-06-04,2456.07
2012-06-05,2474.043
2012-06-06,2541.493
2012-06-07,2583.978
2012-06-08,2550.462
2012-06-11,2564.345
2012-06-12,2551.656
2012-06-13,2557.951
2012-06-14,2556.247
2012-06-15,2583.124
2012-06-18,2583.27
2012-06-19,2622.415
2012-06-20,2620.687
2012-06-21,2595.324
2012-06-22,2544.784
2012-06-25,2494.691
2012-06-26,2485.948
2012-06-27,2520.414
2012-06-28,2501.397
2012-06-29,2663.635
2012-07-02,2675.092
2012-07-03,2707.012
2012-07-04,2690.341
2012-07-05,2645.123
2012-07-06,2592.824
2012-07-09,2571.927
2012-07-10,2582.873
2012-07-11,2547.541
2012-07-12,2512.378
2012-07-13,2565.212
2012-07-16,2564.736
2012-07-17,2562.639
2012-07-18,2609.42
2012-07-19,2647.773
2012-07-20,2603.984
2012-07-23,2518.053
2012-07-24,2508.378
2012-07-25,2514.954
2012-07-26,2636.599
2012-07-27,2685.746
2012-07-30,2674.314
2012-07-31,2656.538
2012-08-01,2683.484
2012-08-02,2606.711
2012-08-03,2735.414
2012-08-06,2771.672
2012-08-07,2784.715
2012-08-08,2751.619
2012-08-09,2758.09
2012-08-10,2744.225
2012-08-13,2740.079
2012-08-14,2748.906
2012-08-15,2738.845
2012-08-16,2774.844
2012-08-17,2766.202
2012-08-20,2775.939
2012-08-21,2832.814
2012-08-22,2791.989
2012-08-23,2802.017
2012-08-24,2793.463
2012-08-27,2810.747
2012-08-28,2799.385
2012-08-29,2780.39
2012-08-30,2746.4
2012-08-31,2782.932
2012-09-03,2815.034
2012-09-04,2769.335
2012-09-05,2788.52
2012-09-06,2863.416
2012-09-07,2889.424
2012-09-10,2864.27
2012-09-11,2868.686
2012-09-12,2872.011
2012-09-13,2850.093
2012-09-14,2954.641
2012-09-17,2935.563
2012-09-18,2904.815
2012-09-19,2914.683
2012-09-20,2889.897
2012-09-21,2906.181
2012-09-24,2866.778
2012-09-25,2895.681
2012-09-26,2816.078
2012-09-27,2828.55
2012-09-28,2790.267
2012-10-01,2851.697
2012-10-02,2847.58
2012-10-03,2830.101
2012-10-04,2859.091
2012-10-05,2907.267
2012-10-08,2853.536
2012-10-09,2810.89
2012-10-10,2800.929
2012-10-11,2841.959
2012-10-12,2830.737
2012-10-15,2848.867
2012-10-16,2914.37
2012-10-17,2932.641
2012-10-18,2919.803
2012-10-19,2890.672
2012-10-22,2877.746
2012-10-23,2795.452
2012-10-24,2817.675
2012-10-25,2817.679
2012-10-26,2829.59
2012-10-29,2815.646
2012-10-30,2855.934
2012-10-31,2840.642
2012-11-01,2874.095
2012-11-02,2869.614
2012-11-05,2833.835
2012-11-06,2853.078
2012-11-07,2802.712
2012-11-08,2796.888
2012-11-09,2814.231
2012-11-12,2805.817
2012-11-13,2821.237
2012-11-14,2803.438
2012-11-15,2795.328
2012-11-16,2758.14
2012-11-19,2842.642
2012-11-20,2863.866
2012-11-21,2875.424
2012-11-22,2911.685
2012-11-23,2947.842
2012-11-26,2932.796
2012-11-27,2938.494
2012-11-28,2950.34
2012-11-29,2995.075
2012-11-30,3003.983
2012-12-03,3029.548
2012-12-04,3040.634
2012-12-05,3035.332
2012-12-06,3041.502
2012-12-07,3039.609
2012-12-10,3047.091
2012-12-11,3081.337
2012-12-12,3075.153
2012-12-13,3077.029
2012-12-14,3082.186
2012-12-17,3083.435
2012-12-18,3103.377
2012-12-19,3134.031
2012-12-20,3130.817
2012-12-21,3104.459
2012-12-24,3096.396
2012-12-25,3096.396
2012-12-26,3102.732
2012-12-27,3122.01
2012-12-28,3089.331
2012-12-31,3095.689
2013-01-01,3095.689
2013-01-02,3172.3
2013-01-03,3123.257
2013-01-04,3119.495
2013-01-07,3105.847
2013-01-08,3091.984
2013-01-09,3087.282
2013-01-10,3105.434
2013-01-11,3137.79
2013-01-14,3143.889
2013-01-15,3150.897
2013-01-16,3157.117
2013-01-17,3201.462
2013-01-18,3188.74
2013-01-21,3199.348
2013-01-22,3191.876
2013-01-23,3200.406
2013-01-24,3235.424
2013-01-25,3278.906
2013-01-28,3269.795
2013-01-29,3280.083
2013-01-30,3286.263
2013-01-31,3266.654
2013-02-01,3342.134
2013-02-04,3237.259
2013-02-05,3247.697
2013-02-06,3219.454
2013-02-07,3169.119
2013-02-08,3196.061
2013-02-11,3174.398
2013-02-12,3221.452
2013-02-13,3235.997
2013-02-14,3199.032
2013-02-15,3210.279
2013-02-18,3205.721
2013-02-19,3266.68
2013-02-20,3265.418
2013-02-21,3192.713
2013-02-22,3243.545
2013-02-25,3262.949
2013-02-26,3170.573
2013-02-27,3222.668
2013-02-28,3251.105
2013-03-01,3226.182
2013-03-04,3239.398
2013-03-05,3291.898
2013-03-06,3273.501
2013-03-07,3316.157
2013-03-08,3303.926
2013-03-11,3309.044
2013-03-12,3315.152
2013-03-13,3307.944
2013-03-14,3330.51
2013-03-15,3340.348
2013-03-18,3322.414
2013-03-19,3269.863
2013-03-20,3305.187
2013-03-21,3241.988
2013-03-22,3269.831
2013-03-25,3229.204
2013-03-26,3233.264
2013-03-27,3191.003
2013-03-28,3229.122
2013-03-29,3229.122
2013-04-01,3230.631
2013-04-02,3291.413
2013-04-03,3275.953
2013-04-04,3239.942
2013-04-05,3216.646
2013-04-08,3234.087
2013-04-09,3215.509
2013-04-10,3269.404
2013-04-11,3302.417
2013-04-12,3267.356
2013-04-15,3232.179
2013-04-16,3218.125
2013-04-17,3144.313
2013-04-18,3164.412
2013-04-19,3215.135
2013-04-22,3197.592
2013-04-23,3293.435
2013-04-24,3325.853
2013-04-25,3323.271
2013-04-26,3306.094
2013-04-29,3365.362
2013-04-30,3379.736
2013-05-01,3382.043
2013-05-02,3364.649
2013-05-03,3405.685
2013-05-06,3394.258
2013-05-07,3391.763
2013-05-08,3437.133
2013-05-09,3418.081
2013-05-10,3402.857
2013-05-13,3406.365
2013-05-14,3432.723
2013-05-15,3415.16
2013-05-16,3446.654
2013-05-17,3431.748
2013-05-20,3465.319
2013-05-21,3490.103
2013-05-22,3493.841
2013-05-23,3430.463
2013-05-24,3431.676
2013-05-27,3459.487
2013-05-28,3474.55
2013-05-29,3446.082
2013-05-30,3491.495
2013-05-31,3434.743
2013-06-03,3426.695
2013-06-04,3432.445
2013-06-05,3372.896
2013-06-06,3387.217
2013-06-07,3433.549
2013-06-10,3428.205
2013-06-11,3399.424
2013-06-12,3413.376
2013-06-13,3389.302
2013-06-14,3400.853
2013-06-17,3436.747
2013-06-18,3447.548
2013-06-19,3443.742
2013-06-20,3276.076
2013-06-21,3230.852
2013-06-24,3167.382
2013-06-25,3214.401
2013-06-26,3252.685
2013-06-27,3282.283
2013-06-28,3259.712
2013-07-01,3305.657
2013-07-02,3284.615
2013-07-03,3236.634
2013-07-04,3303.46
2013-07-05,3244.455
2013-07-08,3299.925
2013-07-09,3301.227
2013-07-10,3326.98
2013-07-11,3400.037
2013-07-12,3384.268
2013-07-15,3398.572
2013-07-16,3389.969
2013-07-17,3393.64
2013-07-18,3418.089
2013-07-19,3432.347
2013-07-22,3436.06
2013-07-23,3424.937
2013-07-24,3462.555
2013-07-25,3454.639
2013-07-26,3482.053
2013-07-29,3490.573
2013-07-30,3503.22
2013-07-31,3518.149
2013-08-01,3566.145
2013-08-02,3577.935
2013-08-05,3561.198
2013-08-06,3583.755
2013-08-07,3570.973
2013-08-08,3593.179
2013-08-09,3589.132
2013-08-12,3568.399
2013-08-13,3566.619
2013-08-14,3594.972
2013-08-15,3566.67
2013-08-16,3600.337
2013-08-19,3585.671
2013-08-20,3569.242
2013-08-21,3548.6
2013-08-22,3571.325
2013-08-23,3592.579
2013-08-26,3584.883
2013-08-27,3510.974
2013-08-28,3462.264
2013-08-29,3451.045
2013-08-30,3413.548
2013-09-02,3466.216
2013-09-03,3441.012
2013-09-04,3445.906
2013-09-05,3441.558
2013-09-06,3476.65
2013-09-09,3494.504
2013-09-10,3562.05
2013-09-11,3561.929
2013-09-12,3552.477
2013-09-13,3549.434
2013-09-16,3619.81
2013-09-17,3609.051
2013-09-18,3645.781
2013-09-19,3730.931
2013-09-20,3727.458
2013-09-23,3683.718
2013-09-24,3698.056
2013-09-25,3691.415
2013-09-26,3677.778
2013-09-27,3684.386
2013-09-30,3657.325
2013-10-01,3688.188
2013-10-02,3652.461
2013-10-03,3640.547
2013-10-04,3645.783
2013-10-07,3628.818
2013-10-08,3608.98
2013-10-09,3562.233
2013-10-10,3621.654
2013-10-11,3640.109
2013-10-14,3630.84
2013-10-15,3613.278
2013-10-16,3564.894
2013-10-17,3614.567
2013-10-18,3688.408
2013-10-21,3678.223
2013-10-22,3728.362
2013-10-23,3720.68
2013-10-24,3720.732
2013-10-25,3717.555
2013-10-28,3710.886
2013-10-29,3724.088
2013-10-30,3712.043
2013-10-31,3667.405
2013-11-01,3626.43
2013-11-04,3656.243
2013-11-05,3621.148
2013-11-06,3658.838
2013-11-07,3607.722
2013-11-08,3595.362
2013-11-11,3634.877
2013-11-12,3619.466
2013-11-13,3589.039
2013-11-14,3640.804
2013-11-15,3643.15
2013-11-18,3683.044
2013-11-19,3652.203
2013-11-20,3630.596
2013-11-21,3600.09
2013-11-22,3638.553
2013-11-25,3651.764
2013-11-26,3635.483
2013-11-27,3656.223
2013-11-28,3670.304
2013-11-29,3671.225
2013-12-02,3654.307
2013-12-03,3576.847
2013-12-04,3551.679
2013-12-05,3549.892
2013-12-06,3583.395
2013-12-09,3602.598
2013-12-10,3578.779
2013-12-11,3592.204
2013-12-12,3564.518
2013-12-13,3555.877
2013-12-16,3608.897
2013-12-17,3556.066
2013-12-18,3580.866
2013-12-19,3604.874
2013-12-20,3611.758
2013-12-23,3631.378
2013-12-24,3628.483
2013-12-25,3628.483
2013-12-26,3635.254
2013-12-27,3707.912
2013-12-30,3721.2
2013-12-31,3723.976
2014-01-01,3723.976
2014-01-02,3656.877
2014-01-03,3657.735
2014-01-06,3639.658
2014-01-07,3642.117
2014-01-08,3640.673
2014-01-09,3608.416
2014-01-10,3654.501
2014-01-13,3674.425
2014-01-14,3678.612
2014-01-15,3688.064
2014-01-16,3691.211
2014-01-17,3680.589
2014-01-20,3677.354
2014-01-21,3691.692
2014-01-22,3698.456
2014-01-23,3684.428
2014-01-24,3596.121
2014-01-27,3573.703
2014-01-28,3597.245
2014-01-29,3575.194
2014-01-30,3537.606
2014-01-31,3522.861
2014-02-03,3505.759
2014-02-04,3506.966
2014-02-05,3510.332
2014-02-06,3589.776
2014-02-07,3617.572
2014-02-10,3646.709
2014-02-11,3684.765
2014-02-12,3664.681
2014-02-13,3701.824
2014-02-14,3727.564
2014-02-17,3734.053
2014-02-18,3742.336
2014-02-19,3754.26
2014-02-20,3758.338
2014-02-21,3779.794
2014-02-24,3801.083
2014-02-25,3804.927
2014-02-26,3764.936
2014-02-27,3763.569
2014-02-28,3805.875
2014-03-03,3701.814
2014-03-04,3775.331
2014-03-05,3759.329
2014-03-06,3799.358
2014-03-07,3778.473
2014-03-10,3769.658
2014-03-11,3754.625
2014-03-12,3718.02
2014-03-13,3690.12
2014-03-14,3657.633
2014-03-17,3698.092
2014-03-18,3720.37
2014-03-19,3720.788
2014-03-20,3705.356
2014-03-21,3714.497
2014-03-24,3673.971
2014-03-25,3727.448
2014-03-26,3768.506
2014-03-27,3750.781
2014-03-28,3776.463
2014-03-31,3769.109
2014-04-01,3791.615
2014-04-02,3788.551
2014-04-03,3779.272
2014-04-04,3804.387
2014-04-07,3782.911
2014-04-08,3782.476
2014-04-09,3813.197
2014-04-10,3822.55
2014-04-11,3783.812
2014-04-14,3767.004
2014-04-15,3752.397
2014-04-16,3803.546
2014-04-17,3824.615
2014-04-18,3824.615
2014-04-21,3815.907
2014-04-22,3846.063
2014-04-23,3836.745
2014-04-24,3866.317
2014-04-25,3850.46
2014-04-28,3856.823
2014-04-29,3868.372
2014-04-30,3883.921
2014-05-01,3883.921
2014-05-02,3873.15
2014-05-05,3872.398
2014-05-06,3863.744
2014-05-07,3864.525
2014-05-08,3892.502
2014-05-09,3855.553
2014-05-12,3892.871
2014-05-13,3908.323
2014-05-14,3905.992
2014-05-15,3868.76
2014-05-16,3868.182
