Date,NEW ZEALAND Standard (Large+Mid Cap)
2010-09-22,228.964
2010-09-23,227.071
2010-09-24,225.665
2010-09-27,227.487
2010-09-28,228.403
2010-09-29,227.88
2010-09-30,222.313
2010-10-01,226.329
2010-10-04,227.832
2010-10-05,228.495
2010-10-06,230.606
2010-10-07,229.567
2010-10-08,229.851
2010-10-11,229.395
2010-10-12,229.38
2010-10-13,232.607
2010-10-14,236.195
2010-10-15,233.876
2010-10-18,234.614
2010-10-19,231.155
2010-10-20,231.024
2010-10-21,231.402
2010-10-22,232.216
2010-10-25,234.644
2010-10-26,231.471
2010-10-27,228.073
2010-10-28,233.703
2010-10-29,237.811
2010-11-01,239.126
2010-11-02,242.838
2010-11-03,244.685
2010-11-04,250.967
2010-11-05,250.214
2010-11-08,247.93
2010-11-09,250.594
2010-11-10,248.386
2010-11-11,246.927
2010-11-12,244.139
2010-11-15,246.539
2010-11-16,243.094
2010-11-17,243.023
2010-11-18,244.349
2010-11-19,243.5
2010-11-22,245.265
2010-11-23,242.297
2010-11-24,242.198
2010-11-25,240.789
2010-11-26,237.665
2010-11-29,235.812
2010-11-30,234.381
2010-12-01,234.73
2010-12-02,238.016
2010-12-03,240.934
2010-12-06,241.697
2010-12-07,240.501
2010-12-08,236.484
2010-12-09,232.488
2010-12-10,233.087
2010-12-13,236.832
2010-12-14,236.964
2010-12-15,234.996
2010-12-16,232.443
2010-12-17,236.089
2010-12-20,236.421
2010-12-21,239.52
2010-12-22,239.002
2010-12-23,241.586
2010-12-24,240.293
2010-12-27,240.502
2010-12-28,242.962
2010-12-29,244.408
2010-12-30,246.364
2010-12-31,247.637
2011-01-03,245.735
2011-01-04,243.485
2011-01-05,243.374
2011-01-06,242.65
2011-01-07,244.743
2011-01-10,243.959
2011-01-11,244.851
2011-01-12,245.963
2011-01-13,253.164
2011-01-14,251.726
2011-01-17,252.285
2011-01-18,250.675
2011-01-19,251.506
2011-01-20,244.946
2011-01-21,247.012
2011-01-24,249.421
2011-01-25,250.532
2011-01-26,250.508
2011-01-27,252.652
2011-01-28,253.496
2011-01-31,250.164
2011-02-01,252.396
2011-02-02,253.423
2011-02-03,249.991
2011-02-04,252.079
2011-02-07,253.355
2011-02-08,255.275
2011-02-09,254.105
2011-02-10,249.82
2011-02-11,246.898
2011-02-14,248.24
2011-02-15,248.06
2011-02-16,247.306
2011-02-17,250.358
2011-02-18,253.316
2011-02-21,250.233
2011-02-22,246.757
2011-02-23,247.378
2011-02-24,246.837
2011-02-25,247.736
2011-02-28,247.789
2011-03-01,249.942
2011-03-02,247.562
2011-03-03,248.64
2011-03-04,249.32
2011-03-07,249.946
2011-03-08,248.839
2011-03-09,247.147
2011-03-10,244.398
2011-03-11,245.24
2011-03-14,242.22
2011-03-15,237.2
2011-03-16,237.101
2011-03-17,234.531
2011-03-18,238.417
2011-03-21,238.998
2011-03-22,242.899
2011-03-23,243.951
2011-03-24,248.698
2011-03-25,249.49
2011-03-28,251.385
2011-03-29,253.249
2011-03-30,256.19
2011-03-31,257.915
2011-04-01,260.709
2011-04-04,261.306
2011-04-05,263.343
2011-04-06,263.44
2011-04-07,262.97
2011-04-08,263.433
2011-04-11,265.373
2011-04-12,264.51
2011-04-13,266.486
2011-04-14,264.855
2011-04-15,266.742
2011-04-18,265.863
2011-04-19,264.195
2011-04-20,272.048
2011-04-21,274.565
2011-04-22,274.565
2011-04-25,274.067
2011-04-26,275.296
2011-04-27,273.726
2011-04-28,276.07
2011-04-29,279.246
2011-05-02,278.692
2011-05-03,275.223
2011-05-04,272.395
2011-05-05,271.809
2011-05-06,276.113
2011-05-09,274.601
2011-05-10,277.267
2011-05-11,280.551
2011-05-12,279.322
2011-05-13,276.648
2011-05-16,277.557
2011-05-17,278.175
2011-05-18,281.059
2011-05-19,280.896
2011-05-20,282.851
2011-05-23,279.947
2011-05-24,286.629
2011-05-25,287.317
2011-05-26,286.392
2011-05-27,288.217
2011-05-30,290.602
2011-05-31,293.904
2011-06-01,293.251
2011-06-02,287.664
2011-06-03,284.636
2011-06-06,285.792
2011-06-07,286.462
2011-06-08,287.0
2011-06-09,284.999
2011-06-10,283.751
2011-06-13,279.311
2011-06-14,285.09
2011-06-15,285.281
2011-06-16,279.516
2011-06-17,281.353
2011-06-20,282.137
2011-06-21,281.39
2011-06-22,283.811
2011-06-23,283.793
2011-06-24,283.896
2011-06-27,279.354
2011-06-28,278.968
2011-06-29,280.527
2011-06-30,287.045
2011-07-01,289.97
2011-07-04,290.488
2011-07-05,289.69
2011-07-06,286.801
2011-07-07,288.087
2011-07-08,288.911
2011-07-11,283.581
2011-07-12,282.198
2011-07-13,287.303
2011-07-14,287.629
2011-07-15,288.119
2011-07-18,286.954
2011-07-19,293.434
2011-07-20,294.711
2011-07-21,299.966
2011-07-22,305.337
2011-07-25,304.437
2011-07-26,304.759
2011-07-27,305.539
2011-07-28,304.574
2011-07-29,303.604
2011-08-01,306.199
2011-08-02,302.712
2011-08-03,298.275
2011-08-04,294.689
2011-08-05,281.27
2011-08-08,269.001
2011-08-09,256.449
2011-08-10,260.635
2011-08-11,267.529
2011-08-12,270.3
2011-08-15,276.278
2011-08-16,282.01
2011-08-17,286.645
2011-08-18,281.418
2011-08-19,282.168
2011-08-22,283.175
2011-08-23,284.796
2011-08-24,286.276
2011-08-25,286.838
2011-08-26,286.632
2011-08-29,290.818
2011-08-30,293.607
2011-08-31,291.62
2011-09-01,290.108
2011-09-02,286.688
2011-09-05,279.342
2011-09-06,275.897
2011-09-07,281.083
2011-09-08,285.406
2011-09-09,283.089
2011-09-12,276.131
2011-09-13,280.197
2011-09-14,276.315
2011-09-15,277.296
2011-09-16,282.106
2011-09-19,277.552
2011-09-20,279.616
2011-09-21,279.083
2011-09-22,268.278
2011-09-23,265.535
2011-09-26,257.643
2011-09-27,270.162
2011-09-28,267.991
2011-09-29,265.906
2011-09-30,267.342
2011-10-03,262.479
2011-10-04,259.282
2011-10-05,263.153
2011-10-06,268.373
2011-10-07,274.638
2011-10-10,275.002
2011-10-11,274.783
2011-10-12,270.183
2011-10-13,263.392
2011-10-14,268.246
2011-10-17,266.637
2011-10-18,259.653
2011-10-19,264.787
2011-10-20,261.954
2011-10-21,266.176
2011-10-24,267.886
2011-10-25,264.233
2011-10-26,262.345
2011-10-27,271.429
2011-10-28,275.204
2011-10-31,271.917
2011-11-01,267.046
2011-11-02,264.344
2011-11-03,263.293
2011-11-04,266.077
2011-11-07,268.464
2011-11-08,269.201
2011-11-09,265.102
2011-11-10,259.334
2011-11-11,262.238
2011-11-14,258.957
2011-11-15,256.836
2011-11-16,249.957
2011-11-17,247.581
2011-11-18,242.568
2011-11-21,238.821
2011-11-22,239.111
2011-11-23,242.022
2011-11-24,239.665
2011-11-25,235.978
2011-11-28,241.242
2011-11-29,244.601
2011-11-30,253.02
2011-12-01,253.379
2011-12-02,256.871
2011-12-05,260.785
2011-12-06,259.181
2011-12-07,258.695
2011-12-08,257.387
2011-12-09,257.872
2011-12-12,258.309
2011-12-13,257.353
2011-12-14,251.047
2011-12-15,249.861
2011-12-16,252.8
2011-12-19,247.178
2011-12-20,249.342
2011-12-21,250.903
2011-12-22,250.74
2011-12-23,251.51
2011-12-26,251.51
2011-12-27,250.746
2011-12-28,252.983
2011-12-29,255.105
2011-12-30,261.363
2012-01-02,261.363
2012-01-03,264.83
2012-01-04,262.691
2012-01-05,260.457
2012-01-06,257.102
2012-01-09,256.843
2012-01-10,258.632
2012-01-11,257.884
2012-01-12,255.892
2012-01-13,256.8
2012-01-16,256.839
2012-01-17,260.636
2012-01-18,265.937
2012-01-19,266.888
2012-01-20,269.714
2012-01-23,274.797
2012-01-24,270.174
2012-01-25,272.792
2012-01-26,278.471
2012-01-27,279.16
2012-01-30,279.324
2012-01-31,279.342
2012-02-01,283.555
2012-02-02,284.205
2012-02-03,284.575
2012-02-06,283.012
2012-02-07,284.049
2012-02-08,286.131
2012-02-09,286.137
2012-02-10,285.749
2012-02-13,287.147
2012-02-14,288.358
2012-02-15,285.152
2012-02-16,282.082
2012-02-17,283.64
2012-02-20,289.775
2012-02-21,290.095
2012-02-22,285.284
2012-02-23,286.232
2012-02-24,287.178
2012-02-27,284.713
2012-02-28,284.951
2012-02-29,289.051
2012-03-01,289.938
2012-03-02,292.632
2012-03-05,290.368
2012-03-06,287.668
2012-03-07,290.885
2012-03-08,291.87
2012-03-09,295.326
2012-03-12,295.259
2012-03-13,300.252
2012-03-14,297.113
2012-03-15,307.136
2012-03-16,304.523
2012-03-19,301.533
2012-03-20,301.673
2012-03-21,300.513
2012-03-22,297.051
2012-03-23,297.633
2012-03-26,301.163
2012-03-27,305.262
2012-03-28,302.296
2012-03-29,301.088
2012-03-30,304.08
2012-04-02,302.287
2012-04-03,301.053
2012-04-04,295.862
2012-04-05,294.495
2012-04-06,294.495
2012-04-09,296.424
2012-04-10,295.294
2012-04-11,297.018
2012-04-12,302.348
2012-04-13,301.31
2012-04-16,299.761
2012-04-17,300.361
2012-04-18,304.232
2012-04-19,301.614
2012-04-20,300.076
2012-04-23,298.124
2012-04-24,301.545
2012-04-25,301.341
2012-04-26,300.797
2012-04-27,303.906
2012-04-30,305.913
2012-05-01,306.922
2012-05-02,309.464
2012-05-03,300.1
2012-05-04,294.414
2012-05-07,295.766
2012-05-08,293.693
2012-05-09,294.474
2012-05-10,296.404
2012-05-11,290.574
2012-05-14,289.791
2012-05-15,285.396
2012-05-16,281.439
2012-05-17,282.549
2012-05-18,277.655
2012-05-21,278.23
2012-05-22,284.775
2012-05-23,275.879
2012-05-24,275.358
2012-05-25,275.855
2012-05-28,275.717
2012-05-29,279.582
2012-05-30,275.757
2012-05-31,277.634
2012-06-01,271.669
2012-06-04,274.075
2012-06-05,268.806
2012-06-06,276.913
2012-06-07,280.377
2012-06-08,274.709
2012-06-11,277.965
2012-06-12,275.688
2012-06-13,271.906
2012-06-14,276.479
2012-06-15,283.947
2012-06-18,286.13
2012-06-19,290.347
2012-06-20,285.812
2012-06-21,280.356
2012-06-22,278.122
2012-06-25,277.057
2012-06-26,274.843
2012-06-27,274.807
2012-06-28,274.881
2012-06-29,279.857
2012-07-02,285.179
2012-07-03,286.442
2012-07-04,290.131
2012-07-05,289.286
2012-07-06,286.524
2012-07-09,285.574
2012-07-10,283.767
2012-07-11,286.149
2012-07-12,285.985
2012-07-13,286.265
2012-07-16,282.944
2012-07-17,282.245
2012-07-18,285.379
2012-07-19,287.774
2012-07-20,283.71
2012-07-23,281.066
2012-07-24,280.353
2012-07-25,279.366
2012-07-26,288.354
2012-07-27,291.827
2012-07-30,295.62
2012-07-31,299.965
2012-08-01,298.859
2012-08-02,302.606
2012-08-03,303.681
2012-08-06,307.458
2012-08-07,308.615
2012-08-08,306.47
2012-08-09,305.076
2012-08-10,304.904
2012-08-13,305.551
2012-08-14,305.962
2012-08-15,309.876
2012-08-16,308.27
2012-08-17,307.59
2012-08-20,311.074
2012-08-21,315.816
2012-08-22,309.569
2012-08-23,311.67
2012-08-24,302.493
2012-08-27,299.379
2012-08-28,300.275
2012-08-29,297.975
2012-08-30,295.088
2012-08-31,301.073
2012-09-03,297.485
2012-09-04,294.804
2012-09-05,295.156
2012-09-06,299.276
2012-09-07,305.476
2012-09-10,304.676
2012-09-11,308.785
2012-09-12,311.934
2012-09-13,313.549
2012-09-14,317.001
2012-09-17,318.006
2012-09-18,316.75
2012-09-19,316.652
2012-09-20,318.726
2012-09-21,320.244
2012-09-24,316.893
2012-09-25,321.501
2012-09-26,317.214
2012-09-27,321.631
2012-09-28,322.847
2012-10-01,322.19
2012-10-02,327.622
2012-10-03,325.743
2012-10-04,323.823
2012-10-05,329.077
2012-10-08,328.227
2012-10-09,323.316
2012-10-10,320.433
2012-10-11,321.199
2012-10-12,322.044
2012-10-15,324.29
2012-10-16,326.059
2012-10-17,329.738
2012-10-18,335.247
2012-10-19,331.487
2012-10-22,331.467
2012-10-23,329.738
2012-10-24,331.233
2012-10-25,331.779
2012-10-26,330.001
2012-10-29,323.872
2012-10-30,324.057
2012-10-31,326.882
2012-11-01,325.616
2012-11-02,325.042
2012-11-05,324.263
2012-11-06,326.293
2012-11-07,327.281
2012-11-08,326.111
2012-11-09,325.099
2012-11-12,329.554
2012-11-13,328.243
2012-11-14,322.671
2012-11-15,323.772
2012-11-16,321.62
2012-11-19,324.108
2012-11-20,326.922
2012-11-21,324.954
2012-11-22,327.99
2012-11-23,333.144
2012-11-26,332.681
2012-11-27,331.169
2012-11-28,330.643
2012-11-29,330.938
2012-11-30,331.458
2012-12-03,333.553
2012-12-04,330.571
2012-12-05,329.595
2012-12-06,335.424
2012-12-07,339.432
2012-12-10,339.652
2012-12-11,340.446
2012-12-12,335.447
2012-12-13,335.107
2012-12-14,336.222
2012-12-17,333.095
2012-12-18,337.396
2012-12-19,342.003
2012-12-20,345.952
2012-12-21,338.008
2012-12-24,336.999
2012-12-25,336.999
2012-12-26,334.686
2012-12-27,335.501
2012-12-28,337.645
2012-12-31,337.828
2013-01-01,337.828
2013-01-02,341.329
2013-01-03,340.906
2013-01-04,338.546
2013-01-07,340.889
2013-01-08,343.019
2013-01-09,346.96
2013-01-10,350.937
2013-01-11,351.178
2013-01-14,355.089
2013-01-15,356.927
2013-01-16,357.367
2013-01-17,362.428
2013-01-18,358.137
2013-01-21,361.192
2013-01-22,364.03
2013-01-23,364.676
2013-01-24,361.889
2013-01-25,363.487
2013-01-28,360.127
2013-01-29,361.945
2013-01-30,364.623
2013-01-31,371.606
2013-02-01,371.381
2013-02-04,369.891
2013-02-05,362.877
2013-02-06,362.662
2013-02-07,355.552
2013-02-08,360.335
2013-02-11,356.037
2013-02-12,358.988
2013-02-13,358.904
2013-02-14,362.442
2013-02-15,355.232
2013-02-18,357.98
2013-02-19,364.727
2013-02-20,353.186
2013-02-21,346.109
2013-02-22,352.764
2013-02-25,355.262
2013-02-26,351.506
2013-02-27,355.706
2013-02-28,365.759
2013-03-01,362.216
2013-03-04,355.508
2013-03-05,359.6
2013-03-06,362.517
2013-03-07,365.491
2013-03-08,362.981
2013-03-11,366.313
2013-03-12,367.884
2013-03-13,359.845
2013-03-14,362.289
2013-03-15,364.401
2013-03-18,359.022
2013-03-19,356.825
2013-03-20,354.289
2013-03-21,359.406
2013-03-22,360.749
2013-03-25,359.343
2013-03-26,360.015
2013-03-27,370.09
2013-03-28,373.143
2013-03-29,373.143
2013-04-01,372.765
2013-04-02,371.644
2013-04-03,373.869
2013-04-04,373.976
2013-04-05,375.171
2013-04-08,374.724
2013-04-09,376.134
2013-04-10,382.202
2013-04-11,384.167
2013-04-12,384.098
2013-04-15,379.94
2013-04-16,377.441
2013-04-17,378.855
2013-04-18,375.894
2013-04-19,375.837
2013-04-22,378.496
2013-04-23,384.967
2013-04-24,386.969
2013-04-25,390.358
2013-04-26,386.964
2013-04-29,391.494
2013-04-30,397.029
2013-05-01,389.727
2013-05-02,386.046
2013-05-03,382.061
2013-05-06,386.041
2013-05-07,388.377
2013-05-08,388.7
2013-05-09,391.691
2013-05-10,386.208
2013-05-13,385.898
2013-05-14,382.133
2013-05-15,379.465
2013-05-16,375.694
2013-05-17,362.367
2013-05-20,362.906
2013-05-21,361.837
2013-05-22,360.482
2013-05-23,360.749
2013-05-24,355.191
2013-05-27,350.018
2013-05-28,350.468
2013-05-29,351.073
2013-05-30,348.48
2013-05-31,345.805
2013-06-03,349.708
2013-06-04,345.471
2013-06-05,341.701
2013-06-06,342.818
2013-06-07,338.097
2013-06-10,342.572
2013-06-11,338.66
2013-06-12,341.182
2013-06-13,337.485
2013-06-14,343.731
2013-06-17,344.583
2013-06-18,343.4
2013-06-19,344.4
2013-06-20,328.906
2013-06-21,328.014
2013-06-24,328.798
2013-06-25,325.045
2013-06-26,337.973
2013-06-27,338.12
2013-06-28,334.406
2013-07-01,335.492
2013-07-02,337.731
2013-07-03,336.25
2013-07-04,340.697
2013-07-05,336.338
2013-07-08,339.403
2013-07-09,343.854
2013-07-10,348.833
2013-07-11,345.772
2013-07-12,345.85
2013-07-15,352.412
2013-07-16,352.403
2013-07-17,350.502
2013-07-18,348.105
2013-07-19,348.219
2013-07-22,350.318
2013-07-23,352.67
2013-07-24,352.708
2013-07-25,353.153
2013-07-26,353.495
2013-07-29,350.537
2013-07-30,344.857
2013-07-31,344.231
2013-08-01,343.407
2013-08-02,347.143
2013-08-05,346.227
2013-08-06,349.122
2013-08-07,348.768
2013-08-08,354.297
2013-08-09,353.439
2013-08-12,349.742
2013-08-13,345.176
2013-08-14,347.745
2013-08-15,348.046
2013-08-16,350.08
2013-08-19,348.272
2013-08-20,345.785
2013-08-21,350.688
2013-08-22,344.476
2013-08-23,341.557
2013-08-26,345.4
2013-08-27,341.63
2013-08-28,339.386
2013-08-29,338.965
2013-08-30,338.468
2013-09-02,345.821
2013-09-03,347.654
2013-09-04,353.581
2013-09-05,351.902
2013-09-06,355.29
2013-09-09,358.137
2013-09-10,362.486
2013-09-11,364.783
2013-09-12,368.694
2013-09-13,369.78
2013-09-16,377.253
2013-09-17,380.628
2013-09-18,381.554
2013-09-19,395.395
2013-09-20,388.777
2013-09-23,387.465
2013-09-24,384.02
2013-09-25,389.264
2013-09-26,392.445
2013-09-27,394.543
2013-09-30,391.948
2013-10-01,390.099
2013-10-02,391.919
2013-10-03,393.333
2013-10-04,392.396
2013-10-07,391.076
2013-10-08,390.31
2013-10-09,387.924
2013-10-10,388.398
2013-10-11,391.389
2013-10-14,391.538
2013-10-15,393.6
2013-10-16,396.178
2013-10-17,400.169
2013-10-18,396.277
2013-10-21,396.109
2013-10-22,400.949
2013-10-23,399.167
2013-10-24,391.898
2013-10-25,391.985
2013-10-28,391.489
2013-10-29,389.682
2013-10-30,390.819
2013-10-31,398.825
2013-11-01,395.428
2013-11-04,395.429
2013-11-05,397.525
2013-11-06,397.885
2013-11-07,395.317
2013-11-08,395.299
2013-11-11,388.757
2013-11-12,388.008
2013-11-13,389.551
2013-11-14,391.106
2013-11-15,391.726
2013-11-18,391.53
2013-11-19,387.551
2013-11-20,387.458
2013-11-21,381.713
2013-11-22,378.458
2013-11-25,379.418
2013-11-26,375.597
2013-11-27,374.76
2013-11-28,375.056
2013-11-29,377.48
2013-12-02,381.271
2013-12-03,383.759
2013-12-04,378.752
2013-12-05,376.506
2013-12-06,379.64
2013-12-09,380.624
2013-12-10,379.948
2013-12-11,376.124
2013-12-12,380.198
2013-12-13,379.751
2013-12-16,379.42
2013-12-17,377.851
2013-12-18,371.318
2013-12-19,374.165
2013-12-20,370.849
2013-12-23,376.44
2013-12-24,378.914
2013-12-25,378.914
2013-12-26,377.248
2013-12-27,376.452
2013-12-30,376.087
2013-12-31,375.907
2014-01-01,375.907
2014-01-02,375.107
2014-01-03,384.583
2014-01-06,382.325
2014-01-07,377.351
2014-01-08,378.579
2014-01-09,379.913
2014-01-10,385.896
2014-01-13,393.477
2014-01-14,394.225
2014-01-15,395.97
2014-01-16,397.298
2014-01-17,390.545
2014-01-20,389.906
2014-01-21,395.994
2014-01-22,398.446
2014-01-23,396.777
2014-01-24,387.515
2014-01-27,387.057
2014-01-28,388.071
2014-01-29,391.099
2014-01-30,381.719
2014-01-31,381.895
2014-02-03,381.16
2014-02-04,380.16
2014-02-05,383.022
2014-02-06,385.984
2014-02-07,388.643
2014-02-10,390.595
2014-02-11,394.667
2014-02-12,397.301
2014-02-13,399.676
2014-02-14,401.007
2014-02-17,400.584
2014-02-18,397.7
2014-02-19,402.84
2014-02-20,398.553
2014-02-21,399.634
2014-02-24,406.546
2014-02-25,403.461
2014-02-26,403.345
2014-02-27,405.832
2014-02-28,410.628
2014-03-03,411.301
2014-03-04,413.07
2014-03-05,419.143
2014-03-06,425.045
2014-03-07,424.993
2014-03-10,424.706
2014-03-11,421.999
2014-03-12,422.508
2014-03-13,430.104
2014-03-14,425.367
2014-03-17,429.127
2014-03-18,437.35
2014-03-19,436.038
2014-03-20,428.842
2014-03-21,426.813
2014-03-24,423.587
2014-03-25,426.383
2014-03-26,429.213
2014-03-27,436.16
2014-03-28,438.223
2014-03-31,437.42
2014-04-01,435.933
2014-04-02,431.125
2014-04-03,433.83
2014-04-04,436.784
2014-04-07,433.598
2014-04-08,435.354
2014-04-09,438.426
2014-04-10,445.593
2014-04-11,445.59
2014-04-14,443.967
2014-04-15,445.121
2014-04-16,444.201
2014-04-17,443.374
2014-04-18,443.374
2014-04-21,442.703
2014-04-22,442.893
2014-04-23,446.446
2014-04-24,444.412
2014-04-25,445.346
2014-04-28,442.298
2014-04-29,446.379
2014-04-30,455.635
2014-05-01,456.264
2014-05-02,459.068
2014-05-05,457.146
2014-05-06,457.136
2014-05-07,453.636
2014-05-08,447.744
2014-05-09,443.532
2014-05-12,445.001
2014-05-13,451.427
2014-05-14,451.606
2014-05-15,445.94
2014-05-16,445.258
2014-05-19,444.997
2014-05-20,436.539
2014-05-21,431.779
2014-05-22,436.374
2014-05-23,434.469
2014-05-26,434.423
2014-05-27,431.387
2014-05-28,432.948
2014-05-29,432.066
2014-05-30,427.067
2014-06-02,426.187
2014-06-03,424.488
2014-06-04,422.884
2014-06-05,424.655
2014-06-06,429.825
2014-06-09,428.849
2014-06-10,428.818
2014-06-11,429.991
2014-06-12,439.062
2014-06-13,432.364
2014-06-16,434.366
2014-06-17,434.894
2014-06-18,433.2
2014-06-19,434.925
2014-06-20,428.506
2014-06-23,426.175
2014-06-24,425.975
2014-06-25,427.439
2014-06-26,431.007
2014-06-27,433.307
2014-06-30,432.2
2014-07-01,432.418
2014-07-02,432.919
2014-07-03,434.455
2014-07-04,436.507
2014-07-07,437.871
2014-07-08,438.013
2014-07-09,433.525
2014-07-10,435.854
2014-07-11,432.999
2014-07-14,435.764
2014-07-15,432.511
2014-07-16,431.413
2014-07-17,428.901
2014-07-18,427.895
2014-07-21,430.476
2014-07-22,429.511
2014-07-23,432.624
2014-07-24,432.681
2014-07-25,434.872
2014-07-28,433.818
2014-07-29,426.357
2014-07-30,420.408
2014-07-31,424.99
2014-08-01,420.866
2014-08-04,420.129
2014-08-05,419.113
2014-08-06,416.146
2014-08-07,419.017
2014-08-08,413.43
2014-08-11,411.444
2014-08-12,410.907
2014-08-13,411.761
2014-08-14,413.761
2014-08-15,413.329
2014-08-18,412.455
2014-08-19,416.072
2014-08-20,418.253
2014-08-21,420.454
2014-08-22,417.301
2014-08-25,417.367
2014-08-26,419.063
2014-08-27,427.221
2014-08-28,424.657
2014-08-29,420.328
2014-09-01,422.311
2014-09-02,419.362
2014-09-03,419.376
2014-09-04,421.196
2014-09-05,424.242
2014-09-08,423.926
2014-09-09,421.048
2014-09-10,416.349
2014-09-11,414.58
2014-09-12,407.959
2014-09-15,405.724
2014-09-16,404.998
2014-09-17,399.39
2014-09-18,400.273
2014-09-19,400.787
2014-09-22,406.058
2014-09-23,402.386
2014-09-24,405.31
2014-09-25,400.954
2014-09-26,395.726
2014-09-29,391.355
2014-09-30,393.635
2014-10-01,394.21
2014-10-02,395.385
2014-10-03,387.54
2014-10-06,388.941
2014-10-07,393.041
2014-10-08,389.863
2014-10-09,397.077
2014-10-10,388.346
2014-10-13,385.089
2014-10-14,381.406
2014-10-15,388.268
2014-10-16,386.078
2014-10-17,384.504
2014-10-20,388.106
2014-10-21,391.383
2014-10-22,391.961
2014-10-23,387.773
2014-10-24,392.091
2014-10-27,393.613
2014-10-28,395.433
2014-10-29,397.404
2014-10-30,391.51
2014-10-31,391.6
2014-11-03,392.537
2014-11-04,396.775
2014-11-05,387.385
2014-11-06,387.431
2014-11-07,386.521
2014-11-10,396.986
2014-11-11,400.319
2014-11-12,403.69
2014-11-13,402.627
2014-11-14,404.286
2014-11-17,407.543
2014-11-18,409.068
2014-11-19,405.385
2014-11-20,406.319
2014-11-21,404.698
2014-11-24,399.739
2014-11-25,388.874
2014-11-26,396.334
2014-11-27,393.493
2014-11-28,391.504
2014-12-01,394.666
2014-12-02,389.419
2014-12-03,393.155
2014-12-04,394.502
2014-12-05,391.621
2014-12-08,389.739
2014-12-09,396.385
2014-12-10,395.038
2014-12-11,399.974
2014-12-12,397.362
2014-12-15,394.096
2014-12-16,395.97
2014-12-17,393.784
2014-12-18,395.146
2014-12-19,397.609
2014-12-22,399.077
2014-12-23,398.42
2014-12-24,399.036
2014-12-25,399.036
2014-12-26,401.313
2014-12-29,404.219
2014-12-30,406.496
2014-12-31,403.513
2015-01-01,403.513
2015-01-02,398.789
2015-01-05,401.621
2015-01-06,403.97
2015-01-07,399.159
2015-01-08,404.027
2015-01-09,404.273
2015-01-12,406.719
2015-01-13,407.817
2015-01-14,408.392
2015-01-15,410.963
2015-01-16,409.834
2015-01-19,413.44
2015-01-20,409.713
2015-01-21,409.178
2015-01-22,399.707
2015-01-23,398.901
2015-01-26,399.269
2015-01-27,406.065
2015-01-28,412.193
2015-01-29,396.712
2015-01-30,392.728
2015-02-02,399.462
2015-02-03,400.853
2015-02-04,406.444
2015-02-05,407.613
2015-02-06,407.088
2015-02-09,406.586
2015-02-10,407.586
2015-02-11,403.788
2015-02-12,399.599
2015-02-13,407.375
2015-02-16,405.825
2015-02-17,405.15
2015-02-18,402.298
2015-02-19,398.143
2015-02-20,401.135
2015-02-23,399.792
2015-02-24,394.849
2015-02-25,405.533
2015-02-26,407.423
2015-02-27,409.778
2015-03-02,410.035
2015-03-03,412.231
2015-03-04,410.904
2015-03-05,402.054
2015-03-06,400.667
2015-03-09,401.057
2015-03-10,394.387
2015-03-11,390.143
2015-03-12,403.033
2015-03-13,399.809
2015-03-16,400.489
2015-03-17,396.214
2015-03-18,391.556
2015-03-19,393.978
2015-03-20,403.461
2015-03-23,409.034
2015-03-24,409.679
2015-03-25,406.827
2015-03-26,401.956
2015-03-27,402.537
2015-03-30,396.582
2015-03-31,396.296
2015-04-01,395.736
2015-04-02,396.564
2015-04-03,396.564
2015-04-06,402.994
2015-04-07,399.095
2015-04-08,398.924
2015-04-09,394.308
2015-04-10,394.97
2015-04-13,391.218
2015-04-14,398.972
2015-04-15,396.385
2015-04-16,404.144
2015-04-17,404.532
2015-04-20,400.967
2015-04-21,400.233
2015-04-22,398.007
2015-04-23,388.78
2015-04-24,391.927
2015-04-27,394.638
2015-04-28,400.8
2015-04-29,399.238
2015-04-30,401.32
2015-05-01,397.766
2015-05-04,393.94
2015-05-05,395.219
2015-05-06,392.123
2015-05-07,385.422
2015-05-08,388.173
2015-05-11,383.441
2015-05-12,383.424
2015-05-13,388.644
2015-05-14,390.259
2015-05-15,389.376
2015-05-18,387.593
2015-05-19,383.631
2015-05-20,379.957
2015-05-21,379.369
2015-05-22,376.83
2015-05-25,379.79
2015-05-26,376.967
2015-05-27,372.07
2015-05-28,372.187
2015-05-29,373.816
2015-06-01,373.159
2015-06-02,374.254
2015-06-03,374.849
2015-06-04,371.79
2015-06-05,370.7
2015-06-08,375.117
2015-06-09,373.96
2015-06-10,372.793
2015-06-11,366.601
2015-06-12,365.313
2015-06-15,363.314
2015-06-16,361.233
2015-06-17,352.487
2015-06-18,352.388
2015-06-19,352.625
2015-06-22,351.65
2015-06-23,348.717
2015-06-24,350.369
2015-06-25,347.499
2015-06-26,345.984
2015-06-29,344.724
2015-06-30,344.464
2015-07-01,348.787
2015-07-02,349.501
2015-07-03,348.548
2015-07-06,344.91
2015-07-07,343.403
2015-07-08,345.112
2015-07-09,343.767
2015-07-10,341.28
2015-07-13,338.725
2015-07-14,344.123
2015-07-15,343.827
2015-07-16,341.414
2015-07-17,342.615
2015-07-20,343.399
2015-07-21,348.917
2015-07-22,348.305
2015-07-23,348.453
2015-07-24,343.45
2015-07-27,343.328
2015-07-28,344.985
2015-07-29,346.205
2015-07-30,342.707
2015-07-31,350.153
2015-08-03,353.543
2015-08-04,350.488
