Date,NEW ZEALAND Standard (Large+Mid Cap)
2010-09-22,310.21
2010-09-23,307.646
2010-09-24,305.741
2010-09-27,308.209
2010-09-28,309.426
2010-09-29,309.035
2010-09-30,301.486
2010-10-01,306.933
2010-10-04,308.97
2010-10-05,309.87
2010-10-06,312.891
2010-10-07,311.481
2010-10-08,311.866
2010-10-11,311.247
2010-10-12,311.227
2010-10-13,315.606
2010-10-14,320.474
2010-10-15,317.328
2010-10-18,318.328
2010-10-19,313.636
2010-10-20,313.458
2010-10-21,313.971
2010-10-22,315.076
2010-10-25,318.37
2010-10-26,314.065
2010-10-27,309.455
2010-10-28,317.093
2010-10-29,322.667
2010-11-01,324.451
2010-11-02,329.487
2010-11-03,331.993
2010-11-04,340.517
2010-11-05,339.495
2010-11-08,336.397
2010-11-09,340.011
2010-11-10,337.015
2010-11-11,335.035
2010-11-12,331.253
2010-11-15,334.509
2010-11-16,329.835
2010-11-17,330.006
2010-11-18,331.807
2010-11-19,330.654
2010-11-22,333.051
2010-11-23,329.021
2010-11-24,328.887
2010-11-25,326.973
2010-11-26,322.73
2010-11-29,320.215
2010-11-30,318.272
2010-12-01,318.746
2010-12-02,323.208
2010-12-03,327.17
2010-12-06,328.206
2010-12-07,326.581
2010-12-08,321.127
2010-12-09,315.701
2010-12-10,316.514
2010-12-13,321.6
2010-12-14,321.779
2010-12-15,319.106
2010-12-16,315.639
2010-12-17,320.59
2010-12-20,321.041
2010-12-21,325.249
2010-12-22,324.546
2010-12-23,328.055
2010-12-24,326.3
2010-12-27,326.584
2010-12-28,329.923
2010-12-29,331.888
2010-12-30,334.543
2010-12-31,336.272
2011-01-03,333.69
2011-01-04,330.633
2011-01-05,330.484
2011-01-06,329.501
2011-01-07,332.342
2011-01-10,331.277
2011-01-11,332.489
2011-01-12,333.999
2011-01-13,343.777
2011-01-14,341.825
2011-01-17,342.584
2011-01-18,340.397
2011-01-19,341.525
2011-01-20,332.618
2011-01-21,335.424
2011-01-24,338.694
2011-01-25,340.203
2011-01-26,340.171
2011-01-27,343.082
2011-01-28,344.228
2011-01-31,339.703
2011-02-01,342.734
2011-02-02,344.129
2011-02-03,339.468
2011-02-04,342.304
2011-02-07,344.037
2011-02-08,346.644
2011-02-09,345.055
2011-02-10,339.236
2011-02-11,335.268
2011-02-14,337.09
2011-02-15,336.846
2011-02-16,335.822
2011-02-17,339.967
2011-02-18,343.983
2011-02-21,339.798
2011-02-22,335.078
2011-02-23,336.181
2011-02-24,335.445
2011-02-25,336.666
2011-02-28,336.739
2011-03-01,339.665
2011-03-02,336.753
2011-03-03,338.219
2011-03-04,339.143
2011-03-07,339.996
2011-03-08,338.489
2011-03-09,336.188
2011-03-10,332.449
2011-03-11,333.593
2011-03-14,329.486
2011-03-15,322.657
2011-03-16,322.84
2011-03-17,319.34
2011-03-18,324.631
2011-03-21,325.422
2011-03-22,330.735
2011-03-23,332.166
2011-03-24,338.631
2011-03-25,339.709
2011-03-28,342.289
2011-03-29,344.827
2011-03-30,348.831
2011-03-31,351.181
2011-04-01,354.985
2011-04-04,355.798
2011-04-05,358.572
2011-04-06,358.704
2011-04-07,358.063
2011-04-08,358.694
2011-04-11,361.336
2011-04-12,360.16
2011-04-13,362.85
2011-04-14,360.63
2011-04-15,363.199
2011-04-18,362.003
2011-04-19,359.731
2011-04-20,370.423
2011-04-21,373.851
2011-04-22,373.851
2011-04-25,373.174
2011-04-26,374.847
2011-04-27,372.709
2011-04-28,375.901
2011-04-29,380.225
2011-05-02,379.471
2011-05-03,374.747
2011-05-04,370.897
2011-05-05,370.099
2011-05-06,375.959
2011-05-09,373.9
2011-05-10,377.53
2011-05-11,382.001
2011-05-12,380.329
2011-05-13,376.687
2011-05-16,377.925
2011-05-17,378.766
2011-05-18,382.96
2011-05-19,382.738
2011-05-20,385.401
2011-05-23,381.445
2011-05-24,390.549
2011-05-25,391.487
2011-05-26,390.227
2011-05-27,392.714
2011-05-30,395.962
2011-05-31,400.463
2011-06-01,399.572
2011-06-02,391.96
2011-06-03,387.834
2011-06-06,389.41
2011-06-07,390.322
2011-06-08,391.055
2011-06-09,388.329
2011-06-10,386.628
2011-06-13,380.578
2011-06-14,388.453
2011-06-15,388.713
2011-06-16,380.857
2011-06-17,383.361
2011-06-20,384.428
2011-06-21,383.411
2011-06-22,386.71
2011-06-23,386.686
2011-06-24,386.825
2011-06-27,380.636
2011-06-28,380.11
2011-06-29,382.236
2011-06-30,391.116
2011-07-01,395.102
2011-07-04,395.808
2011-07-05,394.72
2011-07-06,390.783
2011-07-07,392.536
2011-07-08,393.658
2011-07-11,386.397
2011-07-12,384.512
2011-07-13,391.467
2011-07-14,391.911
2011-07-15,392.58
2011-07-18,390.992
2011-07-19,399.821
2011-07-20,401.561
2011-07-21,408.722
2011-07-22,416.04
2011-07-25,414.813
2011-07-26,415.253
2011-07-27,416.315
2011-07-28,415.0
2011-07-29,413.679
2011-08-01,417.215
2011-08-02,412.464
2011-08-03,406.418
2011-08-04,401.532
2011-08-05,383.248
2011-08-08,366.531
2011-08-09,349.427
2011-08-10,355.131
2011-08-11,364.524
2011-08-12,368.3
2011-08-15,376.446
2011-08-16,384.256
2011-08-17,390.572
2011-08-18,383.449
2011-08-19,384.47
2011-08-22,385.844
2011-08-23,388.052
2011-08-24,390.069
2011-08-25,390.834
2011-08-26,390.553
2011-08-29,396.257
2011-08-30,400.058
2011-08-31,398.138
2011-09-01,396.072
2011-09-02,391.404
2011-09-05,381.375
2011-09-06,376.672
2011-09-07,383.751
2011-09-08,389.653
2011-09-09,386.49
2011-09-12,376.991
2011-09-13,382.541
2011-09-14,377.241
2011-09-15,378.581
2011-09-16,385.148
2011-09-19,378.93
2011-09-20,381.748
2011-09-21,381.02
2011-09-22,366.269
2011-09-23,362.524
2011-09-26,351.75
2011-09-27,368.841
2011-09-28,366.513
2011-09-29,363.662
2011-09-30,365.625
2011-10-03,358.975
2011-10-04,354.602
2011-10-05,360.067
2011-10-06,367.209
2011-10-07,375.781
2011-10-10,376.28
2011-10-11,375.98
2011-10-12,369.687
2011-10-13,360.394
2011-10-14,367.035
2011-10-17,364.834
2011-10-18,355.278
2011-10-19,362.303
2011-10-20,358.427
2011-10-21,364.203
2011-10-24,366.543
2011-10-25,361.545
2011-10-26,358.962
2011-10-27,371.391
2011-10-28,376.556
2011-10-31,372.058
2011-11-01,365.394
2011-11-02,361.696
2011-11-03,360.258
2011-11-04,364.067
2011-11-07,367.333
2011-11-08,368.342
2011-11-09,362.734
2011-11-10,354.842
2011-11-11,358.815
2011-11-14,354.325
2011-11-15,351.423
2011-11-16,342.011
2011-11-17,338.76
2011-11-18,331.901
2011-11-21,326.773
2011-11-22,327.171
2011-11-23,331.153
2011-11-24,327.929
2011-11-25,322.884
2011-11-28,330.086
2011-11-29,334.682
2011-11-30,346.202
2011-12-01,346.693
2011-12-02,351.472
2011-12-05,356.827
2011-12-06,354.633
2011-12-07,353.967
2011-12-08,352.178
2011-12-09,352.841
2011-12-12,353.439
2011-12-13,352.131
2011-12-14,343.503
2011-12-15,341.879
2011-12-16,345.901
2011-12-19,338.208
2011-12-20,341.17
2011-12-21,343.305
2011-12-22,343.082
2011-12-23,344.137
2011-12-26,344.137
2011-12-27,343.091
2011-12-28,346.151
2011-12-29,349.055
2011-12-30,357.617
2012-01-02,357.617
2012-01-03,362.362
2012-01-04,359.435
2012-01-05,356.378
2012-01-06,351.787
2012-01-09,351.433
2012-01-10,353.88
2012-01-11,352.857
2012-01-12,350.133
2012-01-13,351.375
2012-01-16,351.428
2012-01-17,356.622
2012-01-18,363.876
2012-01-19,365.178
2012-01-20,369.044
2012-01-23,375.999
2012-01-24,369.674
2012-01-25,373.256
2012-01-26,381.027
2012-01-27,381.969
2012-01-30,382.193
2012-01-31,382.218
2012-02-01,387.982
2012-02-02,388.873
2012-02-03,389.378
2012-02-06,387.24
2012-02-07,388.659
2012-02-08,391.507
2012-02-09,391.515
2012-02-10,390.985
2012-02-13,392.897
2012-02-14,394.555
2012-02-15,390.168
2012-02-16,385.967
2012-02-17,388.099
2012-02-20,396.493
2012-02-21,396.931
2012-02-22,390.348
2012-02-23,391.646
2012-02-24,392.94
2012-02-27,389.567
2012-02-28,389.893
2012-02-29,395.502
2012-03-01,396.716
2012-03-02,400.402
2012-03-05,397.305
2012-03-06,393.611
2012-03-07,398.013
2012-03-08,399.36
2012-03-09,404.089
2012-03-12,403.997
2012-03-13,410.829
2012-03-14,406.534
2012-03-15,420.436
2012-03-16,416.86
2012-03-19,412.766
2012-03-20,413.212
2012-03-21,412.422
2012-03-22,407.672
2012-03-23,408.47
2012-03-26,413.315
2012-03-27,418.94
2012-03-28,415.332
2012-03-29,413.673
2012-03-30,417.784
2012-04-02,415.321
2012-04-03,413.625
2012-04-04,406.493
2012-04-05,404.615
2012-04-06,404.615
2012-04-09,407.265
2012-04-10,405.713
2012-04-11,408.081
2012-04-12,415.403
2012-04-13,413.977
2012-04-16,411.849
2012-04-17,412.674
2012-04-18,417.993
2012-04-19,414.396
2012-04-20,412.283
2012-04-23,409.6
2012-04-24,414.301
2012-04-25,414.021
2012-04-26,413.273
2012-04-27,417.544
2012-04-30,420.303
2012-05-01,421.689
2012-05-02,425.181
2012-05-03,412.315
2012-05-04,404.504
2012-05-07,406.361
2012-05-08,403.512
2012-05-09,404.586
2012-05-10,407.238
2012-05-11,399.228
2012-05-14,398.152
2012-05-15,392.114
2012-05-16,386.677
2012-05-17,388.201
2012-05-18,381.477
2012-05-21,382.268
2012-05-22,391.26
2012-05-23,379.038
2012-05-24,378.322
2012-05-25,379.005
2012-05-28,378.815
2012-05-29,384.124
2012-05-30,378.869
2012-05-31,381.449
2012-06-01,373.253
2012-06-04,376.559
2012-06-05,369.32
2012-06-06,380.458
2012-06-07,385.218
2012-06-08,377.43
2012-06-11,381.903
2012-06-12,378.775
2012-06-13,373.579
2012-06-14,379.861
2012-06-15,390.123
2012-06-18,393.121
2012-06-19,398.916
2012-06-20,392.685
2012-06-21,385.188
2012-06-22,382.119
2012-06-25,380.656
2012-06-26,377.614
2012-06-27,377.564
2012-06-28,377.666
2012-06-29,384.504
2012-07-02,391.815
2012-07-03,393.55
2012-07-04,398.618
2012-07-05,397.457
2012-07-06,393.663
2012-07-09,392.358
2012-07-10,389.875
2012-07-11,393.148
2012-07-12,392.922
2012-07-13,393.307
2012-07-16,388.744
2012-07-17,387.784
2012-07-18,392.09
2012-07-19,395.381
2012-07-20,389.797
2012-07-23,386.164
2012-07-24,385.185
2012-07-25,383.828
2012-07-26,396.177
2012-07-27,400.949
2012-07-30,406.16
2012-07-31,412.13
2012-08-01,410.611
2012-08-02,415.759
2012-08-03,417.235
2012-08-06,422.425
2012-08-07,424.014
2012-08-08,421.067
2012-08-09,419.152
2012-08-10,418.916
2012-08-13,419.805
2012-08-14,420.37
2012-08-15,425.747
2012-08-16,423.541
2012-08-17,422.606
2012-08-20,427.393
2012-08-21,433.908
2012-08-22,425.325
2012-08-23,428.212
2012-08-24,415.634
2012-08-27,411.355
2012-08-28,412.586
2012-08-29,409.426
2012-08-30,405.459
2012-08-31,413.683
2012-09-03,408.752
2012-09-04,405.068
2012-09-05,405.495
2012-09-06,411.155
2012-09-07,419.673
2012-09-10,418.575
2012-09-11,424.219
2012-09-12,428.546
2012-09-13,430.764
2012-09-14,435.507
2012-09-17,436.888
2012-09-18,435.161
2012-09-19,435.995
2012-09-20,438.85
2012-09-21,440.94
2012-09-24,436.325
2012-09-25,442.67
2012-09-26,437.541
2012-09-27,443.633
2012-09-28,445.312
2012-10-01,444.404
2012-10-02,451.898
2012-10-03,449.583
2012-10-04,446.933
2012-10-05,454.184
2012-10-08,453.011
2012-10-09,446.233
2012-10-10,442.254
2012-10-11,443.311
2012-10-12,444.477
2012-10-15,447.577
2012-10-16,450.019
2012-10-17,455.097
2012-10-18,462.7
2012-10-19,457.511
2012-10-22,457.483
2012-10-23,455.096
2012-10-24,457.16
2012-10-25,457.913
2012-10-26,455.459
2012-10-29,447.0
2012-10-30,447.255
2012-10-31,451.155
2012-11-01,449.408
2012-11-02,448.616
2012-11-05,447.54
2012-11-06,450.341
2012-11-07,451.706
2012-11-08,450.09
2012-11-09,448.694
2012-11-12,454.842
2012-11-13,453.033
2012-11-14,445.342
2012-11-15,446.862
2012-11-16,443.892
2012-11-19,447.326
2012-11-20,451.21
2012-11-21,448.494
2012-11-22,452.684
2012-11-23,459.797
2012-11-26,459.159
2012-11-27,457.072
2012-11-28,456.346
2012-11-29,456.752
2012-11-30,457.47
2012-12-03,460.361
2012-12-04,456.246
2012-12-05,454.899
2012-12-06,462.944
2012-12-07,468.475
2012-12-10,468.78
2012-12-11,469.876
2012-12-12,462.976
2012-12-13,462.506
2012-12-14,464.046
2012-12-17,459.73
2012-12-18,465.666
2012-12-19,472.024
2012-12-20,477.475
2012-12-21,466.511
2012-12-24,465.117
2012-12-25,465.117
2012-12-26,461.926
2012-12-27,463.05
2012-12-28,466.01
2012-12-31,466.262
2013-01-01,466.262
2013-01-02,471.094
2013-01-03,470.511
2013-01-04,467.253
2013-01-07,470.487
2013-01-08,473.426
2013-01-09,478.866
2013-01-10,484.354
2013-01-11,484.688
2013-01-14,490.085
2013-01-15,492.622
2013-01-16,493.23
2013-01-17,500.215
2013-01-18,494.292
2013-01-21,498.508
2013-01-22,502.425
2013-01-23,503.317
2013-01-24,499.47
2013-01-25,501.676
2013-01-28,497.039
2013-01-29,499.547
2013-01-30,503.244
2013-01-31,512.881
2013-02-01,512.572
2013-02-04,510.514
2013-02-05,500.834
2013-02-06,500.537
2013-02-07,490.724
2013-02-08,497.325
2013-02-11,491.394
2013-02-12,495.467
2013-02-13,495.351
2013-02-14,500.233
2013-02-15,490.283
2013-02-18,494.076
2013-02-19,503.387
2013-02-20,487.459
2013-02-21,477.691
2013-02-22,486.876
2013-02-25,490.324
2013-02-26,485.141
2013-02-27,490.937
2013-02-28,504.811
2013-03-01,499.922
2013-03-04,490.663
2013-03-05,496.311
2013-03-06,500.541
2013-03-07,504.647
2013-03-08,501.181
2013-03-11,505.782
2013-03-12,507.951
2013-03-13,497.827
2013-03-14,501.207
2013-03-15,504.129
2013-03-18,496.687
2013-03-19,493.648
2013-03-20,490.14
2013-03-21,497.219
2013-03-22,499.077
2013-03-25,497.405
2013-03-26,498.846
2013-03-27,512.806
2013-03-28,517.037
2013-03-29,517.037
2013-04-01,516.513
2013-04-02,514.959
2013-04-03,518.043
2013-04-04,518.19
2013-04-05,519.846
2013-04-08,519.227
2013-04-09,521.18
2013-04-10,529.589
2013-04-11,532.312
2013-04-12,532.216
2013-04-15,526.454
2013-04-16,522.992
2013-04-17,524.951
2013-04-18,520.848
2013-04-19,520.769
2013-04-22,524.454
2013-04-23,533.42
2013-04-24,536.194
2013-04-25,540.89
2013-04-26,536.187
2013-04-29,542.464
2013-04-30,550.134
2013-05-01,540.015
2013-05-02,534.916
2013-05-03,529.393
2013-05-06,534.908
2013-05-07,538.145
2013-05-08,538.593
2013-05-09,542.737
2013-05-10,535.139
2013-05-13,534.709
2013-05-14,529.493
2013-05-15,525.796
2013-05-16,520.571
2013-05-17,502.105
2013-05-20,502.851
2013-05-21,501.37
2013-05-22,499.493
2013-05-23,499.863
2013-05-24,492.161
2013-05-27,484.994
2013-05-28,485.617
2013-05-29,486.455
2013-05-30,482.863
2013-05-31,479.156
2013-06-03,484.564
2013-06-04,478.693
2013-06-05,473.47
2013-06-06,475.017
2013-06-07,468.476
2013-06-10,474.676
2013-06-11,469.255
2013-06-12,472.75
2013-06-13,467.628
2013-06-14,476.282
2013-06-17,477.463
2013-06-18,475.824
2013-06-19,477.209
2013-06-20,455.74
2013-06-21,454.505
2013-06-24,455.59
2013-06-25,450.391
2013-06-26,468.305
2013-06-27,468.508
2013-06-28,463.362
2013-07-01,464.866
2013-07-02,467.969
2013-07-03,465.917
2013-07-04,472.079
2013-07-05,466.038
2013-07-08,470.285
2013-07-09,476.453
2013-07-10,483.351
2013-07-11,479.11
2013-07-12,479.218
2013-07-15,488.31
2013-07-16,488.299
2013-07-17,485.664
2013-07-18,482.343
2013-07-19,482.501
2013-07-22,485.409
2013-07-23,488.669
2013-07-24,488.721
2013-07-25,489.338
2013-07-26,489.811
2013-07-29,485.713
2013-07-30,477.843
2013-07-31,476.975
2013-08-01,475.834
2013-08-02,481.01
2013-08-05,479.741
2013-08-06,483.753
2013-08-07,483.262
2013-08-08,490.923
2013-08-09,489.734
2013-08-12,484.611
2013-08-13,478.284
2013-08-14,481.844
2013-08-15,482.262
2013-08-16,485.08
2013-08-19,482.575
2013-08-20,479.128
2013-08-21,485.923
2013-08-22,477.315
2013-08-23,473.27
2013-08-26,478.594
2013-08-27,473.372
2013-08-28,470.262
2013-08-29,469.679
2013-08-30,468.989
2013-09-02,479.423
2013-09-03,481.964
2013-09-04,490.181
2013-09-05,487.853
2013-09-06,492.55
2013-09-09,496.496
2013-09-10,502.526
2013-09-11,505.709
2013-09-12,511.132
2013-09-13,512.637
2013-09-16,522.997
2013-09-17,527.676
2013-09-18,529.951
2013-09-19,549.175
2013-09-20,539.983
2013-09-23,538.161
2013-09-24,533.376
2013-09-25,541.254
2013-09-26,545.678
2013-09-27,548.594
2013-09-30,544.986
2013-10-01,542.756
2013-10-02,545.288
2013-10-03,547.254
2013-10-04,545.95
2013-10-07,544.115
2013-10-08,543.048
2013-10-09,539.729
2013-10-10,540.389
2013-10-11,544.55
2013-10-14,544.758
2013-10-15,547.626
2013-10-16,551.213
2013-10-17,556.765
2013-10-18,551.351
2013-10-21,551.117
2013-10-22,557.851
2013-10-23,555.372
2013-10-24,545.258
2013-10-25,545.38
2013-10-28,544.689
2013-10-29,542.175
2013-10-30,543.757
2013-10-31,554.896
2013-11-01,550.17
2013-11-04,550.171
2013-11-05,553.087
2013-11-06,553.588
2013-11-07,550.015
2013-11-08,549.989
2013-11-11,540.888
2013-11-12,539.846
2013-11-13,541.993
2013-11-14,544.156
2013-11-15,545.019
2013-11-18,544.746
2013-11-19,539.21
2013-11-20,539.08
2013-11-21,531.087
2013-11-22,526.559
2013-11-25,527.894
2013-11-26,522.578
2013-11-27,521.413
2013-11-28,521.825
2013-11-29,525.198
2013-12-02,530.472
2013-12-03,533.934
2013-12-04,527.055
2013-12-05,523.93
2013-12-06,528.291
2013-12-09,529.66
2013-12-10,528.72
2013-12-11,523.399
2013-12-12,529.067
2013-12-13,528.445
2013-12-16,527.985
2013-12-17,525.801
2013-12-18,516.71
2013-12-19,520.673
2013-12-20,516.058
2013-12-23,523.838
2013-12-24,527.28
2013-12-25,527.28
2013-12-26,524.963
2013-12-27,523.855
2013-12-30,523.347
2013-12-31,523.096
2014-01-01,523.096
2014-01-02,521.984
2014-01-03,535.17
2014-01-06,532.027
2014-01-07,525.106
2014-01-08,526.815
2014-01-09,528.672
2014-01-10,536.996
2014-01-13,547.546
2014-01-14,548.587
2014-01-15,551.015
2014-01-16,552.864
2014-01-17,543.466
2014-01-20,542.576
2014-01-21,551.049
2014-01-22,554.461
2014-01-23,552.138
2014-01-24,539.249
2014-01-27,538.612
2014-01-28,540.023
2014-01-29,544.237
2014-01-30,531.184
2014-01-31,531.429
2014-02-03,530.406
2014-02-04,529.014
2014-02-05,532.997
2014-02-06,537.12
2014-02-07,540.819
2014-02-10,543.535
2014-02-11,549.202
2014-02-12,552.867
2014-02-13,556.173
2014-02-14,558.025
2014-02-17,557.435
2014-02-18,553.423
2014-02-19,560.575
2014-02-20,554.61
2014-02-21,556.114
2014-02-24,565.733
2014-02-25,561.439
2014-02-26,561.278
2014-02-27,564.739
2014-02-28,571.413
2014-03-03,572.349
2014-03-04,574.811
2014-03-05,583.466
2014-03-06,591.682
2014-03-07,591.611
2014-03-10,591.21
2014-03-11,587.443
2014-03-12,588.15
2014-03-13,598.725
2014-03-14,592.13
2014-03-17,597.365
2014-03-18,608.812
2014-03-19,607.718
2014-03-20,597.687
2014-03-21,594.86
2014-03-24,590.364
2014-03-25,594.26
2014-03-26,598.756
2014-03-27,608.448
2014-03-28,611.325
2014-03-31,610.205
2014-04-01,608.131
2014-04-02,601.423
2014-04-03,606.339
2014-04-04,610.467
2014-04-07,606.014
2014-04-08,608.469
2014-04-09,612.761
2014-04-10,622.779
2014-04-11,622.775
2014-04-14,620.507
2014-04-15,622.119
2014-04-16,620.834
2014-04-17,619.677
2014-04-18,619.677
2014-04-21,618.739
2014-04-22,619.006
2014-04-23,623.972
2014-04-24,621.128
2014-04-25,622.433
2014-04-28,618.173
2014-04-29,623.877
2014-04-30,636.814
2014-05-01,637.693
2014-05-02,641.612
2014-05-05,638.926
2014-05-06,638.912
2014-05-07,634.02
2014-05-08,625.786
2014-05-09,619.899
2014-05-12,621.952
2014-05-13,630.932
2014-05-14,631.183
2014-05-15,623.264
2014-05-16,622.31
2014-05-19,621.946
2014-05-20,610.124
2014-05-21,603.471
2014-05-22,609.894
2014-05-23,607.231
2014-05-26,607.167
2014-05-27,602.924
2014-05-28,605.105
2014-05-29,603.873
2014-05-30,596.887
2014-06-02,595.656
2014-06-03,593.281
2014-06-04,591.134
2014-06-05,593.61
2014-06-06,600.836
2014-06-09,599.472
2014-06-10,599.428
2014-06-11,601.069
2014-06-12,613.748
2014-06-13,604.385
2014-06-16,607.185
2014-06-17,607.922
2014-06-18,605.554
2014-06-19,607.965
2014-06-20,598.992
2014-06-23,595.734
2014-06-24,595.455
2014-06-25,597.501
2014-06-26,602.489
2014-06-27,605.704
2014-06-30,604.156
2014-07-01,604.461
2014-07-02,605.161
2014-07-03,607.308
2014-07-04,610.177
2014-07-07,612.083
2014-07-08,612.282
2014-07-09,606.008
2014-07-10,609.264
2014-07-11,605.272
2014-07-14,609.138
2014-07-15,604.591
2014-07-16,603.056
2014-07-17,599.545
2014-07-18,598.138
2014-07-21,601.746
2014-07-22,600.398
2014-07-23,604.75
2014-07-24,604.828
2014-07-25,607.892
2014-07-28,606.417
2014-07-29,595.988
2014-07-30,587.673
2014-07-31,594.078
2014-08-01,588.312
2014-08-04,587.283
2014-08-05,585.863
2014-08-06,581.715
2014-08-07,585.728
2014-08-08,577.919
2014-08-11,575.142
2014-08-12,574.392
2014-08-13,575.585
2014-08-14,578.381
2014-08-15,577.778
2014-08-18,576.555
2014-08-19,581.611
2014-08-20,584.661
2014-08-21,587.737
2014-08-22,583.329
2014-08-25,583.422
2014-08-26,585.792
2014-08-27,597.197
2014-08-28,593.612
2014-08-29,587.561
2014-09-01,590.593
2014-09-02,586.47
2014-09-03,586.49
2014-09-04,589.034
2014-09-05,593.295
2014-09-08,592.853
2014-09-09,588.828
2014-09-10,582.256
2014-09-11,579.782
2014-09-12,570.522
2014-09-15,567.397
2014-09-16,566.381
2014-09-17,558.54
2014-09-18,559.774
2014-09-19,560.493
2014-09-22,567.865
2014-09-23,562.729
2014-09-24,568.141
2014-09-25,562.035
2014-09-26,554.707
2014-09-29,548.58
2014-09-30,551.777
2014-10-01,552.882
2014-10-02,554.53
2014-10-03,543.527
2014-10-06,545.491
2014-10-07,551.242
2014-10-08,546.786
2014-10-09,556.903
2014-10-10,544.658
2014-10-13,540.089
2014-10-14,534.923
2014-10-15,544.548
2014-10-16,541.477
2014-10-17,539.269
2014-10-20,544.321
2014-10-21,548.917
2014-10-22,549.727
2014-10-23,543.853
2014-10-24,549.91
2014-10-27,552.045
2014-10-28,554.596
2014-10-29,557.362
2014-10-30,549.096
2014-10-31,549.222
2014-11-03,550.535
2014-11-04,556.479
2014-11-05,543.31
2014-11-06,543.374
2014-11-07,542.097
2014-11-10,556.775
2014-11-11,561.45
2014-11-12,566.177
2014-11-13,564.686
2014-11-14,567.014
2014-11-17,571.581
2014-11-18,573.72
2014-11-19,568.555
2014-11-20,569.864
2014-11-21,567.59
2014-11-24,560.636
2014-11-25,545.398
2014-11-26,555.861
2014-11-27,551.875
2014-11-28,549.086
2014-12-01,553.521
2014-12-02,546.162
2014-12-03,551.481
2014-12-04,553.371
2014-12-05,549.33
2014-12-08,546.689
2014-12-09,556.011
2014-12-10,554.123
2014-12-11,561.047
2014-12-12,557.382
2014-12-15,552.801
2014-12-16,555.43
2014-12-17,552.363
2014-12-18,554.274
2014-12-19,557.729
2014-12-22,559.787
2014-12-23,558.866
2014-12-24,559.731
2014-12-25,559.731
2014-12-26,562.924
2014-12-29,567.0
2014-12-30,570.195
2014-12-31,566.01
2015-01-01,566.01
2015-01-02,559.384
2015-01-05,563.357
2015-01-06,566.652
2015-01-07,559.902
2015-01-08,566.731
2015-01-09,567.076
2015-01-12,570.507
2015-01-13,572.048
2015-01-14,572.854
2015-01-15,576.46
2015-01-16,574.877
2015-01-19,579.935
2015-01-20,574.707
2015-01-21,573.957
2015-01-22,560.671
2015-01-23,559.541
2015-01-26,560.058
2015-01-27,569.591
2015-01-28,578.186
2015-01-29,556.47
2015-01-30,550.883
2015-02-02,560.328
2015-02-03,562.279
2015-02-04,570.122
2015-02-05,571.761
2015-02-06,571.025
2015-02-09,570.321
2015-02-10,571.723
2015-02-11,566.396
2015-02-12,560.521
2015-02-13,571.428
2015-02-16,569.253
2015-02-17,568.306
2015-02-18,564.306
2015-02-19,558.478
2015-02-20,562.675
2015-02-23,560.79
2015-02-24,553.858
2015-02-25,568.844
2015-02-26,571.495
2015-02-27,574.798
2015-03-02,575.312
2015-03-03,578.393
2015-03-04,576.532
2015-03-05,564.115
2015-03-06,562.169
2015-03-09,562.715
2015-03-10,553.501
2015-03-11,547.545
2015-03-12,565.636
2015-03-13,561.11
2015-03-16,562.065
2015-03-17,556.322
2015-03-18,549.783
2015-03-19,553.184
2015-03-20,566.499
2015-03-23,574.324
2015-03-24,575.23
2015-03-25,572.275
2015-03-26,565.423
2015-03-27,566.544
2015-03-30,558.163
2015-03-31,557.76
2015-04-01,556.971
2015-04-02,558.137
2015-04-03,558.137
2015-04-06,567.187
2015-04-07,561.699
2015-04-08,561.458
2015-04-09,554.962
2015-04-10,555.894
2015-04-13,550.612
2015-04-14,561.526
2015-04-15,557.885
2015-04-16,568.805
2015-04-17,569.351
2015-04-20,564.333
2015-04-21,563.301
2015-04-22,560.168
2015-04-23,547.181
2015-04-24,551.611
2015-04-27,555.426
2015-04-28,564.099
2015-04-29,561.9
2015-04-30,564.831
2015-05-01,559.828
2015-05-04,554.444
2015-05-05,556.243
2015-05-06,551.887
2015-05-07,542.456
2015-05-08,546.327
2015-05-11,539.667
2015-05-12,539.643
2015-05-13,546.99
2015-05-14,549.263
2015-05-15,548.02
2015-05-18,545.511
2015-05-19,539.935
2015-05-20,534.764
2015-05-21,533.936
2015-05-22,530.362
2015-05-25,534.528
2015-05-26,530.556
2015-05-27,523.663
2015-05-28,523.828
2015-05-29,526.12
2015-06-01,525.196
2015-06-02,526.737
2015-06-03,527.575
2015-06-04,523.269
2015-06-05,521.735
2015-06-08,528.604
2015-06-09,526.974
2015-06-10,525.415
2015-06-11,516.688
2015-06-12,514.873
2015-06-15,512.055
2015-06-16,509.122
2015-06-17,496.795
2015-06-18,496.656
2015-06-19,496.989
2015-06-22,495.616
2015-06-23,491.482
2015-06-24,493.81
2015-06-25,489.765
2015-06-26,487.629
2015-06-29,485.854
2015-06-30,485.488
2015-07-01,491.58
2015-07-02,492.587
2015-07-03,491.244
2015-07-06,486.117
2015-07-07,483.992
2015-07-08,486.401
2015-07-09,484.506
2015-07-10,481.001
2015-07-13,477.399
2015-07-14,485.006
2015-07-15,484.589
2015-07-16,481.189
2015-07-17,482.881
2015-07-20,483.986
2015-07-21,491.763
2015-07-22,490.902
2015-07-23,491.109
2015-07-24,484.059
2015-07-27,483.887
2015-07-28,486.222
2015-07-29,487.941
2015-07-30,483.011
2015-07-31,493.505
2015-08-03,498.284
2015-08-04,493.977
