Date,SWITZERLAND SMALL GROWTH Small Cap
2015-05-19,1447.08
2015-05-20,1450.135
2015-05-21,1450.772
2015-05-22,1444.122
2015-05-25,1444.122
2015-05-26,1423.033
2015-05-27,1426.971
2015-05-28,1447.337
2015-05-29,1441.033
2015-06-01,1444.765
2015-06-02,1460.295
2015-06-03,1486.564
2015-06-04,1484.144
2015-06-05,1447.907
2015-06-08,1468.629
2015-06-09,1464.829
2015-06-10,1454.479
2015-06-11,1443.207
2015-06-12,1443.626
2015-06-15,1411.084
2015-06-16,1428.31
2015-06-17,1413.545
2015-06-18,1425.71
2015-06-19,1420.815
2015-06-22,1439.865
2015-06-23,1423.43
2015-06-24,1419.199
2015-06-25,1404.171
2015-06-26,1400.496
2015-06-29,1390.606
2015-06-30,1376.376
2015-07-01,1382.689
2015-07-02,1381.951
2015-07-03,1379.197
2015-07-06,1356.371
2015-07-07,1328.663
2015-07-08,1327.854
2015-07-09,1350.232
2015-07-10,1382.561
2015-07-13,1388.401
2015-07-14,1393.818
2015-07-15,1390.747
2015-07-16,1402.828
2015-07-17,1400.581
2015-07-20,1409.035
2015-07-21,1411.509
2015-07-22,1403.049
2015-07-23,1413.132
2015-07-24,1413.001
2015-07-27,1403.466
2015-07-28,1391.173
2015-07-29,1404.267
2015-07-30,1398.247
2015-07-31,1419.097
2015-08-03,1417.963
2015-08-04,1410.322
2015-08-05,1405.239
2015-08-06,1393.976
2015-08-07,1375.318
2015-08-10,1385.299
2015-08-11,1397.25
2015-08-12,1389.754
2015-08-13,1405.259
2015-08-14,1405.288
2015-08-17,1407.36
2015-08-18,1401.686
2015-08-19,1399.785
2015-08-20,1381.403
2015-08-21,1358.619
2015-08-24,1340.0
2015-08-25,1385.143
2015-08-26,1371.315
2015-08-27,1371.403
2015-08-28,1371.304
2015-08-31,1370.684
2015-09-01,1352.657
2015-09-02,1337.253
2015-09-03,1346.853
2015-09-04,1338.905
2015-09-07,1339.038
2015-09-08,1356.313
2015-09-09,1362.334
2015-09-10,1356.836
2015-09-11,1364.65
2015-09-14,1367.424
2015-09-15,1369.988
2015-09-16,1378.901
2015-09-17,1380.463
2015-09-18,1385.389
2015-09-21,1381.221
2015-09-22,1349.45
2015-09-23,1342.142
2015-09-24,1329.438
2015-09-25,1340.902
2015-09-28,1315.598
2015-09-29,1296.94
2015-09-30,1310.994
2015-10-01,1317.086
2015-10-02,1328.532
2015-10-05,1347.105
2015-10-06,1370.163
2015-10-07,1344.25
2015-10-08,1363.807
2015-10-09,1379.735
2015-10-12,1384.546
2015-10-13,1380.302
2015-10-14,1376.789
2015-10-15,1387.741
2015-10-16,1395.553
2015-10-19,1386.918
2015-10-20,1394.001
2015-10-21,1400.478
2015-10-22,1385.98
2015-10-23,1402.117
2015-10-26,1391.59
2015-10-27,1367.229
2015-10-28,1377.986
2015-10-29,1370.902
2015-10-30,1376.134
2015-11-02,1392.312
2015-11-03,1387.031
2015-11-04,1382.155
2015-11-05,1382.897
2015-11-06,1383.233
2015-11-09,1377.011
2015-11-10,1368.056
2015-11-11,1381.095
2015-11-12,1372.325
2015-11-13,1361.424
2015-11-16,1367.596
2015-11-17,1387.673
2015-11-18,1386.444
2015-11-19,1395.158
2015-11-20,1395.537
2015-11-23,1389.343
2015-11-24,1373.113
2015-11-25,1376.5
2015-11-26,1379.848
2015-11-27,1378.444
2015-11-30,1386.265
2015-12-01,1397.454
2015-12-02,1400.308
2015-12-03,1424.212
2015-12-04,1426.919
2015-12-07,1433.498
2015-12-08,1418.066
2015-12-09,1412.935
2015-12-10,1387.753
2015-12-11,1386.619
2015-12-14,1382.412
2015-12-15,1397.152
2015-12-16,1404.281
2015-12-17,1394.015
2015-12-18,1395.596
2015-12-21,1393.406
2015-12-22,1393.727
2015-12-23,1405.154
2015-12-24,1413.765
2015-12-25,1413.765
2015-12-28,1421.777
2015-12-29,1427.558
2015-12-30,1428.633
2015-12-31,1413.291
2016-01-01,1413.291
2016-01-04,1382.65
2016-01-05,1379.123
2016-01-06,1364.003
2016-01-07,1345.142
2016-01-08,1339.988
2016-01-11,1322.745
2016-01-12,1328.003
2016-01-13,1327.445
2016-01-14,1297.778
2016-01-15,1270.451
2016-01-18,1258.982
2016-01-19,1289.295
2016-01-20,1256.721
2016-01-21,1252.886
2016-01-22,1283.401
2016-01-25,1293.899
2016-01-26,1296.27
2016-01-27,1306.119
2016-01-28,1297.839
2016-01-29,1307.13
2016-02-01,1319.396
2016-02-02,1308.732
2016-02-03,1316.915
2016-02-04,1310.963
2016-02-05,1310.73
2016-02-08,1248.854
2016-02-09,1241.524
2016-02-10,1251.033
2016-02-11,1222.656
2016-02-12,1236.783
2016-02-15,1269.188
2016-02-16,1264.63
2016-02-17,1283.031
2016-02-18,1304.028
2016-02-19,1299.447
2016-02-22,1301.083
2016-02-23,1304.699
2016-02-24,1287.676
2016-02-25,1308.189
2016-02-26,1321.652
2016-02-29,1326.433
2016-03-01,1347.705
2016-03-02,1343.032
2016-03-03,1349.136
2016-03-04,1368.7
2016-03-07,1364.544
2016-03-08,1369.312
2016-03-09,1367.671
2016-03-10,1366.84
2016-03-11,1399.306
2016-03-14,1413.665
2016-03-15,1389.666
2016-03-16,1397.204
2016-03-17,1420.608
2016-03-18,1437.169
2016-03-21,1428.158
2016-03-22,1426.543
2016-03-23,1423.467
2016-03-24,1404.809
2016-03-25,1404.809
2016-03-28,1410.079
2016-03-29,1405.883
2016-03-30,1434.705
2016-03-31,1451.768
2016-04-01,1446.328
2016-04-04,1453.408
2016-04-05,1439.483
2016-04-06,1450.675
2016-04-07,1451.183
2016-04-08,1461.703
2016-04-11,1465.219
2016-04-12,1456.12
2016-04-13,1465.755
2016-04-14,1466.082
2016-04-15,1456.548
2016-04-18,1465.379
2016-04-19,1481.829
2016-04-20,1463.988
2016-04-21,1437.535
2016-04-22,1425.586
2016-04-25,1420.765
2016-04-26,1408.003
2016-04-27,1412.093
2016-04-28,1417.847
2016-04-29,1426.035
2016-05-02,1437.947
2016-05-03,1435.583
2016-05-04,1425.585
2016-05-05,1409.826
2016-05-06,1416.279
2016-05-09,1418.089
2016-05-10,1421.646
2016-05-11,1427.963
2016-05-12,1436.236
2016-05-13,1428.942
2016-05-16,1427.845
2016-05-17,1429.025
2016-05-18,1419.168
2016-05-19,1402.734
2016-05-20,1419.11
2016-05-23,1435.656
2016-05-24,1437.517
2016-05-25,1453.359
2016-05-26,1462.353
2016-05-27,1457.139
2016-05-30,1459.729
2016-05-31,1459.724
2016-06-01,1466.44
2016-06-02,1466.959
2016-06-03,1484.531
2016-06-06,1503.989
2016-06-07,1521.495
2016-06-08,1520.766
2016-06-09,1509.176
2016-06-10,1487.202
2016-06-13,1452.984
2016-06-14,1435.841
2016-06-15,1448.24
2016-06-16,1415.081
2016-06-17,1442.844
2016-06-20,1491.379
2016-06-21,1493.765
2016-06-22,1489.718
2016-06-23,1506.118
2016-06-24,1446.472
2016-06-27,1359.673
2016-06-28,1397.287
2016-06-29,1432.451
2016-06-30,1448.676
2016-07-01,1468.423
2016-07-04,1464.701
2016-07-05,1433.198
2016-07-06,1400.955
2016-07-07,1422.424
2016-07-08,1436.211
2016-07-11,1472.607
2016-07-12,1466.109
2016-07-13,1476.52
2016-07-14,1476.442
2016-07-15,1460.099
2016-07-18,1476.783
2016-07-19,1476.19
2016-07-20,1497.057
2016-07-21,1489.712
2016-07-22,1497.217
2016-07-25,1500.081
2016-07-26,1499.338
2016-07-27,1508.32
2016-07-28,1525.65
2016-07-29,1549.379
2016-08-01,1548.818
2016-08-02,1542.063
2016-08-03,1524.734
2016-08-04,1538.062
2016-08-05,1533.823
2016-08-08,1534.156
2016-08-09,1557.77
2016-08-10,1563.046
2016-08-11,1586.748
2016-08-12,1582.878
2016-08-15,1593.934
2016-08-16,1597.06
2016-08-17,1585.508
2016-08-18,1607.751
2016-08-19,1593.091
2016-08-22,1591.019
2016-08-23,1597.251
2016-08-24,1586.934
2016-08-25,1588.364
2016-08-26,1587.216
2016-08-29,1565.916
2016-08-30,1565.871
2016-08-31,1544.883
2016-09-01,1549.809
2016-09-02,1556.301
2016-09-05,1574.946
2016-09-06,1580.947
2016-09-07,1585.296
2016-09-08,1578.692
2016-09-09,1556.963
2016-09-12,1545.348
2016-09-13,1543.386
2016-09-14,1553.275
2016-09-15,1561.767
2016-09-16,1542.823
2016-09-19,1557.654
2016-09-20,1559.608
2016-09-21,1566.712
2016-09-22,1604.437
2016-09-23,1597.107
2016-09-26,1590.946
2016-09-27,1577.563
2016-09-28,1584.079
2016-09-29,1587.584
2016-09-30,1584.745
2016-10-03,1599.121
2016-10-04,1592.167
2016-10-05,1596.987
2016-10-06,1594.395
2016-10-07,1582.362
2016-10-10,1585.433
2016-10-11,1570.824
2016-10-12,1555.181
2016-10-13,1554.868
2016-10-14,1563.075
2016-10-17,1540.18
2016-10-18,1548.3
2016-10-19,1554.162
2016-10-20,1534.434
2016-10-21,1537.628
2016-10-24,1529.128
2016-10-25,1509.335
2016-10-26,1509.762
2016-10-27,1506.059
2016-10-28,1505.516
2016-10-31,1498.625
2016-11-01,1500.349
2016-11-02,1494.163
2016-11-03,1488.721
2016-11-04,1481.822
2016-11-07,1495.984
2016-11-08,1497.831
2016-11-09,1495.423
2016-11-10,1477.794
2016-11-11,1458.762
2016-11-14,1440.819
2016-11-15,1457.763
2016-11-16,1465.728
2016-11-17,1475.861
2016-11-18,1477.505
2016-11-21,1473.15
2016-11-22,1471.441
2016-11-23,1457.944
2016-11-24,1468.218
2016-11-25,1476.365
2016-11-28,1470.742
2016-11-29,1475.736
2016-11-30,1473.274
2016-12-01,1475.661
2016-12-02,1463.739
2016-12-05,1472.388
2016-12-06,1476.097
2016-12-07,1467.985
2016-12-08,1453.344
2016-12-09,1465.35
2016-12-12,1463.299
2016-12-13,1478.881
2016-12-14,1486.894
2016-12-15,1463.431
2016-12-16,1475.586
2016-12-19,1481.295
2016-12-20,1472.143
2016-12-21,1486.178
2016-12-22,1487.113
2016-12-23,1492.486
2016-12-26,1492.486
2016-12-27,1496.88
2016-12-28,1501.01
2016-12-29,1509.869
2016-12-30,1519.229
2017-01-02,1519.229
2017-01-03,1510.326
2017-01-04,1518.365
2017-01-05,1546.374
2017-01-06,1546.08
2017-01-09,1546.347
2017-01-10,1553.573
2017-01-11,1544.562
2017-01-12,1555.149
2017-01-13,1562.28
2017-01-16,1555.242
2017-01-17,1560.005
2017-01-18,1568.53
2017-01-19,1558.08
2017-01-20,1566.019
2017-01-23,1574.499
2017-01-24,1575.834
2017-01-25,1587.472
2017-01-26,1589.01
2017-01-27,1598.429
2017-01-30,1591.786
2017-01-31,1601.185
2017-02-01,1605.564
2017-02-02,1612.934
2017-02-03,1618.197
2017-02-06,1613.729
2017-02-07,1635.199
2017-02-08,1646.908
2017-02-09,1641.26
2017-02-10,1645.939
2017-02-13,1645.861
2017-02-14,1641.624
2017-02-15,1643.802
2017-02-16,1661.313
2017-02-17,1658.125
2017-02-20,1669.701
2017-02-21,1671.742
2017-02-22,1675.286
2017-02-23,1684.569
2017-02-24,1664.549
2017-02-27,1677.544
2017-02-28,1692.42
2017-03-01,1694.438
2017-03-02,1696.551
2017-03-03,1695.423
2017-03-06,1689.591
2017-03-07,1707.626
2017-03-08,1715.338
2017-03-09,1709.296
2017-03-10,1728.181
2017-03-13,1734.028
2017-03-14,1738.531
2017-03-15,1741.931
2017-03-16,1770.92
2017-03-17,1770.452
2017-03-20,1780.947
2017-03-21,1770.13
2017-03-22,1765.131
2017-03-23,1783.414
2017-03-24,1790.434
2017-03-27,1791.838
2017-03-28,1803.972
2017-03-29,1779.716
2017-03-30,1789.592
2017-03-31,1779.174
2017-04-03,1781.347
2017-04-04,1791.223
2017-04-05,1795.862
2017-04-06,1795.52
2017-04-07,1791.421
2017-04-10,1797.258
2017-04-11,1782.314
2017-04-12,1797.495
2017-04-13,1802.163
2017-04-14,1802.163
2017-04-17,1807.831
2017-04-18,1795.471
2017-04-19,1804.986
2017-04-20,1815.524
2017-04-21,1806.485
2017-04-24,1837.892
2017-04-25,1887.856
2017-04-26,1899.281
2017-04-27,1927.155
2017-04-28,1928.814
2017-05-01,1931.725
2017-05-02,1967.501
2017-05-03,1959.932
2017-05-04,1963.549
2017-05-05,1968.662
2017-05-08,1948.927
2017-05-09,1946.502
2017-05-10,1938.382
2017-05-11,1933.73
2017-05-12,1960.131
2017-05-15,1976.185
2017-05-16,2004.871
2017-05-17,1962.209
2017-05-18,1942.908
2017-05-19,1978.117
2017-05-22,1989.977
2017-05-23,2000.106
2017-05-24,1995.925
2017-05-25,2005.163
2017-05-26,2018.036
2017-05-29,2002.315
2017-05-30,2011.852
2017-05-31,2013.664
2017-06-01,2022.078
2017-06-02,2037.683
2017-06-05,2036.098
2017-06-06,2031.721
2017-06-07,2027.892
2017-06-08,2016.753
2017-06-09,2022.854
2017-06-12,1959.979
2017-06-13,1989.794
2017-06-14,1997.953
2017-06-15,1962.537
2017-06-16,2001.466
2017-06-19,2018.843
2017-06-20,2006.694
2017-06-21,2014.232
2017-06-22,2025.567
2017-06-23,2031.388
2017-06-26,2023.103
2017-06-27,2016.431
2017-06-28,2018.036
2017-06-29,1991.294
2017-06-30,2011.733
2017-07-03,2017.168
2017-07-04,1997.21
2017-07-05,2007.87
2017-07-06,1988.967
2017-07-07,2008.377
2017-07-10,2013.599
2017-07-11,2003.28
2017-07-12,2046.928
2017-07-13,2036.996
2017-07-14,2056.336
2017-07-17,2067.841
2017-07-18,2081.861
2017-07-19,2099.808
2017-07-20,2118.857
2017-07-21,2098.11
2017-07-24,2102.144
2017-07-25,2072.812
2017-07-26,2063.315
2017-07-27,2062.985
2017-07-28,2043.629
2017-07-31,2071.675
2017-08-01,2069.851
2017-08-02,2079.29
2017-08-03,2072.782
2017-08-04,2070.559
2017-08-07,2073.832
2017-08-08,2062.93
2017-08-09,2059.581
2017-08-10,2033.563
2017-08-11,2016.652
2017-08-14,2033.237
2017-08-15,2023.949
2017-08-16,2030.709
2017-08-17,2054.38
2017-08-18,2042.687
2017-08-21,2040.793
2017-08-22,2056.485
2017-08-23,2052.223
2017-08-24,2046.832
2017-08-25,2064.243
2017-08-28,2047.231
2017-08-29,2027.406
2017-08-30,2020.083
2017-08-31,2044.246
2017-09-01,2056.14
2017-09-04,2062.276
2017-09-05,2070.656
2017-09-06,2070.444
2017-09-07,2100.249
2017-09-08,2107.662
2017-09-11,2121.898
2017-09-12,2117.378
2017-09-13,2103.799
2017-09-14,2098.835
2017-09-15,2099.681
2017-09-18,2119.254
2017-09-19,2120.754
2017-09-20,2117.708
2017-09-21,2089.57
2017-09-22,2093.941
2017-09-25,2076.21
2017-09-26,2053.562
2017-09-27,2050.522
2017-09-28,2081.765
2017-09-29,2100.395
2017-10-02,2104.465
2017-10-03,2113.738
2017-10-04,2111.408
2017-10-05,2106.072
2017-10-06,2096.382
2017-10-09,2099.953
2017-10-10,2121.456
2017-10-11,2131.066
2017-10-12,2131.501
2017-10-13,2140.385
2017-10-16,2125.985
2017-10-17,2099.123
2017-10-18,2111.649
2017-10-19,2098.218
2017-10-20,2086.107
2017-10-23,2096.625
2017-10-24,2101.937
2017-10-25,2099.01
2017-10-26,2107.417
2017-10-27,2119.238
2017-10-30,2140.095
2017-10-31,2160.132
2017-11-01,2168.916
2017-11-02,2149.338
2017-11-03,2176.326
2017-11-06,2182.722
2017-11-07,2178.334
2017-11-08,2179.559
2017-11-09,2148.199
2017-11-10,2149.334
2017-11-13,2125.563
2017-11-14,2134.958
2017-11-15,2124.565
2017-11-16,2162.332
2017-11-17,2168.383
2017-11-20,2202.736
2017-11-21,2232.184
2017-11-22,2239.077
2017-11-23,2246.51
2017-11-24,2260.943
2017-11-27,2237.251
2017-11-28,2236.013
2017-11-29,2198.261
2017-11-30,2205.926
2017-12-01,2184.414
2017-12-04,2207.874
2017-12-05,2197.448
2017-12-06,2175.152
2017-12-07,2181.348
2017-12-08,2206.059
2017-12-11,2199.72
2017-12-12,2192.102
2017-12-13,2202.711
2017-12-14,2199.194
2017-12-15,2191.335
2017-12-18,2224.371
2017-12-19,2237.628
2017-12-20,2228.983
2017-12-21,2230.745
2017-12-22,2231.552
2017-12-25,2231.552
2017-12-26,2232.003
2017-12-27,2236.736
2017-12-28,2250.755
2017-12-29,2253.918
2018-01-01,2253.918
2018-01-02,2259.25
2018-01-03,2295.462
2018-01-04,2306.363
2018-01-05,2319.791
2018-01-08,2320.156
2018-01-09,2325.237
2018-01-10,2319.454
2018-01-11,2332.676
2018-01-12,2359.979
2018-01-15,2370.463
2018-01-16,2365.572
2018-01-17,2370.15
2018-01-18,2372.945
2018-01-19,2391.326
2018-01-22,2380.622
2018-01-23,2403.928
2018-01-24,2411.312
2018-01-25,2445.75
2018-01-26,2444.792
2018-01-29,2453.785
2018-01-30,2423.421
2018-01-31,2436.859
2018-02-01,2456.927
2018-02-02,2417.266
2018-02-05,2352.657
2018-02-06,2323.371
2018-02-07,2370.131
2018-02-08,2323.451
2018-02-09,2278.582
2018-02-12,2311.611
2018-02-13,2313.428
2018-02-14,2357.678
2018-02-15,2414.856
2018-02-16,2430.657
2018-02-19,2395.371
2018-02-20,2389.943
2018-02-21,2385.636
2018-02-22,2376.912
2018-02-23,2372.982
2018-02-26,2393.943
2018-02-27,2390.527
2018-02-28,2357.034
2018-03-01,2301.289
2018-03-02,2281.046
2018-03-05,2333.257
2018-03-06,2347.039
2018-03-07,2337.313
2018-03-08,2352.764
2018-03-09,2361.349
2018-03-12,2365.512
2018-03-13,2363.336
2018-03-14,2360.109
2018-03-15,2360.685
2018-03-16,2330.46
2018-03-19,2318.073
2018-03-20,2319.265
2018-03-21,2318.185
2018-03-22,2271.347
2018-03-23,2259.469
2018-03-26,2244.933
2018-03-27,2271.722
2018-03-28,2226.138
2018-03-29,2212.324
2018-03-30,2212.324
2018-04-02,2218.463
2018-04-03,2175.562
2018-04-04,2134.871
2018-04-05,2177.156
2018-04-06,2164.774
2018-04-09,2175.681
2018-04-10,2212.799
2018-04-11,2203.01
2018-04-12,2217.332
2018-04-13,2220.873
2018-04-16,2230.369
2018-04-17,2243.084
2018-04-18,2252.14
2018-04-19,2235.593
2018-04-20,2219.144
2018-04-23,2237.07
2018-04-24,2203.188
2018-04-25,2169.546
2018-04-26,2185.501
2018-04-27,2179.991
2018-04-30,2171.263
2018-05-01,2158.182
2018-05-02,2175.245
2018-05-03,2185.048
2018-05-04,2192.086
2018-05-07,2225.845
2018-05-08,2234.583
2018-05-09,2238.613
2018-05-10,2239.394
2018-05-11,2256.167
2018-05-14,2257.666
2018-05-15,2253.204
2018-05-16,2246.173
2018-05-17,2258.233
2018-05-18,2255.777
2018-05-21,2257.02
2018-05-22,2292.15
2018-05-23,2264.458
2018-05-24,2263.837
2018-05-25,2268.007
2018-05-28,2269.095
2018-05-29,2241.49
2018-05-30,2246.341
2018-05-31,2251.663
2018-06-01,2268.672
2018-06-04,2278.028
2018-06-05,2295.754
2018-06-06,2322.352
2018-06-07,2332.465
2018-06-08,2298.155
2018-06-11,2312.98
2018-06-12,2321.846
2018-06-13,2328.348
2018-06-14,2317.035
2018-06-15,2286.541
2018-06-18,2273.293
2018-06-19,2224.031
2018-06-20,2228.338
2018-06-21,2200.767
2018-06-22,2226.566
2018-06-25,2173.792
2018-06-26,2183.224
2018-06-27,2187.862
2018-06-28,2139.699
2018-06-29,2185.956
2018-07-02,2158.614
2018-07-03,2161.45
2018-07-04,2122.645
2018-07-05,2140.756
2018-07-06,2159.051
2018-07-09,2178.257
2018-07-10,2206.775
2018-07-11,2185.078
2018-07-12,2190.971
2018-07-13,2191.014
2018-07-16,2209.715
2018-07-17,2206.981
2018-07-18,2222.529
2018-07-19,2181.846
2018-07-20,2196.007
2018-07-23,2191.02
2018-07-24,2198.782
2018-07-25,2195.842
2018-07-26,2194.433
2018-07-27,2207.927
2018-07-30,2219.45
2018-07-31,2204.586
2018-08-01,2198.368
2018-08-02,2198.761
2018-08-03,2214.055
2018-08-06,2214.943
2018-08-07,2225.2
2018-08-08,2232.792
2018-08-09,2251.449
2018-08-10,2218.196
2018-08-13,2205.906
2018-08-14,2203.235
2018-08-15,2164.703
2018-08-16,2174.212
2018-08-17,2157.039
2018-08-20,2177.413
2018-08-21,2206.502
2018-08-22,2230.132
2018-08-23,2244.992
2018-08-24,2239.849
2018-08-27,2263.549
2018-08-28,2278.008
2018-08-29,2289.262
2018-08-30,2285.61
2018-08-31,2291.907
2018-09-03,2286.256
2018-09-04,2251.091
2018-09-05,2224.973
2018-09-06,2214.033
2018-09-07,2215.064
2018-09-10,2213.536
2018-09-11,2200.715
2018-09-12,2196.77
2018-09-13,2205.122
2018-09-14,2224.128
2018-09-17,2212.756
2018-09-18,2207.422
2018-09-19,2188.108
2018-09-20,2205.171
2018-09-21,2207.022
2018-09-24,2191.681
2018-09-25,2182.598
2018-09-26,2173.789
2018-09-27,2143.137
2018-09-28,2131.827
2018-10-01,2128.425
2018-10-02,2120.832
2018-10-03,2111.09
2018-10-04,2070.296
2018-10-05,2040.967
2018-10-08,1999.254
2018-10-09,1996.566
2018-10-10,1931.199
2018-10-11,1890.758
2018-10-12,1902.474
2018-10-15,1902.62
2018-10-16,1944.55
2018-10-17,1952.406
2018-10-18,1925.269
2018-10-19,1898.962
2018-10-22,1903.712
2018-10-23,1809.673
2018-10-24,1771.49
2018-10-25,1785.072
2018-10-26,1786.617
2018-10-29,1815.309
2018-10-30,1825.979
2018-10-31,1870.861
2018-11-01,1902.2
2018-11-02,1904.737
2018-11-05,1867.424
2018-11-06,1875.968
2018-11-07,1899.658
2018-11-08,1883.921
2018-11-09,1864.233
2018-11-12,1771.763
2018-11-13,1772.672
2018-11-14,1748.201
2018-11-15,1732.299
2018-11-16,1720.158
2018-11-19,1704.279
2018-11-20,1692.976
2018-11-21,1710.906
2018-11-22,1710.04
2018-11-23,1712.023
2018-11-26,1732.399
2018-11-27,1727.769
2018-11-28,1730.994
2018-11-29,1748.452
2018-11-30,1721.127
2018-12-03,1771.582
2018-12-04,1737.491
2018-12-05,1706.171
2018-12-06,1658.471
2018-12-07,1656.055
2018-12-10,1613.301
2018-12-11,1646.219
2018-12-12,1677.808
2018-12-13,1666.031
2018-12-14,1618.564
2018-12-17,1597.006
2018-12-18,1586.006
2018-12-19,1584.967
2018-12-20,1543.624
2018-12-21,1562.373
2018-12-24,1564.821
2018-12-25,1564.821
2018-12-26,1564.267
2018-12-27,1536.596
2018-12-28,1597.475
2018-12-31,1595.125
2019-01-01,1595.125
2019-01-02,1591.01
2019-01-03,1552.047
2019-01-04,1609.274
2019-01-07,1646.854
2019-01-08,1665.895
2019-01-09,1697.734
2019-01-10,1700.311
2019-01-11,1691.134
2019-01-14,1682.649
2019-01-15,1679.552
2019-01-16,1706.077
2019-01-17,1687.085
2019-01-18,1709.593
2019-01-21,1709.024
2019-01-22,1694.557
2019-01-23,1712.392
2019-01-24,1724.913
2019-01-25,1743.056
2019-01-28,1736.016
2019-01-29,1731.789
2019-01-30,1738.519
2019-01-31,1754.709
2019-02-01,1736.238
2019-02-04,1725.765
2019-02-05,1734.712
2019-02-06,1752.11
2019-02-07,1723.352
2019-02-08,1686.595
2019-02-11,1698.262
2019-02-12,1718.591
2019-02-13,1733.897
2019-02-14,1735.244
2019-02-15,1740.127
2019-02-18,1755.109
2019-02-19,1746.252
2019-02-20,1771.431
2019-02-21,1770.587
2019-02-22,1779.42
2019-02-25,1793.799
2019-02-26,1795.848
2019-02-27,1783.931
2019-02-28,1768.326
2019-03-01,1788.208
2019-03-04,1804.597
2019-03-05,1795.021
2019-03-06,1791.353
2019-03-07,1751.52
2019-03-08,1719.96
2019-03-11,1743.129
2019-03-12,1755.92
2019-03-13,1764.006
2019-03-14,1760.808
2019-03-15,1782.182
2019-03-18,1775.623
2019-03-19,1798.171
2019-03-20,1785.607
2019-03-21,1795.032
2019-03-22,1770.728
2019-03-25,1759.161
2019-03-26,1767.294
2019-03-27,1750.244
2019-03-28,1757.793
2019-03-29,1775.159
2019-04-01,1813.327
2019-04-02,1824.38
2019-04-03,1857.193
2019-04-04,1841.917
2019-04-05,1856.623
2019-04-08,1857.735
2019-04-09,1842.458
2019-04-10,1849.844
2019-04-11,1854.324
2019-04-12,1874.455
2019-04-15,1875.648
2019-04-16,1888.44
2019-04-17,1887.803
2019-04-18,1887.012
2019-04-19,1887.012
2019-04-22,1882.832
2019-04-23,1884.752
2019-04-24,1894.111
2019-04-25,1880.843
2019-04-26,1882.378
2019-04-29,1887.45
2019-04-30,1895.99
2019-05-01,1903.743
2019-05-02,1908.09
2019-05-03,1920.97
2019-05-06,1890.862
2019-05-07,1870.328
2019-05-08,1887.017
2019-05-09,1842.453
2019-05-10,1853.403
2019-05-13,1809.514
2019-05-14,1822.208
2019-05-15,1826.03
2019-05-16,1853.205
2019-05-17,1842.079
2019-05-20,1800.392
2019-05-21,1821.936
2019-05-22,1832.043
2019-05-23,1792.658
2019-05-24,1804.504
2019-05-27,1808.472
2019-05-28,1810.949
2019-05-29,1782.441
2019-05-30,1780.851
2019-05-31,1786.17
2019-06-03,1790.656
2019-06-04,1810.424
2019-06-05,1836.74
2019-06-06,1825.905
2019-06-07,1850.628
2019-06-10,1845.394
2019-06-11,1877.566
2019-06-12,1873.329
2019-06-13,1875.181
2019-06-14,1838.739
2019-06-17,1831.153
2019-06-18,1848.864
2019-06-19,1868.534
2019-06-20,1907.305
2019-06-21,1901.473
2019-06-24,1906.834
2019-06-25,1901.356
2019-06-26,1895.422
2019-06-27,1912.826
2019-06-28,1944.645
2019-07-01,1955.5
2019-07-02,1941.064
2019-07-03,1953.383
2019-07-04,1953.584
2019-07-05,1912.817
2019-07-08,1905.558
2019-07-09,1875.924
2019-07-10,1873.032
2019-07-11,1868.181
2019-07-12,1877.764
2019-07-15,1882.44
2019-07-16,1873.625
2019-07-17,1862.599
2019-07-18,1846.287
2019-07-19,1877.244
2019-07-22,1888.89
2019-07-23,1912.007
2019-07-24,1924.427
2019-07-25,1927.684
2019-07-26,1932.929
2019-07-29,1924.699
2019-07-30,1922.632
2019-07-31,1926.498
2019-08-01,1918.264
2019-08-02,1904.762
2019-08-05,1870.263
2019-08-06,1867.612
2019-08-07,1877.119
2019-08-08,1892.763
2019-08-09,1882.063
2019-08-12,1863.126
2019-08-13,1856.739
2019-08-14,1815.57
2019-08-15,1788.505
2019-08-16,1813.258
2019-08-19,1840.945
2019-08-20,1826.278
2019-08-21,1858.94
2019-08-22,1838.992
2019-08-23,1836.665
2019-08-26,1830.822
2019-08-27,1835.118
2019-08-28,1818.397
2019-08-29,1838.807
2019-08-30,1850.717
2019-09-02,1845.14
2019-09-03,1842.342
2019-09-04,1869.85
2019-09-05,1885.781
2019-09-06,1890.213
2019-09-09,1908.645
2019-09-10,1909.39
2019-09-11,1931.964
2019-09-12,1934.257
2019-09-13,1954.899
2019-09-16,1926.441
2019-09-17,1925.073
2019-09-18,1926.103
2019-09-19,1936.866
2019-09-20,1930.608
2019-09-23,1910.972
2019-09-24,1924.679
2019-09-25,1901.281
2019-09-26,1894.853
2019-09-27,1900.862
2019-09-30,1896.338
2019-10-01,1891.698
2019-10-02,1848.35
2019-10-03,1850.365
2019-10-04,1875.709
2019-10-07,1890.612
2019-10-08,1854.931
2019-10-09,1856.233
2019-10-10,1873.789
2019-10-11,1901.48
2019-10-14,1895.31
2019-10-15,1906.911
2019-10-16,1910.25
2019-10-17,1919.659
2019-10-18,1904.468
2019-10-21,1937.258
2019-10-22,1920.89
2019-10-23,1914.435
2019-10-24,1944.902
2019-10-25,1964.457
2019-10-28,1972.671
2019-10-29,1964.068
2019-10-30,1969.712
2019-10-31,1969.593
2019-11-01,1987.128
