Date,SPAIN IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-31,746.105
2010-09-01,776.052
2010-09-02,779.285
2010-09-03,781.319
2010-09-06,786.423
2010-09-07,770.047
2010-09-08,778.966
2010-09-09,790.74
2010-09-10,786.725
2010-09-13,801.345
2010-09-14,814.169
2010-09-15,811.83
2010-09-16,815.861
2010-09-17,809.299
2010-09-20,821.568
2010-09-21,826.66
2010-09-22,830.94
2010-09-23,826.627
2010-09-24,852.623
2010-09-27,843.681
2010-09-28,848.416
2010-09-29,847.762
2010-09-30,851.317
2010-10-01,851.312
2010-10-04,842.007
2010-10-05,866.548
2010-10-06,875.822
2010-10-07,880.881
2010-10-08,881.793
2010-10-11,876.96
2010-10-12,870.688
2010-10-13,890.236
2010-10-14,899.878
2010-10-15,900.341
2010-10-18,897.08
2010-10-19,883.986
2010-10-20,894.358
2010-10-21,910.686
2010-10-22,905.96
2010-10-25,911.701
2010-10-26,900.863
2010-10-27,889.469
2010-10-28,900.342
2010-10-29,904.931
2010-11-01,897.263
2010-11-02,910.773
2010-11-03,901.864
2010-11-04,914.732
2010-11-05,886.688
2010-11-08,876.983
2010-11-09,886.355
2010-11-10,864.785
2010-11-11,855.778
2010-11-12,857.047
2010-11-15,863.688
2010-11-16,840.224
2010-11-17,848.644
2010-11-18,862.437
2010-11-19,867.445
2010-11-22,847.753
2010-11-23,824.944
2010-11-24,832.159
2010-11-25,823.509
2010-11-26,804.457
2010-11-29,781.52
2010-11-30,774.03
2010-12-01,802.575
2010-12-02,826.07
2010-12-03,850.189
2010-12-06,839.515
2010-12-07,848.12
2010-12-08,848.233
2010-12-09,846.371
2010-12-10,850.965
2010-12-13,867.002
2010-12-14,868.727
2010-12-15,849.332
2010-12-16,840.718
2010-12-17,829.316
2010-12-20,826.51
2010-12-21,844.395
2010-12-22,844.488
2010-12-23,835.43
2010-12-24,838.723
2010-12-27,823.422
2010-12-28,824.399
2010-12-29,830.02
2010-12-30,829.236
2010-12-31,837.571
2011-01-03,835.957
2011-01-04,832.73
2011-01-05,816.474
2011-01-06,804.653
2011-01-07,795.987
2011-01-10,792.913
2011-01-11,806.08
2011-01-12,834.977
2011-01-13,860.212
2011-01-14,864.207
2011-01-17,854.336
2011-01-18,877.597
2011-01-19,882.787
2011-01-20,877.441
2011-01-21,888.682
2011-01-24,890.039
2011-01-25,886.234
2011-01-26,893.407
2011-01-27,897.544
2011-01-28,886.02
2011-01-31,896.564
2011-02-01,910.116
2011-02-02,915.727
2011-02-03,893.579
2011-02-04,892.249
2011-02-07,898.547
2011-02-08,911.499
2011-02-09,912.533
2011-02-10,894.816
2011-02-11,885.546
2011-02-14,882.511
2011-02-15,884.225
2011-02-16,892.606
2011-02-17,900.84
2011-02-18,898.526
2011-02-21,881.865
2011-02-22,877.661
2011-02-23,878.318
2011-02-24,881.777
2011-02-25,888.521
2011-02-28,892.063
2011-03-01,893.76
2011-03-02,890.581
2011-03-03,893.748
2011-03-04,899.376
2011-03-07,909.457
2011-03-08,904.314
2011-03-09,910.164
2011-03-10,893.709
2011-03-11,890.157
2011-03-14,890.684
2011-03-15,878.753
2011-03-16,863.014
2011-03-17,881.367
2011-03-18,897.144
2011-03-21,915.621
2011-03-22,921.275
2011-03-23,929.673
2011-03-24,946.052
2011-03-25,938.426
2011-03-28,939.367
2011-03-29,942.522
2011-03-30,947.09
2011-03-31,944.278
2011-04-01,950.531
2011-04-04,964.108
2011-04-05,957.544
2011-04-06,979.395
2011-04-07,969.728
2011-04-08,981.44
2011-04-11,978.37
2011-04-12,973.168
2011-04-13,980.321
2011-04-14,969.1
2011-04-15,968.288
2011-04-18,934.875
2011-04-19,947.416
2011-04-20,980.14
2011-04-21,989.312
2011-04-22,989.312
2011-04-25,988.6
2011-04-26,998.714
2011-04-27,1005.345
2011-04-28,1025.145
2011-04-29,1025.741
2011-05-02,1038.493
2011-05-03,1026.646
2011-05-04,1020.095
2011-05-05,999.307
2011-05-06,1000.006
2011-05-09,968.513
2011-05-10,979.099
2011-05-11,986.247
2011-05-12,974.831
2011-05-13,968.558
2011-05-16,972.635
2011-05-17,959.24
2011-05-18,966.435
2011-05-19,975.194
2011-05-20,956.778
2011-05-23,936.408
2011-05-24,945.047
2011-05-25,951.612
2011-05-26,953.448
2011-05-27,969.653
2011-05-30,972.733
2011-05-31,993.32
2011-06-01,989.877
2011-06-02,982.856
2011-06-03,990.697
2011-06-06,986.281
2011-06-07,987.828
2011-06-08,974.276
2011-06-09,972.973
2011-06-10,949.758
2011-06-13,953.17
2011-06-14,974.594
2011-06-15,948.703
2011-06-16,933.319
2011-06-17,948.928
2011-06-20,940.141
2011-06-21,963.741
2011-06-22,966.485
2011-06-23,932.288
2011-06-24,922.041
2011-06-27,934.649
2011-06-28,943.467
2011-06-29,964.737
2011-06-30,990.296
2011-07-01,991.422
2011-07-04,1001.956
2011-07-05,989.442
2011-07-06,974.616
2011-07-07,981.432
2011-07-08,965.367
2011-07-11,928.35
2011-07-12,916.953
2011-07-13,939.18
2011-07-14,927.895
2011-07-15,917.301
2011-07-18,903.868
2011-07-19,924.583
2011-07-20,940.673
2011-07-21,962.288
2011-07-22,972.127
2011-07-25,966.91
2011-07-26,970.446
2011-07-27,951.856
2011-07-28,945.823
2011-07-29,950.505
2011-08-01,915.959
2011-08-02,894.184
2011-08-03,889.144
2011-08-04,846.364
2011-08-05,840.954
2011-08-08,815.592
2011-08-09,818.962
2011-08-10,793.695
2011-08-11,826.141
2011-08-12,853.037
2011-08-15,867.833
2011-08-16,858.923
2011-08-17,870.394
2011-08-18,824.316
2011-08-19,813.989
2011-08-22,825.931
2011-08-23,824.633
2011-08-24,838.622
2011-08-25,831.293
2011-08-26,823.049
2011-08-29,853.145
2011-08-30,862.909
2011-08-31,887.36
2011-09-01,886.981
2011-09-02,865.388
2011-09-05,831.508
2011-09-06,820.254
2011-09-07,844.519
2011-09-08,852.768
2011-09-09,814.969
2011-09-12,793.831
2011-09-13,800.863
2011-09-14,817.55
2011-09-15,845.455
2011-09-16,849.387
2011-09-19,825.727
2011-09-20,846.693
2011-09-21,839.231
2011-09-22,794.778
2011-09-23,799.674
2011-09-26,809.697
2011-09-27,844.657
2011-09-28,838.217
2011-09-29,847.404
2011-09-30,829.069
2011-10-03,805.42
2011-10-04,784.437
2011-10-05,804.476
2011-10-06,831.107
2011-10-07,846.802
2011-10-10,871.757
2011-10-11,873.177
2011-10-12,894.291
2011-10-13,890.939
2011-10-14,908.28
2011-10-17,895.103
2011-10-18,887.542
2011-10-19,891.312
2011-10-20,879.868
2011-10-21,911.837
2011-10-24,917.528
2011-10-25,914.638
2011-10-26,907.985
2011-10-27,948.925
2011-10-28,942.542
2011-10-31,909.203
2011-11-01,859.092
2011-11-02,871.517
2011-11-03,880.293
2011-11-04,876.539
2011-11-07,878.331
2011-11-08,891.267
2011-11-09,863.913
2011-11-10,854.798
2011-11-11,886.662
2011-11-14,866.686
2011-11-15,856.391
2011-11-16,859.665
2011-11-17,856.105
2011-11-18,854.582
2011-11-21,827.089
2011-11-22,823.321
2011-11-23,796.975
2011-11-24,790.613
2011-11-25,784.923
2011-11-28,816.641
2011-11-29,816.825
2011-11-30,858.408
2011-12-01,860.079
2011-12-02,864.278
2011-12-05,876.286
2011-12-06,868.128
2011-12-07,863.411
2011-12-08,841.84
2011-12-09,863.792
2011-12-12,833.442
2011-12-13,823.283
2011-12-14,804.335
2011-12-15,814.314
2011-12-16,809.612
2011-12-19,811.791
2011-12-20,829.086
2011-12-21,821.235
2011-12-22,829.845
2011-12-23,835.833
2011-12-26,835.833
2011-12-27,838.161
2011-12-28,817.475
2011-12-29,826.564
2011-12-30,836.307
2012-01-02,851.498
2012-01-03,857.322
2012-01-04,842.364
2012-01-05,818.834
2012-01-06,813.983
2012-01-09,819.727
2012-01-10,835.386
2012-01-11,821.857
2012-01-12,827.89
2012-01-13,819.612
2012-01-16,821.815
2012-01-17,833.338
2012-01-18,832.675
2012-01-19,841.455
2012-01-20,837.97
2012-01-23,849.838
2012-01-24,845.425
2012-01-25,839.368
2012-01-26,866.903
2012-01-27,858.894
2012-01-30,847.927
2012-01-31,845.901
2012-02-01,867.715
2012-02-02,870.129
2012-02-03,873.057
2012-02-06,862.995
2012-02-07,875.326
2012-02-08,878.092
2012-02-09,884.193
2012-02-10,874.271
2012-02-13,874.321
2012-02-14,871.321
2012-02-15,862.328
2012-02-16,848.343
2012-02-17,861.494
2012-02-20,881.575
2012-02-21,876.049
2012-02-22,869.881
2012-02-23,864.216
2012-02-24,875.48
2012-02-27,873.162
2012-02-28,877.306
2012-02-29,867.067
2012-03-01,872.371
2012-03-02,867.487
2012-03-05,861.587
2012-03-06,832.714
2012-03-07,831.721
2012-03-08,852.485
2012-03-09,839.195
2012-03-12,833.437
2012-03-13,846.816
2012-03-14,840.815
2012-03-15,847.168
2012-03-16,857.292
2012-03-19,870.056
2012-03-20,870.244
2012-03-21,868.299
2012-03-22,860.021
2012-03-23,858.72
2012-03-26,861.039
2012-03-27,855.846
2012-03-28,839.12
2012-03-29,834.664
2012-03-30,849.22
2012-04-02,853.832
2012-04-03,839.605
2012-04-04,808.423
2012-04-05,804.294
2012-04-06,804.294
2012-04-09,804.756
2012-04-10,787.732
2012-04-11,801.031
2012-04-12,806.236
2012-04-13,779.795
2012-04-16,779.414
2012-04-17,794.213
2012-04-18,762.993
2012-04-19,754.159
2012-04-20,769.103
2012-04-23,742.692
2012-04-24,761.83
2012-04-25,765.448
2012-04-26,768.647
2012-04-27,778.349
2012-04-30,768.01
2012-05-01,767.4
2012-05-02,753.171
2012-05-03,760.313
2012-05-04,749.587
2012-05-07,756.624
2012-05-08,744.127
2012-05-09,727.805
2012-05-10,742.073
2012-05-11,742.676
2012-05-14,720.236
2012-05-15,711.795
2012-05-16,697.109
2012-05-17,689.75
2012-05-18,698.866
2012-05-21,699.434
2012-05-22,714.683
2012-05-23,687.486
2012-05-24,696.877
2012-05-25,695.82
2012-05-28,687.226
2012-05-29,674.832
2012-05-30,648.964
2012-05-31,644.799
2012-06-01,633.571
2012-06-04,641.974
2012-06-05,644.391
2012-06-06,656.893
2012-06-07,668.282
2012-06-08,665.765
2012-06-11,668.137
2012-06-12,663.668
2012-06-13,701.648
2012-06-14,711.559
2012-06-15,712.645
2012-06-18,706.482
2012-06-19,723.725
2012-06-20,727.498
2012-06-21,720.39
2012-06-22,714.281
2012-06-25,705.596
2012-06-26,703.001
2012-06-27,714.75
2012-06-28,709.671
2012-06-29,753.957
2012-07-02,753.702
2012-07-03,761.655
2012-07-04,753.685
2012-07-05,736.494
2012-07-06,723.889
2012-07-09,718.406
2012-07-10,725.166
2012-07-11,727.993
2012-07-12,715.383
2012-07-13,727.756
2012-07-16,728.277
2012-07-17,728.772
2012-07-18,738.397
2012-07-19,748.468
2012-07-20,718.325
2012-07-23,706.319
2012-07-24,696.308
2012-07-25,708.587
2012-07-26,737.889
2012-07-27,753.392
2012-07-30,764.062
2012-07-31,762.886
2012-08-01,754.283
2012-08-02,731.411
2012-08-03,768.021
2012-08-06,793.255
2012-08-07,798.368
2012-08-08,779.225
2012-08-09,771.921
2012-08-10,761.489
2012-08-13,763.254
2012-08-14,761.115
2012-08-15,758.79
2012-08-16,778.658
2012-08-17,778.652
2012-08-20,773.574
2012-08-21,798.727
2012-08-22,785.48
2012-08-23,786.821
2012-08-24,787.716
2012-08-27,795.036
2012-08-28,790.242
2012-08-29,792.162
2012-08-30,786.623
2012-08-31,803.566
2012-09-03,802.436
2012-09-04,799.555
2012-09-05,809.168
2012-09-06,839.596
2012-09-07,823.493
2012-09-10,823.224
2012-09-11,831.164
2012-09-12,824.77
2012-09-13,830.799
2012-09-14,859.891
2012-09-17,870.019
2012-09-18,866.427
2012-09-19,884.553
2012-09-20,886.732
2012-09-21,909.921
2012-09-24,892.15
2012-09-25,904.826
2012-09-26,878.443
2012-09-27,870.749
2012-09-28,872.051
2012-10-01,887.79
2012-10-02,896.63
2012-10-03,890.272
2012-10-04,908.72
2012-10-05,918.467
2012-10-08,911.3
2012-10-09,897.411
2012-10-10,893.87
2012-10-11,896.466
2012-10-12,890.981
2012-10-15,887.883
2012-10-16,902.468
2012-10-17,913.603
2012-10-18,912.855
2012-10-19,894.42
2012-10-22,896.771
2012-10-23,878.568
2012-10-24,884.464
2012-10-25,893.223
2012-10-26,891.925
2012-10-29,893.102
2012-10-30,903.296
2012-10-31,904.345
2012-11-01,907.874
2012-11-02,920.734
2012-11-05,903.947
2012-11-06,904.464
2012-11-07,890.963
2012-11-08,881.989
2012-11-09,893.748
2012-11-12,886.372
2012-11-13,893.585
2012-11-14,888.822
2012-11-15,888.766
2012-11-16,875.176
2012-11-19,896.412
2012-11-20,899.556
2012-11-21,896.347
2012-11-22,910.959
2012-11-23,913.216
2012-11-26,914.286
2012-11-27,913.467
2012-11-28,911.864
2012-11-29,926.274
2012-11-30,921.116
2012-12-03,917.369
2012-12-04,909.908
2012-12-05,902.033
2012-12-06,904.933
2012-12-07,898.054
2012-12-10,899.049
2012-12-11,921.819
2012-12-12,929.138
2012-12-13,930.833
2012-12-14,935.152
2012-12-17,948.932
2012-12-18,966.114
2012-12-19,981.49
2012-12-20,976.601
2012-12-21,963.379
2012-12-24,974.516
2012-12-25,974.516
2012-12-26,976.51
2012-12-27,974.631
2012-12-28,954.801
2012-12-31,959.592
2013-01-01,959.592
2013-01-02,988.417
2013-01-03,974.162
2013-01-04,971.843
2013-01-07,956.52
2013-01-08,963.773
2013-01-09,966.795
2013-01-10,976.603
2013-01-11,987.855
2013-01-14,978.933
2013-01-15,980.406
2013-01-16,977.578
2013-01-17,990.571
2013-01-18,985.705
2013-01-21,991.82
2013-01-22,994.807
2013-01-23,995.28
2013-01-24,1003.903
2013-01-25,1016.513
2013-01-28,1005.412
2013-01-29,998.017
2013-01-30,1011.627
2013-01-31,993.783
2013-02-01,990.927
2013-02-04,969.487
2013-02-05,991.284
2013-02-06,991.426
2013-02-07,977.835
2013-02-08,989.431
2013-02-11,978.52
2013-02-12,1006.999
2013-02-13,1011.039
2013-02-14,1001.219
2013-02-15,1000.22
2013-02-18,993.292
2013-02-19,1000.447
2013-02-20,999.758
2013-02-21,977.689
2013-02-22,990.715
2013-02-25,998.746
2013-02-26,973.245
2013-02-27,979.153
2013-02-28,985.157
2013-03-01,981.165
2013-03-04,980.539
2013-03-05,1005.806
2013-03-06,995.608
2013-03-07,1001.981
2013-03-08,1007.23
2013-03-11,1004.949
2013-03-12,1013.693
2013-03-13,998.462
2013-03-14,999.327
2013-03-15,996.768
2013-03-18,990.619
2013-03-19,975.437
2013-03-20,983.54
2013-03-21,974.301
2013-03-22,980.306
2013-03-25,967.268
2013-03-26,966.77
2013-03-27,957.091
2013-03-28,972.027
2013-03-29,972.027
2013-04-01,972.482
2013-04-02,982.95
2013-04-03,982.241
2013-04-04,966.741
2013-04-05,959.95
2013-04-08,963.476
2013-04-09,962.49
2013-04-10,977.839
2013-04-11,989.609
2013-04-12,988.21
2013-04-15,985.694
2013-04-16,975.849
2013-04-17,945.076
2013-04-18,945.665
2013-04-19,966.11
2013-04-22,968.957
2013-04-23,987.27
2013-04-24,996.354
2013-04-25,999.682
2013-04-26,1000.583
2013-04-29,1016.069
2013-04-30,1018.936
2013-05-01,1019.631
2013-05-02,1009.357
2013-05-03,1026.85
2013-05-06,1017.239
2013-05-07,1011.409
2013-05-08,1037.323
2013-05-09,1028.864
2013-05-10,1021.726
2013-05-13,1021.284
2013-05-14,1028.034
2013-05-15,1028.816
2013-05-16,1021.854
2013-05-17,1022.554
2013-05-20,1014.607
2013-05-21,1011.146
2013-05-22,1011.41
2013-05-23,994.373
2013-05-24,989.132
2013-05-27,996.495
2013-05-28,1002.201
2013-05-29,995.52
2013-05-30,1003.657
2013-05-31,983.457
2013-06-03,985.041
2013-06-04,987.647
2013-06-05,989.067
2013-06-06,994.409
2013-06-07,1002.465
2013-06-10,1001.709
2013-06-11,992.951
2013-06-12,1017.552
2013-06-13,1006.503
2013-06-14,1004.107
2013-06-17,1008.075
2013-06-18,1015.677
2013-06-19,1016.795
2013-06-20,975.456
2013-06-21,953.338
2013-06-24,927.404
2013-06-25,939.812
2013-06-26,957.712
2013-06-27,968.714
2013-06-28,961.589
2013-07-01,981.032
2013-07-02,972.365
2013-07-03,961.799
2013-07-04,982.752
2013-07-05,964.552
2013-07-08,981.938
2013-07-09,976.853
2013-07-10,988.218
2013-07-11,1006.005
2013-07-12,991.476
2013-07-15,1003.121
2013-07-16,1003.445
2013-07-17,1000.199
2013-07-18,1010.598
2013-07-19,1010.806
2013-07-22,1012.555
2013-07-23,1016.665
2013-07-24,1029.246
2013-07-25,1033.722
2013-07-26,1034.835
2013-07-29,1043.78
2013-07-30,1056.294
2013-07-31,1050.394
2013-08-01,1062.986
2013-08-02,1077.97
2013-08-05,1075.107
2013-08-06,1082.925
2013-08-07,1083.589
2013-08-08,1093.337
2013-08-09,1091.006
2013-08-12,1085.161
2013-08-13,1086.22
2013-08-14,1092.855
2013-08-15,1085.262
2013-08-16,1089.339
2013-08-19,1082.855
2013-08-20,1072.518
2013-08-21,1063.148
2013-08-22,1082.847
2013-08-23,1083.363
2013-08-26,1079.802
2013-08-27,1050.558
2013-08-28,1037.942
2013-08-29,1044.374
2013-08-30,1032.314
2013-09-02,1047.669
2013-09-03,1050.446
2013-09-04,1062.117
2013-09-05,1059.265
2013-09-06,1074.278
2013-09-09,1080.501
2013-09-10,1102.762
2013-09-11,1101.896
2013-09-12,1112.223
2013-09-13,1117.986
2013-09-16,1138.926
2013-09-17,1136.146
2013-09-18,1142.273
2013-09-19,1174.468
2013-09-20,1171.851
2013-09-23,1167.288
2013-09-24,1169.75
2013-09-25,1180.282
2013-09-26,1174.965
2013-09-27,1174.811
2013-09-30,1176.529
2013-10-01,1183.768
2013-10-02,1183.253
2013-10-03,1190.306
2013-10-04,1193.359
2013-10-07,1182.831
2013-10-08,1180.489
2013-10-09,1181.15
2013-10-10,1192.844
2013-10-11,1201.399
2013-10-14,1201.571
2013-10-15,1210.468
2013-10-16,1213.097
2013-10-17,1237.203
2013-10-18,1253.95
2013-10-21,1260.015
2013-10-22,1267.992
2013-10-23,1258.708
2013-10-24,1269.107
2013-10-25,1264.29
2013-10-28,1265.763
2013-10-29,1264.125
2013-10-30,1262.135
2013-10-31,1257.313
2013-11-01,1235.651
2013-11-04,1242.337
2013-11-05,1232.502
2013-11-06,1248.246
2013-11-07,1223.642
2013-11-08,1226.416
2013-11-11,1238.354
2013-11-12,1233.967
2013-11-13,1225.31
2013-11-14,1247.717
2013-11-15,1237.581
2013-11-18,1244.153
2013-11-19,1221.207
2013-11-20,1207.753
2013-11-21,1210.968
2013-11-22,1229.256
2013-11-25,1231.065
2013-11-26,1235.905
2013-11-27,1248.692
2013-11-28,1258.249
2013-11-29,1256.579
2013-12-02,1239.725
2013-12-03,1226.374
2013-12-04,1217.478
2013-12-05,1206.326
2013-12-06,1209.204
2013-12-09,1224.137
2013-12-10,1223.009
2013-12-11,1212.76
2013-12-12,1197.926
2013-12-13,1194.566
2013-12-16,1218.792
2013-12-17,1203.472
2013-12-18,1221.184
2013-12-19,1241.218
2013-12-20,1247.647
2013-12-23,1260.534
2013-12-24,1264.886
2013-12-25,1264.886
2013-12-26,1267.246
2013-12-27,1285.919
2013-12-30,1289.523
2013-12-31,1288.683
2014-01-01,1288.683
2014-01-02,1255.206
2014-01-03,1256.321
2014-01-06,1267.678
2014-01-07,1299.159
2014-01-08,1305.597
2014-01-09,1301.909
2014-01-10,1316.336
2014-01-13,1326.34
2014-01-14,1334.498
2014-01-15,1350.184
2014-01-16,1338.97
2014-01-17,1335.804
2014-01-20,1336.999
2014-01-21,1324.902
2014-01-22,1314.709
2014-01-23,1316.551
2014-01-24,1265.685
2014-01-27,1247.019
2014-01-28,1258.686
2014-01-29,1259.194
2014-01-30,1259.767
2014-01-31,1247.707
2014-02-03,1223.914
2014-02-04,1225.828
2014-02-05,1230.016
2014-02-06,1259.025
2014-02-07,1276.128
2014-02-10,1264.555
2014-02-11,1283.211
2014-02-12,1273.228
2014-02-13,1284.363
2014-02-14,1288.611
2014-02-17,1287.678
2014-02-18,1282.182
2014-02-19,1284.055
2014-02-20,1281.156
2014-02-21,1284.074
2014-02-24,1295.934
2014-02-25,1302.563
2014-02-26,1292.93
2014-02-27,1281.937
2014-02-28,1288.606
2014-03-03,1252.757
2014-03-04,1282.76
2014-03-05,1294.239
2014-03-06,1315.478
2014-03-07,1300.263
2014-03-10,1306.218
2014-03-11,1300.267
2014-03-12,1290.882
2014-03-13,1275.485
2014-03-14,1257.349
2014-03-17,1277.705
2014-03-18,1284.325
2014-03-19,1290.792
2014-03-20,1275.469
2014-03-21,1272.129
2014-03-24,1258.239
2014-03-25,1265.659
2014-03-26,1282.834
2014-03-27,1284.514
2014-03-28,1304.21
2014-03-31,1309.896
2014-04-01,1325.862
2014-04-02,1322.792
2014-04-03,1339.065
2014-04-04,1348.025
2014-04-07,1344.04
2014-04-08,1335.444
2014-04-09,1338.723
2014-04-10,1327.497
2014-04-11,1309.097
2014-04-14,1307.503
2014-04-15,1297.48
2014-04-16,1316.876
2014-04-17,1322.237
2014-04-18,1322.237
2014-04-21,1319.227
2014-04-22,1337.329
2014-04-23,1338.085
2014-04-24,1344.853
2014-04-25,1324.727
2014-04-28,1329.473
2014-04-29,1343.927
2014-04-30,1347.689
2014-05-01,1347.689
2014-05-02,1350.838
2014-05-05,1353.153
2014-05-06,1359.47
2014-05-07,1357.162
2014-05-08,1374.904
2014-05-09,1346.905
2014-05-12,1358.614
2014-05-13,1359.412
2014-05-14,1365.552
2014-05-15,1336.511
2014-05-16,1352.155
2014-05-19,1346.759
2014-05-20,1347.381
2014-05-21,1353.697
2014-05-22,1351.994
2014-05-23,1353.777
2014-05-26,1370.516
2014-05-27,1370.045
2014-05-28,1375.09
2014-05-29,1373.739
2014-05-30,1383.305
2014-06-02,1380.614
2014-06-03,1372.191
2014-06-04,1374.315
2014-06-05,1391.729
2014-06-06,1417.75
2014-06-09,1430.801
2014-06-10,1425.894
2014-06-11,1410.362
2014-06-12,1411.688
2014-06-13,1406.349
2014-06-16,1396.677
2014-06-17,1401.98
2014-06-18,1408.834
2014-06-19,1423.394
2014-06-20,1411.155
2014-06-23,1407.665
2014-06-24,1401.344
2014-06-25,1388.914
2014-06-26,1384.596
2014-06-27,1387.001
2014-06-30,1386.78
2014-07-01,1394.388
2014-07-02,1394.065
2014-07-03,1404.366
2014-07-04,1393.088
2014-07-07,1375.807
2014-07-08,1347.664
2014-07-09,1357.519
2014-07-10,1329.91
2014-07-11,1325.943
2014-07-14,1335.649
2014-07-15,1316.367
2014-07-16,1339.728
2014-07-17,1324.035
2014-07-18,1314.884
2014-07-21,1308.412
2014-07-22,1322.595
2014-07-23,1326.313
2014-07-24,1355.166
2014-07-25,1352.758
2014-07-28,1352.113
2014-07-29,1346.93
2014-07-30,1347.643
2014-07-31,1309.246
2014-08-01,1290.488
2014-08-04,1283.349
2014-08-05,1260.811
2014-08-06,1244.473
2014-08-07,1223.968
2014-08-08,1234.668
2014-08-11,1245.674
2014-08-12,1254.424
2014-08-13,1261.826
2014-08-14,1259.221
2014-08-15,1250.913
2014-08-18,1267.907
2014-08-19,1270.773
2014-08-20,1271.747
2014-08-21,1286.194
2014-08-22,1274.12
2014-08-25,1293.613
2014-08-26,1312.053
2014-08-27,1313.718
2014-08-28,1295.292
2014-08-29,1293.795
2014-09-01,1290.76
2014-09-02,1295.032
2014-09-03,1311.276
2014-09-04,1318.743
2014-09-05,1325.13
2014-09-08,1320.75
2014-09-09,1300.827
2014-09-10,1305.065
2014-09-11,1305.308
2014-09-12,1307.318
2014-09-15,1301.737
2014-09-16,1295.536
2014-09-17,1308.351
2014-09-18,1314.931
2014-09-19,1304.157
2014-09-22,1290.798
2014-09-23,1273.125
2014-09-24,1270.595
2014-09-25,1255.98
2014-09-26,1259.012
2014-09-29,1241.484
2014-09-30,1253.489
2014-10-01,1242.419
2014-10-02,1209.16
2014-10-03,1215.196
2014-10-06,1232.075
2014-10-07,1210.957
2014-10-08,1200.921
2014-10-09,1195.031
2014-10-10,1172.422
2014-10-13,1179.196
2014-10-14,1181.252
2014-10-15,1149.597
2014-10-16,1137.355
2014-10-17,1173.803
2014-10-20,1176.334
2014-10-21,1203.304
2014-10-22,1210.329
2014-10-23,1219.138
2014-10-24,1227.948
2014-10-27,1217.63
2014-10-28,1245.89
2014-10-29,1222.91
2014-10-30,1212.964
2014-10-31,1225.269
2014-11-03,1207.261
2014-11-04,1192.92
2014-11-05,1199.851
2014-11-06,1194.208
2014-11-07,1178.299
2014-11-10,1197.89
2014-11-11,1203.424
2014-11-12,1185.409
2014-11-13,1186.264
2014-11-14,1190.046
2014-11-17,1209.999
2014-11-18,1233.887
2014-11-19,1225.753
2014-11-20,1201.047
2014-11-21,1219.293
2014-11-24,1233.269
2014-11-25,1242.371
2014-11-26,1239.224
2014-11-27,1246.458
2014-11-28,1247.914
2014-12-01,1234.725
2014-12-02,1239.688
2014-12-03,1243.397
2014-12-04,1220.747
2014-12-05,1239.093
2014-12-08,1231.411
2014-12-09,1206.126
2014-12-10,1195.322
2014-12-11,1199.06
2014-12-12,1178.18
2014-12-15,1147.756
2014-12-16,1181.401
2014-12-17,1160.984
2014-12-18,1192.253
2014-12-19,1188.867
2014-12-22,1192.769
2014-12-23,1196.918
2014-12-24,1197.673
2014-12-25,1197.673
2014-12-26,1195.806
2014-12-29,1185.851
2014-12-30,1174.71
2014-12-31,1168.697
2015-01-01,1168.697
2015-01-02,1178.392
2015-01-05,1127.893
2015-01-06,1109.176
2015-01-07,1098.69
2015-01-08,1118.32
2015-01-09,1101.977
2015-01-12,1106.076
2015-01-13,1120.521
2015-01-14,1115.37
2015-01-15,1107.739
2015-01-16,1101.678
2015-01-19,1129.072
2015-01-20,1144.09
2015-01-21,1152.978
2015-01-22,1149.472
2015-01-23,1128.788
2015-01-26,1141.156
2015-01-27,1142.945
2015-01-28,1116.958
2015-01-29,1121.257
2015-01-30,1105.268
2015-02-02,1107.762
2015-02-03,1144.577
2015-02-04,1149.082
2015-02-05,1149.077
2015-02-06,1147.698
2015-02-09,1120.64
2015-02-10,1136.184
2015-02-11,1123.737
2015-02-12,1152.992
2015-02-13,1180.126
2015-02-16,1175.658
2015-02-17,1176.394
2015-02-18,1190.676
2015-02-19,1206.349
2015-02-20,1199.849
2015-02-23,1213.782
2015-02-24,1216.036
2015-02-25,1210.256
2015-02-26,1206.24
2015-02-27,1214.418
2015-03-02,1213.127
2015-03-03,1195.791
2015-03-04,1185.544
2015-03-05,1191.246
2015-03-06,1180.935
2015-03-09,1174.745
2015-03-10,1149.922
2015-03-11,1148.42
2015-03-12,1153.715
2015-03-13,1149.825
2015-03-16,1164.911
2015-03-17,1152.89
2015-03-18,1158.32
2015-03-19,1163.12
2015-03-20,1211.517
2015-03-23,1231.449
2015-03-24,1247.609
2015-03-25,1243.474
2015-03-26,1234.324
2015-03-27,1230.808
2015-03-30,1243.175
2015-03-31,1233.776
2015-04-01,1247.936
2015-04-02,1271.771
2015-04-03,1271.771
2015-04-06,1289.417
2015-04-07,1277.191
2015-04-08,1259.956
2015-04-09,1253.642
2015-04-10,1248.92
2015-04-13,1252.842
2015-04-14,1249.315
2015-04-15,1247.227
2015-04-16,1236.199
2015-04-17,1215.02
2015-04-20,1211.801
2015-04-21,1217.58
2015-04-22,1215.852
2015-04-23,1225.929
2015-04-24,1240.968
2015-04-27,1259.894
2015-04-28,1259.978
2015-04-29,1245.057
2015-04-30,1253.984
2015-05-01,1255.886
2015-05-04,1256.02
2015-05-05,1225.031
