Date,EUROPE SMALL GROWTH Small Cap
2010-09-17,713.439
2010-09-20,721.008
2010-09-21,724.874
2010-09-22,730.414
2010-09-23,727.096
2010-09-24,740.987
2010-09-27,743.468
2010-09-28,745.737
2010-09-29,748.394
2010-09-30,748.225
2010-10-01,754.088
2010-10-04,749.232
2010-10-05,763.31
2010-10-06,771.335
2010-10-07,771.922
2010-10-08,772.317
2010-10-11,776.779
2010-10-12,772.142
2010-10-13,790.406
2010-10-14,798.928
2010-10-15,794.016
2010-10-18,792.002
2010-10-19,777.802
2010-10-20,788.328
2010-10-21,796.544
2010-10-22,792.302
2010-10-25,801.409
2010-10-26,795.897
2010-10-27,784.0
2010-10-28,790.917
2010-10-29,794.113
2010-11-01,797.728
2010-11-02,806.24
2010-11-03,802.909
2010-11-04,824.936
2010-11-05,820.39
2010-11-08,813.405
2010-11-09,821.204
2010-11-10,803.029
2010-11-11,798.183
2010-11-12,795.252
2010-11-15,797.298
2010-11-16,775.889
2010-11-17,779.284
2010-11-18,795.298
2010-11-19,796.564
2010-11-22,793.222
2010-11-23,772.448
2010-11-24,779.296
2010-11-25,784.823
2010-11-26,774.78
2010-11-29,759.574
2010-11-30,754.38
2010-12-01,772.879
2010-12-02,794.144
2010-12-03,807.509
2010-12-06,807.764
2010-12-07,818.747
2010-12-08,810.355
2010-12-09,806.599
2010-12-10,810.586
2010-12-13,825.666
2010-12-14,827.001
2010-12-15,822.834
2010-12-16,815.677
2010-12-17,815.195
2010-12-20,817.605
2010-12-21,824.778
2010-12-22,825.222
2010-12-23,825.381
2010-12-24,825.403
2010-12-27,822.833
2010-12-28,824.544
2010-12-29,832.058
2010-12-30,836.72
2010-12-31,847.76
2011-01-03,847.401
2011-01-04,849.912
2011-01-05,835.503
2011-01-06,831.208
2011-01-07,828.38
2011-01-10,819.561
2011-01-11,833.788
2011-01-12,847.637
2011-01-13,855.863
2011-01-14,855.326
2011-01-17,852.413
2011-01-18,863.477
2011-01-19,858.765
2011-01-20,835.779
2011-01-21,849.057
2011-01-24,849.349
2011-01-25,843.825
2011-01-26,855.54
2011-01-27,862.474
2011-01-28,852.901
2011-01-31,853.301
2011-02-01,870.654
2011-02-02,869.02
2011-02-03,860.758
2011-02-04,860.512
2011-02-07,871.265
2011-02-08,875.389
2011-02-09,875.118
2011-02-10,863.027
2011-02-11,863.228
2011-02-14,866.139
2011-02-15,866.094
2011-02-16,865.801
2011-02-17,867.558
2011-02-18,871.351
2011-02-21,864.006
2011-02-22,859.033
2011-02-23,852.691
2011-02-24,844.41
2011-02-25,856.392
2011-02-28,868.62
2011-03-01,872.0
2011-03-02,870.719
2011-03-03,876.947
2011-03-04,881.127
2011-03-07,883.835
2011-03-08,878.616
2011-03-09,880.973
2011-03-10,858.754
2011-03-11,849.529
2011-03-14,851.789
2011-03-15,830.511
2011-03-16,823.153
2011-03-17,841.854
2011-03-18,859.042
2011-03-21,879.542
2011-03-22,878.54
2011-03-23,873.09
2011-03-24,884.59
2011-03-25,884.438
2011-03-28,884.024
2011-03-29,881.596
2011-03-30,888.999
2011-03-31,889.159
2011-04-01,895.418
2011-04-04,909.145
2011-04-05,909.574
2011-04-06,917.685
2011-04-07,909.159
2011-04-08,920.336
2011-04-11,919.312
2011-04-12,904.51
2011-04-13,913.17
2011-04-14,912.518
2011-04-15,911.666
2011-04-18,887.03
2011-04-19,900.557
2011-04-20,926.045
2011-04-21,937.102
2011-04-22,937.102
2011-04-25,934.755
2011-04-26,938.322
2011-04-27,940.832
2011-04-28,956.178
2011-04-29,960.738
2011-05-02,965.321
2011-05-03,954.165
2011-05-04,944.881
2011-05-05,927.259
2011-05-06,930.642
2011-05-09,920.402
2011-05-10,933.818
2011-05-11,931.505
2011-05-12,916.372
2011-05-13,915.865
2011-05-16,915.721
2011-05-17,902.971
2011-05-18,907.658
2011-05-19,914.399
2011-05-20,912.292
2011-05-23,889.219
2011-05-24,897.392
2011-05-25,898.507
2011-05-26,902.228
2011-05-27,919.323
2011-05-30,921.737
2011-05-31,932.861
2011-06-01,934.544
2011-06-02,927.772
2011-06-03,931.726
2011-06-06,931.966
2011-06-07,934.9
2011-06-08,916.88
2011-06-09,919.231
2011-06-10,899.921
2011-06-13,901.028
2011-06-14,912.838
2011-06-15,894.158
2011-06-16,874.702
2011-06-17,882.198
2011-06-20,873.191
2011-06-21,887.901
2011-06-22,885.992
2011-06-23,857.129
2011-06-24,858.375
2011-06-27,861.857
2011-06-28,871.341
2011-06-29,890.458
2011-06-30,907.16
2011-07-01,913.021
2011-07-04,922.075
2011-07-05,921.564
2011-07-06,911.256
2011-07-07,920.078
2011-07-08,910.195
2011-07-11,879.548
2011-07-12,872.925
2011-07-13,890.627
2011-07-14,881.564
2011-07-15,876.249
2011-07-18,853.496
2011-07-19,871.176
2011-07-20,879.397
2011-07-21,893.526
2011-07-22,900.214
2011-07-25,898.62
2011-07-26,903.869
2011-07-27,888.725
2011-07-28,876.226
2011-07-29,876.689
2011-08-01,861.267
2011-08-02,837.374
2011-08-03,821.025
2011-08-04,775.914
2011-08-05,761.879
2011-08-08,717.837
2011-08-09,739.272
2011-08-10,728.126
2011-08-11,747.378
2011-08-12,769.615
2011-08-15,790.27
2011-08-16,778.765
2011-08-17,782.024
2011-08-18,734.554
2011-08-19,731.319
2011-08-22,733.926
2011-08-23,739.275
2011-08-24,749.796
2011-08-25,744.146
2011-08-26,741.525
2011-08-29,761.041
2011-08-30,766.093
2011-08-31,788.446
2011-09-01,784.133
2011-09-02,767.875
2011-09-05,735.552
2011-09-06,725.098
2011-09-07,747.082
2011-09-08,754.613
2011-09-09,728.103
2011-09-12,705.737
2011-09-13,710.488
2011-09-14,719.387
2011-09-15,740.302
2011-09-16,745.757
2011-09-19,721.794
2011-09-20,733.436
2011-09-21,725.46
2011-09-22,682.077
2011-09-23,678.433
2011-09-26,679.725
2011-09-27,712.939
2011-09-28,705.154
2011-09-29,705.979
2011-09-30,685.631
2011-10-03,671.025
2011-10-04,644.792
2011-10-05,659.881
2011-10-06,681.44
2011-10-07,692.38
2011-10-10,712.234
2011-10-11,710.667
2011-10-12,732.017
2011-10-13,723.156
2011-10-14,739.787
2011-10-17,728.712
2011-10-18,722.895
2011-10-19,732.242
2011-10-20,716.188
2011-10-21,740.836
2011-10-24,754.732
2011-10-25,752.634
2011-10-26,749.49
2011-10-27,784.996
2011-10-28,786.706
2011-10-31,761.498
2011-11-01,722.645
2011-11-02,734.125
2011-11-03,746.511
2011-11-04,747.135
2011-11-07,741.597
2011-11-08,750.169
2011-11-09,729.084
2011-11-10,721.782
2011-11-11,748.286
2011-11-14,736.432
2011-11-15,726.034
2011-11-16,725.222
2011-11-17,712.822
2011-11-18,706.817
2011-11-21,679.428
2011-11-22,675.948
2011-11-23,659.096
2011-11-24,661.466
2011-11-25,660.718
2011-11-28,685.204
2011-11-29,692.928
2011-11-30,723.491
2011-12-01,714.376
2011-12-02,718.506
2011-12-05,728.634
2011-12-06,719.243
2011-12-07,720.862
2011-12-08,703.827
2011-12-09,707.865
2011-12-12,687.279
2011-12-13,685.815
2011-12-14,664.158
2011-12-15,671.966
2011-12-16,674.22
2011-12-19,671.337
2011-12-20,690.046
2011-12-21,686.316
2011-12-22,691.97
2011-12-23,696.77
2011-12-26,696.77
2011-12-27,698.309
2011-12-28,689.444
2011-12-29,690.687
2011-12-30,701.101
2012-01-02,706.966
2012-01-03,724.983
2012-01-04,714.662
2012-01-05,705.253
2012-01-06,705.43
2012-01-09,707.635
2012-01-10,717.625
2012-01-11,713.121
2012-01-12,722.846
2012-01-13,717.793
2012-01-16,721.574
2012-01-17,730.87
2012-01-18,739.36
2012-01-19,752.19
2012-01-20,753.76
2012-01-23,761.408
2012-01-24,751.77
2012-01-25,754.183
2012-01-26,773.224
2012-01-27,769.661
2012-01-30,758.798
2012-01-31,767.366
2012-02-01,788.833
2012-02-02,792.897
2012-02-03,800.342
2012-02-06,801.024
2012-02-07,804.159
2012-02-08,802.208
2012-02-09,806.231
2012-02-10,799.814
2012-02-13,806.171
2012-02-14,799.652
2012-02-15,803.004
2012-02-16,797.818
2012-02-17,810.824
2012-02-20,824.506
2012-02-21,819.902
2012-02-22,815.007
2012-02-23,818.239
2012-02-24,832.317
2012-02-27,826.303
2012-02-28,829.517
2012-02-29,830.222
2012-03-01,831.873
2012-03-02,825.592
2012-03-05,820.247
2012-03-06,787.488
2012-03-07,794.795
2012-03-08,818.841
2012-03-09,814.377
2012-03-12,811.451
2012-03-13,824.835
2012-03-14,819.992
2012-03-15,821.431
2012-03-16,833.261
2012-03-19,836.348
2012-03-20,825.147
2012-03-21,823.862
2012-03-22,814.484
2012-03-23,821.553
2012-03-26,839.044
2012-03-27,836.975
2012-03-28,825.436
2012-03-29,816.309
2012-03-30,829.073
2012-04-02,839.813
2012-04-03,840.068
2012-04-04,810.702
2012-04-05,809.605
2012-04-06,809.605
2012-04-09,810.009
2012-04-10,791.815
2012-04-11,801.492
2012-04-12,819.862
2012-04-13,808.548
2012-04-16,805.179
2012-04-17,822.492
2012-04-18,825.704
2012-04-19,826.015
2012-04-20,831.138
2012-04-23,808.136
2012-04-24,819.756
2012-04-25,828.266
2012-04-26,834.488
2012-04-27,843.934
2012-04-30,842.865
2012-05-01,844.319
2012-05-02,840.511
2012-05-03,841.376
2012-05-04,819.243
2012-05-07,819.507
2012-05-08,797.815
2012-05-09,788.294
2012-05-10,800.885
2012-05-11,803.383
2012-05-14,784.178
2012-05-15,774.766
2012-05-16,769.179
2012-05-17,760.808
2012-05-18,748.19
2012-05-21,755.735
2012-05-22,769.736
2012-05-23,747.871
2012-05-24,751.996
2012-05-25,747.165
2012-05-28,753.89
2012-05-29,764.561
2012-05-30,745.476
2012-05-31,741.445
2012-06-01,721.93
2012-06-04,722.015
2012-06-05,721.557
2012-06-06,741.074
2012-06-07,757.587
2012-06-08,746.591
2012-06-11,748.136
2012-06-12,741.533
2012-06-13,742.632
2012-06-14,741.902
2012-06-15,754.353
2012-06-18,753.675
2012-06-19,766.952
2012-06-20,776.833
2012-06-21,769.906
2012-06-22,756.307
2012-06-25,741.408
2012-06-26,738.422
2012-06-27,743.145
2012-06-28,737.215
2012-06-29,770.404
2012-07-02,776.763
2012-07-03,787.097
2012-07-04,782.464
2012-07-05,775.523
2012-07-06,765.614
2012-07-09,761.162
2012-07-10,767.154
2012-07-11,763.437
2012-07-12,751.251
2012-07-13,765.791
2012-07-16,768.361
2012-07-17,766.546
2012-07-18,775.174
2012-07-19,788.494
2012-07-20,778.014
2012-07-23,752.929
2012-07-24,752.004
2012-07-25,754.477
2012-07-26,777.119
2012-07-27,785.911
2012-07-30,786.618
2012-07-31,783.731
2012-08-01,782.836
2012-08-02,767.529
2012-08-03,790.054
2012-08-06,802.158
2012-08-07,805.325
2012-08-08,801.923
2012-08-09,802.041
2012-08-10,802.865
2012-08-13,800.009
2012-08-14,802.422
2012-08-15,801.109
2012-08-16,806.762
2012-08-17,809.681
2012-08-20,807.658
2012-08-21,820.213
2012-08-22,811.008
2012-08-23,814.141
2012-08-24,808.167
2012-08-27,809.287
2012-08-28,806.521
2012-08-29,808.121
2012-08-30,802.698
2012-08-31,816.126
2012-09-03,820.822
2012-09-04,813.749
2012-09-05,817.168
2012-09-06,831.983
2012-09-07,847.418
2012-09-10,846.802
2012-09-11,848.498
2012-09-12,854.473
2012-09-13,855.187
2012-09-14,881.684
2012-09-17,879.733
2012-09-18,870.077
2012-09-19,872.564
2012-09-20,865.086
2012-09-21,870.81
2012-09-24,862.828
2012-09-25,868.058
2012-09-26,846.947
2012-09-27,852.462
2012-09-28,852.686
2012-10-01,864.353
2012-10-02,866.527
2012-10-03,861.203
2012-10-04,871.403
2012-10-05,881.504
2012-10-08,868.76
2012-10-09,861.599
2012-10-10,854.556
2012-10-11,859.945
2012-10-12,859.284
2012-10-15,859.898
2012-10-16,871.374
2012-10-17,880.227
2012-10-18,880.217
2012-10-19,872.547
2012-10-22,872.482
2012-10-23,853.958
2012-10-24,857.485
2012-10-25,863.686
2012-10-26,860.407
2012-10-29,857.223
2012-10-30,863.991
2012-10-31,862.017
2012-11-01,871.913
2012-11-02,868.537
2012-11-05,860.016
2012-11-06,863.908
2012-11-07,855.842
2012-11-08,850.951
2012-11-09,845.678
2012-11-12,841.045
2012-11-13,839.095
2012-11-14,835.134
2012-11-15,829.64
2012-11-16,818.966
2012-11-19,837.535
2012-11-20,840.874
2012-11-21,842.296
2012-11-22,852.15
2012-11-23,860.244
2012-11-26,857.397
2012-11-27,858.523
2012-11-28,855.491
2012-11-29,867.039
2012-11-30,868.17
2012-12-03,872.643
2012-12-04,872.939
2012-12-05,875.061
2012-12-06,877.223
2012-12-07,874.326
2012-12-10,873.949
2012-12-11,879.842
2012-12-12,883.725
2012-12-13,883.028
2012-12-14,885.12
2012-12-17,887.417
2012-12-18,897.005
2012-12-19,906.215
2012-12-20,906.22
2012-12-21,898.452
2012-12-24,897.951
2012-12-25,897.951
2012-12-26,899.022
2012-12-27,900.756
2012-12-28,899.526
2012-12-31,902.987
2013-01-01,902.987
2013-01-02,922.379
2013-01-03,917.841
2013-01-04,915.008
2013-01-07,918.881
2013-01-08,912.682
2013-01-09,916.22
2013-01-10,925.618
2013-01-11,930.954
2013-01-14,927.967
2013-01-15,925.052
2013-01-16,923.11
2013-01-17,930.962
2013-01-18,930.176
2013-01-21,931.891
2013-01-22,930.832
2013-01-23,934.559
2013-01-24,940.274
2013-01-25,948.687
2013-01-28,944.812
2013-01-29,941.175
2013-01-30,942.173
2013-01-31,941.529
2013-02-01,959.862
2013-02-04,944.48
2013-02-05,944.32
2013-02-06,949.216
2013-02-07,943.767
2013-02-08,953.491
2013-02-11,947.865
2013-02-12,956.416
2013-02-13,961.843
2013-02-14,952.995
2013-02-15,957.28
2013-02-18,951.817
2013-02-19,962.779
2013-02-20,962.091
2013-02-21,941.195
2013-02-22,946.719
2013-02-25,944.783
2013-02-26,931.827
2013-02-27,940.094
2013-02-28,944.627
2013-03-01,935.995
2013-03-04,934.286
2013-03-05,950.231
2013-03-06,948.792
2013-03-07,954.133
2013-03-08,949.132
2013-03-11,949.294
2013-03-12,951.521
2013-03-13,946.925
2013-03-14,957.949
2013-03-15,967.236
2013-03-18,960.779
2013-03-19,952.752
2013-03-20,955.662
2013-03-21,951.269
2013-03-22,952.71
2013-03-25,948.043
2013-03-26,948.81
2013-03-27,938.857
2013-03-28,945.873
2013-03-29,945.873
2013-04-01,947.429
2013-04-02,951.437
2013-04-03,948.502
2013-04-04,936.877
2013-04-05,929.069
2013-04-08,930.747
2013-04-09,933.418
2013-04-10,949.146
2013-04-11,963.24
2013-04-12,955.687
2013-04-15,939.79
2013-04-16,935.099
2013-04-17,917.225
2013-04-18,919.272
2013-04-19,921.984
2013-04-22,917.809
2013-04-23,932.351
2013-04-24,936.361
2013-04-25,949.19
2013-04-26,949.358
2013-04-29,955.493
2013-04-30,961.003
2013-05-01,964.295
2013-05-02,956.834
2013-05-03,969.067
2013-05-06,966.325
2013-05-07,967.232
2013-05-08,982.399
2013-05-09,982.272
2013-05-10,976.372
2013-05-13,977.674
2013-05-14,978.721
2013-05-15,978.917
2013-05-16,987.545
2013-05-17,983.3
2013-05-20,988.765
2013-05-21,990.381
2013-05-22,988.222
2013-05-23,969.339
2013-05-24,971.11
2013-05-27,973.645
2013-05-28,981.913
2013-05-29,975.864
2013-05-30,984.832
2013-05-31,976.37
2013-06-03,975.308
2013-06-04,979.908
2013-06-05,970.025
2013-06-06,969.733
2013-06-07,977.558
2013-06-10,977.471
2013-06-11,968.507
2013-06-12,974.556
2013-06-13,967.706
2013-06-14,978.72
2013-06-17,984.844
2013-06-18,988.219
2013-06-19,991.263
2013-06-20,952.169
2013-06-21,937.549
2013-06-24,913.93
2013-06-25,926.606
2013-06-26,935.4
2013-06-27,943.98
2013-06-28,940.615
2013-07-01,954.933
2013-07-02,952.747
2013-07-03,948.453
2013-07-04,959.989
2013-07-05,947.72
2013-07-08,961.505
2013-07-09,963.312
2013-07-10,966.517
2013-07-11,985.979
2013-07-12,989.495
2013-07-15,991.026
2013-07-16,990.519
2013-07-17,992.989
2013-07-18,1002.247
2013-07-19,1007.087
2013-07-22,1014.779
2013-07-23,1013.419
2013-07-24,1015.083
2013-07-25,1010.731
2013-07-26,1010.902
2013-07-29,1012.526
2013-07-30,1017.288
2013-07-31,1016.316
2013-08-01,1025.233
2013-08-02,1032.5
2013-08-05,1040.095
2013-08-06,1042.458
2013-08-07,1041.585
2013-08-08,1053.472
2013-08-09,1054.562
2013-08-12,1050.714
2013-08-13,1049.601
2013-08-14,1056.74
2013-08-15,1037.191
2013-08-16,1047.784
2013-08-19,1052.947
2013-08-20,1046.96
2013-08-21,1042.543
2013-08-22,1046.624
2013-08-23,1055.514
2013-08-26,1051.04
2013-08-27,1033.715
2013-08-28,1023.145
2013-08-29,1027.775
2013-08-30,1016.448
2013-09-02,1036.848
2013-09-03,1035.848
2013-09-04,1041.651
2013-09-05,1044.417
2013-09-06,1050.281
2013-09-09,1060.654
2013-09-10,1077.775
2013-09-11,1082.096
2013-09-12,1079.913
2013-09-13,1079.5
2013-09-16,1093.203
2013-09-17,1084.027
2013-09-18,1085.017
2013-09-19,1103.647
2013-09-20,1097.462
2013-09-23,1091.726
2013-09-24,1094.817
2013-09-25,1095.895
2013-09-26,1093.103
2013-09-27,1098.123
2013-09-30,1096.97
2013-10-01,1106.19
2013-10-02,1105.385
2013-10-03,1104.535
2013-10-04,1100.621
2013-10-07,1093.944
2013-10-08,1088.895
2013-10-09,1073.364
2013-10-10,1091.186
2013-10-11,1097.694
2013-10-14,1103.498
2013-10-15,1106.911
2013-10-16,1108.046
2013-10-17,1123.638
2013-10-18,1137.544
2013-10-21,1145.767
2013-10-22,1151.7
2013-10-23,1147.048
2013-10-24,1149.129
2013-10-25,1147.363
2013-10-28,1141.521
2013-10-29,1144.27
2013-10-30,1145.633
2013-10-31,1138.53
2013-11-01,1128.813
2013-11-04,1131.904
2013-11-05,1130.674
2013-11-06,1143.087
2013-11-07,1134.233
2013-11-08,1125.73
2013-11-11,1134.752
2013-11-12,1129.363
2013-11-13,1119.281
2013-11-14,1132.891
2013-11-15,1135.897
2013-11-18,1142.029
2013-11-19,1135.837
2013-11-20,1131.136
2013-11-21,1128.387
2013-11-22,1136.676
2013-11-25,1142.569
2013-11-26,1151.515
2013-11-27,1160.987
2013-11-28,1168.611
2013-11-29,1173.749
2013-12-02,1166.894
2013-12-03,1153.368
2013-12-04,1144.89
2013-12-05,1150.651
2013-12-06,1160.885
2013-12-09,1168.423
2013-12-10,1171.611
2013-12-11,1168.323
2013-12-12,1151.09
2013-12-13,1149.749
2013-12-16,1159.934
2013-12-17,1153.499
2013-12-18,1166.232
2013-12-19,1176.501
2013-12-20,1182.248
2013-12-23,1191.552
2013-12-24,1191.271
2013-12-25,1191.271
2013-12-26,1194.178
2013-12-27,1209.203
2013-12-30,1214.593
2013-12-31,1216.899
2014-01-01,1216.899
2014-01-02,1210.583
2014-01-03,1220.878
2014-01-06,1223.969
2014-01-07,1226.305
2014-01-08,1225.313
2014-01-09,1222.755
2014-01-10,1244.602
2014-01-13,1244.854
2014-01-14,1246.803
2014-01-15,1245.415
2014-01-16,1239.425
2014-01-17,1242.472
2014-01-20,1242.105
2014-01-21,1240.814
2014-01-22,1247.452
2014-01-23,1240.802
2014-01-24,1208.706
2014-01-27,1194.7
2014-01-28,1214.028
2014-01-29,1208.626
2014-01-30,1205.976
2014-01-31,1197.376
2014-02-03,1184.844
2014-02-04,1181.553
2014-02-05,1184.508
2014-02-06,1207.202
2014-02-07,1216.99
2014-02-10,1221.13
2014-02-11,1236.43
2014-02-12,1240.767
2014-02-13,1247.471
2014-02-14,1257.958
2014-02-17,1267.985
2014-02-18,1270.836
2014-02-19,1274.378
2014-02-20,1269.782
2014-02-21,1279.331
2014-02-24,1286.251
2014-02-25,1290.352
2014-02-26,1283.129
2014-02-27,1284.326
2014-02-28,1307.502
2014-03-03,1271.936
2014-03-04,1298.078
2014-03-05,1299.33
2014-03-06,1309.98
2014-03-07,1302.039
2014-03-10,1293.213
2014-03-11,1294.759
2014-03-12,1280.893
2014-03-13,1271.27
2014-03-14,1260.9
2014-03-17,1280.774
2014-03-18,1284.934
2014-03-19,1288.366
2014-03-20,1268.599
2014-03-21,1261.826
2014-03-24,1245.628
2014-03-25,1257.868
2014-03-26,1270.354
2014-03-27,1269.249
2014-03-28,1273.904
2014-03-31,1281.45
2014-04-01,1292.739
2014-04-02,1292.922
2014-04-03,1286.357
2014-04-04,1289.308
2014-04-07,1274.514
2014-04-08,1258.913
2014-04-09,1275.006
2014-04-10,1273.843
2014-04-11,1249.041
2014-04-14,1227.211
2014-04-15,1215.129
2014-04-16,1235.004
2014-04-17,1248.466
2014-04-18,1248.466
2014-04-21,1246.521
2014-04-22,1268.726
2014-04-23,1264.283
2014-04-24,1262.927
2014-04-25,1253.662
2014-04-28,1248.218
2014-04-29,1257.077
2014-04-30,1264.495
2014-05-01,1268.082
2014-05-02,1275.161
2014-05-05,1273.665
2014-05-06,1282.787
2014-05-07,1274.547
2014-05-08,1280.698
2014-05-09,1268.402
2014-05-12,1280.289
2014-05-13,1276.977
2014-05-14,1267.055
2014-05-15,1241.964
2014-05-16,1227.498
2014-05-19,1229.947
2014-05-20,1236.229
2014-05-21,1247.139
2014-05-22,1253.877
2014-05-23,1253.433
2014-05-26,1262.59
2014-05-27,1269.745
2014-05-28,1271.749
2014-05-29,1273.025
2014-05-30,1280.199
2014-06-02,1281.947
2014-06-03,1272.429
2014-06-04,1277.866
2014-06-05,1281.255
2014-06-06,1295.632
2014-06-09,1295.004
2014-06-10,1290.61
2014-06-11,1277.649
2014-06-12,1282.184
2014-06-13,1267.351
2014-06-16,1260.312
2014-06-17,1255.401
2014-06-18,1260.265
2014-06-19,1271.64
2014-06-20,1271.249
2014-06-23,1265.804
2014-06-24,1255.438
2014-06-25,1248.559
2014-06-26,1254.85
2014-06-27,1261.139
2014-06-30,1269.35
2014-07-01,1279.103
2014-07-02,1284.464
2014-07-03,1292.638
2014-07-04,1289.51
2014-07-07,1276.967
2014-07-08,1257.382
2014-07-09,1255.539
2014-07-10,1235.621
2014-07-11,1238.469
2014-07-14,1251.261
2014-07-15,1237.818
2014-07-16,1249.789
2014-07-17,1242.773
2014-07-18,1237.175
2014-07-21,1231.915
2014-07-22,1241.68
2014-07-23,1244.862
2014-07-24,1248.033
2014-07-25,1238.771
2014-07-28,1232.92
2014-07-29,1233.453
2014-07-30,1223.675
2014-07-31,1207.557
2014-08-01,1196.497
2014-08-04,1186.36
2014-08-05,1187.264
2014-08-06,1173.09
2014-08-07,1171.188
2014-08-08,1166.478
2014-08-11,1187.941
2014-08-12,1186.426
2014-08-13,1187.784
2014-08-14,1196.44
2014-08-15,1196.15
2014-08-18,1208.556
2014-08-19,1215.909
2014-08-20,1209.917
2014-08-21,1215.847
2014-08-22,1212.468
2014-08-25,1217.468
2014-08-26,1225.111
2014-08-27,1228.99
2014-08-28,1216.356
2014-08-29,1214.036
2014-09-01,1213.498
2014-09-02,1209.995
2014-09-03,1214.674
2014-09-04,1208.465
2014-09-05,1202.321
2014-09-08,1190.666
2014-09-09,1186.142
2014-09-10,1180.102
2014-09-11,1182.11
2014-09-12,1186.664
2014-09-15,1183.378
2014-09-16,1174.358
2014-09-17,1181.976
2014-09-18,1189.98
2014-09-19,1188.854
2014-09-22,1182.677
2014-09-23,1171.946
2014-09-24,1167.961
2014-09-25,1157.66
2014-09-26,1150.39
2014-09-29,1151.734
2014-09-30,1151.741
2014-10-01,1141.081
2014-10-02,1119.825
2014-10-03,1119.853
2014-10-06,1125.503
2014-10-07,1111.753
2014-10-08,1099.132
2014-10-09,1093.949
2014-10-10,1068.927
2014-10-13,1063.876
2014-10-14,1066.976
2014-10-15,1049.434
2014-10-16,1050.834
2014-10-17,1082.899
2014-10-20,1084.099
2014-10-21,1106.441
2014-10-22,1115.514
2014-10-23,1117.8
2014-10-24,1116.63
2014-10-27,1112.317
2014-10-28,1123.468
2014-10-29,1131.997
2014-10-30,1126.818
2014-10-31,1139.07
2014-11-03,1135.249
2014-11-04,1133.784
2014-11-05,1139.141
2014-11-06,1135.32
2014-11-07,1128.348
2014-11-10,1143.347
2014-11-11,1143.292
2014-11-12,1137.353
2014-11-13,1136.519
2014-11-14,1135.713
2014-11-17,1135.978
2014-11-18,1145.991
2014-11-19,1144.576
2014-11-20,1149.207
2014-11-21,1153.485
2014-11-24,1161.478
2014-11-25,1169.652
2014-11-26,1170.381
2014-11-27,1171.62
2014-11-28,1166.343
2014-12-01,1163.442
2014-12-02,1160.504
2014-12-03,1164.295
2014-12-04,1169.475
2014-12-05,1172.833
2014-12-08,1171.741
2014-12-09,1162.619
2014-12-10,1163.12
2014-12-11,1156.869
2014-12-12,1142.783
2014-12-15,1122.997
2014-12-16,1137.691
2014-12-17,1131.833
2014-12-18,1151.926
2014-12-19,1158.783
2014-12-22,1165.488
2014-12-23,1162.16
2014-12-24,1164.396
2014-12-25,1164.396
2014-12-26,1163.438
2014-12-29,1162.001
2014-12-30,1160.362
2014-12-31,1162.441
2015-01-01,1162.441
2015-01-02,1154.758
2015-01-05,1137.034
2015-01-06,1124.687
2015-01-07,1113.14
2015-01-08,1131.143
2015-01-09,1130.896
2015-01-12,1130.674
2015-01-13,1140.384
2015-01-14,1129.604
2015-01-15,1125.452
2015-01-16,1121.011
2015-01-19,1140.225
2015-01-20,1142.002
2015-01-21,1143.973
2015-01-22,1140.763
2015-01-23,1139.228
2015-01-26,1148.804
2015-01-27,1151.02
2015-01-28,1152.239
2015-01-29,1146.293
2015-01-30,1144.57
2015-02-02,1149.998
2015-02-03,1168.24
2015-02-04,1174.664
2015-02-05,1187.398
2015-02-06,1181.398
2015-02-09,1171.155
2015-02-10,1182.798
2015-02-11,1177.238
2015-02-12,1198.442
2015-02-13,1202.964
2015-02-16,1204.328
2015-02-17,1203.02
2015-02-18,1215.563
2015-02-19,1219.556
2015-02-20,1220.128
2015-02-23,1226.813
2015-02-24,1228.942
2015-02-25,1233.356
2015-02-26,1227.475
2015-02-27,1234.667
2015-03-02,1227.851
2015-03-03,1218.952
2015-03-04,1210.767
2015-03-05,1224.933
2015-03-06,1210.741
2015-03-09,1204.909
2015-03-10,1183.115
2015-03-11,1183.039
2015-03-12,1191.095
2015-03-13,1187.046
2015-03-16,1199.486
2015-03-17,1189.461
2015-03-18,1194.039
2015-03-19,1202.019
2015-03-20,1226.1
2015-03-23,1233.929
2015-03-24,1237.771
2015-03-25,1234.936
2015-03-26,1211.59
2015-03-27,1209.926
2015-03-30,1217.575
2015-03-31,1207.603
2015-04-01,1210.475
2015-04-02,1226.478
2015-04-03,1226.478
2015-04-06,1241.051
2015-04-07,1241.811
2015-04-08,1243.217
2015-04-09,1244.284
2015-04-10,1250.888
2015-04-13,1250.489
2015-04-14,1260.726
2015-04-15,1256.421
2015-04-16,1258.848
2015-04-17,1246.637
2015-04-20,1249.821
2015-04-21,1260.556
2015-04-22,1255.541
2015-04-23,1260.694
2015-04-24,1274.032
2015-04-27,1287.567
2015-04-28,1283.697
2015-04-29,1280.799
2015-04-30,1283.973
2015-05-01,1278.899
2015-05-04,1282.052
2015-05-05,1275.201
2015-05-06,1283.571
2015-05-07,1280.911
2015-05-08,1314.86
2015-05-11,1317.593
2015-05-12,1314.57
2015-05-13,1335.03
2015-05-14,1343.878
2015-05-15,1355.025
2015-05-18,1349.529
2015-05-19,1342.942
2015-05-20,1342.052
2015-05-21,1350.379
2015-05-22,1337.862
2015-05-25,1335.933
2015-05-26,1315.773
2015-05-27,1320.511
2015-05-28,1325.23
2015-05-29,1316.978
