Date,NORWAY Standard (Large+Mid Cap)
2009-12-01,6798.374
2009-12-02,6856.932
2009-12-03,6778.374
2009-12-04,6843.638
2009-12-07,6769.281
2009-12-08,6669.825
2009-12-09,6630.483
2009-12-10,6746.32
2009-12-11,6739.465
2009-12-14,6779.989
2009-12-15,6780.28
2009-12-16,6928.877
2009-12-17,6688.626
2009-12-18,6613.378
2009-12-21,6763.403
2009-12-22,6726.268
2009-12-23,6823.327
2009-12-24,6826.198
2009-12-25,6826.198
2009-12-28,6878.88
2009-12-29,6948.038
2009-12-30,6830.852
2009-12-31,6869.932
2010-01-01,6869.932
2010-01-04,7114.608
2010-01-05,7108.647
2010-01-06,7074.899
2010-01-07,7042.364
2010-01-08,7088.161
2010-01-11,7234.609
2010-01-12,7073.152
2010-01-13,7034.895
2010-01-14,7110.529
2010-01-15,6973.452
2010-01-18,7015.916
2010-01-19,6931.913
2010-01-20,6671.004
2010-01-21,6536.194
2010-01-22,6427.484
2010-01-25,6416.159
2010-01-26,6300.319
2010-01-27,6293.448
2010-01-28,6264.182
2010-01-29,6363.69
2010-02-01,6367.386
2010-02-02,6499.482
2010-02-03,6456.209
2010-02-04,6162.502
2010-02-05,6019.165
2010-02-08,6025.425
2010-02-09,6120.71
2010-02-10,5961.047
2010-02-11,5974.22
2010-02-12,5914.279
2010-02-15,5852.703
2010-02-16,6054.998
2010-02-17,6075.259
2010-02-18,6075.837
2010-02-19,6077.695
2010-02-22,6186.031
2010-02-23,6043.621
2010-02-24,6074.988
2010-02-25,5877.379
2010-02-26,6040.348
2010-03-01,6139.433
2010-03-02,6153.707
2010-03-03,6270.561
2010-03-04,6235.704
2010-03-05,6370.361
2010-03-08,6348.558
2010-03-09,6300.347
2010-03-10,6448.437
2010-03-11,6360.608
2010-03-12,6421.331
2010-03-15,6286.606
2010-03-16,6430.608
2010-03-17,6464.743
2010-03-18,6352.507
2010-03-19,6332.415
2010-03-22,6276.115
2010-03-23,6390.754
2010-03-24,6269.67
2010-03-25,6273.234
2010-03-26,6238.17
2010-03-29,6309.658
2010-03-30,6289.341
2010-03-31,6430.656
2010-04-01,6446.458
2010-04-02,6446.458
2010-04-05,6429.248
2010-04-06,6501.8
2010-04-07,6494.726
2010-04-08,6471.265
2010-04-09,6590.428
2010-04-12,6650.445
2010-04-13,6548.624
2010-04-14,6648.433
2010-04-15,6709.277
2010-04-16,6607.384
2010-04-19,6489.162
2010-04-20,6646.009
2010-04-21,6637.382
2010-04-22,6593.846
2010-04-23,6654.842
2010-04-26,6700.653
2010-04-27,6610.829
2010-04-28,6414.572
2010-04-29,6563.837
2010-04-30,6531.684
2010-05-03,6507.3
2010-05-04,6291.152
2010-05-05,6125.95
2010-05-06,5900.151
2010-05-07,5639.515
2010-05-10,6103.586
2010-05-11,6037.972
2010-05-12,6186.183
2010-05-13,6154.714
2010-05-14,5898.332
2010-05-17,5862.535
2010-05-18,5903.65
2010-05-19,5566.409
2010-05-20,5286.122
2010-05-21,5424.37
2010-05-24,5411.639
2010-05-25,5144.35
2010-05-26,5447.438
2010-05-27,5587.412
2010-05-28,5543.044
2010-05-31,5430.19
2010-06-01,5498.091
2010-06-02,5487.036
2010-06-03,5639.599
2010-06-04,5454.653
2010-06-07,5291.638
2010-06-08,5233.171
2010-06-09,5471.324
2010-06-10,5610.633
2010-06-11,5641.727
2010-06-14,5868.235
2010-06-15,5887.047
2010-06-16,5818.946
2010-06-17,5836.399
2010-06-18,5871.929
2010-06-21,5964.386
2010-06-22,5774.516
2010-06-23,5661.028
2010-06-24,5574.316
2010-06-25,5444.4
2010-06-28,5577.053
2010-06-29,5247.391
2010-06-30,5265.609
2010-07-01,5142.143
2010-07-02,5326.235
2010-07-05,5269.161
2010-07-06,5535.575
2010-07-07,5620.286
2010-07-08,5690.691
2010-07-09,5760.106
2010-07-12,5817.541
2010-07-13,6008.467
2010-07-14,6006.228
2010-07-15,5963.567
2010-07-16,5895.765
2010-07-19,5854.353
2010-07-20,5814.645
2010-07-21,5972.924
2010-07-22,6207.758
2010-07-23,6161.047
2010-07-26,6269.867
2010-07-27,6267.956
2010-07-28,6259.521
2010-07-29,6235.371
2010-07-30,6203.642
2010-08-02,6513.73
2010-08-03,6507.094
2010-08-04,6524.031
2010-08-05,6544.783
2010-08-06,6597.497
2010-08-09,6558.248
2010-08-10,6357.192
2010-08-11,6097.771
2010-08-12,6078.916
2010-08-13,6028.125
2010-08-16,6116.235
2010-08-17,6266.568
2010-08-18,6230.374
2010-08-19,6102.756
2010-08-20,5945.335
2010-08-23,5982.504
2010-08-24,5782.268
2010-08-25,5669.998
2010-08-26,5810.997
2010-08-27,5846.541
2010-08-30,5880.259
2010-08-31,5888.276
2010-09-01,6209.942
2010-09-02,6181.265
2010-09-03,6304.728
2010-09-06,6330.676
2010-09-07,6182.545
2010-09-08,6260.363
2010-09-09,6307.448
2010-09-10,6324.301
2010-09-13,6463.867
2010-09-14,6503.597
2010-09-15,6457.292
2010-09-16,6442.659
2010-09-17,6455.001
2010-09-20,6551.948
2010-09-21,6635.67
2010-09-22,6707.809
2010-09-23,6675.227
2010-09-24,6771.476
2010-09-27,6765.094
2010-09-28,6773.496
2010-09-29,6813.252
2010-09-30,6814.657
2010-10-01,6845.933
2010-10-04,6765.427
2010-10-05,6899.587
2010-10-06,6966.168
2010-10-07,6920.164
2010-10-08,6951.018
2010-10-11,6942.843
2010-10-12,6848.093
2010-10-13,7055.872
2010-10-14,7151.233
2010-10-15,7074.515
2010-10-18,7044.713
2010-10-19,6861.413
2010-10-20,7012.42
2010-10-21,7117.327
2010-10-22,7082.758
2010-10-25,7166.79
2010-10-26,7101.502
2010-10-27,6974.175
2010-10-28,7036.436
2010-10-29,7072.738
2010-11-01,7160.635
2010-11-02,7240.339
2010-11-03,7041.04
2010-11-04,7327.856
2010-11-05,7280.38
2010-11-08,7201.635
2010-11-09,7276.012
2010-11-10,7103.718
2010-11-11,7119.239
2010-11-12,7063.903
2010-11-15,7036.787
2010-11-16,6761.196
2010-11-17,6816.357
2010-11-18,6944.489
2010-11-19,6959.039
2010-11-22,6898.991
2010-11-23,6678.644
2010-11-24,6754.928
2010-11-25,6756.993
2010-11-26,6603.252
2010-11-29,6488.591
2010-11-30,6473.958
2010-12-01,6705.913
2010-12-02,6944.35
2010-12-03,7075.18
2010-12-06,7120.064
2010-12-07,7152.207
2010-12-08,7123.605
2010-12-09,7071.312
2010-12-10,7095.439
2010-12-13,7226.037
2010-12-14,7226.735
2010-12-15,7184.407
2010-12-16,7162.289
2010-12-17,7217.673
2010-12-20,7253.711
2010-12-21,7378.154
2010-12-22,7409.476
2010-12-23,7406.954
2010-12-24,7427.845
2010-12-27,7424.763
2010-12-28,7488.88
2010-12-29,7489.373
2010-12-30,7522.838
2010-12-31,7622.107
2011-01-03,7676.842
2011-01-04,7542.431
2011-01-05,7516.92
2011-01-06,7466.562
2011-01-07,7446.162
2011-01-10,7399.184
2011-01-11,7459.752
2011-01-12,7629.209
2011-01-13,7644.271
2011-01-14,7598.724
2011-01-17,7537.064
2011-01-18,7644.407
2011-01-19,7556.827
2011-01-20,7251.96
2011-01-21,7456.408
2011-01-24,7473.124
2011-01-25,7349.971
2011-01-26,7444.903
2011-01-27,7492.028
2011-01-28,7413.785
2011-01-31,7481.527
2011-02-01,7803.486
2011-02-02,7826.713
2011-02-03,7741.384
2011-02-04,7662.399
2011-02-07,7662.067
2011-02-08,7674.71
2011-02-09,7591.165
2011-02-10,7471.393
2011-02-11,7562.49
2011-02-14,7640.71
2011-02-15,7628.575
2011-02-16,7721.623
2011-02-17,7721.74
2011-02-18,7779.579
2011-02-21,7716.975
2011-02-22,7742.038
2011-02-23,7801.274
2011-02-24,7904.284
2011-02-25,7920.51
2011-02-28,8053.751
2011-03-01,8082.368
2011-03-02,8053.892
2011-03-03,8075.227
2011-03-04,8162.09
2011-03-07,8174.727
2011-03-08,8111.818
2011-03-09,8057.048
2011-03-10,7779.453
2011-03-11,7746.854
2011-03-14,7725.529
2011-03-15,7531.502
2011-03-16,7518.908
2011-03-17,7737.747
2011-03-18,7874.031
2011-03-21,8030.598
2011-03-22,7963.628
2011-03-23,7941.518
2011-03-24,8084.57
2011-03-25,8085.042
2011-03-28,8066.378
2011-03-29,8020.883
2011-03-30,8072.212
2011-03-31,8141.486
2011-04-01,8295.032
2011-04-04,8403.316
2011-04-05,8425.063
2011-04-06,8501.785
2011-04-07,8372.954
2011-04-08,8532.768
2011-04-11,8476.879
2011-04-12,8237.601
2011-04-13,8332.964
2011-04-14,8215.87
2011-04-15,8236.903
2011-04-18,7886.022
2011-04-19,8066.225
2011-04-20,8389.406
2011-04-21,8395.906
2011-04-22,8395.906
2011-04-25,8381.352
2011-04-26,8484.106
2011-04-27,8450.007
2011-04-28,8576.644
2011-04-29,8679.157
2011-05-02,8697.784
2011-05-03,8498.894
2011-05-04,8218.752
2011-05-05,7992.656
2011-05-06,8030.145
2011-05-09,7943.541
2011-05-10,8116.019
2011-05-11,8068.67
2011-05-12,7888.968
2011-05-13,7932.276
2011-05-16,7957.719
2011-05-17,7850.185
2011-05-18,7923.35
2011-05-19,8016.84
2011-05-20,7923.446
2011-05-23,7689.854
2011-05-24,7802.919
2011-05-25,7853.81
2011-05-26,7882.956
2011-05-27,8109.846
2011-05-30,8122.049
2011-05-31,8292.045
2011-06-01,8238.499
2011-06-02,8221.6
2011-06-03,8197.671
2011-06-06,8134.907
2011-06-07,8141.399
2011-06-08,7969.439
2011-06-09,7986.48
2011-06-10,7824.218
2011-06-13,7883.151
2011-06-14,8006.072
2011-06-15,7676.265
2011-06-16,7511.899
2011-06-17,7542.269
2011-06-20,7492.811
2011-06-21,7741.471
2011-06-22,7756.841
2011-06-23,7440.664
2011-06-24,7437.985
2011-06-27,7493.473
2011-06-28,7617.661
2011-06-29,7862.309
2011-06-30,7992.81
2011-07-01,8058.358
2011-07-04,8106.102
2011-07-05,8131.597
2011-07-06,7965.816
2011-07-07,8116.729
2011-07-08,7881.761
2011-07-11,7641.83
2011-07-12,7554.857
2011-07-13,7801.553
2011-07-14,7647.888
2011-07-15,7654.079
2011-07-18,7487.527
2011-07-19,7678.634
2011-07-20,7869.059
2011-07-21,8023.678
2011-07-22,8038.56
2011-07-25,8040.083
2011-07-26,8137.931
2011-07-27,7967.834
2011-07-28,7996.772
2011-07-29,7938.513
2011-08-01,7769.598
2011-08-02,7650.919
2011-08-03,7541.909
2011-08-04,7093.642
2011-08-05,6868.202
2011-08-08,6520.585
2011-08-09,6555.365
2011-08-10,6459.306
2011-08-11,6703.888
2011-08-12,6842.4
2011-08-15,7040.935
2011-08-16,7059.587
2011-08-17,7226.353
2011-08-18,6705.475
2011-08-19,6717.961
2011-08-22,6703.495
2011-08-23,6719.231
2011-08-24,6983.524
2011-08-25,6890.202
2011-08-26,6945.935
2011-08-29,7228.665
2011-08-30,7197.93
2011-08-31,7370.924
2011-09-01,7361.475
2011-09-02,7165.302
2011-09-05,6807.858
2011-09-06,6875.198
2011-09-07,7093.236
2011-09-08,7161.41
2011-09-09,6858.423
2011-09-12,6576.726
2011-09-13,6525.629
2011-09-14,6623.593
2011-09-15,6889.37
2011-09-16,6913.584
2011-09-19,6621.615
2011-09-20,6861.275
2011-09-21,6756.764
2011-09-22,6237.755
2011-09-23,6206.032
2011-09-26,6198.71
2011-09-27,6492.205
2011-09-28,6380.002
2011-09-29,6407.176
2011-09-30,6269.75
2011-10-03,6040.818
2011-10-04,5826.07
2011-10-05,6069.226
2011-10-06,6253.142
2011-10-07,6322.219
2011-10-10,6705.876
2011-10-11,6622.027
2011-10-12,6880.516
2011-10-13,6751.964
2011-10-14,7031.543
2011-10-17,6916.956
2011-10-18,6927.064
2011-10-19,6988.683
2011-10-20,6886.767
2011-10-21,7237.626
2011-10-24,7360.394
2011-10-25,7287.181
2011-10-26,7320.81
2011-10-27,7711.887
2011-10-28,7614.054
2011-10-31,7369.065
2011-11-01,6877.552
2011-11-02,7048.325
2011-11-03,7283.373
2011-11-04,7187.585
2011-11-07,7306.841
2011-11-08,7346.044
2011-11-09,7083.34
2011-11-10,7046.986
2011-11-11,7291.662
2011-11-14,7198.271
2011-11-15,7104.914
2011-11-16,7122.941
2011-11-17,6943.722
2011-11-18,6906.08
2011-11-21,6651.558
2011-11-22,6623.898
2011-11-23,6357.34
2011-11-24,6289.903
2011-11-25,6365.998
2011-11-28,6634.695
2011-11-29,6661.79
2011-11-30,7006.622
2011-12-01,6936.728
2011-12-02,6940.313
2011-12-05,7021.599
2011-12-06,7046.708
2011-12-07,6980.506
2011-12-08,6828.807
2011-12-09,6982.513
2011-12-12,6703.882
2011-12-13,6651.364
2011-12-14,6357.311
2011-12-15,6479.847
2011-12-16,6536.922
2011-12-19,6516.507
2011-12-20,6766.079
2011-12-21,6672.187
2011-12-22,6766.59
2011-12-23,6789.467
2011-12-26,6789.467
2011-12-27,6832.339
2011-12-28,6706.64
2011-12-29,6769.004
2011-12-30,6858.934
2012-01-02,6931.087
2012-01-03,7078.518
2012-01-04,6967.987
2012-01-05,6948.79
2012-01-06,6906.118
2012-01-09,6852.965
2012-01-10,7004.415
2012-01-11,6890.309
2012-01-12,6996.039
2012-01-13,6829.662
2012-01-16,6880.066
2012-01-17,6939.252
2012-01-18,6936.869
2012-01-19,7024.492
2012-01-20,6969.332
2012-01-23,7094.514
2012-01-24,6993.554
2012-01-25,6967.977
2012-01-26,7196.381
2012-01-27,7155.471
2012-01-30,7079.519
2012-01-31,7096.436
2012-02-01,7299.238
2012-02-02,7249.351
2012-02-03,7346.527
2012-02-06,7336.504
2012-02-07,7385.034
2012-02-08,7467.614
2012-02-09,7586.568
2012-02-10,7569.988
2012-02-13,7606.615
2012-02-14,7563.215
2012-02-15,7611.891
2012-02-16,7627.536
2012-02-17,7732.085
2012-02-20,7877.488
2012-02-21,7845.044
2012-02-22,7912.775
2012-02-23,7937.143
2012-02-24,8093.499
2012-02-27,8099.159
2012-02-28,8190.905
2012-02-29,8195.03
2012-03-01,8116.954
2012-03-02,8070.03
2012-03-05,7994.632
2012-03-06,7633.359
2012-03-07,7766.553
2012-03-08,8026.227
2012-03-09,7915.256
2012-03-12,7839.824
2012-03-13,7949.494
2012-03-14,7833.518
2012-03-15,7858.642
2012-03-16,7963.154
2012-03-19,8044.501
2012-03-20,7846.589
2012-03-21,7815.939
2012-03-22,7728.119
2012-03-23,7867.007
2012-03-26,8051.85
2012-03-27,7929.826
2012-03-28,7813.907
2012-03-29,7701.059
2012-03-30,7891.463
2012-04-02,8005.445
2012-04-03,7924.634
2012-04-04,7697.545
2012-04-05,7686.299
2012-04-06,7686.299
2012-04-09,7656.514
2012-04-10,7449.26
2012-04-11,7501.69
2012-04-12,7657.613
2012-04-13,7555.212
2012-04-16,7566.055
2012-04-17,7798.427
2012-04-18,7731.372
2012-04-19,7735.351
2012-04-20,7753.046
2012-04-23,7495.07
2012-04-24,7661.861
2012-04-25,7721.266
2012-04-26,7741.323
2012-04-27,7665.228
2012-04-30,7701.251
2012-05-01,7710.673
2012-05-02,7647.737
2012-05-03,7717.632
2012-05-04,7493.311
2012-05-07,7458.85
2012-05-08,7217.818
2012-05-09,7230.198
2012-05-10,7326.51
2012-05-11,7335.929
2012-05-14,7112.815
2012-05-15,7111.403
2012-05-16,7082.138
2012-05-17,7050.586
2012-05-18,6812.121
2012-05-21,6970.502
2012-05-22,7099.381
2012-05-23,6754.485
2012-05-24,6823.158
2012-05-25,6806.991
2012-05-28,6829.38
2012-05-29,6855.182
2012-05-30,6664.611
2012-05-31,6538.552
2012-06-01,6390.86
2012-06-04,6372.389
2012-06-05,6411.552
2012-06-06,6591.558
2012-06-07,6692.213
2012-06-08,6638.676
2012-06-11,6654.506
2012-06-12,6672.028
2012-06-13,6648.185
2012-06-14,6681.158
2012-06-15,6841.831
2012-06-18,6765.445
2012-06-19,6934.951
2012-06-20,7014.935
2012-06-21,6820.621
2012-06-22,6684.082
2012-06-25,6588.492
2012-06-26,6594.796
2012-06-27,6738.605
2012-06-28,6712.435
2012-06-29,7086.619
2012-07-02,7113.416
2012-07-03,7286.579
2012-07-04,7164.855
2012-07-05,7079.375
2012-07-06,6898.795
2012-07-09,6901.661
2012-07-10,7044.204
2012-07-11,7024.554
2012-07-12,6928.135
2012-07-13,7109.686
2012-07-16,7115.174
2012-07-17,7126.468
2012-07-18,7230.957
2012-07-19,7312.86
2012-07-20,7278.637
2012-07-23,7098.277
2012-07-24,7060.414
2012-07-25,7096.297
2012-07-26,7309.989
2012-07-27,7362.074
2012-07-30,7357.833
2012-07-31,7349.912
2012-08-01,7347.274
2012-08-02,7206.742
2012-08-03,7454.757
2012-08-06,7514.79
2012-08-07,7653.818
2012-08-08,7606.241
2012-08-09,7659.53
2012-08-10,7623.377
2012-08-13,7589.967
2012-08-14,7646.396
2012-08-15,7665.226
2012-08-16,7688.019
2012-08-17,7753.188
2012-08-20,7718.298
2012-08-21,7844.946
2012-08-22,7772.206
2012-08-23,7764.882
2012-08-24,7750.998
2012-08-27,7814.77
2012-08-28,7805.119
2012-08-29,7812.587
2012-08-30,7728.298
2012-08-31,7854.294
2012-09-03,7900.819
2012-09-04,7816.321
2012-09-05,7807.297
2012-09-06,7901.797
2012-09-07,8048.39
2012-09-10,8049.549
2012-09-11,8026.591
2012-09-12,8078.31
2012-09-13,8081.445
2012-09-14,8459.437
2012-09-17,8385.604
2012-09-18,8295.657
2012-09-19,8264.237
2012-09-20,8160.321
2012-09-21,8279.618
2012-09-24,8189.683
2012-09-25,8293.111
2012-09-26,8009.419
2012-09-27,8102.134
2012-09-28,8052.711
2012-10-01,8165.93
2012-10-02,8174.758
2012-10-03,8050.658
2012-10-04,8052.444
2012-10-05,8231.523
2012-10-08,8092.057
2012-10-09,8091.048
2012-10-10,8036.988
2012-10-11,8150.997
2012-10-12,8102.236
2012-10-15,8087.502
2012-10-16,8222.153
2012-10-17,8277.876
2012-10-18,8269.015
2012-10-19,8187.405
2012-10-22,8118.61
2012-10-23,7806.213
2012-10-24,7904.742
2012-10-25,7943.784
2012-10-26,7878.178
2012-10-29,7904.999
2012-10-30,7968.699
2012-10-31,7961.728
2012-11-01,8047.369
2012-11-02,7950.005
2012-11-05,7897.572
2012-11-06,7941.789
2012-11-07,7845.494
2012-11-08,7810.281
2012-11-09,7782.381
2012-11-12,7789.32
2012-11-13,7699.725
2012-11-14,7731.984
2012-11-15,7723.083
2012-11-16,7630.041
2012-11-19,7907.079
2012-11-20,7914.34
2012-11-21,7914.407
2012-11-22,8047.08
2012-11-23,8068.868
2012-11-26,8021.541
2012-11-27,7963.209
2012-11-28,7818.456
2012-11-29,7965.757
2012-11-30,8012.103
2012-12-03,8053.291
2012-12-04,7983.964
2012-12-05,7974.596
2012-12-06,8038.792
2012-12-07,7981.581
2012-12-10,7986.92
2012-12-11,8092.627
2012-12-12,8153.644
2012-12-13,8128.39
2012-12-14,8094.987
2012-12-17,8086.797
2012-12-18,8134.562
2012-12-19,8262.201
2012-12-20,8191.907
2012-12-21,8213.655
2012-12-24,8158.54
2012-12-25,8158.54
2012-12-26,8171.811
2012-12-27,8183.919
2012-12-28,8107.445
2012-12-31,8138.184
2013-01-01,8138.184
2013-01-02,8374.024
2013-01-03,8322.124
2013-01-04,8298.245
2013-01-07,8268.5
2013-01-08,8263.438
2013-01-09,8314.708
2013-01-10,8430.984
2013-01-11,8431.871
2013-01-14,8484.788
2013-01-15,8391.225
2013-01-16,8430.092
2013-01-17,8533.479
2013-01-18,8470.594
2013-01-21,8493.471
2013-01-22,8467.609
2013-01-23,8547.517
2013-01-24,8613.758
2013-01-25,8682.102
2013-01-28,8595.034
2013-01-29,8663.512
2013-01-30,8697.589
2013-01-31,8677.917
2013-02-01,8821.761
2013-02-04,8714.427
2013-02-05,8657.661
2013-02-06,8584.869
2013-02-07,8633.141
2013-02-08,8692.121
2013-02-11,8647.046
2013-02-12,8724.908
2013-02-13,8758.893
2013-02-14,8670.318
2013-02-15,8606.531
2013-02-18,8578.366
2013-02-19,8655.903
2013-02-20,8667.361
2013-02-21,8410.121
2013-02-22,8387.417
2013-02-25,8468.369
2013-02-26,8341.969
2013-02-27,8354.612
2013-02-28,8325.45
2013-03-01,8232.635
2013-03-04,8338.678
2013-03-05,8479.361
2013-03-06,8449.89
2013-03-07,8461.262
2013-03-08,8445.773
2013-03-11,8460.187
2013-03-12,8496.756
2013-03-13,8398.575
2013-03-14,8392.455
2013-03-15,8422.949
2013-03-18,8395.296
2013-03-19,8297.745
2013-03-20,8250.732
2013-03-21,8236.97
2013-03-22,8305.229
2013-03-25,8180.761
2013-03-26,8194.241
2013-03-27,8141.985
2013-03-28,8175.069
2013-03-29,8175.069
2013-04-01,8195.866
2013-04-02,8265.869
2013-04-03,8287.789
2013-04-04,8188.291
2013-04-05,8156.322
2013-04-08,8189.156
2013-04-09,8248.132
2013-04-10,8314.233
2013-04-11,8371.686
2013-04-12,8267.525
2013-04-15,8144.458
2013-04-16,8130.16
2013-04-17,7956.691
2013-04-18,8014.851
2013-04-19,8096.074
2013-04-22,8010.562
2013-04-23,8074.317
2013-04-24,8105.692
2013-04-25,8273.83
2013-04-26,8332.676
2013-04-29,8320.421
2013-04-30,8468.005
2013-05-01,8460.51
2013-05-02,8301.052
2013-05-03,8424.28
2013-05-06,8408.967
2013-05-07,8424.04
2013-05-08,8597.57
2013-05-09,8573.763
2013-05-10,8493.475
2013-05-13,8514.761
2013-05-14,8476.604
2013-05-15,8367.441
2013-05-16,8399.768
2013-05-17,8331.792
2013-05-20,8373.421
2013-05-21,8510.975
2013-05-22,8513.12
2013-05-23,8325.624
2013-05-24,8378.878
2013-05-27,8454.366
2013-05-28,8490.519
2013-05-29,8426.475
2013-05-30,8473.268
2013-05-31,8390.449
2013-06-03,8398.512
2013-06-04,8393.003
2013-06-05,8328.093
2013-06-06,8325.475
2013-06-07,8351.046
2013-06-10,8303.449
2013-06-11,8130.958
2013-06-12,8257.656
2013-06-13,8210.19
2013-06-14,8302.102
2013-06-17,8356.424
2013-06-18,8392.089
2013-06-19,8349.796
2013-06-20,7861.712
2013-06-21,7804.945
2013-06-24,7480.074
2013-06-25,7651.172
2013-06-26,7754.111
2013-06-27,7769.928
2013-06-28,7702.706
2013-07-01,7824.498
2013-07-02,7856.419
2013-07-03,7716.502
2013-07-04,7856.97
2013-07-05,7678.917
2013-07-08,7887.893
2013-07-09,7846.709
2013-07-10,7993.83
2013-07-11,8142.353
2013-07-12,8129.87
2013-07-15,8148.608
2013-07-16,8246.003
2013-07-17,8276.018
2013-07-18,8210.621
2013-07-19,8306.059
2013-07-22,8379.042
2013-07-23,8433.915
2013-07-24,8409.895
2013-07-25,8336.565
2013-07-26,8308.389
2013-07-29,8305.761
2013-07-30,8255.169
2013-07-31,8347.086
2013-08-01,8344.324
2013-08-02,8370.092
2013-08-05,8337.433
2013-08-06,8321.081
2013-08-07,8320.767
2013-08-08,8437.874
2013-08-09,8522.367
2013-08-12,8482.936
2013-08-13,8443.315
2013-08-14,8536.58
2013-08-15,8393.394
2013-08-16,8470.46
2013-08-19,8490.599
2013-08-20,8343.947
2013-08-21,8186.901
2013-08-22,8211.897
2013-08-23,8287.985
2013-08-26,8287.418
2013-08-27,8282.582
2013-08-28,8348.988
2013-08-29,8308.898
2013-08-30,8201.135
2013-09-02,8355.54
2013-09-03,8360.264
2013-09-04,8388.874
2013-09-05,8293.539
2013-09-06,8336.059
2013-09-09,8431.223
2013-09-10,8548.316
2013-09-11,8618.892
2013-09-12,8596.807
2013-09-13,8553.431
2013-09-16,8595.729
2013-09-17,8589.697
2013-09-18,8597.392
2013-09-19,8803.252
2013-09-20,8658.508
2013-09-23,8623.004
2013-09-24,8583.413
2013-09-25,8563.856
2013-09-26,8578.638
2013-09-27,8527.657
2013-09-30,8407.41
2013-10-01,8445.587
2013-10-02,8455.813
2013-10-03,8576.98
2013-10-04,8546.831
2013-10-07,8472.244
2013-10-08,8442.654
2013-10-09,8365.479
2013-10-10,8415.054
2013-10-11,8482.251
2013-10-14,8552.599
2013-10-15,8595.014
2013-10-16,8581.224
2013-10-17,8710.084
2013-10-18,8843.936
2013-10-21,8915.413
2013-10-22,9011.011
2013-10-23,8948.573
2013-10-24,9081.224
2013-10-25,9191.963
2013-10-28,9130.901
2013-10-29,9202.861
2013-10-30,9193.832
2013-10-31,8998.391
2013-11-01,8997.452
2013-11-04,9073.596
2013-11-05,8989.807
2013-11-06,9135.404
2013-11-07,8974.828
2013-11-08,8776.47
2013-11-11,8887.168
2013-11-12,8689.061
2013-11-13,8633.625
2013-11-14,8747.701
2013-11-15,8916.197
2013-11-18,8963.415
2013-11-19,8972.958
2013-11-20,8914.814
2013-11-21,8836.565
2013-11-22,8903.048
2013-11-25,8766.017
2013-11-26,8698.954
2013-11-27,8782.994
2013-11-28,8830.786
2013-11-29,8764.612
2013-12-02,8743.535
2013-12-03,8716.976
2013-12-04,8605.353
2013-12-05,8586.237
2013-12-06,8565.466
2013-12-09,8630.526
2013-12-10,8667.417
2013-12-11,8595.159
2013-12-12,8441.539
2013-12-13,8444.518
2013-12-16,8539.783
2013-12-17,8594.936
2013-12-18,8544.18
2013-12-19,8517.127
2013-12-20,8615.774
2013-12-23,8731.003
2013-12-24,8715.103
2013-12-25,8715.103
2013-12-26,8713.969
2013-12-27,8855.402
2013-12-30,8886.918
2013-12-31,8903.251
2014-01-01,8903.251
2014-01-02,8777.382
2014-01-03,8766.105
2014-01-06,8713.289
2014-01-07,8728.407
2014-01-08,8733.499
2014-01-09,8738.96
2014-01-10,8856.372
2014-01-13,8939.325
2014-01-14,8958.834
2014-01-15,8990.249
2014-01-16,8988.041
2014-01-17,9004.521
2014-01-20,8974.294
2014-01-21,9043.188
2014-01-22,8999.229
2014-01-23,8969.456
2014-01-24,8783.548
2014-01-27,8720.555
2014-01-28,8715.168
2014-01-29,8520.123
2014-01-30,8460.314
2014-01-31,8330.778
2014-02-03,8346.918
2014-02-04,8331.89
2014-02-05,8347.882
2014-02-06,8453.79
2014-02-07,8677.877
2014-02-10,8707.806
2014-02-11,8800.182
2014-02-12,8733.12
2014-02-13,8655.042
2014-02-14,8729.33
2014-02-17,8752.49
2014-02-18,8778.443
2014-02-19,8843.675
2014-02-20,8790.819
2014-02-21,8846.993
2014-02-24,8957.818
2014-02-25,8829.274
2014-02-26,8772.157
2014-02-27,8814.422
2014-02-28,8959.171
2014-03-03,8945.624
2014-03-04,9025.945
2014-03-05,9001.169
2014-03-06,9028.561
2014-03-07,8989.304
2014-03-10,8966.829
2014-03-11,9019.581
2014-03-12,8906.337
2014-03-13,8897.811
2014-03-14,8820.202
2014-03-17,8872.238
2014-03-18,8869.019
2014-03-19,8833.699
2014-03-20,8777.066
2014-03-21,8894.069
2014-03-24,8894.346
2014-03-25,8952.117
2014-03-26,9034.454
2014-03-27,9053.607
2014-03-28,9041.109
2014-03-31,9097.498
2014-04-01,9056.005
2014-04-02,9077.149
2014-04-03,9032.166
2014-04-04,9090.872
2014-04-07,8957.67
2014-04-08,8923.962
2014-04-09,9066.483
2014-04-10,9102.911
2014-04-11,8880.18
2014-04-14,8918.784
2014-04-15,8998.968
2014-04-16,9047.395
2014-04-17,9044.899
2014-04-18,9044.899
2014-04-21,9019.484
2014-04-22,9145.672
2014-04-23,9106.113
2014-04-24,9159.449
2014-04-25,9231.232
2014-04-28,9240.552
2014-04-29,9433.55
2014-04-30,9519.101
2014-05-01,9548.519
2014-05-02,9603.116
2014-05-05,9567.577
2014-05-06,9653.384
2014-05-07,9714.106
2014-05-08,9886.543
2014-05-09,9831.244
2014-05-12,9911.896
2014-05-13,9897.575
2014-05-14,9934.046
2014-05-15,9851.882
2014-05-16,9866.205
