Date,JAPAN SMID VALUE SMID (Small+Mid Cap)
2010-09-03,805.136
2010-09-06,821.485
2010-09-07,821.322
2010-09-08,805.752
2010-09-09,812.844
2010-09-10,811.873
2010-09-13,818.708
2010-09-14,823.622
2010-09-15,808.605
2010-09-16,802.813
2010-09-17,809.915
2010-09-20,810.907
2010-09-21,813.001
2010-09-22,819.697
2010-09-23,821.496
2010-09-24,814.661
2010-09-27,822.922
2010-09-28,826.371
2010-09-29,838.076
2010-09-30,822.333
2010-10-01,824.574
2010-10-04,813.08
2010-10-05,826.659
2010-10-06,840.137
2010-10-07,849.187
2010-10-08,847.0
2010-10-11,844.678
2010-10-12,824.637
2010-10-13,824.991
2010-10-14,839.651
2010-10-15,828.663
2010-10-18,835.825
2010-10-19,832.258
2010-10-20,832.498
2010-10-21,825.763
2010-10-22,828.671
2010-10-25,831.973
2010-10-26,822.591
2010-10-27,818.857
2010-10-28,818.635
2010-10-29,825.33
2010-11-01,819.161
2010-11-02,815.285
2010-11-03,809.226
2010-11-04,829.958
2010-11-05,838.694
2010-11-08,845.916
2010-11-09,849.331
2010-11-10,837.583
2010-11-11,843.807
2010-11-12,839.132
2010-11-15,835.947
2010-11-16,828.632
2010-11-17,834.401
2010-11-18,847.411
2010-11-19,848.465
2010-11-22,855.286
2010-11-23,860.596
2010-11-24,850.804
2010-11-25,852.144
2010-11-26,844.825
2010-11-29,848.306
2010-11-30,839.975
2010-12-01,840.159
2010-12-02,854.416
2010-12-03,869.963
2010-12-06,875.998
2010-12-07,871.504
2010-12-08,869.701
2010-12-09,875.215
2010-12-10,873.836
2010-12-13,889.724
2010-12-14,898.81
2010-12-15,896.007
2010-12-16,892.19
2010-12-17,894.419
2010-12-20,893.227
2010-12-21,898.969
2010-12-22,900.482
2010-12-23,904.927
2010-12-24,900.488
2010-12-27,903.341
2010-12-28,912.053
2010-12-29,921.404
2010-12-30,917.088
2010-12-31,924.325
2011-01-03,917.65
2011-01-04,930.844
2011-01-05,917.415
2011-01-06,929.925
2011-01-07,932.607
2011-01-10,935.482
2011-01-11,930.319
2011-01-12,931.767
2011-01-13,944.342
2011-01-14,938.531
2011-01-17,939.238
2011-01-18,941.182
2011-01-19,955.107
2011-01-20,935.664
2011-01-21,922.271
2011-01-24,930.123
2011-01-25,942.896
2011-01-26,939.222
2011-01-27,936.062
2011-01-28,933.291
2011-01-31,929.411
2011-02-01,938.132
2011-02-02,950.419
2011-02-03,946.406
2011-02-04,953.937
2011-02-07,955.05
2011-02-08,961.542
2011-02-09,952.682
2011-02-10,946.338
2011-02-11,944.068
2011-02-14,952.631
2011-02-15,950.558
2011-02-16,953.086
2011-02-17,965.085
2011-02-18,966.886
2011-02-21,970.104
2011-02-22,957.237
2011-02-23,952.998
2011-02-24,946.757
2011-02-25,956.274
2011-02-28,966.676
2011-03-01,976.67
2011-03-02,958.64
2011-03-03,957.782
2011-03-04,963.209
2011-03-07,954.267
2011-03-08,943.487
2011-03-09,947.544
2011-03-10,929.441
2011-03-11,928.243
2011-03-14,860.53
2011-03-15,770.274
2011-03-16,829.514
2011-03-17,847.727
2011-03-18,852.105
2011-03-21,852.21
2011-03-22,898.386
2011-03-23,891.974
2011-03-24,890.026
2011-03-25,886.798
2011-03-28,881.848
2011-03-29,882.188
2011-03-30,893.406
2011-03-31,901.536
2011-04-01,878.926
2011-04-04,878.338
2011-04-05,857.434
2011-04-06,839.581
2011-04-07,839.322
2011-04-08,852.075
2011-04-11,856.057
2011-04-12,851.447
2011-04-13,851.863
2011-04-14,866.476
2011-04-15,862.501
2011-04-18,871.052
2011-04-19,860.581
2011-04-20,868.223
2011-04-21,879.351
2011-04-22,878.51
2011-04-25,875.387
2011-04-26,872.188
2011-04-27,867.079
2011-04-28,895.183
2011-04-29,898.713
2011-05-02,912.672
2011-05-03,915.268
2011-05-04,917.368
2011-05-05,925.11
2011-05-06,912.871
2011-05-09,908.315
2011-05-10,912.228
2011-05-11,907.497
2011-05-12,903.962
2011-05-13,890.572
2011-05-16,877.852
2011-05-17,868.003
2011-05-18,878.453
2011-05-19,866.316
2011-05-20,866.594
2011-05-23,855.311
2011-05-24,851.487
2011-05-25,850.064
2011-05-26,865.365
2011-05-27,868.308
2011-05-30,869.911
2011-05-31,879.902
2011-06-01,886.29
2011-06-02,872.75
2011-06-03,865.328
2011-06-06,861.742
2011-06-07,867.23
2011-06-08,872.093
2011-06-09,868.0
2011-06-10,871.34
2011-06-13,867.605
2011-06-14,874.926
2011-06-15,875.412
2011-06-16,864.577
2011-06-17,861.136
2011-06-20,864.784
2011-06-21,875.156
2011-06-22,892.258
2011-06-23,882.652
2011-06-24,890.621
2011-06-27,878.439
2011-06-28,886.746
2011-06-29,897.295
2011-06-30,906.667
2011-07-01,908.983
2011-07-04,920.292
2011-07-05,918.381
2011-07-06,926.536
2011-07-07,922.542
2011-07-08,932.924
2011-07-11,934.607
2011-07-12,935.174
2011-07-13,944.422
2011-07-14,938.093
2011-07-15,943.495
2011-07-18,942.84
2011-07-19,942.824
2011-07-20,948.801
2011-07-21,951.052
2011-07-22,959.504
2011-07-25,954.806
2011-07-26,960.221
2011-07-27,953.306
2011-07-28,943.166
2011-07-29,945.535
2011-08-01,966.093
2011-08-02,950.127
2011-08-03,935.365
2011-08-04,912.255
2011-08-05,890.735
2011-08-08,878.579
2011-08-09,872.868
2011-08-10,892.661
2011-08-11,888.586
2011-08-12,885.036
2011-08-15,894.736
2011-08-16,897.982
2011-08-17,901.917
2011-08-18,891.193
2011-08-19,877.828
2011-08-22,861.469
2011-08-23,875.055
2011-08-24,866.237
2011-08-25,867.947
2011-08-26,880.336
2011-08-29,884.609
2011-08-30,898.625
2011-08-31,903.374
2011-09-01,903.612
2011-09-02,898.84
2011-09-05,883.796
2011-09-06,866.41
2011-09-07,875.865
2011-09-08,879.945
2011-09-09,874.06
2011-09-12,866.485
2011-09-13,879.557
2011-09-14,868.841
2011-09-15,882.319
2011-09-16,898.874
2011-09-19,904.404
2011-09-20,886.626
2011-09-21,887.705
2011-09-22,878.849
2011-09-23,879.425
2011-09-26,860.994
2011-09-27,881.435
2011-09-28,906.913
2011-09-29,916.393
2011-09-30,913.757
2011-10-03,903.167
2011-10-04,888.526
2011-10-05,869.118
2011-10-06,883.074
2011-10-07,886.123
2011-10-10,886.469
2011-10-11,900.76
2011-10-12,890.356
2011-10-13,900.172
2011-10-14,878.991
2011-10-17,900.095
2011-10-18,888.55
2011-10-19,889.847
2011-10-20,882.951
2011-10-21,888.908
2011-10-24,900.113
2011-10-25,892.922
2011-10-26,889.644
2011-10-27,906.961
2011-10-28,911.892
2011-10-31,880.521
2011-11-01,868.9
2011-11-02,856.953
2011-11-03,857.667
2011-11-04,868.631
2011-11-07,866.41
2011-11-08,856.05
2011-11-09,868.982
2011-11-10,853.859
2011-11-11,855.273
2011-11-14,862.809
2011-11-15,856.22
2011-11-16,847.059
2011-11-17,851.58
2011-11-18,846.486
2011-11-21,845.68
2011-11-22,846.635
2011-11-23,842.1
2011-11-24,830.982
2011-11-25,823.284
2011-11-28,824.827
2011-11-29,845.437
2011-11-30,848.966
2011-12-01,857.007
2011-12-02,859.348
2011-12-05,868.336
2011-12-06,853.384
2011-12-07,869.354
2011-12-08,868.423
2011-12-09,861.861
2011-12-12,870.732
2011-12-13,864.269
2011-12-14,858.016
2011-12-15,846.969
2011-12-16,846.347
2011-12-19,836.764
2011-12-20,843.335
2011-12-21,848.604
2011-12-22,841.358
2011-12-23,841.25
2011-12-26,843.796
2011-12-27,846.053
2011-12-28,842.987
2011-12-29,846.155
2011-12-30,865.317
2012-01-02,865.317
2012-01-03,867.46
2012-01-04,883.756
2012-01-05,871.25
2012-01-06,863.251
2012-01-09,866.228
2012-01-10,868.26
2012-01-11,870.174
2012-01-12,864.105
2012-01-13,868.799
2012-01-16,863.159
2012-01-17,870.961
2012-01-18,876.373
2012-01-19,881.665
2012-01-20,895.952
2012-01-23,900.836
2012-01-24,890.0
2012-01-25,894.729
2012-01-26,903.001
2012-01-27,905.524
2012-01-30,905.41
2012-01-31,906.994
2012-02-01,912.604
2012-02-02,915.102
2012-02-03,905.364
2012-02-06,912.569
2012-02-07,911.226
2012-02-08,920.083
2012-02-09,915.995
2012-02-10,906.47
2012-02-13,910.919
2012-02-14,905.83
2012-02-15,920.489
2012-02-16,910.999
2012-02-17,915.242
2012-02-20,918.999
2012-02-21,915.359
2012-02-22,922.217
2012-02-23,934.265
2012-02-24,933.429
2012-02-27,938.838
2012-02-28,940.304
2012-02-29,928.047
2012-03-01,920.664
2012-03-02,926.634
2012-03-05,923.163
2012-03-06,928.07
2012-03-07,927.472
2012-03-08,933.847
2012-03-09,935.594
2012-03-12,933.027
2012-03-13,925.863
2012-03-14,924.611
2012-03-15,934.89
2012-03-16,938.01
2012-03-19,939.66
2012-03-20,936.008
2012-03-21,925.543
2012-03-22,938.662
2012-03-23,932.72
2012-03-26,925.225
2012-03-27,943.818
2012-03-28,947.357
2012-03-29,952.092
2012-03-30,949.881
2012-04-02,949.448
2012-04-03,941.221
2012-04-04,922.639
2012-04-05,917.826
2012-04-06,912.328
2012-04-09,911.357
2012-04-10,914.557
2012-04-11,907.011
2012-04-12,913.391
2012-04-13,918.326
2012-04-16,913.298
2012-04-17,909.883
2012-04-18,923.222
2012-04-19,911.621
2012-04-20,911.478
2012-04-23,912.821
2012-04-24,905.57
2012-04-25,908.564
2012-04-26,916.158
2012-04-27,912.839
2012-04-30,919.756
2012-05-01,904.535
2012-05-02,912.287
2012-05-03,910.017
2012-05-04,915.714
2012-05-07,890.011
2012-05-08,897.454
2012-05-09,886.629
2012-05-10,884.377
2012-05-11,872.255
2012-05-14,868.305
2012-05-15,854.148
2012-05-16,836.683
2012-05-17,857.244
2012-05-18,835.662
2012-05-21,837.029
2012-05-22,839.058
2012-05-23,830.95
2012-05-24,829.824
2012-05-25,824.989
2012-05-28,820.577
2012-05-29,830.825
2012-05-30,831.445
2012-05-31,835.712
2012-06-01,821.922
2012-06-04,803.182
2012-06-05,815.345
2012-06-06,822.162
2012-06-07,829.331
2012-06-08,814.273
2012-06-11,830.401
2012-06-12,824.814
2012-06-13,828.153
2012-06-14,827.277
2012-06-15,833.855
2012-06-18,849.232
2012-06-19,842.77
2012-06-20,853.446
2012-06-21,851.129
2012-06-22,846.301
2012-06-25,850.301
2012-06-26,844.51
2012-06-27,851.501
2012-06-28,867.912
2012-06-29,874.546
2012-07-02,879.301
2012-07-03,879.279
2012-07-04,880.314
2012-07-05,877.278
2012-07-06,878.384
2012-07-09,868.948
2012-07-10,864.003
2012-07-11,856.902
2012-07-12,850.585
2012-07-13,852.581
2012-07-16,857.67
2012-07-17,848.135
2012-07-18,842.605
2012-07-19,852.432
2012-07-20,838.005
2012-07-23,822.381
2012-07-24,823.463
2012-07-25,809.935
2012-07-26,822.225
2012-07-27,830.978
2012-07-30,843.828
2012-07-31,847.76
2012-08-01,836.648
2012-08-02,838.574
2012-08-03,821.372
2012-08-06,834.762
2012-08-07,839.116
2012-08-08,849.344
2012-08-09,851.155
2012-08-10,851.915
2012-08-13,849.821
2012-08-14,851.67
2012-08-15,846.359
2012-08-16,852.152
2012-08-17,858.111
2012-08-20,858.77
2012-08-21,859.809
2012-08-22,857.846
2012-08-23,868.421
2012-08-24,857.9
2012-08-27,855.995
2012-08-28,846.58
2012-08-29,847.823
2012-08-30,841.349
2012-08-31,831.554
2012-09-03,829.757
2012-09-04,825.372
2012-09-05,815.315
2012-09-06,806.247
2012-09-07,831.648
2012-09-10,831.538
2012-09-11,830.14
2012-09-12,840.084
2012-09-13,847.661
2012-09-14,850.117
2012-09-17,844.832
2012-09-18,852.619
2012-09-19,862.912
2012-09-20,851.498
2012-09-21,854.905
2012-09-24,856.159
2012-09-25,864.44
2012-09-26,858.917
2012-09-27,862.378
2012-09-28,853.139
2012-10-01,843.767
2012-10-02,839.106
2012-10-03,827.492
2012-10-04,836.46
2012-10-05,839.501
2012-10-08,845.247
2012-10-09,834.608
2012-10-10,820.85
2012-10-11,815.013
2012-10-12,823.77
2012-10-15,824.762
2012-10-16,834.254
2012-10-17,844.955
2012-10-18,850.259
2012-10-19,851.341
2012-10-22,847.582
2012-10-23,843.92
2012-10-24,837.303
2012-10-25,842.836
2012-10-26,839.473
2012-10-29,839.049
2012-10-30,834.049
2012-10-31,839.065
2012-11-01,842.885
2012-11-02,849.401
2012-11-05,847.261
2012-11-06,840.448
2012-11-07,843.196
2012-11-08,833.307
2012-11-09,831.146
2012-11-12,822.052
2012-11-13,822.45
2012-11-14,818.2
2012-11-15,827.514
2012-11-16,838.28
2012-11-19,849.539
2012-11-20,843.291
2012-11-21,842.501
2012-11-22,852.933
2012-11-23,854.745
2012-11-26,860.858
2012-11-27,861.637
2012-11-28,852.841
2012-11-29,858.653
2012-11-30,855.458
2012-12-03,858.659
2012-12-04,863.207
2012-12-05,857.785
2012-12-06,867.648
2012-12-07,870.904
2012-12-10,868.342
2012-12-11,865.394
2012-12-12,866.68
2012-12-13,869.577
2012-12-14,875.639
2012-12-17,884.449
2012-12-18,889.218
2012-12-19,907.949
2012-12-20,908.153
2012-12-21,905.614
2012-12-24,898.404
2012-12-25,903.212
2012-12-26,910.942
2012-12-27,917.529
2012-12-28,919.964
2012-12-31,916.027
2013-01-01,916.027
2013-01-02,908.618
2013-01-03,912.071
2013-01-04,929.231
2013-01-07,923.001
2013-01-08,915.802
2013-01-09,915.611
2013-01-10,923.699
2013-01-11,924.322
2013-01-14,922.561
2013-01-15,933.973
2013-01-16,917.093
2013-01-17,904.449
2013-01-18,923.025
2013-01-21,922.039
2013-01-22,929.304
2013-01-23,914.243
2013-01-24,908.569
2013-01-25,915.35
2013-01-28,914.97
2013-01-29,920.836
2013-01-30,928.803
2013-01-31,936.157
2013-02-01,924.068
2013-02-04,932.651
2013-02-05,909.57
2013-02-06,936.022
2013-02-07,943.433
2013-02-08,937.2
2013-02-11,930.229
2013-02-12,939.52
2013-02-13,920.064
2013-02-14,922.993
2013-02-15,904.433
2013-02-18,924.519
2013-02-19,931.462
2013-02-20,941.384
2013-02-21,943.862
2013-02-22,940.293
2013-02-25,952.459
2013-02-26,962.993
2013-02-27,959.714
2013-02-28,973.75
2013-03-01,969.277
2013-03-04,978.953
2013-03-05,973.818
2013-03-06,985.829
2013-03-07,971.862
2013-03-08,969.792
2013-03-11,988.461
2013-03-12,981.942
2013-03-13,980.166
2013-03-14,989.884
2013-03-15,1018.648
2013-03-18,1002.963
2013-03-19,1019.808
2013-03-20,1012.813
2013-03-21,1033.335
2013-03-22,1025.592
2013-03-25,1037.075
2013-03-26,1037.298
2013-03-27,1051.729
2013-03-28,1043.217
2013-03-29,1045.541
2013-04-01,1010.599
2013-04-02,998.682
2013-04-03,1019.029
2013-04-04,1005.069
2013-04-05,1024.334
2013-04-08,1042.287
2013-04-09,1038.674
2013-04-10,1049.439
2013-04-11,1060.953
2013-04-12,1077.076
2013-04-15,1076.934
2013-04-16,1063.438
2013-04-17,1083.606
2013-04-18,1064.211
2013-04-19,1063.795
2013-04-22,1085.659
2013-04-23,1087.027
2013-04-24,1106.559
2013-04-25,1112.691
2013-04-26,1118.474
2013-04-29,1113.118
2013-04-30,1132.484
2013-05-01,1128.147
2013-05-02,1113.995
2013-05-03,1103.637
2013-05-06,1099.525
2013-05-07,1136.167
2013-05-08,1142.182
2013-05-09,1122.173
2013-05-10,1114.048
2013-05-13,1122.827
2013-05-14,1119.914
2013-05-15,1119.42
2013-05-16,1124.282
2013-05-17,1130.092
2013-05-20,1164.446
2013-05-21,1170.876
2013-05-22,1158.162
2013-05-23,1087.061
2013-05-24,1105.088
2013-05-27,1069.642
2013-05-28,1064.083
2013-05-29,1094.88
2013-05-30,1048.094
2013-05-31,1050.821
2013-06-03,1032.829
2013-06-04,1045.137
2013-06-05,1021.614
2013-06-06,1003.77
2013-06-07,1001.659
2013-06-10,1029.231
2013-06-11,1041.301
2013-06-12,1051.154
2013-06-13,1021.505
2013-06-14,1031.633
2013-06-17,1061.637
2013-06-18,1051.718
2013-06-19,1075.323
2013-06-20,1028.252
2013-06-21,1040.532
2013-06-24,1034.974
2013-06-25,1024.262
2013-06-26,1014.861
2013-06-27,1028.929
2013-06-28,1057.029
2013-07-01,1064.101
2013-07-02,1076.237
2013-07-03,1083.071
2013-07-04,1076.652
2013-07-05,1083.899
2013-07-08,1069.918
2013-07-09,1088.64
2013-07-10,1097.605
2013-07-11,1112.787
2013-07-12,1115.601
2013-07-15,1110.574
2013-07-16,1124.143
2013-07-17,1120.668
2013-07-18,1120.527
2013-07-19,1109.022
2013-07-22,1125.117
2013-07-23,1126.309
2013-07-24,1117.666
2013-07-25,1112.284
2013-07-26,1101.513
2013-07-29,1065.619
2013-07-30,1088.62
2013-07-31,1069.86
2013-08-01,1088.68
2013-08-02,1120.77
2013-08-05,1115.154
2013-08-06,1137.158
2013-08-07,1117.389
2013-08-08,1111.516
2013-08-09,1109.248
2013-08-12,1101.357
2013-08-13,1104.495
2013-08-14,1118.688
2013-08-15,1106.079
2013-08-16,1100.17
2013-08-19,1101.701
2013-08-20,1091.822
2013-08-21,1078.708
2013-08-22,1066.528
2013-08-23,1084.113
2013-08-26,1078.956
2013-08-27,1089.946
2013-08-28,1064.516
2013-08-29,1058.575
2013-08-30,1052.008
2013-09-02,1048.711
2013-09-03,1069.804
2013-09-04,1076.282
2013-09-05,1071.339
2013-09-06,1074.472
2013-09-09,1095.785
2013-09-10,1106.029
2013-09-11,1110.862
2013-09-12,1117.95
2013-09-13,1116.979
2013-09-16,1123.141
2013-09-17,1117.103
2013-09-18,1129.306
2013-09-19,1148.048
2013-09-20,1145.187
2013-09-23,1155.978
2013-09-24,1153.995
2013-09-25,1150.338
2013-09-26,1167.182
2013-09-27,1175.701
2013-09-30,1162.304
2013-10-01,1157.404
2013-10-02,1145.357
2013-10-03,1140.673
2013-10-04,1134.62
2013-10-07,1115.721
2013-10-08,1124.364
2013-10-09,1139.511
2013-10-10,1136.582
2013-10-11,1154.788
2013-10-14,1157.025
2013-10-15,1153.033
2013-10-16,1148.978
2013-10-17,1170.944
2013-10-18,1172.387
2013-10-21,1176.167
2013-10-22,1176.726
2013-10-23,1171.121
2013-10-24,1177.648
2013-10-25,1156.359
2013-10-28,1167.568
2013-10-29,1157.398
2013-10-30,1165.969
2013-10-31,1156.238
2013-11-01,1135.581
2013-11-04,1137.596
2013-11-05,1138.186
2013-11-06,1147.61
2013-11-07,1133.805
2013-11-08,1128.649
2013-11-11,1132.822
2013-11-12,1146.666
2013-11-13,1147.441
2013-11-14,1155.896
2013-11-15,1172.097
2013-11-18,1173.801
2013-11-19,1167.391
2013-11-20,1168.709
2013-11-21,1164.678
2013-11-22,1163.29
2013-11-25,1166.514
2013-11-26,1166.499
2013-11-27,1153.919
2013-11-28,1161.286
2013-11-29,1160.693
2013-12-02,1156.226
2013-12-03,1164.397
2013-12-04,1144.869
2013-12-05,1139.808
2013-12-06,1135.882
2013-12-09,1147.573
2013-12-10,1152.101
2013-12-11,1150.319
2013-12-12,1136.166
2013-12-13,1130.591
2013-12-16,1119.167
2013-12-17,1131.881
2013-12-18,1137.881
2013-12-19,1131.229
2013-12-20,1133.852
2013-12-23,1134.942
2013-12-24,1127.911
2013-12-25,1127.203
2013-12-26,1145.708
2013-12-27,1154.721
2013-12-30,1171.037
2013-12-31,1170.257
2014-01-01,1170.257
2014-01-02,1171.149
2014-01-03,1177.314
2014-01-06,1171.857
2014-01-07,1160.295
2014-01-08,1175.267
2014-01-09,1170.745
2014-01-10,1180.633
2014-01-13,1189.542
2014-01-14,1165.443
2014-01-15,1175.707
2014-01-16,1180.102
2014-01-17,1188.296
2014-01-20,1190.398
2014-01-21,1188.028
2014-01-22,1190.531
2014-01-23,1184.556
2014-01-24,1181.097
2014-01-27,1147.99
2014-01-28,1140.263
2014-01-29,1180.005
2014-01-30,1146.9
2014-01-31,1153.675
2014-02-03,1139.07
2014-02-04,1081.539
2014-02-05,1097.378
2014-02-06,1093.169
2014-02-07,1114.956
2014-02-10,1126.894
2014-02-11,1122.987
2014-02-12,1133.925
2014-02-13,1122.107
2014-02-14,1112.656
2014-02-17,1124.985
2014-02-18,1141.85
2014-02-19,1140.756
2014-02-20,1119.628
2014-02-21,1141.519
2014-02-24,1140.486
2014-02-25,1156.245
2014-02-26,1147.176
2014-02-27,1141.753
2014-02-28,1138.527
2014-03-03,1133.049
2014-03-04,1133.002
2014-03-05,1138.139
2014-03-06,1141.052
2014-03-07,1147.417
2014-03-10,1143.196
2014-03-11,1148.628
2014-03-12,1131.194
2014-03-13,1138.141
2014-03-14,1112.933
2014-03-17,1101.162
2014-03-18,1118.882
2014-03-19,1113.624
2014-03-20,1086.042
2014-03-21,1086.201
2014-03-24,1108.87
2014-03-25,1111.401
2014-03-26,1114.365
2014-03-27,1134.494
2014-03-28,1133.583
2014-03-31,1142.183
2014-04-01,1138.264
2014-04-02,1141.056
2014-04-03,1141.488
2014-04-04,1142.905
2014-04-07,1136.127
2014-04-08,1130.591
2014-04-09,1110.992
2014-04-10,1114.563
2014-04-11,1101.902
2014-04-14,1097.205
2014-04-15,1101.817
2014-04-16,1121.793
2014-04-17,1124.521
2014-04-18,1131.834
2014-04-21,1126.921
2014-04-22,1118.011
2014-04-23,1128.451
2014-04-24,1127.73
2014-04-25,1137.068
2014-04-28,1122.783
2014-04-29,1123.221
2014-04-30,1127.153
2014-05-01,1143.182
2014-05-02,1140.984
2014-05-05,1142.437
2014-05-06,1148.737
2014-05-07,1119.264
2014-05-08,1127.381
2014-05-09,1131.811
2014-05-12,1117.602
2014-05-13,1130.22
2014-05-14,1141.347
2014-05-15,1142.55
2014-05-16,1130.001
2014-05-19,1127.104
2014-05-20,1129.045
2014-05-21,1125.26
2014-05-22,1140.01
2014-05-23,1146.253
2014-05-26,1156.706
2014-05-27,1156.024
2014-05-28,1165.166
2014-05-29,1169.115
2014-05-30,1167.682
2014-06-02,1176.582
2014-06-03,1179.035
2014-06-04,1175.59
2014-06-05,1176.628
2014-06-06,1179.374
2014-06-09,1180.743
2014-06-10,1178.369
2014-06-11,1194.81
2014-06-12,1193.807
2014-06-13,1197.537
2014-06-16,1192.816
2014-06-17,1195.321
2014-06-18,1206.195
2014-06-19,1223.052
2014-06-20,1219.542
2014-06-23,1222.275
2014-06-24,1223.499
2014-06-25,1222.209
2014-06-26,1225.568
2014-06-27,1218.792
2014-06-30,1235.435
2014-07-01,1242.241
2014-07-02,1241.655
2014-07-03,1236.668
2014-07-04,1243.571
2014-07-07,1242.772
2014-07-08,1242.024
2014-07-09,1234.768
2014-07-10,1229.234
2014-07-11,1223.09
2014-07-14,1228.005
2014-07-15,1233.184
2014-07-16,1234.479
2014-07-17,1234.901
2014-07-18,1227.505
2014-07-21,1228.353
2014-07-22,1237.69
2014-07-23,1237.102
2014-07-24,1231.177
2014-07-25,1241.228
2014-07-28,1245.775
2014-07-29,1245.569
2014-07-30,1237.644
2014-07-31,1236.952
2014-08-01,1231.29
2014-08-04,1229.969
2014-08-05,1214.305
2014-08-06,1207.602
2014-08-07,1216.009
2014-08-08,1196.069
2014-08-11,1215.76
2014-08-12,1218.656
2014-08-13,1221.381
2014-08-14,1228.336
2014-08-15,1232.412
2014-08-18,1230.948
2014-08-19,1235.929
2014-08-20,1228.071
2014-08-21,1231.686
2014-08-22,1223.487
2014-08-25,1228.262
2014-08-26,1221.571
2014-08-27,1226.095
2014-08-28,1223.658
2014-08-29,1221.864
2014-09-01,1221.572
2014-09-02,1221.519
2014-09-03,1225.185
2014-09-04,1219.163
2014-09-05,1218.278
2014-09-08,1218.409
2014-09-09,1206.392
2014-09-10,1210.445
2014-09-11,1210.832
2014-09-12,1204.38
2014-09-15,1205.84
2014-09-16,1203.498
2014-09-17,1193.255
2014-09-18,1188.277
2014-09-19,1194.238
2014-09-22,1193.811
2014-09-23,1195.237
2014-09-24,1193.345
2014-09-25,1209.954
2014-09-26,1199.927
2014-09-29,1203.096
2014-09-30,1188.552
2014-10-01,1184.671
2014-10-02,1163.336
2014-10-03,1153.46
2014-10-06,1170.007
2014-10-07,1172.11
2014-10-08,1160.389
2014-10-09,1150.943
2014-10-10,1136.074
2014-10-13,1142.001
2014-10-14,1124.578
2014-10-15,1142.11
2014-10-16,1117.2
2014-10-17,1096.567
2014-10-20,1130.541
2014-10-21,1115.044
2014-10-22,1137.173
2014-10-23,1125.165
2014-10-24,1129.746
2014-10-27,1148.706
2014-10-28,1145.714
2014-10-29,1162.284
2014-10-30,1160.237
2014-10-31,1169.865
2014-11-03,1148.505
2014-11-04,1177.753
2014-11-05,1170.299
2014-11-06,1148.874
2014-11-07,1156.525
2014-11-10,1164.738
2014-11-11,1160.731
2014-11-12,1168.109
2014-11-13,1171.885
2014-11-14,1176.938
2014-11-17,1150.118
2014-11-18,1170.301
2014-11-19,1160.453
2014-11-20,1156.785
2014-11-21,1168.328
2014-11-24,1160.137
2014-11-25,1170.249
2014-11-26,1173.523
2014-11-27,1159.292
2014-11-28,1165.762
2014-12-01,1179.084
2014-12-02,1179.774
2014-12-03,1179.311
2014-12-04,1183.684
2014-12-05,1169.091
2014-12-08,1177.158
2014-12-09,1193.283
2014-12-10,1173.999
2014-12-11,1162.955
2014-12-12,1168.861
2014-12-15,1155.767
2014-12-16,1149.152
2014-12-17,1150.904
2014-12-18,1158.451
2014-12-19,1175.064
2014-12-22,1173.273
2014-12-23,1165.642
2014-12-24,1177.415
2014-12-25,1171.652
2014-12-26,1179.598
2014-12-29,1178.992
2014-12-30,1183.553
2014-12-31,1178.42
2015-01-01,1178.42
2015-01-02,1175.381
2015-01-05,1179.752
2015-01-06,1158.591
2015-01-07,1150.348
2015-01-08,1161.767
2015-01-09,1170.983
2015-01-12,1173.154
2015-01-13,1170.424
2015-01-14,1175.975
2015-01-15,1192.819
2015-01-16,1170.675
2015-01-19,1178.262
2015-01-20,1189.226
2015-01-21,1186.227
2015-01-22,1178.343
2015-01-23,1191.46
2015-01-26,1185.101
2015-01-27,1215.018
2015-01-28,1221.607
2015-01-29,1206.124
2015-01-30,1217.776
2015-02-02,1214.26
2015-02-03,1195.519
2015-02-04,1212.611
2015-02-05,1210.579
2015-02-06,1206.297
2015-02-09,1211.1
2015-02-10,1201.101
2015-02-11,1190.075
2015-02-12,1225.0
2015-02-13,1225.293
2015-02-16,1239.583
2015-02-17,1238.967
2015-02-18,1251.56
2015-02-19,1261.872
2015-02-20,1267.637
2015-02-23,1267.331
2015-02-24,1266.486
2015-02-25,1273.899
2015-02-26,1277.712
2015-02-27,1276.45
2015-03-02,1270.637
2015-03-03,1276.977
2015-03-04,1268.53
2015-03-05,1267.568
2015-03-06,1267.073
2015-03-09,1255.934
2015-03-10,1250.465
2015-03-11,1247.154
2015-03-12,1261.874
2015-03-13,1270.466
2015-03-16,1269.519
2015-03-17,1273.425
2015-03-18,1287.579
2015-03-19,1280.248
2015-03-20,1290.69
2015-03-23,1302.071
2015-03-24,1300.893
2015-03-25,1312.377
2015-03-26,1295.405
2015-03-27,1288.239
2015-03-30,1284.781
2015-03-31,1277.028
2015-04-01,1267.923
2015-04-02,1285.687
2015-04-03,1290.575
2015-04-06,1297.015
2015-04-07,1295.538
2015-04-08,1309.946
2015-04-09,1311.065
2015-04-10,1309.818
2015-04-13,1304.429
2015-04-14,1328.174
2015-04-15,1320.113
2015-04-16,1338.708
2015-04-17,1332.647
2015-04-20,1319.611
2015-04-21,1331.398
2015-04-22,1337.938
2015-04-23,1340.555
2015-04-24,1344.432
2015-04-27,1343.659
2015-04-28,1347.963
2015-04-29,1346.433
2015-04-30,1322.376
2015-05-01,1306.505
2015-05-04,1306.07
2015-05-05,1307.703
2015-05-06,1314.604
