Date,JAPAN SMID VALUE SMID (Small+Mid Cap)
2015-05-07,1289.29
2015-05-08,1294.163
2015-05-11,1309.082
2015-05-12,1315.204
2015-05-13,1323.185
2015-05-14,1311.032
2015-05-15,1320.075
2015-05-18,1328.333
2015-05-19,1327.441
2015-05-20,1329.084
2015-05-21,1332.183
2015-05-22,1332.913
2015-05-25,1342.46
2015-05-26,1326.073
2015-05-27,1316.467
2015-05-28,1316.182
2015-05-29,1317.416
2015-06-01,1320.095
2015-06-02,1321.082
2015-06-03,1318.077
2015-06-04,1315.64
2015-06-05,1301.046
2015-06-08,1304.342
2015-06-09,1297.42
2015-06-10,1310.351
2015-06-11,1311.727
2015-06-12,1315.215
2015-06-15,1311.137
2015-06-16,1303.216
2015-06-17,1288.962
2015-06-18,1291.621
2015-06-19,1304.306
2015-06-22,1311.225
2015-06-23,1321.043
2015-06-24,1320.132
2015-06-25,1317.654
2015-06-26,1312.763
2015-06-29,1297.488
2015-06-30,1301.889
2015-07-01,1301.526
2015-07-02,1304.688
2015-07-03,1306.701
2015-07-06,1282.358
2015-07-07,1300.571
2015-07-08,1272.073
2015-07-09,1258.015
2015-07-10,1244.284
2015-07-13,1263.222
2015-07-14,1284.631
2015-07-15,1289.773
2015-07-16,1300.168
2015-07-17,1299.184
2015-07-20,1296.152
2015-07-21,1308.151
2015-07-22,1297.291
2015-07-23,1300.255
2015-07-24,1297.296
2015-07-27,1288.368
2015-07-28,1282.387
2015-07-29,1282.51
2015-07-30,1288.43
2015-07-31,1304.474
2015-08-03,1306.411
2015-08-04,1309.373
2015-08-05,1302.552
2015-08-06,1310.008
2015-08-07,1315.559
2015-08-10,1321.939
2015-08-11,1316.89
2015-08-12,1315.671
2015-08-13,1314.664
2015-08-14,1313.45
2015-08-17,1321.022
2015-08-18,1321.975
2015-08-19,1307.916
2015-08-20,1295.984
2015-08-21,1267.516
2015-08-24,1235.462
2015-08-25,1179.833
2015-08-26,1215.96
2015-08-27,1217.06
2015-08-28,1252.103
2015-08-31,1244.293
2015-09-01,1214.322
2015-09-02,1196.406
2015-09-03,1197.835
2015-09-04,1192.687
2015-09-07,1191.014
2015-09-08,1170.359
2015-09-09,1216.063
2015-09-10,1206.789
2015-09-11,1217.552
2015-09-14,1218.867
2015-09-15,1219.05
2015-09-16,1216.169
2015-09-17,1225.131
2015-09-18,1213.17
2015-09-21,1207.433
2015-09-22,1212.362
2015-09-23,1207.733
2015-09-24,1195.229
2015-09-25,1207.849
2015-09-28,1219.848
2015-09-29,1176.282
2015-09-30,1208.366
2015-10-01,1228.314
2015-10-02,1229.729
2015-10-05,1230.819
2015-10-06,1241.217
2015-10-07,1256.379
2015-10-08,1250.275
2015-10-09,1271.896
2015-10-12,1276.139
2015-10-13,1269.722
2015-10-14,1255.698
2015-10-15,1278.54
2015-10-16,1280.698
2015-10-19,1273.439
2015-10-20,1266.774
2015-10-21,1286.597
2015-10-22,1278.26
2015-10-23,1289.348
2015-10-26,1295.836
2015-10-27,1291.792
2015-10-28,1289.491
2015-10-29,1284.71
2015-10-30,1296.482
2015-11-02,1269.408
2015-11-03,1264.169
2015-11-04,1259.968
2015-11-05,1275.282
2015-11-06,1264.98
2015-11-09,1277.6
2015-11-10,1273.215
2015-11-11,1282.158
2015-11-12,1282.895
2015-11-13,1278.275
2015-11-16,1269.481
2015-11-17,1278.56
2015-11-18,1276.62
2015-11-19,1296.305
2015-11-20,1300.322
2015-11-23,1298.524
2015-11-24,1305.616
2015-11-25,1295.148
2015-11-26,1301.974
2015-11-27,1294.939
2015-11-30,1280.588
2015-12-01,1298.833
2015-12-02,1289.532
2015-12-03,1292.978
2015-12-04,1273.521
2015-12-07,1278.872
2015-12-08,1271.465
2015-12-09,1271.699
2015-12-10,1263.69
2015-12-11,1274.553
2015-12-14,1264.634
2015-12-15,1232.195
2015-12-16,1253.135
2015-12-17,1261.76
2015-12-18,1257.374
2015-12-21,1256.313
2015-12-22,1259.978
2015-12-23,1258.989
2015-12-24,1258.984
2015-12-25,1249.275
2015-12-28,1267.376
2015-12-29,1278.697
2015-12-30,1279.701
2015-12-31,1282.626
2016-01-01,1282.626
2016-01-04,1264.154
2016-01-05,1266.04
2016-01-06,1259.662
2016-01-07,1243.252
2016-01-08,1233.871
2016-01-11,1237.762
2016-01-12,1193.041
2016-01-13,1219.95
2016-01-14,1199.389
2016-01-15,1210.188
2016-01-18,1191.402
2016-01-19,1189.184
2016-01-20,1165.664
2016-01-21,1125.398
2016-01-22,1167.684
2016-01-25,1181.991
2016-01-26,1158.478
2016-01-27,1191.577
2016-01-28,1182.686
2016-01-29,1191.965
2016-02-01,1204.792
2016-02-02,1198.614
2016-02-03,1189.704
2016-02-04,1186.085
2016-02-05,1174.812
2016-02-08,1201.404
2016-02-09,1151.071
2016-02-10,1116.345
2016-02-11,1142.788
2016-02-12,1080.695
2016-02-15,1138.557
2016-02-16,1147.927
2016-02-17,1134.606
2016-02-18,1162.359
2016-02-19,1160.909
2016-02-22,1161.143
2016-02-23,1163.223
2016-02-24,1173.634
2016-02-25,1178.909
2016-02-26,1166.373
2016-02-29,1164.947
2016-03-01,1159.413
2016-03-02,1188.572
2016-03-03,1205.787
2016-03-04,1218.716
2016-03-07,1218.311
2016-03-08,1216.834
2016-03-09,1192.456
2016-03-10,1201.054
2016-03-11,1209.579
2016-03-14,1225.409
2016-03-15,1229.478
2016-03-16,1208.11
2016-03-17,1231.73
2016-03-18,1224.113
2016-03-21,1221.7
2016-03-22,1240.899
2016-03-23,1224.559
2016-03-24,1210.919
2016-03-25,1215.616
2016-03-28,1223.43
2016-03-29,1227.406
2016-03-30,1222.101
2016-03-31,1215.725
2016-04-01,1176.667
2016-04-04,1195.739
2016-04-05,1174.278
2016-04-06,1174.676
2016-04-07,1199.52
2016-04-08,1206.067
2016-04-11,1207.175
2016-04-12,1216.731
2016-04-13,1233.608
2016-04-14,1266.844
2016-04-15,1262.275
2016-04-18,1232.922
2016-04-19,1260.162
2016-04-20,1263.374
2016-04-21,1284.046
2016-04-22,1274.467
2016-04-25,1284.155
2016-04-26,1269.778
2016-04-27,1265.167
2016-04-28,1257.597
2016-04-29,1275.992
2016-05-02,1241.388
2016-05-03,1245.186
2016-05-04,1237.034
2016-05-05,1231.505
2016-05-06,1238.657
2016-05-09,1227.326
2016-05-10,1243.099
2016-05-11,1246.423
2016-05-12,1247.036
2016-05-13,1226.716
2016-05-16,1231.594
2016-05-17,1246.167
2016-05-18,1242.427
2016-05-19,1233.864
2016-05-20,1236.321
2016-05-23,1245.628
2016-05-24,1232.193
2016-05-25,1237.45
2016-05-26,1242.008
2016-05-27,1244.342
2016-05-30,1242.223
2016-05-31,1255.008
2016-06-01,1261.361
2016-06-02,1243.77
2016-06-03,1267.961
2016-06-06,1254.208
2016-06-07,1262.106
2016-06-08,1274.984
2016-06-09,1266.269
2016-06-10,1252.3
2016-06-13,1218.584
2016-06-14,1209.989
2016-06-15,1215.422
2016-06-16,1203.283
2016-06-17,1209.066
2016-06-20,1236.876
2016-06-21,1241.913
2016-06-22,1225.597
2016-06-23,1226.122
2016-06-24,1179.339
2016-06-27,1199.436
2016-06-28,1192.36
2016-06-29,1211.471
2016-06-30,1214.334
2016-07-01,1220.982
2016-07-04,1226.449
2016-07-05,1233.808
2016-07-06,1221.188
2016-07-07,1216.881
2016-07-08,1204.869
2016-07-11,1222.277
2016-07-12,1228.29
2016-07-13,1246.11
2016-07-14,1242.802
2016-07-15,1241.208
2016-07-18,1240.504
2016-07-19,1248.063
2016-07-20,1240.393
2016-07-21,1255.215
2016-07-22,1243.255
2016-07-25,1248.341
2016-07-26,1248.881
2016-07-27,1253.023
2016-07-28,1257.966
2016-07-29,1300.159
2016-08-01,1292.008
2016-08-02,1287.481
2016-08-03,1254.076
2016-08-04,1277.155
2016-08-05,1263.152
2016-08-08,1281.768
2016-08-09,1299.036
2016-08-10,1300.792
2016-08-11,1300.022
2016-08-12,1312.874
2016-08-15,1303.173
2016-08-16,1293.697
2016-08-17,1312.037
2016-08-18,1299.589
2016-08-19,1306.738
2016-08-22,1311.342
2016-08-23,1301.29
2016-08-24,1303.166
2016-08-25,1304.214
2016-08-26,1294.715
2016-08-29,1299.74
2016-08-30,1293.088
2016-08-31,1303.773
2016-09-01,1312.998
2016-09-02,1300.041
2016-09-05,1315.746
2016-09-06,1340.724
2016-09-07,1342.955
2016-09-08,1343.279
2016-09-09,1331.128
2016-09-12,1322.095
2016-09-13,1319.119
2016-09-14,1304.313
2016-09-15,1294.92
2016-09-16,1309.619
2016-09-19,1315.795
2016-09-20,1319.17
2016-09-21,1365.496
2016-09-22,1364.277
2016-09-23,1359.704
2016-09-26,1355.038
2016-09-27,1368.624
2016-09-28,1353.918
2016-09-29,1355.642
2016-09-30,1342.103
2016-10-03,1342.892
2016-10-04,1337.888
2016-10-05,1337.864
2016-10-06,1337.553
2016-10-07,1347.443
2016-10-10,1341.653
2016-10-11,1345.423
2016-10-12,1326.747
2016-10-13,1334.593
2016-10-14,1325.547
2016-10-17,1335.633
2016-10-18,1341.078
2016-10-19,1352.067
2016-10-20,1356.361
2016-10-21,1357.913
2016-10-24,1357.382
2016-10-25,1360.766
2016-10-26,1368.153
2016-10-27,1358.825
2016-10-28,1368.247
2016-10-31,1372.332
2016-11-01,1379.754
2016-11-02,1375.0
2016-11-03,1375.933
2016-11-04,1368.744
2016-11-07,1363.187
2016-11-08,1360.725
2016-11-09,1305.668
2016-11-10,1347.769
2016-11-11,1342.453
2016-11-14,1342.225
2016-11-15,1334.47
2016-11-16,1342.539
2016-11-17,1346.671
2016-11-18,1342.501
2016-11-21,1347.976
2016-11-22,1347.583
2016-11-23,1328.192
2016-11-24,1333.803
2016-11-25,1341.834
2016-11-28,1357.61
2016-11-29,1348.508
2016-11-30,1339.219
2016-12-01,1347.704
2016-12-02,1358.125
2016-12-05,1342.123
2016-12-06,1361.027
2016-12-07,1384.492
2016-12-08,1400.208
2016-12-09,1399.313
2016-12-12,1394.355
2016-12-13,1401.564
2016-12-14,1400.067
2016-12-15,1364.052
2016-12-16,1377.826
2016-12-19,1390.752
2016-12-20,1378.803
2016-12-21,1374.43
2016-12-22,1377.896
2016-12-23,1381.128
2016-12-26,1375.996
2016-12-27,1371.698
2016-12-28,1378.314
2016-12-29,1377.288
2016-12-30,1376.238
2017-01-02,1376.238
2017-01-03,1360.03
2017-01-04,1404.355
2017-01-05,1425.091
2017-01-06,1407.989
2017-01-09,1408.17
2017-01-10,1409.515
2017-01-11,1401.708
2017-01-12,1420.996
2017-01-13,1416.325
2017-01-16,1411.868
2017-01-17,1406.541
2017-01-18,1409.933
2017-01-19,1400.087
2017-01-20,1409.448
2017-01-23,1418.572
2017-01-24,1406.733
2017-01-25,1416.475
2017-01-26,1424.527
2017-01-27,1423.571
2017-01-30,1435.284
2017-01-31,1432.488
2017-02-01,1430.619
2017-02-02,1424.822
2017-02-03,1430.165
2017-02-06,1434.137
2017-02-07,1432.82
2017-02-08,1443.492
2017-02-09,1418.81
2017-02-10,1443.198
2017-02-13,1446.189
2017-02-14,1432.978
2017-02-15,1446.588
2017-02-16,1463.335
2017-02-17,1463.62
2017-02-20,1462.063
2017-02-21,1465.425
2017-02-22,1470.814
2017-02-23,1480.668
2017-02-24,1478.424
2017-02-27,1464.9
2017-02-28,1474.841
2017-03-01,1459.902
2017-03-02,1464.249
2017-03-03,1455.399
2017-03-06,1466.028
2017-03-07,1462.493
2017-03-08,1447.717
2017-03-09,1454.109
2017-03-10,1462.407
2017-03-13,1469.348
2017-03-14,1467.344
2017-03-15,1458.308
2017-03-16,1484.16
2017-03-17,1483.089
2017-03-20,1484.209
2017-03-21,1489.77
2017-03-22,1468.051
2017-03-23,1462.69
2017-03-24,1475.958
2017-03-27,1465.864
2017-03-28,1487.852
2017-03-29,1481.396
2017-03-30,1464.721
2017-03-31,1447.853
2017-04-03,1453.971
2017-04-04,1444.852
2017-04-05,1433.315
2017-04-06,1415.737
2017-04-07,1427.913
2017-04-10,1434.005
2017-04-11,1447.42
2017-04-12,1434.265
2017-04-13,1428.267
2017-04-14,1417.497
2017-04-17,1434.898
2017-04-18,1439.544
2017-04-19,1436.581
2017-04-20,1437.423
2017-04-21,1453.034
2017-04-24,1454.317
2017-04-25,1456.466
2017-04-26,1468.214
2017-04-27,1474.033
2017-04-28,1464.616
2017-05-01,1470.701
2017-05-02,1475.5
2017-05-03,1472.807
2017-05-04,1467.842
2017-05-05,1468.884
2017-05-08,1498.176
2017-05-09,1476.685
2017-05-10,1479.527
2017-05-11,1482.025
2017-05-12,1478.753
2017-05-15,1469.292
2017-05-16,1479.84
2017-05-17,1492.963
2017-05-18,1477.202
2017-05-19,1474.721
2017-05-22,1486.093
2017-05-23,1482.401
2017-05-24,1479.774
2017-05-25,1484.15
2017-05-26,1482.456
2017-05-29,1481.223
2017-05-30,1485.479
2017-05-31,1485.9
2017-06-01,1496.409
2017-06-02,1533.377
2017-06-05,1526.642
2017-06-06,1527.24
2017-06-07,1532.227
2017-06-08,1514.603
2017-06-09,1507.77
2017-06-12,1522.502
2017-06-13,1523.808
2017-06-14,1537.066
2017-06-15,1511.218
2017-06-16,1515.82
2017-06-19,1516.338
2017-06-20,1522.096
2017-06-21,1516.288
2017-06-22,1520.78
2017-06-23,1522.437
2017-06-26,1519.476
2017-06-27,1516.205
2017-06-28,1513.823
2017-06-29,1520.51
2017-06-30,1514.521
2017-07-03,1506.194
2017-07-04,1501.991
2017-07-05,1507.374
2017-07-06,1509.364
2017-07-07,1488.003
2017-07-10,1492.502
2017-07-11,1499.072
2017-07-12,1507.857
2017-07-13,1502.951
2017-07-14,1519.295
2017-07-17,1516.87
2017-07-18,1525.392
2017-07-19,1529.714
2017-07-20,1541.056
2017-07-21,1546.501
2017-07-24,1543.186
2017-07-25,1531.594
2017-07-26,1529.629
2017-07-27,1534.779
2017-07-28,1542.24
2017-07-31,1548.005
2017-08-01,1562.016
2017-08-02,1559.574
2017-08-03,1565.508
2017-08-04,1556.582
2017-08-07,1566.943
2017-08-08,1564.272
2017-08-09,1558.457
2017-08-10,1568.009
2017-08-11,1571.17
2017-08-14,1546.765
2017-08-15,1543.609
2017-08-16,1538.379
2017-08-17,1552.993
2017-08-18,1553.482
2017-08-21,1556.279
2017-08-22,1548.878
2017-08-23,1557.878
2017-08-24,1548.252
2017-08-25,1554.477
2017-08-28,1559.262
2017-08-29,1564.341
2017-08-30,1552.242
2017-08-31,1559.98
2017-09-01,1563.774
2017-09-04,1554.108
2017-09-05,1548.885
2017-09-06,1551.402
2017-09-07,1568.76
2017-09-08,1568.785
2017-09-11,1566.477
2017-09-12,1562.187
2017-09-13,1564.177
2017-09-14,1559.25
2017-09-15,1561.688
2017-09-18,1554.34
2017-09-19,1578.331
2017-09-20,1579.365
2017-09-21,1568.228
2017-09-22,1572.794
2017-09-25,1584.687
2017-09-26,1582.067
2017-09-27,1578.561
2017-09-28,1591.038
2017-09-29,1593.192
2017-10-02,1591.558
2017-10-03,1598.603
2017-10-04,1597.277
2017-10-05,1595.979
2017-10-06,1596.256
2017-10-09,1598.027
2017-10-10,1618.422
2017-10-11,1614.312
2017-10-12,1611.904
2017-10-13,1623.522
2017-10-16,1636.13
2017-10-17,1629.694
2017-10-18,1617.773
2017-10-19,1626.246
2017-10-20,1611.587
2017-10-23,1621.443
2017-10-24,1629.912
2017-10-25,1629.991
2017-10-26,1627.276
2017-10-27,1643.614
2017-10-30,1649.1
2017-10-31,1640.091
2017-11-01,1647.418
2017-11-02,1658.142
2017-11-03,1652.192
2017-11-06,1647.457
2017-11-07,1663.077
2017-11-08,1668.579
2017-11-09,1665.046
2017-11-10,1655.728
2017-11-13,1637.645
2017-11-14,1631.02
2017-11-15,1602.718
2017-11-16,1622.344
2017-11-17,1634.113
2017-11-20,1631.857
2017-11-21,1642.918
2017-11-22,1659.583
2017-11-23,1665.177
2017-11-24,1657.418
2017-11-27,1658.013
2017-11-28,1649.895
2017-11-29,1657.247
2017-11-30,1671.362
2017-12-01,1659.455
2017-12-04,1654.044
2017-12-05,1664.916
2017-12-06,1647.95
2017-12-07,1656.191
2017-12-08,1657.9
2017-12-11,1671.024
2017-12-12,1670.951
2017-12-13,1677.852
2017-12-14,1687.515
2017-12-15,1677.734
2017-12-18,1696.887
2017-12-19,1684.614
2017-12-20,1687.415
2017-12-21,1685.384
2017-12-22,1691.43
2017-12-25,1691.554
2017-12-26,1691.637
2017-12-27,1701.364
2017-12-28,1698.016
2017-12-29,1703.74
2018-01-01,1703.74
2018-01-02,1711.413
2018-01-03,1707.606
2018-01-04,1735.379
2018-01-05,1739.65
2018-01-08,1743.499
2018-01-09,1758.592
2018-01-10,1777.945
2018-01-11,1779.128
2018-01-12,1772.027
2018-01-15,1789.338
2018-01-16,1786.068
2018-01-17,1778.14
2018-01-18,1759.966
2018-01-19,1774.953
2018-01-22,1772.922
2018-01-23,1795.482
2018-01-24,1814.675
2018-01-25,1807.55
2018-01-26,1807.077
2018-01-29,1802.98
2018-01-30,1788.611
2018-01-31,1766.426
2018-02-01,1792.106
2018-02-02,1772.217
2018-02-05,1737.879
2018-02-06,1667.213
2018-02-07,1666.904
2018-02-08,1681.648
2018-02-09,1656.176
2018-02-12,1658.312
2018-02-13,1659.262
2018-02-14,1651.45
2018-02-15,1671.097
2018-02-16,1694.645
2018-02-19,1727.281
2018-02-20,1714.127
2018-02-21,1706.427
2018-02-22,1701.459
2018-02-23,1724.925
2018-02-26,1730.32
2018-02-27,1729.551
2018-02-28,1724.82
2018-03-01,1689.815
2018-03-02,1684.787
2018-03-05,1665.79
2018-03-06,1682.291
2018-03-07,1673.641
2018-03-08,1672.94
2018-03-09,1660.172
2018-03-12,1690.212
2018-03-13,1694.986
2018-03-14,1697.171
2018-03-15,1697.144
2018-03-16,1691.923
2018-03-19,1679.297
2018-03-20,1674.082
2018-03-21,1675.421
2018-03-22,1697.402
2018-03-23,1648.657
2018-03-26,1649.453
2018-03-27,1682.392
2018-03-28,1673.002
2018-03-29,1676.441
2018-03-30,1687.867
2018-04-02,1680.6
2018-04-03,1669.229
2018-04-04,1679.351
2018-04-05,1680.27
2018-04-06,1679.382
2018-04-09,1684.952
2018-04-10,1691.244
2018-04-11,1691.632
2018-04-12,1676.046
2018-04-13,1685.955
2018-04-16,1698.351
2018-04-17,1694.292
2018-04-18,1713.974
2018-04-19,1718.586
2018-04-20,1714.638
2018-04-23,1706.9
2018-04-24,1714.183
2018-04-25,1712.636
2018-04-26,1712.586
2018-04-27,1726.294
2018-04-30,1720.93
2018-05-01,1712.197
2018-05-02,1709.212
2018-05-03,1723.788
2018-05-04,1722.682
2018-05-07,1721.462
2018-05-08,1728.136
2018-05-09,1713.377
2018-05-10,1719.886
2018-05-11,1738.0
2018-05-14,1739.135
2018-05-15,1727.992
2018-05-16,1726.501
2018-05-17,1726.816
2018-05-18,1734.715
2018-05-21,1720.921
2018-05-22,1718.385
2018-05-23,1723.393
2018-05-24,1718.798
2018-05-25,1707.789
2018-05-28,1704.304
2018-05-29,1702.767
2018-05-30,1676.641
2018-05-31,1686.108
2018-06-01,1672.341
2018-06-04,1699.3
2018-06-05,1695.16
2018-06-06,1694.752
2018-06-07,1704.15
2018-06-08,1706.212
2018-06-11,1700.373
2018-06-12,1698.926
2018-06-13,1701.269
2018-06-14,1694.852
2018-06-15,1688.684
2018-06-18,1671.767
2018-06-19,1657.466
2018-06-20,1655.597
2018-06-21,1646.857
2018-06-22,1648.398
2018-06-25,1638.917
2018-06-26,1649.289
2018-06-27,1641.998
2018-06-28,1637.412
2018-06-29,1635.017
2018-07-02,1603.876
2018-07-03,1599.042
2018-07-04,1599.699
2018-07-05,1582.142
2018-07-06,1597.844
2018-07-09,1610.604
2018-07-10,1607.231
2018-07-11,1593.146
2018-07-12,1576.72
2018-07-13,1586.292
2018-07-16,1586.433
2018-07-17,1597.756
2018-07-18,1606.904
2018-07-19,1605.235
2018-07-20,1614.369
2018-07-23,1620.733
2018-07-24,1633.579
2018-07-25,1644.607
2018-07-26,1660.825
2018-07-27,1672.925
2018-07-30,1672.043
2018-07-31,1647.421
2018-08-01,1658.001
2018-08-02,1650.911
2018-08-03,1643.592
2018-08-06,1627.63
2018-08-07,1640.28
2018-08-08,1640.897
2018-08-09,1636.193
2018-08-10,1626.124
2018-08-13,1589.366
2018-08-14,1611.085
2018-08-15,1603.091
2018-08-16,1589.85
2018-08-17,1605.73
2018-08-20,1600.086
2018-08-21,1595.482
2018-08-22,1607.431
2018-08-23,1594.92
2018-08-24,1601.98
2018-08-27,1620.331
2018-08-28,1622.312
2018-08-29,1626.251
2018-08-30,1632.164
2018-08-31,1634.38
2018-09-03,1613.901
2018-09-04,1605.111
2018-09-05,1595.164
2018-09-06,1596.768
2018-09-07,1585.172
2018-09-10,1587.889
2018-09-11,1586.973
2018-09-12,1580.006
2018-09-13,1587.217
2018-09-14,1599.534
2018-09-17,1601.677
2018-09-18,1628.058
2018-09-19,1650.17
2018-09-20,1649.832
2018-09-21,1665.224
2018-09-24,1665.224
2018-09-25,1677.572
2018-09-26,1683.762
2018-09-27,1662.352
2018-09-28,1669.415
2018-10-01,1660.813
2018-10-02,1674.191
2018-10-03,1651.628
2018-10-04,1660.181
2018-10-05,1650.586
2018-10-08,1659.779
2018-10-09,1634.046
2018-10-10,1646.42
2018-10-11,1603.055
2018-10-12,1599.905
2018-10-15,1583.602
2018-10-16,1587.67
2018-10-17,1610.568
2018-10-18,1595.973
2018-10-19,1584.542
2018-10-22,1581.048
2018-10-23,1551.999
2018-10-24,1549.064
2018-10-25,1504.951
2018-10-26,1517.351
2018-10-29,1504.221
2018-10-30,1519.625
2018-10-31,1536.682
2018-11-01,1539.657
2018-11-02,1550.276
2018-11-05,1539.13
2018-11-06,1550.469
2018-11-07,1544.068
2018-11-08,1560.007
2018-11-09,1560.124
2018-11-12,1557.989
2018-11-13,1524.782
2018-11-14,1530.093
2018-11-15,1543.251
2018-11-16,1541.457
2018-11-19,1543.577
2018-11-20,1540.211
2018-11-21,1521.373
2018-11-22,1529.373
2018-11-23,1532.085
2018-11-26,1529.723
2018-11-27,1538.89
2018-11-28,1541.587
2018-11-29,1555.489
2018-11-30,1558.968
2018-12-03,1574.737
2018-12-04,1548.165
2018-12-05,1534.517
2018-12-06,1524.311
2018-12-07,1520.108
2018-12-10,1489.967
2018-12-11,1465.173
2018-12-12,1490.913
2018-12-13,1501.23
2018-12-14,1486.119
2018-12-17,1489.403
2018-12-18,1471.427
2018-12-19,1467.588
2018-12-20,1437.821
2018-12-21,1412.458
2018-12-24,1420.446
2018-12-25,1363.416
2018-12-26,1387.151
2018-12-27,1441.063
2018-12-28,1446.559
2018-12-31,1455.854
2019-01-01,1455.854
2019-01-02,1461.449
2019-01-03,1484.954
2019-01-04,1460.481
2019-01-07,1492.431
2019-01-08,1497.285
2019-01-09,1514.56
2019-01-10,1509.059
2019-01-11,1513.314
2019-01-14,1514.571
2019-01-15,1518.006
2019-01-16,1506.327
2019-01-17,1511.888
2019-01-18,1518.97
2019-01-21,1534.241
2019-01-22,1526.752
2019-01-23,1513.55
2019-01-24,1524.479
2019-01-25,1535.587
2019-01-28,1531.612
2019-01-29,1535.925
2019-01-30,1519.938
2019-01-31,1544.919
2019-02-01,1525.027
2019-02-04,1536.271
2019-02-05,1540.187
2019-02-06,1541.179
2019-02-07,1527.25
2019-02-08,1497.442
2019-02-11,1488.354
2019-02-12,1514.485
2019-02-13,1521.524
2019-02-14,1524.066
2019-02-15,1518.635
2019-02-18,1542.291
2019-02-19,1546.563
2019-02-20,1546.628
2019-02-21,1547.121
2019-02-22,1540.386
2019-02-25,1548.61
2019-02-26,1548.158
2019-02-27,1550.061
2019-02-28,1536.188
2019-03-01,1529.296
2019-03-04,1539.239
2019-03-05,1531.877
2019-03-06,1529.725
2019-03-07,1520.322
2019-03-08,1493.215
2019-03-11,1502.129
2019-03-12,1521.057
2019-03-13,1510.878
2019-03-14,1501.393
2019-03-15,1515.7
2019-03-18,1531.604
2019-03-19,1529.08
2019-03-20,1533.213
2019-03-21,1541.166
2019-03-22,1561.563
2019-03-25,1522.409
2019-03-26,1556.114
2019-03-27,1563.524
2019-03-28,1532.286
2019-03-29,1534.185
2019-04-01,1553.146
2019-04-02,1553.296
2019-04-03,1558.236
2019-04-04,1554.972
2019-04-05,1560.65
2019-04-08,1557.793
2019-04-09,1554.909
2019-04-10,1547.261
2019-04-11,1536.863
2019-04-12,1527.775
2019-04-15,1552.0
2019-04-16,1547.228
2019-04-17,1551.043
2019-04-18,1535.425
2019-04-19,1537.984
2019-04-22,1538.799
2019-04-23,1543.318
2019-04-24,1530.889
2019-04-25,1546.724
2019-04-26,1538.358
2019-04-29,1534.781
2019-04-30,1540.844
2019-05-01,1543.616
2019-05-02,1538.634
2019-05-03,1542.645
2019-05-06,1547.723
2019-05-07,1530.239
2019-05-08,1505.192
2019-05-09,1488.483
2019-05-10,1487.137
2019-05-13,1482.53
2019-05-14,1471.891
2019-05-15,1476.804
2019-05-16,1466.803
2019-05-17,1477.854
2019-05-20,1481.471
2019-05-21,1466.289
2019-05-22,1467.586
2019-05-23,1470.785
2019-05-24,1477.273
2019-05-27,1475.423
2019-05-28,1474.684
2019-05-29,1467.919
2019-05-30,1462.956
2019-05-31,1459.333
2019-06-03,1444.648
2019-06-04,1460.501
2019-06-05,1493.032
2019-06-06,1482.962
2019-06-07,1495.548
2019-06-10,1503.079
2019-06-11,1512.335
2019-06-12,1509.435
2019-06-13,1494.573
2019-06-14,1500.171
2019-06-17,1485.571
2019-06-18,1475.687
2019-06-19,1502.157
2019-06-20,1518.973
2019-06-21,1506.136
2019-06-24,1511.977
2019-06-25,1514.971
2019-06-26,1499.895
2019-06-27,1516.551
2019-06-28,1514.282
2019-07-01,1537.469
2019-07-02,1547.932
2019-07-03,1544.133
2019-07-04,1553.03
2019-07-05,1546.396
2019-07-08,1529.889
2019-07-09,1523.809
2019-07-10,1522.674
2019-07-11,1536.341
2019-07-12,1536.299
2019-07-15,1536.869
2019-07-16,1529.788
2019-07-17,1529.981
2019-07-18,1496.715
2019-07-19,1523.393
2019-07-22,1517.052
2019-07-23,1524.865
2019-07-24,1528.889
2019-07-25,1526.787
2019-07-26,1516.769
2019-07-29,1506.06
2019-07-30,1516.965
2019-07-31,1508.031
2019-08-01,1506.334
2019-08-02,1489.521
2019-08-05,1468.361
2019-08-06,1460.839
2019-08-07,1462.683
2019-08-08,1454.896
2019-08-09,1462.697
2019-08-12,1467.559
2019-08-13,1433.951
2019-08-14,1460.542
2019-08-15,1443.72
2019-08-16,1445.671
2019-08-19,1456.232
2019-08-20,1468.675
2019-08-21,1454.984
2019-08-22,1455.714
2019-08-23,1468.306
2019-08-26,1443.955
2019-08-27,1456.95
2019-08-28,1456.898
2019-08-29,1452.391
2019-08-30,1479.294
2019-09-02,1467.653
2019-09-03,1479.219
2019-09-04,1467.449
2019-09-05,1482.617
2019-09-06,1491.871
2019-09-09,1499.422
2019-09-10,1517.521
2019-09-11,1536.879
2019-09-12,1543.714
2019-09-13,1556.344
2019-09-16,1557.065
2019-09-17,1556.164
2019-09-18,1544.012
2019-09-19,1557.246
2019-09-20,1562.108
2019-09-23,1569.82
2019-09-24,1571.52
2019-09-25,1569.926
2019-09-26,1580.255
2019-09-27,1566.761
2019-09-30,1554.981
2019-10-01,1574.837
2019-10-02,1578.008
2019-10-03,1561.018
2019-10-04,1562.131
2019-10-07,1561.051
2019-10-08,1575.062
2019-10-09,1570.029
2019-10-10,1559.834
2019-10-11,1564.433
2019-10-14,1566.886
2019-10-15,1584.194
2019-10-16,1595.624
2019-10-17,1590.937
2019-10-18,1592.662
2019-10-21,1602.602
2019-10-22,1602.455
