Date,IRELAND IMI IMI (Large+Mid+Small Cap)
2010-09-21,251.265
2010-09-22,252.989
2010-09-23,248.462
2010-09-24,251.847
2010-09-27,250.397
2010-09-28,249.071
2010-09-29,250.548
2010-09-30,253.263
2010-10-01,253.193
2010-10-04,253.628
2010-10-05,259.618
2010-10-06,264.402
2010-10-07,263.363
2010-10-08,263.065
2010-10-11,262.892
2010-10-12,259.721
2010-10-13,264.714
2010-10-14,264.067
2010-10-15,261.433
2010-10-18,260.368
2010-10-19,255.358
2010-10-20,258.427
2010-10-21,268.85
2010-10-22,264.109
2010-10-25,264.537
2010-10-26,260.776
2010-10-27,257.136
2010-10-28,258.627
2010-10-29,258.951
2010-11-01,258.299
2010-11-02,262.301
2010-11-03,264.032
2010-11-04,273.557
2010-11-05,264.873
2010-11-08,263.839
2010-11-09,269.785
2010-11-10,258.837
2010-11-11,253.253
2010-11-12,253.751
2010-11-15,254.651
2010-11-16,249.87
2010-11-17,253.697
2010-11-18,264.376
2010-11-19,268.264
2010-11-22,262.214
2010-11-23,248.737
2010-11-24,248.321
2010-11-25,244.817
2010-11-26,242.98
2010-11-29,238.153
2010-11-30,235.242
2010-12-01,240.631
2010-12-02,249.981
2010-12-03,253.388
2010-12-06,252.347
2010-12-07,259.656
2010-12-08,258.668
2010-12-09,261.244
2010-12-10,259.883
2010-12-13,266.481
2010-12-14,267.028
2010-12-15,264.052
2010-12-16,261.494
2010-12-17,258.306
2010-12-20,258.222
2010-12-21,264.088
2010-12-22,263.709
2010-12-23,262.17
2010-12-24,262.216
2010-12-27,262.836
2010-12-28,262.466
2010-12-29,263.068
2010-12-30,264.704
2010-12-31,267.143
2011-01-03,266.078
2011-01-04,264.167
2011-01-05,259.114
2011-01-06,256.216
2011-01-07,255.708
2011-01-10,255.25
2011-01-11,258.717
2011-01-12,263.983
2011-01-13,267.147
2011-01-14,269.836
2011-01-17,268.771
2011-01-18,271.309
2011-01-19,269.65
2011-01-20,264.018
2011-01-21,268.424
2011-01-24,274.199
2011-01-25,278.553
2011-01-26,279.587
2011-01-27,279.345
2011-01-28,273.401
2011-01-31,271.284
2011-02-01,279.644
2011-02-02,278.439
2011-02-03,278.823
2011-02-04,281.521
2011-02-07,285.081
2011-02-08,286.353
2011-02-09,281.394
2011-02-10,279.996
2011-02-11,282.047
2011-02-14,280.625
2011-02-15,281.196
2011-02-16,282.832
2011-02-17,281.366
2011-02-18,286.814
2011-02-21,283.393
2011-02-22,280.624
2011-02-23,279.498
2011-02-24,279.181
2011-02-25,284.391
2011-02-28,289.226
2011-03-01,286.846
2011-03-02,283.217
2011-03-03,285.599
2011-03-04,285.177
2011-03-07,285.788
2011-03-08,282.925
2011-03-09,283.28
2011-03-10,278.323
2011-03-11,276.726
2011-03-14,277.973
2011-03-15,271.409
2011-03-16,266.691
2011-03-17,277.313
2011-03-18,280.699
2011-03-21,284.046
2011-03-22,282.458
2011-03-23,281.428
2011-03-24,287.74
2011-03-25,288.868
2011-03-28,292.044
2011-03-29,287.564
2011-03-30,287.974
2011-03-31,286.839
2011-04-01,293.334
2011-04-04,297.09
2011-04-05,296.064
2011-04-06,301.831
2011-04-07,299.446
2011-04-08,301.909
2011-04-11,297.423
2011-04-12,295.719
2011-04-13,300.311
2011-04-14,299.593
2011-04-15,299.472
2011-04-18,289.887
2011-04-19,294.357
2011-04-20,299.535
2011-04-21,303.655
2011-04-22,303.655
2011-04-25,303.436
2011-04-26,308.307
2011-04-27,307.657
2011-04-28,312.588
2011-04-29,315.04
2011-05-02,316.218
2011-05-03,312.052
2011-05-04,308.626
2011-05-05,301.023
2011-05-06,305.666
2011-05-09,299.895
2011-05-10,305.379
2011-05-11,305.113
2011-05-12,300.626
2011-05-13,300.379
2011-05-16,299.249
2011-05-17,296.967
2011-05-18,296.801
2011-05-19,299.108
2011-05-20,295.733
2011-05-23,288.252
2011-05-24,290.271
2011-05-25,289.15
2011-05-26,288.514
2011-05-27,296.275
2011-05-30,295.239
2011-05-31,299.812
2011-06-01,299.558
2011-06-02,299.033
2011-06-03,299.293
2011-06-06,300.043
2011-06-07,301.125
2011-06-08,296.521
2011-06-09,298.629
2011-06-10,290.148
2011-06-13,292.513
2011-06-14,296.036
2011-06-15,288.81
2011-06-16,284.902
2011-06-17,289.347
2011-06-20,288.142
2011-06-21,294.28
2011-06-22,293.264
2011-06-23,282.896
2011-06-24,284.211
2011-06-27,288.281
2011-06-28,292.729
2011-06-29,297.562
2011-06-30,303.458
2011-07-01,308.203
2011-07-04,309.764
2011-07-05,306.693
2011-07-06,300.341
2011-07-07,301.735
2011-07-08,293.348
2011-07-11,284.224
2011-07-12,282.605
2011-07-13,287.145
2011-07-14,285.117
2011-07-15,281.532
2011-07-18,278.197
2011-07-19,283.512
2011-07-20,285.834
2011-07-21,291.651
2011-07-22,293.842
2011-07-25,293.047
2011-07-26,293.314
2011-07-27,287.597
2011-07-28,283.634
2011-07-29,282.348
2011-08-01,272.346
2011-08-02,267.157
2011-08-03,260.748
2011-08-04,249.516
2011-08-05,246.993
2011-08-08,237.126
2011-08-09,246.722
2011-08-10,239.677
2011-08-11,245.809
2011-08-12,251.26
2011-08-15,258.981
2011-08-16,257.745
2011-08-17,259.768
2011-08-18,246.163
2011-08-19,244.449
2011-08-22,246.451
2011-08-23,244.543
2011-08-24,250.162
2011-08-25,246.354
2011-08-26,245.741
2011-08-29,253.134
2011-08-30,252.428
2011-08-31,262.232
2011-09-01,263.182
2011-09-02,253.239
2011-09-05,241.66
2011-09-06,241.924
2011-09-07,250.381
2011-09-08,249.034
2011-09-09,234.666
2011-09-12,226.458
2011-09-13,229.726
2011-09-14,235.427
2011-09-15,239.537
2011-09-16,241.264
2011-09-19,234.55
2011-09-20,240.706
2011-09-21,236.013
2011-09-22,224.196
2011-09-23,227.442
2011-09-26,231.188
2011-09-27,242.435
2011-09-28,241.332
2011-09-29,243.915
2011-09-30,239.235
2011-10-03,237.498
2011-10-04,228.824
2011-10-05,235.719
2011-10-06,245.854
2011-10-07,249.056
2011-10-10,254.853
2011-10-11,251.771
2011-10-12,259.107
2011-10-13,253.835
2011-10-14,259.414
2011-10-17,256.04
2011-10-18,257.024
2011-10-19,260.563
2011-10-20,257.084
2011-10-21,263.466
2011-10-24,269.392
2011-10-25,266.054
2011-10-26,264.651
2011-10-27,279.024
2011-10-28,279.804
2011-10-31,270.267
2011-11-01,252.868
2011-11-02,255.786
2011-11-03,260.902
2011-11-04,260.848
2011-11-07,258.683
2011-11-08,261.634
2011-11-09,254.324
2011-11-10,254.509
2011-11-11,260.858
2011-11-14,259.503
2011-11-15,253.277
2011-11-16,255.598
2011-11-17,251.849
2011-11-18,249.44
2011-11-21,243.154
2011-11-22,243.17
2011-11-23,236.848
2011-11-24,236.166
2011-11-25,235.852
2011-11-28,246.733
2011-11-29,249.275
2011-11-30,265.201
2011-12-01,258.266
2011-12-02,261.92
2011-12-05,265.784
2011-12-06,262.066
2011-12-07,265.159
2011-12-08,258.186
2011-12-09,259.818
2011-12-12,254.071
2011-12-13,252.946
2011-12-14,245.28
2011-12-15,248.498
2011-12-16,250.951
2011-12-19,253.011
2011-12-20,259.758
2011-12-21,263.292
2011-12-22,265.639
2011-12-23,267.45
2011-12-26,267.45
2011-12-27,268.004
2011-12-28,264.248
2011-12-29,264.631
2011-12-30,271.673
2012-01-02,271.673
2012-01-03,278.249
2012-01-04,270.078
2012-01-05,266.325
2012-01-06,262.176
2012-01-09,265.063
2012-01-10,271.645
2012-01-11,267.803
2012-01-12,268.465
2012-01-13,267.677
2012-01-16,267.566
2012-01-17,270.216
2012-01-18,272.398
2012-01-19,282.941
2012-01-20,282.051
2012-01-23,285.615
2012-01-24,281.76
2012-01-25,280.922
2012-01-26,288.09
2012-01-27,284.652
2012-01-30,280.825
2012-01-31,282.852
2012-02-01,292.816
2012-02-02,291.521
2012-02-03,299.662
2012-02-06,298.904
2012-02-07,302.175
2012-02-08,300.395
2012-02-09,302.246
2012-02-10,296.179
2012-02-13,295.197
2012-02-14,291.959
2012-02-15,293.085
2012-02-16,293.17
2012-02-17,302.676
2012-02-20,309.789
2012-02-21,306.358
2012-02-22,303.623
2012-02-23,305.494
2012-02-24,312.105
2012-02-27,311.271
2012-02-28,308.582
2012-02-29,310.413
2012-03-01,312.953
2012-03-02,311.891
2012-03-05,308.073
2012-03-06,296.04
2012-03-07,300.684
2012-03-08,313.149
2012-03-09,313.353
2012-03-12,309.572
2012-03-13,313.636
2012-03-14,312.062
2012-03-15,319.157
2012-03-16,328.58
2012-03-19,325.488
2012-03-20,321.976
2012-03-21,322.076
2012-03-22,316.471
2012-03-23,318.418
2012-03-26,320.414
2012-03-27,319.424
2012-03-28,318.022
2012-03-29,311.965
2012-03-30,315.485
2012-04-02,317.977
2012-04-03,314.624
2012-04-04,302.741
2012-04-05,301.161
2012-04-06,301.161
2012-04-09,301.338
2012-04-10,293.964
2012-04-11,297.599
2012-04-12,303.472
2012-04-13,299.1
2012-04-16,298.197
2012-04-17,307.248
2012-04-18,306.061
2012-04-19,304.737
2012-04-20,308.366
2012-04-23,299.063
2012-04-24,303.266
2012-04-25,305.257
2012-04-26,306.12
2012-04-27,310.895
2012-04-30,310.052
2012-05-01,312.191
2012-05-02,309.623
2012-05-03,308.472
2012-05-04,297.253
2012-05-07,295.798
2012-05-08,289.569
2012-05-09,287.979
2012-05-10,290.252
2012-05-11,292.968
2012-05-14,282.805
2012-05-15,282.048
2012-05-16,280.324
2012-05-17,275.601
2012-05-18,276.392
2012-05-21,278.916
2012-05-22,284.519
2012-05-23,276.519
2012-05-24,277.693
2012-05-25,281.364
2012-05-28,281.931
2012-05-29,286.1
2012-05-30,279.348
2012-05-31,276.149
2012-06-01,268.765
2012-06-04,271.657
2012-06-05,268.075
2012-06-06,276.082
2012-06-07,276.598
2012-06-08,276.367
2012-06-11,277.326
2012-06-12,276.015
2012-06-13,277.239
2012-06-14,275.937
2012-06-15,282.351
2012-06-18,281.076
2012-06-19,284.702
2012-06-20,285.066
2012-06-21,281.183
2012-06-22,276.571
2012-06-25,272.156
2012-06-26,273.712
2012-06-27,277.699
2012-06-28,278.088
2012-06-29,292.74
2012-07-02,292.28
2012-07-03,294.08
2012-07-04,294.649
2012-07-05,289.682
2012-07-06,284.288
2012-07-09,284.338
2012-07-10,283.858
2012-07-11,284.259
2012-07-12,279.97
2012-07-13,283.47
2012-07-16,287.396
2012-07-17,286.683
2012-07-18,288.395
2012-07-19,289.69
2012-07-20,283.42
2012-07-23,276.218
2012-07-24,268.968
2012-07-25,268.886
2012-07-26,278.54
2012-07-27,284.229
2012-07-30,284.856
2012-07-31,282.668
2012-08-01,279.191
2012-08-02,276.07
2012-08-03,282.73
2012-08-06,287.629
2012-08-07,285.353
2012-08-08,285.512
2012-08-09,289.051
2012-08-10,289.545
2012-08-13,289.63
2012-08-14,283.136
2012-08-15,280.458
2012-08-16,282.14
2012-08-17,282.843
2012-08-20,282.117
2012-08-21,288.02
2012-08-22,284.574
2012-08-23,286.61
2012-08-24,284.904
2012-08-27,286.663
2012-08-28,285.918
2012-08-29,284.957
2012-08-30,281.657
2012-08-31,287.482
2012-09-03,287.408
2012-09-04,285.67
2012-09-05,287.912
2012-09-06,295.013
2012-09-07,301.933
2012-09-10,301.864
2012-09-11,301.94
2012-09-12,302.8
2012-09-13,304.417
2012-09-14,314.063
2012-09-17,311.55
2012-09-18,309.152
2012-09-19,310.721
2012-09-20,311.844
2012-09-21,315.132
2012-09-24,312.839
2012-09-25,312.805
2012-09-26,305.54
2012-09-27,306.353
2012-09-28,307.62
2012-10-01,309.069
2012-10-02,311.201
2012-10-03,310.912
2012-10-04,313.069
2012-10-05,318.229
2012-10-08,311.89
2012-10-09,306.066
2012-10-10,302.672
2012-10-11,304.328
2012-10-12,303.906
2012-10-15,303.867
2012-10-16,308.046
2012-10-17,311.622
2012-10-18,310.552
2012-10-19,306.167
2012-10-22,306.991
2012-10-23,300.606
2012-10-24,302.782
2012-10-25,305.008
2012-10-26,304.817
2012-10-29,303.239
2012-10-30,307.904
2012-10-31,306.624
2012-11-01,309.168
2012-11-02,310.229
2012-11-05,310.103
2012-11-06,310.94
2012-11-07,304.172
2012-11-08,299.537
2012-11-09,299.878
2012-11-12,297.525
2012-11-13,299.527
2012-11-14,295.92
2012-11-15,294.653
2012-11-16,292.165
2012-11-19,299.691
2012-11-20,300.593
2012-11-21,302.791
2012-11-22,305.177
2012-11-23,308.392
2012-11-26,307.322
2012-11-27,307.321
2012-11-28,308.554
2012-11-29,314.866
2012-11-30,313.596
2012-12-03,314.782
2012-12-04,316.024
2012-12-05,315.977
2012-12-06,318.632
2012-12-07,318.448
2012-12-10,318.31
2012-12-11,322.181
2012-12-12,322.88
2012-12-13,322.998
2012-12-14,322.377
2012-12-17,322.749
2012-12-18,325.843
2012-12-19,333.373
2012-12-20,334.289
2012-12-21,332.515
2012-12-24,330.529
2012-12-25,330.529
2012-12-26,331.205
2012-12-27,332.268
2012-12-28,331.99
2012-12-31,332.654
2013-01-01,332.654
2013-01-02,341.392
2013-01-03,338.136
2013-01-04,338.157
2013-01-07,338.58
2013-01-08,337.529
2013-01-09,335.708
2013-01-10,338.882
2013-01-11,339.683
2013-01-14,338.61
2013-01-15,337.045
2013-01-16,336.261
2013-01-17,340.272
2013-01-18,338.197
2013-01-21,340.213
2013-01-22,340.812
2013-01-23,339.132
2013-01-24,345.224
2013-01-25,350.353
2013-01-28,351.353
2013-01-29,351.391
2013-01-30,353.908
2013-01-31,355.01
2013-02-01,359.175
2013-02-04,351.07
2013-02-05,349.378
2013-02-06,347.389
2013-02-07,346.398
2013-02-08,351.614
2013-02-11,349.355
2013-02-12,356.726
2013-02-13,362.172
2013-02-14,359.833
2013-02-15,358.088
2013-02-18,358.306
2013-02-19,360.664
2013-02-20,360.613
2013-02-21,350.543
2013-02-22,357.301
2013-02-25,361.273
2013-02-26,360.574
2013-02-27,360.465
2013-02-28,362.578
2013-03-01,360.357
2013-03-04,365.945
2013-03-05,374.542
2013-03-06,370.238
2013-03-07,374.454
2013-03-08,372.349
2013-03-11,377.185
2013-03-12,379.748
2013-03-13,378.157
2013-03-14,385.49
2013-03-15,379.415
2013-03-18,382.941
2013-03-19,381.544
2013-03-20,386.645
2013-03-21,382.425
2013-03-22,383.92
2013-03-25,381.471
2013-03-26,379.282
2013-03-27,375.031
2013-03-28,382.119
2013-03-29,382.119
2013-04-01,382.298
2013-04-02,384.792
2013-04-03,381.113
2013-04-04,377.893
2013-04-05,371.498
2013-04-08,370.947
2013-04-09,373.572
2013-04-10,382.392
2013-04-11,384.935
2013-04-12,380.038
2013-04-15,377.714
2013-04-16,378.2
2013-04-17,370.276
2013-04-18,370.878
2013-04-19,372.532
2013-04-22,372.094
2013-04-23,383.696
2013-04-24,381.809
2013-04-25,381.728
2013-04-26,378.464
2013-04-29,382.744
2013-04-30,382.665
2013-05-01,382.706
2013-05-02,380.308
2013-05-03,388.087
2013-05-06,386.312
2013-05-07,392.327
2013-05-08,391.551
2013-05-09,388.805
2013-05-10,387.014
2013-05-13,388.211
2013-05-14,389.689
2013-05-15,387.46
2013-05-16,388.304
2013-05-17,387.043
2013-05-20,390.924
2013-05-21,391.682
2013-05-22,391.587
2013-05-23,389.479
2013-05-24,391.821
2013-05-27,394.944
2013-05-28,396.05
2013-05-29,392.177
2013-05-30,394.842
2013-05-31,388.832
2013-06-03,390.917
2013-06-04,391.58
2013-06-05,387.411
2013-06-06,385.965
2013-06-07,392.723
2013-06-10,390.04
2013-06-11,385.323
2013-06-12,383.87
2013-06-13,381.644
2013-06-14,386.454
2013-06-17,387.543
2013-06-18,391.229
2013-06-19,391.054
2013-06-20,377.469
2013-06-21,374.159
2013-06-24,364.759
2013-06-25,371.896
2013-06-26,377.236
2013-06-27,382.733
2013-06-28,383.01
2013-07-01,388.59
2013-07-02,386.586
2013-07-03,379.473
2013-07-04,389.105
2013-07-05,381.137
2013-07-08,385.438
2013-07-09,386.84
2013-07-10,388.388
2013-07-11,393.182
2013-07-12,395.593
2013-07-15,395.708
2013-07-16,392.448
2013-07-17,390.906
2013-07-18,398.531
2013-07-19,397.575
2013-07-22,398.104
2013-07-23,398.143
2013-07-24,404.776
2013-07-25,406.993
2013-07-26,404.368
2013-07-29,405.12
2013-07-30,405.526
2013-07-31,410.235
2013-08-01,414.813
2013-08-02,419.961
2013-08-05,419.305
2013-08-06,421.685
2013-08-07,420.633
2013-08-08,427.107
2013-08-09,431.521
2013-08-12,429.269
2013-08-13,428.897
2013-08-14,430.703
2013-08-15,423.556
2013-08-16,425.524
2013-08-19,428.453
2013-08-20,427.389
2013-08-21,427.003
2013-08-22,431.937
2013-08-23,434.423
2013-08-26,434.316
2013-08-27,424.565
2013-08-28,422.308
2013-08-29,427.498
2013-08-30,424.953
2013-09-02,430.71
2013-09-03,427.365
2013-09-04,427.438
2013-09-05,432.714
2013-09-06,433.976
2013-09-09,436.781
2013-09-10,439.848
2013-09-11,440.409
2013-09-12,438.74
2013-09-13,434.007
2013-09-16,442.471
2013-09-17,440.666
2013-09-18,442.644
2013-09-19,452.809
2013-09-20,448.467
2013-09-23,446.419
2013-09-24,447.83
2013-09-25,448.286
2013-09-26,446.086
2013-09-27,446.64
2013-09-30,445.009
2013-10-01,449.18
2013-10-02,450.293
2013-10-03,449.306
2013-10-04,451.487
2013-10-07,451.291
2013-10-08,447.22
2013-10-09,441.321
2013-10-10,448.525
2013-10-11,449.312
2013-10-14,453.142
2013-10-15,457.278
2013-10-16,462.837
2013-10-17,468.446
2013-10-18,472.635
2013-10-21,472.18
2013-10-22,475.069
2013-10-23,471.815
2013-10-24,471.047
2013-10-25,470.1
2013-10-28,468.526
2013-10-29,467.872
2013-10-30,471.499
2013-10-31,473.212
2013-11-01,466.266
2013-11-04,472.535
2013-11-05,472.817
2013-11-06,477.737
2013-11-07,472.832
2013-11-08,472.821
2013-11-11,478.143
2013-11-12,484.439
2013-11-13,480.657
2013-11-14,486.366
2013-11-15,486.45
2013-11-18,484.989
2013-11-19,479.476
2013-11-20,478.6
2013-11-21,477.717
2013-11-22,480.35
2013-11-25,481.287
2013-11-26,479.818
2013-11-27,482.817
2013-11-28,485.959
2013-11-29,488.324
2013-12-02,484.023
2013-12-03,473.499
2013-12-04,469.557
2013-12-05,469.654
2013-12-06,474.778
2013-12-09,477.187
2013-12-10,479.204
2013-12-11,476.377
2013-12-12,470.45
2013-12-13,470.504
2013-12-16,476.372
2013-12-17,476.813
2013-12-18,477.796
2013-12-19,481.41
2013-12-20,485.32
2013-12-23,485.817
2013-12-24,481.671
2013-12-25,481.671
2013-12-26,482.569
2013-12-27,493.713
2013-12-30,491.513
2013-12-31,492.005
2014-01-01,492.005
2014-01-02,489.438
2014-01-03,491.469
2014-01-06,494.699
2014-01-07,501.999
2014-01-08,504.407
2014-01-09,511.455
2014-01-10,514.56
2014-01-13,521.388
2014-01-14,521.957
2014-01-15,519.903
2014-01-16,519.638
2014-01-17,518.38
2014-01-20,518.012
2014-01-21,517.887
2014-01-22,517.837
2014-01-23,518.651
2014-01-24,508.148
2014-01-27,497.656
2014-01-28,509.334
2014-01-29,513.733
2014-01-30,506.025
2014-01-31,497.493
2014-02-03,495.84
2014-02-04,496.47
2014-02-05,497.193
2014-02-06,508.768
2014-02-07,518.525
2014-02-10,517.328
2014-02-11,524.082
2014-02-12,527.431
2014-02-13,531.376
2014-02-14,534.603
2014-02-17,541.776
2014-02-18,542.872
2014-02-19,543.89
2014-02-20,543.183
2014-02-21,547.708
2014-02-24,554.83
2014-02-25,568.957
2014-02-26,560.214
2014-02-27,563.899
2014-02-28,581.898
2014-03-03,563.361
2014-03-04,560.463
2014-03-05,564.038
2014-03-06,572.585
2014-03-07,560.797
2014-03-10,560.76
2014-03-11,564.863
2014-03-12,558.486
2014-03-13,554.01
2014-03-14,543.209
2014-03-17,549.809
2014-03-18,551.376
2014-03-19,543.431
2014-03-20,538.026
2014-03-21,535.184
2014-03-24,527.591
2014-03-25,534.065
2014-03-26,540.748
2014-03-27,537.227
2014-03-28,541.228
2014-03-31,542.66
2014-04-01,555.065
2014-04-02,553.682
2014-04-03,551.028
2014-04-04,555.559
2014-04-07,550.634
2014-04-08,545.111
2014-04-09,548.8
2014-04-10,545.763
2014-04-11,538.256
2014-04-14,532.503
2014-04-15,528.198
2014-04-16,536.05
2014-04-17,534.002
2014-04-18,534.002
2014-04-21,532.786
2014-04-22,541.976
2014-04-23,537.555
2014-04-24,533.301
2014-04-25,529.322
2014-04-28,528.429
2014-04-29,535.076
2014-04-30,538.848
2014-05-01,538.998
2014-05-02,539.489
2014-05-05,539.994
2014-05-06,542.426
2014-05-07,533.27
2014-05-08,538.808
2014-05-09,529.119
2014-05-12,531.577
2014-05-13,526.466
2014-05-14,519.455
2014-05-15,501.887
2014-05-16,501.627
2014-05-19,510.575
2014-05-20,509.257
2014-05-21,514.309
2014-05-22,517.134
2014-05-23,517.327
2014-05-26,525.432
2014-05-27,524.715
2014-05-28,527.186
2014-05-29,526.371
2014-05-30,525.049
2014-06-02,523.587
2014-06-03,521.792
2014-06-04,524.294
2014-06-05,528.166
2014-06-06,536.669
2014-06-09,536.854
2014-06-10,532.449
2014-06-11,525.009
2014-06-12,527.654
2014-06-13,520.031
2014-06-16,515.5
2014-06-17,513.553
2014-06-18,509.768
2014-06-19,521.375
2014-06-20,510.349
2014-06-23,505.737
2014-06-24,500.581
2014-06-25,497.479
2014-06-26,495.928
2014-06-27,497.734
2014-06-30,495.911
2014-07-01,500.929
2014-07-02,500.897
2014-07-03,507.511
2014-07-04,502.459
2014-07-07,499.143
2014-07-08,489.147
2014-07-09,493.233
2014-07-10,489.161
2014-07-11,489.631
2014-07-14,494.843
2014-07-15,494.382
2014-07-16,498.498
2014-07-17,494.137
2014-07-18,490.869
2014-07-21,487.263
2014-07-22,490.027
2014-07-23,491.872
2014-07-24,494.105
2014-07-25,491.11
2014-07-28,489.129
2014-07-29,493.895
2014-07-30,488.73
2014-07-31,481.026
2014-08-01,480.51
2014-08-04,478.594
2014-08-05,474.713
2014-08-06,469.609
2014-08-07,470.327
2014-08-08,470.478
2014-08-11,475.408
2014-08-12,474.564
2014-08-13,479.742
2014-08-14,485.806
2014-08-15,487.149
2014-08-18,494.145
2014-08-19,488.285
2014-08-20,481.276
2014-08-21,485.915
2014-08-22,484.361
2014-08-25,487.683
2014-08-26,490.412
2014-08-27,494.824
2014-08-28,494.658
2014-08-29,493.097
2014-09-01,493.582
2014-09-02,493.815
2014-09-03,502.228
2014-09-04,503.592
2014-09-05,503.937
2014-09-08,498.756
2014-09-09,495.804
2014-09-10,494.676
2014-09-11,496.008
2014-09-12,497.236
2014-09-15,492.077
2014-09-16,488.564
2014-09-17,490.859
2014-09-18,498.287
2014-09-19,489.627
2014-09-22,488.993
2014-09-23,484.468
2014-09-24,480.242
2014-09-25,477.224
2014-09-26,475.998
2014-09-29,477.181
2014-09-30,480.089
2014-10-01,476.258
2014-10-02,465.687
2014-10-03,466.775
2014-10-06,472.433
2014-10-07,464.117
2014-10-08,459.025
2014-10-09,454.975
2014-10-10,442.524
2014-10-13,441.462
2014-10-14,445.679
2014-10-15,435.09
2014-10-16,432.909
2014-10-17,447.857
2014-10-20,450.207
2014-10-21,462.945
2014-10-22,465.313
2014-10-23,466.996
2014-10-24,464.576
2014-10-27,463.317
2014-10-28,467.748
2014-10-29,463.795
2014-10-30,459.379
2014-10-31,466.765
2014-11-03,464.872
2014-11-04,465.969
2014-11-05,470.651
2014-11-06,468.59
2014-11-07,463.412
2014-11-10,464.162
2014-11-11,462.376
2014-11-12,459.529
2014-11-13,457.527
2014-11-14,454.603
2014-11-17,457.008
2014-11-18,463.799
2014-11-19,472.05
2014-11-20,474.883
2014-11-21,481.688
2014-11-24,484.399
2014-11-25,493.058
2014-11-26,492.841
2014-11-27,498.109
2014-11-28,501.689
2014-12-01,503.395
2014-12-02,502.024
2014-12-03,504.324
2014-12-04,509.748
2014-12-05,514.62
2014-12-08,511.331
2014-12-09,503.749
2014-12-10,501.038
2014-12-11,500.328
2014-12-12,492.979
2014-12-15,478.722
2014-12-16,488.545
2014-12-17,485.806
2014-12-18,494.092
2014-12-19,493.791
2014-12-22,495.218
2014-12-23,498.95
2014-12-24,497.468
2014-12-25,497.468
2014-12-26,496.692
2014-12-29,497.737
2014-12-30,493.482
2014-12-31,493.626
2015-01-01,493.626
2015-01-02,491.424
2015-01-05,479.24
2015-01-06,470.491
2015-01-07,467.684
2015-01-08,476.608
2015-01-09,474.475
2015-01-12,472.425
2015-01-13,481.196
2015-01-14,476.174
2015-01-15,476.522
2015-01-16,477.324
2015-01-19,486.317
2015-01-20,483.469
2015-01-21,489.03
2015-01-22,490.804
2015-01-23,492.481
2015-01-26,494.993
2015-01-27,493.371
2015-01-28,486.344
2015-01-29,486.834
2015-01-30,481.41
2015-02-02,497.484
2015-02-03,505.688
2015-02-04,508.401
2015-02-05,508.334
2015-02-06,506.976
2015-02-09,506.09
2015-02-10,509.074
2015-02-11,511.986
2015-02-12,522.679
2015-02-13,527.835
2015-02-16,523.593
2015-02-17,520.956
2015-02-18,528.707
2015-02-19,529.898
2015-02-20,526.26
2015-02-23,534.724
2015-02-24,535.329
2015-02-25,536.934
2015-02-26,530.91
2015-02-27,539.768
2015-03-02,538.218
2015-03-03,529.487
2015-03-04,527.763
2015-03-05,535.306
2015-03-06,527.581
2015-03-09,519.661
2015-03-10,508.445
2015-03-11,512.269
2015-03-12,529.468
2015-03-13,528.423
2015-03-16,524.194
2015-03-17,514.224
2015-03-18,523.927
2015-03-19,522.908
2015-03-20,542.021
2015-03-23,546.839
2015-03-24,544.914
2015-03-25,544.05
2015-03-26,532.24
2015-03-27,533.155
2015-03-30,535.985
2015-03-31,522.83
2015-04-01,525.158
2015-04-02,534.31
2015-04-03,534.31
2015-04-06,541.724
2015-04-07,543.812
2015-04-08,540.805
2015-04-09,542.972
2015-04-10,539.054
2015-04-13,540.235
2015-04-14,547.098
2015-04-15,549.11
2015-04-16,553.625
2015-04-17,549.908
2015-04-20,549.272
2015-04-21,551.099
2015-04-22,547.67
2015-04-23,550.827
2015-04-24,559.01
2015-04-27,568.289
2015-04-28,568.176
2015-04-29,554.992
2015-04-30,555.532
2015-05-01,553.882
2015-05-04,550.871
2015-05-05,554.142
2015-05-06,558.631
2015-05-07,557.136
2015-05-08,569.728
2015-05-11,561.215
2015-05-12,558.055
2015-05-13,563.685
2015-05-14,571.165
2015-05-15,577.387
2015-05-18,574.931
2015-05-19,574.429
2015-05-20,575.885
2015-05-21,573.708
2015-05-22,567.18
2015-05-25,566.369
2015-05-26,556.077
2015-05-27,562.688
2015-05-28,564.321
2015-05-29,558.769
2015-06-01,555.405
2015-06-02,559.979
2015-06-03,569.857
2015-06-04,564.746
2015-06-05,552.589
2015-06-08,555.679
2015-06-09,555.224
2015-06-10,567.189
2015-06-11,574.4
2015-06-12,571.128
2015-06-15,565.786
2015-06-16,566.907
2015-06-17,565.976
2015-06-18,578.506
2015-06-19,582.022
2015-06-22,589.869
2015-06-23,586.817
2015-06-24,582.176
2015-06-25,582.086
2015-06-26,580.975
2015-06-29,565.595
2015-06-30,561.907
2015-07-01,564.287
2015-07-02,564.777
2015-07-03,564.717
2015-07-06,553.701
2015-07-07,542.426
2015-07-08,545.355
2015-07-09,554.538
2015-07-10,573.656
2015-07-13,575.425
2015-07-14,577.684
2015-07-15,579.029
2015-07-16,581.536
2015-07-17,578.512
2015-07-20,582.39
2015-07-21,581.587
2015-07-22,583.351
2015-07-23,587.958
2015-07-24,585.214
2015-07-27,576.718
2015-07-28,577.045
2015-07-29,581.663
2015-07-30,578.567
2015-07-31,590.458
2015-08-03,595.383
