Date,EM (EMERGING MARKETS) IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-11,957.477
2010-08-12,951.479
2010-08-13,957.32
2010-08-16,962.764
2010-08-17,971.357
2010-08-18,972.814
2010-08-19,974.536
2010-08-20,968.321
2010-08-23,966.735
2010-08-24,955.18
2010-08-25,943.753
2010-08-26,946.776
2010-08-27,949.315
2010-08-30,952.167
2010-08-31,949.572
2010-09-01,968.094
2010-09-02,974.4
2010-09-03,982.584
2010-09-06,990.328
2010-09-07,984.576
2010-09-08,984.897
2010-09-09,989.914
2010-09-10,993.793
2010-09-13,1013.339
2010-09-14,1016.176
2010-09-15,1018.75
2010-09-16,1012.386
2010-09-17,1018.77
2010-09-20,1026.323
2010-09-21,1027.278
2010-09-22,1031.476
2010-09-23,1030.673
2010-09-24,1036.789
2010-09-27,1044.163
2010-09-28,1045.134
2010-09-29,1053.523
2010-09-30,1059.904
2010-10-01,1070.168
2010-10-04,1072.975
2010-10-05,1078.232
2010-10-06,1088.43
2010-10-07,1085.591
2010-10-08,1084.408
2010-10-11,1091.2
2010-10-12,1083.053
2010-10-13,1102.575
2010-10-14,1110.083
2010-10-15,1104.363
2010-10-18,1096.255
2010-10-19,1082.017
2010-10-20,1087.649
2010-10-21,1095.316
2010-10-22,1093.853
2010-10-25,1103.651
2010-10-26,1102.386
2010-10-27,1084.557
2010-10-28,1088.847
2010-10-29,1092.757
2010-11-01,1107.13
2010-11-02,1110.43
2010-11-03,1117.145
2010-11-04,1134.744
2010-11-05,1139.262
2010-11-08,1135.753
2010-11-09,1137.472
2010-11-10,1131.248
2010-11-11,1123.672
2010-11-12,1105.941
2010-11-15,1100.346
2010-11-16,1085.39
2010-11-17,1078.284
2010-11-18,1096.53
2010-11-19,1098.834
2010-11-22,1103.143
2010-11-23,1079.685
2010-11-24,1085.168
2010-11-25,1088.207
2010-11-26,1069.665
2010-11-29,1069.98
2010-11-30,1066.795
2010-12-01,1086.797
2010-12-02,1102.626
2010-12-03,1109.492
2010-12-06,1114.446
2010-12-07,1118.85
2010-12-08,1104.121
2010-12-09,1104.354
2010-12-10,1102.221
2010-12-13,1108.154
2010-12-14,1115.723
2010-12-15,1108.009
2010-12-16,1099.225
2010-12-17,1101.462
2010-12-20,1095.568
2010-12-21,1107.8
2010-12-22,1110.622
2010-12-23,1112.218
2010-12-24,1111.313
2010-12-27,1108.752
2010-12-28,1109.276
2010-12-29,1120.015
2010-12-30,1128.945
2010-12-31,1134.183
2011-01-03,1145.929
2011-01-04,1148.318
2011-01-05,1143.832
2011-01-06,1139.112
2011-01-07,1131.932
2011-01-10,1120.443
2011-01-11,1125.81
2011-01-12,1143.534
2011-01-13,1143.258
2011-01-14,1140.318
2011-01-17,1135.651
2011-01-18,1139.037
2011-01-19,1140.419
2011-01-20,1123.045
2011-01-21,1116.103
2011-01-24,1116.747
2011-01-25,1115.93
2011-01-26,1123.271
2011-01-27,1121.968
2011-01-28,1105.618
2011-01-31,1097.672
2011-02-01,1107.695
2011-02-02,1110.888
2011-02-03,1107.907
2011-02-04,1104.637
2011-02-07,1103.911
2011-02-08,1102.517
2011-02-09,1084.816
2011-02-10,1064.403
2011-02-11,1066.091
2011-02-14,1081.914
2011-02-15,1081.59
2011-02-16,1084.707
2011-02-17,1089.686
2011-02-18,1100.316
2011-02-21,1098.314
2011-02-22,1077.363
2011-02-23,1068.981
2011-02-24,1057.968
2011-02-25,1070.508
2011-02-28,1078.601
2011-03-01,1084.053
2011-03-02,1084.846
2011-03-03,1100.1
2011-03-04,1110.872
2011-03-07,1104.362
2011-03-08,1108.367
2011-03-09,1109.962
2011-03-10,1092.043
2011-03-11,1083.775
2011-03-14,1089.223
2011-03-15,1063.727
2011-03-16,1068.681
2011-03-17,1061.326
2011-03-18,1070.163
2011-03-21,1082.247
2011-03-22,1093.281
2011-03-23,1095.179
2011-03-24,1107.082
2011-03-25,1115.833
2011-03-28,1110.509
2011-03-29,1114.729
2011-03-30,1130.952
2011-03-31,1142.413
2011-04-01,1156.369
2011-04-04,1163.9
2011-04-05,1166.147
2011-04-06,1176.071
2011-04-07,1177.896
2011-04-08,1181.413
2011-04-11,1176.804
2011-04-12,1155.193
2011-04-13,1165.023
2011-04-14,1165.438
2011-04-15,1164.132
2011-04-18,1147.594
2011-04-19,1150.249
2011-04-20,1177.445
2011-04-21,1189.439
2011-04-22,1188.875
2011-04-25,1188.147
2011-04-26,1187.376
2011-04-27,1186.657
2011-04-28,1185.053
2011-04-29,1186.967
2011-05-02,1190.93
2011-05-03,1170.017
2011-05-04,1155.386
2011-05-05,1149.184
2011-05-06,1149.963
2011-05-09,1148.865
2011-05-10,1152.523
2011-05-11,1152.661
2011-05-12,1136.216
2011-05-13,1135.616
2011-05-16,1127.746
2011-05-17,1123.675
2011-05-18,1133.48
2011-05-19,1130.976
2011-05-20,1130.666
2011-05-23,1103.736
2011-05-24,1114.042
2011-05-25,1106.446
2011-05-26,1122.896
2011-05-27,1135.666
2011-05-30,1136.834
2011-05-31,1157.565
2011-06-01,1157.105
2011-06-02,1149.764
2011-06-03,1147.598
2011-06-06,1142.615
2011-06-07,1145.363
2011-06-08,1137.161
2011-06-09,1134.539
2011-06-10,1120.474
2011-06-13,1114.498
2011-06-14,1125.176
2011-06-15,1119.375
2011-06-16,1098.435
2011-06-17,1094.22
2011-06-20,1087.687
2011-06-21,1101.539
2011-06-22,1106.496
2011-06-23,1096.381
2011-06-24,1105.888
2011-06-27,1102.601
2011-06-28,1111.647
2011-06-29,1124.327
2011-06-30,1138.277
2011-07-01,1150.187
2011-07-04,1164.016
2011-07-05,1161.784
2011-07-06,1159.131
2011-07-07,1166.658
2011-07-08,1162.38
2011-07-11,1142.246
2011-07-12,1120.002
2011-07-13,1137.839
2011-07-14,1136.839
2011-07-15,1138.143
2011-07-18,1126.551
2011-07-19,1132.821
2011-07-20,1139.644
2011-07-21,1143.872
2011-07-22,1154.566
2011-07-25,1147.386
2011-07-26,1155.318
2011-07-27,1149.922
2011-07-28,1147.48
2011-07-29,1139.084
2011-08-01,1149.713
2011-08-02,1129.659
2011-08-03,1106.624
2011-08-04,1074.635
2011-08-05,1040.276
2011-08-08,987.844
2011-08-09,971.026
2011-08-10,984.247
2011-08-11,993.388
2011-08-12,993.97
2011-08-15,1017.083
2011-08-16,1023.557
2011-08-17,1029.458
2011-08-18,1000.508
2011-08-19,970.368
2011-08-22,961.478
2011-08-23,982.465
2011-08-24,974.673
2011-08-25,968.449
2011-08-26,971.745
2011-08-29,999.074
2011-08-30,1010.128
2011-08-31,1031.365
2011-09-01,1036.232
2011-09-02,1021.879
2011-09-05,988.94
2011-09-06,985.074
2011-09-07,1006.139
2011-09-08,1009.401
2011-09-09,990.317
2011-09-12,966.972
2011-09-13,960.996
2011-09-14,946.609
2011-09-15,957.419
2011-09-16,971.861
2011-09-19,943.866
2011-09-20,946.124
2011-09-21,934.972
2011-09-22,876.36
2011-09-23,857.868
2011-09-26,841.504
2011-09-27,884.117
2011-09-28,882.879
2011-09-29,885.91
2011-09-30,871.736
2011-10-03,842.553
2011-10-04,819.969
2011-10-05,825.107
2011-10-06,853.674
2011-10-07,876.526
2011-10-10,891.242
2011-10-11,903.181
2011-10-12,918.752
2011-10-13,927.801
2011-10-14,932.123
2011-10-17,940.168
2011-10-18,922.507
2011-10-19,929.137
2011-10-20,901.571
2011-10-21,913.862
2011-10-24,943.742
2011-10-25,949.071
2011-10-26,955.627
2011-10-27,989.651
2011-10-28,1003.389
2011-10-31,987.548
2011-11-01,960.481
2011-11-02,969.438
2011-11-03,966.625
2011-11-04,983.251
2011-11-07,983.573
2011-11-08,983.533
2011-11-09,973.935
2011-11-10,947.347
2011-11-11,963.38
2011-11-14,970.966
2011-11-15,962.807
2011-11-16,951.916
2011-11-17,944.597
2011-11-18,926.496
2011-11-21,901.541
2011-11-22,901.957
2011-11-23,877.289
2011-11-24,881.217
2011-11-25,869.591
2011-11-28,893.394
2011-11-29,902.293
2011-11-30,918.508
2011-12-01,947.464
2011-12-02,947.687
2011-12-05,951.872
2011-12-06,940.114
2011-12-07,945.348
2011-12-08,935.193
2011-12-09,922.252
2011-12-12,914.456
2011-12-13,906.113
2011-12-14,893.988
2011-12-15,885.73
2011-12-16,895.035
2011-12-19,879.669
2011-12-20,890.743
2011-12-21,905.472
2011-12-22,906.942
2011-12-23,915.217
2011-12-26,915.787
2011-12-27,912.465
2011-12-28,902.943
2011-12-29,904.081
2011-12-30,906.87
2012-01-02,907.687
2012-01-03,927.655
2012-01-04,924.342
2012-01-05,917.424
2012-01-06,912.289
2012-01-09,915.535
2012-01-10,932.213
2012-01-11,931.319
2012-01-12,934.601
2012-01-13,933.522
2012-01-16,931.683
2012-01-17,950.653
2012-01-18,958.032
2012-01-19,967.809
2012-01-20,970.604
2012-01-23,974.14
2012-01-24,971.524
2012-01-25,973.775
2012-01-26,989.253
2012-01-27,989.461
2012-01-30,979.57
2012-01-31,992.104
2012-02-01,1001.226
2012-02-02,1014.222
2012-02-03,1018.626
2012-02-06,1016.443
2012-02-07,1017.797
2012-02-08,1028.939
2012-02-09,1030.523
2012-02-10,1014.835
2012-02-13,1025.412
2012-02-14,1020.45
2012-02-15,1033.426
2012-02-16,1025.825
2012-02-17,1039.429
2012-02-20,1043.394
2012-02-21,1042.149
2012-02-22,1044.468
2012-02-23,1038.585
2012-02-24,1045.364
2012-02-27,1035.847
2012-02-28,1046.816
2012-02-29,1057.974
2012-03-01,1054.921
2012-03-02,1057.735
2012-03-05,1045.729
2012-03-06,1024.472
2012-03-07,1022.57
2012-03-08,1037.827
2012-03-09,1046.287
2012-03-12,1036.438
2012-03-13,1049.947
2012-03-14,1051.059
2012-03-15,1050.898
2012-03-16,1048.98
2012-03-19,1048.945
2012-03-20,1038.083
2012-03-21,1036.617
2012-03-22,1031.596
2012-03-23,1032.589
2012-03-26,1035.862
2012-03-27,1047.569
2012-03-28,1037.628
2012-03-29,1026.294
2012-03-30,1033.666
2012-04-02,1040.553
2012-04-03,1048.53
2012-04-04,1031.703
2012-04-05,1033.877
2012-04-06,1034.686
2012-04-09,1024.781
2012-04-10,1013.746
2012-04-11,1014.325
2012-04-12,1020.553
2012-04-13,1022.284
2012-04-16,1016.867
2012-04-17,1017.017
2012-04-18,1021.878
2012-04-19,1023.677
2012-04-20,1021.742
2012-04-23,1008.069
2012-04-24,1011.864
2012-04-25,1013.224
2012-04-26,1019.453
2012-04-27,1023.824
2012-04-30,1031.461
2012-05-01,1030.939
2012-05-02,1034.307
2012-05-03,1030.154
2012-05-04,1019.128
2012-05-07,1007.674
2012-05-08,999.261
2012-05-09,985.112
2012-05-10,988.102
2012-05-11,979.933
2012-05-14,962.807
2012-05-15,958.477
2012-05-16,934.24
2012-05-17,932.078
2012-05-18,916.292
2012-05-21,923.032
2012-05-22,929.544
2012-05-23,907.261
2012-05-24,913.495
2012-05-25,913.893
2012-05-28,921.178
2012-05-29,932.487
2012-05-30,919.729
2012-05-31,918.669
2012-06-01,905.846
2012-06-04,890.635
2012-06-05,894.658
2012-06-06,912.478
2012-06-07,924.308
2012-06-08,917.265
2012-06-11,928.755
2012-06-12,926.725
2012-06-13,933.544
2012-06-14,927.742
2012-06-15,937.109
2012-06-18,947.093
2012-06-19,955.668
2012-06-20,960.144
2012-06-21,944.172
2012-06-22,929.139
2012-06-25,916.974
2012-06-26,919.661
2012-06-27,927.002
2012-06-28,921.494
2012-06-29,950.824
2012-07-02,954.419
2012-07-03,968.633
2012-07-04,970.783
2012-07-05,969.482
2012-07-06,961.595
2012-07-09,951.13
2012-07-10,950.769
2012-07-11,949.99
2012-07-12,931.85
2012-07-13,943.978
2012-07-16,945.34
2012-07-17,951.38
2012-07-18,948.721
2012-07-19,960.316
2012-07-20,956.878
2012-07-23,932.445
2012-07-24,930.269
2012-07-25,926.174
2012-07-26,936.989
2012-07-27,961.632
2012-07-30,968.486
2012-07-31,972.133
2012-08-01,974.568
2012-08-02,965.434
2012-08-03,972.731
2012-08-06,987.481
2012-08-07,987.378
2012-08-08,988.716
2012-08-09,997.642
2012-08-10,998.032
2012-08-13,990.97
2012-08-14,995.389
2012-08-15,992.103
2012-08-16,994.799
2012-08-17,990.16
2012-08-20,989.923
2012-08-21,997.189
2012-08-22,990.772
2012-08-23,996.486
2012-08-24,989.354
2012-08-27,982.5
2012-08-28,979.266
2012-08-29,977.312
2012-08-30,970.558
2012-08-31,974.29
2012-09-03,980.998
2012-09-04,975.344
2012-09-05,967.621
2012-09-06,977.864
2012-09-07,994.965
2012-09-10,995.808
2012-09-11,1000.312
2012-09-12,1005.926
2012-09-13,1008.469
2012-09-14,1037.446
2012-09-17,1034.586
2012-09-18,1028.493
2012-09-19,1031.299
2012-09-20,1020.604
2012-09-21,1029.86
2012-09-24,1028.637
2012-09-25,1027.329
2012-09-26,1015.521
2012-09-27,1024.173
2012-09-28,1030.604
2012-10-01,1033.577
2012-10-02,1035.419
2012-10-03,1032.349
2012-10-04,1036.267
2012-10-05,1040.508
2012-10-08,1029.379
2012-10-09,1027.198
2012-10-10,1022.602
2012-10-11,1024.202
2012-10-12,1026.038
2012-10-15,1023.743
2012-10-16,1032.539
2012-10-17,1039.815
2012-10-18,1040.848
2012-10-19,1033.19
2012-10-22,1034.911
2012-10-23,1025.73
2012-10-24,1024.449
2012-10-25,1028.428
2012-10-26,1018.882
2012-10-29,1017.141
2012-10-30,1022.019
2012-10-31,1026.368
2012-11-01,1031.183
2012-11-02,1036.211
2012-11-05,1033.978
2012-11-06,1039.592
2012-11-07,1041.194
2012-11-08,1031.192
2012-11-09,1027.719
2012-11-12,1027.889
2012-11-13,1022.077
2012-11-14,1020.356
2012-11-15,1013.982
2012-11-16,1009.468
2012-11-19,1016.715
2012-11-20,1019.658
2012-11-21,1021.404
2012-11-22,1026.707
2012-11-23,1037.892
2012-11-26,1037.096
2012-11-27,1038.773
2012-11-28,1033.695
2012-11-29,1045.896
2012-11-30,1050.002
2012-12-03,1052.034
2012-12-04,1052.14
2012-12-05,1062.043
2012-12-06,1064.859
2012-12-07,1067.804
2012-12-10,1072.37
2012-12-11,1075.512
2012-12-12,1081.73
2012-12-13,1084.052
2012-12-14,1082.416
2012-12-17,1078.611
2012-12-18,1083.715
2012-12-19,1089.701
2012-12-20,1087.253
2012-12-21,1077.102
2012-12-24,1079.301
2012-12-25,1081.204
2012-12-26,1083.254
2012-12-27,1087.899
2012-12-28,1094.353
2012-12-31,1094.771
2013-01-01,1095.353
2013-01-02,1117.848
2013-01-03,1120.833
2013-01-04,1116.197
2013-01-07,1114.763
2013-01-08,1110.503
2013-01-09,1114.636
2013-01-10,1116.793
2013-01-11,1112.612
2013-01-14,1119.558
2013-01-15,1110.732
2013-01-16,1109.154
2013-01-17,1109.701
2013-01-18,1117.721
2013-01-21,1114.524
2013-01-22,1115.708
2013-01-23,1113.23
2013-01-24,1108.877
2013-01-25,1104.282
2013-01-28,1095.992
2013-01-29,1106.301
2013-01-30,1106.578
2013-01-31,1108.192
2013-02-01,1111.442
2013-02-04,1112.527
2013-02-05,1110.201
2013-02-06,1107.038
2013-02-07,1105.109
2013-02-08,1107.594
2013-02-11,1105.797
2013-02-12,1106.565
2013-02-13,1111.897
2013-02-14,1113.286
2013-02-15,1115.864
2013-02-18,1113.735
2013-02-19,1113.474
2013-02-20,1119.714
2013-02-21,1104.989
2013-02-22,1104.801
2013-02-25,1105.716
2013-02-26,1094.163
2013-02-27,1098.526
2013-02-28,1106.839
2013-03-01,1107.709
2013-03-04,1097.806
2013-03-05,1107.408
2013-03-06,1115.101
2013-03-07,1111.799
2013-03-08,1121.269
2013-03-11,1117.459
2013-03-12,1111.775
2013-03-13,1105.786
2013-03-14,1103.456
2013-03-15,1096.915
2013-03-18,1083.133
2013-03-19,1080.72
2013-03-20,1082.504
2013-03-21,1079.019
2013-03-22,1071.246
2013-03-25,1078.76
2013-03-26,1085.607
2013-03-27,1088.676
2013-03-28,1090.519
2013-03-29,1092.961
2013-04-01,1089.528
2013-04-02,1088.776
2013-04-03,1084.756
2013-04-04,1077.601
2013-04-05,1068.34
2013-04-08,1067.472
2013-04-09,1075.669
2013-04-10,1085.99
2013-04-11,1093.131
2013-04-12,1084.85
2013-04-15,1069.804
2013-04-16,1076.255
2013-04-17,1070.623
2013-04-18,1066.233
2013-04-19,1080.966
2013-04-22,1082.632
2013-04-23,1078.924
2013-04-24,1085.805
2013-04-25,1094.799
2013-04-26,1090.495
2013-04-29,1095.241
2013-04-30,1109.506
2013-05-01,1108.338
2013-05-02,1110.227
2013-05-03,1115.734
2013-05-06,1118.987
2013-05-07,1125.84
2013-05-08,1136.479
2013-05-09,1135.277
2013-05-10,1124.747
2013-05-13,1116.356
2013-05-14,1123.115
2013-05-15,1124.703
2013-05-16,1124.907
2013-05-17,1124.146
2013-05-20,1126.38
2013-05-21,1127.298
2013-05-22,1128.059
2013-05-23,1105.035
2013-05-24,1107.103
2013-05-27,1110.005
2013-05-28,1112.545
2013-05-29,1102.382
2013-05-30,1099.312
2013-05-31,1091.79
2013-06-03,1077.928
2013-06-04,1084.399
2013-06-05,1071.951
2013-06-06,1064.087
2013-06-07,1059.22
2013-06-10,1052.026
2013-06-11,1031.776
2013-06-12,1033.356
2013-06-13,1021.709
2013-06-14,1035.44
2013-06-17,1038.806
2013-06-18,1035.063
2013-06-19,1028.96
2013-06-20,987.71
2013-06-21,979.674
2013-06-24,959.951
2013-06-25,960.056
2013-06-26,978.015
2013-06-27,999.405
2013-06-28,1021.573
2013-07-01,1023.48
2013-07-02,1015.514
2013-07-03,994.607
2013-07-04,1003.672
2013-07-05,998.272
2013-07-08,984.433
2013-07-09,990.722
2013-07-10,993.314
2013-07-11,1022.243
2013-07-12,1026.55
2013-07-15,1034.383
2013-07-16,1036.155
2013-07-17,1042.297
2013-07-18,1038.413
2013-07-19,1029.162
2013-07-22,1031.991
2013-07-23,1046.179
2013-07-24,1044.561
2013-07-25,1039.691
2013-07-26,1038.653
2013-07-29,1028.911
2013-07-30,1030.05
2013-07-31,1024.419
2013-08-01,1031.505
2013-08-02,1033.274
2013-08-05,1034.758
2013-08-06,1024.861
2013-08-07,1014.808
2013-08-08,1023.294
2013-08-09,1029.305
2013-08-12,1034.18
2013-08-13,1043.632
2013-08-14,1044.354
2013-08-15,1035.738
2013-08-16,1033.008
2013-08-19,1017.396
2013-08-20,1002.48
2013-08-21,995.015
2013-08-22,989.614
2013-08-23,1002.598
2013-08-26,1002.509
2013-08-27,982.22
2013-08-28,975.328
2013-08-29,990.501
2013-08-30,1000.611
2013-09-02,1009.728
2013-09-03,1003.857
2013-09-04,1006.878
2013-09-05,1017.599
2013-09-06,1025.328
2013-09-09,1043.957
2013-09-10,1063.181
2013-09-11,1064.738
2013-09-12,1065.305
2013-09-13,1061.994
2013-09-16,1077.645
2013-09-17,1077.417
2013-09-18,1076.223
2013-09-19,1099.487
2013-09-20,1089.142
2013-09-23,1092.111
2013-09-24,1087.499
2013-09-25,1084.031
2013-09-26,1080.108
2013-09-27,1077.474
2013-09-30,1065.317
2013-10-01,1075.611
2013-10-02,1079.98
2013-10-03,1088.716
2013-10-04,1092.119
2013-10-07,1089.823
2013-10-08,1094.125
2013-10-09,1090.767
2013-10-10,1099.819
2013-10-11,1109.29
2013-10-14,1107.27
2013-10-15,1114.904
2013-10-16,1115.107
2013-10-17,1119.208
2013-10-18,1130.502
2013-10-21,1131.354
2013-10-22,1134.69
2013-10-23,1123.784
2013-10-24,1121.643
2013-10-25,1117.848
2013-10-28,1124.371
2013-10-29,1125.239
2013-10-30,1131.735
2013-10-31,1122.302
2013-11-01,1116.836
2013-11-04,1115.32
2013-11-05,1103.763
2013-11-06,1100.707
2013-11-07,1094.226
2013-11-08,1078.235
2013-11-11,1075.042
2013-11-12,1075.243
2013-11-13,1063.362
2013-11-14,1077.798
2013-11-15,1090.736
2013-11-18,1111.356
2013-11-19,1109.298
2013-11-20,1104.105
2013-11-21,1087.803
2013-11-22,1093.893
2013-11-25,1098.329
2013-11-26,1096.117
2013-11-27,1100.195
2013-11-28,1104.393
2013-11-29,1110.525
2013-12-02,1106.809
2013-12-03,1095.352
2013-12-04,1087.848
2013-12-05,1090.176
2013-12-06,1093.751
2013-12-09,1105.545
2013-12-10,1105.225
2013-12-11,1097.532
2013-12-12,1085.47
2013-12-13,1083.096
2013-12-16,1083.23
2013-12-17,1082.591
2013-12-18,1083.887
2013-12-19,1082.858
2013-12-20,1078.364
2013-12-23,1083.979
2013-12-24,1086.269
2013-12-25,1085.846
2013-12-26,1083.279
2013-12-27,1089.103
2013-12-30,1094.33
2013-12-31,1095.882
2014-01-01,1095.913
2014-01-02,1084.667
2014-01-03,1073.983
2014-01-06,1067.803
2014-01-07,1067.769
2014-01-08,1070.492
2014-01-09,1058.963
2014-01-10,1066.404
2014-01-13,1074.197
2014-01-14,1072.715
2014-01-15,1076.441
2014-01-16,1073.223
2014-01-17,1071.099
2014-01-20,1070.761
2014-01-21,1068.042
2014-01-22,1073.643
2014-01-23,1061.513
2014-01-24,1044.855
2014-01-27,1023.505
2014-01-28,1028.044
2014-01-29,1031.479
2014-01-30,1030.948
2014-01-31,1031.55
2014-02-03,1022.968
2014-02-04,1013.015
2014-02-05,1010.953
2014-02-06,1025.638
2014-02-07,1035.161
2014-02-10,1034.226
2014-02-11,1044.962
2014-02-12,1054.157
2014-02-13,1048.312
2014-02-14,1060.337
2014-02-17,1068.449
2014-02-18,1063.435
2014-02-19,1063.464
2014-02-20,1052.912
2014-02-21,1064.016
2014-02-24,1063.271
2014-02-25,1062.24
2014-02-26,1066.087
2014-02-27,1073.676
2014-02-28,1078.883
2014-03-03,1062.498
2014-03-04,1068.78
2014-03-05,1074.51
2014-03-06,1087.693
2014-03-07,1083.609
2014-03-10,1071.713
2014-03-11,1074.471
2014-03-12,1060.291
2014-03-13,1060.295
2014-03-14,1051.53
2014-03-17,1055.394
2014-03-18,1067.404
2014-03-19,1064.95
2014-03-20,1053.567
2014-03-21,1057.662
2014-03-24,1065.384
2014-03-25,1066.718
2014-03-26,1076.726
2014-03-27,1080.251
2014-03-28,1090.641
2014-03-31,1101.365
2014-04-01,1111.039
2014-04-02,1116.803
2014-04-03,1112.503
2014-04-04,1112.479
2014-04-07,1111.014
2014-04-08,1118.254
2014-04-09,1122.534
2014-04-10,1131.911
2014-04-11,1122.369
2014-04-14,1118.804
2014-04-15,1108.313
2014-04-16,1111.876
2014-04-17,1118.157
2014-04-18,1121.518
2014-04-21,1120.655
2014-04-22,1119.926
2014-04-23,1115.952
2014-04-24,1117.179
2014-04-25,1105.318
2014-04-28,1102.607
2014-04-29,1108.317
2014-04-30,1101.799
2014-05-01,1102.664
2014-05-02,1111.385
2014-05-05,1109.346
2014-05-06,1111.46
2014-05-07,1111.074
2014-05-08,1113.766
2014-05-09,1111.5
2014-05-12,1122.727
2014-05-13,1129.712
2014-05-14,1139.366
2014-05-15,1136.749
2014-05-16,1138.039
2014-05-19,1139.506
2014-05-20,1136.441
2014-05-21,1138.753
2014-05-22,1149.16
2014-05-23,1150.796
2014-05-26,1150.359
2014-05-27,1142.613
2014-05-28,1149.023
2014-05-29,1149.575
2014-05-30,1140.099
2014-06-02,1140.552
2014-06-03,1147.69
2014-06-04,1142.684
2014-06-05,1147.263
2014-06-06,1156.77
2014-06-09,1160.074
2014-06-10,1170.576
2014-06-11,1169.114
2014-06-12,1169.35
2014-06-13,1162.183
2014-06-16,1160.581
2014-06-17,1157.655
2014-06-18,1157.99
2014-06-19,1164.431
2014-06-20,1158.326
2014-06-23,1154.925
2014-06-24,1162.31
2014-06-25,1156.11
2014-06-26,1162.093
2014-06-27,1161.471
2014-06-30,1167.371
2014-07-01,1169.157
2014-07-02,1181.48
2014-07-03,1185.696
2014-07-04,1186.504
2014-07-07,1188.487
2014-07-08,1188.66
2014-07-09,1183.977
2014-07-10,1184.607
2014-07-11,1181.337
2014-07-14,1187.165
2014-07-15,1189.206
2014-07-16,1188.688
2014-07-17,1182.985
2014-07-18,1183.212
2014-07-21,1183.438
2014-07-22,1195.248
2014-07-23,1197.049
2014-07-24,1198.857
2014-07-25,1197.337
2014-07-28,1197.067
2014-07-29,1197.353
2014-07-30,1194.09
2014-07-31,1178.376
2014-08-01,1173.707
2014-08-04,1185.11
2014-08-05,1179.931
2014-08-06,1172.299
2014-08-07,1164.218
2014-08-08,1160.223
2014-08-11,1177.107
2014-08-12,1180.871
2014-08-13,1190.203
2014-08-14,1191.589
2014-08-15,1191.542
2014-08-18,1194.189
2014-08-19,1202.367
2014-08-20,1203.003
2014-08-21,1200.12
2014-08-22,1201.527
2014-08-25,1203.988
2014-08-26,1207.261
2014-08-27,1212.189
2014-08-28,1204.783
2014-08-29,1204.875
2014-09-01,1207.943
2014-09-02,1202.962
2014-09-03,1216.984
2014-09-04,1218.369
2014-09-05,1214.663
2014-09-08,1212.928
2014-09-09,1204.76
2014-09-10,1192.329
2014-09-11,1186.494
2014-09-12,1178.031
2014-09-15,1172.736
2014-09-16,1170.424
2014-09-17,1178.911
2014-09-18,1174.923
2014-09-19,1175.464
2014-09-22,1161.231
2014-09-23,1152.758
2014-09-24,1154.842
2014-09-25,1146.392
2014-09-26,1145.818
2014-09-29,1132.731
2014-09-30,1129.337
2014-10-01,1120.95
2014-10-02,1117.273
2014-10-03,1121.792
2014-10-06,1136.377
2014-10-07,1135.784
2014-10-08,1121.342
2014-10-09,1130.39
2014-10-10,1109.586
2014-10-13,1105.341
2014-10-14,1106.044
2014-10-15,1097.387
2014-10-16,1086.843
2014-10-17,1093.941
2014-10-20,1099.678
2014-10-21,1102.492
2014-10-22,1111.002
2014-10-23,1104.939
2014-10-24,1106.489
2014-10-27,1099.364
2014-10-28,1116.597
2014-10-29,1130.181
2014-10-30,1134.304
2014-10-31,1145.404
2014-11-03,1140.369
2014-11-04,1136.9
2014-11-05,1129.454
2014-11-06,1118.752
2014-11-07,1114.337
2014-11-10,1126.79
2014-11-11,1122.898
2014-11-12,1124.807
2014-11-13,1121.892
2014-11-14,1122.047
2014-11-17,1115.751
2014-11-18,1119.465
2014-11-19,1122.745
2014-11-20,1123.502
2014-11-21,1137.457
2014-11-24,1142.547
2014-11-25,1140.928
2014-11-26,1144.768
2014-11-27,1147.025
2014-11-28,1139.342
2014-12-01,1120.395
2014-12-02,1119.449
2014-12-03,1120.785
2014-12-04,1119.552
2014-12-05,1117.216
2014-12-08,1106.391
2014-12-09,1097.74
2014-12-10,1091.63
2014-12-11,1078.657
2014-12-12,1071.002
2014-12-15,1056.224
2014-12-16,1040.833
2014-12-17,1046.023
2014-12-18,1064.804
2014-12-19,1076.481
2014-12-22,1087.167
2014-12-23,1080.913
2014-12-24,1081.004
2014-12-25,1080.663
2014-12-26,1083.92
2014-12-29,1092.804
2014-12-30,1091.389
2014-12-31,1094.208
2015-01-01,1094.11
2015-01-02,1092.111
2015-01-05,1078.6
2015-01-06,1072.816
2015-01-07,1080.899
2015-01-08,1101.03
2015-01-09,1103.355
2015-01-12,1098.333
2015-01-13,1102.566
2015-01-14,1100.418
2015-01-15,1104.403
2015-01-16,1101.519
2015-01-19,1096.864
2015-01-20,1101.648
2015-01-21,1123.013
2015-01-22,1129.099
2015-01-23,1139.14
2015-01-26,1139.784
2015-01-27,1142.698
2015-01-28,1138.542
2015-01-29,1126.14
2015-01-30,1113.919
2015-02-02,1114.435
2015-02-03,1127.079
2015-02-04,1129.101
2015-02-05,1131.143
2015-02-06,1127.672
2015-02-09,1121.434
2015-02-10,1115.016
2015-02-11,1110.727
2015-02-12,1118.803
2015-02-13,1134.973
2015-02-16,1133.565
2015-02-17,1131.591
2015-02-18,1133.803
2015-02-19,1135.224
2015-02-20,1134.541
