Date,EM (EMERGING MARKETS) IMI GROWTH IMI (Large+Mid+Small Cap)
2015-01-30,1134.477
2015-02-02,1135.076
2015-02-03,1147.955
2015-02-04,1150.015
2015-02-05,1152.098
2015-02-06,1148.564
2015-02-09,1142.214
2015-02-10,1135.677
2015-02-11,1131.347
2015-02-12,1139.574
2015-02-13,1156.046
2015-02-16,1154.616
2015-02-17,1152.605
2015-02-18,1154.858
2015-02-19,1156.308
2015-02-20,1155.613
2015-02-23,1157.054
2015-02-24,1163.827
2015-02-25,1170.374
2015-02-26,1169.413
2015-02-27,1166.536
2015-03-02,1165.321
2015-03-03,1163.939
2015-03-04,1154.829
2015-03-05,1153.224
2015-03-06,1151.09
2015-03-09,1136.083
2015-03-10,1117.897
2015-03-11,1119.565
2015-03-12,1125.11
2015-03-13,1114.999
2015-03-16,1117.01
2015-03-17,1125.755
2015-03-18,1133.924
2015-03-19,1144.79
2015-03-20,1150.363
2015-03-23,1158.583
2015-03-24,1162.415
2015-03-25,1161.778
2015-03-26,1142.005
2015-03-27,1139.447
2015-03-30,1151.76
2015-03-31,1160.333
2015-04-01,1171.408
2015-04-02,1182.909
2015-04-03,1184.347
2015-04-06,1200.26
2015-04-07,1199.4
2015-04-08,1217.248
2015-04-09,1226.648
2015-04-10,1234.491
2015-04-13,1239.602
2015-04-14,1229.272
2015-04-15,1224.951
2015-04-16,1245.995
2015-04-17,1234.103
2015-04-20,1220.564
2015-04-21,1228.889
2015-04-22,1237.169
2015-04-23,1242.476
2015-04-24,1247.646
2015-04-27,1253.517
2015-04-28,1253.279
2015-04-29,1247.028
2015-04-30,1235.173
2015-05-01,1233.273
2015-05-04,1230.861
2015-05-05,1229.484
2015-05-06,1220.48
2015-05-07,1204.257
2015-05-08,1216.168
2015-05-11,1220.071
2015-05-12,1212.259
2015-05-13,1218.327
2015-05-14,1224.243
2015-05-15,1233.843
2015-05-18,1233.641
2015-05-19,1235.082
2015-05-20,1231.237
2015-05-21,1227.225
2015-05-22,1232.601
2015-05-25,1230.662
2015-05-26,1221.008
2015-05-27,1211.684
2015-05-28,1203.004
2015-05-29,1198.397
2015-06-01,1198.603
2015-06-02,1193.326
2015-06-03,1187.021
2015-06-04,1178.736
2015-06-05,1173.675
2015-06-08,1166.121
2015-06-09,1157.107
2015-06-10,1165.249
2015-06-11,1165.054
2015-06-12,1170.614
2015-06-15,1159.809
2015-06-16,1153.737
2015-06-17,1159.682
2015-06-18,1170.722
2015-06-19,1166.829
2015-06-22,1181.808
2015-06-23,1186.305
2015-06-24,1189.77
2015-06-25,1185.96
2015-06-26,1176.38
2015-06-29,1148.925
2015-06-30,1165.5
2015-07-01,1167.566
2015-07-02,1167.273
2015-07-03,1156.913
2015-07-06,1128.096
2015-07-07,1107.426
2015-07-08,1077.896
2015-07-09,1106.407
2015-07-10,1123.703
2015-07-13,1138.647
2015-07-14,1136.54
2015-07-15,1133.374
2015-07-16,1138.875
2015-07-17,1143.778
2015-07-20,1139.021
2015-07-21,1140.915
2015-07-22,1130.839
2015-07-23,1122.208
2015-07-24,1107.021
2015-07-27,1080.64
2015-07-28,1078.655
2015-07-29,1088.133
2015-07-30,1079.303
2015-07-31,1088.127
2015-08-03,1074.696
2015-08-04,1079.805
2015-08-05,1078.981
2015-08-06,1071.489
2015-08-07,1072.263
2015-08-10,1076.997
2015-08-11,1064.679
2015-08-12,1040.803
2015-08-13,1049.798
2015-08-14,1048.801
2015-08-17,1038.058
2015-08-18,1027.409
2015-08-19,1017.151
2015-08-20,1003.834
2015-08-21,979.716
2015-08-24,930.574
2015-08-25,955.423
2015-08-26,956.186
2015-08-27,987.8
2015-08-28,998.122
2015-08-31,994.324
2015-09-01,972.213
2015-09-02,968.232
2015-09-03,974.006
2015-09-04,958.567
2015-09-07,946.41
2015-09-08,959.508
2015-09-09,982.733
2015-09-10,976.748
2015-09-11,975.897
2015-09-14,981.443
2015-09-15,979.871
2015-09-16,998.831
2015-09-17,1005.791
2015-09-18,1014.067
2015-09-21,998.031
2015-09-22,988.087
2015-09-23,968.93
2015-09-24,962.985
2015-09-25,966.75
2015-09-28,959.194
2015-09-29,953.554
2015-09-30,971.952
2015-10-01,980.16
2015-10-02,988.866
2015-10-05,1010.768
2015-10-06,1019.261
2015-10-07,1040.974
2015-10-08,1037.468
2015-10-09,1048.333
2015-10-12,1056.194
2015-10-13,1044.457
2015-10-14,1038.813
2015-10-15,1057.856
2015-10-16,1058.683
2015-10-19,1060.295
2015-10-20,1058.787
2015-10-21,1051.16
2015-10-22,1049.591
2015-10-23,1062.662
2015-10-26,1063.541
2015-10-27,1057.588
2015-10-28,1056.302
2015-10-29,1039.288
2015-10-30,1040.362
2015-11-02,1043.312
2015-11-03,1054.23
2015-11-04,1063.202
2015-11-05,1059.914
2015-11-06,1049.811
2015-11-09,1038.404
2015-11-10,1025.957
2015-11-11,1027.716
2015-11-12,1028.816
2015-11-13,1015.532
2015-11-16,1005.493
2015-11-17,1020.463
2015-11-18,1019.602
2015-11-19,1036.197
2015-11-20,1045.741
2015-11-23,1045.243
2015-11-24,1042.982
2015-11-25,1042.237
2015-11-26,1043.631
2015-11-27,1029.097
2015-11-30,1015.468
2015-12-01,1027.433
2015-12-02,1023.741
2015-12-03,1020.188
2015-12-04,1012.805
2015-12-07,1010.096
2015-12-08,995.147
2015-12-09,993.229
2015-12-10,986.22
2015-12-11,966.669
2015-12-14,964.454
2015-12-15,975.292
2015-12-16,989.23
2015-12-17,999.596
2015-12-18,990.126
2015-12-21,992.279
2015-12-22,996.398
2015-12-23,1004.71
2015-12-24,1004.722
2015-12-25,1005.521
2015-12-28,1000.934
2015-12-29,1003.652
2015-12-30,995.506
2015-12-31,999.555
2016-01-01,999.618
2016-01-04,967.408
2016-01-05,968.338
2016-01-06,958.475
2016-01-07,932.585
2016-01-08,933.78
2016-01-11,911.486
2016-01-12,911.669
2016-01-13,918.248
2016-01-14,909.73
2016-01-15,895.331
2016-01-18,890.697
2016-01-19,904.776
2016-01-20,878.874
2016-01-21,874.446
2016-01-22,899.752
2016-01-25,906.729
2016-01-26,897.582
2016-01-27,904.889
2016-01-28,909.926
2016-01-29,933.296
2016-02-01,934.864
2016-02-02,920.746
2016-02-03,911.923
2016-02-04,930.011
2016-02-05,928.065
2016-02-08,920.683
2016-02-09,914.987
2016-02-10,916.481
2016-02-11,894.285
2016-02-12,888.605
2016-02-15,905.634
2016-02-16,911.012
2016-02-17,914.983
2016-02-18,928.924
2016-02-19,924.928
2016-02-22,935.363
2016-02-23,928.384
2016-02-24,918.181
2016-02-25,917.256
2016-02-26,922.271
2016-02-29,923.884
2016-03-01,938.82
2016-03-02,956.401
2016-03-03,965.223
2016-03-04,974.125
2016-03-07,976.3
2016-03-08,966.632
2016-03-09,968.519
2016-03-10,972.602
2016-03-11,984.726
2016-03-14,989.588
2016-03-15,976.425
2016-03-16,976.753
2016-03-17,1004.156
2016-03-18,1017.268
2016-03-21,1020.583
2016-03-22,1021.83
2016-03-23,1012.768
2016-03-24,1004.908
2016-03-25,1003.599
2016-03-28,1002.749
2016-03-29,1003.4
2016-03-30,1025.302
2016-03-31,1029.393
2016-04-01,1018.799
2016-04-04,1022.285
2016-04-05,1007.375
2016-04-06,1004.242
2016-04-07,1004.507
2016-04-08,1011.368
2016-04-11,1017.468
2016-04-12,1022.731
2016-04-13,1036.88
2016-04-14,1039.283
2016-04-15,1041.395
2016-04-18,1038.745
2016-04-19,1048.181
2016-04-20,1041.287
2016-04-21,1043.822
2016-04-22,1034.296
2016-04-25,1029.362
2016-04-26,1032.497
2016-04-27,1031.82
2016-04-28,1031.643
2016-04-29,1028.396
2016-05-02,1023.901
2016-05-03,1009.598
2016-05-04,1002.554
2016-05-05,999.134
2016-05-06,995.392
2016-05-09,991.584
2016-05-10,997.921
2016-05-11,999.732
2016-05-12,997.506
2016-05-13,987.797
2016-05-16,992.017
2016-05-17,997.829
2016-05-18,989.169
2016-05-19,974.666
2016-05-20,979.957
2016-05-23,985.017
2016-05-24,985.202
2016-05-25,996.433
2016-05-26,999.788
2016-05-27,1009.224
2016-05-30,1008.144
2016-05-31,1009.941
2016-06-01,1007.909
2016-06-02,1010.679
2016-06-03,1018.421
2016-06-06,1027.84
2016-06-07,1041.493
2016-06-08,1047.575
2016-06-09,1042.016
2016-06-10,1027.302
2016-06-13,1010.425
2016-06-14,1003.073
2016-06-15,1010.128
2016-06-16,1000.777
2016-06-17,1007.814
2016-06-20,1024.141
2016-06-21,1029.651
2016-06-22,1034.141
2016-06-23,1039.758
2016-06-24,1005.614
2016-06-27,993.322
2016-06-28,1007.6
2016-06-29,1028.935
2016-06-30,1045.117
2016-07-01,1051.858
2016-07-04,1056.086
2016-07-05,1043.928
2016-07-06,1029.357
2016-07-07,1039.631
2016-07-08,1042.297
2016-07-11,1063.797
2016-07-12,1071.164
2016-07-13,1071.605
2016-07-14,1082.228
2016-07-15,1084.524
2016-07-18,1086.375
2016-07-19,1085.146
2016-07-20,1089.037
2016-07-21,1089.247
2016-07-22,1087.422
2016-07-25,1086.151
2016-07-26,1088.521
2016-07-27,1091.508
2016-07-28,1095.278
2016-07-29,1092.494
2016-08-01,1102.491
2016-08-02,1095.965
2016-08-03,1085.868
2016-08-04,1095.717
2016-08-05,1106.437
2016-08-08,1118.016
2016-08-09,1122.699
2016-08-10,1129.46
2016-08-11,1135.166
2016-08-12,1138.471
2016-08-15,1145.006
2016-08-16,1145.05
2016-08-17,1138.241
2016-08-18,1147.437
2016-08-19,1139.962
2016-08-22,1133.406
2016-08-23,1136.802
2016-08-24,1126.036
2016-08-25,1126.903
2016-08-26,1131.372
2016-08-29,1124.256
2016-08-30,1128.763
2016-08-31,1123.811
2016-09-01,1121.003
2016-09-02,1132.122
2016-09-05,1143.302
2016-09-06,1161.615
2016-09-07,1164.767
2016-09-08,1165.916
2016-09-09,1140.905
2016-09-12,1117.891
2016-09-13,1115.732
2016-09-14,1116.271
2016-09-15,1122.754
2016-09-16,1119.118
2016-09-19,1133.769
2016-09-20,1134.134
2016-09-21,1143.48
2016-09-22,1163.446
2016-09-23,1160.648
2016-09-26,1145.334
2016-09-27,1153.403
2016-09-28,1155.049
2016-09-29,1154.588
2016-09-30,1143.615
2016-10-03,1154.432
2016-10-04,1157.884
2016-10-05,1156.771
2016-10-06,1156.947
2016-10-07,1152.369
2016-10-10,1157.325
2016-10-11,1139.638
2016-10-12,1136.264
2016-10-13,1121.138
2016-10-14,1127.693
2016-10-17,1123.519
2016-10-18,1138.723
2016-10-19,1147.245
2016-10-20,1146.891
2016-10-21,1143.22
2016-10-24,1151.069
2016-10-25,1149.334
2016-10-26,1140.08
2016-10-27,1133.967
2016-10-28,1132.264
2016-10-31,1129.943
2016-11-01,1125.769
2016-11-02,1108.499
2016-11-03,1102.103
2016-11-04,1094.765
2016-11-07,1112.942
2016-11-08,1120.997
2016-11-09,1094.039
2016-11-10,1089.501
2016-11-11,1055.214
2016-11-14,1039.556
2016-11-15,1042.045
2016-11-16,1052.31
2016-11-17,1051.891
2016-11-18,1048.063
2016-11-21,1048.496
2016-11-22,1058.843
2016-11-23,1055.169
2016-11-24,1049.562
2016-11-25,1053.387
2016-11-28,1062.292
2016-11-29,1058.782
2016-11-30,1063.992
2016-12-01,1053.991
2016-12-02,1045.03
2016-12-05,1047.009
2016-12-06,1054.71
2016-12-07,1061.134
2016-12-08,1074.076
2016-12-09,1072.173
2016-12-12,1065.026
2016-12-13,1072.205
2016-12-14,1068.816
2016-12-15,1052.325
2016-12-16,1051.108
2016-12-19,1044.52
2016-12-20,1044.482
2016-12-21,1044.185
2016-12-22,1034.646
2016-12-23,1033.276
2016-12-26,1033.416
2016-12-27,1036.756
2016-12-28,1046.603
2016-12-29,1056.66
2016-12-30,1060.467
2017-01-02,1059.652
2017-01-03,1066.886
2017-01-04,1071.435
2017-01-05,1085.559
2017-01-06,1085.613
2017-01-09,1082.802
2017-01-10,1091.276
2017-01-11,1091.924
2017-01-12,1102.027
2017-01-13,1100.275
2017-01-16,1092.262
2017-01-17,1099.827
2017-01-18,1103.206
2017-01-19,1099.901
2017-01-20,1099.965
2017-01-23,1111.111
2017-01-24,1120.436
2017-01-25,1127.15
2017-01-26,1131.667
2017-01-27,1130.402
2017-01-30,1127.94
2017-01-31,1124.426
2017-02-01,1129.429
2017-02-02,1133.597
2017-02-03,1139.495
2017-02-06,1144.691
2017-02-07,1139.848
2017-02-08,1140.477
2017-02-09,1143.333
2017-02-10,1146.588
2017-02-13,1152.089
2017-02-14,1149.5
2017-02-15,1158.28
2017-02-16,1164.072
2017-02-17,1158.1
2017-02-20,1163.158
2017-02-21,1166.293
2017-02-22,1172.539
2017-02-23,1174.564
2017-02-24,1164.192
2017-02-27,1161.075
2017-02-28,1155.35
2017-03-01,1158.907
2017-03-02,1155.288
2017-03-03,1148.991
2017-03-06,1153.795
2017-03-07,1156.845
2017-03-08,1156.146
2017-03-09,1143.669
2017-03-10,1148.842
2017-03-13,1162.584
2017-03-14,1163.176
2017-03-15,1166.808
2017-03-16,1190.199
2017-03-17,1194.678
2017-03-20,1204.133
2017-03-21,1204.331
2017-03-22,1197.969
2017-03-23,1200.232
2017-03-24,1202.755
2017-03-27,1201.151
2017-03-28,1206.632
2017-03-29,1208.803
2017-03-30,1206.94
2017-03-31,1193.905
2017-04-03,1202.79
2017-04-04,1203.204
2017-04-05,1208.8
2017-04-06,1202.567
2017-04-07,1201.098
2017-04-10,1196.678
2017-04-11,1192.129
2017-04-12,1198.175
2017-04-13,1204.821
2017-04-14,1201.592
2017-04-17,1204.392
2017-04-18,1201.411
2017-04-19,1198.725
2017-04-20,1206.917
2017-04-21,1212.433
2017-04-24,1222.915
2017-04-25,1237.058
2017-04-26,1235.269
2017-04-27,1234.272
2017-04-28,1233.537
2017-05-01,1236.282
2017-05-02,1248.232
2017-05-03,1246.011
2017-05-04,1241.101
2017-05-05,1240.681
2017-05-08,1250.881
2017-05-09,1259.17
2017-05-10,1264.734
2017-05-11,1272.855
2017-05-12,1274.086
2017-05-15,1282.111
2017-05-16,1288.601
2017-05-17,1280.08
2017-05-18,1257.373
2017-05-19,1267.241
2017-05-22,1278.378
2017-05-23,1277.172
2017-05-24,1277.68
2017-05-25,1288.755
2017-05-26,1291.755
2017-05-29,1287.605
2017-05-30,1282.585
2017-05-31,1274.603
2017-06-01,1281.413
2017-06-02,1290.774
2017-06-05,1296.17
2017-06-06,1293.767
2017-06-07,1296.222
2017-06-08,1306.375
2017-06-09,1305.565
2017-06-12,1289.783
2017-06-13,1291.653
2017-06-14,1295.543
2017-06-15,1284.721
2017-06-16,1283.564
2017-06-19,1298.692
2017-06-20,1293.45
2017-06-21,1294.602
2017-06-22,1298.214
2017-06-23,1302.326
2017-06-26,1312.14
2017-06-27,1308.527
2017-06-28,1301.198
2017-06-29,1301.22
2017-06-30,1297.157
2017-07-03,1300.772
2017-07-04,1289.953
2017-07-05,1296.139
2017-07-06,1292.124
2017-07-07,1288.866
2017-07-10,1298.362
2017-07-11,1309.187
2017-07-12,1324.049
2017-07-13,1338.655
2017-07-14,1346.194
2017-07-17,1351.139
2017-07-18,1356.452
2017-07-19,1367.195
2017-07-20,1366.143
2017-07-21,1366.49
2017-07-24,1372.732
2017-07-25,1368.559
2017-07-26,1368.586
2017-07-27,1378.911
2017-07-28,1371.927
2017-07-31,1377.028
2017-08-01,1378.483
2017-08-02,1378.512
2017-08-03,1368.707
2017-08-04,1371.874
2017-08-07,1384.954
2017-08-08,1390.723
2017-08-09,1378.239
2017-08-10,1359.175
2017-08-11,1342.21
2017-08-14,1358.991
2017-08-15,1358.219
2017-08-16,1370.253
2017-08-17,1375.695
2017-08-18,1373.493
2017-08-21,1378.261
2017-08-22,1389.433
2017-08-23,1395.339
2017-08-24,1403.389
2017-08-25,1402.446
2017-08-28,1398.95
2017-08-29,1393.964
2017-08-30,1405.131
2017-08-31,1408.363
2017-09-01,1412.757
2017-09-04,1404.128
2017-09-05,1407.19
2017-09-06,1407.369
2017-09-07,1416.795
2017-09-08,1418.37
2017-09-11,1430.639
2017-09-12,1437.979
2017-09-13,1437.967
2017-09-14,1441.039
2017-09-15,1443.827
2017-09-18,1459.49
2017-09-19,1455.396
2017-09-20,1459.812
2017-09-21,1455.699
2017-09-22,1448.411
2017-09-25,1429.201
2017-09-26,1414.361
2017-09-27,1414.326
2017-09-28,1407.162
2017-09-29,1421.209
2017-10-02,1424.345
2017-10-03,1441.998
2017-10-04,1447.971
2017-10-05,1449.767
2017-10-06,1450.022
2017-10-09,1448.164
2017-10-10,1464.913
2017-10-11,1472.756
2017-10-12,1477.072
2017-10-13,1481.0
2017-10-16,1489.454
2017-10-17,1481.177
2017-10-18,1482.836
2017-10-19,1469.216
2017-10-20,1471.707
2017-10-23,1467.39
2017-10-24,1463.449
2017-10-25,1461.794
2017-10-26,1453.104
2017-10-27,1455.227
2017-10-30,1465.922
2017-10-31,1473.83
2017-11-01,1487.938
2017-11-02,1484.948
2017-11-03,1483.707
2017-11-06,1497.106
2017-11-07,1503.495
2017-11-08,1503.856
2017-11-09,1501.819
2017-11-10,1495.582
2017-11-13,1491.478
2017-11-14,1487.809
2017-11-15,1482.265
2017-11-16,1504.534
2017-11-17,1521.728
2017-11-20,1526.234
2017-11-21,1547.662
2017-11-22,1549.604
2017-11-23,1542.344
2017-11-24,1544.582
2017-11-27,1529.602
2017-11-28,1532.969
2017-11-29,1522.36
2017-11-30,1491.815
2017-12-01,1483.429
2017-12-04,1489.248
2017-12-05,1479.066
2017-12-06,1459.614
2017-12-07,1462.741
2017-12-08,1480.98
2017-12-11,1497.103
2017-12-12,1483.663
2017-12-13,1489.39
2017-12-14,1489.879
2017-12-15,1486.792
2017-12-18,1501.174
2017-12-19,1502.342
2017-12-20,1502.689
2017-12-21,1504.509
2017-12-22,1514.463
2017-12-25,1514.616
2017-12-26,1508.605
2017-12-27,1518.886
2017-12-28,1531.87
2017-12-29,1537.821
2018-01-01,1536.557
2018-01-02,1568.38
2018-01-03,1580.343
2018-01-04,1591.318
2018-01-05,1605.486
2018-01-08,1611.444
2018-01-09,1607.959
2018-01-10,1593.256
2018-01-11,1590.895
2018-01-12,1605.686
2018-01-15,1608.929
2018-01-16,1614.906
2018-01-17,1618.709
2018-01-18,1623.351
2018-01-19,1629.483
2018-01-22,1637.763
2018-01-23,1656.42
2018-01-24,1660.779
2018-01-25,1667.849
2018-01-26,1681.46
2018-01-29,1675.616
2018-01-30,1647.802
2018-01-31,1654.947
2018-02-01,1644.239
2018-02-02,1614.827
2018-02-05,1579.06
2018-02-06,1540.621
2018-02-07,1537.132
2018-02-08,1524.209
2018-02-09,1503.242
2018-02-12,1520.185
2018-02-13,1536.911
2018-02-14,1568.151
2018-02-15,1589.923
2018-02-16,1585.309
2018-02-19,1586.072
2018-02-20,1579.999
2018-02-21,1601.111
2018-02-22,1588.972
2018-02-23,1609.693
2018-02-26,1614.659
2018-02-27,1601.902
2018-02-28,1581.802
2018-03-01,1579.051
2018-03-02,1567.026
2018-03-05,1561.397
2018-03-06,1587.694
2018-03-07,1585.071
2018-03-08,1593.731
2018-03-09,1612.33
2018-03-12,1630.41
2018-03-13,1633.961
2018-03-14,1629.669
2018-03-15,1629.492
2018-03-16,1622.833
2018-03-19,1608.968
2018-03-20,1621.749
2018-03-21,1618.914
2018-03-22,1593.989
2018-03-23,1555.844
2018-03-26,1573.944
2018-03-27,1575.429
2018-03-28,1542.669
2018-03-29,1553.636
2018-03-30,1556.87
2018-04-02,1553.628
2018-04-03,1552.688
2018-04-04,1536.489
2018-04-05,1551.726
2018-04-06,1542.992
2018-04-09,1546.923
2018-04-10,1561.173
2018-04-11,1560.735
2018-04-12,1561.029
2018-04-13,1551.546
2018-04-16,1547.742
2018-04-17,1548.73
2018-04-18,1562.64
2018-04-19,1570.249
2018-04-20,1545.927
2018-04-23,1528.801
2018-04-24,1518.091
2018-04-25,1498.995
2018-04-26,1506.157
2018-04-27,1523.22
2018-04-30,1531.344
2018-05-01,1529.621
2018-05-02,1517.596
2018-05-03,1501.039
2018-05-04,1502.807
2018-05-07,1508.782
2018-05-08,1514.345
2018-05-09,1515.371
2018-05-10,1532.53
2018-05-11,1540.35
2018-05-14,1541.963
2018-05-15,1515.758
2018-05-16,1524.567
2018-05-17,1513.049
2018-05-18,1503.64
2018-05-21,1503.212
2018-05-22,1510.261
2018-05-23,1505.794
2018-05-24,1510.761
2018-05-25,1516.918
2018-05-28,1519.344
2018-05-29,1503.9
2018-05-30,1489.106
2018-05-31,1498.393
2018-06-01,1514.929
2018-06-04,1535.014
2018-06-05,1532.687
2018-06-06,1543.147
2018-06-07,1539.591
2018-06-08,1521.886
2018-06-11,1528.507
2018-06-12,1532.262
2018-06-13,1526.169
2018-06-14,1516.107
2018-06-15,1502.046
2018-06-18,1490.346
2018-06-19,1462.216
2018-06-20,1475.727
2018-06-21,1459.251
2018-06-22,1470.774
2018-06-25,1445.747
2018-06-26,1441.922
2018-06-27,1421.637
2018-06-28,1416.472
2018-06-29,1446.533
2018-07-02,1432.936
2018-07-03,1432.847
2018-07-04,1430.669
2018-07-05,1429.706
2018-07-06,1441.368
2018-07-09,1464.016
2018-07-10,1462.372
2018-07-11,1446.251
2018-07-12,1457.004
2018-07-13,1464.295
2018-07-16,1457.463
2018-07-17,1457.245
2018-07-18,1453.352
2018-07-19,1441.265
2018-07-20,1450.772
2018-07-23,1444.655
2018-07-24,1457.014
2018-07-25,1468.973
2018-07-26,1468.936
2018-07-27,1470.658
2018-07-30,1460.725
2018-07-31,1453.82
2018-08-01,1454.715
2018-08-02,1429.587
2018-08-03,1438.958
2018-08-06,1433.532
2018-08-07,1444.988
2018-08-08,1444.659
2018-08-09,1443.038
2018-08-10,1421.323
2018-08-13,1394.04
2018-08-14,1389.081
2018-08-15,1361.394
2018-08-16,1358.951
2018-08-17,1362.83
2018-08-20,1377.993
2018-08-21,1393.223
2018-08-22,1401.224
2018-08-23,1398.451
2018-08-24,1402.627
2018-08-27,1427.494
2018-08-28,1428.53
2018-08-29,1430.67
2018-08-30,1414.549
2018-08-31,1408.445
2018-09-03,1395.19
2018-09-04,1384.631
2018-09-05,1359.012
2018-09-06,1349.837
2018-09-07,1356.469
2018-09-10,1338.18
2018-09-11,1328.392
2018-09-12,1331.387
2018-09-13,1348.221
2018-09-14,1364.778
2018-09-17,1345.801
2018-09-18,1346.121
2018-09-19,1360.692
2018-09-20,1368.948
2018-09-21,1383.548
2018-09-24,1370.057
2018-09-25,1369.869
2018-09-26,1374.81
2018-09-27,1378.485
2018-09-28,1369.882
2018-10-01,1366.724
2018-10-02,1347.354
2018-10-03,1348.606
2018-10-04,1313.763
2018-10-05,1297.779
2018-10-08,1287.53
2018-10-09,1280.47
2018-10-10,1264.673
2018-10-11,1227.01
2018-10-12,1270.3
2018-10-15,1255.912
2018-10-16,1275.065
2018-10-17,1272.228
2018-10-18,1253.692
2018-10-19,1254.649
2018-10-22,1269.815
2018-10-23,1239.194
2018-10-24,1224.206
2018-10-25,1217.848
2018-10-26,1203.417
2018-10-29,1192.334
2018-10-30,1195.57
2018-10-31,1228.274
2018-11-01,1257.765
2018-11-02,1291.55
2018-11-05,1284.052
2018-11-06,1281.191
2018-11-07,1290.276
2018-11-08,1281.617
2018-11-09,1256.914
2018-11-12,1240.221
2018-11-13,1241.137
2018-11-14,1247.771
2018-11-15,1268.716
2018-11-16,1272.467
2018-11-19,1272.515
2018-11-20,1248.818
2018-11-21,1259.84
2018-11-22,1262.972
2018-11-23,1253.648
2018-11-26,1268.578
2018-11-27,1274.351
2018-11-28,1291.563
2018-11-29,1299.699
2018-11-30,1295.617
2018-12-03,1327.208
2018-12-04,1321.14
2018-12-05,1304.275
2018-12-06,1270.197
2018-12-07,1275.309
2018-12-10,1251.393
2018-12-11,1257.052
2018-12-12,1275.94
2018-12-13,1281.449
2018-12-14,1260.99
2018-12-17,1253.216
2018-12-18,1247.476
2018-12-19,1253.353
2018-12-20,1242.031
2018-12-21,1242.204
2018-12-24,1235.705
2018-12-25,1232.215
2018-12-26,1235.753
2018-12-27,1242.395
2018-12-28,1256.203
2018-12-31,1257.641
2019-01-01,1257.786
2019-01-02,1248.056
2019-01-03,1233.958
2019-01-04,1254.496
2019-01-07,1272.862
2019-01-08,1270.22
2019-01-09,1296.656
2019-01-10,1302.747
2019-01-11,1306.211
2019-01-14,1293.332
2019-01-15,1309.213
2019-01-16,1314.816
2019-01-17,1313.8
2019-01-18,1326.527
2019-01-21,1327.028
2019-01-22,1314.307
2019-01-23,1314.98
2019-01-24,1325.63
2019-01-25,1344.83
2019-01-28,1341.688
2019-01-29,1343.216
2019-01-30,1353.834
2019-01-31,1370.306
2019-02-01,1369.997
2019-02-04,1368.109
2019-02-05,1376.428
2019-02-06,1372.443
2019-02-07,1363.248
2019-02-08,1356.294
2019-02-11,1359.685
2019-02-12,1368.288
2019-02-13,1366.052
2019-02-14,1362.41
2019-02-15,1351.679
2019-02-18,1358.815
2019-02-19,1360.522
2019-02-20,1377.301
2019-02-21,1377.965
2019-02-22,1388.576
2019-02-25,1400.083
2019-02-26,1398.862
2019-02-27,1395.488
2019-02-28,1382.3
2019-03-01,1381.507
2019-03-04,1388.375
2019-03-05,1393.658
2019-03-06,1393.215
2019-03-07,1373.317
2019-03-08,1358.672
2019-03-11,1376.256
2019-03-12,1387.552
2019-03-13,1386.857
2019-03-14,1382.57
2019-03-15,1394.407
2019-03-18,1410.29
2019-03-19,1411.687
2019-03-20,1409.554
2019-03-21,1412.356
2019-03-22,1399.785
2019-03-25,1385.785
2019-03-26,1389.618
2019-03-27,1380.051
2019-03-28,1382.676
2019-03-29,1402.621
2019-04-01,1414.542
2019-04-02,1416.854
2019-04-03,1428.292
2019-04-04,1429.726
2019-04-05,1436.951
2019-04-08,1441.908
2019-04-09,1450.932
2019-04-10,1455.959
2019-04-11,1446.596
2019-04-12,1450.397
2019-04-15,1444.375
2019-04-16,1453.225
2019-04-17,1458.148
2019-04-18,1453.109
2019-04-19,1454.777
2019-04-22,1450.786
2019-04-23,1454.544
2019-04-24,1448.026
2019-04-25,1439.133
2019-04-26,1439.029
2019-04-29,1444.318
2019-04-30,1440.945
2019-05-01,1443.232
2019-05-02,1442.698
2019-05-03,1450.024
2019-05-06,1422.275
2019-05-07,1413.381
2019-05-08,1408.821
2019-05-09,1379.551
2019-05-10,1385.538
2019-05-13,1356.988
2019-05-14,1356.509
2019-05-15,1360.565
2019-05-16,1350.587
2019-05-17,1325.504
2019-05-20,1313.491
2019-05-21,1319.754
2019-05-22,1319.032
2019-05-23,1298.183
2019-05-24,1299.192
2019-05-27,1302.954
2019-05-28,1304.39
2019-05-29,1298.925
2019-05-30,1309.398
2019-05-31,1315.254
2019-06-03,1329.238
2019-06-04,1328.172
2019-06-05,1327.994
2019-06-06,1324.404
2019-06-07,1333.109
2019-06-10,1355.653
2019-06-11,1370.153
2019-06-12,1361.867
2019-06-13,1357.443
2019-06-14,1346.126
2019-06-17,1341.456
2019-06-18,1359.962
2019-06-19,1378.499
2019-06-20,1400.159
2019-06-21,1398.964
2019-06-24,1400.563
2019-06-25,1389.482
2019-06-26,1393.585
2019-06-27,1404.763
2019-06-28,1405.132
2019-07-01,1421.343
2019-07-02,1423.397
2019-07-03,1417.89
2019-07-04,1425.034
2019-07-05,1420.036
2019-07-08,1399.499
2019-07-09,1395.921
2019-07-10,1406.922
2019-07-11,1415.268
2019-07-12,1408.781
2019-07-15,1421.179
2019-07-16,1425.215
2019-07-17,1418.539
2019-07-18,1414.19
2019-07-19,1422.603
2019-07-22,1420.93
2019-07-23,1424.738
2019-07-24,1427.204
2019-07-25,1427.877
2019-07-26,1421.754
2019-07-29,1418.384
