Date,ACWI IMI GROWTH IMI (Large+Mid+Small Cap)
2018-08-14,1938.863
2018-08-15,1914.483
2018-08-16,1923.23
2018-08-17,1928.18
2018-08-20,1936.441
2018-08-21,1946.147
2018-08-22,1954.113
2018-08-23,1950.863
2018-08-24,1964.464
2018-08-27,1984.73
2018-08-28,1988.101
2018-08-29,1997.85
2018-08-30,1990.617
2018-08-31,1987.811
2018-09-03,1983.639
2018-09-04,1974.004
2018-09-05,1953.3
2018-09-06,1944.072
2018-09-07,1940.481
2018-09-10,1941.524
2018-09-11,1947.68
2018-09-12,1950.801
2018-09-13,1961.366
2018-09-14,1967.539
2018-09-17,1952.485
2018-09-18,1962.768
2018-09-19,1965.64
2018-09-20,1980.122
2018-09-21,1982.171
2018-09-24,1978.77
2018-09-25,1983.626
2018-09-26,1983.356
2018-09-27,1985.037
2018-09-28,1981.492
2018-10-01,1982.927
2018-10-02,1970.781
2018-10-03,1972.189
2018-10-04,1941.436
2018-10-05,1924.119
2018-10-08,1909.947
2018-10-09,1904.292
2018-10-10,1850.349
2018-10-11,1814.764
2018-10-12,1845.147
2018-10-15,1832.901
2018-10-16,1871.523
2018-10-17,1867.406
2018-10-18,1838.642
2018-10-19,1831.8
2018-10-22,1831.794
2018-10-23,1809.29
2018-10-24,1764.126
2018-10-25,1781.93
2018-10-26,1756.526
2018-10-29,1739.757
2018-10-30,1758.822
2018-10-31,1791.459
2018-11-01,1816.959
2018-11-02,1819.117
2018-11-05,1813.152
2018-11-06,1820.595
2018-11-07,1854.527
2018-11-08,1850.308
2018-11-09,1827.537
2018-11-12,1790.707
2018-11-13,1789.736
2018-11-14,1781.704
2018-11-15,1796.475
2018-11-16,1798.576
2018-11-19,1768.662
2018-11-20,1738.455
2018-11-21,1750.844
2018-11-22,1751.986
2018-11-23,1744.994
2018-11-26,1768.052
2018-11-27,1766.686
2018-11-28,1801.224
2018-11-29,1807.937
2018-11-30,1812.239
2018-12-03,1842.12
2018-12-04,1797.131
2018-12-05,1787.53
2018-12-06,1771.573
2018-12-07,1747.616
2018-12-10,1737.569
2018-12-11,1741.021
2018-12-12,1764.069
2018-12-13,1760.866
2018-12-14,1729.232
2018-12-17,1702.437
2018-12-18,1701.414
2018-12-19,1687.168
2018-12-20,1657.382
2018-12-21,1630.195
2018-12-24,1607.941
2018-12-25,1600.432
2018-12-26,1651.14
2018-12-27,1662.27
2018-12-28,1670.689
2018-12-31,1682.904
2019-01-01,1682.941
2019-01-02,1678.657
2019-01-03,1647.496
2019-01-04,1692.973
2019-01-07,1713.181
2019-01-08,1727.863
2019-01-09,1748.758
2019-01-10,1753.789
2019-01-11,1751.901
2019-01-14,1740.462
2019-01-15,1759.659
2019-01-16,1762.007
2019-01-17,1769.969
2019-01-18,1791.219
2019-01-21,1791.563
2019-01-22,1771.052
2019-01-23,1770.849
2019-01-24,1777.296
2019-01-25,1798.741
2019-01-28,1787.106
2019-01-29,1784.184
2019-01-30,1808.535
2019-01-31,1828.864
2019-02-01,1829.132
2019-02-04,1840.611
2019-02-05,1855.077
2019-02-06,1849.19
2019-02-07,1831.287
2019-02-08,1826.652
2019-02-11,1828.609
2019-02-12,1851.017
2019-02-13,1857.099
2019-02-14,1856.952
2019-02-15,1867.138
2019-02-18,1873.748
2019-02-19,1875.375
2019-02-20,1882.916
2019-02-21,1879.281
2019-02-22,1891.186
2019-02-25,1897.409
2019-02-26,1897.36
2019-02-27,1896.285
2019-02-28,1889.431
2019-03-01,1901.96
2019-03-04,1897.576
2019-03-05,1896.459
2019-03-06,1887.617
2019-03-07,1870.235
2019-03-08,1860.561
2019-03-11,1883.974
2019-03-12,1893.842
2019-03-13,1903.542
2019-03-14,1903.496
2019-03-15,1915.265
2019-03-18,1924.312
2019-03-19,1928.035
2019-03-20,1925.865
2019-03-21,1942.833
2019-03-22,1910.132
2019-03-25,1902.889
2019-03-26,1915.353
2019-03-27,1907.12
2019-03-28,1911.635
2019-03-29,1927.396
2019-04-01,1947.335
2019-04-02,1948.863
2019-04-03,1961.732
2019-04-04,1959.957
2019-04-05,1968.227
2019-04-08,1971.959
2019-04-09,1966.963
2019-04-10,1973.562
2019-04-11,1971.274
2019-04-12,1980.325
2019-04-15,1982.387
2019-04-16,1982.83
2019-04-17,1979.065
2019-04-18,1979.155
2019-04-19,1980.246
2019-04-22,1982.214
2019-04-23,1998.309
2019-04-24,1996.612
2019-04-25,1995.055
2019-04-26,2003.426
2019-04-29,2005.867
2019-04-30,2003.085
2019-05-01,1996.782
2019-05-02,1990.26
2019-05-03,2007.518
2019-05-06,1995.389
2019-05-07,1967.395
2019-05-08,1966.474
2019-05-09,1951.653
2019-05-10,1957.42
2019-05-13,1914.773
2019-05-14,1926.153
2019-05-15,1941.446
2019-05-16,1955.349
2019-05-17,1942.615
2019-05-20,1926.342
2019-05-21,1939.794
2019-05-22,1936.62
2019-05-23,1911.755
2019-05-24,1918.391
2019-05-27,1920.012
2019-05-28,1916.126
2019-05-29,1896.604
2019-05-30,1902.662
2019-05-31,1888.123
2019-06-03,1878.491
2019-06-04,1905.278
2019-06-05,1923.975
2019-06-06,1930.549
2019-06-07,1955.72
2019-06-10,1969.093
2019-06-11,1973.383
2019-06-12,1969.591
2019-06-13,1971.163
2019-06-14,1963.228
2019-06-17,1966.142
2019-06-18,1986.869
2019-06-19,1999.963
2019-06-20,2023.207
2019-06-21,2016.203
2019-06-24,2016.005
2019-06-25,1998.912
2019-06-26,1995.905
2019-06-27,2007.12
2019-06-28,2017.333
2019-07-01,2032.516
2019-07-02,2038.515
2019-07-03,2050.344
2019-07-04,2052.622
2019-07-05,2043.783
2019-07-08,2030.155
2019-07-09,2030.682
2019-07-10,2040.033
2019-07-11,2045.792
2019-07-12,2051.506
2019-07-15,2056.438
2019-07-16,2051.726
2019-07-17,2044.4
2019-07-18,2041.74
2019-07-19,2040.428
2019-07-22,2045.137
2019-07-23,2053.644
2019-07-24,2063.633
2019-07-25,2053.904
2019-07-26,2063.957
2019-07-29,2058.351
2019-07-30,2051.56
2019-07-31,2038.001
2019-08-01,2027.05
2019-08-02,2001.217
2019-08-05,1947.024
2019-08-06,1960.636
2019-08-07,1970.04
2019-08-08,2005.152
2019-08-09,1993.793
2019-08-12,1978.241
2019-08-13,1992.521
2019-08-14,1952.372
2019-08-15,1950.687
2019-08-16,1973.611
2019-08-19,1994.509
2019-08-20,1989.067
2019-08-21,2005.964
2019-08-22,1997.56
2019-08-23,1966.151
2019-08-26,1972.136
2019-08-27,1974.251
2019-08-28,1977.957
2019-08-29,1999.6
2019-08-30,2006.129
2019-09-02,2004.672
2019-09-03,1990.319
2019-09-04,2012.508
2019-09-05,2037.823
2019-09-06,2040.62
2019-09-09,2031.444
2019-09-10,2020.779
2019-09-11,2035.308
2019-09-12,2044.695
2019-09-13,2046.339
2019-09-16,2037.696
2019-09-17,2045.113
2019-09-18,2044.915
2019-09-19,2048.378
2019-09-20,2039.936
2019-09-23,2035.713
2019-09-24,2024.008
2019-09-25,2025.956
2019-09-26,2025.345
2019-09-27,2011.913
2019-09-30,2017.696
2019-10-01,2001.194
2019-10-02,1970.578
2019-10-03,1983.111
2019-10-04,2003.83
2019-10-07,2003.021
2019-10-08,1980.361
2019-10-09,1993.836
2019-10-10,2002.517
2019-10-11,2027.62
2019-10-14,2026.836
2019-10-15,2046.051
2019-10-16,2044.788
2019-10-17,2052.725
2019-10-18,2041.588
2019-10-21,2051.708
2019-10-22,2043.037
2019-10-23,2043.837
2019-10-24,2057.431
2019-10-25,2064.435
2019-10-28,2076.295
2019-10-29,2074.678
2019-10-30,2082.373
2019-10-31,2081.62
2019-11-01,2099.475
2019-11-04,2108.079
2019-11-05,2104.544
2019-11-06,2104.351
2019-11-07,2110.238
2019-11-08,2110.186
2019-11-11,2108.233
2019-11-12,2112.932
2019-11-13,2111.402
2019-11-14,2112.286
2019-11-15,2130.085
2019-11-18,2134.624
2019-11-19,2137.514
2019-11-20,2128.741
2019-11-21,2120.243
2019-11-22,2122.597
2019-11-25,2142.951
2019-11-26,2149.321
2019-11-27,2158.866
2019-11-28,2158.104
2019-11-29,2148.704
2019-12-02,2131.57
2019-12-03,2123.331
2019-12-04,2130.865
2019-12-05,2136.231
2019-12-06,2152.105
2019-12-09,2146.784
2019-12-10,2144.014
2019-12-11,2151.483
2019-12-12,2161.172
2019-12-13,2175.954
2019-12-16,2191.684
2019-12-17,2194.042
2019-12-18,2193.777
2019-12-19,2201.525
2019-12-20,2210.3
2019-12-23,2214.881
2019-12-24,2216.315
2019-12-25,2216.098
2019-12-26,2226.649
2019-12-27,2232.754
2019-12-30,2221.749
2019-12-31,2224.057
2020-01-01,2224.078
2020-01-02,2246.71
2020-01-03,2236.512
2020-01-06,2236.662
2020-01-07,2238.645
2020-01-08,2244.939
2020-01-09,2264.919
2020-01-10,2266.685
2020-01-13,2281.287
2020-01-14,2280.12
2020-01-15,2286.316
2020-01-16,2300.819
2020-01-17,2310.495
2020-01-20,2310.051
2020-01-21,2303.462
2020-01-22,2308.091
2020-01-23,2303.867
2020-01-24,2295.368
2020-01-27,2256.551
2020-01-28,2273.274
2020-01-29,2277.975
2020-01-30,2268.246
2020-01-31,2241.77
2020-02-03,2256.357
2020-02-04,2295.133
2020-02-05,2306.818
2020-02-06,2321.708
2020-02-07,2308.548
2020-02-10,2319.971
2020-02-11,2328.72
2020-02-12,2345.698
2020-02-13,2344.481
2020-02-14,2348.811
2020-02-17,2347.613
2020-02-18,2340.7
2020-02-19,2356.421
2020-02-20,2340.518
2020-02-21,2316.51
2020-02-24,2243.839
2020-02-25,2193.239
2020-02-26,2184.203
2020-02-27,2112.061
2020-02-28,2082.449
2020-03-02,2149.111
2020-03-03,2126.855
2020-03-04,2184.282
2020-03-05,2144.552
2020-03-06,2103.028
2020-03-09,1969.977
2020-03-10,2026.558
2020-03-11,1951.177
2020-03-12,1774.103
2020-03-13,1863.977
2020-03-16,1688.747
2020-03-17,1742.261
2020-03-18,1659.423
2020-03-19,1679.179
2020-03-20,1652.659
2020-03-23,1610.364
2020-03-24,1740.507
2020-03-25,1780.717
2020-03-26,1863.777
2020-03-27,1817.588
2020-03-30,1856.608
2020-03-31,1847.491
2020-04-01,1779.389
2020-04-02,1794.604
2020-04-03,1770.337
2020-04-06,1873.157
2020-04-07,1888.221
2020-04-08,1927.243
2020-04-09,1952.582
2020-04-10,1953.267
2020-04-13,1946.87
2020-04-14,2006.581
2020-04-15,1975.608
2020-04-16,1991.012
2020-04-17,2033.509
2020-04-20,2018.749
2020-04-21,1956.175
2020-04-22,1997.736
2020-04-23,2002.976
2020-04-24,2014.454
2020-04-27,2044.557
2020-04-28,2036.082
2020-04-29,2084.668
2020-04-30,2081.162
2020-05-01,2039.068
2020-05-04,2033.223
2020-05-05,2057.724
2020-05-06,2060.966
2020-05-07,2082.959
2020-05-08,2114.788
2020-05-11,2123.631
2020-05-12,2098.892
2020-05-13,2072.169
2020-05-14,2069.672
2020-05-15,2084.387
2020-05-18,2133.531
2020-05-19,2135.643
2020-05-20,2168.623
2020-05-21,2153.72
2020-05-22,2149.633
2020-05-25,2161.53
2020-05-26,2180.628
2020-05-27,2187.078
2020-05-28,2200.896
2020-05-29,2211.626
2020-06-01,2233.194
2020-06-02,2251.814
2020-06-03,2275.205
2020-06-04,2263.073
2020-06-05,2296.532
2020-06-08,2306.53
2020-06-09,2311.254
2020-06-10,2327.549
2020-06-11,2234.357
2020-06-12,2238.793
2020-06-15,2244.088
2020-06-16,2293.292
2020-06-17,2304.22
2020-06-18,2304.207
2020-06-19,2307.178
2020-06-22,2325.448
2020-06-23,2350.156
2020-06-24,2301.611
2020-06-25,2313.714
2020-06-26,2278.347
2020-06-29,2291.568
2020-06-30,2320.406
2020-07-01,2339.298
2020-07-02,2359.32
2020-07-03,2363.003
2020-07-06,2409.212
2020-07-07,2393.725
2020-07-08,2418.248
2020-07-09,2426.168
2020-07-10,2430.855
2020-07-13,2408.447
2020-07-14,2416.393
2020-07-15,2443.456
2020-07-16,2419.804
2020-07-17,2431.455
2020-07-20,2474.01
2020-07-21,2479.117
2020-07-22,2483.569
2020-07-23,2455.163
2020-07-24,2435.205
2020-07-27,2470.228
2020-07-28,2456.479
2020-07-29,2481.057
2020-07-30,2476.608
2020-07-31,2489.344
2020-08-03,2516.086
2020-08-04,2526.966
2020-08-05,2551.564
2020-08-06,2563.12
2020-08-07,2541.091
2020-08-10,2529.869
2020-08-11,2514.908
2020-08-12,2551.546
2020-08-13,2564.126
2020-08-14,2555.312
2020-08-17,2576.181
2020-08-18,2591.838
2020-08-19,2584.244
2020-08-20,2586.328
2020-08-21,2597.13
2020-08-24,2619.351
2020-08-25,2631.669
2020-08-26,2670.779
2020-08-27,2663.23
2020-08-28,2674.361
2020-08-31,2678.135
2020-09-01,2708.846
2020-09-02,2732.056
2020-09-03,2639.012
2020-09-04,2596.036
2020-09-07,2601.846
2020-09-08,2536.874
2020-09-09,2583.484
2020-09-10,2556.271
2020-09-11,2552.428
2020-09-14,2588.778
2020-09-15,2612.014
2020-09-16,2600.632
2020-09-17,2574.14
2020-09-18,2560.983
2020-09-21,2535.817
2020-09-22,2557.152
2020-09-23,2516.083
2020-09-24,2505.081
2020-09-25,2540.526
2020-09-28,2580.319
2020-09-29,2582.825
2020-09-30,2594.839
2020-10-01,2619.296
2020-10-02,2586.625
2020-10-05,2631.649
2020-10-06,2608.177
2020-10-07,2638.581
2020-10-08,2654.919
2020-10-09,2688.959
2020-10-12,2732.829
2020-10-13,2727.074
2020-10-14,2715.409
2020-10-15,2689.557
2020-10-16,2690.898
2020-10-19,2668.027
2020-10-20,2674.736
2020-10-21,2669.528
2020-10-22,2663.623
2020-10-23,2671.937
2020-10-26,2632.004
2020-10-27,2642.961
2020-10-28,2566.807
2020-10-29,2583.609
2020-10-30,2536.572
2020-11-02,2556.666
2020-11-03,2601.696
2020-11-04,2683.519
2020-11-05,2751.165
2020-11-06,2760.418
2020-11-09,2744.522
2020-11-10,2708.59
2020-11-11,2741.075
2020-11-12,2734.711
2020-11-13,2750.692
2020-11-16,2772.941
2020-11-17,2767.744
2020-11-18,2755.79
2020-11-19,2763.278
2020-11-20,2761.992
2020-11-23,2759.19
2020-11-24,2783.089
2020-11-25,2789.757
2020-11-26,2798.232
2020-11-27,2818.168
2020-11-30,2805.633
2020-12-01,2834.285
2020-12-02,2832.165
2020-12-03,2842.95
2020-12-04,2858.428
2020-12-07,2865.651
2020-12-08,2874.876
2020-12-09,2847.203
2020-12-10,2855.26
2020-12-11,2853.338
2020-12-14,2856.942
2020-12-15,2880.252
2020-12-16,2900.819
2020-12-17,2929.964
2020-12-18,2924.885
2020-12-21,2910.489
2020-12-22,2917.202
2020-12-23,2917.952
2020-12-24,2920.63
2020-12-25,2920.989
2020-12-28,2938.058
2020-12-29,2950.293
2020-12-30,2961.043
2020-12-31,2957.784
2021-01-01,2957.906
2021-01-04,2943.998
2021-01-05,2964.57
2021-01-06,2943.133
2021-01-07,2987.659
2021-01-08,3024.96
2021-01-11,2991.249
2021-01-12,2991.593
2021-01-13,3003.883
2021-01-14,2997.966
2021-01-15,2971.713
2021-01-18,2974.539
2021-01-19,3008.049
2021-01-20,3060.655
2021-01-21,3076.566
2021-01-22,3072.756
2021-01-25,3087.378
2021-01-26,3076.049
2021-01-27,3010.81
2021-01-28,3015.408
2021-01-29,2963.063
2021-02-01,3024.76
2021-02-02,3067.141
2021-02-03,3072.957
2021-02-04,3089.954
2021-02-05,3110.198
2021-02-08,3132.383
2021-02-09,3140.103
2021-02-10,3142.284
2021-02-11,3156.916
2021-02-12,3169.072
2021-02-15,3179.642
2021-02-16,3173.082
2021-02-17,3152.542
2021-02-18,3131.239
2021-02-19,3132.628
2021-02-22,3077.36
2021-02-23,3067.081
2021-02-24,3064.869
2021-02-25,3010.419
2021-02-26,2980.531
2021-03-01,3050.543
2021-03-02,3022.129
2021-03-03,2975.694
2021-03-04,2917.985
2021-03-05,2924.824
2021-03-08,2877.324
2021-03-09,2947.055
2021-03-10,2953.119
2021-03-11,3017.319
2021-03-12,3001.524
2021-03-15,3015.917
2021-03-16,3024.943
2021-03-17,3024.031
2021-03-18,2979.179
2021-03-19,2978.538
2021-03-22,3000.077
2021-03-23,2976.734
2021-03-24,2932.858
2021-03-25,2929.286
2021-03-26,2970.009
2021-03-29,2963.943
2021-03-30,2960.716
2021-03-31,2986.316
2021-04-01,3034.234
2021-04-02,3037.813
2021-04-05,3071.083
2021-04-06,3081.181
2021-04-07,3080.721
2021-04-08,3112.034
2021-04-09,3124.73
2021-04-12,3116.637
2021-04-13,3141.501
2021-04-14,3131.264
2021-04-15,3168.006
2021-04-16,3175.984
2021-04-19,3159.742
2021-04-20,3131.062
2021-04-21,3145.373
2021-04-22,3143.513
2021-04-23,3173.903
2021-04-26,3193.308
2021-04-27,3185.581
2021-04-28,3183.353
2021-04-29,3185.331
2021-04-30,3153.956
2021-05-03,3146.893
2021-05-04,3100.078
2021-05-05,3098.788
2021-05-06,3108.151
2021-05-07,3139.651
2021-05-10,3094.205
2021-05-11,3067.05
2021-05-12,3002.434
2021-05-13,3002.324
2021-05-14,3059.424
2021-05-17,3053.394
2021-05-18,3060.24
2021-05-19,3048.458
2021-05-20,3091.776
2021-05-21,3086.753
2021-05-24,3116.185
2021-05-25,3131.2
2021-05-26,3141.099
2021-05-27,3137.643
2021-05-28,3147.679
2021-05-31,3151.697
2021-06-01,3158.975
2021-06-02,3157.344
2021-06-03,3132.543
2021-06-04,3163.2
2021-06-07,3174.575
2021-06-08,3180.732
2021-06-09,3177.151
2021-06-10,3196.126
2021-06-11,3206.6
2021-06-14,3225.023
2021-06-15,3215.469
2021-06-16,3207.833
2021-06-17,3213.432
2021-06-18,3189.589
2021-06-21,3205.195
2021-06-22,3228.232
2021-06-23,3235.816
2021-06-24,3253.716
2021-06-25,3263.545
2021-06-28,3276.509
2021-06-29,3281.849
2021-06-30,3268.995
2021-07-01,3273.654
2021-07-02,3291.847
2021-07-05,3293.393
2021-07-06,3299.303
2021-07-07,3303.522
2021-07-08,3272.084
2021-07-09,3295.909
2021-07-12,3312.789
2021-07-13,3312.553
2021-07-14,3310.035
2021-07-15,3291.401
2021-07-16,3270.921
2021-07-19,3227.002
2021-07-20,3255.493
2021-07-21,3284.4
2021-07-22,3307.732
2021-07-23,3334.656
2021-07-26,3326.426
2021-07-27,3293.613
2021-07-28,3308.541
2021-07-29,3334.276
2021-07-30,3307.59
2021-08-02,3320.716
2021-08-03,3329.071
2021-08-04,3337.591
2021-08-05,3356.113
2021-08-06,3338.31
2021-08-09,3339.48
2021-08-10,3334.738
2021-08-11,3331.911
2021-08-12,3339.756
2021-08-13,3345.569
2021-08-16,3335.877
2021-08-17,3305.696
2021-08-18,3290.638
2021-08-19,3273.008
2021-08-20,3292.312
2021-08-23,3340.076
2021-08-24,3364.744
2021-08-25,3368.434
2021-08-26,3350.731
2021-08-27,3380.486
2021-08-30,3408.319
2021-08-31,3410.785
2021-09-01,3429.941
2021-09-02,3436.006
2021-09-03,3444.957
2021-09-06,3455.389
2021-09-07,3454.373
2021-09-08,3433.171
2021-09-09,3420.602
2021-09-10,3410.383
2021-09-13,3399.036
2021-09-14,3396.427
2021-09-15,3401.021
2021-09-16,3397.527
2021-09-17,3374.654
2021-09-20,3318.115
2021-09-21,3326.778
2021-09-22,3350.414
2021-09-23,3383.601
2021-09-24,3374.355
2021-09-27,3350.028
2021-09-28,3264.576
2021-09-29,3250.819
2021-09-30,3241.451
2021-10-01,3254.578
2021-10-04,3202.662
2021-10-05,3225.006
2021-10-06,3222.718
2021-10-07,3265.757
2021-10-08,3256.623
2021-10-11,3246.161
2021-10-12,3238.846
2021-10-13,3265.922
2021-10-14,3314.986
2021-10-15,3344.712
2021-10-18,3358.215
2021-10-19,3383.27
2021-10-20,3385.331
2021-10-21,3396.726
2021-10-22,3387.871
2021-10-25,3402.637
2021-10-26,3409.082
2021-10-27,3399.445
2021-10-28,3431.525
2021-10-29,3429.655
2021-11-01,3446.479
2021-11-02,3451.072
2021-11-03,3471.317
2021-11-04,3502.313
2021-11-05,3505.743
2021-11-08,3512.591
2021-11-09,3501.998
2021-11-10,3460.357
2021-11-11,3464.034
2021-11-12,3496.476
2021-11-15,3499.061
2021-11-16,3514.587
2021-11-17,3504.139
2021-11-18,3515.871
2021-11-19,3521.204
2021-11-22,3478.496
2021-11-23,3451.454
2021-11-24,3454.617
2021-11-25,3460.801
2021-11-26,3388.339
2021-11-29,3421.376
2021-11-30,3376.488
2021-12-01,3351.071
2021-12-02,3364.747
2021-12-03,3315.542
2021-12-06,3334.203
2021-12-07,3427.237
2021-12-08,3453.617
2021-12-09,3419.883
2021-12-10,3426.36
2021-12-13,3390.503
2021-12-14,3349.089
2021-12-15,3393.372
2021-12-16,3359.13
2021-12-17,3341.723
2021-12-20,3292.45
2021-12-21,3359.435
2021-12-22,3399.705
2021-12-23,3426.275
2021-12-24,3427.606
2021-12-27,3460.49
2021-12-28,3456.305
2021-12-29,3454.933
2021-12-30,3450.63
2021-12-31,3442.487
2022-01-03,3456.937
2022-01-04,3432.489
2022-01-05,3351.663
2022-01-06,3319.572
2022-01-07,3296.759
2022-01-10,3280.764
2022-01-11,3314.499
2022-01-12,3344.8
2022-01-13,3285.489
2022-01-14,3273.941
2022-01-17,3276.069
2022-01-18,3210.858
2022-01-19,3183.541
2022-01-20,3176.797
2022-01-21,3104.108
2022-01-24,3082.402
2022-01-25,3026.878
2022-01-26,3032.296
2022-01-27,2989.179
2022-01-28,3053.844
2022-01-31,3137.96
2022-02-01,3166.554
2022-02-02,3187.092
2022-02-03,3097.534
2022-02-04,3125.595
2022-02-07,3114.266
2022-02-08,3129.148
2022-02-09,3195.834
2022-02-10,3159.38
2022-02-11,3091.421
2022-02-14,3066.183
2022-02-15,3125.85
2022-02-16,3133.693
2022-02-17,3071.124
2022-02-18,3032.614
2022-02-21,3018.863
2022-02-22,2988.513
2022-02-23,2941.507
2022-02-24,2960.629
2022-02-25,3023.299
2022-02-28,3036.05
2022-03-01,2997.022
2022-03-02,3017.073
2022-03-03,2980.563
2022-03-04,2913.791
2022-03-07,2812.676
2022-03-08,2793.869
2022-03-09,2892.406
2022-03-10,2882.733
2022-03-11,2834.835
2022-03-14,2792.732
2022-03-15,2830.749
2022-03-16,2939.146
2022-03-17,3000.586
2022-03-18,3047.629
2022-03-21,3036.523
2022-03-22,3078.86
2022-03-23,3055.14
2022-03-24,3084.528
2022-03-25,3075.512
2022-03-28,3097.562
2022-03-29,3162.875
2022-03-30,3147.104
2022-03-31,3104.256
2022-04-01,3108.425
2022-04-04,3158.047
2022-04-05,3114.28
2022-04-06,3045.436
2022-04-07,3038.804
2022-04-08,3018.605
2022-04-11,2961.34
2022-04-12,2948.559
2022-04-13,2988.259
2022-04-14,2952.355
2022-04-15,2948.479
2022-04-18,2939.984
2022-04-19,2970.667
2022-04-20,2960.512
2022-04-21,2916.894
2022-04-22,2843.322
2022-04-25,2840.754
2022-04-26,2763.431
2022-04-27,2757.249
2022-04-28,2819.938
2022-04-29,2764.779
2022-05-02,2773.493
2022-05-03,2774.964
2022-05-04,2821.392
2022-05-05,2727.042
2022-05-06,2683.146
2022-05-09,2573.738
2022-05-10,2587.283
2022-05-11,2549.894
2022-05-12,2529.266
2022-05-13,2609.334
2022-05-16,2591.084
2022-05-17,2653.666
2022-05-18,2573.869
2022-05-19,2563.282
2022-05-20,2569.44
2022-05-23,2607.757
2022-05-24,2555.847
2022-05-25,2576.139
2022-05-26,2624.362
2022-05-27,2699.782
2022-05-30,2724.182
2022-05-31,2710.068
2022-06-01,2687.175
2022-06-02,2740.729
2022-06-03,2699.38
2022-06-06,2714.611
2022-06-07,2721.927
2022-06-08,2713.727
2022-06-09,2653.165
2022-06-10,2569.792
2022-06-13,2461.999
2022-06-14,2449.749
2022-06-15,2488.177
2022-06-16,2417.132
2022-06-17,2428.515
2022-06-20,2433.287
2022-06-21,2479.469
2022-06-22,2469.102
2022-06-23,2493.763
2022-06-24,2571.555
2022-06-27,2575.629
2022-06-28,2522.854
2022-06-29,2512.487
2022-06-30,2480.248
2022-07-01,2488.297
2022-07-04,2494.282
2022-07-05,2508.154
2022-07-06,2518.284
2022-07-07,2566.903
2022-07-08,2570.437
2022-07-11,2526.435
2022-07-12,2501.271
2022-07-13,2499.488
2022-07-14,2486.91
2022-07-15,2528.226
2022-07-18,2532.635
2022-07-19,2590.691
2022-07-20,2623.787
2022-07-21,2656.385
2022-07-22,2633.569
2022-07-25,2620.948
2022-07-26,2585.492
2022-07-27,2648.576
2022-07-28,2689.489
2022-07-29,2730.129
2022-08-01,2735.426
2022-08-02,2716.416
2022-08-03,2752.808
2022-08-04,2773.145
2022-08-05,2761.097
2022-08-08,2765.006
2022-08-09,2737.763
2022-08-10,2801.95
2022-08-11,2801.041
2022-08-12,2834.922
2022-08-15,2847.992
2022-08-16,2842.392
2022-08-17,2819.167
2022-08-18,2819.972
2022-08-19,2770.665
2022-08-22,2714.216
2022-08-23,2707.112
2022-08-24,2714.649
2022-08-25,2753.915
2022-08-26,2677.843
2022-08-29,2641.988
2022-08-30,2623.083
2022-08-31,2610.343
2022-09-01,2581.317
2022-09-02,2573.534
2022-09-05,2562.778
2022-09-06,2550.725
2022-09-07,2579.18
2022-09-08,2599.485
2022-09-09,2652.432
2022-09-12,2689.094
2022-09-13,2588.496
2022-09-14,2584.461
2022-09-15,2552.39
2022-09-16,2520.812
2022-09-19,2529.368
2022-09-20,2510.146
2022-09-21,2472.558
2022-09-22,2434.723
2022-09-23,2387.498
2022-09-26,2363.708
2022-09-27,2368.353
2022-09-28,2397.29
2022-09-29,2357.792
2022-09-30,2337.689
2022-10-03,2377.111
2022-10-04,2460.09
2022-10-05,2456.47
2022-10-06,2446.708
2022-10-07,2374.114
2022-10-10,2345.628
2022-10-11,2314.105
2022-10-12,2309.354
2022-10-13,2333.522
2022-10-14,2299.689
2022-10-17,2357.507
2022-10-18,2386.353
2022-10-19,2360.632
2022-10-20,2351.874
2022-10-21,2377.563
2022-10-24,2394.565
2022-10-25,2446.0
2022-10-26,2432.335
2022-10-27,2411.27
2022-10-28,2438.767
2022-10-31,2426.947
2022-11-01,2425.117
2022-11-02,2374.085
2022-11-03,2332.111
2022-11-04,2370.415
2022-11-07,2397.886
2022-11-08,2419.776
2022-11-09,2376.178
2022-11-10,2509.895
2022-11-11,2573.77
2022-11-14,2553.392
2022-11-15,2589.528
2022-11-16,2563.426
2022-11-17,2541.584
2022-11-18,2549.407
2022-11-21,2521.198
2022-11-22,2547.429
2022-11-23,2575.308
2022-11-24,2587.908
2022-11-25,2577.448
2022-11-28,2543.993
2022-11-29,2536.315
2022-11-30,2608.874
2022-12-01,2637.257
2022-12-02,2630.883
2022-12-05,2598.433
2022-12-06,2557.336
2022-12-07,2542.642
2022-12-08,2564.7
2022-12-09,2561.224
2022-12-12,2572.926
2022-12-13,2606.808
2022-12-14,2601.803
2022-12-15,2527.99
2022-12-16,2499.165
2022-12-19,2471.599
2022-12-20,2472.05
2022-12-21,2502.393
2022-12-22,2471.125
2022-12-23,2470.983
2022-12-26,2472.114
2022-12-27,2460.384
2022-12-28,2436.881
2022-12-29,2478.856
2022-12-30,2470.245
2023-01-02,2473.519
2023-01-03,2467.681
2023-01-04,2489.654
2023-01-05,2461.585
2023-01-06,2508.174
2023-01-09,2539.534
2023-01-10,2552.099
2023-01-11,2586.29
2023-01-12,2604.719
2023-01-13,2627.013
2023-01-16,2628.223
2023-01-17,2633.413
2023-01-18,2621.952
2023-01-19,2595.214
2023-01-20,2640.057
2023-01-23,2675.048
2023-01-24,2672.905
2023-01-25,2671.114
2023-01-26,2698.827
