Date,ACWI IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-31,796.42
2010-09-01,818.376
2010-09-02,825.078
2010-09-03,833.877
2010-09-06,837.669
2010-09-07,829.757
2010-09-08,833.066
2010-09-09,837.577
2010-09-10,839.764
2010-09-13,852.338
2010-09-14,855.927
2010-09-15,857.762
2010-09-16,856.101
2010-09-17,857.914
2010-09-20,868.732
2010-09-21,867.789
2010-09-22,869.649
2010-09-23,866.434
2010-09-24,880.057
2010-09-27,880.349
2010-09-28,883.834
2010-09-29,885.91
2010-09-30,883.307
2010-10-01,886.87
2010-10-04,881.557
2010-10-05,896.933
2010-10-06,901.272
2010-10-07,901.085
2010-10-08,904.486
2010-10-11,906.13
2010-10-12,904.073
2010-10-13,916.673
2010-10-14,920.792
2010-10-15,920.871
2010-10-18,920.928
2010-10-19,905.637
2010-10-20,914.683
2010-10-21,918.256
2010-10-22,918.166
2010-10-25,925.226
2010-10-26,921.501
2010-10-27,913.442
2010-10-28,918.09
2010-10-29,919.614
2010-11-01,922.805
2010-11-02,930.727
2010-11-03,931.834
2010-11-04,953.139
2010-11-05,955.332
2010-11-08,954.324
2010-11-09,953.001
2010-11-10,947.459
2010-11-11,945.238
2010-11-12,933.719
2010-11-15,932.283
2010-11-16,915.631
2010-11-17,916.86
2010-11-18,932.67
2010-11-19,934.321
2010-11-22,935.372
2010-11-23,919.857
2010-11-24,929.881
2010-11-25,932.114
2010-11-26,922.29
2010-11-29,916.197
2010-11-30,911.359
2010-12-01,928.523
2010-12-02,944.19
2010-12-03,952.487
2010-12-06,952.882
2010-12-07,956.182
2010-12-08,950.672
2010-12-09,951.968
2010-12-10,955.257
2010-12-13,961.196
2010-12-14,963.246
2010-12-15,957.415
2010-12-16,957.085
2010-12-17,957.498
2010-12-20,958.14
2010-12-21,966.943
2010-12-22,967.948
2010-12-23,967.946
2010-12-24,968.396
2010-12-27,967.333
2010-12-28,968.494
2010-12-29,972.881
2010-12-30,973.027
2010-12-31,975.281
2011-01-03,981.419
2011-01-04,980.114
2011-01-05,977.058
2011-01-06,975.667
2011-01-07,973.935
2011-01-10,970.33
2011-01-11,976.035
2011-01-12,987.105
2011-01-13,989.977
2011-01-14,990.783
2011-01-17,989.543
2011-01-18,996.075
2011-01-19,989.719
2011-01-20,975.238
2011-01-21,975.659
2011-01-24,982.623
2011-01-25,982.095
2011-01-26,990.975
2011-01-27,991.746
2011-01-28,976.435
2011-01-31,979.827
2011-02-01,994.575
2011-02-02,997.186
2011-02-03,995.975
2011-02-04,997.76
2011-02-07,1002.623
2011-02-08,1007.676
2011-02-09,1002.111
2011-02-10,996.967
2011-02-11,1000.837
2011-02-14,1006.403
2011-02-15,1004.697
2011-02-16,1009.206
2011-02-17,1013.998
2011-02-18,1016.041
2011-02-21,1013.36
2011-02-22,996.255
2011-02-23,988.262
2011-02-24,985.85
2011-02-25,999.309
2011-02-28,1005.779
2011-03-01,999.828
2011-03-02,999.415
2011-03-03,1011.554
2011-03-04,1011.223
2011-03-07,1002.894
2011-03-08,1004.106
2011-03-09,1002.733
2011-03-10,982.929
2011-03-11,983.272
2011-03-14,974.9
2011-03-15,953.38
2011-03-16,948.037
2011-03-17,958.806
2011-03-18,964.862
2011-03-21,980.413
2011-03-22,983.139
2011-03-23,984.95
2011-03-24,995.659
2011-03-25,998.179
2011-03-28,994.583
2011-03-29,999.219
2011-03-30,1010.201
2011-03-31,1012.113
2011-04-01,1017.192
2011-04-04,1021.839
2011-04-05,1021.761
2011-04-06,1024.981
2011-04-07,1021.77
2011-04-08,1025.48
2011-04-11,1022.741
2011-04-12,1009.861
2011-04-13,1016.082
2011-04-14,1016.032
2011-04-15,1017.365
2011-04-18,1003.102
2011-04-19,1009.13
2011-04-20,1030.467
2011-04-21,1040.962
2011-04-22,1040.993
2011-04-25,1038.349
2011-04-26,1043.333
2011-04-27,1045.541
2011-04-28,1053.043
2011-04-29,1055.893
2011-05-02,1057.839
2011-05-03,1047.971
2011-05-04,1038.634
2011-05-05,1029.111
2011-05-06,1032.63
2011-05-09,1031.374
2011-05-10,1040.176
2011-05-11,1033.923
2011-05-12,1028.253
2011-05-13,1023.103
2011-05-16,1016.928
2011-05-17,1011.114
2011-05-18,1021.73
2011-05-19,1024.152
2011-05-20,1019.476
2011-05-23,1000.961
2011-05-24,1003.876
2011-05-25,1006.604
2011-05-26,1015.158
2011-05-27,1024.684
2011-05-30,1025.307
2011-05-31,1038.041
2011-06-01,1026.541
2011-06-02,1019.769
2011-06-03,1014.633
2011-06-06,1007.395
2011-06-07,1008.993
2011-06-08,999.497
2011-06-09,1003.482
2011-06-10,988.219
2011-06-13,986.104
2011-06-14,999.099
2011-06-15,984.759
2011-06-16,973.564
2011-06-17,975.601
2011-06-20,975.855
2011-06-21,992.642
2011-06-22,991.796
2011-06-23,981.427
2011-06-24,979.152
2011-06-27,983.17
2011-06-28,995.629
2011-06-29,1008.395
2011-06-30,1020.945
2011-07-01,1030.878
2011-07-04,1036.098
2011-07-05,1036.674
2011-07-06,1036.093
2011-07-07,1045.145
2011-07-08,1039.788
2011-07-11,1018.912
2011-07-12,1010.971
2011-07-13,1022.934
2011-07-14,1015.359
2011-07-15,1019.3
2011-07-18,1007.874
2011-07-19,1023.183
2011-07-20,1026.915
2011-07-21,1037.254
2011-07-22,1043.754
2011-07-25,1039.176
2011-07-26,1040.687
2011-07-27,1023.522
2011-07-28,1019.098
2011-07-29,1013.864
2011-08-01,1010.435
2011-08-02,988.188
2011-08-03,982.194
2011-08-04,939.053
2011-08-05,923.834
2011-08-08,874.645
2011-08-09,896.798
2011-08-10,878.779
2011-08-11,903.919
2011-08-12,914.832
2011-08-15,932.663
2011-08-16,927.44
2011-08-17,929.222
2011-08-18,887.505
2011-08-19,872.98
2011-08-22,871.844
2011-08-23,893.996
2011-08-24,899.04
2011-08-25,888.693
2011-08-26,898.695
2011-08-29,920.986
2011-08-30,927.972
2011-08-31,940.081
2011-09-01,935.448
2011-09-02,915.847
2011-09-05,898.139
2011-09-06,891.415
2011-09-07,915.537
2011-09-08,913.232
2011-09-09,887.933
2011-09-12,877.84
2011-09-13,885.504
2011-09-14,891.59
2011-09-15,906.976
2011-09-16,913.527
2011-09-19,898.436
2011-09-20,900.689
2011-09-21,883.436
2011-09-22,842.206
2011-09-23,842.667
2011-09-26,847.681
2011-09-27,873.341
2011-09-28,859.992
2011-09-29,861.237
2011-09-30,841.173
2011-10-03,817.595
2011-10-04,816.452
2011-10-05,832.14
2011-10-06,855.152
2011-10-07,859.122
2011-10-10,881.115
2011-10-11,885.938
2011-10-12,897.814
2011-10-13,897.536
2011-10-14,910.677
2011-10-17,901.193
2011-10-18,902.639
2011-10-19,898.135
2011-10-20,888.784
2011-10-21,908.902
2011-10-24,927.634
2011-10-25,917.627
2011-10-26,920.997
2011-10-27,957.868
2011-10-28,964.046
2011-10-31,938.188
2011-11-01,908.636
2011-11-02,920.067
2011-11-03,932.599
2011-11-04,934.189
2011-11-07,934.702
2011-11-08,942.027
2011-11-09,916.806
2011-11-10,910.947
2011-11-11,931.092
2011-11-14,925.479
2011-11-15,924.315
2011-11-16,914.522
2011-11-17,901.135
2011-11-18,894.399
2011-11-21,873.584
2011-11-22,872.981
2011-11-23,853.496
2011-11-24,852.584
2011-11-25,848.496
2011-11-28,875.949
2011-11-29,881.193
2011-11-30,912.813
2011-12-01,916.814
2011-12-02,917.302
2011-12-05,924.953
2011-12-06,918.82
2011-12-07,920.833
2011-12-08,905.825
2011-12-09,912.038
2011-12-12,900.128
2011-12-13,891.06
2011-12-14,874.112
2011-12-15,874.523
2011-12-16,878.911
2011-12-19,869.911
2011-12-20,891.12
2011-12-21,890.844
2011-12-22,895.187
2011-12-23,901.926
2011-12-26,902.424
2011-12-27,903.394
2011-12-28,892.288
2011-12-29,898.123
2011-12-30,901.958
2012-01-02,903.938
2012-01-03,919.8
2012-01-04,918.031
2012-01-05,914.238
2012-01-06,910.781
2012-01-09,912.177
2012-01-10,923.736
2012-01-11,921.363
2012-01-12,924.174
2012-01-13,920.074
2012-01-16,920.952
2012-01-17,929.817
2012-01-18,939.214
2012-01-19,947.167
2012-01-20,947.755
2012-01-23,952.393
2012-01-24,949.429
2012-01-25,956.856
2012-01-26,964.094
2012-01-27,963.03
2012-01-30,957.755
2012-01-31,961.11
2012-02-01,973.438
2012-02-02,977.401
2012-02-03,987.52
2012-02-06,987.278
2012-02-07,989.814
2012-02-08,992.61
2012-02-09,995.637
2012-02-10,985.12
2012-02-13,993.398
2012-02-14,990.1
2012-02-15,992.285
2012-02-16,994.963
2012-02-17,999.882
2012-02-20,1005.963
2012-02-21,1004.381
2012-02-22,1002.71
2012-02-23,1006.966
2012-02-24,1011.711
2012-02-27,1008.899
2012-02-28,1013.903
2012-02-29,1012.264
2012-03-01,1015.533
2012-03-02,1011.029
2012-03-05,1004.286
2012-03-06,983.99
2012-03-07,988.594
2012-03-08,1005.18
2012-03-09,1008.25
2012-03-12,1004.816
2012-03-13,1018.261
2012-03-14,1015.747
2012-03-15,1021.434
2012-03-16,1025.417
2012-03-19,1028.975
2012-03-20,1020.749
2012-03-21,1019.083
2012-03-22,1013.208
2012-03-23,1016.293
2012-03-26,1028.19
2012-03-27,1029.353
2012-03-28,1022.497
2012-03-29,1017.433
2012-03-30,1022.802
2012-04-02,1033.455
2012-04-03,1031.405
2012-04-04,1011.209
2012-04-05,1011.868
2012-04-06,1011.252
2012-04-09,1004.158
2012-04-10,988.581
2012-04-11,993.92
2012-04-12,1008.247
2012-04-13,998.655
2012-04-16,995.073
2012-04-17,1009.024
2012-04-18,1008.99
2012-04-19,1005.372
2012-04-20,1007.245
2012-04-23,992.863
2012-04-24,995.68
2012-04-25,1008.497
2012-04-26,1015.444
2012-04-27,1020.618
2012-04-30,1018.408
2012-05-01,1019.346
2012-05-02,1018.837
2012-05-03,1012.842
2012-05-04,996.653
2012-05-07,991.466
2012-05-08,982.352
2012-05-09,975.287
2012-05-10,976.979
2012-05-11,975.607
2012-05-14,961.27
2012-05-15,954.586
2012-05-16,945.336
2012-05-17,934.842
2012-05-18,922.975
2012-05-21,936.559
2012-05-22,942.246
2012-05-23,932.815
2012-05-24,935.152
2012-05-25,933.482
2012-05-28,936.084
2012-05-29,946.806
2012-05-30,931.59
2012-05-31,927.74
2012-06-01,906.644
2012-06-04,903.395
2012-06-05,909.133
2012-06-06,928.671
2012-06-07,934.216
2012-06-08,932.048
2012-06-11,929.353
2012-06-12,934.295
2012-06-13,932.384
2012-06-14,934.259
2012-06-15,943.455
2012-06-18,950.068
2012-06-19,961.046
2012-06-20,962.606
2012-06-21,943.887
2012-06-22,941.171
2012-06-25,928.351
2012-06-26,930.341
2012-06-27,937.922
2012-06-28,934.781
2012-06-29,963.721
2012-07-02,968.139
2012-07-03,979.051
2012-07-04,979.054
2012-07-05,975.697
2012-07-06,965.235
2012-07-09,960.003
2012-07-10,955.59
2012-07-11,952.625
2012-07-12,942.737
2012-07-13,956.461
2012-07-16,956.183
2012-07-17,958.807
2012-07-18,965.854
2012-07-19,976.159
2012-07-20,965.505
2012-07-23,948.244
2012-07-24,942.463
2012-07-25,940.812
2012-07-26,959.449
2012-07-27,977.474
2012-07-30,979.786
2012-07-31,977.701
2012-08-01,975.256
2012-08-02,967.244
2012-08-03,983.676
2012-08-06,991.895
2012-08-07,997.381
2012-08-08,997.111
2012-08-09,1000.532
2012-08-10,1000.633
2012-08-13,998.808
2012-08-14,1000.133
2012-08-15,1000.729
2012-08-16,1008.739
2012-08-17,1010.527
2012-08-20,1010.157
2012-08-21,1013.39
2012-08-22,1009.607
2012-08-23,1009.335
2012-08-24,1008.821
2012-08-27,1008.522
2012-08-28,1006.805
2012-08-29,1006.478
2012-08-30,997.638
2012-08-31,1003.19
2012-09-03,1005.456
2012-09-04,1001.782
2012-09-05,999.831
2012-09-06,1017.195
2012-09-07,1028.039
2012-09-10,1023.445
2012-09-11,1026.359
2012-09-12,1030.209
2012-09-13,1039.271
2012-09-14,1055.608
2012-09-17,1052.482
2012-09-18,1049.389
2012-09-19,1052.981
2012-09-20,1046.111
2012-09-21,1049.329
2012-09-24,1043.72
2012-09-25,1039.365
2012-09-26,1027.38
2012-09-27,1037.025
2012-09-28,1032.976
2012-10-01,1037.292
2012-10-02,1037.947
2012-10-03,1037.094
2012-10-04,1044.129
2012-10-05,1047.328
2012-10-08,1039.921
2012-10-09,1029.486
2012-10-10,1023.692
2012-10-11,1025.785
2012-10-12,1025.426
2012-10-15,1029.271
2012-10-16,1041.121
2012-10-17,1046.55
2012-10-18,1043.882
2012-10-19,1031.198
2012-10-22,1031.208
2012-10-23,1017.481
2012-10-24,1016.528
2012-10-25,1019.681
2012-10-26,1017.435
2012-10-29,1015.851
2012-10-30,1018.839
2012-10-31,1018.957
2012-11-01,1028.077
2012-11-02,1023.212
2012-11-05,1023.187
2012-11-06,1028.46
2012-11-07,1015.968
2012-11-08,1005.391
2012-11-09,1005.532
2012-11-12,1004.291
2012-11-13,1002.327
2012-11-14,992.003
2012-11-15,988.252
2012-11-16,988.567
2012-11-19,1009.156
2012-11-20,1010.387
2012-11-21,1012.482
2012-11-22,1017.544
2012-11-23,1028.825
2012-11-26,1028.248
2012-11-27,1027.268
2012-11-28,1029.774
2012-11-29,1039.13
2012-11-30,1039.624
2012-12-03,1039.151
2012-12-04,1038.74
2012-12-05,1037.751
2012-12-06,1041.288
2012-12-07,1041.943
2012-12-10,1044.149
2012-12-11,1049.687
2012-12-12,1050.647
2012-12-13,1047.192
2012-12-14,1044.97
2012-12-17,1050.826
2012-12-18,1060.093
2012-12-19,1061.348
2012-12-20,1062.239
2012-12-21,1053.89
2012-12-24,1052.662
2012-12-25,1053.463
2012-12-26,1050.281
2012-12-27,1051.943
2012-12-28,1047.267
2012-12-31,1056.562
2013-01-01,1056.669
2013-01-02,1079.015
2013-01-03,1077.368
2013-01-04,1079.361
2013-01-07,1077.373
2013-01-08,1074.295
2013-01-09,1078.102
2013-01-10,1084.339
2013-01-11,1086.166
2013-01-14,1084.78
2013-01-15,1085.811
2013-01-16,1083.984
2013-01-17,1089.135
2013-01-18,1091.578
2013-01-21,1091.767
2013-01-22,1094.856
2013-01-23,1095.5
2013-01-24,1095.013
2013-01-25,1100.846
2013-01-28,1097.41
2013-01-29,1101.346
2013-01-30,1100.657
2013-01-31,1099.19
2013-02-01,1108.792
2013-02-04,1097.972
2013-02-05,1101.488
2013-02-06,1103.805
2013-02-07,1100.407
2013-02-08,1107.177
2013-02-11,1101.958
2013-02-12,1106.135
2013-02-13,1107.624
2013-02-14,1107.656
2013-02-15,1105.834
2013-02-18,1106.098
2013-02-19,1113.42
2013-02-20,1107.572
2013-02-21,1094.235
2013-02-22,1101.291
2013-02-25,1093.646
2013-02-26,1090.657
2013-02-27,1099.638
2013-02-28,1105.1
2013-03-01,1103.393
2013-03-04,1104.368
2013-03-05,1116.21
2013-03-06,1118.106
2013-03-07,1120.277
2013-03-08,1123.422
2013-03-11,1126.776
2013-03-12,1124.796
2013-03-13,1123.368
2013-03-14,1129.823
2013-03-15,1132.447
2013-03-18,1122.257
2013-03-19,1118.973
2013-03-20,1124.304
2013-03-21,1118.292
2013-03-22,1120.904
2013-03-25,1119.448
2013-03-26,1124.773
2013-03-27,1124.697
2013-03-28,1129.951
2013-03-29,1130.336
2013-04-01,1123.662
2013-04-02,1127.572
2013-04-03,1121.589
2013-04-04,1117.39
2013-04-05,1113.157
2013-04-08,1119.468
2013-04-09,1122.654
2013-04-10,1136.67
2013-04-11,1145.535
2013-04-12,1140.385
2013-04-15,1119.144
2013-04-16,1126.216
2013-04-17,1112.549
2013-04-18,1105.651
2013-04-19,1113.083
2013-04-22,1116.427
2013-04-23,1126.794
2013-04-24,1131.85
2013-04-25,1140.095
2013-04-26,1138.758
2013-04-29,1146.333
2013-04-30,1154.32
2013-05-01,1147.973
2013-05-02,1151.224
2013-05-03,1161.082
2013-05-06,1161.984
2013-05-07,1169.286
2013-05-08,1179.96
2013-05-09,1176.251
2013-05-10,1176.731
2013-05-13,1176.717
2013-05-14,1183.454
2013-05-15,1185.685
2013-05-16,1183.498
2013-05-17,1186.39
2013-05-20,1189.717
2013-05-21,1191.205
2013-05-22,1184.858
2013-05-23,1169.299
2013-05-24,1170.063
2013-05-27,1167.99
2013-05-28,1173.656
2013-05-29,1166.777
2013-05-30,1168.603
2013-05-31,1155.848
2013-06-03,1152.615
2013-06-04,1153.196
2013-06-05,1136.823
2013-06-06,1138.973
2013-06-07,1149.188
2013-06-10,1151.183
2013-06-11,1141.83
2013-06-12,1138.841
2013-06-13,1141.016
2013-06-14,1143.142
2013-06-17,1152.011
2013-06-18,1156.149
2013-06-19,1151.116
2013-06-20,1110.641
2013-06-21,1106.872
2013-06-24,1090.109
2013-06-25,1097.898
2013-06-26,1108.695
2013-06-27,1119.701
2013-06-28,1121.428
2013-07-01,1131.466
2013-07-02,1131.531
2013-07-03,1127.578
2013-07-04,1133.625
2013-07-05,1134.557
2013-07-08,1137.436
2013-07-09,1145.489
2013-07-10,1149.907
2013-07-11,1170.299
2013-07-12,1172.516
2013-07-15,1174.444
2013-07-16,1173.726
2013-07-17,1176.755
2013-07-18,1180.43
2013-07-19,1180.652
2013-07-22,1185.299
2013-07-23,1184.493
2013-07-24,1183.473
2013-07-25,1184.002
2013-07-26,1182.218
2013-07-29,1175.71
2013-07-30,1178.847
2013-07-31,1177.066
2013-08-01,1191.698
2013-08-02,1199.167
2013-08-05,1198.903
2013-08-06,1196.021
2013-08-07,1187.632
2013-08-08,1194.025
2013-08-09,1193.63
2013-08-12,1192.829
2013-08-13,1197.022
2013-08-14,1197.21
2013-08-15,1182.017
2013-08-16,1182.65
2013-08-19,1177.754
2013-08-20,1176.745
2013-08-21,1169.579
2013-08-22,1174.907
2013-08-23,1182.233
2013-08-26,1181.577
2013-08-27,1163.996
2013-08-28,1159.39
2013-08-29,1163.397
2013-08-30,1157.95
2013-09-02,1165.14
2013-09-03,1169.773
2013-09-04,1177.895
2013-09-05,1179.822
2013-09-06,1183.904
2013-09-09,1196.941
2013-09-10,1208.128
2013-09-11,1212.228
2013-09-12,1210.562
2013-09-13,1210.703
2013-09-16,1220.687
2013-09-17,1221.916
2013-09-18,1232.257
2013-09-19,1244.594
2013-09-20,1237.318
2013-09-23,1234.016
2013-09-24,1232.554
2013-09-25,1229.728
2013-09-26,1233.878
2013-09-27,1232.887
2013-09-30,1224.701
2013-10-01,1233.603
2013-10-02,1231.296
2013-10-03,1226.312
2013-10-04,1229.285
2013-10-07,1220.045
2013-10-08,1209.284
2013-10-09,1204.458
2013-10-10,1223.946
2013-10-11,1233.617
2013-10-14,1237.349
2013-10-15,1234.407
2013-10-16,1242.568
2013-10-17,1253.757
2013-10-18,1265.772
2013-10-21,1267.372
2013-10-22,1275.212
2013-10-23,1268.688
2013-10-24,1273.967
2013-10-25,1272.493
2013-10-28,1274.494
2013-10-29,1276.012
2013-10-30,1274.352
2013-10-31,1268.008
2013-11-01,1263.345
2013-11-04,1267.038
2013-11-05,1263.472
2013-11-06,1266.393
2013-11-07,1251.238
2013-11-08,1255.243
2013-11-11,1258.633
2013-11-12,1258.023
2013-11-13,1259.921
2013-11-14,1270.073
2013-11-15,1277.702
2013-11-18,1279.069
2013-11-19,1274.164
2013-11-20,1270.165
2013-11-21,1272.697
2013-11-22,1278.876
2013-11-25,1280.547
2013-11-26,1281.702
2013-11-27,1284.864
2013-11-28,1288.395
2013-11-29,1289.842
2013-12-02,1284.125
2013-12-03,1277.409
2013-12-04,1270.59
2013-12-05,1269.856
2013-12-06,1278.091
2013-12-09,1282.789
2013-12-10,1280.626
2013-12-11,1270.112
2013-12-12,1260.877
2013-12-13,1261.062
2013-12-16,1267.891
2013-12-17,1264.891
2013-12-18,1279.019
2013-12-19,1281.325
2013-12-20,1288.202
2013-12-23,1297.819
2013-12-24,1299.027
2013-12-25,1299.161
2013-12-26,1303.265
2013-12-27,1308.956
2013-12-30,1311.622
2013-12-31,1315.754
2014-01-01,1315.784
2014-01-02,1304.495
2014-01-03,1303.804
2014-01-06,1298.321
2014-01-07,1303.277
2014-01-08,1307.333
2014-01-09,1303.024
2014-01-10,1311.02
2014-01-13,1304.013
2014-01-14,1309.749
2014-01-15,1315.316
2014-01-16,1314.551
2014-01-17,1312.558
2014-01-20,1312.54
2014-01-21,1315.822
2014-01-22,1319.367
2014-01-23,1309.474
2014-01-24,1282.704
2014-01-27,1268.564
2014-01-28,1274.275
2014-01-29,1268.04
2014-01-30,1272.476
2014-01-31,1267.037
2014-02-03,1246.084
2014-02-04,1244.828
2014-02-05,1246.146
2014-02-06,1263.239
2014-02-07,1278.893
2014-02-10,1283.223
2014-02-11,1296.332
2014-02-12,1300.444
2014-02-13,1304.604
2014-02-14,1309.865
2014-02-17,1313.454
2014-02-18,1319.34
2014-02-19,1314.527
2014-02-20,1313.909
2014-02-21,1318.305
2014-02-24,1325.592
2014-02-25,1327.54
2014-02-26,1325.896
2014-02-27,1330.427
2014-02-28,1334.774
2014-03-03,1318.309
2014-03-04,1336.698
2014-03-05,1338.781
2014-03-06,1345.346
2014-03-07,1341.513
2014-03-10,1336.213
2014-03-11,1333.091
2014-03-12,1326.931
2014-03-13,1315.784
2014-03-14,1307.364
2014-03-17,1316.83
2014-03-18,1327.772
2014-03-19,1322.222
2014-03-20,1316.394
2014-03-21,1313.607
2014-03-24,1306.861
2014-03-25,1311.497
2014-03-26,1309.433
2014-03-27,1309.638
2014-03-28,1315.283
2014-03-31,1325.808
2014-04-01,1336.722
2014-04-02,1340.507
2014-04-03,1336.209
2014-04-04,1325.748
2014-04-07,1311.114
2014-04-08,1315.423
2014-04-09,1326.851
2014-04-10,1311.595
2014-04-11,1295.545
2014-04-14,1298.905
2014-04-15,1299.206
2014-04-16,1314.027
2014-04-17,1318.55
2014-04-18,1319.729
2014-04-21,1321.709
2014-04-22,1330.426
2014-04-23,1326.778
2014-04-24,1328.979
2014-04-25,1317.19
2014-04-28,1314.914
2014-04-29,1322.416
2014-04-30,1326.141
2014-05-01,1330.496
2014-05-02,1331.997
2014-05-05,1333.345
2014-05-06,1328.152
2014-05-07,1324.887
2014-05-08,1325.521
2014-05-09,1324.713
2014-05-12,1337.095
2014-05-13,1339.431
2014-05-14,1337.562
2014-05-15,1327.971
2014-05-16,1329.93
2014-05-19,1333.689
2014-05-20,1327.904
2014-05-21,1334.715
2014-05-22,1342.604
2014-05-23,1347.514
2014-05-26,1351.339
2014-05-27,1356.133
2014-05-28,1355.256
2014-05-29,1361.095
2014-05-30,1360.739
2014-06-02,1362.291
2014-06-03,1361.666
2014-06-04,1363.925
2014-06-05,1370.871
2014-06-06,1378.279
2014-06-09,1380.369
2014-06-10,1381.007
2014-06-11,1378.546
2014-06-12,1373.275
2014-06-13,1372.059
2014-06-16,1372.072
2014-06-17,1373.6
2014-06-18,1379.751
2014-06-19,1387.26
2014-06-20,1385.873
2014-06-23,1384.023
2014-06-24,1379.049
2014-06-25,1380.415
2014-06-26,1382.027
2014-06-27,1385.553
2014-06-30,1389.893
2014-07-01,1399.572
2014-07-02,1402.738
2014-07-03,1409.435
2014-07-04,1409.13
2014-07-07,1401.059
2014-07-08,1390.049
2014-07-09,1393.134
2014-07-10,1383.829
2014-07-11,1384.672
2014-07-14,1393.93
2014-07-15,1387.66
2014-07-16,1392.171
2014-07-17,1379.956
2014-07-18,1388.021
2014-07-21,1385.064
2014-07-22,1395.44
2014-07-23,1398.957
2014-07-24,1400.063
2014-07-25,1392.997
2014-07-28,1392.005
2014-07-29,1390.033
2014-07-30,1389.399
2014-07-31,1367.035
2014-08-01,1361.062
2014-08-04,1365.978
2014-08-05,1358.526
2014-08-06,1354.045
2014-08-07,1347.562
2014-08-08,1351.754
2014-08-11,1363.732
2014-08-12,1361.596
2014-08-13,1370.215
2014-08-14,1375.968
2014-08-15,1375.919
2014-08-18,1387.134
2014-08-19,1395.181
2014-08-20,1395.726
2014-08-21,1398.104
2014-08-22,1396.016
2014-08-25,1402.846
2014-08-26,1406.563
2014-08-27,1407.763
2014-08-28,1401.973
2014-08-29,1404.978
2014-09-01,1405.114
2014-09-02,1405.739
2014-09-03,1408.593
2014-09-04,1405.612
2014-09-05,1406.555
2014-09-08,1403.099
2014-09-09,1393.904
2014-09-10,1394.958
2014-09-11,1395.592
2014-09-12,1389.508
2014-09-15,1384.442
2014-09-16,1388.09
2014-09-17,1391.235
2014-09-18,1396.418
2014-09-19,1393.09
2014-09-22,1379.079
2014-09-23,1371.548
2014-09-24,1378.303
2014-09-25,1362.239
2014-09-26,1367.565
2014-09-29,1363.438
2014-09-30,1359.134
2014-10-01,1342.866
2014-10-02,1336.368
2014-10-03,1342.937
2014-10-06,1346.69
2014-10-07,1332.209
2014-10-08,1338.737
2014-10-09,1325.031
2014-10-10,1301.315
2014-10-13,1289.158
2014-10-14,1288.619
2014-10-15,1280.383
2014-10-16,1279.911
2014-10-17,1295.364
2014-10-20,1307.11
2014-10-21,1327.127
2014-10-22,1323.869
2014-10-23,1334.237
2014-10-24,1339.369
2014-10-27,1338.092
2014-10-28,1354.787
2014-10-29,1357.656
2014-10-30,1361.409
2014-10-31,1375.975
2014-11-03,1369.63
2014-11-04,1367.838
2014-11-05,1370.739
2014-11-06,1372.651
2014-11-07,1371.048
2014-11-10,1378.546
2014-11-11,1380.6
2014-11-12,1381.763
2014-11-13,1383.107
2014-11-14,1383.838
2014-11-17,1379.165
2014-11-18,1390.327
2014-11-19,1387.601
2014-11-20,1389.945
2014-11-21,1399.484
2014-11-24,1405.324
2014-11-25,1407.422
2014-11-26,1411.865
2014-11-27,1411.164
2014-11-28,1407.077
2014-12-01,1394.208
2014-12-02,1397.534
2014-12-03,1401.532
2014-12-04,1400.506
2014-12-05,1401.742
2014-12-08,1391.563
2014-12-09,1390.416
2014-12-10,1372.273
2014-12-11,1371.46
2014-12-12,1356.278
2014-12-15,1340.865
2014-12-16,1336.622
2014-12-17,1350.277
2014-12-18,1376.764
2014-12-19,1385.594
2014-12-22,1390.904
2014-12-23,1388.492
2014-12-24,1390.934
2014-12-25,1390.569
2014-12-26,1395.029
2014-12-29,1398.72
2014-12-30,1390.877
2014-12-31,1384.222
2015-01-01,1384.213
2015-01-02,1379.479
2015-01-05,1356.032
2015-01-06,1341.284
2015-01-07,1349.067
2015-01-08,1375.165
2015-01-09,1369.649
2015-01-12,1363.824
2015-01-13,1366.193
2015-01-14,1357.939
2015-01-15,1354.016
2015-01-16,1362.146
2015-01-19,1366.787
2015-01-20,1369.809
2015-01-21,1378.525
2015-01-22,1390.325
2015-01-23,1393.004
2015-01-26,1398.045
2015-01-27,1394.559
2015-01-28,1384.798
2015-01-29,1387.374
2015-01-30,1375.714
2015-02-02,1385.019
2015-02-03,1399.239
2015-02-04,1400.918
2015-02-05,1410.521
2015-02-06,1404.553
2015-02-09,1398.869
2015-02-10,1408.033
2015-02-11,1406.692
2015-02-12,1422.672
2015-02-13,1432.765
2015-02-16,1432.873
2015-02-17,1434.645
2015-02-18,1439.78
2015-02-19,1444.1
2015-02-20,1450.674
2015-02-23,1454.269
2015-02-24,1456.951
2015-02-25,1460.596
2015-02-26,1460.353
2015-02-27,1458.382
2015-03-02,1463.368
2015-03-03,1457.143
2015-03-04,1451.494
2015-03-05,1454.592
2015-03-06,1439.976
2015-03-09,1437.905
2015-03-10,1415.095
2015-03-11,1414.544
2015-03-12,1429.955
2015-03-13,1423.453
2015-03-16,1439.08
2015-03-17,1438.521
2015-03-18,1451.545
2015-03-19,1453.933
2015-03-20,1469.794
2015-03-23,1471.249
2015-03-24,1469.067
2015-03-25,1454.422
2015-03-26,1443.747
2015-03-27,1446.738
2015-03-30,1458.176
