Date,NORWAY SMID GROWTH SMID (Small+Mid Cap)
2010-08-20,627.107
2010-08-23,629.056
2010-08-24,608.311
2010-08-25,592.306
2010-08-26,607.882
2010-08-27,612.483
2010-08-30,615.128
2010-08-31,615.087
2010-09-01,653.273
2010-09-02,657.738
2010-09-03,667.588
2010-09-06,668.12
2010-09-07,650.455
2010-09-08,661.573
2010-09-09,666.537
2010-09-10,670.922
2010-09-13,687.86
2010-09-14,692.09
2010-09-15,688.201
2010-09-16,684.773
2010-09-17,688.223
2010-09-20,699.036
2010-09-21,708.998
2010-09-22,716.737
2010-09-23,714.916
2010-09-24,728.369
2010-09-27,729.225
2010-09-28,730.259
2010-09-29,737.502
2010-09-30,743.66
2010-10-01,746.53
2010-10-04,740.825
2010-10-05,761.1
2010-10-06,776.582
2010-10-07,767.412
2010-10-08,771.621
2010-10-11,769.419
2010-10-12,761.912
2010-10-13,794.025
2010-10-14,808.508
2010-10-15,799.882
2010-10-18,793.452
2010-10-19,770.682
2010-10-20,787.172
2010-10-21,797.69
2010-10-22,793.523
2010-10-25,806.786
2010-10-26,796.88
2010-10-27,779.141
2010-10-28,788.305
2010-10-29,788.412
2010-11-01,805.979
2010-11-02,820.432
2010-11-03,810.103
2010-11-04,848.975
2010-11-05,846.967
2010-11-08,838.254
2010-11-09,857.148
2010-11-10,829.727
2010-11-11,835.033
2010-11-12,815.589
2010-11-15,814.914
2010-11-16,779.451
2010-11-17,785.303
2010-11-18,800.2
2010-11-19,806.263
2010-11-22,800.499
2010-11-23,769.014
2010-11-24,783.209
2010-11-25,783.754
2010-11-26,769.397
2010-11-29,754.546
2010-11-30,751.281
2010-12-01,778.647
2010-12-02,814.799
2010-12-03,832.836
2010-12-06,832.143
2010-12-07,837.394
2010-12-08,829.27
2010-12-09,820.853
2010-12-10,822.076
2010-12-13,842.026
2010-12-14,842.111
2010-12-15,846.832
2010-12-16,847.346
2010-12-17,850.878
2010-12-20,859.726
2010-12-21,881.315
2010-12-22,879.097
2010-12-23,887.112
2010-12-24,889.614
2010-12-27,886.916
2010-12-28,896.831
2010-12-29,898.693
2010-12-30,906.71
2010-12-31,918.674
2011-01-03,928.602
2011-01-04,917.247
2011-01-05,907.327
2011-01-06,909.593
2011-01-07,907.548
2011-01-10,902.063
2011-01-11,911.345
2011-01-12,927.857
2011-01-13,926.245
2011-01-14,926.884
2011-01-17,924.765
2011-01-18,939.138
2011-01-19,930.098
2011-01-20,889.214
2011-01-21,916.772
2011-01-24,913.546
2011-01-25,902.122
2011-01-26,919.852
2011-01-27,932.816
2011-01-28,924.2
2011-01-31,924.37
2011-02-01,960.915
2011-02-02,963.18
2011-02-03,955.633
2011-02-04,956.468
2011-02-07,963.14
2011-02-08,963.151
2011-02-09,956.798
2011-02-10,928.278
2011-02-11,944.439
2011-02-14,951.314
2011-02-15,954.759
2011-02-16,961.548
2011-02-17,963.541
2011-02-18,972.798
2011-02-21,952.662
2011-02-22,948.473
2011-02-23,950.452
2011-02-24,959.468
2011-02-25,971.948
2011-02-28,989.741
2011-03-01,993.153
2011-03-02,993.177
2011-03-03,993.524
2011-03-04,1003.586
2011-03-07,1005.711
2011-03-08,996.531
2011-03-09,988.938
2011-03-10,949.734
2011-03-11,931.34
2011-03-14,936.188
2011-03-15,913.262
2011-03-16,903.258
2011-03-17,929.7
2011-03-18,949.711
2011-03-21,970.754
2011-03-22,969.196
2011-03-23,963.032
2011-03-24,982.154
2011-03-25,984.643
2011-03-28,986.352
2011-03-29,980.581
2011-03-30,994.337
2011-03-31,1002.23
2011-04-01,1017.67
2011-04-04,1027.969
2011-04-05,1029.917
2011-04-06,1040.801
2011-04-07,1025.155
2011-04-08,1042.797
2011-04-11,1037.831
2011-04-12,1008.084
2011-04-13,1020.195
2011-04-14,1001.403
2011-04-15,1001.362
2011-04-18,956.943
2011-04-19,984.721
2011-04-20,1022.034
2011-04-21,1022.826
2011-04-22,1022.826
2011-04-25,1021.053
2011-04-26,1026.141
2011-04-27,1019.998
2011-04-28,1035.128
2011-04-29,1046.161
2011-05-02,1042.717
2011-05-03,1018.51
2011-05-04,977.276
2011-05-05,952.264
2011-05-06,972.962
2011-05-09,958.688
2011-05-10,983.925
2011-05-11,976.237
2011-05-12,953.915
2011-05-13,965.258
2011-05-16,966.578
2011-05-17,953.517
2011-05-18,957.258
2011-05-19,962.231
2011-05-20,958.282
2011-05-23,925.409
2011-05-24,932.721
2011-05-25,940.069
2011-05-26,946.627
2011-05-27,976.656
2011-05-30,984.151
2011-05-31,999.187
2011-06-01,996.551
2011-06-02,994.507
2011-06-03,984.055
2011-06-06,985.186
2011-06-07,987.464
2011-06-08,951.093
2011-06-09,947.895
2011-06-10,915.413
2011-06-13,922.308
2011-06-14,948.106
2011-06-15,906.973
2011-06-16,891.71
2011-06-17,894.289
2011-06-20,877.024
2011-06-21,908.608
2011-06-22,914.969
2011-06-23,870.178
2011-06-24,867.508
2011-06-27,872.7
2011-06-28,887.801
2011-06-29,924.146
2011-06-30,944.783
2011-07-01,950.47
2011-07-04,964.337
2011-07-05,965.873
2011-07-06,943.95
2011-07-07,966.174
2011-07-08,948.679
2011-07-11,909.797
2011-07-12,891.297
2011-07-13,911.566
2011-07-14,896.397
2011-07-15,906.294
2011-07-18,888.436
2011-07-19,921.529
2011-07-20,945.197
2011-07-21,970.328
2011-07-22,973.425
2011-07-25,977.063
2011-07-26,978.929
2011-07-27,955.768
2011-07-28,951.37
2011-07-29,943.098
2011-08-01,932.848
2011-08-02,903.368
2011-08-03,880.082
2011-08-04,794.489
2011-08-05,768.319
2011-08-08,709.868
2011-08-09,724.469
2011-08-10,719.375
2011-08-11,755.951
2011-08-12,777.554
2011-08-15,817.052
2011-08-16,817.882
2011-08-17,839.273
2011-08-18,761.481
2011-08-19,752.279
2011-08-22,751.515
2011-08-23,752.394
2011-08-24,775.381
2011-08-25,761.449
2011-08-26,773.359
2011-08-29,803.197
2011-08-30,804.344
2011-08-31,829.866
2011-09-01,820.265
2011-09-02,788.777
2011-09-05,747.18
2011-09-06,755.38
2011-09-07,780.021
2011-09-08,787.893
2011-09-09,750.908
2011-09-12,706.61
2011-09-13,701.077
2011-09-14,712.551
2011-09-15,739.643
2011-09-16,746.767
2011-09-19,709.43
2011-09-20,733.656
2011-09-21,720.946
2011-09-22,657.732
2011-09-23,649.822
2011-09-26,642.759
2011-09-27,679.348
2011-09-28,662.52
2011-09-29,666.736
2011-09-30,647.865
2011-10-03,611.232
2011-10-04,578.745
2011-10-05,612.638
2011-10-06,639.849
2011-10-07,640.088
2011-10-10,693.167
2011-10-11,678.31
2011-10-12,712.346
2011-10-13,691.534
2011-10-14,728.682
2011-10-17,718.461
2011-10-18,715.124
2011-10-19,725.595
2011-10-20,719.169
2011-10-21,760.083
2011-10-24,782.359
2011-10-25,782.614
2011-10-26,773.26
2011-10-27,816.177
2011-10-28,798.777
2011-10-31,761.889
2011-11-01,698.697
2011-11-02,711.178
2011-11-03,737.432
2011-11-04,728.585
2011-11-07,739.802
2011-11-08,746.488
2011-11-09,712.273
2011-11-10,706.776
2011-11-11,737.264
2011-11-14,724.485
2011-11-15,708.675
2011-11-16,713.611
2011-11-17,687.784
2011-11-18,688.213
2011-11-21,657.725
2011-11-22,654.968
2011-11-23,626.795
2011-11-24,624.101
2011-11-25,632.344
2011-11-28,662.406
2011-11-29,663.962
2011-11-30,705.855
2011-12-01,702.419
2011-12-02,710.697
2011-12-05,728.018
2011-12-06,722.775
2011-12-07,714.538
2011-12-08,683.702
2011-12-09,695.893
2011-12-12,662.525
2011-12-13,655.248
2011-12-14,621.653
2011-12-15,630.775
2011-12-16,644.121
2011-12-19,638.942
2011-12-20,671.792
2011-12-21,663.998
2011-12-22,675.456
2011-12-23,680.721
2011-12-26,680.721
2011-12-27,684.359
2011-12-28,668.035
2011-12-29,673.073
2011-12-30,681.613
2012-01-02,695.871
2012-01-03,716.326
2012-01-04,706.492
2012-01-05,703.393
2012-01-06,707.016
2012-01-09,705.765
2012-01-10,724.668
2012-01-11,716.129
2012-01-12,740.523
2012-01-13,720.541
2012-01-16,724.534
2012-01-17,732.398
2012-01-18,746.829
2012-01-19,766.351
2012-01-20,759.363
2012-01-23,768.081
2012-01-24,751.568
2012-01-25,758.993
2012-01-26,786.547
2012-01-27,784.178
2012-01-30,764.65
2012-01-31,771.4
2012-02-01,801.63
2012-02-02,809.165
2012-02-03,821.869
2012-02-06,823.101
2012-02-07,824.755
2012-02-08,830.188
2012-02-09,831.507
2012-02-10,836.397
2012-02-13,842.97
2012-02-14,837.279
2012-02-15,842.839
2012-02-16,839.348
2012-02-17,870.577
2012-02-20,905.355
2012-02-21,894.549
2012-02-22,895.892
2012-02-23,889.463
2012-02-24,912.634
2012-02-27,907.077
2012-02-28,912.946
2012-02-29,916.954
2012-03-01,916.348
2012-03-02,913.169
2012-03-05,898.66
2012-03-06,844.019
2012-03-07,863.065
2012-03-08,899.756
2012-03-09,892.113
2012-03-12,884.97
2012-03-13,895.285
2012-03-14,881.546
2012-03-15,892.9
2012-03-16,915.026
2012-03-19,928.444
2012-03-20,900.67
2012-03-21,896.691
2012-03-22,884.149
2012-03-23,900.372
2012-03-26,937.966
2012-03-27,918.512
2012-03-28,904.153
2012-03-29,895.927
2012-03-30,924.497
2012-04-02,940.835
2012-04-03,936.458
2012-04-04,909.983
2012-04-05,908.654
2012-04-06,908.654
2012-04-09,905.133
2012-04-10,866.698
2012-04-11,871.06
2012-04-12,897.111
2012-04-13,883.14
2012-04-16,882.917
2012-04-17,915.223
2012-04-18,907.434
2012-04-19,902.169
2012-04-20,918.06
2012-04-23,881.632
2012-04-24,898.663
2012-04-25,909.832
2012-04-26,917.123
2012-04-27,925.287
2012-04-30,924.342
2012-05-01,925.473
2012-05-02,918.856
2012-05-03,933.942
2012-05-04,890.869
2012-05-07,896.418
2012-05-08,846.51
2012-05-09,836.018
2012-05-10,853.453
2012-05-11,843.525
2012-05-14,805.842
2012-05-15,798.948
2012-05-16,798.281
2012-05-17,794.724
2012-05-18,763.735
2012-05-21,789.568
2012-05-22,814.542
2012-05-23,771.897
2012-05-24,780.45
2012-05-25,777.729
2012-05-28,780.287
2012-05-29,803.182
2012-05-30,775.267
2012-05-31,751.478
2012-06-01,727.265
2012-06-04,714.064
2012-06-05,727.305
2012-06-06,756.641
2012-06-07,775.14
2012-06-08,760.258
2012-06-11,759.352
2012-06-12,755.78
2012-06-13,749.89
2012-06-14,756.11
2012-06-15,782.433
2012-06-18,773.118
2012-06-19,795.494
2012-06-20,807.8
2012-06-21,789.522
2012-06-22,760.995
2012-06-25,741.881
2012-06-26,741.46
2012-06-27,761.424
2012-06-28,762.052
2012-06-29,813.522
2012-07-02,821.14
2012-07-03,842.279
2012-07-04,828.282
2012-07-05,812.612
2012-07-06,785.799
2012-07-09,778.616
2012-07-10,798.014
2012-07-11,792.405
2012-07-12,778.616
2012-07-13,805.625
2012-07-16,813.209
2012-07-17,822.051
2012-07-18,828.741
2012-07-19,842.832
2012-07-20,825.819
2012-07-23,793.348
2012-07-24,794.188
2012-07-25,804.697
2012-07-26,833.458
2012-07-27,839.981
2012-07-30,838.311
2012-07-31,837.586
2012-08-01,837.324
2012-08-02,816.615
2012-08-03,851.51
2012-08-06,868.605
2012-08-07,879.998
2012-08-08,866.949
2012-08-09,876.938
2012-08-10,878.38
2012-08-13,876.525
2012-08-14,887.423
2012-08-15,886.966
2012-08-16,895.548
2012-08-17,902.355
2012-08-20,897.114
2012-08-21,912.141
2012-08-22,903.24
2012-08-23,900.841
2012-08-24,896.964
2012-08-27,905.239
2012-08-28,899.399
2012-08-29,905.34
2012-08-30,895.058
2012-08-31,910.463
2012-09-03,924.34
2012-09-04,913.109
2012-09-05,912.332
2012-09-06,924.316
2012-09-07,940.483
2012-09-10,940.141
2012-09-11,947.948
2012-09-12,960.35
2012-09-13,950.809
2012-09-14,1004.268
2012-09-17,1000.164
2012-09-18,982.022
2012-09-19,973.879
2012-09-20,958.344
2012-09-21,973.731
2012-09-24,964.51
2012-09-25,980.598
2012-09-26,944.786
2012-09-27,953.997
2012-09-28,956.886
2012-10-01,975.962
2012-10-02,978.893
2012-10-03,961.97
2012-10-04,972.126
2012-10-05,995.602
2012-10-08,980.546
2012-10-09,975.44
2012-10-10,965.414
2012-10-11,974.987
2012-10-12,970.169
2012-10-15,964.728
2012-10-16,977.524
2012-10-17,978.424
2012-10-18,978.829
2012-10-19,966.176
2012-10-22,961.245
2012-10-23,918.858
2012-10-24,928.764
2012-10-25,934.458
2012-10-26,922.1
2012-10-29,924.738
2012-10-30,932.903
2012-10-31,935.981
2012-11-01,956.744
2012-11-02,940.581
2012-11-05,927.791
2012-11-06,934.889
2012-11-07,923.744
2012-11-08,921.967
2012-11-09,917.704
2012-11-12,908.801
2012-11-13,895.616
2012-11-14,898.833
2012-11-15,886.73
2012-11-16,879.167
2012-11-19,908.584
2012-11-20,912.477
2012-11-21,919.802
2012-11-22,937.876
2012-11-23,942.246
2012-11-26,933.736
2012-11-27,935.708
2012-11-28,924.203
2012-11-29,944.409
2012-11-30,943.964
2012-12-03,952.221
2012-12-04,950.397
2012-12-05,951.432
2012-12-06,957.738
2012-12-07,954.72
2012-12-10,948.272
2012-12-11,962.761
2012-12-12,976.963
2012-12-13,972.941
2012-12-14,968.079
2012-12-17,978.208
2012-12-18,985.844
2012-12-19,1002.963
2012-12-20,997.471
2012-12-21,996.06
2012-12-24,989.376
2012-12-25,989.376
2012-12-26,990.985
2012-12-27,988.707
2012-12-28,979.483
2012-12-31,983.197
2013-01-01,983.197
2013-01-02,1021.059
2013-01-03,1009.648
2013-01-04,1006.158
2013-01-07,996.39
2013-01-08,1005.639
2013-01-09,1008.499
2013-01-10,1025.943
2013-01-11,1022.869
2013-01-14,1030.065
2013-01-15,1016.334
2013-01-16,1023.339
2013-01-17,1032.489
2013-01-18,1022.483
2013-01-21,1024.991
2013-01-22,1025.371
2013-01-23,1034.407
2013-01-24,1039.644
2013-01-25,1051.701
2013-01-28,1042.721
2013-01-29,1047.112
2013-01-30,1027.915
2013-01-31,1029.718
2013-02-01,1055.685
2013-02-04,1042.717
2013-02-05,1033.53
2013-02-06,1032.096
2013-02-07,1035.1
2013-02-08,1038.996
2013-02-11,1032.577
2013-02-12,1049.491
2013-02-13,1055.716
2013-02-14,1043.811
2013-02-15,1035.234
2013-02-18,1034.839
2013-02-19,1051.113
2013-02-20,1057.83
2013-02-21,1026.472
2013-02-22,1032.763
2013-02-25,1041.012
2013-02-26,1033.151
2013-02-27,1047.291
2013-02-28,1041.972
2013-03-01,1027.907
2013-03-04,1034.884
2013-03-05,1054.593
2013-03-06,1051.92
2013-03-07,1055.14
2013-03-08,1043.871
2013-03-11,1052.819
2013-03-12,1062.229
2013-03-13,1055.216
2013-03-14,1043.64
2013-03-15,1047.915
2013-03-18,1042.162
2013-03-19,1029.794
2013-03-20,1022.131
2013-03-21,1019.663
2013-03-22,1022.39
2013-03-25,1014.294
2013-03-26,1012.22
2013-03-27,1012.775
2013-03-28,1016.891
2013-03-29,1016.891
2013-04-01,1019.477
2013-04-02,1025.927
2013-04-03,1036.391
2013-04-04,1023.247
2013-04-05,1016.284
2013-04-08,1024.324
2013-04-09,1032.809
2013-04-10,1033.648
2013-04-11,1044.798
2013-04-12,1035.818
2013-04-15,1007.339
2013-04-16,1002.752
2013-04-17,973.906
2013-04-18,980.858
2013-04-19,986.654
2013-04-22,974.642
2013-04-23,982.029
2013-04-24,986.537
2013-04-25,1001.528
2013-04-26,998.669
2013-04-29,969.385
2013-04-30,977.992
2013-05-01,977.127
2013-05-02,977.388
2013-05-03,988.624
2013-05-06,979.536
2013-05-07,982.341
2013-05-08,1005.316
2013-05-09,1002.532
2013-05-10,998.998
2013-05-13,1003.627
2013-05-14,1004.892
2013-05-15,993.044
2013-05-16,1000.662
2013-05-17,992.564
2013-05-20,997.523
2013-05-21,1017.288
2013-05-22,1014.71
2013-05-23,989.727
2013-05-24,993.135
2013-05-27,999.744
2013-05-28,1007.417
2013-05-29,997.926
2013-05-30,1012.384
2013-05-31,998.289
2013-06-03,1009.357
2013-06-04,1011.353
2013-06-05,998.772
2013-06-06,996.318
2013-06-07,1004.345
2013-06-10,1000.827
2013-06-11,980.843
2013-06-12,994.638
2013-06-13,991.253
2013-06-14,1007.827
2013-06-17,1012.312
2013-06-18,1007.162
2013-06-19,1011.448
2013-06-20,947.938
2013-06-21,939.426
2013-06-24,901.768
2013-06-25,914.175
2013-06-26,926.436
2013-06-27,913.683
2013-06-28,902.847
2013-07-01,915.613
2013-07-02,929.015
2013-07-03,913.647
2013-07-04,925.665
2013-07-05,909.894
2013-07-08,914.508
2013-07-09,901.141
2013-07-10,923.611
2013-07-11,941.294
2013-07-12,950.452
2013-07-15,951.659
2013-07-16,966.651
2013-07-17,957.453
2013-07-18,956.682
2013-07-19,982.013
2013-07-22,990.251
2013-07-23,1000.558
2013-07-24,997.37
2013-07-25,985.59
2013-07-26,984.86
2013-07-29,980.404
2013-07-30,979.533
2013-07-31,981.68
2013-08-01,983.819
2013-08-02,981.468
2013-08-05,980.691
2013-08-06,978.97
2013-08-07,976.688
2013-08-08,993.457
2013-08-09,1010.716
2013-08-12,999.829
2013-08-13,992.134
2013-08-14,1014.284
2013-08-15,994.646
2013-08-16,999.585
2013-08-19,1014.735
2013-08-20,1002.28
2013-08-21,990.036
2013-08-22,989.945
2013-08-23,998.795
2013-08-26,990.558
2013-08-27,983.134
2013-08-28,980.701
2013-08-29,974.766
2013-08-30,957.937
2013-09-02,981.285
2013-09-03,980.936
2013-09-04,981.072
2013-09-05,969.752
2013-09-06,975.549
2013-09-09,987.599
2013-09-10,1015.221
2013-09-11,1026.796
2013-09-12,1022.711
2013-09-13,1016.866
2013-09-16,1025.038
2013-09-17,1020.222
2013-09-18,1024.588
2013-09-19,1046.766
2013-09-20,1026.337
2013-09-23,1025.542
2013-09-24,1016.339
2013-09-25,1011.403
2013-09-26,1014.916
2013-09-27,1014.453
2013-09-30,996.337
2013-10-01,1010.45
2013-10-02,1008.791
2013-10-03,1037.323
2013-10-04,1033.794
2013-10-07,1025.66
2013-10-08,1000.059
2013-10-09,986.195
2013-10-10,994.406
2013-10-11,1006.588
2013-10-14,1015.429
2013-10-15,1025.657
2013-10-16,1030.616
2013-10-17,1043.936
2013-10-18,1057.693
2013-10-21,1076.278
2013-10-22,1078.686
2013-10-23,1071.656
2013-10-24,1075.545
2013-10-25,1082.02
2013-10-28,1071.84
2013-10-29,1079.495
2013-10-30,1079.993
2013-10-31,1064.395
2013-11-01,1070.923
2013-11-04,1076.211
2013-11-05,1058.629
2013-11-06,1091.374
2013-11-07,1068.985
2013-11-08,1042.448
2013-11-11,1058.35
2013-11-12,1037.383
2013-11-13,1029.866
2013-11-14,1042.646
2013-11-15,1058.731
2013-11-18,1060.53
2013-11-19,1063.331
2013-11-20,1057.818
2013-11-21,1042.041
2013-11-22,1052.736
2013-11-25,1048.422
2013-11-26,1069.963
2013-11-27,1084.506
2013-11-28,1088.283
2013-11-29,1082.701
2013-12-02,1081.659
2013-12-03,1078.674
2013-12-04,1062.578
2013-12-05,1056.926
2013-12-06,1057.841
2013-12-09,1056.479
2013-12-10,1065.869
2013-12-11,1062.523
2013-12-12,1040.062
2013-12-13,1041.422
2013-12-16,1048.611
2013-12-17,1047.531
2013-12-18,1049.831
2013-12-19,1044.632
2013-12-20,1057.742
2013-12-23,1074.03
2013-12-24,1072.074
2013-12-25,1072.074
2013-12-26,1071.934
2013-12-27,1086.283
2013-12-30,1099.986
2013-12-31,1102.008
2014-01-01,1102.008
2014-01-02,1094.16
2014-01-03,1101.976
2014-01-06,1094.422
2014-01-07,1090.719
2014-01-08,1093.673
2014-01-09,1092.384
2014-01-10,1100.08
2014-01-13,1107.54
2014-01-14,1114.908
2014-01-15,1113.653
2014-01-16,1111.434
2014-01-17,1107.968
2014-01-20,1099.043
2014-01-21,1110.706
2014-01-22,1114.776
2014-01-23,1107.701
2014-01-24,1080.676
2014-01-27,1069.125
2014-01-28,1080.582
2014-01-29,1061.471
2014-01-30,1047.591
2014-01-31,1031.579
2014-02-03,1038.044
2014-02-04,1032.918
2014-02-05,1039.493
2014-02-06,1056.18
2014-02-07,1067.86
2014-02-10,1074.585
2014-02-11,1079.767
2014-02-12,1089.826
2014-02-13,1099.771
2014-02-14,1103.057
2014-02-17,1116.121
2014-02-18,1113.03
2014-02-19,1113.051
2014-02-20,1106.932
2014-02-21,1130.011
2014-02-24,1139.022
2014-02-25,1132.076
2014-02-26,1129.658
2014-02-27,1135.028
2014-02-28,1146.336
2014-03-03,1118.435
2014-03-04,1141.328
2014-03-05,1135.447
2014-03-06,1134.09
2014-03-07,1130.58
2014-03-10,1119.527
2014-03-11,1126.532
2014-03-12,1104.545
2014-03-13,1098.502
2014-03-14,1081.416
2014-03-17,1098.655
2014-03-18,1096.379
2014-03-19,1088.901
2014-03-20,1071.312
2014-03-21,1082.139
2014-03-24,1074.166
2014-03-25,1087.562
2014-03-26,1099.613
2014-03-27,1115.1
2014-03-28,1120.601
2014-03-31,1124.908
2014-04-01,1127.778
2014-04-02,1118.931
2014-04-03,1111.924
2014-04-04,1110.361
2014-04-07,1089.362
2014-04-08,1080.319
2014-04-09,1100.391
2014-04-10,1113.458
2014-04-11,1080.871
2014-04-14,1071.413
2014-04-15,1063.546
2014-04-16,1069.039
2014-04-17,1068.744
2014-04-18,1068.744
2014-04-21,1065.741
2014-04-22,1100.593
2014-04-23,1102.294
2014-04-24,1104.475
2014-04-25,1103.842
2014-04-28,1104.33
2014-04-29,1112.589
2014-04-30,1139.649
2014-05-01,1143.17
2014-05-02,1157.719
2014-05-05,1147.681
2014-05-06,1156.459
2014-05-07,1151.61
2014-05-08,1152.632
2014-05-09,1150.771
2014-05-12,1163.94
2014-05-13,1165.24
2014-05-14,1170.981
2014-05-15,1149.97
2014-05-16,1136.425
2014-05-19,1141.992
2014-05-20,1133.231
2014-05-21,1139.226
2014-05-22,1161.56
2014-05-23,1164.309
2014-05-26,1153.921
2014-05-27,1159.198
2014-05-28,1163.7
2014-05-29,1167.917
2014-05-30,1165.659
2014-06-02,1167.287
2014-06-03,1159.679
2014-06-04,1158.895
2014-06-05,1171.016
2014-06-06,1187.095
2014-06-09,1184.182
2014-06-10,1189.908
2014-06-11,1175.691
2014-06-12,1178.005
2014-06-13,1174.162
2014-06-16,1168.031
2014-06-17,1154.856
2014-06-18,1160.52
2014-06-19,1152.621
2014-06-20,1158.386
2014-06-23,1164.278
2014-06-24,1151.364
2014-06-25,1132.82
2014-06-26,1128.694
2014-06-27,1134.957
2014-06-30,1136.07
2014-07-01,1136.832
2014-07-02,1141.909
2014-07-03,1157.732
2014-07-04,1159.708
2014-07-07,1162.521
2014-07-08,1141.423
2014-07-09,1152.891
2014-07-10,1127.148
2014-07-11,1131.326
2014-07-14,1145.694
2014-07-15,1144.133
2014-07-16,1167.393
2014-07-17,1159.951
2014-07-18,1144.295
2014-07-21,1147.166
2014-07-22,1163.687
2014-07-23,1165.272
2014-07-24,1155.164
2014-07-25,1147.066
2014-07-28,1143.559
2014-07-29,1134.476
2014-07-30,1126.591
2014-07-31,1113.65
2014-08-01,1101.822
2014-08-04,1095.734
2014-08-05,1096.365
2014-08-06,1081.131
2014-08-07,1066.006
2014-08-08,1067.521
2014-08-11,1106.254
2014-08-12,1098.177
2014-08-13,1095.533
2014-08-14,1106.087
2014-08-15,1113.406
2014-08-18,1116.843
2014-08-19,1119.341
2014-08-20,1122.881
2014-08-21,1135.869
2014-08-22,1125.504
2014-08-25,1132.832
2014-08-26,1145.909
2014-08-27,1146.143
2014-08-28,1134.693
2014-08-29,1127.518
2014-09-01,1119.061
2014-09-02,1124.867
2014-09-03,1127.421
2014-09-04,1138.108
2014-09-05,1123.787
2014-09-08,1118.891
2014-09-09,1119.587
2014-09-10,1117.623
2014-09-11,1108.693
2014-09-12,1115.633
2014-09-15,1101.961
2014-09-16,1092.85
2014-09-17,1097.583
2014-09-18,1118.275
2014-09-19,1107.093
2014-09-22,1091.142
2014-09-23,1075.126
2014-09-24,1075.797
2014-09-25,1066.446
2014-09-26,1061.639
2014-09-29,1064.095
2014-09-30,1075.472
2014-10-01,1058.112
2014-10-02,1014.923
2014-10-03,1008.472
2014-10-06,1007.462
2014-10-07,983.8
2014-10-08,973.891
2014-10-09,963.218
2014-10-10,935.228
2014-10-13,935.233
2014-10-14,948.442
2014-10-15,918.544
2014-10-16,899.933
2014-10-17,945.655
2014-10-20,936.827
2014-10-21,977.306
2014-10-22,991.371
2014-10-23,990.676
2014-10-24,985.511
2014-10-27,974.602
2014-10-28,981.011
2014-10-29,986.301
2014-10-30,979.319
2014-10-31,989.07
2014-11-03,989.427
2014-11-04,972.003
2014-11-05,983.141
2014-11-06,987.677
2014-11-07,995.832
2014-11-10,1024.754
2014-11-11,1016.919
2014-11-12,1025.931
2014-11-13,1011.717
2014-11-14,1073.252
2014-11-17,1075.089
2014-11-18,1083.5
2014-11-19,1069.567
2014-11-20,1068.125
2014-11-21,1084.083
2014-11-24,1089.77
2014-11-25,1088.051
2014-11-26,1078.249
2014-11-27,1043.264
2014-11-28,1023.519
2014-12-01,1022.798
2014-12-02,1026.27
2014-12-03,1026.568
2014-12-04,1019.213
2014-12-05,1004.813
2014-12-08,1004.957
2014-12-09,993.944
2014-12-10,989.364
2014-12-11,961.96
2014-12-12,940.653
2014-12-15,927.069
2014-12-16,912.244
2014-12-17,951.221
2014-12-18,982.417
2014-12-19,1006.603
2014-12-22,1006.867
2014-12-23,1000.801
2014-12-24,995.294
2014-12-25,995.294
2014-12-26,994.03
2014-12-29,995.419
2014-12-30,995.456
2014-12-31,983.912
2015-01-01,983.912
2015-01-02,989.014
2015-01-05,957.637
2015-01-06,955.628
2015-01-07,950.856
2015-01-08,967.053
2015-01-09,967.115
2015-01-12,951.852
2015-01-13,963.013
2015-01-14,954.186
2015-01-15,955.479
2015-01-16,959.301
2015-01-19,980.707
2015-01-20,975.95
2015-01-21,979.675
2015-01-22,987.582
2015-01-23,980.472
2015-01-26,984.373
2015-01-27,982.914
2015-01-28,991.282
2015-01-29,985.148
2015-01-30,994.061
2015-02-02,1003.454
2015-02-03,1026.472
2015-02-04,1019.507
2015-02-05,1031.191
2015-02-06,1025.305
2015-02-09,1009.38
2015-02-10,1012.414
2015-02-11,965.376
2015-02-12,977.77
2015-02-13,983.488
2015-02-16,987.121
2015-02-17,980.781
2015-02-18,976.918
2015-02-19,956.223
2015-02-20,960.214
2015-02-23,941.833
2015-02-24,934.29
2015-02-25,952.263
2015-02-26,935.234
2015-02-27,942.844
2015-03-02,922.849
2015-03-03,923.161
2015-03-04,885.121
2015-03-05,905.114
2015-03-06,891.918
2015-03-09,882.329
2015-03-10,851.442
2015-03-11,851.66
2015-03-12,869.125
2015-03-13,858.375
2015-03-16,848.94
2015-03-17,841.322
2015-03-18,852.923
2015-03-19,877.104
2015-03-20,893.781
2015-03-23,908.259
2015-03-24,909.118
2015-03-25,899.821
2015-03-26,880.582
2015-03-27,881.815
2015-03-30,882.567
2015-03-31,877.017
2015-04-01,880.757
2015-04-02,889.082
2015-04-03,889.082
2015-04-06,896.775
2015-04-07,900.047
2015-04-08,904.517
2015-04-09,910.639
2015-04-10,932.563
2015-04-13,935.845
2015-04-14,957.122
2015-04-15,961.837
2015-04-16,976.016
2015-04-17,952.902
2015-04-20,951.669
2015-04-21,956.242
2015-04-22,936.041
2015-04-23,933.719
2015-04-24,946.399
2015-04-27,951.339
2015-04-28,942.079
2015-04-29,930.131
2015-04-30,932.831
2015-05-01,927.416
2015-05-04,941.052
2015-05-05,941.878
2015-05-06,957.51
2015-05-07,926.614
