Date,NORWAY LARGE CAP Large Cap
2010-08-25,696.707
2010-08-26,714.061
2010-08-27,717.396
2010-08-30,721.762
2010-08-31,723.274
2010-09-01,759.858
2010-09-02,753.739
2010-09-03,769.721
2010-09-06,775.285
2010-09-07,755.664
2010-09-08,762.773
2010-09-09,766.93
2010-09-10,767.216
2010-09-13,785.067
2010-09-14,791.219
2010-09-15,786.263
2010-09-16,783.556
2010-09-17,783.85
2010-09-20,794.707
2010-09-21,804.195
2010-09-22,810.845
2010-09-23,803.963
2010-09-24,813.999
2010-09-27,813.617
2010-09-28,814.673
2010-09-29,819.202
2010-09-30,815.756
2010-10-01,820.694
2010-10-04,809.877
2010-10-05,825.183
2010-10-06,831.254
2010-10-07,825.933
2010-10-08,829.591
2010-10-11,827.534
2010-10-12,815.323
2010-10-13,841.91
2010-10-14,851.734
2010-10-15,843.268
2010-10-18,840.884
2010-10-19,819.35
2010-10-20,835.514
2010-10-21,851.447
2010-10-22,847.872
2010-10-25,855.898
2010-10-26,848.418
2010-10-27,835.339
2010-10-28,843.006
2010-10-29,849.212
2010-11-01,858.225
2010-11-02,866.741
2010-11-03,840.491
2010-11-04,871.544
2010-11-05,862.351
2010-11-08,852.915
2010-11-09,857.985
2010-11-10,840.793
2010-11-11,842.331
2010-11-12,839.66
2010-11-15,836.196
2010-11-16,804.664
2010-11-17,809.804
2010-11-18,824.628
2010-11-19,825.458
2010-11-22,817.455
2010-11-23,792.454
2010-11-24,799.998
2010-11-25,800.094
2010-11-26,780.874
2010-11-29,766.754
2010-11-30,765.611
2010-12-01,790.35
2010-12-02,821.127
2010-12-03,835.415
2010-12-06,840.774
2010-12-07,842.689
2010-12-08,839.845
2010-12-09,833.683
2010-12-10,836.051
2010-12-13,849.79
2010-12-14,853.523
2010-12-15,851.257
2010-12-16,851.234
2010-12-17,857.5
2010-12-20,859.11
2010-12-21,871.164
2010-12-22,876.698
2010-12-23,875.621
2010-12-24,878.091
2010-12-27,877.953
2010-12-28,885.01
2010-12-29,885.793
2010-12-30,889.97
2010-12-31,901.714
2011-01-03,904.776
2011-01-04,889.536
2011-01-05,886.141
2011-01-06,879.043
2011-01-07,875.375
2011-01-10,871.43
2011-01-11,880.723
2011-01-12,898.884
2011-01-13,903.474
2011-01-14,898.43
2011-01-17,890.7
2011-01-18,902.372
2011-01-19,889.658
2011-01-20,856.72
2011-01-21,880.221
2011-01-24,886.812
2011-01-25,871.952
2011-01-26,880.01
2011-01-27,883.071
2011-01-28,874.067
2011-01-31,883.147
2011-02-01,921.412
2011-02-02,921.872
2011-02-03,910.515
2011-02-04,899.403
2011-02-07,894.11
2011-02-08,899.083
2011-02-09,886.265
2011-02-10,873.721
2011-02-11,883.353
2011-02-14,890.728
2011-02-15,890.599
2011-02-16,900.91
2011-02-17,897.808
2011-02-18,902.375
2011-02-21,899.255
2011-02-22,903.14
2011-02-23,910.527
2011-02-24,921.528
2011-02-25,921.491
2011-02-28,937.951
2011-03-01,941.908
2011-03-02,937.022
2011-03-03,940.44
2011-03-04,953.089
2011-03-07,955.497
2011-03-08,948.142
2011-03-09,944.468
2011-03-10,915.201
2011-03-11,915.26
2011-03-14,910.046
2011-03-15,884.105
2011-03-16,887.521
2011-03-17,913.362
2011-03-18,927.5
2011-03-21,944.784
2011-03-22,934.448
2011-03-23,933.484
2011-03-24,950.782
2011-03-25,949.248
2011-03-28,944.73
2011-03-29,939.82
2011-03-30,944.029
2011-03-31,953.974
2011-04-01,973.522
2011-04-04,985.504
2011-04-05,989.23
2011-04-06,999.69
2011-04-07,983.555
2011-04-08,1004.545
2011-04-11,997.686
2011-04-12,972.634
2011-04-13,982.657
2011-04-14,970.714
2011-04-15,974.243
2011-04-18,931.865
2011-04-19,950.145
2011-04-20,988.077
2011-04-21,988.843
2011-04-22,988.843
2011-04-25,987.129
2011-04-26,1002.293
2011-04-27,999.065
2011-04-28,1017.451
2011-04-29,1033.551
2011-05-02,1037.509
2011-05-03,1012.639
2011-05-04,984.965
2011-05-05,957.533
2011-05-06,957.077
2011-05-09,945.904
2011-05-10,963.527
2011-05-11,960.629
2011-05-12,941.068
2011-05-13,943.552
2011-05-16,947.276
2011-05-17,934.476
2011-05-18,942.758
2011-05-19,955.812
2011-05-20,946.545
2011-05-23,919.78
2011-05-24,935.56
2011-05-25,940.364
2011-05-26,943.834
2011-05-27,971.924
2011-05-30,971.687
2011-05-31,993.993
2011-06-01,988.828
2011-06-02,986.799
2011-06-03,984.512
2011-06-06,976.915
2011-06-07,977.232
2011-06-08,958.694
2011-06-09,961.412
2011-06-10,944.337
2011-06-13,951.45
2011-06-14,963.453
2011-06-15,923.762
2011-06-16,902.523
2011-06-17,906.635
2011-06-20,903.703
2011-06-21,933.111
2011-06-22,935.033
2011-06-23,898.197
2011-06-24,898.637
2011-06-27,904.836
2011-06-28,919.97
2011-06-29,946.999
2011-06-30,962.294
2011-07-01,970.608
2011-07-04,975.447
2011-07-05,979.411
2011-07-06,960.06
2011-07-07,976.766
2011-07-08,946.347
2011-07-11,920.037
2011-07-12,910.696
2011-07-13,940.477
2011-07-14,920.642
2011-07-15,921.218
2011-07-18,900.497
2011-07-19,921.314
2011-07-20,942.918
2011-07-21,960.732
2011-07-22,962.488
2011-07-25,962.633
2011-07-26,975.216
2011-07-27,955.901
2011-07-28,959.993
2011-07-29,953.191
2011-08-01,932.09
2011-08-02,920.429
2011-08-03,907.912
2011-08-04,856.862
2011-08-05,830.323
2011-08-08,789.661
2011-08-09,792.942
2011-08-10,779.584
2011-08-11,805.685
2011-08-12,823.663
2011-08-15,847.876
2011-08-16,849.176
2011-08-17,868.863
2011-08-18,808.484
2011-08-19,812.03
2011-08-22,810.02
2011-08-23,812.673
2011-08-24,844.906
2011-08-25,834.738
2011-08-26,840.829
2011-08-29,875.112
2011-08-30,870.581
2011-08-31,891.573
2011-09-01,890.666
2011-09-02,868.665
2011-09-05,825.08
2011-09-06,832.72
2011-09-07,858.925
2011-09-08,867.748
2011-09-09,831.87
2011-09-12,798.724
2011-09-13,792.69
2011-09-14,804.783
2011-09-15,838.251
2011-09-16,840.694
2011-09-19,806.049
2011-09-20,834.558
2011-09-21,822.438
2011-09-22,760.283
2011-09-23,756.893
2011-09-26,756.496
2011-09-27,791.985
2011-09-28,778.92
2011-09-29,782.116
2011-09-30,765.465
2011-10-03,739.841
2011-10-04,714.206
2011-10-05,743.772
2011-10-06,764.95
2011-10-07,774.314
2011-10-10,819.472
2011-10-11,811.167
2011-10-12,843.11
2011-10-13,827.703
2011-10-14,860.516
2011-10-17,847.403
2011-10-18,848.97
2011-10-19,855.95
2011-10-20,841.951
2011-10-21,885.023
2011-10-24,899.245
2011-10-25,889.98
2011-10-26,896.545
2011-10-27,943.782
2011-10-28,932.121
2011-10-31,904.009
2011-11-01,846.222
2011-11-02,868.672
2011-11-03,897.878
2011-11-04,888.147
2011-11-07,902.096
2011-11-08,905.076
2011-11-09,874.645
2011-11-10,870.63
2011-11-11,899.176
2011-11-14,887.637
2011-11-15,877.903
2011-11-16,880.083
2011-11-17,858.708
2011-11-18,852.949
2011-11-21,822.139
2011-11-22,818.78
2011-11-23,785.455
2011-11-24,776.513
2011-11-25,785.097
2011-11-28,818.414
2011-11-29,821.904
2011-11-30,863.35
2011-12-01,854.237
2011-12-02,854.267
2011-12-05,863.614
2011-12-06,868.484
2011-12-07,859.811
2011-12-08,842.737
2011-12-09,862.455
2011-12-12,829.072
2011-12-13,822.083
2011-12-14,786.692
2011-12-15,801.282
2011-12-16,808.456
2011-12-19,806.507
2011-12-20,836.337
2011-12-21,824.454
2011-12-22,836.063
2011-12-23,839.385
2011-12-26,839.385
2011-12-27,843.869
2011-12-28,829.376
2011-12-29,836.734
2011-12-30,848.029
2012-01-02,856.549
2012-01-03,874.324
2012-01-04,860.359
2012-01-05,857.931
2012-01-06,851.437
2012-01-09,845.484
2012-01-10,862.519
2012-01-11,849.157
2012-01-12,859.917
2012-01-13,840.4
2012-01-16,846.882
2012-01-17,854.169
2012-01-18,852.501
2012-01-19,862.646
2012-01-20,856.337
2012-01-23,872.634
2012-01-24,860.899
2012-01-25,856.603
2012-01-26,883.628
2012-01-27,879.349
2012-01-30,871.333
2012-01-31,872.765
2012-02-01,897.521
2012-02-02,889.26
2012-02-03,900.078
2012-02-06,898.651
2012-02-07,904.984
2012-02-08,915.748
2012-02-09,931.667
2012-02-10,930.778
2012-02-13,934.59
2012-02-14,930.02
2012-02-15,935.19
2012-02-16,939.691
2012-02-17,946.566
2012-02-20,961.74
2012-02-21,959.089
2012-02-22,967.629
2012-02-23,971.683
2012-02-24,990.642
2012-02-27,991.783
2012-02-28,1002.422
2012-02-29,1002.734
2012-03-01,993.039
2012-03-02,986.861
2012-03-05,978.969
2012-03-06,935.96
2012-03-07,951.863
2012-03-08,984.102
2012-03-09,968.706
2012-03-12,959.088
2012-03-13,973.167
2012-03-14,958.709
2012-03-15,960.813
2012-03-16,970.243
2012-03-19,978.011
2012-03-20,954.716
2012-03-21,950.874
2012-03-22,939.514
2012-03-23,956.914
2012-03-26,977.101
2012-03-27,963.4
2012-03-28,948.827
2012-03-29,933.24
2012-03-30,955.369
2012-04-02,968.365
2012-04-03,957.799
2012-04-04,929.768
2012-04-05,928.41
2012-04-06,928.41
2012-04-09,924.812
2012-04-10,901.442
2012-04-11,908.34
2012-04-12,926.367
2012-04-13,913.988
2012-04-16,915.066
2012-04-17,941.816
2012-04-18,934.023
2012-04-19,934.669
2012-04-20,936.683
2012-04-23,906.234
2012-04-24,926.498
2012-04-25,934.263
2012-04-26,937.034
2012-04-27,925.809
2012-04-30,931.357
2012-05-01,932.496
2012-05-02,923.988
2012-05-03,930.785
2012-05-04,904.733
2012-05-07,900.674
2012-05-08,873.864
2012-05-09,877.88
2012-05-10,888.696
2012-05-11,892.666
2012-05-14,867.029
2012-05-15,867.042
2012-05-16,867.305
2012-05-17,863.441
2012-05-18,836.613
2012-05-21,854.143
2012-05-22,869.003
2012-05-23,828.071
2012-05-24,836.32
2012-05-25,834.724
2012-05-28,837.47
2012-05-29,838.202
2012-05-30,816.081
2012-05-31,803.119
2012-06-01,786.584
2012-06-04,786.44
2012-06-05,790.008
2012-06-06,811.245
2012-06-07,822.503
2012-06-08,817.236
2012-06-11,819.603
2012-06-12,822.032
2012-06-13,818.802
2012-06-14,823.598
2012-06-15,842.802
2012-06-18,832.83
2012-06-19,853.703
2012-06-20,864.348
2012-06-21,840.199
2012-06-22,824.98
2012-06-25,813.419
2012-06-26,815.096
2012-06-27,832.85
2012-06-28,830.169
2012-06-29,875.088
2012-07-02,877.73
2012-07-03,898.836
2012-07-04,883.452
2012-07-05,873.659
2012-07-06,852.849
2012-07-09,854.638
2012-07-10,872.035
2012-07-11,870.62
2012-07-12,858.224
2012-07-13,879.274
2012-07-16,879.371
2012-07-17,879.097
2012-07-18,893.485
2012-07-19,902.325
2012-07-20,901.588
2012-07-23,881.09
2012-07-24,875.044
2012-07-25,877.578
2012-07-26,901.527
2012-07-27,908.436
2012-07-30,908.111
2012-07-31,907.804
2012-08-01,907.417
2012-08-02,891.566
2012-08-03,921.928
2012-08-06,926.695
2012-08-07,943.814
2012-08-08,939.592
2012-08-09,944.464
2012-08-10,940.89
2012-08-13,937.171
2012-08-14,942.865
2012-08-15,945.357
2012-08-16,946.149
2012-08-17,953.216
2012-08-20,948.247
2012-08-21,965.37
2012-08-22,955.909
2012-08-23,954.094
2012-08-24,953.521
2012-08-27,961.115
2012-08-28,961.034
2012-08-29,961.423
2012-08-30,950.614
2012-08-31,966.8
2012-09-03,971.19
2012-09-04,961.751
2012-09-05,962.031
2012-09-06,973.583
2012-09-07,991.684
2012-09-10,992.655
2012-09-11,987.85
2012-09-12,993.087
2012-09-13,994.427
2012-09-14,1038.238
2012-09-17,1028.166
2012-09-18,1018.059
2012-09-19,1015.199
2012-09-20,1001.606
2012-09-21,1015.758
2012-09-24,1004.566
2012-09-25,1017.233
2012-09-26,983.097
2012-09-27,995.917
2012-09-28,990.512
2012-10-01,1003.864
2012-10-02,1005.089
2012-10-03,989.535
2012-10-04,987.404
2012-10-05,1008.752
2012-10-08,991.922
2012-10-09,991.317
2012-10-10,984.263
2012-10-11,998.112
2012-10-12,992.069
2012-10-15,988.563
2012-10-16,1005.745
2012-10-17,1013.712
2012-10-18,1012.172
2012-10-19,1002.323
2012-10-22,994.108
2012-10-23,956.783
2012-10-24,969.246
2012-10-25,972.886
2012-10-26,965.882
2012-10-29,969.692
2012-10-30,978.049
2012-10-31,975.041
2012-11-01,983.091
2012-11-02,971.065
2012-11-05,965.565
2012-11-06,971.257
2012-11-07,960.802
2012-11-08,955.443
2012-11-09,951.521
2012-11-12,952.424
2012-11-13,941.737
2012-11-14,946.734
2012-11-15,945.981
2012-11-16,934.784
2012-11-19,968.319
2012-11-20,967.534
2012-11-21,967.575
2012-11-22,982.576
2012-11-23,985.472
2012-11-26,982.324
2012-11-27,973.708
2012-11-28,955.055
2012-11-29,973.035
2012-11-30,979.9
2012-12-03,984.107
2012-12-04,973.771
2012-12-05,971.153
2012-12-06,980.077
2012-12-07,971.678
2012-12-10,973.268
2012-12-11,984.616
2012-12-12,990.977
2012-12-13,989.246
2012-12-14,984.125
2012-12-17,981.585
2012-12-18,986.775
2012-12-19,1002.525
2012-12-20,992.876
2012-12-21,996.042
2012-12-24,989.359
2012-12-25,989.359
2012-12-26,990.968
2012-12-27,992.345
2012-12-28,983.46
2012-12-31,987.188
2013-01-01,987.188
2013-01-02,1013.975
2013-01-03,1008.465
2013-01-04,1005.408
2013-01-07,1003.368
2013-01-08,1002.208
2013-01-09,1009.926
2013-01-10,1023.327
2013-01-11,1024.007
2013-01-14,1031.277
2013-01-15,1020.456
2013-01-16,1025.818
2013-01-17,1040.294
2013-01-18,1033.68
2013-01-21,1036.203
2013-01-22,1031.773
2013-01-23,1042.327
2013-01-24,1050.062
2013-01-25,1056.411
2013-01-28,1044.276
2013-01-29,1052.335
2013-01-30,1062.37
2013-01-31,1059.67
2013-02-01,1076.482
2013-02-04,1064.09
2013-02-05,1057.727
2013-02-06,1047.054
2013-02-07,1054.797
2013-02-08,1064.246
2013-02-11,1058.411
2013-02-12,1067.164
2013-02-13,1069.131
2013-02-14,1060.472
2013-02-15,1057.473
2013-02-18,1053.55
2013-02-19,1061.663
2013-02-20,1061.79
2013-02-21,1029.606
2013-02-22,1025.073
2013-02-25,1035.645
2013-02-26,1019.494
2013-02-27,1019.434
2013-02-28,1016.912
2013-03-01,1005.409
2013-03-04,1017.745
2013-03-05,1034.904
2013-03-06,1030.731
2013-03-07,1031.746
2013-03-08,1032.67
2013-03-11,1033.314
2013-03-12,1038.523
2013-03-13,1024.364
2013-03-14,1023.792
2013-03-15,1027.169
2013-03-18,1023.882
2013-03-19,1011.926
2013-03-20,1005.41
2013-03-21,1002.773
2013-03-22,1012.753
2013-03-25,997.646
2013-03-26,1000.383
2013-03-27,994.341
2013-03-28,998.381
2013-03-29,998.381
2013-04-01,1000.921
2013-04-02,1009.715
2013-04-03,1011.096
2013-04-04,996.66
2013-04-05,992.29
2013-04-08,996.303
2013-04-09,1003.875
2013-04-10,1012.052
2013-04-11,1018.86
2013-04-12,1004.579
2013-04-15,990.948
2013-04-16,991.501
2013-04-17,969.071
2013-04-18,976.285
2013-04-19,987.589
2013-04-22,977.039
2013-04-23,985.814
2013-04-24,987.698
2013-04-25,1005.28
2013-04-26,1016.174
2013-04-29,1023.289
2013-04-30,1043.185
2013-05-01,1042.261
2013-05-02,1023.599
2013-05-03,1038.133
2013-05-06,1037.973
2013-05-07,1039.982
2013-05-08,1061.084
2013-05-09,1058.145
2013-05-10,1047.997
2013-05-13,1052.105
2013-05-14,1047.925
2013-05-15,1036.794
2013-05-16,1042.353
2013-05-17,1033.917
2013-05-20,1039.083
2013-05-21,1056.557
2013-05-22,1057.671
2013-05-23,1035.607
2013-05-24,1042.329
2013-05-27,1051.793
2013-05-28,1056.422
2013-05-29,1048.58
2013-05-30,1053.684
2013-05-31,1045.034
2013-06-03,1044.707
2013-06-04,1042.628
2013-06-05,1035.306
2013-06-06,1033.322
2013-06-07,1035.388
2013-06-10,1028.284
2013-06-11,1007.812
2013-06-12,1022.926
2013-06-13,1015.838
2013-06-14,1027.802
2013-06-17,1035.628
2013-06-18,1042.112
2013-06-19,1034.999
2013-06-20,974.443
2013-06-21,967.234
2013-06-24,927.295
2013-06-25,949.26
2013-06-26,962.497
2013-06-27,972.381
2013-06-28,963.14
2013-07-01,979.141
2013-07-02,981.653
2013-07-03,963.549
2013-07-04,980.933
2013-07-05,959.332
2013-07-08,986.204
2013-07-09,982.168
2013-07-10,997.812
2013-07-11,1016.975
2013-07-12,1013.662
2013-07-15,1016.105
2013-07-16,1028.226
2013-07-17,1033.549
2013-07-18,1034.246
2013-07-19,1044.943
2013-07-22,1054.046
2013-07-23,1061.437
2013-07-24,1059.644
2013-07-25,1050.727
2013-07-26,1047.338
2013-07-29,1047.375
2013-07-30,1040.295
2013-07-31,1052.91
2013-08-01,1052.425
2013-08-02,1053.803
2013-08-05,1050.79
2013-08-06,1048.578
2013-08-07,1049.001
2013-08-08,1062.981
2013-08-09,1074.169
2013-08-12,1071.133
2013-08-13,1065.852
2013-08-14,1074.458
2013-08-15,1055.019
2013-08-16,1066.693
2013-08-19,1068.918
2013-08-20,1049.214
2013-08-21,1029.253
2013-08-22,1031.969
2013-08-23,1040.753
2013-08-26,1041.983
2013-08-27,1041.257
2013-08-28,1051.264
2013-08-29,1047.852
2013-08-30,1033.41
2013-09-02,1054.202
2013-09-03,1055.247
2013-09-04,1057.76
2013-09-05,1046.434
2013-09-06,1051.526
2013-09-09,1062.531
2013-09-10,1076.733
2013-09-11,1085.042
2013-09-12,1082.7
2013-09-13,1078.918
2013-09-16,1083.15
2013-09-17,1082.878
2013-09-18,1083.402
2013-09-19,1112.002
2013-09-20,1094.047
2013-09-23,1088.515
2013-09-24,1084.935
2013-09-25,1081.908
2013-09-26,1084.093
2013-09-27,1077.678
2013-09-30,1062.781
2013-10-01,1066.518
2013-10-02,1068.565
2013-10-03,1082.997
2013-10-04,1080.364
2013-10-07,1070.353
2013-10-08,1066.913
2013-10-09,1057.682
2013-10-10,1063.245
2013-10-11,1071.52
2013-10-14,1081.968
2013-10-15,1087.094
2013-10-16,1085.642
2013-10-17,1102.001
2013-10-18,1118.037
2013-10-21,1125.946
2013-10-22,1136.059
2013-10-23,1125.75
2013-10-24,1145.257
2013-10-25,1161.035
2013-10-28,1155.897
2013-10-29,1164.707
2013-10-30,1159.252
2013-10-31,1134.133
2013-11-01,1135.158
2013-11-04,1144.701
2013-11-05,1135.08
2013-11-06,1151.216
2013-11-07,1130.895
2013-11-08,1106.384
2013-11-11,1120.93
2013-11-12,1093.866
2013-11-13,1086.365
2013-11-14,1103.043
2013-11-15,1125.069
2013-11-18,1131.835
2013-11-19,1132.435
2013-11-20,1123.117
2013-11-21,1114.402
2013-11-22,1122.777
2013-11-25,1103.165
2013-11-26,1093.672
2013-11-27,1101.726
2013-11-28,1109.983
2013-11-29,1101.11
2013-12-02,1099.561
2013-12-03,1098.524
2013-12-04,1084.657
2013-12-05,1082.134
2013-12-06,1079.042
2013-12-09,1086.632
2013-12-10,1090.591
2013-12-11,1081.115
2013-12-12,1063.479
2013-12-13,1064.389
2013-12-16,1077.843
2013-12-17,1085.984
2013-12-18,1079.404
2013-12-19,1076.575
2013-12-20,1085.758
2013-12-23,1101.052
2013-12-24,1099.047
2013-12-25,1099.047
2013-12-26,1098.904
2013-12-27,1116.055
2013-12-30,1116.471
2013-12-31,1118.523
2014-01-01,1118.523
2014-01-02,1104.682
2014-01-03,1103.07
2014-01-06,1096.84
2014-01-07,1099.113
2014-01-08,1100.257
2014-01-09,1100.853
2014-01-10,1115.392
2014-01-13,1125.52
2014-01-14,1128.794
2014-01-15,1134.161
2014-01-16,1129.316
2014-01-17,1127.101
2014-01-20,1123.195
2014-01-21,1129.71
2014-01-22,1123.089
2014-01-23,1118.087
2014-01-24,1093.991
2014-01-27,1087.604
2014-01-28,1085.016
2014-01-29,1061.133
2014-01-30,1055.389
2014-01-31,1038.194
2014-02-03,1039.789
2014-02-04,1039.532
2014-02-05,1040.804
2014-02-06,1058.324
2014-02-07,1092.369
2014-02-10,1094.031
2014-02-11,1107.732
2014-02-12,1093.046
2014-02-13,1078.854
2014-02-14,1088.734
2014-02-17,1090.178
2014-02-18,1093.678
2014-02-19,1104.331
2014-02-20,1097.276
2014-02-21,1099.857
2014-02-24,1115.247
2014-02-25,1097.285
2014-02-26,1089.386
2014-02-27,1094.965
2014-02-28,1114.663
2014-03-03,1116.882
2014-03-04,1124.155
2014-03-05,1122.676
2014-03-06,1125.884
2014-03-07,1120.026
2014-03-10,1117.651
2014-03-11,1124.993
2014-03-12,1110.316
2014-03-13,1109.731
2014-03-14,1102.411
2014-03-17,1108.564
2014-03-18,1106.989
2014-03-19,1105.427
2014-03-20,1100.273
2014-03-21,1114.386
2014-03-24,1114.758
2014-03-25,1120.545
2014-03-26,1130.79
2014-03-27,1131.989
2014-03-28,1129.377
2014-03-31,1136.601
2014-04-01,1130.89
2014-04-02,1132.357
2014-04-03,1127.695
2014-04-04,1133.936
2014-04-07,1116.487
2014-04-08,1111.763
2014-04-09,1129.508
2014-04-10,1134.462
2014-04-11,1107.398
2014-04-14,1112.424
2014-04-15,1124.082
2014-04-16,1129.966
2014-04-17,1129.654
2014-04-18,1129.654
2014-04-21,1126.48
2014-04-22,1139.145
2014-04-23,1132.553
2014-04-24,1139.668
2014-04-25,1152.506
2014-04-28,1153.581
2014-04-29,1182.188
2014-04-30,1193.059
2014-05-01,1196.746
2014-05-02,1201.044
2014-05-05,1197.934
2014-05-06,1209.413
2014-05-07,1217.791
2014-05-08,1242.011
2014-05-09,1231.735
2014-05-12,1239.597
2014-05-13,1236.612
2014-05-14,1241.632
2014-05-15,1239.707
2014-05-16,1244.923
2014-05-19,1248.61
2014-05-20,1239.625
2014-05-21,1244.388
2014-05-22,1249.512
2014-05-23,1250.94
2014-05-26,1256.755
2014-05-27,1260.222
2014-05-28,1265.574
2014-05-29,1270.16
2014-05-30,1261.201
2014-06-02,1269.926
2014-06-03,1277.663
2014-06-04,1270.799
2014-06-05,1286.298
2014-06-06,1303.538
2014-06-09,1300.339
2014-06-10,1299.383
2014-06-11,1288.613
2014-06-12,1303.52
2014-06-13,1308.584
2014-06-16,1308.442
2014-06-17,1290.347
2014-06-18,1308.23
2014-06-19,1302.088
2014-06-20,1294.743
2014-06-23,1302.09
2014-06-24,1296.657
2014-06-25,1269.862
2014-06-26,1261.469
2014-06-27,1271.041
2014-06-30,1270.537
2014-07-01,1276.401
2014-07-02,1274.554
2014-07-03,1278.263
2014-07-04,1276.042
2014-07-07,1283.327
2014-07-08,1259.047
2014-07-09,1266.833
2014-07-10,1237.816
2014-07-11,1236.832
2014-07-14,1254.088
2014-07-15,1248.345
2014-07-16,1262.779
2014-07-17,1255.764
2014-07-18,1242.889
2014-07-21,1247.497
2014-07-22,1260.091
2014-07-23,1266.141
2014-07-24,1262.349
2014-07-25,1249.151
2014-07-28,1231.189
2014-07-29,1235.845
2014-07-30,1222.334
2014-07-31,1205.496
2014-08-01,1203.209
2014-08-04,1209.466
2014-08-05,1209.957
2014-08-06,1198.712
2014-08-07,1191.721
2014-08-08,1182.118
2014-08-11,1216.256
2014-08-12,1198.615
2014-08-13,1205.986
2014-08-14,1209.792
2014-08-15,1214.506
2014-08-18,1216.262
2014-08-19,1221.028
2014-08-20,1222.86
2014-08-21,1228.262
2014-08-22,1223.61
2014-08-25,1227.684
2014-08-26,1239.646
2014-08-27,1238.861
2014-08-28,1237.412
2014-08-29,1231.56
2014-09-01,1243.394
2014-09-02,1248.655
2014-09-03,1244.709
2014-09-04,1239.001
2014-09-05,1223.726
2014-09-08,1214.993
2014-09-09,1197.212
2014-09-10,1194.237
2014-09-11,1184.804
2014-09-12,1188.171
2014-09-15,1178.646
2014-09-16,1182.273
2014-09-17,1190.839
2014-09-18,1208.611
2014-09-19,1195.862
2014-09-22,1192.146
2014-09-23,1182.107
2014-09-24,1174.227
2014-09-25,1160.429
2014-09-26,1155.555
2014-09-29,1152.591
2014-09-30,1159.953
2014-10-01,1142.838
2014-10-02,1113.903
2014-10-03,1095.342
2014-10-06,1100.509
2014-10-07,1091.445
2014-10-08,1085.422
2014-10-09,1074.124
2014-10-10,1038.158
2014-10-13,1055.339
2014-10-14,1039.169
2014-10-15,1023.082
2014-10-16,989.062
2014-10-17,1032.193
2014-10-20,1013.986
2014-10-21,1054.115
2014-10-22,1062.29
2014-10-23,1066.333
2014-10-24,1066.734
2014-10-27,1057.632
2014-10-28,1075.851
2014-10-29,1083.332
2014-10-30,1061.748
2014-10-31,1056.233
2014-11-03,1048.432
2014-11-04,1015.226
2014-11-05,1038.329
2014-11-06,1026.041
2014-11-07,1035.752
2014-11-10,1047.422
2014-11-11,1045.718
2014-11-12,1047.569
2014-11-13,1034.169
2014-11-14,1043.835
2014-11-17,1039.365
2014-11-18,1055.086
2014-11-19,1050.92
2014-11-20,1054.633
2014-11-21,1058.553
2014-11-24,1061.582
2014-11-25,1050.885
2014-11-26,1021.284
2014-11-27,970.052
2014-11-28,914.331
2014-12-01,918.335
2014-12-02,919.593
2014-12-03,923.693
2014-12-04,908.943
2014-12-05,890.453
2014-12-08,875.066
2014-12-09,870.942
2014-12-10,861.682
2014-12-11,848.657
2014-12-12,823.8
2014-12-15,807.968
2014-12-16,793.92
2014-12-17,821.923
2014-12-18,865.448
2014-12-19,873.766
2014-12-22,870.495
2014-12-23,869.182
2014-12-24,864.399
2014-12-25,864.399
2014-12-26,863.301
2014-12-29,863.661
2014-12-30,857.467
2014-12-31,847.522
2015-01-01,847.522
2015-01-02,843.785
2015-01-05,816.881
2015-01-06,815.282
2015-01-07,814.489
2015-01-08,840.038
2015-01-09,843.78
2015-01-12,816.378
2015-01-13,833.554
2015-01-14,832.778
2015-01-15,844.766
2015-01-16,848.253
2015-01-19,866.914
2015-01-20,855.228
2015-01-21,875.512
2015-01-22,882.157
2015-01-23,870.516
2015-01-26,865.916
2015-01-27,857.077
2015-01-28,853.082
2015-01-29,849.587
2015-01-30,855.863
2015-02-02,884.92
2015-02-03,920.961
2015-02-04,906.701
2015-02-05,919.349
2015-02-06,924.076
2015-02-09,933.244
2015-02-10,930.033
2015-02-11,900.003
2015-02-12,905.874
2015-02-13,932.978
2015-02-16,941.091
2015-02-17,932.879
2015-02-18,947.729
2015-02-19,928.669
2015-02-20,933.309
2015-02-23,925.785
2015-02-24,927.746
2015-02-25,933.649
2015-02-26,929.228
2015-02-27,921.003
2015-03-02,915.128
2015-03-03,913.339
2015-03-04,894.55
2015-03-05,915.566
2015-03-06,900.449
2015-03-09,884.677
2015-03-10,851.659
2015-03-11,848.576
2015-03-12,863.19
2015-03-13,854.398
2015-03-16,845.867
2015-03-17,845.624
2015-03-18,845.134
2015-03-19,866.646
2015-03-20,888.583
2015-03-23,904.566
2015-03-24,904.912
2015-03-25,908.247
2015-03-26,899.206
2015-03-27,894.55
2015-03-30,892.279
2015-03-31,885.903
2015-04-01,894.069
2015-04-02,902.52
2015-04-03,902.52
2015-04-06,910.329
2015-04-07,932.348
2015-04-08,926.542
2015-04-09,920.635
2015-04-10,936.772
2015-04-13,940.621
2015-04-14,958.088
2015-04-15,964.304
2015-04-16,977.467
2015-04-17,960.662
2015-04-20,959.914
2015-04-21,970.678
2015-04-22,952.577
2015-04-23,970.593
2015-04-24,976.121
2015-04-27,987.806
2015-04-28,990.043
2015-04-29,996.631
2015-04-30,1001.084
2015-05-01,995.273
2015-05-04,1009.757
2015-05-05,1009.403
2015-05-06,1031.387
