Date,WORLD SMALL VALUE Small Cap
2010-09-23,832.845
2010-09-24,850.753
2010-09-27,851.442
2010-09-28,857.199
2010-09-29,860.057
2010-09-30,858.654
2010-10-01,862.736
2010-10-04,855.451
2010-10-05,872.974
2010-10-06,875.078
2010-10-07,875.931
2010-10-08,880.89
2010-10-11,882.196
2010-10-12,880.288
2010-10-13,892.371
2010-10-14,894.895
2010-10-15,889.951
2010-10-18,895.001
2010-10-19,880.675
2010-10-20,890.529
2010-10-21,889.977
2010-10-22,890.908
2010-10-25,896.158
2010-10-26,891.84
2010-10-27,884.493
2010-10-28,886.465
2010-10-29,888.947
2010-11-01,888.477
2010-11-02,897.691
2010-11-03,897.848
2010-11-04,919.112
2010-11-05,921.191
2010-11-08,919.238
2010-11-09,912.608
2010-11-10,910.166
2010-11-11,907.324
2010-11-12,897.203
2010-11-15,897.525
2010-11-16,880.237
2010-11-17,882.836
2010-11-18,895.703
2010-11-19,898.042
2010-11-22,899.287
2010-11-23,887.179
2010-11-24,898.289
2010-11-25,899.464
2010-11-26,891.885
2010-11-29,887.419
2010-11-30,882.13
2010-12-01,898.394
2010-12-02,915.277
2010-12-03,924.864
2010-12-06,927.14
2010-12-07,931.946
2010-12-08,929.634
2010-12-09,932.776
2010-12-10,939.533
2010-12-13,943.888
2010-12-14,945.281
2010-12-15,941.119
2010-12-16,942.65
2010-12-17,943.665
2010-12-20,945.173
2010-12-21,954.314
2010-12-22,957.505
2010-12-23,956.888
2010-12-24,956.879
2010-12-27,958.231
2010-12-28,959.296
2010-12-29,964.185
2010-12-30,965.145
2010-12-31,966.327
2011-01-03,975.364
2011-01-04,969.649
2011-01-05,969.58
2011-01-06,967.69
2011-01-07,965.026
2011-01-10,964.156
2011-01-11,969.549
2011-01-12,979.539
2011-01-13,984.085
2011-01-14,988.665
2011-01-17,988.487
2011-01-18,993.489
2011-01-19,983.365
2011-01-20,970.409
2011-01-21,971.222
2011-01-24,978.291
2011-01-25,979.226
2011-01-26,987.895
2011-01-27,991.313
2011-01-28,976.327
2011-01-31,978.774
2011-02-01,996.508
2011-02-02,995.659
2011-02-03,994.212
2011-02-04,996.217
2011-02-07,1004.968
2011-02-08,1010.175
2011-02-09,1006.253
2011-02-10,1002.24
2011-02-11,1007.839
2011-02-14,1011.834
2011-02-15,1009.035
2011-02-16,1015.39
2011-02-17,1022.175
2011-02-18,1024.376
2011-02-21,1021.357
2011-02-22,1003.129
2011-02-23,992.718
2011-02-24,989.965
2011-02-25,1006.327
2011-02-28,1014.586
2011-03-01,1005.886
2011-03-02,1004.403
2011-03-03,1016.379
2011-03-04,1014.85
2011-03-07,1007.027
2011-03-08,1011.291
2011-03-09,1011.436
2011-03-10,989.452
2011-03-11,989.945
2011-03-14,978.512
2011-03-15,956.539
2011-03-16,953.35
2011-03-17,964.586
2011-03-18,975.929
2011-03-21,993.406
2011-03-22,995.394
2011-03-23,994.023
2011-03-24,1002.141
2011-03-25,1006.244
2011-03-28,1003.282
2011-03-29,1006.589
2011-03-30,1017.489
2011-03-31,1020.562
2011-04-01,1024.141
2011-04-04,1027.968
2011-04-05,1027.553
2011-04-06,1031.171
2011-04-07,1025.283
2011-04-08,1025.478
2011-04-11,1020.554
2011-04-12,1007.951
2011-04-13,1010.93
2011-04-14,1013.494
2011-04-15,1017.533
2011-04-18,1002.047
2011-04-19,1007.302
2011-04-20,1025.065
2011-04-21,1033.216
2011-04-22,1033.427
2011-04-25,1031.545
2011-04-26,1039.723
2011-04-27,1042.515
2011-04-28,1052.677
2011-04-29,1055.059
2011-05-02,1053.433
2011-05-03,1044.888
2011-05-04,1035.548
2011-05-05,1028.28
2011-05-06,1029.991
2011-05-09,1030.46
2011-05-10,1042.861
2011-05-11,1034.465
2011-05-12,1032.268
2011-05-13,1024.225
2011-05-16,1016.214
2011-05-17,1009.554
2011-05-18,1020.09
2011-05-19,1021.63
2011-05-20,1016.637
2011-05-23,999.535
2011-05-24,999.393
2011-05-25,1003.145
2011-05-26,1010.536
2011-05-27,1020.197
2011-05-30,1021.297
2011-05-31,1032.647
2011-06-01,1016.899
2011-06-02,1011.269
2011-06-03,1003.878
2011-06-06,994.502
2011-06-07,997.771
2011-06-08,986.874
2011-06-09,989.282
2011-06-10,976.025
2011-06-13,974.129
2011-06-14,989.703
2011-06-15,975.227
2011-06-16,967.764
2011-06-17,971.726
2011-06-20,973.229
2011-06-21,989.46
2011-06-22,988.299
2011-06-23,977.172
2011-06-24,973.972
2011-06-27,975.6
2011-06-28,986.66
2011-06-29,999.236
2011-06-30,1010.723
2011-07-01,1022.705
2011-07-04,1027.069
2011-07-05,1025.494
2011-07-06,1025.684
2011-07-07,1035.375
2011-07-08,1028.727
2011-07-11,1006.005
2011-07-12,1001.54
2011-07-13,1011.343
2011-07-14,1000.38
2011-07-15,1002.202
2011-07-18,987.35
2011-07-19,1003.015
2011-07-20,1007.954
2011-07-21,1020.563
2011-07-22,1023.708
2011-07-25,1016.067
2011-07-26,1014.76
2011-07-27,993.816
2011-07-28,987.941
2011-07-29,985.772
2011-08-01,980.549
2011-08-02,954.208
2011-08-03,948.206
2011-08-04,900.58
2011-08-05,881.896
2011-08-08,822.229
2011-08-09,856.492
2011-08-10,834.868
2011-08-11,864.251
2011-08-12,871.11
2011-08-15,894.085
2011-08-16,884.162
2011-08-17,886.797
2011-08-18,845.548
2011-08-19,832.776
2011-08-22,829.957
2011-08-23,851.777
2011-08-24,860.919
2011-08-25,849.155
2011-08-26,859.815
2011-08-29,890.103
2011-08-30,894.659
2011-08-31,903.695
2011-09-01,890.942
2011-09-02,868.283
2011-09-05,856.098
2011-09-06,846.27
2011-09-07,873.229
2011-09-08,865.909
2011-09-09,842.639
2011-09-12,835.458
2011-09-13,845.748
2011-09-14,853.003
2011-09-15,868.915
2011-09-16,874.231
2011-09-19,858.08
2011-09-20,851.744
2011-09-21,828.843
2011-09-22,797.774
2011-09-23,801.721
2011-09-26,808.082
2011-09-27,830.646
2011-09-28,814.738
2011-09-29,824.837
2011-09-30,806.278
2011-10-03,775.979
2011-10-04,788.137
2011-10-05,798.822
2011-10-06,820.181
2011-10-07,813.932
2011-10-10,838.442
2011-10-11,842.039
2011-10-12,857.001
2011-10-13,853.35
2011-10-14,865.094
2011-10-17,850.034
2011-10-18,861.174
2011-10-19,856.517
2011-10-20,852.723
2011-10-21,872.098
2011-10-24,892.728
2011-10-25,876.566
2011-10-26,883.55
2011-10-27,923.205
2011-10-28,922.037
2011-10-31,897.78
2011-11-01,864.375
2011-11-02,879.419
2011-11-03,894.725
2011-11-04,893.851
2011-11-07,892.734
2011-11-08,899.861
2011-11-09,871.02
2011-11-10,871.029
2011-11-11,890.685
2011-11-14,880.832
2011-11-15,881.201
2011-11-16,871.049
2011-11-17,860.315
2011-11-18,859.43
2011-11-21,840.856
2011-11-22,835.65
2011-11-23,814.909
2011-11-24,813.592
2011-11-25,809.145
2011-11-28,835.017
2011-11-29,839.54
2011-11-30,875.778
2011-12-01,870.551
2011-12-02,875.517
2011-12-05,887.519
2011-12-06,882.481
2011-12-07,885.937
2011-12-08,863.978
2011-12-09,877.492
2011-12-12,862.925
2011-12-13,851.613
2011-12-14,837.728
2011-12-15,843.877
2011-12-16,849.233
2011-12-19,836.93
2011-12-20,862.84
2011-12-21,866.616
2011-12-22,873.036
2011-12-23,877.294
2011-12-26,877.41
2011-12-27,879.387
2011-12-28,866.318
2011-12-29,874.325
2011-12-30,877.231
2012-01-02,879.117
2012-01-03,894.033
2012-01-04,891.434
2012-01-05,889.191
2012-01-06,886.833
2012-01-09,889.087
2012-01-10,900.3
2012-01-11,902.066
2012-01-12,905.725
2012-01-13,900.76
2012-01-16,902.317
2012-01-17,907.003
2012-01-18,918.871
2012-01-19,926.9
2012-01-20,931.674
2012-01-23,936.59
2012-01-24,934.281
2012-01-25,940.604
2012-01-26,945.221
2012-01-27,947.986
2012-01-30,940.031
2012-01-31,942.115
2012-02-01,960.536
2012-02-02,964.132
2012-02-03,977.041
2012-02-06,976.018
2012-02-07,977.48
2012-02-08,981.686
2012-02-09,982.938
2012-02-10,970.191
2012-02-13,979.575
2012-02-14,972.469
2012-02-15,971.424
2012-02-16,978.761
2012-02-17,985.601
2012-02-20,991.261
2012-02-21,987.869
2012-02-22,981.308
2012-02-23,989.665
2012-02-24,992.208
2012-02-27,991.142
2012-02-28,990.908
2012-02-29,985.18
2012-03-01,988.362
2012-03-02,981.51
2012-03-05,978.078
2012-03-06,956.963
2012-03-07,964.922
2012-03-08,978.733
2012-03-09,985.541
2012-03-12,982.199
2012-03-13,998.955
2012-03-14,993.334
2012-03-15,1001.11
2012-03-16,1004.565
2012-03-19,1009.576
2012-03-20,1000.152
2012-03-21,996.855
2012-03-22,987.251
2012-03-23,993.792
2012-03-26,1006.377
2012-03-27,1005.138
2012-03-28,999.472
2012-03-29,995.146
2012-03-30,997.956
2012-04-02,1004.704
2012-04-03,1001.39
2012-04-04,982.415
2012-04-05,978.614
2012-04-06,978.046
2012-04-09,968.612
2012-04-10,949.946
2012-04-11,959.448
2012-04-12,975.25
2012-04-13,963.608
2012-04-16,963.624
2012-04-17,977.7
2012-04-18,974.488
2012-04-19,969.558
2012-04-20,974.865
2012-04-23,960.971
2012-04-24,967.984
2012-04-25,980.257
2012-04-26,986.2
2012-04-27,993.69
2012-04-30,988.464
2012-05-01,989.056
2012-05-02,989.609
2012-05-03,980.675
2012-05-04,965.112
2012-05-07,962.127
2012-05-08,956.988
2012-05-09,948.812
2012-05-10,954.778
2012-05-11,952.048
2012-05-14,937.073
2012-05-15,928.828
2012-05-16,918.71
2012-05-17,905.763
2012-05-18,893.964
2012-05-21,906.804
2012-05-22,912.014
2012-05-23,907.3
2012-05-24,909.715
2012-05-25,907.299
2012-05-28,908.615
2012-05-29,920.357
2012-05-30,902.812
2012-05-31,902.668
2012-06-01,879.838
2012-06-04,874.229
2012-06-05,882.664
2012-06-06,903.336
2012-06-07,906.303
2012-06-08,906.108
2012-06-11,895.895
2012-06-12,899.398
2012-06-13,893.82
2012-06-14,899.568
2012-06-15,910.397
2012-06-18,914.161
2012-06-19,926.436
2012-06-20,929.026
2012-06-21,911.913
2012-06-22,913.016
2012-06-25,898.715
2012-06-26,899.495
2012-06-27,910.457
2012-06-28,912.598
2012-06-29,939.145
2012-07-02,946.804
2012-07-03,956.569
2012-07-04,956.486
2012-07-05,952.605
2012-07-06,943.892
2012-07-09,938.282
2012-07-10,932.21
2012-07-11,929.59
2012-07-12,922.495
2012-07-13,936.377
2012-07-16,936.175
2012-07-17,938.067
2012-07-18,941.779
2012-07-19,945.222
2012-07-20,935.266
2012-07-23,917.945
2012-07-24,909.498
2012-07-25,907.704
2012-07-26,922.539
2012-07-27,938.004
2012-07-30,939.599
2012-07-31,937.339
2012-08-01,929.932
2012-08-02,923.077
2012-08-03,938.996
2012-08-06,946.501
2012-08-07,953.174
2012-08-08,954.365
2012-08-09,957.0
2012-08-10,957.383
2012-08-13,955.395
2012-08-14,955.483
2012-08-15,958.318
2012-08-16,967.206
2012-08-17,972.923
2012-08-20,971.771
2012-08-21,975.995
2012-08-22,971.148
2012-08-23,968.012
2012-08-24,967.313
2012-08-27,967.351
2012-08-28,967.56
2012-08-29,968.883
2012-08-30,960.473
2012-08-31,965.394
2012-09-03,966.434
2012-09-04,969.593
2012-09-05,967.971
2012-09-06,984.34
2012-09-07,997.306
2012-09-10,996.452
2012-09-11,1000.903
2012-09-12,1007.569
2012-09-13,1015.783
2012-09-14,1032.314
2012-09-17,1023.679
2012-09-18,1018.846
2012-09-19,1021.882
2012-09-20,1015.669
2012-09-21,1018.934
2012-09-24,1014.613
2012-09-25,1008.201
2012-09-26,997.443
2012-09-27,1005.104
2012-09-28,1000.237
2012-10-01,1002.097
2012-10-02,1003.855
2012-10-03,1000.699
2012-10-04,1011.104
2012-10-05,1016.197
2012-10-08,1010.78
2012-10-09,1002.158
2012-10-10,996.439
2012-10-11,1000.006
2012-10-12,995.371
2012-10-15,999.574
2012-10-16,1009.234
2012-10-17,1021.289
2012-10-18,1021.256
2012-10-19,1009.599
2012-10-22,1008.842
2012-10-23,998.753
2012-10-24,998.238
2012-10-25,1001.658
2012-10-26,998.206
2012-10-29,995.833
2012-10-30,997.229
2012-10-31,1001.247
2012-11-01,1012.266
2012-11-02,1005.497
2012-11-05,1005.795
2012-11-06,1011.842
2012-11-07,994.252
2012-11-08,983.445
2012-11-09,981.605
2012-11-12,978.439
2012-11-13,973.517
2012-11-14,960.62
2012-11-15,956.782
2012-11-16,960.248
2012-11-19,979.757
2012-11-20,981.096
2012-11-21,984.401
2012-11-22,989.517
2012-11-23,999.086
2012-11-26,1000.248
2012-11-27,999.117
2012-11-28,1000.961
2012-11-29,1011.154
2012-11-30,1011.59
2012-12-03,1012.395
2012-12-04,1014.162
2012-12-05,1015.48
2012-12-06,1018.692
2012-12-07,1019.953
2012-12-10,1023.212
2012-12-11,1029.568
2012-12-12,1029.857
2012-12-13,1027.276
2012-12-14,1027.759
2012-12-17,1036.65
2012-12-18,1048.278
2012-12-19,1053.692
2012-12-20,1058.013
2012-12-21,1050.604
2012-12-24,1048.119
2012-12-25,1048.627
2012-12-26,1046.022
2012-12-27,1046.693
2012-12-28,1042.392
2012-12-31,1052.888
2013-01-01,1053.029
2013-01-02,1076.789
2013-01-03,1077.547
2013-01-04,1084.833
2013-01-07,1084.932
2013-01-08,1081.188
2013-01-09,1085.666
2013-01-10,1092.296
2013-01-11,1093.6
2013-01-14,1092.651
2013-01-15,1096.259
2013-01-16,1092.286
2013-01-17,1100.06
2013-01-18,1103.205
2013-01-21,1105.385
2013-01-22,1111.951
2013-01-23,1108.925
2013-01-24,1111.753
2013-01-25,1117.67
2013-01-28,1118.461
2013-01-29,1121.233
2013-01-30,1117.726
2013-01-31,1120.695
2013-02-01,1130.352
2013-02-04,1118.401
2013-02-05,1121.056
2013-02-06,1128.606
2013-02-07,1126.722
2013-02-08,1133.327
2013-02-11,1130.732
2013-02-12,1139.466
2013-02-13,1142.0
2013-02-14,1142.704
2013-02-15,1139.759
2013-02-18,1141.805
2013-02-19,1152.135
2013-02-20,1139.255
2013-02-21,1125.169
2013-02-22,1133.377
2013-02-25,1121.115
2013-02-26,1120.326
2013-02-27,1130.813
2013-02-28,1135.437
2013-03-01,1131.15
2013-03-04,1131.801
2013-03-05,1143.774
2013-03-06,1147.065
2013-03-07,1149.834
2013-03-08,1154.512
2013-03-11,1158.912
2013-03-12,1157.187
2013-03-13,1157.867
2013-03-14,1168.533
2013-03-15,1175.488
2013-03-18,1167.804
2013-03-19,1163.884
2013-03-20,1171.038
2013-03-21,1167.681
2013-03-22,1168.335
2013-03-25,1166.598
2013-03-26,1170.814
2013-03-27,1169.89
2013-03-28,1172.825
2013-03-29,1172.01
2013-04-01,1160.107
2013-04-02,1157.045
2013-04-03,1148.472
2013-04-04,1148.247
2013-04-05,1147.92
2013-04-08,1155.884
2013-04-09,1159.664
2013-04-10,1175.042
2013-04-11,1181.518
2013-04-12,1176.813
2013-04-15,1146.753
2013-04-16,1154.967
2013-04-17,1140.081
2013-04-18,1135.439
2013-04-19,1144.854
2013-04-22,1149.433
2013-04-23,1161.983
2013-04-24,1171.505
2013-04-25,1179.901
2013-04-26,1176.24
2013-04-29,1183.376
2013-04-30,1192.34
2013-05-01,1177.969
2013-05-02,1182.525
2013-05-03,1194.714
2013-05-06,1198.16
2013-05-07,1209.937
2013-05-08,1218.347
2013-05-09,1211.984
2013-05-10,1211.143
2013-05-13,1210.302
2013-05-14,1216.945
2013-05-15,1218.835
2013-05-16,1216.918
2013-05-17,1224.394
2013-05-20,1231.639
2013-05-21,1232.292
2013-05-22,1217.717
2013-05-23,1202.673
2013-05-24,1202.839
2013-05-27,1200.461
2013-05-28,1207.197
2013-05-29,1202.162
2013-05-30,1204.728
2013-05-31,1196.154
2013-06-03,1195.175
2013-06-04,1191.33
2013-06-05,1175.67
2013-06-06,1179.417
2013-06-07,1186.204
2013-06-10,1190.536
2013-06-11,1179.328
2013-06-12,1173.311
2013-06-13,1183.405
2013-06-14,1183.711
2013-06-17,1192.437
2013-06-18,1198.297
2013-06-19,1190.66
2013-06-20,1151.874
2013-06-21,1150.159
2013-06-24,1133.21
2013-06-25,1144.937
2013-06-26,1150.625
2013-06-27,1166.616
2013-06-28,1169.232
2013-07-01,1181.171
2013-07-02,1182.644
2013-07-03,1180.247
2013-07-04,1184.324
2013-07-05,1189.312
2013-07-08,1193.449
2013-07-09,1204.565
2013-07-10,1207.701
2013-07-11,1226.014
2013-07-12,1228.675
2013-07-15,1232.264
2013-07-16,1231.188
2013-07-17,1234.462
2013-07-18,1244.404
2013-07-19,1244.605
2013-07-22,1253.116
2013-07-23,1255.418
2013-07-24,1248.813
2013-07-25,1250.676
2013-07-26,1247.297
2013-07-29,1238.265
2013-07-30,1243.091
2013-07-31,1241.425
2013-08-01,1255.355
2013-08-02,1260.484
2013-08-05,1261.775
2013-08-06,1254.798
2013-08-07,1247.37
2013-08-08,1257.179
2013-08-09,1259.521
2013-08-12,1260.686
2013-08-13,1258.659
2013-08-14,1260.492
2013-08-15,1242.365
2013-08-16,1242.072
2013-08-19,1234.091
2013-08-20,1240.892
2013-08-21,1231.554
2013-08-22,1240.779
2013-08-23,1247.663
2013-08-26,1244.182
2013-08-27,1224.286
2013-08-28,1219.641
2013-08-29,1222.487
2013-08-30,1208.099
2013-09-02,1213.987
2013-09-03,1217.047
2013-09-04,1225.682
2013-09-05,1226.839
2013-09-06,1232.652
2013-09-09,1249.15
2013-09-10,1260.919
2013-09-11,1264.739
2013-09-12,1260.766
2013-09-13,1263.289
2013-09-16,1272.628
2013-09-17,1275.87
2013-09-18,1287.165
2013-09-19,1294.563
2013-09-20,1286.383
2013-09-23,1284.284
2013-09-24,1287.019
2013-09-25,1288.247
2013-09-26,1291.091
2013-09-27,1289.873
2013-09-30,1286.814
2013-10-01,1297.884
2013-10-02,1294.211
2013-10-03,1286.229
2013-10-04,1290.391
2013-10-07,1279.757
2013-10-08,1270.446
2013-10-09,1267.345
2013-10-10,1288.705
2013-10-11,1302.162
2013-10-14,1306.745
2013-10-15,1301.935
2013-10-16,1309.957
2013-10-17,1327.919
2013-10-18,1338.755
2013-10-21,1341.962
2013-10-22,1349.589
2013-10-23,1343.499
2013-10-24,1348.268
2013-10-25,1347.576
2013-10-28,1346.349
2013-10-29,1347.853
2013-10-30,1342.765
2013-10-31,1336.734
2013-11-01,1331.122
2013-11-04,1340.143
2013-11-05,1334.106
2013-11-06,1337.863
2013-11-07,1318.67
2013-11-08,1326.45
2013-11-11,1330.836
2013-11-12,1327.9
2013-11-13,1331.457
2013-11-14,1338.841
2013-11-15,1343.756
2013-11-18,1342.829
2013-11-19,1335.662
2013-11-20,1331.409
2013-11-21,1338.519
2013-11-22,1343.912
2013-11-25,1344.399
2013-11-26,1346.556
2013-11-27,1350.264
2013-11-28,1352.307
2013-11-29,1352.602
2013-12-02,1343.299
2013-12-03,1336.783
2013-12-04,1331.64
2013-12-05,1330.839
2013-12-06,1340.146
2013-12-09,1343.186
2013-12-10,1339.906
2013-12-11,1325.095
2013-12-12,1318.953
2013-12-13,1320.34
2013-12-16,1329.026
2013-12-17,1329.282
2013-12-18,1341.173
2013-12-19,1338.015
2013-12-20,1350.978
2013-12-23,1361.564
2013-12-24,1364.937
2013-12-25,1364.854
2013-12-26,1368.186
2013-12-27,1375.6
2013-12-30,1380.266
2013-12-31,1382.55
2014-01-01,1382.595
2014-01-02,1371.661
2014-01-03,1376.194
2014-01-06,1372.162
2014-01-07,1377.699
2014-01-08,1378.613
2014-01-09,1378.177
2014-01-10,1390.621
2014-01-13,1384.067
2014-01-14,1389.918
2014-01-15,1396.006
2014-01-16,1395.542
2014-01-17,1395.518
2014-01-20,1395.895
2014-01-21,1399.37
2014-01-22,1403.485
2014-01-23,1394.57
2014-01-24,1367.608
2014-01-27,1351.998
2014-01-28,1360.574
2014-01-29,1356.406
2014-01-30,1361.278
2014-01-31,1355.603
2014-02-03,1325.169
2014-02-04,1323.977
2014-02-05,1323.707
2014-02-06,1339.865
2014-02-07,1351.838
2014-02-10,1355.395
2014-02-11,1368.004
2014-02-12,1373.534
2014-02-13,1380.587
2014-02-14,1387.113
2014-02-17,1391.509
2014-02-18,1399.117
2014-02-19,1392.126
2014-02-20,1394.566
2014-02-21,1400.627
2014-02-24,1407.297
2014-02-25,1409.125
2014-02-26,1409.647
2014-02-27,1413.72
2014-02-28,1423.14
2014-03-03,1408.726
2014-03-04,1431.113
2014-03-05,1432.86
2014-03-06,1438.68
2014-03-07,1436.604
2014-03-10,1430.686
2014-03-11,1424.31
2014-03-12,1420.516
2014-03-13,1413.299
2014-03-14,1409.183
2014-03-17,1418.456
2014-03-18,1431.584
2014-03-19,1424.773
2014-03-20,1418.251
2014-03-21,1419.215
2014-03-24,1411.716
2014-03-25,1416.637
2014-03-26,1408.685
2014-03-27,1409.999
2014-03-28,1416.079
2014-03-31,1435.309
2014-04-01,1444.738
2014-04-02,1449.755
2014-04-03,1445.828
2014-04-04,1436.358
2014-04-07,1421.955
2014-04-08,1423.674
2014-04-09,1432.682
2014-04-10,1416.711
2014-04-11,1399.22
2014-04-14,1396.847
2014-04-15,1397.886
2014-04-16,1412.808
2014-04-17,1420.272
2014-04-18,1421.216
2014-04-21,1422.286
2014-04-22,1431.626
2014-04-23,1430.23
2014-04-24,1431.185
2014-04-25,1420.717
2014-04-28,1415.283
2014-04-29,1419.308
2014-04-30,1426.037
2014-05-01,1427.306
2014-05-02,1431.046
2014-05-05,1429.397
2014-05-06,1424.965
2014-05-07,1423.581
2014-05-08,1422.301
2014-05-09,1421.124
2014-05-12,1437.044
2014-05-13,1431.863
2014-05-14,1422.805
2014-05-15,1410.547
2014-05-16,1408.888
2014-05-19,1413.895
2014-05-20,1404.772
2014-05-21,1409.408
2014-05-22,1417.844
2014-05-23,1427.308
2014-05-26,1432.369
2014-05-27,1440.833
2014-05-28,1439.423
2014-05-29,1444.549
2014-05-30,1443.547
2014-06-02,1446.589
2014-06-03,1443.843
2014-06-04,1448.288
2014-06-05,1462.324
2014-06-06,1473.747
2014-06-09,1478.688
2014-06-10,1475.598
2014-06-11,1470.358
2014-06-12,1467.893
2014-06-13,1467.389
2014-06-16,1465.973
2014-06-17,1471.337
2014-06-18,1477.932
2014-06-19,1486.244
2014-06-20,1486.491
2014-06-23,1484.036
2014-06-24,1473.975
2014-06-25,1477.49
2014-06-26,1478.886
2014-06-27,1484.553
2014-06-30,1492.05
2014-07-01,1502.327
2014-07-02,1499.189
2014-07-03,1505.812
2014-07-04,1506.048
2014-07-07,1492.604
2014-07-08,1481.976
2014-07-09,1481.609
2014-07-10,1470.402
2014-07-11,1468.088
2014-07-14,1475.388
2014-07-15,1468.849
2014-07-16,1472.143
2014-07-17,1460.072
2014-07-18,1469.69
2014-07-21,1465.439
2014-07-22,1474.134
2014-07-23,1476.257
2014-07-24,1475.603
2014-07-25,1468.05
2014-07-28,1465.623
2014-07-29,1462.928
2014-07-30,1459.595
2014-07-31,1437.936
2014-08-01,1430.57
2014-08-04,1433.675
2014-08-05,1426.551
2014-08-06,1424.052
2014-08-07,1419.378
2014-08-08,1424.2
2014-08-11,1437.549
2014-08-12,1434.483
2014-08-13,1443.1
2014-08-14,1447.927
2014-08-15,1447.537
2014-08-18,1461.025
2014-08-19,1466.081
2014-08-20,1463.432
2014-08-21,1469.38
2014-08-22,1465.9
2014-08-25,1470.692
2014-08-26,1476.795
2014-08-27,1479.074
2014-08-28,1473.174
2014-08-29,1478.427
2014-09-01,1477.935
2014-09-02,1478.563
2014-09-03,1478.795
2014-09-04,1472.908
2014-09-05,1475.002
2014-09-08,1470.414
2014-09-09,1457.613
2014-09-10,1457.406
2014-09-11,1460.962
2014-09-12,1450.107
2014-09-15,1441.992
2014-09-16,1444.083
2014-09-17,1446.248
2014-09-18,1448.35
2014-09-19,1440.756
2014-09-22,1424.628
2014-09-23,1414.529
2014-09-24,1416.485
2014-09-25,1403.395
2014-09-26,1406.323
2014-09-29,1402.16
2014-09-30,1391.044
2014-10-01,1377.516
2014-10-02,1372.768
2014-10-03,1375.324
2014-10-06,1376.951
2014-10-07,1362.155
2014-10-08,1371.437
2014-10-09,1349.235
2014-10-10,1328.677
2014-10-13,1322.503
2014-10-14,1328.029
2014-10-15,1324.753
2014-10-16,1330.819
2014-10-17,1338.537
2014-10-20,1352.157
2014-10-21,1373.382
2014-10-22,1369.685
2014-10-23,1380.339
2014-10-24,1382.127
2014-10-27,1380.381
2014-10-28,1401.709
2014-10-29,1404.065
2014-10-30,1403.464
2014-10-31,1418.915
2014-11-03,1413.819
2014-11-04,1411.148
2014-11-05,1414.377
2014-11-06,1413.346
2014-11-07,1414.722
2014-11-10,1422.065
2014-11-11,1420.223
2014-11-12,1423.182
2014-11-13,1416.769
2014-11-14,1416.274
2014-11-17,1411.462
2014-11-18,1420.98
2014-11-19,1412.177
2014-11-20,1418.591
2014-11-21,1425.161
2014-11-24,1431.556
2014-11-25,1435.596
2014-11-26,1438.236
2014-11-27,1434.014
2014-11-28,1420.192
2014-12-01,1407.026
2014-12-02,1413.829
2014-12-03,1422.667
2014-12-04,1420.15
2014-12-05,1422.105
2014-12-08,1411.206
2014-12-09,1420.053
2014-12-10,1398.021
2014-12-11,1397.15
2014-12-12,1380.978
2014-12-15,1364.47
2014-12-16,1368.432
2014-12-17,1390.864
2014-12-18,1408.302
2014-12-19,1417.944
2014-12-22,1423.345
2014-12-23,1426.724
2014-12-24,1430.209
2014-12-25,1429.487
2014-12-26,1434.951
2014-12-29,1441.34
2014-12-30,1437.931
2014-12-31,1429.025
2015-01-01,1429.046
2015-01-02,1426.054
2015-01-05,1406.003
2015-01-06,1389.676
2015-01-07,1394.315
2015-01-08,1413.642
2015-01-09,1407.523
2015-01-12,1401.446
2015-01-13,1402.474
2015-01-14,1397.117
2015-01-15,1390.2
2015-01-16,1400.453
2015-01-19,1405.688
2015-01-20,1400.417
2015-01-21,1403.323
2015-01-22,1420.37
2015-01-23,1416.487
2015-01-26,1426.47
2015-01-27,1426.169
2015-01-28,1412.782
2015-01-29,1415.528
2015-01-30,1403.197
2015-02-02,1414.991
2015-02-03,1437.181
2015-02-04,1433.661
2015-02-05,1449.546
2015-02-06,1442.839
2015-02-09,1436.152
2015-02-10,1439.217
2015-02-11,1432.655
2015-02-12,1453.124
2015-02-13,1461.253
2015-02-16,1463.897
2015-02-17,1464.486
2015-02-18,1471.911
2015-02-19,1471.882
2015-02-20,1477.02
2015-02-23,1477.623
2015-02-24,1479.464
2015-02-25,1483.29
2015-02-26,1480.35
2015-02-27,1479.793
2015-03-02,1482.443
2015-03-03,1477.232
2015-03-04,1468.886
2015-03-05,1471.075
2015-03-06,1452.44
2015-03-09,1451.716
2015-03-10,1433.701
2015-03-11,1437.091
2015-03-12,1454.396
2015-03-13,1448.427
2015-03-16,1457.153
2015-03-17,1456.723
2015-03-18,1470.563
2015-03-19,1469.575
2015-03-20,1491.659
2015-03-23,1497.626
2015-03-24,1496.491
2015-03-25,1482.41
2015-03-26,1472.064
2015-03-27,1472.673
2015-03-30,1483.318
2015-03-31,1478.373
2015-04-01,1478.266
2015-04-02,1488.924
2015-04-03,1489.602
2015-04-06,1501.944
2015-04-07,1494.982
2015-04-08,1499.502
2015-04-09,1495.681
2015-04-10,1500.702
2015-04-13,1497.415
2015-04-14,1506.294
2015-04-15,1510.724
2015-04-16,1512.859
2015-04-17,1496.87
2015-04-20,1503.297
2015-04-21,1504.215
2015-04-22,1505.298
2015-04-23,1511.352
2015-04-24,1514.17
2015-04-27,1511.971
2015-04-28,1517.478
2015-04-29,1510.39
2015-04-30,1494.149
