Date,SPAIN Standard (Large+Mid Cap)
2009-12-03,3877.371
2009-12-04,3871.46
2009-12-07,3845.819
2009-12-08,3755.163
2009-12-09,3666.211
2009-12-10,3677.263
2009-12-11,3654.385
2009-12-14,3692.082
2009-12-15,3674.9
2009-12-16,3719.338
2009-12-17,3606.589
2009-12-18,3572.566
2009-12-21,3639.701
2009-12-22,3641.928
2009-12-23,3692.306
2009-12-24,3698.618
2009-12-25,3698.618
2009-12-28,3725.753
2009-12-29,3732.676
2009-12-30,3679.32
2009-12-31,3691.284
2010-01-01,3691.284
2010-01-04,3776.477
2010-01-05,3792.506
2010-01-06,3790.726
2010-01-07,3753.727
2010-01-08,3749.768
2010-01-11,3777.251
2010-01-12,3746.051
2010-01-13,3732.352
2010-01-14,3732.867
2010-01-15,3658.12
2010-01-18,3671.412
2010-01-19,3693.693
2010-01-20,3552.641
2010-01-21,3453.51
2010-01-22,3452.033
2010-01-25,3417.803
2010-01-26,3425.157
2010-01-27,3318.39
2010-01-28,3232.514
2010-01-29,3257.995
2010-02-01,3277.284
2010-02-02,3334.81
2010-02-03,3244.193
2010-02-04,3013.794
2010-02-05,2951.112
2010-02-08,2992.562
2010-02-09,3022.754
2010-02-10,3080.313
2010-02-11,3003.352
2010-02-12,2986.145
2010-02-15,3003.767
2010-02-16,3056.544
2010-02-17,3079.059
2010-02-18,3095.619
2010-02-19,3096.329
2010-02-22,3079.288
2010-02-23,2993.41
2010-02-24,2982.559
2010-02-25,2929.278
2010-02-26,3020.758
2010-03-01,3012.834
2010-03-02,3054.195
2010-03-03,3126.42
2010-03-04,3132.239
2010-03-05,3214.389
2010-03-08,3242.054
2010-03-09,3201.751
2010-03-10,3257.217
2010-03-11,3234.361
2010-03-12,3261.346
2010-03-15,3199.827
2010-03-16,3253.417
2010-03-17,3276.674
2010-03-18,3213.322
2010-03-19,3169.321
2010-03-22,3130.225
2010-03-23,3169.19
2010-03-24,3084.163
2010-03-25,3147.946
2010-03-26,3156.038
2010-03-29,3177.451
2010-03-30,3133.583
2010-03-31,3126.75
2010-04-01,3183.871
2010-04-02,3183.871
2010-04-05,3176.58
2010-04-06,3171.082
2010-04-07,3172.994
2010-04-08,3144.465
2010-04-09,3261.219
2010-04-12,3329.848
2010-04-13,3320.138
2010-04-14,3346.697
2010-04-15,3338.906
2010-04-16,3247.384
2010-04-19,3221.772
2010-04-20,3248.32
2010-04-21,3161.621
2010-04-22,3069.378
2010-04-23,3110.168
2010-04-26,3106.646
2010-04-27,2970.179
2010-04-28,2853.782
2010-04-29,2943.741
2010-04-30,2976.192
2010-05-03,2939.636
2010-05-04,2745.606
2010-05-05,2646.611
2010-05-06,2531.508
2010-05-07,2438.931
2010-05-10,2862.267
2010-05-11,2745.628
2010-05-12,2765.297
2010-05-13,2707.458
2010-05-14,2493.806
2010-05-17,2469.895
2010-05-18,2577.303
2010-05-19,2505.393
2010-05-20,2479.366
2010-05-21,2563.962
2010-05-24,2495.564
2010-05-25,2390.985
2010-05-26,2390.841
2010-05-27,2472.731
2010-05-28,2514.108
2010-05-31,2481.467
2010-06-01,2470.089
2010-06-02,2442.39
2010-06-03,2445.745
2010-06-04,2313.465
2010-06-07,2261.54
2010-06-08,2232.646
2010-06-09,2303.095
2010-06-10,2405.266
2010-06-11,2505.312
2010-06-14,2554.028
2010-06-15,2606.146
2010-06-16,2593.079
2010-06-17,2625.348
2010-06-18,2695.384
2010-06-21,2718.393
2010-06-22,2680.858
2010-06-23,2635.592
2010-06-24,2569.136
2010-06-25,2552.661
2010-06-28,2602.414
2010-06-29,2425.018
2010-06-30,2476.847
2010-07-01,2500.596
2010-07-02,2551.947
2010-07-05,2540.256
2010-07-06,2660.784
2010-07-07,2773.439
2010-07-08,2815.429
2010-07-09,2817.179
2010-07-12,2789.219
2010-07-13,2865.747
2010-07-14,2885.064
2010-07-15,2885.689
2010-07-16,2849.024
2010-07-19,2834.363
2010-07-20,2855.506
2010-07-21,2829.71
2010-07-22,2924.184
2010-07-23,2928.279
2010-07-26,2991.229
2010-07-27,3049.757
2010-07-28,3058.708
2010-07-29,3082.208
2010-07-30,3020.891
2010-08-02,3163.956
2010-08-03,3181.548
2010-08-04,3154.667
2010-08-05,3156.899
2010-08-06,3131.723
2010-08-09,3167.782
2010-08-10,3105.443
2010-08-11,2960.089
2010-08-12,2939.979
2010-08-13,2898.748
2010-08-16,2909.485
2010-08-17,2943.658
2010-08-18,2945.99
2010-08-19,2905.414
2010-08-20,2823.522
2010-08-23,2856.224
2010-08-24,2814.383
2010-08-25,2755.55
2010-08-26,2810.93
2010-08-27,2845.194
2010-08-30,2834.929
2010-08-31,2854.503
2010-09-01,2983.445
2010-09-02,2980.631
2010-09-03,3009.718
2010-09-06,3018.612
2010-09-07,2940.381
2010-09-08,2974.564
2010-09-09,3008.61
2010-09-10,2999.062
2010-09-13,3054.312
2010-09-14,3093.264
2010-09-15,3090.085
2010-09-16,3096.572
2010-09-17,3041.099
2010-09-20,3096.329
2010-09-21,3110.968
2010-09-22,3114.0
2010-09-23,3078.015
2010-09-24,3180.045
2010-09-27,3143.228
2010-09-28,3153.439
2010-09-29,3133.61
2010-09-30,3156.665
2010-10-01,3152.058
2010-10-04,3119.679
2010-10-05,3241.789
2010-10-06,3263.93
2010-10-07,3289.148
2010-10-08,3276.986
2010-10-11,3266.06
2010-10-12,3235.609
2010-10-13,3336.694
2010-10-14,3359.703
2010-10-15,3356.419
2010-10-18,3356.308
2010-10-19,3317.02
2010-10-20,3357.845
2010-10-21,3357.595
2010-10-22,3350.612
2010-10-25,3341.622
2010-10-26,3294.318
2010-10-27,3241.276
2010-10-28,3285.99
2010-10-29,3303.843
2010-11-01,3244.759
2010-11-02,3311.984
2010-11-03,3243.293
2010-11-04,3299.899
2010-11-05,3197.837
2010-11-08,3144.193
2010-11-09,3183.485
2010-11-10,3077.698
2010-11-11,3043.665
2010-11-12,3080.373
2010-11-15,3094.275
2010-11-16,3009.834
2010-11-17,3036.092
2010-11-18,3091.262
2010-11-19,3085.111
2010-11-22,2985.143
2010-11-23,2849.889
2010-11-24,2854.565
2010-11-25,2843.804
2010-11-26,2756.405
2010-11-29,2663.203
2010-11-30,2628.665
2010-12-01,2762.96
2010-12-02,2867.773
2010-12-03,2938.207
2010-12-06,2873.282
2010-12-07,2891.143
2010-12-08,2911.244
2010-12-09,2939.585
2010-12-10,2924.424
2010-12-13,2965.291
2010-12-14,2969.401
2010-12-15,2910.023
2010-12-16,2881.333
2010-12-17,2832.353
2010-12-20,2850.475
2010-12-21,2921.24
2010-12-22,2903.886
2010-12-23,2879.188
2010-12-24,2890.535
2010-12-27,2837.292
2010-12-28,2834.28
2010-12-29,2855.882
2010-12-30,2852.332
2010-12-31,2881.002
2011-01-03,2878.814
2011-01-04,2874.467
2011-01-05,2812.265
2011-01-06,2759.372
2011-01-07,2705.707
2011-01-10,2658.734
2011-01-11,2696.554
2011-01-12,2886.364
2011-01-13,3041.934
2011-01-14,3052.238
2011-01-17,3009.066
2011-01-18,3128.557
2011-01-19,3144.481
2011-01-20,3151.25
2011-01-21,3258.37
2011-01-24,3275.92
2011-01-25,3223.23
2011-01-26,3225.624
2011-01-27,3290.026
2011-01-28,3233.855
2011-01-31,3272.463
2011-02-01,3346.415
2011-02-02,3361.145
2011-02-03,3272.39
2011-02-04,3245.787
2011-02-07,3263.348
2011-02-08,3306.791
2011-02-09,3304.317
2011-02-10,3229.712
2011-02-11,3223.263
2011-02-14,3188.525
2011-02-15,3219.917
2011-02-16,3296.113
2011-02-17,3332.335
2011-02-18,3331.281
2011-02-21,3261.218
2011-02-22,3231.29
2011-02-23,3226.516
2011-02-24,3232.755
2011-02-25,3277.513
2011-02-28,3300.324
2011-03-01,3276.059
2011-03-02,3248.431
2011-03-03,3235.071
2011-03-04,3221.442
2011-03-07,3221.047
2011-03-08,3218.022
2011-03-09,3222.372
2011-03-10,3157.512
2011-03-11,3154.946
2011-03-14,3198.406
2011-03-15,3172.461
2011-03-16,3084.427
2011-03-17,3180.062
2011-03-18,3202.504
2011-03-21,3293.061
2011-03-22,3300.351
2011-03-23,3293.54
2011-03-24,3347.077
2011-03-25,3318.913
2011-03-28,3321.425
2011-03-29,3300.067
2011-03-30,3303.049
2011-03-31,3273.397
2011-04-01,3319.785
2011-04-04,3344.859
2011-04-05,3311.206
2011-04-06,3398.617
2011-04-07,3392.939
2011-04-08,3450.037
2011-04-11,3443.107
2011-04-12,3424.472
2011-04-13,3423.648
2011-04-14,3358.002
2011-04-15,3328.039
2011-04-18,3211.902
2011-04-19,3245.869
2011-04-20,3338.599
2011-04-21,3367.044
2011-04-22,3367.044
2011-04-25,3364.618
2011-04-26,3403.017
2011-04-27,3440.847
2011-04-28,3526.089
2011-04-29,3534.082
2011-05-02,3559.215
2011-05-03,3532.904
2011-05-04,3507.356
2011-05-05,3412.653
2011-05-06,3404.254
2011-05-09,3277.442
2011-05-10,3321.468
2011-05-11,3326.655
2011-05-12,3289.369
2011-05-13,3249.397
2011-05-16,3260.801
2011-05-17,3230.343
2011-05-18,3261.142
2011-05-19,3271.18
2011-05-20,3201.262
2011-05-23,3127.211
2011-05-24,3155.177
2011-05-25,3181.222
2011-05-26,3181.793
2011-05-27,3236.145
2011-05-30,3236.557
2011-05-31,3337.102
2011-06-01,3301.63
2011-06-02,3281.374
2011-06-03,3320.364
2011-06-06,3285.166
2011-06-07,3307.851
2011-06-08,3262.362
2011-06-09,3251.392
2011-06-10,3161.589
2011-06-13,3163.015
2011-06-14,3245.145
2011-06-15,3134.902
2011-06-16,3100.271
2011-06-17,3219.285
2011-06-20,3189.37
2011-06-21,3263.729
2011-06-22,3274.828
2011-06-23,3113.525
2011-06-24,3077.238
2011-06-27,3123.345
2011-06-28,3163.119
2011-06-29,3234.613
2011-06-30,3327.465
2011-07-01,3373.195
2011-07-04,3370.461
2011-07-05,3316.596
2011-07-06,3238.418
2011-07-07,3255.351
2011-07-08,3144.544
2011-07-11,3000.99
2011-07-12,2985.04
2011-07-13,3047.572
2011-07-14,3030.882
2011-07-15,2987.502
2011-07-18,2923.334
2011-07-19,2989.126
2011-07-20,3087.644
2011-07-21,3224.87
2011-07-22,3227.964
2011-07-25,3152.966
2011-07-26,3178.274
2011-07-27,3087.729
2011-07-28,3077.579
2011-07-29,3082.138
2011-08-01,2953.078
2011-08-02,2894.497
2011-08-03,2886.88
2011-08-04,2750.928
2011-08-05,2759.44
2011-08-08,2700.142
2011-08-09,2693.901
2011-08-10,2531.022
2011-08-11,2633.168
2011-08-12,2755.972
2011-08-15,2821.598
2011-08-16,2806.041
2011-08-17,2834.211
2011-08-18,2679.51
2011-08-19,2640.953
2011-08-22,2681.265
2011-08-23,2681.26
2011-08-24,2708.927
2011-08-25,2674.37
2011-08-26,2640.055
2011-08-29,2737.623
2011-08-30,2731.434
2011-08-31,2815.474
2011-09-01,2800.433
2011-09-02,2694.545
2011-09-05,2550.949
2011-09-06,2495.614
2011-09-07,2561.228
2011-09-08,2592.114
2011-09-09,2424.221
2011-09-12,2320.056
2011-09-13,2396.254
2011-09-14,2459.333
2011-09-15,2585.916
2011-09-16,2590.315
2011-09-19,2505.55
2011-09-20,2567.838
2011-09-21,2516.559
2011-09-22,2361.719
2011-09-23,2429.499
2011-09-26,2485.658
2011-09-27,2615.612
2011-09-28,2592.236
2011-09-29,2637.212
2011-09-30,2584.985
2011-10-03,2495.047
2011-10-04,2462.339
2011-10-05,2544.9
2011-10-06,2631.167
2011-10-07,2677.213
2011-10-10,2734.319
2011-10-11,2711.613
2011-10-12,2800.705
2011-10-13,2752.32
2011-10-14,2789.962
2011-10-17,2743.478
2011-10-18,2711.774
2011-10-19,2751.033
2011-10-20,2648.96
2011-10-21,2765.466
2011-10-24,2792.975
2011-10-25,2771.501
2011-10-26,2738.134
2011-10-27,2950.203
2011-10-28,2943.828
2011-10-31,2811.291
2011-11-01,2642.647
2011-11-02,2661.909
2011-11-03,2690.519
2011-11-04,2657.458
2011-11-07,2634.615
2011-11-08,2657.914
2011-11-09,2561.461
2011-11-10,2554.567
2011-11-11,2659.235
2011-11-14,2579.583
2011-11-15,2516.236
2011-11-16,2541.112
2011-11-17,2528.291
2011-11-18,2544.409
2011-11-21,2447.603
2011-11-22,2415.748
2011-11-23,2340.023
2011-11-24,2331.432
2011-11-25,2334.582
2011-11-28,2460.453
2011-11-29,2459.181
2011-11-30,2577.633
2011-12-01,2568.358
2011-12-02,2607.836
2011-12-05,2660.569
2011-12-06,2648.849
2011-12-07,2627.747
2011-12-08,2558.19
2011-12-09,2624.711
2011-12-12,2514.225
2011-12-13,2470.781
2011-12-14,2402.062
2011-12-15,2429.809
2011-12-16,2425.142
2011-12-19,2433.639
2011-12-20,2512.75
2011-12-21,2478.18
2011-12-22,2506.819
2011-12-23,2525.483
2011-12-26,2525.483
2011-12-27,2527.514
2011-12-28,2453.646
2011-12-29,2487.96
2011-12-30,2527.272
2012-01-02,2572.02
2012-01-03,2595.944
2012-01-04,2516.416
2012-01-05,2416.476
2012-01-06,2387.982
2012-01-09,2387.379
2012-01-10,2466.42
2012-01-11,2435.886
2012-01-12,2455.51
2012-01-13,2438.882
2012-01-16,2445.844
2012-01-17,2485.202
2012-01-18,2463.26
2012-01-19,2536.544
2012-01-20,2530.556
2012-01-23,2572.998
2012-01-24,2551.396
2012-01-25,2542.051
2012-01-26,2626.664
2012-01-27,2606.779
2012-01-30,2561.762
2012-01-31,2554.927
2012-02-01,2632.952
2012-02-02,2652.844
2012-02-03,2669.739
2012-02-06,2656.976
2012-02-07,2694.993
2012-02-08,2694.82
2012-02-09,2722.219
2012-02-10,2664.372
2012-02-13,2667.07
2012-02-14,2644.918
2012-02-15,2624.126
2012-02-16,2562.113
2012-02-17,2617.228
2012-02-20,2687.534
2012-02-21,2672.168
2012-02-22,2629.547
2012-02-23,2606.102
2012-02-24,2634.472
2012-02-27,2624.207
2012-02-28,2626.046
2012-02-29,2600.405
2012-03-01,2619.03
2012-03-02,2598.031
2012-03-05,2570.318
2012-03-06,2459.56
2012-03-07,2458.36
2012-03-08,2534.999
2012-03-09,2495.377
2012-03-12,2465.31
2012-03-13,2520.176
2012-03-14,2509.184
2012-03-15,2527.641
2012-03-16,2567.596
2012-03-19,2615.588
2012-03-20,2603.221
2012-03-21,2569.419
2012-03-22,2528.355
2012-03-23,2517.779
2012-03-26,2510.083
2012-03-27,2483.856
2012-03-28,2430.569
2012-03-29,2405.109
2012-03-30,2443.588
2012-04-02,2450.23
2012-04-03,2386.895
2012-04-04,2299.514
2012-04-05,2289.588
2012-04-06,2289.588
2012-04-09,2290.903
2012-04-10,2224.824
2012-04-11,2275.601
2012-04-12,2263.907
2012-04-13,2179.219
2012-04-16,2165.294
2012-04-17,2231.133
2012-04-18,2139.275
2012-04-19,2087.74
2012-04-20,2142.649
2012-04-23,2074.216
2012-04-24,2135.902
2012-04-25,2169.794
2012-04-26,2146.058
2012-04-27,2186.243
2012-04-30,2138.803
2012-05-01,2137.106
2012-05-02,2068.709
2012-05-03,2073.82
2012-05-04,2083.822
2012-05-07,2134.184
2012-05-08,2111.542
2012-05-09,2039.497
2012-05-10,2119.17
2012-05-11,2099.916
2012-05-14,2026.819
2012-05-15,1983.044
2012-05-16,1953.805
2012-05-17,1927.163
2012-05-18,1960.482
2012-05-21,1951.624
2012-05-22,1990.627
2012-05-23,1896.821
2012-05-24,1926.732
2012-05-25,1916.703
2012-05-28,1876.631
2012-05-29,1829.575
2012-05-30,1766.434
2012-05-31,1767.395
2012-06-01,1765.988
2012-06-04,1843.955
2012-06-05,1846.392
2012-06-06,1897.876
2012-06-07,1913.645
2012-06-08,1935.54
2012-06-11,1932.8
2012-06-12,1928.633
2012-06-13,1973.156
2012-06-14,2000.804
2012-06-15,2006.094
2012-06-18,1934.8
2012-06-19,2002.728
2012-06-20,2039.062
2012-06-21,2022.51
2012-06-22,2042.35
2012-06-25,1954.137
2012-06-26,1925.189
2012-06-27,1965.003
2012-06-28,1977.173
2012-06-29,2137.636
2012-07-02,2128.575
2012-07-03,2160.352
2012-07-04,2135.232
2012-07-05,2048.793
2012-07-06,1971.063
2012-07-09,1953.122
2012-07-10,1958.057
2012-07-11,1983.923
2012-07-12,1924.027
2012-07-13,1952.834
2012-07-16,1910.579
2012-07-17,1915.003
2012-07-18,1930.738
2012-07-19,1941.141
2012-07-20,1808.964
2012-07-23,1783.41
2012-07-24,1713.093
2012-07-25,1731.603
2012-07-26,1869.769
2012-07-27,1957.319
2012-07-30,1991.11
2012-07-31,1985.398
2012-08-01,1977.65
2012-08-02,1849.79
2012-08-03,1996.781
2012-08-06,2098.11
2012-08-07,2146.809
2012-08-08,2119.704
2012-08-09,2098.623
2012-08-10,2082.826
2012-08-13,2097.879
2012-08-14,2109.682
2012-08-15,2105.565
2012-08-16,2202.218
2012-08-17,2231.685
2012-08-20,2212.04
2012-08-21,2259.287
2012-08-22,2196.389
2012-08-23,2200.72
2012-08-24,2196.767
2012-08-27,2222.55
2012-08-28,2212.909
2012-08-29,2195.993
2012-08-30,2154.583
2012-08-31,2247.223
2012-09-03,2247.828
2012-09-04,2261.224
2012-09-05,2269.674
2012-09-06,2387.994
2012-09-07,2433.199
2012-09-10,2420.694
2012-09-11,2457.144
2012-09-12,2488.236
2012-09-13,2469.421
2012-09-14,2582.391
2012-09-17,2576.343
2012-09-18,2526.436
2012-09-19,2536.957
2012-09-20,2489.06
2012-09-21,2565.15
2012-09-24,2522.077
2012-09-25,2542.014
2012-09-26,2416.834
2012-09-27,2418.59
2012-09-28,2375.44
2012-10-01,2407.642
2012-10-02,2439.92
2012-10-03,2416.147
2012-10-04,2431.009
2012-10-05,2491.793
2012-10-08,2453.389
2012-10-09,2392.354
2012-10-10,2367.018
2012-10-11,2397.999
2012-10-12,2375.728
2012-10-15,2381.434
2012-10-16,2482.897
2012-10-17,2573.539
2012-10-18,2556.276
2012-10-19,2482.939
2012-10-22,2475.699
2012-10-23,2416.246
2012-10-24,2430.029
2012-10-25,2422.496
2012-10-26,2415.425
2012-10-29,2393.388
2012-10-30,2441.536
2012-10-31,2444.701
2012-11-01,2453.359
2012-11-02,2460.727
2012-11-05,2400.465
2012-11-06,2409.588
2012-11-07,2342.532
2012-11-08,2329.838
2012-11-09,2329.378
2012-11-12,2307.653
2012-11-13,2353.926
2012-11-14,2351.609
2012-11-15,2371.061
2012-11-16,2319.441
2012-11-19,2393.771
2012-11-20,2396.261
2012-11-21,2408.883
2012-11-22,2443.193
2012-11-23,2469.626
2012-11-26,2459.921
2012-11-27,2449.57
2012-11-28,2436.316
2012-11-29,2493.175
2012-11-30,2489.569
2012-12-03,2487.524
2012-12-04,2496.526
2012-12-05,2484.96
2012-12-06,2480.367
2012-12-07,2449.314
2012-12-10,2431.062
2012-12-11,2480.745
2012-12-12,2509.665
2012-12-13,2533.041
2012-12-14,2538.104
2012-12-17,2546.703
2012-12-18,2595.461
2012-12-19,2633.49
2012-12-20,2630.528
2012-12-21,2630.232
2012-12-24,2635.037
2012-12-25,2635.037
2012-12-26,2640.429
2012-12-27,2640.229
2012-12-28,2594.849
2012-12-31,2603.166
2013-01-01,2603.166
2013-01-02,2703.245
2013-01-03,2665.387
2013-01-04,2668.025
2013-01-07,2673.234
2013-01-08,2677.898
2013-01-09,2728.023
2013-01-10,2774.911
2013-01-11,2819.705
2013-01-14,2819.961
2013-01-15,2813.321
2013-01-16,2799.955
2013-01-17,2825.887
2013-01-18,2801.846
2013-01-21,2822.882
2013-01-22,2805.443
2013-01-23,2797.267
2013-01-24,2836.955
2013-01-25,2879.321
2013-01-28,2860.305
2013-01-29,2853.346
2013-01-30,2846.324
2013-01-31,2776.196
2013-02-01,2753.688
2013-02-04,2616.294
2013-02-05,2671.274
2013-02-06,2658.182
2013-02-07,2614.696
2013-02-08,2670.663
2013-02-11,2638.399
2013-02-12,2706.194
2013-02-13,2723.682
2013-02-14,2682.977
2013-02-15,2650.688
2013-02-18,2636.415
2013-02-19,2676.384
2013-02-20,2656.715
2013-02-21,2577.519
2013-02-22,2620.477
2013-02-25,2651.664
2013-02-26,2533.011
2013-02-27,2591.213
2013-02-28,2613.351
2013-03-01,2581.598
2013-03-04,2608.444
2013-03-05,2666.798
2013-03-06,2639.54
2013-03-07,2667.412
2013-03-08,2727.124
2013-03-11,2707.99
2013-03-12,2699.754
2013-03-13,2676.06
2013-03-14,2739.037
2013-03-15,2746.161
2013-03-18,2683.081
2013-03-19,2605.285
2013-03-20,2651.454
2013-03-21,2625.007
2013-03-22,2631.569
2013-03-25,2542.784
2013-03-26,2482.302
2013-03-27,2441.924
2013-03-28,2457.972
2013-03-29,2457.972
2013-04-01,2459.121
2013-04-02,2502.678
2013-04-03,2454.372
2013-04-04,2440.059
2013-04-05,2459.845
2013-04-08,2460.613
2013-04-09,2497.553
2013-04-10,2592.594
2013-04-11,2607.426
2013-04-12,2568.338
2013-04-15,2558.36
2013-04-16,2548.42
2013-04-17,2488.165
2013-04-18,2500.084
2013-04-19,2532.001
2013-04-22,2556.458
2013-04-23,2642.627
2013-04-24,2670.154
2013-04-25,2659.091
2013-04-26,2639.131
2013-04-29,2706.389
2013-04-30,2711.427
2013-05-01,2713.278
2013-05-02,2686.786
2013-05-03,2741.513
2013-05-06,2712.959
2013-05-07,2734.704
2013-05-08,2765.737
2013-05-09,2740.858
2013-05-10,2702.937
2013-05-13,2674.736
2013-05-14,2677.971
2013-05-15,2687.488
2013-05-16,2688.463
2013-05-17,2681.173
2013-05-20,2665.359
2013-05-21,2651.33
2013-05-22,2652.15
2013-05-23,2622.761
2013-05-24,2602.149
2013-05-27,2635.98
2013-05-28,2668.765
2013-05-29,2672.111
2013-05-30,2686.424
2013-05-31,2633.285
2013-06-03,2629.897
2013-06-04,2660.604
2013-06-05,2638.583
2013-06-06,2634.753
2013-06-07,2655.281
2013-06-10,2634.908
2013-06-11,2606.483
2013-06-12,2626.99
2013-06-13,2602.861
2013-06-14,2610.828
2013-06-17,2634.851
2013-06-18,2657.971
2013-06-19,2633.358
2013-06-20,2500.355
2013-06-21,2454.016
2013-06-24,2395.891
2013-06-25,2408.604
2013-06-26,2467.141
2013-06-27,2467.733
2013-06-28,2442.342
2013-07-01,2496.857
2013-07-02,2491.318
2013-07-03,2444.092
2013-07-04,2513.104
2013-07-05,2452.34
2013-07-08,2506.211
2013-07-09,2490.978
2013-07-10,2497.11
2013-07-11,2543.615
2013-07-12,2486.952
2013-07-15,2502.037
2013-07-16,2499.054
2013-07-17,2497.59
2013-07-18,2543.727
2013-07-19,2547.422
2013-07-22,2565.574
2013-07-23,2611.394
2013-07-24,2655.263
2013-07-25,2691.2
2013-07-26,2722.444
2013-07-29,2723.616
2013-07-30,2749.543
2013-07-31,2753.462
2013-08-01,2778.165
2013-08-02,2799.37
2013-08-05,2781.485
2013-08-06,2785.844
2013-08-07,2804.563
2013-08-08,2854.059
2013-08-09,2868.682
2013-08-12,2849.0
2013-08-13,2849.832
2013-08-14,2869.942
2013-08-15,2849.422
2013-08-16,2900.211
2013-08-19,2843.545
2013-08-20,2809.818
2013-08-21,2783.986
2013-08-22,2830.76
2013-08-23,2864.628
2013-08-26,2844.615
2013-08-27,2761.22
2013-08-28,2752.018
2013-08-29,2737.834
2013-08-30,2684.473
2013-09-02,2729.486
2013-09-03,2725.913
2013-09-04,2749.374
2013-09-05,2754.702
2013-09-06,2797.498
2013-09-09,2808.82
2013-09-10,2867.0
2013-09-11,2902.533
2013-09-12,2922.623
2013-09-13,2913.773
2013-09-16,2952.912
2013-09-17,2947.968
2013-09-18,2976.938
2013-09-19,3051.067
2013-09-20,3049.51
2013-09-23,3024.107
2013-09-24,3044.068
2013-09-25,3073.643
2013-09-26,3079.704
2013-09-27,3080.71
2013-09-30,3068.888
2013-10-01,3121.436
2013-10-02,3140.865
2013-10-03,3132.249
2013-10-04,3178.24
2013-10-07,3160.737
2013-10-08,3142.894
2013-10-09,3166.387
2013-10-10,3245.683
2013-10-11,3256.205
2013-10-14,3274.938
2013-10-15,3295.444
2013-10-16,3337.823
2013-10-17,3392.222
2013-10-18,3428.49
2013-10-21,3431.053
2013-10-22,3446.753
2013-10-23,3377.673
2013-10-24,3414.81
2013-10-25,3374.192
2013-10-28,3336.773
2013-10-29,3377.703
2013-10-30,3348.631
2013-10-31,3352.008
2013-11-01,3301.882
2013-11-04,3318.978
2013-11-05,3279.231
2013-11-06,3318.604
2013-11-07,3253.694
2013-11-08,3243.845
2013-11-11,3272.511
2013-11-12,3250.682
2013-11-13,3233.877
2013-11-14,3257.693
2013-11-15,3256.45
2013-11-18,3300.529
2013-11-19,3247.606
2013-11-20,3209.499
2013-11-21,3222.265
2013-11-22,3266.222
2013-11-25,3264.253
2013-11-26,3283.778
2013-11-27,3322.767
2013-11-28,3348.911
2013-11-29,3341.815
2013-12-02,3295.14
2013-12-03,3256.917
2013-12-04,3227.199
2013-12-05,3196.705
2013-12-06,3208.206
2013-12-09,3245.721
2013-12-10,3243.6
2013-12-11,3217.449
2013-12-12,3179.957
2013-12-13,3173.827
2013-12-16,3237.665
2013-12-17,3199.055
2013-12-18,3243.675
2013-12-19,3297.339
2013-12-20,3310.388
2013-12-23,3345.261
2013-12-24,3357.224
2013-12-25,3357.224
2013-12-26,3363.488
2013-12-27,3411.774
2013-12-30,3421.015
2013-12-31,3418.395
2014-01-01,3418.395
2014-01-02,3330.669
2014-01-03,3331.546
2014-01-06,3368.493
2014-01-07,3462.13
2014-01-08,3486.909
2014-01-09,3475.845
2014-01-10,3515.994
2014-01-13,3544.195
2014-01-14,3558.886
2014-01-15,3603.672
2014-01-16,3574.553
2014-01-17,3565.389
2014-01-20,3562.327
2014-01-21,3525.057
2014-01-22,3501.367
2014-01-23,3517.532
2014-01-24,3388.716
2014-01-27,3345.449
2014-01-28,3380.65
2014-01-29,3379.564
2014-01-30,3384.318
2014-01-31,3350.163
2014-02-03,3288.532
2014-02-04,3296.545
2014-02-05,3312.78
2014-02-06,3394.206
2014-02-07,3436.247
2014-02-10,3410.027
2014-02-11,3456.503
2014-02-12,3428.641
2014-02-13,3452.429
2014-02-14,3466.631
2014-02-17,3469.733
2014-02-18,3457.216
2014-02-19,3461.637
2014-02-20,3452.949
2014-02-21,3462.636
2014-02-24,3501.099
2014-02-25,3522.01
2014-02-26,3498.542
2014-02-27,3480.862
2014-02-28,3499.399
2014-03-03,3407.46
2014-03-04,3485.787
2014-03-05,3519.641
2014-03-06,3575.22
2014-03-07,3529.238
2014-03-10,3547.905
2014-03-11,3531.545
2014-03-12,3509.73
2014-03-13,3474.641
2014-03-14,3426.879
2014-03-17,3479.985
2014-03-18,3504.652
2014-03-19,3512.076
2014-03-20,3475.7
2014-03-21,3466.094
2014-03-24,3422.873
2014-03-25,3445.837
2014-03-26,3499.466
2014-03-27,3506.743
2014-03-28,3560.223
2014-03-31,3581.717
2014-04-01,3630.876
2014-04-02,3614.842
2014-04-03,3658.409
2014-04-04,3682.154
2014-04-07,3672.475
2014-04-08,3651.455
2014-04-09,3660.388
2014-04-10,3620.462
2014-04-11,3582.67
2014-04-14,3580.174
2014-04-15,3554.725
2014-04-16,3607.249
2014-04-17,3620.648
2014-04-18,3620.648
2014-04-21,3612.404
2014-04-22,3659.283
2014-04-23,3661.235
2014-04-24,3676.998
2014-04-25,3625.551
2014-04-28,3637.405
2014-04-29,3680.495
2014-04-30,3687.816
2014-05-01,3687.816
2014-05-02,3693.108
2014-05-05,3699.451
2014-05-06,3713.657
2014-05-07,3703.866
2014-05-08,3753.733
2014-05-09,3686.548
2014-05-12,3712.835
2014-05-13,3707.96
2014-05-14,3722.224
2014-05-15,3637.062
2014-05-16,3680.858
2014-05-19,3664.72
2014-05-20,3670.478
