Date,PORTUGAL IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-10,561.015
2010-09-13,575.57
2010-09-14,584.622
2010-09-15,578.185
2010-09-16,579.485
2010-09-17,569.82
2010-09-20,571.168
2010-09-21,575.765
2010-09-22,578.249
2010-09-23,570.373
2010-09-24,583.01
2010-09-27,585.301
2010-09-28,589.82
2010-09-29,590.348
2010-09-30,592.991
2010-10-01,597.351
2010-10-04,592.017
2010-10-05,607.659
2010-10-06,611.809
2010-10-07,620.519
2010-10-08,623.744
2010-10-11,623.804
2010-10-12,612.788
2010-10-13,626.309
2010-10-14,636.242
2010-10-15,641.232
2010-10-18,643.269
2010-10-19,640.847
2010-10-20,643.256
2010-10-21,646.082
2010-10-22,643.827
2010-10-25,650.219
2010-10-26,650.008
2010-10-27,634.951
2010-10-28,646.753
2010-10-29,652.663
2010-11-01,651.904
2010-11-02,655.509
2010-11-03,640.007
2010-11-04,647.948
2010-11-05,623.682
2010-11-08,616.529
2010-11-09,615.649
2010-11-10,602.873
2010-11-11,597.023
2010-11-12,606.688
2010-11-15,604.192
2010-11-16,597.613
2010-11-17,601.092
2010-11-18,609.547
2010-11-19,609.902
2010-11-22,595.962
2010-11-23,571.358
2010-11-24,571.855
2010-11-25,566.66
2010-11-26,556.068
2010-11-29,538.616
2010-11-30,532.889
2010-12-01,550.044
2010-12-02,559.501
2010-12-03,573.916
2010-12-06,568.469
2010-12-07,576.409
2010-12-08,578.278
2010-12-09,586.864
2010-12-10,586.755
2010-12-13,597.296
2010-12-14,589.754
2010-12-15,584.404
2010-12-16,575.138
2010-12-17,568.104
2010-12-20,570.271
2010-12-21,571.372
2010-12-22,571.641
2010-12-23,567.51
2010-12-24,569.194
2010-12-27,561.765
2010-12-28,559.06
2010-12-29,558.592
2010-12-30,559.388
2010-12-31,564.004
2011-01-03,567.197
2011-01-04,568.115
2011-01-05,561.829
2011-01-06,550.073
2011-01-07,530.869
2011-01-10,515.798
2011-01-11,529.044
2011-01-12,554.029
2011-01-13,567.998
2011-01-14,567.985
2011-01-17,562.903
2011-01-18,578.142
2011-01-19,588.261
2011-01-20,595.354
2011-01-21,606.935
2011-01-24,614.064
2011-01-25,601.306
2011-01-26,599.276
2011-01-27,607.546
2011-01-28,604.558
2011-01-31,615.321
2011-02-01,630.365
2011-02-02,632.182
2011-02-03,619.157
2011-02-04,617.666
2011-02-07,622.3
2011-02-08,630.24
2011-02-09,637.673
2011-02-10,619.613
2011-02-11,613.858
2011-02-14,610.365
2011-02-15,615.886
2011-02-16,628.552
2011-02-17,634.007
2011-02-18,632.531
2011-02-21,618.137
2011-02-22,619.451
2011-02-23,622.231
2011-02-24,625.932
2011-02-25,628.595
2011-02-28,631.802
2011-03-01,628.265
2011-03-02,633.576
2011-03-03,635.303
2011-03-04,635.145
2011-03-07,636.529
2011-03-08,635.166
2011-03-09,635.752
2011-03-10,625.119
2011-03-11,626.151
2011-03-14,636.119
2011-03-15,627.097
2011-03-16,617.758
2011-03-17,623.351
2011-03-18,636.948
2011-03-21,642.779
2011-03-22,633.154
2011-03-23,621.625
2011-03-24,631.262
2011-03-25,625.957
2011-03-28,623.145
2011-03-29,616.057
2011-03-30,621.894
2011-03-31,619.075
2011-04-01,626.504
2011-04-04,626.657
2011-04-05,617.346
2011-04-06,634.406
2011-04-07,641.572
2011-04-08,648.805
2011-04-11,648.216
2011-04-12,640.381
2011-04-13,650.368
2011-04-14,639.334
2011-04-15,635.196
2011-04-18,612.38
2011-04-19,616.923
2011-04-20,627.52
2011-04-21,633.96
2011-04-22,633.96
2011-04-25,633.503
2011-04-26,633.998
2011-04-27,637.154
2011-04-28,649.938
2011-04-29,647.034
2011-05-02,652.624
2011-05-03,647.722
2011-05-04,644.406
2011-05-05,639.329
2011-05-06,644.39
2011-05-09,629.384
2011-05-10,635.69
2011-05-11,636.022
2011-05-12,632.164
2011-05-13,631.149
2011-05-16,627.331
2011-05-17,621.698
2011-05-18,620.082
2011-05-19,625.293
2011-05-20,616.484
2011-05-23,602.108
2011-05-24,604.749
2011-05-25,611.242
2011-05-26,608.015
2011-05-27,611.855
2011-05-30,603.79
2011-05-31,611.849
2011-06-01,606.839
2011-06-02,608.815
2011-06-03,620.537
2011-06-06,616.181
2011-06-07,618.449
2011-06-08,601.598
2011-06-09,599.566
2011-06-10,581.082
2011-06-13,580.156
2011-06-14,587.903
2011-06-15,565.769
2011-06-16,557.491
2011-06-17,570.499
2011-06-20,557.618
2011-06-21,566.531
2011-06-22,566.028
2011-06-23,544.793
2011-06-24,540.783
2011-06-27,541.957
2011-06-28,544.782
2011-06-29,554.318
2011-06-30,570.168
2011-07-01,573.326
2011-07-04,580.524
2011-07-05,572.639
2011-07-06,544.987
2011-07-07,553.302
2011-07-08,539.904
2011-07-11,505.648
2011-07-12,506.166
2011-07-13,508.571
2011-07-14,498.35
2011-07-15,491.492
2011-07-18,474.079
2011-07-19,488.195
2011-07-20,502.289
2011-07-21,528.115
2011-07-22,538.078
2011-07-25,529.806
2011-07-26,533.251
2011-07-27,516.189
2011-07-28,517.033
2011-07-29,521.235
2011-08-01,494.65
2011-08-02,490.328
2011-08-03,487.758
2011-08-04,473.401
2011-08-05,472.867
2011-08-08,466.289
2011-08-09,457.172
2011-08-10,449.502
2011-08-11,453.413
2011-08-12,460.973
2011-08-15,481.096
2011-08-16,471.458
2011-08-17,476.751
2011-08-18,453.124
2011-08-19,458.21
2011-08-22,466.921
2011-08-23,469.155
2011-08-24,471.091
2011-08-25,463.812
2011-08-26,459.436
2011-08-29,478.218
2011-08-30,472.727
2011-08-31,485.976
2011-09-01,480.413
2011-09-02,485.051
2011-09-05,468.106
2011-09-06,451.987
2011-09-07,461.51
2011-09-08,460.827
2011-09-09,439.245
2011-09-12,416.371
2011-09-13,421.784
2011-09-14,429.545
2011-09-15,443.177
2011-09-16,449.558
2011-09-19,432.1
2011-09-20,438.657
2011-09-21,437.517
2011-09-22,412.098
2011-09-23,411.678
2011-09-26,412.115
2011-09-27,429.338
2011-09-28,430.967
2011-09-29,433.957
2011-09-30,421.124
2011-10-03,405.904
2011-10-04,401.576
2011-10-05,408.557
2011-10-06,417.869
2011-10-07,421.819
2011-10-10,435.692
2011-10-11,428.483
2011-10-12,440.989
2011-10-13,432.769
2011-10-14,437.583
2011-10-17,428.207
2011-10-18,423.72
2011-10-19,428.74
2011-10-20,416.166
2011-10-21,424.567
2011-10-24,425.076
2011-10-25,417.842
2011-10-26,413.458
2011-10-27,432.84
2011-10-28,429.864
2011-10-31,413.722
2011-11-01,387.376
2011-11-02,387.784
2011-11-03,399.399
2011-11-04,393.567
2011-11-07,397.562
2011-11-08,392.981
2011-11-09,382.193
2011-11-10,379.437
2011-11-11,391.346
2011-11-14,385.408
2011-11-15,381.271
2011-11-16,379.027
2011-11-17,377.323
2011-11-18,379.264
2011-11-21,371.532
2011-11-22,366.901
2011-11-23,360.224
2011-11-24,354.181
2011-11-25,354.811
2011-11-28,366.871
2011-11-29,367.258
2011-11-30,376.029
2011-12-01,373.784
2011-12-02,384.404
2011-12-05,398.263
2011-12-06,390.184
2011-12-07,391.673
2011-12-08,378.738
2011-12-09,385.396
2011-12-12,374.875
2011-12-13,362.239
2011-12-14,354.064
2011-12-15,359.317
2011-12-16,356.139
2011-12-19,355.133
2011-12-20,358.478
2011-12-21,348.385
2011-12-22,355.493
2011-12-23,358.132
2011-12-26,358.132
2011-12-27,366.395
2011-12-28,366.087
2011-12-29,366.279
2011-12-30,371.689
2012-01-02,379.349
2012-01-03,384.755
2012-01-04,371.194
2012-01-05,357.64
2012-01-06,359.782
2012-01-09,356.705
2012-01-10,356.164
2012-01-11,353.621
2012-01-12,360.477
2012-01-13,354.406
2012-01-16,352.553
2012-01-17,355.848
2012-01-18,352.338
2012-01-19,359.214
2012-01-20,358.05
2012-01-23,358.664
2012-01-24,353.686
2012-01-25,349.615
2012-01-26,358.7
2012-01-27,354.467
2012-01-30,343.842
2012-01-31,345.731
2012-02-01,348.92
2012-02-02,347.082
2012-02-03,355.326
2012-02-06,356.338
2012-02-07,373.47
2012-02-08,386.062
2012-02-09,383.975
2012-02-10,375.586
2012-02-13,379.953
2012-02-14,379.297
2012-02-15,377.08
2012-02-16,372.687
2012-02-17,379.096
2012-02-20,383.487
2012-02-21,381.669
2012-02-22,376.901
2012-02-23,369.171
2012-02-24,374.439
2012-02-27,369.412
2012-02-28,371.051
2012-02-29,371.312
2012-03-01,373.301
2012-03-02,374.489
2012-03-05,372.812
2012-03-06,361.682
2012-03-07,362.312
2012-03-08,367.72
2012-03-09,364.63
2012-03-12,357.191
2012-03-13,363.342
2012-03-14,360.73
2012-03-15,359.684
2012-03-16,358.046
2012-03-19,363.087
2012-03-20,366.687
2012-03-21,365.972
2012-03-22,362.964
2012-03-23,364.667
2012-03-26,368.209
2012-03-27,372.143
2012-03-28,366.035
2012-03-29,359.906
2012-03-30,363.417
2012-04-02,359.275
2012-04-03,356.498
2012-04-04,342.114
2012-04-05,338.721
2012-04-06,338.721
2012-04-09,338.915
2012-04-10,331.968
2012-04-11,338.003
2012-04-12,333.331
2012-04-13,329.87
2012-04-16,324.949
2012-04-17,332.916
2012-04-18,329.485
2012-04-19,330.302
2012-04-20,334.599
2012-04-23,326.7
2012-04-24,332.312
2012-04-25,335.916
2012-04-26,335.504
2012-04-27,344.013
2012-04-30,344.494
2012-05-01,344.221
2012-05-02,340.552
2012-05-03,338.988
2012-05-04,339.659
2012-05-07,341.717
2012-05-08,345.768
2012-05-09,342.285
2012-05-10,345.69
2012-05-11,346.216
2012-05-14,335.51
2012-05-15,325.951
2012-05-16,314.152
2012-05-17,302.155
2012-05-18,305.73
2012-05-21,306.281
2012-05-22,310.904
2012-05-23,293.662
2012-05-24,292.439
2012-05-25,292.47
2012-05-28,289.189
2012-05-29,282.437
2012-05-30,275.804
2012-05-31,274.795
2012-06-01,273.255
2012-06-04,280.171
2012-06-05,282.501
2012-06-06,288.073
2012-06-07,288.059
2012-06-08,289.075
2012-06-11,287.723
2012-06-12,285.118
2012-06-13,283.785
2012-06-14,288.308
2012-06-15,295.004
2012-06-18,294.815
2012-06-19,300.779
2012-06-20,304.649
2012-06-21,302.242
2012-06-22,305.836
2012-06-25,301.108
2012-06-26,294.701
2012-06-27,298.917
2012-06-28,296.721
2012-06-29,312.743
2012-07-02,316.78
2012-07-03,321.361
2012-07-04,322.426
2012-07-05,316.488
2012-07-06,306.302
2012-07-09,307.129
2012-07-10,306.498
2012-07-11,307.887
2012-07-12,306.191
2012-07-13,311.074
2012-07-16,308.271
2012-07-17,310.779
2012-07-18,312.315
2012-07-19,310.065
2012-07-20,301.618
2012-07-23,290.18
2012-07-24,282.394
2012-07-25,281.304
2012-07-26,296.75
2012-07-27,297.889
2012-07-30,297.75
2012-07-31,299.977
2012-08-01,296.991
2012-08-02,287.396
2012-08-03,297.573
2012-08-06,305.05
2012-08-07,314.435
2012-08-08,311.47
2012-08-09,310.548
2012-08-10,309.787
2012-08-13,308.617
2012-08-14,307.63
2012-08-15,307.877
2012-08-16,314.084
2012-08-17,318.928
2012-08-20,324.875
2012-08-21,328.127
2012-08-22,327.201
2012-08-23,325.241
2012-08-24,323.224
2012-08-27,330.767
2012-08-28,329.73
2012-08-29,328.381
2012-08-30,322.202
2012-08-31,329.924
2012-09-03,332.103
2012-09-04,331.21
2012-09-05,334.352
2012-09-06,345.861
2012-09-07,362.03
2012-09-10,363.604
2012-09-11,372.167
2012-09-12,379.612
2012-09-13,375.179
2012-09-14,388.916
2012-09-17,385.242
2012-09-18,374.593
2012-09-19,374.971
2012-09-20,370.517
2012-09-21,377.713
2012-09-24,370.876
2012-09-25,373.249
2012-09-26,358.746
2012-09-27,360.622
2012-09-28,355.415
2012-10-01,359.044
2012-10-02,360.899
2012-10-03,363.149
2012-10-04,365.036
2012-10-05,377.268
2012-10-08,372.125
2012-10-09,369.07
2012-10-10,361.149
2012-10-11,366.594
2012-10-12,367.274
2012-10-15,365.182
2012-10-16,372.462
2012-10-17,380.918
2012-10-18,389.79
2012-10-19,381.907
2012-10-22,384.962
2012-10-23,377.121
2012-10-24,379.612
2012-10-25,377.377
2012-10-26,376.177
2012-10-29,371.927
2012-10-30,376.738
2012-10-31,376.327
2012-11-01,376.925
2012-11-02,374.616
2012-11-05,369.588
2012-11-06,369.791
2012-11-07,362.664
2012-11-08,364.809
2012-11-09,362.095
2012-11-12,361.774
2012-11-13,361.345
2012-11-14,359.948
2012-11-15,358.618
2012-11-16,346.897
2012-11-19,356.266
2012-11-20,355.454
2012-11-21,359.244
2012-11-22,360.279
2012-11-23,362.717
2012-11-26,361.16
2012-11-27,358.422
2012-11-28,357.205
2012-11-29,362.311
2012-11-30,362.575
2012-12-03,367.392
2012-12-04,369.132
2012-12-05,378.884
2012-12-06,377.814
2012-12-07,381.411
2012-12-10,379.341
2012-12-11,388.619
2012-12-12,393.889
2012-12-13,400.381
2012-12-14,403.856
2012-12-17,407.176
2012-12-18,415.851
2012-12-19,421.072
2012-12-20,423.608
2012-12-21,419.39
2012-12-24,419.424
2012-12-25,419.424
2012-12-26,420.283
2012-12-27,419.136
2012-12-28,416.843
2012-12-31,414.026
2013-01-01,414.026
2013-01-02,427.888
2013-01-03,426.474
2013-01-04,426.02
2013-01-07,428.983
2013-01-08,431.03
2013-01-09,449.159
2013-01-10,463.315
2013-01-11,463.909
2013-01-14,469.544
2013-01-15,465.807
2013-01-16,461.626
2013-01-17,473.326
2013-01-18,471.962
2013-01-21,478.418
2013-01-22,473.632
2013-01-23,479.714
2013-01-24,476.877
2013-01-25,481.657
2013-01-28,479.524
2013-01-29,481.246
2013-01-30,483.328
2013-01-31,479.015
2013-02-01,491.044
2013-02-04,471.349
2013-02-05,476.789
2013-02-06,476.128
2013-02-07,470.757
2013-02-08,471.105
2013-02-11,471.925
2013-02-12,478.928
2013-02-13,480.998
2013-02-14,470.206
2013-02-15,467.002
2013-02-18,464.784
2013-02-19,467.577
2013-02-20,465.69
2013-02-21,452.757
2013-02-22,452.078
2013-02-25,457.976
2013-02-26,440.285
2013-02-27,445.271
2013-02-28,442.722
2013-03-01,434.765
2013-03-04,431.1
2013-03-05,442.95
2013-03-06,437.447
2013-03-07,444.196
2013-03-08,449.371
2013-03-11,446.347
2013-03-12,447.769
2013-03-13,445.275
2013-03-14,458.778
2013-03-15,458.843
2013-03-18,448.152
2013-03-19,440.649
2013-03-20,448.622
2013-03-21,448.805
2013-03-22,450.387
2013-03-25,440.691
2013-03-26,434.034
2013-03-27,421.863
2013-03-28,423.271
2013-03-29,423.271
2013-04-01,423.469
2013-04-02,417.576
2013-04-03,401.464
2013-04-04,409.415
2013-04-05,411.043
2013-04-08,406.092
2013-04-09,421.035
2013-04-10,440.071
2013-04-11,440.833
2013-04-12,439.811
2013-04-15,437.887
2013-04-16,433.498
2013-04-17,424.507
2013-04-18,423.184
2013-04-19,433.849
2013-04-22,433.763
2013-04-23,445.233
2013-04-24,447.974
2013-04-25,456.318
2013-04-26,450.788
2013-04-29,463.121
2013-04-30,464.577
2013-05-01,464.894
2013-05-02,460.686
2013-05-03,462.047
2013-05-06,463.11
2013-05-07,468.571
2013-05-08,462.923
2013-05-09,459.366
2013-05-10,456.017
2013-05-13,452.358
2013-05-14,446.946
2013-05-15,446.708
2013-05-16,446.669
2013-05-17,448.057
2013-05-20,451.628
2013-05-21,451.222
2013-05-22,451.587
2013-05-23,448.234
2013-05-24,454.724
2013-05-27,458.818
2013-05-28,460.495
2013-05-29,458.531
2013-05-30,458.168
2013-05-31,446.673
2013-06-03,442.152
2013-06-04,451.074
2013-06-05,448.68
2013-06-06,447.195
2013-06-07,453.904
2013-06-10,449.242
2013-06-11,450.121
2013-06-12,452.702
2013-06-13,448.328
2013-06-14,450.315
2013-06-17,456.112
2013-06-18,460.397
2013-06-19,456.474
2013-06-20,435.015
2013-06-21,418.656
2013-06-24,405.693
2013-06-25,416.369
2013-06-26,421.843
2013-06-27,422.749
2013-06-28,424.152
2013-07-01,427.946
2013-07-02,422.016
2013-07-03,390.79
2013-07-04,406.024
2013-07-05,401.433
2013-07-08,414.66
2013-07-09,411.762
2013-07-10,417.866
2013-07-11,414.441
2013-07-12,408.785
2013-07-15,410.402
2013-07-16,414.502
2013-07-17,416.784
2013-07-18,426.265
2013-07-19,427.333
2013-07-22,440.346
2013-07-23,442.137
2013-07-24,447.409
2013-07-25,448.102
2013-07-26,454.753
2013-07-29,454.529
2013-07-30,459.776
2013-07-31,459.874
2013-08-01,462.089
2013-08-02,462.483
2013-08-05,459.909
2013-08-06,456.69
2013-08-07,461.362
2013-08-08,475.989
2013-08-09,481.635
2013-08-12,480.282
2013-08-13,484.1
2013-08-14,485.688
2013-08-15,483.723
2013-08-16,485.05
2013-08-19,479.67
2013-08-20,473.652
2013-08-21,473.106
2013-08-22,481.31
2013-08-23,485.198
2013-08-26,480.687
2013-08-27,472.406
2013-08-28,469.426
2013-08-29,470.608
2013-08-30,461.681
2013-09-02,468.886
2013-09-03,466.127
2013-09-04,469.307
2013-09-05,468.836
2013-09-06,471.953
2013-09-09,474.28
2013-09-10,482.301
2013-09-11,484.3
2013-09-12,487.054
2013-09-13,483.688
2013-09-16,486.17
2013-09-17,483.073
2013-09-18,485.251
2013-09-19,494.087
2013-09-20,499.384
2013-09-23,494.73
2013-09-24,495.542
2013-09-25,497.055
2013-09-26,497.683
2013-09-27,496.445
2013-09-30,492.784
2013-10-01,497.264
2013-10-02,507.92
2013-10-03,505.103
2013-10-04,502.085
2013-10-07,498.766
2013-10-08,496.449
2013-10-09,498.92
2013-10-10,500.441
2013-10-11,513.47
2013-10-14,519.841
2013-10-15,520.897
2013-10-16,526.606
2013-10-17,536.095
2013-10-18,537.399
2013-10-21,538.943
2013-10-22,538.369
2013-10-23,530.793
2013-10-24,531.569
2013-10-25,522.698
2013-10-28,526.651
2013-10-29,529.602
2013-10-30,538.317
2013-10-31,530.061
2013-11-01,525.596
2013-11-04,529.733
2013-11-05,528.801
2013-11-06,537.218
2013-11-07,530.47
2013-11-08,524.663
2013-11-11,532.645
2013-11-12,533.078
2013-11-13,526.715
2013-11-14,530.153
2013-11-15,531.408
2013-11-18,537.822
2013-11-19,535.839
2013-11-20,527.174
2013-11-21,530.375
2013-11-22,538.049
2013-11-25,538.396
2013-11-26,540.682
2013-11-27,550.708
2013-11-28,551.564
2013-11-29,554.399
2013-12-02,553.581
2013-12-03,549.036
2013-12-04,544.891
2013-12-05,545.333
2013-12-06,544.357
2013-12-09,551.337
2013-12-10,557.326
2013-12-11,555.018
2013-12-12,548.611
2013-12-13,544.855
2013-12-16,547.209
2013-12-17,547.297
2013-12-18,547.953
2013-12-19,548.672
2013-12-20,554.067
2013-12-23,559.512
2013-12-24,560.044
2013-12-25,560.044
2013-12-26,561.089
2013-12-27,565.4
2013-12-30,561.068
2013-12-31,559.612
2014-01-01,559.612
2014-01-02,560.632
2014-01-03,570.845
2014-01-06,574.327
2014-01-07,585.494
2014-01-08,598.486
2014-01-09,603.805
2014-01-10,610.622
2014-01-13,613.623
2014-01-14,611.061
2014-01-15,614.987
2014-01-16,611.091
2014-01-17,611.113
2014-01-20,608.877
2014-01-21,606.774
2014-01-22,592.523
2014-01-23,599.225
2014-01-24,590.41
2014-01-27,584.308
2014-01-28,594.096
2014-01-29,591.098
2014-01-30,589.155
2014-01-31,579.786
2014-02-03,576.537
2014-02-04,583.418
2014-02-05,585.749
2014-02-06,600.555
2014-02-07,604.602
2014-02-10,606.021
2014-02-11,618.339
2014-02-12,608.323
2014-02-13,614.837
2014-02-14,622.89
2014-02-17,629.964
2014-02-18,628.39
2014-02-19,626.593
2014-02-20,624.996
2014-02-21,631.081
2014-02-24,636.042
2014-02-25,642.492
2014-02-26,636.216
2014-02-27,641.796
2014-02-28,651.963
2014-03-03,636.335
2014-03-04,650.204
2014-03-05,654.891
2014-03-06,670.845
2014-03-07,670.575
2014-03-10,680.091
2014-03-11,687.69
2014-03-12,681.115
2014-03-13,670.293
2014-03-14,666.316
2014-03-17,677.319
2014-03-18,682.852
2014-03-19,680.315
2014-03-20,675.817
2014-03-21,674.343
2014-03-24,661.174
2014-03-25,667.777
2014-03-26,675.451
2014-03-27,673.317
2014-03-28,684.814
2014-03-31,690.753
2014-04-01,699.472
2014-04-02,689.673
2014-04-03,687.683
2014-04-04,680.982
2014-04-07,683.385
2014-04-08,673.22
2014-04-09,680.382
2014-04-10,680.389
2014-04-11,672.149
2014-04-14,668.379
2014-04-15,659.79
2014-04-16,671.92
2014-04-17,679.669
2014-04-18,679.669
2014-04-21,678.121
2014-04-22,690.019
2014-04-23,686.002
2014-04-24,685.468
2014-04-25,680.049
2014-04-28,685.596
2014-04-29,694.738
2014-04-30,699.896
2014-05-01,699.896
2014-05-02,702.09
2014-05-05,707.8
2014-05-06,713.32
2014-05-07,701.699
2014-05-08,703.587
2014-05-09,681.791
2014-05-12,689.059
2014-05-13,680.786
2014-05-14,656.379
2014-05-15,639.129
2014-05-16,644.196
2014-05-19,645.806
2014-05-20,643.205
2014-05-21,641.977
2014-05-22,652.001
2014-05-23,658.602
2014-05-26,673.634
2014-05-27,675.502
2014-05-28,684.025
2014-05-29,676.461
2014-05-30,681.649
2014-06-02,688.552
2014-06-03,683.022
2014-06-04,686.212
2014-06-05,695.692
2014-06-06,711.458
2014-06-09,719.176
2014-06-10,722.889
2014-06-11,711.801
2014-06-12,707.942
2014-06-13,704.822
2014-06-16,706.926
2014-06-17,706.796
2014-06-18,706.723
2014-06-19,715.265
2014-06-20,706.555
2014-06-23,707.514
2014-06-24,702.571
2014-06-25,703.356
2014-06-26,701.9
2014-06-27,699.363
2014-06-30,702.535
2014-07-01,710.279
2014-07-02,703.371
2014-07-03,695.601
2014-07-04,680.16
2014-07-07,672.515
2014-07-08,662.675
2014-07-09,637.548
2014-07-10,615.302
2014-07-11,631.45
2014-07-14,638.56
2014-07-15,629.683
2014-07-16,641.969
2014-07-17,633.988
2014-07-18,631.63
2014-07-21,636.26
2014-07-22,644.146
2014-07-23,652.865
2014-07-24,665.14
2014-07-25,666.759
2014-07-28,665.528
2014-07-29,658.459
2014-07-30,652.31
2014-07-31,639.161
2014-08-01,623.292
2014-08-04,629.554
2014-08-05,622.809
2014-08-06,588.266
2014-08-07,566.896
2014-08-08,562.695
2014-08-11,570.975
2014-08-12,571.969
2014-08-13,590.589
2014-08-14,598.769
2014-08-15,602.644
2014-08-18,614.525
2014-08-19,613.7
2014-08-20,612.933
2014-08-21,619.638
2014-08-22,611.097
2014-08-25,615.322
2014-08-26,628.217
2014-08-27,643.664
2014-08-28,635.396
2014-08-29,641.164
2014-09-01,633.747
2014-09-02,627.649
2014-09-03,631.687
2014-09-04,636.859
2014-09-05,641.459
2014-09-08,637.336
2014-09-09,623.582
2014-09-10,621.37
2014-09-11,621.874
2014-09-12,612.021
2014-09-15,608.076
2014-09-16,606.248
2014-09-17,611.437
2014-09-18,617.501
2014-09-19,610.065
2014-09-22,607.794
2014-09-23,601.275
2014-09-24,592.538
2014-09-25,583.069
2014-09-26,590.172
2014-09-29,590.502
2014-09-30,594.171
2014-10-01,590.051
2014-10-02,570.771
2014-10-03,573.599
2014-10-06,573.966
2014-10-07,571.186
2014-10-08,564.787
2014-10-09,553.752
2014-10-10,547.289
2014-10-13,548.893
2014-10-14,548.945
2014-10-15,537.936
2014-10-16,521.239
2014-10-17,529.909
2014-10-20,534.677
2014-10-21,547.698
2014-10-22,545.048
2014-10-23,548.016
2014-10-24,544.408
2014-10-27,537.675
2014-10-28,556.705
2014-10-29,554.185
2014-10-30,546.5
2014-10-31,558.932
2014-11-03,548.21
2014-11-04,537.687
2014-11-05,539.51
2014-11-06,535.043
2014-11-07,527.959
2014-11-10,536.498
2014-11-11,535.736
2014-11-12,522.862
2014-11-13,525.968
2014-11-14,525.733
2014-11-17,528.453
2014-11-18,539.078
2014-11-19,541.719
2014-11-20,533.757
2014-11-21,539.896
2014-11-24,542.653
2014-11-25,548.56
2014-11-26,542.149
2014-11-27,548.495
2014-11-28,542.309
2014-12-01,542.932
2014-12-02,542.86
2014-12-03,545.128
2014-12-04,550.028
2014-12-05,555.749
2014-12-08,553.886
2014-12-09,549.783
2014-12-10,536.992
2014-12-11,529.865
2014-12-12,521.335
2014-12-15,504.705
2014-12-16,515.088
2014-12-17,508.054
2014-12-18,519.1
2014-12-19,514.569
2014-12-22,516.031
2014-12-23,520.877
2014-12-24,518.597
2014-12-25,518.597
2014-12-26,517.788
2014-12-29,518.932
2014-12-30,511.076
2014-12-31,505.08
2015-01-01,505.08
2015-01-02,507.796
2015-01-05,491.797
2015-01-06,482.609
2015-01-07,473.751
2015-01-08,485.441
2015-01-09,481.796
2015-01-12,485.287
2015-01-13,497.333
2015-01-14,497.229
2015-01-15,503.298
2015-01-16,500.723
2015-01-19,510.519
2015-01-20,505.448
2015-01-21,513.108
2015-01-22,516.28
2015-01-23,515.467
2015-01-26,516.852
2015-01-27,517.04
2015-01-28,510.705
2015-01-29,515.218
2015-01-30,498.707
2015-02-02,498.878
2015-02-03,510.564
2015-02-04,506.293
2015-02-05,500.588
2015-02-06,494.607
2015-02-09,487.701
2015-02-10,496.138
2015-02-11,486.27
2015-02-12,495.975
2015-02-13,500.92
2015-02-16,497.517
2015-02-17,502.854
2015-02-18,505.372
2015-02-19,502.073
2015-02-20,507.956
2015-02-23,512.361
2015-02-24,523.98
2015-02-25,525.656
2015-02-26,523.596
2015-02-27,528.182
2015-03-02,524.532
2015-03-03,518.95
2015-03-04,504.648
2015-03-05,510.325
2015-03-06,496.822
2015-03-09,495.296
2015-03-10,483.436
2015-03-11,488.677
2015-03-12,495.454
2015-03-13,495.428
2015-03-16,501.275
2015-03-17,501.666
2015-03-18,506.93
2015-03-19,506.782
2015-03-20,521.11
2015-03-23,530.971
2015-03-24,533.715
2015-03-25,536.366
2015-03-26,525.618
2015-03-27,526.73
2015-03-30,523.109
2015-03-31,511.691
2015-04-01,515.534
2015-04-02,524.664
2015-04-03,524.664
2015-04-06,531.944
2015-04-07,532.393
2015-04-08,531.647
2015-04-09,540.58
2015-04-10,535.58
2015-04-13,535.279
2015-04-14,536.244
2015-04-15,534.467
2015-04-16,527.139
2015-04-17,523.78
2015-04-20,522.387
2015-04-21,523.435
2015-04-22,516.269
2015-04-23,516.276
2015-04-24,523.595
2015-04-27,528.236
2015-04-28,530.703
2015-04-29,528.43
2015-04-30,535.55
2015-05-01,536.362
2015-05-04,542.431
2015-05-05,527.168
2015-05-06,532.355
2015-05-07,531.977
2015-05-08,546.82
2015-05-11,545.5
2015-05-12,552.576
2015-05-13,564.236
2015-05-14,566.485
2015-05-15,567.393
2015-05-18,565.076
2015-05-19,557.422
2015-05-20,556.328
2015-05-21,556.688
2015-05-22,551.261
2015-05-25,541.349
2015-05-26,529.719
2015-05-27,538.531
2015-05-28,540.408
2015-05-29,535.217
2015-06-01,530.342
2015-06-02,546.267
2015-06-03,555.499
2015-06-04,549.897
2015-06-05,532.521
2015-06-08,522.83
2015-06-09,525.891
2015-06-10,536.407
2015-06-11,538.652
2015-06-12,533.08
2015-06-15,519.643
2015-06-16,520.798
2015-06-17,519.683
2015-06-18,527.457
2015-06-19,528.365
2015-06-22,548.216
2015-06-23,551.016
2015-06-24,545.769
2015-06-25,545.305
2015-06-26,543.397
2015-06-29,517.501
2015-06-30,518.395
2015-07-01,522.481
2015-07-02,525.172
2015-07-03,523.372
2015-07-06,501.682
2015-07-07,487.216
2015-07-08,501.147
2015-07-09,517.207
2015-07-10,539.252
2015-07-13,536.567
2015-07-14,534.134
2015-07-15,536.208
2015-07-16,541.396
2015-07-17,535.721
2015-07-20,539.052
2015-07-21,535.189
2015-07-22,534.496
