Date,ITALY SMID VALUE SMID (Small+Mid Cap)
2015-11-23,485.447
2015-11-24,479.278
2015-11-25,484.723
2015-11-26,487.71
2015-11-27,486.96
2015-11-30,487.105
2015-12-01,490.459
2015-12-02,488.746
2015-12-03,492.609
2015-12-04,496.773
2015-12-07,494.584
2015-12-08,487.637
2015-12-09,489.58
2015-12-10,485.85
2015-12-11,480.18
2015-12-14,472.359
2015-12-15,481.919
2015-12-16,483.068
2015-12-17,485.144
2015-12-18,482.367
2015-12-21,481.773
2015-12-22,481.02
2015-12-23,486.793
2015-12-24,490.328
2015-12-25,490.328
2015-12-28,491.569
2015-12-29,492.786
2015-12-30,490.605
2015-12-31,488.335
2016-01-01,488.335
2016-01-04,471.505
2016-01-05,471.287
2016-01-06,461.971
2016-01-07,458.443
2016-01-08,453.354
2016-01-11,449.441
2016-01-12,453.222
2016-01-13,458.692
2016-01-14,452.288
2016-01-15,444.427
2016-01-18,425.8
2016-01-19,428.845
2016-01-20,407.922
2016-01-21,422.447
2016-01-22,428.411
2016-01-25,421.864
2016-01-26,430.841
2016-01-27,428.489
2016-01-28,417.376
2016-01-29,426.665
2016-02-01,431.001
2016-02-02,419.512
2016-02-03,411.405
2016-02-04,417.177
2016-02-05,410.31
2016-02-08,386.292
2016-02-09,380.652
2016-02-10,393.985
2016-02-11,381.349
2016-02-12,394.066
2016-02-15,405.044
2016-02-16,406.033
2016-02-17,414.655
2016-02-18,407.971
2016-02-19,402.667
2016-02-22,414.468
2016-02-23,406.736
2016-02-24,396.975
2016-02-25,404.882
2016-02-26,408.03
2016-02-29,408.451
2016-03-01,414.87
2016-03-02,417.474
2016-03-03,422.665
2016-03-04,424.896
2016-03-07,416.364
2016-03-08,417.252
2016-03-09,416.021
2016-03-10,421.221
2016-03-11,439.764
2016-03-14,443.029
2016-03-15,436.835
2016-03-16,434.226
2016-03-17,436.594
2016-03-18,439.257
2016-03-21,440.664
2016-03-22,439.61
2016-03-23,434.41
2016-03-24,428.712
2016-03-25,428.712
2016-03-28,430.69
2016-03-29,427.589
2016-03-30,436.562
2016-03-31,431.98
2016-04-01,424.832
2016-04-04,425.149
2016-04-05,413.923
2016-04-06,413.226
2016-04-07,406.392
2016-04-08,421.315
2016-04-11,430.437
2016-04-12,423.221
2016-04-13,433.269
2016-04-14,436.669
2016-04-15,436.429
2016-04-18,444.342
2016-04-19,445.479
2016-04-20,448.897
2016-04-21,448.599
2016-04-22,447.128
2016-04-25,442.266
2016-04-26,449.913
2016-04-27,451.414
2016-04-28,456.537
2016-04-29,458.303
2016-05-02,455.763
2016-05-03,442.086
2016-05-04,442.705
2016-05-05,436.599
2016-05-06,435.182
2016-05-09,428.297
2016-05-10,429.863
2016-05-11,426.71
2016-05-12,423.79
2016-05-13,421.549
2016-05-16,423.478
2016-05-17,418.199
2016-05-18,420.282
2016-05-19,414.066
2016-05-20,416.517
2016-05-23,415.351
2016-05-24,424.599
2016-05-25,432.404
2016-05-26,434.191
2016-05-27,433.68
2016-05-30,435.978
2016-05-31,429.449
2016-06-01,425.516
2016-06-02,424.794
2016-06-03,424.443
2016-06-06,426.703
2016-06-07,435.294
2016-06-08,434.72
2016-06-09,429.017
2016-06-10,413.01
2016-06-13,396.282
2016-06-14,383.48
2016-06-15,387.521
2016-06-16,378.281
2016-06-17,398.485
2016-06-20,411.859
2016-06-21,410.684
2016-06-22,410.082
2016-06-23,426.483
2016-06-24,367.736
2016-06-27,345.703
2016-06-28,359.539
2016-06-29,362.303
2016-06-30,368.09
2016-07-01,372.798
2016-07-04,366.277
2016-07-05,357.636
2016-07-06,347.012
2016-07-07,348.688
2016-07-08,363.552
2016-07-11,370.046
2016-07-12,381.959
2016-07-13,379.032
2016-07-14,386.033
2016-07-15,382.516
2016-07-18,385.049
2016-07-19,381.502
2016-07-20,385.426
2016-07-21,385.266
2016-07-22,383.778
2016-07-25,381.306
2016-07-26,382.845
2016-07-27,392.649
2016-07-28,388.206
2016-07-29,397.723
2016-08-01,389.875
2016-08-02,376.438
2016-08-03,375.552
2016-08-04,376.239
2016-08-05,384.1
2016-08-08,387.555
2016-08-09,390.283
2016-08-10,389.958
2016-08-11,393.082
2016-08-12,393.848
2016-08-15,394.5
2016-08-16,391.46
2016-08-17,385.779
2016-08-18,389.447
2016-08-19,380.544
2016-08-22,382.105
2016-08-23,390.83
2016-08-24,390.449
2016-08-25,387.166
2016-08-26,389.074
2016-08-29,381.235
2016-08-30,384.971
2016-08-31,386.707
2016-09-01,389.444
2016-09-02,393.235
2016-09-05,394.653
2016-09-06,395.839
2016-09-07,400.288
2016-09-08,403.597
2016-09-09,396.384
2016-09-12,388.438
2016-09-13,385.657
2016-09-14,385.712
2016-09-15,385.033
2016-09-16,372.268
2016-09-19,376.224
2016-09-20,369.577
2016-09-21,371.809
2016-09-22,380.432
2016-09-23,375.527
2016-09-26,371.979
2016-09-27,366.303
2016-09-28,369.102
2016-09-29,370.951
2016-09-30,374.671
2016-10-03,372.755
2016-10-04,371.26
2016-10-05,376.439
2016-10-06,375.262
2016-10-07,372.613
2016-10-10,378.675
2016-10-11,374.989
2016-10-12,376.601
2016-10-13,371.857
2016-10-14,379.59
2016-10-17,380.149
2016-10-18,386.355
2016-10-19,390.877
2016-10-20,391.667
2016-10-21,388.468
2016-10-24,392.257
2016-10-25,388.372
2016-10-26,392.565
2016-10-27,395.152
2016-10-28,394.105
2016-10-31,391.875
2016-11-01,390.946
2016-11-02,381.79
2016-11-03,380.055
2016-11-04,376.312
2016-11-07,379.659
2016-11-08,380.534
2016-11-09,375.679
2016-11-10,371.389
2016-11-11,374.524
2016-11-14,368.465
2016-11-15,367.844
2016-11-16,363.325
2016-11-17,359.194
2016-11-18,348.578
2016-11-21,347.738
2016-11-22,350.971
2016-11-23,349.755
2016-11-24,348.589
2016-11-25,349.652
2016-11-28,342.892
2016-11-29,350.918
2016-11-30,358.373
2016-12-01,361.093
2016-12-02,358.768
2016-12-05,361.187
2016-12-06,377.163
2016-12-07,387.819
2016-12-08,389.205
2016-12-09,381.615
2016-12-12,385.209
2016-12-13,391.27
2016-12-14,390.075
2016-12-15,388.805
2016-12-16,389.37
2016-12-19,390.586
2016-12-20,392.776
2016-12-21,394.439
2016-12-22,395.716
2016-12-23,398.543
2016-12-26,398.543
2016-12-27,399.399
2016-12-28,393.416
2016-12-29,395.626
2016-12-30,398.596
2017-01-02,408.346
2017-01-03,406.559
2017-01-04,410.377
2017-01-05,417.601
2017-01-06,418.516
2017-01-09,410.921
2017-01-10,413.277
2017-01-11,411.407
2017-01-12,409.764
2017-01-13,419.935
2017-01-16,412.339
2017-01-17,417.142
2017-01-18,418.676
2017-01-19,421.561
2017-01-20,423.553
2017-01-23,425.847
2017-01-24,433.934
2017-01-25,434.776
2017-01-26,427.477
2017-01-27,427.925
2017-01-30,414.223
2017-01-31,414.122
2017-02-01,416.095
2017-02-02,420.876
2017-02-03,422.779
2017-02-06,411.483
2017-02-07,407.621
2017-02-08,412.395
2017-02-09,415.314
2017-02-10,408.998
2017-02-13,415.373
2017-02-14,420.054
2017-02-15,418.006
2017-02-16,421.989
2017-02-17,417.706
2017-02-20,417.913
2017-02-21,412.846
2017-02-22,409.559
2017-02-23,408.112
2017-02-24,399.854
2017-02-27,409.222
2017-02-28,410.712
2017-03-01,416.671
2017-03-02,415.216
2017-03-03,420.302
2017-03-06,419.607
2017-03-07,417.413
2017-03-08,418.153
2017-03-09,421.861
2017-03-10,427.011
2017-03-13,428.491
2017-03-14,423.627
2017-03-15,427.2
2017-03-16,438.773
2017-03-17,439.301
2017-03-20,441.683
2017-03-21,443.256
2017-03-22,442.688
2017-03-23,447.339
2017-03-24,448.043
2017-03-27,449.449
2017-03-28,453.081
2017-03-29,445.805
2017-03-30,446.253
2017-03-31,447.001
2017-04-03,440.693
2017-04-04,440.901
2017-04-05,441.446
2017-04-06,442.744
2017-04-07,441.504
2017-04-10,438.852
2017-04-11,437.513
2017-04-12,434.747
2017-04-13,431.483
2017-04-14,431.483
2017-04-17,433.047
2017-04-18,429.105
2017-04-19,437.632
2017-04-20,441.558
2017-04-21,436.739
2017-04-24,462.035
2017-04-25,468.174
2017-04-26,469.379
2017-04-27,466.196
2017-04-28,470.038
2017-05-01,471.247
2017-05-02,472.26
2017-05-03,472.393
2017-05-04,481.938
2017-05-05,487.299
2017-05-08,482.371
2017-05-09,481.993
2017-05-10,480.114
2017-05-11,476.002
2017-05-12,480.795
2017-05-15,485.215
2017-05-16,490.089
2017-05-17,480.519
2017-05-18,479.113
2017-05-19,490.246
2017-05-22,494.342
2017-05-23,497.218
2017-05-24,496.89
2017-05-25,497.298
2017-05-26,493.977
2017-05-29,483.424
2017-05-30,481.897
2017-05-31,482.066
2017-06-01,485.653
2017-06-02,488.114
2017-06-05,481.23
2017-06-06,481.693
2017-06-07,481.257
2017-06-08,486.469
2017-06-09,486.313
2017-06-12,484.884
2017-06-13,488.485
2017-06-14,491.232
2017-06-15,481.398
2017-06-16,483.321
2017-06-19,485.213
2017-06-20,479.557
2017-06-21,484.273
2017-06-22,482.356
2017-06-23,480.844
2017-06-26,484.497
2017-06-27,482.826
2017-06-28,492.092
2017-06-29,489.711
2017-06-30,485.024
2017-07-03,492.678
2017-07-04,494.83
2017-07-05,491.585
2017-07-06,497.1
2017-07-07,496.895
2017-07-10,500.927
2017-07-11,502.055
2017-07-12,509.815
2017-07-13,509.042
2017-07-14,510.147
2017-07-17,511.429
2017-07-18,512.516
2017-07-19,511.046
2017-07-20,514.603
2017-07-21,511.741
2017-07-24,516.19
2017-07-25,519.522
2017-07-26,518.441
2017-07-27,522.379
2017-07-28,520.623
2017-07-31,526.7
2017-08-01,529.438
2017-08-02,532.181
2017-08-03,534.901
2017-08-04,533.658
2017-08-07,537.215
2017-08-08,536.95
2017-08-09,532.745
2017-08-10,529.097
2017-08-11,521.858
2017-08-14,529.629
2017-08-15,526.708
2017-08-16,531.344
2017-08-17,529.013
2017-08-18,529.302
2017-08-21,530.628
2017-08-22,525.788
2017-08-23,524.503
2017-08-24,525.27
2017-08-25,527.458
2017-08-28,529.536
2017-08-29,524.737
2017-08-30,523.145
2017-08-31,528.135
2017-09-01,531.597
2017-09-04,528.548
2017-09-05,525.996
2017-09-06,528.376
2017-09-07,528.801
2017-09-08,531.165
2017-09-11,541.051
2017-09-12,542.849
2017-09-13,541.136
2017-09-14,538.617
2017-09-15,539.68
2017-09-18,541.761
2017-09-19,544.443
2017-09-20,545.316
2017-09-21,544.382
2017-09-22,548.065
2017-09-25,540.816
2017-09-26,538.338
2017-09-27,542.277
2017-09-28,545.24
2017-09-29,549.368
2017-10-02,548.953
2017-10-03,548.516
2017-10-04,539.26
2017-10-05,538.821
2017-10-06,535.737
2017-10-09,536.258
2017-10-10,537.877
2017-10-11,546.114
2017-10-12,542.334
2017-10-13,541.027
2017-10-16,541.651
2017-10-17,535.751
2017-10-18,536.863
2017-10-19,535.791
2017-10-20,536.513
2017-10-23,534.873
2017-10-24,542.495
2017-10-25,540.133
2017-10-26,541.258
2017-10-27,532.961
2017-10-30,537.588
2017-10-31,540.469
2017-11-01,542.79
2017-11-02,546.813
2017-11-03,543.288
2017-11-06,541.674
2017-11-07,538.461
2017-11-08,530.852
2017-11-09,531.772
2017-11-10,531.296
2017-11-13,527.405
2017-11-14,528.507
2017-11-15,527.867
2017-11-16,526.458
2017-11-17,528.182
2017-11-20,530.32
2017-11-21,530.736
2017-11-22,532.57
2017-11-23,535.735
2017-11-24,541.958
2017-11-27,537.006
2017-11-28,538.187
2017-11-29,542.086
2017-11-30,548.96
2017-12-01,538.677
2017-12-04,543.315
2017-12-05,542.775
2017-12-06,538.422
2017-12-07,540.768
2017-12-08,544.244
2017-12-11,545.028
2017-12-12,541.031
2017-12-13,534.562
2017-12-14,532.014
2017-12-15,530.068
2017-12-18,538.515
2017-12-19,536.231
2017-12-20,538.795
2017-12-21,538.501
2017-12-22,534.448
2017-12-25,534.448
2017-12-26,535.848
2017-12-27,539.917
2017-12-28,542.705
2017-12-29,540.132
2018-01-01,540.132
2018-01-02,540.663
2018-01-03,539.639
2018-01-04,554.361
2018-01-05,557.753
2018-01-08,556.492
2018-01-09,559.13
2018-01-10,562.219
2018-01-11,569.52
2018-01-12,576.522
2018-01-15,586.687
2018-01-16,584.363
2018-01-17,585.1
2018-01-18,585.723
2018-01-19,587.638
2018-01-22,594.517
2018-01-23,598.616
2018-01-24,600.289
2018-01-25,607.767
2018-01-26,607.776
2018-01-29,600.249
2018-01-30,592.393
2018-01-31,595.326
2018-02-01,596.516
2018-02-02,586.78
2018-02-05,578.315
2018-02-06,559.902
2018-02-07,572.112
2018-02-08,557.301
2018-02-09,552.696
2018-02-12,553.19
2018-02-13,549.134
2018-02-14,559.691
2018-02-15,564.153
2018-02-16,568.278
2018-02-19,562.506
2018-02-20,562.348
2018-02-21,561.037
2018-02-22,558.599
2018-02-23,562.361
2018-02-26,564.586
2018-02-27,562.855
2018-02-28,558.391
2018-03-01,554.521
2018-03-02,546.411
2018-03-05,544.059
2018-03-06,557.317
2018-03-07,563.563
2018-03-08,567.067
2018-03-09,566.211
2018-03-12,568.818
2018-03-13,571.779
2018-03-14,564.572
2018-03-15,568.68
2018-03-16,567.777
2018-03-19,566.72
2018-03-20,567.339
2018-03-21,566.141
2018-03-22,556.628
2018-03-23,559.826
2018-03-26,554.766
2018-03-27,556.558
2018-03-28,558.119
2018-03-29,557.538
2018-03-30,557.538
2018-04-02,558.036
2018-04-03,556.296
2018-04-04,556.996
2018-04-05,563.249
2018-04-06,564.951
2018-04-09,568.961
2018-04-10,572.582
2018-04-11,568.408
2018-04-12,569.783
2018-04-13,569.569
2018-04-16,572.494
2018-04-17,579.135
2018-04-18,584.261
2018-04-19,581.35
2018-04-20,580.845
2018-04-23,582.311
2018-04-24,584.723
2018-04-25,578.098
2018-04-26,578.44
2018-04-27,579.434
2018-04-30,580.062
2018-05-01,575.621
2018-05-02,578.287
2018-05-03,574.17
2018-05-04,578.104
2018-05-07,581.008
2018-05-08,569.204
2018-05-09,572.816
2018-05-10,566.565
2018-05-11,573.632
2018-05-14,576.1
2018-05-15,570.788
2018-05-16,553.429
2018-05-17,552.522
2018-05-18,539.182
2018-05-21,537.416
2018-05-22,544.631
2018-05-23,535.474
2018-05-24,532.108
2018-05-25,518.359
2018-05-28,500.549
2018-05-29,481.594
2018-05-30,495.458
2018-05-31,500.143
2018-06-01,513.035
2018-06-04,512.457
2018-06-05,503.546
2018-06-06,510.695
2018-06-07,511.812
2018-06-08,498.316
2018-06-11,517.295
2018-06-12,517.799
2018-06-13,519.737
2018-06-14,518.156
2018-06-15,509.467
2018-06-18,507.86
2018-06-19,511.548
2018-06-20,514.677
2018-06-21,506.342
2018-06-22,514.48
2018-06-25,507.411
2018-06-26,506.628
2018-06-27,502.705
2018-06-28,501.88
2018-06-29,509.558
2018-07-02,504.311
2018-07-03,512.665
2018-07-04,513.551
2018-07-05,520.369
2018-07-06,524.78
2018-07-09,527.192
2018-07-10,523.318
2018-07-11,516.734
2018-07-12,519.286
2018-07-13,519.336
2018-07-16,522.389
2018-07-17,525.709
2018-07-18,524.839
2018-07-19,523.045
2018-07-20,523.595
2018-07-23,521.725
2018-07-24,523.784
2018-07-25,522.375
2018-07-26,533.534
2018-07-27,536.639
2018-07-30,538.723
2018-07-31,545.054
2018-08-01,540.114
2018-08-02,526.822
2018-08-03,526.806
2018-08-06,524.627
2018-08-07,531.972
2018-08-08,531.307
2018-08-09,527.503
2018-08-10,512.523
2018-08-13,507.421
2018-08-14,504.317
2018-08-15,501.656
2018-08-16,501.048
2018-08-17,496.523
2018-08-20,496.045
2018-08-21,509.433
2018-08-22,510.801
2018-08-23,507.4
2018-08-24,509.468
2018-08-27,511.067
2018-08-28,506.277
2018-08-29,507.402
2018-08-30,499.336
2018-08-31,495.043
2018-09-03,499.912
2018-09-04,504.165
2018-09-05,516.189
2018-09-06,512.983
2018-09-07,510.728
2018-09-10,525.487
2018-09-11,523.5
2018-09-12,526.829
2018-09-13,524.211
2018-09-14,525.86
2018-09-17,531.741
2018-09-18,534.371
2018-09-19,533.077
2018-09-20,536.242
2018-09-21,538.44
2018-09-24,536.126
2018-09-25,541.015
2018-09-26,540.592
2018-09-27,533.428
2018-09-28,509.838
2018-10-01,503.184
2018-10-02,498.366
2018-10-03,502.688
2018-10-04,499.295
2018-10-05,490.133
2018-10-08,474.431
2018-10-09,476.805
2018-10-10,476.405
2018-10-11,467.006
2018-10-12,466.966
2018-10-15,467.958
2018-10-16,476.335
2018-10-17,468.497
2018-10-18,459.69
2018-10-19,460.584
2018-10-22,454.189
2018-10-23,449.237
2018-10-24,440.589
2018-10-25,446.702
2018-10-26,441.026
2018-10-29,451.753
2018-10-30,449.362
2018-10-31,449.708
2018-11-01,455.616
2018-11-02,459.9
2018-11-05,457.81
2018-11-06,458.172
2018-11-07,466.866
2018-11-08,464.36
2018-11-09,461.411
2018-11-12,454.825
2018-11-13,458.188
2018-11-14,453.845
2018-11-15,449.477
2018-11-16,452.025
2018-11-19,453.654
2018-11-20,442.837
2018-11-21,444.762
2018-11-22,443.401
2018-11-23,444.894
2018-11-26,459.45
2018-11-27,456.823
2018-11-28,455.399
2018-11-29,459.532
2018-11-30,457.236
2018-12-03,467.366
2018-12-04,462.443
2018-12-05,462.273
2018-12-06,449.704
2018-12-07,452.156
2018-12-10,444.084
2018-12-11,444.848
2018-12-12,455.533
2018-12-13,456.881
2018-12-14,453.714
2018-12-17,448.991
2018-12-18,448.681
2018-12-19,457.793
2018-12-20,451.802
2018-12-21,449.425
2018-12-24,449.425
2018-12-25,449.425
2018-12-26,449.189
2018-12-27,440.799
2018-12-28,450.298
2018-12-31,450.18
2019-01-01,450.18
2019-01-02,448.82
2019-01-03,453.971
2019-01-04,465.789
2019-01-07,470.459
2019-01-08,468.967
2019-01-09,474.689
2019-01-10,477.939
2019-01-11,476.929
2019-01-14,473.565
2019-01-15,469.958
2019-01-16,474.665
2019-01-17,473.789
2019-01-18,477.147
2019-01-21,476.365
2019-01-22,473.076
2019-01-23,474.582
2019-01-24,476.495
2019-01-25,482.135
2019-01-28,481.246
2019-01-29,483.572
2019-01-30,484.751
2019-01-31,482.963
2019-02-01,475.665
2019-02-04,476.554
2019-02-05,481.601
2019-02-06,483.049
2019-02-07,472.936
2019-02-08,468.595
2019-02-11,473.48
2019-02-12,480.813
2019-02-13,484.319
2019-02-14,480.813
2019-02-15,487.844
2019-02-18,491.31
2019-02-19,489.449
2019-02-20,491.849
2019-02-21,490.939
2019-02-22,493.966
2019-02-25,496.982
2019-02-26,497.996
2019-02-27,499.288
2019-02-28,505.96
2019-03-01,504.143
2019-03-04,501.948
2019-03-05,502.177
2019-03-06,508.001
2019-03-07,500.283
2019-03-08,497.626
2019-03-11,498.173
2019-03-12,499.587
2019-03-13,502.178
2019-03-14,504.938
2019-03-15,507.484
2019-03-18,513.255
2019-03-19,518.373
2019-03-20,515.039
2019-03-21,517.146
2019-03-22,507.647
2019-03-25,510.197
2019-03-26,512.117
2019-03-27,513.107
2019-03-28,511.081
2019-03-29,514.248
2019-04-01,517.561
2019-04-02,515.622
2019-04-03,521.934
2019-04-04,520.91
2019-04-05,522.765
2019-04-08,525.104
2019-04-09,522.723
2019-04-10,521.523
2019-04-11,523.113
2019-04-12,526.422
2019-04-15,529.692
2019-04-16,529.2
2019-04-17,530.955
2019-04-18,528.106
2019-04-19,528.106
2019-04-22,528.646
2019-04-23,526.097
2019-04-24,521.344
2019-04-25,520.089
2019-04-26,521.638
2019-04-29,524.819
2019-04-30,526.545
2019-05-01,528.119
2019-05-02,523.771
2019-05-03,523.588
2019-05-06,516.627
2019-05-07,514.701
2019-05-08,513.572
2019-05-09,506.033
2019-05-10,510.644
2019-05-13,504.729
2019-05-14,510.124
2019-05-15,507.072
2019-05-16,513.053
2019-05-17,510.67
2019-05-20,508.622
2019-05-21,511.419
2019-05-22,507.97
2019-05-23,499.859
2019-05-24,509.52
2019-05-27,509.095
2019-05-28,506.214
2019-05-29,497.949
2019-05-30,497.063
2019-05-31,496.452
2019-06-03,499.215
2019-06-04,508.183
2019-06-05,510.99
2019-06-06,511.893
2019-06-07,518.874
2019-06-10,520.815
2019-06-11,523.517
2019-06-12,522.082
2019-06-13,522.387
2019-06-14,518.61
2019-06-17,518.84
2019-06-18,526.431
2019-06-19,531.439
2019-06-20,537.259
2019-06-21,539.766
2019-06-24,540.646
2019-06-25,536.262
2019-06-26,536.842
2019-06-27,536.338
2019-06-28,538.575
2019-07-01,535.308
2019-07-02,541.5
2019-07-03,552.946
2019-07-04,559.066
2019-07-05,554.029
2019-07-08,552.942
2019-07-09,552.625
2019-07-10,557.721
2019-07-11,559.362
2019-07-12,558.863
2019-07-15,558.699
2019-07-16,557.214
2019-07-17,555.436
2019-07-18,554.665
2019-07-19,542.213
2019-07-22,545.426
2019-07-23,543.587
2019-07-24,544.035
2019-07-25,543.429
2019-07-26,539.955
2019-07-29,540.063
2019-07-30,529.66
2019-07-31,532.287
2019-08-01,534.655
2019-08-02,530.937
2019-08-05,530.685
2019-08-06,527.65
2019-08-07,530.347
2019-08-08,533.986
2019-08-09,513.509
2019-08-12,513.1
2019-08-13,518.079
2019-08-14,506.292
2019-08-15,504.408
2019-08-16,511.722
2019-08-19,521.418
2019-08-20,517.698
2019-08-21,525.564
2019-08-22,524.811
2019-08-23,520.321
2019-08-26,522.185
2019-08-27,529.554
2019-08-28,527.298
2019-08-29,537.334
2019-08-30,530.402
2019-09-02,530.774
2019-09-03,530.67
2019-09-04,540.758
2019-09-05,543.872
2019-09-06,543.399
2019-09-09,544.329
2019-09-10,541.98
2019-09-11,540.331
2019-09-12,548.245
2019-09-13,554.023
2019-09-16,545.705
2019-09-17,545.186
2019-09-18,549.849
2019-09-19,554.247
2019-09-20,553.367
2019-09-23,547.442
2019-09-24,551.395
2019-09-25,547.003
2019-09-26,551.243
2019-09-27,551.098
2019-09-30,553.617
2019-10-01,551.082
2019-10-02,538.384
2019-10-03,541.598
2019-10-04,542.637
2019-10-07,548.947
2019-10-08,543.876
2019-10-09,547.084
2019-10-10,552.188
2019-10-11,561.185
2019-10-14,561.359
2019-10-15,567.373
2019-10-16,568.944
2019-10-17,576.178
2019-10-18,579.392
2019-10-21,581.352
2019-10-22,582.588
2019-10-23,579.482
2019-10-24,579.561
2019-10-25,579.513
2019-10-28,580.278
2019-10-29,582.415
2019-10-30,581.652
2019-10-31,585.72
2019-11-01,590.111
2019-11-04,594.351
2019-11-05,590.862
2019-11-06,591.465
2019-11-07,587.624
2019-11-08,586.511
2019-11-11,587.491
2019-11-12,595.658
2019-11-13,592.908
2019-11-14,592.275
2019-11-15,598.766
2019-11-18,599.897
2019-11-19,598.036
2019-11-20,600.505
2019-11-21,601.385
2019-11-22,599.302
2019-11-25,600.045
2019-11-26,603.506
2019-11-27,599.604
2019-11-28,596.782
2019-11-29,596.581
2019-12-02,585.507
2019-12-03,583.863
2019-12-04,592.267
2019-12-05,588.493
2019-12-06,587.792
2019-12-09,582.781
2019-12-10,587.401
2019-12-11,588.076
2019-12-12,593.348
2019-12-13,591.623
2019-12-16,596.054
2019-12-17,599.514
2019-12-18,597.329
2019-12-19,596.828
2019-12-20,600.096
2019-12-23,598.896
2019-12-24,599.031
2019-12-25,599.031
2019-12-26,599.49
2019-12-27,600.013
2019-12-30,596.332
2019-12-31,597.476
2020-01-01,597.476
2020-01-02,603.19
2020-01-03,593.905
2020-01-06,589.504
2020-01-07,589.82
2020-01-08,591.486
2020-01-09,596.486
2020-01-10,597.209
2020-01-13,594.525
2020-01-14,595.008
2020-01-15,593.165
2020-01-16,595.769
2020-01-17,597.996
2020-01-20,597.536
2020-01-21,594.076
2020-01-22,588.964
2020-01-23,586.968
2020-01-24,591.151
2020-01-27,576.396
2020-01-28,588.76
2020-01-29,592.62
2020-01-30,581.935
2020-01-31,568.909
2020-02-03,570.017
2020-02-04,579.032
2020-02-05,583.718
2020-02-06,586.358
2020-02-07,582.626
2020-02-10,579.843
2020-02-11,585.771
2020-02-12,591.775
2020-02-13,591.651
2020-02-14,589.41
2020-02-17,595.691
2020-02-18,602.672
2020-02-19,607.452
2020-02-20,600.184
2020-02-21,598.02
2020-02-24,562.636
2020-02-25,559.464
2020-02-26,567.865
2020-02-27,561.032
2020-02-28,541.597
2020-03-02,536.558
2020-03-03,539.074
2020-03-04,538.704
2020-03-05,527.269
2020-03-06,514.328
2020-03-09,469.596
2020-03-10,444.928
2020-03-11,446.258
2020-03-12,367.842
2020-03-13,396.243
2020-03-16,371.886
2020-03-17,374.04
2020-03-18,362.664
2020-03-19,369.114
2020-03-20,368.813
2020-03-23,363.989
2020-03-24,388.802
2020-03-25,394.216
2020-03-26,409.21
2020-03-27,404.074
2020-03-30,401.345
2020-03-31,404.293
2020-04-01,393.305
2020-04-02,399.35
2020-04-03,392.428
2020-04-06,403.109
2020-04-07,413.75
2020-04-08,415.443
2020-04-09,420.72
2020-04-10,420.72
2020-04-13,419.259
2020-04-14,418.579
2020-04-15,396.523
2020-04-16,393.605
2020-04-17,400.249
2020-04-20,401.668
2020-04-21,390.245
2020-04-22,392.793
2020-04-23,399.294
2020-04-24,396.927
2020-04-27,408.279
2020-04-28,412.381
2020-04-29,421.867
2020-04-30,419.173
2020-05-01,421.297
2020-05-04,403.091
2020-05-05,406.84
2020-05-06,398.713
2020-05-07,395.413
2020-05-08,405.77
2020-05-11,403.57
2020-05-12,409.991
2020-05-13,403.444
2020-05-14,393.215
2020-05-15,393.78
2020-05-18,408.172
2020-05-19,398.45
2020-05-20,399.549
2020-05-21,395.398
2020-05-22,396.595
2020-05-25,406.705
2020-05-26,417.958
2020-05-27,420.738
2020-05-28,434.432
2020-05-29,433.689
2020-06-01,441.653
2020-06-02,453.131
2020-06-03,467.452
2020-06-04,475.908
2020-06-05,489.675
2020-06-08,494.524
2020-06-09,487.382
2020-06-10,480.4
2020-06-11,455.249
2020-06-12,453.774
2020-06-15,458.216
2020-06-16,472.765
2020-06-17,469.355
2020-06-18,469.177
2020-06-19,469.057
2020-06-22,467.623
2020-06-23,477.159
2020-06-24,456.859
2020-06-25,458.006
2020-06-26,453.986
2020-06-29,464.732
2020-06-30,459.964
2020-07-01,460.067
2020-07-02,470.013
2020-07-03,466.78
2020-07-06,476.65
2020-07-07,472.312
2020-07-08,470.652
2020-07-09,458.964
2020-07-10,463.827
2020-07-13,473.764
2020-07-14,474.494
2020-07-15,482.776
2020-07-16,487.048
2020-07-17,486.414
2020-07-20,496.333
2020-07-21,498.716
2020-07-22,503.649
2020-07-23,500.568
2020-07-24,494.965
2020-07-27,493.686
2020-07-28,491.483
2020-07-29,490.669
2020-07-30,478.974
2020-07-31,480.385
2020-08-03,481.664
2020-08-04,489.084
2020-08-05,499.101
2020-08-06,492.365
2020-08-07,489.708
2020-08-10,496.585
2020-08-11,509.204
2020-08-12,512.841
2020-08-13,511.061
2020-08-14,506.015
2020-08-17,504.214
2020-08-18,504.034
2020-08-19,509.333
2020-08-20,499.103
2020-08-21,494.66
2020-08-24,508.048
2020-08-25,504.866
2020-08-26,506.312
2020-08-27,503.684
2020-08-28,507.402
2020-08-31,504.239
2020-09-01,502.906
2020-09-02,503.376
2020-09-03,498.291
2020-09-04,494.049
2020-09-07,501.728
2020-09-08,493.177
2020-09-09,501.344
2020-09-10,505.9
2020-09-11,503.002
2020-09-14,503.506
2020-09-15,504.031
2020-09-16,504.95
2020-09-17,501.969
2020-09-18,497.566
2020-09-21,475.408
2020-09-22,475.152
2020-09-23,474.272
2020-09-24,472.823
2020-09-25,468.648
2020-09-28,480.708
2020-09-29,478.89
2020-09-30,478.538
2020-10-01,478.85
2020-10-02,480.85
