Date,NETHERLANDS SMID CAP SMID (Small+Mid Cap)
2010-08-27,762.913
2010-08-30,758.91
2010-08-31,759.737
2010-09-01,787.218
2010-09-02,791.871
2010-09-03,799.41
2010-09-06,803.794
2010-09-07,786.992
2010-09-08,792.737
2010-09-09,800.349
2010-09-10,800.556
2010-09-13,818.334
2010-09-14,832.151
2010-09-15,832.338
2010-09-16,833.756
2010-09-17,838.969
2010-09-20,853.475
2010-09-21,860.081
2010-09-22,868.24
2010-09-23,858.728
2010-09-24,877.09
2010-09-27,876.157
2010-09-28,885.992
2010-09-29,889.62
2010-09-30,890.789
2010-10-01,896.132
2010-10-04,889.13
2010-10-05,911.162
2010-10-06,919.191
2010-10-07,920.387
2010-10-08,919.69
2010-10-11,923.424
2010-10-12,921.429
2010-10-13,948.332
2010-10-14,958.069
2010-10-15,960.386
2010-10-18,959.775
2010-10-19,942.527
2010-10-20,954.32
2010-10-21,959.024
2010-10-22,953.198
2010-10-25,962.622
2010-10-26,953.507
2010-10-27,944.275
2010-10-28,949.959
2010-10-29,942.585
2010-11-01,946.053
2010-11-02,956.382
2010-11-03,954.368
2010-11-04,976.382
2010-11-05,965.46
2010-11-08,955.002
2010-11-09,960.267
2010-11-10,938.401
2010-11-11,929.575
2010-11-12,928.563
2010-11-15,930.183
2010-11-16,912.814
2010-11-17,916.697
2010-11-18,931.452
2010-11-19,939.809
2010-11-22,942.167
2010-11-23,919.124
2010-11-24,925.708
2010-11-25,932.288
2010-11-26,916.94
2010-11-29,890.114
2010-11-30,879.522
2010-12-01,903.156
2010-12-02,922.988
2010-12-03,941.583
2010-12-06,937.459
2010-12-07,946.603
2010-12-08,937.624
2010-12-09,948.139
2010-12-10,950.949
2010-12-13,962.875
2010-12-14,963.407
2010-12-15,959.037
2010-12-16,954.163
2010-12-17,957.892
2010-12-20,960.759
2010-12-21,972.827
2010-12-22,972.945
2010-12-23,968.246
2010-12-24,971.524
2010-12-27,975.327
2010-12-28,977.532
2010-12-29,978.828
2010-12-30,989.797
2010-12-31,998.581
2011-01-03,1003.45
2011-01-04,994.404
2011-01-05,978.981
2011-01-06,967.59
2011-01-07,958.994
2011-01-10,953.341
2011-01-11,967.224
2011-01-12,989.268
2011-01-13,1000.254
2011-01-14,1013.683
2011-01-17,1010.752
2011-01-18,1023.248
2011-01-19,1006.745
2011-01-20,986.267
2011-01-21,1009.697
2011-01-24,1014.868
2011-01-25,1021.059
2011-01-26,1032.12
2011-01-27,1038.007
2011-01-28,1026.308
2011-01-31,1026.463
2011-02-01,1053.336
2011-02-02,1054.575
2011-02-03,1039.112
2011-02-04,1037.306
2011-02-07,1049.963
2011-02-08,1057.24
2011-02-09,1058.908
2011-02-10,1046.864
2011-02-11,1050.349
2011-02-14,1049.353
2011-02-15,1049.532
2011-02-16,1053.671
2011-02-17,1047.319
2011-02-18,1052.843
2011-02-21,1044.564
2011-02-22,1041.386
2011-02-23,1031.58
2011-02-24,1028.744
2011-02-25,1034.829
2011-02-28,1047.81
2011-03-01,1051.541
2011-03-02,1053.279
2011-03-03,1070.149
2011-03-04,1076.07
2011-03-07,1070.292
2011-03-08,1059.651
2011-03-09,1058.638
2011-03-10,1026.524
2011-03-11,1017.959
2011-03-14,1023.29
2011-03-15,1000.643
2011-03-16,985.418
2011-03-17,1008.366
2011-03-18,1022.639
2011-03-21,1043.422
2011-03-22,1042.87
2011-03-23,1047.241
2011-03-24,1063.463
2011-03-25,1064.094
2011-03-28,1064.375
2011-03-29,1065.186
2011-03-30,1082.401
2011-03-31,1084.847
2011-04-01,1092.452
2011-04-04,1101.378
2011-04-05,1097.448
2011-04-06,1104.604
2011-04-07,1089.312
2011-04-08,1099.671
2011-04-11,1103.161
2011-04-12,1087.824
2011-04-13,1088.947
2011-04-14,1075.772
2011-04-15,1074.088
2011-04-18,1040.815
2011-04-19,1052.73
2011-04-20,1093.4
2011-04-21,1099.098
2011-04-22,1099.098
2011-04-25,1098.306
2011-04-26,1103.916
2011-04-27,1108.29
2011-04-28,1127.198
2011-04-29,1128.601
2011-05-02,1137.751
2011-05-03,1129.7
2011-05-04,1121.687
2011-05-05,1098.924
2011-05-06,1098.433
2011-05-09,1080.845
2011-05-10,1099.843
2011-05-11,1094.1
2011-05-12,1083.019
2011-05-13,1079.996
2011-05-16,1080.104
2011-05-17,1059.53
2011-05-18,1066.028
2011-05-19,1070.906
2011-05-20,1061.759
2011-05-23,1029.142
2011-05-24,1035.063
2011-05-25,1034.233
2011-05-26,1033.918
2011-05-27,1052.777
2011-05-30,1056.13
2011-05-31,1073.235
2011-06-01,1068.538
2011-06-02,1057.301
2011-06-03,1064.58
2011-06-06,1062.77
2011-06-07,1061.603
2011-06-08,1039.43
2011-06-09,1040.78
2011-06-10,1016.044
2011-06-13,1014.23
2011-06-14,1030.803
2011-06-15,1008.165
2011-06-16,982.067
2011-06-17,991.278
2011-06-20,982.629
2011-06-21,1003.234
2011-06-22,1001.843
2011-06-23,960.04
2011-06-24,960.857
2011-06-27,967.257
2011-06-28,972.141
2011-06-29,997.568
2011-06-30,1018.496
2011-07-01,1027.714
2011-07-04,1032.51
2011-07-05,1020.896
2011-07-06,1006.022
2011-07-07,1018.78
2011-07-08,998.469
2011-07-11,961.14
2011-07-12,953.229
2011-07-13,966.018
2011-07-14,951.934
2011-07-15,946.503
2011-07-18,920.144
2011-07-19,942.912
2011-07-20,955.941
2011-07-21,983.752
2011-07-22,988.804
2011-07-25,984.719
2011-07-26,992.936
2011-07-27,972.97
2011-07-28,953.698
2011-07-29,952.117
2011-08-01,925.294
2011-08-02,904.52
2011-08-03,884.049
2011-08-04,831.37
2011-08-05,821.506
2011-08-08,777.634
2011-08-09,800.1
2011-08-10,776.64
2011-08-11,801.787
2011-08-12,824.29
2011-08-15,847.599
2011-08-16,827.602
2011-08-17,833.887
2011-08-18,780.401
2011-08-19,776.881
2011-08-22,778.756
2011-08-23,783.456
2011-08-24,798.377
2011-08-25,792.306
2011-08-26,787.573
2011-08-29,813.485
2011-08-30,815.034
2011-08-31,839.382
2011-09-01,833.296
2011-09-02,813.411
2011-09-05,775.496
2011-09-06,763.219
2011-09-07,783.92
2011-09-08,789.173
2011-09-09,751.941
2011-09-12,724.915
2011-09-13,727.594
2011-09-14,739.653
2011-09-15,764.501
2011-09-16,775.789
2011-09-19,748.27
2011-09-20,762.954
2011-09-21,756.104
2011-09-22,708.934
2011-09-23,704.389
2011-09-26,712.485
2011-09-27,756.224
2011-09-28,748.844
2011-09-29,759.529
2011-09-30,735.743
2011-10-03,714.228
2011-10-04,693.314
2011-10-05,710.136
2011-10-06,738.787
2011-10-07,750.427
2011-10-10,774.178
2011-10-11,773.027
2011-10-12,802.148
2011-10-13,790.019
2011-10-14,812.28
2011-10-17,792.915
2011-10-18,790.027
2011-10-19,801.412
2011-10-20,782.684
2011-10-21,814.701
2011-10-24,822.655
2011-10-25,819.162
2011-10-26,813.418
2011-10-27,853.439
2011-10-28,851.462
2011-10-31,822.648
2011-11-01,775.44
2011-11-02,785.352
2011-11-03,800.198
2011-11-04,794.393
2011-11-07,789.29
2011-11-08,789.677
2011-11-09,759.0
2011-11-10,751.801
2011-11-11,778.768
2011-11-14,761.926
2011-11-15,745.78
2011-11-16,746.23
2011-11-17,729.369
2011-11-18,723.931
2011-11-21,694.503
2011-11-22,692.115
2011-11-23,676.22
2011-11-24,675.348
2011-11-25,674.749
2011-11-28,708.826
2011-11-29,714.478
2011-11-30,752.02
2011-12-01,744.903
2011-12-02,754.188
2011-12-05,766.137
2011-12-06,757.044
2011-12-07,757.113
2011-12-08,734.701
2011-12-09,747.764
2011-12-12,718.373
2011-12-13,714.705
2011-12-14,690.683
2011-12-15,700.426
2011-12-16,707.815
2011-12-19,705.782
2011-12-20,734.52
2011-12-21,723.891
2011-12-22,733.011
2011-12-23,738.013
2011-12-26,738.013
2011-12-27,746.058
2011-12-28,732.504
2011-12-29,737.396
2011-12-30,747.43
2012-01-02,759.826
2012-01-03,769.829
2012-01-04,754.014
2012-01-05,737.37
2012-01-06,731.182
2012-01-09,734.668
2012-01-10,748.803
2012-01-11,742.446
2012-01-12,754.966
2012-01-13,744.109
2012-01-16,750.071
2012-01-17,759.507
2012-01-18,766.801
2012-01-19,785.003
2012-01-20,787.6
2012-01-23,802.975
2012-01-24,790.691
2012-01-25,790.163
2012-01-26,812.885
2012-01-27,808.793
2012-01-30,792.472
2012-01-31,798.875
2012-02-01,820.373
2012-02-02,821.313
2012-02-03,829.024
2012-02-06,825.112
2012-02-07,837.757
2012-02-08,840.309
2012-02-09,845.928
2012-02-10,826.687
2012-02-13,829.149
2012-02-14,818.028
2012-02-15,817.327
2012-02-16,818.495
2012-02-17,833.9
2012-02-20,877.217
2012-02-21,867.006
2012-02-22,863.186
2012-02-23,862.409
2012-02-24,876.824
2012-02-27,869.813
2012-02-28,868.914
2012-02-29,867.815
2012-03-01,871.666
2012-03-02,872.637
2012-03-05,870.601
2012-03-06,836.693
2012-03-07,844.808
2012-03-08,867.911
2012-03-09,863.406
2012-03-12,864.607
2012-03-13,872.113
2012-03-14,867.728
2012-03-15,874.293
2012-03-16,884.025
2012-03-19,889.87
2012-03-20,880.174
2012-03-21,875.337
2012-03-22,869.705
2012-03-23,875.853
2012-03-26,894.067
2012-03-27,889.621
2012-03-28,881.771
2012-03-29,871.093
2012-03-30,882.579
2012-04-02,888.555
2012-04-03,885.247
2012-04-04,845.302
2012-04-05,845.823
2012-04-06,845.823
2012-04-09,846.303
2012-04-10,823.845
2012-04-11,829.09
2012-04-12,847.263
2012-04-13,829.953
2012-04-16,828.535
2012-04-17,851.187
2012-04-18,839.542
2012-04-19,837.843
2012-04-20,845.548
2012-04-23,815.583
2012-04-24,834.211
2012-04-25,843.716
2012-04-26,844.896
2012-04-27,855.104
2012-04-30,848.845
2012-05-01,848.18
2012-05-02,843.616
2012-05-03,845.282
2012-05-04,822.626
2012-05-07,827.564
2012-05-08,809.309
2012-05-09,797.484
2012-05-10,806.893
2012-05-11,811.314
2012-05-14,783.347
2012-05-15,772.887
2012-05-16,769.453
2012-05-17,754.333
2012-05-18,747.267
2012-05-21,756.156
2012-05-22,772.097
2012-05-23,739.823
2012-05-24,746.362
2012-05-25,742.507
2012-05-28,748.168
2012-05-29,756.431
2012-05-30,735.926
2012-05-31,727.464
2012-06-01,709.279
2012-06-04,713.177
2012-06-05,715.472
2012-06-06,737.219
2012-06-07,746.78
2012-06-08,740.877
2012-06-11,739.31
2012-06-12,730.285
2012-06-13,725.233
2012-06-14,729.308
2012-06-15,745.943
2012-06-18,744.866
2012-06-19,765.27
2012-06-20,773.283
2012-06-21,761.984
2012-06-22,750.104
2012-06-25,734.01
2012-06-26,729.82
2012-06-27,739.761
2012-06-28,736.297
2012-06-29,775.359
2012-07-02,781.583
2012-07-03,797.418
2012-07-04,791.419
2012-07-05,778.682
2012-07-06,763.992
2012-07-09,761.025
2012-07-10,763.202
2012-07-11,757.612
2012-07-12,747.618
2012-07-13,760.568
2012-07-16,761.888
2012-07-17,760.901
2012-07-18,766.253
2012-07-19,772.462
2012-07-20,759.674
2012-07-23,731.562
2012-07-24,729.149
2012-07-25,737.077
2012-07-26,765.565
2012-07-27,774.812
2012-07-30,768.38
2012-07-31,769.679
2012-08-01,771.04
2012-08-02,745.372
2012-08-03,774.007
2012-08-06,780.455
2012-08-07,782.963
2012-08-08,776.337
2012-08-09,776.209
2012-08-10,771.324
2012-08-13,767.93
2012-08-14,769.768
2012-08-15,770.308
2012-08-16,784.05
2012-08-17,786.851
2012-08-20,786.138
2012-08-21,799.511
2012-08-22,790.405
2012-08-23,794.009
2012-08-24,787.419
2012-08-27,790.236
2012-08-28,788.719
2012-08-29,790.777
2012-08-30,782.284
2012-08-31,795.684
2012-09-03,799.472
2012-09-04,794.595
2012-09-05,798.627
2012-09-06,813.651
2012-09-07,828.849
2012-09-10,827.334
2012-09-11,835.023
2012-09-12,844.802
2012-09-13,841.811
2012-09-14,863.962
2012-09-17,862.915
2012-09-18,852.757
2012-09-19,855.695
2012-09-20,847.579
2012-09-21,848.702
2012-09-24,839.246
2012-09-25,848.905
2012-09-26,830.384
2012-09-27,833.382
2012-09-28,826.194
2012-10-01,837.533
2012-10-02,837.732
2012-10-03,834.495
2012-10-04,843.923
2012-10-05,855.537
2012-10-08,843.331
2012-10-09,834.532
2012-10-10,830.601
2012-10-11,836.488
2012-10-12,835.66
2012-10-15,838.325
2012-10-16,850.989
2012-10-17,863.185
2012-10-18,864.882
2012-10-19,860.451
2012-10-22,857.296
2012-10-23,834.055
2012-10-24,840.1
2012-10-25,840.984
2012-10-26,834.019
2012-10-29,831.656
2012-10-30,842.229
2012-10-31,841.361
2012-11-01,849.055
2012-11-02,845.312
2012-11-05,833.441
2012-11-06,838.683
2012-11-07,827.735
2012-11-08,819.356
2012-11-09,817.96
2012-11-12,817.048
2012-11-13,819.542
2012-11-14,816.995
2012-11-15,806.223
2012-11-16,790.003
2012-11-19,796.687
2012-11-20,797.255
2012-11-21,802.116
2012-11-22,813.891
2012-11-23,825.46
2012-11-26,825.602
2012-11-27,829.938
2012-11-28,831.298
2012-11-29,848.631
2012-11-30,847.505
2012-12-03,853.822
2012-12-04,853.869
2012-12-05,857.044
2012-12-06,858.962
2012-12-07,855.107
2012-12-10,852.046
2012-12-11,859.129
2012-12-12,861.195
2012-12-13,864.305
2012-12-14,864.812
2012-12-17,868.349
2012-12-18,877.647
2012-12-19,887.952
2012-12-20,895.148
2012-12-21,885.925
2012-12-24,889.055
2012-12-25,889.055
2012-12-26,890.851
2012-12-27,889.864
2012-12-28,885.386
2012-12-31,885.762
2013-01-01,885.762
2013-01-02,906.499
2013-01-03,896.235
2013-01-04,895.169
2013-01-07,896.09
2013-01-08,892.426
2013-01-09,895.121
2013-01-10,909.746
2013-01-11,915.443
2013-01-14,890.974
2013-01-15,891.259
2013-01-16,888.944
2013-01-17,897.526
2013-01-18,894.11
2013-01-21,898.376
2013-01-22,898.078
2013-01-23,899.228
2013-01-24,905.997
2013-01-25,917.1
2013-01-28,918.293
2013-01-29,918.072
2013-01-30,919.97
2013-01-31,915.706
2013-02-01,935.9
2013-02-04,902.883
2013-02-05,896.186
2013-02-06,893.139
2013-02-07,883.462
2013-02-08,887.31
2013-02-11,883.055
2013-02-12,891.379
2013-02-13,897.287
2013-02-14,887.46
2013-02-15,887.107
2013-02-18,887.167
2013-02-19,899.713
2013-02-20,897.199
2013-02-21,870.78
2013-02-22,876.853
2013-02-25,882.138
2013-02-26,865.986
2013-02-27,872.858
2013-02-28,877.865
2013-03-01,864.885
2013-03-04,868.137
2013-03-05,883.483
2013-03-06,882.778
2013-03-07,888.247
2013-03-08,892.356
2013-03-11,895.21
2013-03-12,904.092
2013-03-13,896.913
2013-03-14,901.645
2013-03-15,907.428
2013-03-18,900.958
2013-03-19,890.485
2013-03-20,900.614
2013-03-21,897.824
2013-03-22,898.511
2013-03-25,885.803
2013-03-26,889.32
2013-03-27,872.837
2013-03-28,902.444
2013-03-29,902.444
2013-04-01,902.859
2013-04-02,908.877
2013-04-03,908.198
2013-04-04,905.079
2013-04-05,903.588
2013-04-08,905.013
2013-04-09,910.021
2013-04-10,922.737
2013-04-11,935.139
2013-04-12,928.342
2013-04-15,921.04
2013-04-16,921.741
2013-04-17,904.862
2013-04-18,906.874
2013-04-19,908.219
2013-04-22,903.921
2013-04-23,918.62
2013-04-24,923.369
2013-04-25,934.32
2013-04-26,929.258
2013-04-29,934.434
2013-04-30,936.462
2013-05-01,937.092
2013-05-02,930.864
2013-05-03,940.751
2013-05-06,938.966
2013-05-07,942.919
2013-05-08,951.306
2013-05-09,950.84
2013-05-10,947.736
2013-05-13,949.258
2013-05-14,953.616
2013-05-15,947.47
2013-05-16,950.279
2013-05-17,944.946
2013-05-20,952.932
2013-05-21,957.292
2013-05-22,959.031
2013-05-23,944.254
2013-05-24,944.453
2013-05-27,950.889
2013-05-28,959.243
2013-05-29,959.273
2013-05-30,966.867
2013-05-31,954.461
2013-06-03,953.188
2013-06-04,959.413
2013-06-05,950.014
2013-06-06,955.02
2013-06-07,967.602
2013-06-10,965.688
2013-06-11,968.235
2013-06-12,971.881
2013-06-13,969.55
2013-06-14,972.342
2013-06-17,981.379
2013-06-18,987.413
2013-06-19,986.38
2013-06-20,948.324
2013-06-21,934.063
2013-06-24,913.716
2013-06-25,919.329
2013-06-26,926.883
2013-06-27,942.291
2013-06-28,943.714
2013-07-01,954.709
2013-07-02,958.083
2013-07-03,956.174
2013-07-04,960.298
2013-07-05,950.34
2013-07-08,963.719
2013-07-09,964.013
2013-07-10,972.009
2013-07-11,988.771
2013-07-12,988.65
2013-07-15,994.109
2013-07-16,998.006
2013-07-17,997.981
2013-07-18,1005.797
2013-07-19,1008.498
2013-07-22,1014.976
2013-07-23,1015.472
2013-07-24,1024.647
2013-07-25,1029.47
2013-07-26,1029.554
2013-07-29,1031.531
2013-07-30,1036.35
2013-07-31,1039.561
2013-08-01,1053.949
2013-08-02,1052.014
2013-08-05,1047.77
2013-08-06,1052.928
2013-08-07,1046.324
2013-08-08,1062.998
2013-08-09,1076.811
2013-08-12,1072.837
2013-08-13,1073.415
2013-08-14,1080.347
2013-08-15,1072.494
2013-08-16,1079.563
2013-08-19,1083.328
2013-08-20,1080.152
2013-08-21,1078.011
2013-08-22,1080.799
2013-08-23,1088.398
2013-08-26,1082.753
2013-08-27,1065.904
2013-08-28,1058.48
2013-08-29,1058.115
2013-08-30,1050.487
2013-09-02,1062.028
2013-09-03,1059.052
2013-09-04,1063.796
2013-09-05,1061.739
2013-09-06,1066.733
2013-09-09,1071.877
2013-09-10,1087.801
2013-09-11,1088.669
2013-09-12,1090.348
2013-09-13,1092.316
2013-09-16,1108.345
2013-09-17,1111.033
2013-09-18,1110.479
2013-09-19,1127.18
2013-09-20,1127.901
2013-09-23,1119.611
2013-09-24,1123.717
2013-09-25,1121.278
2013-09-26,1110.238
2013-09-27,1118.567
2013-09-30,1112.024
2013-10-01,1121.71
2013-10-02,1124.926
2013-10-03,1121.639
2013-10-04,1123.359
2013-10-07,1115.139
2013-10-08,1114.89
2013-10-09,1096.44
2013-10-10,1108.26
2013-10-11,1114.857
2013-10-14,1117.902
2013-10-15,1122.885
2013-10-16,1127.534
2013-10-17,1129.063
2013-10-18,1140.687
2013-10-21,1144.73
2013-10-22,1158.851
2013-10-23,1163.567
2013-10-24,1165.921
2013-10-25,1166.528
2013-10-28,1167.396
2013-10-29,1165.38
2013-10-30,1164.709
2013-10-31,1158.068
2013-11-01,1147.792
2013-11-04,1155.278
2013-11-05,1155.686
2013-11-06,1171.377
2013-11-07,1153.445
2013-11-08,1153.991
2013-11-11,1165.872
2013-11-12,1167.321
2013-11-13,1157.674
2013-11-14,1172.524
2013-11-15,1175.729
2013-11-18,1178.413
2013-11-19,1177.102
2013-11-20,1165.498
2013-11-21,1164.264
2013-11-22,1168.562
2013-11-25,1170.567
2013-11-26,1169.919
2013-11-27,1175.341
2013-11-28,1181.526
2013-11-29,1182.284
2013-12-02,1175.167
2013-12-03,1158.547
2013-12-04,1144.937
2013-12-05,1146.561
2013-12-06,1153.197
2013-12-09,1153.593
2013-12-10,1154.419
2013-12-11,1149.665
2013-12-12,1136.28
2013-12-13,1134.638
2013-12-16,1144.171
2013-12-17,1139.578
2013-12-18,1149.846
2013-12-19,1152.702
2013-12-20,1162.088
2013-12-23,1174.815
2013-12-24,1177.852
2013-12-25,1177.852
2013-12-26,1180.028
2013-12-27,1191.71
2013-12-30,1197.68
2013-12-31,1197.738
2014-01-01,1197.738
2014-01-02,1184.678
2014-01-03,1190.446
2014-01-06,1195.585
2014-01-07,1197.587
2014-01-08,1205.182
2014-01-09,1204.196
2014-01-10,1216.787
2014-01-13,1215.16
2014-01-14,1230.514
2014-01-15,1229.004
2014-01-16,1228.343
2014-01-17,1226.699
2014-01-20,1225.807
2014-01-21,1208.203
2014-01-22,1211.49
2014-01-23,1219.196
2014-01-24,1190.522
2014-01-27,1181.783
2014-01-28,1186.515
2014-01-29,1184.856
2014-01-30,1180.082
2014-01-31,1169.576
2014-02-03,1160.68
2014-02-04,1153.182
2014-02-05,1158.137
2014-02-06,1177.718
2014-02-07,1173.989
2014-02-10,1175.795
2014-02-11,1186.713
2014-02-12,1179.275
2014-02-13,1189.965
2014-02-14,1192.691
2014-02-17,1199.507
2014-02-18,1204.929
2014-02-19,1201.311
2014-02-20,1185.92
2014-02-21,1198.192
2014-02-24,1198.295
2014-02-25,1198.441
2014-02-26,1185.16
2014-02-27,1186.188
2014-02-28,1203.911
2014-03-03,1175.555
2014-03-04,1196.667
2014-03-05,1199.221
2014-03-06,1218.215
2014-03-07,1209.862
2014-03-10,1202.462
2014-03-11,1205.954
2014-03-12,1200.029
2014-03-13,1191.164
2014-03-14,1178.201
2014-03-17,1191.256
2014-03-18,1197.933
2014-03-19,1195.212
2014-03-20,1181.421
2014-03-21,1180.08
2014-03-24,1169.396
2014-03-25,1181.893
2014-03-26,1191.072
2014-03-27,1187.491
2014-03-28,1197.807
2014-03-31,1204.366
2014-04-01,1214.179
2014-04-02,1216.105
2014-04-03,1204.593
2014-04-04,1203.075
2014-04-07,1200.297
2014-04-08,1192.781
2014-04-09,1200.92
2014-04-10,1199.331
2014-04-11,1181.184
2014-04-14,1164.053
2014-04-15,1156.743
2014-04-16,1168.107
2014-04-17,1181.701
2014-04-18,1181.701
2014-04-21,1179.037
2014-04-22,1193.424
2014-04-23,1192.877
2014-04-24,1191.993
2014-04-25,1179.614
2014-04-28,1179.679
2014-04-29,1189.928
2014-04-30,1194.893
2014-05-01,1194.893
2014-05-02,1196.585
2014-05-05,1192.796
2014-05-06,1197.977
2014-05-07,1193.263
2014-05-08,1192.529
2014-05-09,1185.245
2014-05-12,1199.266
2014-05-13,1198.036
2014-05-14,1197.251
2014-05-15,1183.077
2014-05-16,1178.757
2014-05-19,1188.933
2014-05-20,1189.752
2014-05-21,1187.783
2014-05-22,1190.854
2014-05-23,1197.212
2014-05-26,1206.17
2014-05-27,1206.746
2014-05-28,1206.478
2014-05-29,1210.694
2014-05-30,1214.539
2014-06-02,1212.459
2014-06-03,1209.781
2014-06-04,1211.132
2014-06-05,1213.54
2014-06-06,1228.082
2014-06-09,1228.295
2014-06-10,1225.305
2014-06-11,1212.437
2014-06-12,1216.312
2014-06-13,1211.271
2014-06-16,1208.877
2014-06-17,1212.233
2014-06-18,1211.235
2014-06-19,1218.402
2014-06-20,1210.016
2014-06-23,1204.441
2014-06-24,1204.811
2014-06-25,1197.9
2014-06-26,1190.837
2014-06-27,1193.171
2014-06-30,1202.865
2014-07-01,1204.082
2014-07-02,1199.619
2014-07-03,1201.657
2014-07-04,1196.347
2014-07-07,1180.439
2014-07-08,1164.096
2014-07-09,1168.48
2014-07-10,1136.408
2014-07-11,1133.36
2014-07-14,1144.122
2014-07-15,1134.472
2014-07-16,1146.644
2014-07-17,1135.658
2014-07-18,1134.13
2014-07-21,1133.994
2014-07-22,1134.384
2014-07-23,1136.737
2014-07-24,1146.252
2014-07-25,1129.565
2014-07-28,1122.313
2014-07-29,1126.19
2014-07-30,1122.317
2014-07-31,1113.109
2014-08-01,1104.448
2014-08-04,1095.017
2014-08-05,1095.158
2014-08-06,1085.702
2014-08-07,1079.248
2014-08-08,1076.485
2014-08-11,1095.955
2014-08-12,1087.492
2014-08-13,1089.745
2014-08-14,1093.523
2014-08-15,1092.621
2014-08-18,1102.849
2014-08-19,1110.59
2014-08-20,1112.107
2014-08-21,1118.732
2014-08-22,1113.941
2014-08-25,1119.497
2014-08-26,1128.288
2014-08-27,1132.156
2014-08-28,1124.244
2014-08-29,1124.407
2014-09-01,1121.464
2014-09-02,1120.654
2014-09-03,1126.864
2014-09-04,1116.414
2014-09-05,1114.84
2014-09-08,1114.22
2014-09-09,1108.509
2014-09-10,1104.204
2014-09-11,1104.824
2014-09-12,1107.23
2014-09-15,1101.217
2014-09-16,1097.04
2014-09-17,1100.753
2014-09-18,1105.442
2014-09-19,1101.26
2014-09-22,1095.665
2014-09-23,1084.527
2014-09-24,1075.799
2014-09-25,1068.479
2014-09-26,1063.287
2014-09-29,1067.356
2014-09-30,1065.378
2014-10-01,1049.875
2014-10-02,1035.901
2014-10-03,1035.875
2014-10-06,1045.251
2014-10-07,1035.951
2014-10-08,1029.704
2014-10-09,1027.169
2014-10-10,1002.994
2014-10-13,981.459
2014-10-14,974.011
2014-10-15,952.554
2014-10-16,949.681
2014-10-17,957.052
2014-10-20,964.567
2014-10-21,983.326
2014-10-22,990.048
2014-10-23,985.518
2014-10-24,986.349
2014-10-27,987.523
2014-10-28,1002.571
2014-10-29,1002.9
2014-10-30,1003.362
2014-10-31,1007.517
2014-11-03,1001.788
2014-11-04,999.785
2014-11-05,1002.924
2014-11-06,1006.049
2014-11-07,1004.039
2014-11-10,1026.757
2014-11-11,1026.455
2014-11-12,1027.994
2014-11-13,1027.132
2014-11-14,1032.624
2014-11-17,1035.585
2014-11-18,1045.579
2014-11-19,1046.933
2014-11-20,1048.576
2014-11-21,1046.577
2014-11-24,1046.288
2014-11-25,1059.219
2014-11-26,1069.015
2014-11-27,1072.472
2014-11-28,1071.391
2014-12-01,1073.923
2014-12-02,1074.196
2014-12-03,1069.765
2014-12-04,1072.585
2014-12-05,1071.951
2014-12-08,1066.813
2014-12-09,1062.682
2014-12-10,1059.104
2014-12-11,1055.134
2014-12-12,1043.864
2014-12-15,1023.535
2014-12-16,1044.705
2014-12-17,1029.115
2014-12-18,1045.619
2014-12-19,1047.572
2014-12-22,1058.245
2014-12-23,1059.743
2014-12-24,1061.997
2014-12-25,1061.997
2014-12-26,1060.342
2014-12-29,1059.713
2014-12-30,1052.477
2014-12-31,1053.949
2015-01-01,1053.949
2015-01-02,1042.239
2015-01-05,1013.736
2015-01-06,1005.262
2015-01-07,993.749
2015-01-08,1009.834
2015-01-09,1009.432
2015-01-12,1012.07
2015-01-13,1017.067
2015-01-14,1010.476
2015-01-15,993.482
2015-01-16,996.079
2015-01-19,1016.445
2015-01-20,1015.369
2015-01-21,1019.316
2015-01-22,1012.067
2015-01-23,1010.634
2015-01-26,1022.136
2015-01-27,1026.602
2015-01-28,1024.011
2015-01-29,1028.229
2015-01-30,1027.391
2015-02-02,1029.906
2015-02-03,1050.052
2015-02-04,1051.263
2015-02-05,1058.966
2015-02-06,1051.177
2015-02-09,1041.363
2015-02-10,1049.4
2015-02-11,1057.927
2015-02-12,1070.691
2015-02-13,1078.46
2015-02-16,1080.011
2015-02-17,1074.246
2015-02-18,1080.884
2015-02-19,1096.917
2015-02-20,1094.465
2015-02-23,1101.677
2015-02-24,1104.695
2015-02-25,1110.801
2015-02-26,1101.309
2015-02-27,1103.401
2015-03-02,1106.655
2015-03-03,1099.799
2015-03-04,1089.662
2015-03-05,1095.833
2015-03-06,1085.878
2015-03-09,1089.52
2015-03-10,1069.252
2015-03-11,1072.57
2015-03-12,1083.426
2015-03-13,1074.295
2015-03-16,1087.691
2015-03-17,1081.031
2015-03-18,1090.456
2015-03-19,1090.612
2015-03-20,1117.568
2015-03-23,1130.415
2015-03-24,1135.908
2015-03-25,1133.433
2015-03-26,1119.745
2015-03-27,1115.947
2015-03-30,1129.303
2015-03-31,1107.292
2015-04-01,1116.004
2015-04-02,1135.038
2015-04-03,1135.038
2015-04-06,1150.787
2015-04-07,1160.63
2015-04-08,1147.95
2015-04-09,1147.312
2015-04-10,1153.902
2015-04-13,1154.561
2015-04-14,1163.189
2015-04-15,1154.664
2015-04-16,1150.349
2015-04-17,1135.12
2015-04-20,1144.859
2015-04-21,1152.054
2015-04-22,1144.047
2015-04-23,1145.292
2015-04-24,1160.676
2015-04-27,1170.792
2015-04-28,1166.191
