Date,AUSTRALIA IMI IMI (Large+Mid+Small Cap)
2015-02-23,1177.847
2015-02-24,1184.957
2015-02-25,1202.857
2015-02-26,1186.869
2015-02-27,1191.276
2015-03-02,1190.938
2015-03-03,1193.646
2015-03-04,1186.546
2015-03-05,1180.371
2015-03-06,1173.085
2015-03-09,1155.463
2015-03-10,1143.887
2015-03-11,1131.227
2015-03-12,1160.595
2015-03-13,1142.646
2015-03-16,1144.004
2015-03-17,1145.897
2015-03-18,1152.351
2015-03-19,1168.693
2015-03-20,1195.765
2015-03-23,1205.24
2015-03-24,1211.411
2015-03-25,1210.752
2015-03-26,1187.85
2015-03-27,1183.592
2015-03-30,1151.885
2015-03-31,1160.873
2015-04-01,1151.384
2015-04-02,1152.603
2015-04-03,1152.603
2015-04-06,1165.837
2015-04-07,1169.447
2015-04-08,1183.428
2015-04-09,1177.682
2015-04-10,1182.488
2015-04-13,1162.401
2015-04-14,1171.788
2015-04-15,1160.148
2015-04-16,1191.649
2015-04-17,1177.562
2015-04-20,1161.744
2015-04-21,1171.832
2015-04-22,1167.117
2015-04-23,1169.549
2015-04-24,1196.725
2015-04-27,1213.059
2015-04-28,1227.558
2015-04-29,1212.377
2015-04-30,1177.007
2015-05-01,1174.133
2015-05-04,1177.572
2015-05-05,1191.204
2015-05-06,1175.677
2015-05-07,1151.572
2015-05-08,1148.934
2015-05-11,1149.248
2015-05-12,1168.367
2015-05-13,1197.081
2015-05-14,1191.944
2015-05-15,1197.975
2015-05-18,1175.499
2015-05-19,1152.481
2015-05-20,1146.308
2015-05-21,1156.985
2015-05-22,1149.705
2015-05-25,1161.025
2015-05-26,1159.511
2015-05-27,1145.92
2015-05-28,1132.729
2015-05-29,1147.524
2015-06-01,1132.993
2015-06-02,1132.547
2015-06-03,1130.1
2015-06-04,1095.987
2015-06-05,1087.4
2015-06-08,1088.184
2015-06-09,1088.739
2015-06-10,1101.734
2015-06-11,1112.65
2015-06-12,1113.096
2015-06-15,1115.995
2015-06-16,1113.845
2015-06-17,1113.067
2015-06-18,1121.812
2015-06-19,1126.508
2015-06-22,1129.186
2015-06-23,1139.43
2015-06-24,1134.114
2015-06-25,1130.867
2015-06-26,1101.029
2015-06-29,1077.736
2015-06-30,1089.434
2015-07-01,1097.848
2015-07-02,1110.354
2015-07-03,1081.558
2015-07-06,1070.443
2015-07-07,1075.867
2015-07-08,1055.777
2015-07-09,1054.459
2015-07-10,1057.262
2015-07-13,1048.357
2015-07-14,1077.607
2015-07-15,1082.173
2015-07-16,1091.083
2015-07-17,1085.945
2015-07-20,1087.894
2015-07-21,1101.229
2015-07-22,1074.668
2015-07-23,1068.317
2015-07-24,1049.902
2015-07-27,1057.08
2015-07-28,1057.003
2015-07-29,1065.383
2015-07-30,1069.349
2015-07-31,1084.762
2015-08-03,1071.233
2015-08-04,1095.643
2015-08-05,1080.566
2015-08-06,1068.328
2015-08-07,1048.988
2015-08-10,1055.164
2015-08-11,1034.652
2015-08-12,1028.039
2015-08-13,1028.666
2015-08-14,1025.143
2015-08-17,1028.169
2015-08-18,1011.854
2015-08-19,1025.557
2015-08-20,1010.253
2015-08-21,995.437
2015-08-24,936.274
2015-08-25,962.234
2015-08-26,960.16
2015-08-27,977.119
2015-08-28,984.89
2015-08-31,965.879
2015-09-01,938.195
2015-09-02,935.494
2015-09-03,924.674
2015-09-04,915.189
2015-09-07,912.86
2015-09-08,937.674
2015-09-09,964.458
2015-09-10,945.294
2015-09-11,940.998
2015-09-14,957.883
2015-09-15,935.202
2015-09-16,964.036
2015-09-17,967.449
2015-09-18,982.433
2015-09-21,950.645
2015-09-22,946.308
2015-09-23,920.53
2015-09-24,930.741
2015-09-25,928.561
2015-09-28,939.154
2015-09-29,905.344
2015-09-30,926.186
2015-10-01,946.662
2015-10-02,933.108
2015-10-05,957.932
2015-10-06,968.898
2015-10-07,986.633
2015-10-08,987.528
2015-10-09,1019.922
2015-10-12,1015.981
2015-10-13,999.843
2015-10-14,993.706
2015-10-15,1008.019
2015-10-16,1008.222
2015-10-19,1007.841
2015-10-20,1001.172
2015-10-21,996.996
2015-10-22,1000.867
2015-10-23,1018.455
2015-10-26,1022.853
2015-10-27,1018.427
2015-10-28,1002.771
2015-10-29,980.996
2015-10-30,983.452
2015-11-02,971.328
2015-11-03,988.247
2015-11-04,987.368
2015-11-05,978.373
2015-11-06,970.238
2015-11-09,954.264
2015-11-10,947.005
2015-11-11,957.346
2015-11-12,965.299
2015-11-13,952.334
2015-11-16,938.652
2015-11-17,964.532
2015-11-18,961.887
2015-11-19,999.8
2015-11-20,1007.589
2015-11-23,1005.291
2015-11-24,1000.379
2015-11-25,994.885
2015-11-26,997.209
2015-11-27,990.704
2015-11-30,991.102
2015-12-01,1018.545
2015-12-02,1018.667
2015-12-03,1009.137
2015-12-04,1003.467
2015-12-07,993.705
2015-12-08,976.488
2015-12-09,971.258
2015-12-10,972.79
2015-12-11,959.509
2015-12-14,944.007
2015-12-15,930.664
2015-12-16,956.533
2015-12-17,959.476
2015-12-18,969.104
2015-12-21,970.975
2015-12-22,978.69
2015-12-23,982.853
2015-12-24,1002.211
2015-12-25,1002.211
2015-12-28,1000.971
2015-12-29,1018.024
2015-12-30,1027.917
2015-12-31,1020.774
2016-01-01,1020.774
2016-01-04,1000.855
2016-01-05,980.238
2016-01-06,958.792
2016-01-07,931.363
2016-01-08,922.072
2016-01-11,912.836
2016-01-12,909.524
2016-01-13,923.142
2016-01-14,903.975
2016-01-15,890.25
2016-01-18,882.947
2016-01-19,896.72
2016-01-20,875.086
2016-01-21,891.82
2016-01-22,911.838
2016-01-25,921.855
2016-01-26,925.756
2016-01-27,920.011
2016-01-28,931.615
2016-01-29,935.527
2016-02-01,944.326
2016-02-02,929.883
2016-02-03,917.026
2016-02-04,951.213
2016-02-05,931.691
2016-02-08,929.974
2016-02-09,902.821
2016-02-10,894.436
2016-02-11,901.717
2016-02-12,891.534
2016-02-15,915.427
2016-02-16,924.631
2016-02-17,929.822
2016-02-18,948.743
2016-02-19,934.507
2016-02-22,963.27
2016-02-23,958.333
2016-02-24,932.295
2016-02-25,936.553
2016-02-26,931.209
2016-02-29,930.12
2016-03-01,942.514
2016-03-02,977.357
2016-03-03,1004.602
2016-03-04,1011.775
2016-03-07,1030.798
2016-03-08,1020.619
2016-03-09,1039.52
2016-03-10,1031.078
2016-03-11,1048.765
2016-03-14,1046.61
2016-03-15,1023.823
2016-03-16,1021.755
2016-03-17,1060.305
2016-03-18,1061.377
2016-03-21,1054.717
2016-03-22,1058.526
2016-03-23,1040.895
2016-03-24,1026.076
2016-03-25,1026.076
2016-03-28,1030.923
2016-03-29,1016.377
2016-03-30,1034.841
2016-03-31,1049.244
2016-04-01,1024.421
2016-04-04,1019.709
2016-04-05,994.538
2016-04-06,1002.489
2016-04-07,1000.839
2016-04-08,1002.322
2016-04-11,1005.959
2016-04-12,1018.935
2016-04-13,1037.23
2016-04-14,1060.089
2016-04-15,1067.494
2016-04-18,1068.874
2016-04-19,1089.192
2016-04-20,1094.705
2016-04-21,1101.898
2016-04-22,1088.014
2016-04-25,1088.154
2016-04-26,1086.755
2016-04-27,1056.865
2016-04-28,1071.561
2016-04-29,1078.325
2016-05-02,1074.48
2016-05-03,1079.351
2016-05-04,1057.247
2016-05-05,1059.207
2016-05-06,1045.01
2016-05-09,1047.836
2016-05-10,1058.697
2016-05-11,1066.841
2016-05-12,1060.347
2016-05-13,1044.293
2016-05-16,1054.396
2016-05-17,1069.803
2016-05-18,1052.681
2016-05-19,1035.742
2016-05-20,1044.322
2016-05-23,1035.366
2016-05-24,1028.218
2016-05-25,1043.252
2016-05-26,1051.129
2016-05-27,1050.65
2016-05-30,1049.912
2016-05-31,1053.463
2016-06-01,1043.239
2016-06-02,1031.476
2016-06-03,1053.433
2016-06-06,1069.173
2016-06-07,1082.835
2016-06-08,1085.755
2016-06-09,1079.733
2016-06-10,1064.55
2016-06-13,1064.406
2016-06-14,1035.979
2016-06-15,1032.917
2016-06-16,1017.086
2016-06-17,1031.227
2016-06-20,1061.779
2016-06-21,1064.246
2016-06-22,1068.559
2016-06-23,1083.011
2016-06-24,1035.942
2016-06-27,1020.539
2016-06-28,1015.99
2016-06-29,1035.897
2016-06-30,1055.928
2016-07-01,1063.797
2016-07-04,1079.961
2016-07-05,1058.669
2016-07-06,1055.385
2016-07-07,1062.238
2016-07-08,1070.148
2016-07-11,1090.778
2016-07-12,1105.79
2016-07-13,1114.398
2016-07-14,1119.875
2016-07-15,1116.329
2016-07-18,1122.041
2016-07-19,1106.539
2016-07-20,1113.26
2016-07-21,1120.427
2016-07-22,1109.495
2016-07-25,1118.579
2016-07-26,1128.154
2016-07-27,1121.666
2016-07-28,1131.864
2016-07-29,1145.655
2016-08-01,1144.593
2016-08-02,1142.549
2016-08-03,1122.068
2016-08-04,1131.068
2016-08-05,1133.604
2016-08-08,1150.657
2016-08-09,1156.916
2016-08-10,1161.417
2016-08-11,1153.75
2016-08-12,1156.564
2016-08-15,1156.661
2016-08-16,1154.518
2016-08-17,1151.492
2016-08-18,1152.209
2016-08-19,1147.659
2016-08-22,1147.048
2016-08-23,1157.363
2016-08-24,1155.23
2016-08-25,1151.628
2016-08-26,1152.441
2016-08-29,1130.118
2016-08-30,1124.788
2016-08-31,1116.203
2016-09-01,1117.777
2016-09-02,1110.245
2016-09-05,1127.393
2016-09-06,1138.222
2016-09-07,1140.907
2016-09-08,1134.914
2016-09-09,1108.381
2016-09-12,1076.411
2016-09-13,1070.686
2016-09-14,1071.454
2016-09-15,1079.147
2016-09-16,1088.101
2016-09-19,1098.771
2016-09-20,1100.817
2016-09-21,1110.714
2016-09-22,1129.405
2016-09-23,1138.013
2016-09-26,1139.84
2016-09-27,1137.618
2016-09-28,1138.379
2016-09-29,1153.532
2016-09-30,1143.609
2016-10-03,1154.033
2016-10-04,1153.828
2016-10-05,1139.954
2016-10-06,1142.569
2016-10-07,1141.965
2016-10-10,1148.82
2016-10-11,1139.432
2016-10-12,1141.728
2016-10-13,1130.087
2016-10-14,1140.745
2016-10-17,1130.324
2016-10-18,1141.668
2016-10-19,1150.98
2016-10-20,1143.642
2016-10-21,1136.434
2016-10-24,1132.228
2016-10-25,1143.847
2016-10-26,1131.623
2016-10-27,1107.647
2016-10-28,1103.488
2016-10-31,1114.755
2016-11-01,1116.583
2016-11-02,1104.704
2016-11-03,1106.016
2016-11-04,1096.281
2016-11-07,1114.951
2016-11-08,1120.861
2016-11-09,1090.234
2016-11-10,1115.896
2016-11-11,1120.622
2016-11-14,1117.81
2016-11-15,1116.518
2016-11-16,1105.673
2016-11-17,1107.73
2016-11-18,1092.615
2016-11-21,1094.371
2016-11-22,1109.135
2016-11-23,1124.881
2016-11-24,1127.935
2016-11-25,1136.126
2016-11-28,1135.011
2016-11-29,1130.767
2016-11-30,1114.995
2016-12-01,1130.37
2016-12-02,1125.42
2016-12-05,1120.121
2016-12-06,1123.649
2016-12-07,1137.723
2016-12-08,1144.656
2016-12-09,1150.394
2016-12-12,1158.821
2016-12-13,1154.743
2016-12-14,1166.858
2016-12-15,1131.362
2016-12-16,1119.308
2016-12-19,1121.21
2016-12-20,1124.91
2016-12-21,1131.153
2016-12-22,1133.282
2016-12-23,1122.179
2016-12-26,1122.179
2016-12-27,1124.369
2016-12-28,1133.702
2016-12-29,1144.1
2016-12-30,1141.961
2017-01-02,1141.961
2017-01-03,1152.22
2017-01-04,1162.468
2017-01-05,1176.335
2017-01-06,1172.558
2017-01-09,1187.659
2017-01-10,1183.991
2017-01-11,1184.148
2017-01-12,1203.476
2017-01-13,1192.791
2017-01-16,1195.87
2017-01-17,1196.075
2017-01-18,1195.491
2017-01-19,1195.729
2017-01-20,1187.725
2017-01-23,1183.411
2017-01-24,1192.761
2017-01-25,1192.474
2017-01-26,1188.923
2017-01-27,1201.171
2017-01-30,1190.845
2017-01-31,1187.744
2017-02-01,1189.902
2017-02-02,1206.714
2017-02-03,1202.615
2017-02-06,1193.379
2017-02-07,1195.191
2017-02-08,1202.237
2017-02-09,1202.024
2017-02-10,1221.091
2017-02-13,1225.224
2017-02-14,1221.774
2017-02-15,1242.649
2017-02-16,1247.874
2017-02-17,1241.864
2017-02-20,1242.936
2017-02-21,1240.012
2017-02-22,1249.022
2017-02-23,1252.088
2017-02-24,1235.438
2017-02-27,1233.464
2017-02-28,1231.116
2017-03-01,1225.346
2017-03-02,1231.888
2017-03-03,1218.97
2017-03-06,1226.552
2017-03-07,1231.947
2017-03-08,1223.801
2017-03-09,1214.494
2017-03-10,1227.94
2017-03-13,1230.445
2017-03-14,1230.119
2017-03-15,1236.444
2017-03-16,1251.978
2017-03-17,1257.679
2017-03-20,1260.923
2017-03-21,1257.638
2017-03-22,1230.821
2017-03-23,1231.268
2017-03-24,1236.686
2017-03-27,1234.959
2017-03-28,1254.835
2017-03-29,1270.014
2017-03-30,1277.44
2017-03-31,1262.686
2017-04-03,1259.097
2017-04-04,1248.725
2017-04-05,1257.112
2017-04-06,1248.591
2017-04-07,1243.053
2017-04-10,1252.193
2017-04-11,1252.544
2017-04-12,1257.764
2017-04-13,1264.199
2017-04-14,1264.199
2017-04-17,1267.866
2017-04-18,1246.188
2017-04-19,1232.518
2017-04-20,1240.158
2017-04-21,1245.379
2017-04-24,1256.457
2017-04-25,1251.641
2017-04-26,1249.036
2017-04-27,1247.083
2017-04-28,1252.476
2017-05-01,1268.037
2017-05-02,1263.935
2017-05-03,1241.313
2017-05-04,1227.991
2017-05-05,1219.351
2017-05-08,1225.338
2017-05-09,1214.239
2017-05-10,1226.256
2017-05-11,1223.336
2017-05-12,1219.439
2017-05-15,1223.303
2017-05-16,1230.621
2017-05-17,1215.618
2017-05-18,1208.2
2017-05-19,1208.128
2017-05-22,1224.398
2017-05-23,1223.44
2017-05-24,1220.179
2017-05-25,1225.045
2017-05-26,1213.61
2017-05-29,1203.286
2017-05-30,1207.902
2017-05-31,1207.565
2017-06-01,1200.207
2017-06-02,1218.867
2017-06-05,1219.3
2017-06-06,1206.194
2017-06-07,1212.37
2017-06-08,1211.785
2017-06-09,1210.736
2017-06-12,1212.987
2017-06-13,1233.072
2017-06-14,1259.486
2017-06-15,1237.882
2017-06-16,1246.44
2017-06-19,1249.502
2017-06-20,1236.116
2017-06-21,1210.525
2017-06-22,1217.425
2017-06-23,1224.48
2017-06-26,1228.252
2017-06-27,1227.539
2017-06-28,1240.024
2017-06-29,1266.708
2017-06-30,1244.567
2017-07-03,1232.687
2017-07-04,1247.366
2017-07-05,1238.546
2017-07-06,1237.683
2017-07-07,1229.794
2017-07-10,1232.415
2017-07-11,1236.071
2017-07-12,1234.642
2017-07-13,1256.719
2017-07-14,1277.855
2017-07-17,1277.623
2017-07-18,1280.255
2017-07-19,1293.225
2017-07-20,1303.578
2017-07-21,1287.473
2017-07-24,1282.155
2017-07-25,1292.354
2017-07-26,1301.146
2017-07-27,1310.727
2017-07-28,1297.234
2017-07-31,1297.984
2017-08-01,1310.312
2017-08-02,1300.962
2017-08-03,1295.861
2017-08-04,1285.706
2017-08-07,1296.367
2017-08-08,1287.838
2017-08-09,1288.665
2017-08-10,1291.052
2017-08-11,1273.778
2017-08-14,1280.986
2017-08-15,1278.881
2017-08-16,1299.111
2017-08-17,1306.728
2017-08-18,1298.398
2017-08-21,1298.326
2017-08-22,1302.515
2017-08-23,1294.895
2017-08-24,1298.557
2017-08-25,1303.921
2017-08-28,1298.836
2017-08-29,1294.774
2017-08-30,1284.827
2017-08-31,1299.177
2017-09-01,1309.581
2017-09-04,1301.16
2017-09-05,1313.625
2017-09-06,1305.96
2017-09-07,1315.142
2017-09-08,1316.011
2017-09-11,1319.701
2017-09-12,1329.234
2017-09-13,1323.156
2017-09-14,1319.314
2017-09-15,1313.325
2017-09-18,1314.382
2017-09-19,1316.991
2017-09-20,1327.549
2017-09-21,1293.947
2017-09-22,1306.676
2017-09-25,1301.37
2017-09-26,1287.358
2017-09-27,1284.07
2017-09-28,1281.089
2017-09-29,1285.559
2017-10-02,1293.116
2017-10-03,1286.761
2017-10-04,1280.452
2017-10-05,1272.074
2017-10-06,1278.416
2017-10-09,1284.862
2017-10-10,1289.515
2017-10-11,1294.493
2017-10-12,1307.515
2017-10-13,1322.699
2017-10-16,1326.005
2017-10-17,1330.263
2017-10-18,1331.84
2017-10-19,1340.869
2017-10-20,1332.297
2017-10-23,1326.736
2017-10-24,1322.085
2017-10-25,1311.755
2017-10-26,1309.993
2017-10-27,1303.012
2017-10-30,1310.701
2017-10-31,1306.791
2017-11-01,1314.306
2017-11-02,1321.912
2017-11-03,1316.039
2017-11-06,1316.91
2017-11-07,1327.452
2017-11-08,1333.87
2017-11-09,1341.449
2017-11-10,1339.833
2017-11-13,1336.126
2017-11-14,1321.474
2017-11-15,1306.738
2017-11-16,1310.749
2017-11-17,1306.035
2017-11-20,1304.509
2017-11-21,1312.447
2017-11-22,1318.496
2017-11-23,1325.367
2017-11-24,1324.74
2017-11-27,1325.58
2017-11-28,1321.13
2017-11-29,1323.367
2017-11-30,1316.711
2017-12-01,1321.321
2017-12-04,1320.253
2017-12-05,1319.466
2017-12-06,1306.935
2017-12-07,1305.54
2017-12-08,1306.506
2017-12-11,1312.966
2017-12-12,1317.892
2017-12-13,1330.538
2017-12-14,1338.085
2017-12-15,1332.196
2017-12-18,1345.896
2017-12-19,1348.569
2017-12-20,1352.57
2017-12-21,1354.568
2017-12-22,1360.998
2017-12-25,1360.998
2017-12-26,1361.174
2017-12-27,1369.886
2017-12-28,1380.682
2017-12-29,1381.036
2018-01-01,1381.036
2018-01-02,1381.709
2018-01-03,1384.396
2018-01-04,1391.021
2018-01-05,1400.682
2018-01-08,1398.426
2018-01-09,1397.546
2018-01-10,1393.348
2018-01-11,1391.309
2018-01-12,1394.535
2018-01-15,1411.194
2018-01-16,1401.754
2018-01-17,1397.54
2018-01-18,1399.079
2018-01-19,1399.25
2018-01-22,1399.163
2018-01-23,1405.342
2018-01-24,1422.263
2018-01-25,1425.336
2018-01-26,1425.16
2018-01-29,1431.132
2018-01-30,1417.92
2018-01-31,1421.987
2018-02-01,1421.999
2018-02-02,1414.316
2018-02-05,1391.658
2018-02-06,1337.055
2018-02-07,1342.818
2018-02-08,1336.265
2018-02-09,1325.578
2018-02-12,1325.951
2018-02-13,1340.453
2018-02-14,1344.42
2018-02-15,1363.15
2018-02-16,1366.318
2018-02-19,1372.017
2018-02-20,1371.047
2018-02-21,1361.531
2018-02-22,1364.879
2018-02-23,1371.269
2018-02-26,1385.093
2018-02-27,1384.043
2018-02-28,1372.361
2018-03-01,1356.461
2018-03-02,1346.558
2018-03-05,1339.437
2018-03-06,1366.197
2018-03-07,1351.785
2018-03-08,1358.24
2018-03-09,1371.831
2018-03-12,1384.433
2018-03-13,1382.357
2018-03-14,1373.552
2018-03-15,1359.674
2018-03-16,1352.109
2018-03-19,1348.723
2018-03-20,1341.398
2018-03-21,1347.263
2018-03-22,1342.63
2018-03-23,1321.254
2018-03-26,1313.217
2018-03-27,1321.531
2018-03-28,1305.824
2018-03-29,1300.024
2018-03-30,1300.024
2018-04-02,1299.176
2018-04-03,1299.447
2018-04-04,1305.368
2018-04-05,1309.406
2018-04-06,1308.781
2018-04-09,1314.81
2018-04-10,1336.356
2018-04-11,1333.247
2018-04-12,1328.668
2018-04-13,1334.457
2018-04-16,1337.59
2018-04-17,1336.697
2018-04-18,1344.982
2018-04-19,1346.324
2018-04-20,1326.354
2018-04-23,1320.824
2018-04-24,1324.598
2018-04-25,1319.016
2018-04-26,1315.636
2018-04-27,1327.561
2018-04-30,1330.488
2018-05-01,1325.627
2018-05-02,1335.183
2018-05-03,1347.645
2018-05-04,1342.474
2018-05-07,1346.44
2018-05-08,1336.378
2018-05-09,1341.197
2018-05-10,1351.3
2018-05-11,1359.023
2018-05-14,1368.453
2018-05-15,1349.189
2018-05-16,1357.789
2018-05-17,1359.664
2018-05-18,1358.948
2018-05-21,1366.282
2018-05-22,1362.188
2018-05-23,1353.795
2018-05-24,1356.261
2018-05-25,1352.912
2018-05-28,1345.126
2018-05-29,1342.446
2018-05-30,1342.502
2018-05-31,1350.727
2018-06-01,1345.02
2018-06-04,1368.659
2018-06-05,1353.572
2018-06-06,1371.685
2018-06-07,1373.882
2018-06-08,1363.481
2018-06-11,1365.544
2018-06-12,1367.39
2018-06-13,1357.221
2018-06-14,1344.773
2018-06-15,1347.359
2018-06-18,1343.739
2018-06-19,1332.861
2018-06-20,1350.697
2018-06-21,1364.428
2018-06-22,1371.158
2018-06-25,1364.139
2018-06-26,1360.362
2018-06-27,1358.382
2018-06-28,1359.13
2018-06-29,1362.669
2018-07-02,1347.364
2018-07-03,1362.709
2018-07-04,1356.99
2018-07-05,1364.6
2018-07-06,1384.262
2018-07-09,1395.575
2018-07-10,1388.438
2018-07-11,1369.1
2018-07-12,1379.625
2018-07-13,1381.16
2018-07-16,1376.202
2018-07-17,1362.802
2018-07-18,1370.059
2018-07-19,1367.605
2018-07-20,1384.683
2018-07-23,1367.106
2018-07-24,1382.943
2018-07-25,1375.937
2018-07-26,1372.206
2018-07-27,1387.525
2018-07-30,1383.04
2018-07-31,1388.254
2018-08-01,1381.937
2018-08-02,1368.189
2018-08-03,1371.892
2018-08-06,1377.9
2018-08-07,1380.355
2018-08-08,1383.207
2018-08-09,1386.165
2018-08-10,1366.862
2018-08-13,1354.377
2018-08-14,1359.833
2018-08-15,1363.391
2018-08-16,1372.162
2018-08-17,1376.16
2018-08-20,1383.288
2018-08-21,1378.04
2018-08-22,1373.411
2018-08-23,1355.042
2018-08-24,1366.794
2018-08-27,1374.698
2018-08-28,1383.093
2018-08-29,1383.625
2018-08-30,1381.792
2018-08-31,1366.346
2018-09-03,1362.36
2018-09-04,1351.89
2018-09-05,1340.376
2018-09-06,1330.845
2018-09-07,1315.871
2018-09-10,1310.43
2018-09-11,1314.592
2018-09-12,1322.187
2018-09-13,1322.028
2018-09-14,1329.019
2018-09-17,1332.612
2018-09-18,1332.922
2018-09-19,1350.06
2018-09-20,1348.153
2018-09-21,1356.125
2018-09-24,1350.755
2018-09-25,1348.205
2018-09-26,1350.743
2018-09-27,1340.948
2018-09-28,1350.329
2018-10-01,1339.536
2018-10-02,1326.113
2018-10-03,1322.118
2018-10-04,1317.364
2018-10-05,1314.519
2018-10-08,1297.441
2018-10-09,1286.474
2018-10-10,1292.961
2018-10-11,1259.15
2018-10-12,1262.709
2018-10-15,1254.876
2018-10-16,1260.692
2018-10-17,1272.657
2018-10-18,1274.713
2018-10-19,1274.411
2018-10-22,1259.079
2018-10-23,1240.709
2018-10-24,1241.162
2018-10-25,1206.186
2018-10-26,1205.569
2018-10-29,1218.53
2018-10-30,1241.487
2018-10-31,1243.069
2018-11-01,1263.104
2018-11-02,1266.973
2018-11-05,1262.193
2018-11-06,1278.057
2018-11-07,1292.718
2018-11-08,1303.308
2018-11-09,1294.786
2018-11-12,1292.968
2018-11-13,1273.554
2018-11-14,1252.099
2018-11-15,1259.416
2018-11-16,1267.872
2018-11-19,1258.469
2018-11-20,1247.043
2018-11-21,1240.777
2018-11-22,1249.403
2018-11-23,1252.179
2018-11-26,1242.75
2018-11-27,1252.103
2018-11-28,1251.264
2018-11-29,1274.199
2018-11-30,1252.623
2018-12-03,1285.633
2018-12-04,1271.84
2018-12-05,1247.087
2018-12-06,1235.29
2018-12-07,1240.685
2018-12-10,1206.787
2018-12-11,1214.576
2018-12-12,1236.549
2018-12-13,1238.439
2018-12-14,1216.974
2018-12-17,1230.259
2018-12-18,1213.596
2018-12-19,1211.931
2018-12-20,1184.461
2018-12-21,1171.959
2018-12-24,1171.887
2018-12-25,1171.887
2018-12-26,1172.884
2018-12-27,1190.117
2018-12-28,1206.263
2018-12-31,1205.18
2019-01-01,1205.18
2019-01-02,1179.365
2019-01-03,1194.659
2019-01-04,1210.145
2019-01-07,1229.755
2019-01-08,1236.837
2019-01-09,1254.72
2019-01-10,1263.112
2019-01-11,1260.506
2019-01-14,1261.076
2019-01-15,1270.073
2019-01-16,1270.149
2019-01-17,1269.583
2019-01-18,1280.762
2019-01-21,1277.819
2019-01-22,1267.427
2019-01-23,1262.901
2019-01-24,1262.705
2019-01-25,1283.585
2019-01-28,1283.764
2019-01-29,1272.754
2019-01-30,1283.643
2019-01-31,1296.686
2019-02-01,1290.483
2019-02-04,1290.153
2019-02-05,1318.622
2019-02-06,1303.527
2019-02-07,1313.055
2019-02-08,1304.642
2019-02-11,1298.012
2019-02-12,1306.48
2019-02-13,1310.32
2019-02-14,1306.95
2019-02-15,1313.172
2019-02-18,1321.227
2019-02-19,1326.282
2019-02-20,1329.164
2019-02-21,1323.899
2019-02-22,1339.79
2019-02-25,1351.69
2019-02-26,1341.151
2019-02-27,1341.091
2019-02-28,1340.846
2019-03-01,1342.819
2019-03-04,1346.944
2019-03-05,1340.24
2019-03-06,1342.533
2019-03-07,1350.862
2019-03-08,1339.079
2019-03-11,1336.916
2019-03-12,1340.529
2019-03-13,1339.093
2019-03-14,1338.232
2019-03-15,1342.641
2019-03-18,1348.242
2019-03-19,1347.527
2019-03-20,1340.854
2019-03-21,1345.491
2019-03-22,1348.306
2019-03-25,1337.221
2019-03-26,1343.005
2019-03-27,1330.581
2019-03-28,1340.804
2019-03-29,1346.626
2019-04-01,1358.285
2019-04-02,1353.044
2019-04-03,1372.594
2019-04-04,1359.899
2019-04-05,1347.1
2019-04-08,1359.324
2019-04-09,1362.382
2019-04-10,1364.604
2019-04-11,1357.972
2019-04-12,1376.691
2019-04-15,1376.363
2019-04-16,1381.839
2019-04-17,1377.941
2019-04-18,1373.282
2019-04-19,1373.282
2019-04-22,1369.826
2019-04-23,1375.109
2019-04-24,1377.687
2019-04-25,1372.792
2019-04-26,1379.806
2019-04-29,1375.76
2019-04-30,1365.246
2019-05-01,1376.588
2019-05-02,1361.283
2019-05-03,1363.55
2019-05-06,1348.484
2019-05-07,1353.061
2019-05-08,1348.312
2019-05-09,1347.136
2019-05-10,1354.319
2019-05-13,1346.37
2019-05-14,1333.491
2019-05-15,1340.406
2019-05-16,1346.662
2019-05-17,1349.076
2019-05-20,1381.518
2019-05-21,1381.002
2019-05-22,1381.789
2019-05-23,1379.875
2019-05-24,1377.32
2019-05-27,1377.334
2019-05-28,1387.114
2019-05-29,1373.783
2019-05-30,1361.748
2019-05-31,1367.635
2019-06-03,1356.719
2019-06-04,1364.115
2019-06-05,1371.012
2019-06-06,1374.98
2019-06-07,1394.556
2019-06-10,1385.409
2019-06-11,1404.879
2019-06-12,1402.85
2019-06-13,1394.668
2019-06-14,1390.85
2019-06-17,1381.452
2019-06-18,1393.489
2019-06-19,1410.459
2019-06-20,1429.308
2019-06-21,1421.393
2019-06-24,1432.2
2019-06-25,1433.001
2019-06-26,1431.956
2019-06-27,1443.658
2019-06-28,1436.343
2019-07-01,1431.947
2019-07-02,1438.791
2019-07-03,1452.452
2019-07-04,1457.414
2019-07-05,1454.513
2019-07-08,1437.209
2019-07-09,1426.959
2019-07-10,1437.342
2019-07-11,1448.314
2019-07-12,1449.702
2019-07-15,1445.806
2019-07-16,1443.983
2019-07-17,1445.849
2019-07-18,1447.416
2019-07-19,1459.86
2019-07-22,1458.29
2019-07-23,1456.831
2019-07-24,1462.621
2019-07-25,1467.722
2019-07-26,1451.24
2019-07-29,1454.937
2019-07-30,1454.083
2019-07-31,1450.992
2019-08-01,1437.176
2019-08-02,1420.814
2019-08-05,1389.733
2019-08-06,1355.197
2019-08-07,1360.141
2019-08-08,1379.529
2019-08-09,1383.77
2019-08-12,1376.727
2019-08-13,1378.66
2019-08-14,1380.386
2019-08-15,1346.45
2019-08-16,1346.905
2019-08-19,1359.19
2019-08-20,1377.33
2019-08-21,1367.721
