Date,AUSTRALIA IMI IMI (Large+Mid+Small Cap)
2010-08-20,875.29
2010-08-23,881.886
2010-08-24,866.157
2010-08-25,847.412
2010-08-26,864.857
2010-08-27,873.906
2010-08-30,891.951
2010-08-31,876.811
2010-09-01,913.734
2010-09-02,924.214
2010-09-03,929.973
2010-09-06,941.775
2010-09-07,938.356
2010-09-08,936.024
2010-09-09,953.146
2010-09-10,949.486
2010-09-13,971.842
2010-09-14,978.526
2010-09-15,987.48
2010-09-16,972.456
2010-09-17,979.034
2010-09-20,989.503
2010-09-21,985.808
2010-09-22,997.684
2010-09-23,994.346
2010-09-24,995.245
2010-09-27,1014.584
2010-09-28,1016.445
2010-09-29,1015.138
2010-09-30,1001.334
2010-10-01,1002.273
2010-10-04,1009.4
2010-10-05,1007.234
2010-10-06,1032.186
2010-10-07,1041.13
2010-10-08,1039.725
2010-10-11,1044.934
2010-10-12,1025.753
2010-10-13,1034.458
2010-10-14,1056.49
2010-10-15,1047.206
2010-10-18,1041.3
2010-10-19,1022.563
2010-10-20,1029.331
2010-10-21,1029.946
2010-10-22,1028.856
2010-10-25,1057.139
2010-10-26,1044.328
2010-10-27,1016.624
2010-10-28,1034.394
2010-10-29,1032.355
2010-11-01,1048.673
2010-11-02,1061.452
2010-11-03,1063.867
2010-11-04,1089.44
2010-11-05,1101.874
2010-11-08,1095.237
2010-11-09,1092.517
2010-11-10,1065.986
2010-11-11,1070.632
2010-11-12,1054.887
2010-11-15,1052.694
2010-11-16,1044.286
2010-11-17,1032.678
2010-11-18,1042.498
2010-11-19,1035.963
2010-11-22,1041.69
2010-11-23,1018.725
2010-11-24,1024.449
2010-11-25,1023.689
2010-11-26,1005.941
2010-11-29,1004.159
2010-11-30,998.12
2010-12-01,1002.794
2010-12-02,1032.95
2010-12-03,1052.606
2010-12-06,1053.115
2010-12-07,1063.877
2010-12-08,1042.137
2010-12-09,1058.57
2010-12-10,1062.041
2010-12-13,1074.959
2010-12-14,1082.788
2010-12-15,1075.345
2010-12-16,1070.236
2010-12-17,1067.202
2010-12-20,1068.314
2010-12-21,1082.561
2010-12-22,1087.616
2010-12-23,1096.935
2010-12-24,1091.986
2010-12-27,1091.333
2010-12-28,1100.308
2010-12-29,1102.552
2010-12-30,1104.559
2010-12-31,1108.15
2011-01-03,1101.231
2011-01-04,1087.802
2011-01-05,1071.898
2011-01-06,1070.364
2011-01-07,1069.849
2011-01-10,1063.273
2011-01-11,1055.801
2011-01-12,1067.919
2011-01-13,1089.877
2011-01-14,1081.846
2011-01-17,1079.824
2011-01-18,1090.739
2011-01-19,1105.224
2011-01-20,1072.75
2011-01-21,1073.725
2011-01-24,1088.22
2011-01-25,1088.904
2011-01-26,1090.547
2011-01-27,1088.576
2011-01-28,1080.171
2011-01-31,1079.518
2011-02-01,1095.623
2011-02-02,1101.113
2011-02-03,1110.428
2011-02-04,1123.917
2011-02-07,1126.322
2011-02-08,1134.17
2011-02-09,1130.425
2011-02-10,1124.23
2011-02-11,1114.575
2011-02-14,1128.576
2011-02-15,1125.531
2011-02-16,1124.588
2011-02-17,1136.547
2011-02-18,1140.226
2011-02-21,1131.359
2011-02-22,1115.131
2011-02-23,1110.991
2011-02-24,1111.254
2011-02-25,1125.745
2011-02-28,1128.743
2011-03-01,1126.304
2011-03-02,1122.136
2011-03-03,1119.798
2011-03-04,1131.941
2011-03-07,1122.79
2011-03-08,1118.454
2011-03-09,1111.096
2011-03-10,1083.541
2011-03-11,1077.365
2011-03-14,1074.226
2011-03-15,1033.782
2011-03-16,1034.368
2011-03-17,1031.223
2011-03-18,1061.433
2011-03-21,1076.272
2011-03-22,1084.363
2011-03-23,1085.309
2011-03-24,1108.821
2011-03-25,1125.984
2011-03-28,1122.676
2011-03-29,1125.055
2011-03-30,1148.088
2011-03-31,1155.272
2011-04-01,1164.198
2011-04-04,1167.816
2011-04-05,1170.149
2011-04-06,1184.437
2011-04-07,1187.118
2011-04-08,1202.639
2011-04-11,1212.125
2011-04-12,1184.616
2011-04-13,1193.92
2011-04-14,1188.364
2011-04-15,1182.215
2011-04-18,1175.037
2011-04-19,1162.686
2011-04-20,1198.154
2011-04-21,1219.199
2011-04-22,1219.199
2011-04-25,1214.717
2011-04-26,1221.639
2011-04-27,1214.034
2011-04-28,1228.095
2011-04-29,1218.349
2011-05-02,1225.525
2011-05-03,1203.611
2011-05-04,1179.884
2011-05-05,1167.948
2011-05-06,1178.078
2011-05-09,1177.439
2011-05-10,1179.326
2011-05-11,1187.155
2011-05-12,1151.823
2011-05-13,1154.734
2011-05-16,1143.222
2011-05-17,1144.228
2011-05-18,1152.074
2011-05-19,1168.048
2011-05-20,1163.294
2011-05-23,1128.668
2011-05-24,1129.971
2011-05-25,1113.673
2011-05-26,1140.271
2011-05-27,1157.261
2011-05-30,1153.296
2011-05-31,1160.026
2011-06-01,1164.935
2011-06-02,1133.703
2011-06-03,1134.602
2011-06-06,1134.513
2011-06-07,1133.128
2011-06-08,1115.249
2011-06-09,1117.743
2011-06-10,1113.82
2011-06-13,1115.561
2011-06-14,1134.226
2011-06-15,1127.698
2011-06-16,1091.653
2011-06-17,1100.856
2011-06-20,1088.223
2011-06-21,1105.745
2011-06-22,1114.178
2011-06-23,1090.286
2011-06-24,1097.883
2011-06-27,1079.236
2011-06-28,1089.857
2011-06-29,1117.14
2011-06-30,1143.657
2011-07-01,1142.396
2011-07-04,1147.036
2011-07-05,1139.61
2011-07-06,1140.482
2011-07-07,1149.61
2011-07-08,1157.294
2011-07-11,1129.016
2011-07-12,1103.856
2011-07-13,1126.088
2011-07-14,1116.103
2011-07-15,1102.375
2011-07-18,1094.437
2011-07-19,1106.889
2011-07-20,1131.145
2011-07-21,1143.016
2011-07-22,1157.107
2011-07-25,1136.907
2011-07-26,1158.418
2011-07-27,1158.684
2011-07-28,1138.646
2011-07-29,1124.569
2011-08-01,1141.463
2011-08-02,1111.899
2011-08-03,1072.436
2011-08-04,1045.353
2011-08-05,990.225
2011-08-08,948.883
2011-08-09,947.899
2011-08-10,979.688
2011-08-11,982.742
2011-08-12,995.424
2011-08-15,1039.094
2011-08-16,1032.253
2011-08-17,1055.464
2011-08-18,1024.297
2011-08-19,992.655
2011-08-22,987.964
2011-08-23,1016.737
2011-08-24,1015.587
2011-08-25,1023.404
2011-08-26,1028.162
2011-08-29,1055.583
2011-08-30,1061.657
2011-08-31,1073.152
2011-09-01,1079.55
2011-09-02,1056.294
2011-09-05,1025.101
2011-09-06,1002.978
2011-09-07,1037.47
2011-09-08,1043.797
2011-09-09,1027.525
2011-09-12,976.75
2011-09-13,983.841
2011-09-14,955.112
2011-09-15,980.06
2011-09-16,1007.202
2011-09-19,972.989
2011-09-20,973.611
2011-09-21,971.5
2011-09-22,907.045
2011-09-23,893.517
2011-09-26,877.409
2011-09-27,933.859
2011-09-28,934.901
2011-09-29,920.794
2011-09-30,911.561
2011-10-03,875.787
2011-10-04,854.898
2011-10-05,882.351
2011-10-06,922.543
2011-10-07,960.117
2011-10-10,982.281
2011-10-11,986.024
2011-10-12,1002.644
2011-10-13,1006.935
2011-10-14,1016.858
2011-10-17,1027.06
2011-10-18,999.727
2011-10-19,1017.144
2011-10-20,989.45
2011-10-21,1002.387
2011-10-24,1039.849
2011-10-25,1035.346
2011-10-26,1027.812
2011-10-27,1089.028
2011-10-28,1094.877
2011-10-31,1069.202
2011-11-01,1021.998
2011-11-02,1016.373
2011-11-03,1011.714
2011-11-04,1039.042
2011-11-07,1038.069
2011-11-08,1043.224
2011-11-09,1040.071
2011-11-10,1011.567
2011-11-11,1039.901
2011-11-14,1037.003
2011-11-15,1026.997
2011-11-16,1015.319
2011-11-17,1010.824
2011-11-18,990.636
2011-11-21,963.382
2011-11-22,957.559
2011-11-23,925.165
2011-11-24,926.438
2011-11-25,915.739
2011-11-28,950.035
2011-11-29,967.567
2011-11-30,997.605
2011-12-01,1018.781
2011-12-02,1037.087
2011-12-05,1048.387
2011-12-06,1026.12
2011-12-07,1037.716
2011-12-08,1030.0
2011-12-09,1007.256
2011-12-12,1010.463
2011-12-13,995.705
2011-12-14,976.58
2011-12-15,967.194
2011-12-16,978.206
2011-12-19,948.647
2011-12-20,960.952
2011-12-21,981.325
2011-12-22,976.178
2011-12-23,990.183
2011-12-26,990.183
2011-12-27,990.671
2011-12-28,973.175
2011-12-29,969.745
2011-12-30,979.178
2012-01-02,979.178
2012-01-03,1002.397
2012-01-04,1019.184
2012-01-05,999.894
2012-01-06,989.47
2012-01-09,988.487
2012-01-10,1010.036
2012-01-11,1014.925
2012-01-12,1016.193
2012-01-13,1017.423
2012-01-16,1010.084
2012-01-17,1033.1
2012-01-18,1032.464
2012-01-19,1035.247
2012-01-20,1044.917
2012-01-23,1050.825
2012-01-24,1041.997
2012-01-25,1055.134
2012-01-26,1072.459
2012-01-27,1075.453
2012-01-30,1065.687
2012-01-31,1068.765
2012-02-01,1070.194
2012-02-02,1080.674
2012-02-03,1080.761
2012-02-06,1087.543
2012-02-07,1089.498
2012-02-08,1093.658
2012-02-09,1092.639
2012-02-10,1070.369
2012-02-13,1085.742
2012-02-14,1069.153
2012-02-15,1075.854
2012-02-16,1057.335
2012-02-17,1060.65
2012-02-20,1086.193
2012-02-21,1088.158
2012-02-22,1082.709
2012-02-23,1087.383
2012-02-24,1095.021
2012-02-27,1090.884
2012-02-28,1092.789
2012-02-29,1107.451
2012-03-01,1095.042
2012-03-02,1095.391
2012-03-05,1085.478
2012-03-06,1059.005
2012-03-07,1042.362
2012-03-08,1055.292
2012-03-09,1067.837
2012-03-12,1051.248
2012-03-13,1069.044
2012-03-14,1069.644
2012-03-15,1075.492
2012-03-16,1081.234
2012-03-19,1088.73
2012-03-20,1072.248
2012-03-21,1062.514
2012-03-22,1060.034
2012-03-23,1068.047
2012-03-26,1073.305
2012-03-27,1079.144
2012-03-28,1078.294
2012-03-29,1071.666
2012-03-30,1074.604
2012-04-02,1077.883
2012-04-03,1076.899
2012-04-04,1062.836
2012-04-05,1065.002
2012-04-06,1065.002
2012-04-09,1065.312
2012-04-10,1053.594
2012-04-11,1046.763
2012-04-12,1067.695
2012-04-13,1072.17
2012-04-16,1064.616
2012-04-17,1066.436
2012-04-18,1080.206
2012-04-19,1078.939
2012-04-20,1082.967
2012-04-23,1070.792
2012-04-24,1073.342
2012-04-25,1075.945
2012-04-26,1083.839
2012-04-27,1087.641
2012-04-30,1093.122
2012-05-01,1094.723
2012-05-02,1092.027
2012-05-03,1086.118
2012-05-04,1069.768
2012-05-07,1045.872
2012-05-08,1040.188
2012-05-09,1023.062
2012-05-10,1037.72
2012-05-11,1030.218
2012-05-14,1026.833
2012-05-15,1018.279
2012-05-16,990.636
2012-05-17,988.042
2012-05-18,954.514
2012-05-21,960.127
2012-05-22,975.313
2012-05-23,945.121
2012-05-24,947.669
2012-05-25,941.384
2012-05-28,958.323
2012-05-29,971.243
2012-05-30,952.708
2012-05-31,947.873
2012-06-01,939.514
2012-06-04,927.2
2012-06-05,943.771
2012-06-06,960.867
2012-06-07,978.715
2012-06-08,962.043
2012-06-11,967.401
2012-06-12,966.52
2012-06-13,973.332
2012-06-14,966.979
2012-06-15,977.806
2012-06-18,1000.328
2012-06-19,1006.548
2012-06-20,1009.689
2012-06-21,992.336
2012-06-22,974.833
2012-06-25,965.835
2012-06-26,966.176
2012-06-27,976.98
2012-06-28,972.451
2012-06-29,1007.024
2012-07-02,1015.644
2012-07-03,1017.178
2012-07-04,1029.651
2012-07-05,1030.015
2012-07-06,1019.815
2012-07-09,1006.378
2012-07-10,1003.363
2012-07-11,1005.804
2012-07-12,985.63
2012-07-13,1000.018
2012-07-16,1007.476
2012-07-17,1017.455
2012-07-18,1022.086
2012-07-19,1050.308
2012-07-20,1044.862
2012-07-23,1016.213
2012-07-24,1017.777
2012-07-25,1014.53
2012-07-26,1032.098
2012-07-27,1053.31
2012-07-30,1067.212
2012-07-31,1076.384
2012-08-01,1073.549
2012-08-02,1071.243
2012-08-03,1066.645
2012-08-06,1082.285
2012-08-07,1085.051
2012-08-08,1092.184
2012-08-09,1093.696
2012-08-10,1084.185
2012-08-13,1082.267
2012-08-14,1081.555
2012-08-15,1079.807
2012-08-16,1091.51
2012-08-17,1094.401
2012-08-20,1101.763
2012-08-21,1113.215
2012-08-22,1105.181
2012-08-23,1111.819
2012-08-24,1094.324
2012-08-27,1091.992
2012-08-28,1095.909
2012-08-29,1092.494
2012-08-30,1076.789
2012-08-31,1079.168
2012-09-03,1074.546
2012-09-04,1067.722
2012-09-05,1056.451
2012-09-06,1076.104
2012-09-07,1090.254
2012-09-10,1091.551
2012-09-11,1096.796
2012-09-12,1107.787
2012-09-13,1102.211
2012-09-14,1129.129
2012-09-17,1125.875
2012-09-18,1117.501
2012-09-19,1125.734
2012-09-20,1113.249
2012-09-21,1122.993
2012-09-24,1112.505
2012-09-25,1111.711
2012-09-26,1097.069
2012-09-27,1110.918
2012-09-28,1109.867
2012-10-01,1108.916
2012-10-02,1110.819
2012-10-03,1102.617
2012-10-04,1108.996
2012-10-05,1119.94
2012-10-08,1113.305
2012-10-09,1118.783
2012-10-10,1120.281
2012-10-11,1121.203
2012-10-12,1117.845
2012-10-15,1116.508
2012-10-16,1122.086
2012-10-17,1142.707
2012-10-18,1152.582
2012-10-19,1150.471
2012-10-22,1140.776
2012-10-23,1134.343
2012-10-24,1133.179
2012-10-25,1137.29
2012-10-26,1127.21
2012-10-29,1124.886
2012-10-30,1131.361
2012-10-31,1139.071
2012-11-01,1127.729
2012-11-02,1125.026
2012-11-05,1128.447
2012-11-06,1137.781
2012-11-07,1143.489
2012-11-08,1138.184
2012-11-09,1133.584
2012-11-12,1135.32
2012-11-13,1118.581
2012-11-14,1115.188
2012-11-15,1098.914
2012-11-16,1093.88
2012-11-19,1110.346
2012-11-20,1113.015
2012-11-21,1105.663
2012-11-22,1121.272
2012-11-23,1126.85
2012-11-26,1131.34
2012-11-27,1139.237
2012-11-28,1136.889
2012-11-29,1143.282
2012-11-30,1149.707
2012-12-03,1155.34
2012-12-04,1154.629
2012-12-05,1154.988
2012-12-06,1158.036
2012-12-07,1167.508
2012-12-10,1169.948
2012-12-11,1177.023
2012-12-12,1182.809
2012-12-13,1183.529
2012-12-14,1183.328
2012-12-17,1180.474
2012-12-18,1185.776
2012-12-19,1186.438
2012-12-20,1188.023
2012-12-21,1182.349
2012-12-24,1179.267
2012-12-25,1179.267
2012-12-26,1177.222
2012-12-27,1180.703
2012-12-28,1189.341
2012-12-31,1183.769
2013-01-01,1183.769
2013-01-02,1211.44
2013-01-03,1223.358
2013-01-04,1210.997
2013-01-07,1212.66
2013-01-08,1206.005
2013-01-09,1213.396
2013-01-10,1224.497
2013-01-11,1218.837
2013-01-14,1221.984
2013-01-15,1221.3
2013-01-16,1227.036
2013-01-17,1228.921
2013-01-18,1228.864
2013-01-21,1231.597
2013-01-22,1237.826
2013-01-23,1239.601
2013-01-24,1236.295
2013-01-25,1238.368
2013-01-28,1234.69
2013-01-29,1253.441
2013-01-30,1253.026
2013-01-31,1248.536
2013-02-01,1255.444
2013-02-04,1254.259
2013-02-05,1243.548
2013-02-06,1246.259
2013-02-07,1249.088
2013-02-08,1260.653
2013-02-11,1251.436
2013-02-12,1255.641
2013-02-13,1271.585
2013-02-14,1282.594
2013-02-15,1275.501
2013-02-18,1288.116
2013-02-19,1298.69
2013-02-20,1296.622
2013-02-21,1261.277
2013-02-22,1277.61
2013-02-25,1285.004
2013-02-26,1263.512
2013-02-27,1271.402
2013-02-28,1293.451
2013-03-01,1285.609
2013-03-04,1263.561
2013-03-05,1289.365
2013-03-06,1304.247
2013-03-07,1303.957
2013-03-08,1302.708
2013-03-11,1312.921
2013-03-12,1312.526
2013-03-13,1302.078
2013-03-14,1298.166
2013-03-15,1324.801
2013-03-18,1296.008
2013-03-19,1284.935
2013-03-20,1282.283
2013-03-21,1286.565
2013-03-22,1290.096
2013-03-25,1296.805
2013-03-26,1290.232
2013-03-27,1295.18
2013-03-28,1286.818
2013-03-29,1286.818
2013-04-01,1285.46
2013-04-02,1296.279
2013-04-03,1290.981
2013-04-04,1269.197
2013-04-05,1260.214
2013-04-08,1265.958
2013-04-09,1295.356
2013-04-10,1300.112
2013-04-11,1312.894
2013-04-12,1307.159
2013-04-15,1281.236
2013-04-16,1270.932
2013-04-17,1278.361
2013-04-18,1257.932
2013-04-19,1259.277
2013-04-22,1261.282
2013-04-23,1274.64
2013-04-24,1296.752
2013-04-25,1303.706
2013-04-26,1299.067
2013-04-29,1314.073
2013-04-30,1335.561
2013-05-01,1316.221
2013-05-02,1300.715
2013-05-03,1307.405
2013-05-06,1305.611
2013-05-07,1293.696
2013-05-08,1311.232
2013-05-09,1312.406
2013-05-10,1290.568
2013-05-13,1290.833
2013-05-14,1286.406
2013-05-15,1274.792
2013-05-16,1263.572
2013-05-17,1251.808
2013-05-20,1266.031
2013-05-21,1255.757
2013-05-22,1239.41
2013-05-23,1218.113
2013-05-24,1195.665
2013-05-27,1184.908
2013-05-28,1185.528
2013-05-29,1186.35
2013-05-30,1186.981
2013-05-31,1173.607
2013-06-03,1179.931
2013-06-04,1175.029
2013-06-05,1144.204
2013-06-06,1132.033
2013-06-07,1115.858
2013-06-10,1111.092
2013-06-11,1110.932
2013-06-12,1115.327
2013-06-13,1118.963
2013-06-14,1145.905
2013-06-17,1148.497
2013-06-18,1132.805
2013-06-19,1152.088
2013-06-20,1085.149
2013-06-21,1083.631
2013-06-24,1076.309
2013-06-25,1070.374
2013-06-26,1095.957
2013-06-27,1109.485
2013-06-28,1093.08
2013-07-01,1079.889
2013-07-02,1101.791
2013-07-03,1069.965
2013-07-04,1094.109
2013-07-05,1091.526
2013-07-08,1090.785
2013-07-09,1111.035
2013-07-10,1118.813
2013-07-11,1130.128
2013-07-12,1121.3
2013-07-15,1126.695
2013-07-16,1145.333
2013-07-17,1142.851
2013-07-18,1138.382
2013-07-19,1137.762
2013-07-22,1150.436
2013-07-23,1154.365
2013-07-24,1153.015
2013-07-25,1151.636
2013-07-26,1158.728
2013-07-29,1156.104
2013-07-30,1137.729
2013-07-31,1127.724
2013-08-01,1123.364
2013-08-02,1133.347
2013-08-05,1131.239
2013-08-06,1139.118
2013-08-07,1118.94
2013-08-08,1146.855
2013-08-09,1156.241
2013-08-12,1165.627
2013-08-13,1165.969
2013-08-14,1173.86
2013-08-15,1164.556
2013-08-16,1170.236
2013-08-19,1168.405
2013-08-20,1152.738
2013-08-21,1149.768
2013-08-22,1145.132
2013-08-23,1157.466
2013-08-26,1163.948
2013-08-27,1155.046
2013-08-28,1140.177
2013-08-29,1139.52
2013-08-30,1146.476
2013-09-02,1171.496
2013-09-03,1184.551
2013-09-04,1192.215
2013-09-05,1181.926
2013-09-06,1191.628
2013-09-09,1204.799
2013-09-10,1220.504
2013-09-11,1230.189
2013-09-12,1226.359
2013-09-13,1216.319
2013-09-16,1235.69
2013-09-17,1238.531
2013-09-18,1234.674
2013-09-19,1263.642
2013-09-20,1248.557
2013-09-23,1250.724
2013-09-24,1239.721
2013-09-25,1246.118
2013-09-26,1249.25
2013-09-27,1245.978
2013-09-30,1229.702
2013-10-01,1231.597
2013-10-02,1231.225
2013-10-03,1237.803
2013-10-04,1240.31
2013-10-07,1225.788
2013-10-08,1227.297
2013-10-09,1226.276
2013-10-10,1226.434
2013-10-11,1247.432
2013-10-14,1244.187
2013-10-15,1262.645
2013-10-16,1264.158
2013-10-17,1283.144
2013-10-18,1296.627
2013-10-21,1305.417
2013-10-22,1316.459
2013-10-23,1301.073
2013-10-24,1300.413
2013-10-25,1303.248
2013-10-28,1314.106
2013-10-29,1297.678
2013-10-30,1300.103
2013-10-31,1295.633
2013-11-01,1287.768
2013-11-04,1290.915
2013-11-05,1301.193
2013-11-06,1305.702
2013-11-07,1297.659
2013-11-08,1284.328
2013-11-11,1279.285
2013-11-12,1274.576
2013-11-13,1254.281
2013-11-14,1266.472
2013-11-15,1282.748
2013-11-18,1283.576
2013-11-19,1279.436
2013-11-20,1265.84
2013-11-21,1241.471
2013-11-22,1240.743
2013-11-25,1243.274
2013-11-26,1240.75
2013-11-27,1229.397
2013-11-28,1230.859
2013-11-29,1234.255
2013-12-02,1220.385
2013-12-03,1218.048
2013-12-04,1206.264
2013-12-05,1191.871
2013-12-06,1197.227
2013-12-09,1186.056
2013-12-10,1192.283
2013-12-11,1172.617
2013-12-12,1146.574
2013-12-13,1157.641
2013-12-16,1155.819
2013-12-17,1149.274
2013-12-18,1146.988
2013-12-19,1166.922
2013-12-20,1188.861
2013-12-23,1201.149
2013-12-24,1206.957
2013-12-25,1206.957
2013-12-26,1201.142
2013-12-27,1201.523
2013-12-30,1211.904
2013-12-31,1215.819
2014-01-01,1215.819
2014-01-02,1217.257
2014-01-03,1220.097
2014-01-06,1211.436
2014-01-07,1203.268
2014-01-08,1204.895
2014-01-09,1201.038
2014-01-10,1209.664
2014-01-13,1216.609
2014-01-14,1190.475
2014-01-15,1188.448
2014-01-16,1186.813
2014-01-17,1184.055
2014-01-20,1183.781
2014-01-21,1192.078
2014-01-22,1197.423
2014-01-23,1173.827
2014-01-24,1160.936
2014-01-27,1164.53
2014-01-28,1152.674
2014-01-29,1162.719
2014-01-30,1154.079
2014-01-31,1149.781
2014-02-03,1160.374
2014-02-04,1151.282
2014-02-05,1147.823
2014-02-06,1167.732
2014-02-07,1175.965
2014-02-10,1187.36
2014-02-11,1207.273
2014-02-12,1220.408
2014-02-13,1212.414
2014-02-14,1228.302
2014-02-17,1238.607
2014-02-18,1241.997
2014-02-19,1245.362
2014-02-20,1239.057
2014-02-21,1243.149
2014-02-24,1254.902
2014-02-25,1255.386
2014-02-26,1247.315
2014-02-27,1241.198
2014-02-28,1239.19
2014-03-03,1234.64
2014-03-04,1240.217
2014-03-05,1256.556
2014-03-06,1270.144
2014-03-07,1274.795
2014-03-10,1255.091
2014-03-11,1255.102
2014-03-12,1241.619
2014-03-13,1260.852
2014-03-14,1238.743
2014-03-17,1244.274
2014-03-18,1256.084
2014-03-19,1254.267
2014-03-20,1231.269
2014-03-21,1248.44
2014-03-24,1255.617
2014-03-25,1256.476
2014-03-26,1276.743
2014-03-27,1275.055
2014-03-28,1276.751
2014-03-31,1287.319
2014-04-01,1283.097
2014-04-02,1285.561
2014-04-03,1285.721
2014-04-04,1298.095
2014-04-07,1292.944
2014-04-08,1301.302
2014-04-09,1316.907
2014-04-10,1330.149
2014-04-11,1315.515
2014-04-14,1299.888
2014-04-15,1298.786
2014-04-16,1308.238
2014-04-17,1312.746
2014-04-18,1312.746
2014-04-21,1313.027
2014-04-22,1322.113
2014-04-23,1320.258
2014-04-24,1320.169
2014-04-25,1322.163
2014-04-28,1320.84
2014-04-29,1309.376
2014-04-30,1308.906
2014-05-01,1299.92
2014-05-02,1300.878
2014-05-05,1302.356
2014-05-06,1318.82
2014-05-07,1305.474
2014-05-08,1320.453
2014-05-09,1315.641
2014-05-12,1313.814
2014-05-13,1326.2
2014-05-14,1332.862
2014-05-15,1333.022
2014-05-16,1327.308
2014-05-19,1308.163
2014-05-20,1299.074
2014-05-21,1292.444
2014-05-22,1308.508
2014-05-23,1312.513
2014-05-26,1318.738
2014-05-27,1318.274
2014-05-28,1318.064
2014-05-29,1326.054
2014-05-30,1322.198
2014-06-02,1320.723
2014-06-03,1311.051
2014-06-04,1305.428
2014-06-05,1308.657
2014-06-06,1318.917
2014-06-09,1320.189
2014-06-10,1324.209
2014-06-11,1324.483
2014-06-12,1323.227
2014-06-13,1312.782
2014-06-16,1314.985
2014-06-17,1304.031
2014-06-18,1299.951
2014-06-19,1330.366
2014-06-20,1315.276
2014-06-23,1329.299
2014-06-24,1318.795
2014-06-25,1313.431
2014-06-26,1332.596
2014-06-27,1330.045
2014-06-30,1320.928
2014-07-01,1321.856
2014-07-02,1335.664
2014-07-03,1333.892
2014-07-04,1341.473
2014-07-07,1342.148
2014-07-08,1344.025
2014-07-09,1330.748
2014-07-10,1331.083
2014-07-11,1335.875
2014-07-14,1343.495
2014-07-15,1339.034
2014-07-16,1340.688
2014-07-17,1342.904
2014-07-18,1346.623
2014-07-21,1347.255
2014-07-22,1350.698
2014-07-23,1366.208
2014-07-24,1366.293
2014-07-25,1364.149
2014-07-28,1361.651
2014-07-29,1361.642
2014-07-30,1361.326
2014-07-31,1359.691
2014-08-01,1344.493
2014-08-04,1342.089
2014-08-05,1334.171
2014-08-06,1334.094
2014-08-07,1326.293
2014-08-08,1308.013
2014-08-11,1311.755
2014-08-12,1330.732
2014-08-13,1332.823
2014-08-14,1341.617
2014-08-15,1343.858
2014-08-18,1351.876
2014-08-19,1364.002
2014-08-20,1366.201
2014-08-21,1366.278
2014-08-22,1367.134
2014-08-25,1363.889
2014-08-26,1367.8
2014-08-27,1377.4
2014-08-28,1373.354
2014-08-29,1374.765
2014-09-01,1374.629
2014-09-02,1372.104
2014-09-03,1383.893
2014-09-04,1382.539
2014-09-05,1375.312
2014-09-08,1361.933
2014-09-09,1356.141
2014-09-10,1340.111
2014-09-11,1326.449
2014-09-12,1313.587
2014-09-15,1297.863
2014-09-16,1291.357
2014-09-17,1285.145
2014-09-18,1278.105
2014-09-19,1275.846
2014-09-22,1248.962
2014-09-23,1257.673
2014-09-24,1252.068
2014-09-25,1245.971
2014-09-26,1225.036
2014-09-29,1206.189
2014-09-30,1216.522
2014-10-01,1219.721
2014-10-02,1220.855
2014-10-03,1209.77
2014-10-06,1213.183
2014-10-07,1223.044
2014-10-08,1204.675
2014-10-09,1227.938
2014-10-10,1188.54
2014-10-13,1185.55
2014-10-14,1194.363
2014-10-15,1210.749
2014-10-16,1209.96
2014-10-17,1212.535
2014-10-20,1227.665
2014-10-21,1232.335
2014-10-22,1245.592
2014-10-23,1239.279
2014-10-24,1250.784
2014-10-27,1261.595
2014-10-28,1266.861
2014-10-29,1273.554
2014-10-30,1268.84
2014-10-31,1275.311
2014-11-03,1257.572
2014-11-04,1263.981
2014-11-05,1244.628
2014-11-06,1240.924
2014-11-07,1257.684
2014-11-10,1259.371
2014-11-11,1259.639
2014-11-12,1258.133
2014-11-13,1254.078
2014-11-14,1255.914
2014-11-17,1243.803
2014-11-18,1243.192
2014-11-19,1221.036
2014-11-20,1208.446
2014-11-21,1214.183
2014-11-24,1218.055
2014-11-25,1201.212
2014-11-26,1214.777
2014-11-27,1217.13
2014-11-28,1194.93
2014-12-01,1165.417
2014-12-02,1177.242
2014-12-03,1181.713
2014-12-04,1188.903
2014-12-05,1171.638
2014-12-08,1176.689
2014-12-09,1162.373
2014-12-10,1151.15
2014-12-11,1137.052
2014-12-12,1133.696
2014-12-15,1120.435
2014-12-16,1114.29
2014-12-17,1108.933
2014-12-18,1118.391
2014-12-19,1145.064
2014-12-22,1166.275
2014-12-23,1146.928
2014-12-24,1151.415
2014-12-25,1151.415
2014-12-26,1152.41
2014-12-29,1176.235
2014-12-30,1171.215
2014-12-31,1168.055
2015-01-01,1168.055
2015-01-02,1165.278
2015-01-05,1164.045
2015-01-06,1148.124
2015-01-07,1135.634
2015-01-08,1150.958
2015-01-09,1180.428
2015-01-12,1167.051
2015-01-13,1161.829
2015-01-14,1150.358
2015-01-15,1154.74
2015-01-16,1143.649
2015-01-19,1148.478
2015-01-20,1142.253
2015-01-21,1156.725
2015-01-22,1156.578
2015-01-23,1150.279
2015-01-26,1146.949
2015-01-27,1160.175
2015-01-28,1162.222
2015-01-29,1140.695
2015-01-30,1144.44
2015-02-02,1157.143
2015-02-03,1154.206
2015-02-04,1178.289
2015-02-05,1193.833
2015-02-06,1196.295
2015-02-09,1197.863
2015-02-10,1188.325
2015-02-11,1172.713
2015-02-12,1167.579
2015-02-13,1204.126
2015-02-16,1207.047
2015-02-17,1207.455
