Date,AUSTRALIA IMI GROWTH IMI (Large+Mid+Small Cap)
2010-07-27,979.084
2010-07-28,975.401
2010-07-29,986.177
2010-07-30,982.561
2010-08-02,999.42
2010-08-03,1009.711
2010-08-04,1003.7
2010-08-05,1007.763
2010-08-06,1013.311
2010-08-09,1022.557
2010-08-10,1000.184
2010-08-11,971.472
2010-08-12,956.027
2010-08-13,973.24
2010-08-16,970.008
2010-08-17,987.218
2010-08-18,973.886
2010-08-19,971.057
2010-08-20,952.015
2010-08-23,957.554
2010-08-24,937.129
2010-08-25,917.698
2010-08-26,935.853
2010-08-27,944.523
2010-08-30,963.812
2010-08-31,945.959
2010-09-01,986.054
2010-09-02,997.347
2010-09-03,1005.554
2010-09-06,1019.437
2010-09-07,1015.082
2010-09-08,1012.496
2010-09-09,1028.903
2010-09-10,1023.981
2010-09-13,1048.801
2010-09-14,1058.453
2010-09-15,1068.867
2010-09-16,1054.123
2010-09-17,1062.937
2010-09-20,1073.103
2010-09-21,1068.832
2010-09-22,1083.809
2010-09-23,1083.927
2010-09-24,1086.007
2010-09-27,1105.87
2010-09-28,1106.587
2010-09-29,1107.206
2010-09-30,1093.098
2010-10-01,1098.426
2010-10-04,1108.445
2010-10-05,1103.281
2010-10-06,1133.776
2010-10-07,1147.004
2010-10-08,1145.309
2010-10-11,1153.926
2010-10-12,1130.143
2010-10-13,1142.519
2010-10-14,1169.315
2010-10-15,1159.435
2010-10-18,1149.577
2010-10-19,1129.517
2010-10-20,1135.833
2010-10-21,1138.654
2010-10-22,1138.38
2010-10-25,1169.681
2010-10-26,1158.142
2010-10-27,1124.18
2010-10-28,1141.695
2010-10-29,1140.549
2010-11-01,1158.887
2010-11-02,1171.117
2010-11-03,1177.254
2010-11-04,1211.743
2010-11-05,1237.748
2010-11-08,1231.143
2010-11-09,1229.125
2010-11-10,1196.439
2010-11-11,1203.99
2010-11-12,1186.282
2010-11-15,1182.233
2010-11-16,1169.733
2010-11-17,1152.097
2010-11-18,1167.178
2010-11-19,1159.838
2010-11-22,1166.879
2010-11-23,1137.747
2010-11-24,1144.815
2010-11-25,1144.684
2010-11-26,1126.983
2010-11-29,1122.783
2010-11-30,1114.835
2010-12-01,1122.018
2010-12-02,1155.701
2010-12-03,1179.266
2010-12-06,1182.85
2010-12-07,1196.502
2010-12-08,1172.679
2010-12-09,1187.88
2010-12-10,1187.593
2010-12-13,1200.59
2010-12-14,1213.567
2010-12-15,1204.233
2010-12-16,1199.571
2010-12-17,1195.667
2010-12-20,1199.261
2010-12-21,1216.422
2010-12-22,1224.714
2010-12-23,1234.995
2010-12-24,1227.471
2010-12-27,1226.737
2010-12-28,1236.826
2010-12-29,1237.48
2010-12-30,1243.348
2010-12-31,1248.06
2011-01-03,1240.268
2011-01-04,1227.915
2011-01-05,1206.517
2011-01-06,1205.519
2011-01-07,1201.887
2011-01-10,1193.824
2011-01-11,1184.15
2011-01-12,1202.64
2011-01-13,1229.158
2011-01-14,1218.45
2011-01-17,1215.099
2011-01-18,1227.756
2011-01-19,1245.525
2011-01-20,1205.834
2011-01-21,1200.132
2011-01-24,1212.289
2011-01-25,1213.395
2011-01-26,1215.225
2011-01-27,1214.683
2011-01-28,1200.182
2011-01-31,1196.251
2011-02-01,1217.674
2011-02-02,1229.613
2011-02-03,1239.156
2011-02-04,1253.515
2011-02-07,1253.248
2011-02-08,1260.368
2011-02-09,1249.122
2011-02-10,1240.994
2011-02-11,1230.295
2011-02-14,1246.062
2011-02-15,1245.775
2011-02-16,1240.702
2011-02-17,1252.771
2011-02-18,1259.062
2011-02-21,1248.125
2011-02-22,1235.819
2011-02-23,1232.956
2011-02-24,1232.76
2011-02-25,1246.745
2011-02-28,1253.161
2011-03-01,1254.686
2011-03-02,1251.452
2011-03-03,1253.991
2011-03-04,1268.701
2011-03-07,1259.799
2011-03-08,1252.272
2011-03-09,1240.307
2011-03-10,1202.61
2011-03-11,1196.202
2011-03-14,1193.842
2011-03-15,1145.137
2011-03-16,1151.29
2011-03-17,1148.915
2011-03-18,1187.34
2011-03-21,1202.31
2011-03-22,1208.103
2011-03-23,1208.993
2011-03-24,1237.235
2011-03-25,1256.222
2011-03-28,1250.164
2011-03-29,1253.003
2011-03-30,1283.019
2011-03-31,1294.63
2011-04-01,1307.364
2011-04-04,1313.493
2011-04-05,1317.061
2011-04-06,1335.551
2011-04-07,1337.84
2011-04-08,1355.639
2011-04-11,1375.733
2011-04-12,1339.795
2011-04-13,1344.244
2011-04-14,1335.243
2011-04-15,1328.203
2011-04-18,1317.477
2011-04-19,1300.205
2011-04-20,1339.148
2011-04-21,1361.376
2011-04-22,1361.376
2011-04-25,1356.371
2011-04-26,1364.101
2011-04-27,1350.085
2011-04-28,1362.643
2011-04-29,1346.125
2011-05-02,1354.632
2011-05-03,1330.074
2011-05-04,1308.279
2011-05-05,1299.364
2011-05-06,1302.264
2011-05-09,1302.31
2011-05-10,1306.744
2011-05-11,1321.126
2011-05-12,1275.084
2011-05-13,1278.723
2011-05-16,1262.377
2011-05-17,1266.143
2011-05-18,1276.076
2011-05-19,1295.515
2011-05-20,1286.93
2011-05-23,1251.21
2011-05-24,1256.317
2011-05-25,1238.71
2011-05-26,1271.082
2011-05-27,1291.043
2011-05-30,1289.095
2011-05-31,1298.793
2011-06-01,1306.888
2011-06-02,1272.032
2011-06-03,1271.973
2011-06-06,1269.687
2011-06-07,1265.194
2011-06-08,1243.977
2011-06-09,1245.057
2011-06-10,1242.164
2011-06-13,1244.106
2011-06-14,1259.191
2011-06-15,1252.186
2011-06-16,1211.368
2011-06-17,1219.231
2011-06-20,1200.76
2011-06-21,1220.468
2011-06-22,1231.704
2011-06-23,1205.422
2011-06-24,1211.894
2011-06-27,1188.885
2011-06-28,1197.4
2011-06-29,1233.447
2011-06-30,1263.93
2011-07-01,1264.29
2011-07-04,1271.641
2011-07-05,1264.904
2011-07-06,1268.506
2011-07-07,1278.137
2011-07-08,1288.526
2011-07-11,1258.656
2011-07-12,1233.89
2011-07-13,1262.343
2011-07-14,1257.457
2011-07-15,1240.289
2011-07-18,1230.039
2011-07-19,1245.709
2011-07-20,1272.284
2011-07-21,1285.278
2011-07-22,1294.773
2011-07-25,1275.534
2011-07-26,1298.862
2011-07-27,1300.424
2011-07-28,1275.9
2011-07-29,1257.797
2011-08-01,1277.364
2011-08-02,1244.627
2011-08-03,1198.616
2011-08-04,1173.27
2011-08-05,1105.528
2011-08-08,1058.023
2011-08-09,1053.188
2011-08-10,1090.481
2011-08-11,1090.775
2011-08-12,1108.649
2011-08-15,1159.365
2011-08-16,1150.504
2011-08-17,1175.542
2011-08-18,1136.445
2011-08-19,1101.998
2011-08-22,1100.002
2011-08-23,1130.928
2011-08-24,1129.696
2011-08-25,1132.77
2011-08-26,1135.681
2011-08-29,1165.001
2011-08-30,1169.863
2011-08-31,1182.68
2011-09-01,1189.558
2011-09-02,1163.607
2011-09-05,1130.827
2011-09-06,1108.258
2011-09-07,1145.81
2011-09-08,1152.847
2011-09-09,1133.49
2011-09-12,1077.85
2011-09-13,1090.123
2011-09-14,1059.103
2011-09-15,1085.234
2011-09-16,1113.489
2011-09-19,1076.999
2011-09-20,1079.09
2011-09-21,1078.887
2011-09-22,1000.176
2011-09-23,977.899
2011-09-26,947.686
2011-09-27,1009.934
2011-09-28,1008.654
2011-09-29,992.872
2011-09-30,983.498
2011-10-03,946.35
2011-10-04,923.48
2011-10-05,956.426
2011-10-06,1000.134
2011-10-07,1041.735
2011-10-10,1063.86
2011-10-11,1067.005
2011-10-12,1083.473
2011-10-13,1091.576
2011-10-14,1098.336
2011-10-17,1109.661
2011-10-18,1076.044
2011-10-19,1088.491
2011-10-20,1053.007
2011-10-21,1065.908
2011-10-24,1108.817
2011-10-25,1107.288
2011-10-26,1098.137
2011-10-27,1167.071
2011-10-28,1171.772
2011-10-31,1143.045
2011-11-01,1090.948
2011-11-02,1088.578
2011-11-03,1085.641
2011-11-04,1118.247
2011-11-07,1117.353
2011-11-08,1122.331
2011-11-09,1119.645
2011-11-10,1088.994
2011-11-11,1119.755
2011-11-14,1115.832
2011-11-15,1103.578
2011-11-16,1090.5
2011-11-17,1087.362
2011-11-18,1066.424
2011-11-21,1036.854
2011-11-22,1028.637
2011-11-23,993.945
2011-11-24,995.026
2011-11-25,983.367
2011-11-28,1017.379
2011-11-29,1033.083
2011-11-30,1061.669
2011-12-01,1087.146
2011-12-02,1104.903
2011-12-05,1117.376
2011-12-06,1089.795
2011-12-07,1100.698
2011-12-08,1093.692
2011-12-09,1068.877
2011-12-12,1072.006
2011-12-13,1055.172
2011-12-14,1034.045
2011-12-15,1020.792
2011-12-16,1032.469
2011-12-19,999.515
2011-12-20,1012.057
2011-12-21,1035.918
2011-12-22,1027.375
2011-12-23,1042.117
2011-12-26,1042.117
2011-12-27,1042.631
2011-12-28,1024.226
2011-12-29,1018.165
2011-12-30,1028.824
2012-01-02,1028.824
2012-01-03,1054.535
2012-01-04,1075.44
2012-01-05,1052.967
2012-01-06,1042.46
2012-01-09,1042.168
2012-01-10,1066.946
2012-01-11,1075.123
2012-01-12,1078.737
2012-01-13,1080.889
2012-01-16,1072.686
2012-01-17,1099.448
2012-01-18,1104.544
2012-01-19,1108.522
2012-01-20,1119.117
2012-01-23,1124.891
2012-01-24,1113.866
2012-01-25,1121.01
2012-01-26,1139.416
2012-01-27,1146.392
2012-01-30,1136.445
2012-01-31,1139.782
2012-02-01,1139.974
2012-02-02,1154.221
2012-02-03,1155.038
2012-02-06,1161.821
2012-02-07,1164.735
2012-02-08,1171.818
2012-02-09,1167.818
2012-02-10,1142.481
2012-02-13,1159.275
2012-02-14,1140.552
2012-02-15,1145.607
2012-02-16,1123.557
2012-02-17,1125.569
2012-02-20,1154.377
2012-02-21,1159.686
2012-02-22,1154.386
2012-02-23,1162.313
2012-02-24,1168.739
2012-02-27,1162.537
2012-02-28,1165.042
2012-02-29,1181.948
2012-03-01,1163.988
2012-03-02,1162.934
2012-03-05,1149.754
2012-03-06,1117.743
2012-03-07,1099.293
2012-03-08,1113.713
2012-03-09,1131.476
2012-03-12,1115.883
2012-03-13,1132.398
2012-03-14,1133.387
2012-03-15,1134.3
2012-03-16,1137.372
2012-03-19,1145.882
2012-03-20,1127.34
2012-03-21,1114.389
2012-03-22,1108.658
2012-03-23,1113.052
2012-03-26,1116.64
2012-03-27,1122.668
2012-03-28,1121.801
2012-03-29,1113.729
2012-03-30,1121.974
2012-04-02,1129.227
2012-04-03,1128.31
2012-04-04,1108.251
2012-04-05,1108.288
2012-04-06,1108.288
2012-04-09,1108.611
2012-04-10,1095.96
2012-04-11,1087.492
2012-04-12,1109.115
2012-04-13,1117.178
2012-04-16,1106.579
2012-04-17,1106.809
2012-04-18,1122.542
2012-04-19,1124.892
2012-04-20,1129.561
2012-04-23,1113.679
2012-04-24,1109.293
2012-04-25,1111.983
2012-04-26,1118.097
2012-04-27,1121.275
2012-04-30,1128.978
2012-05-01,1130.675
2012-05-02,1132.069
2012-05-03,1123.978
2012-05-04,1104.217
2012-05-07,1071.503
2012-05-08,1064.518
2012-05-09,1041.023
2012-05-10,1062.032
2012-05-11,1055.212
2012-05-14,1047.653
2012-05-15,1034.891
2012-05-16,1001.522
2012-05-17,1003.805
2012-05-18,972.638
2012-05-21,980.25
2012-05-22,996.665
2012-05-23,964.489
2012-05-24,969.387
2012-05-25,961.419
2012-05-28,978.064
2012-05-29,993.535
2012-05-30,972.307
2012-05-31,969.41
2012-06-01,955.048
2012-06-04,940.288
2012-06-05,957.751
2012-06-06,976.108
2012-06-07,992.291
2012-06-08,978.507
2012-06-11,983.956
2012-06-12,981.095
2012-06-13,989.933
2012-06-14,982.19
2012-06-15,992.542
2012-06-18,1016.059
2012-06-19,1021.726
2012-06-20,1021.934
2012-06-21,1001.491
2012-06-22,980.775
2012-06-25,968.46
2012-06-26,966.98
2012-06-27,974.348
2012-06-28,969.656
2012-06-29,1004.025
2012-07-02,1010.386
2012-07-03,1011.996
2012-07-04,1030.354
2012-07-05,1029.367
2012-07-06,1016.375
2012-07-09,998.111
2012-07-10,993.643
2012-07-11,992.343
2012-07-12,969.149
2012-07-13,980.266
2012-07-16,989.633
2012-07-17,996.306
2012-07-18,994.543
2012-07-19,1028.309
2012-07-20,1024.563
2012-07-23,992.558
2012-07-24,997.09
2012-07-25,994.704
2012-07-26,1010.35
2012-07-27,1031.602
2012-07-30,1041.62
2012-07-31,1050.462
2012-08-01,1046.17
2012-08-02,1046.262
2012-08-03,1036.781
2012-08-06,1056.409
2012-08-07,1057.484
2012-08-08,1063.608
2012-08-09,1071.431
2012-08-10,1064.391
2012-08-13,1066.728
2012-08-14,1066.225
2012-08-15,1062.431
2012-08-16,1073.083
2012-08-17,1076.908
2012-08-20,1082.795
2012-08-21,1096.315
2012-08-22,1087.001
2012-08-23,1096.854
2012-08-24,1077.124
2012-08-27,1076.613
2012-08-28,1078.844
2012-08-29,1072.75
2012-08-30,1051.318
2012-08-31,1053.394
2012-09-03,1050.933
2012-09-04,1048.639
2012-09-05,1036.09
2012-09-06,1058.965
2012-09-07,1077.291
2012-09-10,1084.306
2012-09-11,1090.278
2012-09-12,1097.658
2012-09-13,1091.431
2012-09-14,1123.102
2012-09-17,1121.231
2012-09-18,1112.787
2012-09-19,1124.706
2012-09-20,1108.044
2012-09-21,1116.635
2012-09-24,1103.62
2012-09-25,1099.894
2012-09-26,1083.494
2012-09-27,1097.694
2012-09-28,1096.683
2012-10-01,1094.415
2012-10-02,1097.326
2012-10-03,1086.5
2012-10-04,1086.202
2012-10-05,1099.303
2012-10-08,1093.628
2012-10-09,1100.279
2012-10-10,1103.362
2012-10-11,1100.427
2012-10-12,1098.345
2012-10-15,1093.533
2012-10-16,1095.957
2012-10-17,1119.251
2012-10-18,1135.315
2012-10-19,1140.981
2012-10-22,1130.209
2012-10-23,1121.147
2012-10-24,1117.667
2012-10-25,1119.681
2012-10-26,1107.79
2012-10-29,1105.419
2012-10-30,1110.859
2012-10-31,1120.577
2012-11-01,1109.519
2012-11-02,1110.997
2012-11-05,1115.081
2012-11-06,1123.55
2012-11-07,1128.958
2012-11-08,1121.887
2012-11-09,1114.055
2012-11-12,1113.408
2012-11-13,1099.413
2012-11-14,1091.022
2012-11-15,1071.607
2012-11-16,1069.204
2012-11-19,1088.0
2012-11-20,1094.287
2012-11-21,1085.002
2012-11-22,1099.788
2012-11-23,1104.026
2012-11-26,1110.835
2012-11-27,1121.042
2012-11-28,1116.328
2012-11-29,1123.979
2012-11-30,1129.212
2012-12-03,1133.981
2012-12-04,1132.023
2012-12-05,1130.497
2012-12-06,1134.915
2012-12-07,1144.555
2012-12-10,1145.844
2012-12-11,1153.457
2012-12-12,1163.864
2012-12-13,1164.807
2012-12-14,1165.044
2012-12-17,1162.075
2012-12-18,1169.309
2012-12-19,1170.861
2012-12-20,1169.657
2012-12-21,1161.471
2012-12-24,1159.002
2012-12-25,1159.002
2012-12-26,1156.992
2012-12-27,1161.788
2012-12-28,1171.677
2012-12-31,1164.803
2013-01-01,1164.803
2013-01-02,1195.504
2013-01-03,1210.491
2013-01-04,1194.381
2013-01-07,1194.955
2013-01-08,1188.016
2013-01-09,1194.482
2013-01-10,1203.358
2013-01-11,1193.989
2013-01-14,1195.433
2013-01-15,1195.851
2013-01-16,1200.437
2013-01-17,1201.807
2013-01-18,1202.08
2013-01-21,1203.263
2013-01-22,1210.694
2013-01-23,1211.53
2013-01-24,1206.084
2013-01-25,1204.723
2013-01-28,1201.145
2013-01-29,1215.44
2013-01-30,1217.526
2013-01-31,1211.663
2013-02-01,1216.402
2013-02-04,1217.298
2013-02-05,1205.142
2013-02-06,1208.526
2013-02-07,1211.078
2013-02-08,1222.317
2013-02-11,1213.028
2013-02-12,1217.989
2013-02-13,1231.063
2013-02-14,1244.84
2013-02-15,1234.91
2013-02-18,1240.627
2013-02-19,1252.203
2013-02-20,1248.67
2013-02-21,1215.6
2013-02-22,1229.697
2013-02-25,1231.979
2013-02-26,1209.362
2013-02-27,1219.284
2013-02-28,1242.31
2013-03-01,1232.213
2013-03-04,1207.297
2013-03-05,1227.622
2013-03-06,1240.552
2013-03-07,1241.06
2013-03-08,1242.627
2013-03-11,1250.44
2013-03-12,1247.301
2013-03-13,1244.629
2013-03-14,1238.836
2013-03-15,1264.566
2013-03-18,1237.041
2013-03-19,1223.316
2013-03-20,1216.37
2013-03-21,1217.726
2013-03-22,1218.22
2013-03-25,1221.751
2013-03-26,1213.893
2013-03-27,1218.995
2013-03-28,1208.604
2013-03-29,1208.604
2013-04-01,1207.329
2013-04-02,1213.853
2013-04-03,1204.89
2013-04-04,1182.803
2013-04-05,1179.703
2013-04-08,1185.982
2013-04-09,1210.842
2013-04-10,1219.621
2013-04-11,1227.74
2013-04-12,1221.329
2013-04-15,1186.4
2013-04-16,1173.148
2013-04-17,1177.46
2013-04-18,1148.437
2013-04-19,1161.483
2013-04-22,1166.265
2013-04-23,1176.866
2013-04-24,1194.895
2013-04-25,1201.301
2013-04-26,1201.924
2013-04-29,1212.245
2013-04-30,1221.455
2013-05-01,1199.981
2013-05-02,1181.669
2013-05-03,1190.827
2013-05-06,1196.772
2013-05-07,1192.799
2013-05-08,1206.589
2013-05-09,1210.43
2013-05-10,1196.537
2013-05-13,1194.091
2013-05-14,1191.717
2013-05-15,1176.429
2013-05-16,1165.517
2013-05-17,1153.96
2013-05-20,1165.921
2013-05-21,1158.899
2013-05-22,1151.05
2013-05-23,1140.571
2013-05-24,1119.192
2013-05-27,1104.82
2013-05-28,1104.678
2013-05-29,1116.421
2013-05-30,1117.528
2013-05-31,1108.149
2013-06-03,1107.209
2013-06-04,1102.899
2013-06-05,1078.429
2013-06-06,1066.245
2013-06-07,1049.006
2013-06-10,1044.526
2013-06-11,1044.731
2013-06-12,1050.884
2013-06-13,1045.411
2013-06-14,1069.619
2013-06-17,1066.609
2013-06-18,1049.858
2013-06-19,1071.433
2013-06-20,1012.892
2013-06-21,1015.721
2013-06-24,1005.485
2013-06-25,998.268
2013-06-26,1021.602
2013-06-27,1030.542
2013-06-28,1013.557
2013-07-01,1004.771
2013-07-02,1028.694
2013-07-03,998.539
2013-07-04,1022.246
2013-07-05,1018.234
2013-07-08,1016.363
2013-07-09,1034.83
2013-07-10,1045.073
2013-07-11,1057.035
2013-07-12,1054.104
2013-07-15,1056.582
2013-07-16,1071.614
2013-07-17,1074.792
2013-07-18,1067.598
2013-07-19,1065.589
2013-07-22,1078.508
2013-07-23,1084.054
2013-07-24,1081.577
2013-07-25,1077.966
2013-07-26,1082.151
2013-07-29,1076.988
2013-07-30,1060.061
2013-07-31,1051.972
2013-08-01,1054.076
2013-08-02,1063.028
2013-08-05,1062.366
2013-08-06,1068.082
2013-08-07,1048.726
2013-08-08,1073.978
2013-08-09,1084.956
2013-08-12,1096.265
2013-08-13,1099.113
2013-08-14,1105.459
2013-08-15,1093.558
2013-08-16,1099.807
2013-08-19,1101.216
2013-08-20,1083.908
2013-08-21,1077.018
2013-08-22,1070.021
2013-08-23,1083.456
2013-08-26,1087.787
2013-08-27,1079.853
2013-08-28,1065.598
2013-08-29,1067.846
2013-08-30,1076.247
2013-09-02,1100.866
2013-09-03,1112.494
2013-09-04,1121.168
2013-09-05,1112.132
2013-09-06,1120.343
2013-09-09,1132.761
2013-09-10,1145.433
2013-09-11,1154.763
2013-09-12,1153.833
2013-09-13,1144.238
2013-09-16,1162.704
2013-09-17,1160.71
2013-09-18,1154.59
2013-09-19,1181.725
2013-09-20,1167.391
2013-09-23,1166.913
2013-09-24,1157.685
2013-09-25,1163.96
2013-09-26,1167.862
2013-09-27,1165.967
2013-09-30,1151.25
2013-10-01,1151.319
2013-10-02,1148.784
2013-10-03,1154.869
2013-10-04,1156.134
2013-10-07,1141.909
2013-10-08,1144.507
2013-10-09,1143.123
2013-10-10,1141.39
2013-10-11,1158.223
2013-10-14,1154.144
2013-10-15,1171.969
2013-10-16,1175.227
2013-10-17,1188.768
2013-10-18,1200.073
2013-10-21,1211.22
2013-10-22,1223.827
2013-10-23,1211.928
2013-10-24,1207.739
2013-10-25,1207.773
2013-10-28,1217.284
2013-10-29,1198.237
2013-10-30,1202.799
2013-10-31,1203.757
2013-11-01,1193.36
2013-11-04,1196.38
2013-11-05,1205.999
2013-11-06,1210.724
2013-11-07,1206.317
2013-11-08,1190.802
2013-11-11,1189.482
2013-11-12,1186.686
2013-11-13,1170.621
2013-11-14,1181.075
2013-11-15,1193.647
2013-11-18,1195.458
2013-11-19,1193.57
2013-11-20,1180.269
2013-11-21,1159.446
2013-11-22,1158.658
2013-11-25,1161.122
2013-11-26,1156.157
2013-11-27,1143.009
2013-11-28,1143.986
2013-11-29,1145.658
2013-12-02,1132.876
2013-12-03,1131.352
2013-12-04,1120.559
2013-12-05,1111.803
2013-12-06,1117.649
2013-12-09,1106.104
2013-12-10,1111.091
2013-12-11,1091.956
2013-12-12,1064.925
2013-12-13,1076.065
2013-12-16,1074.494
2013-12-17,1069.92
2013-12-18,1067.081
2013-12-19,1087.722
2013-12-20,1108.568
2013-12-23,1117.502
2013-12-24,1124.079
2013-12-25,1124.079
2013-12-26,1118.663
2013-12-27,1119.218
2013-12-30,1129.609
2013-12-31,1133.238
2014-01-01,1133.238
2014-01-02,1134.03
2014-01-03,1135.718
2014-01-06,1126.816
2014-01-07,1118.586
2014-01-08,1121.182
2014-01-09,1118.987
2014-01-10,1124.943
2014-01-13,1131.991
2014-01-14,1108.466
2014-01-15,1105.339
2014-01-16,1108.438
2014-01-17,1109.739
2014-01-20,1109.575
2014-01-21,1115.791
2014-01-22,1117.961
2014-01-23,1097.552
2014-01-24,1088.088
2014-01-27,1091.456
2014-01-28,1079.705
2014-01-29,1088.675
2014-01-30,1080.46
2014-01-31,1075.377
2014-02-03,1085.701
2014-02-04,1075.578
2014-02-05,1072.402
2014-02-06,1091.195
2014-02-07,1100.087
2014-02-10,1107.653
2014-02-11,1122.246
2014-02-12,1133.67
2014-02-13,1126.812
2014-02-14,1143.115
2014-02-17,1151.992
2014-02-18,1156.258
2014-02-19,1158.149
2014-02-20,1154.045
2014-02-21,1159.307
2014-02-24,1170.196
2014-02-25,1171.122
2014-02-26,1164.319
2014-02-27,1158.233
2014-02-28,1156.34
2014-03-03,1151.741
2014-03-04,1155.67
2014-03-05,1171.478
2014-03-06,1183.089
2014-03-07,1190.819
2014-03-10,1171.319
2014-03-11,1168.012
2014-03-12,1155.494
2014-03-13,1172.562
2014-03-14,1151.669
2014-03-17,1156.334
2014-03-18,1167.896
2014-03-19,1166.742
2014-03-20,1143.993
2014-03-21,1161.541
2014-03-24,1167.282
2014-03-25,1168.551
2014-03-26,1188.717
2014-03-27,1184.474
2014-03-28,1182.351
2014-03-31,1191.848
2014-04-01,1189.177
2014-04-02,1193.31
2014-04-03,1194.992
2014-04-04,1206.407
2014-04-07,1200.624
2014-04-08,1206.211
2014-04-09,1220.854
2014-04-10,1229.775
2014-04-11,1214.667
2014-04-14,1200.408
2014-04-15,1199.716
2014-04-16,1210.045
2014-04-17,1213.494
2014-04-18,1213.494
2014-04-21,1213.754
2014-04-22,1222.168
2014-04-23,1220.263
2014-04-24,1218.148
2014-04-25,1219.988
2014-04-28,1216.424
2014-04-29,1206.461
2014-04-30,1206.836
2014-05-01,1201.191
2014-05-02,1202.154
2014-05-05,1207.514
2014-05-06,1223.896
2014-05-07,1210.023
2014-05-08,1222.751
2014-05-09,1217.404
2014-05-12,1215.328
2014-05-13,1229.9
2014-05-14,1236.266
2014-05-15,1235.856
2014-05-16,1231.064
2014-05-19,1213.202
2014-05-20,1205.597
2014-05-21,1199.034
2014-05-22,1215.456
2014-05-23,1217.046
2014-05-26,1224.316
2014-05-27,1224.206
2014-05-28,1223.834
2014-05-29,1230.43
2014-05-30,1226.523
2014-06-02,1222.565
2014-06-03,1211.773
2014-06-04,1204.662
2014-06-05,1209.65
2014-06-06,1216.512
2014-06-09,1217.685
2014-06-10,1219.65
2014-06-11,1217.286
2014-06-12,1216.047
2014-06-13,1206.118
2014-06-16,1207.377
2014-06-17,1195.843
2014-06-18,1193.733
2014-06-19,1222.962
2014-06-20,1206.473
2014-06-23,1220.75
2014-06-24,1212.514
2014-06-25,1207.642
2014-06-26,1222.754
2014-06-27,1221.265
2014-06-30,1212.421
2014-07-01,1216.387
2014-07-02,1230.27
2014-07-03,1228.787
2014-07-04,1235.765
2014-07-07,1234.937
2014-07-08,1237.647
2014-07-09,1223.702
2014-07-10,1223.205
2014-07-11,1227.934
2014-07-14,1235.386
2014-07-15,1231.822
2014-07-16,1234.445
2014-07-17,1237.605
2014-07-18,1239.015
2014-07-21,1239.257
2014-07-22,1243.547
2014-07-23,1258.272
2014-07-24,1258.329
2014-07-25,1253.862
2014-07-28,1252.484
2014-07-29,1251.801
2014-07-30,1251.429
2014-07-31,1249.551
2014-08-01,1235.431
2014-08-04,1232.892
2014-08-05,1225.353
2014-08-06,1226.787
2014-08-07,1219.68
2014-08-08,1202.622
2014-08-11,1206.639
2014-08-12,1223.481
2014-08-13,1224.66
2014-08-14,1234.978
2014-08-15,1238.984
2014-08-18,1248.18
2014-08-19,1260.964
2014-08-20,1258.658
2014-08-21,1257.986
2014-08-22,1258.995
2014-08-25,1257.234
2014-08-26,1260.674
2014-08-27,1269.229
2014-08-28,1265.659
2014-08-29,1264.636
2014-09-01,1263.072
2014-09-02,1262.439
2014-09-03,1272.968
2014-09-04,1274.411
2014-09-05,1268.531
2014-09-08,1257.638
2014-09-09,1253.414
2014-09-10,1237.612
2014-09-11,1225.194
2014-09-12,1214.974
2014-09-15,1203.404
2014-09-16,1198.126
2014-09-17,1197.928
2014-09-18,1190.258
2014-09-19,1185.37
2014-09-22,1162.816
2014-09-23,1170.913
2014-09-24,1166.409
2014-09-25,1161.917
2014-09-26,1140.963
2014-09-29,1123.201
2014-09-30,1131.284
2014-10-01,1132.345
2014-10-02,1132.752
2014-10-03,1119.871
2014-10-06,1123.277
2014-10-07,1132.373
2014-10-08,1113.939
2014-10-09,1132.444
2014-10-10,1095.733
2014-10-13,1092.959
2014-10-14,1102.921
2014-10-15,1119.112
2014-10-16,1114.902
2014-10-17,1116.205
2014-10-20,1129.324
2014-10-21,1133.825
2014-10-22,1146.208
2014-10-23,1137.991
2014-10-24,1149.072
2014-10-27,1159.158
2014-10-28,1162.53
2014-10-29,1172.695
2014-10-30,1166.393
2014-10-31,1172.203
2014-11-03,1153.653
2014-11-04,1160.304
2014-11-05,1142.198
2014-11-06,1141.864
2014-11-07,1159.98
2014-11-10,1161.942
2014-11-11,1161.972
2014-11-12,1159.418
2014-11-13,1157.078
2014-11-14,1157.495
2014-11-17,1147.68
2014-11-18,1146.353
2014-11-19,1124.118
2014-11-20,1108.046
2014-11-21,1114.173
2014-11-24,1121.311
2014-11-25,1102.427
2014-11-26,1114.027
2014-11-27,1115.187
2014-11-28,1090.925
2014-12-01,1059.846
2014-12-02,1072.691
2014-12-03,1078.502
2014-12-04,1084.291
2014-12-05,1069.958
2014-12-08,1074.202
2014-12-09,1059.45
2014-12-10,1049.402
2014-12-11,1037.986
2014-12-12,1034.209
2014-12-15,1022.316
2014-12-16,1014.433
2014-12-17,1011.609
2014-12-18,1018.908
2014-12-19,1042.465
2014-12-22,1063.345
2014-12-23,1044.567
2014-12-24,1046.478
2014-12-25,1046.478
2014-12-26,1047.381
2014-12-29,1070.681
2014-12-30,1064.168
2014-12-31,1061.782
2015-01-01,1061.782
2015-01-02,1059.358
2015-01-05,1058.144
2015-01-06,1041.426
2015-01-07,1029.281
2015-01-08,1042.081
2015-01-09,1069.609
2015-01-12,1056.178
2015-01-13,1051.909
2015-01-14,1040.998
2015-01-15,1047.419
2015-01-16,1037.947
