Date,AUSTRALIA IMI GROWTH IMI (Large+Mid+Small Cap)
2020-07-17,1514.95
2020-07-20,1516.652
2020-07-21,1582.428
2020-07-22,1563.347
2020-07-23,1563.277
2020-07-24,1537.892
2020-07-27,1557.223
2020-07-28,1553.071
2020-07-29,1548.325
2020-07-30,1558.519
2020-07-31,1541.838
2020-08-03,1541.449
2020-08-04,1579.016
2020-08-05,1583.988
2020-08-06,1590.816
2020-08-07,1569.694
2020-08-10,1590.882
2020-08-11,1590.608
2020-08-12,1583.333
2020-08-13,1582.139
2020-08-14,1596.363
2020-08-17,1594.108
2020-08-18,1630.574
2020-08-19,1651.36
2020-08-20,1619.117
2020-08-21,1611.193
2020-08-24,1627.437
2020-08-25,1622.906
2020-08-26,1624.316
2020-08-27,1637.724
2020-08-28,1639.824
2020-08-31,1647.003
2020-09-01,1619.687
2020-09-02,1638.114
2020-09-03,1646.74
2020-09-04,1580.499
2020-09-07,1586.764
2020-09-08,1588.392
2020-09-09,1567.113
2020-09-10,1586.529
2020-09-11,1578.295
2020-09-14,1592.008
2020-09-15,1602.549
2020-09-16,1632.304
2020-09-17,1596.58
2020-09-18,1592.574
2020-09-21,1564.037
2020-09-22,1558.132
2020-09-23,1585.659
2020-09-24,1551.04
2020-09-25,1559.039
2020-09-28,1565.212
2020-09-29,1585.08
2020-09-30,1560.59
2020-10-01,1574.752
2020-10-02,1555.374
2020-10-05,1589.777
2020-10-06,1588.511
2020-10-07,1602.082
2020-10-08,1626.221
2020-10-09,1641.354
2020-10-12,1643.935
2020-10-13,1648.392
2020-10-14,1659.579
2020-10-15,1635.362
2020-10-16,1627.235
2020-10-19,1644.057
2020-10-20,1628.14
2020-10-21,1635.23
2020-10-22,1630.662
2020-10-23,1620.315
2020-10-26,1622.215
2020-10-27,1599.43
2020-10-28,1597.587
2020-10-29,1559.904
2020-10-30,1546.283
2020-11-02,1552.568
2020-11-03,1610.802
2020-11-04,1617.037
2020-11-05,1667.205
2020-11-06,1678.495
2020-11-09,1718.551
2020-11-10,1680.284
2020-11-11,1700.942
2020-11-12,1702.346
2020-11-13,1701.669
2020-11-16,1736.366
2020-11-17,1715.24
2020-11-18,1727.406
2020-11-19,1712.351
2020-11-20,1718.331
2020-11-23,1713.503
2020-11-24,1733.343
2020-11-25,1721.43
2020-11-26,1718.848
2020-11-27,1717.969
2020-11-30,1694.287
2020-12-01,1712.292
2020-12-02,1712.613
2020-12-03,1720.137
2020-12-04,1716.659
2020-12-07,1725.163
2020-12-08,1727.026
2020-12-09,1751.813
2020-12-10,1743.661
2020-12-11,1732.266
2020-12-14,1733.874
2020-12-15,1737.288
2020-12-16,1752.81
2020-12-17,1788.484
2020-12-18,1771.704
2020-12-21,1755.316
2020-12-22,1733.835
2020-12-23,1762.623
2020-12-24,1769.195
2020-12-25,1769.195
2020-12-28,1761.858
2020-12-29,1781.364
2020-12-30,1793.61
2020-12-31,1779.024
2021-01-01,1779.024
2021-01-04,1798.825
2021-01-05,1809.731
2021-01-06,1785.552
2021-01-07,1779.573
2021-01-08,1807.165
2021-01-11,1760.58
2021-01-12,1757.828
2021-01-13,1753.684
2021-01-14,1770.219
2021-01-15,1745.207
2021-01-18,1737.678
2021-01-19,1765.339
2021-01-20,1789.605
2021-01-21,1810.059
2021-01-22,1800.105
2021-01-25,1805.871
2021-01-26,1815.48
2021-01-27,1799.852
2021-01-28,1754.123
2021-01-29,1758.465
2021-02-01,1760.427
2021-02-02,1772.554
2021-02-03,1797.425
2021-02-04,1774.834
2021-02-05,1804.936
2021-02-08,1826.859
2021-02-09,1820.599
2021-02-10,1839.859
2021-02-11,1836.621
2021-02-12,1826.024
2021-02-15,1848.779
2021-02-16,1854.88
2021-02-17,1812.683
2021-02-18,1814.536
2021-02-19,1819.02
2021-02-22,1818.239
2021-02-23,1813.622
2021-02-24,1800.336
2021-02-25,1813.463
2021-02-26,1721.532
2021-03-01,1765.589
2021-03-02,1766.564
2021-03-03,1764.269
2021-03-04,1735.724
2021-03-05,1684.102
2021-03-08,1687.783
2021-03-09,1701.129
2021-03-10,1712.575
2021-03-11,1728.364
2021-03-12,1739.867
2021-03-15,1740.523
2021-03-16,1771.679
2021-03-17,1756.258
2021-03-18,1767.134
2021-03-19,1745.39
2021-03-22,1767.093
2021-03-23,1750.738
2021-03-24,1754.583
2021-03-25,1747.957
2021-03-26,1766.035
2021-03-29,1753.115
2021-03-30,1729.594
2021-03-31,1748.354
2021-04-01,1758.111
2021-04-02,1758.111
2021-04-05,1768.169
2021-04-06,1795.284
2021-04-07,1803.262
2021-04-08,1818.263
2021-04-09,1817.702
2021-04-12,1809.401
2021-04-13,1815.99
2021-04-14,1860.638
2021-04-15,1871.949
2021-04-16,1872.142
2021-04-19,1880.76
2021-04-20,1862.194
2021-04-21,1862.351
2021-04-22,1877.845
2021-04-23,1878.45
2021-04-26,1886.642
2021-04-27,1864.814
2021-04-28,1868.999
2021-04-29,1876.535
2021-04-30,1852.704
2021-05-03,1849.938
2021-05-04,1844.144
2021-05-05,1859.359
2021-05-06,1846.499
2021-05-07,1864.132
2021-05-10,1892.889
2021-05-11,1863.392
2021-05-12,1828.058
2021-05-13,1809.581
2021-05-14,1830.593
2021-05-17,1834.092
2021-05-18,1847.003
2021-05-19,1807.502
2021-05-20,1837.157
2021-05-21,1841.913
2021-05-24,1856.802
2021-05-25,1878.531
2021-05-26,1877.042
2021-05-27,1879.637
2021-05-28,1884.294
2021-05-31,1888.802
2021-06-01,1889.883
2021-06-02,1902.538
2021-06-03,1888.49
2021-06-04,1910.887
2021-06-07,1920.708
2021-06-08,1924.033
2021-06-09,1910.806
2021-06-10,1923.739
2021-06-11,1924.727
2021-06-14,1929.475
2021-06-15,1937.87
2021-06-16,1945.038
2021-06-17,1898.451
2021-06-18,1892.009
2021-06-21,1885.471
2021-06-22,1901.953
2021-06-23,1911.26
2021-06-24,1902.442
2021-06-25,1915.354
2021-06-28,1908.319
2021-06-29,1895.58
2021-06-30,1895.542
2021-07-01,1875.152
2021-07-02,1885.934
2021-07-05,1896.428
2021-07-06,1869.356
2021-07-07,1887.711
2021-07-08,1881.262
2021-07-09,1872.163
2021-07-12,1888.926
2021-07-13,1886.105
2021-07-14,1894.852
2021-07-15,1880.355
2021-07-16,1878.382
2021-07-19,1848.737
2021-07-20,1843.892
2021-07-21,1862.26
2021-07-22,1889.419
2021-07-23,1894.364
2021-07-26,1901.56
2021-07-27,1899.19
2021-07-28,1872.312
2021-07-29,1902.295
2021-07-30,1882.257
2021-08-02,1917.863
2021-08-03,1920.291
2021-08-04,1924.6
2021-08-05,1938.146
2021-08-06,1931.978
2021-08-09,1917.267
2021-08-10,1927.645
2021-08-11,1932.095
2021-08-12,1925.6
2021-08-13,1951.253
2021-08-16,1938.67
2021-08-17,1909.442
2021-08-18,1900.856
2021-08-19,1887.481
2021-08-20,1878.126
2021-08-23,1910.891
2021-08-24,1928.184
2021-08-25,1931.745
2021-08-26,1916.153
2021-08-27,1923.034
2021-08-30,1931.013
2021-08-31,1950.813
2021-09-01,1958.982
2021-09-02,1967.994
2021-09-03,1985.814
2021-09-06,1990.876
2021-09-07,1984.167
2021-09-08,1968.756
2021-09-09,1936.195
2021-09-10,1945.212
2021-09-13,1951.92
2021-09-14,1937.308
2021-09-15,1938.732
2021-09-16,1936.747
2021-09-17,1928.305
2021-09-20,1883.631
2021-09-21,1887.021
2021-09-22,1905.614
2021-09-23,1938.257
2021-09-24,1909.73
2021-09-27,1918.105
2021-09-28,1865.327
2021-09-29,1829.969
2021-09-30,1873.483
2021-10-01,1849.555
2021-10-04,1866.112
2021-10-05,1855.018
2021-10-06,1839.949
2021-10-07,1869.204
2021-10-08,1884.731
2021-10-11,1887.393
2021-10-12,1883.685
2021-10-13,1893.271
2021-10-14,1927.306
2021-10-15,1942.793
2021-10-18,1936.572
2021-10-19,1961.257
2021-10-20,1982.321
2021-10-21,1981.45
2021-10-22,1984.028
2021-10-25,1991.43
2021-10-26,1998.964
2021-10-27,1994.849
2021-10-28,1998.951
2021-10-29,1968.178
2021-11-01,2000.661
2021-11-02,1970.044
2021-11-03,1986.956
2021-11-04,1987.676
2021-11-05,2002.195
2021-11-08,1997.106
2021-11-09,1989.426
2021-11-10,1977.426
2021-11-11,1948.701
2021-11-12,1969.992
2021-11-15,1993.663
2021-11-16,1970.416
2021-11-17,1965.219
2021-11-18,1971.705
2021-11-19,1977.631
2021-11-22,1969.796
2021-11-23,1962.878
2021-11-24,1948.362
2021-11-25,1953.675
2021-11-26,1904.421
2021-11-29,1895.238
2021-11-30,1894.512
2021-12-01,1899.779
2021-12-02,1879.04
2021-12-03,1850.239
2021-12-06,1858.85
2021-12-07,1894.875
2021-12-08,1933.685
2021-12-09,1923.465
2021-12-10,1923.457
2021-12-13,1913.818
2021-12-14,1908.406
2021-12-15,1890.976
2021-12-16,1896.054
2021-12-17,1879.756
2021-12-20,1868.2
2021-12-21,1893.344
2021-12-22,1921.053
2021-12-23,1937.695
2021-12-24,1945.697
2021-12-27,1946.369
2021-12-28,1944.487
2021-12-29,1978.789
2021-12-30,1977.092
2021-12-31,1964.569
2022-01-03,1942.141
2022-01-04,1995.802
2022-01-05,1987.189
2022-01-06,1886.565
2022-01-07,1905.659
2022-01-10,1891.413
2022-01-11,1877.982
2022-01-12,1917.203
2022-01-13,1920.03
2022-01-14,1871.324
2022-01-17,1875.222
2022-01-18,1864.94
2022-01-19,1849.826
2022-01-20,1862.824
2022-01-21,1801.932
2022-01-24,1772.899
2022-01-25,1734.871
2022-01-26,1740.218
2022-01-27,1662.371
2022-01-28,1691.559
2022-01-31,1710.098
2022-02-01,1743.853
2022-02-02,1765.616
2022-02-03,1750.539
2022-02-04,1742.062
2022-02-07,1749.631
2022-02-08,1760.777
2022-02-09,1799.772
2022-02-10,1810.801
2022-02-11,1763.795
2022-02-14,1752.7
2022-02-15,1754.865
2022-02-16,1800.646
2022-02-17,1806.982
2022-02-18,1776.857
2022-02-21,1781.472
2022-02-22,1771.217
2022-02-23,1790.845
2022-02-24,1714.085
2022-02-25,1750.298
2022-02-28,1763.892
2022-03-01,1783.976
2022-03-02,1782.092
2022-03-03,1795.492
2022-03-04,1792.084
2022-03-07,1762.4
2022-03-08,1747.614
2022-03-09,1780.767
2022-03-10,1822.129
2022-03-11,1785.145
2022-03-14,1788.498
2022-03-15,1771.85
2022-03-16,1813.348
2022-03-17,1867.973
2022-03-18,1879.495
2022-03-21,1876.241
2022-03-22,1886.339
2022-03-23,1914.065
2022-03-24,1913.277
2022-03-25,1915.47
2022-03-28,1899.026
2022-03-29,1928.279
2022-03-30,1953.847
2022-03-31,1936.197
2022-04-01,1925.271
2022-04-04,1947.619
2022-04-05,1976.808
2022-04-06,1937.099
2022-04-07,1905.844
2022-04-08,1908.093
2022-04-11,1903.126
2022-04-12,1903.633
2022-04-13,1894.002
2022-04-14,1907.222
2022-04-15,1907.222
2022-04-18,1892.815
2022-04-19,1900.684
2022-04-20,1929.893
2022-04-21,1930.592
2022-04-22,1876.601
2022-04-25,1848.15
2022-04-26,1820.744
2022-04-27,1789.204
2022-04-28,1792.114
2022-04-29,1827.426
2022-05-02,1779.984
2022-05-03,1791.071
2022-05-04,1796.388
2022-05-05,1814.5
2022-05-06,1756.716
2022-05-09,1707.378
2022-05-10,1686.937
2022-05-11,1708.804
2022-05-12,1643.468
2022-05-13,1686.519
2022-05-16,1700.832
2022-05-17,1714.946
2022-05-18,1730.977
2022-05-19,1713.748
2022-05-20,1729.399
2022-05-23,1746.046
2022-05-24,1729.202
2022-05-25,1729.637
2022-05-26,1719.046
2022-05-27,1751.339
2022-05-30,1793.442
2022-05-31,1771.765
2022-06-01,1769.066
2022-06-02,1758.345
2022-06-03,1769.554
2022-06-06,1758.97
2022-06-07,1722.481
2022-06-08,1720.857
2022-06-09,1677.994
2022-06-10,1642.57
2022-06-13,1614.025
2022-06-14,1555.673
2022-06-15,1543.199
2022-06-16,1546.726
2022-06-17,1516.128
2022-06-20,1538.14
2022-06-21,1558.628
2022-06-22,1542.124
2022-06-23,1549.161
2022-06-24,1581.527
2022-06-27,1605.538
2022-06-28,1603.276
2022-06-29,1574.075
2022-06-30,1552.118
2022-07-01,1532.958
2022-07-04,1571.203
2022-07-05,1559.262
2022-07-06,1573.276
2022-07-07,1592.419
2022-07-08,1607.37
2022-07-11,1557.671
2022-07-12,1569.194
2022-07-13,1588.086
2022-07-14,1576.898
2022-07-15,1596.471
2022-07-18,1623.079
2022-07-19,1619.955
2022-07-20,1646.745
2022-07-21,1660.95
2022-07-22,1673.084
2022-07-25,1664.266
2022-07-26,1657.714
2022-07-27,1662.189
2022-07-28,1689.852
2022-07-29,1708.067
2022-08-01,1733.617
2022-08-02,1720.017
2022-08-03,1707.044
2022-08-04,1721.264
2022-08-05,1720.064
2022-08-08,1734.765
2022-08-09,1734.592
2022-08-10,1749.489
2022-08-11,1777.559
2022-08-12,1757.192
2022-08-15,1756.025
2022-08-16,1758.143
2022-08-17,1742.101
2022-08-18,1742.772
2022-08-19,1718.475
2022-08-22,1703.886
2022-08-23,1691.909
2022-08-24,1690.487
2022-08-25,1714.647
2022-08-26,1719.036
2022-08-29,1670.625
2022-08-30,1677.769
2022-08-31,1685.219
2022-09-01,1646.453
2022-09-02,1660.758
2022-09-05,1647.512
2022-09-06,1634.703
2022-09-07,1610.601
2022-09-08,1649.082
2022-09-09,1679.227
2022-09-12,1700.581
2022-09-13,1687.353
2022-09-14,1632.796
2022-09-15,1621.492
2022-09-16,1596.638
2022-09-19,1590.671
2022-09-20,1605.638
2022-09-21,1576.799
2022-09-22,1569.932
2022-09-23,1510.745
2022-09-26,1495.539
2022-09-27,1488.914
2022-09-28,1479.58
2022-09-29,1498.254
2022-09-30,1462.047
2022-10-03,1467.793
2022-10-04,1522.715
2022-10-05,1540.891
2022-10-06,1532.747
2022-10-07,1515.015
2022-10-10,1458.083
2022-10-11,1456.466
2022-10-12,1449.708
2022-10-13,1433.197
2022-10-14,1460.952
2022-10-17,1452.864
2022-10-18,1485.369
2022-10-19,1494.083
2022-10-20,1487.415
2022-10-21,1462.91
2022-10-24,1486.061
2022-10-25,1519.075
2022-10-26,1542.434
2022-10-27,1547.241
2022-10-28,1520.648
2022-10-31,1542.762
2022-11-01,1563.653
2022-11-02,1562.795
2022-11-03,1507.288
2022-11-04,1543.078
2022-11-07,1559.339
2022-11-08,1584.28
2022-11-09,1566.903
2022-11-10,1598.037
2022-11-11,1672.057
2022-11-14,1657.38
2022-11-15,1674.734
2022-11-16,1657.816
2022-11-17,1649.747
2022-11-18,1661.297
2022-11-21,1637.809
2022-11-22,1654.352
2022-11-23,1686.161
2022-11-24,1702.498
2022-11-25,1701.286
2022-11-28,1682.627
2022-11-29,1687.927
2022-11-30,1691.069
2022-12-01,1730.603
2022-12-02,1716.254
2022-12-05,1703.44
2022-12-06,1683.546
2022-12-07,1669.569
2022-12-08,1671.612
2022-12-09,1684.589
2022-12-12,1662.832
2022-12-13,1707.224
2022-12-14,1713.419
2022-12-15,1665.974
2022-12-16,1639.92
2022-12-19,1636.823
2022-12-20,1599.741
2022-12-21,1623.902
2022-12-22,1629.354
2022-12-23,1620.477
2022-12-26,1620.477
2022-12-27,1630.392
2022-12-28,1620.983
2022-12-29,1615.958
2022-12-30,1627.132
2023-01-02,1627.132
2023-01-03,1594.241
2023-01-04,1646.792
2023-01-05,1621.563
2023-01-06,1646.964
2023-01-09,1680.007
2023-01-10,1659.565
2023-01-11,1679.537
2023-01-12,1706.943
2023-01-13,1723.06
2023-01-16,1740.715
2023-01-17,1754.617
2023-01-18,1764.17
2023-01-19,1740.553
2023-01-20,1760.523
2023-01-23,1786.39
2023-01-24,1798.547
2023-01-25,1805.03
2023-01-26,1806.56
2023-01-27,1814.657
2023-01-30,1814.241
2023-01-31,1804.572
2023-02-01,1818.715
2023-02-02,1838.683
2023-02-03,1826.327
2023-02-06,1785.453
2023-02-07,1786.753
2023-02-08,1795.275
2023-02-09,1792.408
2023-02-10,1768.349
2023-02-13,1773.276
2023-02-14,1778.104
2023-02-15,1736.833
2023-02-16,1754.021
2023-02-17,1730.027
2023-02-20,1746.147
2023-02-21,1735.953
2023-02-22,1710.139
2023-02-23,1710.634
2023-02-24,1702.773
2023-02-27,1688.775
2023-02-28,1697.716
2023-03-01,1693.268
2023-03-02,1675.163
2023-03-03,1684.432
2023-03-06,1696.961
2023-03-07,1675.112
2023-03-08,1669.542
2023-03-09,1679.587
2023-03-10,1650.675
2023-03-13,1648.738
2023-03-14,1620.525
2023-03-15,1620.304
2023-03-16,1623.916
2023-03-17,1638.864
2023-03-20,1623.945
2023-03-21,1619.358
2023-03-22,1641.406
2023-03-23,1639.491
2023-03-24,1619.198
2023-03-27,1624.686
2023-03-28,1649.243
2023-03-29,1644.531
2023-03-30,1662.427
2023-03-31,1669.23
2023-04-03,1704.078
2023-04-04,1704.251
2023-04-05,1702.117
2023-04-06,1688.966
2023-04-07,1688.966
2023-04-10,1678.453
2023-04-11,1702.893
2023-04-12,1717.13
2023-04-13,1733.724
2023-04-14,1728.899
2023-04-17,1727.306
2023-04-18,1733.55
2023-04-19,1727.111
2023-04-20,1742.611
2023-04-21,1722.564
2023-04-24,1734.205
2023-04-25,1718.403
2023-04-26,1709.965
2023-04-27,1704.133
2023-04-28,1701.311
2023-05-01,1716.45
2023-05-02,1707.939
2023-05-03,1699.094
2023-05-04,1692.656
2023-05-05,1717.495
2023-05-08,1740.762
2023-05-09,1727.943
2023-05-10,1732.007
2023-05-11,1722.348
2023-05-12,1717.203
2023-05-15,1730.058
2023-05-16,1712.175
2023-05-17,1700.188
2023-05-18,1700.843
2023-05-19,1724.675
2023-05-22,1716.895
2023-05-23,1709.592
2023-05-24,1679.813
2023-05-25,1660.529
2023-05-26,1659.209
2023-05-29,1679.122
2023-05-30,1671.485
2023-05-31,1640.202
2023-06-01,1668.703
2023-06-02,1685.865
2023-06-05,1701.382
2023-06-06,1692.242
2023-06-07,1694.297
2023-06-08,1694.96
2023-06-09,1709.373
2023-06-12,1710.64
2023-06-13,1732.197
2023-06-14,1731.677
2023-06-15,1733.937
2023-06-16,1756.227
2023-06-19,1766.661
2023-06-20,1756.24
2023-06-21,1751.851
2023-06-22,1722.272
2023-06-23,1682.802
2023-06-26,1676.485
2023-06-27,1682.883
2023-06-28,1676.359
2023-06-29,1688.48
2023-06-30,1696.966
2023-07-03,1713.089
2023-07-04,1724.161
2023-07-05,1710.821
2023-07-06,1680.973
2023-07-07,1664.978
2023-07-10,1650.451
2023-07-11,1673.022
2023-07-12,1704.213
2023-07-13,1757.311
2023-07-14,1757.004
2023-07-17,1746.362
2023-07-18,1747.439
2023-07-19,1738.086
2023-07-20,1746.492
2023-07-21,1725.444
2023-07-24,1726.747
2023-07-25,1738.558
2023-07-26,1738.996
2023-07-27,1755.637
2023-07-28,1727.327
2023-07-31,1745.84
2023-08-01,1723.234
2023-08-02,1681.667
2023-08-03,1672.265
2023-08-04,1684.552
2023-08-07,1676.629
2023-08-08,1668.367
2023-08-09,1679.126
2023-08-10,1688.126
2023-08-11,1676.648
2023-08-14,1654.057
2023-08-15,1666.168
2023-08-16,1637.585
2023-08-17,1621.797
2023-08-18,1620.56
2023-08-21,1611.877
2023-08-22,1617.49
2023-08-23,1631.797
2023-08-24,1634.905
2023-08-25,1612.481
2023-08-28,1632.684
2023-08-29,1649.814
2023-08-30,1686.34
2023-08-31,1687.622
2023-09-01,1675.729
2023-09-04,1679.441
2023-09-05,1661.62
2023-09-06,1651.301
2023-09-07,1639.922
2023-09-08,1642.194
2023-09-11,1657.113
2023-09-12,1658.069
2023-09-13,1644.865
2023-09-14,1654.373
2023-09-15,1669.76
2023-09-18,1652.509
2023-09-19,1655.989
2023-09-20,1659.912
2023-09-21,1616.839
2023-09-22,1623.883
2023-09-25,1614.0
2023-09-26,1612.199
2023-09-27,1597.118
2023-09-28,1599.903
2023-09-29,1614.187
2023-10-02,1586.442
2023-10-03,1554.466
2023-10-04,1546.267
2023-10-05,1565.318
2023-10-06,1568.375
2023-10-09,1576.325
2023-10-10,1603.553
2023-10-11,1614.527
2023-10-12,1590.896
2023-10-13,1569.788
2023-10-16,1570.805
2023-10-17,1581.7
2023-10-18,1578.643
2023-10-19,1547.534
2023-10-20,1531.412
2023-10-23,1525.234
2023-10-24,1537.012
2023-10-25,1527.22
2023-10-26,1510.496
2023-10-27,1518.717
2023-10-30,1511.844
2023-10-31,1505.63
2023-11-01,1525.754
2023-11-02,1559.113
2023-11-03,1599.901
2023-11-06,1604.589
2023-11-07,1584.136
2023-11-08,1594.304
2023-11-09,1603.528
2023-11-10,1575.776
2023-11-13,1578.501
2023-11-14,1617.14
2023-11-15,1649.618
2023-11-16,1631.004
2023-11-17,1634.094
2023-11-20,1645.209
2023-11-21,1651.965
2023-11-22,1642.474
2023-11-23,1640.293
2023-11-24,1647.83
2023-11-27,1639.788
2023-11-28,1657.258
2023-11-29,1663.203
2023-11-30,1677.961
2023-12-01,1675.003
2023-12-04,1681.941
2023-12-05,1654.084
2023-12-06,1688.154
2023-12-07,1686.835
2023-12-08,1687.753
2023-12-11,1682.985
2023-12-12,1691.602
2023-12-13,1703.996
2023-12-14,1762.008
2023-12-15,1777.643
2023-12-18,1769.073
2023-12-19,1805.048
2023-12-20,1818.041
2023-12-21,1812.142
2023-12-22,1817.1
2023-12-25,1817.1
2023-12-26,1817.901
2023-12-27,1845.165
2023-12-28,1862.58
2023-12-29,1849.434
2024-01-01,1849.434
2024-01-02,1844.933
2024-01-03,1803.992
2024-01-04,1796.662
2024-01-05,1804.297
2024-01-08,1787.476
2024-01-09,1798.323
2024-01-10,1792.681
2024-01-11,1794.302
2024-01-12,1802.298
2024-01-15,1790.939
2024-01-16,1755.237
2024-01-17,1736.139
2024-01-18,1734.737
2024-01-19,1762.3
2024-01-22,1778.933
2024-01-23,1780.06
2024-01-24,1785.959
2024-01-25,1786.883
2024-01-26,1789.327
2024-01-29,1792.712
2024-01-30,1795.021
2024-01-31,1821.041
2024-02-01,1780.154
2024-02-02,1804.648
2024-02-05,1777.881
2024-02-06,1778.24
2024-02-07,1792.155
2024-02-08,1785.046
2024-02-09,1801.052
2024-02-12,1792.31
2024-02-13,1763.663
2024-02-14,1761.983
2024-02-15,1792.805
2024-02-16,1807.373
2024-02-19,1810.932
2024-02-20,1824.699
2024-02-21,1811.217
2024-02-22,1810.847
2024-02-23,1824.202
2024-02-26,1828.079
2024-02-27,1836.883
2024-02-28,1826.47
2024-02-29,1846.589
2024-03-01,1857.958
2024-03-04,1855.254
2024-03-05,1852.899
2024-03-06,1868.185
2024-03-07,1896.375
2024-03-08,1920.548
2024-03-11,1881.104
2024-03-12,1881.442
2024-03-13,1891.806
2024-03-14,1881.204
2024-03-15,1861.668
2024-03-18,1858.285
2024-03-19,1849.176
2024-03-20,1847.667
2024-03-21,1879.689
2024-03-22,1867.228
2024-03-25,1885.758
2024-03-26,1876.707
2024-03-27,1888.779
2024-03-28,1905.652
2024-03-29,1905.652
2024-04-01,1896.451
2024-04-02,1897.006
2024-04-03,1876.638
2024-04-04,1906.241
2024-04-05,1879.041
2024-04-08,1893.505
2024-04-09,1906.851
2024-04-10,1883.134
2024-04-11,1872.067
2024-04-12,1855.025
2024-04-15,1836.812
2024-04-16,1788.578
2024-04-17,1794.221
2024-04-18,1803.761
2024-04-19,1782.625
2024-04-22,1808.697
2024-04-23,1830.285
2024-04-24,1835.467
2024-04-25,1837.163
2024-04-26,1816.464
2024-04-29,1842.774
2024-04-30,1831.872
2024-05-01,1809.398
2024-05-02,1825.297
2024-05-03,1860.482
2024-05-06,1877.78
2024-05-07,1906.788
2024-05-08,1897.08
2024-05-09,1883.887
2024-05-10,1886.06
2024-05-13,1897.964
2024-05-14,1895.362
2024-05-15,1919.493
2024-05-16,1957.567
2024-05-17,1935.6
2024-05-20,1936.258
2024-05-21,1931.622
2024-05-22,1919.635
2024-05-23,1914.09
2024-05-24,1890.652
2024-05-27,1916.03
2024-05-28,1911.142
2024-05-29,1875.981
2024-05-30,1878.249
2024-05-31,1899.975
2024-06-03,1919.242
2024-06-04,1909.116
2024-06-05,1918.259
2024-06-06,1941.857
2024-06-07,1934.035
2024-06-10,1935.502
2024-06-11,1914.816
2024-06-12,1928.728
2024-06-13,1930.853
2024-06-14,1916.146
2024-06-17,1907.195
2024-06-18,1945.798
2024-06-19,1951.793
2024-06-20,1944.845
2024-06-21,1943.424
2024-06-24,1936.658
2024-06-25,1953.151
2024-06-26,1941.55
2024-06-27,1941.495
2024-06-28,1953.598
2024-07-01,1931.155
2024-07-02,1924.439
2024-07-03,1947.534
2024-07-04,1968.341
2024-07-05,1973.489
2024-07-08,1964.634
2024-07-09,1975.472
2024-07-10,1976.714
2024-07-11,2010.042
2024-07-12,2031.18
2024-07-15,2041.424
2024-07-16,2022.335
2024-07-17,2043.913
2024-07-18,2038.788
2024-07-19,2017.718
2024-07-22,1992.0
2024-07-23,1999.608
2024-07-24,1993.309
2024-07-25,1947.963
2024-07-26,1959.848
2024-07-29,1976.881
2024-07-30,1974.535
2024-07-31,2000.281
2024-08-01,2005.613
2024-08-02,1954.26
2024-08-05,1859.992
2024-08-06,1884.121
2024-08-07,1907.445
2024-08-08,1912.577
2024-08-09,1937.83
2024-08-12,1958.433
2024-08-13,1957.271
2024-08-14,1981.996
2024-08-15,1990.945
2024-08-16,2019.112
2024-08-19,2044.743
2024-08-20,2056.31
2024-08-21,2061.415
2024-08-22,2060.941
2024-08-23,2082.849
2024-08-26,2098.988
2024-08-27,2090.638
2024-08-28,2096.742
2024-08-29,2087.181
2024-08-30,2092.461
2024-09-02,2097.839
2024-09-03,2078.415
2024-09-04,2048.576
2024-09-05,2052.847
2024-09-06,2062.47
2024-09-09,2037.041
2024-09-10,2042.547
2024-09-11,2030.538
2024-09-12,2077.561
2024-09-13,2087.64
2024-09-16,2096.966
2024-09-17,2111.198
2024-09-18,2114.013
2024-09-19,2133.133
2024-09-20,2136.04
2024-09-23,2135.069
2024-09-24,2134.245
2024-09-25,2114.778
2024-09-26,2147.805
2024-09-27,2160.924
2024-09-30,2176.285
2024-10-01,2153.586
2024-10-02,2142.068
2024-10-03,2132.121
2024-10-04,2106.189
2024-10-07,2109.126
2024-10-08,2098.24
2024-10-09,2102.787
2024-10-10,2112.72
2024-10-11,2118.844
2024-10-14,2122.157
2024-10-15,2137.259
2024-10-16,2108.105
2024-10-17,2140.419
2024-10-18,2127.749
2024-10-21,2133.232
2024-10-22,2093.706
2024-10-23,2078.142
2024-10-24,2075.574
2024-10-25,2082.23
2024-10-28,2064.459
2024-10-29,2066.26
2024-10-30,2055.17
2024-10-31,2042.855
2024-11-01,2036.485
2024-11-04,2059.167
2024-11-05,2060.309
2024-11-06,2065.544
2024-11-07,2106.421
2024-11-08,2097.945
2024-11-11,2096.871
2024-11-12,2092.867
2024-11-13,2069.573
2024-11-14,2079.77
2024-11-15,2084.068
2024-11-18,2084.93
2024-11-19,2123.217
2024-11-20,2105.555
2024-11-21,2107.842
2024-11-22,2117.266
2024-11-25,2134.032
2024-11-26,2107.453
2024-11-27,2131.983
2024-11-28,2143.595
2024-11-29,2144.73
2024-12-02,2123.532
2024-12-03,2146.996
2024-12-04,2123.509
2024-12-05,2133.187
2024-12-06,2102.888
2024-12-09,2139.493
2024-12-10,2087.635
2024-12-11,2075.648
2024-12-12,2074.483
2024-12-13,2062.972
2024-12-16,2057.575
2024-12-17,2070.868
2024-12-18,2059.13
2024-12-19,2006.339
2024-12-20,1968.967
2024-12-23,2000.625
2024-12-24,2002.474
2024-12-25,2002.474
2024-12-26,1998.776
2024-12-27,2011.236
2024-12-30,2004.686
2024-12-31,1976.815
