Date,NETHERLANDS LARGE CAP Large Cap
2010-09-07,671.965
2010-09-08,679.626
2010-09-09,687.107
2010-09-10,686.837
2010-09-13,699.098
2010-09-14,702.285
2010-09-15,702.529
2010-09-16,702.705
2010-09-17,697.121
2010-09-20,711.571
2010-09-21,712.626
2010-09-22,719.261
2010-09-23,710.795
2010-09-24,732.445
2010-09-27,730.709
2010-09-28,736.691
2010-09-29,734.83
2010-09-30,732.878
2010-10-01,733.66
2010-10-04,722.739
2010-10-05,741.237
2010-10-06,747.485
2010-10-07,752.15
2010-10-08,746.166
2010-10-11,743.798
2010-10-12,734.858
2010-10-13,755.347
2010-10-14,762.682
2010-10-15,757.238
2010-10-18,751.977
2010-10-19,736.247
2010-10-20,745.606
2010-10-21,755.929
2010-10-22,749.472
2010-10-25,757.062
2010-10-26,746.833
2010-10-27,733.661
2010-10-28,741.939
2010-10-29,736.753
2010-11-01,739.42
2010-11-02,751.28
2010-11-03,742.576
2010-11-04,771.21
2010-11-05,762.261
2010-11-08,755.122
2010-11-09,757.239
2010-11-10,745.614
2010-11-11,738.347
2010-11-12,737.714
2010-11-15,736.31
2010-11-16,725.545
2010-11-17,729.339
2010-11-18,743.409
2010-11-19,742.494
2010-11-22,735.072
2010-11-23,704.801
2010-11-24,706.792
2010-11-25,706.793
2010-11-26,692.143
2010-11-29,670.484
2010-11-30,658.283
2010-12-01,677.625
2010-12-02,696.005
2010-12-03,708.756
2010-12-06,699.772
2010-12-07,712.224
2010-12-08,706.894
2010-12-09,709.834
2010-12-10,713.498
2010-12-13,723.397
2010-12-14,723.444
2010-12-15,716.519
2010-12-16,712.466
2010-12-17,706.214
2010-12-20,704.116
2010-12-21,712.261
2010-12-22,709.763
2010-12-23,709.787
2010-12-24,711.428
2010-12-27,711.348
2010-12-28,712.345
2010-12-29,716.432
2010-12-30,720.166
2010-12-31,723.767
2011-01-03,731.283
2011-01-04,729.069
2011-01-05,716.67
2011-01-06,712.558
2011-01-07,709.719
2011-01-10,699.996
2011-01-11,708.44
2011-01-12,723.561
2011-01-13,741.414
2011-01-14,742.037
2011-01-17,738.246
2011-01-18,750.506
2011-01-19,745.999
2011-01-20,741.703
2011-01-21,761.684
2011-01-24,764.671
2011-01-25,755.271
2011-01-26,756.831
2011-01-27,763.858
2011-01-28,750.478
2011-01-31,755.107
2011-02-01,770.568
2011-02-02,772.571
2011-02-03,760.5
2011-02-04,760.541
2011-02-07,767.928
2011-02-08,779.224
2011-02-09,780.823
2011-02-10,777.566
2011-02-11,770.268
2011-02-14,765.691
2011-02-15,769.836
2011-02-16,772.047
2011-02-17,781.242
2011-02-18,789.136
2011-02-21,786.097
2011-02-22,783.226
2011-02-23,781.49
2011-02-24,776.483
2011-02-25,780.585
2011-02-28,788.686
2011-03-01,787.087
2011-03-02,780.82
2011-03-03,787.298
2011-03-04,792.039
2011-03-07,791.55
2011-03-08,789.281
2011-03-09,796.25
2011-03-10,784.698
2011-03-11,778.797
2011-03-14,778.398
2011-03-15,757.146
2011-03-16,744.649
2011-03-17,760.398
2011-03-18,769.023
2011-03-21,786.678
2011-03-22,786.205
2011-03-23,788.299
2011-03-24,802.272
2011-03-25,800.424
2011-03-28,799.703
2011-03-29,800.096
2011-03-30,802.613
2011-03-31,801.158
2011-04-01,808.238
2011-04-04,814.538
2011-04-05,812.199
2011-04-06,823.9
2011-04-07,819.104
2011-04-08,826.655
2011-04-11,826.956
2011-04-12,821.098
2011-04-13,828.472
2011-04-14,818.339
2011-04-15,814.63
2011-04-18,787.159
2011-04-19,794.018
2011-04-20,815.508
2011-04-21,812.876
2011-04-22,812.876
2011-04-25,812.29
2011-04-26,820.809
2011-04-27,821.183
2011-04-28,825.596
2011-04-29,829.156
2011-05-02,838.053
2011-05-03,834.883
2011-05-04,828.59
2011-05-05,813.954
2011-05-06,819.04
2011-05-09,795.181
2011-05-10,810.051
2011-05-11,812.803
2011-05-12,800.28
2011-05-13,795.61
2011-05-16,790.426
2011-05-17,777.451
2011-05-18,783.076
2011-05-19,787.531
2011-05-20,774.404
2011-05-23,755.866
2011-05-24,760.74
2011-05-25,764.057
2011-05-26,764.346
2011-05-27,776.101
2011-05-30,775.817
2011-05-31,788.896
2011-06-01,784.987
2011-06-02,775.076
2011-06-03,781.768
2011-06-06,780.582
2011-06-07,786.125
2011-06-08,772.329
2011-06-09,769.46
2011-06-10,750.773
2011-06-13,753.002
2011-06-14,767.003
2011-06-15,748.108
2011-06-16,738.4
2011-06-17,752.279
2011-06-20,749.193
2011-06-21,760.583
2011-06-22,757.555
2011-06-23,731.32
2011-06-24,733.548
2011-06-27,738.58
2011-06-28,743.392
2011-06-29,755.242
2011-06-30,771.066
2011-07-01,777.931
2011-07-04,780.27
2011-07-05,776.005
2011-07-06,762.299
2011-07-07,772.562
2011-07-08,762.182
2011-07-11,729.191
2011-07-12,719.018
2011-07-13,730.036
2011-07-14,725.958
2011-07-15,719.471
2011-07-18,699.051
2011-07-19,714.54
2011-07-20,728.856
2011-07-21,753.246
2011-07-22,755.93
2011-07-25,748.611
2011-07-26,757.154
2011-07-27,742.555
2011-07-28,743.149
2011-07-29,738.492
2011-08-01,720.505
2011-08-02,710.683
2011-08-03,698.942
2011-08-04,680.174
2011-08-05,678.782
2011-08-08,650.812
2011-08-09,656.794
2011-08-10,633.621
2011-08-11,646.885
2011-08-12,664.953
2011-08-15,680.715
2011-08-16,677.313
2011-08-17,682.588
2011-08-18,647.617
2011-08-19,639.765
2011-08-22,643.529
2011-08-23,648.186
2011-08-24,652.701
2011-08-25,642.812
2011-08-26,638.49
2011-08-29,655.552
2011-08-30,654.481
2011-08-31,673.598
2011-09-01,669.987
2011-09-02,650.543
2011-09-05,620.484
2011-09-06,613.996
2011-09-07,627.712
2011-09-08,629.632
2011-09-09,601.204
2011-09-12,579.337
2011-09-13,587.515
2011-09-14,596.22
2011-09-15,611.139
2011-09-16,617.036
2011-09-19,594.251
2011-09-20,609.717
2011-09-21,604.331
2011-09-22,569.072
2011-09-23,576.842
2011-09-26,592.729
2011-09-27,624.697
2011-09-28,616.857
2011-09-29,635.216
2011-09-30,613.746
2011-10-03,597.214
2011-10-04,587.188
2011-10-05,602.778
2011-10-06,622.482
2011-10-07,629.155
2011-10-10,646.459
2011-10-11,644.063
2011-10-12,670.505
2011-10-13,659.307
2011-10-14,677.339
2011-10-17,664.248
2011-10-18,660.889
2011-10-19,672.84
2011-10-20,664.988
2011-10-21,687.583
2011-10-24,694.614
2011-10-25,686.612
2011-10-26,677.664
2011-10-27,723.822
2011-10-28,718.321
2011-10-31,691.911
2011-11-01,649.972
2011-11-02,664.243
2011-11-03,677.818
2011-11-04,671.946
2011-11-07,664.233
2011-11-08,679.735
2011-11-09,645.071
2011-11-10,647.008
2011-11-11,670.194
2011-11-14,653.897
2011-11-15,638.703
2011-11-16,642.719
2011-11-17,632.727
2011-11-18,628.758
2011-11-21,608.767
2011-11-22,607.279
2011-11-23,591.659
2011-11-24,588.371
2011-11-25,589.644
2011-11-28,618.523
2011-11-29,624.716
2011-11-30,654.371
2011-12-01,646.928
2011-12-02,653.958
2011-12-05,665.828
2011-12-06,662.587
2011-12-07,661.255
2011-12-08,649.098
2011-12-09,660.536
2011-12-12,637.572
2011-12-13,628.799
2011-12-14,610.68
2011-12-15,618.944
2011-12-16,616.457
2011-12-19,616.931
2011-12-20,637.803
2011-12-21,631.972
2011-12-22,642.69
2011-12-23,648.774
2011-12-26,648.774
2011-12-27,652.623
2011-12-28,643.026
2011-12-29,648.274
2011-12-30,656.131
2012-01-02,666.153
2012-01-03,670.319
2012-01-04,652.118
2012-01-05,641.507
2012-01-06,632.764
2012-01-09,636.705
2012-01-10,644.18
2012-01-11,632.877
2012-01-12,637.602
2012-01-13,628.884
2012-01-16,638.885
2012-01-17,648.092
2012-01-18,652.462
2012-01-19,666.123
2012-01-20,668.71
2012-01-23,677.501
2012-01-24,668.435
2012-01-25,667.246
2012-01-26,683.484
2012-01-27,675.577
2012-01-30,667.974
2012-01-31,673.494
2012-02-01,695.435
2012-02-02,686.293
2012-02-03,693.589
2012-02-06,687.757
2012-02-07,696.417
2012-02-08,691.591
2012-02-09,691.488
2012-02-10,673.781
2012-02-13,682.305
2012-02-14,675.416
2012-02-15,680.035
2012-02-16,686.185
2012-02-17,700.011
2012-02-20,712.205
2012-02-21,707.699
2012-02-22,696.621
2012-02-23,698.346
2012-02-24,700.632
2012-02-27,698.948
2012-02-28,702.154
2012-02-29,696.131
2012-03-01,698.709
2012-03-02,694.028
2012-03-05,693.093
2012-03-06,669.727
2012-03-07,675.9
2012-03-08,695.473
2012-03-09,689.013
2012-03-12,692.478
2012-03-13,703.116
2012-03-14,703.876
2012-03-15,712.944
2012-03-16,720.291
2012-03-19,724.065
2012-03-20,714.16
2012-03-21,709.022
2012-03-22,700.994
2012-03-23,702.612
2012-03-26,715.547
2012-03-27,713.78
2012-03-28,706.02
2012-03-29,694.539
2012-03-30,701.21
2012-04-02,707.464
2012-04-03,699.896
2012-04-04,669.61
2012-04-05,667.57
2012-04-06,667.57
2012-04-09,667.954
2012-04-10,650.232
2012-04-11,654.888
2012-04-12,664.627
2012-04-13,650.524
2012-04-16,652.292
2012-04-17,671.097
2012-04-18,664.292
2012-04-19,661.481
2012-04-20,671.347
2012-04-23,651.765
2012-04-24,659.698
2012-04-25,666.503
2012-04-26,675.749
2012-04-27,675.349
2012-04-30,668.282
2012-05-01,667.752
2012-05-02,663.417
2012-05-03,661.284
2012-05-04,649.619
2012-05-07,656.499
2012-05-08,648.384
2012-05-09,649.887
2012-05-10,657.028
2012-05-11,663.36
2012-05-14,643.278
2012-05-15,638.876
2012-05-16,633.193
2012-05-17,621.593
2012-05-18,619.54
2012-05-21,625.758
2012-05-22,636.869
2012-05-23,615.485
2012-05-24,619.128
2012-05-25,618.082
2012-05-28,618.313
2012-05-29,622.713
2012-05-30,607.129
2012-05-31,606.488
2012-06-01,591.849
2012-06-04,596.554
2012-06-05,598.838
2012-06-06,612.543
2012-06-07,618.343
2012-06-08,612.101
2012-06-11,614.713
2012-06-12,612.382
2012-06-13,619.216
2012-06-14,620.936
2012-06-15,631.704
2012-06-18,627.225
2012-06-19,638.906
2012-06-20,640.507
2012-06-21,636.38
2012-06-22,628.454
2012-06-25,616.669
2012-06-26,615.68
2012-06-27,624.258
2012-06-28,619.637
2012-06-29,657.875
2012-07-02,657.905
2012-07-03,665.046
2012-07-04,660.437
2012-07-05,649.818
2012-07-06,637.907
2012-07-09,636.155
2012-07-10,642.769
2012-07-11,641.162
2012-07-12,636.88
2012-07-13,644.509
2012-07-16,648.532
2012-07-17,645.394
2012-07-18,658.812
2012-07-19,666.847
2012-07-20,655.507
2012-07-23,641.004
2012-07-24,636.832
2012-07-25,639.508
2012-07-26,673.24
2012-07-27,683.157
2012-07-30,686.173
2012-07-31,686.182
2012-08-01,687.139
2012-08-02,668.108
2012-08-03,696.955
2012-08-06,699.793
2012-08-07,706.721
2012-08-08,698.786
2012-08-09,704.292
2012-08-10,702.988
2012-08-13,701.138
2012-08-14,702.69
2012-08-15,700.828
2012-08-16,705.344
2012-08-17,704.95
2012-08-20,705.243
2012-08-21,719.12
2012-08-22,709.9
2012-08-23,712.296
2012-08-24,708.606
2012-08-27,715.48
2012-08-28,710.924
2012-08-29,712.096
2012-08-30,705.741
2012-08-31,716.235
2012-09-03,721.084
2012-09-04,714.081
2012-09-05,718.059
2012-09-06,737.679
2012-09-07,748.363
2012-09-10,739.031
2012-09-11,743.631
2012-09-12,744.442
2012-09-13,741.249
2012-09-14,761.914
2012-09-17,760.515
2012-09-18,751.987
2012-09-19,755.525
2012-09-20,747.091
2012-09-21,749.271
2012-09-24,740.007
2012-09-25,749.394
2012-09-26,726.83
2012-09-27,733.334
2012-09-28,719.378
2012-10-01,732.558
2012-10-02,733.666
2012-10-03,734.835
2012-10-04,741.611
2012-10-05,758.4
2012-10-08,745.732
2012-10-09,735.498
2012-10-10,733.143
2012-10-11,742.172
2012-10-12,739.745
2012-10-15,742.485
2012-10-16,757.03
2012-10-17,764.563
2012-10-18,761.182
2012-10-19,753.738
2012-10-22,761.691
2012-10-23,737.303
2012-10-24,740.264
2012-10-25,745.901
2012-10-26,743.127
2012-10-29,739.4
2012-10-30,751.364
2012-10-31,747.606
2012-11-01,756.394
2012-11-02,757.2
2012-11-05,748.448
2012-11-06,754.68
2012-11-07,742.799
2012-11-08,742.948
2012-11-09,739.439
2012-11-12,740.671
2012-11-13,744.406
2012-11-14,740.832
2012-11-15,732.402
2012-11-16,717.062
2012-11-19,736.768
2012-11-20,742.026
2012-11-21,741.874
2012-11-22,749.259
2012-11-23,763.457
2012-11-26,762.05
2012-11-27,766.58
2012-11-28,768.761
2012-11-29,778.289
2012-11-30,775.743
2012-12-03,782.765
2012-12-04,784.677
2012-12-05,786.732
2012-12-06,787.008
2012-12-07,787.982
2012-12-10,786.861
2012-12-11,793.634
2012-12-12,795.28
2012-12-13,796.922
2012-12-14,801.45
2012-12-17,799.634
2012-12-18,800.523
2012-12-19,807.645
2012-12-20,807.548
2012-12-21,797.076
2012-12-24,799.24
2012-12-25,799.24
2012-12-26,800.875
2012-12-27,800.408
2012-12-28,794.071
2012-12-31,795.154
2013-01-01,795.154
2013-01-02,817.211
2013-01-03,809.727
2013-01-04,808.114
2013-01-07,813.611
2013-01-08,806.462
2013-01-09,809.482
2013-01-10,822.698
2013-01-11,830.363
2013-01-14,830.82
2013-01-15,830.1
2013-01-16,831.383
2013-01-17,842.055
2013-01-18,834.493
2013-01-21,841.029
2013-01-22,841.265
2013-01-23,840.013
2013-01-24,850.066
2013-01-25,861.135
2013-01-28,865.277
2013-01-29,869.06
2013-01-30,877.32
2013-01-31,872.995
2013-02-01,884.036
2013-02-04,860.959
2013-02-05,856.109
2013-02-06,850.388
2013-02-07,836.599
2013-02-08,839.659
2013-02-11,841.542
2013-02-12,849.933
2013-02-13,848.096
2013-02-14,845.127
2013-02-15,838.334
2013-02-18,834.427
2013-02-19,845.195
2013-02-20,837.098
2013-02-21,808.437
2013-02-22,813.67
2013-02-25,818.313
2013-02-26,794.735
2013-02-27,801.636
2013-02-28,806.471
2013-03-01,797.968
2013-03-04,801.649
2013-03-05,820.125
2013-03-06,821.459
2013-03-07,827.552
2013-03-08,833.675
2013-03-11,833.272
2013-03-12,833.477
2013-03-13,828.909
2013-03-14,840.53
2013-03-15,840.222
2013-03-18,831.462
2013-03-19,827.154
2013-03-20,838.038
2013-03-21,831.234
2013-03-22,831.424
2013-03-25,820.853
2013-03-26,817.525
2013-03-27,804.647
2013-03-28,810.859
2013-03-29,810.859
2013-04-01,811.238
2013-04-02,824.971
2013-04-03,816.352
2013-04-04,808.57
2013-04-05,805.121
2013-04-08,805.961
2013-04-09,807.088
2013-04-10,831.554
2013-04-11,840.267
2013-04-12,828.629
2013-04-15,825.379
2013-04-16,825.568
2013-04-17,808.896
2013-04-18,812.476
2013-04-19,815.873
2013-04-22,804.765
2013-04-23,826.549
2013-04-24,830.411
2013-04-25,830.034
2013-04-26,826.862
2013-04-29,839.661
2013-04-30,839.902
2013-05-01,840.475
2013-05-02,841.494
2013-05-03,854.827
2013-05-06,851.286
2013-05-07,851.638
2013-05-08,863.269
2013-05-09,859.71
2013-05-10,857.29
2013-05-13,856.906
2013-05-14,864.154
2013-05-15,868.826
2013-05-16,870.616
2013-05-17,869.8
2013-05-20,877.137
2013-05-21,875.086
2013-05-22,883.579
2013-05-23,869.732
2013-05-24,873.014
2013-05-27,877.617
2013-05-28,883.879
2013-05-29,876.837
2013-05-30,887.299
2013-05-31,868.163
2013-06-03,866.152
2013-06-04,866.928
2013-06-05,846.898
2013-06-06,845.078
2013-06-07,857.76
2013-06-10,856.54
2013-06-11,853.511
2013-06-12,852.004
2013-06-13,847.484
2013-06-14,851.576
2013-06-17,862.039
2013-06-18,866.383
2013-06-19,868.644
2013-06-20,827.23
2013-06-21,814.963
2013-06-24,798.938
2013-06-25,804.835
2013-06-26,814.983
2013-06-27,825.054
2013-06-28,824.327
2013-07-01,835.772
2013-07-02,835.727
2013-07-03,825.564
2013-07-04,849.353
2013-07-05,839.505
2013-07-08,853.822
2013-07-09,853.923
2013-07-10,863.984
2013-07-11,878.813
2013-07-12,882.818
2013-07-15,887.825
2013-07-16,884.481
2013-07-17,886.906
2013-07-18,890.541
2013-07-19,895.869
2013-07-22,901.627
2013-07-23,898.476
2013-07-24,909.077
2013-07-25,900.899
2013-07-26,894.539
2013-07-29,895.231
2013-07-30,899.552
2013-07-31,903.833
2013-08-01,916.691
2013-08-02,919.304
2013-08-05,918.905
2013-08-06,919.643
2013-08-07,919.021
2013-08-08,928.105
2013-08-09,934.089
2013-08-12,932.647
2013-08-13,931.933
2013-08-14,940.335
2013-08-15,930.227
2013-08-16,931.352
2013-08-19,930.033
2013-08-20,921.611
2013-08-21,912.243
2013-08-22,922.8
2013-08-23,934.697
2013-08-26,929.13
2013-08-27,902.213
2013-08-28,894.096
2013-08-29,894.766
2013-08-30,881.863
2013-09-02,900.394
2013-09-03,890.992
2013-09-04,896.591
2013-09-05,895.206
2013-09-06,901.079
2013-09-09,905.661
2013-09-10,924.994
2013-09-11,922.496
2013-09-12,929.091
2013-09-13,924.811
2013-09-16,939.4
2013-09-17,938.941
2013-09-18,943.273
2013-09-19,959.455
2013-09-20,955.226
2013-09-23,948.107
2013-09-24,950.234
2013-09-25,948.73
2013-09-26,942.532
2013-09-27,938.617
2013-09-30,936.458
2013-10-01,941.569
2013-10-02,941.744
2013-10-03,941.51
2013-10-04,942.191
2013-10-07,935.475
2013-10-08,929.012
2013-10-09,912.991
2013-10-10,931.427
2013-10-11,941.552
2013-10-14,940.489
2013-10-15,949.1
2013-10-16,949.731
2013-10-17,962.794
2013-10-18,972.875
2013-10-21,979.245
2013-10-22,992.659
2013-10-23,985.84
2013-10-24,991.531
2013-10-25,985.343
2013-10-28,985.185
2013-10-29,991.279
2013-10-30,991.266
2013-10-31,985.438
2013-11-01,974.68
2013-11-04,981.025
2013-11-05,968.944
2013-11-06,981.272
2013-11-07,966.156
2013-11-08,964.632
2013-11-11,971.634
2013-11-12,966.931
2013-11-13,963.73
2013-11-14,975.701
2013-11-15,974.483
2013-11-18,985.584
2013-11-19,980.808
2013-11-20,979.671
2013-11-21,975.09
2013-11-22,980.951
2013-11-25,986.246
2013-11-26,982.584
2013-11-27,990.484
2013-11-28,993.022
2013-11-29,994.44
2013-12-02,987.66
2013-12-03,979.442
2013-12-04,971.141
2013-12-05,965.589
2013-12-06,976.417
2013-12-09,978.388
2013-12-10,977.215
2013-12-11,972.65
2013-12-12,953.377
2013-12-13,948.357
2013-12-16,967.119
2013-12-17,953.01
2013-12-18,963.273
2013-12-19,977.182
2013-12-20,987.279
2013-12-23,1000.616
2013-12-24,1000.034
2013-12-25,1000.034
2013-12-26,1001.899
2013-12-27,1020.835
2013-12-30,1018.878
2013-12-31,1020.838
2014-01-01,1020.838
2014-01-02,1006.19
2014-01-03,1006.872
2014-01-06,1002.157
2014-01-07,1007.339
2014-01-08,1007.91
2014-01-09,1000.393
2014-01-10,1011.213
2014-01-13,1013.154
2014-01-14,1020.733
2014-01-15,1016.881
2014-01-16,1011.829
2014-01-17,1009.198
2014-01-20,1012.374
2014-01-21,1008.522
2014-01-22,1017.572
2014-01-23,1014.315
2014-01-24,989.434
2014-01-27,981.536
2014-01-28,983.379
2014-01-29,970.212
2014-01-30,961.63
2014-01-31,949.963
2014-02-03,945.079
2014-02-04,944.883
2014-02-05,946.796
2014-02-06,970.563
2014-02-07,976.654
2014-02-10,980.006
2014-02-11,994.317
2014-02-12,996.481
2014-02-13,997.643
2014-02-14,1004.299
2014-02-17,1015.461
2014-02-18,1019.278
2014-02-19,1018.593
2014-02-20,1008.708
2014-02-21,1013.513
2014-02-24,1018.773
2014-02-25,1017.022
2014-02-26,1006.113
2014-02-27,1007.151
2014-02-28,1018.352
2014-03-03,984.24
2014-03-04,1013.443
2014-03-05,1013.275
2014-03-06,1024.54
2014-03-07,1014.582
2014-03-10,1008.548
2014-03-11,1008.906
2014-03-12,1005.529
2014-03-13,991.925
2014-03-14,984.077
2014-03-17,995.784
2014-03-18,1001.691
2014-03-19,998.504
2014-03-20,998.007
2014-03-21,995.965
2014-03-24,989.415
2014-03-25,1002.577
2014-03-26,1014.889
2014-03-27,1016.893
2014-03-28,1028.048
2014-03-31,1035.69
2014-04-01,1043.78
2014-04-02,1043.192
2014-04-03,1038.369
2014-04-04,1041.595
2014-04-07,1033.319
2014-04-08,1034.682
2014-04-09,1039.469
2014-04-10,1038.164
2014-04-11,1021.773
2014-04-14,1014.867
2014-04-15,1005.898
2014-04-16,1011.957
2014-04-17,1010.973
2014-04-18,1010.973
2014-04-21,1008.671
2014-04-22,1010.707
2014-04-23,1008.954
2014-04-24,1005.539
2014-04-25,994.96
2014-04-28,999.704
2014-04-29,1010.607
2014-04-30,1016.513
2014-05-01,1016.513
2014-05-02,1009.634
2014-05-05,1008.421
2014-05-06,1008.541
2014-05-07,1016.99
2014-05-08,1027.0
2014-05-09,1017.208
2014-05-12,1025.373
2014-05-13,1020.855
2014-05-14,1018.396
2014-05-15,1012.393
2014-05-16,1008.147
2014-05-19,1011.455
2014-05-20,1008.204
2014-05-21,1012.959
2014-05-22,1015.756
2014-05-23,1017.711
2014-05-26,1025.013
2014-05-27,1020.351
2014-05-28,1015.216
2014-05-29,1021.193
2014-05-30,1022.686
2014-06-02,1024.656
2014-06-03,1025.241
2014-06-04,1025.813
2014-06-05,1035.604
2014-06-06,1039.68
2014-06-09,1043.126
2014-06-10,1040.792
2014-06-11,1037.281
2014-06-12,1036.644
2014-06-13,1031.421
2014-06-16,1030.241
2014-06-17,1035.557
2014-06-18,1039.504
2014-06-19,1052.26
2014-06-20,1046.309
2014-06-23,1039.072
2014-06-24,1038.441
2014-06-25,1033.656
2014-06-26,1024.329
2014-06-27,1027.744
2014-06-30,1039.697
2014-07-01,1046.963
2014-07-02,1045.818
2014-07-03,1058.481
2014-07-04,1053.722
2014-07-07,1044.27
2014-07-08,1035.584
2014-07-09,1038.715
2014-07-10,1018.149
2014-07-11,1017.924
2014-07-14,1027.234
2014-07-15,1012.889
2014-07-16,1020.774
2014-07-17,1006.58
2014-07-18,1005.028
2014-07-21,1004.611
2014-07-22,1014.279
2014-07-23,1016.209
2014-07-24,1018.476
2014-07-25,1000.978
2014-07-28,1002.445
2014-07-29,1007.514
2014-07-30,1011.228
2014-07-31,993.434
2014-08-01,986.709
2014-08-04,977.154
2014-08-05,978.81
2014-08-06,980.209
2014-08-07,975.073
2014-08-08,966.671
2014-08-11,982.306
2014-08-12,975.21
2014-08-13,983.825
2014-08-14,982.184
2014-08-15,982.729
2014-08-18,991.98
2014-08-19,996.101
2014-08-20,997.924
2014-08-21,1006.956
2014-08-22,999.032
2014-08-25,1011.533
2014-08-26,1017.738
2014-08-27,1017.029
2014-08-28,1012.001
2014-08-29,1015.113
2014-09-01,1014.116
2014-09-02,1020.565
2014-09-03,1028.093
2014-09-04,1029.217
2014-09-05,1028.442
2014-09-08,1027.716
2014-09-09,1019.818
2014-09-10,1022.418
2014-09-11,1021.776
2014-09-12,1022.522
2014-09-15,1025.694
2014-09-16,1024.167
2014-09-17,1024.485
2014-09-18,1033.479
2014-09-19,1039.887
2014-09-22,1025.766
2014-09-23,1024.265
2014-09-24,1030.563
2014-09-25,1015.737
2014-09-26,1015.416
2014-09-29,1010.239
2014-09-30,1015.58
2014-10-01,1004.155
2014-10-02,982.882
2014-10-03,986.209
2014-10-06,993.491
2014-10-07,982.698
2014-10-08,981.079
2014-10-09,984.886
2014-10-10,961.422
2014-10-13,960.935
2014-10-14,960.208
2014-10-15,934.414
2014-10-16,925.522
2014-10-17,954.008
2014-10-20,949.04
2014-10-21,966.552
2014-10-22,962.681
2014-10-23,961.271
2014-10-24,960.3
2014-10-27,963.711
2014-10-28,983.261
2014-10-29,980.893
2014-10-30,976.614
2014-10-31,992.256
2014-11-03,983.833
2014-11-04,983.267
2014-11-05,995.525
2014-11-06,999.74
2014-11-07,985.866
2014-11-10,996.6
2014-11-11,998.182
2014-11-12,993.077
2014-11-13,997.175
2014-11-14,994.997
2014-11-17,999.356
2014-11-18,1012.156
2014-11-19,1017.695
2014-11-20,1011.701
2014-11-21,1015.964
2014-11-24,1017.731
2014-11-25,1023.418
2014-11-26,1025.595
2014-11-27,1036.019
2014-11-28,1041.136
2014-12-01,1035.499
2014-12-02,1035.246
2014-12-03,1028.56
2014-12-04,1029.841
2014-12-05,1042.822
2014-12-08,1035.537
2014-12-09,1021.194
2014-12-10,1022.085
2014-12-11,1017.952
2014-12-12,998.064
2014-12-15,968.197
2014-12-16,988.048
2014-12-17,971.382
2014-12-18,999.44
2014-12-19,994.139
2014-12-22,1002.729
2014-12-23,1009.927
2014-12-24,1006.294
2014-12-25,1006.294
2014-12-26,1004.725
2014-12-29,1008.88
2014-12-30,994.223
2014-12-31,997.504
2015-01-01,997.504
2015-01-02,985.264
2015-01-05,952.183
2015-01-06,944.879
2015-01-07,943.469
2015-01-08,974.161
2015-01-09,955.086
2015-01-12,967.902
2015-01-13,980.084
2015-01-14,970.205
2015-01-15,971.244
2015-01-16,977.767
2015-01-19,997.161
2015-01-20,998.865
2015-01-21,1007.936
2015-01-22,1009.676
2015-01-23,1009.835
2015-01-26,1018.974
2015-01-27,1021.448
2015-01-28,1011.142
2015-01-29,1019.003
2015-01-30,1009.693
2015-02-02,1010.636
2015-02-03,1019.72
2015-02-04,1013.192
2015-02-05,1011.869
2015-02-06,1002.758
2015-02-09,990.289
2015-02-10,998.662
2015-02-11,1012.135
2015-02-12,1025.797
2015-02-13,1037.553
2015-02-16,1029.8
2015-02-17,1033.2
2015-02-18,1038.112
2015-02-19,1049.361
2015-02-20,1048.356
2015-02-23,1065.452
2015-02-24,1077.447
2015-02-25,1074.514
2015-02-26,1073.733
2015-02-27,1076.527
2015-03-02,1083.234
2015-03-03,1069.215
2015-03-04,1069.151
2015-03-05,1081.576
2015-03-06,1069.024
2015-03-09,1060.787
2015-03-10,1040.47
2015-03-11,1049.5
2015-03-12,1050.121
2015-03-13,1047.419
2015-03-16,1068.599
2015-03-17,1060.193
2015-03-18,1065.552
2015-03-19,1058.447
2015-03-20,1080.629
2015-03-23,1088.365
2015-03-24,1091.573
2015-03-25,1075.74
2015-03-26,1055.927
2015-03-27,1054.884
2015-03-30,1071.133
2015-03-31,1052.517
2015-04-01,1054.09
2015-04-02,1076.774
2015-04-03,1076.774
2015-04-06,1091.714
2015-04-07,1092.596
2015-04-08,1078.885
2015-04-09,1078.2
2015-04-10,1083.949
2015-04-13,1080.947
2015-04-14,1083.064
2015-04-15,1074.626
2015-04-16,1074.875
2015-04-17,1062.855
2015-04-20,1072.355
2015-04-21,1081.596
2015-04-22,1087.488
2015-04-23,1089.149
2015-04-24,1099.331
2015-04-27,1114.588
2015-04-28,1103.863
2015-04-29,1088.731
2015-04-30,1091.672
2015-05-01,1093.328
2015-05-04,1092.031
2015-05-05,1073.559
2015-05-06,1083.259
2015-05-07,1080.986
2015-05-08,1103.552
2015-05-11,1104.185
2015-05-12,1106.461
2015-05-13,1112.173
2015-05-14,1126.708
2015-05-15,1133.99
2015-05-18,1127.979
2015-05-19,1129.394
2015-05-20,1137.522
2015-05-21,1137.262
2015-05-22,1130.667
2015-05-25,1130.458
2015-05-26,1105.339
2015-05-27,1121.029
2015-05-28,1124.805
2015-05-29,1109.368
2015-06-01,1100.454
2015-06-02,1106.335
2015-06-03,1127.019
2015-06-04,1123.487
2015-06-05,1088.92
2015-06-08,1087.086
2015-06-09,1090.171
2015-06-10,1111.788
2015-06-11,1116.562
2015-06-12,1102.615
