Date,FINLAND IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-16,624.953
2010-09-17,621.697
2010-09-20,635.587
2010-09-21,627.243
2010-09-22,632.427
2010-09-23,625.099
2010-09-24,640.538
2010-09-27,633.445
2010-09-28,640.776
2010-09-29,642.591
2010-09-30,651.469
2010-10-01,660.199
2010-10-04,650.736
2010-10-05,668.993
2010-10-06,675.464
2010-10-07,685.33
2010-10-08,688.125
2010-10-11,693.19
2010-10-12,690.215
2010-10-13,710.329
2010-10-14,701.937
2010-10-15,691.352
2010-10-18,689.537
2010-10-19,673.606
2010-10-20,685.905
2010-10-21,710.286
2010-10-22,698.555
2010-10-25,705.172
2010-10-26,693.473
2010-10-27,684.698
2010-10-28,688.587
2010-10-29,679.595
2010-11-01,676.182
2010-11-02,684.513
2010-11-03,677.792
2010-11-04,698.894
2010-11-05,691.522
2010-11-08,681.039
2010-11-09,693.445
2010-11-10,679.489
2010-11-11,672.972
2010-11-12,670.161
2010-11-15,669.377
2010-11-16,651.302
2010-11-17,655.772
2010-11-18,663.297
2010-11-19,662.48
2010-11-22,654.461
2010-11-23,635.529
2010-11-24,639.025
2010-11-25,647.981
2010-11-26,635.317
2010-11-29,615.452
2010-11-30,611.181
2010-12-01,630.442
2010-12-02,644.665
2010-12-03,661.068
2010-12-06,656.326
2010-12-07,666.878
2010-12-08,659.856
2010-12-09,652.892
2010-12-10,652.056
2010-12-13,664.585
2010-12-14,663.203
2010-12-15,662.603
2010-12-16,658.315
2010-12-17,655.187
2010-12-20,658.742
2010-12-21,675.167
2010-12-22,678.401
2010-12-23,677.027
2010-12-24,679.695
2010-12-27,678.396
2010-12-28,678.385
2010-12-29,680.785
2010-12-30,684.642
2010-12-31,691.524
2011-01-03,705.042
2011-01-04,700.432
2011-01-05,697.074
2011-01-06,691.294
2011-01-07,690.221
2011-01-10,672.966
2011-01-11,682.418
2011-01-12,702.515
2011-01-13,716.109
2011-01-14,717.246
2011-01-17,712.136
2011-01-18,715.92
2011-01-19,700.69
2011-01-20,699.281
2011-01-21,717.016
2011-01-24,725.313
2011-01-25,717.248
2011-01-26,721.138
2011-01-27,723.05
2011-01-28,721.072
2011-01-31,723.778
2011-02-01,736.712
2011-02-02,741.512
2011-02-03,725.795
2011-02-04,721.427
2011-02-07,732.899
2011-02-08,737.105
2011-02-09,744.435
2011-02-10,726.312
2011-02-11,681.058
2011-02-14,665.217
2011-02-15,667.495
2011-02-16,671.565
2011-02-17,669.835
2011-02-18,674.827
2011-02-21,668.865
2011-02-22,665.766
2011-02-23,653.514
2011-02-24,653.761
2011-02-25,658.378
2011-02-28,662.843
2011-03-01,665.458
2011-03-02,663.236
2011-03-03,667.475
2011-03-04,662.241
2011-03-07,661.395
2011-03-08,659.626
2011-03-09,667.593
2011-03-10,655.427
2011-03-11,648.096
2011-03-14,639.908
2011-03-15,631.836
2011-03-16,626.346
2011-03-17,640.529
2011-03-18,652.144
2011-03-21,662.892
2011-03-22,663.175
2011-03-23,662.056
2011-03-24,673.873
2011-03-25,673.965
2011-03-28,681.186
2011-03-29,678.756
2011-03-30,683.068
2011-03-31,684.619
2011-04-01,688.05
2011-04-04,698.195
2011-04-05,701.032
2011-04-06,711.47
2011-04-07,706.131
2011-04-08,716.027
2011-04-11,719.723
2011-04-12,707.047
2011-04-13,708.692
2011-04-14,699.442
2011-04-15,696.32
2011-04-18,672.686
2011-04-19,678.551
2011-04-20,698.07
2011-04-21,704.91
2011-04-22,704.91
2011-04-25,704.402
2011-04-26,709.848
2011-04-27,718.834
2011-04-28,732.685
2011-04-29,731.658
2011-05-02,741.979
2011-05-03,731.869
2011-05-04,723.548
2011-05-05,707.955
2011-05-06,712.48
2011-05-09,700.456
2011-05-10,714.166
2011-05-11,714.444
2011-05-12,703.981
2011-05-13,703.034
2011-05-16,704.685
2011-05-17,697.651
2011-05-18,703.088
2011-05-19,701.879
2011-05-20,693.309
2011-05-23,673.905
2011-05-24,679.289
2011-05-25,679.985
2011-05-26,675.115
2011-05-27,685.959
2011-05-30,689.059
2011-05-31,654.175
2011-06-01,652.02
2011-06-02,652.675
2011-06-03,642.281
2011-06-06,642.882
2011-06-07,645.625
2011-06-08,626.251
2011-06-09,630.667
2011-06-10,617.289
2011-06-13,615.431
2011-06-14,622.19
2011-06-15,602.475
2011-06-16,585.781
2011-06-17,601.37
2011-06-20,579.221
2011-06-21,592.647
2011-06-22,592.28
2011-06-23,571.844
2011-06-24,572.511
2011-06-27,575.486
2011-06-28,582.129
2011-06-29,603.027
2011-06-30,619.457
2011-07-01,622.317
2011-07-04,623.815
2011-07-05,617.729
2011-07-06,609.231
2011-07-07,620.824
2011-07-08,601.895
2011-07-11,575.233
2011-07-12,567.646
2011-07-13,575.264
2011-07-14,568.349
2011-07-15,560.997
2011-07-18,542.818
2011-07-19,555.19
2011-07-20,569.157
2011-07-21,582.795
2011-07-22,582.542
2011-07-25,573.876
2011-07-26,580.236
2011-07-27,570.007
2011-07-28,562.586
2011-07-29,561.205
2011-08-01,537.777
2011-08-02,525.041
2011-08-03,513.25
2011-08-04,483.612
2011-08-05,479.563
2011-08-08,461.283
2011-08-09,478.696
2011-08-10,461.413
2011-08-11,484.593
2011-08-12,503.386
2011-08-15,528.286
2011-08-16,526.752
2011-08-17,527.851
2011-08-18,492.31
2011-08-19,499.236
2011-08-22,499.633
2011-08-23,506.31
2011-08-24,512.132
2011-08-25,507.006
2011-08-26,503.34
2011-08-29,524.084
2011-08-30,528.289
2011-08-31,543.371
2011-09-01,544.386
2011-09-02,522.758
2011-09-05,496.76
2011-09-06,493.622
2011-09-07,513.844
2011-09-08,518.25
2011-09-09,486.331
2011-09-12,466.092
2011-09-13,471.603
2011-09-14,477.874
2011-09-15,497.961
2011-09-16,498.936
2011-09-19,479.162
2011-09-20,490.929
2011-09-21,481.687
2011-09-22,447.599
2011-09-23,445.778
2011-09-26,451.136
2011-09-27,481.939
2011-09-28,474.763
2011-09-29,484.257
2011-09-30,467.798
2011-10-03,461.482
2011-10-04,440.852
2011-10-05,457.051
2011-10-06,477.577
2011-10-07,481.984
2011-10-10,501.026
2011-10-11,498.9
2011-10-12,517.593
2011-10-13,508.061
2011-10-14,518.951
2011-10-17,499.571
2011-10-18,498.169
2011-10-19,501.157
2011-10-20,499.102
2011-10-21,512.836
2011-10-24,528.642
2011-10-25,526.828
2011-10-26,521.772
2011-10-27,565.871
2011-10-28,563.139
2011-10-31,530.804
2011-11-01,499.907
2011-11-02,512.87
2011-11-03,525.437
2011-11-04,515.637
2011-11-07,518.368
2011-11-08,521.341
2011-11-09,500.876
2011-11-10,497.695
2011-11-11,520.793
2011-11-14,508.551
2011-11-15,499.578
2011-11-16,502.367
2011-11-17,493.31
2011-11-18,486.215
2011-11-21,464.96
2011-11-22,453.117
2011-11-23,442.152
2011-11-24,443.199
2011-11-25,439.348
2011-11-28,467.223
2011-11-29,465.827
2011-11-30,484.674
2011-12-01,478.631
2011-12-02,477.478
2011-12-05,480.597
2011-12-06,477.546
2011-12-07,465.362
2011-12-08,445.571
2011-12-09,453.986
2011-12-12,434.278
2011-12-13,434.488
2011-12-14,421.496
2011-12-15,424.315
2011-12-16,419.921
2011-12-19,414.782
2011-12-20,433.788
2011-12-21,430.328
2011-12-22,438.996
2011-12-23,440.891
2011-12-26,440.891
2011-12-27,438.125
2011-12-28,432.072
2011-12-29,436.019
2011-12-30,444.053
2012-01-02,457.214
2012-01-03,468.521
2012-01-04,455.064
2012-01-05,455.871
2012-01-06,453.056
2012-01-09,447.485
2012-01-10,465.148
2012-01-11,459.308
2012-01-12,465.636
2012-01-13,455.815
2012-01-16,467.067
2012-01-17,478.535
2012-01-18,488.92
2012-01-19,497.908
2012-01-20,498.261
2012-01-23,509.727
2012-01-24,491.096
2012-01-25,490.938
2012-01-26,506.855
2012-01-27,493.987
2012-01-30,478.459
2012-01-31,483.27
2012-02-01,499.911
2012-02-02,497.372
2012-02-03,501.773
2012-02-06,497.806
2012-02-07,502.76
2012-02-08,509.663
2012-02-09,508.927
2012-02-10,497.453
2012-02-13,501.087
2012-02-14,498.906
2012-02-15,503.227
2012-02-16,500.5
2012-02-17,517.585
2012-02-20,533.109
2012-02-21,532.319
2012-02-22,526.665
2012-02-23,524.37
2012-02-24,541.232
2012-02-27,524.226
2012-02-28,523.812
2012-02-29,520.152
2012-03-01,518.712
2012-03-02,515.659
2012-03-05,511.818
2012-03-06,488.811
2012-03-07,498.088
2012-03-08,512.197
2012-03-09,506.839
2012-03-12,505.469
2012-03-13,512.094
2012-03-14,509.437
2012-03-15,514.905
2012-03-16,526.837
2012-03-19,532.769
2012-03-20,525.589
2012-03-21,518.332
2012-03-22,512.104
2012-03-23,517.169
2012-03-26,525.848
2012-03-27,520.923
2012-03-28,521.677
2012-03-29,511.914
2012-03-30,522.746
2012-04-02,523.279
2012-04-03,522.045
2012-04-04,494.956
2012-04-05,494.87
2012-04-06,494.87
2012-04-09,495.154
2012-04-10,479.655
2012-04-11,467.605
2012-04-12,466.831
2012-04-13,460.13
2012-04-16,456.749
2012-04-17,476.151
2012-04-18,468.036
2012-04-19,464.263
2012-04-20,462.737
2012-04-23,446.38
2012-04-24,458.596
2012-04-25,470.101
2012-04-26,464.648
2012-04-27,476.11
2012-04-30,468.92
2012-05-01,468.548
2012-05-02,461.654
2012-05-03,459.846
2012-05-04,446.691
2012-05-07,447.971
2012-05-08,440.96
2012-05-09,437.099
2012-05-10,444.652
2012-05-11,446.641
2012-05-14,424.495
2012-05-15,413.407
2012-05-16,408.256
2012-05-17,407.198
2012-05-18,398.613
2012-05-21,407.406
2012-05-22,416.937
2012-05-23,395.954
2012-05-24,398.206
2012-05-25,396.419
2012-05-28,397.783
2012-05-29,402.426
2012-05-30,388.66
2012-05-31,381.573
2012-06-01,371.769
2012-06-04,371.54
2012-06-05,373.547
2012-06-06,387.26
2012-06-07,395.32
2012-06-08,395.696
2012-06-11,393.023
2012-06-12,389.556
2012-06-13,385.891
2012-06-14,374.69
2012-06-15,387.016
2012-06-18,386.474
2012-06-19,397.345
2012-06-20,402.419
2012-06-21,397.567
2012-06-22,395.343
2012-06-25,375.956
2012-06-26,372.62
2012-06-27,377.078
2012-06-28,371.818
2012-06-29,390.062
2012-07-02,394.667
2012-07-03,401.185
2012-07-04,395.568
2012-07-05,389.126
2012-07-06,378.612
2012-07-09,374.59
2012-07-10,377.584
2012-07-11,376.743
2012-07-12,374.396
2012-07-13,379.219
2012-07-16,382.52
2012-07-17,375.977
2012-07-18,379.511
2012-07-19,389.435
2012-07-20,374.216
2012-07-23,362.091
2012-07-24,361.005
2012-07-25,366.844
2012-07-26,384.935
2012-07-27,397.042
2012-07-30,400.663
2012-07-31,401.172
2012-08-01,402.847
2012-08-02,385.124
2012-08-03,403.484
2012-08-06,411.434
2012-08-07,421.171
2012-08-08,417.531
2012-08-09,424.32
2012-08-10,423.142
2012-08-13,417.643
2012-08-14,411.803
2012-08-15,411.312
2012-08-16,421.945
2012-08-17,424.58
2012-08-20,424.304
2012-08-21,435.137
2012-08-22,431.324
2012-08-23,433.185
2012-08-24,432.281
2012-08-27,441.281
2012-08-28,430.554
2012-08-29,420.635
2012-08-30,416.347
2012-08-31,423.36
2012-09-03,429.175
2012-09-04,422.473
2012-09-05,415.322
2012-09-06,421.515
2012-09-07,437.228
2012-09-10,436.573
2012-09-11,444.055
2012-09-12,450.841
2012-09-13,451.667
2012-09-14,473.753
2012-09-17,470.23
2012-09-18,459.555
2012-09-19,459.803
2012-09-20,454.704
2012-09-21,455.241
2012-09-24,446.051
2012-09-25,452.275
2012-09-26,435.705
2012-09-27,440.896
2012-09-28,437.095
2012-10-01,444.658
2012-10-02,442.399
2012-10-03,438.382
2012-10-04,441.857
2012-10-05,450.878
2012-10-08,443.392
2012-10-09,442.11
2012-10-10,436.852
2012-10-11,440.628
2012-10-12,438.107
2012-10-15,439.418
2012-10-16,452.911
2012-10-17,459.962
2012-10-18,459.697
2012-10-19,448.111
2012-10-22,451.062
2012-10-23,441.584
2012-10-24,441.671
2012-10-25,438.016
2012-10-26,436.974
2012-10-29,434.641
2012-10-30,442.734
2012-10-31,442.993
2012-11-01,449.219
2012-11-02,451.813
2012-11-05,446.721
2012-11-06,450.169
2012-11-07,440.123
2012-11-08,437.706
2012-11-09,434.915
2012-11-12,436.3
2012-11-13,435.751
2012-11-14,434.749
2012-11-15,433.172
2012-11-16,425.306
2012-11-19,444.111
2012-11-20,446.404
2012-11-21,454.097
2012-11-22,461.305
2012-11-23,474.463
2012-11-26,468.565
2012-11-27,462.639
2012-11-28,460.476
2012-11-29,470.704
2012-11-30,470.627
2012-12-03,475.337
2012-12-04,476.564
2012-12-05,485.598
2012-12-06,482.57
2012-12-07,487.116
2012-12-10,483.229
2012-12-11,493.886
2012-12-12,495.02
2012-12-13,495.093
2012-12-14,497.159
2012-12-17,500.347
2012-12-18,512.484
2012-12-19,513.028
2012-12-20,513.057
2012-12-21,505.722
2012-12-24,506.509
2012-12-25,506.509
2012-12-26,507.546
2012-12-27,505.469
2012-12-28,500.539
2012-12-31,499.138
2013-01-01,499.138
2013-01-02,520.298
2013-01-03,519.401
2013-01-04,521.846
2013-01-07,523.055
2013-01-08,515.755
2013-01-09,511.949
2013-01-10,524.922
2013-01-11,534.022
2013-01-14,533.083
2013-01-15,528.723
2013-01-16,528.743
2013-01-17,535.759
2013-01-18,528.452
2013-01-21,534.078
2013-01-22,535.441
2013-01-23,537.056
2013-01-24,534.754
2013-01-25,531.714
2013-01-28,534.08
2013-01-29,534.776
2013-01-30,535.851
2013-01-31,526.301
2013-02-01,538.231
2013-02-04,526.284
2013-02-05,531.445
2013-02-06,530.165
2013-02-07,523.524
2013-02-08,528.91
2013-02-11,530.701
2013-02-12,536.021
2013-02-13,537.386
2013-02-14,531.366
2013-02-15,533.828
2013-02-18,529.06
2013-02-19,536.077
2013-02-20,533.784
2013-02-21,520.59
2013-02-22,524.571
2013-02-25,527.176
2013-02-26,508.42
2013-02-27,520.091
2013-02-28,517.448
2013-03-01,512.675
2013-03-04,510.565
2013-03-05,520.768
2013-03-06,519.985
2013-03-07,524.326
2013-03-08,524.548
2013-03-11,523.934
2013-03-12,524.055
2013-03-13,518.744
2013-03-14,522.32
2013-03-15,523.309
2013-03-18,515.735
2013-03-19,512.851
2013-03-20,518.908
2013-03-21,518.192
2013-03-22,517.355
2013-03-25,511.281
2013-03-26,509.952
2013-03-27,503.414
2013-03-28,506.642
2013-03-29,506.642
2013-04-01,506.879
2013-04-02,514.347
2013-04-03,514.252
2013-04-04,512.079
2013-04-05,512.557
2013-04-08,508.098
2013-04-09,513.219
2013-04-10,526.282
2013-04-11,530.011
2013-04-12,523.439
2013-04-15,515.666
2013-04-16,510.043
2013-04-17,503.097
2013-04-18,496.67
2013-04-19,494.295
2013-04-22,496.325
2013-04-23,508.426
2013-04-24,514.142
2013-04-25,523.063
2013-04-26,521.101
2013-04-29,526.928
2013-04-30,528.617
2013-05-01,528.978
2013-05-02,521.656
2013-05-03,533.198
2013-05-06,532.581
2013-05-07,540.535
2013-05-08,550.549
2013-05-09,547.268
2013-05-10,550.559
2013-05-13,553.7
2013-05-14,549.558
2013-05-15,550.085
2013-05-16,551.769
2013-05-17,546.841
2013-05-20,551.542
2013-05-21,553.17
2013-05-22,553.317
2013-05-23,539.342
2013-05-24,540.491
2013-05-27,540.881
2013-05-28,542.644
2013-05-29,541.313
2013-05-30,542.017
2013-05-31,531.972
2013-06-03,530.77
2013-06-04,531.354
2013-06-05,522.97
2013-06-06,523.236
2013-06-07,531.149
2013-06-10,531.637
2013-06-11,525.932
2013-06-12,527.941
2013-06-13,529.876
2013-06-14,539.782
2013-06-17,543.495
2013-06-18,543.165
2013-06-19,543.065
2013-06-20,527.603
2013-06-21,526.062
2013-06-24,507.394
2013-06-25,511.451
2013-06-26,517.241
2013-06-27,519.294
2013-06-28,512.566
2013-07-01,521.61
2013-07-02,523.439
2013-07-03,520.377
2013-07-04,528.799
2013-07-05,521.675
2013-07-08,531.298
2013-07-09,539.991
2013-07-10,538.97
2013-07-11,554.645
2013-07-12,551.732
2013-07-15,553.291
2013-07-16,552.641
2013-07-17,552.185
2013-07-18,552.953
2013-07-19,556.817
2013-07-22,557.285
2013-07-23,559.892
2013-07-24,561.516
2013-07-25,558.887
2013-07-26,556.251
2013-07-29,555.706
2013-07-30,557.14
2013-07-31,555.051
2013-08-01,560.844
2013-08-02,565.361
2013-08-05,566.135
2013-08-06,571.028
2013-08-07,569.55
2013-08-08,579.288
2013-08-09,583.695
2013-08-12,581.839
2013-08-13,581.09
2013-08-14,584.289
2013-08-15,578.958
2013-08-16,586.489
2013-08-19,586.728
2013-08-20,581.966
2013-08-21,574.946
2013-08-22,580.893
2013-08-23,587.931
2013-08-26,585.599
2013-08-27,574.556
2013-08-28,568.493
2013-08-29,567.294
2013-08-30,556.342
2013-09-02,566.659
2013-09-03,602.575
2013-09-04,608.337
2013-09-05,612.457
2013-09-06,614.509
2013-09-09,624.427
2013-09-10,639.085
2013-09-11,646.843
2013-09-12,653.215
2013-09-13,652.485
2013-09-16,658.413
2013-09-17,658.976
2013-09-18,665.733
2013-09-19,673.632
2013-09-20,673.059
2013-09-23,663.611
2013-09-24,665.077
2013-09-25,661.883
2013-09-26,665.155
2013-09-27,670.352
2013-09-30,662.108
2013-10-01,670.896
2013-10-02,671.552
2013-10-03,670.998
2013-10-04,668.322
2013-10-07,663.073
2013-10-08,665.692
2013-10-09,654.294
2013-10-10,670.799
2013-10-11,671.535
2013-10-14,673.053
2013-10-15,684.217
2013-10-16,687.644
2013-10-17,697.461
2013-10-18,705.422
2013-10-21,703.918
2013-10-22,709.599
2013-10-23,708.659
2013-10-24,707.639
2013-10-25,703.104
2013-10-28,699.547
2013-10-29,715.702
2013-10-30,728.396
2013-10-31,716.1
2013-11-01,716.881
2013-11-04,724.221
2013-11-05,723.481
2013-11-06,735.241
2013-11-07,724.217
2013-11-08,719.303
2013-11-11,729.253
2013-11-12,722.167
2013-11-13,720.955
2013-11-14,728.666
2013-11-15,731.116
2013-11-18,741.759
2013-11-19,731.52
2013-11-20,729.597
2013-11-21,733.576
2013-11-22,738.155
2013-11-25,739.046
2013-11-26,739.616
2013-11-27,744.812
2013-11-28,746.577
2013-11-29,741.299
2013-12-02,737.071
2013-12-03,720.719
2013-12-04,715.669
2013-12-05,718.939
2013-12-06,720.386
2013-12-09,729.891
2013-12-10,728.169
2013-12-11,727.213
2013-12-12,719.719
2013-12-13,713.17
2013-12-16,720.063
2013-12-17,715.829
2013-12-18,722.768
2013-12-19,730.071
2013-12-20,738.051
2013-12-23,745.145
2013-12-24,742.998
2013-12-25,742.998
2013-12-26,744.384
2013-12-27,760.782
2013-12-30,760.958
2013-12-31,759.03
2014-01-01,759.03
2014-01-02,747.388
2014-01-03,749.994
2014-01-06,751.591
2014-01-07,749.146
2014-01-08,751.321
2014-01-09,751.648
2014-01-10,761.555
2014-01-13,762.703
2014-01-14,759.425
2014-01-15,761.225
2014-01-16,759.503
2014-01-17,755.863
2014-01-20,756.914
2014-01-21,751.745
2014-01-22,755.514
2014-01-23,751.442
2014-01-24,737.154
2014-01-27,727.991
2014-01-28,737.276
2014-01-29,734.569
2014-01-30,724.796
2014-01-31,710.875
2014-02-03,703.178
2014-02-04,709.909
2014-02-05,716.253
2014-02-06,739.538
2014-02-07,744.678
2014-02-10,751.339
2014-02-11,761.419
2014-02-12,759.108
2014-02-13,762.708
2014-02-14,765.762
2014-02-17,772.188
2014-02-18,775.416
2014-02-19,778.384
2014-02-20,776.399
2014-02-21,783.236
2014-02-24,786.708
2014-02-25,788.95
2014-02-26,782.818
2014-02-27,783.493
2014-02-28,791.043
2014-03-03,770.472
2014-03-04,784.148
2014-03-05,789.881
2014-03-06,796.631
2014-03-07,790.455
2014-03-10,788.116
2014-03-11,787.369
2014-03-12,776.988
2014-03-13,767.813
2014-03-14,765.371
2014-03-17,776.411
2014-03-18,782.339
2014-03-19,777.722
2014-03-20,763.973
2014-03-21,761.274
2014-03-24,753.503
2014-03-25,764.819
2014-03-26,774.616
2014-03-27,769.321
2014-03-28,776.545
2014-03-31,782.888
2014-04-01,801.679
2014-04-02,800.933
2014-04-03,796.985
2014-04-04,797.981
2014-04-07,792.621
2014-04-08,795.081
2014-04-09,802.204
2014-04-10,800.453
2014-04-11,791.408
2014-04-14,780.183
2014-04-15,773.111
2014-04-16,782.333
2014-04-17,787.304
2014-04-18,787.304
2014-04-21,785.511
2014-04-22,796.596
2014-04-23,799.813
2014-04-24,802.135
2014-04-25,798.329
2014-04-28,794.696
2014-04-29,810.539
2014-04-30,812.018
2014-05-01,812.018
2014-05-02,814.887
2014-05-05,815.267
2014-05-06,818.601
2014-05-07,819.626
2014-05-08,825.361
2014-05-09,816.429
2014-05-12,821.77
2014-05-13,827.375
2014-05-14,821.476
2014-05-15,814.402
2014-05-16,809.024
2014-05-19,814.518
2014-05-20,818.337
2014-05-21,823.223
2014-05-22,827.881
2014-05-23,831.171
2014-05-26,837.152
2014-05-27,834.726
2014-05-28,830.695
2014-05-29,831.795
2014-05-30,836.685
2014-06-02,844.391
2014-06-03,840.288
2014-06-04,841.511
2014-06-05,848.332
2014-06-06,859.335
2014-06-09,860.493
2014-06-10,854.445
2014-06-11,847.802
2014-06-12,849.111
2014-06-13,843.739
2014-06-16,844.985
2014-06-17,845.812
2014-06-18,851.143
2014-06-19,860.264
2014-06-20,856.698
2014-06-23,860.062
2014-06-24,851.572
2014-06-25,842.045
2014-06-26,845.922
2014-06-27,847.867
2014-06-30,848.42
2014-07-01,854.455
2014-07-02,857.007
2014-07-03,862.751
2014-07-04,855.445
2014-07-07,850.324
2014-07-08,842.472
2014-07-09,844.149
2014-07-10,831.964
2014-07-11,831.864
2014-07-14,845.823
2014-07-15,840.651
2014-07-16,848.587
2014-07-17,841.524
2014-07-18,834.78
2014-07-21,838.024
2014-07-22,834.815
2014-07-23,837.799
2014-07-24,835.573
2014-07-25,829.224
2014-07-28,825.702
2014-07-29,823.539
2014-07-30,817.859
2014-07-31,810.305
2014-08-01,804.914
2014-08-04,809.14
2014-08-05,797.81
2014-08-06,785.326
2014-08-07,784.291
2014-08-08,774.687
2014-08-11,783.958
2014-08-12,785.643
2014-08-13,782.712
2014-08-14,784.591
2014-08-15,785.461
2014-08-18,791.312
2014-08-19,797.26
2014-08-20,796.766
2014-08-21,803.458
2014-08-22,796.54
2014-08-25,799.98
2014-08-26,803.266
2014-08-27,807.184
2014-08-28,790.914
2014-08-29,792.54
2014-09-01,790.419
2014-09-02,790.869
2014-09-03,798.064
2014-09-04,795.599
2014-09-05,794.325
2014-09-08,791.941
2014-09-09,784.794
2014-09-10,779.085
2014-09-11,777.748
2014-09-12,775.508
2014-09-15,773.052
2014-09-16,770.527
2014-09-17,776.543
2014-09-18,775.378
2014-09-19,778.612
2014-09-22,779.519
2014-09-23,773.812
2014-09-24,770.767
2014-09-25,763.844
2014-09-26,762.895
2014-09-29,759.357
2014-09-30,758.956
2014-10-01,746.1
2014-10-02,739.383
2014-10-03,736.434
2014-10-06,744.06
2014-10-07,734.5
2014-10-08,732.735
2014-10-09,729.333
2014-10-10,714.495
2014-10-13,714.637
2014-10-14,718.036
2014-10-15,701.022
2014-10-16,697.44
2014-10-17,721.098
2014-10-20,717.605
2014-10-21,726.951
2014-10-22,732.169
2014-10-23,732.786
2014-10-24,728.597
2014-10-27,728.411
2014-10-28,747.63
2014-10-29,748.039
2014-10-30,743.506
2014-10-31,746.69
2014-11-03,739.662
2014-11-04,744.591
2014-11-05,748.92
2014-11-06,743.758
2014-11-07,733.504
2014-11-10,738.802
2014-11-11,741.758
2014-11-12,734.621
2014-11-13,741.08
2014-11-14,743.543
2014-11-17,743.332
2014-11-18,753.15
2014-11-19,754.129
2014-11-20,752.84
2014-11-21,761.991
2014-11-24,772.413
2014-11-25,777.337
2014-11-26,783.037
2014-11-27,782.357
2014-11-28,774.858
2014-12-01,773.692
2014-12-02,768.892
2014-12-03,766.691
2014-12-04,772.535
2014-12-05,773.237
2014-12-08,769.166
2014-12-09,767.388
2014-12-10,765.072
2014-12-11,762.781
2014-12-12,752.438
2014-12-15,731.36
2014-12-16,743.012
2014-12-17,735.068
2014-12-18,747.873
2014-12-19,746.623
2014-12-22,752.455
2014-12-23,753.8
2014-12-24,754.605
2014-12-25,754.605
2014-12-26,753.429
2014-12-29,753.42
2014-12-30,741.526
2014-12-31,737.625
2015-01-01,737.625
2015-01-02,740.438
2015-01-05,721.998
2015-01-06,720.94
2015-01-07,709.441
2015-01-08,723.267
2015-01-09,724.474
2015-01-12,724.563
2015-01-13,729.054
2015-01-14,717.188
2015-01-15,713.567
2015-01-16,719.916
2015-01-19,741.208
2015-01-20,740.97
2015-01-21,749.647
2015-01-22,751.028
2015-01-23,756.939
2015-01-26,765.918
2015-01-27,759.678
2015-01-28,765.721
2015-01-29,760.14
2015-01-30,759.134
2015-02-02,758.415
2015-02-03,776.677
2015-02-04,777.361
2015-02-05,793.377
2015-02-06,788.339
2015-02-09,778.695
2015-02-10,781.953
2015-02-11,779.533
2015-02-12,791.708
2015-02-13,796.462
2015-02-16,794.871
2015-02-17,794.483
2015-02-18,797.669
2015-02-19,799.498
2015-02-20,800.236
2015-02-23,804.806
2015-02-24,812.204
2015-02-25,810.522
2015-02-26,801.204
2015-02-27,802.532
2015-03-02,801.315
2015-03-03,796.671
2015-03-04,787.482
2015-03-05,794.604
2015-03-06,787.418
2015-03-09,789.39
2015-03-10,776.681
2015-03-11,777.6
2015-03-12,782.027
2015-03-13,774.718
2015-03-16,784.386
2015-03-17,784.361
2015-03-18,790.411
2015-03-19,795.104
2015-03-20,816.467
2015-03-23,825.186
2015-03-24,826.142
2015-03-25,827.417
2015-03-26,812.827
2015-03-27,805.898
2015-03-30,812.568
2015-03-31,797.03
2015-04-01,805.456
2015-04-02,816.339
2015-04-03,816.339
2015-04-06,827.666
2015-04-07,824.703
2015-04-08,822.31
2015-04-09,819.743
2015-04-10,825.809
2015-04-13,822.997
2015-04-14,832.431
2015-04-15,829.766
2015-04-16,837.122
2015-04-17,827.592
2015-04-20,831.109
2015-04-21,837.184
2015-04-22,821.887
2015-04-23,821.701
2015-04-24,831.275
2015-04-27,837.724
2015-04-28,821.32
2015-04-29,814.603
2015-04-30,819.886
2015-05-01,821.13
2015-05-04,823.023
2015-05-05,806.021
2015-05-06,817.163
2015-05-07,814.258
2015-05-08,830.734
2015-05-11,823.564
2015-05-12,815.827
2015-05-13,832.3
2015-05-14,834.316
2015-05-15,842.994
2015-05-18,836.469
2015-05-19,833.765
2015-05-20,837.58
2015-05-21,841.058
2015-05-22,831.631
2015-05-25,823.383
2015-05-26,807.458
2015-05-27,810.226
2015-05-28,806.822
2015-05-29,800.849
2015-06-01,800.328
2015-06-02,818.515
2015-06-03,830.528
2015-06-04,823.209
2015-06-05,800.589
2015-06-08,795.583
2015-06-09,796.432
2015-06-10,809.509
2015-06-11,808.564
2015-06-12,799.244
2015-06-15,789.111
2015-06-16,796.933
2015-06-17,787.536
2015-06-18,807.374
2015-06-19,802.134
2015-06-22,829.861
2015-06-23,819.501
2015-06-24,818.14
2015-06-25,819.834
2015-06-26,820.121
2015-06-29,801.117
2015-06-30,790.058
2015-07-01,795.24
2015-07-02,792.345
2015-07-03,788.488
2015-07-06,776.161
2015-07-07,751.98
2015-07-08,767.348
2015-07-09,789.199
2015-07-10,819.651
2015-07-13,821.179
2015-07-14,826.901
2015-07-15,827.666
2015-07-16,832.299
2015-07-17,822.648
2015-07-20,832.013
2015-07-21,818.45
2015-07-22,808.928
2015-07-23,815.127
2015-07-24,809.498
2015-07-27,810.008
2015-07-28,813.166
