Date,USA LARGE VALUE Large Cap
2015-05-22,1303.319
2015-05-25,1303.319
2015-05-26,1291.213
2015-05-27,1301.355
2015-05-28,1301.631
2015-05-29,1295.378
2015-06-01,1296.331
2015-06-02,1294.507
2015-06-03,1296.023
2015-06-04,1284.194
2015-06-05,1281.11
2015-06-08,1274.898
2015-06-09,1277.301
2015-06-10,1292.729
2015-06-11,1294.856
2015-06-12,1285.084
2015-06-15,1278.435
2015-06-16,1286.17
2015-06-17,1288.614
2015-06-18,1300.525
2015-06-19,1292.191
2015-06-22,1299.977
2015-06-23,1300.089
2015-06-24,1290.369
2015-06-25,1285.107
2015-06-26,1285.843
2015-06-29,1261.118
2015-06-30,1262.154
2015-07-01,1270.429
2015-07-02,1270.204
2015-07-03,1270.204
2015-07-06,1264.173
2015-07-07,1271.918
2015-07-08,1253.429
2015-07-09,1255.444
2015-07-10,1268.552
2015-07-13,1280.211
2015-07-14,1285.088
2015-07-15,1284.599
2015-07-16,1294.316
2015-07-17,1290.532
2015-07-20,1288.698
2015-07-21,1281.62
2015-07-22,1278.567
2015-07-23,1272.24
2015-07-24,1257.808
2015-07-27,1252.127
2015-07-28,1266.197
2015-07-29,1276.745
2015-07-30,1277.321
2015-07-31,1272.231
2015-08-03,1268.469
2015-08-04,1265.776
2015-08-05,1270.462
2015-08-06,1265.359
2015-08-07,1260.258
2015-08-10,1276.581
2015-08-11,1265.072
2015-08-12,1266.405
2015-08-13,1264.354
2015-08-14,1270.368
2015-08-17,1275.032
2015-08-18,1271.208
2015-08-19,1259.327
2015-08-20,1237.572
2015-08-21,1201.593
2015-08-24,1153.515
2015-08-25,1132.516
2015-08-26,1174.742
2015-08-27,1203.499
2015-08-28,1203.832
2015-08-31,1196.72
2015-09-01,1160.047
2015-09-02,1178.443
2015-09-03,1182.648
2015-09-04,1161.623
2015-09-07,1161.623
2015-09-08,1190.387
2015-09-09,1172.727
2015-09-10,1177.13
2015-09-11,1180.635
2015-09-14,1175.71
2015-09-15,1192.138
2015-09-16,1204.306
2015-09-17,1199.185
2015-09-18,1178.589
2015-09-21,1185.286
2015-09-22,1172.203
2015-09-23,1169.267
2015-09-24,1167.182
2015-09-25,1171.829
2015-09-28,1147.201
2015-09-29,1152.265
2015-09-30,1171.548
2015-10-01,1171.259
2015-10-02,1187.464
2015-10-05,1212.637
2015-10-06,1213.076
2015-10-07,1224.1
2015-10-08,1235.874
2015-10-09,1233.209
2015-10-12,1233.056
2015-10-13,1226.29
2015-10-14,1221.474
2015-10-15,1239.215
2015-10-16,1247.356
2015-10-19,1244.342
2015-10-20,1243.447
2015-10-21,1236.442
2015-10-22,1259.664
2015-10-23,1271.683
2015-10-26,1266.668
2015-10-27,1261.322
2015-10-28,1278.239
2015-10-29,1274.354
2015-10-30,1267.05
2015-11-02,1281.974
2015-11-03,1285.897
2015-11-04,1281.725
2015-11-05,1279.881
2015-11-06,1279.688
2015-11-09,1267.213
2015-11-10,1269.429
2015-11-11,1266.833
2015-11-12,1247.948
2015-11-13,1238.438
2015-11-16,1258.429
2015-11-17,1254.321
2015-11-18,1271.047
2015-11-19,1270.981
2015-11-20,1271.72
2015-11-23,1270.345
2015-11-24,1273.612
2015-11-25,1271.265
2015-11-26,1271.265
2015-11-27,1272.742
2015-11-30,1269.69
2015-12-01,1283.246
2015-12-02,1267.104
2015-12-03,1250.225
2015-12-04,1273.422
2015-12-07,1263.115
2015-12-08,1249.989
2015-12-09,1246.39
2015-12-10,1248.336
2015-12-11,1225.266
2015-12-14,1230.285
2015-12-15,1249.031
2015-12-16,1266.147
2015-12-17,1247.657
2015-12-18,1225.687
2015-12-21,1234.685
2015-12-22,1247.414
2015-12-23,1266.725
2015-12-24,1263.508
2015-12-25,1263.508
2015-12-28,1258.972
2015-12-29,1271.412
2015-12-30,1262.738
2015-12-31,1251.911
2016-01-01,1251.911
2016-01-04,1235.953
2016-01-05,1240.595
2016-01-06,1221.417
2016-01-07,1193.296
2016-01-08,1179.453
2016-01-11,1179.655
2016-01-12,1186.55
2016-01-13,1162.531
2016-01-14,1184.335
2016-01-15,1157.956
2016-01-18,1157.956
2016-01-19,1156.745
2016-01-20,1138.525
2016-01-21,1146.634
2016-01-22,1168.804
2016-01-25,1149.544
2016-01-26,1169.365
2016-01-27,1163.895
2016-01-28,1169.741
2016-01-29,1199.84
2016-02-01,1195.62
2016-02-02,1172.775
2016-02-03,1182.312
2016-02-04,1186.207
2016-02-05,1172.061
2016-02-08,1159.742
2016-02-09,1156.873
2016-02-10,1153.117
2016-02-11,1136.189
2016-02-12,1161.788
2016-02-15,1161.788
2016-02-16,1178.756
2016-02-17,1195.432
2016-02-18,1193.082
2016-02-19,1190.352
2016-02-22,1207.801
2016-02-23,1191.032
2016-02-24,1194.643
2016-02-25,1209.122
2016-02-26,1206.02
2016-02-29,1195.262
2016-03-01,1221.013
2016-03-02,1230.806
2016-03-03,1235.21
2016-03-04,1240.562
2016-03-07,1245.667
2016-03-08,1230.604
2016-03-09,1238.701
2016-03-10,1238.569
2016-03-11,1258.309
2016-03-14,1254.773
2016-03-15,1252.03
2016-03-16,1256.854
2016-03-17,1267.527
2016-03-18,1272.3
2016-03-21,1273.192
2016-03-22,1270.907
2016-03-23,1262.872
2016-03-24,1262.814
2016-03-25,1262.814
2016-03-28,1261.864
2016-03-29,1269.853
2016-03-30,1275.568
2016-03-31,1271.978
2016-04-01,1277.455
2016-04-04,1274.897
2016-04-05,1260.064
2016-04-06,1271.482
2016-04-07,1257.044
2016-04-08,1261.985
2016-04-11,1258.941
2016-04-12,1271.97
2016-04-13,1283.889
2016-04-14,1285.262
2016-04-15,1282.72
2016-04-18,1292.286
2016-04-19,1301.643
2016-04-20,1302.854
2016-04-21,1293.683
2016-04-22,1296.678
2016-04-25,1293.356
2016-04-26,1296.485
2016-04-27,1303.177
2016-04-28,1292.444
2016-04-29,1284.935
2016-05-02,1293.772
2016-05-03,1281.369
2016-05-04,1273.228
2016-05-05,1273.431
2016-05-06,1277.119
2016-05-09,1275.8
2016-05-10,1292.377
2016-05-11,1284.646
2016-05-12,1286.241
2016-05-13,1273.473
2016-05-16,1285.515
2016-05-17,1274.728
2016-05-18,1275.634
2016-05-19,1272.276
2016-05-20,1278.515
2016-05-23,1275.382
2016-05-24,1290.782
2016-05-25,1302.25
2016-05-26,1301.494
2016-05-27,1307.463
2016-05-30,1307.463
2016-05-31,1306.153
2016-06-01,1307.255
2016-06-02,1311.029
2016-06-03,1306.9
2016-06-06,1315.374
2016-06-07,1319.465
2016-06-08,1322.977
2016-06-09,1320.055
2016-06-10,1309.641
2016-06-13,1300.31
2016-06-14,1296.625
2016-06-15,1293.566
2016-06-16,1299.569
2016-06-17,1299.204
2016-06-20,1305.212
2016-06-21,1310.378
2016-06-22,1307.091
2016-06-23,1326.527
2016-06-24,1278.724
2016-06-27,1256.445
2016-06-28,1278.11
2016-06-29,1300.827
2016-06-30,1321.08
2016-07-01,1321.601
2016-07-04,1321.601
2016-07-05,1312.107
2016-07-06,1318.564
2016-07-07,1315.199
2016-07-08,1334.052
2016-07-11,1338.07
2016-07-12,1348.631
2016-07-13,1350.699
2016-07-14,1358.217
2016-07-15,1357.536
2016-07-18,1359.523
2016-07-19,1357.367
2016-07-20,1362.798
2016-07-21,1359.422
2016-07-22,1366.415
2016-07-25,1360.926
2016-07-26,1360.392
2016-07-27,1355.031
2016-07-28,1353.634
2016-07-29,1357.082
2016-08-01,1350.24
2016-08-02,1343.226
2016-08-03,1348.715
2016-08-04,1348.759
2016-08-05,1362.645
2016-08-08,1363.153
2016-08-09,1363.18
2016-08-10,1358.173
2016-08-11,1364.863
2016-08-12,1363.419
2016-08-15,1366.994
2016-08-16,1361.299
2016-08-17,1365.687
2016-08-18,1370.247
2016-08-19,1366.035
2016-08-22,1364.155
2016-08-23,1366.195
2016-08-24,1361.938
2016-08-25,1361.735
2016-08-26,1358.709
2016-08-29,1368.237
2016-08-30,1367.713
2016-08-31,1364.459
2016-09-01,1363.752
2016-09-02,1369.737
2016-09-05,1369.737
2016-09-06,1374.003
2016-09-07,1373.264
2016-09-08,1374.603
2016-09-09,1342.373
2016-09-12,1361.243
2016-09-13,1338.281
2016-09-14,1334.777
2016-09-15,1347.187
2016-09-16,1341.603
2016-09-19,1342.083
2016-09-20,1341.529
2016-09-21,1356.098
2016-09-22,1363.25
2016-09-23,1355.994
2016-09-26,1342.85
2016-09-27,1350.728
2016-09-28,1361.521
2016-09-29,1349.043
2016-09-30,1360.25
2016-10-03,1356.184
2016-10-04,1348.849
2016-10-05,1357.738
2016-10-06,1357.779
2016-10-07,1354.816
2016-10-10,1361.6
2016-10-11,1346.145
2016-10-12,1345.732
2016-10-13,1341.584
2016-10-14,1341.386
2016-10-17,1338.326
2016-10-18,1344.316
2016-10-19,1347.003
2016-10-20,1343.772
2016-10-21,1342.123
2016-10-24,1345.95
2016-10-25,1344.824
2016-10-26,1345.988
2016-10-27,1344.841
2016-10-28,1341.111
2016-10-31,1341.25
2016-11-01,1333.725
2016-11-02,1324.292
2016-11-03,1321.611
2016-11-04,1318.381
2016-11-07,1346.729
2016-11-08,1351.411
2016-11-09,1371.035
2016-11-10,1378.305
2016-11-11,1374.546
2016-11-14,1378.336
2016-11-15,1389.542
2016-11-16,1382.665
2016-11-17,1386.195
2016-11-18,1384.319
2016-11-21,1392.987
2016-11-22,1395.026
2016-11-23,1397.202
2016-11-24,1397.202
2016-11-25,1403.895
2016-11-28,1396.705
2016-11-29,1396.101
2016-11-30,1401.049
2016-12-01,1401.804
2016-12-02,1400.646
2016-12-05,1408.507
2016-12-06,1414.229
2016-12-07,1433.726
2016-12-08,1436.907
2016-12-09,1445.771
2016-12-12,1448.634
2016-12-13,1457.879
2016-12-14,1444.149
2016-12-15,1451.188
2016-12-16,1450.923
2016-12-19,1453.719
2016-12-20,1459.055
2016-12-21,1455.295
2016-12-22,1454.659
2016-12-23,1456.522
2016-12-26,1456.522
2016-12-27,1458.274
2016-12-28,1446.724
2016-12-29,1446.286
2016-12-30,1442.546
2017-01-02,1442.546
2017-01-03,1454.157
2017-01-04,1459.329
2017-01-05,1454.764
2017-01-06,1456.029
2017-01-09,1447.422
2017-01-10,1446.256
2017-01-11,1451.041
2017-01-12,1446.954
2017-01-13,1448.462
2017-01-16,1448.462
2017-01-17,1441.994
2017-01-18,1443.738
2017-01-19,1438.35
2017-01-20,1444.602
2017-01-23,1436.52
2017-01-24,1445.238
2017-01-25,1456.62
2017-01-26,1454.632
2017-01-27,1454.385
2017-01-30,1445.243
2017-01-31,1444.376
2017-02-01,1440.067
2017-02-02,1441.726
2017-02-03,1455.315
2017-02-06,1451.481
2017-02-07,1450.499
2017-02-08,1448.692
2017-02-09,1457.525
2017-02-10,1461.801
2017-02-13,1471.075
2017-02-14,1478.361
2017-02-15,1485.766
2017-02-16,1486.321
2017-02-17,1487.231
2017-02-20,1487.231
2017-02-21,1495.964
2017-02-22,1494.144
2017-02-23,1499.461
2017-02-24,1499.957
2017-02-27,1500.452
2017-02-28,1497.662
2017-03-01,1517.843
2017-03-02,1508.517
2017-03-03,1509.404
2017-03-06,1504.139
2017-03-07,1499.438
2017-03-08,1495.044
2017-03-09,1497.073
2017-03-10,1501.866
2017-03-13,1500.552
2017-03-14,1496.406
2017-03-15,1508.366
2017-03-16,1505.855
2017-03-17,1501.562
2017-03-20,1497.241
2017-03-21,1478.518
2017-03-22,1479.062
2017-03-23,1478.455
2017-03-24,1476.616
2017-03-27,1474.399
2017-03-28,1485.393
2017-03-29,1484.725
2017-03-30,1491.795
2017-03-31,1486.45
2017-04-03,1483.442
2017-04-04,1485.661
2017-04-05,1481.023
2017-04-06,1483.604
2017-04-07,1481.525
2017-04-10,1481.508
2017-04-11,1480.032
2017-04-12,1475.815
2017-04-13,1463.813
2017-04-14,1463.813
2017-04-17,1475.441
2017-04-18,1469.771
2017-04-19,1463.727
2017-04-20,1473.049
2017-04-21,1466.47
2017-04-24,1483.116
2017-04-25,1492.467
2017-04-26,1491.627
2017-04-27,1489.243
2017-04-28,1483.33
2017-05-01,1484.643
2017-05-02,1484.044
2017-05-03,1485.442
2017-05-04,1485.051
2017-05-05,1490.374
2017-05-08,1489.091
2017-05-09,1483.681
2017-05-10,1485.795
2017-05-11,1481.984
2017-05-12,1478.08
2017-05-15,1485.855
2017-05-16,1486.047
2017-05-17,1460.99
2017-05-18,1462.937
2017-05-19,1472.974
2017-05-22,1478.456
2017-05-23,1484.417
2017-05-24,1485.831
2017-05-25,1488.349
2017-05-26,1488.411
2017-05-29,1488.411
2017-05-30,1486.156
2017-05-31,1484.069
2017-06-01,1496.69
2017-06-02,1499.249
2017-06-05,1498.458
2017-06-06,1496.206
2017-06-07,1497.106
2017-06-08,1498.568
2017-06-09,1511.736
2017-06-12,1515.398
2017-06-13,1517.804
2017-06-14,1517.037
2017-06-15,1515.988
2017-06-16,1518.441
2017-06-19,1526.524
2017-06-20,1517.648
2017-06-21,1511.067
2017-06-22,1509.951
2017-06-23,1510.595
2017-06-26,1514.11
2017-06-27,1506.052
2017-06-28,1517.24
2017-06-29,1509.711
2017-06-30,1511.379
2017-07-03,1521.806
2017-07-04,1521.806
2017-07-05,1519.945
2017-07-06,1505.223
2017-07-07,1510.135
2017-07-10,1508.333
2017-07-11,1505.486
2017-07-12,1513.588
2017-07-13,1517.075
2017-07-14,1522.144
2017-07-17,1520.983
2017-07-18,1519.151
2017-07-19,1526.156
2017-07-20,1527.17
2017-07-21,1524.082
2017-07-24,1519.796
2017-07-25,1529.318
2017-07-26,1526.659
2017-07-27,1530.835
2017-07-28,1528.845
2017-07-31,1531.724
2017-08-01,1535.381
2017-08-02,1534.037
2017-08-03,1531.489
2017-08-04,1534.329
2017-08-07,1534.141
2017-08-08,1531.078
2017-08-09,1530.631
2017-08-10,1512.99
2017-08-11,1510.228
2017-08-14,1523.387
2017-08-15,1523.563
2017-08-16,1523.596
2017-08-17,1501.113
2017-08-18,1498.12
2017-08-21,1499.829
2017-08-22,1510.433
2017-08-23,1507.606
2017-08-24,1505.675
2017-08-25,1509.208
2017-08-28,1507.597
2017-08-29,1506.925
2017-08-30,1510.825
2017-08-31,1518.119
2017-09-01,1523.039
2017-09-04,1523.039
2017-09-05,1509.345
2017-09-06,1515.521
2017-09-07,1511.585
2017-09-08,1511.146
2017-09-11,1529.342
2017-09-12,1537.502
2017-09-13,1540.437
2017-09-14,1542.106
2017-09-15,1546.19
2017-09-18,1551.723
2017-09-19,1555.312
2017-09-20,1556.569
2017-09-21,1552.955
2017-09-22,1554.674
2017-09-25,1557.913
2017-09-26,1555.578
2017-09-27,1557.683
2017-09-28,1560.29
2017-09-29,1562.62
2017-10-02,1571.564
2017-10-03,1575.252
2017-10-04,1576.818
2017-10-05,1584.987
2017-10-06,1581.746
2017-10-09,1578.112
2017-10-10,1584.96
2017-10-11,1585.987
2017-10-12,1579.713
2017-10-13,1579.4
2017-10-16,1582.148
2017-10-17,1582.717
2017-10-18,1585.569
2017-10-19,1589.149
2017-10-20,1597.393
2017-10-23,1592.875
2017-10-24,1594.658
2017-10-25,1585.745
2017-10-26,1589.589
2017-10-27,1591.83
2017-10-30,1583.305
2017-10-31,1582.288
2017-11-01,1587.717
2017-11-02,1588.819
2017-11-03,1590.757
2017-11-06,1589.089
2017-11-07,1587.158
2017-11-08,1587.798
2017-11-09,1583.383
2017-11-10,1580.546
2017-11-13,1580.588
2017-11-14,1575.489
2017-11-15,1569.357
2017-11-16,1580.163
2017-11-17,1576.451
2017-11-20,1578.187
2017-11-21,1584.196
2017-11-22,1583.372
2017-11-23,1583.372
2017-11-24,1584.975
2017-11-27,1582.744
2017-11-28,1604.524
2017-11-29,1615.191
2017-11-30,1625.787
2017-12-01,1626.376
2017-12-04,1631.861
2017-12-05,1623.751
2017-12-06,1621.547
2017-12-07,1621.555
2017-12-08,1630.876
2017-12-11,1636.631
2017-12-12,1643.116
2017-12-13,1640.118
2017-12-14,1630.836
2017-12-15,1644.546
2017-12-18,1652.425
2017-12-19,1647.737
2017-12-20,1646.478
2017-12-21,1651.526
2017-12-22,1651.463
2017-12-25,1651.463
2017-12-26,1650.295
2017-12-27,1651.18
2017-12-28,1653.767
2017-12-29,1646.413
2018-01-01,1646.413
2018-01-02,1655.856
2018-01-03,1662.067
2018-01-04,1669.82
2018-01-05,1676.872
2018-01-08,1678.278
2018-01-09,1680.748
2018-01-10,1680.027
2018-01-11,1690.368
2018-01-12,1698.957
2018-01-15,1698.957
2018-01-16,1695.646
2018-01-17,1708.32
2018-01-18,1704.452
2018-01-19,1710.435
2018-01-22,1724.333
2018-01-23,1723.201
2018-01-24,1726.12
2018-01-25,1726.235
2018-01-26,1746.175
2018-01-29,1735.636
2018-01-30,1713.539
2018-01-31,1710.419
2018-02-01,1712.59
2018-02-02,1676.098
2018-02-05,1603.318
2018-02-06,1626.037
2018-02-07,1621.539
2018-02-08,1564.514
2018-02-09,1585.323
2018-02-12,1605.945
2018-02-13,1609.653
2018-02-14,1627.149
2018-02-15,1643.007
2018-02-16,1645.21
2018-02-19,1645.21
2018-02-20,1629.487
2018-02-21,1617.768
2018-02-22,1618.562
2018-02-23,1644.242
2018-02-26,1663.431
2018-02-27,1643.46
2018-02-28,1621.777
2018-03-01,1602.527
2018-03-02,1609.807
2018-03-05,1627.891
2018-03-06,1630.359
2018-03-07,1625.779
2018-03-08,1633.466
2018-03-09,1659.418
2018-03-12,1656.012
2018-03-13,1647.722
2018-03-14,1634.61
2018-03-15,1633.288
2018-03-16,1637.597
2018-03-19,1615.772
2018-03-20,1612.496
2018-03-21,1612.695
2018-03-22,1575.794
2018-03-23,1542.333
2018-03-26,1579.76
2018-03-27,1563.759
2018-03-28,1564.336
2018-03-29,1581.472
2018-03-30,1581.472
2018-04-02,1546.5
2018-04-03,1568.678
2018-04-04,1584.773
2018-04-05,1595.989
2018-04-06,1564.472
2018-04-09,1571.168
2018-04-10,1596.572
2018-04-11,1587.483
2018-04-12,1600.422
2018-04-13,1596.716
2018-04-16,1609.406
2018-04-17,1617.616
2018-04-18,1614.02
2018-04-19,1605.879
2018-04-20,1596.202
2018-04-23,1597.914
2018-04-24,1586.209
2018-04-25,1588.663
2018-04-26,1596.367
2018-04-27,1599.715
2018-04-30,1583.6
2018-05-01,1580.562
2018-05-02,1563.682
2018-05-03,1557.519
2018-05-04,1574.294
2018-05-07,1577.923
2018-05-08,1576.969
2018-05-09,1592.499
2018-05-10,1608.74
2018-05-11,1612.624
2018-05-14,1615.676
2018-05-15,1607.602
2018-05-16,1613.514
2018-05-17,1612.474
2018-05-18,1604.285
2018-05-21,1617.081
2018-05-22,1615.109
2018-05-23,1616.016
2018-05-24,1609.735
2018-05-25,1603.8
2018-05-28,1603.8
2018-05-29,1580.795
2018-05-30,1604.13
2018-05-31,1591.396
2018-06-01,1606.364
2018-06-04,1609.39
2018-06-05,1606.354
2018-06-06,1622.323
2018-06-07,1627.723
2018-06-08,1632.761
2018-06-11,1634.308
2018-06-12,1633.424
2018-06-13,1626.313
2018-06-14,1626.54
2018-06-15,1626.243
2018-06-18,1617.611
2018-06-19,1614.956
2018-06-20,1613.489
2018-06-21,1604.436
2018-06-22,1614.231
2018-06-25,1599.307
2018-06-26,1599.35
2018-06-27,1590.037
2018-06-28,1597.937
2018-06-29,1598.178
2018-07-02,1599.568
2018-07-03,1596.376
2018-07-04,1596.376
2018-07-05,1609.171
2018-07-06,1619.999
2018-07-09,1633.365
2018-07-10,1641.453
2018-07-11,1626.465
2018-07-12,1634.263
2018-07-13,1632.949
2018-07-16,1634.736
2018-07-17,1638.769
2018-07-18,1640.089
2018-07-19,1633.965
2018-07-20,1631.914
2018-07-23,1636.665
2018-07-24,1647.036
2018-07-25,1657.681
2018-07-26,1664.214
2018-07-27,1660.993
2018-07-30,1663.821
2018-07-31,1670.336
2018-08-01,1661.735
2018-08-02,1662.955
2018-08-03,1675.605
2018-08-06,1677.701
2018-08-07,1682.078
2018-08-08,1679.511
2018-08-09,1675.56
2018-08-10,1664.032
2018-08-13,1654.506
2018-08-14,1663.195
2018-08-15,1655.031
2018-08-16,1674.692
2018-08-17,1682.378
2018-08-20,1686.902
2018-08-21,1689.612
2018-08-22,1685.064
2018-08-23,1680.225
2018-08-24,1687.373
2018-08-27,1699.418
2018-08-28,1698.181
2018-08-29,1702.223
2018-08-30,1693.824
2018-08-31,1692.666
2018-09-03,1692.666
2018-09-04,1688.586
2018-09-05,1695.436
2018-09-06,1690.87
2018-09-07,1688.277
2018-09-10,1692.29
2018-09-11,1691.893
2018-09-12,1695.587
2018-09-13,1701.985
2018-09-14,1703.332
2018-09-17,1703.409
2018-09-18,1710.108
2018-09-19,1715.487
2018-09-20,1730.266
2018-09-21,1733.588
2018-09-24,1720.446
2018-09-25,1712.537
2018-09-26,1703.579
2018-09-27,1703.129
2018-09-28,1702.234
2018-10-01,1710.804
2018-10-02,1716.611
2018-10-03,1716.649
2018-10-04,1715.267
2018-10-05,1710.213
2018-10-08,1717.06
2018-10-09,1712.069
2018-10-10,1671.098
2018-10-11,1628.969
2018-10-12,1640.208
2018-10-15,1635.247
2018-10-16,1662.197
2018-10-17,1666.267
2018-10-18,1651.168
2018-10-19,1654.911
2018-10-22,1641.439
2018-10-23,1633.117
2018-10-24,1594.196
2018-10-25,1614.092
2018-10-26,1593.551
2018-10-29,1598.501
2018-10-30,1623.202
2018-10-31,1630.308
2018-11-01,1640.364
2018-11-02,1635.708
2018-11-05,1652.526
2018-11-06,1661.227
2018-11-07,1687.482
2018-11-08,1685.514
2018-11-09,1675.314
2018-11-12,1651.852
2018-11-13,1648.737
2018-11-14,1637.359
2018-11-15,1653.399
2018-11-16,1662.665
2018-11-19,1655.132
2018-11-20,1624.335
2018-11-21,1623.802
2018-11-22,1623.802
2018-11-23,1614.122
2018-11-26,1633.776
2018-11-27,1641.852
2018-11-28,1667.768
2018-11-29,1665.395
2018-11-30,1680.655
2018-12-03,1691.004
2018-12-04,1644.822
2018-12-05,1644.822
2018-12-06,1636.62
2018-12-07,1607.193
2018-12-10,1603.192
2018-12-11,1601.438
2018-12-12,1605.86
2018-12-13,1607.889
2018-12-14,1581.245
2018-12-17,1553.449
2018-12-18,1544.133
2018-12-19,1525.425
2018-12-20,1506.364
2018-12-21,1484.872
2018-12-24,1440.827
2018-12-25,1440.827
2018-12-26,1500.479
2018-12-27,1514.864
2018-12-28,1513.867
2018-12-31,1526.082
2019-01-01,1526.082
2019-01-02,1529.228
2019-01-03,1501.999
2019-01-04,1547.13
2019-01-07,1552.603
2019-01-08,1565.073
2019-01-09,1566.186
2019-01-10,1573.389
2019-01-11,1576.768
2019-01-14,1570.552
2019-01-15,1580.415
2019-01-16,1584.69
2019-01-17,1597.43
2019-01-18,1618.879
2019-01-21,1618.879
2019-01-22,1599.16
2019-01-23,1605.017
2019-01-24,1603.834
2019-01-25,1609.769
2019-01-28,1600.07
2019-01-29,1603.447
2019-01-30,1616.522
2019-01-31,1627.948
2019-02-01,1634.442
2019-02-04,1638.266
2019-02-05,1640.865
2019-02-06,1641.023
2019-02-07,1626.956
2019-02-08,1627.534
2019-02-11,1629.088
2019-02-12,1648.303
2019-02-13,1654.517
2019-02-14,1647.397
2019-02-15,1670.855
2019-02-18,1670.855
2019-02-19,1674.037
2019-02-20,1679.523
2019-02-21,1674.021
2019-02-22,1681.489
2019-02-25,1684.983
2019-02-26,1682.612
2019-02-27,1682.06
2019-02-28,1678.071
2019-03-01,1685.75
2019-03-04,1680.39
2019-03-05,1677.452
2019-03-06,1665.993
2019-03-07,1656.388
2019-03-08,1652.425
2019-03-11,1673.052
2019-03-12,1676.501
2019-03-13,1688.089
2019-03-14,1687.092
2019-03-15,1696.27
2019-03-18,1703.046
2019-03-19,1700.241
2019-03-20,1687.894
2019-03-21,1701.652
2019-03-22,1673.894
2019-03-25,1670.033
2019-03-26,1687.126
2019-03-27,1678.885
2019-03-28,1683.386
2019-03-29,1692.825
2019-04-01,1711.55
2019-04-02,1707.532
2019-04-03,1707.967
2019-04-04,1712.904
2019-04-05,1719.24
2019-04-08,1721.231
2019-04-09,1708.485
2019-04-10,1713.659
2019-04-11,1714.795
2019-04-12,1726.485
2019-04-15,1724.836
2019-04-16,1730.883
2019-04-17,1727.957
2019-04-18,1727.411
2019-04-19,1727.411
2019-04-22,1727.426
2019-04-23,1734.745
2019-04-24,1730.122
2019-04-25,1724.673
2019-04-26,1731.319
2019-04-29,1734.168
2019-04-30,1744.856
2019-05-01,1730.701
2019-05-02,1726.201
2019-05-03,1740.906
2019-05-06,1733.402
2019-05-07,1708.186
2019-05-08,1702.203
2019-05-09,1697.964
2019-05-10,1706.713
2019-05-13,1673.791
2019-05-14,1686.594
2019-05-15,1690.142
2019-05-16,1703.618
2019-05-17,1696.191
2019-05-20,1690.619
2019-05-21,1702.718
2019-05-22,1698.075
2019-05-23,1681.357
2019-05-24,1684.211
2019-05-27,1684.211
2019-05-28,1661.472
2019-05-29,1651.807
2019-05-30,1650.569
2019-05-31,1629.482
2019-06-03,1644.564
2019-06-04,1674.827
2019-06-05,1683.438
2019-06-06,1693.766
2019-06-07,1703.173
2019-06-10,1708.114
2019-06-11,1709.754
2019-06-12,1706.544
2019-06-13,1714.412
2019-06-14,1712.394
2019-06-17,1710.156
2019-06-18,1724.549
2019-06-19,1727.528
2019-06-20,1743.819
2019-06-21,1743.025
2019-06-24,1740.562
2019-06-25,1730.455
2019-06-26,1724.931
2019-06-27,1729.422
2019-06-28,1741.629
2019-07-01,1753.117
2019-07-02,1758.043
2019-07-03,1771.529
2019-07-04,1771.529
2019-07-05,1767.248
2019-07-08,1759.238
2019-07-09,1758.658
2019-07-10,1764.643
2019-07-11,1766.956
2019-07-12,1773.261
2019-07-15,1772.203
2019-07-16,1766.205
2019-07-17,1755.078
2019-07-18,1765.917
2019-07-19,1756.579
2019-07-22,1757.219
2019-07-23,1770.091
2019-07-24,1776.862
2019-07-25,1769.911
2019-07-26,1779.261
2019-07-29,1780.201
2019-07-30,1775.813
2019-07-31,1756.955
2019-08-01,1738.295
2019-08-02,1730.358
2019-08-05,1683.903
2019-08-06,1700.844
2019-08-07,1696.254
2019-08-08,1723.417
2019-08-09,1715.608
2019-08-12,1695.288
2019-08-13,1715.77
2019-08-14,1666.833
2019-08-15,1668.118
2019-08-16,1693.977
2019-08-19,1713.306
2019-08-20,1696.806
2019-08-21,1707.848
2019-08-22,1709.493
2019-08-23,1667.316
2019-08-26,1684.119
2019-08-27,1678.102
2019-08-28,1691.426
2019-08-29,1708.148
2019-08-30,1712.209
2019-09-02,1712.209
2019-09-03,1706.269
2019-09-04,1725.339
2019-09-05,1742.651
2019-09-06,1746.985
2019-09-09,1756.292
2019-09-10,1764.431
2019-09-11,1776.996
2019-09-12,1779.032
2019-09-13,1779.171
2019-09-16,1773.224
2019-09-17,1774.869
2019-09-18,1775.913
2019-09-19,1775.075
2019-09-20,1772.783
2019-09-23,1773.358
2019-09-24,1761.785
2019-09-25,1767.875
2019-09-26,1763.066
2019-09-27,1762.061
2019-09-30,1767.275
2019-10-01,1741.941
2019-10-02,1710.918
2019-10-03,1721.865
2019-10-04,1746.596
2019-10-07,1737.498
2019-10-08,1709.696
2019-10-09,1722.145
2019-10-10,1733.537
2019-10-11,1751.64
2019-10-14,1748.595
2019-10-15,1763.463
2019-10-16,1761.046
2019-10-17,1765.943
2019-10-18,1764.064
2019-10-21,1776.966
2019-10-22,1779.434
2019-10-23,1784.061
2019-10-24,1779.555
2019-10-25,1787.609
2019-10-28,1793.318
2019-10-29,1796.793
2019-10-30,1800.353
2019-10-31,1794.086
2019-11-01,1811.124
2019-11-04,1819.286
2019-11-05,1819.861
2019-11-06,1822.246
2019-11-07,1828.687
