Date,USA LARGE VALUE Large Cap
2010-09-22,725.918
2010-09-23,717.64
2010-09-24,731.658
2010-09-27,726.83
2010-09-28,730.163
2010-09-29,727.449
2010-09-30,725.525
2010-10-01,730.814
2010-10-04,725.496
2010-10-05,739.977
2010-10-06,741.281
2010-10-07,739.948
2010-10-08,742.647
2010-10-11,742.553
2010-10-12,745.693
2010-10-13,748.991
2010-10-14,744.626
2010-10-15,740.057
2010-10-18,748.015
2010-10-19,736.835
2010-10-20,745.222
2010-10-21,745.526
2010-10-22,745.352
2010-10-25,745.932
2010-10-26,745.519
2010-10-27,743.171
2010-10-28,745.046
2010-10-29,743.43
2010-11-01,743.151
2010-11-02,747.009
2010-11-03,750.687
2010-11-04,766.357
2010-11-05,771.196
2010-11-08,768.726
2010-11-09,762.495
2010-11-10,765.953
2010-11-11,763.957
2010-11-12,757.352
2010-11-15,757.022
2010-11-16,745.216
2010-11-17,744.075
2010-11-18,754.712
2010-11-19,755.18
2010-11-22,750.77
2010-11-23,740.021
2010-11-24,748.86
2010-11-25,748.86
2010-11-26,742.625
2010-11-29,742.895
2010-11-30,738.488
2010-12-01,754.331
2010-12-02,764.124
2010-12-03,765.838
2010-12-06,764.588
2010-12-07,765.391
2010-12-08,769.915
2010-12-09,774.73
2010-12-10,780.263
2010-12-13,781.059
2010-12-14,781.822
2010-12-15,777.473
2010-12-16,782.421
2010-12-17,782.495
2010-12-20,784.758
2010-12-21,790.197
2010-12-22,794.969
2010-12-23,794.367
2010-12-24,794.367
2010-12-27,794.976
2010-12-28,796.768
2010-12-29,796.794
2010-12-30,795.402
2010-12-31,796.15
2011-01-03,805.716
2011-01-04,808.127
2011-01-05,811.78
2011-01-06,809.782
2011-01-07,807.439
2011-01-10,804.897
2011-01-11,807.948
2011-01-12,815.522
2011-01-13,813.51
2011-01-14,820.33
2011-01-17,820.33
2011-01-18,819.55
2011-01-19,812.262
2011-01-20,813.409
2011-01-21,819.892
2011-01-24,822.237
2011-01-25,821.966
2011-01-26,823.355
2011-01-27,825.382
2011-01-28,813.606
2011-01-31,819.236
2011-02-01,834.833
2011-02-02,832.618
2011-02-03,834.158
2011-02-04,834.398
2011-02-07,840.462
2011-02-08,844.092
2011-02-09,841.436
2011-02-10,842.815
2011-02-11,846.712
2011-02-14,849.856
2011-02-15,846.878
2011-02-16,852.164
2011-02-17,855.509
2011-02-18,858.183
2011-02-21,858.183
2011-02-22,844.746
2011-02-23,842.193
2011-02-24,840.042
2011-02-25,846.433
2011-02-28,853.252
2011-03-01,840.895
2011-03-02,841.332
2011-03-03,855.234
2011-03-04,848.128
2011-03-07,843.099
2011-03-08,851.269
2011-03-09,851.444
2011-03-10,834.431
2011-03-11,839.971
2011-03-14,834.72
2011-03-15,825.069
2011-03-16,809.017
2011-03-17,821.124
2011-03-18,826.464
2011-03-21,836.857
2011-03-22,834.212
2011-03-23,835.162
2011-03-24,840.884
2011-03-25,844.068
2011-03-28,841.836
2011-03-29,846.661
2011-03-30,853.684
2011-03-31,851.176
2011-04-01,855.792
2011-04-04,856.742
2011-04-05,856.708
2011-04-06,860.204
2011-04-07,858.712
2011-04-08,856.612
2011-04-11,854.135
2011-04-12,846.948
2011-04-13,844.617
2011-04-14,844.808
2011-04-15,849.125
2011-04-18,838.637
2011-04-19,843.446
2011-04-20,853.032
2011-04-21,855.53
2011-04-22,855.53
2011-04-25,854.706
2011-04-26,863.154
2011-04-27,869.776
2011-04-28,873.533
2011-04-29,876.709
2011-05-02,875.108
2011-05-03,873.645
2011-05-04,867.87
2011-05-05,857.717
2011-05-06,860.835
2011-05-09,863.58
2011-05-10,870.077
2011-05-11,860.753
2011-05-12,864.004
2011-05-13,857.919
2011-05-16,854.637
2011-05-17,855.696
2011-05-18,862.492
2011-05-19,863.624
2011-05-20,855.672
2011-05-23,846.138
2011-05-24,846.157
2011-05-25,848.053
2011-05-26,849.938
2011-05-27,854.061
2011-05-30,854.061
2011-05-31,862.819
2011-06-01,842.988
2011-06-02,841.362
2011-06-03,834.495
2011-06-06,825.196
2011-06-07,824.055
2011-06-08,822.212
2011-06-09,829.236
2011-06-10,819.462
2011-06-13,822.5
2011-06-14,830.558
2011-06-15,815.851
2011-06-16,819.41
2011-06-17,822.789
2011-06-20,826.344
2011-06-21,835.388
2011-06-22,830.046
2011-06-23,825.045
2011-06-24,815.788
2011-06-27,822.767
2011-06-28,830.942
2011-06-29,838.69
2011-06-30,846.741
2011-07-01,858.544
2011-07-04,858.544
2011-07-05,855.342
2011-07-06,854.712
2011-07-07,862.575
2011-07-08,856.392
2011-07-11,841.832
2011-07-12,838.712
2011-07-13,841.068
2011-07-14,837.477
2011-07-15,838.186
2011-07-18,830.536
2011-07-19,840.152
2011-07-20,841.533
2011-07-21,855.457
2011-07-22,854.024
2011-07-25,848.219
2011-07-26,844.871
2011-07-27,829.81
2011-07-28,825.37
2011-07-29,818.911
2011-08-01,817.012
2011-08-02,797.074
2011-08-03,799.456
2011-08-04,762.829
2011-08-05,762.708
2011-08-08,710.89
2011-08-09,743.753
2011-08-10,709.056
2011-08-11,742.437
2011-08-12,743.514
2011-08-15,762.902
2011-08-16,755.825
2011-08-17,759.242
2011-08-18,729.071
2011-08-19,719.375
2011-08-22,717.88
2011-08-23,739.562
2011-08-24,750.665
2011-08-25,740.581
2011-08-26,747.554
2011-08-29,769.042
2011-08-30,769.312
2011-08-31,773.839
2011-09-01,764.283
2011-09-02,744.644
2011-09-05,744.644
2011-09-06,736.639
2011-09-07,758.547
2011-09-08,749.784
2011-09-09,730.386
2011-09-12,735.459
2011-09-13,740.916
2011-09-14,749.193
2011-09-15,763.213
2011-09-16,767.19
2011-09-19,756.865
2011-09-20,757.064
2011-09-21,733.185
2011-09-22,710.42
2011-09-23,714.935
2011-09-26,733.059
2011-09-27,741.265
2011-09-28,727.427
2011-09-29,739.092
2011-09-30,722.56
2011-10-03,701.131
2011-10-04,716.158
2011-10-05,727.759
2011-10-06,740.022
2011-10-07,733.636
2011-10-10,758.514
2011-10-11,757.103
2011-10-12,766.441
2011-10-13,760.666
2011-10-14,771.813
2011-10-17,757.008
2011-10-18,775.077
2011-10-19,769.117
2011-10-20,774.083
2011-10-21,787.614
2011-10-24,794.959
2011-10-25,779.386
2011-10-26,790.668
2011-10-27,817.923
2011-10-28,816.41
2011-10-31,793.319
2011-11-01,769.681
2011-11-02,782.236
2011-11-03,796.005
2011-11-04,789.499
2011-11-07,795.841
2011-11-08,806.283
2011-11-09,776.751
2011-11-10,785.621
2011-11-11,800.063
2011-11-14,791.133
2011-11-15,793.105
2011-11-16,779.054
2011-11-17,768.481
2011-11-18,769.262
2011-11-21,754.588
2011-11-22,749.141
2011-11-23,732.579
2011-11-24,732.579
2011-11-25,731.713
2011-11-28,751.044
2011-11-29,754.671
2011-11-30,789.776
2011-12-01,786.118
2011-12-02,787.577
2011-12-05,796.327
2011-12-06,799.382
2011-12-07,803.844
2011-12-08,784.471
2011-12-09,797.773
2011-12-12,784.437
2011-12-13,780.594
2011-12-14,774.636
2011-12-15,778.608
2011-12-16,781.017
2011-12-19,770.816
2011-12-20,793.306
2011-12-21,799.48
2011-12-22,808.715
2011-12-23,816.007
2011-12-26,816.007
2011-12-27,815.12
2011-12-28,805.205
2011-12-29,814.535
2011-12-30,810.733
2012-01-02,810.733
2012-01-03,823.934
2012-01-04,824.134
2012-01-05,826.527
2012-01-06,823.709
2012-01-09,827.267
2012-01-10,834.292
2012-01-11,835.413
2012-01-12,836.813
2012-01-13,832.452
2012-01-16,832.452
2012-01-17,833.413
2012-01-18,842.224
2012-01-19,845.044
2012-01-20,848.295
2012-01-23,847.798
2012-01-24,844.92
2012-01-25,847.875
2012-01-26,842.451
2012-01-27,839.432
2012-01-30,836.218
2012-01-31,834.513
2012-02-01,842.562
2012-02-02,842.534
2012-02-03,854.635
2012-02-06,854.818
2012-02-07,856.874
2012-02-08,859.387
2012-02-09,858.643
2012-02-10,852.251
2012-02-13,857.817
2012-02-14,855.788
2012-02-15,851.803
2012-02-16,862.396
2012-02-17,866.272
2012-02-20,866.272
2012-02-21,867.461
2012-02-22,863.042
2012-02-23,866.38
2012-02-24,866.919
2012-02-27,869.224
2012-02-28,871.932
2012-02-29,867.665
2012-03-01,873.203
2012-03-02,870.697
2012-03-05,868.97
2012-03-06,855.043
2012-03-07,861.092
2012-03-08,867.776
2012-03-09,869.928
2012-03-12,871.57
2012-03-13,889.086
2012-03-14,886.174
2012-03-15,892.414
2012-03-16,893.853
2012-03-19,895.902
2012-03-20,893.69
2012-03-21,890.997
2012-03-22,883.468
2012-03-23,887.311
2012-03-26,899.0
2012-03-27,895.168
2012-03-28,891.159
2012-03-29,889.748
2012-03-30,894.698
2012-04-02,899.74
2012-04-03,893.979
2012-04-04,885.985
2012-04-05,883.458
2012-04-06,883.458
2012-04-09,872.909
2012-04-10,858.187
2012-04-11,864.726
2012-04-12,876.207
2012-04-13,864.412
2012-04-16,869.127
2012-04-17,880.504
2012-04-18,876.272
2012-04-19,873.395
2012-04-20,875.302
2012-04-23,869.304
2012-04-24,876.235
2012-04-25,882.64
2012-04-26,888.62
2012-04-27,888.342
2012-04-30,885.973
2012-05-01,893.31
2012-05-02,888.681
2012-05-03,882.787
2012-05-04,870.944
2012-05-07,871.646
2012-05-08,868.565
2012-05-09,861.649
2012-05-10,867.413
2012-05-11,862.796
2012-05-14,853.445
2012-05-15,847.849
2012-05-16,845.371
2012-05-17,836.508
2012-05-18,831.353
2012-05-21,838.085
2012-05-22,839.534
2012-05-23,837.923
2012-05-24,841.692
2012-05-25,839.996
2012-05-28,839.996
2012-05-29,848.024
2012-05-30,835.947
2012-05-31,836.369
2012-06-01,818.075
2012-06-04,816.29
2012-06-05,821.416
2012-06-06,840.813
2012-06-07,842.323
2012-06-08,849.144
2012-06-11,840.286
2012-06-12,850.087
2012-06-13,846.947
2012-06-14,857.948
2012-06-15,865.927
2012-06-18,863.745
2012-06-19,871.987
2012-06-20,870.949
2012-06-21,853.807
2012-06-22,858.984
2012-06-25,845.929
2012-06-26,849.973
2012-06-27,859.209
2012-06-28,858.986
2012-06-29,877.892
2012-07-02,879.35
2012-07-03,883.3
2012-07-04,883.3
2012-07-05,876.297
2012-07-06,869.98
2012-07-09,868.74
2012-07-10,862.443
2012-07-11,865.237
2012-07-12,861.448
2012-07-13,876.466
2012-07-16,875.345
2012-07-17,883.097
2012-07-18,887.626
2012-07-19,885.386
2012-07-20,877.918
2012-07-23,870.765
2012-07-24,863.173
2012-07-25,864.274
2012-07-26,877.918
2012-07-27,893.154
2012-07-30,892.446
2012-07-31,888.971
2012-08-01,887.881
2012-08-02,879.011
2012-08-03,895.551
2012-08-06,896.482
2012-08-07,899.873
2012-08-08,901.903
2012-08-09,902.174
2012-08-10,904.854
2012-08-13,902.345
2012-08-14,902.125
2012-08-15,902.218
2012-08-16,906.99
2012-08-17,906.568
2012-08-20,907.079
2012-08-21,904.279
2012-08-22,903.039
2012-08-23,895.946
2012-08-24,901.959
2012-08-27,900.992
2012-08-28,900.716
2012-08-29,901.476
2012-08-30,895.766
2012-08-31,899.673
2012-09-03,899.673
2012-09-04,897.949
2012-09-05,898.172
2012-09-06,916.778
2012-09-07,920.755
2012-09-10,916.361
2012-09-11,919.601
2012-09-12,921.23
2012-09-13,937.258
2012-09-14,938.677
2012-09-17,934.428
2012-09-18,933.468
2012-09-19,933.603
2012-09-20,935.422
2012-09-21,935.922
2012-09-24,935.684
2012-09-25,927.875
2012-09-26,923.666
2012-09-27,930.748
2012-09-28,927.05
2012-10-01,930.845
2012-10-02,932.125
2012-10-03,934.261
2012-10-04,942.622
2012-10-05,944.151
2012-10-08,942.533
2012-10-09,935.663
2012-10-10,928.522
2012-10-11,929.156
2012-10-12,923.822
2012-10-15,931.737
2012-10-16,940.037
2012-10-17,948.134
2012-10-18,950.175
2012-10-19,936.326
2012-10-22,934.636
2012-10-23,919.794
2012-10-24,917.762
2012-10-25,922.582
2012-10-26,920.326
2012-10-29,920.326
2012-10-30,920.326
2012-10-31,920.921
2012-11-01,929.691
2012-11-02,921.28
2012-11-05,921.477
2012-11-06,929.771
2012-11-07,905.726
2012-11-08,896.412
2012-11-09,896.675
2012-11-12,896.172
2012-11-13,891.598
2012-11-14,879.384
2012-11-15,877.586
2012-11-16,881.851
2012-11-19,896.941
2012-11-20,897.337
2012-11-21,899.491
2012-11-22,899.491
2012-11-23,910.824
2012-11-26,907.813
2012-11-27,902.093
2012-11-28,909.84
2012-11-29,912.606
2012-11-30,913.244
2012-12-03,908.653
2012-12-04,907.523
2012-12-05,914.905
2012-12-06,917.577
2012-12-07,922.374
2012-12-10,922.743
2012-12-11,928.723
2012-12-12,931.347
2012-12-13,925.654
2012-12-14,923.529
2012-12-17,934.079
2012-12-18,944.554
2012-12-19,936.852
2012-12-20,943.594
2012-12-21,933.329
2012-12-24,930.488
2012-12-25,930.488
2012-12-26,929.077
2012-12-27,926.79
2012-12-28,916.179
2012-12-31,929.735
2013-01-01,929.735
2013-01-02,953.399
2013-01-03,951.702
2013-01-04,958.497
2013-01-07,954.517
2013-01-08,951.409
2013-01-09,953.388
2013-01-10,961.955
2013-01-11,961.717
2013-01-14,962.804
2013-01-15,965.099
2013-01-16,964.527
2013-01-17,969.067
2013-01-18,972.217
2013-01-21,972.217
2013-01-22,977.452
2013-01-23,977.058
2013-01-24,981.195
2013-01-25,987.687
2013-01-28,985.765
2013-01-29,993.483
2013-01-30,989.605
2013-01-31,986.426
2013-02-01,996.619
2013-02-04,986.076
2013-02-05,995.298
2013-02-06,996.887
2013-02-07,993.251
2013-02-08,997.076
2013-02-11,998.241
2013-02-12,1002.573
2013-02-13,1004.048
2013-02-14,1004.279
2013-02-15,1002.19
2013-02-18,1002.19
2013-02-19,1011.531
2013-02-20,1000.153
2013-02-21,994.254
2013-02-22,1002.724
2013-02-25,983.282
2013-02-26,989.485
2013-02-27,1003.161
2013-02-28,1001.931
2013-03-01,1004.04
2013-03-04,1009.154
2013-03-05,1017.435
2013-03-06,1020.998
2013-03-07,1023.347
2013-03-08,1027.289
2013-03-11,1030.549
2013-03-12,1029.012
2013-03-13,1030.037
2013-03-14,1036.446
2013-03-15,1035.576
2013-03-18,1029.415
2013-03-19,1027.702
2013-03-20,1034.103
2013-03-21,1025.945
2013-03-22,1032.653
2013-03-25,1028.615
2013-03-26,1037.087
2013-03-27,1035.953
2013-03-28,1039.124
2013-03-29,1039.124
2013-04-01,1037.385
2013-04-02,1041.684
2013-04-03,1030.257
2013-04-04,1035.696
2013-04-05,1032.857
2013-04-08,1038.496
2013-04-09,1043.783
2013-04-10,1055.732
2013-04-11,1058.44
2013-04-12,1054.587
2013-04-15,1032.472
2013-04-16,1045.077
2013-04-17,1031.49
2013-04-18,1028.693
2013-04-19,1039.66
2013-04-22,1044.279
2013-04-23,1056.207
2013-04-24,1057.049
2013-04-25,1059.767
2013-04-26,1059.01
2013-04-29,1066.468
2013-04-30,1066.645
2013-05-01,1054.422
2013-05-02,1063.274
2013-05-03,1073.204
2013-05-06,1074.746
2013-05-07,1081.155
2013-05-08,1085.322
2013-05-09,1080.447
2013-05-10,1083.291
2013-05-13,1084.313
2013-05-14,1097.336
2013-05-15,1104.973
2013-05-16,1101.125
2013-05-17,1112.381
2013-05-20,1112.558
2013-05-21,1114.801
2013-05-22,1107.896
2013-05-23,1105.208
2013-05-24,1104.89
2013-05-27,1104.89
2013-05-28,1112.438
2013-05-29,1106.268
2013-05-30,1110.132
2013-05-31,1092.593
2013-06-03,1102.68
2013-06-04,1097.672
2013-06-05,1083.714
2013-06-06,1093.191
2013-06-07,1105.513
2013-06-10,1106.282
2013-06-11,1095.191
2013-06-12,1088.192
2013-06-13,1104.094
2013-06-14,1096.491
2013-06-17,1105.512
2013-06-18,1113.088
2013-06-19,1096.955
2013-06-20,1070.315
2013-06-21,1075.962
2013-06-24,1062.722
2013-06-25,1073.627
2013-06-26,1084.339
2013-06-27,1091.455
2013-06-28,1085.448
2013-07-01,1088.544
2013-07-02,1087.501
2013-07-03,1087.419
2013-07-04,1087.419
2013-07-05,1098.523
2013-07-08,1105.894
2013-07-09,1114.398
2013-07-10,1113.715
2013-07-11,1127.867
2013-07-12,1130.841
2013-07-15,1133.716
2013-07-16,1129.129
2013-07-17,1132.002
2013-07-18,1137.853
2013-07-19,1139.31
2013-07-22,1142.309
2013-07-23,1142.716
2013-07-24,1136.873
2013-07-25,1138.007
2013-07-26,1139.014
2013-07-29,1135.782
2013-07-30,1133.621
2013-07-31,1133.22
2013-08-01,1144.578
2013-08-02,1145.728
2013-08-05,1142.241
2013-08-06,1136.704
2013-08-07,1134.527
2013-08-08,1138.798
2013-08-09,1135.035
2013-08-12,1132.804
2013-08-13,1134.214
2013-08-14,1128.699
2013-08-15,1112.899
2013-08-16,1107.718
2013-08-19,1099.464
2013-08-20,1102.659
2013-08-21,1094.944
2013-08-22,1103.134
2013-08-23,1111.983
2013-08-26,1104.173
2013-08-27,1088.141
2013-08-28,1091.461
2013-08-29,1092.315
2013-08-30,1090.815
2013-09-02,1090.815
2013-09-03,1091.017
2013-09-04,1098.724
2013-09-05,1099.349
2013-09-06,1099.302
2013-09-09,1108.795
2013-09-10,1118.201
2013-09-11,1122.865
2013-09-12,1118.295
2013-09-13,1122.976
2013-09-16,1130.918
2013-09-17,1135.256
2013-09-18,1147.855
2013-09-19,1144.476
2013-09-20,1134.768
2013-09-23,1128.829
2013-09-24,1124.281
2013-09-25,1122.953
2013-09-26,1124.049
2013-09-27,1119.425
2013-09-30,1112.275
2013-10-01,1119.685
2013-10-02,1119.962
2013-10-03,1110.8
2013-10-04,1117.959
2013-10-07,1109.691
2013-10-08,1098.827
2013-10-09,1101.016
2013-10-10,1124.744
2013-10-11,1131.544
2013-10-14,1135.107
2013-10-15,1127.123
2013-10-16,1142.729
2013-10-17,1152.848
2013-10-18,1157.284
2013-10-21,1157.98
2013-10-22,1164.551
2013-10-23,1158.027
2013-10-24,1159.43
2013-10-25,1165.789
2013-10-28,1168.066
2013-10-29,1175.009
2013-10-30,1169.357
2013-10-31,1164.502
2013-11-01,1168.211
2013-11-04,1173.675
2013-11-05,1170.402
2013-11-06,1180.515
2013-11-07,1167.488
2013-11-08,1183.189
2013-11-11,1183.44
2013-11-12,1179.272
2013-11-13,1187.536
2013-11-14,1191.973
2013-11-15,1197.199
2013-11-18,1195.249
2013-11-19,1194.325
2013-11-20,1190.702
2013-11-21,1199.565
2013-11-22,1204.173
2013-11-25,1202.341
2013-11-26,1198.541
2013-11-27,1200.785
2013-11-28,1200.785
2013-11-29,1198.118
2013-12-02,1195.819
2013-12-03,1191.856
2013-12-04,1191.252
2013-12-05,1182.488
2013-12-06,1198.316
2013-12-09,1201.61
2013-12-10,1197.107
2013-12-11,1182.648
2013-12-12,1177.64
2013-12-13,1176.921
2013-12-16,1184.529
2013-12-17,1180.019
2013-12-18,1201.568
2013-12-19,1201.592
2013-12-20,1204.869
2013-12-23,1208.618
2013-12-24,1213.862
2013-12-25,1213.862
2013-12-26,1220.863
2013-12-27,1222.192
2013-12-30,1221.541
2013-12-31,1225.637
2014-01-01,1225.637
2014-01-02,1213.999
2014-01-03,1215.683
2014-01-06,1214.489
2014-01-07,1221.488
2014-01-08,1218.812
2014-01-09,1219.272
2014-01-10,1221.677
2014-01-13,1208.668
2014-01-14,1218.381
2014-01-15,1225.267
2014-01-16,1224.195
2014-01-17,1218.728
2014-01-20,1218.728
2014-01-21,1218.949
2014-01-22,1217.257
2014-01-23,1205.993
2014-01-24,1184.128
2014-01-27,1179.692
2014-01-28,1188.311
2014-01-29,1180.086
2014-01-30,1189.114
2014-01-31,1180.725
2014-02-03,1154.696
2014-02-04,1160.651
2014-02-05,1158.496
2014-02-06,1172.991
2014-02-07,1185.959
2014-02-10,1186.952
2014-02-11,1201.431
2014-02-12,1200.673
2014-02-13,1206.191
2014-02-14,1213.958
2014-02-17,1213.958
2014-02-18,1212.763
2014-02-19,1205.786
2014-02-20,1214.729
2014-02-21,1211.737
2014-02-24,1218.09
2014-02-25,1215.187
2014-02-26,1214.872
2014-02-27,1220.495
2014-02-28,1225.31
2014-03-03,1216.295
2014-03-04,1234.358
2014-03-05,1233.202
2014-03-06,1236.471
2014-03-07,1239.272
2014-03-10,1238.805
2014-03-11,1231.522
2014-03-12,1232.366
2014-03-13,1220.213
2014-03-14,1217.515
2014-03-17,1228.952
2014-03-18,1238.046
2014-03-19,1230.478
2014-03-20,1240.612
2014-03-21,1240.052
2014-03-24,1238.668
2014-03-25,1247.467
2014-03-26,1241.99
2014-03-27,1241.724
2014-03-28,1249.998
2014-03-31,1260.604
2014-04-01,1265.097
2014-04-02,1268.728
2014-04-03,1269.683
2014-04-04,1259.12
2014-04-07,1248.409
2014-04-08,1252.296
2014-04-09,1262.631
2014-04-10,1240.883
2014-04-11,1232.122
2014-04-14,1240.713
2014-04-15,1249.27
2014-04-16,1260.716
2014-04-17,1262.81
2014-04-18,1262.81
2014-04-21,1266.796
2014-04-22,1269.054
2014-04-23,1268.248
2014-04-24,1267.347
2014-04-25,1261.777
2014-04-28,1269.474
2014-04-29,1273.988
2014-04-30,1277.368
2014-05-01,1274.586
2014-05-02,1270.975
2014-05-05,1271.588
2014-05-06,1261.692
2014-05-07,1273.696
2014-05-08,1272.422
2014-05-09,1272.435
2014-05-12,1281.585
2014-05-13,1283.951
2014-05-14,1279.701
2014-05-15,1268.978
2014-05-16,1271.416
2014-05-19,1274.49
2014-05-20,1266.835
2014-05-21,1277.171
2014-05-22,1278.158
2014-05-23,1281.55
2014-05-26,1281.55
2014-05-27,1285.599
2014-05-28,1285.967
2014-05-29,1292.134
2014-05-30,1295.398
2014-06-02,1296.395
2014-06-03,1296.671
2014-06-04,1297.854
2014-06-05,1306.145
2014-06-06,1312.118
2014-06-09,1313.165
2014-06-10,1314.177
2014-06-11,1308.4
2014-06-12,1302.29
2014-06-13,1309.127
2014-06-16,1310.506
2014-06-17,1313.634
2014-06-18,1323.287
2014-06-19,1326.379
2014-06-20,1330.767
2014-06-23,1331.607
2014-06-24,1321.792
2014-06-25,1325.739
2014-06-26,1322.511
2014-06-27,1323.195
2014-06-30,1321.139
2014-07-01,1327.97
2014-07-02,1328.768
2014-07-03,1335.077
2014-07-04,1335.077
2014-07-07,1331.739
2014-07-08,1324.314
2014-07-09,1328.578
2014-07-10,1325.151
2014-07-11,1326.04
2014-07-14,1331.322
2014-07-15,1331.437
2014-07-16,1341.834
2014-07-17,1328.059
2014-07-18,1338.56
2014-07-21,1335.413
2014-07-22,1339.951
2014-07-23,1341.09
2014-07-24,1341.81
2014-07-25,1337.033
2014-07-28,1336.964
2014-07-29,1330.464
2014-07-30,1327.345
2014-07-31,1301.767
2014-08-01,1297.462
2014-08-04,1305.637
2014-08-05,1291.386
2014-08-06,1292.994
2014-08-07,1286.933
2014-08-08,1300.804
2014-08-11,1302.661
2014-08-12,1302.241
2014-08-13,1310.522
2014-08-14,1314.861
2014-08-15,1313.328
2014-08-18,1323.303
2014-08-19,1328.581
2014-08-20,1331.336
2014-08-21,1337.585
2014-08-22,1332.459
2014-08-25,1339.478
2014-08-26,1340.961
2014-08-27,1341.948
2014-08-28,1340.348
2014-08-29,1345.766
2014-09-01,1345.766
2014-09-02,1341.95
2014-09-03,1345.033
2014-09-04,1343.946
2014-09-05,1350.454
2014-09-08,1345.239
2014-09-09,1337.759
2014-09-10,1340.825
2014-09-11,1343.534
2014-09-12,1335.441
2014-09-15,1338.433
2014-09-16,1347.982
2014-09-17,1349.704
2014-09-18,1356.222
2014-09-19,1358.529
2014-09-22,1349.941
2014-09-23,1340.08
2014-09-24,1348.458
2014-09-25,1328.84
2014-09-26,1337.645
2014-09-29,1333.076
2014-09-30,1329.513
2014-10-01,1314.105
2014-10-02,1312.73
2014-10-03,1326.92
2014-10-06,1326.863
2014-10-07,1306.644
2014-10-08,1329.351
2014-10-09,1301.21
2014-10-10,1289.375
2014-10-13,1270.398
2014-10-14,1270.33
2014-10-15,1258.178
2014-10-16,1256.488
2014-10-17,1272.057
2014-10-20,1280.24
2014-10-21,1301.113
2014-10-22,1294.215
2014-10-23,1305.882
2014-10-24,1317.26
2014-10-27,1314.619
2014-10-28,1328.411
2014-10-29,1329.134
2014-10-30,1336.493
2014-10-31,1353.536
2014-11-03,1352.72
2014-11-04,1351.398
2014-11-05,1360.995
2014-11-06,1365.675
2014-11-07,1367.835
2014-11-10,1371.628
2014-11-11,1371.3
2014-11-12,1367.929
2014-11-13,1367.008
2014-11-14,1367.434
2014-11-17,1370.713
2014-11-18,1376.184
2014-11-19,1374.617
2014-11-20,1376.822
2014-11-21,1384.08
2014-11-24,1382.364
2014-11-25,1380.19
2014-11-26,1384.278
2014-11-27,1384.278
2014-11-28,1377.47
2014-12-01,1374.558
2014-12-02,1384.502
2014-12-03,1388.838
2014-12-04,1386.997
2014-12-05,1389.59
2014-12-08,1379.547
2014-12-09,1374.676
2014-12-10,1352.921
2014-12-11,1358.661
2014-12-12,1333.91
2014-12-15,1324.05
2014-12-16,1316.256
2014-12-17,1342.401
2014-12-18,1375.914
2014-12-19,1381.863
2014-12-22,1388.6
2014-12-23,1393.988
2014-12-24,1392.637
2014-12-25,1392.637
2014-12-26,1395.251
2014-12-29,1395.384
2014-12-30,1390.086
2014-12-31,1374.631
2015-01-01,1374.631
2015-01-02,1376.536
2015-01-05,1351.965
2015-01-06,1342.186
2015-01-07,1355.977
2015-01-08,1379.429
2015-01-09,1367.646
2015-01-12,1358.104
2015-01-13,1353.403
2015-01-14,1344.421
2015-01-15,1334.707
2015-01-16,1352.291
2015-01-19,1352.291
2015-01-20,1353.223
2015-01-21,1358.992
2015-01-22,1378.454
2015-01-23,1365.768
2015-01-26,1368.159
2015-01-27,1348.195
2015-01-28,1324.278
2015-01-29,1336.106
2015-01-30,1315.227
2015-02-02,1335.891
2015-02-03,1356.962
2015-02-04,1350.93
2015-02-05,1364.632
2015-02-06,1361.93
2015-02-09,1356.316
2015-02-10,1368.886
2015-02-11,1366.007
2015-02-12,1380.12
2015-02-13,1384.874
2015-02-16,1384.874
2015-02-17,1386.787
2015-02-18,1383.24
2015-02-19,1378.456
2015-02-20,1385.105
2015-02-23,1383.273
2015-02-24,1389.477
2015-02-25,1387.971
2015-02-26,1384.396
2015-02-27,1381.254
2015-03-02,1386.618
2015-03-03,1380.725
2015-03-04,1373.585
2015-03-05,1374.369
2015-03-06,1353.084
2015-03-09,1358.575
2015-03-10,1335.846
2015-03-11,1334.819
2015-03-12,1349.305
2015-03-13,1341.819
2015-03-16,1357.96
2015-03-17,1351.364
2015-03-18,1369.115
2015-03-19,1357.77
2015-03-20,1371.419
2015-03-23,1372.522
2015-03-24,1361.896
2015-03-25,1344.983
2015-03-26,1340.816
2015-03-27,1342.72
2015-03-30,1359.536
2015-03-31,1348.867
2015-04-01,1344.342
2015-04-02,1348.606
2015-04-03,1348.606
2015-04-06,1358.403
2015-04-07,1356.428
2015-04-08,1355.931
2015-04-09,1361.86
2015-04-10,1372.848
2015-04-13,1366.875
2015-04-14,1371.527
2015-04-15,1380.215
2015-04-16,1379.845
2015-04-17,1366.276
2015-04-20,1378.028
2015-04-21,1371.413
2015-04-22,1378.988
2015-04-23,1382.089
2015-04-24,1386.225
2015-04-27,1382.214
2015-04-28,1392.681
2015-04-29,1389.583
2015-04-30,1379.773
2015-05-01,1391.227
2015-05-04,1395.777
2015-05-05,1382.025
2015-05-06,1375.561
2015-05-07,1378.968
2015-05-08,1397.966
2015-05-11,1389.362
2015-05-12,1386.103
2015-05-13,1386.824
2015-05-14,1399.93
2015-05-15,1400.769
2015-05-18,1403.205
2015-05-19,1403.837
2015-05-20,1403.537
2015-05-21,1405.194
