Date,KOKUSAI INDEX (WORLD ex JP) Standard (Large+Mid Cap)
2009-11-26,3053.426
2009-11-27,3031.816
2009-11-30,3031.449
2009-12-01,3093.757
2009-12-02,3101.643
2009-12-03,3083.65
2009-12-04,3084.323
2009-12-07,3069.24
2009-12-08,3024.534
2009-12-09,3020.473
2009-12-10,3041.412
2009-12-11,3044.716
2009-12-14,3069.332
2009-12-15,3053.792
2009-12-16,3071.148
2009-12-17,3014.711
2009-12-18,3014.475
2009-12-21,3049.901
2009-12-22,3058.775
2009-12-23,3078.416
2009-12-24,3092.38
2009-12-25,3092.38
2009-12-28,3104.068
2009-12-29,3109.519
2009-12-30,3095.984
2009-12-31,3089.278
2010-01-01,3089.278
2010-01-04,3144.941
2010-01-05,3150.728
2010-01-06,3152.986
2010-01-07,3153.148
2010-01-08,3164.293
2010-01-11,3186.723
2010-01-12,3154.618
2010-01-13,3166.668
2010-01-14,3178.845
2010-01-15,3138.873
2010-01-18,3149.698
2010-01-19,3169.468
2010-01-20,3116.49
2010-01-21,3060.605
2010-01-22,3012.289
2010-01-25,3012.277
2010-01-26,3000.714
2010-01-27,2994.934
2010-01-28,2959.495
2010-01-29,2941.584
2010-02-01,2971.564
2010-02-02,3010.037
2010-02-03,2994.852
2010-02-04,2899.15
2010-02-05,2871.053
2010-02-08,2866.152
2010-02-09,2892.318
2010-02-10,2894.722
2010-02-11,2914.695
2010-02-12,2909.549
2010-02-15,2913.8
2010-02-16,2965.383
2010-02-17,2986.797
2010-02-18,3002.477
2010-02-19,2999.332
2010-02-22,3004.267
2010-02-23,2968.56
2010-02-24,2986.399
2010-02-25,2957.893
2010-02-26,2984.054
2010-03-01,3005.889
2010-03-02,3029.357
2010-03-03,3050.254
2010-03-04,3050.445
2010-03-05,3095.333
2010-03-08,3100.582
2010-03-09,3097.796
2010-03-10,3120.964
2010-03-11,3124.912
2010-03-12,3137.24
2010-03-15,3119.581
2010-03-16,3154.378
2010-03-17,3176.991
2010-03-18,3162.893
2010-03-19,3142.256
2010-03-22,3148.361
2010-03-23,3171.725
2010-03-24,3145.699
2010-03-25,3152.974
2010-03-26,3152.21
2010-03-29,3174.421
2010-03-30,3172.546
2010-03-31,3173.003
2010-04-01,3207.253
2010-04-02,3207.253
2010-04-05,3220.699
2010-04-06,3222.846
2010-04-07,3206.743
2010-04-08,3202.645
2010-04-09,3238.253
2010-04-12,3253.728
2010-04-13,3245.854
2010-04-14,3285.531
2010-04-15,3288.851
2010-04-16,3232.054
2010-04-19,3225.474
2010-04-20,3259.851
2010-04-21,3247.134
2010-04-22,3230.811
2010-04-23,3255.714
2010-04-26,3257.811
2010-04-27,3178.03
2010-04-28,3163.928
2010-04-29,3206.403
2010-04-30,3174.013
2010-05-03,3187.739
2010-05-04,3097.396
2010-05-05,3058.673
2010-05-06,2971.399
2010-05-07,2896.014
2010-05-10,3059.46
2010-05-11,3037.726
2010-05-12,3080.426
2010-05-13,3054.979
2010-05-14,2972.324
2010-05-17,2957.578
2010-05-18,2948.206
2010-05-19,2897.608
2010-05-20,2801.713
2010-05-21,2839.644
2010-05-24,2814.139
2010-05-25,2773.397
2010-05-26,2790.556
2010-05-27,2881.034
2010-05-28,2865.744
2010-05-31,2864.567
2010-06-01,2835.344
2010-06-02,2872.731
2010-06-03,2900.131
2010-06-04,2807.87
2010-06-07,2763.141
2010-06-08,2773.41
2010-06-09,2792.953
2010-06-10,2863.788
2010-06-11,2877.732
2010-06-14,2905.173
2010-06-15,2953.936
2010-06-16,2957.587
2010-06-17,2962.535
2010-06-18,2971.37
2010-06-21,2981.255
2010-06-22,2937.441
2010-06-23,2913.108
2010-06-24,2870.892
2010-06-25,2867.079
2010-06-28,2878.774
2010-06-29,2777.088
2010-06-30,2761.629
2010-07-01,2746.158
2010-07-02,2749.47
2010-07-05,2738.991
2010-07-06,2786.44
2010-07-07,2848.094
2010-07-08,2884.045
2010-07-09,2903.472
2010-07-12,2904.789
2010-07-13,2956.209
2010-07-14,2963.131
2010-07-15,2964.991
2010-07-16,2898.685
2010-07-19,2897.99
2010-07-20,2915.274
2010-07-21,2901.987
2010-07-22,2967.531
2010-07-23,2983.614
2010-07-26,3018.395
2010-07-27,3024.312
2010-07-28,3010.758
2010-07-29,3007.519
2010-07-30,3000.275
2010-08-02,3080.034
2010-08-03,3076.502
2010-08-04,3083.568
2010-08-05,3078.848
2010-08-06,3072.268
2010-08-09,3094.281
2010-08-10,3057.494
2010-08-11,2967.914
2010-08-12,2953.165
2010-08-13,2946.077
2010-08-16,2951.524
2010-08-17,2991.363
2010-08-18,2989.953
2010-08-19,2947.047
2010-08-20,2916.68
2010-08-23,2914.915
2010-08-24,2871.236
2010-08-25,2863.058
2010-08-26,2871.803
2010-08-27,2906.01
2010-08-30,2884.918
2010-08-31,2883.327
2010-09-01,2974.445
2010-09-02,2992.913
2010-09-03,3028.196
2010-09-06,3035.977
2010-09-07,2998.388
2010-09-08,3020.373
2010-09-09,3041.461
2010-09-10,3047.454
2010-09-13,3090.423
2010-09-14,3099.475
2010-09-15,3107.238
2010-09-16,3102.691
2010-09-17,3097.66
2010-09-20,3143.523
2010-09-21,3136.505
2010-09-22,3137.9
2010-09-23,3115.647
2010-09-24,3177.323
2010-09-27,3165.67
2010-09-28,3178.177
2010-09-29,3175.255
2010-09-30,3167.914
2010-10-01,3181.378
2010-10-04,3158.314
2010-10-05,3223.032
2010-10-06,3236.345
2010-10-07,3236.559
2010-10-08,3247.457
2010-10-11,3250.499
2010-10-12,3247.338
2010-10-13,3290.826
2010-10-14,3294.489
2010-10-15,3290.992
2010-10-18,3301.906
2010-10-19,3246.609
2010-10-20,3286.095
2010-10-21,3297.866
2010-10-22,3291.272
2010-10-25,3309.245
2010-10-26,3296.223
2010-10-27,3268.637
2010-10-28,3289.101
2010-10-29,3291.794
2010-11-01,3298.867
2010-11-02,3331.173
2010-11-03,3334.232
2010-11-04,3413.338
2010-11-05,3412.349
2010-11-08,3399.651
2010-11-09,3391.719
2010-11-10,3370.286
2010-11-11,3360.864
2010-11-12,3330.134
2010-11-15,3327.852
2010-11-16,3263.244
2010-11-17,3268.13
2010-11-18,3321.263
2010-11-19,3323.766
2010-11-22,3310.088
2010-11-23,3245.912
2010-11-24,3285.248
2010-11-25,3290.47
2010-11-26,3254.103
2010-11-29,3224.257
2010-11-30,3205.771
2010-12-01,3274.722
2010-12-02,3330.839
2010-12-03,3353.578
2010-12-06,3345.975
2010-12-07,3363.004
2010-12-08,3356.857
2010-12-09,3367.71
2010-12-10,3385.132
2010-12-13,3406.929
2010-12-14,3411.738
2010-12-15,3390.074
2010-12-16,3392.204
2010-12-17,3385.201
2010-12-20,3390.944
2010-12-21,3422.049
2010-12-22,3428.417
2010-12-23,3426.081
2010-12-24,3429.923
2010-12-27,3423.992
2010-12-28,3429.086
2010-12-29,3437.885
2010-12-30,3433.447
2010-12-31,3440.531
2011-01-03,3466.905
2011-01-04,3466.955
2011-01-05,3461.054
2011-01-06,3451.119
2011-01-07,3442.357
2011-01-10,3423.913
2011-01-11,3447.267
2011-01-12,3493.921
2011-01-13,3508.818
2011-01-14,3523.167
2011-01-17,3518.574
2011-01-18,3544.001
2011-01-19,3517.11
2011-01-20,3484.704
2011-01-21,3511.916
2011-01-24,3537.464
2011-01-25,3528.171
2011-01-26,3553.23
2011-01-27,3561.609
2011-01-28,3506.189
2011-01-31,3526.475
2011-02-01,3589.364
2011-02-02,3591.075
2011-02-03,3584.699
2011-02-04,3587.437
2011-02-07,3610.621
2011-02-08,3630.664
2011-02-09,3619.774
2011-02-10,3608.727
2011-02-11,3619.303
2011-02-14,3626.098
2011-02-15,3625.225
2011-02-16,3646.787
2011-02-17,3664.29
2011-02-18,3673.623
2011-02-21,3658.829
2011-02-22,3605.801
2011-02-23,3583.987
2011-02-24,3577.616
2011-02-25,3617.193
2011-02-28,3645.84
2011-03-01,3608.837
2011-03-02,3607.663
2011-03-03,3651.825
2011-03-04,3637.991
2011-03-07,3614.029
2011-03-08,3625.128
2011-03-09,3619.505
2011-03-10,3548.621
2011-03-11,3554.436
2011-03-14,3540.89
2011-03-15,3482.409
2011-03-16,3423.085
2011-03-17,3479.255
2011-03-18,3504.554
2011-03-21,3565.56
2011-03-22,3560.321
2011-03-23,3565.338
2011-03-24,3605.838
2011-03-25,3611.268
2011-03-28,3601.346
2011-03-29,3614.825
2011-03-30,3648.246
2011-03-31,3643.171
2011-04-01,3671.775
2011-04-04,3684.186
2011-04-05,3685.805
2011-04-06,3708.617
2011-04-07,3695.93
2011-04-08,3709.474
2011-04-11,3700.482
2011-04-12,3657.145
2011-04-13,3671.131
2011-04-14,3661.47
2011-04-15,3668.653
2011-04-18,3604.21
2011-04-19,3632.062
2011-04-20,3705.625
2011-04-21,3733.454
2011-04-22,3733.454
2011-04-25,3724.487
2011-04-26,3754.741
2011-04-27,3771.082
2011-04-28,3801.591
2011-04-29,3812.136
2011-05-02,3816.259
2011-05-03,3789.108
2011-05-04,3754.505
2011-05-05,3704.374
2011-05-06,3724.75
2011-05-09,3710.631
2011-05-10,3747.23
2011-05-11,3723.455
2011-05-12,3707.168
2011-05-13,3687.553
2011-05-16,3673.891
2011-05-17,3655.025
2011-05-18,3689.977
2011-05-19,3706.128
2011-05-20,3680.356
2011-05-23,3617.541
2011-05-24,3624.896
2011-05-25,3638.377
2011-05-26,3652.214
2011-05-27,3686.951
2011-05-30,3687.191
2011-05-31,3731.436
2011-06-01,3673.728
2011-06-02,3649.584
2011-06-03,3635.967
2011-06-06,3607.346
2011-06-07,3611.608
2011-06-08,3579.847
2011-06-09,3599.913
2011-06-10,3540.02
2011-06-13,3543.125
2011-06-14,3592.358
2011-06-15,3526.183
2011-06-16,3500.758
2011-06-17,3521.956
2011-06-20,3525.541
2011-06-21,3582.69
2011-06-22,3570.094
2011-06-23,3519.574
2011-06-24,3497.253
2011-06-27,3521.761
2011-06-28,3564.109
2011-06-29,3611.836
2011-06-30,3661.466
2011-07-01,3698.376
2011-07-04,3706.881
2011-07-05,3700.664
2011-07-06,3684.718
2011-07-07,3719.724
2011-07-08,3687.282
2011-07-11,3602.568
2011-07-12,3581.382
2011-07-13,3617.616
2011-07-14,3591.33
2011-07-15,3596.798
2011-07-18,3548.313
2011-07-19,3609.308
2011-07-20,3628.779
2011-07-21,3686.668
2011-07-22,3697.109
2011-07-25,3677.147
2011-07-26,3678.265
2011-07-27,3610.249
2011-07-28,3595.348
2011-07-29,3575.541
2011-08-01,3541.766
2011-08-02,3463.619
2011-08-03,3451.321
2011-08-04,3297.207
2011-08-05,3262.795
2011-08-08,3082.085
2011-08-09,3183.438
2011-08-10,3073.752
2011-08-11,3188.406
2011-08-12,3233.001
2011-08-15,3301.614
2011-08-16,3276.238
2011-08-17,3289.291
2011-08-18,3134.603
2011-08-19,3091.568
2011-08-22,3096.819
2011-08-23,3172.826
2011-08-24,3210.846
2011-08-25,3167.316
2011-08-26,3188.605
2011-08-29,3273.25
2011-08-30,3284.928
2011-08-31,3327.749
2011-09-01,3302.152
2011-09-02,3220.705
2011-09-05,3162.979
2011-09-06,3135.166
2011-09-07,3226.754
2011-09-08,3213.688
2011-09-09,3110.181
2011-09-12,3077.326
2011-09-13,3109.966
2011-09-14,3144.561
2011-09-15,3214.158
2011-09-16,3227.753
2011-09-19,3166.886
2011-09-20,3189.215
2011-09-21,3112.55
2011-09-22,2972.854
2011-09-23,2989.774
2011-09-26,3041.431
2011-09-27,3127.143
2011-09-28,3071.482
2011-09-29,3092.189
2011-09-30,3016.0
2011-10-03,2931.741
2011-10-04,2936.185
2011-10-05,3007.719
2011-10-06,3086.182
2011-10-07,3091.309
2011-10-10,3183.587
2011-10-11,3185.59
2011-10-12,3239.632
2011-10-13,3214.968
2011-10-14,3273.775
2011-10-17,3220.938
2011-10-18,3243.404
2011-10-19,3235.868
2011-10-20,3214.349
2011-10-21,3295.225
2011-10-24,3343.597
2011-10-25,3296.534
2011-10-26,3312.184
2011-10-27,3456.98
2011-10-28,3462.593
2011-10-31,3364.021
2011-11-01,3240.344
2011-11-02,3291.998
2011-11-03,3345.157
2011-11-04,3328.558
2011-11-07,3335.532
2011-11-08,3373.104
2011-11-09,3261.588
2011-11-10,3265.55
2011-11-11,3344.925
2011-11-14,3308.261
2011-11-15,3300.63
2011-11-16,3267.68
2011-11-17,3216.704
2011-11-18,3204.531
2011-11-21,3126.027
2011-11-22,3114.875
2011-11-23,3042.718
2011-11-24,3037.163
2011-11-25,3033.018
2011-11-28,3136.088
2011-11-29,3151.354
2011-11-30,3288.609
2011-12-01,3282.88
2011-12-02,3291.749
2011-12-05,3325.131
2011-12-06,3312.247
2011-12-07,3318.559
2011-12-08,3250.86
2011-12-09,3293.642
2011-12-12,3234.749
2011-12-13,3209.167
2011-12-14,3149.978
2011-12-15,3166.66
2011-12-16,3177.12
2011-12-19,3147.504
2011-12-20,3233.591
2011-12-21,3232.0
2011-12-22,3262.443
2011-12-23,3289.324
2011-12-26,3289.436
2011-12-27,3291.705
2011-12-28,3246.236
2011-12-29,3274.603
2011-12-30,3283.909
2012-01-02,3294.542
2012-01-03,3355.096
2012-01-04,3341.266
2012-01-05,3325.877
2012-01-06,3313.068
2012-01-09,3314.487
2012-01-10,3359.58
2012-01-11,3349.665
2012-01-12,3361.163
2012-01-13,3339.449
2012-01-16,3347.514
2012-01-17,3372.998
2012-01-18,3403.875
2012-01-19,3435.276
2012-01-20,3436.565
2012-01-23,3457.375
2012-01-24,3443.039
2012-01-25,3460.292
2012-01-26,3479.866
2012-01-27,3465.192
2012-01-30,3443.959
2012-01-31,3450.335
2012-02-01,3500.318
2012-02-02,3505.369
2012-02-03,3550.382
2012-02-06,3545.34
2012-02-07,3559.85
2012-02-08,3565.044
2012-02-09,3575.125
2012-02-10,3534.505
2012-02-13,3561.771
2012-02-14,3548.286
2012-02-15,3543.885
2012-02-16,3564.423
2012-02-17,3586.114
2012-02-20,3608.225
2012-02-21,3605.708
2012-02-22,3587.738
2012-02-23,3602.389
2012-02-24,3621.488
2012-02-27,3613.808
2012-02-28,3627.984
2012-02-29,3618.323
2012-03-01,3638.309
2012-03-02,3620.082
2012-03-05,3602.26
2012-03-06,3520.756
2012-03-07,3541.149
2012-03-08,3598.165
2012-03-09,3601.356
2012-03-12,3595.491
2012-03-13,3656.096
2012-03-14,3647.154
2012-03-15,3668.745
2012-03-16,3687.662
2012-03-19,3701.689
2012-03-20,3675.691
2012-03-21,3667.151
2012-03-22,3636.304
2012-03-23,3652.258
2012-03-26,3700.867
2012-03-27,3690.285
2012-03-28,3663.091
2012-03-29,3642.187
2012-03-30,3664.62
2012-04-02,3700.48
2012-04-03,3681.227
2012-04-04,3612.261
2012-04-05,3608.625
2012-04-06,3608.625
2012-04-09,3582.601
2012-04-10,3516.634
2012-04-11,3543.221
2012-04-12,3595.486
2012-04-13,3544.948
2012-04-16,3543.793
2012-04-17,3608.113
2012-04-18,3593.773
2012-04-19,3578.028
2012-04-20,3592.45
2012-04-23,3538.429
2012-04-24,3564.732
2012-04-25,3606.954
2012-04-26,3628.789
2012-04-27,3646.64
2012-04-30,3630.541
2012-05-01,3648.056
2012-05-02,3630.795
2012-05-03,3610.314
2012-05-04,3549.342
2012-05-07,3546.947
2012-05-08,3512.964
2012-05-09,3488.248
2012-05-10,3504.984
2012-05-11,3499.532
2012-05-14,3444.223
2012-05-15,3418.076
2012-05-16,3395.028
2012-05-17,3347.895
2012-05-18,3317.069
2012-05-21,3359.002
2012-05-22,3383.612
2012-05-23,3347.599
2012-05-24,3361.231
2012-05-25,3353.39
2012-05-28,3357.899
2012-05-29,3390.944
2012-05-30,3329.182
2012-05-31,3318.169
2012-06-01,3245.539
2012-06-04,3247.044
2012-06-05,3264.942
2012-06-06,3341.607
2012-06-07,3360.302
2012-06-08,3360.806
2012-06-11,3339.602
2012-06-12,3367.074
2012-06-13,3360.892
2012-06-14,3378.613
2012-06-15,3414.835
2012-06-18,3420.419
2012-06-19,3470.016
2012-06-20,3473.999
2012-06-21,3405.144
2012-06-22,3403.904
2012-06-25,3349.478
2012-06-26,3358.626
2012-06-27,3392.831
2012-06-28,3379.347
2012-06-29,3487.098
2012-07-02,3500.292
2012-07-03,3533.305
2012-07-04,3528.697
2012-07-05,3506.36
2012-07-06,3466.818
2012-07-09,3454.81
2012-07-10,3440.279
2012-07-11,3441.762
2012-07-12,3409.415
2012-07-13,3466.348
2012-07-16,3463.775
2012-07-17,3477.734
2012-07-18,3509.113
2012-07-19,3532.397
2012-07-20,3487.077
2012-07-23,3432.364
2012-07-24,3404.907
2012-07-25,3406.811
2012-07-26,3484.36
2012-07-27,3549.245
2012-07-30,3557.528
2012-07-31,3544.428
2012-08-01,3540.825
2012-08-02,3498.457
2012-08-03,3580.448
2012-08-06,3598.936
2012-08-07,3623.363
2012-08-08,3622.717
2012-08-09,3627.06
2012-08-10,3629.447
2012-08-13,3623.891
2012-08-14,3629.478
2012-08-15,3630.034
2012-08-16,3659.754
2012-08-17,3665.88
2012-08-20,3665.006
2012-08-21,3676.662
2012-08-22,3660.013
2012-08-23,3647.431
2012-08-24,3654.045
2012-08-27,3657.293
2012-08-28,3653.64
2012-08-29,3650.427
2012-08-30,3617.982
2012-08-31,3645.154
2012-09-03,3651.722
2012-09-04,3634.11
2012-09-05,3634.181
2012-09-06,3712.322
2012-09-07,3745.657
2012-09-10,3728.247
2012-09-11,3745.53
2012-09-12,3757.49
2012-09-13,3794.465
2012-09-14,3848.59
2012-09-17,3834.391
2012-09-18,3817.041
2012-09-19,3826.063
2012-09-20,3809.646
2012-09-21,3819.429
2012-09-24,3800.751
2012-09-25,3785.355
2012-09-26,3737.551
2012-09-27,3769.244
2012-09-28,3746.665
2012-10-01,3773.063
2012-10-02,3775.303
2012-10-03,3777.389
2012-10-04,3804.79
2012-10-05,3823.312
2012-10-08,3795.335
2012-10-09,3759.761
2012-10-10,3739.636
2012-10-11,3753.334
2012-10-12,3741.957
2012-10-15,3762.462
2012-10-16,3810.491
2012-10-17,3838.901
2012-10-18,3834.985
2012-10-19,3780.986
2012-10-22,3778.722
2012-10-23,3715.547
2012-10-24,3715.316
2012-10-25,3725.688
2012-10-26,3720.16
2012-10-29,3711.705
2012-10-30,3730.142
2012-10-31,3725.351
2012-11-01,3762.626
2012-11-02,3737.374
2012-11-05,3730.358
2012-11-06,3757.049
2012-11-07,3686.939
2012-11-08,3653.274
2012-11-09,3652.578
2012-11-12,3650.848
2012-11-13,3643.714
2012-11-14,3602.442
2012-11-15,3588.877
2012-11-16,3581.422
2012-11-19,3662.364
2012-11-20,3666.72
2012-11-21,3676.922
2012-11-22,3692.552
2012-11-23,3736.869
2012-11-26,3727.595
2012-11-27,3717.499
2012-11-28,3735.062
2012-11-29,3767.052
2012-11-30,3769.449
2012-12-03,3765.111
2012-12-04,3762.729
2012-12-05,3769.66
2012-12-06,3778.998
2012-12-07,3783.481
2012-12-10,3788.19
2012-12-11,3814.438
2012-12-12,3822.109
2012-12-13,3807.18
2012-12-14,3799.28
2012-12-17,3827.792
2012-12-18,3864.515
2012-12-19,3858.792
2012-12-20,3869.349
2012-12-21,3837.563
2012-12-24,3832.287
2012-12-25,3832.204
2012-12-26,3822.407
2012-12-27,3822.123
2012-12-28,3790.727
2012-12-31,3828.75
2013-01-01,3828.914
2013-01-02,3922.383
2013-01-03,3911.76
2013-01-04,3922.348
2013-01-07,3914.454
2013-01-08,3901.971
2013-01-09,3917.529
2013-01-10,3950.228
2013-01-11,3960.547
2013-01-14,3955.82
2013-01-15,3958.393
2013-01-16,3953.977
2013-01-17,3978.985
2013-01-18,3978.693
2013-01-21,3985.888
2013-01-22,3995.159
2013-01-23,3999.188
2013-01-24,4011.169
2013-01-25,4036.19
2013-01-28,4028.788
2013-01-29,4049.689
2013-01-30,4042.661
2013-01-31,4028.855
2013-02-01,4068.836
2013-02-04,4010.255
2013-02-05,4036.879
2013-02-06,4035.615
2013-02-07,4014.917
2013-02-08,4044.529
2013-02-11,4032.54
2013-02-12,4051.78
2013-02-13,4059.447
2013-02-14,4052.007
2013-02-15,4045.129
2013-02-18,4043.952
2013-02-19,4077.996
2013-02-20,4044.579
2013-02-21,3990.31
2013-02-22,4022.732
2013-02-25,3984.431
2013-02-26,3966.492
2013-02-27,4014.193
2013-02-28,4026.213
2013-03-01,4017.036
2013-03-04,4024.064
2013-03-05,4074.199
2013-03-06,4076.269
2013-03-07,4089.31
2013-03-08,4101.272
2013-03-11,4112.866
2013-03-12,4108.666
2013-03-13,4101.456
2013-03-14,4131.966
2013-03-15,4136.071
2013-03-18,4102.934
2013-03-19,4082.63
2013-03-20,4110.077
2013-03-21,4080.101
2013-03-22,4103.006
2013-03-25,4081.084
2013-03-26,4101.504
2013-03-27,4090.082
2013-03-28,4110.727
2013-03-29,4110.727
2013-04-01,4099.953
2013-04-02,4127.923
2013-04-03,4087.737
2013-04-04,4081.334
2013-04-05,4063.848
2013-04-08,4082.213
2013-04-09,4103.259
2013-04-10,4159.171
2013-04-11,4181.754
2013-04-12,4158.505
2013-04-15,4081.641
2013-04-16,4111.068
2013-04-17,4047.602
2013-04-18,4033.854
2013-04-19,4064.203
2013-04-22,4073.566
2013-04-23,4128.154
2013-04-24,4143.686
2013-04-25,4168.133
2013-04-26,4160.468
2013-04-29,4197.355
2013-04-30,4217.697
2013-05-01,4190.487
2013-05-02,4206.303
2013-05-03,4250.813
2013-05-06,4251.066
2013-05-07,4270.017
2013-05-08,4304.634
2013-05-09,4288.605
2013-05-10,4288.808
2013-05-13,4286.258
2013-05-14,4316.397
2013-05-15,4325.004
2013-05-16,4316.613
2013-05-17,4335.027
2013-05-20,4344.308
2013-05-21,4351.519
2013-05-22,4330.066
2013-05-23,4290.902
2013-05-24,4287.036
2013-05-27,4291.169
2013-05-28,4314.726
2013-05-29,4281.886
2013-05-30,4306.247
2013-05-31,4244.183
2013-06-03,4255.323
2013-06-04,4249.045
2013-06-05,4189.084
2013-06-06,4204.57
2013-06-07,4253.765
2013-06-10,4250.146
2013-06-11,4213.482
2013-06-12,4193.649
2013-06-13,4229.388
2013-06-14,4224.516
2013-06-17,4256.663
2013-06-18,4278.564
2013-06-19,4242.543
2013-06-20,4100.756
2013-06-21,4086.524
2013-06-24,4027.868
2013-06-25,4069.424
2013-06-26,4112.74
2013-06-27,4139.595
2013-06-28,4122.217
2013-07-01,4152.252
2013-07-02,4149.235
2013-07-03,4132.121
2013-07-04,4159.345
2013-07-05,4159.178
2013-07-08,4193.25
2013-07-09,4218.964
2013-07-10,4231.026
2013-07-11,4299.317
2013-07-12,4304.831
2013-07-15,4315.19
2013-07-16,4307.873
2013-07-17,4318.392
2013-07-18,4343.646
2013-07-19,4353.692
2013-07-22,4370.57
2013-07-23,4367.063
2013-07-24,4365.692
2013-07-25,4367.839
2013-07-26,4369.908
2013-07-29,4360.474
2013-07-30,4358.597
2013-07-31,4358.914
2013-08-01,4404.504
2013-08-02,4418.596
2013-08-05,4412.044
2013-08-06,4396.749
2013-08-07,4380.991
2013-08-08,4411.306
2013-08-09,4409.808
2013-08-12,4404.618
2013-08-13,4413.828
2013-08-14,4409.048
2013-08-15,4355.804
2013-08-16,4360.552
2013-08-19,4337.059
2013-08-20,4340.71
2013-08-21,4310.769
2013-08-22,4341.894
2013-08-23,4366.909
2013-08-26,4355.198
2013-08-27,4288.117
2013-08-28,4284.49
2013-08-29,4290.363
2013-08-30,4266.249
2013-09-02,4294.668
2013-09-03,4300.169
2013-09-04,4329.728
2013-09-05,4335.322
2013-09-06,4349.919
2013-09-09,4387.107
2013-09-10,4426.733
2013-09-11,4446.342
2013-09-12,4436.251
2013-09-13,4439.876
2013-09-16,4478.263
2013-09-17,4484.827
2013-09-18,4523.857
2013-09-19,4555.313
2013-09-20,4523.342
2013-09-23,4502.194
2013-09-24,4497.016
2013-09-25,4492.334
2013-09-26,4500.2
2013-09-27,4492.853
2013-09-30,4465.623
2013-10-01,4497.287
2013-10-02,4492.919
2013-10-03,4466.753
2013-10-04,4485.05
2013-10-07,4455.349
2013-10-08,4412.677
2013-10-09,4397.229
2013-10-10,4480.511
2013-10-11,4511.013
2013-10-14,4527.42
2013-10-15,4514.745
2013-10-16,4554.995
2013-10-17,4598.454
2013-10-18,4635.543
2013-10-21,4639.932
2013-10-22,4674.631
2013-10-23,4648.92
2013-10-24,4666.905
2013-10-25,4676.781
2013-10-28,4677.802
2013-10-29,4694.66
2013-10-30,4682.812
2013-10-31,4658.042
2013-11-01,4649.026
2013-11-04,4667.291
2013-11-05,4653.555
2013-11-06,4678.849
2013-11-07,4623.216
2013-11-08,4652.168
2013-11-11,4663.702
2013-11-12,4650.49
2013-11-13,4661.412
2013-11-14,4694.667
2013-11-15,4716.067
2013-11-18,4718.386
2013-11-19,4701.121
2013-11-20,4685.629
2013-11-21,4702.002
2013-11-22,4723.565
2013-11-25,4723.202
2013-11-26,4719.092
2013-11-27,4733.931
2013-11-28,4741.939
2013-11-29,4742.122
2013-12-02,4722.671
2013-12-03,4693.35
2013-12-04,4675.818
2013-12-05,4658.77
2013-12-06,4703.507
2013-12-09,4714.054
2013-12-10,4701.983
2013-12-11,4657.604
2013-12-12,4627.516
2013-12-13,4625.88
2013-12-16,4665.059
2013-12-17,4643.208
2013-12-18,4705.235
2013-12-19,4719.808
2013-12-20,4746.087
2013-12-23,4780.234
2013-12-24,4790.451
2013-12-25,4790.52
2013-12-26,4805.988
2013-12-27,4829.706
2013-12-30,4832.383
2013-12-31,4848.504
2014-01-01,4848.587
2014-01-02,4797.868
2014-01-03,4798.261
2014-01-06,4787.172
2014-01-07,4811.722
2014-01-08,4813.174
2014-01-09,4804.265
2014-01-10,4828.92
2014-01-13,4794.635
2014-01-14,4826.777
2014-01-15,4848.154
2014-01-16,4845.058
2014-01-17,4838.333
2014-01-20,4838.188
2014-01-21,4845.958
2014-01-22,4851.979
2014-01-23,4817.502
2014-01-24,4717.559
2014-01-27,4687.627
2014-01-28,4711.587
2014-01-29,4674.126
2014-01-30,4700.167
2014-01-31,4669.632
2014-02-03,4590.182
2014-02-04,4604.644
2014-02-05,4603.491
2014-02-06,4673.057
2014-02-07,4725.879
2014-02-10,4735.574
2014-02-11,4793.905
2014-02-12,4801.159
2014-02-13,4824.805
2014-02-14,4851.579
2014-02-17,4860.528
2014-02-18,4873.041
2014-02-19,4857.889
2014-02-20,4870.459
2014-02-21,4874.612
2014-02-24,4902.529
2014-02-25,4899.675
2014-02-26,4888.855
2014-02-27,4903.377
2014-02-28,4928.012
2014-03-03,4867.302
2014-03-04,4939.867
2014-03-05,4942.524
2014-03-06,4963.648
2014-03-07,4946.086
2014-03-10,4934.679
2014-03-11,4918.717
2014-03-12,4907.345
2014-03-13,4861.967
2014-03-14,4839.726
2014-03-17,4884.766
2014-03-18,4917.546
2014-03-19,4895.108
2014-03-20,4893.511
2014-03-21,4890.926
2014-03-24,4861.392
2014-03-25,4892.952
2014-03-26,4885.867
2014-03-27,4880.114
2014-03-28,4908.532
2014-03-31,4941.507
2014-04-01,4975.494
2014-04-02,4985.88
2014-04-03,4977.281
2014-04-04,4948.33
2014-04-07,4898.931
2014-04-08,4917.892
2014-04-09,4963.279
2014-04-10,4900.929
2014-04-11,4850.808
2014-04-14,4872.204
2014-04-15,4878.022
2014-04-16,4928.078
2014-04-17,4944.401
2014-04-18,4944.401
2014-04-21,4952.193
2014-04-22,4986.538
2014-04-23,4973.737
2014-04-24,4983.308
2014-04-25,4947.846
2014-04-28,4960.17
2014-04-29,4991.714
2014-04-30,5007.874
2014-05-01,5009.974
2014-05-02,5006.24
2014-05-05,5009.421
2014-05-06,4987.028
2014-05-07,5002.317
2014-05-08,5008.722
2014-05-09,4997.041
2014-05-12,5039.651
