Date,FRANCE LARGE VALUE Large Cap
2010-09-21,649.896
2010-09-22,654.952
2010-09-23,646.051
2010-09-24,664.706
2010-09-27,661.704
2010-09-28,665.577
2010-09-29,663.297
2010-09-30,660.661
2010-10-01,661.968
2010-10-04,650.387
2010-10-05,673.547
2010-10-06,681.799
2010-10-07,686.086
2010-10-08,685.529
2010-10-11,685.376
2010-10-12,676.294
2010-10-13,698.968
2010-10-14,703.294
2010-10-15,703.333
2010-10-18,702.783
2010-10-19,688.391
2010-10-20,701.458
2010-10-21,708.24
2010-10-22,701.395
2010-10-25,702.902
2010-10-26,695.705
2010-10-27,685.093
2010-10-28,696.43
2010-10-29,696.591
2010-11-01,696.78
2010-11-02,709.089
2010-11-03,703.765
2010-11-04,730.52
2010-11-05,722.186
2010-11-08,714.946
2010-11-09,722.165
2010-11-10,701.621
2010-11-11,695.14
2010-11-12,691.563
2010-11-15,692.652
2010-11-16,669.284
2010-11-17,674.476
2010-11-18,690.971
2010-11-19,692.93
2010-11-22,682.149
2010-11-23,655.863
2010-11-24,656.519
2010-11-25,656.75
2010-11-26,643.091
2010-11-29,621.325
2010-11-30,613.065
2010-12-01,627.667
2010-12-02,645.164
2010-12-03,657.456
2010-12-06,652.081
2010-12-07,665.614
2010-12-08,665.718
2010-12-09,673.22
2010-12-10,673.641
2010-12-13,687.972
2010-12-14,689.898
2010-12-15,683.091
2010-12-16,676.342
2010-12-17,669.442
2010-12-20,670.831
2010-12-21,680.562
2010-12-22,676.655
2010-12-23,673.537
2010-12-24,674.299
2010-12-27,668.531
2010-12-28,666.925
2010-12-29,673.101
2010-12-30,673.809
2010-12-31,672.368
2011-01-03,687.427
2011-01-04,689.75
2011-01-05,679.92
2011-01-06,674.42
2011-01-07,662.873
2011-01-10,647.853
2011-01-11,656.489
2011-01-12,681.544
2011-01-13,704.408
2011-01-14,708.934
2011-01-17,702.407
2011-01-18,715.719
2011-01-19,716.407
2011-01-20,715.242
2011-01-21,734.914
2011-01-24,744.18
2011-01-25,738.982
2011-01-26,743.336
2011-01-27,748.649
2011-01-28,731.402
2011-01-31,735.802
2011-02-01,754.055
2011-02-02,755.257
2011-02-03,737.854
2011-02-04,735.582
2011-02-07,743.892
2011-02-08,754.175
2011-02-09,751.575
2011-02-10,744.816
2011-02-11,742.358
2011-02-14,734.441
2011-02-15,740.929
2011-02-16,751.6
2011-02-17,753.933
2011-02-18,757.803
2011-02-21,747.498
2011-02-22,738.082
2011-02-23,737.08
2011-02-24,740.035
2011-02-25,747.177
2011-02-28,758.822
2011-03-01,749.039
2011-03-02,746.826
2011-03-03,754.613
2011-03-04,750.288
2011-03-07,744.249
2011-03-08,742.81
2011-03-09,737.818
2011-03-10,727.273
2011-03-11,724.127
2011-03-14,722.968
2011-03-15,704.085
2011-03-16,686.644
2011-03-17,708.209
2011-03-18,717.267
2011-03-21,737.251
2011-03-22,736.84
2011-03-23,736.353
2011-03-24,749.694
2011-03-25,747.911
2011-03-28,746.185
2011-03-29,745.864
2011-03-30,753.432
2011-03-31,751.121
2011-04-01,760.78
2011-04-04,761.718
2011-04-05,759.287
2011-04-06,769.236
2011-04-07,765.184
2011-04-08,779.835
2011-04-11,777.362
2011-04-12,768.788
2011-04-13,773.247
2011-04-14,763.055
2011-04-15,760.445
2011-04-18,729.748
2011-04-19,736.955
2011-04-20,764.128
2011-04-21,769.951
2011-04-22,769.951
2011-04-25,769.396
2011-04-26,776.681
2011-04-27,783.119
2011-04-28,802.125
2011-04-29,804.602
2011-05-02,808.568
2011-05-03,803.756
2011-05-04,798.155
2011-05-05,775.667
2011-05-06,779.683
2011-05-09,755.188
2011-05-10,770.255
2011-05-11,768.611
2011-05-12,756.592
2011-05-13,754.978
2011-05-16,752.58
2011-05-17,741.536
2011-05-18,752.798
2011-05-19,762.541
2011-05-20,752.24
2011-05-23,732.387
2011-05-24,738.116
2011-05-25,740.341
2011-05-26,739.458
2011-05-27,754.613
2011-05-30,752.278
2011-05-31,770.965
2011-06-01,764.908
2011-06-02,750.807
2011-06-03,757.404
2011-06-06,752.347
2011-06-07,759.316
2011-06-08,750.415
2011-06-09,751.942
2011-06-10,731.716
2011-06-13,732.89
2011-06-14,749.255
2011-06-15,726.826
2011-06-16,718.266
2011-06-17,734.344
2011-06-20,728.969
2011-06-21,747.347
2011-06-22,749.085
2011-06-23,718.679
2011-06-24,715.752
2011-06-27,723.107
2011-06-28,737.447
2011-06-29,753.952
2011-06-30,773.404
2011-07-01,778.346
2011-07-04,777.631
2011-07-05,768.843
2011-07-06,755.775
2011-07-07,761.014
2011-07-08,741.357
2011-07-11,704.463
2011-07-12,698.564
2011-07-13,710.157
2011-07-14,702.782
2011-07-15,695.552
2011-07-18,675.098
2011-07-19,692.965
2011-07-20,707.065
2011-07-21,730.842
2011-07-22,735.096
2011-07-25,722.701
2011-07-26,725.711
2011-07-27,711.168
2011-07-28,708.106
2011-07-29,702.321
2011-08-01,675.457
2011-08-02,664.634
2011-08-03,654.085
2011-08-04,624.171
2011-08-05,615.099
2011-08-08,589.146
2011-08-09,594.386
2011-08-10,555.301
2011-08-11,572.719
2011-08-12,594.469
2011-08-15,609.795
2011-08-16,604.268
2011-08-17,611.29
2011-08-18,573.087
2011-08-19,566.595
2011-08-22,573.53
2011-08-23,579.842
2011-08-24,591.519
2011-08-25,585.433
2011-08-26,578.0
2011-08-29,599.187
2011-08-30,595.933
2011-08-31,614.364
2011-09-01,610.169
2011-09-02,585.107
2011-09-05,553.697
2011-09-06,541.992
2011-09-07,561.6
2011-09-08,565.104
2011-09-09,531.286
2011-09-12,502.805
2011-09-13,514.983
2011-09-14,521.436
2011-09-15,547.935
2011-09-16,542.436
2011-09-19,520.058
2011-09-20,528.417
2011-09-21,518.398
2011-09-22,483.001
2011-09-23,494.461
2011-09-26,503.743
2011-09-27,543.407
2011-09-28,537.921
2011-09-29,549.234
2011-09-30,531.897
2011-10-03,516.467
2011-10-04,503.414
2011-10-05,525.823
2011-10-06,549.612
2011-10-07,557.964
2011-10-10,576.119
2011-10-11,575.83
2011-10-12,596.514
2011-10-13,582.119
2011-10-14,593.133
2011-10-17,579.872
2011-10-18,567.276
2011-10-19,578.751
2011-10-20,559.642
2011-10-21,585.238
2011-10-24,593.099
2011-10-25,583.91
2011-10-26,578.928
2011-10-27,635.285
2011-10-28,631.946
2011-10-31,599.634
2011-11-01,551.712
2011-11-02,564.876
2011-11-03,578.256
2011-11-04,565.662
2011-11-07,563.252
2011-11-08,573.068
2011-11-09,550.631
2011-11-10,550.344
2011-11-11,570.791
2011-11-14,560.395
2011-11-15,544.187
2011-11-16,549.255
2011-11-17,538.642
2011-11-18,535.977
2011-11-21,515.415
2011-11-22,509.421
2011-11-23,495.86
2011-11-24,493.425
2011-11-25,499.135
2011-11-28,532.155
2011-11-29,533.477
2011-11-30,562.311
2011-12-01,559.281
2011-12-02,566.983
2011-12-05,577.361
2011-12-06,569.912
2011-12-07,570.012
2011-12-08,551.184
2011-12-09,568.344
2011-12-12,545.584
2011-12-13,538.109
2011-12-14,514.119
2011-12-15,520.565
2011-12-16,518.452
2011-12-19,518.084
2011-12-20,536.542
2011-12-21,529.122
2011-12-22,538.725
2011-12-23,542.838
2011-12-26,542.838
2011-12-27,543.441
2011-12-28,531.259
2011-12-29,540.318
2011-12-30,548.915
2012-01-02,561.054
2012-01-03,567.173
2012-01-04,551.178
2012-01-05,535.098
2012-01-06,530.736
2012-01-09,527.296
2012-01-10,542.375
2012-01-11,537.305
2012-01-12,540.982
2012-01-13,534.895
2012-01-16,539.978
2012-01-17,551.229
2012-01-18,552.621
2012-01-19,568.468
2012-01-20,568.76
2012-01-23,578.173
2012-01-24,572.539
2012-01-25,570.817
2012-01-26,588.035
2012-01-27,579.046
2012-01-30,566.881
2012-01-31,571.467
2012-02-01,588.052
2012-02-02,590.012
2012-02-03,595.924
2012-02-06,590.753
2012-02-07,601.96
2012-02-08,603.439
2012-02-09,608.034
2012-02-10,590.349
2012-02-13,593.2
2012-02-14,584.44
2012-02-15,583.439
2012-02-16,584.074
2012-02-17,599.758
2012-02-20,609.077
2012-02-21,608.99
2012-02-22,601.329
2012-02-23,603.224
2012-02-24,615.771
2012-02-27,607.636
2012-02-28,610.469
2012-02-29,607.446
2012-03-01,612.685
2012-03-02,607.915
2012-03-05,605.652
2012-03-06,578.612
2012-03-07,583.791
2012-03-08,602.674
2012-03-09,598.051
2012-03-12,597.795
2012-03-13,607.856
2012-03-14,608.908
2012-03-15,612.434
2012-03-16,619.736
2012-03-19,622.542
2012-03-20,614.075
2012-03-21,610.587
2012-03-22,600.796
2012-03-23,604.832
2012-03-26,610.606
2012-03-27,600.923
2012-03-28,591.48
2012-03-29,581.648
2012-03-30,589.682
2012-04-02,595.005
2012-04-03,584.644
2012-04-04,559.551
2012-04-05,556.681
2012-04-06,556.681
2012-04-09,557.001
2012-04-10,539.766
2012-04-11,543.801
2012-04-12,548.32
2012-04-13,529.819
2012-04-16,528.191
2012-04-17,548.39
2012-04-18,537.526
2012-04-19,524.305
2012-04-20,533.192
2012-04-23,513.997
2012-04-24,528.219
2012-04-25,539.571
2012-04-26,541.016
2012-04-27,551.004
2012-04-30,541.779
2012-05-01,541.35
2012-05-02,537.653
2012-05-03,534.967
2012-05-04,525.867
2012-05-07,533.055
2012-05-08,518.581
2012-05-09,512.86
2012-05-10,520.851
2012-05-11,519.537
2012-05-14,501.428
2012-05-15,493.084
2012-05-16,492.909
2012-05-17,485.221
2012-05-18,488.894
2012-05-21,493.633
2012-05-22,503.826
2012-05-23,483.178
2012-05-24,490.191
2012-05-25,489.071
2012-05-28,487.581
2012-05-29,491.624
2012-05-30,476.944
2012-05-31,476.957
2012-06-01,468.473
2012-06-04,477.095
2012-06-05,481.402
2012-06-06,493.374
2012-06-07,495.935
2012-06-08,490.222
2012-06-11,490.013
2012-06-12,489.099
2012-06-13,491.89
2012-06-14,494.344
2012-06-15,507.446
2012-06-18,500.02
2012-06-19,515.527
2012-06-20,520.028
2012-06-21,513.48
2012-06-22,509.494
2012-06-25,494.5
2012-06-26,492.57
2012-06-27,501.095
2012-06-28,498.715
2012-06-29,534.66
2012-07-02,538.321
2012-07-03,544.204
2012-07-04,538.76
2012-07-05,525.717
2012-07-06,511.911
2012-07-09,511.323
2012-07-10,511.72
2012-07-11,511.527
2012-07-12,506.025
2012-07-13,515.469
2012-07-16,515.183
2012-07-17,512.712
2012-07-18,525.601
2012-07-19,527.703
2012-07-20,508.834
2012-07-23,491.933
2012-07-24,484.161
2012-07-25,488.032
2012-07-26,517.625
2012-07-27,534.887
2012-07-30,537.698
2012-07-31,537.425
2012-08-01,539.885
2012-08-02,517.685
2012-08-03,550.849
2012-08-06,558.814
2012-08-07,571.293
2012-08-08,566.85
2012-08-09,566.882
2012-08-10,564.036
2012-08-13,565.12
2012-08-14,567.804
2012-08-15,566.129
2012-08-16,575.43
2012-08-17,573.636
2012-08-20,573.472
2012-08-21,585.544
2012-08-22,576.44
2012-08-23,576.04
2012-08-24,572.173
2012-08-27,577.406
2012-08-28,574.427
2012-08-29,569.817
2012-08-30,563.205
2012-08-31,575.395
2012-09-03,580.493
2012-09-04,570.083
2012-09-05,572.638
2012-09-06,593.403
2012-09-07,606.309
2012-09-10,605.173
2012-09-11,617.971
2012-09-12,622.923
2012-09-13,616.193
2012-09-14,643.596
2012-09-17,637.661
2012-09-18,624.172
2012-09-19,629.092
2012-09-20,618.393
2012-09-21,625.56
2012-09-24,616.675
2012-09-25,622.831
2012-09-26,596.325
2012-09-27,602.748
2012-09-28,585.45
2012-10-01,602.142
2012-10-02,599.678
2012-10-03,597.228
2012-10-04,599.639
2012-10-05,613.025
2012-10-08,599.385
2012-10-09,593.111
2012-10-10,589.649
2012-10-11,600.325
2012-10-12,596.224
2012-10-15,600.808
2012-10-16,621.2
2012-10-17,633.523
2012-10-18,635.313
2012-10-19,626.151
2012-10-22,625.341
2012-10-23,606.655
2012-10-24,609.478
2012-10-25,605.245
2012-10-26,608.304
2012-10-29,600.97
2012-10-30,615.153
2012-10-31,606.8
2012-11-01,613.726
2012-11-02,612.039
2012-11-05,599.781
2012-11-06,606.934
2012-11-07,591.167
2012-11-08,589.14
2012-11-09,589.489
2012-11-12,588.144
2012-11-13,591.478
2012-11-14,587.292
2012-11-15,588.223
2012-11-16,575.442
2012-11-19,598.996
2012-11-20,601.195
2012-11-21,605.059
2012-11-22,611.223
2012-11-23,620.75
2012-11-26,615.25
2012-11-27,612.011
2012-11-28,612.065
2012-11-29,626.575
2012-11-30,624.892
2012-12-03,629.102
2012-12-04,632.553
2012-12-05,634.692
2012-12-06,630.801
2012-12-07,627.747
2012-12-10,627.871
2012-12-11,638.825
2012-12-12,643.495
2012-12-13,645.568
2012-12-14,646.463
2012-12-17,650.054
2012-12-18,653.914
2012-12-19,657.995
2012-12-20,657.076
2012-12-21,653.612
2012-12-24,653.663
2012-12-25,653.663
2012-12-26,655.001
2012-12-27,658.674
2012-12-28,647.354
2012-12-31,649.538
2013-01-01,649.538
2013-01-02,670.997
2013-01-03,662.723
2013-01-04,661.57
2013-01-07,661.189
2013-01-08,660.815
2013-01-09,662.613
2013-01-10,670.073
2013-01-11,677.565
2013-01-14,678.968
2013-01-15,673.115
2013-01-16,670.951
2013-01-17,680.863
2013-01-18,676.271
2013-01-21,683.113
2013-01-22,674.654
2013-01-23,668.451
2013-01-24,678.885
2013-01-25,688.448
2013-01-28,689.288
2013-01-29,690.762
2013-01-30,691.609
2013-01-31,685.35
2013-02-01,697.784
2013-02-04,667.277
2013-02-05,673.646
2013-02-06,663.041
2013-02-07,645.667
2013-02-08,655.763
2013-02-11,659.054
2013-02-12,670.115
2013-02-13,669.094
2013-02-14,658.285
2013-02-15,655.754
2013-02-18,659.501
2013-02-19,671.555
2013-02-20,665.447
2013-02-21,637.599
2013-02-22,649.17
2013-02-25,654.613
2013-02-26,627.557
2013-02-27,642.51
2013-02-28,644.609
2013-03-01,633.989
2013-03-04,636.446
2013-03-05,653.056
2013-03-06,649.219
2013-03-07,655.964
2013-03-08,662.102
2013-03-11,663.732
2013-03-12,664.379
2013-03-13,657.793
2013-03-14,667.55
2013-03-15,666.003
2013-03-18,654.904
2013-03-19,642.171
2013-03-20,657.917
2013-03-21,650.282
2013-03-22,651.504
2013-03-25,635.138
2013-03-26,637.84
2013-03-27,626.544
2013-03-28,632.185
2013-03-29,632.185
2013-04-01,632.48
2013-04-02,644.271
2013-04-03,633.329
2013-04-04,630.099
2013-04-05,629.169
2013-04-08,627.86
2013-04-09,634.799
2013-04-10,650.691
2013-04-11,659.134
2013-04-12,648.287
2013-04-15,646.337
2013-04-16,645.111
2013-04-17,622.928
2013-04-18,622.719
2013-04-19,630.276
2013-04-22,629.257
2013-04-23,652.893
2013-04-24,663.716
2013-04-25,665.632
2013-04-26,661.08
2013-04-29,675.846
2013-04-30,677.808
2013-05-01,678.271
2013-05-02,673.297
2013-05-03,687.72
2013-05-06,682.636
2013-05-07,690.284
2013-05-08,701.076
2013-05-09,693.694
2013-05-10,693.249
2013-05-13,690.951
2013-05-14,694.334
2013-05-15,691.022
2013-05-16,691.751
2013-05-17,691.845
2013-05-20,697.415
2013-05-21,700.624
2013-05-22,705.29
2013-05-23,691.232
2013-05-24,691.274
2013-05-27,699.298
2013-05-28,706.074
2013-05-29,698.242
2013-05-30,706.948
2013-05-31,692.687
2013-06-03,691.788
2013-06-04,696.303
2013-06-05,684.404
2013-06-06,681.345
2013-06-07,694.339
2013-06-10,689.872
2013-06-11,684.619
2013-06-12,683.991
2013-06-13,685.395
2013-06-14,689.59
2013-06-17,702.999
2013-06-18,705.078
2013-06-19,699.714
2013-06-20,661.079
2013-06-21,650.881
2013-06-24,638.324
2013-06-25,646.023
2013-06-26,657.708
2013-06-27,664.651
2013-06-28,660.118
2013-07-01,665.959
2013-07-02,661.609
2013-07-03,650.567
2013-07-04,668.323
2013-07-05,654.313
2013-07-08,669.433
2013-07-09,668.609
2013-07-10,670.487
2013-07-11,684.528
2013-07-12,683.691
2013-07-15,688.399
2013-07-16,688.757
2013-07-17,689.717
2013-07-18,703.508
2013-07-19,704.701
2013-07-22,713.8
2013-07-23,713.53
2013-07-24,722.648
2013-07-25,721.335
2013-07-26,723.666
2013-07-29,721.548
2013-07-30,725.105
2013-07-31,726.607
2013-08-01,729.725
2013-08-02,733.747
2013-08-05,733.867
2013-08-06,731.812
2013-08-07,736.473
2013-08-08,747.678
2013-08-09,748.624
2013-08-12,744.64
2013-08-13,745.19
2013-08-14,750.296
2013-08-15,746.372
2013-08-16,759.019
2013-08-19,750.37
2013-08-20,742.929
2013-08-21,736.207
2013-08-22,743.436
2013-08-23,749.597
2013-08-26,747.256
2013-08-27,729.197
2013-08-28,728.757
2013-08-29,727.569
2013-08-30,713.542
2013-09-02,727.982
2013-09-03,718.757
2013-09-04,723.918
2013-09-05,726.141
2013-09-06,737.199
2013-09-09,740.947
2013-09-10,755.169
2013-09-11,760.378
2013-09-12,757.453
2013-09-13,755.541
2013-09-16,764.753
2013-09-17,763.293
2013-09-18,765.69
2013-09-19,783.801
2013-09-20,780.905
2013-09-23,775.521
2013-09-24,782.478
2013-09-25,784.894
2013-09-26,781.928
2013-09-27,787.964
2013-09-30,778.602
2013-10-01,789.719
2013-10-02,789.068
2013-10-03,784.669
2013-10-04,792.227
2013-10-07,792.194
2013-10-08,787.903
2013-10-09,785.342
2013-10-10,805.974
2013-10-11,807.989
2013-10-14,811.69
2013-10-15,816.162
2013-10-16,818.756
2013-10-17,828.166
2013-10-18,834.676
2013-10-21,831.188
2013-10-22,839.412
2013-10-23,830.379
2013-10-24,838.357
2013-10-25,836.719
2013-10-28,830.01
2013-10-29,835.529
2013-10-30,836.532
2013-10-31,834.16
2013-11-01,821.368
2013-11-04,823.886
2013-11-05,814.464
2013-11-06,825.928
2013-11-07,816.009
2013-11-08,808.81
2013-11-11,818.885
2013-11-12,816.054
2013-11-13,809.441
2013-11-14,821.913
2013-11-15,826.165
2013-11-18,834.291
2013-11-19,823.412
2013-11-20,819.061
2013-11-21,819.377
2013-11-22,827.704
2013-11-25,830.945
2013-11-26,830.923
2013-11-27,834.781
2013-11-28,838.883
2013-11-29,838.594
2013-12-02,831.99
2013-12-03,811.325
2013-12-04,804.4
2013-12-05,798.972
2013-12-06,807.148
2013-12-09,809.532
2013-12-10,804.628
2013-12-11,803.382
2013-12-12,798.73
2013-12-13,794.812
2013-12-16,809.963
2013-12-17,798.782
2013-12-18,812.04
2013-12-19,821.195
2013-12-20,825.529
2013-12-23,833.571
2013-12-24,831.194
2013-12-25,831.194
2013-12-26,832.744
2013-12-27,848.99
2013-12-30,850.344
2013-12-31,852.739
2014-01-01,852.739
2014-01-02,828.635
2014-01-03,830.483
2014-01-06,829.776
2014-01-07,838.419
2014-01-08,838.367
2014-01-09,830.093
2014-01-10,838.912
2014-01-13,838.841
2014-01-14,845.154
2014-01-15,852.843
2014-01-16,848.137
2014-01-17,847.934
2014-01-20,848.125
2014-01-21,844.174
2014-01-22,845.215
2014-01-23,845.619
2014-01-24,820.858
2014-01-27,817.495
2014-01-28,826.648
2014-01-29,819.405
2014-01-30,825.411
2014-01-31,813.857
2014-02-03,800.943
2014-02-04,802.765
2014-02-05,805.006
2014-02-06,820.684
2014-02-07,831.783
2014-02-10,832.465
2014-02-11,845.042
2014-02-12,847.606
2014-02-13,851.058
2014-02-14,858.293
2014-02-17,857.521
2014-02-18,860.27
2014-02-19,862.312
2014-02-20,862.457
2014-02-21,872.205
2014-02-24,880.14
2014-02-25,878.514
2014-02-26,871.914
2014-02-27,873.421
2014-02-28,885.512
2014-03-03,859.15
2014-03-04,879.014
2014-03-05,880.091
2014-03-06,894.778
2014-03-07,883.134
2014-03-10,889.298
2014-03-11,883.472
2014-03-12,879.181
2014-03-13,867.127
2014-03-14,860.182
2014-03-17,872.96
2014-03-18,882.622
2014-03-19,881.073
2014-03-20,877.242
2014-03-21,878.358
2014-03-24,866.411
2014-03-25,878.839
2014-03-26,886.65
2014-03-27,882.941
2014-03-28,891.076
2014-03-31,889.922
2014-04-01,899.378
2014-04-02,898.012
2014-04-03,900.873
2014-04-04,906.251
2014-04-07,897.937
2014-04-08,899.389
2014-04-09,904.932
2014-04-10,898.749
2014-04-11,889.371
2014-04-14,890.236
2014-04-15,879.873
2014-04-16,889.901
2014-04-17,898.849
2014-04-18,898.849
2014-04-21,896.803
2014-04-22,909.511
2014-04-23,903.932
2014-04-24,907.582
2014-04-25,900.816
2014-04-28,905.982
2014-04-29,915.888
2014-04-30,916.545
2014-05-01,916.545
2014-05-02,911.103
2014-05-05,914.477
2014-05-06,910.1
2014-05-07,916.148
2014-05-08,925.499
2014-05-09,909.422
2014-05-12,914.218
2014-05-13,909.674
2014-05-14,910.616
2014-05-15,897.898
2014-05-16,902.047
2014-05-19,905.539
2014-05-20,902.034
2014-05-21,903.079
2014-05-22,904.511
2014-05-23,906.804
2014-05-26,914.835
2014-05-27,911.253
2014-05-28,910.019
2014-05-29,910.72
2014-05-30,908.96
2014-06-02,907.938
2014-06-03,906.662
2014-06-04,905.937
2014-06-05,915.683
2014-06-06,927.232
2014-06-09,925.774
2014-06-10,922.495
2014-06-11,914.125
2014-06-12,917.921
2014-06-13,916.83
2014-06-16,912.65
2014-06-17,914.931
2014-06-18,916.756
2014-06-19,926.993
2014-06-20,917.532
2014-06-23,915.486
2014-06-24,916.106
2014-06-25,906.628
2014-06-26,897.552
2014-06-27,899.336
2014-06-30,899.708
2014-07-01,909.316
2014-07-02,903.51
2014-07-03,907.835
2014-07-04,900.695
2014-07-07,888.222
2014-07-08,876.78
2014-07-09,880.736
2014-07-10,866.75
2014-07-11,870.041
2014-07-14,879.135
2014-07-15,865.567
2014-07-16,877.687
2014-07-17,864.352
2014-07-18,868.599
2014-07-21,864.458
2014-07-22,875.801
2014-07-23,876.997
2014-07-24,886.381
2014-07-25,870.63
2014-07-28,876.099
2014-07-29,880.945
2014-07-30,865.714
2014-07-31,856.448
2014-08-01,852.25
2014-08-04,857.721
2014-08-05,855.21
2014-08-06,847.948
2014-08-07,834.795
2014-08-08,840.135
2014-08-11,846.837
2014-08-12,837.02
2014-08-13,845.747
2014-08-14,847.169
2014-08-15,840.515
2014-08-18,849.797
2014-08-19,851.491
2014-08-20,845.727
2014-08-21,857.27
2014-08-22,844.271
2014-08-25,860.739
2014-08-26,873.154
2014-08-27,875.05
2014-08-28,867.065
2014-08-29,871.83
2014-09-01,869.528
2014-09-02,866.38
2014-09-03,877.159
2014-09-04,879.711
2014-09-05,877.909
2014-09-08,875.345
2014-09-09,868.876
2014-09-10,870.286
2014-09-11,869.464
2014-09-12,869.766
2014-09-15,866.221
2014-09-16,864.44
2014-09-17,871.753
2014-09-18,875.219
2014-09-19,869.88
2014-09-22,866.943
2014-09-23,854.785
2014-09-24,863.686
2014-09-25,848.443
2014-09-26,855.534
2014-09-29,846.773
2014-09-30,855.948
2014-10-01,843.528
2014-10-02,819.621
2014-10-03,818.204
2014-10-06,821.958
2014-10-07,810.594
2014-10-08,805.599
2014-10-09,800.484
2014-10-10,782.027
2014-10-13,788.852
2014-10-14,788.717
2014-10-15,760.191
2014-10-16,755.758
2014-10-17,779.67
2014-10-20,772.66
2014-10-21,787.395
2014-10-22,788.793
2014-10-23,801.025
2014-10-24,797.558
2014-10-27,791.913
2014-10-28,789.183
2014-10-29,784.86
2014-10-30,781.711
2014-10-31,793.302
2014-11-03,781.279
2014-11-04,772.396
2014-11-05,782.361
2014-11-06,780.358
2014-11-07,772.428
2014-11-10,780.211
2014-11-11,781.873
2014-11-12,771.419
2014-11-13,771.271
2014-11-14,773.955
2014-11-17,779.488
2014-11-18,791.727
2014-11-19,792.673
2014-11-20,784.375
2014-11-21,797.723
2014-11-24,802.479
2014-11-25,807.57
2014-11-26,809.896
2014-11-27,806.992
2014-11-28,806.099
2014-12-01,803.637
2014-12-02,803.002
2014-12-03,798.604
2014-12-04,790.076
2014-12-05,798.659
2014-12-08,790.147
2014-12-09,776.38
2014-12-10,771.304
2014-12-11,771.657
2014-12-12,753.109
2014-12-15,730.188
2014-12-16,753.336
2014-12-17,750.913
2014-12-18,769.377
2014-12-19,766.139
2014-12-22,767.21
2014-12-23,774.083
2014-12-24,771.544
2014-12-25,771.544
2014-12-26,770.341
2014-12-29,774.865
2014-12-30,758.986
2014-12-31,758.91
2015-01-01,758.91
2015-01-02,752.464
2015-01-05,717.294
2015-01-06,710.938
2015-01-07,709.415
2015-01-08,735.111
2015-01-09,720.27
2015-01-12,726.235
2015-01-13,736.339
2015-01-14,722.203
2015-01-15,726.722
2015-01-16,733.463
2015-01-19,743.969
2015-01-20,749.01
2015-01-21,756.988
2015-01-22,758.734
2015-01-23,758.205
2015-01-26,763.076
2015-01-27,764.161
2015-01-28,755.667
2015-01-29,757.968
2015-01-30,750.209
2015-02-02,761.176
2015-02-03,779.638
2015-02-04,775.922
2015-02-05,778.496
2015-02-06,772.016
2015-02-09,764.174
2015-02-10,768.16
2015-02-11,763.358
2015-02-12,775.574
2015-02-13,786.559
2015-02-16,785.689
2015-02-17,785.648
2015-02-18,790.039
2015-02-19,795.169
2015-02-20,791.89
2015-02-23,797.203
2015-02-24,801.52
2015-02-25,802.087
2015-02-26,794.272
2015-02-27,799.558
2015-03-02,789.931
2015-03-03,781.271
2015-03-04,780.712
2015-03-05,782.314
2015-03-06,768.265
2015-03-09,761.946
2015-03-10,742.012
2015-03-11,748.236
2015-03-12,748.867
2015-03-13,744.039
2015-03-16,756.438
2015-03-17,756.623
2015-03-18,761.962
2015-03-19,762.596
2015-03-20,785.551
2015-03-23,792.998
2015-03-24,798.092
2015-03-25,795.235
2015-03-26,786.106
2015-03-27,787.795
2015-03-30,791.419
2015-03-31,776.159
2015-04-01,783.557
2015-04-02,793.566
2015-04-03,793.566
2015-04-06,804.577
2015-04-07,806.316
2015-04-08,798.244
2015-04-09,799.63
2015-04-10,799.583
2015-04-13,798.486
2015-04-14,801.887
2015-04-15,801.359
2015-04-16,800.826
2015-04-17,793.751
2015-04-20,800.304
2015-04-21,795.461
2015-04-22,798.143
2015-04-23,799.681
2015-04-24,808.457
2015-04-27,821.413
2015-04-28,816.386
2015-04-29,809.163
2015-04-30,813.837
2015-05-01,815.072
2015-05-04,813.797
2015-05-05,799.587
2015-05-06,814.37
2015-05-07,804.013
2015-05-08,819.066
2015-05-11,807.184
2015-05-12,806.901
2015-05-13,814.627
2015-05-14,827.113
2015-05-15,824.795
2015-05-18,821.313
2015-05-19,820.378
2015-05-20,821.888
2015-05-21,825.712
2015-05-22,817.664
2015-05-25,811.887
2015-05-26,797.626
2015-05-27,811.63
2015-05-28,806.593
2015-05-29,789.109
2015-06-01,786.409
2015-06-02,802.782
2015-06-03,818.959
2015-06-04,813.147
2015-06-05,791.249
2015-06-08,787.28
2015-06-09,789.909
2015-06-10,806.742
2015-06-11,806.914
2015-06-12,797.94
2015-06-15,782.605
2015-06-16,784.214
2015-06-17,778.441
2015-06-18,792.399
2015-06-19,788.794
2015-06-22,826.169
2015-06-23,820.394
2015-06-24,819.806
2015-06-25,820.161
2015-06-26,819.706
2015-06-29,787.75
2015-06-30,775.638
2015-07-01,786.562
2015-07-02,781.127
2015-07-03,776.144
2015-07-06,756.211
2015-07-07,730.225
2015-07-08,745.61
2015-07-09,763.925
2015-07-10,797.703
2015-07-13,802.21
2015-07-14,807.763
2015-07-15,807.132
2015-07-16,816.326
2015-07-17,811.912
2015-07-20,813.89
2015-07-21,813.526
2015-07-22,806.78
2015-07-23,815.84
2015-07-24,810.16
2015-07-27,800.689
2015-07-28,803.044
2015-07-29,809.163
2015-07-30,805.068
2015-07-31,819.863
2015-08-03,819.79
