Date,FRANCE SMID CAP SMID (Small+Mid Cap)
2010-09-17,723.674
2010-09-20,737.617
2010-09-21,741.92
2010-09-22,749.629
2010-09-23,742.467
2010-09-24,761.01
2010-09-27,761.043
2010-09-28,767.243
2010-09-29,770.143
2010-09-30,770.652
2010-10-01,777.009
2010-10-04,767.834
2010-10-05,789.644
2010-10-06,797.193
2010-10-07,799.053
2010-10-08,796.279
2010-10-11,798.93
2010-10-12,796.088
2010-10-13,814.438
2010-10-14,822.931
2010-10-15,819.739
2010-10-18,817.423
2010-10-19,802.961
2010-10-20,816.043
2010-10-21,827.932
2010-10-22,823.89
2010-10-25,828.395
2010-10-26,819.697
2010-10-27,810.314
2010-10-28,820.014
2010-10-29,820.219
2010-11-01,826.659
2010-11-02,838.925
2010-11-03,834.518
2010-11-04,849.848
2010-11-05,841.611
2010-11-08,832.152
2010-11-09,838.998
2010-11-10,816.512
2010-11-11,806.534
2010-11-12,805.193
2010-11-15,806.984
2010-11-16,786.801
2010-11-17,789.553
2010-11-18,803.704
2010-11-19,806.721
2010-11-22,798.225
2010-11-23,777.486
2010-11-24,785.825
2010-11-25,788.34
2010-11-26,777.745
2010-11-29,755.74
2010-11-30,750.003
2010-12-01,770.43
2010-12-02,793.365
2010-12-03,812.065
2010-12-06,808.612
2010-12-07,823.168
2010-12-08,814.374
2010-12-09,809.353
2010-12-10,812.421
2010-12-13,827.986
2010-12-14,827.608
2010-12-15,822.567
2010-12-16,816.181
2010-12-17,816.835
2010-12-20,816.822
2010-12-21,826.014
2010-12-22,826.821
2010-12-23,823.447
2010-12-24,821.914
2010-12-27,817.665
2010-12-28,817.67
2010-12-29,823.781
2010-12-30,830.268
2010-12-31,833.6
2011-01-03,845.997
2011-01-04,847.449
2011-01-05,836.72
2011-01-06,833.999
2011-01-07,829.588
2011-01-10,817.079
2011-01-11,830.634
2011-01-12,843.161
2011-01-13,854.038
2011-01-14,857.565
2011-01-17,852.833
2011-01-18,866.627
2011-01-19,863.583
2011-01-20,842.45
2011-01-21,857.875
2011-01-24,860.577
2011-01-25,860.109
2011-01-26,874.712
2011-01-27,883.592
2011-01-28,869.471
2011-01-31,868.425
2011-02-01,885.853
2011-02-02,884.988
2011-02-03,871.101
2011-02-04,870.676
2011-02-07,879.924
2011-02-08,893.205
2011-02-09,892.967
2011-02-10,884.67
2011-02-11,888.421
2011-02-14,888.063
2011-02-15,888.007
2011-02-16,892.708
2011-02-17,900.349
2011-02-18,903.22
2011-02-21,894.308
2011-02-22,890.673
2011-02-23,884.631
2011-02-24,878.279
2011-02-25,896.616
2011-02-28,910.312
2011-03-01,910.026
2011-03-02,908.569
2011-03-03,918.975
2011-03-04,918.332
2011-03-07,922.657
2011-03-08,916.782
2011-03-09,916.454
2011-03-10,895.876
2011-03-11,887.404
2011-03-14,885.577
2011-03-15,866.843
2011-03-16,848.431
2011-03-17,870.564
2011-03-18,885.413
2011-03-21,908.015
2011-03-22,905.054
2011-03-23,902.417
2011-03-24,922.53
2011-03-25,922.459
2011-03-28,924.8
2011-03-29,926.69
2011-03-30,934.934
2011-03-31,936.175
2011-04-01,946.36
2011-04-04,961.24
2011-04-05,960.004
2011-04-06,969.162
2011-04-07,955.969
2011-04-08,969.322
2011-04-11,964.311
2011-04-12,950.002
2011-04-13,961.004
2011-04-14,954.073
2011-04-15,953.013
2011-04-18,923.026
2011-04-19,933.923
2011-04-20,969.013
2011-04-21,975.629
2011-04-22,975.629
2011-04-25,974.926
2011-04-26,989.281
2011-04-27,991.14
2011-04-28,1006.092
2011-04-29,1011.293
2011-05-02,1018.299
2011-05-03,1008.384
2011-05-04,1000.748
2011-05-05,981.128
2011-05-06,984.907
2011-05-09,972.388
2011-05-10,986.245
2011-05-11,983.951
2011-05-12,971.225
2011-05-13,973.442
2011-05-16,972.026
2011-05-17,954.532
2011-05-18,964.235
2011-05-19,972.752
2011-05-20,965.328
2011-05-23,940.756
2011-05-24,948.022
2011-05-25,945.924
2011-05-26,948.526
2011-05-27,965.801
2011-05-30,968.882
2011-05-31,983.819
2011-06-01,984.446
2011-06-02,972.84
2011-06-03,982.991
2011-06-06,983.141
2011-06-07,987.809
2011-06-08,969.315
2011-06-09,972.005
2011-06-10,949.549
2011-06-13,949.954
2011-06-14,967.7
2011-06-15,946.377
2011-06-16,926.652
2011-06-17,937.712
2011-06-20,932.255
2011-06-21,955.052
2011-06-22,957.066
2011-06-23,920.654
2011-06-24,923.645
2011-06-27,932.932
2011-06-28,942.799
2011-06-29,964.923
2011-06-30,985.023
2011-07-01,988.115
2011-07-04,997.476
2011-07-05,990.294
2011-07-06,977.835
2011-07-07,988.682
2011-07-08,968.918
2011-07-11,929.953
2011-07-12,922.736
2011-07-13,942.193
2011-07-14,927.715
2011-07-15,921.176
2011-07-18,894.78
2011-07-19,921.73
2011-07-20,931.299
2011-07-21,954.527
2011-07-22,957.851
2011-07-25,955.333
2011-07-26,957.432
2011-07-27,933.526
2011-07-28,909.764
2011-07-29,907.402
2011-08-01,882.452
2011-08-02,860.474
2011-08-03,843.025
2011-08-04,795.453
2011-08-05,787.365
2011-08-08,736.43
2011-08-09,759.11
2011-08-10,741.709
2011-08-11,769.067
2011-08-12,795.807
2011-08-15,815.76
2011-08-16,804.601
2011-08-17,809.724
2011-08-18,754.401
2011-08-19,750.088
2011-08-22,752.093
2011-08-23,757.638
2011-08-24,775.475
2011-08-25,771.184
2011-08-26,769.034
2011-08-29,795.46
2011-08-30,795.451
2011-08-31,820.853
2011-09-01,811.993
2011-09-02,787.085
2011-09-05,747.247
2011-09-06,734.136
2011-09-07,762.112
2011-09-08,766.681
2011-09-09,726.167
2011-09-12,696.129
2011-09-13,699.799
2011-09-14,715.034
2011-09-15,740.081
2011-09-16,740.221
2011-09-19,712.275
2011-09-20,726.934
2011-09-21,719.46
2011-09-22,670.982
2011-09-23,671.028
2011-09-26,672.363
2011-09-27,713.196
2011-09-28,701.842
2011-09-29,709.192
2011-09-30,683.035
2011-10-03,657.037
2011-10-04,633.86
2011-10-05,659.562
2011-10-06,687.182
2011-10-07,694.046
2011-10-10,719.807
2011-10-11,715.818
2011-10-12,739.604
2011-10-13,728.837
2011-10-14,748.112
2011-10-17,730.432
2011-10-18,724.186
2011-10-19,724.971
2011-10-20,704.766
2011-10-21,731.926
2011-10-24,746.1
2011-10-25,742.683
2011-10-26,737.193
2011-10-27,782.286
2011-10-28,780.335
2011-10-31,748.292
2011-11-01,701.9
2011-11-02,714.093
2011-11-03,735.663
2011-11-04,724.166
2011-11-07,720.465
2011-11-08,727.195
2011-11-09,700.907
2011-11-10,694.543
2011-11-11,717.27
2011-11-14,702.525
2011-11-15,686.156
2011-11-16,685.772
2011-11-17,670.332
2011-11-18,666.129
2011-11-21,641.982
2011-11-22,636.171
2011-11-23,620.347
2011-11-24,623.982
2011-11-25,625.164
2011-11-28,656.954
2011-11-29,661.388
2011-11-30,693.153
2011-12-01,687.719
2011-12-02,691.418
2011-12-05,701.171
2011-12-06,690.737
2011-12-07,687.565
2011-12-08,665.387
2011-12-09,678.104
2011-12-12,655.04
2011-12-13,649.191
2011-12-14,623.696
2011-12-15,629.604
2011-12-16,631.933
2011-12-19,628.89
2011-12-20,655.218
2011-12-21,646.396
2011-12-22,654.904
2011-12-23,659.986
2011-12-26,659.986
2011-12-27,661.264
2011-12-28,653.141
2011-12-29,657.795
2011-12-30,667.98
2012-01-02,680.0
2012-01-03,690.228
2012-01-04,674.744
2012-01-05,658.479
2012-01-06,655.804
2012-01-09,654.67
2012-01-10,671.244
2012-01-11,669.448
2012-01-12,682.498
2012-01-13,671.195
2012-01-16,677.901
2012-01-17,689.318
2012-01-18,699.522
2012-01-19,714.942
2012-01-20,714.786
2012-01-23,726.6
2012-01-24,712.529
2012-01-25,710.923
2012-01-26,734.002
2012-01-27,728.235
2012-01-30,715.37
2012-01-31,722.867
2012-02-01,744.338
2012-02-02,747.067
2012-02-03,752.964
2012-02-06,747.567
2012-02-07,752.67
2012-02-08,757.519
2012-02-09,763.317
2012-02-10,753.927
2012-02-13,757.036
2012-02-14,751.094
2012-02-15,753.754
2012-02-16,753.118
2012-02-17,770.194
2012-02-20,784.346
2012-02-21,779.232
2012-02-22,775.903
2012-02-23,776.56
2012-02-24,795.039
2012-02-27,784.068
2012-02-28,790.009
2012-02-29,788.789
2012-03-01,792.508
2012-03-02,786.949
2012-03-05,782.194
2012-03-06,749.683
2012-03-07,758.546
2012-03-08,789.358
2012-03-09,783.585
2012-03-12,785.999
2012-03-13,796.67
2012-03-14,791.833
2012-03-15,799.377
2012-03-16,809.005
2012-03-19,813.036
2012-03-20,802.563
2012-03-21,800.484
2012-03-22,789.318
2012-03-23,797.165
2012-03-26,812.567
2012-03-27,810.299
2012-03-28,800.115
2012-03-29,788.372
2012-03-30,801.965
2012-04-02,806.896
2012-04-03,802.696
2012-04-04,762.803
2012-04-05,762.424
2012-04-06,762.424
2012-04-09,762.861
2012-04-10,742.013
2012-04-11,752.83
2012-04-12,769.209
2012-04-13,751.775
2012-04-16,748.768
2012-04-17,768.65
2012-04-18,757.123
2012-04-19,750.683
2012-04-20,749.938
2012-04-23,722.928
2012-04-24,740.14
2012-04-25,756.995
2012-04-26,759.993
2012-04-27,768.408
2012-04-30,760.039
2012-05-01,759.437
2012-05-02,757.989
2012-05-03,756.703
2012-05-04,738.512
2012-05-07,744.143
2012-05-08,722.643
2012-05-09,720.03
2012-05-10,727.003
2012-05-11,721.495
2012-05-14,700.813
2012-05-15,693.388
2012-05-16,690.028
2012-05-17,678.436
2012-05-18,672.572
2012-05-21,681.133
2012-05-22,695.198
2012-05-23,667.761
2012-05-24,673.256
2012-05-25,669.593
2012-05-28,675.514
2012-05-29,684.838
2012-05-30,663.721
2012-05-31,657.454
2012-06-01,641.769
2012-06-04,645.154
2012-06-05,649.711
2012-06-06,666.945
2012-06-07,680.333
2012-06-08,670.974
2012-06-11,670.344
2012-06-12,663.603
2012-06-13,663.467
2012-06-14,662.896
2012-06-15,676.696
2012-06-18,675.526
2012-06-19,690.32
2012-06-20,698.143
2012-06-21,690.303
2012-06-22,677.741
2012-06-25,662.844
2012-06-26,657.511
2012-06-27,670.516
2012-06-28,666.724
2012-06-29,704.628
2012-07-02,709.549
2012-07-03,717.092
2012-07-04,712.341
2012-07-05,700.479
2012-07-06,685.175
2012-07-09,681.15
2012-07-10,683.298
2012-07-11,678.467
2012-07-12,668.942
2012-07-13,680.717
2012-07-16,681.656
2012-07-17,678.439
2012-07-18,689.881
2012-07-19,701.485
2012-07-20,689.316
2012-07-23,665.419
2012-07-24,661.974
2012-07-25,666.672
2012-07-26,695.044
2012-07-27,703.716
2012-07-30,702.815
2012-07-31,701.246
2012-08-01,702.308
2012-08-02,684.405
2012-08-03,711.436
2012-08-06,723.922
2012-08-07,725.786
2012-08-08,718.373
2012-08-09,717.041
2012-08-10,717.212
2012-08-13,714.906
2012-08-14,715.85
2012-08-15,714.649
2012-08-16,728.578
2012-08-17,730.077
2012-08-20,726.658
2012-08-21,741.177
2012-08-22,733.799
2012-08-23,737.176
2012-08-24,728.543
2012-08-27,730.412
2012-08-28,729.658
2012-08-29,727.025
2012-08-30,720.135
2012-08-31,729.166
2012-09-03,732.8
2012-09-04,724.751
2012-09-05,725.562
2012-09-06,742.634
2012-09-07,759.479
2012-09-10,757.167
2012-09-11,763.034
2012-09-12,774.678
2012-09-13,772.021
2012-09-14,803.325
2012-09-17,800.236
2012-09-18,787.371
2012-09-19,787.855
2012-09-20,779.703
2012-09-21,788.562
2012-09-24,775.635
2012-09-25,784.51
2012-09-26,761.926
2012-09-27,763.629
2012-09-28,761.807
2012-10-01,772.949
2012-10-02,772.64
2012-10-03,768.942
2012-10-04,774.02
2012-10-05,786.491
2012-10-08,773.828
2012-10-09,766.095
2012-10-10,758.455
2012-10-11,764.474
2012-10-12,762.477
2012-10-15,764.177
2012-10-16,776.534
2012-10-17,783.655
2012-10-18,784.331
2012-10-19,779.687
2012-10-22,777.338
2012-10-23,758.824
2012-10-24,762.696
2012-10-25,764.577
2012-10-26,762.589
2012-10-29,757.567
2012-10-30,766.118
2012-10-31,762.773
2012-11-01,770.027
2012-11-02,766.891
2012-11-05,756.959
2012-11-06,762.735
2012-11-07,754.062
2012-11-08,748.51
2012-11-09,748.757
2012-11-12,747.834
2012-11-13,749.351
2012-11-14,747.981
2012-11-15,744.612
2012-11-16,733.333
2012-11-19,752.228
2012-11-20,756.826
2012-11-21,760.611
2012-11-22,774.066
2012-11-23,783.763
2012-11-26,779.872
2012-11-27,782.536
2012-11-28,782.804
2012-11-29,795.865
2012-11-30,798.931
2012-12-03,802.465
2012-12-04,803.789
2012-12-05,805.712
2012-12-06,804.675
2012-12-07,804.206
2012-12-10,804.904
2012-12-11,815.329
2012-12-12,817.795
2012-12-13,818.816
2012-12-14,821.248
2012-12-17,824.537
2012-12-18,831.316
2012-12-19,838.728
2012-12-20,836.178
2012-12-21,825.541
2012-12-24,823.822
2012-12-25,823.822
2012-12-26,825.508
2012-12-27,829.764
2012-12-28,824.043
2012-12-31,824.205
2013-01-01,824.205
2013-01-02,843.758
2013-01-03,837.275
2013-01-04,835.198
2013-01-07,838.409
2013-01-08,832.503
2013-01-09,830.758
2013-01-10,837.65
2013-01-11,846.926
2013-01-14,849.661
2013-01-15,847.777
2013-01-16,846.41
2013-01-17,859.989
2013-01-18,859.748
2013-01-21,865.312
2013-01-22,862.163
2013-01-23,864.067
2013-01-24,874.506
2013-01-25,886.688
2013-01-28,884.653
2013-01-29,882.905
2013-01-30,880.909
2013-01-31,880.242
2013-02-01,904.401
2013-02-04,883.376
2013-02-05,883.713
2013-02-06,883.45
2013-02-07,871.83
2013-02-08,879.808
2013-02-11,875.704
2013-02-12,886.58
2013-02-13,890.509
2013-02-14,882.021
2013-02-15,888.583
2013-02-18,886.961
2013-02-19,898.068
2013-02-20,896.545
2013-02-21,875.835
2013-02-22,882.795
2013-02-25,885.284
2013-02-26,865.595
2013-02-27,877.245
2013-02-28,876.497
2013-03-01,866.869
2013-03-04,869.065
2013-03-05,887.193
2013-03-06,884.627
2013-03-07,890.101
2013-03-08,887.314
2013-03-11,888.213
2013-03-12,889.253
2013-03-13,881.775
2013-03-14,888.096
2013-03-15,891.667
2013-03-18,887.408
2013-03-19,877.036
2013-03-20,882.106
2013-03-21,872.982
2013-03-22,875.308
2013-03-25,863.588
2013-03-26,862.851
2013-03-27,849.054
2013-03-28,856.636
2013-03-29,856.636
2013-04-01,857.036
2013-04-02,865.724
2013-04-03,864.857
2013-04-04,857.737
2013-04-05,852.135
2013-04-08,854.361
2013-04-09,855.79
2013-04-10,870.307
2013-04-11,880.057
2013-04-12,870.836
2013-04-15,856.597
2013-04-16,853.446
2013-04-17,832.955
2013-04-18,830.59
2013-04-19,832.849
2013-04-22,831.763
2013-04-23,850.173
2013-04-24,857.101
2013-04-25,866.95
2013-04-26,865.676
2013-04-29,876.893
2013-04-30,881.925
2013-05-01,882.527
2013-05-02,876.417
2013-05-03,888.783
2013-05-06,888.65
2013-05-07,893.682
2013-05-08,903.935
2013-05-09,899.165
2013-05-10,895.078
2013-05-13,895.48
2013-05-14,897.692
2013-05-15,895.105
2013-05-16,901.259
2013-05-17,900.185
2013-05-20,911.277
2013-05-21,916.244
2013-05-22,916.427
2013-05-23,900.686
2013-05-24,900.722
2013-05-27,908.393
2013-05-28,912.055
2013-05-29,906.491
2013-05-30,919.507
2013-05-31,908.161
2013-06-03,907.259
2013-06-04,912.251
2013-06-05,902.606
2013-06-06,905.655
2013-06-07,914.235
2013-06-10,913.894
2013-06-11,908.929
2013-06-12,910.022
2013-06-13,908.019
2013-06-14,916.055
2013-06-17,923.081
2013-06-18,931.142
2013-06-19,932.336
2013-06-20,896.199
2013-06-21,879.306
2013-06-24,855.509
2013-06-25,864.07
2013-06-26,872.813
2013-06-27,882.668
2013-06-28,876.937
2013-07-01,888.946
2013-07-02,887.153
2013-07-03,878.705
2013-07-04,891.347
2013-07-05,883.437
2013-07-08,895.504
2013-07-09,895.818
2013-07-10,904.216
2013-07-11,923.372
2013-07-12,926.078
2013-07-15,928.977
2013-07-16,930.43
2013-07-17,928.759
2013-07-18,939.786
2013-07-19,943.322
2013-07-22,947.011
2013-07-23,945.451
2013-07-24,954.745
2013-07-25,954.052
2013-07-26,953.286
2013-07-29,952.747
2013-07-30,957.668
2013-07-31,963.87
2013-08-01,970.637
2013-08-02,973.843
2013-08-05,975.505
2013-08-06,976.181
2013-08-07,972.622
2013-08-08,983.519
2013-08-09,983.023
2013-08-12,981.621
2013-08-13,981.153
2013-08-14,988.696
2013-08-15,977.891
2013-08-16,986.825
2013-08-19,987.659
2013-08-20,982.843
2013-08-21,980.621
2013-08-22,988.128
2013-08-23,994.984
2013-08-26,988.324
2013-08-27,971.312
2013-08-28,961.989
2013-08-29,962.469
2013-08-30,951.499
2013-09-02,963.82
2013-09-03,962.005
2013-09-04,967.925
2013-09-05,973.054
2013-09-06,979.026
2013-09-09,989.945
2013-09-10,1006.282
2013-09-11,1009.18
2013-09-12,1009.462
2013-09-13,1007.889
2013-09-16,1021.992
2013-09-17,1016.222
2013-09-18,1020.302
2013-09-19,1037.496
2013-09-20,1040.341
2013-09-23,1029.056
2013-09-24,1034.135
2013-09-25,1033.393
2013-09-26,1032.377
2013-09-27,1035.075
2013-09-30,1028.677
2013-10-01,1038.573
2013-10-02,1037.549
2013-10-03,1035.366
2013-10-04,1035.673
2013-10-07,1029.916
2013-10-08,1028.172
2013-10-09,1016.616
2013-10-10,1034.445
2013-10-11,1041.673
2013-10-14,1039.165
2013-10-15,1037.928
2013-10-16,1031.949
2013-10-17,1046.531
2013-10-18,1063.381
2013-10-21,1066.708
2013-10-22,1073.215
2013-10-23,1068.163
2013-10-24,1069.264
2013-10-25,1068.144
2013-10-28,1061.307
2013-10-29,1065.42
2013-10-30,1065.084
2013-10-31,1058.206
2013-11-01,1050.432
2013-11-04,1055.479
2013-11-05,1049.436
2013-11-06,1059.284
2013-11-07,1044.619
2013-11-08,1039.988
2013-11-11,1052.699
2013-11-12,1048.684
2013-11-13,1040.167
2013-11-14,1052.18
2013-11-15,1054.744
2013-11-18,1059.857
2013-11-19,1054.652
2013-11-20,1043.294
2013-11-21,1038.509
2013-11-22,1047.662
2013-11-25,1052.024
2013-11-26,1055.28
2013-11-27,1055.733
2013-11-28,1061.043
2013-11-29,1065.977
2013-12-02,1058.395
2013-12-03,1043.243
2013-12-04,1040.386
2013-12-05,1044.527
2013-12-06,1053.26
2013-12-09,1058.543
2013-12-10,1058.266
2013-12-11,1059.061
2013-12-12,1047.255
2013-12-13,1043.289
2013-12-16,1050.504
2013-12-17,1037.165
2013-12-18,1043.181
2013-12-19,1048.1
2013-12-20,1052.631
2013-12-23,1059.533
2013-12-24,1059.789
2013-12-25,1059.789
2013-12-26,1061.766
2013-12-27,1079.158
2013-12-30,1085.931
2013-12-31,1086.249
2014-01-01,1086.249
2014-01-02,1071.16
2014-01-03,1073.863
2014-01-06,1074.185
2014-01-07,1076.837
2014-01-08,1080.165
2014-01-09,1070.122
2014-01-10,1077.964
2014-01-13,1087.817
2014-01-14,1087.676
2014-01-15,1089.445
2014-01-16,1088.448
2014-01-17,1089.894
2014-01-20,1087.298
2014-01-21,1086.396
2014-01-22,1088.289
2014-01-23,1090.729
2014-01-24,1066.577
2014-01-27,1059.417
2014-01-28,1067.717
2014-01-29,1067.289
2014-01-30,1060.014
2014-01-31,1048.796
2014-02-03,1045.419
2014-02-04,1045.456
2014-02-05,1047.169
2014-02-06,1068.938
2014-02-07,1076.626
2014-02-10,1082.909
2014-02-11,1094.488
2014-02-12,1095.323
2014-02-13,1104.001
2014-02-14,1109.04
2014-02-17,1117.154
2014-02-18,1118.657
2014-02-19,1119.775
2014-02-20,1122.53
2014-02-21,1135.492
2014-02-24,1142.451
2014-02-25,1145.259
2014-02-26,1135.204
2014-02-27,1138.272
2014-02-28,1155.122
2014-03-03,1128.81
2014-03-04,1144.378
2014-03-05,1146.095
2014-03-06,1165.444
2014-03-07,1161.628
2014-03-10,1159.631
2014-03-11,1157.993
2014-03-12,1150.682
2014-03-13,1145.667
2014-03-14,1133.776
2014-03-17,1150.254
2014-03-18,1159.646
2014-03-19,1162.561
2014-03-20,1153.883
2014-03-21,1153.846
2014-03-24,1140.404
2014-03-25,1148.247
2014-03-26,1158.748
2014-03-27,1155.997
2014-03-28,1162.337
2014-03-31,1167.796
2014-04-01,1173.912
2014-04-02,1173.34
2014-04-03,1167.348
2014-04-04,1171.004
2014-04-07,1165.1
2014-04-08,1158.71
2014-04-09,1173.063
2014-04-10,1173.117
2014-04-11,1157.936
2014-04-14,1138.691
2014-04-15,1133.144
2014-04-16,1149.619
2014-04-17,1160.667
2014-04-18,1160.667
2014-04-21,1158.024
2014-04-22,1171.162
2014-04-23,1173.849
2014-04-24,1180.23
2014-04-25,1175.29
2014-04-28,1173.894
2014-04-29,1179.058
2014-04-30,1180.256
2014-05-01,1180.256
2014-05-02,1182.933
2014-05-05,1180.823
2014-05-06,1181.642
2014-05-07,1177.617
2014-05-08,1179.362
2014-05-09,1169.624
2014-05-12,1179.805
2014-05-13,1178.885
2014-05-14,1177.01
2014-05-15,1161.723
2014-05-16,1149.772
2014-05-19,1156.998
2014-05-20,1158.476
2014-05-21,1160.531
2014-05-22,1166.711
2014-05-23,1167.537
2014-05-26,1181.642
2014-05-27,1181.893
2014-05-28,1182.093
2014-05-29,1188.905
2014-05-30,1193.785
2014-06-02,1191.277
2014-06-03,1185.211
2014-06-04,1186.344
2014-06-05,1196.068
2014-06-06,1207.608
2014-06-09,1205.548
2014-06-10,1201.611
2014-06-11,1183.653
2014-06-12,1189.311
2014-06-13,1178.811
2014-06-16,1175.108
2014-06-17,1177.616
2014-06-18,1181.143
2014-06-19,1189.782
2014-06-20,1181.397
2014-06-23,1174.753
2014-06-24,1171.122
2014-06-25,1161.862
2014-06-26,1161.965
2014-06-27,1166.925
2014-06-30,1167.744
2014-07-01,1174.942
2014-07-02,1174.019
2014-07-03,1182.038
2014-07-04,1178.783
2014-07-07,1166.305
2014-07-08,1147.214
2014-07-09,1149.115
2014-07-10,1131.715
2014-07-11,1133.785
2014-07-14,1146.748
2014-07-15,1132.46
2014-07-16,1142.291
2014-07-17,1135.132
2014-07-18,1136.543
2014-07-21,1132.184
2014-07-22,1137.369
2014-07-23,1140.212
2014-07-24,1142.626
2014-07-25,1125.676
2014-07-28,1123.735
2014-07-29,1125.078
2014-07-30,1117.748
2014-07-31,1102.789
2014-08-01,1084.531
2014-08-04,1077.314
2014-08-05,1074.316
2014-08-06,1061.625
2014-08-07,1052.917
2014-08-08,1047.939
2014-08-11,1064.2
2014-08-12,1061.038
2014-08-13,1063.254
2014-08-14,1067.941
2014-08-15,1062.158
2014-08-18,1071.855
2014-08-19,1077.357
2014-08-20,1071.977
2014-08-21,1084.552
2014-08-22,1075.092
2014-08-25,1083.395
2014-08-26,1093.223
2014-08-27,1095.967
2014-08-28,1082.587
2014-08-29,1083.084
2014-09-01,1079.069
2014-09-02,1081.4
2014-09-03,1089.965
2014-09-04,1085.296
2014-09-05,1086.676
2014-09-08,1083.19
2014-09-09,1076.644
2014-09-10,1071.823
2014-09-11,1076.066
2014-09-12,1078.785
2014-09-15,1075.673
2014-09-16,1065.939
2014-09-17,1071.282
2014-09-18,1073.075
2014-09-19,1063.232
2014-09-22,1056.135
2014-09-23,1042.212
2014-09-24,1036.474
2014-09-25,1022.185
2014-09-26,1021.609
2014-09-29,1018.087
2014-09-30,1018.651
2014-10-01,1008.019
2014-10-02,994.706
2014-10-03,991.082
2014-10-06,996.021
2014-10-07,982.45
2014-10-08,971.939
2014-10-09,966.148
2014-10-10,942.576
2014-10-13,941.058
2014-10-14,947.452
2014-10-15,926.615
2014-10-16,924.84
2014-10-17,950.886
2014-10-20,946.526
2014-10-21,964.565
2014-10-22,967.91
2014-10-23,970.717
2014-10-24,968.583
2014-10-27,964.113
2014-10-28,977.945
2014-10-29,982.388
2014-10-30,982.282
2014-10-31,990.467
2014-11-03,989.538
2014-11-04,986.999
2014-11-05,992.537
2014-11-06,995.171
2014-11-07,990.686
2014-11-10,996.623
2014-11-11,999.267
2014-11-12,994.076
2014-11-13,993.211
2014-11-14,999.757
2014-11-17,999.487
2014-11-18,1016.589
2014-11-19,1017.467
2014-11-20,1014.016
2014-11-21,1019.689
2014-11-24,1028.906
2014-11-25,1037.572
2014-11-26,1041.455
2014-11-27,1039.718
2014-11-28,1041.428
2014-12-01,1042.764
2014-12-02,1036.282
2014-12-03,1033.7
2014-12-04,1040.485
2014-12-05,1040.697
2014-12-08,1034.977
2014-12-09,1023.739
2014-12-10,1020.317
2014-12-11,1014.202
2014-12-12,1002.256
2014-12-15,981.279
2014-12-16,1001.389
2014-12-17,994.175
2014-12-18,1014.754
2014-12-19,1016.805
2014-12-22,1021.789
2014-12-23,1025.761
2014-12-24,1025.489
2014-12-25,1025.489
2014-12-26,1023.891
2014-12-29,1024.98
2014-12-30,1014.345
2014-12-31,1014.18
2015-01-01,1014.18
2015-01-02,1010.372
2015-01-05,984.885
2015-01-06,973.587
2015-01-07,966.924
2015-01-08,988.521
2015-01-09,991.616
2015-01-12,997.064
2015-01-13,1004.878
2015-01-14,994.956
2015-01-15,994.956
2015-01-16,989.651
2015-01-19,1007.069
2015-01-20,1006.905
2015-01-21,1014.701
2015-01-22,1017.485
2015-01-23,1021.129
2015-01-26,1036.335
2015-01-27,1036.816
2015-01-28,1036.813
2015-01-29,1041.269
2015-01-30,1034.605
2015-02-02,1037.565
2015-02-03,1061.78
2015-02-04,1064.545
2015-02-05,1073.097
2015-02-06,1062.818
2015-02-09,1051.124
2015-02-10,1061.817
2015-02-11,1055.785
2015-02-12,1073.702
2015-02-13,1076.913
2015-02-16,1078.024
2015-02-17,1075.269
2015-02-18,1083.819
2015-02-19,1091.79
2015-02-20,1088.224
2015-02-23,1094.815
2015-02-24,1097.181
2015-02-25,1093.86
2015-02-26,1088.47
2015-02-27,1092.159
2015-03-02,1088.76
2015-03-03,1080.369
2015-03-04,1073.435
2015-03-05,1084.239
2015-03-06,1070.846
2015-03-09,1066.418
2015-03-10,1044.703
2015-03-11,1052.673
2015-03-12,1058.093
2015-03-13,1053.997
2015-03-16,1067.566
2015-03-17,1057.098
2015-03-18,1059.307
2015-03-19,1063.09
2015-03-20,1085.225
2015-03-23,1093.193
2015-03-24,1097.5
2015-03-25,1091.2
2015-03-26,1076.758
2015-03-27,1077.164
2015-03-30,1084.308
2015-03-31,1064.853
2015-04-01,1069.719
2015-04-02,1085.56
2015-04-03,1085.56
2015-04-06,1100.623
2015-04-07,1095.465
2015-04-08,1088.568
2015-04-09,1092.842
2015-04-10,1097.619
2015-04-13,1093.083
2015-04-14,1107.787
2015-04-15,1096.823
2015-04-16,1100.281
2015-04-17,1091.944
2015-04-20,1098.309
2015-04-21,1112.069
2015-04-22,1110.006
2015-04-23,1112.602
2015-04-24,1125.455
2015-04-27,1143.377
2015-04-28,1134.32
2015-04-29,1127.827
2015-04-30,1133.024
2015-05-01,1134.743
2015-05-04,1141.985
2015-05-05,1123.85
2015-05-06,1136.752
2015-05-07,1125.18
2015-05-08,1142.096
2015-05-11,1136.416
2015-05-12,1134.969
2015-05-13,1149.736
2015-05-14,1161.205
2015-05-15,1165.543
2015-05-18,1162.16
2015-05-19,1156.659
2015-05-20,1156.08
2015-05-21,1161.026
2015-05-22,1147.141
2015-05-25,1144.569
2015-05-26,1126.772
2015-05-27,1139.349
2015-05-28,1140.117
2015-05-29,1126.668
2015-06-01,1122.397
2015-06-02,1144.368
2015-06-03,1161.152
2015-06-04,1151.827
2015-06-05,1119.301
2015-06-08,1117.893
