Date,WORLD ex USA SMALL VALUE Small Cap
2010-09-21,785.752
2010-09-22,791.965
2010-09-23,788.47
2010-09-24,796.722
2010-09-27,801.968
2010-09-28,805.064
2010-09-29,810.202
2010-09-30,807.281
2010-10-01,811.801
2010-10-04,806.685
2010-10-05,819.521
2010-10-06,827.377
2010-10-07,830.65
2010-10-08,829.748
2010-10-11,832.206
2010-10-12,824.2
2010-10-13,837.063
2010-10-14,844.93
2010-10-15,837.178
2010-10-18,838.087
2010-10-19,825.772
2010-10-20,833.396
2010-10-21,836.231
2010-10-22,834.092
2010-10-25,842.174
2010-10-26,837.301
2010-10-27,825.904
2010-10-28,832.657
2010-10-29,835.725
2010-11-01,837.217
2010-11-02,841.838
2010-11-03,839.763
2010-11-04,858.738
2010-11-05,857.689
2010-11-08,856.383
2010-11-09,858.511
2010-11-10,843.461
2010-11-11,841.312
2010-11-12,835.957
2010-11-15,835.344
2010-11-16,820.293
2010-11-17,822.606
2010-11-18,834.437
2010-11-19,835.879
2010-11-22,835.894
2010-11-23,822.105
2010-11-24,824.347
2010-11-25,826.783
2010-11-26,816.869
2010-11-29,808.162
2010-11-30,803.959
2010-12-01,816.3
2010-12-02,836.516
2010-12-03,849.489
2010-12-06,851.838
2010-12-07,858.95
2010-12-08,852.853
2010-12-09,855.078
2010-12-10,857.775
2010-12-13,870.261
2010-12-14,873.789
2010-12-15,872.425
2010-12-16,865.369
2010-12-17,865.143
2010-12-20,864.623
2010-12-21,872.182
2010-12-22,873.433
2010-12-23,875.402
2010-12-24,875.378
2010-12-27,873.99
2010-12-28,877.794
2010-12-29,886.095
2010-12-30,887.931
2010-12-31,896.703
2011-01-03,896.371
2011-01-04,899.377
2011-01-05,890.268
2011-01-06,889.395
2011-01-07,887.915
2011-01-10,882.996
2011-01-11,890.178
2011-01-12,901.286
2011-01-13,912.263
2011-01-14,911.421
2011-01-17,911.052
2011-01-18,918.075
2011-01-19,920.094
2011-01-20,900.609
2011-01-21,905.702
2011-01-24,910.732
2011-01-25,909.688
2011-01-26,916.311
2011-01-27,916.579
2011-01-28,910.779
2011-01-31,909.949
2011-02-01,925.236
2011-02-02,928.142
2011-02-03,921.83
2011-02-04,924.448
2011-02-07,931.611
2011-02-08,936.466
2011-02-09,932.73
2011-02-10,922.117
2011-02-11,922.086
2011-02-14,927.369
2011-02-15,927.498
2011-02-16,929.083
2011-02-17,935.518
2011-02-18,940.168
2011-02-21,933.972
2011-02-22,924.597
2011-02-23,919.791
2011-02-24,913.26
2011-02-25,924.076
2011-02-28,935.801
2011-03-01,938.428
2011-03-02,931.952
2011-03-03,934.772
2011-03-04,940.003
2011-03-07,938.306
2011-03-08,930.261
2011-03-09,932.736
2011-03-10,913.303
2011-03-11,908.598
2011-03-14,892.642
2011-03-15,856.941
2011-03-16,863.82
2011-03-17,880.441
2011-03-18,893.859
2011-03-21,907.584
2011-03-22,918.993
2011-03-23,915.747
2011-03-24,924.666
2011-03-25,924.333
2011-03-28,922.5
2011-03-29,920.404
2011-03-30,930.069
2011-03-31,932.256
2011-04-01,932.363
2011-04-04,938.19
2011-04-05,933.333
2011-04-06,937.097
2011-04-07,931.497
2011-04-08,942.631
2011-04-11,941.653
2011-04-12,928.252
2011-04-13,934.931
2011-04-14,937.201
2011-04-15,935.039
2011-04-18,919.671
2011-04-19,926.086
2011-04-20,944.108
2011-04-21,954.251
2011-04-22,954.683
2011-04-25,951.903
2011-04-26,955.997
2011-04-27,954.607
2011-04-28,971.569
2011-04-29,974.672
2011-05-02,979.55
2011-05-03,971.926
2011-05-04,964.534
2011-05-05,953.855
2011-05-06,955.821
2011-05-09,948.113
2011-05-10,957.774
2011-05-11,956.667
2011-05-12,944.262
2011-05-13,942.433
2011-05-16,936.996
2011-05-17,928.346
2011-05-18,935.038
2011-05-19,935.957
2011-05-20,934.353
2011-05-23,917.081
2011-05-24,919.971
2011-05-25,919.088
2011-05-26,924.029
2011-05-27,935.554
2011-05-30,937.791
2011-05-31,946.472
2011-06-01,947.399
2011-06-02,937.785
2011-06-03,936.917
2011-06-06,932.399
2011-06-07,935.624
2011-06-08,922.8
2011-06-09,922.901
2011-06-10,912.237
2011-06-13,909.899
2011-06-14,920.533
2011-06-15,909.292
2011-06-16,891.28
2011-06-17,895.573
2011-06-20,889.462
2011-06-21,903.368
2011-06-22,907.774
2011-06-23,888.273
2011-06-24,889.646
2011-06-27,886.71
2011-06-28,894.798
2011-06-29,911.856
2011-06-30,926.192
2011-07-01,931.405
2011-07-04,940.306
2011-07-05,938.766
2011-07-06,933.072
2011-07-07,937.334
2011-07-08,932.328
2011-07-11,910.339
2011-07-12,904.903
2011-07-13,919.783
2011-07-14,912.853
2011-07-15,910.733
2011-07-18,896.554
2011-07-19,908.034
2011-07-20,917.127
2011-07-21,929.368
2011-07-22,936.315
2011-07-25,931.475
2011-07-26,936.044
2011-07-27,923.249
2011-07-28,916.596
2011-07-29,914.642
2011-08-01,909.889
2011-08-02,890.04
2011-08-03,874.821
2011-08-04,839.102
2011-08-05,817.684
2011-08-08,781.292
2011-08-09,790.002
2011-08-10,789.202
2011-08-11,800.161
2011-08-12,815.215
2011-08-15,831.709
2011-08-16,825.688
2011-08-17,832.625
2011-08-18,800.369
2011-08-19,790.484
2011-08-22,785.12
2011-08-23,793.663
2011-08-24,796.704
2011-08-25,794.612
2011-08-26,796.1
2011-08-29,815.154
2011-08-30,821.868
2011-08-31,837.255
2011-09-01,834.604
2011-09-02,821.449
2011-09-05,796.523
2011-09-06,781.929
2011-09-07,797.833
2011-09-08,799.97
2011-09-09,779.367
2011-09-12,758.146
2011-09-13,764.297
2011-09-14,763.609
2011-09-15,781.289
2011-09-16,792.056
2011-09-19,775.697
2011-09-20,776.086
2011-09-21,768.18
2011-09-22,732.979
2011-09-23,730.629
2011-09-26,723.63
2011-09-27,753.083
2011-09-28,754.195
2011-09-29,756.127
2011-09-30,743.93
2011-10-03,725.87
2011-10-04,707.018
2011-10-05,714.824
2011-10-06,735.159
2011-10-07,744.455
2011-10-10,756.669
2011-10-11,763.647
2011-10-12,778.304
2011-10-13,775.127
2011-10-14,781.182
2011-10-17,779.937
2011-10-18,772.386
2011-10-19,777.835
2011-10-20,765.119
2011-10-21,781.97
2011-10-24,796.053
2011-10-25,791.162
2011-10-26,788.854
2011-10-27,821.69
2011-10-28,825.47
2011-10-31,802.355
2011-11-01,770.58
2011-11-02,775.772
2011-11-03,782.978
2011-11-04,785.771
2011-11-07,782.414
2011-11-08,784.876
2011-11-09,772.917
2011-11-10,763.091
2011-11-11,779.801
2011-11-14,775.463
2011-11-15,765.831
2011-11-16,761.14
2011-11-17,755.012
2011-11-18,749.507
2011-11-21,731.361
2011-11-22,728.866
2011-11-23,714.417
2011-11-24,711.72
2011-11-25,708.184
2011-11-28,726.48
2011-11-29,736.605
2011-11-30,757.844
2011-12-01,755.071
2011-12-02,760.147
2011-12-05,770.056
2011-12-06,761.097
2011-12-07,765.825
2011-12-08,752.666
2011-12-09,753.508
2011-12-12,741.197
2011-12-13,735.625
2011-12-14,719.201
2011-12-15,720.659
2011-12-16,723.584
2011-12-19,716.91
2011-12-20,731.624
2011-12-21,732.024
2011-12-22,734.958
2011-12-23,738.898
2011-12-26,739.132
2011-12-27,740.587
2011-12-28,733.2
2011-12-29,734.624
2011-12-30,746.005
2012-01-02,749.821
2012-01-03,764.123
2012-01-04,762.623
2012-01-05,751.185
2012-01-06,747.825
2012-01-09,747.257
2012-01-10,755.795
2012-01-11,755.339
2012-01-12,759.918
2012-01-13,757.724
2012-01-16,760.883
2012-01-17,769.471
2012-01-18,775.96
2012-01-19,787.782
2012-01-20,793.565
2012-01-23,804.357
2012-01-24,794.22
2012-01-25,797.06
2012-01-26,811.805
2012-01-27,811.316
2012-01-30,803.889
2012-01-31,809.636
2012-02-01,824.617
2012-02-02,829.597
2012-02-03,833.308
2012-02-06,835.747
2012-02-07,838.256
2012-02-08,843.874
2012-02-09,847.613
2012-02-10,835.423
2012-02-13,841.778
2012-02-14,833.63
2012-02-15,837.35
2012-02-16,831.703
2012-02-17,844.156
2012-02-20,855.629
2012-02-21,854.004
2012-02-22,850.741
2012-02-23,854.268
2012-02-24,862.049
2012-02-27,859.014
2012-02-28,862.022
2012-02-29,861.689
2012-03-01,861.658
2012-03-02,860.163
2012-03-05,853.245
2012-03-06,833.207
2012-03-07,837.623
2012-03-08,853.404
2012-03-09,853.127
2012-03-12,849.795
2012-03-13,858.285
2012-03-14,855.274
2012-03-15,859.929
2012-03-16,867.804
2012-03-19,871.203
2012-03-20,861.444
2012-03-21,857.06
2012-03-22,851.19
2012-03-23,855.609
2012-03-26,863.505
2012-03-27,866.727
2012-03-28,859.292
2012-03-29,852.249
2012-03-30,858.796
2012-04-02,861.73
2012-04-03,859.044
2012-04-04,836.685
2012-04-05,833.757
2012-04-06,832.604
2012-04-09,830.63
2012-04-10,819.136
2012-04-11,822.808
2012-04-12,835.562
2012-04-13,829.756
2012-04-16,823.789
2012-04-17,835.281
2012-04-18,838.264
2012-04-19,833.178
2012-04-20,836.567
2012-04-23,822.41
2012-04-24,827.412
2012-04-25,834.847
2012-04-26,838.439
2012-04-27,844.699
2012-04-30,844.734
2012-05-01,843.427
2012-05-02,842.321
2012-05-03,838.502
2012-05-04,825.419
2012-05-07,816.549
2012-05-08,806.773
2012-05-09,795.52
2012-05-10,803.464
2012-05-11,800.578
2012-05-14,784.21
2012-05-15,772.122
2012-05-16,761.472
2012-05-17,761.194
2012-05-18,748.115
2012-05-21,752.095
2012-05-22,764.135
2012-05-23,747.967
2012-05-24,748.853
2012-05-25,745.64
2012-05-28,748.303
2012-05-29,755.679
2012-05-30,742.304
2012-05-31,741.413
2012-06-01,726.672
2012-06-04,720.389
2012-06-05,726.056
2012-06-06,741.109
2012-06-07,751.309
2012-06-08,741.19
2012-06-11,743.447
2012-06-12,737.893
2012-06-13,738.032
2012-06-14,738.098
2012-06-15,749.382
2012-06-18,754.268
2012-06-19,762.525
2012-06-20,769.614
2012-06-21,761.712
2012-06-22,754.45
2012-06-25,743.397
2012-06-26,739.521
2012-06-27,746.462
2012-06-28,745.381
2012-06-29,771.595
2012-07-02,776.775
2012-07-03,783.402
2012-07-04,783.203
2012-07-05,777.278
2012-07-06,769.009
2012-07-09,762.941
2012-07-10,761.391
2012-07-11,758.189
2012-07-12,748.427
2012-07-13,759.451
2012-07-16,763.788
2012-07-17,761.737
2012-07-18,763.438
2012-07-19,774.869
2012-07-20,765.559
2012-07-23,745.295
2012-07-24,743.323
2012-07-25,740.602
2012-07-26,759.517
2012-07-27,768.207
2012-07-30,773.529
2012-07-31,773.505
2012-08-01,771.113
2012-08-02,762.254
2012-08-03,770.742
2012-08-06,780.458
2012-08-07,785.526
2012-08-08,786.22
2012-08-09,787.701
2012-08-10,788.756
2012-08-13,786.751
2012-08-14,789.22
2012-08-15,787.784
2012-08-16,794.909
2012-08-17,799.834
2012-08-20,799.789
2012-08-21,808.261
2012-08-22,802.221
2012-08-23,806.251
2012-08-24,800.527
2012-08-27,800.693
2012-08-28,796.852
2012-08-29,795.509
2012-08-30,787.879
2012-08-31,793.465
2012-09-03,795.498
2012-09-04,791.482
2012-09-05,789.881
2012-09-06,800.465
2012-09-07,818.825
2012-09-10,820.704
2012-09-11,824.287
2012-09-12,831.653
2012-09-13,832.768
2012-09-14,851.912
2012-09-17,847.171
2012-09-18,842.769
2012-09-19,846.743
2012-09-20,839.56
2012-09-21,844.625
2012-09-24,839.091
2012-09-25,844.478
2012-09-26,829.498
2012-09-27,834.46
2012-09-28,831.694
2012-10-01,834.236
2012-10-02,834.964
2012-10-03,828.422
2012-10-04,838.079
2012-10-05,847.069
2012-10-08,840.823
2012-10-09,834.534
2012-10-10,826.77
2012-10-11,828.556
2012-10-12,830.36
2012-10-15,830.743
2012-10-16,840.893
2012-10-17,853.094
2012-10-18,855.251
2012-10-19,848.985
2012-10-22,848.487
2012-10-23,837.626
2012-10-24,838.637
2012-10-25,842.678
2012-10-26,839.971
2012-10-29,835.267
2012-10-30,838.003
2012-10-31,839.028
2012-11-01,844.012
2012-11-02,844.572
2012-11-05,839.626
2012-11-06,840.852
2012-11-07,835.591
2012-11-08,828.565
2012-11-09,824.2
2012-11-12,819.872
2012-11-13,816.879
2012-11-14,813.078
2012-11-15,809.494
2012-11-16,805.982
2012-11-19,823.284
2012-11-20,822.854
2012-11-21,824.363
2012-11-22,834.409
2012-11-23,840.105
2012-11-26,840.739
2012-11-27,841.569
2012-11-28,838.424
2012-11-29,848.303
2012-11-30,847.962
2012-12-03,851.535
2012-12-04,853.544
2012-12-05,854.945
2012-12-06,858.746
2012-12-07,858.582
2012-12-10,858.862
2012-12-11,864.331
2012-12-12,869.073
2012-12-13,870.326
2012-12-14,872.164
2012-12-17,875.906
2012-12-18,883.072
2012-12-19,893.636
2012-12-20,893.573
2012-12-21,887.046
2012-12-24,885.745
2012-12-25,886.724
2012-12-26,888.568
2012-12-27,891.412
2012-12-28,891.068
2012-12-31,891.539
2013-01-01,891.811
2013-01-02,907.818
2013-01-03,906.982
2013-01-04,911.125
2013-01-07,916.395
2013-01-08,912.933
2013-01-09,916.888
2013-01-10,926.721
2013-01-11,930.403
2013-01-14,928.104
2013-01-15,929.25
2013-01-16,924.04
2013-01-17,928.048
2013-01-18,930.517
2013-01-21,934.718
2013-01-22,937.346
2013-01-23,933.178
2013-01-24,935.102
2013-01-25,940.586
2013-01-28,940.46
2013-01-29,943.099
2013-01-30,945.178
2013-01-31,945.507
2013-02-01,952.71
2013-02-04,944.127
2013-02-05,939.474
2013-02-06,947.988
2013-02-07,945.649
2013-02-08,949.964
2013-02-11,944.494
2013-02-12,954.121
2013-02-13,954.094
2013-02-14,951.339
2013-02-15,946.213
2013-02-18,950.149
2013-02-19,958.887
2013-02-20,957.926
2013-02-21,941.611
2013-02-22,944.344
2013-02-25,947.104
2013-02-26,937.732
2013-02-27,942.94
2013-02-28,950.632
2013-03-01,942.855
2013-03-04,940.43
2013-03-05,949.905
2013-03-06,953.097
2013-03-07,952.886
2013-03-08,951.781
2013-03-11,957.321
2013-03-12,956.321
2013-03-13,952.499
2013-03-14,961.515
2013-03-15,974.08
2013-03-18,965.109
2013-03-19,961.184
2013-03-20,964.164
2013-03-21,968.351
2013-03-22,966.473
2013-03-25,964.483
2013-03-26,965.586
2013-03-27,963.454
2013-03-28,965.824
2013-03-29,964.253
2013-04-01,954.553
2013-04-02,954.455
2013-04-03,955.535
2013-04-04,946.081
2013-04-05,946.716
2013-04-08,950.171
2013-04-09,957.922
2013-04-10,970.108
2013-04-11,979.569
2013-04-12,976.112
2013-04-15,962.955
2013-04-16,958.757
2013-04-17,951.774
2013-04-18,948.394
2013-04-19,952.041
2013-04-22,957.634
2013-04-23,966.617
2013-04-24,976.532
2013-04-25,988.251
2013-04-26,988.38
2013-04-29,992.195
2013-04-30,1001.068
2013-05-01,999.565
2013-05-02,992.183
2013-05-03,998.503
2013-05-06,996.424
2013-05-07,1006.343
2013-05-08,1017.629
2013-05-09,1013.066
2013-05-10,1004.228
2013-05-13,1004.797
2013-05-14,1002.573
2013-05-15,999.462
2013-05-16,1002.511
2013-05-17,1002.216
2013-05-20,1011.659
2013-05-21,1011.917
2013-05-22,1007.158
2013-05-23,980.571
2013-05-24,983.662
2013-05-27,979.001
2013-05-28,981.742
2013-05-29,984.37
2013-05-30,979.78
2013-05-31,975.283
2013-06-03,970.106
2013-06-04,972.872
2013-06-05,960.8
2013-06-06,952.945
2013-06-07,955.932
2013-06-10,960.759
2013-06-11,956.908
2013-06-12,958.101
2013-06-13,949.837
2013-06-14,959.068
2013-06-17,970.258
2013-06-18,967.302
2013-06-19,974.059
2013-06-20,932.634
2013-06-21,927.128
2013-06-24,909.942
2013-06-25,914.866
2013-06-26,918.116
2013-06-27,928.441
2013-06-28,935.38
2013-07-01,943.766
2013-07-02,945.991
2013-07-03,942.709
2013-07-04,950.694
2013-07-05,944.753
2013-07-08,948.273
2013-07-09,955.772
2013-07-10,961.021
2013-07-11,979.525
2013-07-12,980.731
2013-07-15,980.98
2013-07-16,986.416
2013-07-17,986.797
2013-07-18,992.495
2013-07-19,993.014
2013-07-22,1003.546
2013-07-23,1006.988
2013-07-24,1007.347
2013-07-25,1004.041
2013-07-26,1001.749
2013-07-29,993.036
2013-07-30,997.8
2013-07-31,994.159
2013-08-01,1002.592
2013-08-02,1013.839
2013-08-05,1015.665
2013-08-06,1017.853
2013-08-07,1012.855
2013-08-08,1023.853
2013-08-09,1026.753
2013-08-12,1025.998
2013-08-13,1026.155
2013-08-14,1033.329
2013-08-15,1022.737
2013-08-16,1029.519
2013-08-19,1029.459
2013-08-20,1023.024
2013-08-21,1016.849
2013-08-22,1018.005
2013-08-23,1028.028
2013-08-26,1024.216
2013-08-27,1014.535
2013-08-28,1003.72
2013-08-29,1001.81
2013-08-30,993.515
2013-09-02,1005.068
2013-09-03,1009.951
2013-09-04,1015.094
2013-09-05,1014.539
2013-09-06,1022.648
2013-09-09,1035.3
2013-09-10,1047.532
2013-09-11,1053.628
2013-09-12,1053.996
2013-09-13,1053.868
2013-09-16,1064.811
2013-09-17,1061.376
2013-09-18,1065.91
2013-09-19,1084.277
2013-09-20,1075.284
2013-09-23,1073.807
2013-09-24,1076.763
2013-09-25,1076.954
2013-09-26,1078.119
2013-09-27,1081.273
2013-09-30,1076.801
2013-10-01,1080.526
2013-10-02,1079.346
2013-10-03,1078.094
2013-10-04,1077.104
2013-10-07,1070.257
2013-10-08,1069.632
2013-10-09,1067.042
2013-10-10,1076.895
2013-10-11,1086.233
2013-10-14,1089.506
2013-10-15,1091.865
2013-10-16,1091.495
2013-10-17,1110.365
2013-10-18,1119.689
2013-10-21,1126.394
2013-10-22,1132.196
2013-10-23,1124.786
2013-10-24,1129.438
2013-10-25,1123.444
2013-10-28,1121.245
2013-10-29,1120.512
2013-10-30,1124.513
2013-10-31,1118.231
2013-11-01,1107.035
2013-11-04,1110.961
2013-11-05,1109.201
2013-11-06,1118.334
2013-11-07,1106.065
2013-11-08,1099.723
2013-11-11,1106.766
2013-11-12,1104.048
2013-11-13,1096.285
2013-11-14,1105.59
2013-11-15,1111.221
2013-11-18,1117.759
2013-11-19,1111.341
2013-11-20,1106.584
2013-11-21,1101.871
2013-11-22,1106.167
2013-11-25,1108.499
2013-11-26,1108.611
2013-11-27,1108.224
2013-11-28,1112.284
2013-11-29,1114.083
2013-12-02,1106.52
2013-12-03,1100.2
2013-12-04,1091.272
2013-12-05,1089.803
2013-12-06,1094.433
2013-12-09,1100.014
2013-12-10,1102.421
2013-12-11,1097.558
2013-12-12,1084.116
2013-12-13,1083.316
2013-12-16,1087.302
2013-12-17,1087.839
2013-12-18,1093.532
2013-12-19,1097.246
2013-12-20,1102.694
2013-12-23,1111.198
2013-12-24,1110.379
2013-12-25,1110.215
2013-12-26,1116.225
2013-12-27,1128.684
2013-12-30,1137.694
2013-12-31,1138.802
2014-01-01,1138.893
2014-01-02,1133.154
2014-01-03,1137.294
2014-01-06,1138.548
2014-01-07,1137.628
2014-01-08,1140.919
2014-01-09,1137.792
2014-01-10,1152.391
2014-01-13,1157.676
2014-01-14,1151.653
2014-01-15,1155.449
2014-01-16,1155.658
2014-01-17,1160.249
2014-01-20,1160.996
2014-01-21,1158.176
2014-01-22,1159.068
2014-01-23,1153.134
2014-01-24,1136.09
2014-01-27,1120.16
2014-01-28,1125.395
2014-01-29,1133.954
2014-01-30,1123.115
2014-01-31,1121.047
2014-02-03,1107.877
2014-02-04,1093.025
2014-02-05,1099.108
2014-02-06,1114.716
2014-02-07,1126.478
2014-02-10,1130.66
2014-02-11,1140.748
2014-02-12,1145.892
2014-02-13,1145.332
2014-02-14,1151.454
2014-02-17,1160.124
2014-02-18,1164.991
2014-02-19,1164.878
2014-02-20,1157.45
2014-02-21,1167.298
2014-02-24,1170.821
2014-02-25,1175.966
2014-02-26,1168.358
2014-02-27,1169.221
2014-02-28,1183.0
2014-03-03,1163.477
2014-03-04,1175.62
2014-03-05,1181.611
2014-03-06,1190.927
2014-03-07,1187.655
2014-03-10,1180.808
2014-03-11,1181.086
2014-03-12,1169.799
2014-03-13,1170.862
2014-03-14,1157.509
2014-03-17,1165.046
2014-03-18,1174.247
2014-03-19,1171.147
2014-03-20,1151.888
2014-03-21,1150.793
2014-03-24,1148.191
2014-03-25,1155.273
2014-03-26,1162.461
2014-03-27,1167.564
2014-03-28,1172.217
2014-03-31,1184.125
2014-04-01,1188.92
2014-04-02,1191.35
2014-04-03,1188.786
2014-04-04,1194.194
2014-04-07,1187.339
2014-04-08,1182.405
2014-04-09,1187.37
2014-04-10,1188.616
2014-04-11,1172.685
2014-04-14,1161.115
2014-04-15,1155.199
2014-04-16,1169.473
2014-04-17,1178.138
2014-04-18,1179.999
2014-04-21,1177.497
2014-04-22,1183.027
2014-04-23,1184.009
2014-04-24,1187.305
2014-04-25,1185.218
2014-04-28,1179.315
2014-04-29,1184.402
2014-04-30,1187.461
2014-05-01,1191.467
2014-05-02,1195.366
2014-05-05,1194.634
2014-05-06,1201.091
2014-05-07,1187.852
2014-05-08,1193.837
2014-05-09,1185.384
2014-05-12,1189.963
2014-05-13,1190.749
2014-05-14,1191.057
2014-05-15,1178.251
2014-05-16,1166.898
2014-05-19,1166.424
2014-05-20,1165.731
2014-05-21,1167.983
2014-05-22,1176.276
2014-05-23,1181.559
2014-05-26,1191.549
2014-05-27,1193.252
2014-05-28,1194.826
2014-05-29,1198.096
2014-05-30,1199.014
2014-06-02,1203.926
2014-06-03,1200.098
2014-06-04,1201.146
2014-06-05,1204.101
2014-06-06,1215.36
2014-06-09,1217.278
2014-06-10,1214.919
2014-06-11,1213.306
2014-06-12,1216.451
2014-06-13,1211.008
2014-06-16,1208.028
2014-06-17,1205.914
2014-06-18,1210.9
2014-06-19,1222.942
2014-06-20,1219.442
2014-06-23,1219.023
2014-06-24,1212.873
2014-06-25,1209.419
2014-06-26,1214.188
2014-06-27,1215.225
2014-06-30,1224.396
2014-07-01,1229.6
2014-07-02,1232.308
2014-07-03,1236.255
2014-07-04,1236.709
2014-07-07,1229.474
2014-07-08,1219.642
2014-07-09,1216.884
2014-07-10,1205.473
2014-07-11,1203.771
2014-07-14,1210.727
2014-07-15,1204.167
2014-07-16,1211.719
2014-07-17,1208.594
2014-07-18,1204.953
2014-07-21,1203.043
2014-07-22,1209.923
2014-07-23,1215.209
2014-07-24,1215.037
2014-07-25,1212.937
2014-07-28,1211.136
2014-07-29,1211.494
2014-07-30,1204.219
2014-07-31,1193.202
2014-08-01,1183.515
2014-08-04,1180.634
2014-08-05,1172.616
2014-08-06,1163.835
2014-08-07,1160.118
2014-08-08,1153.455
2014-08-11,1169.733
2014-08-12,1170.625
2014-08-13,1173.413
2014-08-14,1177.777
2014-08-15,1178.045
2014-08-18,1184.902
2014-08-19,1188.443
2014-08-20,1184.116
2014-08-21,1190.225
2014-08-22,1185.395
2014-08-25,1189.17
2014-08-26,1193.386
2014-08-27,1198.584
2014-08-28,1191.676
2014-08-29,1192.33
2014-09-01,1191.326
2014-09-02,1186.766
2014-09-03,1191.992
2014-09-04,1186.65
2014-09-05,1184.256
2014-09-08,1176.825
2014-09-09,1168.297
2014-09-10,1164.816
2014-09-11,1163.003
2014-09-12,1160.256
2014-09-15,1155.565
2014-09-16,1150.936
2014-09-17,1153.933
2014-09-18,1154.328
2014-09-19,1151.653
2014-09-22,1142.905
2014-09-23,1138.134
2014-09-24,1135.306
2014-09-25,1131.581
2014-09-26,1124.425
2014-09-29,1121.103
2014-09-30,1117.537
2014-10-01,1109.57
2014-10-02,1093.708
2014-10-03,1088.036
2014-10-06,1096.947
2014-10-07,1090.44
2014-10-08,1082.181
2014-10-09,1076.448
2014-10-10,1055.092
2014-10-13,1053.284
2014-10-14,1049.167
2014-10-15,1042.219
2014-10-16,1037.685
2014-10-17,1048.792
2014-10-20,1058.659
2014-10-21,1068.765
2014-10-22,1076.139
2014-10-23,1073.638
2014-10-24,1074.142
2014-10-27,1072.849
2014-10-28,1080.17
2014-10-29,1086.749
2014-10-30,1078.529
2014-10-31,1085.262
2014-11-03,1076.048
2014-11-04,1078.203
2014-11-05,1076.733
2014-11-06,1069.989
2014-11-07,1070.62
2014-11-10,1078.63
2014-11-11,1077.626
2014-11-12,1077.738
2014-11-13,1075.019
2014-11-14,1076.522
2014-11-17,1072.951
2014-11-18,1083.755
2014-11-19,1077.873
2014-11-20,1077.678
2014-11-21,1085.842
2014-11-24,1085.138
2014-11-25,1092.106
2014-11-26,1094.44
2014-11-27,1086.397
2014-11-28,1081.219
2014-12-01,1077.72
2014-12-02,1077.106
2014-12-03,1079.542
2014-12-04,1079.448
2014-12-05,1075.832
2014-12-08,1071.853
2014-12-09,1070.86
2014-12-10,1062.89
2014-12-11,1055.771
2014-12-12,1048.747
2014-12-15,1033.629
2014-12-16,1040.946
2014-12-17,1042.771
2014-12-18,1053.517
2014-12-19,1063.372
2014-12-22,1064.734
2014-12-23,1065.058
2014-12-24,1069.957
2014-12-25,1068.584
2014-12-26,1070.311
2014-12-29,1071.608
2014-12-30,1071.612
2014-12-31,1071.992
2015-01-01,1072.032
2015-01-02,1069.133
2015-01-05,1056.414
2015-01-06,1044.582
2015-01-07,1037.583
2015-01-08,1050.062
2015-01-09,1054.089
2015-01-12,1050.183
2015-01-13,1052.258
2015-01-14,1046.651
2015-01-15,1052.115
2015-01-16,1047.376
2015-01-19,1057.245
2015-01-20,1058.158
2015-01-21,1060.167
2015-01-22,1060.481
2015-01-23,1060.89
2015-01-26,1063.57
2015-01-27,1071.01
2015-01-28,1069.314
2015-01-29,1060.599
2015-01-30,1063.399
2015-02-02,1069.175
2015-02-03,1079.15
2015-02-04,1083.353
2015-02-05,1092.56
2015-02-06,1087.096
2015-02-09,1085.161
2015-02-10,1084.08
2015-02-11,1075.957
2015-02-12,1095.599
2015-02-13,1104.602
2015-02-16,1109.591
2015-02-17,1109.32
2015-02-18,1118.377
2015-02-19,1121.637
2015-02-20,1123.235
2015-02-23,1123.682
2015-02-24,1126.19
2015-02-25,1133.574
2015-02-26,1130.558
2015-02-27,1133.681
2015-03-02,1128.719
2015-03-03,1125.642
2015-03-04,1117.779
2015-03-05,1120.735
2015-03-06,1109.834
2015-03-09,1102.835
2015-03-10,1087.528
2015-03-11,1084.155
2015-03-12,1092.187
2015-03-13,1089.14
2015-03-16,1094.126
2015-03-17,1090.524
2015-03-18,1097.885
2015-03-19,1101.053
2015-03-20,1120.514
2015-03-23,1133.205
2015-03-24,1136.848
2015-03-25,1138.856
2015-03-26,1124.298
2015-03-27,1119.236
2015-03-30,1116.0
2015-03-31,1111.61
2015-04-01,1112.546
2015-04-02,1125.041
2015-04-03,1126.32
2015-04-06,1139.057
2015-04-07,1138.524
2015-04-08,1142.095
2015-04-09,1140.639
2015-04-10,1144.576
2015-04-13,1140.015
2015-04-14,1155.191
2015-04-15,1153.119
2015-04-16,1161.524
2015-04-17,1153.192
2015-04-20,1151.051
2015-04-21,1154.931
2015-04-22,1152.816
2015-04-23,1157.595
2015-04-24,1167.286
2015-04-27,1175.807
2015-04-28,1176.798
2015-04-29,1175.104
2015-04-30,1168.57
2015-05-01,1161.974
2015-05-04,1164.164
2015-05-05,1161.188
2015-05-06,1165.344
2015-05-07,1156.56
2015-05-08,1174.909
2015-05-11,1180.699
2015-05-12,1181.292
2015-05-13,1194.602
2015-05-14,1197.521
2015-05-15,1205.441
2015-05-18,1200.837
2015-05-19,1191.668
2015-05-20,1190.09
2015-05-21,1192.782
2015-05-22,1186.915
2015-05-25,1187.283
2015-05-26,1170.542
2015-05-27,1170.199
2015-05-28,1168.625
2015-05-29,1166.176
2015-06-01,1164.644
