Date,ACWI SMID CAP SMID (Small+Mid Cap)
2010-09-15,836.36
2010-09-16,833.665
2010-09-17,835.975
2010-09-20,847.629
2010-09-21,845.904
2010-09-22,845.441
2010-09-23,840.406
2010-09-24,855.735
2010-09-27,856.418
2010-09-28,861.481
2010-09-29,864.832
2010-09-30,863.293
2010-10-01,867.074
2010-10-04,860.785
2010-10-05,876.621
2010-10-06,879.721
2010-10-07,880.519
2010-10-08,884.288
2010-10-11,886.309
2010-10-12,883.746
2010-10-13,895.797
2010-10-14,898.627
2010-10-15,895.721
2010-10-18,896.189
2010-10-19,881.75
2010-10-20,890.766
2010-10-21,892.263
2010-10-22,893.566
2010-10-25,900.7
2010-10-26,896.937
2010-10-27,889.784
2010-10-28,892.344
2010-10-29,895.819
2010-11-01,897.526
2010-11-02,905.438
2010-11-03,905.717
2010-11-04,925.866
2010-11-05,928.0
2010-11-08,927.095
2010-11-09,924.474
2010-11-10,920.354
2010-11-11,918.435
2010-11-12,906.911
2010-11-15,905.802
2010-11-16,889.242
2010-11-17,891.403
2010-11-18,905.586
2010-11-19,908.539
2010-11-22,910.24
2010-11-23,896.739
2010-11-24,906.886
2010-11-25,909.165
2010-11-26,900.299
2010-11-29,894.645
2010-11-30,891.167
2010-12-01,907.983
2010-12-02,923.882
2010-12-03,933.043
2010-12-06,934.543
2010-12-07,938.225
2010-12-08,933.586
2010-12-09,935.18
2010-12-10,939.876
2010-12-13,945.122
2010-12-14,946.831
2010-12-15,942.06
2010-12-16,942.643
2010-12-17,944.629
2010-12-20,945.213
2010-12-21,954.217
2010-12-22,955.417
2010-12-23,955.235
2010-12-24,955.383
2010-12-27,955.335
2010-12-28,956.486
2010-12-29,961.357
2010-12-30,962.782
2010-12-31,964.973
2011-01-03,972.752
2011-01-04,969.927
2011-01-05,967.527
2011-01-06,965.665
2011-01-07,964.249
2011-01-10,961.89
2011-01-11,967.887
2011-01-12,978.298
2011-01-13,981.909
2011-01-14,983.758
2011-01-17,982.37
2011-01-18,988.505
2011-01-19,980.754
2011-01-20,966.103
2011-01-21,967.093
2011-01-24,972.868
2011-01-25,972.088
2011-01-26,981.543
2011-01-27,984.539
2011-01-28,970.453
2011-01-31,973.011
2011-02-01,988.924
2011-02-02,989.337
2011-02-03,989.008
2011-02-04,991.933
2011-02-07,999.022
2011-02-08,1003.366
2011-02-09,997.812
2011-02-10,993.936
2011-02-11,997.598
2011-02-14,1003.189
2011-02-15,1000.581
2011-02-16,1006.053
2011-02-17,1011.251
2011-02-18,1013.936
2011-02-21,1010.894
2011-02-22,992.079
2011-02-23,982.263
2011-02-24,979.411
2011-02-25,995.194
2011-02-28,1002.117
2011-03-01,995.435
2011-03-02,994.908
2011-03-03,1007.455
2011-03-04,1007.804
2011-03-07,999.892
2011-03-08,1002.074
2011-03-09,1001.66
2011-03-10,980.849
2011-03-11,980.902
2011-03-14,971.397
2011-03-15,948.516
2011-03-16,946.459
2011-03-17,956.979
2011-03-18,966.655
2011-03-21,983.252
2011-03-22,985.793
2011-03-23,986.132
2011-03-24,995.911
2011-03-25,999.235
2011-03-28,995.465
2011-03-29,999.563
2011-03-30,1011.4
2011-03-31,1014.7
2011-04-01,1019.751
2011-04-04,1024.673
2011-04-05,1025.445
2011-04-06,1028.161
2011-04-07,1023.926
2011-04-08,1026.648
2011-04-11,1022.004
2011-04-12,1008.611
2011-04-13,1014.038
2011-04-14,1015.138
2011-04-15,1018.494
2011-04-18,1003.07
2011-04-19,1008.647
2011-04-20,1028.623
2011-04-21,1037.882
2011-04-22,1038.098
2011-04-25,1035.983
2011-04-26,1041.774
2011-04-27,1044.377
2011-04-28,1052.304
2011-04-29,1055.197
2011-05-02,1055.312
2011-05-03,1043.995
2011-05-04,1035.266
2011-05-05,1027.088
2011-05-06,1030.549
2011-05-09,1031.161
2011-05-10,1042.089
2011-05-11,1035.436
2011-05-12,1030.782
2011-05-13,1024.574
2011-05-16,1016.851
2011-05-17,1009.543
2011-05-18,1021.283
2011-05-19,1023.085
2011-05-20,1018.701
2011-05-23,999.728
2011-05-24,1001.198
2011-05-25,1004.419
2011-05-26,1012.639
2011-05-27,1022.775
2011-05-30,1024.114
2011-05-31,1036.331
2011-06-01,1023.286
2011-06-02,1017.446
2011-06-03,1011.672
2011-06-06,1002.674
2011-06-07,1005.316
2011-06-08,994.251
2011-06-09,997.11
2011-06-10,982.835
2011-06-13,979.819
2011-06-14,994.458
2011-06-15,980.153
2011-06-16,969.19
2011-06-17,972.766
2011-06-20,972.523
2011-06-21,990.063
2011-06-22,990.088
2011-06-23,979.396
2011-06-24,976.67
2011-06-27,978.571
2011-06-28,990.138
2011-06-29,1002.659
2011-06-30,1015.065
2011-07-01,1025.589
2011-07-04,1030.754
2011-07-05,1030.065
2011-07-06,1028.659
2011-07-07,1038.029
2011-07-08,1031.795
2011-07-11,1008.89
2011-07-12,1002.431
2011-07-13,1014.025
2011-07-14,1004.457
2011-07-15,1007.392
2011-07-18,993.513
2011-07-19,1008.879
2011-07-20,1013.355
2011-07-21,1024.529
2011-07-22,1030.838
2011-07-25,1024.073
2011-07-26,1024.024
2011-07-27,1005.347
2011-07-28,998.884
2011-07-29,995.533
2011-08-01,990.675
2011-08-02,966.241
2011-08-03,960.155
2011-08-04,914.193
2011-08-05,895.315
2011-08-08,840.18
2011-08-09,866.132
2011-08-10,851.886
2011-08-11,878.433
2011-08-12,887.864
2011-08-15,908.7
2011-08-16,900.546
2011-08-17,901.899
2011-08-18,861.165
2011-08-19,847.36
2011-08-22,844.636
2011-08-23,865.974
2011-08-24,872.357
2011-08-25,861.395
2011-08-26,871.529
2011-08-29,898.689
2011-08-30,905.792
2011-08-31,916.788
2011-09-01,908.481
2011-09-02,888.429
2011-09-05,873.571
2011-09-06,864.435
2011-09-07,890.187
2011-09-08,886.447
2011-09-09,862.587
2011-09-12,853.077
2011-09-13,861.871
2011-09-14,867.191
2011-09-15,881.625
2011-09-16,887.869
2011-09-19,871.614
2011-09-20,868.945
2011-09-21,850.723
2011-09-22,812.883
2011-09-23,813.072
2011-09-26,816.294
2011-09-27,841.289
2011-09-28,826.753
2011-09-29,830.842
2011-09-30,812.189
2011-10-03,784.411
2011-10-04,787.993
2011-10-05,801.252
2011-10-06,823.199
2011-10-07,823.106
2011-10-10,844.903
2011-10-11,849.327
2011-10-12,862.969
2011-10-13,862.077
2011-10-14,873.103
2011-10-17,862.374
2011-10-18,867.133
2011-10-19,863.497
2011-10-20,856.264
2011-10-21,875.937
2011-10-24,896.858
2011-10-25,884.455
2011-10-26,889.211
2011-10-27,926.771
2011-10-28,929.266
2011-10-31,904.655
2011-11-01,873.968
2011-11-02,886.125
2011-11-03,899.155
2011-11-04,900.872
2011-11-07,899.527
2011-11-08,905.26
2011-11-09,879.092
2011-11-10,874.548
2011-11-11,894.502
2011-11-14,887.304
2011-11-15,885.794
2011-11-16,876.174
2011-11-17,863.969
2011-11-18,859.105
2011-11-21,839.953
2011-11-22,836.481
2011-11-23,816.371
2011-11-24,815.673
2011-11-25,811.599
2011-11-28,837.506
2011-11-29,843.217
2011-11-30,875.602
2011-12-01,876.265
2011-12-02,879.305
2011-12-05,889.033
2011-12-06,882.213
2011-12-07,884.032
2011-12-08,865.703
2011-12-09,874.456
2011-12-12,861.428
2011-12-13,850.376
2011-12-14,834.392
2011-12-15,837.209
2011-12-16,843.168
2011-12-19,831.094
2011-12-20,854.541
2011-12-21,856.844
2011-12-22,862.395
2011-12-23,868.019
2011-12-26,868.339
2011-12-27,869.352
2011-12-28,857.501
2011-12-29,864.143
2011-12-30,867.852
2012-01-02,869.409
2012-01-03,883.165
2012-01-04,880.752
2012-01-05,878.407
2012-01-06,875.454
2012-01-09,877.538
2012-01-10,889.7
2012-01-11,889.914
2012-01-12,894.199
2012-01-13,889.675
2012-01-16,890.33
2012-01-17,897.506
2012-01-18,908.281
2012-01-19,916.625
2012-01-20,917.997
2012-01-23,922.67
2012-01-24,919.783
2012-01-25,926.501
2012-01-26,932.45
2012-01-27,934.038
2012-01-30,927.144
2012-01-31,931.31
2012-02-01,947.327
2012-02-02,952.242
2012-02-03,963.002
2012-02-06,962.364
2012-02-07,963.667
2012-02-08,968.071
2012-02-09,970.379
2012-02-10,959.191
2012-02-13,966.721
2012-02-14,962.045
2012-02-15,964.117
2012-02-16,967.818
2012-02-17,973.164
2012-02-20,979.013
2012-02-21,975.73
2012-02-22,972.254
2012-02-23,978.122
2012-02-24,982.216
2012-02-27,979.392
2012-02-28,981.53
2012-02-29,978.893
2012-03-01,982.134
2012-03-02,977.48
2012-03-05,970.856
2012-03-06,949.592
2012-03-07,955.868
2012-03-08,971.376
2012-03-09,976.264
2012-03-12,971.919
2012-03-13,985.792
2012-03-14,980.779
2012-03-15,986.733
2012-03-16,989.752
2012-03-19,992.581
2012-03-20,983.77
2012-03-21,982.486
2012-03-22,974.859
2012-03-23,979.68
2012-03-26,991.014
2012-03-27,990.623
2012-03-28,983.198
2012-03-29,978.69
2012-03-30,984.088
2012-04-02,991.761
2012-04-03,988.713
2012-04-04,968.94
2012-04-05,967.272
2012-04-06,967.102
2012-04-09,958.118
2012-04-10,941.759
2012-04-11,949.085
2012-04-12,964.217
2012-04-13,955.535
2012-04-16,952.874
2012-04-17,965.435
2012-04-18,963.732
2012-04-19,960.511
2012-04-20,962.942
2012-04-23,948.759
2012-04-24,952.433
2012-04-25,964.644
2012-04-26,971.625
2012-04-27,977.118
2012-04-30,974.214
2012-05-01,975.775
2012-05-02,975.974
2012-05-03,968.2
2012-05-04,954.139
2012-05-07,949.579
2012-05-08,942.176
2012-05-09,934.042
2012-05-10,938.133
2012-05-11,935.935
2012-05-14,920.321
2012-05-15,911.998
2012-05-16,901.926
2012-05-17,890.003
2012-05-18,877.58
2012-05-21,890.479
2012-05-22,896.882
2012-05-23,889.397
2012-05-24,891.383
2012-05-25,890.745
2012-05-28,893.094
2012-05-29,904.049
2012-05-30,887.313
2012-05-31,884.782
2012-06-01,863.215
2012-06-04,858.06
2012-06-05,866.759
2012-06-06,885.573
2012-06-07,889.138
2012-06-08,887.835
2012-06-11,881.928
2012-06-12,885.964
2012-06-13,881.784
2012-06-14,884.691
2012-06-15,894.891
2012-06-18,900.371
2012-06-19,911.756
2012-06-20,914.933
2012-06-21,897.34
2012-06-22,895.618
2012-06-25,882.734
2012-06-26,883.559
2012-06-27,891.936
2012-06-28,890.991
2012-06-29,918.589
2012-07-02,923.862
2012-07-03,934.418
2012-07-04,934.76
2012-07-05,931.284
2012-07-06,920.65
2012-07-09,914.881
2012-07-10,909.946
2012-07-11,907.256
2012-07-12,899.285
2012-07-13,911.928
2012-07-16,911.126
2012-07-17,913.305
2012-07-18,918.398
2012-07-19,925.681
2012-07-20,914.823
2012-07-23,897.53
2012-07-24,890.639
2012-07-25,890.605
2012-07-26,907.924
2012-07-27,923.955
2012-07-30,925.241
2012-07-31,922.329
2012-08-01,917.365
2012-08-02,909.024
2012-08-03,925.099
2012-08-06,933.531
2012-08-07,940.659
2012-08-08,941.085
2012-08-09,944.517
2012-08-10,945.05
2012-08-13,942.381
2012-08-14,942.633
2012-08-15,944.951
2012-08-16,953.277
2012-08-17,957.019
2012-08-20,955.048
2012-08-21,959.714
2012-08-22,955.642
2012-08-23,954.924
2012-08-24,953.502
2012-08-27,952.979
2012-08-28,951.978
2012-08-29,952.825
2012-08-30,944.486
2012-08-31,950.348
2012-09-03,951.812
2012-09-04,951.651
2012-09-05,949.693
2012-09-06,965.513
2012-09-07,978.21
2012-09-10,975.814
2012-09-11,978.618
2012-09-12,984.211
2012-09-13,991.323
2012-09-14,1008.421
2012-09-17,1002.391
2012-09-18,997.627
2012-09-19,1001.281
2012-09-20,994.513
2012-09-21,998.701
2012-09-24,993.138
2012-09-25,988.185
2012-09-26,977.056
2012-09-27,985.862
2012-09-28,983.544
2012-10-01,985.889
2012-10-02,986.948
2012-10-03,984.757
2012-10-04,992.749
2012-10-05,996.821
2012-10-08,990.229
2012-10-09,980.946
2012-10-10,975.183
2012-10-11,978.885
2012-10-12,976.708
2012-10-15,980.091
2012-10-16,990.73
2012-10-17,999.384
2012-10-18,999.235
2012-10-19,987.902
2012-10-22,986.657
2012-10-23,975.714
2012-10-24,974.195
2012-10-25,977.541
2012-10-26,973.894
2012-10-29,971.75
2012-10-30,974.279
2012-10-31,977.561
2012-11-01,988.865
2012-11-02,982.54
2012-11-05,982.371
2012-11-06,988.566
2012-11-07,976.009
2012-11-08,965.909
2012-11-09,964.708
2012-11-12,962.238
2012-11-13,959.152
2012-11-14,948.583
2012-11-15,944.81
2012-11-16,945.656
2012-11-19,963.072
2012-11-20,964.023
2012-11-21,966.037
2012-11-22,970.851
2012-11-23,980.569
2012-11-26,980.086
2012-11-27,979.352
2012-11-28,981.268
2012-11-29,990.288
2012-11-30,991.285
2012-12-03,990.978
2012-12-04,992.015
2012-12-05,993.499
2012-12-06,996.888
2012-12-07,998.065
2012-12-10,1000.504
2012-12-11,1005.818
2012-12-12,1007.635
2012-12-13,1004.433
2012-12-14,1004.543
2012-12-17,1011.029
2012-12-18,1021.209
2012-12-19,1025.211
2012-12-20,1028.145
2012-12-21,1020.61
2012-12-24,1018.882
2012-12-25,1019.552
2012-12-26,1017.17
2012-12-27,1018.787
2012-12-28,1014.959
2012-12-31,1024.103
2013-01-01,1024.289
2013-01-02,1045.511
2013-01-03,1045.467
2013-01-04,1049.974
2013-01-07,1049.409
2013-01-08,1045.69
2013-01-09,1050.145
2013-01-10,1055.872
2013-01-11,1056.948
2013-01-14,1056.918
2013-01-15,1059.975
2013-01-16,1056.52
2013-01-17,1062.221
2013-01-18,1065.277
2013-01-21,1066.566
2013-01-22,1070.878
2013-01-23,1068.082
2013-01-24,1070.412
2013-01-25,1077.06
2013-01-28,1074.548
2013-01-29,1076.986
2013-01-30,1075.042
2013-01-31,1076.192
2013-02-01,1084.583
2013-02-04,1075.05
2013-02-05,1077.23
2013-02-06,1082.42
2013-02-07,1079.068
2013-02-08,1084.642
2013-02-11,1080.865
2013-02-12,1086.647
2013-02-13,1088.255
2013-02-14,1089.201
2013-02-15,1086.978
2013-02-18,1087.576
2013-02-19,1095.228
2013-02-20,1086.11
2013-02-21,1072.751
2013-02-22,1080.653
2013-02-25,1071.003
2013-02-26,1068.907
2013-02-27,1079.342
2013-02-28,1084.6
2013-03-01,1082.155
2013-03-04,1082.696
2013-03-05,1094.132
2013-03-06,1097.615
2013-03-07,1099.332
2013-03-08,1103.456
2013-03-11,1106.303
2013-03-12,1104.543
2013-03-13,1103.703
2013-03-14,1111.408
2013-03-15,1114.914
2013-03-18,1106.609
2013-03-19,1103.201
2013-03-20,1108.964
2013-03-21,1105.182
2013-03-22,1105.751
2013-03-25,1103.968
2013-03-26,1108.47
2013-03-27,1108.482
2013-03-28,1113.904
2013-03-29,1114.45
2013-04-01,1104.933
2013-04-02,1103.898
2013-04-03,1095.847
2013-04-04,1093.597
2013-04-05,1091.668
2013-04-08,1097.601
2013-04-09,1101.393
2013-04-10,1116.259
2013-04-11,1123.205
2013-04-12,1118.855
2013-04-15,1093.625
2013-04-16,1101.061
2013-04-17,1088.577
2013-04-18,1083.52
2013-04-19,1092.368
2013-04-22,1096.702
2013-04-23,1108.548
2013-04-24,1116.157
2013-04-25,1125.197
2013-04-26,1122.456
2013-04-29,1128.99
2013-04-30,1138.014
2013-05-01,1128.559
2013-05-02,1131.647
2013-05-03,1141.598
2013-05-06,1144.199
2013-05-07,1153.356
2013-05-08,1162.697
2013-05-09,1158.918
2013-05-10,1159.419
2013-05-13,1158.592
2013-05-14,1165.775
2013-05-15,1167.538
2013-05-16,1165.873
2013-05-17,1170.541
2013-05-20,1175.349
2013-05-21,1176.989
2013-05-22,1166.341
2013-05-23,1151.153
2013-05-24,1151.466
2013-05-27,1149.501
2013-05-28,1155.474
2013-05-29,1151.432
2013-05-30,1153.07
2013-05-31,1142.782
2013-06-03,1139.532
2013-06-04,1138.515
2013-06-05,1123.426
2013-06-06,1125.857
2013-06-07,1133.786
2013-06-10,1136.644
2013-06-11,1126.267
2013-06-12,1122.638
2013-06-13,1127.424
2013-06-14,1129.64
2013-06-17,1139.236
2013-06-18,1143.92
2013-06-19,1138.571
2013-06-20,1099.501
2013-06-21,1095.149
2013-06-24,1078.571
2013-06-25,1087.004
2013-06-26,1095.13
2013-06-27,1108.515
2013-06-28,1110.968
2013-07-01,1122.576
2013-07-02,1122.752
2013-07-03,1118.835
2013-07-04,1123.412
2013-07-05,1126.943
2013-07-08,1129.533
2013-07-09,1138.279
2013-07-10,1142.38
2013-07-11,1161.388
2013-07-12,1163.865
2013-07-15,1166.897
2013-07-16,1166.269
2013-07-17,1168.267
2013-07-18,1175.3
2013-07-19,1175.828
2013-07-22,1182.024
2013-07-23,1182.67
2013-07-24,1178.114
2013-07-25,1179.533
2013-07-26,1176.628
2013-07-29,1169.294
2013-07-30,1173.745
2013-07-31,1172.54
2013-08-01,1187.458
2013-08-02,1192.825
2013-08-05,1193.654
2013-08-06,1189.576
2013-08-07,1181.324
2013-08-08,1190.373
2013-08-09,1191.783
2013-08-12,1191.368
2013-08-13,1192.229
2013-08-14,1192.66
2013-08-15,1176.154
2013-08-16,1176.435
2013-08-19,1169.526
2013-08-20,1171.995
2013-08-21,1163.828
2013-08-22,1170.18
2013-08-23,1177.3
2013-08-26,1175.716
2013-08-27,1156.354
2013-08-28,1151.616
2013-08-29,1156.078
2013-08-30,1148.604
2013-09-02,1155.046
2013-09-03,1159.304
2013-09-04,1168.07
2013-09-05,1170.455
2013-09-06,1174.404
2013-09-09,1189.753
2013-09-10,1201.479
2013-09-11,1205.437
2013-09-12,1202.658
2013-09-13,1203.631
2013-09-16,1213.693
2013-09-17,1216.122
2013-09-18,1225.224
2013-09-19,1234.762
2013-09-20,1226.477
2013-09-23,1223.792
2013-09-24,1224.671
2013-09-25,1223.958
2013-09-26,1226.697
2013-09-27,1226.406
2013-09-30,1222.074
2013-10-01,1231.774
2013-10-02,1229.64
2013-10-03,1223.667
2013-10-04,1227.592
2013-10-07,1217.014
2013-10-08,1206.798
2013-10-09,1202.543
2013-10-10,1221.522
2013-10-11,1231.833
2013-10-14,1235.684
2013-10-15,1231.328
2013-10-16,1239.572
2013-10-17,1253.171
2013-10-18,1263.405
2013-10-21,1265.679
2013-10-22,1272.036
2013-10-23,1264.345
2013-10-24,1269.124
2013-10-25,1267.766
2013-10-28,1267.09
2013-10-29,1268.904
2013-10-30,1265.065
2013-10-31,1260.253
2013-11-01,1253.281
2013-11-04,1260.071
2013-11-05,1255.349
2013-11-06,1257.774
2013-11-07,1241.392
2013-11-08,1246.451
2013-11-11,1249.623
2013-11-12,1248.176
2013-11-13,1250.473
2013-11-14,1258.658
2013-11-15,1265.227
2013-11-18,1263.99
2013-11-19,1257.593
2013-11-20,1253.715
2013-11-21,1258.491
2013-11-22,1263.283
2013-11-25,1263.749
2013-11-26,1265.775
2013-11-27,1268.349
2013-11-28,1271.102
2013-11-29,1271.853
2013-12-02,1265.971
2013-12-03,1259.621
2013-12-04,1253.928
2013-12-05,1252.98
2013-12-06,1260.226
2013-12-09,1264.057
2013-12-10,1262.9
2013-12-11,1249.97
2013-12-12,1242.843
2013-12-13,1244.269
2013-12-16,1251.098
2013-12-17,1250.63
2013-12-18,1261.915
2013-12-19,1260.972
2013-12-20,1270.879
2013-12-23,1279.747
2013-12-24,1282.839
2013-12-25,1282.851
2013-12-26,1285.989
2013-12-27,1291.181
2013-12-30,1295.773
2013-12-31,1299.422
2014-01-01,1299.492
2014-01-02,1289.224
2014-01-03,1291.942
2014-01-06,1287.304
2014-01-07,1291.863
2014-01-08,1295.86
2014-01-09,1293.428
2014-01-10,1303.22
2014-01-13,1296.962
2014-01-14,1301.978
2014-01-15,1307.3
2014-01-16,1306.952
2014-01-17,1305.892
2014-01-20,1305.371
2014-01-21,1308.054
2014-01-22,1312.44
2014-01-23,1303.583
2014-01-24,1277.625
2014-01-27,1263.006
2014-01-28,1272.05
2014-01-29,1269.234
2014-01-30,1272.048
2014-01-31,1267.296
2014-02-03,1243.308
2014-02-04,1241.699
2014-02-05,1241.829
2014-02-06,1257.608
2014-02-07,1271.597
2014-02-10,1275.758
2014-02-11,1287.535
2014-02-12,1293.363
2014-02-13,1299.034
2014-02-14,1304.0
2014-02-17,1308.217
2014-02-18,1315.038
2014-02-19,1311.491
2014-02-20,1313.195
2014-02-21,1318.865
2014-02-24,1325.588
2014-02-25,1327.361
2014-02-26,1326.897
2014-02-27,1330.922
2014-02-28,1336.579
2014-03-03,1322.44
2014-03-04,1340.845
2014-03-05,1342.481
2014-03-06,1348.609
2014-03-07,1346.206
2014-03-10,1339.47
2014-03-11,1335.574
2014-03-12,1330.312
2014-03-13,1321.741
2014-03-14,1315.914
2014-03-17,1324.467
2014-03-18,1336.209
2014-03-19,1330.745
2014-03-20,1323.206
2014-03-21,1321.568
2014-03-24,1313.374
2014-03-25,1317.42
2014-03-26,1313.548
2014-03-27,1314.327
2014-03-28,1320.422
2014-03-31,1335.054
2014-04-01,1345.72
2014-04-02,1349.758
2014-04-03,1343.954
2014-04-04,1335.175
2014-04-07,1319.679
2014-04-08,1322.683
2014-04-09,1333.97
2014-04-10,1318.51
2014-04-11,1301.729
2014-04-14,1300.185
2014-04-15,1300.475
2014-04-16,1315.555
2014-04-17,1322.229
2014-04-18,1323.21
2014-04-21,1324.18
2014-04-22,1333.523
2014-04-23,1331.134
2014-04-24,1331.408
2014-04-25,1319.618
2014-04-28,1314.658
2014-04-29,1321.382
2014-04-30,1327.339
2014-05-01,1330.239
2014-05-02,1334.124
2014-05-05,1333.582
2014-05-06,1329.62
2014-05-07,1325.999
2014-05-08,1324.746
2014-05-09,1323.451
2014-05-12,1336.872
2014-05-13,1335.94
2014-05-14,1331.098
2014-05-15,1320.247
2014-05-16,1319.346
2014-05-19,1324.574
2014-05-20,1316.882
2014-05-21,1322.088
2014-05-22,1331.163
2014-05-23,1337.996
2014-05-26,1342.182
2014-05-27,1347.659
2014-05-28,1347.755
2014-05-29,1352.303
2014-05-30,1351.642
2014-06-02,1353.911
2014-06-03,1352.127
2014-06-04,1355.943
2014-06-05,1365.556
2014-06-06,1375.646
2014-06-09,1378.698
2014-06-10,1376.655
2014-06-11,1373.332
2014-06-12,1370.731
2014-06-13,1370.093
2014-06-16,1369.827
2014-06-17,1373.865
2014-06-18,1379.559
2014-06-19,1386.729
2014-06-20,1386.696
2014-06-23,1385.169
2014-06-24,1378.265
2014-06-25,1379.107
2014-06-26,1381.944
2014-06-27,1385.706
2014-06-30,1392.38
2014-07-01,1401.541
2014-07-02,1401.372
2014-07-03,1407.341
2014-07-04,1407.569
2014-07-07,1396.765
2014-07-08,1385.822
2014-07-09,1387.246
2014-07-10,1377.389
2014-07-11,1375.791
2014-07-14,1383.164
2014-07-15,1376.827
2014-07-16,1381.499
2014-07-17,1370.367
2014-07-18,1377.329
2014-07-21,1374.367
2014-07-22,1383.697
2014-07-23,1385.9
2014-07-24,1387.006
2014-07-25,1381.088
2014-07-28,1378.976
2014-07-29,1376.163
2014-07-30,1373.132
2014-07-31,1353.633
2014-08-01,1347.696
2014-08-04,1351.885
2014-08-05,1344.282
2014-08-06,1340.012
2014-08-07,1335.207
2014-08-08,1338.639
2014-08-11,1351.501
2014-08-12,1349.682
2014-08-13,1357.491
2014-08-14,1362.49
2014-08-15,1362.073
2014-08-18,1373.158
2014-08-19,1379.624
2014-08-20,1379.126
2014-08-21,1381.683
2014-08-22,1380.053
2014-08-25,1385.659
2014-08-26,1390.314
2014-08-27,1392.622
2014-08-28,1387.139
2014-08-29,1391.328
2014-09-01,1391.503
2014-09-02,1391.332
2014-09-03,1393.695
2014-09-04,1389.044
2014-09-05,1390.01
2014-09-08,1385.685
2014-09-09,1374.856
2014-09-10,1374.506
2014-09-11,1376.431
2014-09-12,1368.466
2014-09-15,1360.852
2014-09-16,1361.729
2014-09-17,1364.642
2014-09-18,1367.523
2014-09-19,1363.443
2014-09-22,1349.531
2014-09-23,1340.389
2014-09-24,1344.459
2014-09-25,1331.637
2014-09-26,1333.937
2014-09-29,1330.789
2014-09-30,1323.178
2014-10-01,1308.191
2014-10-02,1302.791
2014-10-03,1307.02
2014-10-06,1309.38
2014-10-07,1295.311
2014-10-08,1301.246
2014-10-09,1284.253
2014-10-10,1261.533
2014-10-13,1250.46
2014-10-14,1253.552
2014-10-15,1249.772
2014-10-16,1252.402
2014-10-17,1263.043
2014-10-20,1276.087
2014-10-21,1295.69
2014-10-22,1292.756
2014-10-23,1301.828
2014-10-24,1306.376
2014-10-27,1304.423
2014-10-28,1322.249
2014-10-29,1324.201
2014-10-30,1324.766
2014-10-31,1338.364
2014-11-03,1333.453
2014-11-04,1331.014
2014-11-05,1333.61
2014-11-06,1334.217
2014-11-07,1335.05
2014-11-10,1341.078
2014-11-11,1341.826
2014-11-12,1343.539
2014-11-13,1340.056
2014-11-14,1341.043
2014-11-17,1336.22
2014-11-18,1346.868
2014-11-19,1341.779
2014-11-20,1346.307
2014-11-21,1354.03
2014-11-24,1359.244
2014-11-25,1361.781
2014-11-26,1364.061
2014-11-27,1360.831
2014-11-28,1351.895
2014-12-01,1339.802
2014-12-02,1344.421
2014-12-03,1351.776
2014-12-04,1349.452
2014-12-05,1350.565
2014-12-08,1339.82
2014-12-09,1341.722
2014-12-10,1323.729
2014-12-11,1322.247
2014-12-12,1308.771
2014-12-15,1295.054
2014-12-16,1295.297
2014-12-17,1310.965
2014-12-18,1331.753
2014-12-19,1340.522
2014-12-22,1345.036
2014-12-23,1346.245
2014-12-24,1349.53
2014-12-25,1348.969
2014-12-26,1353.012
2014-12-29,1356.52
2014-12-30,1351.699
2014-12-31,1346.244
2015-01-01,1346.275
2015-01-02,1342.893
2015-01-05,1322.918
2015-01-06,1307.652
2015-01-07,1312.425
2015-01-08,1333.138
2015-01-09,1330.0
2015-01-12,1323.793
2015-01-13,1325.439
2015-01-14,1319.469
2015-01-15,1313.059
2015-01-16,1320.149
2015-01-19,1325.315
2015-01-20,1324.39
2015-01-21,1330.661
2015-01-22,1342.39
2015-01-23,1341.703
2015-01-26,1349.309
2015-01-27,1350.326
2015-01-28,1340.372
2015-01-29,1341.989
2015-01-30,1331.471
2015-02-02,1340.015
2015-02-03,1357.129
2015-02-04,1356.715
2015-02-05,1369.017
2015-02-06,1362.967
2015-02-09,1356.912
2015-02-10,1363.682
2015-02-11,1359.809
2015-02-12,1377.929
2015-02-13,1386.666
2015-02-16,1387.241
2015-02-17,1388.052
2015-02-18,1395.261
2015-02-19,1397.513
2015-02-20,1402.284
2015-02-23,1403.773
2015-02-24,1405.619
2015-02-25,1410.726
2015-02-26,1408.195
2015-02-27,1407.994
2015-03-02,1411.014
2015-03-03,1405.689
2015-03-04,1397.837
2015-03-05,1401.689
2015-03-06,1386.979
2015-03-09,1384.013
2015-03-10,1365.607
2015-03-11,1367.642
2015-03-12,1382.608
2015-03-13,1376.223
2015-03-16,1386.885
2015-03-17,1386.372
2015-03-18,1398.51
2015-03-19,1399.751
2015-03-20,1416.486
2015-03-23,1420.238
2015-03-24,1419.255
2015-03-25,1406.679
2015-03-26,1396.186
2015-03-27,1399.304
2015-03-30,1409.608
2015-03-31,1403.4
2015-04-01,1402.785
2015-04-02,1414.121
2015-04-03,1415.444
2015-04-06,1427.729
2015-04-07,1424.62
2015-04-08,1432.275
2015-04-09,1433.777
2015-04-10,1438.502
2015-04-13,1435.52
2015-04-14,1441.738
2015-04-15,1444.557
2015-04-16,1448.216
2015-04-17,1433.773
2015-04-20,1437.023
2015-04-21,1442.053
2015-04-22,1443.971
2015-04-23,1449.576
2015-04-24,1452.191
2015-04-27,1451.695
2015-04-28,1453.167
