Date,ACWI LARGE GROWTH Large Cap
2010-08-31,815.385
2010-09-01,837.203
2010-09-02,842.983
2010-09-03,851.593
2010-09-06,855.359
2010-09-07,848.221
2010-09-08,851.014
2010-09-09,855.767
2010-09-10,857.978
2010-09-13,870.284
2010-09-14,874.168
2010-09-15,876.03
2010-09-16,874.565
2010-09-17,875.826
2010-09-20,886.402
2010-09-21,885.703
2010-09-22,888.52
2010-09-23,885.63
2010-09-24,898.721
2010-09-27,898.881
2010-09-28,901.536
2010-09-29,902.985
2010-09-30,900.095
2010-10-01,903.715
2010-10-04,899.103
2010-10-05,914.375
2010-10-06,920.066
2010-10-07,919.647
2010-10-08,922.599
2010-10-11,923.928
2010-10-12,921.885
2010-10-13,934.695
2010-10-14,939.584
2010-10-15,940.597
2010-10-18,941.111
2010-10-19,925.899
2010-10-20,934.879
2010-10-21,939.131
2010-10-22,937.991
2010-10-25,944.682
2010-10-26,940.742
2010-10-27,931.943
2010-10-28,937.378
2010-10-29,937.664
2010-11-01,941.348
2010-11-02,949.238
2010-11-03,950.822
2010-11-04,972.939
2010-11-05,974.811
2010-11-08,973.297
2010-11-09,972.024
2010-11-10,965.926
2010-11-11,963.164
2010-11-12,951.805
2010-11-15,950.142
2010-11-16,933.379
2010-11-17,934.018
2010-11-18,950.107
2010-11-19,950.687
2010-11-22,950.94
2010-11-23,934.604
2010-11-24,943.973
2010-11-25,945.99
2010-11-26,935.416
2010-11-29,929.571
2010-11-30,923.777
2010-12-01,941.022
2010-12-02,956.854
2010-12-03,964.578
2010-12-06,964.252
2010-12-07,967.551
2010-12-08,962.256
2010-12-09,963.901
2010-12-10,966.51
2010-12-13,972.938
2010-12-14,975.263
2010-12-15,968.848
2010-12-16,967.847
2010-12-17,967.117
2010-12-20,967.891
2010-12-21,976.838
2010-12-22,978.508
2010-12-23,978.624
2010-12-24,979.281
2010-12-27,978.032
2010-12-28,979.428
2010-12-29,983.464
2010-12-30,982.868
2010-12-31,985.265
2011-01-03,990.852
2011-01-04,990.569
2011-01-05,987.248
2011-01-06,986.236
2011-01-07,984.211
2011-01-10,979.694
2011-01-11,984.833
2011-01-12,996.509
2011-01-13,999.461
2011-01-14,1000.111
2011-01-17,999.056
2011-01-18,1005.502
2011-01-19,1000.354
2011-01-20,986.83
2011-01-21,987.04
2011-01-24,994.798
2011-01-25,994.858
2011-01-26,1002.506
2011-01-27,1002.613
2011-01-28,986.649
2011-01-31,989.908
2011-02-01,1003.875
2011-02-02,1007.443
2011-02-03,1005.47
2011-02-04,1006.489
2011-02-07,1010.318
2011-02-08,1015.695
2011-02-09,1010.127
2011-02-10,1003.698
2011-02-11,1007.435
2011-02-14,1012.367
2011-02-15,1011.417
2011-02-16,1015.769
2011-02-17,1020.871
2011-02-18,1022.876
2011-02-21,1020.323
2011-02-22,1004.369
2011-02-23,997.397
2011-02-24,994.685
2011-02-25,1006.596
2011-02-28,1013.205
2011-03-01,1007.467
2011-03-02,1006.287
2011-03-03,1017.747
2011-03-04,1016.96
2011-03-07,1008.648
2011-03-08,1009.942
2011-03-09,1008.726
2011-03-10,989.57
2011-03-11,989.96
2011-03-14,981.791
2011-03-15,960.069
2011-03-16,953.346
2011-03-17,964.174
2011-03-18,968.775
2011-03-21,983.531
2011-03-22,986.778
2011-03-23,988.759
2011-03-24,999.421
2011-03-25,1001.377
2011-03-28,998.11
2011-03-29,1002.463
2011-03-30,1012.798
2011-03-31,1014.058
2011-04-01,1019.176
2011-04-04,1023.214
2011-04-05,1022.335
2011-04-06,1026.494
2011-04-07,1023.819
2011-04-08,1027.787
2011-04-11,1026.059
2011-04-12,1013.782
2011-04-13,1019.546
2011-04-14,1019.047
2011-04-15,1019.307
2011-04-18,1005.79
2011-04-19,1011.698
2011-04-20,1032.807
2011-04-21,1043.646
2011-04-22,1043.522
2011-04-25,1040.703
2011-04-26,1045.866
2011-04-27,1047.903
2011-04-28,1055.884
2011-04-29,1058.354
2011-05-02,1061.588
2011-05-03,1053.129
2011-05-04,1043.791
2011-05-05,1033.664
2011-05-06,1036.667
2011-05-09,1033.82
2011-05-10,1041.575
2011-05-11,1035.884
2011-05-12,1029.857
2011-05-13,1024.955
2011-05-16,1019.81
2011-05-17,1014.998
2011-05-18,1024.551
2011-05-19,1027.052
2011-05-20,1022.109
2011-05-23,1004.132
2011-05-24,1007.404
2011-05-25,1009.379
2011-05-26,1017.672
2011-05-27,1026.687
2011-05-30,1026.831
2011-05-31,1039.959
2011-06-01,1029.355
2011-06-02,1021.757
2011-06-03,1017.357
2011-06-06,1011.148
2011-06-07,1012.42
2011-06-08,1004.196
2011-06-09,1007.988
2011-06-10,992.63
2011-06-13,991.348
2011-06-14,1003.46
2011-06-15,989.217
2011-06-16,978.415
2011-06-17,980.22
2011-06-20,980.619
2011-06-21,996.015
2011-06-22,994.762
2011-06-23,983.842
2011-06-24,982.095
2011-06-27,986.722
2011-06-28,998.913
2011-06-29,1011.888
2011-06-30,1024.325
2011-07-01,1034.107
2011-07-04,1039.461
2011-07-05,1039.911
2011-07-06,1039.52
2011-07-07,1048.101
2011-07-08,1043.12
2011-07-11,1023.473
2011-07-12,1015.079
2011-07-13,1026.588
2011-07-14,1020.106
2011-07-15,1023.985
2011-07-18,1013.532
2011-07-19,1028.127
2011-07-20,1032.289
2011-07-21,1042.762
2011-07-22,1048.815
2011-07-25,1045.019
2011-07-26,1047.484
2011-07-27,1031.486
2011-07-28,1028.097
2011-07-29,1022.008
2011-08-01,1019.164
2011-08-02,998.467
2011-08-03,991.876
2011-08-04,951.679
2011-08-05,937.85
2011-08-08,891.775
2011-08-09,911.367
2011-08-10,891.438
2011-08-11,915.475
2011-08-12,926.09
2011-08-15,942.908
2011-08-16,939.504
2011-08-17,942.198
2011-08-18,901.377
2011-08-19,886.32
2011-08-22,885.846
2011-08-23,907.282
2011-08-24,912.04
2011-08-25,902.219
2011-08-26,911.212
2011-08-29,931.356
2011-08-30,937.623
2011-08-31,950.092
2011-09-01,946.995
2011-09-02,927.59
2011-09-05,908.49
2011-09-06,902.418
2011-09-07,925.569
2011-09-08,923.683
2011-09-09,898.076
2011-09-12,887.737
2011-09-13,894.647
2011-09-14,900.442
2011-09-15,916.631
2011-09-16,923.494
2011-09-19,908.511
2011-09-20,912.9
2011-09-21,895.842
2011-09-22,854.395
2011-09-23,855.089
2011-09-26,860.909
2011-09-27,886.416
2011-09-28,874.552
2011-09-29,876.101
2011-09-30,856.048
2011-10-03,834.565
2011-10-04,831.057
2011-10-05,846.928
2011-10-06,870.156
2011-10-07,875.673
2011-10-10,897.415
2011-10-11,902.296
2011-10-12,913.58
2011-10-13,912.992
2011-10-14,926.581
2011-10-17,918.018
2011-10-18,917.991
2011-10-19,913.859
2011-10-20,903.804
2011-10-21,923.699
2011-10-24,940.716
2011-10-25,931.602
2011-10-26,934.437
2011-10-27,970.829
2011-10-28,978.079
2011-10-31,952.358
2011-11-01,923.089
2011-11-02,933.962
2011-11-03,945.719
2011-11-04,947.154
2011-11-07,948.781
2011-11-08,956.766
2011-11-09,932.613
2011-11-10,926.331
2011-11-11,946.121
2011-11-14,940.91
2011-11-15,939.702
2011-11-16,930.028
2011-11-17,917.031
2011-11-18,910.068
2011-11-21,888.593
2011-11-22,888.853
2011-11-23,869.758
2011-11-24,868.68
2011-11-25,864.853
2011-11-28,892.102
2011-11-29,897.363
2011-11-30,928.198
2011-12-01,933.734
2011-12-02,933.439
2011-12-05,940.418
2011-12-06,934.787
2011-12-07,937.653
2011-12-08,923.785
2011-12-09,928.842
2011-12-12,917.536
2011-12-13,909.53
2011-12-14,893.237
2011-12-15,892.995
2011-12-16,896.227
2011-12-19,888.235
2011-12-20,908.165
2011-12-21,907.807
2011-12-22,911.87
2011-12-23,919.124
2011-12-26,919.694
2011-12-27,920.381
2011-12-28,909.747
2011-12-29,915.327
2011-12-30,919.056
2012-01-02,921.219
2012-01-03,938.203
2012-01-04,936.895
2012-01-05,932.156
2012-01-06,928.392
2012-01-09,929.16
2012-01-10,940.575
2012-01-11,937.587
2012-01-12,939.606
2012-01-13,935.912
2012-01-16,936.895
2012-01-17,946.493
2012-01-18,955.016
2012-01-19,962.877
2012-01-20,964.234
2012-01-23,968.974
2012-01-24,965.91
2012-01-25,973.113
2012-01-26,981.233
2012-01-27,978.794
2012-01-30,974.058
2012-01-31,976.887
2012-02-01,987.892
2012-02-02,991.537
2012-02-03,1001.65
2012-02-06,1001.34
2012-02-07,1004.646
2012-02-08,1007.311
2012-02-09,1010.572
2012-02-10,999.653
2012-02-13,1008.334
2012-02-14,1005.038
2012-02-15,1007.352
2012-02-16,1009.741
2012-02-17,1015.32
2012-02-20,1021.607
2012-02-21,1020.537
2012-02-22,1018.993
2012-02-23,1022.286
2012-02-24,1027.225
2012-02-27,1024.469
2012-02-28,1030.73
2012-02-29,1029.694
2012-03-01,1032.566
2012-03-02,1028.552
2012-03-05,1022.203
2012-03-06,1002.354
2012-03-07,1005.975
2012-03-08,1022.619
2012-03-09,1025.222
2012-03-12,1022.421
2012-03-13,1036.212
2012-03-14,1035.466
2012-03-15,1041.252
2012-03-16,1045.464
2012-03-19,1049.367
2012-03-20,1041.667
2012-03-21,1039.065
2012-03-22,1033.798
2012-03-23,1035.979
2012-03-26,1047.545
2012-03-27,1049.934
2012-03-28,1043.711
2012-03-29,1037.88
2012-03-30,1042.738
2012-04-02,1054.188
2012-04-03,1052.541
2012-04-04,1032.519
2012-04-05,1033.543
2012-04-06,1032.716
2012-04-09,1026.343
2012-04-10,1011.192
2012-04-11,1015.532
2012-04-12,1029.202
2012-04-13,1019.194
2012-04-16,1015.428
2012-04-17,1029.744
2012-04-18,1030.049
2012-04-19,1025.835
2012-04-20,1027.905
2012-04-23,1013.845
2012-04-24,1017.28
2012-04-25,1029.884
2012-04-26,1036.074
2012-04-27,1040.932
2012-04-30,1038.9
2012-05-01,1039.558
2012-05-02,1038.523
2012-05-03,1033.498
2012-05-04,1016.818
2012-05-07,1011.35
2012-05-08,1002.343
2012-05-09,995.536
2012-05-10,996.442
2012-05-11,995.022
2012-05-14,981.49
2012-05-15,975.328
2012-05-16,965.803
2012-05-17,956.365
2012-05-18,944.639
2012-05-21,957.873
2012-05-22,963.322
2012-05-23,952.785
2012-05-24,955.453
2012-05-25,952.958
2012-05-28,955.432
2012-05-29,966.117
2012-05-30,951.595
2012-05-31,947.709
2012-06-01,927.366
2012-06-04,924.465
2012-06-05,928.58
2012-06-06,948.666
2012-06-07,955.396
2012-06-08,952.773
2012-06-11,951.641
2012-06-12,956.704
2012-06-13,956.124
2012-06-14,957.896
2012-06-15,966.556
2012-06-18,973.197
2012-06-19,983.894
2012-06-20,985.026
2012-06-21,966.679
2012-06-22,963.549
2012-06-25,950.708
2012-06-26,953.094
2012-06-27,960.755
2012-06-28,957.782
2012-06-29,986.835
2012-07-02,991.117
2012-07-03,1001.838
2012-07-04,1001.678
2012-07-05,997.933
2012-07-06,988.399
2012-07-09,983.225
2012-07-10,979.303
2012-07-11,976.701
2012-07-12,965.586
2012-07-13,979.849
2012-07-16,980.06
2012-07-17,983.059
2012-07-18,990.494
2012-07-19,1001.439
2012-07-20,991.096
2012-07-23,973.916
2012-07-24,968.568
2012-07-25,965.424
2012-07-26,984.222
2012-07-27,1003.226
2012-07-30,1006.71
2012-07-31,1005.429
2012-08-01,1004.307
2012-08-02,996.22
2012-08-03,1012.306
2012-08-06,1020.287
2012-08-07,1024.584
2012-08-08,1024.409
2012-08-09,1027.963
2012-08-10,1027.838
2012-08-13,1026.517
2012-08-14,1028.622
2012-08-15,1028.076
2012-08-16,1035.92
2012-08-17,1037.045
2012-08-20,1037.829
2012-08-21,1040.24
2012-08-22,1036.314
2012-08-23,1035.972
2012-08-24,1035.781
2012-08-27,1035.608
2012-08-28,1033.411
2012-08-29,1032.567
2012-08-30,1023.561
2012-08-31,1028.436
2012-09-03,1031.082
2012-09-04,1025.973
2012-09-05,1023.969
2012-09-06,1041.824
2012-09-07,1052.265
2012-09-10,1047.03
2012-09-11,1050.413
2012-09-12,1053.741
2012-09-13,1063.673
2012-09-14,1080.038
2012-09-17,1077.938
2012-09-18,1075.565
2012-09-19,1079.157
2012-09-20,1072.107
2012-09-21,1074.809
2012-09-24,1069.659
2012-09-25,1065.728
2012-09-26,1053.309
2012-09-27,1062.722
2012-09-28,1057.352
2012-10-01,1062.557
2012-10-02,1063.219
2012-10-03,1063.169
2012-10-04,1069.898
2012-10-05,1072.99
2012-10-08,1065.267
2012-10-09,1054.897
2012-10-10,1049.126
2012-10-11,1050.599
2012-10-12,1050.833
2012-10-15,1054.875
2012-10-16,1067.324
2012-10-17,1072.076
2012-10-18,1068.827
2012-10-19,1055.873
2012-10-22,1056.584
2012-10-23,1041.417
2012-10-24,1040.88
2012-10-25,1043.868
2012-10-26,1041.725
2012-10-29,1040.13
2012-10-30,1043.291
2012-10-31,1042.057
2012-11-01,1049.651
2012-11-02,1045.917
2012-11-05,1045.617
2012-11-06,1050.665
2012-11-07,1037.716
2012-11-08,1026.886
2012-11-09,1027.446
2012-11-12,1026.652
2012-11-13,1024.74
2012-11-14,1014.63
2012-11-15,1011.035
2012-11-16,1011.3
2012-11-19,1033.265
2012-11-20,1034.515
2012-11-21,1036.708
2012-11-22,1042.12
2012-11-23,1054.061
2012-11-26,1053.907
2012-11-27,1052.747
2012-11-28,1055.449
2012-11-29,1065.377
2012-11-30,1065.996
2012-12-03,1065.671
2012-12-04,1064.738
2012-12-05,1063.238
2012-12-06,1066.986
2012-12-07,1067.712
2012-12-10,1069.799
2012-12-11,1075.331
2012-12-12,1076.011
2012-12-13,1073.079
2012-12-14,1069.968
2012-12-17,1076.058
2012-12-18,1085.029
2012-12-19,1085.549
2012-12-20,1085.939
2012-12-21,1077.052
2012-12-24,1075.893
2012-12-25,1076.8
2012-12-26,1073.719
2012-12-27,1075.394
2012-12-28,1070.478
2012-12-31,1079.371
2013-01-01,1079.473
2013-01-02,1102.469
2013-01-03,1100.562
2013-01-04,1101.901
2013-01-07,1099.224
2013-01-08,1096.177
2013-01-09,1099.82
2013-01-10,1106.89
2013-01-11,1109.091
2013-01-14,1107.291
2013-01-15,1107.283
2013-01-16,1105.713
2013-01-17,1110.749
2013-01-18,1113.185
2013-01-21,1112.955
2013-01-22,1115.995
2013-01-23,1117.736
2013-01-24,1115.758
2013-01-25,1120.661
2013-01-28,1117.24
2013-01-29,1122.559
2013-01-30,1122.626
2013-01-31,1119.962
2013-02-01,1129.584
2013-02-04,1118.065
2013-02-05,1121.726
2013-02-06,1123.188
2013-02-07,1119.952
2013-02-08,1127.213
2013-02-11,1121.722
2013-02-12,1125.732
2013-02-13,1127.117
2013-02-14,1126.52
2013-02-15,1124.747
2013-02-18,1125.255
2013-02-19,1132.682
2013-02-20,1128.735
2013-02-21,1115.341
2013-02-22,1121.612
2013-02-25,1115.178
2013-02-26,1111.236
2013-02-27,1119.4
2013-02-28,1125.175
2013-03-01,1123.548
2013-03-04,1124.481
2013-03-05,1136.439
2013-03-06,1137.747
2013-03-07,1139.984
2013-03-08,1142.887
2013-03-11,1146.915
2013-03-12,1144.671
2013-03-13,1142.765
2013-03-14,1148.837
2013-03-15,1151.735
2013-03-18,1140.333
2013-03-19,1137.146
2013-03-20,1142.11
2013-03-21,1135.405
2013-03-22,1138.931
2013-03-25,1137.7
2013-03-26,1143.359
2013-03-27,1143.048
2013-03-28,1147.707
2013-03-29,1148.049
2013-04-01,1142.853
2013-04-02,1148.928
2013-04-03,1144.297
2013-04-04,1139.426
2013-04-05,1134.501
2013-04-08,1141.149
2013-04-09,1144.278
2013-04-10,1158.257
2013-04-11,1168.014
2013-04-12,1162.953
2013-04-15,1144.015
2013-04-16,1150.505
2013-04-17,1136.599
2013-04-18,1128.895
2013-04-19,1135.856
2013-04-22,1138.95
2013-04-23,1148.528
2013-04-24,1153.012
2013-04-25,1160.575
2013-04-26,1159.779
2013-04-29,1168.018
2013-04-30,1175.801
2013-05-01,1170.676
2013-05-02,1173.61
2013-05-03,1183.386
2013-05-06,1183.527
2013-05-07,1190.726
2013-05-08,1201.836
2013-05-09,1197.412
2013-05-10,1197.089
2013-05-13,1197.499
2013-05-14,1203.657
2013-05-15,1206.678
2013-05-16,1204.496
2013-05-17,1206.792
2013-05-20,1210.26
2013-05-21,1211.639
2013-05-22,1206.933
2013-05-23,1189.684
2013-05-24,1190.7
2013-05-27,1188.162
2013-05-28,1193.063
2013-05-29,1185.123
2013-05-30,1186.148
2013-05-31,1172.172
2013-06-03,1169.004
2013-06-04,1170.534
2013-06-05,1153.178
2013-06-06,1155.033
2013-06-07,1166.214
2013-06-10,1167.472
2013-06-11,1158.265
2013-06-12,1155.265
2013-06-13,1156.42
2013-06-14,1158.543
2013-06-17,1166.845
2013-06-18,1170.49
2013-06-19,1165.13
2013-06-20,1123.854
2013-06-21,1120.631
2013-06-24,1103.586
2013-06-25,1111.356
2013-06-26,1123.551
2013-06-27,1133.763
2013-06-28,1135.738
2013-07-01,1144.388
2013-07-02,1144.845
2013-07-03,1140.226
2013-07-04,1146.988
2013-07-05,1146.598
2013-07-08,1149.672
2013-07-09,1157.961
2013-07-10,1162.202
2013-07-11,1183.349
2013-07-12,1185.23
2013-07-15,1187.031
2013-07-16,1186.592
2013-07-17,1190.168
2013-07-18,1192.739
2013-07-19,1192.61
2013-07-22,1197.061
2013-07-23,1196.313
2013-07-24,1196.457
2013-07-25,1196.246
2013-07-26,1195.218
2013-07-29,1188.622
2013-07-30,1191.106
2013-07-31,1188.457
2013-08-01,1202.73
2013-08-02,1211.018
2013-08-05,1209.942
2013-08-06,1207.569
2013-08-07,1199.571
2013-08-08,1204.841
2013-08-09,1203.878
2013-08-12,1203.123
2013-08-13,1208.519
2013-08-14,1209.229
2013-08-15,1194.798
2013-08-16,1195.287
2013-08-19,1190.718
2013-08-20,1187.887
2013-08-21,1180.637
2013-08-22,1185.404
2013-08-23,1192.968
2013-08-26,1192.198
2013-08-27,1175.691
2013-08-28,1170.805
2013-08-29,1173.923
2013-08-30,1169.212
2013-09-02,1176.679
2013-09-03,1181.263
2013-09-04,1188.67
2013-09-05,1190.212
2013-09-06,1194.723
2013-09-09,1206.725
2013-09-10,1217.644
2013-09-11,1221.954
2013-09-12,1220.871
2013-09-13,1220.536
2013-09-16,1230.7
2013-09-17,1231.255
2013-09-18,1242.377
2013-09-19,1255.833
2013-09-20,1248.831
2013-09-23,1245.663
2013-09-24,1243.151
2013-09-25,1239.793
2013-09-26,1244.27
2013-09-27,1242.718
2013-09-30,1232.53
2013-10-01,1240.863
2013-10-02,1238.551
2013-10-03,1233.946
2013-10-04,1236.545
2013-10-07,1228.2
2013-10-08,1218.326
2013-10-09,1214.171
2013-10-10,1233.971
2013-10-11,1243.766
2013-10-14,1247.403
2013-10-15,1245.481
2013-10-16,1253.525
2013-10-17,1264.261
2013-10-18,1276.812
2013-10-21,1278.056
2013-10-22,1286.818
2013-10-23,1281.177
2013-10-24,1286.221
2013-10-25,1284.777
2013-10-28,1288.447
2013-10-29,1289.622
2013-10-30,1289.426
2013-10-31,1281.993
2013-11-01,1278.529
2013-11-04,1280.773
2013-11-05,1277.384
2013-11-06,1281.265
2013-11-07,1266.637
2013-11-08,1269.87
2013-11-11,1273.058
2013-11-12,1272.616
2013-11-13,1274.043
2013-11-14,1285.31
2013-11-15,1293.363
2013-11-18,1296.466
2013-11-19,1292.394
2013-11-20,1287.946
2013-11-21,1288.939
2013-11-22,1295.86
2013-11-25,1298.151
2013-11-26,1297.961
2013-11-27,1301.736
2013-11-28,1305.462
2013-11-29,1307.068
2013-12-02,1301.104
2013-12-03,1294.26
2013-12-04,1287.245
2013-12-05,1286.018
2013-12-06,1295.119
2013-12-09,1300.108
2013-12-10,1297.326
2013-12-11,1287.735
2013-12-12,1277.455
2013-12-13,1276.8
2013-12-16,1283.765
2013-12-17,1279.69
2013-12-18,1295.109
2013-12-19,1298.641
2013-12-20,1304.264
2013-12-23,1314.219
2013-12-24,1314.757
2013-12-25,1314.907
2013-12-26,1319.349
2013-12-27,1325.576
2013-12-30,1327.303
2013-12-31,1331.328
2014-01-01,1331.345
2014-01-02,1319.266
2014-01-03,1316.813
2014-01-06,1311.125
2014-01-07,1316.05
2014-01-08,1319.639
2014-01-09,1314.858
2014-01-10,1321.988
2014-01-13,1315.057
2014-01-14,1320.617
2014-01-15,1326.464
2014-01-16,1325.416
2014-01-17,1323.226
2014-01-20,1323.399
2014-01-21,1326.991
2014-01-22,1329.926
2014-01-23,1319.449
2014-01-24,1292.843
2014-01-27,1279.288
2014-01-28,1282.589
2014-01-29,1274.839
2014-01-30,1279.85
2014-01-31,1274.162
2014-02-03,1254.563
2014-02-04,1252.958
2014-02-05,1255.026
2014-02-06,1272.391
2014-02-07,1288.259
2014-02-10,1292.728
2014-02-11,1306.322
2014-02-12,1309.46
2014-02-13,1312.325
2014-02-14,1318.193
2014-02-17,1321.586
2014-02-18,1326.759
2014-02-19,1321.235
2014-02-20,1319.108
2014-02-21,1323.016
2014-02-24,1330.219
2014-02-25,1332.189
2014-02-26,1329.887
2014-02-27,1334.353
2014-02-28,1339.19
2014-03-03,1321.873
2014-03-04,1339.653
2014-03-05,1342.133
2014-03-06,1348.994
2014-03-07,1344.523
2014-03-10,1340.189
2014-03-11,1337.45
2014-03-12,1331.121
2014-03-13,1319.682
2014-03-14,1310.081
2014-03-17,1320.008
2014-03-18,1330.248
2014-03-19,1324.577
2014-03-20,1319.753
2014-03-21,1317.925
2014-03-24,1313.192
2014-03-25,1318.794
2014-03-26,1317.82
2014-03-27,1317.97
2014-03-28,1323.766
2014-03-31,1332.494
2014-04-01,1342.604
2014-04-02,1346.4
2014-04-03,1343.832
2014-04-04,1333.801
2014-04-07,1320.916
2014-04-08,1325.779
2014-04-09,1336.156
2014-04-10,1322.228
2014-04-11,1307.306
2014-04-14,1313.409
2014-04-15,1313.947
2014-04-16,1328.015
2014-04-17,1331.006
2014-04-18,1332.224
2014-04-21,1334.43
2014-04-22,1342.133
2014-04-23,1338.479
2014-04-24,1341.686
2014-04-25,1330.877
2014-04-28,1330.622
2014-04-29,1338.081
2014-04-30,1340.483
2014-05-01,1345.016
2014-05-02,1345.127
2014-05-05,1347.06
2014-05-06,1341.841
2014-05-07,1340.203
2014-05-08,1342.298
2014-05-09,1341.455
2014-05-12,1352.572
2014-05-13,1356.348
2014-05-14,1356.168
2014-05-15,1347.144
2014-05-16,1350.394
2014-05-19,1353.238
2014-05-20,1348.368
2014-05-21,1355.295
2014-05-22,1362.192
2014-05-23,1366.44
2014-05-26,1369.98
2014-05-27,1374.152
2014-05-28,1372.912
2014-05-29,1379.301
2014-05-30,1379.251
2014-06-02,1380.659
2014-06-03,1380.506
2014-06-04,1381.739
2014-06-05,1387.695
2014-06-06,1393.752
2014-06-09,1395.434
2014-06-10,1397.324
2014-06-11,1395.098
2014-06-12,1388.853
2014-06-13,1387.089
2014-06-16,1386.763
2014-06-17,1386.997
2014-06-18,1393.455
2014-06-19,1401.584
2014-06-20,1399.057
2014-06-23,1396.926
2014-06-24,1392.921
2014-06-25,1394.629
2014-06-26,1395.668
2014-06-27,1399.18
2014-06-30,1402.304
2014-07-01,1411.81
2014-07-02,1416.232
2014-07-03,1422.937
2014-07-04,1422.406
2014-07-07,1416.424
2014-07-08,1406.318
2014-07-09,1409.626
2014-07-10,1401.299
2014-07-11,1403.086
2014-07-14,1412.931
2014-07-15,1407.646
2014-07-16,1411.905
2014-07-17,1399.387
2014-07-18,1407.874
2014-07-21,1404.881
2014-07-22,1415.279
2014-07-23,1419.348
2014-07-24,1420.528
2014-07-25,1412.795
2014-07-28,1413.02
2014-07-29,1410.896
2014-07-30,1410.758
2014-07-31,1387.696
2014-08-01,1381.435
2014-08-04,1386.355
2014-08-05,1378.873
2014-08-06,1374.224
2014-08-07,1366.834
2014-08-08,1371.111
2014-08-11,1382.419
2014-08-12,1380.48
2014-08-13,1389.586
2014-08-14,1395.762
2014-08-15,1396.013
2014-08-18,1406.866
2014-08-19,1415.432
2014-08-20,1416.472
2014-08-21,1419.27
2014-08-22,1416.398
2014-08-25,1423.443
2014-08-26,1426.442
2014-08-27,1427.652
2014-08-28,1421.857
2014-08-29,1424.23
2014-09-01,1424.397
2014-09-02,1425.222
2014-09-03,1428.542
2014-09-04,1426.652
2014-09-05,1427.827
2014-09-08,1424.508
2014-09-09,1415.94
2014-09-10,1417.147
2014-09-11,1417.373
2014-09-12,1411.648
2014-09-15,1408.31
2014-09-16,1413.26
2014-09-17,1416.28
2014-09-18,1421.985
2014-09-19,1419.065
2014-09-22,1405.435
2014-09-23,1398.552
2014-09-24,1405.968
2014-09-25,1388.531
2014-09-26,1395.19
2014-09-29,1389.857
2014-09-30,1387.235
2014-10-01,1371.125
2014-10-02,1363.825
2014-10-03,1370.956
2014-10-06,1375.687
2014-10-07,1361.744
2014-10-08,1368.849
2014-10-09,1356.938
2014-10-10,1334.294
2014-10-13,1322.739
2014-10-14,1320.485
2014-10-15,1308.981
2014-10-16,1306.645
2014-10-17,1323.758
2014-10-20,1334.981
2014-10-21,1354.536
2014-10-22,1351.837
2014-10-23,1362.176
2014-10-24,1367.17
2014-10-27,1366.421
2014-10-28,1382.291
2014-10-29,1385.826
2014-10-30,1390.8
2014-10-31,1405.767
2014-11-03,1398.77
2014-11-04,1397.699
2014-11-05,1401.314
2014-11-06,1402.413
2014-11-07,1399.872
2014-11-10,1408.413
2014-11-11,1410.654
2014-11-12,1411.294
2014-11-13,1414.837
2014-11-14,1415.067
2014-11-17,1411.137
2014-11-18,1422.016
2014-11-19,1420.324
2014-11-20,1421.275
2014-11-21,1431.715
2014-11-24,1437.652
2014-11-25,1439.476
2014-11-26,1445.166
2014-11-27,1445.549
2014-11-28,1443.669
2014-12-01,1430.849
2014-12-02,1433.734
2014-12-03,1435.916
2014-12-04,1435.42
2014-12-05,1436.526
2014-12-08,1427.132
2014-12-09,1424.765
2014-12-10,1406.597
2014-12-11,1405.936
2014-12-12,1389.276
2014-12-15,1372.387
2014-12-16,1366.738
2014-12-17,1379.656
2014-12-18,1408.38
2014-12-19,1417.291
2014-12-22,1423.433
2014-12-23,1419.673
2014-12-24,1421.653
2014-12-25,1421.333
2014-12-26,1426.052
2014-12-29,1430.347
2014-12-30,1421.243
2014-12-31,1413.3
2015-01-01,1413.288
2015-01-02,1408.251
2015-01-05,1383.393
2015-01-06,1369.411
2015-01-07,1378.351
2015-01-08,1406.463
2015-01-09,1399.439
2015-01-12,1394.224
2015-01-13,1396.868
2015-01-14,1387.991
2015-01-15,1386.256
2015-01-16,1395.021
2015-01-19,1399.277
2015-01-20,1403.451
2015-01-21,1413.091
2015-01-22,1425.655
2015-01-23,1429.27
2015-01-26,1432.953
2015-01-27,1427.615
2015-01-28,1417.913
2015-01-29,1420.563
2015-01-30,1408.254
2015-02-02,1418.454
2015-02-03,1431.85
2015-02-04,1434.248
2015-02-05,1442.901
2015-02-06,1436.717
2015-02-09,1431.001
2015-02-10,1440.416
2015-02-11,1439.645
2015-02-12,1454.171
2015-02-13,1464.51
2015-02-16,1464.762
2015-02-17,1466.877
2015-02-18,1470.778
2015-02-19,1475.414
2015-02-20,1482.595
2015-02-23,1486.971
2015-02-24,1490.041
2015-02-25,1492.434
2015-02-26,1493.214
2015-02-27,1490.548
2015-03-02,1495.758
2015-03-03,1489.608
2015-03-04,1484.593
2015-03-05,1487.097
2015-03-06,1471.954
2015-03-09,1470.053
2015-03-10,1444.984
2015-03-11,1442.687
2015-03-12,1458.363
2015-03-13,1451.654
2015-03-16,1469.242
2015-03-17,1468.689
2015-03-18,1482.582
2015-03-19,1485.049
2015-03-20,1501.371
2015-03-23,1502.492
2015-03-24,1499.576
