Date,SWITZERLAND VALUE Standard (Large+Mid Cap)
2009-11-30,6319.189
2009-12-01,6482.227
2009-12-02,6473.337
2009-12-03,6518.581
2009-12-04,6487.38
2009-12-07,6413.219
2009-12-08,6325.021
2009-12-09,6221.402
2009-12-10,6283.747
2009-12-11,6224.68
2009-12-14,6267.032
2009-12-15,6214.931
2009-12-16,6291.435
2009-12-17,6173.477
2009-12-18,6124.127
2009-12-21,6183.218
2009-12-22,6213.871
2009-12-23,6330.167
2009-12-24,6334.13
2009-12-25,6334.13
2009-12-28,6409.376
2009-12-29,6428.814
2009-12-30,6342.362
2009-12-31,6386.843
2010-01-01,6386.843
2010-01-04,6533.058
2010-01-05,6624.962
2010-01-06,6619.869
2010-01-07,6558.712
2010-01-08,6600.175
2010-01-11,6685.815
2010-01-12,6662.601
2010-01-13,6649.144
2010-01-14,6673.458
2010-01-15,6602.787
2010-01-18,6656.352
2010-01-19,6604.76
2010-01-20,6439.367
2010-01-21,6354.859
2010-01-22,6325.877
2010-01-25,6292.15
2010-01-26,6311.122
2010-01-27,6318.794
2010-01-28,6272.741
2010-01-29,6276.843
2010-02-01,6353.371
2010-02-02,6411.518
2010-02-03,6344.858
2010-02-04,6391.571
2010-02-05,6200.372
2010-02-08,6246.235
2010-02-09,6244.689
2010-02-10,6305.47
2010-02-11,6284.129
2010-02-12,6243.682
2010-02-15,6330.601
2010-02-16,6432.198
2010-02-17,6444.016
2010-02-18,6476.947
2010-02-19,6490.79
2010-02-22,6540.032
2010-02-23,6482.824
2010-02-24,6515.925
2010-02-25,6451.402
2010-02-26,6576.67
2010-03-01,6566.526
2010-03-02,6612.373
2010-03-03,6738.145
2010-03-04,6707.53
2010-03-05,6747.952
2010-03-08,6814.616
2010-03-09,6753.686
2010-03-10,6840.955
2010-03-11,6823.51
2010-03-12,6925.043
2010-03-15,6867.528
2010-03-16,6976.929
2010-03-17,7028.073
2010-03-18,6950.034
2010-03-19,6962.367
2010-03-22,6916.003
2010-03-23,6966.463
2010-03-24,6866.943
2010-03-25,6873.141
2010-03-26,6913.325
2010-03-29,6978.819
2010-03-30,6966.593
2010-03-31,7057.92
2010-04-01,7183.549
2010-04-02,7183.549
2010-04-05,7090.419
2010-04-06,7084.525
2010-04-07,7056.238
2010-04-08,6955.399
2010-04-09,7045.885
2010-04-12,7197.607
2010-04-13,7176.275
2010-04-14,7192.662
2010-04-15,7179.325
2010-04-16,7104.563
2010-04-19,6966.378
2010-04-20,6962.59
2010-04-21,6902.907
2010-04-22,6792.803
2010-04-23,6854.262
2010-04-26,6884.946
2010-04-27,6690.71
2010-04-28,6530.851
2010-04-29,6662.641
2010-04-30,6605.141
2010-05-03,6521.537
2010-05-04,6349.704
2010-05-05,6204.206
2010-05-06,6233.646
2010-05-07,6015.104
2010-05-10,6424.673
2010-05-11,6449.296
2010-05-12,6533.165
2010-05-13,6493.306
2010-05-14,6252.663
2010-05-17,6165.028
2010-05-18,6242.459
2010-05-19,6005.887
2010-05-20,5931.145
2010-05-21,5944.695
2010-05-24,5894.905
2010-05-25,5743.821
2010-05-26,5856.323
2010-05-27,6000.659
2010-05-28,6027.058
2010-05-31,6023.154
2010-06-01,5999.86
2010-06-02,5975.184
2010-06-03,6056.41
2010-06-04,5856.594
2010-06-07,5853.555
2010-06-08,5828.187
2010-06-09,5960.339
2010-06-10,6014.082
2010-06-11,6087.335
2010-06-14,6236.677
2010-06-15,6280.462
2010-06-16,6311.212
2010-06-17,6390.499
2010-06-18,6452.226
2010-06-21,6516.987
2010-06-22,6410.018
2010-06-23,6305.31
2010-06-24,6193.819
2010-06-25,6184.079
2010-06-28,6309.774
2010-06-29,6123.309
2010-06-30,6124.104
2010-07-01,6106.918
2010-07-02,6122.781
2010-07-05,6122.437
2010-07-06,6317.852
2010-07-07,6434.086
2010-07-08,6557.914
2010-07-09,6578.273
2010-07-12,6573.174
2010-07-13,6705.55
2010-07-14,6697.186
2010-07-15,6686.251
2010-07-16,6504.402
2010-07-19,6479.538
2010-07-20,6472.806
2010-07-21,6535.452
2010-07-22,6631.15
2010-07-23,6576.799
2010-07-26,6665.111
2010-07-27,6811.742
2010-07-28,6862.694
2010-07-29,6932.211
2010-07-30,6866.004
2010-08-02,7127.443
2010-08-03,7130.367
2010-08-04,7070.501
2010-08-05,7026.542
2010-08-06,7027.277
2010-08-09,7019.288
2010-08-10,6847.394
2010-08-11,6678.604
2010-08-12,6671.319
2010-08-13,6642.372
2010-08-16,6657.961
2010-08-17,6755.757
2010-08-18,6758.086
2010-08-19,6723.657
2010-08-20,6565.928
2010-08-23,6587.242
2010-08-24,6575.078
2010-08-25,6515.946
2010-08-26,6595.698
2010-08-27,6613.772
2010-08-30,6637.566
2010-08-31,6668.441
2010-09-01,6843.328
2010-09-02,6864.776
2010-09-03,6977.138
2010-09-06,6960.247
2010-09-07,6859.476
2010-09-08,6878.004
2010-09-09,6950.809
2010-09-10,6868.774
2010-09-13,7075.24
2010-09-14,7148.26
2010-09-15,7066.133
2010-09-16,6993.03
2010-09-17,6944.693
2010-09-20,7050.354
2010-09-21,6992.888
2010-09-22,7014.089
2010-09-23,6899.037
2010-09-24,6975.942
2010-09-27,6937.347
2010-09-28,6935.447
2010-09-29,6967.685
2010-09-30,6878.022
2010-10-01,6874.074
2010-10-04,6878.375
2010-10-05,7018.807
2010-10-06,7073.983
2010-10-07,7113.127
2010-10-08,7105.2
2010-10-11,7115.693
2010-10-12,7105.53
2010-10-13,7203.904
2010-10-14,7249.963
2010-10-15,7187.15
2010-10-18,7286.681
2010-10-19,7171.528
2010-10-20,7282.501
2010-10-21,7140.258
2010-10-22,7016.501
2010-10-25,7034.563
2010-10-26,6939.294
2010-10-27,6899.421
2010-10-28,7013.28
2010-10-29,6963.707
2010-11-01,6927.308
2010-11-02,7102.502
2010-11-03,7022.04
2010-11-04,7232.673
2010-11-05,7263.479
2010-11-08,7242.841
2010-11-09,7302.571
2010-11-10,7142.53
2010-11-11,7096.925
2010-11-12,7061.514
2010-11-15,7022.517
2010-11-16,6905.19
2010-11-17,6938.879
2010-11-18,6956.881
2010-11-19,6915.695
2010-11-22,6872.794
2010-11-23,6724.103
2010-11-24,6728.145
2010-11-25,6704.464
2010-11-26,6595.778
2010-11-29,6529.355
2010-11-30,6432.696
2010-12-01,6503.151
2010-12-02,6656.775
2010-12-03,6725.668
2010-12-06,6642.221
2010-12-07,6703.605
2010-12-08,6717.927
2010-12-09,6791.36
2010-12-10,6775.413
2010-12-13,6868.628
2010-12-14,6931.707
2010-12-15,7053.082
2010-12-16,6985.438
2010-12-17,6958.581
2010-12-20,6996.073
2010-12-21,7076.398
2010-12-22,7103.208
2010-12-23,7085.589
2010-12-24,7078.223
2010-12-27,7035.754
2010-12-28,7120.354
2010-12-29,7134.362
2010-12-30,7094.412
2010-12-31,7130.185
2011-01-03,7191.157
2011-01-04,7126.676
2011-01-05,7072.455
2011-01-06,7145.936
2011-01-07,7096.023
2011-01-10,6986.699
2011-01-11,7038.316
2011-01-12,7173.986
2011-01-13,7199.348
2011-01-14,7194.512
2011-01-17,7209.514
2011-01-18,7286.03
2011-01-19,7221.316
2011-01-20,7111.293
2011-01-21,7235.246
2011-01-24,7347.826
2011-01-25,7322.54
2011-01-26,7348.724
2011-01-27,7288.374
2011-01-28,7287.6
2011-01-31,7256.96
2011-02-01,7332.265
2011-02-02,7360.042
2011-02-03,7293.319
2011-02-04,7311.131
2011-02-07,7354.603
2011-02-08,7365.61
2011-02-09,7324.252
2011-02-10,7188.82
2011-02-11,7191.297
2011-02-14,7221.389
2011-02-15,7259.877
2011-02-16,7328.586
2011-02-17,7489.33
2011-02-18,7542.563
2011-02-21,7506.303
2011-02-22,7466.102
2011-02-23,7505.599
2011-02-24,7454.338
2011-02-25,7483.414
2011-02-28,7563.942
2011-03-01,7604.959
2011-03-02,7630.342
2011-03-03,7593.379
2011-03-04,7583.199
2011-03-07,7535.392
2011-03-08,7468.97
2011-03-09,7396.024
2011-03-10,7311.818
2011-03-11,7278.465
2011-03-14,7179.062
2011-03-15,7078.313
2011-03-16,6991.732
2011-03-17,7150.321
2011-03-18,7184.686
2011-03-21,7272.906
2011-03-22,7318.52
2011-03-23,7295.851
2011-03-24,7370.651
2011-03-25,7356.015
2011-03-28,7344.432
2011-03-29,7299.773
2011-03-30,7283.334
2011-03-31,7302.208
2011-04-01,7289.608
2011-04-04,7345.847
2011-04-05,7364.848
2011-04-06,7465.708
2011-04-07,7524.766
2011-04-08,7561.995
2011-04-11,7536.999
2011-04-12,7515.863
2011-04-13,7541.154
2011-04-14,7514.921
2011-04-15,7475.71
2011-04-18,7272.653
2011-04-19,7387.064
2011-04-20,7569.392
2011-04-21,7634.477
2011-04-22,7634.477
2011-04-25,7637.073
2011-04-26,7651.09
2011-04-27,7622.441
2011-04-28,7756.235
2011-04-29,7805.471
2011-05-02,7855.218
2011-05-03,7833.579
2011-05-04,7810.31
2011-05-05,7722.244
2011-05-06,7735.718
2011-05-09,7655.483
2011-05-10,7695.513
2011-05-11,7694.711
2011-05-12,7665.967
2011-05-13,7656.92
2011-05-16,7698.008
2011-05-17,7577.608
2011-05-18,7672.088
2011-05-19,7678.029
2011-05-20,7712.931
2011-05-23,7528.905
2011-05-24,7577.211
2011-05-25,7647.092
2011-05-26,7714.369
2011-05-27,7861.435
2011-05-30,7872.776
2011-05-31,7954.933
2011-06-01,7974.357
2011-06-02,7951.669
2011-06-03,7907.861
2011-06-06,7861.915
2011-06-07,7815.835
2011-06-08,7737.533
2011-06-09,7705.376
2011-06-10,7605.299
2011-06-13,7656.201
2011-06-14,7677.173
2011-06-15,7586.207
2011-06-16,7529.175
2011-06-17,7526.275
2011-06-20,7526.516
2011-06-21,7545.185
2011-06-22,7537.315
2011-06-23,7369.847
2011-06-24,7355.626
2011-06-27,7369.702
2011-06-28,7409.025
2011-06-29,7467.571
2011-06-30,7539.215
2011-07-01,7540.806
2011-07-04,7535.418
2011-07-05,7572.199
2011-07-06,7555.319
2011-07-07,7540.125
2011-07-08,7546.764
2011-07-11,7454.17
2011-07-12,7398.054
2011-07-13,7482.258
2011-07-14,7469.116
2011-07-15,7451.021
2011-07-18,7278.718
2011-07-19,7378.989
2011-07-20,7455.74
2011-07-21,7570.303
2011-07-22,7555.231
2011-07-25,7600.34
2011-07-26,7621.473
2011-07-27,7528.32
2011-07-28,7446.554
2011-07-29,7458.891
2011-08-01,7527.172
2011-08-02,7321.321
2011-08-03,7260.96
2011-08-04,7001.486
2011-08-05,6902.991
2011-08-08,6652.645
2011-08-09,6828.146
2011-08-10,6669.774
2011-08-11,6664.473
2011-08-12,6849.602
2011-08-15,6885.939
2011-08-16,6870.943
2011-08-17,6932.188
2011-08-18,6669.724
2011-08-19,6591.357
2011-08-22,6659.91
2011-08-23,6754.234
2011-08-24,6835.807
2011-08-25,6748.086
2011-08-26,6664.736
2011-08-29,6737.4
2011-08-30,6747.345
2011-08-31,6939.144
2011-09-01,7027.693
2011-09-02,6913.241
2011-09-05,6614.177
2011-09-06,6369.992
2011-09-07,6514.761
2011-09-08,6488.772
2011-09-09,6287.333
2011-09-12,6119.122
2011-09-13,6236.158
2011-09-14,6288.507
2011-09-15,6437.737
2011-09-16,6445.611
2011-09-19,6262.893
2011-09-20,6380.996
2011-09-21,6332.321
2011-09-22,6087.29
2011-09-23,6097.011
2011-09-26,6222.166
2011-09-27,6469.409
2011-09-28,6456.02
2011-09-29,6576.502
2011-09-30,6419.171
2011-10-03,6324.367
2011-10-04,6205.131
2011-10-05,6268.324
2011-10-06,6433.606
2011-10-07,6475.634
2011-10-10,6615.847
2011-10-11,6595.455
2011-10-12,6740.602
2011-10-13,6649.682
2011-10-14,6760.445
2011-10-17,6692.962
2011-10-18,6569.78
2011-10-19,6630.637
2011-10-20,6590.686
2011-10-21,6796.19
2011-10-24,6826.061
2011-10-25,6718.868
2011-10-26,6673.047
2011-10-27,6988.812
2011-10-28,7012.744
2011-10-31,6814.392
2011-11-01,6503.706
2011-11-02,6581.135
2011-11-03,6606.506
2011-11-04,6567.996
2011-11-07,6483.821
2011-11-08,6537.847
2011-11-09,6386.302
2011-11-10,6341.112
2011-11-11,6488.455
2011-11-14,6426.277
2011-11-15,6357.457
2011-11-16,6382.438
2011-11-17,6342.127
2011-11-18,6309.227
2011-11-21,6173.879
2011-11-22,6159.069
2011-11-23,6055.354
2011-11-24,5982.881
2011-11-25,5937.939
2011-11-28,6140.921
2011-11-29,6141.355
2011-11-30,6304.944
2011-12-01,6344.784
2011-12-02,6326.759
2011-12-05,6365.271
2011-12-06,6339.262
2011-12-07,6345.551
2011-12-08,6297.922
2011-12-09,6389.062
2011-12-12,6256.749
2011-12-13,6220.432
2011-12-14,6099.74
2011-12-15,6282.5
2011-12-16,6252.12
2011-12-19,6306.108
2011-12-20,6387.579
2011-12-21,6353.808
2011-12-22,6381.657
2011-12-23,6422.441
2011-12-26,6422.441
2011-12-27,6445.845
2011-12-28,6389.039
2011-12-29,6375.631
2011-12-30,6493.615
2012-01-02,6493.615
2012-01-03,6618.228
2012-01-04,6539.768
2012-01-05,6432.192
2012-01-06,6390.1
2012-01-09,6359.369
2012-01-10,6448.053
2012-01-11,6365.267
2012-01-12,6420.971
2012-01-13,6324.924
2012-01-16,6349.652
2012-01-17,6430.718
2012-01-18,6526.941
2012-01-19,6658.075
2012-01-20,6558.043
2012-01-23,6618.364
2012-01-24,6604.483
2012-01-25,6517.351
2012-01-26,6634.613
2012-01-27,6546.364
2012-01-30,6501.008
2012-01-31,6475.918
2012-02-01,6661.072
2012-02-02,6648.791
2012-02-03,6692.044
2012-02-06,6672.418
2012-02-07,6760.939
2012-02-08,6751.952
2012-02-09,6762.821
2012-02-10,6653.602
2012-02-13,6745.432
2012-02-14,6701.984
2012-02-15,6699.237
2012-02-16,6707.813
2012-02-17,6816.004
2012-02-20,6876.33
2012-02-21,6886.946
2012-02-22,6835.618
2012-02-23,6872.281
2012-02-24,6933.772
2012-02-27,6925.565
2012-02-28,6910.329
2012-02-29,6877.441
2012-03-01,6880.705
2012-03-02,6828.955
2012-03-05,6860.45
2012-03-06,6688.514
2012-03-07,6716.702
2012-03-08,6862.972
2012-03-09,6841.692
2012-03-12,6854.003
2012-03-13,6919.311
2012-03-14,6900.55
2012-03-15,6981.405
2012-03-16,7058.074
2012-03-19,7102.117
2012-03-20,7067.671
2012-03-21,7036.391
2012-03-22,7004.28
2012-03-23,7032.784
2012-03-26,7105.134
2012-03-27,7080.688
2012-03-28,7045.855
2012-03-29,6961.094
2012-03-30,7047.883
2012-04-02,7117.139
2012-04-03,7093.198
2012-04-04,6880.089
2012-04-05,6858.339
2012-04-06,6858.339
2012-04-09,6867.667
2012-04-10,6781.725
2012-04-11,6797.806
2012-04-12,6880.675
2012-04-13,6761.317
2012-04-16,6805.676
2012-04-17,6945.156
2012-04-18,6901.493
2012-04-19,6940.796
2012-04-20,6994.816
2012-04-23,6891.727
2012-04-24,6914.844
2012-04-25,6909.096
2012-04-26,6916.587
2012-04-27,6935.729
2012-04-30,6906.82
2012-05-01,6899.599
2012-05-02,6837.834
2012-05-03,6814.447
2012-05-04,6783.019
2012-05-07,6784.325
2012-05-08,6717.967
2012-05-09,6623.509
2012-05-10,6617.708
2012-05-11,6640.744
2012-05-14,6510.343
2012-05-15,6456.522
2012-05-16,6420.07
2012-05-17,6403.087
2012-05-18,6367.988
2012-05-21,6391.128
2012-05-22,6494.781
2012-05-23,6323.208
2012-05-24,6360.611
2012-05-25,6346.848
2012-05-28,6354.129
2012-05-29,6382.307
2012-05-30,6321.186
2012-05-31,6265.839
2012-06-01,6206.79
2012-06-04,6200.493
2012-06-05,6176.524
2012-06-06,6314.698
2012-06-07,6387.818
2012-06-08,6346.033
2012-06-11,6359.772
2012-06-12,6367.137
2012-06-13,6471.207
2012-06-14,6432.057
2012-06-15,6476.584
2012-06-18,6478.234
2012-06-19,6623.387
2012-06-20,6633.653
2012-06-21,6582.933
2012-06-22,6528.617
2012-06-25,6434.331
2012-06-26,6418.445
2012-06-27,6480.192
2012-06-28,6433.32
2012-06-29,6666.426
2012-07-02,6662.133
2012-07-03,6762.296
2012-07-04,6706.522
2012-07-05,6637.357
2012-07-06,6563.965
2012-07-09,6541.048
2012-07-10,6534.433
2012-07-11,6530.495
2012-07-12,6474.621
2012-07-13,6529.32
2012-07-16,6536.798
2012-07-17,6518.773
2012-07-18,6612.337
2012-07-19,6671.483
2012-07-20,6563.621
2012-07-23,6438.759
2012-07-24,6408.805
2012-07-25,6435.274
2012-07-26,6631.401
2012-07-27,6751.037
2012-07-30,6738.04
2012-07-31,6742.254
2012-08-01,6730.869
2012-08-02,6653.013
2012-08-03,6825.992
2012-08-06,6875.807
2012-08-07,6875.323
2012-08-08,6841.963
2012-08-09,6841.12
2012-08-10,6821.971
2012-08-13,6831.878
2012-08-14,6857.697
2012-08-15,6857.29
2012-08-16,6925.364
2012-08-17,6911.43
2012-08-20,6905.202
2012-08-21,7021.772
2012-08-22,6992.956
2012-08-23,7020.818
2012-08-24,6992.175
2012-08-27,6995.717
2012-08-28,6950.662
2012-08-29,6929.462
2012-08-30,6871.711
2012-08-31,6947.971
2012-09-03,6973.32
2012-09-04,6887.154
2012-09-05,6972.569
2012-09-06,7098.034
2012-09-07,7189.944
2012-09-10,7149.957
2012-09-11,7214.27
2012-09-12,7254.153
2012-09-13,7259.952
2012-09-14,7428.241
2012-09-17,7412.705
2012-09-18,7354.338
2012-09-19,7387.352
2012-09-20,7326.702
2012-09-21,7421.72
2012-09-24,7373.091
2012-09-25,7416.63
2012-09-26,7247.542
2012-09-27,7273.457
2012-09-28,7226.073
2012-10-01,7364.395
2012-10-02,7390.908
2012-10-03,7383.484
2012-10-04,7467.459
2012-10-05,7532.304
2012-10-08,7460.324
2012-10-09,7395.745
2012-10-10,7379.199
2012-10-11,7428.611
2012-10-12,7450.976
2012-10-15,7496.439
2012-10-16,7643.888
2012-10-17,7699.236
2012-10-18,7707.54
2012-10-19,7612.223
2012-10-22,7628.523
2012-10-23,7435.863
2012-10-24,7433.606
2012-10-25,7410.996
2012-10-26,7373.825
2012-10-29,7395.056
2012-10-30,7504.108
2012-10-31,7475.451
2012-11-01,7550.215
2012-11-02,7532.399
2012-11-05,7484.94
2012-11-06,7538.211
2012-11-07,7465.343
2012-11-08,7478.387
2012-11-09,7460.417
2012-11-12,7433.864
2012-11-13,7471.529
2012-11-14,7421.085
2012-11-15,7350.785
2012-11-16,7219.233
2012-11-19,7420.633
2012-11-20,7372.289
2012-11-21,7417.326
2012-11-22,7496.161
2012-11-23,7588.461
2012-11-26,7543.447
2012-11-27,7555.644
2012-11-28,7578.441
2012-11-29,7703.058
2012-11-30,7696.033
2012-12-03,7740.756
2012-12-04,7764.354
2012-12-05,7746.599
2012-12-06,7766.098
2012-12-07,7745.459
2012-12-10,7762.005
2012-12-11,7805.156
2012-12-12,7824.362
2012-12-13,7834.831
2012-12-14,7805.913
2012-12-17,7859.472
2012-12-18,7921.956
2012-12-19,7985.637
2012-12-20,7940.206
2012-12-21,7884.822
2012-12-24,7896.886
2012-12-25,7896.886
2012-12-26,7909.853
2012-12-27,7873.956
2012-12-28,7838.333
2012-12-31,7819.922
2013-01-01,7819.922
2013-01-02,7833.187
2013-01-03,7973.538
2013-01-04,8042.125
2013-01-07,8071.711
2013-01-08,8091.169
2013-01-09,8132.819
2013-01-10,8235.761
2013-01-11,8299.876
2013-01-14,8287.79
2013-01-15,8216.362
2013-01-16,8241.254
2013-01-17,8340.103
2013-01-18,8258.291
2013-01-21,8264.387
2013-01-22,8220.3
2013-01-23,8419.664
2013-01-24,8450.924
2013-01-25,8482.857
2013-01-28,8517.221
2013-01-29,8513.248
2013-01-30,8560.674
2013-01-31,8557.409
2013-02-01,8627.678
2013-02-04,8542.903
2013-02-05,8599.342
2013-02-06,8625.447
2013-02-07,8483.673
2013-02-08,8527.273
2013-02-11,8552.675
2013-02-12,8608.451
2013-02-13,8619.622
2013-02-14,8642.71
2013-02-15,8645.379
2013-02-18,8647.383
2013-02-19,8686.433
2013-02-20,8723.056
2013-02-21,8547.785
2013-02-22,8567.447
2013-02-25,8627.614
2013-02-26,8492.058
2013-02-27,8573.761
2013-02-28,8680.259
2013-03-01,8615.739
2013-03-04,8664.157
2013-03-05,8775.776
2013-03-06,8732.782
2013-03-07,8752.323
2013-03-08,8752.156
2013-03-11,8771.445
2013-03-12,8833.132
2013-03-13,8732.173
2013-03-14,8794.273
2013-03-15,8913.28
2013-03-18,8841.738
2013-03-19,8845.167
2013-03-20,8961.595
2013-03-21,8882.453
2013-03-22,8883.12
2013-03-25,8812.192
2013-03-26,8869.273
2013-03-27,8807.477
2013-03-28,8885.317
2013-03-29,8885.317
2013-04-01,8876.881
2013-04-02,8955.07
2013-04-03,8943.551
2013-04-04,8839.595
2013-04-05,8852.274
2013-04-08,8914.732
2013-04-09,8909.887
2013-04-10,9051.414
2013-04-11,9149.501
2013-04-12,9120.321
2013-04-15,9176.909
2013-04-16,9086.356
2013-04-17,8850.546
2013-04-18,8920.821
2013-04-19,8941.555
2013-04-22,8940.702
2013-04-23,9101.168
2013-04-24,9098.8
2013-04-25,9168.222
2013-04-26,9185.283
2013-04-29,9268.345
2013-04-30,9333.046
2013-05-01,9344.111
2013-05-02,9277.103
2013-05-03,9296.648
2013-05-06,9257.801
2013-05-07,9306.189
2013-05-08,9496.709
2013-05-09,9444.216
2013-05-10,9427.108
2013-05-13,9360.812
2013-05-14,9409.261
2013-05-15,9454.491
2013-05-16,9419.591
2013-05-17,9257.806
2013-05-20,9303.71
2013-05-21,9293.804
2013-05-22,9306.84
2013-05-23,9145.338
2013-05-24,9197.604
2013-05-27,9195.268
2013-05-28,9143.095
2013-05-29,9074.808
2013-05-30,9151.462
2013-05-31,9052.48
2013-06-03,8955.813
2013-06-04,9066.476
2013-06-05,8966.386
2013-06-06,8905.183
2013-06-07,9075.59
2013-06-10,9045.2
2013-06-11,9054.982
2013-06-12,9084.619
2013-06-13,9030.369
2013-06-14,9079.956
2013-06-17,9149.76
2013-06-18,9156.215
2013-06-19,9190.965
2013-06-20,8847.656
2013-06-21,8747.375
2013-06-24,8580.457
2013-06-25,8705.184
2013-06-26,8827.203
2013-06-27,8875.784
2013-06-28,8926.912
2013-07-01,8987.729
2013-07-02,8960.123
2013-07-03,8901.288
2013-07-04,8963.011
2013-07-05,8866.543
2013-07-08,8974.103
2013-07-09,8959.413
2013-07-10,9071.742
2013-07-11,9218.566
2013-07-12,9234.495
2013-07-15,9253.729
2013-07-16,9268.766
2013-07-17,9234.667
2013-07-18,9237.423
2013-07-19,9274.806
2013-07-22,9331.202
2013-07-23,9294.257
2013-07-24,9328.732
2013-07-25,9247.839
2013-07-26,9161.719
2013-07-29,9172.333
2013-07-30,9170.503
2013-07-31,9208.956
2013-08-01,9163.099
2013-08-02,9366.668
2013-08-05,9348.413
2013-08-06,9392.141
2013-08-07,9401.426
2013-08-08,9458.644
2013-08-09,9463.405
2013-08-12,9398.761
2013-08-13,9347.317
2013-08-14,9387.827
2013-08-15,9251.398
2013-08-16,9291.189
2013-08-19,9279.205
2013-08-20,9381.252
2013-08-21,9316.334
2013-08-22,9380.088
2013-08-23,9492.016
2013-08-26,9456.013
2013-08-27,9345.69
2013-08-28,9213.093
2013-08-29,9079.789
2013-08-30,9070.161
2013-09-02,9247.423
2013-09-03,9211.008
2013-09-04,9204.707
2013-09-05,9236.09
2013-09-06,9313.93
2013-09-09,9356.382
2013-09-10,9443.785
2013-09-11,9489.003
2013-09-12,9502.011
2013-09-13,9437.325
2013-09-16,9481.589
2013-09-17,9428.675
2013-09-18,9459.609
2013-09-19,9560.455
2013-09-20,9558.697
2013-09-23,9532.185
2013-09-24,9539.445
2013-09-25,9561.946
2013-09-26,9554.676
2013-09-27,9606.417
2013-09-30,9556.195
2013-10-01,9586.936
2013-10-02,9545.326
2013-10-03,9523.983
2013-10-04,9534.176
2013-10-07,9457.172
2013-10-08,9422.5
2013-10-09,9331.858
2013-10-10,9413.495
2013-10-11,9494.801
2013-10-14,9520.282
2013-10-15,9497.741
2013-10-16,9482.947
2013-10-17,9664.704
2013-10-18,9718.776
2013-10-21,9766.297
2013-10-22,9959.506
2013-10-23,10024.895
2013-10-24,10032.061
2013-10-25,10057.111
2013-10-28,10094.189
2013-10-29,10057.148
2013-10-30,10062.851
2013-10-31,9959.115
2013-11-01,9859.111
2013-11-04,9898.441
2013-11-05,9855.056
2013-11-06,9961.876
2013-11-07,9932.032
2013-11-08,9968.069
2013-11-11,10115.761
2013-11-12,10147.678
2013-11-13,10102.115
2013-11-14,10200.512
2013-11-15,10226.172
2013-11-18,10258.193
2013-11-19,10183.745
2013-11-20,10127.998
2013-11-21,10100.215
2013-11-22,10146.602
2013-11-25,10157.224
2013-11-26,10114.274
2013-11-27,10095.996
2013-11-28,10107.382
2013-11-29,10153.631
2013-12-02,10089.235
2013-12-03,9986.224
2013-12-04,9912.273
2013-12-05,9966.832
2013-12-06,10047.382
2013-12-09,10088.999
2013-12-10,10040.828
2013-12-11,10027.705
2013-12-12,9881.442
2013-12-13,9832.135
2013-12-16,9892.522
2013-12-17,9892.884
2013-12-18,9971.232
2013-12-19,10032.401
2013-12-20,10097.029
2013-12-23,10148.345
2013-12-24,10109.859
2013-12-25,10109.859
2013-12-26,10121.148
2013-12-27,10344.507
2013-12-30,10337.376
2013-12-31,10303.086
2014-01-01,10303.086
2014-01-02,10172.689
2014-01-03,10179.146
2014-01-06,10175.892
2014-01-07,10171.975
2014-01-08,10181.649
2014-01-09,10156.951
2014-01-10,10294.9
2014-01-13,10321.622
2014-01-14,10332.507
2014-01-15,10319.187
2014-01-16,10399.938
2014-01-17,10391.422
2014-01-20,10392.428
2014-01-21,10394.612
2014-01-22,10384.517
2014-01-23,10442.27
2014-01-24,10280.068
2014-01-27,10198.808
2014-01-28,10228.085
2014-01-29,10219.462
2014-01-30,10191.217
2014-01-31,10128.58
2014-02-03,10082.483
2014-02-04,9997.653
2014-02-05,10035.582
2014-02-06,10205.196
2014-02-07,10335.697
2014-02-10,10355.067
2014-02-11,10407.503
2014-02-12,10401.487
2014-02-13,10447.45
2014-02-14,10481.525
2014-02-17,10487.005
2014-02-18,10503.117
2014-02-19,10503.804
2014-02-20,10448.585
2014-02-21,10540.781
2014-02-24,10589.157
2014-02-25,10625.992
2014-02-26,10635.845
2014-02-27,10628.287
2014-02-28,10760.352
2014-03-03,10590.491
2014-03-04,10690.921
2014-03-05,10717.513
2014-03-06,10823.961
2014-03-07,10722.032
2014-03-10,10724.826
2014-03-11,10726.546
2014-03-12,10707.266
2014-03-13,10599.247
2014-03-14,10518.421
2014-03-17,10557.987
2014-03-18,10607.094
2014-03-19,10579.296
2014-03-20,10490.803
2014-03-21,10544.074
2014-03-24,10469.211
2014-03-25,10565.452
2014-03-26,10624.743
2014-03-27,10606.532
2014-03-28,10624.563
2014-03-31,10819.141
2014-04-01,10792.787
2014-04-02,10840.878
2014-04-03,10761.925
2014-04-04,10743.638
2014-04-07,10731.098
2014-04-08,10834.069
2014-04-09,10888.989
2014-04-10,10936.269
2014-04-11,10800.607
2014-04-14,10862.557
2014-04-15,10846.717
2014-04-16,10859.602
2014-04-17,10917.053
2014-04-18,10917.053
2014-04-21,10881.845
2014-04-22,10985.479
2014-04-23,11030.36
2014-04-24,10985.813
2014-04-25,10975.126
2014-04-28,11008.698
2014-04-29,11079.562
2014-04-30,11156.051
2014-05-01,11168.736
2014-05-02,11180.413
2014-05-05,11210.742
2014-05-06,11270.035
2014-05-07,11305.132
2014-05-08,11320.727
2014-05-09,11287.029
2014-05-12,11316.056
2014-05-13,11278.744
2014-05-14,11343.773
2014-05-15,11378.657
