Date,CANADA SMID VALUE SMID (Small+Mid Cap)
2010-08-13,1100.447
2010-08-16,1098.443
2010-08-17,1120.739
2010-08-18,1127.379
2010-08-19,1114.932
2010-08-20,1101.534
2010-08-23,1102.501
2010-08-24,1085.45
2010-08-25,1081.778
2010-08-26,1097.19
2010-08-27,1101.575
2010-08-30,1107.73
2010-08-31,1098.202
2010-09-01,1126.918
2010-09-02,1130.496
2010-09-03,1143.469
2010-09-06,1153.301
2010-09-07,1140.576
2010-09-08,1143.483
2010-09-09,1151.568
2010-09-10,1158.002
2010-09-13,1171.772
2010-09-14,1179.182
2010-09-15,1171.667
2010-09-16,1176.424
2010-09-17,1162.214
2010-09-20,1174.698
2010-09-21,1171.681
2010-09-22,1172.659
2010-09-23,1162.776
2010-09-24,1181.546
2010-09-27,1182.971
2010-09-28,1187.018
2010-09-29,1199.97
2010-09-30,1207.008
2010-10-01,1213.43
2010-10-04,1205.736
2010-10-05,1226.643
2010-10-06,1234.483
2010-10-07,1226.676
2010-10-08,1231.874
2010-10-11,1235.52
2010-10-12,1247.426
2010-10-13,1271.296
2010-10-14,1266.131
2010-10-15,1255.452
2010-10-18,1256.009
2010-10-19,1222.375
2010-10-20,1242.559
2010-10-21,1245.362
2010-10-22,1244.808
2010-10-25,1260.66
2010-10-26,1259.421
2010-10-27,1237.696
2010-10-28,1248.993
2010-10-29,1266.831
2010-11-01,1271.608
2010-11-02,1277.597
2010-11-03,1278.873
2010-11-04,1302.998
2010-11-05,1309.106
2010-11-08,1316.19
2010-11-09,1310.746
2010-11-10,1304.44
2010-11-11,1303.809
2010-11-12,1279.116
2010-11-15,1283.817
2010-11-16,1252.254
2010-11-17,1261.907
2010-11-18,1281.375
2010-11-19,1283.409
2010-11-22,1288.134
2010-11-23,1276.057
2010-11-24,1296.498
2010-11-25,1302.712
2010-11-26,1286.371
2010-11-29,1279.524
2010-11-30,1283.559
2010-12-01,1312.794
2010-12-02,1338.663
2010-12-03,1345.664
2010-12-06,1349.99
2010-12-07,1348.21
2010-12-08,1338.246
2010-12-09,1339.367
2010-12-10,1347.378
2010-12-13,1366.632
2010-12-14,1365.775
2010-12-15,1367.532
2010-12-16,1358.854
2010-12-17,1354.078
2010-12-20,1348.475
2010-12-21,1365.418
2010-12-22,1368.979
2010-12-23,1376.372
2010-12-24,1384.691
2010-12-27,1381.464
2010-12-28,1394.256
2010-12-29,1400.711
2010-12-30,1397.093
2010-12-31,1403.425
2011-01-03,1408.101
2011-01-04,1405.347
2011-01-05,1407.929
2011-01-06,1400.0
2011-01-07,1410.766
2011-01-10,1405.506
2011-01-11,1420.767
2011-01-12,1436.16
2011-01-13,1431.062
2011-01-14,1427.407
2011-01-17,1435.088
2011-01-18,1433.829
2011-01-19,1421.406
2011-01-20,1398.03
2011-01-21,1403.842
2011-01-24,1409.376
2011-01-25,1394.199
2011-01-26,1414.688
2011-01-27,1421.178
2011-01-28,1411.707
2011-01-31,1413.681
2011-02-01,1442.38
2011-02-02,1442.997
2011-02-03,1449.681
2011-02-04,1448.342
2011-02-07,1455.479
2011-02-08,1453.267
2011-02-09,1437.735
2011-02-10,1437.93
2011-02-11,1448.56
2011-02-14,1462.247
2011-02-15,1461.757
2011-02-16,1467.841
2011-02-17,1475.61
2011-02-18,1475.495
2011-02-21,1473.77
2011-02-22,1457.754
2011-02-23,1440.861
2011-02-24,1441.825
2011-02-25,1461.055
2011-02-28,1476.752
2011-03-01,1476.407
2011-03-02,1473.357
2011-03-03,1477.085
2011-03-04,1480.862
2011-03-07,1464.472
2011-03-08,1458.804
2011-03-09,1448.745
2011-03-10,1417.67
2011-03-11,1420.304
2011-03-14,1415.499
2011-03-15,1398.208
2011-03-16,1387.12
2011-03-17,1419.026
2011-03-18,1430.518
2011-03-21,1459.49
2011-03-22,1457.03
2011-03-23,1461.312
2011-03-24,1469.697
2011-03-25,1466.777
2011-03-28,1462.658
2011-03-29,1460.663
2011-03-30,1488.2
2011-03-31,1490.29
2011-04-01,1510.781
2011-04-04,1510.197
2011-04-05,1517.153
2011-04-06,1523.257
2011-04-07,1511.635
2011-04-08,1529.595
2011-04-11,1512.707
2011-04-12,1475.163
2011-04-13,1485.951
2011-04-14,1480.053
2011-04-15,1477.744
2011-04-18,1449.44
2011-04-19,1476.564
2011-04-20,1501.56
2011-04-21,1508.791
2011-04-22,1508.791
2011-04-25,1501.16
2011-04-26,1507.91
2011-04-27,1495.04
2011-04-28,1511.517
2011-04-29,1517.239
2011-05-02,1515.886
2011-05-03,1492.015
2011-05-04,1474.518
2011-05-05,1446.889
2011-05-06,1472.163
2011-05-09,1478.522
2011-05-10,1487.281
2011-05-11,1478.061
2011-05-12,1456.692
2011-05-13,1460.124
2011-05-16,1452.477
2011-05-17,1442.454
2011-05-18,1461.448
2011-05-19,1470.625
2011-05-20,1467.837
2011-05-23,1459.821
2011-05-24,1455.123
2011-05-25,1467.43
2011-05-26,1460.771
2011-05-27,1473.4
2011-05-30,1477.349
2011-05-31,1488.627
2011-06-01,1467.95
2011-06-02,1454.022
2011-06-03,1451.508
2011-06-06,1428.614
2011-06-07,1434.491
2011-06-08,1413.91
2011-06-09,1423.816
2011-06-10,1402.18
2011-06-13,1389.727
2011-06-14,1418.703
2011-06-15,1403.268
2011-06-16,1372.41
2011-06-17,1377.347
2011-06-20,1380.696
2011-06-21,1408.909
2011-06-22,1414.607
2011-06-23,1394.768
2011-06-24,1382.843
2011-06-27,1378.897
2011-06-28,1394.983
2011-06-29,1424.621
2011-06-30,1443.988
2011-07-01,1448.04
2011-07-04,1461.952
2011-07-05,1466.938
2011-07-06,1459.577
2011-07-07,1476.037
2011-07-08,1458.722
2011-07-11,1430.862
2011-07-12,1439.762
2011-07-13,1467.089
2011-07-14,1458.559
2011-07-15,1462.719
2011-07-18,1452.863
2011-07-19,1479.867
2011-07-20,1489.184
2011-07-21,1501.191
2011-07-22,1498.061
2011-07-25,1498.744
2011-07-26,1493.33
2011-07-27,1460.344
2011-07-28,1465.15
2011-07-29,1452.075
2011-08-01,1443.151
2011-08-02,1424.167
2011-08-03,1413.311
2011-08-04,1349.379
2011-08-05,1305.756
2011-08-08,1222.839
2011-08-09,1266.041
2011-08-10,1282.979
2011-08-11,1312.544
2011-08-12,1322.311
2011-08-15,1346.743
2011-08-16,1328.111
2011-08-17,1333.796
2011-08-18,1278.653
2011-08-19,1266.265
2011-08-22,1266.282
2011-08-23,1282.08
2011-08-24,1284.339
2011-08-25,1283.663
2011-08-26,1285.568
2011-08-29,1328.903
2011-08-30,1335.978
2011-08-31,1353.59
2011-09-01,1347.518
2011-09-02,1328.556
2011-09-05,1314.874
2011-09-06,1299.87
2011-09-07,1325.058
2011-09-08,1325.73
2011-09-09,1285.347
2011-09-12,1261.544
2011-09-13,1278.163
2011-09-14,1286.343
2011-09-15,1307.537
2011-09-16,1309.22
2011-09-19,1289.183
2011-09-20,1293.115
2011-09-21,1258.651
2011-09-22,1179.262
2011-09-23,1174.51
2011-09-26,1179.307
2011-09-27,1217.526
2011-09-28,1194.523
2011-09-29,1181.624
2011-09-30,1163.003
2011-10-03,1117.811
2011-10-04,1095.664
2011-10-05,1132.963
2011-10-06,1168.406
2011-10-07,1169.142
2011-10-10,1174.438
2011-10-11,1206.73
2011-10-12,1247.859
2011-10-13,1220.955
2011-10-14,1254.637
2011-10-17,1238.542
2011-10-18,1250.273
2011-10-19,1248.542
2011-10-20,1233.952
2011-10-21,1259.684
2011-10-24,1291.626
2011-10-25,1269.467
2011-10-26,1277.39
2011-10-27,1330.852
2011-10-28,1335.9
2011-10-31,1312.436
2011-11-01,1272.52
2011-11-02,1292.737
2011-11-03,1306.652
2011-11-04,1300.745
2011-11-07,1303.414
2011-11-08,1312.408
2011-11-09,1278.554
2011-11-10,1276.153
2011-11-11,1297.973
2011-11-14,1288.614
2011-11-15,1285.424
2011-11-16,1283.075
2011-11-17,1263.962
2011-11-18,1256.697
2011-11-21,1226.497
2011-11-22,1229.277
2011-11-23,1198.674
2011-11-24,1194.129
2011-11-25,1194.891
2011-11-28,1230.242
2011-11-29,1243.079
2011-11-30,1293.946
2011-12-01,1289.591
2011-12-02,1293.878
2011-12-05,1305.224
2011-12-06,1309.178
2011-12-07,1318.689
2011-12-08,1294.597
2011-12-09,1297.593
2011-12-12,1277.981
2011-12-13,1259.556
2011-12-14,1223.359
2011-12-15,1233.793
2011-12-16,1250.903
2011-12-19,1243.063
2011-12-20,1269.536
2011-12-21,1273.337
2011-12-22,1290.872
2011-12-23,1300.938
2011-12-26,1300.938
2011-12-27,1299.282
2011-12-28,1283.027
2011-12-29,1294.387
2011-12-30,1304.479
2012-01-02,1304.479
2012-01-03,1342.26
2012-01-04,1341.061
2012-01-05,1331.442
2012-01-06,1326.544
2012-01-09,1322.346
2012-01-10,1335.224
2012-01-11,1329.072
2012-01-12,1322.557
2012-01-13,1312.572
2012-01-16,1332.055
2012-01-17,1332.241
2012-01-18,1344.243
2012-01-19,1354.176
2012-01-20,1346.746
2012-01-23,1364.19
2012-01-24,1355.923
2012-01-25,1363.375
2012-01-26,1372.803
2012-01-27,1368.47
2012-01-30,1367.582
2012-01-31,1371.899
2012-02-01,1386.603
2012-02-02,1390.433
2012-02-03,1400.126
2012-02-06,1401.938
2012-02-07,1397.616
2012-02-08,1399.274
2012-02-09,1403.163
2012-02-10,1384.104
2012-02-13,1386.961
2012-02-14,1380.981
2012-02-15,1388.578
2012-02-16,1395.255
2012-02-17,1403.79
2012-02-20,1410.44
2012-02-21,1418.668
2012-02-22,1415.866
2012-02-23,1423.997
2012-02-24,1426.821
2012-02-27,1420.994
2012-02-28,1428.818
2012-02-29,1443.538
2012-03-01,1444.638
2012-03-02,1436.549
2012-03-05,1412.574
2012-03-06,1377.137
2012-03-07,1389.44
2012-03-08,1413.445
2012-03-09,1432.364
2012-03-12,1422.608
2012-03-13,1437.475
2012-03-14,1424.966
2012-03-15,1431.935
2012-03-16,1443.399
2012-03-19,1443.719
2012-03-20,1426.597
2012-03-21,1426.322
2012-03-22,1405.854
2012-03-23,1419.072
2012-03-26,1438.738
2012-03-27,1434.179
2012-03-28,1415.225
2012-03-29,1400.172
2012-03-30,1407.491
2012-04-02,1421.742
2012-04-03,1417.447
2012-04-04,1390.802
2012-04-05,1392.913
2012-04-06,1392.913
2012-04-09,1367.64
2012-04-10,1345.555
2012-04-11,1362.464
2012-04-12,1385.806
2012-04-13,1369.658
2012-04-16,1359.249
2012-04-17,1383.848
2012-04-18,1377.721
2012-04-19,1368.556
2012-04-20,1377.387
2012-04-23,1359.713
2012-04-24,1363.402
2012-04-25,1382.516
2012-04-26,1397.163
2012-04-27,1407.035
2012-04-30,1396.003
2012-05-01,1415.268
2012-05-02,1401.325
2012-05-03,1385.707
2012-05-04,1358.873
2012-05-07,1350.911
2012-05-08,1329.333
2012-05-09,1323.12
2012-05-10,1335.485
2012-05-11,1336.189
2012-05-14,1306.271
2012-05-15,1289.931
2012-05-16,1276.403
2012-05-17,1263.336
2012-05-18,1259.533
2012-05-21,1254.787
2012-05-22,1279.927
2012-05-23,1270.543
2012-05-24,1271.77
2012-05-25,1271.77
2012-05-28,1275.659
2012-05-29,1284.36
2012-05-30,1248.849
2012-05-31,1241.495
2012-06-01,1217.58
2012-06-04,1214.025
2012-06-05,1237.994
2012-06-06,1265.563
2012-06-07,1268.302
2012-06-08,1251.424
2012-06-11,1236.637
2012-06-12,1243.126
2012-06-13,1241.12
2012-06-14,1235.842
2012-06-15,1245.53
2012-06-18,1247.606
2012-06-19,1270.123
2012-06-20,1264.189
2012-06-21,1230.482
2012-06-22,1224.347
2012-06-25,1205.215
2012-06-26,1203.605
2012-06-27,1222.777
2012-06-28,1229.871
2012-06-29,1268.932
2012-07-02,1269.43
2012-07-03,1299.725
2012-07-04,1313.238
2012-07-05,1302.04
2012-07-06,1277.398
2012-07-09,1270.876
2012-07-10,1255.617
2012-07-11,1260.635
2012-07-12,1242.493
2012-07-13,1270.668
2012-07-16,1269.829
2012-07-17,1274.336
2012-07-18,1283.434
2012-07-19,1300.609
2012-07-20,1298.196
2012-07-23,1274.881
2012-07-24,1261.968
2012-07-25,1265.192
2012-07-26,1297.792
2012-07-27,1323.293
2012-07-30,1331.854
2012-07-31,1324.433
2012-08-01,1318.828
2012-08-02,1300.173
2012-08-03,1319.469
2012-08-06,1319.667
2012-08-07,1346.877
2012-08-08,1344.282
2012-08-09,1361.895
2012-08-10,1362.35
2012-08-13,1353.803
2012-08-14,1357.467
2012-08-15,1362.227
2012-08-16,1377.725
2012-08-17,1387.128
2012-08-20,1385.458
2012-08-21,1398.69
2012-08-22,1387.209
2012-08-23,1387.025
2012-08-24,1386.861
2012-08-27,1383.349
2012-08-28,1382.113
2012-08-29,1376.419
2012-08-30,1353.363
2012-08-31,1371.831
2012-09-03,1371.275
2012-09-04,1367.541
2012-09-05,1362.425
2012-09-06,1395.528
2012-09-07,1420.247
2012-09-10,1417.152
2012-09-11,1428.119
2012-09-12,1426.814
2012-09-13,1435.061
2012-09-14,1465.626
2012-09-17,1450.458
2012-09-18,1443.617
2012-09-19,1445.185
2012-09-20,1442.621
2012-09-21,1445.379
2012-09-24,1424.381
2012-09-25,1419.791
2012-09-26,1405.679
2012-09-27,1422.232
2012-09-28,1425.035
2012-10-01,1435.077
2012-10-02,1435.397
2012-10-03,1422.221
2012-10-04,1440.656
2012-10-05,1446.228
2012-10-08,1445.487
2012-10-09,1427.675
2012-10-10,1417.526
2012-10-11,1421.795
2012-10-12,1416.527
2012-10-15,1414.788
2012-10-16,1424.956
2012-10-17,1442.621
2012-10-18,1442.674
2012-10-19,1420.927
2012-10-22,1412.709
2012-10-23,1396.246
2012-10-24,1390.704
2012-10-25,1397.325
2012-10-26,1390.075
2012-10-29,1388.415
2012-10-30,1395.778
2012-10-31,1403.126
2012-11-01,1420.17
2012-11-02,1409.776
2012-11-05,1408.002
2012-11-06,1408.237
2012-11-07,1391.779
2012-11-08,1381.802
2012-11-09,1373.569
2012-11-12,1372.522
2012-11-13,1362.693
2012-11-14,1341.66
2012-11-15,1322.692
2012-11-16,1331.049
2012-11-19,1366.285
2012-11-20,1360.862
2012-11-21,1365.937
2012-11-22,1377.904
2012-11-23,1390.962
2012-11-26,1385.349
2012-11-27,1376.575
2012-11-28,1384.524
2012-11-29,1394.391
2012-11-30,1398.95
2012-12-03,1390.313
2012-12-04,1385.968
2012-12-05,1389.269
2012-12-06,1396.986
2012-12-07,1400.667
2012-12-10,1412.422
2012-12-11,1417.948
2012-12-12,1428.753
2012-12-13,1425.073
2012-12-14,1423.499
2012-12-17,1427.933
2012-12-18,1435.304
2012-12-19,1436.896
2012-12-20,1432.892
2012-12-21,1422.016
2012-12-24,1424.45
2012-12-25,1424.45
2012-12-26,1421.513
2012-12-27,1422.19
2012-12-28,1418.629
2012-12-31,1434.075
2013-01-01,1434.075
2013-01-02,1467.877
2013-01-03,1459.035
2013-01-04,1467.507
2013-01-07,1468.793
2013-01-08,1463.841
2013-01-09,1462.51
2013-01-10,1466.116
2013-01-11,1468.21
2013-01-14,1463.22
2013-01-15,1474.395
2013-01-16,1471.251
2013-01-17,1483.188
2013-01-18,1473.975
2013-01-21,1480.826
2013-01-22,1485.435
2013-01-23,1477.038
2013-01-24,1469.694
2013-01-25,1461.993
2013-01-28,1457.835
2013-01-29,1467.39
2013-01-30,1467.44
2013-01-31,1466.304
2013-02-01,1476.164
2013-02-04,1467.402
2013-02-05,1476.321
2013-02-06,1481.73
2013-02-07,1480.238
2013-02-08,1476.116
2013-02-11,1461.607
2013-02-12,1469.807
2013-02-13,1470.804
2013-02-14,1467.209
2013-02-15,1455.297
2013-02-18,1449.533
2013-02-19,1456.687
2013-02-20,1437.782
2013-02-21,1417.942
2013-02-22,1420.197
2013-02-25,1408.871
2013-02-26,1403.331
2013-02-27,1409.876
2013-02-28,1418.746
2013-03-01,1419.456
2013-03-04,1410.057
2013-03-05,1414.84
2013-03-06,1422.331
2013-03-07,1429.768
2013-03-08,1437.87
2013-03-11,1444.235
2013-03-12,1445.743
2013-03-13,1434.515
2013-03-14,1441.8
2013-03-15,1463.608
2013-03-18,1455.152
2013-03-19,1446.106
2013-03-20,1452.825
2013-03-21,1453.447
2013-03-22,1451.769
2013-03-25,1446.681
2013-03-26,1461.355
2013-03-27,1463.88
2013-03-28,1469.363
2013-03-29,1469.363
2013-04-01,1459.715
2013-04-02,1458.885
2013-04-03,1441.607
2013-04-04,1434.008
2013-04-05,1428.373
2013-04-08,1436.194
2013-04-09,1454.307
2013-04-10,1461.219
2013-04-11,1465.377
2013-04-12,1451.447
2013-04-15,1403.762
2013-04-16,1413.957
2013-04-17,1381.108
2013-04-18,1390.121
2013-04-19,1393.846
2013-04-22,1398.729
2013-04-23,1406.91
2013-04-24,1419.557
2013-04-25,1443.696
2013-04-26,1442.391
2013-04-29,1451.401
2013-04-30,1480.752
2013-05-01,1462.535
2013-05-02,1467.259
2013-05-03,1479.193
2013-05-06,1478.69
2013-05-07,1480.843
2013-05-08,1488.874
2013-05-09,1495.415
2013-05-10,1492.577
2013-05-13,1490.833
2013-05-14,1484.48
2013-05-15,1475.166
2013-05-16,1482.995
2013-05-17,1479.876
2013-05-20,1479.012
2013-05-21,1491.419
2013-05-22,1483.86
2013-05-23,1477.587
2013-05-24,1481.717
2013-05-27,1487.73
2013-05-28,1478.887
2013-05-29,1471.378
2013-05-30,1486.239
2013-05-31,1476.582
2013-06-03,1478.726
2013-06-04,1473.438
2013-06-05,1457.021
2013-06-06,1462.476
2013-06-07,1469.351
2013-06-10,1471.628
2013-06-11,1452.544
2013-06-12,1436.589
2013-06-13,1453.823
2013-06-14,1450.481
2013-06-17,1460.951
2013-06-18,1456.58
2013-06-19,1448.075
2013-06-20,1385.064
2013-06-21,1370.917
2013-06-24,1335.966
2013-06-25,1362.366
2013-06-26,1360.056
2013-06-27,1372.365
2013-06-28,1387.86
2013-07-01,1394.071
2013-07-02,1396.348
2013-07-03,1392.454
2013-07-04,1398.94
2013-07-05,1380.809
2013-07-08,1390.983
2013-07-09,1401.856
2013-07-10,1410.785
2013-07-11,1446.775
2013-07-12,1444.543
2013-07-15,1442.0
2013-07-16,1447.097
2013-07-17,1441.503
2013-07-18,1447.204
2013-07-19,1461.845
2013-07-22,1481.202
2013-07-23,1496.068
2013-07-24,1476.444
2013-07-25,1478.102
2013-07-26,1471.309
2013-07-29,1475.027
2013-07-30,1469.91
2013-07-31,1466.125
2013-08-01,1469.047
2013-08-02,1460.854
2013-08-05,1456.428
2013-08-06,1440.92
2013-08-07,1428.974
2013-08-08,1457.14
2013-08-09,1471.689
2013-08-12,1484.132
2013-08-13,1478.003
2013-08-14,1484.73
2013-08-15,1487.734
2013-08-16,1489.359
2013-08-19,1468.726
2013-08-20,1475.817
2013-08-21,1453.022
2013-08-22,1452.115
2013-08-23,1462.982
2013-08-26,1463.615
2013-08-27,1443.329
2013-08-28,1447.217
2013-08-29,1447.443
2013-08-30,1441.463
2013-09-02,1442.283
2013-09-03,1445.735
2013-09-04,1457.393
2013-09-05,1460.557
2013-09-06,1482.843
2013-09-09,1484.047
2013-09-10,1481.278
2013-09-11,1488.679
2013-09-12,1473.369
2013-09-13,1475.831
2013-09-16,1489.848
2013-09-17,1493.921
2013-09-18,1513.009
2013-09-19,1523.534
2013-09-20,1494.054
2013-09-23,1488.326
2013-09-24,1494.78
2013-09-25,1496.579
2013-09-26,1489.843
2013-09-27,1493.199
2013-09-30,1499.936
2013-10-01,1495.734
2013-10-02,1495.883
2013-10-03,1483.561
2013-10-04,1486.678
2013-10-07,1489.79
2013-10-08,1472.214
2013-10-09,1460.845
2013-10-10,1474.848
2013-10-11,1476.264
2013-10-14,1481.829
2013-10-15,1481.764
2013-10-16,1486.512
2013-10-17,1514.8
2013-10-18,1527.144
2013-10-21,1530.324
2013-10-22,1542.794
2013-10-23,1519.096
2013-10-24,1524.186
2013-10-25,1533.689
2013-10-28,1532.176
2013-10-29,1532.521
2013-10-30,1530.32
2013-10-31,1525.992
2013-11-01,1515.357
2013-11-04,1529.734
2013-11-05,1518.044
2013-11-06,1519.487
2013-11-07,1497.484
2013-11-08,1494.479
2013-11-11,1498.127
2013-11-12,1487.105
2013-11-13,1494.356
2013-11-14,1498.729
2013-11-15,1510.482
2013-11-18,1504.056
2013-11-19,1500.716
2013-11-20,1492.351
2013-11-21,1492.679
2013-11-22,1493.126
2013-11-25,1488.138
2013-11-26,1479.711
2013-11-27,1477.484
2013-11-28,1479.555
2013-11-29,1485.353
2013-12-02,1468.237
2013-12-03,1463.044
2013-12-04,1465.407
2013-12-05,1460.06
2013-12-06,1466.863
2013-12-09,1466.149
2013-12-10,1481.108
2013-12-11,1461.917
2013-12-12,1454.931
2013-12-13,1464.985
2013-12-16,1469.859
2013-12-17,1467.212
2013-12-18,1466.115
2013-12-19,1463.506
2013-12-20,1469.56
2013-12-23,1485.017
2013-12-24,1493.52
2013-12-25,1493.52
2013-12-26,1491.415
2013-12-27,1493.645
2013-12-30,1493.22
2013-12-31,1506.895
2014-01-01,1506.895
2014-01-02,1510.864
2014-01-03,1510.5
2014-01-06,1509.41
2014-01-07,1508.77
2014-01-08,1499.63
2014-01-09,1481.695
2014-01-10,1489.734
2014-01-13,1493.719
2014-01-14,1482.354
2014-01-15,1491.817
2014-01-16,1503.303
2014-01-17,1514.352
2014-01-20,1522.787
2014-01-21,1521.165
2014-01-22,1504.371
2014-01-23,1490.492
2014-01-24,1483.743
2014-01-27,1471.043
2014-01-28,1469.26
2014-01-29,1474.396
2014-01-30,1473.318
2014-01-31,1475.79
2014-02-03,1460.948
2014-02-04,1467.317
2014-02-05,1472.9
2014-02-06,1497.678
2014-02-07,1516.303
2014-02-10,1512.909
2014-02-11,1528.555
2014-02-12,1531.835
2014-02-13,1543.686
2014-02-14,1553.563
2014-02-17,1554.342
2014-02-18,1560.753
2014-02-19,1541.822
2014-02-20,1549.908
2014-02-21,1540.943
2014-02-24,1553.766
2014-02-25,1552.596
2014-02-26,1542.074
2014-02-27,1537.075
2014-02-28,1552.886
2014-03-03,1547.53
2014-03-04,1551.529
2014-03-05,1556.873
2014-03-06,1569.548
2014-03-07,1553.675
2014-03-10,1542.313
2014-03-11,1539.911
2014-03-12,1537.143
2014-03-13,1553.949
2014-03-14,1553.697
2014-03-17,1549.383
2014-03-18,1556.787
2014-03-19,1536.307
2014-03-20,1526.684
2014-03-21,1533.906
2014-03-24,1516.428
2014-03-25,1527.772
2014-03-26,1516.014
2014-03-27,1533.658
2014-03-28,1542.723
2014-03-31,1550.009
2014-04-01,1552.045
2014-04-02,1565.456
2014-04-03,1565.922
2014-04-04,1577.119
2014-04-07,1564.695
2014-04-08,1584.365
2014-04-09,1593.761
2014-04-10,1589.722
2014-04-11,1579.66
2014-04-14,1586.034
2014-04-15,1580.332
2014-04-16,1584.332
2014-04-17,1596.035
2014-04-18,1596.035
2014-04-21,1590.276
2014-04-22,1592.609
2014-04-23,1595.13
2014-04-24,1594.039
2014-04-25,1594.196
2014-04-28,1587.956
2014-04-29,1611.152
2014-04-30,1609.771
2014-05-01,1613.04
2014-05-02,1632.25
2014-05-05,1630.732
2014-05-06,1634.679
2014-05-07,1630.537
2014-05-08,1619.648
2014-05-09,1610.656
2014-05-12,1630.205
2014-05-13,1628.239
2014-05-14,1631.097
2014-05-15,1623.962
2014-05-16,1615.031
2014-05-19,1618.824
2014-05-20,1609.401
2014-05-21,1615.491
2014-05-22,1626.817
2014-05-23,1633.57
2014-05-26,1639.263
2014-05-27,1626.635
2014-05-28,1622.77
2014-05-29,1628.3
2014-05-30,1624.993
2014-06-02,1629.364
2014-06-03,1628.852
2014-06-04,1629.251
2014-06-05,1635.511
2014-06-06,1640.165
2014-06-09,1646.282
2014-06-10,1653.897
2014-06-11,1663.245
2014-06-12,1679.394
2014-06-13,1683.009
2014-06-16,1689.597
2014-06-17,1689.103
2014-06-18,1697.668
2014-06-19,1719.376
2014-06-20,1722.646
2014-06-23,1732.477
2014-06-24,1707.8
2014-06-25,1713.337
2014-06-26,1724.056
2014-06-27,1732.438
2014-06-30,1753.424
2014-07-01,1752.354
2014-07-02,1761.708
2014-07-03,1769.82
2014-07-04,1769.024
2014-07-07,1759.093
2014-07-08,1752.524
2014-07-09,1767.623
2014-07-10,1748.408
2014-07-11,1745.171
2014-07-14,1735.007
2014-07-15,1708.433
2014-07-16,1721.878
2014-07-17,1722.066
2014-07-18,1727.536
2014-07-21,1725.564
2014-07-22,1734.985
2014-07-23,1745.732
2014-07-24,1743.674
2014-07-25,1742.768
2014-07-28,1741.847
2014-07-29,1737.331
2014-07-30,1722.231
2014-07-31,1704.54
2014-08-01,1696.037
2014-08-04,1692.775
2014-08-05,1680.577
2014-08-06,1693.057
2014-08-07,1689.137
2014-08-08,1688.973
2014-08-11,1698.098
2014-08-12,1704.776
2014-08-13,1706.946
2014-08-14,1701.484
2014-08-15,1704.001
2014-08-18,1714.581
2014-08-19,1718.543
2014-08-20,1725.648
2014-08-21,1721.006
2014-08-22,1717.328
2014-08-25,1716.192
2014-08-26,1730.083
2014-08-27,1735.669
2014-08-28,1734.223
2014-08-29,1746.966
2014-09-01,1743.992
2014-09-02,1719.934
2014-09-03,1727.947
2014-09-04,1716.603
2014-09-05,1708.568
2014-09-08,1683.496
2014-09-09,1669.757
2014-09-10,1665.061
2014-09-11,1668.913
2014-09-12,1657.599
2014-09-15,1650.548
2014-09-16,1653.445
2014-09-17,1653.752
2014-09-18,1651.24
2014-09-19,1626.714
2014-09-22,1589.563
2014-09-23,1586.657
2014-09-24,1587.692
2014-09-25,1566.912
2014-09-26,1570.993
2014-09-29,1567.266
2014-09-30,1558.096
2014-10-01,1540.794
2014-10-02,1535.433
2014-10-03,1513.269
2014-10-06,1522.069
2014-10-07,1503.807
2014-10-08,1507.764
2014-10-09,1488.156
2014-10-10,1456.825
2014-10-13,1454.096
2014-10-14,1438.048
2014-10-15,1409.409
2014-10-16,1435.902
2014-10-17,1451.81
2014-10-20,1467.065
2014-10-21,1493.56
2014-10-22,1459.821
2014-10-23,1468.238
2014-10-24,1468.055
2014-10-27,1449.703
2014-10-28,1472.521
2014-10-29,1468.842
2014-10-30,1433.719
2014-10-31,1421.952
2014-11-03,1413.562
2014-11-04,1375.876
2014-11-05,1384.529
2014-11-06,1384.871
2014-11-07,1424.977
2014-11-10,1414.08
2014-11-11,1422.247
2014-11-12,1438.359
2014-11-13,1418.021
2014-11-14,1434.226
2014-11-17,1440.979
2014-11-18,1453.502
2014-11-19,1437.583
2014-11-20,1459.007
2014-11-21,1485.319
2014-11-24,1464.705
2014-11-25,1483.352
2014-11-26,1475.259
2014-11-27,1431.0
2014-11-28,1395.946
2014-12-01,1388.333
2014-12-02,1380.439
2014-12-03,1401.098
2014-12-04,1365.915
2014-12-05,1360.637
2014-12-08,1320.303
2014-12-09,1336.258
2014-12-10,1293.298
2014-12-11,1287.021
2014-12-12,1270.635
2014-12-15,1245.432
2014-12-16,1254.188
2014-12-17,1295.618
2014-12-18,1316.927
2014-12-19,1332.949
2014-12-22,1304.513
2014-12-23,1322.889
2014-12-24,1331.83
2014-12-25,1331.83
2014-12-26,1331.6
2014-12-29,1330.261
2014-12-30,1335.452
2014-12-31,1341.172
2015-01-01,1341.172
2015-01-02,1342.387
2015-01-05,1309.008
2015-01-06,1304.119
2015-01-07,1295.5
2015-01-08,1304.045
2015-01-09,1304.196
2015-01-12,1281.332
2015-01-13,1261.149
2015-01-14,1253.011
2015-01-15,1256.59
2015-01-16,1277.045
2015-01-19,1280.524
2015-01-20,1262.545
2015-01-21,1251.298
2015-01-22,1260.129
2015-01-23,1249.703
2015-01-26,1249.753
2015-01-27,1263.128
2015-01-28,1234.664
