Date,DENMARK SMALL GROWTH Small Cap
2010-09-20,452.587
2010-09-21,457.348
2010-09-22,469.25
2010-09-23,464.558
2010-09-24,475.431
2010-09-27,474.308
2010-09-28,475.79
2010-09-29,477.469
2010-09-30,482.359
2010-10-01,480.504
2010-10-04,470.076
2010-10-05,480.536
2010-10-06,484.791
2010-10-07,485.183
2010-10-08,484.302
2010-10-11,488.181
2010-10-12,486.669
2010-10-13,500.98
2010-10-14,505.955
2010-10-15,502.594
2010-10-18,501.657
2010-10-19,495.889
2010-10-20,505.109
2010-10-21,516.958
2010-10-22,512.529
2010-10-25,519.906
2010-10-26,512.136
2010-10-27,502.452
2010-10-28,504.007
2010-10-29,503.257
2010-11-01,506.55
2010-11-02,508.43
2010-11-03,505.046
2010-11-04,527.247
2010-11-05,522.681
2010-11-08,518.597
2010-11-09,527.421
2010-11-10,520.949
2010-11-11,517.941
2010-11-12,515.524
2010-11-15,518.304
2010-11-16,504.938
2010-11-17,499.283
2010-11-18,523.723
2010-11-19,529.215
2010-11-22,533.823
2010-11-23,522.977
2010-11-24,523.785
2010-11-25,521.97
2010-11-26,514.875
2010-11-29,504.494
2010-11-30,498.19
2010-12-01,513.163
2010-12-02,529.148
2010-12-03,537.714
2010-12-06,537.551
2010-12-07,547.205
2010-12-08,537.016
2010-12-09,531.637
2010-12-10,535.569
2010-12-13,549.587
2010-12-14,552.251
2010-12-15,546.713
2010-12-16,536.281
2010-12-17,539.889
2010-12-20,541.154
2010-12-21,540.884
2010-12-22,535.78
2010-12-23,536.258
2010-12-24,538.387
2010-12-27,537.988
2010-12-28,539.337
2010-12-29,542.866
2010-12-30,550.159
2010-12-31,555.888
2011-01-03,560.499
2011-01-04,558.74
2011-01-05,545.034
2011-01-06,542.337
2011-01-07,531.127
2011-01-10,529.803
2011-01-11,535.916
2011-01-12,544.421
2011-01-13,545.089
2011-01-14,552.716
2011-01-17,547.859
2011-01-18,557.098
2011-01-19,558.008
2011-01-20,549.934
2011-01-21,558.679
2011-01-24,559.773
2011-01-25,554.41
2011-01-26,560.517
2011-01-27,568.73
2011-01-28,562.09
2011-01-31,556.979
2011-02-01,567.979
2011-02-02,560.16
2011-02-03,552.773
2011-02-04,553.786
2011-02-07,556.852
2011-02-08,566.12
2011-02-09,568.075
2011-02-10,557.952
2011-02-11,554.706
2011-02-14,555.787
2011-02-15,551.415
2011-02-16,550.55
2011-02-17,553.915
2011-02-18,555.809
2011-02-21,548.432
2011-02-22,545.161
2011-02-23,545.169
2011-02-24,540.984
2011-02-25,551.494
2011-02-28,555.022
2011-03-01,551.61
2011-03-02,551.874
2011-03-03,557.43
2011-03-04,560.657
2011-03-07,561.143
2011-03-08,560.264
2011-03-09,561.85
2011-03-10,545.684
2011-03-11,539.568
2011-03-14,539.517
2011-03-15,529.364
2011-03-16,527.457
2011-03-17,532.857
2011-03-18,551.6
2011-03-21,564.297
2011-03-22,560.531
2011-03-23,550.724
2011-03-24,552.035
2011-03-25,556.727
2011-03-28,553.61
2011-03-29,555.193
2011-03-30,556.737
2011-03-31,558.624
2011-04-01,559.563
2011-04-04,564.673
2011-04-05,562.583
2011-04-06,568.446
2011-04-07,563.562
2011-04-08,572.062
2011-04-11,573.292
2011-04-12,567.389
2011-04-13,571.92
2011-04-14,568.929
2011-04-15,566.801
2011-04-18,551.866
2011-04-19,559.608
2011-04-20,580.596
2011-04-21,583.017
2011-04-22,583.017
2011-04-25,582.596
2011-04-26,585.801
2011-04-27,584.757
2011-04-28,593.5
2011-04-29,598.343
2011-05-02,604.476
2011-05-03,598.566
2011-05-04,594.116
2011-05-05,579.432
2011-05-06,578.805
2011-05-09,569.047
2011-05-10,576.699
2011-05-11,571.564
2011-05-12,567.175
2011-05-13,570.701
2011-05-16,578.341
2011-05-17,571.59
2011-05-18,571.842
2011-05-19,576.826
2011-05-20,572.907
2011-05-23,558.989
2011-05-24,558.555
2011-05-25,557.8
2011-05-26,557.264
2011-05-27,568.915
2011-05-30,573.963
2011-05-31,580.205
2011-06-01,582.746
2011-06-02,583.288
2011-06-03,588.417
2011-06-06,585.423
2011-06-07,590.995
2011-06-08,574.679
2011-06-09,577.851
2011-06-10,565.8
2011-06-13,566.46
2011-06-14,573.572
2011-06-15,558.306
2011-06-16,542.765
2011-06-17,549.693
2011-06-20,540.107
2011-06-21,551.364
2011-06-22,552.676
2011-06-23,533.763
2011-06-24,534.934
2011-06-27,539.03
2011-06-28,547.072
2011-06-29,562.986
2011-06-30,575.858
2011-07-01,578.126
2011-07-04,583.04
2011-07-05,578.651
2011-07-06,570.477
2011-07-07,577.165
2011-07-08,568.605
2011-07-11,547.422
2011-07-12,542.057
2011-07-13,556.236
2011-07-14,550.486
2011-07-15,548.515
2011-07-18,536.442
2011-07-19,549.752
2011-07-20,554.288
2011-07-21,565.389
2011-07-22,567.584
2011-07-25,563.807
2011-07-26,568.954
2011-07-27,555.628
2011-07-28,546.715
2011-07-29,545.385
2011-08-01,537.266
2011-08-02,517.485
2011-08-03,515.837
2011-08-04,491.227
2011-08-05,485.255
2011-08-08,457.012
2011-08-09,460.174
2011-08-10,452.204
2011-08-11,457.067
2011-08-12,467.764
2011-08-15,487.654
2011-08-16,472.895
2011-08-17,480.089
2011-08-18,445.36
2011-08-19,439.208
2011-08-22,441.244
2011-08-23,443.798
2011-08-24,444.787
2011-08-25,438.153
2011-08-26,437.707
2011-08-29,459.048
2011-08-30,454.594
2011-08-31,465.355
2011-09-01,462.839
2011-09-02,446.475
2011-09-05,426.745
2011-09-06,422.79
2011-09-07,435.539
2011-09-08,436.149
2011-09-09,417.529
2011-09-12,400.575
2011-09-13,405.647
2011-09-14,412.256
2011-09-15,430.919
2011-09-16,430.812
2011-09-19,419.362
2011-09-20,427.682
2011-09-21,427.506
2011-09-22,408.815
2011-09-23,405.986
2011-09-26,408.983
2011-09-27,427.296
2011-09-28,423.802
2011-09-29,428.416
2011-09-30,413.909
2011-10-03,407.122
2011-10-04,397.565
2011-10-05,402.54
2011-10-06,411.517
2011-10-07,418.769
2011-10-10,432.536
2011-10-11,430.337
2011-10-12,445.834
2011-10-13,441.569
2011-10-14,453.886
2011-10-17,445.95
2011-10-18,444.65
2011-10-19,448.507
2011-10-20,439.427
2011-10-21,458.113
2011-10-24,469.323
2011-10-25,465.645
2011-10-26,467.793
2011-10-27,488.821
2011-10-28,486.917
2011-10-31,470.326
2011-11-01,441.102
2011-11-02,452.743
2011-11-03,458.858
2011-11-04,456.912
2011-11-07,454.464
2011-11-08,463.103
2011-11-09,453.13
2011-11-10,458.297
2011-11-11,474.879
2011-11-14,474.093
2011-11-15,469.177
2011-11-16,470.193
2011-11-17,461.198
2011-11-18,455.007
2011-11-21,440.675
2011-11-22,442.514
2011-11-23,432.586
2011-11-24,428.858
2011-11-25,428.89
2011-11-28,442.489
2011-11-29,444.555
2011-11-30,464.573
2011-12-01,461.048
2011-12-02,460.839
2011-12-05,468.417
2011-12-06,462.119
2011-12-07,461.433
2011-12-08,449.599
2011-12-09,450.893
2011-12-12,436.309
2011-12-13,434.924
2011-12-14,419.732
2011-12-15,421.437
2011-12-16,421.891
2011-12-19,422.199
2011-12-20,435.824
2011-12-21,435.443
2011-12-22,436.305
2011-12-23,438.83
2011-12-26,438.83
2011-12-27,439.564
2011-12-28,435.206
2011-12-29,437.995
2011-12-30,448.209
2012-01-02,453.866
2012-01-03,463.306
2012-01-04,453.381
2012-01-05,449.928
2012-01-06,445.806
2012-01-09,451.958
2012-01-10,466.562
2012-01-11,467.639
2012-01-12,478.698
2012-01-13,477.971
2012-01-16,485.462
2012-01-17,491.347
2012-01-18,498.695
2012-01-19,503.913
2012-01-20,502.888
2012-01-23,505.74
2012-01-24,499.378
2012-01-25,501.802
2012-01-26,517.216
2012-01-27,511.501
2012-01-30,508.161
2012-01-31,510.859
2012-02-01,521.06
2012-02-02,523.369
2012-02-03,525.765
2012-02-06,523.618
2012-02-07,530.677
2012-02-08,529.408
2012-02-09,529.9
2012-02-10,527.361
2012-02-13,529.961
2012-02-14,525.646
2012-02-15,529.263
2012-02-16,524.144
2012-02-17,532.028
2012-02-20,545.825
2012-02-21,544.503
2012-02-22,539.876
2012-02-23,540.012
2012-02-24,548.493
2012-02-27,542.153
2012-02-28,547.581
2012-02-29,546.23
2012-03-01,546.947
2012-03-02,541.451
2012-03-05,540.549
2012-03-06,520.336
2012-03-07,528.301
2012-03-08,539.763
2012-03-09,543.145
2012-03-12,541.952
2012-03-13,544.746
2012-03-14,543.128
2012-03-15,541.92
2012-03-16,544.905
2012-03-19,542.817
2012-03-20,538.058
2012-03-21,536.564
2012-03-22,529.853
2012-03-23,537.528
2012-03-26,547.059
2012-03-27,541.003
2012-03-28,538.511
2012-03-29,531.379
2012-03-30,537.034
2012-04-02,551.508
2012-04-03,559.253
2012-04-04,536.105
2012-04-05,533.846
2012-04-06,533.846
2012-04-09,534.155
2012-04-10,524.581
2012-04-11,526.543
2012-04-12,537.184
2012-04-13,530.341
2012-04-16,528.198
2012-04-17,538.922
2012-04-18,536.211
2012-04-19,546.005
2012-04-20,549.124
2012-04-23,536.055
2012-04-24,544.46
2012-04-25,545.567
2012-04-26,547.65
2012-04-27,551.326
2012-04-30,550.867
2012-05-01,551.462
2012-05-02,542.95
2012-05-03,549.521
2012-05-04,547.942
2012-05-07,539.542
2012-05-08,527.657
2012-05-09,515.376
2012-05-10,525.104
2012-05-11,530.062
2012-05-14,515.41
2012-05-15,504.017
2012-05-16,502.352
2012-05-17,501.072
2012-05-18,501.6
2012-05-21,506.506
2012-05-22,514.93
2012-05-23,498.757
2012-05-24,503.792
2012-05-25,505.501
2012-05-28,506.571
2012-05-29,513.579
2012-05-30,502.367
2012-05-31,496.695
2012-06-01,481.431
2012-06-04,480.717
2012-06-05,479.391
2012-06-06,486.976
2012-06-07,503.58
2012-06-08,495.316
2012-06-11,499.48
2012-06-12,491.684
2012-06-13,493.12
2012-06-14,490.892
2012-06-15,497.975
2012-06-18,500.903
2012-06-19,509.906
2012-06-20,512.277
2012-06-21,511.896
2012-06-22,502.751
2012-06-25,491.588
2012-06-26,481.505
2012-06-27,486.295
2012-06-28,481.533
2012-06-29,504.13
2012-07-02,506.591
2012-07-03,516.771
2012-07-04,523.495
2012-07-05,519.439
2012-07-06,512.181
2012-07-09,505.537
2012-07-10,510.013
2012-07-11,506.847
2012-07-12,501.621
2012-07-13,509.57
2012-07-16,512.996
2012-07-17,510.769
2012-07-18,514.85
2012-07-19,524.597
2012-07-20,517.244
2012-07-23,501.546
2012-07-24,504.507
2012-07-25,507.294
2012-07-26,521.491
2012-07-27,528.871
2012-07-30,525.495
2012-07-31,524.922
2012-08-01,522.712
2012-08-02,510.755
2012-08-03,525.839
2012-08-06,538.469
2012-08-07,535.946
2012-08-08,530.62
2012-08-09,537.437
2012-08-10,535.321
2012-08-13,534.087
2012-08-14,538.356
2012-08-15,533.572
2012-08-16,537.16
2012-08-17,535.003
2012-08-20,535.467
2012-08-21,546.044
2012-08-22,540.015
2012-08-23,542.381
2012-08-24,535.999
2012-08-27,539.077
2012-08-28,538.128
2012-08-29,542.472
2012-08-30,542.569
2012-08-31,551.827
2012-09-03,554.706
2012-09-04,550.311
2012-09-05,554.552
2012-09-06,568.117
2012-09-07,574.55
2012-09-10,574.519
2012-09-11,579.15
2012-09-12,582.256
2012-09-13,582.739
2012-09-14,603.335
2012-09-17,598.922
2012-09-18,591.17
2012-09-19,591.366
2012-09-20,587.566
2012-09-21,593.812
2012-09-24,591.967
2012-09-25,596.566
2012-09-26,581.684
2012-09-27,582.94
2012-09-28,585.789
2012-10-01,597.256
2012-10-02,597.671
2012-10-03,594.077
2012-10-04,599.421
2012-10-05,608.024
2012-10-08,598.84
2012-10-09,590.134
2012-10-10,586.883
2012-10-11,588.14
2012-10-12,587.726
2012-10-15,585.693
2012-10-16,595.306
2012-10-17,600.893
2012-10-18,604.223
2012-10-19,601.745
2012-10-22,599.737
2012-10-23,589.703
2012-10-24,596.73
2012-10-25,600.071
2012-10-26,596.829
2012-10-29,593.097
2012-10-30,598.372
2012-10-31,598.375
2012-11-01,605.946
2012-11-02,600.847
2012-11-05,598.336
2012-11-06,597.232
2012-11-07,594.551
2012-11-08,588.685
2012-11-09,589.864
2012-11-12,589.449
2012-11-13,577.743
2012-11-14,576.529
2012-11-15,568.104
2012-11-16,558.415
2012-11-19,567.794
2012-11-20,570.925
2012-11-21,574.754
2012-11-22,581.914
2012-11-23,588.644
2012-11-26,585.84
2012-11-27,586.222
2012-11-28,577.609
2012-11-29,585.567
2012-11-30,590.996
2012-12-03,595.211
2012-12-04,595.203
2012-12-05,598.099
2012-12-06,601.742
2012-12-07,597.916
2012-12-10,598.104
2012-12-11,601.183
2012-12-12,602.902
2012-12-13,600.802
2012-12-14,602.231
2012-12-17,596.309
2012-12-18,602.151
2012-12-19,603.326
2012-12-20,610.482
2012-12-21,608.048
2012-12-24,608.989
2012-12-25,608.989
2012-12-26,610.446
2012-12-27,609.804
2012-12-28,607.661
2012-12-31,605.933
2013-01-01,605.933
2013-01-02,615.852
2013-01-03,608.816
2013-01-04,607.513
2013-01-07,611.429
2013-01-08,607.891
2013-01-09,607.688
2013-01-10,619.888
2013-01-11,627.11
2013-01-14,626.449
2013-01-15,623.488
2013-01-16,625.286
2013-01-17,640.06
2013-01-18,638.517
2013-01-21,644.989
2013-01-22,643.177
2013-01-23,646.355
2013-01-24,650.05
2013-01-25,662.271
2013-01-28,658.943
2013-01-29,660.635
2013-01-30,662.667
2013-01-31,656.29
2013-02-01,670.7
2013-02-04,659.405
2013-02-05,658.679
2013-02-06,657.25
2013-02-07,651.687
2013-02-08,651.204
2013-02-11,653.779
2013-02-12,664.486
2013-02-13,675.839
2013-02-14,673.86
2013-02-15,677.653
2013-02-18,674.187
2013-02-19,683.609
2013-02-20,690.628
2013-02-21,684.038
2013-02-22,686.716
2013-02-25,691.643
2013-02-26,680.618
2013-02-27,690.197
2013-02-28,692.904
2013-03-01,691.833
2013-03-04,688.497
2013-03-05,696.306
2013-03-06,696.468
2013-03-07,700.985
2013-03-08,700.7
2013-03-11,705.104
2013-03-12,707.76
2013-03-13,706.266
2013-03-14,707.942
2013-03-15,709.042
2013-03-18,700.207
2013-03-19,696.393
2013-03-20,699.839
2013-03-21,695.578
2013-03-22,695.192
2013-03-25,691.266
2013-03-26,697.116
2013-03-27,689.44
2013-03-28,692.515
2013-03-29,692.515
2013-04-01,692.826
2013-04-02,703.814
2013-04-03,700.575
2013-04-04,693.704
2013-04-05,696.019
2013-04-08,702.159
2013-04-09,702.871
2013-04-10,713.978
2013-04-11,710.032
2013-04-12,707.104
2013-04-15,700.975
2013-04-16,700.214
2013-04-17,689.59
2013-04-18,694.108
2013-04-19,694.398
2013-04-22,687.502
2013-04-23,693.34
2013-04-24,692.408
2013-04-25,696.516
2013-04-26,697.636
2013-04-29,701.414
2013-04-30,708.834
2013-05-01,710.539
2013-05-02,710.356
2013-05-03,724.808
2013-05-06,717.548
2013-05-07,718.909
2013-05-08,729.227
2013-05-09,724.903
2013-05-10,717.94
2013-05-13,730.031
2013-05-14,733.274
2013-05-15,728.643
2013-05-16,733.91
2013-05-17,716.387
2013-05-20,718.136
2013-05-21,720.618
2013-05-22,721.046
2013-05-23,711.464
2013-05-24,719.492
2013-05-27,720.724
2013-05-28,724.362
2013-05-29,720.153
2013-05-30,726.715
2013-05-31,716.84
2013-06-03,712.307
2013-06-04,716.121
2013-06-05,716.932
2013-06-06,717.697
2013-06-07,714.328
2013-06-10,709.974
2013-06-11,692.839
2013-06-12,705.814
2013-06-13,697.438
2013-06-14,708.659
2013-06-17,709.131
2013-06-18,713.042
2013-06-19,706.392
2013-06-20,679.069
2013-06-21,675.085
2013-06-24,663.771
2013-06-25,674.079
2013-06-26,683.565
2013-06-27,696.071
2013-06-28,687.966
2013-07-01,698.451
2013-07-02,698.33
2013-07-03,685.544
2013-07-04,691.034
2013-07-05,687.57
2013-07-08,694.205
2013-07-09,698.406
2013-07-10,708.403
2013-07-11,721.17
2013-07-12,727.539
2013-07-15,727.909
2013-07-16,724.762
2013-07-17,727.876
2013-07-18,727.951
2013-07-19,724.479
2013-07-22,726.957
2013-07-23,726.104
2013-07-24,734.337
2013-07-25,726.042
2013-07-26,720.951
2013-07-29,727.6
2013-07-30,735.368
2013-07-31,733.475
2013-08-01,739.693
2013-08-02,740.069
2013-08-05,738.542
2013-08-06,736.573
2013-08-07,734.495
2013-08-08,742.642
2013-08-09,744.683
2013-08-12,742.267
2013-08-13,739.836
2013-08-14,746.852
2013-08-15,740.457
2013-08-16,740.349
2013-08-19,746.205
2013-08-20,748.362
2013-08-21,743.421
2013-08-22,748.299
2013-08-23,764.569
2013-08-26,764.368
2013-08-27,746.497
2013-08-28,740.181
2013-08-29,740.977
2013-08-30,732.657
2013-09-02,744.323
2013-09-03,744.096
2013-09-04,743.153
2013-09-05,740.762
2013-09-06,742.037
2013-09-09,750.861
2013-09-10,766.372
2013-09-11,768.982
2013-09-12,766.526
2013-09-13,765.081
2013-09-16,780.01
2013-09-17,777.021
2013-09-18,777.675
2013-09-19,795.284
2013-09-20,794.924
2013-09-23,787.441
2013-09-24,788.72
2013-09-25,788.495
2013-09-26,788.343
2013-09-27,791.486
2013-09-30,786.149
2013-10-01,795.581
2013-10-02,798.357
2013-10-03,802.423
2013-10-04,796.814
2013-10-07,794.978
2013-10-08,793.703
2013-10-09,779.118
2013-10-10,789.615
2013-10-11,797.657
2013-10-14,804.45
2013-10-15,807.608
2013-10-16,812.019
2013-10-17,818.519
2013-10-18,824.508
2013-10-21,831.395
2013-10-22,842.642
2013-10-23,849.505
2013-10-24,850.704
2013-10-25,841.081
2013-10-28,834.372
2013-10-29,837.108
2013-10-30,836.883
2013-10-31,822.093
2013-11-01,819.668
2013-11-04,824.168
2013-11-05,807.796
2013-11-06,828.506
2013-11-07,811.248
2013-11-08,802.688
2013-11-11,811.019
2013-11-12,798.736
2013-11-13,798.757
2013-11-14,804.56
2013-11-15,817.099
2013-11-18,830.025
2013-11-19,821.141
2013-11-20,812.273
2013-11-21,819.947
2013-11-22,821.862
2013-11-25,827.189
2013-11-26,835.292
2013-11-27,841.12
2013-11-28,847.904
2013-11-29,852.641
2013-12-02,850.706
2013-12-03,835.093
2013-12-04,824.394
2013-12-05,832.515
2013-12-06,839.231
2013-12-09,850.751
2013-12-10,850.9
2013-12-11,853.106
2013-12-12,839.748
2013-12-13,838.868
2013-12-16,847.056
2013-12-17,839.305
2013-12-18,851.547
2013-12-19,858.378
2013-12-20,866.688
2013-12-23,873.619
2013-12-24,871.218
2013-12-25,871.218
2013-12-26,872.817
2013-12-27,885.948
2013-12-30,887.24
2013-12-31,884.946
2014-01-01,884.946
2014-01-02,895.222
2014-01-03,904.743
2014-01-06,923.085
2014-01-07,929.072
2014-01-08,921.442
2014-01-09,923.072
2014-01-10,939.949
2014-01-13,930.715
2014-01-14,924.899
2014-01-15,927.761
2014-01-16,927.119
2014-01-17,929.69
2014-01-20,928.835
2014-01-21,932.634
2014-01-22,936.147
2014-01-23,937.533
2014-01-24,906.973
2014-01-27,878.334
2014-01-28,897.604
2014-01-29,889.293
2014-01-30,906.774
2014-01-31,901.964
2014-02-03,898.124
2014-02-04,882.629
2014-02-05,898.053
2014-02-06,918.92
2014-02-07,922.99
2014-02-10,928.538
2014-02-11,942.162
2014-02-12,941.844
2014-02-13,947.809
2014-02-14,955.856
2014-02-17,956.05
2014-02-18,960.201
2014-02-19,969.476
2014-02-20,964.871
2014-02-21,974.381
2014-02-24,980.204
2014-02-25,983.876
2014-02-26,971.805
2014-02-27,967.531
2014-02-28,989.712
2014-03-03,958.498
2014-03-04,982.498
2014-03-05,987.014
2014-03-06,1006.471
2014-03-07,999.893
2014-03-10,1001.734
2014-03-11,1001.331
2014-03-12,991.005
2014-03-13,986.06
2014-03-14,965.219
2014-03-17,980.966
2014-03-18,984.257
2014-03-19,982.337
2014-03-20,971.813
2014-03-21,973.429
2014-03-24,956.062
2014-03-25,962.871
2014-03-26,973.355
2014-03-27,986.756
2014-03-28,1000.551
2014-03-31,1008.66
2014-04-01,1025.804
2014-04-02,1030.456
2014-04-03,1026.548
2014-04-04,1033.66
2014-04-07,1020.062
2014-04-08,1002.958
2014-04-09,1027.312
2014-04-10,1031.636
2014-04-11,1012.531
2014-04-14,979.761
2014-04-15,977.62
2014-04-16,995.05
2014-04-17,997.133
2014-04-18,997.133
2014-04-21,994.875
2014-04-22,1037.717
2014-04-23,1035.487
2014-04-24,1028.224
2014-04-25,1019.464
2014-04-28,1021.234
2014-04-29,1025.005
2014-04-30,1042.713
2014-05-01,1048.484
2014-05-02,1058.923
2014-05-05,1067.892
2014-05-06,1076.233
2014-05-07,1059.195
2014-05-08,1061.339
2014-05-09,1075.742
2014-05-12,1098.619
2014-05-13,1098.05
2014-05-14,1102.267
2014-05-15,1098.401
2014-05-16,1097.413
2014-05-19,1096.775
2014-05-20,1110.896
2014-05-21,1121.274
2014-05-22,1129.032
2014-05-23,1107.261
2014-05-26,1123.044
2014-05-27,1129.752
2014-05-28,1132.788
2014-05-29,1134.296
2014-05-30,1136.847
2014-06-02,1136.831
2014-06-03,1130.008
2014-06-04,1136.02
2014-06-05,1135.678
2014-06-06,1140.281
2014-06-09,1136.48
2014-06-10,1135.598
2014-06-11,1124.024
2014-06-12,1127.65
2014-06-13,1120.837
2014-06-16,1123.39
2014-06-17,1131.206
2014-06-18,1144.663
2014-06-19,1152.163
2014-06-20,1149.474
2014-06-23,1152.065
2014-06-24,1141.89
2014-06-25,1132.565
2014-06-26,1133.464
2014-06-27,1140.711
2014-06-30,1146.161
2014-07-01,1145.245
2014-07-02,1161.505
2014-07-03,1158.706
2014-07-04,1154.777
2014-07-07,1147.222
2014-07-08,1134.77
2014-07-09,1126.021
2014-07-10,1108.531
2014-07-11,1116.694
2014-07-14,1121.988
2014-07-15,1109.883
2014-07-16,1116.872
2014-07-17,1113.969
2014-07-18,1105.739
2014-07-21,1106.831
2014-07-22,1106.72
2014-07-23,1100.087
2014-07-24,1104.077
2014-07-25,1100.306
2014-07-28,1095.619
2014-07-29,1101.811
2014-07-30,1100.343
2014-07-31,1089.285
2014-08-01,1077.963
2014-08-04,1077.076
2014-08-05,1080.482
2014-08-06,1069.464
2014-08-07,1066.92
2014-08-08,1059.047
2014-08-11,1080.525
2014-08-12,1075.769
2014-08-13,1087.244
2014-08-14,1081.126
2014-08-15,1085.016
2014-08-18,1086.437
2014-08-19,1091.612
2014-08-20,1080.347
2014-08-21,1079.094
2014-08-22,1074.084
2014-08-25,1076.226
2014-08-26,1077.154
2014-08-27,1080.755
2014-08-28,1067.128
2014-08-29,1062.277
2014-09-01,1056.56
2014-09-02,1054.838
2014-09-03,1060.179
2014-09-04,1051.064
2014-09-05,1043.848
2014-09-08,1046.256
2014-09-09,1042.603
2014-09-10,1035.214
2014-09-11,1038.383
2014-09-12,1035.864
2014-09-15,1036.034
2014-09-16,1026.234
2014-09-17,1031.781
2014-09-18,1028.01
2014-09-19,1024.771
2014-09-22,1025.202
2014-09-23,1016.743
2014-09-24,1012.365
2014-09-25,1012.843
2014-09-26,1013.35
2014-09-29,1011.861
2014-09-30,1014.923
2014-10-01,1018.012
2014-10-02,1012.726
2014-10-03,1003.669
2014-10-06,1009.598
2014-10-07,1002.312
2014-10-08,992.637
2014-10-09,999.573
2014-10-10,979.223
2014-10-13,975.49
2014-10-14,978.313
2014-10-15,969.741
2014-10-16,950.974
2014-10-17,982.124
2014-10-20,979.505
2014-10-21,991.55
2014-10-22,1023.896
2014-10-23,1022.907
2014-10-24,1028.45
2014-10-27,1031.793
2014-10-28,1040.166
2014-10-29,1053.593
2014-10-30,1042.603
2014-10-31,1046.363
2014-11-03,1033.756
2014-11-04,1043.944
2014-11-05,1043.745
2014-11-06,1042.476
2014-11-07,1033.403
2014-11-10,1038.988
2014-11-11,1046.816
2014-11-12,1039.569
2014-11-13,1033.536
2014-11-14,1027.772
2014-11-17,1025.153
2014-11-18,1044.895
2014-11-19,1045.887
2014-11-20,1044.136
2014-11-21,1037.942
2014-11-24,1045.935
2014-11-25,1056.881
2014-11-26,1057.744
2014-11-27,1053.451
2014-11-28,1050.615
2014-12-01,1055.15
2014-12-02,1056.961
2014-12-03,1055.121
2014-12-04,1065.232
2014-12-05,1065.506
2014-12-08,1077.418
2014-12-09,1081.901
2014-12-10,1085.625
2014-12-11,1086.013
2014-12-12,1083.84
2014-12-15,1066.945
2014-12-16,1069.109
2014-12-17,1072.478
2014-12-18,1080.705
2014-12-19,1082.598
2014-12-22,1091.539
2014-12-23,1085.689
2014-12-24,1086.756
2014-12-25,1086.756
2014-12-26,1085.085
2014-12-29,1092.498
2014-12-30,1088.874
2014-12-31,1082.982
2015-01-01,1082.982
2015-01-02,1088.574
2015-01-05,1079.556
2015-01-06,1063.735
2015-01-07,1043.37
2015-01-08,1053.873
2015-01-09,1061.233
2015-01-12,1068.406
2015-01-13,1067.981
2015-01-14,1064.783
2015-01-15,1059.248
2015-01-16,1054.641
2015-01-19,1086.205
2015-01-20,1091.925
2015-01-21,1094.3
2015-01-22,1059.342
2015-01-23,1055.274
2015-01-26,1079.554
2015-01-27,1082.045
2015-01-28,1088.311
2015-01-29,1089.052
2015-01-30,1085.789
2015-02-02,1085.0
2015-02-03,1092.958
2015-02-04,1100.131
2015-02-05,1103.73
2015-02-06,1095.286
2015-02-09,1102.288
2015-02-10,1110.447
2015-02-11,1107.072
2015-02-12,1125.793
2015-02-13,1131.53
2015-02-16,1125.739
2015-02-17,1128.986
2015-02-18,1135.995
2015-02-19,1138.745
2015-02-20,1129.327
2015-02-23,1135.339
2015-02-24,1140.89
2015-02-25,1151.819
2015-02-26,1149.816
2015-02-27,1155.027
2015-03-02,1146.416
2015-03-03,1148.7
2015-03-04,1150.262
2015-03-05,1174.623
2015-03-06,1161.747
2015-03-09,1153.828
2015-03-10,1134.626
2015-03-11,1135.57
2015-03-12,1139.913
2015-03-13,1135.907
2015-03-16,1150.579
2015-03-17,1137.456
2015-03-18,1146.221
2015-03-19,1147.457
2015-03-20,1178.918
2015-03-23,1188.923
2015-03-24,1188.955
2015-03-25,1179.895
2015-03-26,1143.178
2015-03-27,1171.543
2015-03-30,1182.843
2015-03-31,1168.529
2015-04-01,1169.561
2015-04-02,1182.89
2015-04-03,1182.89
2015-04-06,1198.929
2015-04-07,1195.781
2015-04-08,1187.146
2015-04-09,1199.817
2015-04-10,1206.043
2015-04-13,1200.62
2015-04-14,1210.214
2015-04-15,1199.99
2015-04-16,1196.899
2015-04-17,1184.442
2015-04-20,1190.25
2015-04-21,1195.129
2015-04-22,1177.375
2015-04-23,1178.947
2015-04-24,1200.595
2015-04-27,1216.634
2015-04-28,1208.15
2015-04-29,1197.686
2015-04-30,1207.942
2015-05-01,1209.386
2015-05-04,1212.27
2015-05-05,1211.052
2015-05-06,1211.426
2015-05-07,1206.567
2015-05-08,1212.567
2015-05-11,1210.687
2015-05-12,1215.724
2015-05-13,1237.316
2015-05-14,1239.948
2015-05-15,1246.771
2015-05-18,1244.314
2015-05-19,1244.631
2015-05-20,1233.601
2015-05-21,1227.523
2015-05-22,1220.149
2015-05-25,1220.149
2015-05-26,1204.749
2015-05-27,1205.113
2015-05-28,1222.348
2015-05-29,1226.402
2015-06-01,1215.729
2015-06-02,1236.741
2015-06-03,1256.844
2015-06-04,1256.333
2015-06-05,1237.072
2015-06-08,1234.46
2015-06-09,1234.035
2015-06-10,1261.338
2015-06-11,1260.381
2015-06-12,1254.709
2015-06-15,1216.698
2015-06-16,1220.833
2015-06-17,1208.468
2015-06-18,1225.582
2015-06-19,1218.24
2015-06-22,1247.697
2015-06-23,1230.333
