Date,SWITZERLAND IMI GROWTH IMI (Large+Mid+Small Cap)
2015-01-30,1632.282
2015-02-02,1632.219
2015-02-03,1636.485
2015-02-04,1666.32
2015-02-05,1656.08
2015-02-06,1665.364
2015-02-09,1673.561
2015-02-10,1670.351
2015-02-11,1660.702
2015-02-12,1663.953
2015-02-13,1669.828
2015-02-16,1684.424
2015-02-17,1683.268
2015-02-18,1677.762
2015-02-19,1689.831
2015-02-20,1694.689
2015-02-23,1705.903
2015-02-24,1705.251
2015-02-25,1703.825
2015-02-26,1710.011
2015-02-27,1715.101
2015-03-02,1708.188
2015-03-03,1693.702
2015-03-04,1695.712
2015-03-05,1696.172
2015-03-06,1685.168
2015-03-09,1673.394
2015-03-10,1643.002
2015-03-11,1644.727
2015-03-12,1654.54
2015-03-13,1658.893
2015-03-16,1670.165
2015-03-17,1666.705
2015-03-18,1691.077
2015-03-19,1709.797
2015-03-20,1748.687
2015-03-23,1761.75
2015-03-24,1762.221
2015-03-25,1742.947
2015-03-26,1717.344
2015-03-27,1721.889
2015-03-30,1727.664
2015-03-31,1707.055
2015-04-01,1714.831
2015-04-02,1731.41
2015-04-03,1731.41
2015-04-06,1744.161
2015-04-07,1752.195
2015-04-08,1743.764
2015-04-09,1755.995
2015-04-10,1764.345
2015-04-13,1759.296
2015-04-14,1773.231
2015-04-15,1767.302
2015-04-16,1783.755
2015-04-17,1767.866
2015-04-20,1777.322
2015-04-21,1792.017
2015-04-22,1781.485
2015-04-23,1802.08
2015-04-24,1803.007
2015-04-27,1813.278
2015-04-28,1799.048
2015-04-29,1793.09
2015-04-30,1792.916
2015-05-01,1803.309
2015-05-04,1805.588
2015-05-05,1808.29
2015-05-06,1803.455
2015-05-07,1789.072
2015-05-08,1819.482
2015-05-11,1814.826
2015-05-12,1814.778
2015-05-13,1833.269
2015-05-14,1837.976
2015-05-15,1850.278
2015-05-18,1857.851
2015-05-19,1844.354
2015-05-20,1846.394
2015-05-21,1859.845
2015-05-22,1842.418
2015-05-25,1842.418
2015-05-26,1815.554
2015-05-27,1834.813
2015-05-28,1848.218
2015-05-29,1821.081
2015-06-01,1825.135
2015-06-02,1834.341
2015-06-03,1843.627
2015-06-04,1843.362
2015-06-05,1791.954
2015-06-08,1801.893
2015-06-09,1797.383
2015-06-10,1827.371
2015-06-11,1819.235
2015-06-12,1813.672
2015-06-15,1775.12
2015-06-16,1790.726
2015-06-17,1780.58
2015-06-18,1797.692
2015-06-19,1789.35
2015-06-22,1825.882
2015-06-23,1815.033
2015-06-24,1801.974
2015-06-25,1788.934
2015-06-26,1787.12
2015-06-29,1770.326
2015-06-30,1743.811
2015-07-01,1751.392
2015-07-02,1760.541
2015-07-03,1755.214
2015-07-06,1741.16
2015-07-07,1708.079
2015-07-08,1723.955
2015-07-09,1755.668
2015-07-10,1800.643
2015-07-13,1802.601
2015-07-14,1818.553
2015-07-15,1808.784
2015-07-16,1833.315
2015-07-17,1821.763
2015-07-20,1824.501
2015-07-21,1817.304
2015-07-22,1789.805
2015-07-23,1810.873
2015-07-24,1800.163
2015-07-27,1778.768
2015-07-28,1782.935
2015-07-29,1806.93
2015-07-30,1797.622
2015-07-31,1821.108
2015-08-03,1816.14
2015-08-04,1807.778
2015-08-05,1803.285
2015-08-06,1792.732
2015-08-07,1777.889
2015-08-10,1789.827
2015-08-11,1779.346
2015-08-12,1755.908
2015-08-13,1770.038
2015-08-14,1771.433
2015-08-17,1778.297
2015-08-18,1776.556
2015-08-19,1762.336
2015-08-20,1747.774
2015-08-21,1707.561
2015-08-24,1679.136
2015-08-25,1715.825
2015-08-26,1675.858
2015-08-27,1697.969
2015-08-28,1695.085
2015-08-31,1692.692
2015-09-01,1664.077
2015-09-02,1651.17
2015-09-03,1667.929
2015-09-04,1646.765
2015-09-07,1653.568
2015-09-08,1660.579
2015-09-09,1681.37
2015-09-10,1667.537
2015-09-11,1666.92
2015-09-14,1659.132
2015-09-15,1671.511
2015-09-16,1694.431
2015-09-17,1687.218
2015-09-18,1686.271
2015-09-21,1676.157
2015-09-22,1618.258
2015-09-23,1602.779
2015-09-24,1587.452
2015-09-25,1614.317
2015-09-28,1597.378
2015-09-29,1591.134
2015-09-30,1618.747
2015-10-01,1622.272
2015-10-02,1632.58
2015-10-05,1664.604
2015-10-06,1681.781
2015-10-07,1652.912
2015-10-08,1669.019
2015-10-09,1680.089
2015-10-12,1685.862
2015-10-13,1677.75
2015-10-14,1675.029
2015-10-15,1693.352
2015-10-16,1705.543
2015-10-19,1694.345
2015-10-20,1688.513
2015-10-21,1678.861
2015-10-22,1689.842
2015-10-23,1706.639
2015-10-26,1696.521
2015-10-27,1677.994
2015-10-28,1694.55
2015-10-29,1686.772
2015-10-30,1695.27
2015-11-02,1699.173
2015-11-03,1687.877
2015-11-04,1687.561
2015-11-05,1691.886
2015-11-06,1675.872
2015-11-09,1658.4
2015-11-10,1647.916
2015-11-11,1659.909
2015-11-12,1648.993
2015-11-13,1632.242
2015-11-16,1627.906
2015-11-17,1656.652
2015-11-18,1656.304
2015-11-19,1666.316
2015-11-20,1666.16
2015-11-23,1646.248
2015-11-24,1629.585
2015-11-25,1640.477
2015-11-26,1646.515
2015-11-27,1643.366
2015-11-30,1647.638
2015-12-01,1649.584
2015-12-02,1655.921
2015-12-03,1667.489
2015-12-04,1664.127
2015-12-07,1671.383
2015-12-08,1657.752
2015-12-09,1650.252
2015-12-10,1648.072
2015-12-11,1632.895
2015-12-14,1615.795
2015-12-15,1639.867
2015-12-16,1651.52
2015-12-17,1646.137
2015-12-18,1638.288
2015-12-21,1628.957
2015-12-22,1630.285
2015-12-23,1655.089
2015-12-24,1665.231
2015-12-25,1665.231
2015-12-28,1671.813
2015-12-29,1691.103
2015-12-30,1685.359
2015-12-31,1667.26
2016-01-01,1667.26
2016-01-04,1630.537
2016-01-05,1629.264
2016-01-06,1615.316
2016-01-07,1594.879
2016-01-08,1571.43
2016-01-11,1551.056
2016-01-12,1569.558
2016-01-13,1575.29
2016-01-14,1555.783
2016-01-15,1530.939
2016-01-18,1518.576
2016-01-19,1548.915
2016-01-20,1508.417
2016-01-21,1510.913
2016-01-22,1551.082
2016-01-25,1547.751
2016-01-26,1556.211
2016-01-27,1560.214
2016-01-28,1533.683
2016-01-29,1547.118
2016-02-01,1558.372
2016-02-02,1530.785
2016-02-03,1535.515
2016-02-04,1532.099
2016-02-05,1529.669
2016-02-08,1492.784
2016-02-09,1492.338
2016-02-10,1507.561
2016-02-11,1472.225
2016-02-12,1497.117
2016-02-15,1518.263
2016-02-16,1511.625
2016-02-17,1530.831
2016-02-18,1527.152
2016-02-19,1523.609
2016-02-22,1531.077
2016-02-23,1517.232
2016-02-24,1500.216
2016-02-25,1529.551
2016-02-26,1531.082
2016-02-29,1528.357
2016-03-01,1548.156
2016-03-02,1555.936
2016-03-03,1556.811
2016-03-04,1562.177
2016-03-07,1562.989
2016-03-08,1565.498
2016-03-09,1557.92
2016-03-10,1555.003
2016-03-11,1578.989
2016-03-14,1583.836
2016-03-15,1569.277
2016-03-16,1556.638
2016-03-17,1576.738
2016-03-18,1566.159
2016-03-21,1574.74
2016-03-22,1572.063
2016-03-23,1575.513
2016-03-24,1548.939
2016-03-25,1548.939
2016-03-28,1554.75
2016-03-29,1556.836
2016-03-30,1591.024
2016-03-31,1591.688
2016-04-01,1565.512
2016-04-04,1578.881
2016-04-05,1573.722
2016-04-06,1596.483
2016-04-07,1599.293
2016-04-08,1612.723
2016-04-11,1612.228
2016-04-12,1608.059
2016-04-13,1620.598
2016-04-14,1633.29
2016-04-15,1633.595
2016-04-18,1645.84
2016-04-19,1674.423
2016-04-20,1667.203
2016-04-21,1646.825
2016-04-22,1629.977
2016-04-25,1630.666
2016-04-26,1632.551
2016-04-27,1637.801
2016-04-28,1644.396
2016-04-29,1638.864
2016-05-02,1648.778
2016-05-03,1625.692
2016-05-04,1599.593
2016-05-05,1581.91
2016-05-06,1575.827
2016-05-09,1594.387
2016-05-10,1611.872
2016-05-11,1616.252
2016-05-12,1612.608
2016-05-13,1608.119
2016-05-16,1606.884
2016-05-17,1603.92
2016-05-18,1606.007
2016-05-19,1582.006
2016-05-20,1595.211
2016-05-23,1603.01
2016-05-24,1617.357
2016-05-25,1626.483
2016-05-26,1641.188
2016-05-27,1651.104
2016-05-30,1649.596
2016-05-31,1638.129
2016-06-01,1644.569
2016-06-02,1646.028
2016-06-03,1658.453
2016-06-06,1673.509
2016-06-07,1692.947
2016-06-08,1691.336
2016-06-09,1671.44
2016-06-10,1644.616
2016-06-13,1611.264
2016-06-14,1586.673
2016-06-15,1595.934
2016-06-16,1576.546
2016-06-17,1597.392
2016-06-20,1636.923
2016-06-21,1644.53
2016-06-22,1645.171
2016-06-23,1659.624
2016-06-24,1600.757
2016-06-27,1552.771
2016-06-28,1594.711
2016-06-29,1635.132
2016-06-30,1654.503
2016-07-01,1668.45
2016-07-04,1669.0
2016-07-05,1644.776
2016-07-06,1632.285
2016-07-07,1648.245
2016-07-08,1652.632
2016-07-11,1672.47
2016-07-12,1666.033
2016-07-13,1672.974
2016-07-14,1679.384
2016-07-15,1675.046
2016-07-18,1674.762
2016-07-19,1663.432
2016-07-20,1678.364
2016-07-21,1667.02
2016-07-22,1671.984
2016-07-25,1672.342
2016-07-26,1671.149
2016-07-27,1666.742
2016-07-28,1664.576
2016-07-29,1699.403
2016-08-01,1698.788
2016-08-02,1684.955
2016-08-03,1669.645
2016-08-04,1680.727
2016-08-05,1687.636
2016-08-08,1676.094
2016-08-09,1690.287
2016-08-10,1694.583
2016-08-11,1723.138
2016-08-12,1719.929
2016-08-15,1724.817
2016-08-16,1722.392
2016-08-17,1711.228
2016-08-18,1730.222
2016-08-19,1716.512
2016-08-22,1719.723
2016-08-23,1724.104
2016-08-24,1709.948
2016-08-25,1698.944
2016-08-26,1703.158
2016-08-29,1686.956
2016-08-30,1690.432
2016-08-31,1677.805
2016-09-01,1671.363
2016-09-02,1699.881
2016-09-05,1703.48
2016-09-06,1717.415
2016-09-07,1725.462
2016-09-08,1719.936
2016-09-09,1692.208
2016-09-12,1686.826
2016-09-13,1683.339
2016-09-14,1684.84
2016-09-15,1689.585
2016-09-16,1670.504
2016-09-19,1683.194
2016-09-20,1694.914
2016-09-21,1695.512
2016-09-22,1728.988
2016-09-23,1713.179
2016-09-26,1700.585
2016-09-27,1698.295
2016-09-28,1705.066
2016-09-29,1704.114
2016-09-30,1695.253
2016-10-03,1697.314
2016-10-04,1693.163
2016-10-05,1687.906
2016-10-06,1678.858
2016-10-07,1666.942
2016-10-10,1670.198
2016-10-11,1654.132
2016-10-12,1636.385
2016-10-13,1630.417
2016-10-14,1645.896
2016-10-17,1624.719
2016-10-18,1635.54
2016-10-19,1642.168
2016-10-20,1629.084
2016-10-21,1614.523
2016-10-24,1603.025
2016-10-25,1585.737
2016-10-26,1584.325
2016-10-27,1590.48
2016-10-28,1585.899
2016-10-31,1580.046
2016-11-01,1584.419
2016-11-02,1588.832
2016-11-03,1571.608
2016-11-04,1574.057
2016-11-07,1585.117
2016-11-08,1589.919
2016-11-09,1603.703
2016-11-10,1584.512
2016-11-11,1570.624
2016-11-14,1547.976
2016-11-15,1549.875
2016-11-16,1547.294
2016-11-17,1557.808
2016-11-18,1536.6
2016-11-21,1531.341
2016-11-22,1502.776
2016-11-23,1495.637
2016-11-24,1507.116
2016-11-25,1532.003
2016-11-28,1521.233
2016-11-29,1525.81
2016-11-30,1522.446
2016-12-01,1510.121
2016-12-02,1514.848
2016-12-05,1524.045
2016-12-06,1534.234
2016-12-07,1532.389
2016-12-08,1519.724
2016-12-09,1550.163
2016-12-12,1545.399
2016-12-13,1577.023
2016-12-14,1576.506
2016-12-15,1554.3
2016-12-16,1562.54
2016-12-19,1574.555
2016-12-20,1565.465
2016-12-21,1571.137
2016-12-22,1575.312
2016-12-23,1575.206
2016-12-26,1575.206
2016-12-27,1575.719
2016-12-28,1573.137
2016-12-29,1584.833
2016-12-30,1590.5
2017-01-02,1590.5
2017-01-03,1581.462
2017-01-04,1596.188
2017-01-05,1629.41
2017-01-06,1629.105
2017-01-09,1627.781
2017-01-10,1635.828
2017-01-11,1615.802
2017-01-12,1629.864
2017-01-13,1638.045
2017-01-16,1622.287
2017-01-17,1626.394
2017-01-18,1633.36
2017-01-19,1609.382
2017-01-20,1618.587
2017-01-23,1623.256
2017-01-24,1624.377
2017-01-25,1647.056
2017-01-26,1648.545
2017-01-27,1653.788
2017-01-30,1644.527
2017-01-31,1655.673
2017-02-01,1653.668
2017-02-02,1649.659
2017-02-03,1660.037
2017-02-06,1654.73
2017-02-07,1657.352
2017-02-08,1669.441
2017-02-09,1666.997
2017-02-10,1665.465
2017-02-13,1665.957
2017-02-14,1651.325
2017-02-15,1663.539
2017-02-16,1676.81
2017-02-17,1684.157
2017-02-20,1683.526
2017-02-21,1681.248
2017-02-22,1685.19
2017-02-23,1694.072
2017-02-24,1685.681
2017-02-27,1687.487
2017-02-28,1699.828
2017-03-01,1699.217
2017-03-02,1718.702
2017-03-03,1718.161
2017-03-06,1718.68
2017-03-07,1711.443
2017-03-08,1708.513
2017-03-09,1709.072
2017-03-10,1723.085
2017-03-13,1733.615
2017-03-14,1729.851
2017-03-15,1732.931
2017-03-16,1761.386
2017-03-17,1763.789
2017-03-20,1767.785
2017-03-21,1756.98
2017-03-22,1756.58
2017-03-23,1765.475
2017-03-24,1765.697
2017-03-27,1777.204
2017-03-28,1777.523
2017-03-29,1766.35
2017-03-30,1776.204
2017-03-31,1760.686
2017-04-03,1755.868
2017-04-04,1762.155
2017-04-05,1758.121
2017-04-06,1756.675
2017-04-07,1752.802
2017-04-10,1759.648
2017-04-11,1768.247
2017-04-12,1779.819
2017-04-13,1774.961
2017-04-14,1774.961
2017-04-17,1780.543
2017-04-18,1767.267
2017-04-19,1769.98
2017-04-20,1779.641
2017-04-21,1770.208
2017-04-24,1804.073
2017-04-25,1822.996
2017-04-26,1831.73
2017-04-27,1837.546
2017-04-28,1826.157
2017-05-01,1828.913
2017-05-02,1845.45
2017-05-03,1854.571
2017-05-04,1874.372
2017-05-05,1888.031
2017-05-08,1879.321
2017-05-09,1882.041
2017-05-10,1868.709
2017-05-11,1867.888
2017-05-12,1890.616
2017-05-15,1899.038
2017-05-16,1926.046
2017-05-17,1915.505
2017-05-18,1901.481
2017-05-19,1928.763
2017-05-22,1947.844
2017-05-23,1944.977
2017-05-24,1932.262
2017-05-25,1941.206
2017-05-26,1939.364
2017-05-29,1931.216
2017-05-30,1930.762
2017-05-31,1948.554
2017-06-01,1947.806
2017-06-02,1963.588
2017-06-05,1962.061
2017-06-06,1926.724
2017-06-07,1917.449
2017-06-08,1895.508
2017-06-09,1896.589
2017-06-12,1886.55
2017-06-13,1901.237
2017-06-14,1904.114
2017-06-15,1889.15
2017-06-16,1924.982
2017-06-19,1933.803
2017-06-20,1922.781
2017-06-21,1917.299
2017-06-22,1920.024
2017-06-23,1923.906
2017-06-26,1938.354
2017-06-27,1935.643
2017-06-28,1945.659
2017-06-29,1919.541
2017-06-30,1915.462
2017-07-03,1918.58
2017-07-04,1903.404
2017-07-05,1899.423
2017-07-06,1887.39
2017-07-07,1883.857
2017-07-10,1891.216
2017-07-11,1874.142
2017-07-12,1916.329
2017-07-13,1908.495
2017-07-14,1925.133
2017-07-17,1932.207
2017-07-18,1936.331
2017-07-19,1940.649
2017-07-20,1947.918
2017-07-21,1939.719
2017-07-24,1929.125
2017-07-25,1922.532
2017-07-26,1914.127
2017-07-27,1907.245
2017-07-28,1899.49
2017-07-31,1917.522
2017-08-01,1915.834
2017-08-02,1927.778
2017-08-03,1932.076
2017-08-04,1934.179
2017-08-07,1932.203
2017-08-08,1924.459
2017-08-09,1920.829
2017-08-10,1905.523
2017-08-11,1895.718
2017-08-14,1908.977
2017-08-15,1898.982
2017-08-16,1900.465
2017-08-17,1913.244
2017-08-18,1900.647
2017-08-21,1905.814
2017-08-22,1912.443
2017-08-23,1916.795
2017-08-24,1914.55
2017-08-25,1919.618
2017-08-28,1919.183
2017-08-29,1925.162
2017-08-30,1910.334
2017-08-31,1920.596
2017-09-01,1923.581
2017-09-04,1922.546
2017-09-05,1928.835
2017-09-06,1929.876
2017-09-07,1946.774
2017-09-08,1959.327
2017-09-11,1959.734
2017-09-12,1954.413
2017-09-13,1944.116
2017-09-14,1939.736
2017-09-15,1947.139
2017-09-18,1955.76
2017-09-19,1957.433
2017-09-20,1963.25
2017-09-21,1945.229
2017-09-22,1952.715
2017-09-25,1954.044
2017-09-26,1945.909
2017-09-27,1930.597
2017-09-28,1942.153
2017-09-29,1957.026
2017-10-02,1962.75
2017-10-03,1972.515
2017-10-04,1975.41
2017-10-05,1961.773
2017-10-06,1952.751
2017-10-09,1953.848
2017-10-10,1971.127
2017-10-11,1972.938
2017-10-12,1972.06
2017-10-13,1979.078
2017-10-16,1963.891
2017-10-17,1952.514
2017-10-18,1957.227
2017-10-19,1949.195
2017-10-20,1924.02
2017-10-23,1922.035
2017-10-24,1911.905
2017-10-25,1896.806
2017-10-26,1906.534
2017-10-27,1904.151
2017-10-30,1908.179
2017-10-31,1921.373
2017-11-01,1914.348
2017-11-02,1918.299
2017-11-03,1928.473
2017-11-06,1921.139
2017-11-07,1911.055
2017-11-08,1917.121
2017-11-09,1898.498
2017-11-10,1893.069
2017-11-13,1894.779
2017-11-14,1897.455
2017-11-15,1889.694
2017-11-16,1899.656
2017-11-17,1907.967
2017-11-20,1948.241
2017-11-21,1950.218
2017-11-22,1961.341
2017-11-23,1969.033
2017-11-24,1977.401
2017-11-27,1963.844
2017-11-28,1969.877
2017-11-29,1955.608
2017-11-30,1961.898
2017-12-01,1947.548
2017-12-04,1956.884
2017-12-05,1949.273
2017-12-06,1954.265
2017-12-07,1938.791
2017-12-08,1941.398
2017-12-11,1944.708
2017-12-12,1948.639
2017-12-13,1957.859
2017-12-14,1952.627
2017-12-15,1948.701
2017-12-18,1974.784
2017-12-19,1961.835
2017-12-20,1957.28
2017-12-21,1967.221
2017-12-22,1965.499
2017-12-25,1965.499
2017-12-26,1965.896
2017-12-27,1977.572
2017-12-28,1991.325
2017-12-29,1994.662
2018-01-01,1994.662
2018-01-02,1999.381
2018-01-03,2010.589
2018-01-04,2022.665
2018-01-05,2032.4
2018-01-08,2025.157
2018-01-09,2023.109
2018-01-10,2015.383
2018-01-11,2011.418
2018-01-12,2026.038
2018-01-15,2041.428
2018-01-16,2023.128
2018-01-17,2021.941
2018-01-18,2025.221
2018-01-19,2032.8
2018-01-22,2036.463
2018-01-23,2048.7
2018-01-24,2060.317
2018-01-25,2065.674
2018-01-26,2064.686
2018-01-29,2051.671
2018-01-30,2056.748
2018-01-31,2057.44
2018-02-01,2047.167
2018-02-02,2020.083
2018-02-05,1983.763
2018-02-06,1932.552
2018-02-07,1951.229
2018-02-08,1911.531
2018-02-09,1891.088
2018-02-12,1922.589
2018-02-13,1920.32
2018-02-14,1956.038
2018-02-15,1977.929
2018-02-16,1989.374
2018-02-19,1959.684
2018-02-20,1959.344
2018-02-21,1956.681
2018-02-22,1956.732
2018-02-23,1949.208
2018-02-26,1959.597
2018-02-27,1949.388
2018-02-28,1918.362
2018-03-01,1883.624
2018-03-02,1877.358
2018-03-05,1918.249
2018-03-06,1918.619
2018-03-07,1914.607
2018-03-08,1925.518
2018-03-09,1935.523
2018-03-12,1942.705
2018-03-13,1938.111
2018-03-14,1928.421
2018-03-15,1932.299
2018-03-16,1923.497
2018-03-19,1918.084
2018-03-20,1917.642
2018-03-21,1909.04
2018-03-22,1890.509
2018-03-23,1884.921
2018-03-26,1875.279
2018-03-27,1893.639
2018-03-28,1900.298
2018-03-29,1891.845
2018-03-30,1891.845
2018-04-02,1897.094
2018-04-03,1863.618
2018-04-04,1846.482
2018-04-05,1880.623
2018-04-06,1878.446
2018-04-09,1889.589
2018-04-10,1907.412
2018-04-11,1896.103
2018-04-12,1897.269
2018-04-13,1901.125
2018-04-16,1907.856
2018-04-17,1916.634
2018-04-18,1918.831
2018-04-19,1918.995
2018-04-20,1907.721
2018-04-23,1908.973
2018-04-24,1902.574
2018-04-25,1882.648
2018-04-26,1896.325
2018-04-27,1897.885
2018-04-30,1902.568
2018-05-01,1891.106
2018-05-02,1896.947
2018-05-03,1888.664
2018-05-04,1896.805
2018-05-07,1918.954
2018-05-08,1914.064
2018-05-09,1917.222
2018-05-10,1917.89
2018-05-11,1929.93
2018-05-14,1936.636
2018-05-15,1928.243
2018-05-16,1928.798
2018-05-17,1930.028
2018-05-18,1929.259
2018-05-21,1930.322
2018-05-22,1936.429
2018-05-23,1906.333
2018-05-24,1911.501
2018-05-25,1911.38
2018-05-28,1912.698
2018-05-29,1889.706
2018-05-30,1884.53
2018-05-31,1878.982
2018-06-01,1897.536
2018-06-04,1900.963
2018-06-05,1888.152
2018-06-06,1898.469
2018-06-07,1900.035
2018-06-08,1887.926
2018-06-11,1907.974
2018-06-12,1912.447
2018-06-13,1916.54
2018-06-14,1911.689
2018-06-15,1897.008
2018-06-18,1875.701
2018-06-19,1856.722
2018-06-20,1877.246
2018-06-21,1863.02
2018-06-22,1897.071
2018-06-25,1868.085
2018-06-26,1871.919
2018-06-27,1871.724
2018-06-28,1853.473
2018-06-29,1888.743
2018-07-02,1872.017
2018-07-03,1896.839
2018-07-04,1894.717
2018-07-05,1899.775
2018-07-06,1911.699
2018-07-09,1926.37
2018-07-10,1929.854
2018-07-11,1915.058
2018-07-12,1922.54
2018-07-13,1926.881
2018-07-16,1935.006
2018-07-17,1931.714
2018-07-18,1943.874
2018-07-19,1934.103
2018-07-20,1958.839
2018-07-23,1952.691
2018-07-24,1956.164
2018-07-25,1964.056
2018-07-26,1989.172
2018-07-27,1993.766
2018-07-30,1998.526
2018-07-31,1992.236
2018-08-01,1986.618
2018-08-02,1986.998
2018-08-03,1994.76
2018-08-06,1988.568
2018-08-07,2002.2
2018-08-08,1998.022
2018-08-09,2002.672
2018-08-10,1972.624
2018-08-13,1966.397
2018-08-14,1971.041
2018-08-15,1945.029
2018-08-16,1958.54
2018-08-17,1957.77
2018-08-20,1975.359
2018-08-21,1990.74
2018-08-22,1997.781
2018-08-23,2001.213
2018-08-24,2006.071
2018-08-27,2022.881
2018-08-28,2032.448
2018-08-29,2040.527
2018-08-30,2037.832
2018-08-31,2036.325
2018-09-03,2034.462
2018-09-04,2005.074
2018-09-05,1986.145
2018-09-06,1982.82
2018-09-07,1991.887
2018-09-10,1997.493
2018-09-11,1988.905
2018-09-12,2006.362
2018-09-13,2013.046
2018-09-14,2020.28
2018-09-17,2016.298
2018-09-18,2013.614
2018-09-19,2001.644
2018-09-20,2023.69
2018-09-21,2026.672
2018-09-24,2007.762
2018-09-25,2011.239
2018-09-26,2013.104
2018-09-27,2000.885
2018-09-28,1997.347
2018-10-01,1994.328
2018-10-02,1985.794
2018-10-03,1989.256
2018-10-04,1957.368
2018-10-05,1941.986
2018-10-08,1919.548
2018-10-09,1915.483
2018-10-10,1889.935
2018-10-11,1845.945
2018-10-12,1846.89
2018-10-15,1848.703
2018-10-16,1881.032
2018-10-17,1861.266
2018-10-18,1856.862
2018-10-19,1870.705
2018-10-22,1871.841
2018-10-23,1842.95
2018-10-24,1828.982
2018-10-25,1821.158
2018-10-26,1822.437
2018-10-29,1829.406
2018-10-30,1843.23
2018-10-31,1879.371
2018-11-01,1887.422
2018-11-02,1882.996
2018-11-05,1876.673
2018-11-06,1877.417
2018-11-07,1896.501
2018-11-08,1891.342
2018-11-09,1882.085
2018-11-12,1849.54
2018-11-13,1855.214
2018-11-14,1840.442
2018-11-15,1829.01
2018-11-16,1842.941
2018-11-19,1831.042
2018-11-20,1820.914
2018-11-21,1831.462
2018-11-22,1826.456
2018-11-23,1835.722
2018-11-26,1847.011
2018-11-27,1838.6
2018-11-28,1839.299
2018-11-29,1867.527
2018-11-30,1861.417
2018-12-03,1879.806
2018-12-04,1879.562
2018-12-05,1848.875
2018-12-06,1807.883
2018-12-07,1827.619
2018-12-10,1794.129
2018-12-11,1822.408
2018-12-12,1852.428
2018-12-13,1839.303
2018-12-14,1810.145
2018-12-17,1790.159
2018-12-18,1773.698
2018-12-19,1773.532
2018-12-20,1745.068
2018-12-21,1752.867
2018-12-24,1755.614
2018-12-25,1755.614
2018-12-26,1754.993
2018-12-27,1707.986
2018-12-28,1760.974
2018-12-31,1758.384
2019-01-01,1758.384
2019-01-02,1753.847
2019-01-03,1759.479
2019-01-04,1796.568
2019-01-07,1792.128
2019-01-08,1810.304
2019-01-09,1831.299
2019-01-10,1846.622
2019-01-11,1845.338
2019-01-14,1833.436
2019-01-15,1838.04
2019-01-16,1836.667
2019-01-17,1839.468
2019-01-18,1857.808
2019-01-21,1853.411
2019-01-22,1847.201
2019-01-23,1852.59
2019-01-24,1852.49
2019-01-25,1853.194
2019-01-28,1846.392
2019-01-29,1857.985
2019-01-30,1861.481
2019-01-31,1877.32
2019-02-01,1873.786
2019-02-04,1869.995
2019-02-05,1895.362
2019-02-06,1891.765
2019-02-07,1870.253
2019-02-08,1864.454
2019-02-11,1871.057
2019-02-12,1876.226
2019-02-13,1882.183
2019-02-14,1890.798
2019-02-15,1907.891
2019-02-18,1923.921
2019-02-19,1923.739
2019-02-20,1944.582
2019-02-21,1952.186
2019-02-22,1951.958
2019-02-25,1959.792
2019-02-26,1969.297
2019-02-27,1958.097
2019-02-28,1958.658
2019-03-01,1963.955
2019-03-04,1967.495
2019-03-05,1964.827
2019-03-06,1964.229
2019-03-07,1956.776
2019-03-08,1945.744
2019-03-11,1952.224
2019-03-12,1955.626
2019-03-13,1972.892
2019-03-14,1993.999
2019-03-15,1993.573
2019-03-18,1998.031
2019-03-19,2004.949
2019-03-20,2002.801
2019-03-21,2015.633
2019-03-22,1985.097
2019-03-25,1985.794
2019-03-26,2004.318
2019-03-27,1999.349
2019-03-28,2001.213
2019-03-29,2013.58
2019-04-01,2021.094
2019-04-02,2020.737
2019-04-03,2032.361
2019-04-04,2024.06
2019-04-05,2029.473
2019-04-08,2033.532
2019-04-09,2037.594
2019-04-10,2034.88
2019-04-11,2027.298
2019-04-12,2018.223
2019-04-15,2028.967
2019-04-16,2035.231
2019-04-17,2030.611
2019-04-18,2020.508
2019-04-19,2020.508
2019-04-22,2016.032
2019-04-23,2029.847
2019-04-24,2038.77
2019-04-25,2034.086
2019-04-26,2043.004
2019-04-29,2043.706
2019-04-30,2052.589
2019-05-01,2060.983
2019-05-02,2046.433
2019-05-03,2053.518
2019-05-06,2047.123
2019-05-07,2026.742
2019-05-08,2045.153
2019-05-09,2012.664
2019-05-10,2024.333
2019-05-13,2013.6
2019-05-14,2016.857
2019-05-15,2031.043
2019-05-16,2066.954
2019-05-17,2062.695
2019-05-20,2051.788
2019-05-21,2058.909
2019-05-22,2069.071
2019-05-23,2064.166
2019-05-24,2080.97
2019-05-27,2086.322
2019-05-28,2067.915
2019-05-29,2043.443
2019-05-30,2041.619
2019-05-31,2049.756
2019-06-03,2084.226
2019-06-04,2080.281
2019-06-05,2107.983
2019-06-06,2112.473
2019-06-07,2133.299
2019-06-10,2127.265
2019-06-11,2140.246
2019-06-12,2144.771
2019-06-13,2142.214
2019-06-14,2131.531
2019-06-17,2129.914
2019-06-18,2155.143
2019-06-19,2158.134
2019-06-20,2197.335
2019-06-21,2183.364
2019-06-24,2198.986
2019-06-25,2198.165
2019-06-26,2175.778
2019-06-27,2176.662
2019-06-28,2194.992
2019-07-01,2186.797
2019-07-02,2190.888
2019-07-03,2204.911
2019-07-04,2205.27
2019-07-05,2173.098
2019-07-08,2174.157
2019-07-09,2166.045
2019-07-10,2170.736
2019-07-11,2158.811
2019-07-12,2143.685
2019-07-15,2156.894
2019-07-16,2156.919
