Date,SWITZERLAND IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-19,956.743
2010-08-20,937.015
2010-08-23,936.825
2010-08-24,933.424
2010-08-25,928.178
2010-08-26,938.056
2010-08-27,942.623
2010-08-30,949.224
2010-08-31,956.763
2010-09-01,975.537
2010-09-02,980.099
2010-09-03,984.424
2010-09-06,992.425
2010-09-07,986.67
2010-09-08,992.025
2010-09-09,994.625
2010-09-10,989.247
2010-09-13,1002.328
2010-09-14,1014.791
2010-09-15,1003.808
2010-09-16,989.137
2010-09-17,987.735
2010-09-20,1005.746
2010-09-21,1001.52
2010-09-22,1011.16
2010-09-23,1006.681
2010-09-24,1017.189
2010-09-27,1012.884
2010-09-28,1020.111
2010-09-29,1017.516
2010-09-30,1015.466
2010-10-01,1015.754
2010-10-04,1012.229
2010-10-05,1029.768
2010-10-06,1039.018
2010-10-07,1039.044
2010-10-08,1043.527
2010-10-11,1043.545
2010-10-12,1048.069
2010-10-13,1061.056
2010-10-14,1064.604
2010-10-15,1060.93
2010-10-18,1066.625
2010-10-19,1044.721
2010-10-20,1062.546
2010-10-21,1067.406
2010-10-22,1049.943
2010-10-25,1062.38
2010-10-26,1040.923
2010-10-27,1034.581
2010-10-28,1042.382
2010-10-29,1042.027
2010-11-01,1036.918
2010-11-02,1058.437
2010-11-03,1054.128
2010-11-04,1087.014
2010-11-05,1091.282
2010-11-08,1082.959
2010-11-09,1084.682
2010-11-10,1062.969
2010-11-11,1060.544
2010-11-12,1054.819
2010-11-15,1055.563
2010-11-16,1039.405
2010-11-17,1041.595
2010-11-18,1053.635
2010-11-19,1047.554
2010-11-22,1048.13
2010-11-23,1025.601
2010-11-24,1035.817
2010-11-25,1038.819
2010-11-26,1032.178
2010-11-29,1020.559
2010-11-30,1013.075
2010-12-01,1020.273
2010-12-02,1040.689
2010-12-03,1057.215
2010-12-06,1045.432
2010-12-07,1055.894
2010-12-08,1053.163
2010-12-09,1059.656
2010-12-10,1063.107
2010-12-13,1079.636
2010-12-14,1087.914
2010-12-15,1082.509
2010-12-16,1073.02
2010-12-17,1068.332
2010-12-20,1073.169
2010-12-21,1087.546
2010-12-22,1093.286
2010-12-23,1091.269
2010-12-24,1090.135
2010-12-27,1085.445
2010-12-28,1097.213
2010-12-29,1098.345
2010-12-30,1094.545
2010-12-31,1100.064
2011-01-03,1106.048
2011-01-04,1088.928
2011-01-05,1064.726
2011-01-06,1063.619
2011-01-07,1059.213
2011-01-10,1045.567
2011-01-11,1053.036
2011-01-12,1071.102
2011-01-13,1067.592
2011-01-14,1068.081
2011-01-17,1069.857
2011-01-18,1080.129
2011-01-19,1071.381
2011-01-20,1052.988
2011-01-21,1070.519
2011-01-24,1090.089
2011-01-25,1095.151
2011-01-26,1100.184
2011-01-27,1092.43
2011-01-28,1090.631
2011-01-31,1084.393
2011-02-01,1095.621
2011-02-02,1098.896
2011-02-03,1084.848
2011-02-04,1077.389
2011-02-07,1081.395
2011-02-08,1085.967
2011-02-09,1081.933
2011-02-10,1076.661
2011-02-11,1079.28
2011-02-14,1081.655
2011-02-15,1088.305
2011-02-16,1087.934
2011-02-17,1102.532
2011-02-18,1100.951
2011-02-21,1101.422
2011-02-22,1103.54
2011-02-23,1107.725
2011-02-24,1107.51
2011-02-25,1109.204
2011-02-28,1121.239
2011-03-01,1118.184
2011-03-02,1124.156
2011-03-03,1120.842
2011-03-04,1115.358
2011-03-07,1113.784
2011-03-08,1109.331
2011-03-09,1105.986
2011-03-10,1090.768
2011-03-11,1089.437
2011-03-14,1082.102
2011-03-15,1055.663
2011-03-16,1051.445
2011-03-17,1074.319
2011-03-18,1076.031
2011-03-21,1097.741
2011-03-22,1097.887
2011-03-23,1103.341
2011-03-24,1114.616
2011-03-25,1109.692
2011-03-28,1110.02
2011-03-29,1105.574
2011-03-30,1112.624
2011-03-31,1115.785
2011-04-01,1113.291
2011-04-04,1123.774
2011-04-05,1118.695
2011-04-06,1127.006
2011-04-07,1125.722
2011-04-08,1134.097
2011-04-11,1135.671
2011-04-12,1140.083
2011-04-13,1143.907
2011-04-14,1147.187
2011-04-15,1153.581
2011-04-18,1133.233
2011-04-19,1146.047
2011-04-20,1173.95
2011-04-21,1195.124
2011-04-22,1195.124
2011-04-25,1195.531
2011-04-26,1206.633
2011-04-27,1201.518
2011-04-28,1221.666
2011-04-29,1233.97
2011-05-02,1243.322
2011-05-03,1246.618
2011-05-04,1240.753
2011-05-05,1221.9
2011-05-06,1228.373
2011-05-09,1216.887
2011-05-10,1223.789
2011-05-11,1223.408
2011-05-12,1218.744
2011-05-13,1215.187
2011-05-16,1225.45
2011-05-17,1207.708
2011-05-18,1221.96
2011-05-19,1219.246
2011-05-20,1221.138
2011-05-23,1197.562
2011-05-24,1206.387
2011-05-25,1212.748
2011-05-26,1221.146
2011-05-27,1246.431
2011-05-30,1244.84
2011-05-31,1259.062
2011-06-01,1269.223
2011-06-02,1265.612
2011-06-03,1261.724
2011-06-06,1251.958
2011-06-07,1240.225
2011-06-08,1225.425
2011-06-09,1224.584
2011-06-10,1208.549
2011-06-13,1216.638
2011-06-14,1216.678
2011-06-15,1195.351
2011-06-16,1183.649
2011-06-17,1186.762
2011-06-20,1187.882
2011-06-21,1199.016
2011-06-22,1201.874
2011-06-23,1174.715
2011-06-24,1176.623
2011-06-27,1181.201
2011-06-28,1191.318
2011-06-29,1202.496
2011-06-30,1209.746
2011-07-01,1210.55
2011-07-04,1214.679
2011-07-05,1216.714
2011-07-06,1213.928
2011-07-07,1212.706
2011-07-08,1208.543
2011-07-11,1191.669
2011-07-12,1188.844
2011-07-13,1208.153
2011-07-14,1204.631
2011-07-15,1196.743
2011-07-18,1170.433
2011-07-19,1179.865
2011-07-20,1193.382
2011-07-21,1210.569
2011-07-22,1215.195
2011-07-25,1229.162
2011-07-26,1226.841
2011-07-27,1211.928
2011-07-28,1203.506
2011-07-29,1210.461
2011-08-01,1221.542
2011-08-02,1185.048
2011-08-03,1179.569
2011-08-04,1126.873
2011-08-05,1115.492
2011-08-08,1072.419
2011-08-09,1113.996
2011-08-10,1087.113
2011-08-11,1088.168
2011-08-12,1120.288
2011-08-15,1123.538
2011-08-16,1114.228
2011-08-17,1118.756
2011-08-18,1073.184
2011-08-19,1059.281
2011-08-22,1070.39
2011-08-23,1081.636
2011-08-24,1097.72
2011-08-25,1088.09
2011-08-26,1075.943
2011-08-29,1090.201
2011-08-30,1094.962
2011-08-31,1130.397
2011-09-01,1143.389
2011-09-02,1128.899
2011-09-05,1075.569
2011-09-06,1025.91
2011-09-07,1047.687
2011-09-08,1039.661
2011-09-09,1003.399
2011-09-12,980.486
2011-09-13,993.979
2011-09-14,1007.489
2011-09-15,1018.329
2011-09-16,1015.157
2011-09-19,986.399
2011-09-20,1006.077
2011-09-21,991.975
2011-09-22,943.335
2011-09-23,949.655
2011-09-26,966.054
2011-09-27,1008.606
2011-09-28,998.115
2011-09-29,1010.607
2011-09-30,974.894
2011-10-03,960.835
2011-10-04,947.24
2011-10-05,955.01
2011-10-06,982.092
2011-10-07,990.952
2011-10-10,1016.042
2011-10-11,1012.923
2011-10-12,1040.362
2011-10-13,1017.049
2011-10-14,1034.45
2011-10-17,1022.168
2011-10-18,1012.608
2011-10-19,1019.279
2011-10-20,1012.918
2011-10-21,1050.047
2011-10-24,1056.924
2011-10-25,1052.39
2011-10-26,1047.952
2011-10-27,1096.766
2011-10-28,1104.726
2011-10-31,1070.809
2011-11-01,1019.56
2011-11-02,1036.1
2011-11-03,1048.604
2011-11-04,1040.69
2011-11-07,1023.41
2011-11-08,1036.208
2011-11-09,1007.831
2011-11-10,1000.428
2011-11-11,1025.779
2011-11-14,1018.339
2011-11-15,1006.447
2011-11-16,1009.786
2011-11-17,1001.334
2011-11-18,997.079
2011-11-21,967.764
2011-11-22,967.895
2011-11-23,951.191
2011-11-24,948.731
2011-11-25,942.33
2011-11-28,977.476
2011-11-29,983.411
2011-11-30,1021.764
2011-12-01,1022.786
2011-12-02,1021.775
2011-12-05,1026.713
2011-12-06,1019.272
2011-12-07,1021.227
2011-12-08,1011.374
2011-12-09,1024.786
2011-12-12,1004.521
2011-12-13,998.327
2011-12-14,977.123
2011-12-15,994.96
2011-12-16,995.432
2011-12-19,996.628
2011-12-20,1013.107
2011-12-21,1005.95
2011-12-22,1011.39
2011-12-23,1019.492
2011-12-26,1019.492
2011-12-27,1022.201
2011-12-28,1015.424
2011-12-29,1015.535
2011-12-30,1030.248
2012-01-02,1030.248
2012-01-03,1056.134
2012-01-04,1043.944
2012-01-05,1028.504
2012-01-06,1021.489
2012-01-09,1024.18
2012-01-10,1038.315
2012-01-11,1025.819
2012-01-12,1040.597
2012-01-13,1028.659
2012-01-16,1037.836
2012-01-17,1045.042
2012-01-18,1062.147
2012-01-19,1083.714
2012-01-20,1079.004
2012-01-23,1091.091
2012-01-24,1086.064
2012-01-25,1075.877
2012-01-26,1099.236
2012-01-27,1087.197
2012-01-30,1073.292
2012-01-31,1074.858
2012-02-01,1098.057
2012-02-02,1095.191
2012-02-03,1108.017
2012-02-06,1101.284
2012-02-07,1114.643
2012-02-08,1115.126
2012-02-09,1122.308
2012-02-10,1107.965
2012-02-13,1117.315
2012-02-14,1107.447
2012-02-15,1111.408
2012-02-16,1110.244
2012-02-17,1121.692
2012-02-20,1134.334
2012-02-21,1129.991
2012-02-22,1120.186
2012-02-23,1130.229
2012-02-24,1141.582
2012-02-27,1135.141
2012-02-28,1134.976
2012-02-29,1128.46
2012-03-01,1126.449
2012-03-02,1119.309
2012-03-05,1120.173
2012-03-06,1090.401
2012-03-07,1104.054
2012-03-08,1132.335
2012-03-09,1123.895
2012-03-12,1124.814
2012-03-13,1134.679
2012-03-14,1125.818
2012-03-15,1141.967
2012-03-16,1152.037
2012-03-19,1154.57
2012-03-20,1145.9
2012-03-21,1142.679
2012-03-22,1133.42
2012-03-23,1139.022
2012-03-26,1154.411
2012-03-27,1151.956
2012-03-28,1145.276
2012-03-29,1131.923
2012-03-30,1148.436
2012-04-02,1162.707
2012-04-03,1160.541
2012-04-04,1122.425
2012-04-05,1118.301
2012-04-06,1118.301
2012-04-09,1119.821
2012-04-10,1099.536
2012-04-11,1104.201
2012-04-12,1122.681
2012-04-13,1105.943
2012-04-16,1111.647
2012-04-17,1134.156
2012-04-18,1127.639
2012-04-19,1135.888
2012-04-20,1148.899
2012-04-23,1122.057
2012-04-24,1135.297
2012-04-25,1143.082
2012-04-26,1143.062
2012-04-27,1145.738
2012-04-30,1142.487
2012-05-01,1141.292
2012-05-02,1140.449
2012-05-03,1140.439
2012-05-04,1125.005
2012-05-07,1113.777
2012-05-08,1094.193
2012-05-09,1083.85
2012-05-10,1086.228
2012-05-11,1090.199
2012-05-14,1065.187
2012-05-15,1058.33
2012-05-16,1059.3
2012-05-17,1056.498
2012-05-18,1040.102
2012-05-21,1049.054
2012-05-22,1064.215
2012-05-23,1031.386
2012-05-24,1035.461
2012-05-25,1032.218
2012-05-28,1033.402
2012-05-29,1045.911
2012-05-30,1028.066
2012-05-31,1015.154
2012-06-01,1000.391
2012-06-04,1000.19
2012-06-05,998.513
2012-06-06,1020.848
2012-06-07,1036.589
2012-06-08,1027.022
2012-06-11,1032.469
2012-06-12,1036.387
2012-06-13,1048.326
2012-06-14,1044.672
2012-06-15,1045.171
2012-06-18,1046.14
2012-06-19,1071.57
2012-06-20,1070.636
2012-06-21,1059.828
2012-06-22,1047.702
2012-06-25,1037.043
2012-06-26,1040.193
2012-06-27,1042.263
2012-06-28,1039.327
2012-06-29,1076.739
2012-07-02,1074.365
2012-07-03,1091.998
2012-07-04,1086.563
2012-07-05,1075.491
2012-07-06,1066.463
2012-07-09,1061.058
2012-07-10,1065.589
2012-07-11,1059.356
2012-07-12,1046.264
2012-07-13,1059.004
2012-07-16,1061.132
2012-07-17,1062.408
2012-07-18,1077.585
2012-07-19,1087.824
2012-07-20,1073.566
2012-07-23,1047.923
2012-07-24,1045.901
2012-07-25,1050.886
2012-07-26,1082.949
2012-07-27,1103.813
2012-07-30,1096.837
2012-07-31,1106.571
2012-08-01,1104.703
2012-08-02,1092.692
2012-08-03,1117.447
2012-08-06,1125.337
2012-08-07,1124.797
2012-08-08,1119.722
2012-08-09,1126.382
2012-08-10,1122.899
2012-08-13,1121.045
2012-08-14,1125.132
2012-08-15,1119.276
2012-08-16,1126.401
2012-08-17,1121.035
2012-08-20,1122.664
2012-08-21,1134.005
2012-08-22,1122.847
2012-08-23,1131.22
2012-08-24,1130.011
2012-08-27,1134.028
2012-08-28,1127.163
2012-08-29,1124.131
2012-08-30,1113.606
2012-08-31,1125.173
2012-09-03,1133.835
2012-09-04,1118.532
2012-09-05,1127.318
2012-09-06,1145.215
2012-09-07,1161.683
2012-09-10,1155.558
2012-09-11,1158.012
2012-09-12,1155.576
2012-09-13,1159.234
2012-09-14,1187.118
2012-09-17,1184.395
2012-09-18,1179.15
2012-09-19,1186.983
2012-09-20,1174.551
2012-09-21,1179.896
2012-09-24,1172.862
2012-09-25,1179.059
2012-09-26,1159.144
2012-09-27,1162.02
2012-09-28,1152.375
2012-10-01,1176.366
2012-10-02,1178.625
2012-10-03,1170.851
2012-10-04,1181.694
2012-10-05,1195.102
2012-10-08,1185.308
2012-10-09,1178.989
2012-10-10,1174.472
2012-10-11,1185.561
2012-10-12,1189.129
2012-10-15,1193.93
2012-10-16,1210.752
2012-10-17,1221.651
2012-10-18,1217.627
2012-10-19,1210.286
2012-10-22,1210.421
2012-10-23,1180.252
2012-10-24,1181.786
2012-10-25,1178.06
2012-10-26,1177.99
2012-10-29,1172.201
2012-10-30,1182.207
2012-10-31,1174.259
2012-11-01,1181.998
2012-11-02,1181.515
2012-11-05,1177.805
2012-11-06,1185.022
2012-11-07,1174.012
2012-11-08,1171.539
2012-11-09,1170.543
2012-11-12,1169.139
2012-11-13,1173.744
2012-11-14,1169.567
2012-11-15,1157.951
2012-11-16,1139.287
2012-11-19,1173.871
2012-11-20,1171.662
2012-11-21,1177.758
2012-11-22,1188.869
2012-11-23,1201.161
2012-11-26,1198.162
2012-11-27,1198.932
2012-11-28,1207.09
2012-11-29,1223.51
2012-11-30,1227.142
2012-12-03,1231.831
2012-12-04,1230.468
2012-12-05,1229.461
2012-12-06,1236.094
2012-12-07,1234.913
2012-12-10,1239.72
2012-12-11,1245.598
2012-12-12,1247.4
2012-12-13,1247.214
2012-12-14,1248.837
2012-12-17,1251.609
2012-12-18,1261.015
2012-12-19,1268.278
2012-12-20,1263.314
2012-12-21,1252.036
2012-12-24,1253.952
2012-12-25,1253.952
2012-12-26,1256.011
2012-12-27,1251.055
2012-12-28,1244.967
2012-12-31,1242.043
2013-01-01,1242.043
2013-01-02,1244.15
2013-01-03,1266.519
2013-01-04,1266.932
2013-01-07,1269.782
2013-01-08,1269.856
2013-01-09,1282.368
2013-01-10,1294.557
2013-01-11,1309.595
2013-01-14,1304.365
2013-01-15,1304.263
2013-01-16,1304.115
2013-01-17,1323.985
2013-01-18,1309.888
2013-01-21,1307.981
2013-01-22,1304.97
2013-01-23,1316.367
2013-01-24,1327.568
2013-01-25,1341.04
2013-01-28,1336.094
2013-01-29,1339.143
2013-01-30,1339.188
2013-01-31,1343.712
2013-02-01,1365.183
2013-02-04,1343.858
2013-02-05,1349.082
2013-02-06,1351.853
2013-02-07,1323.184
2013-02-08,1336.477
2013-02-11,1333.091
2013-02-12,1342.25
2013-02-13,1348.852
2013-02-14,1341.483
2013-02-15,1342.097
2013-02-18,1341.878
2013-02-19,1357.784
2013-02-20,1366.47
2013-02-21,1337.086
2013-02-22,1343.42
2013-02-25,1351.07
2013-02-26,1333.964
2013-02-27,1341.874
2013-02-28,1354.515
2013-03-01,1335.195
2013-03-04,1336.044
2013-03-05,1359.421
2013-03-06,1347.966
2013-03-07,1359.914
2013-03-08,1351.548
2013-03-11,1359.356
2013-03-12,1370.581
2013-03-13,1362.078
2013-03-14,1378.539
2013-03-15,1398.325
2013-03-18,1381.321
2013-03-19,1368.086
2013-03-20,1379.173
2013-03-21,1360.195
2013-03-22,1365.638
2013-03-25,1359.91
2013-03-26,1363.539
2013-03-27,1352.749
2013-03-28,1370.097
2013-03-29,1370.097
2013-04-01,1368.796
2013-04-02,1383.054
2013-04-03,1384.218
2013-04-04,1361.751
2013-04-05,1357.135
2013-04-08,1366.643
2013-04-09,1359.611
2013-04-10,1386.56
2013-04-11,1396.124
2013-04-12,1387.513
2013-04-15,1387.373
2013-04-16,1390.729
2013-04-17,1350.832
2013-04-18,1359.398
2013-04-19,1367.542
2013-04-22,1354.128
2013-04-23,1379.845
2013-04-24,1382.604
2013-04-25,1390.513
2013-04-26,1391.198
2013-04-29,1410.51
2013-04-30,1425.214
2013-05-01,1426.903
2013-05-02,1417.133
2013-05-03,1424.431
2013-05-06,1415.319
2013-05-07,1420.644
2013-05-08,1448.938
2013-05-09,1440.929
2013-05-10,1426.951
2013-05-13,1423.725
2013-05-14,1430.093
2013-05-15,1434.266
2013-05-16,1441.46
2013-05-17,1428.679
2013-05-20,1435.763
2013-05-21,1439.037
2013-05-22,1441.094
2013-05-23,1415.671
2013-05-24,1431.079
2013-05-27,1426.77
2013-05-28,1417.466
2013-05-29,1407.123
2013-05-30,1415.78
2013-05-31,1393.267
2013-06-03,1372.328
2013-06-04,1397.055
2013-06-05,1383.146
2013-06-06,1373.833
2013-06-07,1402.401
2013-06-10,1397.803
2013-06-11,1393.055
2013-06-12,1401.151
2013-06-13,1390.086
2013-06-14,1395.907
2013-06-17,1406.041
2013-06-18,1409.357
2013-06-19,1417.322
2013-06-20,1355.467
2013-06-21,1336.714
2013-06-24,1304.654
2013-06-25,1324.105
2013-06-26,1347.97
2013-06-27,1360.066
2013-06-28,1364.476
2013-07-01,1374.481
2013-07-02,1373.038
2013-07-03,1361.117
2013-07-04,1378.924
2013-07-05,1362.593
2013-07-08,1371.569
2013-07-09,1373.521
2013-07-10,1385.169
2013-07-11,1413.395
2013-07-12,1417.427
2013-07-15,1415.674
2013-07-16,1416.715
2013-07-17,1413.293
2013-07-18,1410.595
2013-07-19,1419.479
2013-07-22,1426.883
2013-07-23,1418.004
2013-07-24,1424.088
2013-07-25,1417.953
2013-07-26,1415.137
2013-07-29,1415.524
2013-07-30,1417.37
2013-07-31,1420.846
2013-08-01,1413.771
2013-08-02,1448.308
2013-08-05,1446.675
2013-08-06,1462.124
2013-08-07,1460.693
2013-08-08,1462.216
2013-08-09,1463.068
2013-08-12,1459.971
2013-08-13,1454.437
2013-08-14,1462.332
2013-08-15,1445.634
2013-08-16,1456.684
2013-08-19,1454.077
2013-08-20,1462.133
2013-08-21,1448.389
2013-08-22,1460.676
2013-08-23,1471.413
2013-08-26,1468.661
2013-08-27,1451.589
2013-08-28,1425.145
2013-08-29,1408.789
2013-08-30,1404.035
2013-09-02,1425.143
2013-09-03,1414.41
2013-09-04,1421.378
2013-09-05,1415.562
2013-09-06,1428.581
2013-09-09,1437.056
2013-09-10,1451.569
2013-09-11,1459.206
2013-09-12,1459.778
2013-09-13,1454.264
2013-09-16,1467.914
2013-09-17,1462.312
2013-09-18,1473.248
2013-09-19,1509.009
2013-09-20,1508.139
2013-09-23,1500.018
2013-09-24,1497.91
2013-09-25,1498.567
2013-09-26,1499.525
2013-09-27,1510.135
2013-09-30,1505.182
2013-10-01,1508.53
2013-10-02,1499.763
2013-10-03,1498.925
2013-10-04,1492.149
2013-10-07,1479.665
2013-10-08,1471.02
2013-10-09,1444.595
2013-10-10,1461.972
2013-10-11,1479.612
2013-10-14,1482.219
2013-10-15,1479.964
2013-10-16,1477.421
2013-10-17,1508.543
2013-10-18,1522.333
2013-10-21,1530.223
2013-10-22,1555.879
2013-10-23,1560.885
2013-10-24,1564.723
2013-10-25,1561.753
2013-10-28,1566.317
2013-10-29,1549.951
2013-10-30,1552.588
2013-10-31,1539.514
2013-11-01,1525.449
2013-11-04,1519.859
2013-11-05,1510.491
2013-11-06,1525.599
2013-11-07,1512.502
2013-11-08,1505.834
2013-11-11,1515.954
2013-11-12,1517.196
2013-11-13,1506.646
2013-11-14,1525.35
2013-11-15,1530.156
2013-11-18,1543.509
2013-11-19,1534.695
2013-11-20,1526.253
2013-11-21,1522.361
2013-11-22,1529.286
2013-11-25,1535.684
2013-11-26,1532.01
2013-11-27,1534.991
2013-11-28,1542.713
2013-11-29,1546.797
2013-12-02,1539.881
2013-12-03,1514.373
2013-12-04,1500.291
2013-12-05,1509.422
2013-12-06,1523.493
2013-12-09,1526.985
2013-12-10,1519.277
2013-12-11,1519.584
2013-12-12,1492.791
2013-12-13,1487.521
2013-12-16,1499.265
2013-12-17,1491.337
2013-12-18,1504.142
2013-12-19,1513.916
2013-12-20,1527.608
2013-12-23,1538.037
2013-12-24,1532.204
2013-12-25,1532.204
2013-12-26,1533.915
2013-12-27,1567.825
2013-12-30,1568.103
2013-12-31,1562.902
2014-01-01,1562.902
2014-01-02,1543.121
2014-01-03,1551.914
2014-01-06,1553.637
2014-01-07,1552.621
2014-01-08,1560.045
2014-01-09,1548.077
2014-01-10,1573.152
2014-01-13,1583.167
2014-01-14,1581.107
2014-01-15,1570.099
2014-01-16,1577.637
2014-01-17,1577.695
2014-01-20,1578.921
2014-01-21,1575.806
2014-01-22,1575.292
2014-01-23,1580.711
2014-01-24,1552.023
2014-01-27,1533.194
2014-01-28,1541.736
2014-01-29,1536.164
2014-01-30,1538.368
2014-01-31,1531.476
2014-02-03,1518.533
2014-02-04,1515.965
2014-02-05,1521.505
2014-02-06,1548.756
2014-02-07,1569.083
2014-02-10,1573.197
2014-02-11,1585.055
2014-02-12,1579.666
2014-02-13,1589.326
2014-02-14,1599.042
2014-02-17,1602.515
2014-02-18,1610.022
2014-02-19,1610.205
2014-02-20,1599.475
2014-02-21,1611.161
2014-02-24,1618.777
2014-02-25,1625.219
2014-02-26,1622.345
2014-02-27,1624.91
2014-02-28,1641.952
2014-03-03,1601.318
2014-03-04,1623.396
2014-03-05,1625.593
2014-03-06,1647.14
2014-03-07,1633.332
2014-03-10,1632.853
2014-03-11,1629.129
2014-03-12,1626.054
2014-03-13,1610.383
2014-03-14,1594.739
2014-03-17,1602.632
2014-03-18,1617.046
2014-03-19,1614.005
2014-03-20,1604.649
2014-03-21,1608.308
2014-03-24,1587.56
2014-03-25,1604.607
2014-03-26,1613.823
2014-03-27,1610.426
2014-03-28,1620.267
2014-03-31,1638.032
2014-04-01,1640.743
2014-04-02,1644.462
2014-04-03,1638.116
2014-04-04,1636.1
2014-04-07,1625.197
2014-04-08,1631.665
2014-04-09,1637.746
2014-04-10,1645.097
2014-04-11,1623.624
2014-04-14,1623.913
2014-04-15,1618.182
2014-04-16,1623.623
2014-04-17,1636.491
2014-04-18,1636.491
2014-04-21,1631.213
2014-04-22,1645.283
2014-04-23,1647.268
2014-04-24,1642.819
2014-04-25,1637.115
2014-04-28,1638.534
2014-04-29,1640.918
2014-04-30,1655.752
2014-05-01,1657.634
2014-05-02,1650.619
2014-05-05,1647.364
2014-05-06,1651.702
2014-05-07,1650.635
2014-05-08,1653.955
2014-05-09,1646.782
2014-05-12,1653.357
2014-05-13,1651.065
2014-05-14,1663.026
2014-05-15,1666.34
2014-05-16,1668.956
2014-05-19,1662.643
2014-05-20,1661.654
2014-05-21,1659.305
2014-05-22,1668.48
2014-05-23,1667.684
2014-05-26,1673.334
2014-05-27,1666.272
2014-05-28,1666.092
2014-05-29,1669.345
2014-05-30,1666.585
2014-06-02,1666.79
2014-06-03,1662.27
2014-06-04,1666.043
2014-06-05,1665.247
2014-06-06,1669.581
2014-06-09,1662.697
2014-06-10,1673.943
2014-06-11,1665.924
2014-06-12,1659.82
2014-06-13,1650.344
2014-06-16,1654.728
2014-06-17,1652.061
2014-06-18,1654.862
2014-06-19,1669.872
2014-06-20,1667.304
2014-06-23,1658.015
2014-06-24,1663.151
2014-06-25,1651.169
2014-06-26,1639.792
2014-06-27,1650.336
2014-06-30,1657.892
2014-07-01,1665.073
2014-07-02,1661.869
2014-07-03,1671.77
2014-07-04,1665.301
2014-07-07,1654.973
2014-07-08,1646.78
2014-07-09,1646.336
2014-07-10,1629.64
2014-07-11,1628.771
2014-07-14,1651.601
2014-07-15,1645.49
2014-07-16,1647.743
2014-07-17,1635.783
2014-07-18,1626.548
2014-07-21,1628.259
2014-07-22,1636.754
2014-07-23,1640.701
2014-07-24,1648.37
2014-07-25,1630.719
2014-07-28,1626.188
2014-07-29,1620.271
2014-07-30,1607.361
2014-07-31,1591.937
2014-08-01,1599.059
2014-08-04,1575.579
2014-08-05,1577.038
2014-08-06,1568.153
2014-08-07,1569.34
2014-08-08,1572.512
2014-08-11,1582.488
2014-08-12,1577.155
2014-08-13,1589.749
2014-08-14,1600.58
2014-08-15,1590.551
2014-08-18,1603.649
2014-08-19,1612.721
2014-08-20,1607.726
2014-08-21,1614.176
2014-08-22,1605.379
2014-08-25,1618.017
2014-08-26,1627.327
2014-08-27,1627.27
2014-08-28,1617.227
2014-08-29,1620.852
2014-09-01,1623.647
2014-09-02,1625.413
2014-09-03,1633.589
2014-09-04,1617.335
2014-09-05,1610.975
2014-09-08,1612.595
2014-09-09,1608.116
2014-09-10,1599.87
2014-09-11,1607.806
2014-09-12,1603.355
2014-09-15,1601.699
2014-09-16,1605.942
2014-09-17,1606.876
2014-09-18,1610.97
2014-09-19,1602.513
2014-09-22,1595.336
2014-09-23,1591.038
2014-09-24,1587.898
2014-09-25,1575.245
2014-09-26,1566.128
2014-09-29,1563.805
2014-09-30,1565.182
2014-10-01,1551.415
2014-10-02,1532.172
2014-10-03,1518.05
2014-10-06,1527.562
2014-10-07,1505.562
2014-10-08,1502.844
2014-10-09,1501.044
2014-10-10,1471.249
2014-10-13,1474.271
2014-10-14,1474.995
2014-10-15,1452.652
2014-10-16,1446.565
2014-10-17,1481.191
2014-10-20,1489.787
2014-10-21,1508.028
2014-10-22,1518.369
2014-10-23,1523.165
2014-10-24,1521.16
2014-10-27,1524.183
2014-10-28,1546.747
2014-10-29,1554.439
2014-10-30,1550.353
2014-10-31,1555.834
2014-11-03,1535.955
2014-11-04,1543.987
2014-11-05,1556.316
2014-11-06,1555.508
2014-11-07,1546.387
2014-11-10,1558.263
2014-11-11,1562.335
2014-11-12,1563.61
2014-11-13,1575.79
2014-11-14,1569.835
2014-11-17,1567.566
2014-11-18,1584.416
2014-11-19,1587.837
2014-11-20,1591.87
2014-11-21,1591.46
2014-11-24,1590.896
2014-11-25,1593.862
2014-11-26,1603.443
2014-11-27,1612.858
2014-11-28,1615.589
2014-12-01,1614.528
2014-12-02,1600.432
2014-12-03,1598.111
2014-12-04,1606.638
2014-12-05,1605.727
2014-12-08,1597.175
2014-12-09,1590.433
2014-12-10,1583.037
2014-12-11,1586.389
2014-12-12,1570.455
2014-12-15,1534.721
2014-12-16,1558.144
2014-12-17,1540.322
2014-12-18,1564.497
2014-12-19,1552.738
2014-12-22,1562.249
2014-12-23,1548.83
2014-12-24,1550.321
2014-12-25,1550.321
2014-12-26,1547.654
2014-12-29,1550.946
2014-12-30,1542.497
2014-12-31,1534.58
2015-01-01,1534.58
2015-01-02,1526.133
2015-01-05,1512.288
2015-01-06,1500.407
2015-01-07,1489.387
2015-01-08,1528.944
2015-01-09,1531.555
2015-01-12,1537.48
2015-01-13,1553.427
2015-01-14,1540.713
2015-01-15,1568.769
2015-01-16,1573.094
2015-01-19,1583.359
2015-01-20,1582.262
2015-01-21,1575.179
2015-01-22,1553.575
2015-01-23,1573.485
2015-01-26,1564.29
2015-01-27,1573.375
2015-01-28,1551.863
2015-01-29,1551.702
2015-01-30,1541.145
2015-02-02,1541.085
2015-02-03,1545.113
2015-02-04,1573.283
2015-02-05,1563.613
2015-02-06,1572.379
