Date,CANADA SMID CAP SMID (Small+Mid Cap)
2010-08-26,992.183
2010-08-27,997.519
2010-08-30,1002.015
2010-08-31,996.74
2010-09-01,1018.267
2010-09-02,1025.57
2010-09-03,1035.118
2010-09-06,1044.019
2010-09-07,1033.872
2010-09-08,1034.855
2010-09-09,1036.855
2010-09-10,1043.475
2010-09-13,1053.427
2010-09-14,1064.664
2010-09-15,1057.614
2010-09-16,1064.591
2010-09-17,1055.258
2010-09-20,1068.585
2010-09-21,1064.135
2010-09-22,1067.795
2010-09-23,1056.446
2010-09-24,1074.57
2010-09-27,1075.761
2010-09-28,1081.974
2010-09-29,1091.684
2010-09-30,1095.017
2010-10-01,1099.628
2010-10-04,1092.357
2010-10-05,1114.188
2010-10-06,1122.455
2010-10-07,1111.728
2010-10-08,1121.499
2010-10-11,1124.818
2010-10-12,1133.902
2010-10-13,1158.116
2010-10-14,1152.842
2010-10-15,1144.063
2010-10-18,1143.256
2010-10-19,1106.74
2010-10-20,1130.127
2010-10-21,1127.856
2010-10-22,1130.432
2010-10-25,1147.01
2010-10-26,1146.547
2010-10-27,1124.78
2010-10-28,1138.797
2010-10-29,1156.499
2010-11-01,1162.706
2010-11-02,1169.466
2010-11-03,1171.017
2010-11-04,1199.426
2010-11-05,1207.483
2010-11-08,1217.359
2010-11-09,1204.926
2010-11-10,1199.368
2010-11-11,1199.857
2010-11-12,1174.157
2010-11-15,1173.327
2010-11-16,1141.417
2010-11-17,1153.407
2010-11-18,1176.054
2010-11-19,1177.706
2010-11-22,1185.419
2010-11-23,1173.4
2010-11-24,1193.659
2010-11-25,1200.024
2010-11-26,1183.576
2010-11-29,1177.055
2010-11-30,1184.085
2010-12-01,1210.54
2010-12-02,1233.677
2010-12-03,1245.35
2010-12-06,1253.586
2010-12-07,1248.263
2010-12-08,1232.947
2010-12-09,1234.012
2010-12-10,1242.59
2010-12-13,1259.218
2010-12-14,1256.738
2010-12-15,1253.003
2010-12-16,1244.82
2010-12-17,1247.687
2010-12-20,1241.554
2010-12-21,1257.949
2010-12-22,1255.913
2010-12-23,1262.603
2010-12-24,1268.608
2010-12-27,1265.65
2010-12-28,1277.371
2010-12-29,1286.663
2010-12-30,1284.298
2010-12-31,1292.538
2011-01-03,1296.845
2011-01-04,1283.369
2011-01-05,1285.204
2011-01-06,1274.715
2011-01-07,1281.733
2011-01-10,1276.697
2011-01-11,1297.289
2011-01-12,1314.029
2011-01-13,1303.128
2011-01-14,1296.062
2011-01-17,1300.513
2011-01-18,1305.791
2011-01-19,1293.147
2011-01-20,1268.753
2011-01-21,1270.557
2011-01-24,1276.041
2011-01-25,1263.427
2011-01-26,1288.907
2011-01-27,1286.698
2011-01-28,1285.714
2011-01-31,1285.648
2011-02-01,1315.617
2011-02-02,1317.084
2011-02-03,1331.089
2011-02-04,1328.923
2011-02-07,1336.961
2011-02-08,1340.389
2011-02-09,1322.496
2011-02-10,1322.124
2011-02-11,1326.823
2011-02-14,1340.748
2011-02-15,1343.614
2011-02-16,1350.308
2011-02-17,1356.913
2011-02-18,1358.675
2011-02-21,1357.087
2011-02-22,1336.53
2011-02-23,1325.452
2011-02-24,1321.133
2011-02-25,1344.821
2011-02-28,1360.466
2011-03-01,1365.313
2011-03-02,1363.691
2011-03-03,1368.756
2011-03-04,1377.687
2011-03-07,1360.597
2011-03-08,1350.563
2011-03-09,1338.103
2011-03-10,1304.155
2011-03-11,1306.523
2011-03-14,1297.851
2011-03-15,1278.914
2011-03-16,1268.196
2011-03-17,1295.684
2011-03-18,1309.482
2011-03-21,1340.31
2011-03-22,1338.455
2011-03-23,1350.027
2011-03-24,1355.673
2011-03-25,1352.65
2011-03-28,1341.287
2011-03-29,1338.71
2011-03-30,1364.553
2011-03-31,1368.392
2011-04-01,1383.89
2011-04-04,1390.209
2011-04-05,1405.877
2011-04-06,1412.387
2011-04-07,1400.558
2011-04-08,1418.099
2011-04-11,1395.02
2011-04-12,1360.265
2011-04-13,1371.152
2011-04-14,1369.826
2011-04-15,1365.947
2011-04-18,1340.089
2011-04-19,1365.633
2011-04-20,1388.642
2011-04-21,1397.539
2011-04-22,1397.539
2011-04-25,1388.741
2011-04-26,1388.761
2011-04-27,1382.754
2011-04-28,1395.478
2011-04-29,1400.348
2011-05-02,1392.741
2011-05-03,1364.384
2011-05-04,1348.961
2011-05-05,1317.815
2011-05-06,1338.346
2011-05-09,1347.11
2011-05-10,1353.151
2011-05-11,1335.945
2011-05-12,1316.555
2011-05-13,1318.797
2011-05-16,1312.006
2011-05-17,1303.289
2011-05-18,1322.061
2011-05-19,1329.986
2011-05-20,1331.361
2011-05-23,1324.09
2011-05-24,1323.209
2011-05-25,1335.574
2011-05-26,1333.456
2011-05-27,1347.545
2011-05-30,1352.018
2011-05-31,1363.078
2011-06-01,1340.747
2011-06-02,1325.359
2011-06-03,1316.473
2011-06-06,1295.3
2011-06-07,1298.638
2011-06-08,1274.543
2011-06-09,1286.745
2011-06-10,1268.153
2011-06-13,1251.402
2011-06-14,1279.028
2011-06-15,1262.463
2011-06-16,1230.056
2011-06-17,1233.855
2011-06-20,1238.96
2011-06-21,1272.077
2011-06-22,1279.483
2011-06-23,1261.106
2011-06-24,1247.595
2011-06-27,1243.944
2011-06-28,1260.858
2011-06-29,1289.295
2011-06-30,1307.474
2011-07-01,1311.142
2011-07-04,1322.362
2011-07-05,1331.527
2011-07-06,1326.094
2011-07-07,1339.978
2011-07-08,1325.126
2011-07-11,1296.916
2011-07-12,1309.164
2011-07-13,1339.475
2011-07-14,1331.526
2011-07-15,1337.993
2011-07-18,1334.536
2011-07-19,1354.222
2011-07-20,1363.287
2011-07-21,1371.9
2011-07-22,1372.306
2011-07-25,1374.029
2011-07-26,1370.512
2011-07-27,1337.434
2011-07-28,1340.316
2011-07-29,1327.468
2011-08-01,1319.31
2011-08-02,1308.143
2011-08-03,1302.463
2011-08-04,1235.625
2011-08-05,1194.568
2011-08-08,1128.726
2011-08-09,1166.722
2011-08-10,1189.097
2011-08-11,1212.497
2011-08-12,1218.505
2011-08-15,1240.456
2011-08-16,1224.249
2011-08-17,1227.676
2011-08-18,1179.252
2011-08-19,1173.15
2011-08-22,1180.021
2011-08-23,1189.929
2011-08-24,1184.368
2011-08-25,1187.346
2011-08-26,1195.554
2011-08-29,1229.597
2011-08-30,1240.981
2011-08-31,1254.526
2011-09-01,1248.983
2011-09-02,1237.255
2011-09-05,1224.512
2011-09-06,1213.866
2011-09-07,1235.403
2011-09-08,1241.654
2011-09-09,1202.737
2011-09-12,1178.128
2011-09-13,1193.495
2011-09-14,1199.371
2011-09-15,1209.853
2011-09-16,1214.8
2011-09-19,1192.857
2011-09-20,1200.221
2011-09-21,1168.696
2011-09-22,1086.428
2011-09-23,1068.818
2011-09-26,1072.085
2011-09-27,1108.15
2011-09-28,1078.111
2011-09-29,1064.882
2011-09-30,1049.296
2011-10-03,1007.343
2011-10-04,985.21
2011-10-05,1023.469
2011-10-06,1060.053
2011-10-07,1056.492
2011-10-10,1061.278
2011-10-11,1089.804
2011-10-12,1125.152
2011-10-13,1105.219
2011-10-14,1136.457
2011-10-17,1117.235
2011-10-18,1129.863
2011-10-19,1118.381
2011-10-20,1106.891
2011-10-21,1131.416
2011-10-24,1163.907
2011-10-25,1149.249
2011-10-26,1160.24
2011-10-27,1210.277
2011-10-28,1218.704
2011-10-31,1192.387
2011-11-01,1158.414
2011-11-02,1177.72
2011-11-03,1197.111
2011-11-04,1188.756
2011-11-07,1194.794
2011-11-08,1201.898
2011-11-09,1163.156
2011-11-10,1154.869
2011-11-11,1178.927
2011-11-14,1166.82
2011-11-15,1162.176
2011-11-16,1158.157
2011-11-17,1132.626
2011-11-18,1125.492
2011-11-21,1096.212
2011-11-22,1101.187
2011-11-23,1070.28
2011-11-24,1064.906
2011-11-25,1063.396
2011-11-28,1098.804
2011-11-29,1107.843
2011-11-30,1161.748
2011-12-01,1155.646
2011-12-02,1152.727
2011-12-05,1159.471
2011-12-06,1161.632
2011-12-07,1164.723
2011-12-08,1142.097
2011-12-09,1144.338
2011-12-12,1127.296
2011-12-13,1105.335
2011-12-14,1066.858
2011-12-15,1069.807
2011-12-16,1086.278
2011-12-19,1075.645
2011-12-20,1104.73
2011-12-21,1107.167
2011-12-22,1116.66
2011-12-23,1125.911
2011-12-26,1125.911
2011-12-27,1124.478
2011-12-28,1103.827
2011-12-29,1116.191
2011-12-30,1126.916
2012-01-02,1126.916
2012-01-03,1163.927
2012-01-04,1161.138
2012-01-05,1155.88
2012-01-06,1148.933
2012-01-09,1144.787
2012-01-10,1161.129
2012-01-11,1155.542
2012-01-12,1153.918
2012-01-13,1144.415
2012-01-16,1156.997
2012-01-17,1159.352
2012-01-18,1170.77
2012-01-19,1176.192
2012-01-20,1170.342
2012-01-23,1186.882
2012-01-24,1175.599
2012-01-25,1192.589
2012-01-26,1205.628
2012-01-27,1204.514
2012-01-30,1199.324
2012-01-31,1205.595
2012-02-01,1218.437
2012-02-02,1226.362
2012-02-03,1227.572
2012-02-06,1224.991
2012-02-07,1219.492
2012-02-08,1217.742
2012-02-09,1220.857
2012-02-10,1202.745
2012-02-13,1205.331
2012-02-14,1198.846
2012-02-15,1203.686
2012-02-16,1210.802
2012-02-17,1214.482
2012-02-20,1220.234
2012-02-21,1233.797
2012-02-22,1235.593
2012-02-23,1245.355
2012-02-24,1242.42
2012-02-27,1235.683
2012-02-28,1241.221
2012-02-29,1247.647
2012-03-01,1249.872
2012-03-02,1240.959
2012-03-05,1215.445
2012-03-06,1184.042
2012-03-07,1193.94
2012-03-08,1214.503
2012-03-09,1226.325
2012-03-12,1213.517
2012-03-13,1223.566
2012-03-14,1203.002
2012-03-15,1205.914
2012-03-16,1208.593
2012-03-19,1208.19
2012-03-20,1196.242
2012-03-21,1196.208
2012-03-22,1176.665
2012-03-23,1192.301
2012-03-26,1210.312
2012-03-27,1201.889
2012-03-28,1184.245
2012-03-29,1176.096
2012-03-30,1184.399
2012-04-02,1199.799
2012-04-03,1190.325
2012-04-04,1163.842
2012-04-05,1165.452
2012-04-06,1165.452
2012-04-09,1146.156
2012-04-10,1137.098
2012-04-11,1149.432
2012-04-12,1174.401
2012-04-13,1157.996
2012-04-16,1144.195
2012-04-17,1167.142
2012-04-18,1163.175
2012-04-19,1158.997
2012-04-20,1164.018
2012-04-23,1141.757
2012-04-24,1144.883
2012-04-25,1168.967
2012-04-26,1183.652
2012-04-27,1193.936
2012-04-30,1186.503
2012-05-01,1199.912
2012-05-02,1186.496
2012-05-03,1169.078
2012-05-04,1149.091
2012-05-07,1139.818
2012-05-08,1118.177
2012-05-09,1114.613
2012-05-10,1123.45
2012-05-11,1122.783
2012-05-14,1090.301
2012-05-15,1070.185
2012-05-16,1060.624
2012-05-17,1058.12
2012-05-18,1056.163
2012-05-21,1052.184
2012-05-22,1071.042
2012-05-23,1069.93
2012-05-24,1074.642
2012-05-25,1077.871
2012-05-28,1081.326
2012-05-29,1085.537
2012-05-30,1058.584
2012-05-31,1055.283
2012-06-01,1042.556
2012-06-04,1042.765
2012-06-05,1063.053
2012-06-06,1084.38
2012-06-07,1083.012
2012-06-08,1069.779
2012-06-11,1060.449
2012-06-12,1067.38
2012-06-13,1069.694
2012-06-14,1064.559
2012-06-15,1068.936
2012-06-18,1075.375
2012-06-19,1095.141
2012-06-20,1087.658
2012-06-21,1050.961
2012-06-22,1044.829
2012-06-25,1029.36
2012-06-26,1028.114
2012-06-27,1041.332
2012-06-28,1033.816
2012-06-29,1069.379
2012-07-02,1069.798
2012-07-03,1100.256
2012-07-04,1108.567
2012-07-05,1101.052
2012-07-06,1078.645
2012-07-09,1073.954
2012-07-10,1058.861
2012-07-11,1061.568
2012-07-12,1045.098
2012-07-13,1066.082
2012-07-16,1064.513
2012-07-17,1065.512
2012-07-18,1070.664
2012-07-19,1086.711
2012-07-20,1082.134
2012-07-23,1063.112
2012-07-24,1055.353
2012-07-25,1061.425
2012-07-26,1089.544
2012-07-27,1107.539
2012-07-30,1112.626
2012-07-31,1103.475
2012-08-01,1097.928
2012-08-02,1085.201
2012-08-03,1102.538
2012-08-06,1102.703
2012-08-07,1126.021
2012-08-08,1122.224
2012-08-09,1136.589
2012-08-10,1138.274
2012-08-13,1130.712
2012-08-14,1129.109
2012-08-15,1135.507
2012-08-16,1150.728
2012-08-17,1155.861
2012-08-20,1153.472
2012-08-21,1168.206
2012-08-22,1163.459
2012-08-23,1164.447
2012-08-24,1163.323
2012-08-27,1157.741
2012-08-28,1156.821
2012-08-29,1149.795
2012-08-30,1130.053
2012-08-31,1150.593
2012-09-03,1150.127
2012-09-04,1151.642
2012-09-05,1146.866
2012-09-06,1175.526
2012-09-07,1196.639
2012-09-10,1191.206
2012-09-11,1196.653
2012-09-12,1195.436
2012-09-13,1209.904
2012-09-14,1237.202
2012-09-17,1226.274
2012-09-18,1222.33
2012-09-19,1226.297
2012-09-20,1221.586
2012-09-21,1225.055
2012-09-24,1205.946
2012-09-25,1200.609
2012-09-26,1187.684
2012-09-27,1204.515
2012-09-28,1207.774
2012-10-01,1216.043
2012-10-02,1215.378
2012-10-03,1205.959
2012-10-04,1223.35
2012-10-05,1226.348
2012-10-08,1225.72
2012-10-09,1205.028
2012-10-10,1200.205
2012-10-11,1204.824
2012-10-12,1199.354
2012-10-15,1197.508
2012-10-16,1207.445
2012-10-17,1223.004
2012-10-18,1220.347
2012-10-19,1203.922
2012-10-22,1200.355
2012-10-23,1185.784
2012-10-24,1180.439
2012-10-25,1187.553
2012-10-26,1181.894
2012-10-29,1178.752
2012-10-30,1185.092
2012-10-31,1195.984
2012-11-01,1207.845
2012-11-02,1194.326
2012-11-05,1191.73
2012-11-06,1195.58
2012-11-07,1187.585
2012-11-08,1181.727
2012-11-09,1172.748
2012-11-12,1170.299
2012-11-13,1162.096
2012-11-14,1141.896
2012-11-15,1126.06
2012-11-16,1131.954
2012-11-19,1161.581
2012-11-20,1155.019
2012-11-21,1161.267
2012-11-22,1166.072
2012-11-23,1179.442
2012-11-26,1171.388
2012-11-27,1163.186
2012-11-28,1166.308
2012-11-29,1170.485
2012-11-30,1171.813
2012-12-03,1165.166
2012-12-04,1159.45
2012-12-05,1156.123
2012-12-06,1162.646
2012-12-07,1165.566
2012-12-10,1176.712
2012-12-11,1181.35
2012-12-12,1194.701
2012-12-13,1189.523
2012-12-14,1189.208
2012-12-17,1190.013
2012-12-18,1189.287
2012-12-19,1190.5
2012-12-20,1186.609
2012-12-21,1174.877
2012-12-24,1176.536
2012-12-25,1176.536
2012-12-26,1174.11
2012-12-27,1179.435
2012-12-28,1174.064
2012-12-31,1188.306
2013-01-01,1188.306
2013-01-02,1218.154
2013-01-03,1203.153
2013-01-04,1209.034
2013-01-07,1206.496
2013-01-08,1204.221
2013-01-09,1203.566
2013-01-10,1211.459
2013-01-11,1217.189
2013-01-14,1215.341
2013-01-15,1221.834
2013-01-16,1216.976
2013-01-17,1224.791
2013-01-18,1218.733
2013-01-21,1223.76
2013-01-22,1227.338
2013-01-23,1215.604
2013-01-24,1206.106
2013-01-25,1195.139
2013-01-28,1189.709
2013-01-29,1198.292
2013-01-30,1198.296
2013-01-31,1195.12
2013-02-01,1204.039
2013-02-04,1200.326
2013-02-05,1206.679
2013-02-06,1211.211
2013-02-07,1212.356
2013-02-08,1209.782
2013-02-11,1194.351
2013-02-12,1202.34
2013-02-13,1197.387
2013-02-14,1196.129
2013-02-15,1183.617
2013-02-18,1178.929
2013-02-19,1183.442
2013-02-20,1163.855
2013-02-21,1152.003
2013-02-22,1152.47
2013-02-25,1147.286
2013-02-26,1144.129
2013-02-27,1147.787
2013-02-28,1153.75
2013-03-01,1149.665
2013-03-04,1138.102
2013-03-05,1139.939
2013-03-06,1151.449
2013-03-07,1155.951
2013-03-08,1163.541
2013-03-11,1168.088
2013-03-12,1172.592
2013-03-13,1163.366
2013-03-14,1168.179
2013-03-15,1182.209
2013-03-18,1176.768
2013-03-19,1167.916
2013-03-20,1172.198
2013-03-21,1175.128
2013-03-22,1172.282
2013-03-25,1164.775
2013-03-26,1172.262
2013-03-27,1177.485
2013-03-28,1183.336
2013-03-29,1183.336
2013-04-01,1173.459
2013-04-02,1166.229
2013-04-03,1145.717
2013-04-04,1144.549
2013-04-05,1141.74
2013-04-08,1143.073
2013-04-09,1162.62
2013-04-10,1165.14
2013-04-11,1164.077
2013-04-12,1145.519
2013-04-15,1095.659
2013-04-16,1103.756
2013-04-17,1075.683
2013-04-18,1087.241
2013-04-19,1093.137
2013-04-22,1097.41
2013-04-23,1100.469
2013-04-24,1118.785
2013-04-25,1139.968
2013-04-26,1132.711
2013-04-29,1142.35
2013-04-30,1168.659
2013-05-01,1153.382
2013-05-02,1155.465
2013-05-03,1160.514
2013-05-06,1157.616
2013-05-07,1156.291
2013-05-08,1168.829
2013-05-09,1172.899
2013-05-10,1167.425
2013-05-13,1163.079
2013-05-14,1156.536
2013-05-15,1145.003
2013-05-16,1152.728
2013-05-17,1144.957
2013-05-20,1144.289
2013-05-21,1153.222
2013-05-22,1149.892
2013-05-23,1143.748
2013-05-24,1144.273
2013-05-27,1149.54
2013-05-28,1142.021
2013-05-29,1141.338
2013-05-30,1159.359
2013-05-31,1149.347
2013-06-03,1151.703
2013-06-04,1148.651
2013-06-05,1137.631
2013-06-06,1143.179
2013-06-07,1148.994
2013-06-10,1151.125
2013-06-11,1133.943
2013-06-12,1123.192
2013-06-13,1136.928
2013-06-14,1132.076
2013-06-17,1140.68
2013-06-18,1136.968
2013-06-19,1130.607
2013-06-20,1079.837
2013-06-21,1069.192
2013-06-24,1042.902
2013-06-25,1063.048
2013-06-26,1062.239
2013-06-27,1068.017
2013-06-28,1076.057
2013-07-01,1080.872
2013-07-02,1078.957
2013-07-03,1078.966
2013-07-04,1083.827
2013-07-05,1072.07
2013-07-08,1080.269
2013-07-09,1087.329
2013-07-10,1093.826
2013-07-11,1124.749
2013-07-12,1120.941
2013-07-15,1122.119
2013-07-16,1124.909
2013-07-17,1119.695
2013-07-18,1125.368
2013-07-19,1134.747
2013-07-22,1149.762
2013-07-23,1160.631
2013-07-24,1149.677
2013-07-25,1150.004
2013-07-26,1146.61
2013-07-29,1149.88
2013-07-30,1145.06
2013-07-31,1144.985
2013-08-01,1147.437
2013-08-02,1137.913
2013-08-05,1134.466
2013-08-06,1124.058
2013-08-07,1116.667
2013-08-08,1141.494
2013-08-09,1151.594
2013-08-12,1162.892
2013-08-13,1158.46
2013-08-14,1163.003
2013-08-15,1166.839
2013-08-16,1168.268
2013-08-19,1152.184
2013-08-20,1156.373
2013-08-21,1136.503
2013-08-22,1138.23
2013-08-23,1145.941
2013-08-26,1147.743
2013-08-27,1129.938
2013-08-28,1131.458
2013-08-29,1132.154
2013-08-30,1127.528
2013-09-02,1128.169
2013-09-03,1130.519
2013-09-04,1140.055
2013-09-05,1141.141
2013-09-06,1159.149
2013-09-09,1162.224
2013-09-10,1159.738
2013-09-11,1164.475
2013-09-12,1151.908
2013-09-13,1153.791
2013-09-16,1164.108
2013-09-17,1168.298
2013-09-18,1183.188
2013-09-19,1193.584
2013-09-20,1167.22
2013-09-23,1163.278
2013-09-24,1170.362
2013-09-25,1170.864
2013-09-26,1162.397
2013-09-27,1168.178
2013-09-30,1169.146
2013-10-01,1164.973
2013-10-02,1164.052
2013-10-03,1155.489
2013-10-04,1157.69
2013-10-07,1160.422
2013-10-08,1148.222
2013-10-09,1141.77
2013-10-10,1153.823
2013-10-11,1153.288
2013-10-14,1157.635
2013-10-15,1157.675
2013-10-16,1160.94
2013-10-17,1181.151
2013-10-18,1188.859
2013-10-21,1192.142
2013-10-22,1203.487
2013-10-23,1183.224
2013-10-24,1191.617
2013-10-25,1198.1
2013-10-28,1195.411
2013-10-29,1194.794
2013-10-30,1194.821
2013-10-31,1191.521
2013-11-01,1182.661
2013-11-04,1192.18
2013-11-05,1185.621
2013-11-06,1190.94
2013-11-07,1173.899
2013-11-08,1172.843
2013-11-11,1175.568
2013-11-12,1166.898
2013-11-13,1169.685
2013-11-14,1175.649
2013-11-15,1183.153
2013-11-18,1180.282
2013-11-19,1177.289
2013-11-20,1171.464
2013-11-21,1169.27
2013-11-22,1168.974
2013-11-25,1164.537
2013-11-26,1158.168
2013-11-27,1154.047
2013-11-28,1156.558
2013-11-29,1159.447
2013-12-02,1149.797
2013-12-03,1143.998
2013-12-04,1143.743
2013-12-05,1143.552
2013-12-06,1148.152
2013-12-09,1146.365
2013-12-10,1155.834
2013-12-11,1142.075
2013-12-12,1137.968
2013-12-13,1145.385
2013-12-16,1152.088
2013-12-17,1152.494
2013-12-18,1153.23
2013-12-19,1152.433
2013-12-20,1156.843
2013-12-23,1167.31
2013-12-24,1171.566
2013-12-25,1171.566
2013-12-26,1169.914
2013-12-27,1169.36
2013-12-30,1172.359
2013-12-31,1180.473
2014-01-01,1180.473
2014-01-02,1180.301
2014-01-03,1179.919
2014-01-06,1177.863
2014-01-07,1177.144
2014-01-08,1170.439
2014-01-09,1157.953
2014-01-10,1161.586
2014-01-13,1164.388
2014-01-14,1157.084
2014-01-15,1165.259
2014-01-16,1174.391
2014-01-17,1178.857
2014-01-20,1183.991
2014-01-21,1182.294
2014-01-22,1170.296
2014-01-23,1160.634
2014-01-24,1153.646
2014-01-27,1141.954
2014-01-28,1143.76
2014-01-29,1144.3
2014-01-30,1146.623
2014-01-31,1148.256
2014-02-03,1136.981
2014-02-04,1142.007
2014-02-05,1145.661
2014-02-06,1161.642
2014-02-07,1175.263
2014-02-10,1170.968
2014-02-11,1182.045
2014-02-12,1185.36
2014-02-13,1196.717
2014-02-14,1204.195
2014-02-17,1204.799
2014-02-18,1208.07
2014-02-19,1195.265
2014-02-20,1203.941
2014-02-21,1196.031
2014-02-24,1207.66
2014-02-25,1201.568
2014-02-26,1199.247
2014-02-27,1198.237
2014-02-28,1212.692
2014-03-03,1208.678
2014-03-04,1213.363
2014-03-05,1219.717
2014-03-06,1230.415
2014-03-07,1217.748
2014-03-10,1209.494
2014-03-11,1205.781
2014-03-12,1203.543
2014-03-13,1213.125
2014-03-14,1210.32
2014-03-17,1209.985
2014-03-18,1216.662
2014-03-19,1202.457
2014-03-20,1196.238
2014-03-21,1200.521
2014-03-24,1188.433
2014-03-25,1198.318
2014-03-26,1192.152
2014-03-27,1204.439
2014-03-28,1211.454
2014-03-31,1219.818
2014-04-01,1222.156
2014-04-02,1233.345
2014-04-03,1231.943
2014-04-04,1240.926
2014-04-07,1228.336
2014-04-08,1242.701
2014-04-09,1252.185
2014-04-10,1243.44
2014-04-11,1233.787
2014-04-14,1238.207
2014-04-15,1234.064
2014-04-16,1241.126
2014-04-17,1249.392
2014-04-18,1249.392
2014-04-21,1245.732
2014-04-22,1247.481
2014-04-23,1247.299
2014-04-24,1249.835
2014-04-25,1250.101
2014-04-28,1247.357
2014-04-29,1263.387
2014-04-30,1265.289
2014-05-01,1265.2
2014-05-02,1281.615
2014-05-05,1277.515
2014-05-06,1279.018
2014-05-07,1277.108
2014-05-08,1266.795
2014-05-09,1261.153
2014-05-12,1274.661
2014-05-13,1275.828
2014-05-14,1276.389
2014-05-15,1269.323
2014-05-16,1260.421
2014-05-19,1263.382
2014-05-20,1254.298
2014-05-21,1260.893
2014-05-22,1268.746
2014-05-23,1272.516
2014-05-26,1278.001
2014-05-27,1268.563
2014-05-28,1266.246
2014-05-29,1270.588
2014-05-30,1267.242
2014-06-02,1270.011
2014-06-03,1272.386
2014-06-04,1275.021
2014-06-05,1279.037
2014-06-06,1285.312
2014-06-09,1291.064
2014-06-10,1294.198
2014-06-11,1301.888
2014-06-12,1310.775
2014-06-13,1317.677
2014-06-16,1323.219
2014-06-17,1322.984
2014-06-18,1327.355
2014-06-19,1339.998
2014-06-20,1343.411
2014-06-23,1348.8
2014-06-24,1333.268
2014-06-25,1335.127
2014-06-26,1342.157
2014-06-27,1349.624
2014-06-30,1364.713
2014-07-01,1363.881
2014-07-02,1370.35
2014-07-03,1374.659
2014-07-04,1376.113
2014-07-07,1363.551
2014-07-08,1357.826
2014-07-09,1370.36
2014-07-10,1355.106
2014-07-11,1349.487
2014-07-14,1345.927
2014-07-15,1327.889
2014-07-16,1338.283
2014-07-17,1337.264
2014-07-18,1342.976
2014-07-21,1339.835
2014-07-22,1346.702
2014-07-23,1354.101
2014-07-24,1351.663
2014-07-25,1352.496
2014-07-28,1348.668
2014-07-29,1344.725
2014-07-30,1337.407
2014-07-31,1325.494
2014-08-01,1319.656
2014-08-04,1317.118
2014-08-05,1307.617
2014-08-06,1319.042
2014-08-07,1319.504
2014-08-08,1318.897
2014-08-11,1327.741
2014-08-12,1329.905
2014-08-13,1333.762
2014-08-14,1329.925
2014-08-15,1329.402
2014-08-18,1338.082
2014-08-19,1344.158
2014-08-20,1347.165
2014-08-21,1344.966
2014-08-22,1343.036
2014-08-25,1346.265
2014-08-26,1356.68
2014-08-27,1360.603
2014-08-28,1361.441
2014-08-29,1370.122
2014-09-01,1367.789
2014-09-02,1352.738
2014-09-03,1358.231
2014-09-04,1350.525
2014-09-05,1345.056
2014-09-08,1328.653
2014-09-09,1318.463
2014-09-10,1317.57
2014-09-11,1318.148
2014-09-12,1310.522
2014-09-15,1305.504
2014-09-16,1309.156
2014-09-17,1309.721
2014-09-18,1308.738
2014-09-19,1291.167
2014-09-22,1261.712
2014-09-23,1258.876
2014-09-24,1261.083
2014-09-25,1244.092
2014-09-26,1247.135
2014-09-29,1247.518
2014-09-30,1241.398
2014-10-01,1227.584
2014-10-02,1225.81
2014-10-03,1211.315
2014-10-06,1218.263
2014-10-07,1208.009
2014-10-08,1214.594
2014-10-09,1201.616
2014-10-10,1174.896
2014-10-13,1172.696
2014-10-14,1157.498
2014-10-15,1137.298
2014-10-16,1158.904
2014-10-17,1171.647
2014-10-20,1180.373
2014-10-21,1201.888
2014-10-22,1177.061
2014-10-23,1184.528
2014-10-24,1187.546
2014-10-27,1172.024
2014-10-28,1191.81
2014-10-29,1188.586
2014-10-30,1164.821
2014-10-31,1160.298
2014-11-03,1154.251
2014-11-04,1125.384
2014-11-05,1137.762
2014-11-06,1140.724
2014-11-07,1169.253
2014-11-10,1163.346
2014-11-11,1168.045
2014-11-12,1178.688
2014-11-13,1163.642
2014-11-14,1176.828
2014-11-17,1183.312
2014-11-18,1191.372
2014-11-19,1181.92
2014-11-20,1197.818
2014-11-21,1213.697
2014-11-24,1196.678
2014-11-25,1206.869
2014-11-26,1200.179
2014-11-27,1168.102
2014-11-28,1140.518
2014-12-01,1130.882
2014-12-02,1128.146
2014-12-03,1146.745
2014-12-04,1118.75
2014-12-05,1120.479
2014-12-08,1087.422
2014-12-09,1100.179
2014-12-10,1068.28
2014-12-11,1064.787
2014-12-12,1050.72
2014-12-15,1036.149
2014-12-16,1044.734
2014-12-17,1073.999
2014-12-18,1092.061
2014-12-19,1104.512
2014-12-22,1083.775
2014-12-23,1099.68
2014-12-24,1105.196
2014-12-25,1105.196
2014-12-26,1105.006
2014-12-29,1106.132
2014-12-30,1110.437
2014-12-31,1115.345
2015-01-01,1115.345
2015-01-02,1116.246
2015-01-05,1085.253
2015-01-06,1075.021
2015-01-07,1068.949
2015-01-08,1079.088
2015-01-09,1077.644
2015-01-12,1057.923
2015-01-13,1048.931
2015-01-14,1042.754
2015-01-15,1044.933
2015-01-16,1061.075
2015-01-19,1065.726
2015-01-20,1050.061
2015-01-21,1043.581
2015-01-22,1051.022
2015-01-23,1045.79
2015-01-26,1045.654
2015-01-27,1056.798
2015-01-28,1029.966
2015-01-29,1017.886
2015-01-30,1022.661
2015-02-02,1044.772
2015-02-03,1066.435
2015-02-04,1052.76
2015-02-05,1074.86
2015-02-06,1061.484
2015-02-09,1070.543
2015-02-10,1059.892
