Date,ITALY SMALL VALUE Small Cap
2010-09-22,427.224
2010-09-23,423.005
2010-09-24,432.866
2010-09-27,434.367
2010-09-28,437.001
2010-09-29,437.089
2010-09-30,439.474
2010-10-01,442.049
2010-10-04,437.426
2010-10-05,450.287
2010-10-06,452.891
2010-10-07,456.193
2010-10-08,458.177
2010-10-11,461.633
2010-10-12,459.189
2010-10-13,469.448
2010-10-14,474.596
2010-10-15,470.17
2010-10-18,471.444
2010-10-19,463.707
2010-10-20,470.475
2010-10-21,476.205
2010-10-22,471.943
2010-10-25,474.566
2010-10-26,469.491
2010-10-27,463.629
2010-10-28,469.633
2010-10-29,471.661
2010-11-01,467.705
2010-11-02,471.041
2010-11-03,467.993
2010-11-04,478.747
2010-11-05,468.001
2010-11-08,460.119
2010-11-09,463.849
2010-11-10,449.514
2010-11-11,441.181
2010-11-12,441.173
2010-11-15,439.602
2010-11-16,427.31
2010-11-17,429.331
2010-11-18,433.485
2010-11-19,435.877
2010-11-22,430.735
2010-11-23,415.567
2010-11-24,413.814
2010-11-25,413.33
2010-11-26,406.513
2010-11-29,394.184
2010-11-30,386.13
2010-12-01,396.108
2010-12-02,411.713
2010-12-03,419.507
2010-12-06,411.886
2010-12-07,416.453
2010-12-08,418.455
2010-12-09,424.674
2010-12-10,425.606
2010-12-13,432.796
2010-12-14,432.42
2010-12-15,428.4
2010-12-16,421.587
2010-12-17,417.168
2010-12-20,418.257
2010-12-21,424.489
2010-12-22,424.772
2010-12-23,423.076
2010-12-24,424.744
2010-12-27,421.862
2010-12-28,421.578
2010-12-29,424.1
2010-12-30,424.687
2010-12-31,428.956
2011-01-03,432.215
2011-01-04,430.599
2011-01-05,423.392
2011-01-06,418.903
2011-01-07,413.646
2011-01-10,401.943
2011-01-11,408.356
2011-01-12,422.683
2011-01-13,436.998
2011-01-14,437.497
2011-01-17,433.261
2011-01-18,440.601
2011-01-19,448.34
2011-01-20,444.695
2011-01-21,456.169
2011-01-24,459.699
2011-01-25,455.575
2011-01-26,455.011
2011-01-27,462.352
2011-01-28,457.048
2011-01-31,457.34
2011-02-01,466.293
2011-02-02,466.538
2011-02-03,456.456
2011-02-04,456.484
2011-02-07,461.448
2011-02-08,465.932
2011-02-09,468.695
2011-02-10,460.449
2011-02-11,459.517
2011-02-14,455.764
2011-02-15,459.517
2011-02-16,466.449
2011-02-17,468.454
2011-02-18,470.173
2011-02-21,456.395
2011-02-22,454.397
2011-02-23,456.265
2011-02-24,453.18
2011-02-25,460.273
2011-02-28,466.465
2011-03-01,466.195
2011-03-02,465.692
2011-03-03,466.038
2011-03-04,467.816
2011-03-07,477.04
2011-03-08,473.961
2011-03-09,478.311
2011-03-10,470.936
2011-03-11,468.975
2011-03-14,472.735
2011-03-15,464.78
2011-03-16,456.418
2011-03-17,464.988
2011-03-18,470.556
2011-03-21,478.952
2011-03-22,478.778
2011-03-23,476.985
2011-03-24,482.065
2011-03-25,482.487
2011-03-28,480.856
2011-03-29,472.304
2011-03-30,478.019
2011-03-31,478.638
2011-04-01,478.994
2011-04-04,484.754
2011-04-05,483.464
2011-04-06,494.662
2011-04-07,492.203
2011-04-08,499.165
2011-04-11,500.688
2011-04-12,496.653
2011-04-13,498.84
2011-04-14,494.757
2011-04-15,490.902
2011-04-18,473.468
2011-04-19,480.25
2011-04-20,488.394
2011-04-21,492.677
2011-04-22,492.677
2011-04-25,492.322
2011-04-26,495.659
2011-04-27,498.822
2011-04-28,509.545
2011-04-29,511.243
2011-05-02,512.48
2011-05-03,509.891
2011-05-04,505.429
2011-05-05,493.66
2011-05-06,495.587
2011-05-09,481.831
2011-05-10,488.875
2011-05-11,486.953
2011-05-12,483.673
2011-05-13,480.563
2011-05-16,480.507
2011-05-17,474.19
2011-05-18,476.664
2011-05-19,477.943
2011-05-20,468.428
2011-05-23,455.894
2011-05-24,458.487
2011-05-25,461.599
2011-05-26,459.896
2011-05-27,468.007
2011-05-30,467.911
2011-05-31,473.286
2011-06-01,473.089
2011-06-02,470.846
2011-06-03,474.027
2011-06-06,469.191
2011-06-07,469.064
2011-06-08,457.194
2011-06-09,456.961
2011-06-10,447.461
2011-06-13,446.393
2011-06-14,453.475
2011-06-15,437.771
2011-06-16,429.664
2011-06-17,439.449
2011-06-20,432.036
2011-06-21,440.794
2011-06-22,441.174
2011-06-23,419.243
2011-06-24,415.341
2011-06-27,416.927
2011-06-28,421.644
2011-06-29,437.639
2011-06-30,446.97
2011-07-01,453.625
2011-07-04,454.382
2011-07-05,445.979
2011-07-06,431.327
2011-07-07,434.702
2011-07-08,419.575
2011-07-11,396.222
2011-07-12,398.836
2011-07-13,409.542
2011-07-14,404.504
2011-07-15,399.762
2011-07-18,385.707
2011-07-19,392.452
2011-07-20,401.816
2011-07-21,420.261
2011-07-22,425.394
2011-07-25,413.252
2011-07-26,415.589
2011-07-27,403.404
2011-07-28,403.779
2011-07-29,405.398
2011-08-01,386.143
2011-08-02,373.393
2011-08-03,372.856
2011-08-04,357.959
2011-08-05,354.637
2011-08-08,343.802
2011-08-09,349.117
2011-08-10,330.859
2011-08-11,346.051
2011-08-12,363.479
2011-08-15,369.36
2011-08-16,369.378
2011-08-17,374.624
2011-08-18,351.564
2011-08-19,351.814
2011-08-22,355.364
2011-08-23,353.016
2011-08-24,357.493
2011-08-25,357.162
2011-08-26,356.001
2011-08-29,368.505
2011-08-30,366.158
2011-08-31,373.883
2011-09-01,370.852
2011-09-02,358.548
2011-09-05,338.912
2011-09-06,330.786
2011-09-07,342.788
2011-09-08,342.062
2011-09-09,324.767
2011-09-12,312.32
2011-09-13,317.328
2011-09-14,322.968
2011-09-15,333.888
2011-09-16,339.744
2011-09-19,329.914
2011-09-20,331.751
2011-09-21,328.108
2011-09-22,309.413
2011-09-23,309.757
2011-09-26,315.172
2011-09-27,330.954
2011-09-28,332.345
2011-09-29,336.003
2011-09-30,326.893
2011-10-03,320.458
2011-10-04,311.107
2011-10-05,317.112
2011-10-06,327.811
2011-10-07,328.195
2011-10-10,339.828
2011-10-11,336.499
2011-10-12,346.502
2011-10-13,337.865
2011-10-14,347.705
2011-10-17,339.676
2011-10-18,339.753
2011-10-19,344.035
2011-10-20,334.588
2011-10-21,343.971
2011-10-24,343.611
2011-10-25,343.301
2011-10-26,340.233
2011-10-27,357.148
2011-10-28,349.917
2011-10-31,336.05
2011-11-01,312.365
2011-11-02,316.741
2011-11-03,324.949
2011-11-04,319.904
2011-11-07,319.665
2011-11-08,319.481
2011-11-09,301.983
2011-11-10,303.69
2011-11-11,318.689
2011-11-14,310.526
2011-11-15,303.976
2011-11-16,302.966
2011-11-17,297.474
2011-11-18,296.825
2011-11-21,281.492
2011-11-22,278.243
2011-11-23,266.06
2011-11-24,264.108
2011-11-25,258.268
2011-11-28,268.88
2011-11-29,269.129
2011-11-30,285.106
2011-12-01,283.706
2011-12-02,288.561
2011-12-05,299.606
2011-12-06,295.412
2011-12-07,293.304
2011-12-08,282.901
2011-12-09,288.815
2011-12-12,274.96
2011-12-13,270.466
2011-12-14,263.274
2011-12-15,265.972
2011-12-16,268.793
2011-12-19,265.918
2011-12-20,275.313
2011-12-21,269.972
2011-12-22,273.67
2011-12-23,274.077
2011-12-26,274.077
2011-12-27,271.979
2011-12-28,268.386
2011-12-29,266.581
2011-12-30,269.487
2012-01-02,275.597
2012-01-03,280.421
2012-01-04,275.444
2012-01-05,263.9
2012-01-06,260.673
2012-01-09,255.69
2012-01-10,259.536
2012-01-11,260.16
2012-01-12,266.627
2012-01-13,264.761
2012-01-16,265.896
2012-01-17,267.047
2012-01-18,269.179
2012-01-19,278.915
2012-01-20,281.901
2012-01-23,291.585
2012-01-24,290.003
2012-01-25,292.056
2012-01-26,300.828
2012-01-27,297.103
2012-01-30,292.04
2012-01-31,293.677
2012-02-01,307.481
2012-02-02,311.05
2012-02-03,316.15
2012-02-06,318.756
2012-02-07,320.139
2012-02-08,323.056
2012-02-09,324.969
2012-02-10,318.281
2012-02-13,318.793
2012-02-14,313.822
2012-02-15,314.161
2012-02-16,310.024
2012-02-17,315.832
2012-02-20,325.206
2012-02-21,329.449
2012-02-22,324.786
2012-02-23,319.204
2012-02-24,325.775
2012-02-27,321.394
2012-02-28,322.787
2012-02-29,321.747
2012-03-01,329.239
2012-03-02,327.091
2012-03-05,324.493
2012-03-06,309.492
2012-03-07,313.622
2012-03-08,322.903
2012-03-09,317.973
2012-03-12,316.262
2012-03-13,320.743
2012-03-14,319.752
2012-03-15,320.278
2012-03-16,322.358
2012-03-19,324.217
2012-03-20,321.427
2012-03-21,318.758
2012-03-22,311.332
2012-03-23,317.04
2012-03-26,320.433
2012-03-27,317.292
2012-03-28,311.754
2012-03-29,300.071
2012-03-30,302.574
2012-04-02,299.367
2012-04-03,296.254
2012-04-04,281.492
2012-04-05,278.582
2012-04-06,278.582
2012-04-09,278.742
2012-04-10,266.455
2012-04-11,272.208
2012-04-12,278.542
2012-04-13,268.384
2012-04-16,264.752
2012-04-17,279.973
2012-04-18,274.372
2012-04-19,270.406
2012-04-20,271.328
2012-04-23,261.88
2012-04-24,268.629
2012-04-25,275.089
2012-04-26,272.728
2012-04-27,278.763
2012-04-30,279.528
2012-05-01,279.307
2012-05-02,270.239
2012-05-03,266.566
2012-05-04,262.93
2012-05-07,268.343
2012-05-08,262.068
2012-05-09,256.814
2012-05-10,261.077
2012-05-11,261.807
2012-05-14,254.216
2012-05-15,244.978
2012-05-16,243.091
2012-05-17,237.82
2012-05-18,236.413
2012-05-21,241.178
2012-05-22,250.165
2012-05-23,237.629
2012-05-24,237.51
2012-05-25,238.367
2012-05-28,235.987
2012-05-29,236.239
2012-05-30,228.439
2012-05-31,228.35
2012-06-01,225.505
2012-06-04,231.696
2012-06-05,231.438
2012-06-06,241.857
2012-06-07,246.248
2012-06-08,243.055
2012-06-11,236.749
2012-06-12,230.531
2012-06-13,231.185
2012-06-14,235.23
2012-06-15,242.487
2012-06-18,236.97
2012-06-19,244.327
2012-06-20,250.446
2012-06-21,249.49
2012-06-22,248.594
2012-06-25,237.078
2012-06-26,231.904
2012-06-27,236.406
2012-06-28,234.342
2012-06-29,250.426
2012-07-02,249.17
2012-07-03,251.608
2012-07-04,247.888
2012-07-05,240.603
2012-07-06,232.048
2012-07-09,231.753
2012-07-10,231.631
2012-07-11,231.25
2012-07-12,225.847
2012-07-13,228.365
2012-07-16,241.521
2012-07-17,252.367
2012-07-18,237.344
2012-07-19,243.389
2012-07-20,238.952
2012-07-23,231.104
2012-07-24,226.767
2012-07-25,227.347
2012-07-26,238.158
2012-07-27,231.006
2012-07-30,228.591
2012-07-31,229.718
2012-08-01,228.259
2012-08-02,215.112
2012-08-03,228.336
2012-08-06,231.454
2012-08-07,233.61
2012-08-08,232.458
2012-08-09,233.11
2012-08-10,232.433
2012-08-13,233.211
2012-08-14,233.311
2012-08-15,232.563
2012-08-16,238.979
2012-08-17,242.653
2012-08-20,241.461
2012-08-21,251.021
2012-08-22,249.175
2012-08-23,249.323
2012-08-24,247.235
2012-08-27,250.008
2012-08-28,250.747
2012-08-29,249.855
2012-08-30,248.723
2012-08-31,256.19
2012-09-03,259.382
2012-09-04,258.829
2012-09-05,261.398
2012-09-06,270.585
2012-09-07,276.045
2012-09-10,277.524
2012-09-11,280.461
2012-09-12,284.883
2012-09-13,281.855
2012-09-14,293.145
2012-09-17,293.084
2012-09-18,287.232
2012-09-19,287.264
2012-09-20,280.272
2012-09-21,284.089
2012-09-24,280.731
2012-09-25,283.535
2012-09-26,271.632
2012-09-27,273.019
2012-09-28,268.6
2012-10-01,275.408
2012-10-02,276.549
2012-10-03,277.486
2012-10-04,279.597
2012-10-05,285.642
2012-10-08,278.476
2012-10-09,275.997
2012-10-10,273.573
2012-10-11,275.997
2012-10-12,275.655
2012-10-15,275.033
2012-10-16,282.709
2012-10-17,289.295
2012-10-18,288.23
2012-10-19,282.347
2012-10-22,284.895
2012-10-23,278.356
2012-10-24,280.141
2012-10-25,279.158
2012-10-26,277.928
2012-10-29,272.71
2012-10-30,274.935
2012-10-31,273.362
2012-11-01,276.913
2012-11-02,274.73
2012-11-05,269.488
2012-11-06,271.014
2012-11-07,265.277
2012-11-08,263.196
2012-11-09,260.726
2012-11-12,257.512
2012-11-13,258.732
2012-11-14,256.613
2012-11-15,255.324
2012-11-16,248.313
2012-11-19,255.842
2012-11-20,254.53
2012-11-21,257.203
2012-11-22,261.466
2012-11-23,264.024
2012-11-26,263.193
2012-11-27,263.018
2012-11-28,262.453
2012-11-29,272.161
2012-11-30,271.921
2012-12-03,274.497
2012-12-04,276.823
2012-12-05,277.481
2012-12-06,274.919
2012-12-07,272.01
2012-12-10,265.647
2012-12-11,270.821
2012-12-12,276.146
2012-12-13,281.894
2012-12-14,283.316
2012-12-17,287.407
2012-12-18,291.369
2012-12-19,297.611
2012-12-20,298.872
2012-12-21,295.872
2012-12-24,296.333
2012-12-25,296.333
2012-12-26,296.939
2012-12-27,299.004
2012-12-28,297.326
2012-12-31,296.494
2013-01-01,296.494
2013-01-02,307.344
2013-01-03,306.269
2013-01-04,309.342
2013-01-07,314.546
2013-01-08,314.38
2013-01-09,320.93
2013-01-10,328.648
2013-01-11,331.498
2013-01-14,331.414
2013-01-15,331.672
2013-01-16,327.135
2013-01-17,335.365
2013-01-18,336.69
2013-01-21,338.873
2013-01-22,339.563
2013-01-23,337.183
2013-01-24,343.576
2013-01-25,344.826
2013-01-28,347.57
2013-01-29,348.098
2013-01-30,342.228
2013-01-31,344.131
2013-02-01,349.907
2013-02-04,333.035
2013-02-05,331.688
2013-02-06,332.904
2013-02-07,328.036
2013-02-08,333.472
2013-02-11,333.842
2013-02-12,340.485
2013-02-13,341.833
2013-02-14,336.919
2013-02-15,335.552
2013-02-18,333.218
2013-02-19,339.08
2013-02-20,335.681
2013-02-21,322.231
2013-02-22,323.198
2013-02-25,326.053
2013-02-26,307.858
2013-02-27,313.26
2013-02-28,314.065
2013-03-01,307.774
2013-03-04,306.774
2013-03-05,310.147
2013-03-06,307.937
2013-03-07,309.866
2013-03-08,313.873
2013-03-11,310.904
2013-03-12,309.713
2013-03-13,303.346
2013-03-14,311.573
2013-03-15,318.504
2013-03-18,315.671
2013-03-19,308.864
2013-03-20,317.098
2013-03-21,319.068
2013-03-22,322.217
2013-03-25,315.382
2013-03-26,311.152
2013-03-27,305.599
2013-03-28,307.064
2013-03-29,307.064
2013-04-01,307.208
2013-04-02,308.473
2013-04-03,304.226
2013-04-04,304.617
2013-04-05,309.612
2013-04-08,307.96
2013-04-09,313.485
2013-04-10,324.064
2013-04-11,329.131
2013-04-12,326.005
2013-04-15,322.905
2013-04-16,323.936
2013-04-17,317.331
2013-04-18,318.66
2013-04-19,323.659
2013-04-22,327.58
2013-04-23,336.068
2013-04-24,334.761
2013-04-25,337.969
2013-04-26,337.684
2013-04-29,344.178
2013-04-30,346.074
2013-05-01,346.31
2013-05-02,346.633
2013-05-03,350.927
2013-05-06,350.588
2013-05-07,356.053
2013-05-08,360.923
2013-05-09,356.22
2013-05-10,353.707
2013-05-13,353.194
2013-05-14,352.126
2013-05-15,354.371
2013-05-16,357.119
2013-05-17,355.741
2013-05-20,360.463
2013-05-21,358.866
2013-05-22,360.056
2013-05-23,352.072
2013-05-24,350.746
2013-05-27,355.105
2013-05-28,358.368
2013-05-29,357.505
2013-05-30,361.144
2013-05-31,357.746
2013-06-03,353.947
2013-06-04,358.834
2013-06-05,357.2
2013-06-06,352.251
2013-06-07,355.684
2013-06-10,353.225
2013-06-11,349.203
2013-06-12,346.707
2013-06-13,348.08
2013-06-14,350.961
2013-06-17,354.087
2013-06-18,354.232
2013-06-19,353.003
2013-06-20,337.852
2013-06-21,332.48
2013-06-24,327.062
2013-06-25,323.105
2013-06-26,326.492
2013-06-27,329.144
2013-06-28,326.019
2013-07-01,329.54
2013-07-02,327.762
2013-07-03,322.051
2013-07-04,331.014
2013-07-05,329.159
2013-07-08,332.715
2013-07-09,329.357
2013-07-10,331.978
2013-07-11,336.4
2013-07-12,332.836
2013-07-15,335.379
2013-07-16,336.003
2013-07-17,336.638
2013-07-18,345.128
2013-07-19,347.022
2013-07-22,350.869
2013-07-23,352.729
2013-07-24,356.626
2013-07-25,357.051
2013-07-26,357.783
2013-07-29,352.698
2013-07-30,355.263
2013-07-31,355.251
2013-08-01,361.328
2013-08-02,362.56
2013-08-05,364.027
2013-08-06,364.391
2013-08-07,366.469
2013-08-08,373.608
2013-08-09,372.59
2013-08-12,374.829
2013-08-13,375.307
2013-08-14,380.239
2013-08-15,379.809
2013-08-16,383.9
2013-08-19,377.431
2013-08-20,372.542
2013-08-21,368.827
2013-08-22,374.279
2013-08-23,375.798
2013-08-26,366.289
2013-08-27,360.297
2013-08-28,362.29
2013-08-29,363.941
2013-08-30,359.019
2013-09-02,364.982
2013-09-03,362.954
2013-09-04,358.613
2013-09-05,358.995
2013-09-06,361.286
2013-09-09,369.351
2013-09-10,370.36
2013-09-11,378.008
2013-09-12,378.941
2013-09-13,377.81
2013-09-16,383.295
2013-09-17,384.839
2013-09-18,385.68
2013-09-19,393.118
2013-09-20,391.281
2013-09-23,392.073
2013-09-24,396.411
2013-09-25,396.22
2013-09-26,392.002
2013-09-27,389.079
2013-09-30,386.388
2013-10-01,395.287
2013-10-02,399.521
2013-10-03,402.737
2013-10-04,412.581
2013-10-07,417.345
2013-10-08,418.503
2013-10-09,420.707
2013-10-10,427.497
2013-10-11,431.656
2013-10-14,436.857
2013-10-15,441.105
2013-10-16,443.417
2013-10-17,451.376
2013-10-18,455.032
2013-10-21,457.88
2013-10-22,463.366
2013-10-23,450.205
2013-10-24,457.783
2013-10-25,449.386
2013-10-28,445.171
2013-10-29,455.087
2013-10-30,453.43
2013-10-31,451.254
2013-11-01,446.448
2013-11-04,447.476
2013-11-05,446.848
2013-11-06,451.882
2013-11-07,442.388
2013-11-08,442.261
2013-11-11,448.155
2013-11-12,450.022
2013-11-13,439.888
2013-11-14,440.594
2013-11-15,439.606
2013-11-18,450.106
2013-11-19,445.505
2013-11-20,441.633
2013-11-21,443.334
2013-11-22,446.768
2013-11-25,444.515
2013-11-26,446.666
2013-11-27,451.583
2013-11-28,453.916
2013-11-29,454.697
2013-12-02,450.665
2013-12-03,444.457
2013-12-04,442.563
2013-12-05,440.447
2013-12-06,444.373
2013-12-09,450.867
2013-12-10,454.094
2013-12-11,450.376
2013-12-12,445.249
2013-12-13,444.081
2013-12-16,451.887
2013-12-17,448.141
2013-12-18,453.694
2013-12-19,456.138
2013-12-20,456.183
2013-12-23,461.212
2013-12-24,459.883
2013-12-25,459.883
2013-12-26,460.741
2013-12-27,470.902
2013-12-30,472.217
2013-12-31,471.02
2014-01-01,471.02
2014-01-02,467.458
2014-01-03,471.172
2014-01-06,477.432
2014-01-07,483.064
2014-01-08,480.972
2014-01-09,483.978
2014-01-10,489.948
2014-01-13,493.31
2014-01-14,496.494
2014-01-15,500.61
2014-01-16,497.346
2014-01-17,498.701
2014-01-20,496.512
2014-01-21,494.286
2014-01-22,489.473
2014-01-23,488.625
2014-01-24,480.229
2014-01-27,464.836
2014-01-28,466.335
2014-01-29,464.494
2014-01-30,464.294
2014-01-31,463.579
2014-02-03,452.812
2014-02-04,454.223
2014-02-05,459.069
2014-02-06,470.473
2014-02-07,475.487
2014-02-10,476.872
2014-02-11,488.516
2014-02-12,488.455
2014-02-13,493.972
2014-02-14,500.211
2014-02-17,504.369
2014-02-18,506.623
2014-02-19,509.396
2014-02-20,507.597
2014-02-21,509.858
2014-02-24,512.064
2014-02-25,516.455
2014-02-26,518.811
2014-02-27,522.535
2014-02-28,534.036
2014-03-03,516.357
2014-03-04,536.276
2014-03-05,546.726
2014-03-06,549.345
2014-03-07,549.728
2014-03-10,552.784
2014-03-11,553.121
2014-03-12,553.172
2014-03-13,554.601
2014-03-14,549.02
2014-03-17,559.284
2014-03-18,561.265
2014-03-19,561.122
2014-03-20,555.202
2014-03-21,552.061
2014-03-24,545.998
2014-03-25,547.524
2014-03-26,553.025
2014-03-27,553.017
2014-03-28,564.9
2014-03-31,587.642
2014-04-01,595.992
2014-04-02,590.591
2014-04-03,594.358
2014-04-04,598.509
2014-04-07,598.94
2014-04-08,590.524
2014-04-09,593.717
2014-04-10,591.064
2014-04-11,582.843
2014-04-14,569.326
2014-04-15,558.125
2014-04-16,571.243
2014-04-17,577.094
2014-04-18,577.094
2014-04-21,575.78
2014-04-22,583.268
2014-04-23,580.956
2014-04-24,583.766
2014-04-25,579.118
2014-04-28,579.189
2014-04-29,582.07
2014-04-30,582.826
2014-05-01,582.826
2014-05-02,583.677
2014-05-05,579.151
2014-05-06,579.594
2014-05-07,563.726
2014-05-08,573.78
2014-05-09,558.449
2014-05-12,561.653
2014-05-13,551.787
2014-05-14,543.859
2014-05-15,527.703
2014-05-16,523.531
2014-05-19,524.193
2014-05-20,525.837
2014-05-21,525.138
2014-05-22,520.052
2014-05-23,529.997
2014-05-26,547.159
2014-05-27,549.031
2014-05-28,551.867
2014-05-29,552.461
2014-05-30,558.909
2014-06-02,566.314
2014-06-03,561.589
2014-06-04,563.883
2014-06-05,566.617
2014-06-06,581.349
2014-06-09,581.498
2014-06-10,575.845
2014-06-11,567.948
2014-06-12,567.36
2014-06-13,561.798
2014-06-16,555.665
2014-06-17,555.05
2014-06-18,555.129
2014-06-19,557.624
2014-06-20,547.111
2014-06-23,541.687
2014-06-24,535.637
2014-06-25,536.851
2014-06-26,535.57
2014-06-27,536.543
2014-06-30,535.669
2014-07-01,544.511
2014-07-02,551.229
2014-07-03,553.68
2014-07-04,545.71
2014-07-07,538.695
2014-07-08,525.525
2014-07-09,526.416
2014-07-10,513.623
2014-07-11,516.692
2014-07-14,520.028
2014-07-15,512.089
2014-07-16,522.327
2014-07-17,514.133
2014-07-18,513.465
2014-07-21,506.018
2014-07-22,508.673
2014-07-23,507.45
2014-07-24,521.216
2014-07-25,516.516
2014-07-28,512.031
2014-07-29,511.93
2014-07-30,510.315
2014-07-31,502.078
2014-08-01,493.055
2014-08-04,493.178
2014-08-05,482.182
2014-08-06,462.075
2014-08-07,442.084
2014-08-08,451.687
2014-08-11,461.012
2014-08-12,461.253
2014-08-13,461.852
2014-08-14,461.462
2014-08-15,461.548
2014-08-18,465.609
2014-08-19,466.195
2014-08-20,463.583
2014-08-21,476.687
2014-08-22,473.442
2014-08-25,481.886
2014-08-26,488.507
2014-08-27,498.486
2014-08-28,490.09
2014-08-29,488.957
2014-09-01,484.739
2014-09-02,483.889
2014-09-03,488.666
2014-09-04,492.539
2014-09-05,496.462
2014-09-08,493.711
2014-09-09,486.988
2014-09-10,484.475
2014-09-11,483.608
2014-09-12,483.58
2014-09-15,476.608
2014-09-16,471.01
2014-09-17,478.966
2014-09-18,476.51
2014-09-19,469.711
2014-09-22,463.664
2014-09-23,460.289
2014-09-24,458.34
2014-09-25,451.002
2014-09-26,451.607
2014-09-29,445.692
2014-09-30,449.574
2014-10-01,449.646
2014-10-02,435.91
2014-10-03,437.524
2014-10-06,440.451
2014-10-07,436.643
2014-10-08,434.215
2014-10-09,426.581
2014-10-10,421.621
2014-10-13,423.286
2014-10-14,423.156
2014-10-15,407.453
2014-10-16,401.654
2014-10-17,419.27
2014-10-20,417.096
2014-10-21,428.089
2014-10-22,429.823
2014-10-23,433.065
2014-10-24,439.761
2014-10-27,431.424
2014-10-28,436.887
2014-10-29,428.66
2014-10-30,421.139
2014-10-31,426.329
2014-11-03,421.092
2014-11-04,414.856
2014-11-05,419.299
2014-11-06,413.196
2014-11-07,404.613
2014-11-10,403.023
2014-11-11,402.056
2014-11-12,393.49
2014-11-13,395.505
2014-11-14,398.859
2014-11-17,402.881
2014-11-18,411.794
2014-11-19,415.047
2014-11-20,410.833
2014-11-21,417.179
2014-11-24,420.5
2014-11-25,426.33
2014-11-26,425.852
2014-11-27,429.4
2014-11-28,427.608
2014-12-01,420.486
2014-12-02,421.159
2014-12-03,424.676
2014-12-04,422.071
2014-12-05,427.774
2014-12-08,426.718
2014-12-09,420.513
2014-12-10,417.309
2014-12-11,412.859
2014-12-12,403.691
2014-12-15,393.123
2014-12-16,405.066
2014-12-17,400.993
2014-12-18,406.521
2014-12-19,403.074
2014-12-22,406.791
2014-12-23,409.852
2014-12-24,410.289
2014-12-25,410.289
2014-12-26,409.65
2014-12-29,408.789
2014-12-30,407.269
2014-12-31,405.126
2015-01-01,405.126
2015-01-02,409.302
2015-01-05,396.785
2015-01-06,388.796
2015-01-07,382.854
2015-01-08,391.243
2015-01-09,385.907
2015-01-12,384.349
2015-01-13,388.739
2015-01-14,386.881
2015-01-15,384.615
2015-01-16,386.672
2015-01-19,406.341
2015-01-20,409.727
2015-01-21,415.741
2015-01-22,419.943
2015-01-23,414.524
2015-01-26,421.324
2015-01-27,426.414
2015-01-28,422.356
2015-01-29,422.28
2015-01-30,423.827
2015-02-02,427.4
2015-02-03,441.853
2015-02-04,444.563
2015-02-05,445.751
2015-02-06,443.108
2015-02-09,437.788
2015-02-10,443.364
2015-02-11,438.291
2015-02-12,450.847
2015-02-13,451.888
2015-02-16,453.038
2015-02-17,455.465
2015-02-18,461.045
2015-02-19,465.931
2015-02-20,467.042
2015-02-23,466.677
2015-02-24,468.157
2015-02-25,464.873
2015-02-26,465.224
2015-02-27,468.551
2015-03-02,466.933
2015-03-03,458.999
2015-03-04,457.538
2015-03-05,463.434
2015-03-06,462.047
2015-03-09,465.137
2015-03-10,457.544
2015-03-11,458.298
2015-03-12,464.118
2015-03-13,462.028
2015-03-16,468.845
2015-03-17,462.017
2015-03-18,462.834
2015-03-19,465.744
2015-03-20,475.878
2015-03-23,485.784
2015-03-24,490.185
2015-03-25,494.417
2015-03-26,488.073
2015-03-27,485.341
2015-03-30,488.534
2015-03-31,483.423
2015-04-01,484.569
2015-04-02,492.947
2015-04-03,492.947
2015-04-06,499.787
2015-04-07,497.677
2015-04-08,493.961
2015-04-09,492.847
2015-04-10,493.161
2015-04-13,492.962
2015-04-14,492.99
2015-04-15,492.784
2015-04-16,486.379
2015-04-17,475.343
2015-04-20,480.19
2015-04-21,474.114
2015-04-22,474.024
2015-04-23,474.183
2015-04-24,481.051
2015-04-27,490.77
2015-04-28,492.9
2015-04-29,487.736
2015-04-30,494.008
2015-05-01,494.757
2015-05-04,493.053
2015-05-05,483.752
2015-05-06,491.489
2015-05-07,495.837
2015-05-08,502.121
2015-05-11,500.274
2015-05-12,501.752
2015-05-13,506.503
2015-05-14,509.641
2015-05-15,514.347
2015-05-18,510.755
2015-05-19,506.819
2015-05-20,509.211
2015-05-21,508.183
2015-05-22,502.47
2015-05-25,493.233
2015-05-26,486.919
2015-05-27,493.661
2015-05-28,495.373
2015-05-29,495.35
2015-06-01,493.233
2015-06-02,506.555
2015-06-03,515.246
2015-06-04,512.727
2015-06-05,493.374
2015-06-08,491.215
2015-06-09,490.214
2015-06-10,499.981
2015-06-11,496.3
2015-06-12,492.526
2015-06-15,479.72
2015-06-16,479.181
2015-06-17,478.776
2015-06-18,486.8
2015-06-19,489.046
2015-06-22,509.332
2015-06-23,505.218
2015-06-24,502.786
2015-06-25,506.899
2015-06-26,508.643
2015-06-29,483.664
2015-06-30,486.984
2015-07-01,495.169
2015-07-02,488.374
2015-07-03,485.342
2015-07-06,466.869
2015-07-07,446.053
2015-07-08,462.047
2015-07-09,477.007
2015-07-10,493.136
2015-07-13,493.102
2015-07-14,486.599
2015-07-15,491.116
2015-07-16,498.066
2015-07-17,497.419
2015-07-20,505.425
2015-07-21,503.457
2015-07-22,505.338
2015-07-23,510.928
2015-07-24,508.021
2015-07-27,501.297
2015-07-28,504.12
2015-07-29,520.684
2015-07-30,515.356
2015-07-31,523.158
2015-08-03,524.782
2015-08-04,519.497
