Date,EUROPE LARGE VALUE Large Cap
2010-09-16,645.186
2010-09-17,637.845
2010-09-20,648.789
2010-09-21,647.939
2010-09-22,650.741
2010-09-23,645.475
2010-09-24,659.992
2010-09-27,656.317
2010-09-28,657.903
2010-09-29,656.499
2010-09-30,656.755
2010-10-01,661.415
2010-10-04,653.217
2010-10-05,671.25
2010-10-06,676.919
2010-10-07,680.701
2010-10-08,679.438
2010-10-11,679.883
2010-10-12,672.768
2010-10-13,690.532
2010-10-14,695.366
2010-10-15,692.911
2010-10-18,694.983
2010-10-19,683.63
2010-10-20,693.879
2010-10-21,697.787
2010-10-22,692.532
2010-10-25,694.537
2010-10-26,689.247
2010-10-27,680.188
2010-10-28,690.579
2010-10-29,690.992
2010-11-01,690.228
2010-11-02,701.534
2010-11-03,697.053
2010-11-04,718.312
2010-11-05,708.689
2010-11-08,701.94
2010-11-09,707.246
2010-11-10,690.507
2010-11-11,687.376
2010-11-12,687.882
2010-11-15,688.053
2010-11-16,669.249
2010-11-17,672.913
2010-11-18,685.121
2010-11-19,684.226
2010-11-22,674.575
2010-11-23,653.149
2010-11-24,656.127
2010-11-25,657.051
2010-11-26,644.951
2010-11-29,626.617
2010-11-30,621.516
2010-12-01,638.339
2010-12-02,653.48
2010-12-03,661.743
2010-12-06,656.989
2010-12-07,665.805
2010-12-08,664.88
2010-12-09,668.463
2010-12-10,670.155
2010-12-13,680.682
2010-12-14,683.659
2010-12-15,678.308
2010-12-16,672.929
2010-12-17,665.483
2010-12-20,667.708
2010-12-21,676.299
2010-12-22,673.553
2010-12-23,673.076
2010-12-24,674.822
2010-12-27,669.968
2010-12-28,670.209
2010-12-29,673.035
2010-12-30,671.376
2010-12-31,675.482
2011-01-03,678.921
2011-01-04,684.569
2011-01-05,677.138
2011-01-06,674.088
2011-01-07,668.1
2011-01-10,659.151
2011-01-11,665.497
2011-01-12,685.84
2011-01-13,701.954
2011-01-14,703.986
2011-01-17,700.238
2011-01-18,713.777
2011-01-19,712.035
2011-01-20,704.482
2011-01-21,721.814
2011-01-24,729.356
2011-01-25,722.388
2011-01-26,726.885
2011-01-27,732.582
2011-01-28,721.24
2011-01-31,724.403
2011-02-01,742.347
2011-02-02,743.771
2011-02-03,732.507
2011-02-04,729.95
2011-02-07,735.751
2011-02-08,742.858
2011-02-09,741.996
2011-02-10,734.39
2011-02-11,731.185
2011-02-14,726.622
2011-02-15,734.296
2011-02-16,741.619
2011-02-17,746.99
2011-02-18,751.763
2011-02-21,742.184
2011-02-22,737.481
2011-02-23,735.468
2011-02-24,732.761
2011-02-25,737.249
2011-02-28,747.716
2011-03-01,742.315
2011-03-02,739.414
2011-03-03,744.206
2011-03-04,742.888
2011-03-07,740.589
2011-03-08,737.773
2011-03-09,735.617
2011-03-10,722.238
2011-03-11,718.296
2011-03-14,716.506
2011-03-15,699.971
2011-03-16,685.101
2011-03-17,704.83
2011-03-18,710.851
2011-03-21,727.654
2011-03-22,729.269
2011-03-23,727.004
2011-03-24,737.692
2011-03-25,736.021
2011-03-28,734.639
2011-03-29,731.838
2011-03-30,736.755
2011-03-31,734.036
2011-04-01,743.875
2011-04-04,748.435
2011-04-05,747.908
2011-04-06,759.047
2011-04-07,756.595
2011-04-08,768.0
2011-04-11,767.533
2011-04-12,756.783
2011-04-13,762.245
2011-04-14,754.323
2011-04-15,752.708
2011-04-18,726.354
2011-04-19,733.379
2011-04-20,757.997
2011-04-21,762.959
2011-04-22,762.959
2011-04-25,761.384
2011-04-26,769.248
2011-04-27,775.707
2011-04-28,790.337
2011-04-29,793.377
2011-05-02,796.788
2011-05-03,790.612
2011-05-04,782.954
2011-05-05,766.455
2011-05-06,769.593
2011-05-09,751.345
2011-05-10,763.895
2011-05-11,763.992
2011-05-12,752.341
2011-05-13,748.206
2011-05-16,748.181
2011-05-17,737.533
2011-05-18,745.435
2011-05-19,751.067
2011-05-20,744.298
2011-05-23,725.106
2011-05-24,730.275
2011-05-25,734.783
2011-05-26,735.494
2011-05-27,748.377
2011-05-30,747.398
2011-05-31,761.601
2011-06-01,755.208
2011-06-02,744.888
2011-06-03,750.046
2011-06-06,746.193
2011-06-07,750.604
2011-06-08,740.783
2011-06-09,742.672
2011-06-10,725.535
2011-06-13,727.882
2011-06-14,740.827
2011-06-15,721.74
2011-06-16,712.638
2011-06-17,724.886
2011-06-20,720.927
2011-06-21,735.569
2011-06-22,735.408
2011-06-23,708.883
2011-06-24,705.872
2011-06-27,710.859
2011-06-28,719.033
2011-06-29,733.903
2011-06-30,749.474
2011-07-01,754.671
2011-07-04,755.903
2011-07-05,752.131
2011-07-06,740.071
2011-07-07,745.366
2011-07-08,731.793
2011-07-11,704.82
2011-07-12,699.625
2011-07-13,712.744
2011-07-14,706.859
2011-07-15,702.441
2011-07-18,684.543
2011-07-19,700.144
2011-07-20,712.478
2011-07-21,733.554
2011-07-22,735.201
2011-07-25,728.092
2011-07-26,733.709
2011-07-27,718.634
2011-07-28,716.908
2011-07-29,716.395
2011-08-01,695.688
2011-08-02,685.209
2011-08-03,676.013
2011-08-04,647.394
2011-08-05,636.842
2011-08-08,614.486
2011-08-09,617.875
2011-08-10,587.342
2011-08-11,606.262
2011-08-12,627.555
2011-08-15,640.401
2011-08-16,637.131
2011-08-17,641.351
2011-08-18,605.802
2011-08-19,598.743
2011-08-22,604.023
2011-08-23,610.017
2011-08-24,620.323
2011-08-25,608.916
2011-08-26,602.658
2011-08-29,619.012
2011-08-30,618.767
2011-08-31,634.371
2011-09-01,631.341
2011-09-02,610.735
2011-09-05,579.787
2011-09-06,572.199
2011-09-07,590.723
2011-09-08,594.862
2011-09-09,564.296
2011-09-12,543.084
2011-09-13,554.721
2011-09-14,563.51
2011-09-15,586.786
2011-09-16,587.219
2011-09-19,566.886
2011-09-20,581.765
2011-09-21,570.466
2011-09-22,536.282
2011-09-23,544.227
2011-09-26,555.911
2011-09-27,588.895
2011-09-28,582.271
2011-09-29,591.449
2011-09-30,576.079
2011-10-03,563.057
2011-10-04,549.007
2011-10-05,570.077
2011-10-06,589.302
2011-10-07,597.302
2011-10-10,616.263
2011-10-11,613.71
2011-10-12,631.846
2011-10-13,619.285
2011-10-14,631.386
2011-10-17,621.823
2011-10-18,614.386
2011-10-19,626.879
2011-10-20,611.304
2011-10-21,635.922
2011-10-24,641.484
2011-10-25,637.247
2011-10-26,633.83
2011-10-27,675.556
2011-10-28,672.311
2011-10-31,647.092
2011-11-01,608.706
2011-11-02,620.438
2011-11-03,630.461
2011-11-04,622.252
2011-11-07,619.798
2011-11-08,627.248
2011-11-09,605.975
2011-11-10,606.018
2011-11-11,628.7
2011-11-14,618.006
2011-11-15,607.34
2011-11-16,610.253
2011-11-17,602.548
2011-11-18,599.612
2011-11-21,578.331
2011-11-22,572.28
2011-11-23,558.269
2011-11-24,553.785
2011-11-25,556.8
2011-11-28,582.737
2011-11-29,586.155
2011-11-30,614.32
2011-12-01,610.51
2011-12-02,616.909
2011-12-05,625.522
2011-12-06,619.307
2011-12-07,617.485
2011-12-08,603.46
2011-12-09,616.072
2011-12-12,595.631
2011-12-13,592.803
2011-12-14,573.949
2011-12-15,582.603
2011-12-16,581.392
2011-12-19,579.796
2011-12-20,596.143
2011-12-21,590.659
2011-12-22,599.516
2011-12-23,603.565
2011-12-26,603.565
2011-12-27,604.354
2011-12-28,591.903
2011-12-29,597.572
2011-12-30,606.114
2012-01-02,613.557
2012-01-03,625.325
2012-01-04,613.689
2012-01-05,600.005
2012-01-06,596.77
2012-01-09,592.768
2012-01-10,607.442
2012-01-11,600.364
2012-01-12,603.935
2012-01-13,596.603
2012-01-16,601.786
2012-01-17,611.191
2012-01-18,613.894
2012-01-19,627.721
2012-01-20,626.52
2012-01-23,636.955
2012-01-24,631.882
2012-01-25,627.43
2012-01-26,642.814
2012-01-27,634.886
2012-01-30,626.077
2012-01-31,630.363
2012-02-01,648.539
2012-02-02,648.288
2012-02-03,655.966
2012-02-06,653.322
2012-02-07,661.284
2012-02-08,661.56
2012-02-09,665.219
2012-02-10,651.236
2012-02-13,657.847
2012-02-14,651.834
2012-02-15,652.607
2012-02-16,651.607
2012-02-17,663.483
2012-02-20,673.523
2012-02-21,671.098
2012-02-22,662.411
2012-02-23,663.626
2012-02-24,673.754
2012-02-27,668.328
2012-02-28,670.051
2012-02-29,667.067
2012-03-01,672.66
2012-03-02,666.847
2012-03-05,663.951
2012-03-06,640.099
2012-03-07,642.895
2012-03-08,659.428
2012-03-09,654.006
2012-03-12,652.491
2012-03-13,663.639
2012-03-14,663.792
2012-03-15,666.996
2012-03-16,675.228
2012-03-19,679.644
2012-03-20,671.626
2012-03-21,668.173
2012-03-22,660.793
2012-03-23,664.036
2012-03-26,671.792
2012-03-27,667.448
2012-03-28,658.523
2012-03-29,647.883
2012-03-30,655.45
2012-04-02,663.207
2012-04-03,655.435
2012-04-04,632.317
2012-04-05,630.407
2012-04-06,630.407
2012-04-09,630.895
2012-04-10,614.325
2012-04-11,621.022
2012-04-12,626.784
2012-04-13,612.059
2012-04-16,611.99
2012-04-17,631.032
2012-04-18,623.772
2012-04-19,618.291
2012-04-20,626.445
2012-04-23,608.997
2012-04-24,621.03
2012-04-25,626.433
2012-04-26,629.457
2012-04-27,636.581
2012-04-30,630.56
2012-05-01,632.778
2012-05-02,624.047
2012-05-03,623.447
2012-05-04,613.816
2012-05-07,617.58
2012-05-08,606.747
2012-05-09,601.399
2012-05-10,609.431
2012-05-11,609.533
2012-05-14,592.245
2012-05-15,584.138
2012-05-16,579.245
2012-05-17,570.488
2012-05-18,567.889
2012-05-21,572.555
2012-05-22,584.469
2012-05-23,563.598
2012-05-24,570.787
2012-05-25,569.628
2012-05-28,568.46
2012-05-29,570.357
2012-05-30,556.265
2012-05-31,554.07
2012-06-01,546.762
2012-06-04,552.439
2012-06-05,552.464
2012-06-06,567.869
2012-06-07,575.282
2012-06-08,570.628
2012-06-11,572.139
2012-06-12,574.243
2012-06-13,578.977
2012-06-14,579.287
2012-06-15,588.431
2012-06-18,583.886
2012-06-19,599.653
2012-06-20,604.904
2012-06-21,596.381
2012-06-22,590.339
2012-06-25,576.931
2012-06-26,575.733
2012-06-27,584.562
2012-06-28,580.311
2012-06-29,609.407
2012-07-02,612.85
2012-07-03,619.317
2012-07-04,613.607
2012-07-05,604.984
2012-07-06,593.783
2012-07-09,591.82
2012-07-10,593.919
2012-07-11,597.372
2012-07-12,587.841
2012-07-13,597.761
2012-07-16,598.015
2012-07-17,594.41
2012-07-18,603.278
2012-07-19,607.416
2012-07-20,590.095
2012-07-23,573.539
2012-07-24,566.402
2012-07-25,569.272
2012-07-26,591.979
2012-07-27,605.433
2012-07-30,610.836
2012-07-31,608.767
2012-08-01,610.966
2012-08-02,594.375
2012-08-03,622.761
2012-08-06,630.419
2012-08-07,639.489
2012-08-08,638.318
2012-08-09,637.123
2012-08-10,636.71
2012-08-13,636.628
2012-08-14,639.257
2012-08-15,637.267
2012-08-16,645.516
2012-08-17,646.93
2012-08-20,645.263
2012-08-21,655.773
2012-08-22,647.693
2012-08-23,648.755
2012-08-24,645.457
2012-08-27,649.08
2012-08-28,647.468
2012-08-29,643.46
2012-08-30,636.049
2012-08-31,645.789
2012-09-03,649.508
2012-09-04,641.193
2012-09-05,642.477
2012-09-06,662.116
2012-09-07,676.107
2012-09-10,674.807
2012-09-11,683.392
2012-09-12,688.398
2012-09-13,687.36
2012-09-14,710.368
2012-09-17,706.828
2012-09-18,695.806
2012-09-19,699.668
2012-09-20,690.893
2012-09-21,697.825
2012-09-24,691.589
2012-09-25,696.849
2012-09-26,674.28
2012-09-27,678.61
2012-09-28,667.962
2012-10-01,680.002
2012-10-02,679.109
2012-10-03,677.682
2012-10-04,681.084
2012-10-05,692.308
2012-10-08,680.316
2012-10-09,673.195
2012-10-10,670.679
2012-10-11,678.834
2012-10-12,675.402
2012-10-15,677.295
2012-10-16,694.295
2012-10-17,706.019
2012-10-18,706.862
2012-10-19,695.897
2012-10-22,695.595
2012-10-23,678.102
2012-10-24,680.141
2012-10-25,678.764
2012-10-26,678.212
2012-10-29,673.105
2012-10-30,685.783
2012-10-31,681.986
2012-11-01,691.114
2012-11-02,688.157
2012-11-05,678.707
2012-11-06,684.473
2012-11-07,671.015
2012-11-08,668.789
2012-11-09,665.393
2012-11-12,664.144
2012-11-13,667.37
2012-11-14,662.03
2012-11-15,660.609
2012-11-16,646.86
2012-11-19,668.738
2012-11-20,668.973
2012-11-21,672.789
2012-11-22,678.991
2012-11-23,687.47
2012-11-26,682.987
2012-11-27,681.919
2012-11-28,680.953
2012-11-29,693.599
2012-11-30,693.695
2012-12-03,697.239
2012-12-04,698.914
2012-12-05,701.162
2012-12-06,701.381
2012-12-07,698.005
2012-12-10,697.431
2012-12-11,705.92
2012-12-12,710.734
2012-12-13,711.758
2012-12-14,711.385
2012-12-17,714.762
2012-12-18,720.794
2012-12-19,726.824
2012-12-20,725.39
2012-12-21,721.187
2012-12-24,721.287
2012-12-25,721.287
2012-12-26,722.284
2012-12-27,723.607
2012-12-28,717.622
2012-12-31,718.176
2013-01-01,718.176
2013-01-02,738.279
2013-01-03,733.754
2013-01-04,734.549
2013-01-07,735.722
2013-01-08,732.782
2013-01-09,738.405
2013-01-10,747.986
2013-01-11,754.516
2013-01-14,753.568
2013-01-15,750.331
2013-01-16,746.056
2013-01-17,752.686
2013-01-18,747.372
2013-01-21,751.512
2013-01-22,747.654
2013-01-23,747.291
2013-01-24,756.221
2013-01-25,763.407
2013-01-28,763.254
2013-01-29,768.341
2013-01-30,769.533
2013-01-31,764.332
2013-02-01,769.857
2013-02-04,746.506
2013-02-05,750.391
2013-02-06,746.358
2013-02-07,735.07
2013-02-08,744.636
2013-02-11,742.62
2013-02-12,751.875
2013-02-13,751.828
2013-02-14,742.98
2013-02-15,740.148
2013-02-18,739.602
2013-02-19,746.947
2013-02-20,741.461
2013-02-21,719.906
2013-02-22,726.949
2013-02-25,732.215
2013-02-26,710.774
2013-02-27,721.876
2013-02-28,726.094
2013-03-01,716.839
2013-03-04,717.27
2013-03-05,732.368
2013-03-06,730.821
2013-03-07,735.013
2013-03-08,739.531
2013-03-11,739.111
2013-03-12,739.188
2013-03-13,733.656
2013-03-14,745.357
2013-03-15,745.602
2013-03-18,736.34
2013-03-19,728.097
2013-03-20,736.577
2013-03-21,732.268
2013-03-22,735.231
2013-03-25,723.169
2013-03-26,722.404
2013-03-27,714.015
2013-03-28,717.767
2013-03-29,717.767
2013-04-01,718.691
2013-04-02,728.648
2013-04-03,718.611
2013-04-04,714.092
2013-04-05,714.999
2013-04-08,714.341
2013-04-09,721.926
2013-04-10,737.581
2013-04-11,744.01
2013-04-12,735.274
2013-04-15,729.934
2013-04-16,727.565
2013-04-17,710.653
2013-04-18,710.776
2013-04-19,715.411
2013-04-22,715.85
2013-04-23,733.016
2013-04-24,740.008
2013-04-25,746.223
2013-04-26,744.626
2013-04-29,754.727
2013-04-30,758.806
2013-05-01,759.587
2013-05-02,755.368
2013-05-03,767.277
2013-05-06,763.353
2013-05-07,769.461
2013-05-08,779.416
2013-05-09,774.688
2013-05-10,770.852
2013-05-13,768.509
2013-05-14,771.191
2013-05-15,770.471
2013-05-16,772.989
2013-05-17,772.079
2013-05-20,777.808
2013-05-21,778.594
2013-05-22,781.664
2013-05-23,766.071
2013-05-24,764.817
2013-05-27,769.333
2013-05-28,775.813
2013-05-29,768.912
2013-05-30,777.284
2013-05-31,764.764
2013-06-03,763.823
2013-06-04,768.586
2013-06-05,756.937
2013-06-06,753.521
2013-06-07,764.902
2013-06-10,762.029
2013-06-11,758.148
2013-06-12,756.425
2013-06-13,754.483
2013-06-14,758.238
2013-06-17,765.231
2013-06-18,767.861
2013-06-19,763.918
2013-06-20,728.386
2013-06-21,717.464
2013-06-24,705.805
2013-06-25,714.149
2013-06-26,721.896
2013-06-27,725.151
2013-06-28,721.626
2013-07-01,731.28
2013-07-02,727.452
2013-07-03,718.128
2013-07-04,732.949
2013-07-05,716.567
2013-07-08,730.185
2013-07-09,731.414
2013-07-10,735.663
2013-07-11,750.27
2013-07-12,749.961
2013-07-15,753.785
2013-07-16,754.808
2013-07-17,757.694
2013-07-18,766.613
2013-07-19,770.37
2013-07-22,776.361
2013-07-23,778.428
2013-07-24,785.075
2013-07-25,781.109
2013-07-26,781.248
2013-07-29,779.732
2013-07-30,778.845
2013-07-31,779.988
2013-08-01,785.618
2013-08-02,788.728
2013-08-05,785.816
2013-08-06,783.501
2013-08-07,783.992
2013-08-08,793.694
2013-08-09,798.078
2013-08-12,795.155
2013-08-13,796.975
2013-08-14,801.128
2013-08-15,793.146
2013-08-16,802.091
2013-08-19,796.296
2013-08-20,792.667
2013-08-21,784.757
2013-08-22,791.463
2013-08-23,799.1
2013-08-26,796.443
2013-08-27,782.831
2013-08-28,781.422
2013-08-29,781.024
2013-08-30,770.473
2013-09-02,785.5
2013-09-03,780.654
2013-09-04,786.853
2013-09-05,790.633
2013-09-06,797.794
2013-09-09,802.757
2013-09-10,814.23
2013-09-11,820.653
2013-09-12,821.266
2013-09-13,819.575
2013-09-16,829.785
2013-09-17,824.695
2013-09-18,828.338
2013-09-19,843.351
2013-09-20,838.049
2013-09-23,833.219
2013-09-24,836.314
2013-09-25,838.364
2013-09-26,837.159
2013-09-27,838.342
2013-09-30,832.087
2013-10-01,839.608
2013-10-02,840.782
2013-10-03,839.316
2013-10-04,841.221
2013-10-07,838.341
2013-10-08,833.85
2013-10-09,827.076
2013-10-10,843.009
2013-10-11,848.386
2013-10-14,852.696
2013-10-15,856.497
2013-10-16,860.284
2013-10-17,870.677
2013-10-18,877.23
2013-10-21,877.586
2013-10-22,887.285
2013-10-23,880.124
2013-10-24,886.934
2013-10-25,885.788
2013-10-28,881.998
2013-10-29,887.822
2013-10-30,888.477
2013-10-31,880.027
2013-11-01,872.16
2013-11-04,877.111
2013-11-05,872.53
2013-11-06,880.175
2013-11-07,869.755
2013-11-08,866.233
2013-11-11,872.276
2013-11-12,869.27
2013-11-13,863.357
2013-11-14,873.577
2013-11-15,877.503
2013-11-18,886.704
2013-11-19,879.298
2013-11-20,877.374
2013-11-21,877.296
2013-11-22,882.314
2013-11-25,883.161
2013-11-26,881.293
2013-11-27,886.045
2013-11-28,891.203
2013-11-29,892.14
2013-12-02,884.958
2013-12-03,873.689
2013-12-04,865.847
2013-12-05,862.344
2013-12-06,871.72
2013-12-09,875.477
2013-12-10,871.514
2013-12-11,867.482
2013-12-12,859.063
2013-12-13,855.38
2013-12-16,869.043
2013-12-17,860.807
2013-12-18,870.182
2013-12-19,879.65
2013-12-20,884.745
2013-12-23,893.962
2013-12-24,893.702
2013-12-25,893.702
2013-12-26,895.791
2013-12-27,910.282
2013-12-30,910.359
2013-12-31,911.534
2014-01-01,911.534
2014-01-02,895.154
2014-01-03,895.738
2014-01-06,895.453
2014-01-07,902.125
2014-01-08,901.279
2014-01-09,896.514
2014-01-10,905.77
2014-01-13,906.009
2014-01-14,910.896
2014-01-15,916.889
2014-01-16,916.169
2014-01-17,919.593
2014-01-20,918.336
2014-01-21,916.267
2014-01-22,918.748
2014-01-23,918.665
2014-01-24,897.446
2014-01-27,890.556
2014-01-28,895.412
2014-01-29,889.527
2014-01-30,889.422
2014-01-31,880.006
2014-02-03,868.325
2014-02-04,865.21
2014-02-05,867.935
2014-02-06,884.357
2014-02-07,892.942
2014-02-10,894.32
2014-02-11,908.619
2014-02-12,912.12
2014-02-13,916.983
2014-02-14,922.92
2014-02-17,927.141
2014-02-18,932.077
2014-02-19,934.367
2014-02-20,932.354
2014-02-21,939.547
2014-02-24,942.187
2014-02-25,940.955
2014-02-26,934.288
2014-02-27,934.589
2014-02-28,943.767
2014-03-03,920.788
2014-03-04,937.051
2014-03-05,936.974
2014-03-06,943.41
2014-03-07,930.956
2014-03-10,927.675
2014-03-11,927.298
2014-03-12,921.496
2014-03-13,912.653
2014-03-14,905.918
2014-03-17,916.294
2014-03-18,921.255
2014-03-19,920.01
2014-03-20,912.344
2014-03-21,914.634
2014-03-24,905.252
2014-03-25,916.485
2014-03-26,923.717
2014-03-27,921.769
2014-03-28,930.388
2014-03-31,933.058
2014-04-01,939.682
2014-04-02,939.097
2014-04-03,936.804
2014-04-04,941.976
2014-04-07,933.676
2014-04-08,936.818
2014-04-09,942.43
2014-04-10,940.846
2014-04-11,929.703
2014-04-14,931.726
2014-04-15,922.837
2014-04-16,933.111
2014-04-17,940.276
2014-04-18,940.276
2014-04-21,938.714
2014-04-22,950.999
2014-04-23,947.586
2014-04-24,951.452
2014-04-25,945.28
2014-04-28,949.265
2014-04-29,962.128
2014-04-30,965.931
2014-05-01,966.199
2014-05-02,965.52
2014-05-05,965.789
2014-05-06,966.01
2014-05-07,968.537
2014-05-08,976.429
2014-05-09,965.341
2014-05-12,972.364
2014-05-13,970.88
2014-05-14,972.215
2014-05-15,966.208
2014-05-16,969.194
2014-05-19,967.248
2014-05-20,963.36
2014-05-21,967.409
2014-05-22,966.397
2014-05-23,968.47
2014-05-26,975.381
2014-05-27,973.104
2014-05-28,970.91
2014-05-29,972.91
2014-05-30,972.239
2014-06-02,972.825
2014-06-03,970.368
2014-06-04,968.652
2014-06-05,972.632
2014-06-06,982.473
2014-06-09,983.486
2014-06-10,980.83
2014-06-11,975.96
2014-06-12,977.583
2014-06-13,977.208
2014-06-16,975.628
2014-06-17,975.358
2014-06-18,979.446
2014-06-19,989.937
2014-06-20,984.541
2014-06-23,982.955
2014-06-24,981.64
2014-06-25,973.411
2014-06-26,967.603
2014-06-27,971.053
2014-06-30,973.486
2014-07-01,982.479
2014-07-02,982.968
2014-07-03,987.651
2014-07-04,983.981
2014-07-07,975.286
2014-07-08,963.764
2014-07-09,966.726
2014-07-10,952.857
2014-07-11,955.051
2014-07-14,964.875
2014-07-15,958.267
2014-07-16,970.829
2014-07-17,957.309
2014-07-18,956.709
2014-07-21,953.02
2014-07-22,962.571
2014-07-23,964.158
2014-07-24,969.734
2014-07-25,962.283
2014-07-28,961.886
2014-07-29,963.555
2014-07-30,954.377
2014-07-31,944.805
2014-08-01,935.794
2014-08-04,935.363
2014-08-05,932.636
2014-08-06,925.054
2014-08-07,916.937
2014-08-08,915.68
2014-08-11,924.626
2014-08-12,919.967
2014-08-13,926.805
2014-08-14,928.84
2014-08-15,925.108
2014-08-18,934.079
2014-08-19,934.887
2014-08-20,932.924
2014-08-21,939.392
2014-08-22,932.491
2014-08-25,941.05
2014-08-26,948.696
2014-08-27,949.707
2014-08-28,941.362
2014-08-29,944.362
2014-09-01,944.311
2014-09-02,941.956
2014-09-03,950.776
2014-09-04,948.132
2014-09-05,944.525
2014-09-08,939.506
2014-09-09,932.297
2014-09-10,933.596
2014-09-11,932.551
2014-09-12,931.328
2014-09-15,929.831
2014-09-16,928.963
2014-09-17,935.306
2014-09-18,941.14
2014-09-19,937.952
2014-09-22,931.728
2014-09-23,922.976
2014-09-24,926.517
2014-09-25,913.235
2014-09-26,912.322
2014-09-29,906.659
2014-09-30,908.338
2014-10-01,898.513
2014-10-02,878.437
2014-10-03,876.069
2014-10-06,882.027
2014-10-07,874.991
2014-10-08,872.334
2014-10-09,868.866
2014-10-10,848.636
2014-10-13,855.839
2014-10-14,852.474
2014-10-15,829.948
2014-10-16,824.939
2014-10-17,847.158
2014-10-20,842.412
2014-10-21,857.861
2014-10-22,859.305
2014-10-23,865.57
2014-10-24,863.961
2014-10-27,859.343
2014-10-28,869.526
2014-10-29,870.948
2014-10-30,864.369
2014-10-31,874.876
2014-11-03,863.097
2014-11-04,857.477
2014-11-05,866.964
2014-11-06,863.972
2014-11-07,859.531
2014-11-10,867.03
2014-11-11,868.48
2014-11-12,861.691
2014-11-13,861.453
2014-11-14,861.873
2014-11-17,864.951
2014-11-18,875.61
2014-11-19,875.658
2014-11-20,871.319
2014-11-21,883.153
2014-11-24,885.537
2014-11-25,890.06
2014-11-26,893.363
2014-11-27,888.501
2014-11-28,884.816
2014-12-01,879.612
2014-12-02,882.694
2014-12-03,882.129
2014-12-04,875.298
2014-12-05,881.048
2014-12-08,872.726
2014-12-09,860.273
2014-12-10,855.592
2014-12-11,853.804
2014-12-12,833.348
2014-12-15,810.342
2014-12-16,833.781
2014-12-17,829.664
2014-12-18,845.318
2014-12-19,849.301
2014-12-22,852.192
2014-12-23,853.851
2014-12-24,854.76
2014-12-25,854.76
2014-12-26,854.087
2014-12-29,855.274
2014-12-30,843.943
2014-12-31,843.406
2015-01-01,843.406
2015-01-02,835.038
2015-01-05,802.809
2015-01-06,796.505
2015-01-07,793.791
2015-01-08,815.961
2015-01-09,802.969
2015-01-12,804.347
2015-01-13,813.584
2015-01-14,798.608
2015-01-15,807.113
2015-01-16,812.396
2015-01-19,822.707
2015-01-20,826.785
2015-01-21,835.461
2015-01-22,840.534
2015-01-23,840.331
2015-01-26,845.01
2015-01-27,847.118
2015-01-28,842.347
2015-01-29,839.043
2015-01-30,830.598
2015-02-02,840.184
2015-02-03,860.674
2015-02-04,858.926
2015-02-05,860.496
2015-02-06,856.309
2015-02-09,849.571
2015-02-10,850.637
2015-02-11,845.509
2015-02-12,857.765
2015-02-13,868.986
2015-02-16,867.143
2015-02-17,867.528
2015-02-18,872.852
2015-02-19,874.45
2015-02-20,874.548
2015-02-23,876.171
2015-02-24,881.902
2015-02-25,882.783
2015-02-26,877.239
2015-02-27,881.556
2015-03-02,876.277
2015-03-03,867.986
2015-03-04,865.861
2015-03-05,868.995
2015-03-06,854.096
2015-03-09,851.653
2015-03-10,830.55
2015-03-11,832.562
2015-03-12,835.159
2015-03-13,826.316
2015-03-16,838.101
2015-03-17,837.191
2015-03-18,843.788
2015-03-19,846.47
2015-03-20,871.396
2015-03-23,877.483
2015-03-24,878.259
2015-03-25,877.624
2015-03-26,866.501
2015-03-27,863.81
2015-03-30,867.811
2015-03-31,853.71
2015-04-01,859.314
2015-04-02,866.682
2015-04-03,866.682
2015-04-06,877.139
2015-04-07,881.144
2015-04-08,871.585
2015-04-09,870.782
2015-04-10,872.887
2015-04-13,871.087
2015-04-14,878.292
2015-04-15,878.342
2015-04-16,877.952
2015-04-17,869.136
2015-04-20,876.617
2015-04-21,875.589
2015-04-22,874.609
2015-04-23,879.83
2015-04-24,888.972
2015-04-27,899.825
2015-04-28,897.309
2015-04-29,893.137
2015-04-30,894.656
2015-05-01,893.507
2015-05-04,893.004
2015-05-05,882.595
2015-05-06,893.183
2015-05-07,884.655
2015-05-08,907.109
2015-05-11,905.002
2015-05-12,901.543
2015-05-13,907.596
2015-05-14,916.257
2015-05-15,914.4
2015-05-18,910.267
2015-05-19,903.84
2015-05-20,908.291
2015-05-21,914.25
2015-05-22,906.799
2015-05-25,903.471
2015-05-26,884.294
2015-05-27,894.16
2015-05-28,891.135
2015-05-29,880.048
2015-06-01,873.452
2015-06-02,886.259
2015-06-03,896.366
2015-06-04,888.243
2015-06-05,869.16
2015-06-08,867.628
2015-06-09,866.806
2015-06-10,887.306
2015-06-11,886.939
2015-06-12,881.15
2015-06-15,866.021
2015-06-16,868.123
2015-06-17,865.687
2015-06-18,880.1
2015-06-19,877.347
2015-06-22,904.097
2015-06-23,896.018
2015-06-24,894.924
2015-06-25,892.318
2015-06-26,889.128
2015-06-29,864.043
2015-06-30,850.995
2015-07-01,859.042
2015-07-02,859.203
2015-07-03,853.248
2015-07-06,838.236
2015-07-07,812.927
2015-07-08,823.979
2015-07-09,839.634
2015-07-10,866.797
2015-07-13,871.344
2015-07-14,874.953
2015-07-15,875.249
2015-07-16,882.201
2015-07-17,877.233
2015-07-20,879.796
2015-07-21,877.709
2015-07-22,867.602
2015-07-23,868.951
2015-07-24,859.313
2015-07-27,851.959
2015-07-28,855.415
2015-07-29,864.15
