Date,EUROPE LARGE VALUE Large Cap
2015-07-30,811.575
2015-07-31,819.239
2015-08-03,818.229
2015-08-04,815.023
2015-08-05,820.975
2015-08-06,819.119
2015-08-07,815.602
2015-08-10,824.66
2015-08-11,815.868
2015-08-12,806.276
2015-08-13,807.547
2015-08-14,803.286
2015-08-17,802.664
2015-08-18,800.046
2015-08-19,785.889
2015-08-20,781.999
2015-08-21,763.368
2015-08-24,733.511
2015-08-25,753.332
2015-08-26,739.095
2015-08-27,755.999
2015-08-28,760.255
2015-08-31,757.409
2015-09-01,738.008
2015-09-02,736.981
2015-09-03,745.794
2015-09-04,725.748
2015-09-07,732.645
2015-09-08,744.908
2015-09-09,754.102
2015-09-10,746.048
2015-09-11,742.763
2015-09-14,738.088
2015-09-15,743.535
2015-09-16,755.352
2015-09-17,754.464
2015-09-18,740.802
2015-09-21,733.728
2015-09-22,705.093
2015-09-23,706.67
2015-09-24,699.764
2015-09-25,711.544
2015-09-28,693.13
2015-09-29,691.749
2015-09-30,705.538
2015-10-01,705.58
2015-10-02,714.743
2015-10-05,735.054
2015-10-06,744.886
2015-10-07,751.23
2015-10-08,755.074
2015-10-09,765.399
2015-10-12,763.422
2015-10-13,753.455
2015-10-14,752.462
2015-10-15,758.544
2015-10-16,763.432
2015-10-19,758.201
2015-10-20,755.655
2015-10-21,754.876
2015-10-22,758.685
2015-10-23,763.563
2015-10-26,761.196
2015-10-27,750.643
2015-10-28,760.112
2015-10-29,748.874
2015-10-30,754.233
2015-11-02,756.918
2015-11-03,756.259
2015-11-04,754.942
2015-11-05,748.682
2015-11-06,741.84
2015-11-09,734.043
2015-11-10,731.348
2015-11-11,735.713
2015-11-12,723.1
2015-11-13,716.393
2015-11-16,717.418
2015-11-17,731.141
2015-11-18,732.043
2015-11-19,742.062
2015-11-20,736.995
2015-11-23,730.259
2015-11-24,725.72
2015-11-25,731.31
2015-11-26,740.532
2015-11-27,735.409
2015-11-30,735.004
2015-12-01,735.712
2015-12-02,731.153
2015-12-03,725.587
2015-12-04,723.457
2015-12-07,720.459
2015-12-08,707.201
2015-12-09,713.505
2015-12-10,710.372
2015-12-11,697.509
2015-12-14,684.249
2015-12-15,698.678
2015-12-16,701.967
2015-12-17,704.096
2015-12-18,698.868
2015-12-21,694.967
2015-12-22,699.526
2015-12-23,715.849
2015-12-24,721.207
2015-12-25,721.207
2015-12-28,717.15
2015-12-29,721.396
2015-12-30,716.411
2015-12-31,709.545
2016-01-01,709.545
2016-01-04,687.777
2016-01-05,686.406
2016-01-06,678.77
2016-01-07,667.208
2016-01-08,659.739
2016-01-11,654.774
2016-01-12,656.625
2016-01-13,661.791
2016-01-14,654.766
2016-01-15,640.429
2016-01-18,632.402
2016-01-19,641.502
2016-01-20,617.651
2016-01-21,626.448
2016-01-22,647.236
2016-01-25,640.441
2016-01-26,650.334
2016-01-27,654.037
2016-01-28,649.616
2016-01-29,655.167
2016-02-01,655.909
2016-02-02,637.994
2016-02-03,636.236
2016-02-04,648.821
2016-02-05,644.079
2016-02-08,622.969
2016-02-09,616.79
2016-02-10,621.001
2016-02-11,603.349
2016-02-12,621.857
2016-02-15,634.521
2016-02-16,632.591
2016-02-17,651.31
2016-02-18,647.095
2016-02-19,640.097
2016-02-22,650.007
2016-02-23,637.923
2016-02-24,620.129
2016-02-25,636.277
2016-02-26,643.664
2016-02-29,644.927
2016-03-01,651.595
2016-03-02,659.662
2016-03-03,666.036
2016-03-04,675.795
2016-03-07,672.248
2016-03-08,668.584
2016-03-09,669.901
2016-03-10,666.09
2016-03-11,688.261
2016-03-14,687.514
2016-03-15,678.726
2016-03-16,678.026
2016-03-17,694.579
2016-03-18,694.779
2016-03-21,689.551
2016-03-22,685.465
2016-03-23,678.081
2016-03-24,666.532
2016-03-25,666.532
2016-03-28,670.306
2016-03-29,668.637
2016-03-30,688.927
2016-03-31,682.688
2016-04-01,668.601
2016-04-04,672.992
2016-04-05,655.725
2016-04-06,660.712
2016-04-07,656.184
2016-04-08,669.016
2016-04-11,675.513
2016-04-12,677.563
2016-04-13,695.124
2016-04-14,697.076
2016-04-15,697.071
2016-04-18,701.404
2016-04-19,714.09
2016-04-20,719.453
2016-04-21,718.351
2016-04-22,713.717
2016-04-25,707.917
2016-04-26,715.483
2016-04-27,718.861
2016-04-28,721.164
2016-04-29,711.185
2016-05-02,714.291
2016-05-03,699.428
2016-05-04,688.26
2016-05-05,685.056
2016-05-06,685.156
2016-05-09,682.309
2016-05-10,690.581
2016-05-11,689.829
2016-05-12,685.409
2016-05-13,683.613
2016-05-16,686.221
2016-05-17,687.898
2016-05-18,690.856
2016-05-19,678.427
2016-05-20,687.472
2016-05-23,682.663
2016-05-24,696.167
2016-05-25,709.517
2016-05-26,713.102
2016-05-27,710.196
2016-05-30,711.583
2016-05-31,703.2
2016-06-01,696.343
2016-06-02,695.724
2016-06-03,698.771
2016-06-06,704.732
2016-06-07,713.202
2016-06-08,713.112
2016-06-09,700.395
2016-06-10,680.404
2016-06-13,668.222
2016-06-14,648.563
2016-06-15,657.162
2016-06-16,648.472
2016-06-17,667.729
2016-06-20,698.83
2016-06-21,699.988
2016-06-22,704.028
2016-06-23,721.713
2016-06-24,646.158
2016-06-27,612.548
2016-06-28,632.521
2016-06-29,657.461
2016-06-30,664.617
2016-07-01,670.178
2016-07-04,665.238
2016-07-05,652.036
2016-07-06,636.89
2016-07-07,643.185
2016-07-08,653.165
2016-07-11,664.156
2016-07-12,676.262
2016-07-13,676.178
2016-07-14,684.297
2016-07-15,681.073
2016-07-18,680.226
2016-07-19,672.939
2016-07-20,679.629
2016-07-21,679.692
2016-07-22,677.946
2016-07-25,676.442
2016-07-26,677.159
2016-07-27,682.116
2016-07-28,677.503
2016-07-29,687.66
2016-08-01,680.709
2016-08-02,671.52
2016-08-03,671.805
2016-08-04,676.415
2016-08-05,681.017
2016-08-08,685.428
2016-08-09,693.544
2016-08-10,695.197
2016-08-11,702.907
2016-08-12,700.66
2016-08-15,701.64
2016-08-16,700.592
2016-08-17,695.174
2016-08-18,703.291
2016-08-19,695.389
2016-08-22,695.203
2016-08-23,703.294
2016-08-24,703.264
2016-08-25,699.319
2016-08-26,704.343
2016-08-29,695.25
2016-08-30,699.894
2016-08-31,698.634
2016-09-01,701.638
2016-09-02,715.211
2016-09-05,714.605
2016-09-06,715.124
2016-09-07,718.71
2016-09-08,721.442
2016-09-09,712.621
2016-09-12,703.671
2016-09-13,694.216
2016-09-14,692.791
2016-09-15,696.348
2016-09-16,683.615
2016-09-19,692.979
2016-09-20,689.387
2016-09-21,692.466
2016-09-22,710.983
2016-09-23,703.938
2016-09-26,694.381
2016-09-27,688.769
2016-09-28,693.683
2016-09-29,702.629
2016-09-30,703.213
2016-10-03,702.701
2016-10-04,706.383
2016-10-05,709.584
2016-10-06,706.251
2016-10-07,703.696
2016-10-10,708.627
2016-10-11,697.571
2016-10-12,692.145
2016-10-13,685.335
2016-10-14,693.957
2016-10-17,688.429
2016-10-18,699.275
2016-10-19,701.677
2016-10-20,703.818
2016-10-21,701.234
2016-10-24,704.391
2016-10-25,702.777
2016-10-26,704.669
2016-10-27,705.464
2016-10-28,705.82
2016-10-31,703.078
2016-11-01,700.025
2016-11-02,693.851
2016-11-03,693.7
2016-11-04,689.91
2016-11-07,697.247
2016-11-08,701.743
2016-11-09,707.321
2016-11-10,708.034
2016-11-11,701.386
2016-11-14,697.294
2016-11-15,698.748
2016-11-16,692.104
2016-11-17,695.898
2016-11-18,684.64
2016-11-21,691.426
2016-11-22,693.783
2016-11-23,689.304
2016-11-24,693.097
2016-11-25,694.818
2016-11-28,686.071
2016-11-29,689.525
2016-11-30,694.215
2016-12-01,697.983
2016-12-02,696.39
2016-12-05,706.324
2016-12-06,719.179
2016-12-07,733.535
2016-12-08,733.952
2016-12-09,730.923
2016-12-12,734.277
2016-12-13,743.677
2016-12-14,740.149
2016-12-15,731.508
2016-12-16,733.458
2016-12-19,731.44
2016-12-20,732.877
2016-12-21,735.108
2016-12-22,734.452
2016-12-23,734.686
2016-12-26,734.686
2016-12-27,734.858
2016-12-28,732.379
2016-12-29,735.332
2016-12-30,742.407
2017-01-02,745.843
2017-01-03,742.921
2017-01-04,750.05
2017-01-05,757.762
2017-01-06,756.081
2017-01-09,748.244
2017-01-10,751.88
2017-01-11,744.909
2017-01-12,753.963
2017-01-13,759.958
2017-01-16,750.639
2017-01-17,756.567
2017-01-18,757.144
2017-01-19,749.88
2017-01-20,755.629
2017-01-23,755.074
2017-01-24,758.274
2017-01-25,769.199
2017-01-26,764.722
2017-01-27,762.588
2017-01-30,751.359
2017-01-31,753.214
2017-02-01,757.683
2017-02-02,757.623
2017-02-03,761.502
2017-02-06,751.819
2017-02-07,746.839
2017-02-08,747.683
2017-02-09,753.152
2017-02-10,751.034
2017-02-13,756.535
2017-02-14,755.677
2017-02-15,759.833
2017-02-16,763.135
2017-02-17,755.164
2017-02-20,757.369
2017-02-21,754.381
2017-02-22,753.227
2017-02-23,755.852
2017-02-24,746.774
2017-02-27,748.501
2017-02-28,750.891
2017-03-01,761.002
2017-03-02,759.135
2017-03-03,764.52
2017-03-06,761.765
2017-03-07,758.971
2017-03-08,757.691
2017-03-09,760.707
2017-03-10,767.699
2017-03-13,770.697
2017-03-14,762.979
2017-03-15,766.269
2017-03-16,781.316
2017-03-17,781.991
2017-03-20,780.095
2017-03-21,782.06
2017-03-22,778.005
2017-03-23,783.163
2017-03-24,781.331
2017-03-27,783.792
2017-03-28,789.778
2017-03-29,783.598
2017-03-30,786.74
2017-03-31,785.453
2017-04-03,776.304
2017-04-04,778.087
2017-04-05,778.336
2017-04-06,780.442
2017-04-07,777.675
2017-04-10,775.115
2017-04-11,776.414
2017-04-12,774.418
2017-04-13,769.034
2017-04-14,769.034
2017-04-17,772.387
2017-04-18,764.09
2017-04-19,767.862
2017-04-20,774.295
2017-04-21,769.407
2017-04-24,805.679
2017-04-25,812.751
2017-04-26,811.432
2017-04-27,805.04
2017-04-28,806.193
2017-05-01,807.487
2017-05-02,811.233
2017-05-03,811.961
2017-05-04,821.43
2017-05-05,831.929
2017-05-08,826.379
2017-05-09,826.088
2017-05-10,827.559
2017-05-11,824.169
2017-05-12,831.009
2017-05-15,839.186
2017-05-16,846.683
2017-05-17,840.771
2017-05-18,834.215
2017-05-19,844.629
2017-05-22,846.744
2017-05-23,849.18
2017-05-24,845.836
2017-05-25,846.017
2017-05-26,840.359
2017-05-29,840.163
2017-05-30,837.151
2017-05-31,839.214
2017-06-01,840.57
2017-06-02,844.055
2017-06-05,842.179
2017-06-06,839.147
2017-06-07,838.916
2017-06-08,839.547
2017-06-09,840.415
2017-06-12,835.47
2017-06-13,838.001
2017-06-14,837.19
2017-06-15,826.335
2017-06-16,833.427
2017-06-19,838.799
2017-06-20,828.212
2017-06-21,827.503
2017-06-22,830.224
2017-06-23,830.633
2017-06-26,834.674
2017-06-27,837.579
2017-06-28,844.739
2017-06-29,842.79
2017-06-30,834.676
2017-07-03,845.861
2017-07-04,842.382
2017-07-05,839.34
2017-07-06,842.434
2017-07-07,840.275
2017-07-10,842.729
2017-07-11,840.803
2017-07-12,852.765
2017-07-13,854.02
2017-07-14,856.776
2017-07-17,857.605
2017-07-18,855.202
2017-07-19,856.416
2017-07-20,861.736
2017-07-21,854.085
2017-07-24,852.586
2017-07-25,860.907
2017-07-26,861.272
2017-07-27,860.994
2017-07-28,860.595
2017-07-31,864.386
2017-08-01,871.433
2017-08-02,872.286
2017-08-03,874.469
2017-08-04,873.4
2017-08-07,875.964
2017-08-08,874.669
2017-08-09,866.591
2017-08-10,859.301
2017-08-11,851.492
2017-08-14,860.377
2017-08-15,855.827
2017-08-16,859.993
2017-08-17,855.863
2017-08-18,852.507
2017-08-21,852.691
2017-08-22,854.499
2017-08-23,854.821
2017-08-24,855.784
2017-08-25,860.148
2017-08-28,862.638
2017-08-29,858.213
2017-08-30,855.372
2017-08-31,858.82
2017-09-01,862.568
2017-09-04,860.411
2017-09-05,859.015
2017-09-06,861.038
2017-09-07,866.996
2017-09-08,868.826
2017-09-11,876.635
2017-09-12,881.376
2017-09-13,879.378
2017-09-14,877.758
2017-09-15,880.561
2017-09-18,882.836
2017-09-19,887.027
2017-09-20,888.542
2017-09-21,888.726
2017-09-22,893.291
2017-09-25,887.227
2017-09-26,880.458
2017-09-27,883.022
2017-09-28,887.485
2017-09-29,894.77
2017-10-02,891.035
2017-10-03,893.644
2017-10-04,889.819
2017-10-05,890.871
2017-10-06,889.756
2017-10-09,891.286
2017-10-10,895.175
2017-10-11,897.209
2017-10-12,896.089
2017-10-13,896.526
2017-10-16,894.109
2017-10-17,889.345
2017-10-18,893.816
2017-10-19,896.233
2017-10-20,895.459
2017-10-23,892.45
2017-10-24,892.296
2017-10-25,888.142
2017-10-26,886.888
2017-10-27,881.199
2017-10-30,887.253
2017-10-31,891.273
2017-11-01,894.216
2017-11-02,897.06
2017-11-03,891.54
2017-11-06,890.79
2017-11-07,887.719
2017-11-08,888.054
2017-11-09,883.995
2017-11-10,883.086
2017-11-13,877.372
2017-11-14,876.983
2017-11-15,877.196
2017-11-16,877.963
2017-11-17,876.014
2017-11-20,876.571
2017-11-21,878.182
2017-11-22,882.641
2017-11-23,886.681
2017-11-24,894.416
2017-11-27,888.317
2017-11-28,890.534
2017-11-29,895.539
2017-11-30,896.808
2017-12-01,886.518
2017-12-04,894.114
2017-12-05,888.736
2017-12-06,882.73
2017-12-07,884.571
2017-12-08,890.381
2017-12-11,894.712
2017-12-12,896.639
2017-12-13,895.669
2017-12-14,892.39
2017-12-15,890.113
2017-12-18,902.95
2017-12-19,898.056
2017-12-20,897.453
2017-12-21,902.363
2017-12-22,897.773
2017-12-25,897.773
2017-12-26,899.061
2017-12-27,901.482
2017-12-28,902.87
2017-12-29,907.415
2018-01-01,907.415
2018-01-02,909.739
2018-01-03,911.076
2018-01-04,925.934
2018-01-05,929.909
2018-01-08,929.173
2018-01-09,930.098
2018-01-10,935.298
2018-01-11,939.848
2018-01-12,952.444
2018-01-15,960.903
2018-01-16,958.575
2018-01-17,956.876
2018-01-18,958.747
2018-01-19,959.572
2018-01-22,968.104
2018-01-23,970.971
2018-01-24,975.332
2018-01-25,982.417
2018-01-26,979.763
2018-01-29,972.82
2018-01-30,965.383
2018-01-31,965.627
2018-02-01,960.764
2018-02-02,946.814
2018-02-05,931.377
2018-02-06,900.585
2018-02-07,913.499
2018-02-08,899.641
2018-02-09,883.567
2018-02-12,895.893
2018-02-13,896.277
2018-02-14,908.586
2018-02-15,917.37
2018-02-16,924.34
2018-02-19,916.968
2018-02-20,915.8
2018-02-21,915.118
2018-02-22,914.709
2018-02-23,915.379
2018-02-26,919.172
2018-02-27,915.0
2018-02-28,906.029
2018-03-01,895.299
2018-03-02,883.82
2018-03-05,891.62
2018-03-06,898.461
2018-03-07,900.29
2018-03-08,901.617
2018-03-09,902.941
2018-03-12,905.317
2018-03-13,902.64
2018-03-14,896.425
2018-03-15,898.783
2018-03-16,902.829
2018-03-19,895.196
2018-03-20,895.452
2018-03-21,894.448
2018-03-22,881.884
2018-03-23,877.564
2018-03-26,879.437
2018-03-27,886.809
2018-03-28,887.735
2018-03-29,888.318
2018-03-30,888.318
2018-04-02,889.483
2018-04-03,883.391
2018-04-04,883.432
2018-04-05,900.054
2018-04-06,899.578
2018-04-09,904.696
2018-04-10,915.465
2018-04-11,914.18
2018-04-12,915.504
2018-04-13,918.1
2018-04-16,917.636
2018-04-17,922.653
2018-04-18,929.501
2018-04-19,932.057
2018-04-20,927.063
2018-04-23,927.817
2018-04-24,928.345
2018-04-25,917.349
2018-04-26,920.236
2018-04-27,920.583
2018-04-30,921.73
2018-05-01,913.513
2018-05-02,915.92
2018-05-03,907.805
2018-05-04,911.924
2018-05-07,915.439
2018-05-08,908.322
2018-05-09,918.226
2018-05-10,919.694
2018-05-11,927.58
2018-05-14,929.165
2018-05-15,922.436
2018-05-16,913.856
2018-05-17,920.905
2018-05-18,915.908
2018-05-21,916.139
2018-05-22,922.632
2018-05-23,903.696
2018-05-24,895.562
2018-05-25,886.161
2018-05-28,879.736
2018-05-29,861.182
2018-05-30,870.086
2018-05-31,866.495
2018-06-01,876.336
2018-06-04,881.418
2018-06-05,872.315
2018-06-06,881.336
2018-06-07,885.997
2018-06-08,877.61
2018-06-11,888.542
2018-06-12,884.822
2018-06-13,882.582
2018-06-14,885.924
2018-06-15,870.002
2018-06-18,864.351
2018-06-19,857.369
2018-06-20,859.93
2018-06-21,853.221
2018-06-22,868.932
2018-06-25,853.189
2018-06-26,852.84
2018-06-27,854.432
2018-06-28,849.903
2018-06-29,861.442
2018-07-02,849.034
2018-07-03,860.086
2018-07-04,862.626
2018-07-05,872.566
2018-07-06,877.015
2018-07-09,882.959
2018-07-10,880.998
2018-07-11,867.011
2018-07-12,869.07
2018-07-13,867.872
2018-07-16,866.037
2018-07-17,864.651
2018-07-18,865.325
2018-07-19,862.239
2018-07-20,867.495
2018-07-23,869.295
2018-07-24,879.26
2018-07-25,872.807
2018-07-26,878.419
2018-07-27,884.093
2018-07-30,888.52
2018-07-31,893.092
2018-08-01,883.482
2018-08-02,868.382
2018-08-03,873.148
2018-08-06,868.934
2018-08-07,878.221
2018-08-08,877.46
2018-08-09,874.66
2018-08-10,852.92
2018-08-13,846.787
2018-08-14,841.594
2018-08-15,825.632
2018-08-16,834.949
2018-08-17,835.244
2018-08-20,840.523
2018-08-21,849.782
2018-08-22,856.102
2018-08-23,850.987
2018-08-24,855.459
2018-08-27,861.864
2018-08-28,862.637
2018-08-29,863.196
2018-08-30,856.131
2018-08-31,845.848
2018-09-03,847.218
2018-09-04,838.18
2018-09-05,837.584
2018-09-06,832.38
2018-09-07,827.338
2018-09-10,832.693
2018-09-11,830.533
2018-09-12,837.796
2018-09-13,842.026
2018-09-14,843.971
2018-09-17,849.686
2018-09-18,852.155
2018-09-19,855.961
2018-09-20,869.359
2018-09-21,875.501
2018-09-24,873.385
2018-09-25,879.237
2018-09-26,878.91
2018-09-27,878.132
2018-09-28,863.433
2018-10-01,860.876
2018-10-02,856.071
2018-10-03,859.455
2018-10-04,856.288
2018-10-05,847.684
2018-10-08,836.872
2018-10-09,839.856
2018-10-10,841.074
2018-10-11,824.673
2018-10-12,819.195
2018-10-15,825.557
2018-10-16,832.4
2018-10-17,827.261
2018-10-18,820.78
2018-10-19,821.96
2018-10-22,814.965
2018-10-23,803.069
2018-10-24,794.834
2018-10-25,796.494
2018-10-26,789.566
2018-10-29,799.914
2018-10-30,797.789
2018-10-31,808.459
2018-11-01,815.581
2018-11-02,814.161
2018-11-05,819.416
2018-11-06,816.351
2018-11-07,829.382
2018-11-08,829.262
2018-11-09,819.614
2018-11-12,804.964
2018-11-13,810.177
2018-11-14,806.421
2018-11-15,800.719
2018-11-16,803.521
2018-11-19,804.644
2018-11-20,792.612
2018-11-21,800.543
2018-11-22,795.022
2018-11-23,789.54
2018-11-26,802.832
2018-11-27,796.866
2018-11-28,796.105
2018-11-29,803.938
2018-11-30,798.928
2018-12-03,807.903
2018-12-04,800.988
2018-12-05,791.202
2018-12-06,766.806
2018-12-07,773.851
2018-12-10,757.187
2018-12-11,764.549
2018-12-12,781.512
2018-12-13,780.474
2018-12-14,773.125
2018-12-17,768.592
2018-12-18,761.651
2018-12-19,769.95
2018-12-20,758.616
2018-12-21,758.947
2018-12-24,756.004
2018-12-25,756.004
2018-12-26,754.615
2018-12-27,741.228
2018-12-28,759.499
2018-12-31,761.422
2019-01-01,761.422
2019-01-02,754.996
2019-01-03,753.583
2019-01-04,777.616
2019-01-07,778.251
2019-01-08,780.415
2019-01-09,786.901
2019-01-10,792.081
2019-01-11,788.81
2019-01-14,786.865
2019-01-15,785.758
2019-01-16,788.562
2019-01-17,785.329
2019-01-18,800.236
2019-01-21,797.704
2019-01-22,791.726
2019-01-23,791.751
2019-01-24,790.919
2019-01-25,801.336
2019-01-28,794.664
2019-01-29,799.921
2019-01-30,803.804
2019-01-31,808.599
2019-02-01,809.629
2019-02-04,805.978
2019-02-05,815.312
2019-02-06,815.572
2019-02-07,800.694
2019-02-08,793.642
2019-02-11,795.55
2019-02-12,801.661
2019-02-13,805.153
2019-02-14,798.747
2019-02-15,812.362
2019-02-18,815.885
2019-02-19,816.577
2019-02-20,823.512
2019-02-21,818.375
2019-02-22,819.798
2019-02-25,822.829
2019-02-26,826.417
2019-02-27,831.109
2019-02-28,831.507
2019-03-01,832.108
2019-03-04,829.1
2019-03-05,829.28
2019-03-06,831.787
2019-03-07,821.886
2019-03-08,812.565
2019-03-11,819.8
2019-03-12,822.288
2019-03-13,831.035
2019-03-14,836.423
2019-03-15,843.919
2019-03-18,850.185
2019-03-19,855.278
2019-03-20,845.416
2019-03-21,844.205
2019-03-22,827.673
2019-03-25,826.162
2019-03-26,826.284
2019-03-27,826.237
2019-03-28,821.583
2019-03-29,826.027
2019-04-01,837.872
2019-04-02,839.369
2019-04-03,851.216
2019-04-04,849.473
2019-04-05,849.838
2019-04-08,852.534
2019-04-09,850.948
2019-04-10,850.9
2019-04-11,853.005
2019-04-12,859.702
2019-04-15,861.036
2019-04-16,862.495
2019-04-17,865.03
2019-04-18,860.76
2019-04-19,860.76
2019-04-22,860.283
2019-04-23,858.749
2019-04-24,850.334
2019-04-25,844.601
2019-04-26,847.044
2019-04-29,848.506
2019-04-30,852.197
2019-05-01,852.723
2019-05-02,846.937
2019-05-03,850.595
2019-05-06,843.825
2019-05-07,828.577
2019-05-08,827.939
2019-05-09,818.033
2019-05-10,819.941
2019-05-13,811.068
2019-05-14,816.058
2019-05-15,819.281
2019-05-16,827.165
2019-05-17,822.642
2019-05-20,817.242
2019-05-21,822.232
2019-05-22,815.209
2019-05-23,802.488
2019-05-24,811.926
2019-05-27,813.324
2019-05-28,809.734
2019-05-29,798.043
2019-05-30,798.56
2019-05-31,791.859
2019-06-03,797.968
2019-06-04,810.303
2019-06-05,811.143
2019-06-06,812.613
2019-06-07,823.548
2019-06-10,825.055
2019-06-11,830.244
2019-06-12,824.254
2019-06-13,821.84
2019-06-14,814.916
2019-06-17,813.028
2019-06-18,823.928
2019-06-19,828.369
2019-06-20,834.175
2019-06-21,834.807
2019-06-24,835.563
2019-06-25,833.707
2019-06-26,834.685
2019-06-27,835.184
2019-06-28,840.508
2019-07-01,842.495
2019-07-02,842.635
2019-07-03,847.092
2019-07-04,849.785
2019-07-05,841.958
2019-07-08,840.408
2019-07-09,835.56
2019-07-10,837.731
2019-07-11,837.064
2019-07-12,837.386
2019-07-15,838.631
2019-07-16,838.023
2019-07-17,830.898
2019-07-18,828.77
2019-07-19,828.921
2019-07-22,829.27
2019-07-23,834.207
2019-07-24,831.648
2019-07-25,828.72
2019-07-26,826.342
2019-07-29,827.756
2019-07-30,814.759
2019-07-31,815.294
2019-08-01,808.953
2019-08-02,789.812
2019-08-05,777.829
2019-08-06,773.319
2019-08-07,773.866
2019-08-08,786.495
2019-08-09,777.608
2019-08-12,774.729
2019-08-13,779.91
2019-08-14,763.545
2019-08-15,758.084
2019-08-16,767.307
2019-08-19,775.615
2019-08-20,767.635
2019-08-21,774.56
2019-08-22,774.215
2019-08-23,768.07
2019-08-26,769.185
2019-08-27,770.551
2019-08-28,769.586
2019-08-29,777.313
2019-08-30,777.38
2019-09-02,775.518
2019-09-03,773.787
2019-09-04,786.041
2019-09-05,796.277
2019-09-06,796.606
2019-09-09,802.204
2019-09-10,811.719
2019-09-11,813.175
2019-09-12,815.946
2019-09-13,827.59
2019-09-16,819.199
2019-09-17,817.219
2019-09-18,818.553
2019-09-19,825.165
2019-09-20,827.112
2019-09-23,817.484
2019-09-24,813.238
2019-09-25,807.993
2019-09-26,809.964
2019-09-27,816.049
2019-09-30,816.882
2019-10-01,807.373
2019-10-02,786.071
2019-10-03,786.486
2019-10-04,789.515
2019-10-07,796.469
2019-10-08,785.432
2019-10-09,789.589
2019-10-10,800.642
2019-10-11,825.285
2019-10-14,818.41
2019-10-15,830.475
2019-10-16,831.618
2019-10-17,836.119
2019-10-18,836.852
2019-10-21,846.03
2019-10-22,847.721
2019-10-23,850.673
2019-10-24,852.497
2019-10-25,851.983
2019-10-28,852.228
2019-10-29,851.008
2019-10-30,846.809
2019-10-31,842.498
2019-11-01,849.938
2019-11-04,861.047
2019-11-05,859.896
2019-11-06,861.262
2019-11-07,862.854
2019-11-08,856.418
2019-11-11,857.137
2019-11-12,860.146
2019-11-13,852.323
2019-11-14,847.846
2019-11-15,854.621
2019-11-18,855.239
2019-11-19,854.131
2019-11-20,848.207
2019-11-21,848.117
2019-11-22,849.823
2019-11-25,855.257
2019-11-26,850.82
2019-11-27,853.863
2019-11-28,852.945
2019-11-29,848.625
2019-12-02,840.476
2019-12-03,833.362
2019-12-04,844.731
2019-12-05,842.281
2019-12-06,849.592
2019-12-09,849.728
2019-12-10,850.624
2019-12-11,852.897
2019-12-12,861.768
2019-12-13,872.408
2019-12-16,885.426
2019-12-17,882.854
2019-12-18,880.223
2019-12-19,880.981
2019-12-20,882.175
2019-12-23,879.612
2019-12-24,881.262
2019-12-25,881.262
2019-12-26,882.435
2019-12-27,887.865
2019-12-30,884.301
2019-12-31,885.468
2020-01-01,885.468
2020-01-02,893.416
2020-01-03,888.256
2020-01-06,888.414
2020-01-07,886.018
2020-01-08,886.483
2020-01-09,885.496
2020-01-10,884.875
2020-01-13,882.787
2020-01-14,881.761
2020-01-15,879.846
2020-01-16,881.025
2020-01-17,883.933
2020-01-20,881.906
2020-01-21,879.697
2020-01-22,874.566
2020-01-23,866.888
2020-01-24,871.347
2020-01-27,850.6
2020-01-28,858.48
2020-01-29,861.077
2020-01-30,853.558
2020-01-31,847.025
2020-02-03,843.392
2020-02-04,856.276
2020-02-05,863.669
2020-02-06,867.481
2020-02-07,864.797
2020-02-10,860.706
2020-02-11,868.049
2020-02-12,874.699
2020-02-13,870.149
2020-02-14,867.415
2020-02-17,870.678
2020-02-18,864.209
2020-02-19,866.05
2020-02-20,860.678
2020-02-21,858.81
2020-02-24,826.632
2020-02-25,811.251
2020-02-26,812.342
2020-02-27,790.768
2020-02-28,760.086
2020-03-02,769.565
2020-03-03,777.07
2020-03-04,788.119
2020-03-05,777.822
2020-03-06,756.296
2020-03-09,689.315
2020-03-10,678.156
2020-03-11,672.931
2020-03-12,571.199
2020-03-13,580.281
2020-03-16,549.663
2020-03-17,561.074
2020-03-18,527.051
2020-03-19,531.317
2020-03-20,542.791
2020-03-23,525.908
2020-03-24,585.549
2020-03-25,608.287
2020-03-26,629.44
2020-03-27,606.304
2020-03-30,609.612
2020-03-31,619.503
2020-04-01,596.436
2020-04-02,599.949
2020-04-03,585.478
2020-04-06,608.798
2020-04-07,627.305
2020-04-08,622.424
2020-04-09,637.832
2020-04-10,637.832
2020-04-13,636.996
2020-04-14,636.022
2020-04-15,605.222
2020-04-16,601.499
2020-04-17,620.602
2020-04-20,621.095
2020-04-21,595.159
2020-04-22,607.255
2020-04-23,616.39
2020-04-24,606.081
2020-04-27,623.472
2020-04-28,639.388
2020-04-29,659.854
2020-04-30,643.139
2020-05-01,636.666
2020-05-04,613.977
2020-05-05,626.852
2020-05-06,617.852
2020-05-07,623.393
2020-05-08,634.401
2020-05-11,625.81
2020-05-12,630.886
2020-05-13,611.22
2020-05-14,598.137
2020-05-15,600.922
2020-05-18,634.442
2020-05-19,633.433
2020-05-20,641.614
2020-05-21,631.395
2020-05-22,627.063
2020-05-25,635.414
2020-05-26,652.321
2020-05-27,663.879
2020-05-28,674.038
2020-05-29,663.659
2020-06-01,674.248
2020-06-02,693.257
2020-06-03,719.062
2020-06-04,720.438
2020-06-05,745.751
2020-06-08,748.142
2020-06-09,736.94
2020-06-10,731.577
